prev_eps,eps_yoy,status,date,prev_eps_yoy,price,advice,prev_rev_yoy,om,name,symbol,prev_year,est_price,pe,expansion,gm,rev_yoy,eps
2.72,45.61,⚠️ 獲利稀釋,2026-03,-20.23,49.9000015259,⚪ 中性觀察,12.38,N/A,捷波,6161.TWO,2025,100.05,7.481259599085457,-155.0,N/A,200.61,0.83
5.13,-23.31,📉 獲利侵蝕,2026-03,-5.16,133.0,⚪ 中性觀察,1.22,N/A,鐿鈦,4163.TWO,2025,179.25000000000003,11.12970711297071,-155.49,N/A,132.18,1.29
7.34,-14.89,📉 獲利侵蝕,2026-03,2.89,164.0,⚪ 中性觀察,-2.32,N/A,穩得,6761.TWO,2025,269.25,9.13649025069638,-155.52999999999997,N/A,140.64,1.6
1.22,-81.4,📉 獲利侵蝕,2026-03,15.09,44.5499992371,⚪ 中性觀察,38.76,11.18%,港建*,3093.TWO,2025,44.849999999999994,14.899665296688966,-155.94,40.97%,74.54,0.08
5.49,-41.18,📉 獲利侵蝕,2026-03,-22.13,163.5,⚪ 中性觀察,22.92,N/A,聰泰,5474.TWO,2025,185.7,13.206785137318256,-156.84,N/A,115.66,0.6
6.51,16.67,⚠️ 獲利稀釋,2026-03,11.33,66.5999984741,⚪ 中性觀察,19.77,N/A,久禾光,6498.TWO,2025,229.95000000000002,4.344422601050228,-156.91000000000003,N/A,173.58,1.75
1.61,16.98,⚠️ 獲利稀釋,2026-03,-28.18,42.7000007629,⚪ 中性觀察,2.96,N/A,欣天然,9918.TW,2025,65.4,9.793578156628438,-157.4,N/A,174.38,0.63
-0.59,-100.0,📉 獲利侵蝕,2026-03,16.9,11.25,⚪ 數據不足,-2.17,N/A,志旭,8067.TWO,2025,-29.85,0.0,-157.79,N/A,57.79,-0.62
-1.33,-90.0,📉 獲利侵蝕,2026-03,-1377.78,17.25,⚪ 數據不足,2.86,N/A,笙科,5272.TWO,2025,-50.4,0.0,-158.26999999999998,N/A,68.27,-0.57
0.28,-90.0,📉 獲利侵蝕,2026-03,-57.58,14.3500003815,❌ 暫避觀望,-31.39,-2.71%,憶聲,3024.TW,2025,13.800000000000002,15.597826501630431,-158.51,24.73%,68.51,0.02
0.12,-81.82,📉 獲利侵蝕,2026-03,139.29,28.1499996185,❌ 暫避觀望,22.38,N/A,泰霖,8080.TWO,2025,9.0,46.91666603083333,-158.55,N/A,76.73,0.02
8.29,-68.65,📉 獲利侵蝕,2026-03,-19.59,139.5,⚪ 中性觀察,2.98,N/A,三集瑞-KY,6862.TW,2025,277.65,7.53646677471637,-159.02,N/A,90.37,1.0
-1.29,26.19,⚠️ 獲利稀釋,2026-03,31.02,14.8500003815,⚪ 數據不足,9.94,-18.87%,中天,4128.TWO,2025,-58.650000000000006,0.0,-159.39000000000001,42.56%,185.58,-0.31
12.15,36.13,⚠️ 獲利稀釋,2026-03,-14.17,170.0,⚪ 中性觀察,-9.4,N/A,力領科技,6996.TWO,2025,419.85,6.073597713469096,-159.41,N/A,195.54,3.27
1.36,-3.77,📉 獲利侵蝕,2026-03,-13.92,30.8999996185,⚪ 中性觀察,0.3,17.09%,倉佑,1568.TW,2025,49.35,9.392097148480243,-159.61,34.44%,155.84,0.51
-1.52,52.94,⚠️ 獲利稀釋,2026-03,-462.96,37.4000015259,⚪ 數據不足,11.69,N/A,驊訊,6237.TWO,2025,-67.2,0.0,-161.35,N/A,214.29,-0.24
2.25,-61.9,📉 獲利侵蝕,2026-03,-62.55,60.0999984741,⚪ 中性觀察,-23.31,N/A,傑霖科技,8102.TWO,2025,79.49999999999999,11.339622353603776,-162.27,N/A,100.37,0.4
5.51,-25.14,📉 獲利侵蝕,2026-03,57.43,59.9000015259,⚪ 中性觀察,37.15,N/A,海韻電,6203.TWO,2025,164.85,5.450409601992721,-162.29000000000002,N/A,137.15,1.37
6.32,22.89,⚠️ 獲利稀釋,2026-03,-22.95,152.0,⚪ 中性觀察,3.91,N/A,全宇昕,6651.TWO,2025,234.00000000000003,9.743589743589743,-163.5,N/A,186.39,2.47
7.4,-8.48,📉 獲利侵蝕,2026-03,-12.32,124.0,⚪ 中性觀察,1.19,7.00%,茂訊,3213.TWO,2025,292.35,6.362237044638276,-164.20999999999998,25.33%,155.73,2.59
-1.34,-114.81,📉 獲利侵蝕,2026-03,59.69,8.1000003815,⚪ 數據不足,34.04,-40.94%,隴華,2424.TW,2025,-58.8,0.0,-165.21,27.86%,50.4,-0.58
3.81,-26.32,📉 獲利侵蝕,2026-03,-32.69,55.9000015259,⚪ 中性觀察,-11.82,12.42%,曜亞,4138.TWO,2025,145.8,5.751028963569959,-165.56,44.64%,139.24,0.84
4.31,333.33,⚠️ 獲利稀釋,2026-03,-22.2,76.6999969482,⚪ 中性觀察,-4.75,30.49%,裕民,2606.TW,2025,139.19999999999996,8.265085878038795,-165.8,35.36%,499.13,1.17
0.13,12.5,⚠️ 獲利稀釋,2026-03,141.94,15.3000001907,❌ 暫避觀望,-3.71,22.84%,海灣,3252.TWO,2025,2.55,90.00000112176471,-166.92,43.11%,179.42,0.09
1.91,197.5,⚠️ 獲利稀釋,2026-03,240.74,73.5999984741,⚪ 中性觀察,-0.48,N/A,有成精密,4949.TW,2025,80.1,13.782771249831463,-167.23000000000002,N/A,364.73,1.19
8.67,96.93,⚠️ 獲利稀釋,2026-03,-0.23,316.5,⚪ 中性觀察,12.03,N/A,佳必琪,6197.TW,2025,325.49999999999994,14.585253456221201,-167.26,N/A,264.19,3.21
-5.1,25.58,⚠️ 獲利稀釋,2026-03,-40.62,19.0952205658,⚪ 數據不足,-62.05,N/A,北極星藥業-KY,6550.TW,2025,-160.04999999999998,0.0,-167.39999999999998,N/A,192.98,-0.64
-1.09,-4.55,📉 獲利侵蝕,2026-03,-234.57,16.25,⚪ 數據不足,-16.89,-38.32%,連宇,2482.TW,2025,-45.3,0.0,-167.48000000000002,35.81%,162.93,-0.23
-1.29,-11.11,📉 獲利侵蝕,2026-03,-516.13,9.8699998856,⚪ 數據不足,-31.28,N/A,大地-KY,8437.TWO,2025,-46.050000000000004,0.0,-168.3,N/A,157.19,-0.4
12.25,21.52,⚠️ 獲利稀釋,2026-03,17.26,701.0,❌ 暫避觀望,18.56,15.69%,研華,2395.TW,2025,453.6,23.18121693121693,-168.54,39.78%,190.06,3.85
0.67,46.51,⚠️ 獲利稀釋,2026-03,-69.96,82.1999969482,❌ 暫避觀望,-2.5,N/A,聚鼎,6224.TW,2025,46.949999999999996,26.261979855654953,-168.57000000000002,N/A,215.08,0.64
11.33,63.39,⚠️ 獲利稀釋,2026-03,32.78,726.0,❌ 暫避觀望,28.3,23.34%,新應材,4749.TWO,2025,432.6,25.173370319001386,-169.10000000000002,44.02%,232.49,3.66
3.01,31.51,⚠️ 獲利稀釋,2026-03,-50.25,300.0,❌ 暫避觀望,-13.26,N/A,天虹,6937.TW,2025,103.49999999999999,43.47826086956522,-169.86,N/A,201.37,0.96
10.22,21.39,⚠️ 獲利稀釋,2026-03,36.27,178.5,⚪ 中性觀察,13.3,N/A,安�硌穈T,6690.TWO,2025,358.95000000000005,7.459256163811115,-170.18,N/A,191.57,2.27
0.71,-100.0,📉 獲利侵蝕,2026-03,152.21,67.8000030518,❌ 暫避觀望,16.84,N/A,點序,6485.TWO,2025,10.5,96.85714721685716,-170.28,N/A,70.28,0.0
-1.63,25.0,⚠️ 獲利稀釋,2026-03,-54.29,22.0499992371,⚪ 數據不足,-1.45,N/A,佑全,6929.TWO,2025,-49.05,0.0,-170.61,N/A,195.61,-0.21
4.58,18.71,⚠️ 獲利稀釋,2026-03,-22.77,100.5,⚪ 中性觀察,-12.32,N/A,杰力,5299.TWO,2025,161.55,9.331476323119777,-170.81,N/A,189.52,1.65
0.26,620.0,⚠️ 獲利稀釋,2026-03,-89.88,21.25,❌ 暫避觀望,-23.91,1.25%,永裕,1323.TW,2025,10.2,31.250000000000004,-172.04999999999995,15.09%,792.05,0.36
2.3,-43.18,📉 獲利侵蝕,2026-03,-22.56,60.7999992371,⚪ 中性觀察,-2.97,17.87%,精湛,2070.TWO,2025,65.1,14.009216414078342,-172.23000000000002,45.13%,129.05,0.28
5.37,-55.88,📉 獲利侵蝕,2026-03,60.88,44.1500015259,⚪ 中性觀察,38.81,N/A,動力-KY,6591.TW,2025,204.29999999999998,3.2415566465418504,-172.28,N/A,116.4,0.75
0.54,6.25,⚠️ 獲利稀釋,2026-03,100.0,30.1000003815,❌ 暫避觀望,1.84,-1.48%,誠品生活,2926.TWO,2025,19.2,23.515625298046874,-172.47,40.82%,178.72,0.17
0.47,28.57,⚠️ 獲利稀釋,2026-03,461.54,33.7000007629,❌ 暫避觀望,20.59,-18.51%,杭特,3297.TWO,2025,18.45,27.398374603983736,-173.02,30.70%,201.59,-0.05
2.07,42.86,⚠️ 獲利稀釋,2026-03,-22.56,61.9000015259,⚪ 中性觀察,-11.73,N/A,明遠精密,7704.TWO,2025,73.49999999999999,12.632653372632655,-173.26,N/A,216.12,0.7
2.35,18.94,⚠️ 獲利稀釋,2026-03,-21.14,56.9000015259,⚪ 中性觀察,1.36,N/A,諾貝兒,6844.TWO,2025,96.74999999999999,8.821705662930233,-173.3,N/A,192.24,1.57
12.75,218.52,⚠️ 獲利稀釋,2026-03,-14.04,1050.0,❌ 暫避觀望,10.19,N/A,均華,6640.TWO,2025,487.05000000000007,32.33754234678164,-174.41,N/A,392.93,5.19
4.99,3.17,⚠️ 獲利稀釋,2026-03,3.96,145.5,⚪ 中性觀察,2.67,17.33%,中華電,2412.TW,2025,189.75,11.50197628458498,-174.49,33.63%,177.66,1.3
1.75,29.27,⚠️ 獲利稀釋,2026-03,-13.79,37.5999984741,⚪ 中性觀察,-3.52,N/A,邁達康,9960.TWO,2025,56.7,9.947089543412698,-174.67999999999998,N/A,203.95,0.53
0.33,416.67,⚠️ 獲利稀釋,2026-03,-43.1,24.5,❌ 暫避觀望,-3.87,N/A,鴻名,3021.TW,2025,15.3,24.019607843137255,-175.97999999999996,N/A,592.65,0.19
2.67,11.85,⚠️ 獲利稀釋,2026-03,-66.46,332.0,❌ 暫避觀望,-9.88,9.03%,德微,3675.TWO,2025,92.85,53.63489499192246,-176.56,36.51%,188.41,1.51
5.62,84.31,⚠️ 獲利稀釋,2026-03,-27.15,150.0,⚪ 中性觀察,20.03,N/A,研揚,6579.TW,2025,221.54999999999998,10.15572105619499,-176.75,N/A,261.06,3.81
0.2,-30.0,📉 獲利侵蝕,2026-03,-93.38,10.1499996185,❌ 暫避觀望,-54.43,10.56%,寶徠,1805.TW,2025,8.100000000000001,18.796295589814815,-177.2,21.75%,147.2,0.14
0.5,42.31,⚠️ 獲利稀釋,2026-03,-73.51,52.0999984741,❌ 暫避觀望,-7.24,-1.96%,通嘉,3588.TW,2025,22.95,34.05228658437908,-177.57,31.63%,219.88,0.37
6.1,196.0,⚠️ 獲利稀釋,2026-03,-40.84,236.0,❌ 暫避觀望,8.51,10.45%,閎康,3587.TWO,2025,221.1,16.010854816824967,-177.81,30.02%,373.81,2.24
2.97,24.71,⚠️ 獲利稀釋,2026-03,-18.46,552.0,❌ 暫避觀望,4.29,21.78%,全新,2455.TW,2025,105.0,78.85714285714286,-178.23,37.27%,202.94,1.06
2.31,-10.71,📉 獲利侵蝕,2026-03,-12.16,19.75,⚪ 中性觀察,-17.82,13.35%,太普高,3284.TWO,2025,69.89999999999999,4.238197424892705,-178.42000000000002,25.16%,167.71,0.5
4.21,-9.84,📉 獲利侵蝕,2026-03,117.01,41.8499984741,⚪ 中性觀察,8.73,N/A,綠界科技*,6763.TWO,2025,146.25,4.292307535805128,-178.65,N/A,168.81,0.55
0.03,-16.67,📉 獲利侵蝕,2026-03,-50.0,30.6499996185,⚪ 數據不足,10.32,N/A,天鉞電,5251.TWO,2025,-4.35,0.0,-178.89999999999998,N/A,162.23,0.1
8.57,-26.34,📉 獲利侵蝕,2026-03,-0.37,93.0,⚪ 中性觀察,7.88,N/A,中菲,5403.TWO,2025,295.65000000000003,4.71841704718417,-179.3,N/A,152.96,1.42
0.01,-81.89,📉 獲利侵蝕,2026-03,-99.85,22.8999996185,❌ 暫避觀望,-24.49,N/A,嘉威,3557.TW,2025,21.0,16.357142584642858,-179.72,N/A,97.83,0.48
5.01,-70.51,📉 獲利侵蝕,2026-03,31.15,520.0,❌ 暫避觀望,13.44,15.62%,聯鈞,3450.TW,2025,180.75,43.15352697095435,-179.77,26.67%,109.26,0.69
4.57,-23.33,📉 獲利侵蝕,2026-03,16.97,48.25,⚪ 中性觀察,0.49,N/A,岱稜,3303.TWO,2025,164.1,4.410420475319927,-179.86,N/A,156.53,0.92
0.03,8.33,⚠️ 獲利稀釋,2026-03,-94.0,11.3500003815,❌ 暫避觀望,-8.17,11.05%,中電,1611.TW,2025,3.6,47.29166825624999,-180.07999999999998,37.93%,188.41,0.13
3.27,-48.65,📉 獲利侵蝕,2026-03,-56.63,28.2000007629,⚪ 中性觀察,-4.28,N/A,森田,8410.TWO,2025,79.35,5.330812998657845,-180.4,N/A,131.75,0.57
5.04,-24.52,📉 獲利侵蝕,2026-03,-31.43,69.4000015259,⚪ 中性觀察,22.39,N/A,虎山,7736.TW,2025,172.79999999999998,6.024305688012152,-180.68,N/A,156.16,1.18
10.03,-67.69,📉 獲利侵蝕,2026-03,-10.98,87.6999969482,⚪ 中性觀察,-1.52,N/A,波力-KY,8467.TW,2025,397.80000000000007,3.306938044803921,-180.94,N/A,113.25,0.83
3.44,152.58,⚠️ 獲利稀釋,2026-03,66.99,22.9500007629,⚪ 中性觀察,55.14,N/A,坤悅,5206.TWO,2025,208.2,1.6534582682204613,-182.03,N/A,334.61,2.45
0.05,100.0,⚠️ 獲利稀釋,2026-03,66.67,41.2000007629,❌ 暫避觀望,5.6,N/A,宏齊,6168.TW,2025,0.15000000000000013,4120.000076289996,-182.06,N/A,282.06,0.02
-0.76,45.45,⚠️ 獲利稀釋,2026-03,18.37,25.0,⚪ 數據不足,16.01,-5.26%,東訊,2321.TW,2025,-23.549999999999997,0.0,-183.29000000000002,29.80%,228.74,-0.12
4.2,-42.76,📉 獲利侵蝕,2026-03,2.69,66.3000030518,⚪ 中性觀察,20.5,7.82%,倫飛,2364.TW,2025,148.65,6.690212215116045,-183.38,39.87%,140.62,0.83
-3.97,-34.88,📉 獲利侵蝕,2026-03,-85.58,23.8500003815,⚪ 數據不足,4.22,N/A,科懋,6496.TWO,2025,-152.85,0.0,-183.4,N/A,148.52,-1.18
6.9,2.36,⚠️ 獲利稀釋,2026-03,-8.99,204.5,⚪ 中性觀察,13.67,N/A,宸曜,6922.TWO,2025,275.7,11.126224156692057,-184.0,N/A,186.36,2.6
-0.36,8.33,⚠️ 獲利稀釋,2026-03,-5.88,12.6000003815,⚪ 數據不足,-1.34,-3.01%,優盛,4121.TWO,2025,-13.799999999999999,0.0,-184.14,33.58%,192.47,-0.11
1.57,-99.76,📉 獲利侵蝕,2026-03,137.2,49.2000007629,⚪ 中性觀察,-15.36,N/A,安格,6684.TWO,2025,126.74999999999999,5.822485297384615,-184.59,N/A,84.83,0.01
4.68,92.31,⚠️ 獲利稀釋,2026-03,-37.99,127.0,⚪ 中性觀察,1.82,10.77%,艾訊,3088.TWO,2025,159.45,11.947318908748825,-185.04000000000002,33.38%,277.35,2.25
10.02,-45.58,📉 獲利侵蝕,2026-03,13.09,78.0999984741,⚪ 中性觀察,6.1,N/A,生展,8279.TWO,2025,380.4,3.079652936675868,-185.14999999999998,N/A,139.57,1.23
3.45,26.37,⚠️ 獲利稀釋,2026-03,-5.22,75.4000015259,⚪ 中性觀察,2.32,2.59%,統一,1216.TW,2025,141.15,8.012752553230605,-185.4,31.73%,211.77,1.15
2.65,-2.33,📉 獲利侵蝕,2026-03,22.61,54.0,⚪ 中性觀察,5.66,N/A,碩網,7547.TWO,2025,92.99999999999999,8.70967741935484,-185.5,N/A,183.17,0.42
1.03,19.05,⚠️ 獲利稀釋,2026-03,-54.63,48.8499984741,⚪ 中性觀察,-13.56,N/A,凌通,4952.TW,2025,52.2,14.037355883362068,-185.56,N/A,204.61,0.5
4.0,6.4,⚠️ 獲利稀釋,2026-03,4.76,140.0,❌ 暫避觀望,6.74,N/A,宏觀,6568.TWO,2025,137.10000000000002,15.317286652078774,-185.79,N/A,192.19,1.34
13.97,-12.5,📉 獲利侵蝕,2026-03,-26.4,138.5,⚪ 中性觀察,-3.69,N/A,帝寶,6605.TW,2025,490.50000000000006,4.235474006116208,-185.92,N/A,173.42,4.41
7.39,-3.23,📉 獲利侵蝕,2026-03,4.56,160.5,⚪ 中性觀察,19.07,18.05%,融程電,3416.TW,2025,262.95,9.155733029092985,-186.06,38.51%,182.83,1.8
1.8,46.38,⚠️ 獲利稀釋,2026-03,-65.38,459.5,❌ 暫避觀望,-25.1,N/A,嘉基,6715.TW,2025,76.95,89.57115009746589,-186.09,N/A,232.47,1.02
11.33,-38.46,📉 獲利侵蝕,2026-03,-37.78,209.0,⚪ 中性觀察,3.18,13.69%,可成,2474.TW,2025,364.8,8.59375,-186.16,33.00%,147.7,2.63
5.73,9.03,⚠️ 獲利稀釋,2026-03,19.71,180.5,⚪ 中性觀察,6.37,N/A,富鼎,8261.TW,2025,202.05000000000004,13.400148478099478,-186.21,N/A,195.24,1.57
13.04,40.71,⚠️ 獲利稀釋,2026-03,31.94,274.5,⚪ 中性觀察,22.89,N/A,茂達,6138.TWO,2025,469.34999999999997,8.772770853307767,-186.28,N/A,226.99,3.68
1.8,560.0,⚠️ 獲利稀釋,2026-03,25.87,19.8999996185,⚪ 中性觀察,11.98,7.24%,欣陸,3703.TW,2025,51.74999999999999,5.768115831449276,-186.28999999999996,13.84%,746.29,0.33
-1.72,18.42,⚠️ 獲利稀釋,2026-03,-129.33,23.7000007629,⚪ 數據不足,-20.79,N/A,上亞科技,6130.TWO,2025,-57.3,0.0,-186.60000000000002,N/A,205.02,-0.31
3.34,108.06,⚠️ 獲利稀釋,2026-03,-11.97,160.0,❌ 暫避觀望,2.26,19.78%,聯電,2303.TW,2025,127.64999999999999,18.80141010575793,-187.08999999999997,30.67%,295.15,1.29
0.21,-34.62,📉 獲利侵蝕,2026-03,-77.66,13.0,⚪ 數據不足,-23.26,2.42%,昶和,1468.TW,2025,-0.5999999999999996,0.0,-187.21,18.12%,152.59,0.17
-1.11,62.2,⚠️ 獲利稀釋,2026-03,58.98,24.25,⚪ 數據不足,-72.48,-223.66%,德晉,3466.TWO,2025,-46.50000000000001,0.0,-187.35000000000002,-8.98%,249.55,-0.31
0.49,66.67,⚠️ 獲利稀釋,2026-03,-63.43,46.5999984741,⚪ 數據不足,29.3,10.21%,磐儀,3594.TWO,2025,-0.5999999999999996,0.0,-187.85000000000002,41.27%,254.52,-0.07
2.01,118.18,⚠️ 獲利稀釋,2026-03,294.12,223.5,❌ 暫避觀望,20.44,13.23%,大銀微系統,4576.TW,2025,73.35,45.70552147239264,-187.90999999999997,38.42%,306.09,0.96
4.81,18.82,⚠️ 獲利稀釋,2026-03,-34.26,136.5,⚪ 中性觀察,11.44,4.49%,宜特,3289.TWO,2025,213.89999999999998,9.572230014025246,-188.26000000000002,25.60%,207.08,2.05
1.63,30.65,⚠️ 獲利稀釋,2026-03,27.34,30.0499992371,⚪ 中性觀察,5.0,7.57%,五鼎,1733.TW,2025,67.19999999999999,6.707589115424108,-188.87,30.15%,219.52,0.81
-9.56,-41.67,🔄 轉虧為盈,2026-03,-431.94,19.1000003815,⚪ 數據不足,-4.71,N/A,上福,6128.TW,2025,-268.8,0.0,-188.97000000000003,N/A,147.3,0.28
4.1,-43.51,📉 獲利侵蝕,2026-03,-13.68,38.3499984741,⚪ 中性觀察,2.05,N/A,百和,9938.TW,2025,158.25,3.635070945412322,-189.29,N/A,145.78,0.87
3.02,-17.39,📉 獲利侵蝕,2026-03,48.04,28.9500007629,⚪ 中性觀察,6.92,16.61%,強信-KY,4560.TW,2025,111.15,3.906882694048583,-189.35000000000002,33.75%,171.96,0.76
15.5,-81.73,📉 獲利侵蝕,2026-03,-38.69,732.0,❌ 暫避觀望,-11.96,0.48%,營邦,3693.TWO,2025,586.35,18.726016884113584,-189.51,29.12%,107.78,1.54
8.36,15.17,⚠️ 獲利稀釋,2026-03,17.2,183.5,⚪ 中性觀察,16.17,18.42%,世禾,3551.TWO,2025,314.85,8.742258218199142,-189.9,36.55%,205.07,2.46
13.99,9.67,⚠️ 獲利稀釋,2026-03,-6.3,704.0,❌ 暫避觀望,20.89,19.22%,華城,1519.TW,2025,467.85,22.571336966976595,-190.43,42.20%,200.1,3.29
1.13,3.13,⚠️ 獲利稀釋,2026-03,-49.1,38.8499984741,❌ 暫避觀望,-10.89,9.76%,普安,2495.TW,2025,24.15,24.13043383484472,-191.19,43.31%,194.32,0.33
5.77,-17.11,📉 獲利侵蝕,2026-03,-18.35,53.0999984741,⚪ 中性觀察,2.41,12.48%,友輝,4933.TWO,2025,193.65,4.113090509225406,-191.64999999999998,28.71%,174.54,1.9
3.77,177.08,⚠️ 獲利稀釋,2026-03,-7.65,61.7999992371,⚪ 中性觀察,11.78,N/A,迎廣,6117.TW,2025,122.25,7.582821992282208,-192.04999999999998,N/A,369.13,1.33
-0.92,94.64,⚠️ 獲利稀釋,2026-03,53.77,14.5,⚪ 數據不足,-52.73,N/A,創業家,8477.TWO,2025,-30.450000000000003,0.0,-192.17000000000002,N/A,286.81,-0.03
3.53,39.39,⚠️ 獲利稀釋,2026-03,61.93,60.2000007629,⚪ 中性觀察,19.44,N/A,幸康,3332.TWO,2025,148.95,6.062437136243706,-192.23000000000002,N/A,231.62,1.38
4.85,64.76,⚠️ 獲利稀釋,2026-03,-2.81,307.0,❌ 暫避觀望,0.88,N/A,騰輝電子-KY,6672.TW,2025,184.95,24.898621248986217,-192.51,N/A,257.27,1.73
-0.06,-103.03,📉 獲利侵蝕,2026-03,-102.22,29.2000007629,⚪ 數據不足,12.63,N/A,凱衛,5201.TWO,2025,-22.8,0.0,-192.66,N/A,89.63,-0.67
-3.43,-20.0,📉 獲利侵蝕,2026-03,-35.42,23.6000003815,⚪ 數據不足,-29.93,-198.78%,揚智,3041.TW,2025,-106.95,0.0,-192.74,5.61%,172.74,-0.48
1.34,-3.47,📉 獲利侵蝕,2026-03,-77.5,52.7999992371,⚪ 中性觀察,-9.64,-4.97%,世德,2066.TWO,2025,78.60000000000001,10.076335732270993,-194.24,19.80%,190.77,1.96
-2.87,201.59,🔄 轉虧為盈,2026-03,-356.73,90.8000030518,⚪ 數據不足,-3.81,N/A,智崴,5263.TWO,2025,-137.10000000000002,0.0,-194.54999999999998,N/A,396.14,0.67
14.08,24.03,⚠️ 獲利稀釋,2026-03,39.41,240.0,⚪ 中性觀察,15.02,N/A,視陽,6782.TW,2025,510.59999999999997,7.050528789659225,-195.34,N/A,219.37,3.82
7.1,22.93,⚠️ 獲利稀釋,2026-03,19.42,262.0,⚪ 中性觀察,19.26,N/A,意德士,7556.TWO,2025,285.45000000000005,13.767735155018391,-195.95999999999998,N/A,218.89,2.52
1.72,-4.35,📉 獲利侵蝕,2026-03,-31.2,24.4500007629,⚪ 中性觀察,-0.92,N/A,晶采,8049.TWO,2025,63.0,5.821428753071428,-196.48999999999998,N/A,192.14,0.44
12.71,10.24,⚠️ 獲利稀釋,2026-03,10.57,218.0,⚪ 中性觀察,16.17,N/A,望隼,4771.TW,2025,472.04999999999995,6.927232284715602,-196.72,N/A,206.96,3.66
-2.15,-70.0,📉 獲利侵蝕,2026-03,-73.98,30.6000003815,⚪ 數據不足,-51.34,-262.93%,鴻華先進-創,2258.TW,2025,-69.45,0.0,-196.74,19.82%,126.74,-0.51
6.07,-61.08,📉 獲利侵蝕,2026-03,8.01,45.2000007629,⚪ 中性觀察,16.17,12.10%,僑威,3078.TWO,2025,228.6,2.9658793151509184,-196.95999999999998,23.99%,135.88,0.72
20.25,8.26,⚠️ 獲利稀釋,2026-03,-9.03,341.5,⚪ 中性觀察,0.95,16.17%,南寶,4766.TW,2025,795.6,6.438536953242836,-197.02,33.74%,205.28,6.55
3.08,28.57,⚠️ 獲利稀釋,2026-03,62.03,137.5,❌ 暫避觀望,29.59,N/A,正淩,8147.TWO,2025,127.95000000000002,16.119577960140678,-197.9,N/A,226.47,0.9
0.32,-91.84,🏰 高護城河,2026-03,-57.53,35.2000007629,❌ 暫避觀望,-4.54,-3.25%,遠見,3040.TW,2025,15.9,33.2075478895283,-198.34,58.07%,106.5,0.04
11.19,350.0,⚠️ 獲利稀釋,2026-03,24.88,167.0,⚪ 中性觀察,2.94,6.32%,鮮活果汁-KY,1256.TW,2025,421.2,5.947293447293448,-198.42999999999995,24.61%,548.43,3.24
9.61,-19.45,📉 獲利侵蝕,2026-03,4.45,153.0,⚪ 中性觀察,0.1,18.52%,鈞興-KY,4571.TW,2025,361.8,6.343283582089552,-198.67,33.35%,179.22,2.41
4.38,-29.91,📉 獲利侵蝕,2026-03,-28.08,84.5999984741,⚪ 中性觀察,-3.53,N/A,立端,6245.TWO,2025,147.45,8.606307067558495,-198.81,N/A,168.9,0.75
6.77,0.64,⚠️ 獲利稀釋,2026-03,5.71,106.5,⚪ 中性觀察,6.29,N/A,中保科,9917.TW,2025,249.29999999999995,6.407942238267149,-199.3,N/A,199.94,1.6
0.93,-17.07,📉 獲利侵蝕,2026-03,-75.14,29.25,⚪ 中性觀察,-15.65,7.44%,裕隆,2201.TW,2025,38.7,11.337209302325581,-199.35,30.14%,182.28,0.35
5.99,53.66,⚠️ 獲利稀釋,2026-03,34.97,252.0,❌ 暫避觀望,7.08,26.59%,欣銓,3264.TWO,2025,219.00000000000003,17.26027397260274,-199.36,37.83%,253.02,1.95
1.66,23.53,⚠️ 獲利稀釋,2026-03,-3.49,28.5,⚪ 中性觀察,-10.2,N/A,樂斯科,6662.TWO,2025,53.1,8.05084745762712,-199.65,N/A,223.18,0.21
0.51,-92.57,📉 獲利侵蝕,2026-03,-76.4,16.2000007629,⚪ 中性觀察,39.1,N/A,大研生醫*,7780.TW,2025,97.2,2.5000001177314815,-200.55,N/A,107.98,0.13
10.78,6.45,⚠️ 獲利稀釋,2026-03,-2.88,213.0,⚪ 中性觀察,3.79,2.95%,統一超,2912.TW,2025,420.30000000000007,7.6017130620985,-201.63000000000002,34.07%,208.08,2.97
9.06,-91.21,📉 獲利侵蝕,2026-03,13.11,126.0,⚪ 中性觀察,13.69,9.78%,喬山,1736.TW,2025,207.45,9.11062906724512,-202.11,48.58%,110.9,0.08
3.92,58.9,⚠️ 獲利稀釋,2026-03,17.71,123.5,⚪ 中性觀察,5.25,N/A,瀚荃,8103.TW,2025,130.8,14.162844036697246,-202.12999999999997,N/A,261.03,1.17
11.76,-25.59,📉 獲利侵蝕,2026-03,-2.81,254.5,⚪ 中性觀察,6.85,22.33%,興勤,2428.TW,2025,414.45,9.211002533478103,-202.16,39.10%,176.57,2.21
5.64,17.61,⚠️ 獲利稀釋,2026-03,-14.93,79.8000030518,⚪ 中性觀察,-7.81,N/A,勁豐,6577.TWO,2025,192.29999999999998,6.224649224009362,-202.24,N/A,219.85,1.67
1.73,-1.22,📉 獲利侵蝕,2026-03,-37.18,34.2999992371,⚪ 中性觀察,0.66,N/A,金興精密,7732.TW,2025,70.19999999999999,7.3290596660470095,-202.33,N/A,201.11,0.82
5.78,-43.27,📉 獲利侵蝕,2026-03,2.66,81.0,⚪ 中性觀察,6.12,N/A,互動,6486.TWO,2025,168.45000000000002,7.212822796081923,-202.45000000000002,N/A,159.18,0.59
5.37,41.46,⚠️ 獲利稀釋,2026-03,-10.95,54.0999984741,⚪ 中性觀察,2.9,N/A,台灣虎航,6757.TW,2025,237.30000000000004,3.4197217745954482,-202.66,N/A,244.12,2.91
