股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
6469.TWO     大樹             81.6         17        57.14           1.19        1          212 📉 建議賣出              
6470.TWO     宇智             51.3          4        46.67          27.41        8          -44 📉 建議賣出              
6472.TW      保瑞            516.0          9        53.33          17.45        2          145 📈 持有 → 繼續持有         
6477.TW      安集             38.1          3         50.0           0.93        8         1111 📉 建議賣出              
6482.TWO     弘煜科            31.7         15          0.0            0.0        0            4 📉 建議賣出              
6485.TWO     點序             93.9          3        52.38          13.34        8         -922 📈 持有 → 繼續持有         
6486.TWO     互動             85.3         18        56.25           3.27        0          -39 📈 持有 → 繼續持有         
6488.TWO     環球晶           481.0          7        47.37          -6.81        4        -1024 📈 持有 → 繼續持有         
6491.TW      晶碩            280.5         19         40.0          -8.32        4           85 📉 建議賣出              
6499.TWO     益安            122.5          3         62.5           42.9        6          260 📈 持有 → 繼續持有         
6505.TW      台塑化            57.0          5        57.14          13.15        6       -29074 📉 建議賣出              
6508.TWO     惠光             28.2         19        53.33           17.0        1          -28 📈 持有 → 繼續持有         
6509.TWO     聚和             46.2          3        56.67          29.72        8        -1830 📈 持有 → 繼續持有         
6510.TWO     精測           3735.0         12        53.85          51.21        1         -298 📈 持有 → 繼續持有         
6512.TWO     啟發電           20.25          8        45.45          -4.78        3            0 📈 持有 → 繼續持有         
6515.TW      穎崴           7220.0         13        67.74          91.23        1           24 📈 持有 → 繼續持有         
6517.TWO     保勝光學           59.0          5        54.55           7.59        2           -9 📈 持有 → 繼續持有         
6525.TW      捷敏-KY          83.9          7        53.57           9.48        3           39 📈 持有 → 繼續持有         
6526.TW      達發            516.0          4         50.0          22.64        6         -174 📉 建議賣出              
6530.TWO     創威             77.3         20        66.67          21.94        1         -311 📈 持有 → 繼續持有         
6531.TW      愛普*           572.0          5        47.06          24.54        4         4605 📈 持有 → 繼續持有         
6532.TWO     瑞耘             70.5          8        60.87           14.7        3           26 📈 持有 → 繼續持有         
6533.TW      晶心科           187.0         19         50.0          -2.05        1         -113 📉 建議賣出              
6534.TW      正瀚-創           82.8         18          0.0          -2.37        1          244 📈 持有 → 繼續持有         
6535.TWO     順藥            150.5          8        28.57          -7.96        3          -14 📉 建議賣出              
6541.TW      泰福-KY         43.35          8        57.14           1.36        2         -167 📈 持有 → 繼續持有         
6542.TWO     隆中            47.35         12        61.54           4.77        1           -6 📉 建議賣出              
6546.TWO     正基             77.8          5         50.0          30.01        3          274 📈 持有 → 繼續持有         
6547.TWO     高端疫苗           41.0         14         50.0           7.18        2            0 📈 持有 → 繼續持有         
6548.TWO     長科*            47.6          3         50.0          12.97        7        -5560 📈 持有 → 繼續持有         
6550.TW      北極星藥業-KY       22.5          4        44.44          -7.57        7         -984 📉 建議賣出              
6552.TW      易華電            28.0          9        58.82          23.75        2           31 📈 持有 → 繼續持有         
6560.TWO     欣普羅           41.65          6        42.86           3.98        5           52 📈 持有 → 繼續持有         
6565.TWO     物聯            15.75         20        33.33         -17.64        4            0 📉 建議賣出              
6568.TWO     宏觀            192.5         19        57.69          34.62        1         -104 📈 持有 → 繼續持有         
6573.TW      虹揚-KY          14.0         18          0.0           -9.4        2          -15 📉 建議賣出              
6574.TWO     霈方            113.5         19         60.0          62.14        0            3 📈 持有 → 繼續持有         
6578.TWO     達邦蛋白          18.05         12         20.0          -8.44        2           16 📉 建議賣出              
6579.TW      研揚            116.5          6        55.56          14.07        3          -60 📈 持有 → 繼續持有         
6584.TWO     南俊國際          415.0          7        66.67          48.26        1         -124 📈 持有 → 繼續持有         
6585.TW      鼎基             85.0          3        61.11           5.67        6           -2 📉 建議賣出              
6588.TWO     東典光電           90.8          7         62.5         108.68        2         -143 📈 持有 → 繼續持有         
6592.TW      和潤企業           64.9          3        39.13            4.9        8         -214 📈 持有 → 繼續持有         
6598.TW      ABC-KY         24.8          4         50.0          -7.91        8           -7 📉 建議賣出              
6603.TWO     富強鑫            22.7          3         40.0           3.67        7          289 📉 建議賣出              
6612.TWO     奈米醫材           70.8          6        41.18           8.69        5           16 📈 持有 → 繼續持有         
6613.TWO     朋億*           198.5          3        52.63           0.78        7          124 📈 持有 → 繼續持有         
6614.TW      資拓宏宇          43.75         14          0.0            0.0        0          -10 📈 持有 → 繼續持有         
6616.TWO     特昇-KY         10.05          4         30.0          -5.09        8           -8 📉 建議賣出              
6617.TWO     共信-KY          73.7         12        55.56          -0.71        2            0 📉 建議賣出              
6620.TWO     漢達             72.0         20          0.0            0.0        0         -185 📉 建議賣出              
6624.TWO     萬年清            59.8         15        53.85          -5.54        2          -12 📉 建議賣出              
6625.TW      必應             78.6          3        52.63          -1.37        7         -613 📈 持有 → 繼續持有         
6629.TWO     泰金-KY         105.0         20         20.0          -5.84        2          -12 📉 建議賣出              
6637.TWO     醫影             74.7          3        45.45           3.77        6           -1 📈 持有 → 繼續持有         
6640.TWO     均華           1110.0          5         68.0          55.08        3          192 📈 持有 → 繼續持有         
6642.TWO     富致             56.0          6        60.87           7.76        4           25 📈 持有 → 繼續持有         
6643.TWO     M31           483.5          3        56.52          27.73        7          325 📈 持有 → 繼續持有         
6645.TW      金萬林-創          14.2         15         25.0          -1.67        2            8 📉 建議賣出              
6651.TWO     全宇昕            93.7          3        71.43          16.26        6          144 📉 建議賣出              
6655.TW      科定            130.0          9        61.11           6.62        2          -21 📈 持有 → 繼續持有         
6657.TW      華安            47.65          7        52.17          19.05        3         -312 📈 持有 → 繼續持有         
6658.TW      聯策             68.2          5        42.86          19.23        4          240 📈 持有 → 繼續持有         
6664.TWO     群翊            285.5          3         50.0            5.0        7          195 📈 持有 → 繼續持有         
6666.TW      羅麗芬-KY         40.8         20          0.0          -1.45        1           -7 📉 建議賣出              
6667.TWO     信紘科           256.0         14        44.44           2.03        1           98 📉 建議賣出              
6668.TW      中揚光            34.7         20          0.0            0.0        0          127 📉 建議賣出              
6669.TW      緯穎           3825.0         15         50.0           8.68        1          483 📉 建議賣出              
6671.TW      三能-KY          30.4         17        33.33          -1.36        2           34 📉 建議賣出              
6672.TW      騰輝電子-KY       102.0          4         50.0            5.2        5          528 📈 持有 → 繼續持有         
6679.TWO     鈺太            260.0         11         62.5          39.86        1           76 📈 持有 → 繼續持有         
6683.TWO     雍智科技         1200.0          4         70.0         182.58        4         -138 📈 持有 → 繼續持有         
6684.TWO     安格            47.15         11        41.67           0.32        4           92 📈 持有 → 繼續持有         
6689.TW      伊雲谷            78.7          5        56.52          27.16        4          232 📈 持有 → 繼續持有         
6691.TW      洋基工程          618.0          4        56.52           2.84        6         -874 📈 持有 → 繼續持有         
6692.TWO     進能服            30.6         15        27.27          -8.37        4            6 📉 建議賣出              
6693.TWO     廣閎科           102.0          3        47.37          20.43        7          810 📈 持有 → 繼續持有         
6695.TW      芯鼎             42.4         20         50.0          -1.58        2          107 📈 持有 → 繼續持有         
6698.TW      旭暉應材           33.3          4         50.0          13.04        3         -121 📈 持有 → 繼續持有         
6703.TWO     軒郁            122.0         16        58.33          10.31        2           79 📈 持有 → 繼續持有         
6706.TW      惠特            125.0          4        47.06          15.35        5         1651 📉 建議賣出              
6708.TWO     天擎             40.1          6        47.06            3.9        4           -1 📈 持有 → 繼續持有         
6715.TW      嘉基            330.0          9        65.71         221.95        0          449 📈 持有 → 繼續持有         
6716.TWO     應廣             89.1          4        64.29          81.04        6           31 📈 持有 → 繼續持有         
6719.TW      力智            174.0         12        66.67           8.65        1          -76 📈 持有 → 繼續持有         
6720.TWO     久昌            173.0         10        47.83          27.77        3           18 📈 持有 → 繼續持有         
6722.TW      輝創             40.0          4         40.0           1.85        4          -99 📉 建議賣出              
6725.TWO     矽科宏晟          240.0          3         50.0          -3.41        7          -75 📈 持有 → 繼續持有         
6727.TWO     亞泰金屬          290.0         20        57.14          46.64        1         1505 📈 持有 → 繼續持有         
6730.TWO     常廣             36.0         12         50.0          -2.69        2           -1 📉 建議賣出              
6735.TWO     美達科技           55.9          6         50.0           24.0        2          -11 📈 持有 → 繼續持有         
6739.TWO     竹陞科技         1190.0          3         70.0          65.11        6          329 📈 持有 → 繼續持有         
6741.TWO     91APP*-KY      62.2         14         50.0           0.32        0        -4823 📈 持有 → 繼續持有         
6742.TW      澤米             42.5         20          0.0          -6.76        2          222 📉 建議賣出              
6753.TW      龍德造船          134.0          4        54.55           2.23        6           41 📉 建議賣出              
6754.TW      匯僑設計           46.3         11        55.56           2.06        1          -28 📈 持有 → 繼續持有         
6756.TW      威鋒電子           78.3          3         50.0           0.13        8           61 📉 建議賣出              
6757.TW      台灣虎航           53.1          3        52.63           2.99        8         -983 📉 建議賣出              
6761.TWO     穩得            174.5         15         56.0          11.28        2          137 📈 持有 → 繼續持有         
6762.TWO     達亞            170.0          8        28.57         -13.32        5            1 📈 持有 → 繼續持有         
6768.TW      志強-KY         101.0          3        66.67           7.34        5          813 📈 持有 → 繼續持有         
6770.TW      力積電            71.9          4        61.54          36.37        6       -48384 📈 持有 → 繼續持有         
6776.TW      展�眥篕�          69.8          3         60.0          27.09        6         1207 📈 持有 → 繼續持有         
6782.TW      視陽            211.5         13        66.67          21.55        0          335 📈 持有 → 繼續持有         
6785.TWO     昱展新藥          201.5         13         75.0          -0.44        1           11 📈 持有 → 繼續持有         
6788.TWO     華景電           385.0         13        42.86           5.99        2         -172 📈 持有 → 繼續持有         
6789.TW      采鈺            359.0         20         52.0          20.32        1        -1143 📈 持有 → 繼續持有         
6793.TWO     天力離岸           6.15         14         40.0          10.71        1            0 📉 建議賣出              
6794.TW      向榮生技           80.7         17         37.5          -5.53        3           18 📉 建議賣出              
6796.TW      晉弘             75.4         13          0.0          -2.03        1            1 📉 建議賣出              
6799.TW      來頡             82.5          6        54.55           6.45        3          134 📈 持有 → 繼續持有         
6805.TW      富世達          1840.0         18        51.85          29.58        0         -141 📈 持有 → 繼續持有         
6806.TW      森崴能源           41.4          6        43.75          21.41        3            8 📈 持有 → 繼續持有         
6811.TWO     宏�硌穈T         197.0          6        42.11          -3.64        4          -70 📈 持有 → 繼續持有         
6823.TWO     濾能             64.1          3        33.33            0.1        9         -443 📉 建議賣出              
6830.TW      汎銓            384.5         14        66.67         109.54        0           52 📈 持有 → 繼續持有         
6831.TW      邁科            317.0          3         65.0          28.56        6          658 📉 建議賣出              
6834.TW      天二科技          31.85          4         55.0          23.55        4         -721 📈 持有 → 繼續持有         
6838.TW      台新藥           26.55          7        38.46           9.69        2           53 📈 持有 → 繼續持有         
6841.TWO     長佳智能           58.9          4         37.5          -3.38        7           57 📉 建議賣出              
6843.TWO     進典             46.6         15          0.0            0.0        1            3 📉 建議賣出              
6844.TWO     諾貝兒            64.3         20          0.0          -0.46        0           -1 📉 建議賣出              
6854.TW      錼創科技-KY創      140.5         20        52.94          -4.43        3         -177 📈 持有 → 繼續持有         
6855.TWO     數泓科           115.0          6         50.0           7.46        4            0 📈 持有 → 繼續持有         
6859.TWO     伯特光           128.0         18        52.63          13.76        1           49 📈 持有 → 繼續持有         
6861.TW      睿生光電          161.5         18        72.73         135.08        0           91 📈 持有 → 繼續持有         
6862.TW      三集瑞-KY        209.0          5         55.0           6.26        5          165 📈 持有 → 繼續持有         
6863.TW      永道-KY          93.3          5        63.64           6.05        2           16 📈 持有 → 繼續持有         
6865.TWO     偉康科技           35.6         13          0.0            0.0        0            9 📈 持有 → 繼續持有         
6869.TW      雲豹能源           99.3          7        47.37           7.74        4         -523 📉 建議賣出              
6870.TWO     騰雲            194.0         19         25.0           0.52        0          -91 📈 持有 → 繼續持有         
6873.TW      泓德能源           98.6          7        47.37           11.7        3          -65 📉 建議賣出              
6874.TWO     倍力             90.6         15        68.42          33.43        0            7 📈 持有 → 繼續持有         
6875.TWO     國邑*            40.1          6         37.5          -3.61        2          -53 📉 建議賣出              
6877.TWO     鏵友益           116.0          3        47.37          36.82        6          -34 📉 建議賣出              
6884.TWO     海柏特           34.35         20          0.0           -7.9        2            0 📉 建議賣出              
6885.TW      全福生技           25.0          8        22.22          -4.26        2          112 📈 持有 → 繼續持有         
6887.TW      寶綠特-KY         42.7         16        66.67          -0.33        1           -5 📉 建議賣出              
6890.TW      來億-KY         174.0         12          0.0            0.0        0          637 📈 持有 → 繼續持有         
6894.TWO     衛司特           372.0         20        71.43          56.63        0          -11 📈 持有 → 繼續持有         
6901.TW      鑽石投資          14.55          4        52.63           2.15        6         -633 📉 建議賣出              
6902.TW      GOGOLOOK       77.8          5        47.37           3.72        4           -2 📈 持有 → 繼續持有         
6903.TWO     巨漢            311.0          3        57.89          28.01        7         -478 📈 持有 → 繼續持有         
6904.TWO     伯鑫            124.5          3         60.0            4.8        8            0 📉 建議賣出              
6906.TW      現觀科            70.4          5         50.0           3.65        6          -11 📈 持有 → 繼續持有         
6907.TWO     雅特力-KY        145.0          6        84.21         198.35        0           66 📈 持有 → 繼續持有         
6909.TW      創控            49.15          6        46.67          12.35        3         -568 📈 持有 → 繼續持有         
6913.TWO     鴻呈            120.5          5        55.56          -6.01        5         -119 📈 持有 → 繼續持有         
6916.TW      華凌             18.0          5         50.0          -0.12        4          -41 📉 建議賣出              
6919.TW      康霈*           116.0          9        44.44          -0.33        4        -3694 📉 建議賣出              
6921.TW      嘉雨思-創          71.6         14        44.44          25.62        2          -40 📉 建議賣出              
6922.TWO     宸曜            166.0          6        46.67           5.35        4          -40 📈 持有 → 繼續持有         
6924.TW      榮惠-KY創         79.5          4        66.67          36.31        2           -9 📈 持有 → 繼續持有         
6925.TWO     意藍             73.6         20          0.0            0.0        0           27 📉 建議賣出              
6928.TW      攸泰科技          48.85          9        41.67           2.82        2           32 📉 建議賣出              
6929.TWO     佑全             31.9         10        33.33            2.1        1           -1 📈 持有 → 繼續持有         
6931.TW      青松健康           54.5         17          0.0            0.0        0           41 📈 持有 → 繼續持有         
6933.TW      AMAX-KY       132.0          5        38.46          -2.25        4          -76 📈 持有 → 繼續持有         
6934.TW      心誠鎂            82.0         11          0.0            0.0        0          -15 📉 建議賣出              
6937.TW      天虹            275.0         17        57.14          10.23        1           73 📈 持有 → 繼續持有         
6944.TW      兆聯實業          831.0          6        52.38           6.22        6          327 📈 持有 → 繼續持有         
6949.TW      沛爾生醫-創        583.0          8        76.92          91.88        1          -74 📈 持有 → 繼續持有         
6955.TW      邦睿生技-創        167.0         15          0.0          -4.02        0            0 📉 建議賣出              
6957.TW      裕慶-KY         161.5         15          0.0          -2.36        1           82 📉 建議賣出              
6958.TW      日盛台駿           17.3          7        55.56          12.51        2         -137 📈 持有 → 繼續持有         
6961.TWO     旅天下            59.9          3        41.67           6.66        5          -12 📈 持有 → 繼續持有         
6962.TW      奕力-KY          31.3         12         60.0           0.65        1         -976 📉 建議賣出              
6965.TW      中傑-KY          83.5          3         50.0           0.91        6           -5 📉 建議賣出              
6967.TWO     汎瑋材料           70.4         20         25.0          -4.67        2          -67 📈 持有 → 繼續持有         
6969.TW      成信實業*-創       28.45          3         55.0          23.11        7           -8 📈 持有 → 繼續持有         
6980.TWO     鐳洋科技          146.5          3        38.89          43.52        8            0 📈 持有 → 繼續持有         
6982.TWO     大井泵浦           54.0         15          0.0            0.0        0           20 📉 建議賣出              
6983.TWO     華洋精機          453.0         15        57.14         171.26        0            0 📈 持有 → 繼續持有         
6988.TW      威力暘-創          14.5          4         70.0           29.2        5          -22 📉 建議賣出              
6994.TW      富威電力           78.0         18         50.0          -5.38        2         -656 📉 建議賣出              
6996.TWO     力領科技          172.0         12         55.0          -0.94        4           15 📈 持有 → 繼續持有         
7402.TWO     邑錡            119.5          6        35.71           6.03        4           -9 📈 持有 → 繼續持有         
7455.TWO     樺緯物聯           62.9          5         50.0           1.09        5            0 📈 持有 → 繼續持有         
7547.TWO     碩網             63.0          5        59.09          22.46        3          -82 📈 持有 → 繼續持有         
7556.TWO     意德士           179.5          4        54.55          -2.89        5           -1 📉 建議賣出              
7583.TWO     國際海洋           72.0          6        33.33          -0.71        3            0 📈 持有 → 繼續持有         
7584.TWO     樂意             34.7          4         50.0           2.49        5            9 📈 持有 → 繼續持有         
7610.TW      聯友金屬-創        321.0          3        62.96          97.71        6         -540 📈 持有 → 繼續持有         
7702.TWO     前端風電           26.0          9        33.33          -4.54        2            0 📉 建議賣出              
7709.TWO     榮田             57.8          6        60.87          60.96        3           -5 📈 持有 → 繼續持有         
7711.TW      永擎            245.0          8         70.0          22.85        1          -29 📈 持有 → 繼續持有         
7712.TWO     博盛半導體         128.5         11        59.26          42.33        3         -327 📈 持有 → 繼續持有         
7714.TWO     創泓科技          133.5         20          0.0            0.0        0            7 📉 建議賣出              
7717.TWO     萊德光電-KY       690.0          4        80.77         108.36        4           12 📈 持有 → 繼續持有         
7718.TWO     友鋮             50.0         18        53.85           5.37        2          -13 📈 持有 → 繼續持有         
7719.TWO     碳基            36.85         18          0.0            0.0        0            0 📉 建議賣出              
7721.TW      微程式            49.7          3        44.44           9.46        7           19 📉 建議賣出              
7722.TW      LINEPAY       346.0         14          0.0            0.0        0          219 📉 建議賣出              
7728.TWO     光焱科技          695.0         12        52.38          14.09        3         -116 📉 建議賣出              
7730.TW      暉盛-創          143.0          3        66.67          41.87        7           24 📈 持有 → 繼續持有         
7732.TW      金興精密           36.0         13         62.5           0.93        1           -9 📉 建議賣出              
7734.TWO     印能科技         1900.0         17        65.52           90.0        0          -88 📈 持有 → 繼續持有         
7737.TWO     凱鈿             38.0         18         60.0           1.19        1            0 📉 建議賣出              
7738.TWO     東聯互動          196.0         13         50.0          12.27        2          -24 📈 持有 → 繼續持有         
7740.TW      熙特爾-創         200.5          6        63.64          47.33        2         -159 📈 持有 → 繼續持有         
7744.TWO     崴寶            475.0          5        56.52          48.01        4          -10 📉 建議賣出              
7749.TW      意騰-KY         435.0          7        33.33           0.96        4          -83 📈 持有 → 繼續持有         
7750.TW      新代           1440.0         17        64.29          56.52        0           88 📈 持有 → 繼續持有         
7751.TWO     竑騰           1565.0         17         62.5          87.12        2         -137 📈 持有 → 繼續持有         
7752.TWO     世紀樺欣          48.45         13          0.0            0.0        0            0 📉 建議賣出              
7769.TW      鴻勁           4380.0          6         64.0          18.45        4         -443 📈 持有 → 繼續持有         
7777.TWO     能率亞洲           28.8         10        52.94          29.79        1         -303 📈 持有 → 繼續持有         
7780.TW      大研生醫*          19.3          3        46.15           3.05        6         -784 📉 建議賣出              
7781.TWO     昕力資*          29.95          4        55.56         533.98        4            0 📈 持有 → 繼續持有         
7782.TWO     光速火箭           27.5          5        28.57           -0.2        3            0 📉 建議賣出              
7783.TWO     佳運             87.3         17          0.0            0.0        0            0 📉 建議賣出              
7786.TW      東方風能          144.0          7        33.33            0.9        3          -99 📉 建議賣出              
7788.TW      松川精密          159.0         12         62.5          17.25        2           96 📉 建議賣出              
7792.TWO     安葆            314.5          3        45.83          62.27        7         -175 📉 建議賣出              
7795.TW      長廣            395.5          6         48.0          43.31        5         -106 📉 建議賣出              
7799.TW      禾榮科           417.5          4         55.0          27.96        5          106 📉 建議賣出              
7805.TWO     威聯通           674.0          6        42.86           5.36        3           59 📉 建議賣出              
7810.TWO     捷創科技          215.0          6        63.64          17.02        2         -153 📈 持有 → 繼續持有         
7812.TWO     稜研科技*          83.9         17        16.67           -6.9        2            0 📈 持有 → 繼續持有         
7823.TW      奧義賽博-KY創       82.6          9          0.0            0.0        0            0 📉 建議賣出              
8011.TW      台通             20.6          6        33.33          -1.47        5           54 📈 持有 → 繼續持有         
8016.TW      矽創            201.5          3        55.17           4.54        9          615 📉 建議賣出              
8021.TW      尖點            260.5          8        54.17          28.94        2        -2649 📈 持有 → 繼續持有         
8027.TWO     鈦昇            109.0         14        57.14           4.13        2         1666 📈 持有 → 繼續持有         
8028.TW      昇陽半導體         197.0          4        58.82          19.66        4         5143 📈 持有 → 繼續持有         
8032.TWO     光菱             35.9          6        43.75          -2.32        4          -32 📈 持有 → 繼續持有         
8033.TW      雷虎            146.5          4        56.25           8.91        5          416 📈 持有 → 繼續持有         
8034.TWO     榮群            25.55          6         50.0           5.34        3         -147 📈 持有 → 繼續持有         
8038.TWO     長園科            43.6          4        47.06           2.58        4         -153 📈 持有 → 繼續持有         
8039.TW      台虹            119.5         11        54.17          40.87        1         -396 📈 持有 → 繼續持有         
8043.TWO     蜜望實            76.5          5        58.82          23.94        2         -614 📈 持有 → 繼續持有         
8044.TWO     網家            23.65         10        42.86          -1.15        2         -379 📉 建議賣出              
8045.TW      達運光電           78.6          3        33.33          -4.28        7          -41 📈 持有 → 繼續持有         
8046.TW      南電            567.0          6        64.52         104.73        4        -9868 📈 持有 → 繼續持有         
8047.TWO     星雲             53.9          4         50.0          15.75        4          130 📉 建議賣出              
8048.TWO     德勝             61.5          7         55.0          13.38        3         -101 📈 持有 → 繼續持有         
8050.TWO     廣積             42.1         20         50.0          -0.34        1          124 📈 持有 → 繼續持有         
8059.TWO     凱碩             18.1         15          0.0            0.0        0          161 📈 持有 → 繼續持有         
8064.TWO     東捷             67.2          7        56.52          39.09        4         7177 📈 持有 → 繼續持有         
8067.TWO     志旭            15.35         14        46.15          -0.42        2            0 📈 持有 → 繼續持有         
8069.TWO     元太            148.5          8        53.85           0.19        3       -13606 📉 建議賣出              
8070.TW      長華*            44.0         11        53.33           0.52        2         2406 📈 持有 → 繼續持有         
8076.TWO     伍豐            26.95         19         75.0          15.47        1          810 📈 持有 → 繼續持有         
8077.TWO     洛��           43.05         11        33.33          -5.24        2           -1 📈 持有 → 繼續持有         
8080.TWO     泰霖             30.4          5        47.37          29.36        6           -7 📉 建議賣出              
8081.TW      致新            242.5          4         60.0           9.52        5         -165 📈 持有 → 繼續持有         
8084.TWO     巨虹             44.2         12         37.5          -8.29        2          -97 📉 建議賣出              
8086.TWO     宏捷科           134.5          3        59.26          21.77        8          484 📈 持有 → 繼續持有         
8087.TWO     麗升能源           34.1          5        53.85          17.21        4           22 📈 持有 → 繼續持有         
8088.TWO     品安             61.1          3         56.0          50.02        7        -5516 📈 持有 → 繼續持有         
8089.TWO     康全電訊           24.7         20          0.0          -2.95        0          -17 📉 建議賣出              
8091.TWO     翔名            138.0          6         60.0          10.94        5          -53 📈 持有 → 繼續持有         
8093.TWO     保銳             20.0          3        41.18          -1.25        7            2 📉 建議賣出              
8096.TWO     擎亞             89.1          3        59.09           92.8        5        -2558 📈 持有 → 繼續持有         
8099.TWO     大世科            58.8         20          0.0            0.0        0           41 📉 建議賣出              
8101.TW      華冠            14.65          3        42.86           -6.4        8            0 📉 建議賣出              
8102.TWO     傑霖科技           54.0          9        100.0           6.09        0            0 📈 持有 → 繼續持有         
8103.TW      瀚荃             88.0         10         50.0          -1.47        3         -330 📈 持有 → 繼續持有         
8105.TW      凌巨             13.7         18        63.64           2.73        2         2714 📈 持有 → 繼續持有         
8110.TW      華東             61.2          6        55.56          15.63        4        -1140 📈 持有 → 繼續持有         
8111.TWO     立��            66.0          7        47.06         -11.57        5         1273 📈 持有 → 繼續持有         
8112.TW      至上             94.6         15        66.67          28.59        1        10745 📈 持有 → 繼續持有         
8114.TW      振樺電           185.5          5        57.89           8.85        5            9 📈 持有 → 繼續持有         
8131.TW      福懋科            68.0          3        45.45            6.1        8         -565 📈 持有 → 繼續持有         
8150.TW      南茂             64.6          3         64.0          50.68        5        -3478 📈 持有 → 繼續持有         
8155.TWO     博智            245.0         14         60.0          40.78        2         1253 📈 持有 → 繼續持有         
8162.TW      微矽電子-創        38.75          6        54.55           7.34        2           47 📈 持有 → 繼續持有         
8176.TWO     智捷             13.1          6         50.0          18.54        5           77 📈 持有 → 繼續持有         
8183.TWO     精星            37.15          4        59.09          14.95        5            0 📈 持有 → 繼續持有         
8210.TW      勤誠            890.0          5        46.67          -9.83        6        -1198 📈 持有 → 繼續持有         
8213.TW      志超            33.95          3        56.52          -1.28        7        -1982 📈 持有 → 繼續持有         
8215.TW      明基材           23.95          7        47.06           13.8        2         -695 📈 持有 → 繼續持有         
8234.TWO     新漢             70.5          8         60.0           5.64        3          469 📈 持有 → 繼續持有         
8240.TWO     華宏             59.6          4        52.63          40.32        5            4 📈 持有 → 繼續持有         
8249.TW      菱光             52.3         11        42.11           4.36        2          303 📉 建議賣出              
8255.TWO     朋程            129.5          5         50.0           6.65        4          284 📈 持有 → 繼續持有         
8261.TW      富鼎            114.0         11        69.57          19.03        2          -50 📈 持有 → 繼續持有         
8271.TW      宇瞻            204.5          3        69.23          90.32        6         5775 📈 持有 → 繼續持有         
8277.TWO     商丞             8.64          3        46.67           6.06        6          410 📈 持有 → 繼續持有         
8279.TWO     生展            112.5          5        66.67          11.89        2          -15 📈 持有 → 繼續持有         
8289.TWO     泰藝             37.9          7        59.26          79.24        3           53 📈 持有 → 繼續持有         
8291.TWO     尚茂            13.95         11          0.0            0.0        0            0 📉 建議賣出              
8299.TWO     群聯           1975.0          6         64.0          46.23        2         -604 📈 持有 → 繼續持有         
8349.TWO     �矬�           43.15          9        54.55           7.53        1           61 📈 持有 → 繼續持有         
8358.TWO     金居            273.5          4         65.0          34.74        4          648 📈 持有 → 繼續持有         
8383.TWO     千附            44.65          5        56.52           10.5        4         1005 📈 持有 → 繼續持有         
8390.TWO     金益鼎            98.5          6        44.44          11.38        4          175 📉 建議賣出              
8401.TWO     白紗科           26.85          8        33.33           -3.4        3           16 📉 建議賣出              
8416.TWO     實威            170.0         12        33.33          -1.63        1            2 📈 持有 → 繼續持有         
8422.TW      可寧衛*          30.25          4        46.67          20.67        5        -4789 📉 建議賣出              
8423.TWO     保綠-KY          18.1          3        42.86           -8.1        9            5 📉 建議賣出              
8431.TWO     匯鑽科            72.9         19        46.67           5.37        1         -344 📈 持有 → 繼續持有         
8432.TWO     東生華            51.8          8        44.44          -1.01        3            1 📈 持有 → 繼續持有         
8433.TWO     弘帆             60.3          7         40.0          12.35        4           15 📈 持有 → 繼續持有         
8436.TWO     大江            125.0          6        78.57           24.7        1         -167 📈 持有 → 繼續持有         
8437.TWO     大地-KY          13.1         11          0.0            0.0        1           17 📉 建議賣出              
8438.TW      昶昕             62.0          4         52.0          29.25        6         -357 📉 建議賣出              
8442.TW      威宏-KY          56.0         16          0.0          -1.86        1         -105 📉 建議賣出              
8444.TWO     綠河-KY          8.55         17          0.0            0.0        0          854 📉 建議賣出              
8455.TWO     大拓-KY         21.05         19        61.54          -7.77        1            0 📉 建議賣出              
8462.TW      柏文            147.5          3        66.67           8.98        6          -17 📉 建議賣出              
8463.TW      潤泰材           24.85          5         60.0          -7.45        6         -207 📉 建議賣出              
8464.TW      億豐            396.0          6        41.18          -4.72        6        -1897 📈 持有 → 繼續持有         
8472.TWO     夠麻吉            80.2         19        55.56          31.48        0           -7 📈 持有 → 繼續持有         
8476.TW      台境*           19.35          5        57.89          41.71        4          -99 📈 持有 → 繼續持有         
8477.TWO     創業家           13.95          4        52.94          23.22        5           10 📈 持有 → 繼續持有         
8478.TW      東哥遊艇          164.0         18          0.0          -3.72        1          -68 📉 建議賣出              
8482.TW      商億-KY         48.15          3         50.0           3.98        6          -24 📈 持有 → 繼續持有         
8489.TWO     三貝德           25.85          5         50.0           9.16        3         -266 📉 建議賣出              
8499.TW      鼎炫-KY         277.5          5         50.0          -4.05        5           57 📈 持有 → 繼續持有         
8908.TWO     欣雄             42.0          5         50.0           3.15        3         -140 📉 建議賣出              
8917.TWO     欣泰             55.1          5         50.0          10.31        5           -5 📉 建議賣出              
8921.TWO     沈氏             17.2          4         50.0          -4.25        7            0 📉 建議賣出              
8923.TWO     時報             20.0          3         62.5          -1.04        5           -1 📉 建議賣出              
8926.TW      台汽電           46.95          3        68.18          15.77        4          684 📈 持有 → 繼續持有         
8927.TWO     北基            23.65          3        47.06           6.66        7          -25 📉 建議賣出              
8930.TWO     青鋼            32.55         17        47.06            3.3        1           -9 📈 持有 → 繼續持有         
