status,prev_eps_yoy,eps_yoy,prev_eps,expansion,gm,advice,rev_yoy,eps,prev_rev_yoy,om,symbol,pe,est_price,price,date,name,prev_year
⚠️ 獲利稀釋,-275.59,90.34,-5.17,-868.8,N/A,⚪ 數據不足,959.14,-0.2,-66.93,N/A,8171.TWO,0.0,-204.45,20.5,2026-03,天宇,2025
⚠️ 獲利稀釋,-29.4,3.39,8.43,-873.74,13.87%,⚪ 中性觀察,877.13,3.66,64.32,5.75%,3147.TWO,10.208711433756806,330.59999999999997,225.0,2026-03,大綜,2025
📉 獲利侵蝕,-128.03,-210.71,-0.45,-874.6500000000001,-0.79%,⚪ 數據不足,663.94,-0.62,-6.83,-10.66%,1441.TW,0.0,-18.6,9.0799999237,2026-03,大東,2025
📉 獲利侵蝕,-272.92,-253.33,-1.68,-876.63,N/A,⚪ 數據不足,623.3,-0.54,-0.19,N/A,4999.TW,0.0,-70.94999999999999,19.25,2026-03,鑫禾,2025
⚠️ 獲利稀釋,57.14,88.57,-1.77,-880.8199999999999,N/A,⚪ 數據不足,969.39,-0.08,27.54,N/A,6588.TWO,0.0,-84.9,81.5,2026-03,東典光電,2025
📉 獲利侵蝕,-15.66,-250.0,-0.96,-885.46,12.86%,⚪ 數據不足,635.46,-0.64,6.3,-5.35%,3322.TWO,0.0,-46.5,12.3000001907,2026-03,建舜電,2025
⚠️ 獲利稀釋,48.0,180.0,1.85,-885.47,N/A,⚪ 中性觀察,1065.47,0.42,8.31,N/A,8463.TW,4.254473085188867,75.45,21.3999996185,2026-03,潤泰材,2025
📉 獲利侵蝕,6.89,-28.43,3.63,-889.79,11.53%,⚪ 中性觀察,861.36,0.74,21.07,2.34%,2949.TWO,7.523148148148148,129.60000000000002,65.0,2026-03,欣新網,2025
⚠️ 獲利稀釋,1.86,91.84,2.19,-892.9699999999999,N/A,⚪ 中性觀察,984.81,0.94,25.77,N/A,8032.TWO,7.25198397561508,75.6,36.5499992371,2026-03,光菱,2025
📉 獲利侵蝕,48.0,-260.0,-0.26,-893.91,N/A,⚪ 數據不足,633.91,-0.18,52.32,N/A,6142.TW,0.0,-12.75,9.7299995422,2026-03,友勁,2025
⚠️ 獲利稀釋,-37.72,98.48,-3.19,-894.01,N/A,⚪ 數據不足,992.49,-0.01,30.97,N/A,8054.TWO,0.0,-104.69999999999999,94.6999969482,2026-03,安國,2025
⚠️ 獲利稀釋,81.45,918.18,4.05,-897.18,N/A,⚪ 中性觀察,1815.36,2.24,79.14,N/A,3188.TWO,2.460814967304075,143.55,23.5499992371,2026-03,鑫龍騰,2025
📉 獲利侵蝕,49.25,-35.71,1.0,-899.3100000000001,8.38%,❌ 暫避觀望,863.6,0.09,4.89,2.16%,2630.TW,21.304348429209487,37.95,53.9000015259,2026-03,亞航,2025
📉 獲利侵蝕,-5.88,-14.75,-2.55,-906.12,10.61%,⚪ 數據不足,891.37,-0.73,-34.5,-45.08%,3011.TW,0.0,-82.64999999999999,12.0500001907,2026-03,今皓,2025
📉 獲利侵蝕,-603.33,-277.78,-1.52,-907.51,N/A,⚪ 數據不足,629.73,-0.35,-20.15,N/A,6742.TW,0.0,-68.55000000000001,42.5499992371,2026-03,澤米,2025
📉 獲利侵蝕,-138.3,-357.14,-0.55,-908.52,17.06%,⚪ 數據不足,551.38,-0.18,-7.45,1.24%,3390.TWO,0.0,-33.9,23.9500007629,2026-03,旭軟,2025
🔄 轉虧為盈,33.33,151.56,-0.6,-913.7,N/A,⚪ 數據不足,1065.26,0.33,9.99,N/A,5484.TW,0.0,-30.749999999999996,40.6500015259,2026-03,慧友,2025
📉 獲利侵蝕,-283.87,-526.67,-1.14,-918.29,N/A,⚪ 數據不足,391.62,-0.64,-4.0,N/A,8215.TW,0.0,-26.1,24.1499996185,2026-03,明基材,2025
⚠️ 獲利稀釋,1.06,8.33,1.88,-921.62,14.91%,⚪ 中性觀察,929.95,0.26,25.63,7.25%,2432.TW,7.875000105972223,53.99999999999999,28.3500003815,2026-03,倚天酷��-創,2025
📉 獲利侵蝕,-95.34,-368.0,0.11,-925.02,N/A,⚪ 數據不足,557.02,-0.67,-8.52,N/A,3346.TW,0.0,-26.999999999999996,20.7000007629,2026-03,麗清,2025
⚠️ 獲利稀釋,-128.95,53.33,-0.22,-926.05,N/A,⚪ 數據不足,979.38,-0.07,14.75,N/A,6283.TW,0.0,-14.7,20.8500003815,2026-03,淳安,2025
📉 獲利侵蝕,-37.71,-26.62,5.36,-928.82,11.63%,⚪ 中性觀察,902.2,1.03,6.01,3.86%,2439.TW,7.152717991880931,173.85,82.9000015259,2026-03,美律,2025
📉 獲利侵蝕,-12.28,-14.29,1.5,-933.5999999999999,N/A,⚪ 中性觀察,919.31,0.36,0.57,N/A,5016.TWO,6.905444235386819,52.35,24.1000003815,2026-03,松和,2025
⚠️ 獲利稀釋,9.24,5.0,2.03,-937.93,N/A,⚪ 中性觀察,942.93,0.42,14.56,N/A,5548.TWO,4.848837298023257,64.49999999999999,20.8500003815,2026-03,安倉,2025
📉 獲利侵蝕,-17.45,-53.13,2.27,-942.04,N/A,⚪ 中性觀察,888.91,0.3,3.73,N/A,8213.TW,5.646319706086175,83.55000000000001,31.4500007629,2026-03,志超,2025
📉 獲利侵蝕,-82.78,-88.24,0.52,-942.09,N/A,⚪ 中性觀察,853.85,0.06,-40.09,N/A,5310.TWO,11.11363671040909,33.0,24.4500007629,2026-03,天剛,2025
📉 獲利侵蝕,3.11,-61.8,6.3,-949.2299999999999,5.79%,⚪ 中性觀察,887.43,0.68,59.7,2.48%,2643.TWO,4.304635761589404,203.85,58.5,2026-03,捷迅,2025
📉 獲利侵蝕,52.17,-52.94,-0.11,-954.56,N/A,⚪ 數據不足,901.62,-0.26,-0.02,N/A,8921.TWO,0.0,-11.55,17.6499996185,2026-03,沈氏,2025
📉 獲利侵蝕,981.25,-89.22,1.41,-955.5,9.91%,⚪ 中性觀察,866.28,0.11,14.95,-0.28%,2331.TW,4.948586118251928,58.35,19.25,2026-03,精英,2025
⚠️ 獲利稀釋,-34.78,766.67,5.27,-961.5100000000001,37.77%,⚪ 中性觀察,1728.18,1.6,-17.06,36.66%,2637.TW,8.64809113021672,145.35,83.8000030518,2026-03,慧洋-KY,2025
📉 獲利侵蝕,-129.63,-150.0,-1.85,-963.75,7.45%,⚪ 數據不足,813.75,-0.4,-8.68,-2.27%,2023.TW,0.0,-67.64999999999999,13.9499998093,2026-03,燁輝,2025
⚠️ 獲利稀釋,6.88,74.36,-1.51,-968.63,1.54%,⚪ 數據不足,1042.99,-0.1,27.53,-34.06%,3508.TWO,0.0,-55.05,15.8000001907,2026-03,位速,2025
📉 獲利侵蝕,9.52,-700.0,-1.02,-979.9100000000001,15.17%,⚪ 數據不足,279.91,-0.48,5.58,-15.09%,3349.TWO,0.0,-41.400000000000006,23.2999992371,2026-03,寶德,2025
⚠️ 獲利稀釋,-8644.44,51.72,-7.87,-980.3599999999999,11.02%,⚪ 數據不足,1032.08,-1.68,-11.17,-2.22%,2239.TW,0.0,-252.15000000000003,20.1000003815,2026-03,英利-KY,2025
⚠️ 獲利稀釋,-31.87,35.29,1.26,-982.73,11.56%,⚪ 中性觀察,1018.02,0.23,4.14,2.51%,2353.TW,10.291095629143836,43.8,30.0499992371,2026-03,宏��,2025
⚠️ 獲利稀釋,-26.77,130.77,2.39,-983.26,N/A,⚪ 中性觀察,1114.03,0.3,-0.51,N/A,8183.TWO,8.425414364640885,54.300000000000004,30.5,2026-03,精星,2025
📉 獲利侵蝕,-259.36,-909.09,-6.69,-984.34,N/A,⚪ 數據不足,75.25,-0.9,-14.66,N/A,7723.TWO,0.0,-171.60000000000002,20.25,2026-03,築間,2025
🔄 轉虧為盈,-286.84,151.52,-1.42,-984.71,15.72%,⚪ 數據不足,1136.23,0.17,2.6,-0.44%,2734.TWO,0.0,-44.7,15.0500001907,2026-03,易飛網,2025
⚠️ 獲利稀釋,58.56,76.0,-0.75,-985.9300000000001,N/A,⚪ 數據不足,1061.93,-0.06,14.78,N/A,6116.TW,0.0,-27.599999999999998,13.8000001907,2026-03,彩晶,2025
📉 獲利侵蝕,-1354.17,-495.0,-3.49,-998.5899999999999,N/A,⚪ 數據不足,503.59,-0.91,-12.26,N/A,8066.TWO,0.0,-118.8,14.9499998093,2026-03,來思達,2025
📉 獲利侵蝕,-57.28,-24.24,2.73,-999.11,N/A,⚪ 中性觀察,974.87,1.0,-21.83,N/A,6189.TW,7.67241391268025,95.7,48.9500007629,2026-03,豐藝,2025
📉 獲利侵蝕,-92.04,-753.85,-2.24,-999.97,22.76%,⚪ 數據不足,246.12,-1.15,2.83,-1.26%,1338.TW,0.0,-112.80000000000001,15.75,2026-03,廣華-KY,2025
⚠️ 獲利稀釋,-38.16,6.82,-2.14,-1002.0,N/A,⚪ 數據不足,1008.82,-0.41,-61.92,N/A,6872.TWO,0.0,-76.95,15.9499998093,2026-03,浩宇生醫,2025
⚠️ 獲利稀釋,-45.83,388.24,0.39,-1006.46,N/A,❌ 暫避觀望,1394.7,0.49,-32.9,N/A,6020.TWO,18.9035081027193,17.099999999999998,21.5499992371,2026-03,大展證,2025
📉 獲利侵蝕,-440.0,-125.0,-0.82,-1006.55,11.52%,⚪ 數據不足,881.55,-0.45,26.05,-13.20%,3207.TWO,0.0,-7.800000000000001,46.4500007629,2026-03,耀勝,2025
📉 獲利侵蝕,-31.22,-53.13,1.22,-1013.84,9.15%,⚪ 中性觀察,960.71,0.15,6.13,0.67%,2489.TW,12.040000152600001,37.49999999999999,30.1000003815,2026-03,瑞軒,2025
📉 獲利侵蝕,189.47,-700.0,0.51,-1025.38,29.43%,❌ 暫避觀望,325.38,-0.32,-7.75,-10.81%,3191.TWO,90.50000190750002,2.999999999999999,18.1000003815,2026-03,雲嘉南,2025
🔄 轉虧為盈,88.24,260.0,-0.16,-1028.64,N/A,⚪ 數據不足,1288.64,0.24,58.82,N/A,5475.TWO,0.0,-6.6000000000000005,135.0,2026-03,德宏,2025
📉 獲利侵蝕,25.0,-900.0,0.2,-1029.28,N/A,⚪ 數據不足,129.28,-0.32,22.72,N/A,6796.TW,0.0,-24.150000000000002,58.9000015259,2026-03,晉弘,2025
⚠️ 獲利稀釋,-33.33,182.35,1.36,-1037.25,N/A,❌ 暫避觀望,1219.6,0.96,11.07,N/A,8131.TW,24.656487967213742,39.300000000000004,64.5999984741,2026-03,福懋科,2025
⚠️ 獲利稀釋,-64.1,200.0,0.7,-1037.92,N/A,❌ 暫避觀望,1237.92,0.72,5.45,N/A,8150.TW,99.78022313384616,13.649999999999999,90.8000030518,2026-03,南茂,2025
⚠️ 獲利稀釋,-15.09,10.0,0.45,-1043.77,9.65%,⚪ 中性觀察,1053.77,0.11,0.36,1.10%,1219.TW,13.620690093678158,13.05,11.8500003815,2026-03,福壽,2025
🔄 轉虧為盈,-248.85,-46.67,-2.59,-1046.69,N/A,⚪ 數據不足,1000.02,0.16,-7.42,N/A,5464.TWO,0.0,-131.54999999999998,79.6999969482,2026-03,霖宏,2025
📉 獲利侵蝕,57.01,-0.9,5.15,-1047.3000000000002,10.03%,⚪ 中性觀察,1046.4,1.1,72.06,3.96%,3706.TW,7.4409130441564795,184.04999999999998,91.3000030518,2026-03,神達,2025
⚠️ 獲利稀釋,8.0,15.79,1.62,-1058.26,10.74%,⚪ 中性觀察,1074.05,0.44,-6.25,5.38%,1225.TW,6.695979803643215,59.7,26.6499996185,2026-03,福懋油,2025
🔄 轉虧為盈,-300.0,330.0,-0.3,-1063.26,N/A,⚪ 數據不足,1393.26,0.43,-1.96,N/A,8105.TW,0.0,-15.0,16.8999996185,2026-03,凌巨,2025
📉 獲利侵蝕,-17.53,-28.74,11.29,-1066.47,N/A,⚪ 中性觀察,1037.73,2.43,-3.46,N/A,8454.TW,8.666424418604652,412.79999999999995,238.5,2026-03,富邦媒,2025
⚠️ 獲利稀釋,66.15,20.0,1.08,-1067.95,N/A,⚪ 中性觀察,1087.95,0.24,4.86,N/A,6270.TWO,12.02755875476378,38.1,30.5499992371,2026-03,倍微,2025
📉 獲利侵蝕,-140.0,-542.86,-0.03,-1069.73,27.19%,❌ 暫避觀望,526.87,-0.54,55.97,-0.09%,1235.TW,50.00000000000001,10.949999999999998,36.5,2026-03,興泰,2025
⚠️ 獲利稀釋,24.57,69.03,18.2,-1069.81,10.28%,⚪ 中性觀察,1138.84,7.86,27.07,4.26%,2376.TW,7.230267183357128,735.45,354.5,2026-03,技嘉,2025
⚠️ 獲利稀釋,71.43,188.24,0.6,-1071.6,8.90%,❌ 暫避觀望,1259.84,0.15,-2.48,-6.13%,2483.TW,18.41743189261468,32.7,40.1500015259,2026-03,百容,2025
⚠️ 獲利稀釋,-116.18,17.65,-2.94,-1083.04,N/A,⚪ 數據不足,1100.69,-0.28,-9.17,N/A,4426.TW,0.0,-111.9,8.2700004578,2026-03,利勤,2025
⚠️ 獲利稀釋,102.7,157.58,0.02,-1091.29,N/A,❌ 暫避觀望,1248.87,0.19,-6.4,N/A,8455.TWO,143.68420651105265,2.8499999999999996,27.2999992371,2026-03,大拓-KY,2025
📉 獲利侵蝕,-21.74,-250.0,-1.12,-1098.03,N/A,⚪ 數據不足,848.03,-0.14,-3.95,N/A,5355.TWO,0.0,-38.1,5.7899999619,2026-03,佳總,2025
📉 獲利侵蝕,-31.13,-5.88,0.73,-1098.3000000000002,8.57%,⚪ 中性觀察,1092.42,0.16,-0.68,1.90%,4401.TWO,9.490445616878981,23.55,14.8999996185,2026-03,東隆興,2025
📉 獲利侵蝕,-47.37,-200.0,0.2,-1107.13,3.78%,❌ 暫避觀望,907.13,-0.03,-28.43,0.03%,2867.TW,44.19047491904762,3.1500000000000004,9.279999733,2026-03,三商壽,2025
⚠️ 獲利稀釋,25.0,162.5,0.05,-1108.55,N/A,❌ 暫避觀望,1271.05,0.27,-0.22,N/A,6179.TWO,19.603175208650796,18.9,24.7000007629,2026-03,亞通,2025
⚠️ 獲利稀釋,8.37,8.54,-2.41,-1111.44,N/A,⚪ 數據不足,1119.98,-0.76,9.49,N/A,6645.TW,0.0,-98.39999999999999,13.8500003815,2026-03,金萬林-創,2025
📉 獲利侵蝕,-100.0,-100.0,0.0,-1111.49,29.35%,❌ 暫避觀望,1011.49,0.0,58.33,-34.05%,3073.TWO,25.65476099654762,12.6,21.5499992371,2026-03,天方能源,2025
⚠️ 獲利稀釋,-147.12,21.49,-5.14,-1112.6,1.51%,⚪ 數據不足,1134.09,-0.95,-15.24,-21.28%,3092.TW,0.0,-204.29999999999998,24.3999996185,2026-03,鴻碩,2025
⚠️ 獲利稀釋,22.08,135.2,6.8,-1116.22,N/A,❌ 暫避觀望,1251.42,2.94,8.58,N/A,6727.TWO,23.208722741433025,240.74999999999994,372.5,2026-03,亞泰金屬,2025
⚠️ 獲利稀釋,22.78,140.0,2.22,-1119.13,N/A,⚪ 中性觀察,1259.13,0.73,9.01,N/A,3114.TWO,6.883116717987013,69.3,31.7999992371,2026-03,好德,2025
📉 獲利侵蝕,-8.26,-260.42,5.11,-1120.8700000000001,N/A,⚪ 中性觀察,860.45,-2.31,11.23,N/A,6997.TWO,8.672350419999999,123.15,71.1999969482,2026-03,博弘,2025
⚠️ 獲利稀釋,17.08,64.84,7.54,-1125.1100000000001,N/A,⚪ 中性觀察,1189.95,3.0,41.88,N/A,6227.TWO,6.776119402985074,251.25,113.5,2026-03,茂綸,2025
⚠️ 獲利稀釋,-43.36,3200.0,1.45,-1128.0299999999997,45.87%,⚪ 中性觀察,4328.03,0.66,-0.1,37.60%,2605.TW,11.453900438687945,42.3,32.2999992371,2026-03,新興,2025
⚠️ 獲利稀釋,-39.68,50.0,-1.76,-1130.96,6.52%,⚪ 數據不足,1180.96,-0.2,-4.78,2.26%,1308.TW,0.0,-60.300000000000004,14.1000003815,2026-03,亞聚,2025
⚠️ 獲利稀釋,-26.67,120.75,3.3,-1132.16,12.43%,⚪ 中性觀察,1252.91,0.22,15.12,7.27%,2031.TW,4.860775003135593,123.89999999999999,40.1500015259,2026-03,新光鋼,2025
⚠️ 獲利稀釋,62.26,46.58,-3.45,-1132.8500000000001,N/A,⚪ 數據不足,1179.43,-0.4,-25.98,N/A,3666.TWO,0.0,-121.05000000000001,25.0499992371,2026-03,光耀,2025
📉 獲利侵蝕,55.88,0.0,-0.15,-1137.15,7.45%,⚪ 數據不足,1137.15,-0.05,-16.11,-4.90%,1440.TW,0.0,-4.2,12.75,2026-03,南紡,2025
📉 獲利侵蝕,-245.95,-105.88,-0.54,-1138.98,-12.82%,⚪ 數據不足,1033.1,-0.02,85.08,-39.60%,4714.TWO,0.0,-0.3000000000000011,10.75,2026-03,永捷,2025
⚠️ 獲利稀釋,-70.0,60.0,-0.34,-1141.0,46.90%,⚪ 數據不足,1201.0,-0.04,20.96,-39.20%,4806.TWO,0.0,-11.700000000000001,10.0,2026-03,桂田文創,2025
⚠️ 獲利稀釋,-90.74,40.0,0.05,-1150.45,N/A,⚪ 數據不足,1190.45,0.14,19.77,N/A,6229.TWO,0.0,-1.7999999999999996,23.6000003815,2026-03,研通,2025
⚠️ 獲利稀釋,4.7,8.11,4.01,-1154.96,N/A,⚪ 中性觀察,1163.07,1.2,8.17,N/A,3046.TW,5.2631578947368425,156.75,55.0,2026-03,建��,2025
⚠️ 獲利稀釋,28.3,166.67,0.68,-1158.57,N/A,⚪ 數據不足,1325.24,0.08,-0.95,N/A,1617.TW,0.0,-1.3499999999999996,18.1499996185,2026-03,榮星,2025
⚠️ 獲利稀釋,51.64,610.0,9.13,-1158.76,N/A,⚪ 中性觀察,1768.76,1.42,38.99,N/A,6625.TW,3.688082243658656,305.85,75.1999969482,2026-03,必應,2025
⚠️ 獲利稀釋,18.74,564.0,10.62,-1163.49,N/A,⚪ 中性觀察,1727.49,6.72,24.87,N/A,6903.TWO,13.895394223263077,384.29999999999995,356.0,2026-03,巨漢,2025
⚠️ 獲利稀釋,63.03,149.34,30.51,-1166.03,N/A,⚪ 中性觀察,1315.37,9.45,19.04,N/A,6139.TW,13.133208255159474,959.4,840.0,2026-03,亞翔,2025
🔄 轉虧為盈,-1750.0,1437.5,-0.99,-1168.92,4.05%,⚪ 數據不足,2606.42,1.07,-17.66,-1.33%,1326.TW,0.0,-31.499999999999993,67.5,2026-03,台化,2025
📉 獲利侵蝕,-134.48,-450.0,-0.1,-1174.03,N/A,⚪ 數據不足,724.03,-0.07,10.06,N/A,3520.TWO,0.0,-6.0,17.6499996185,2026-03,華盈,2025
📉 獲利侵蝕,-22.09,-202.5,3.21,-1180.25,20.24%,⚪ 中性觀察,977.75,-0.82,-14.6,6.22%,1525.TW,10.324074309552469,97.2,66.9000015259,2026-03,江申,2025
🔄 轉虧為盈,-407.14,685.71,-0.43,-1183.18,10.48%,⚪ 數據不足,1868.89,0.55,13.3,5.07%,3229.TW,0.0,-13.799999999999999,39.5,2026-03,晟鈦,2025
📉 獲利侵蝕,-24.07,-780.0,-0.67,-1190.26,N/A,⚪ 數據不足,410.26,-0.44,18.08,N/A,5223.TWO,0.0,-14.4,22.8999996185,2026-03,安力-KY,2025
📉 獲利侵蝕,-35.0,-37.86,0.26,-1205.6899999999998,N/A,⚪ 數據不足,1167.83,-1.45,45.18,N/A,6451.TW,0.0,-52.05,437.5,2026-03,訊芯-KY,2025
📉 獲利侵蝕,1502.33,-1180.0,6.03,-1212.83,34.83%,⚪ 中性觀察,32.83,-0.54,4.63,-28.70%,1432.TW,3.0303030303030303,74.25,15.0,2026-03,大魯閣,2025
📉 獲利侵蝕,-4.59,0.0,1.05,-1226.55,5.36%,⚪ 中性觀察,1226.55,0.35,-0.55,1.66%,2312.TW,11.37500013625,42.0,31.8500003815,2026-03,金寶,2025
📉 獲利侵蝕,-54.76,-700.0,0.95,-1230.2,N/A,❌ 暫避觀望,530.2,-0.3,-0.23,N/A,5371.TWO,63.488373275891476,19.349999999999998,81.9000015259,2026-03,中光電,2025
🏰 高護城河,-49.53,-1257.14,2.67,-1236.95,53.12%,❌ 暫避觀望,-20.19,-0.81,-9.54,6.13%,3455.TWO,99.47089947089948,28.349999999999994,188.0,2026-03,由田,2025
📉 獲利侵蝕,-106.76,-975.0,-0.2,-1239.19,16.85%,⚪ 數據不足,264.19,-0.43,-68.65,-24.14%,2724.TWO,0.0,-16.200000000000003,11.8500003815,2026-03,藝舍-KY,2025
🔄 轉虧為盈,-14.2,1388.46,-1.86,-1243.44,N/A,⚪ 數據不足,2631.9,3.36,4.48,N/A,6770.TW,0.0,-19.050000000000004,61.5999984741,2026-03,力積電,2025
📉 獲利侵蝕,-1277.78,-200.0,-1.12,-1250.66,N/A,⚪ 數據不足,1050.66,-0.2,-5.33,N/A,1454.TW,0.0,-39.0,12.5500001907,2026-03,台富,2025
⚠️ 獲利稀釋,-72.78,75.93,0.89,-1252.29,N/A,❌ 暫避觀望,1328.22,1.9,22.83,N/A,8096.TWO,35.56962025316456,59.25,140.5,2026-03,擎亞,2025
🔄 轉虧為盈,-56.76,119.7,-3.48,-1261.81,N/A,⚪ 數據不足,1381.51,0.13,-11.09,N/A,4989.TW,0.0,-137.7,65.1999969482,2026-03,榮科,2025
🔄 轉虧為盈,-130.48,87.88,-0.32,-1269.3000000000002,8.50%,⚪ 數據不足,1357.18,0.62,2.17,0.94%,2425.TW,0.0,-31.049999999999997,46.8499984741,2026-03,承啟,2025
📉 獲利侵蝕,34.08,-6.54,9.52,-1269.95,9.56%,⚪ 中性觀察,1263.41,1.43,51.01,7.58%,2546.TW,4.526166902404526,318.15000000000003,96.0,2026-03,根基,2025
📉 獲利侵蝕,6600.0,-124.0,0.68,-1271.67,1.56%,⚪ 中性觀察,1147.67,-0.54,16.55,-12.63%,3062.TW,6.081871121959065,51.3,20.7999992371,2026-03,建漢,2025
⚠️ 獲利稀釋,173.02,50.0,1.86,-1277.87,4.18%,⚪ 中性觀察,1327.87,-0.27,19.21,-22.27%,3630.TWO,3.924646781789639,95.55,25.0,2026-03,新鉅科,2025
📉 獲利侵蝕,54.46,-400.0,-2.52,-1278.17,N/A,⚪ 數據不足,878.17,-0.75,-10.68,N/A,5543.TWO,0.0,-97.8,28.4500007629,2026-03,桓鼎-KY,2025
⚠️ 獲利稀釋,19.51,175.0,0.5,-1279.03,14.20%,⚪ 中性觀察,1454.03,0.23,16.5,8.91%,1714.TW,11.461538168076924,19.5,14.8999996185,2026-03,和桐,2025
⚠️ 獲利稀釋,-20.55,76.92,-2.68,-1295.4099999999999,16.83%,⚪ 數據不足,1372.33,-0.15,-31.79,-125.48%,3055.TW,0.0,-91.95000000000002,135.5,2026-03,蔚華科,2025
⚠️ 獲利稀釋,-4.59,39.17,3.16,-1299.87,13.39%,⚪ 中性觀察,1339.04,1.73,29.36,3.80%,3305.TW,12.386877828054299,132.6,109.5,2026-03,昇貿,2025
⚠️ 獲利稀釋,-44.71,40.1,2.3,-1299.92,12.45%,❌ 暫避觀望,1340.02,2.83,69.32,8.05%,3528.TW,20.806845592689488,61.349999999999994,85.0999984741,2026-03,安馳,2025
⚠️ 獲利稀釋,134.62,141.67,0.54,-1305.47,N/A,⚪ 數據不足,1447.14,0.05,26.06,N/A,9955.TW,0.0,-2.8499999999999983,24.0499992371,2026-03,佳龍,2025
📉 獲利侵蝕,-491.43,-40.54,-2.74,-1336.75,-3.41%,⚪ 數據不足,1296.21,-0.52,-8.7,-18.43%,1536.TW,0.0,-108.30000000000001,50.9000015259,2026-03,和大,2025
⚠️ 獲利稀釋,-17.44,40.74,-1.01,-1339.41,N/A,⚪ 數據不足,1380.15,-0.16,10.43,N/A,8085.TWO,0.0,-34.05,11.3500003815,2026-03,福華,2025
📉 獲利侵蝕,-145.21,-1140.0,-0.33,-1351.07,13.67%,⚪ 數據不足,211.07,-0.52,10.78,-6.40%,4183.TWO,0.0,0.0,0.0,2026-03,福永生技,2025
⚠️ 獲利稀釋,-82.6,11.76,-6.25,-1351.1200000000001,7.55%,⚪ 數據不足,1362.88,-1.37,-24.55,-10.37%,2616.TW,0.0,-224.55,13.8999996185,2026-03,山隆,2025
⚠️ 獲利稀釋,120.0,81.37,0.48,-1351.8899999999999,41.15%,⚪ 數據不足,1433.26,-0.2,43.43,17.10%,3498.TWO,0.0,-19.8,111.5,2026-03,陽程,2025
⚠️ 獲利稀釋,-150.36,45.14,-4.2,-1352.31,N/A,⚪ 數據不足,1397.45,-0.99,96.9,N/A,6869.TW,0.0,-23.400000000000002,67.0,2026-03,雲豹能源,2025
📉 獲利侵蝕,-22.22,-9.09,-1.43,-1353.32,N/A,⚪ 數據不足,1344.23,-0.36,-21.87,N/A,5205.TWO,0.0,-50.25,22.1000003815,2026-03,中茂,2025
📉 獲利侵蝕,9.68,-114.29,-1.4,-1353.8,4.20%,⚪ 數據不足,1239.51,-0.45,59.22,-24.63%,2429.TW,0.0,-51.9,39.0,2026-03,銘旺科,2025
⚠️ 獲利稀釋,32.41,73.75,-0.73,-1357.19,23.60%,⚪ 數據不足,1430.94,-0.21,12.25,7.93%,4577.TWO,0.0,-39.599999999999994,69.6999969482,2026-03,達航科技,2025
⚠️ 獲利稀釋,-29.6,76.85,3.16,-1360.3400000000001,N/A,⚪ 中性觀察,1437.19,1.95,-22.72,N/A,6874.TWO,8.366701952149631,142.35,79.4000015259,2026-03,倍力,2025
📉 獲利侵蝕,-96.0,-200.0,0.01,-1386.57,12.71%,⚪ 數據不足,1186.57,-0.03,-3.11,7.26%,1906.TW,0.0,-8.25,10.8999996185,2026-03,寶隆,2025
⚠️ 獲利稀釋,18.73,42.68,3.17,-1400.22,8.10%,⚪ 中性觀察,1442.9,1.17,18.17,2.38%,2414.TW,6.702767841504211,124.65,55.7000007629,2026-03,精技,2025
📉 獲利侵蝕,-47.75,-1400.0,0.59,-1403.74,N/A,❌ 暫避觀望,3.74,-0.65,0.0,N/A,6877.TWO,298.78048780487813,6.149999999999999,122.5,2026-03,鏵友益,2025
⚠️ 獲利稀釋,-433.33,13.04,-6.24,-1404.02,N/A,⚪ 數據不足,1417.06,-0.2,-59.56,N/A,6443.TW,0.0,-135.45,28.6499996185,2026-03,元晶,2025
📉 獲利侵蝕,-394.74,-1283.33,-1.14,-1407.04,N/A,⚪ 數據不足,123.71,-0.72,19.38,N/A,8097.TWO,0.0,-53.699999999999996,52.0999984741,2026-03,常珵,2025
⚠️ 獲利稀釋,-96.3,66.67,0.03,-1407.51,9.08%,❌ 暫避觀望,1474.18,0.2,4.72,-2.06%,3481.TW,170.68965517241378,4.3500000000000005,49.5,2026-03,群創,2025
📉 獲利侵蝕,-93.16,-70.0,0.08,-1407.58,8.16%,⚪ 數據不足,1337.58,-0.17,-4.37,-0.43%,1220.TW,0.0,-1.05,11.3999996185,2026-03,台榮,2025
⚠️ 獲利稀釋,-95.24,21.05,0.05,-1415.73,N/A,⚪ 數據不足,1436.78,0.23,-26.42,N/A,6234.TWO,0.0,-11.25,36.0,2026-03,高僑,2025
⚠️ 獲利稀釋,-52.74,90.0,0.95,-1425.35,15.30%,❌ 暫避觀望,1515.35,0.19,1.81,3.04%,1722.TW,16.64874579315412,41.85,46.4500007629,2026-03,台肥,2025
⚠️ 獲利稀釋,1.84,27.32,8.84,-1441.89,8.77%,⚪ 中性觀察,1469.21,2.47,-2.3,5.39%,3010.TW,5.594900849858357,317.7,118.5,2026-03,華立,2025
⚠️ 獲利稀釋,-66.09,12.0,0.78,-1454.61,8.73%,❌ 暫避觀望,1466.61,0.28,-9.88,4.51%,2634.TW,50.697675601472866,19.35,65.4000015259,2026-03,漢翔,2025
📉 獲利侵蝕,-1744.48,-1135.38,-60.0,-1455.8700000000001,N/A,⚪ 數據不足,320.49,-6.73,32.68,N/A,6806.TW,0.0,-1955.4,3.5099999905,2026-03,森崴能源,2025
