name,om,advice,prev_year,rev_yoy,symbol,est_price,date,expansion,prev_rev_yoy,prev_eps_yoy,eps_yoy,price,gm,prev_eps,status,eps,pe
佳和,-27.07%,⚪ 數據不足,2025,603.87,1449.TW,-5.55,2026-03,-831.65,-7.88,-87.21,-227.78,12.1999998093,0.84%,0.12,📉 獲利侵蝕,-0.23,0.0
邁達特,N/A,⚪ 中性觀察,2025,790.97,6112.TW,54.300000000000004,2026-03,-834.3000000000001,18.84,203.33,-43.33,43.9000015259,N/A,1.82,📉 獲利侵蝕,0.17,12.127072244723758
州巧,-16.08%,⚪ 數據不足,2025,570.51,3543.TW,-59.7,2026-03,-837.1800000000001,1.1,-84.96,-266.67,42.5999984741,5.62%,-2.24,📉 獲利侵蝕,-0.16,0.0
邦泰,N/A,⚪ 數據不足,2025,898.78,8935.TWO,-26.55,2026-03,-839.6899999999999,-6.33,-16.92,59.09,17.7000007629,N/A,-0.76,⚠️ 獲利稀釋,-0.09,0.0
榮成,2.54%,⚪ 數據不足,2025,920.0,1909.TW,-20.700000000000003,2026-03,-840.0,-6.47,-39.29,80.0,11.1000003815,12.46%,-0.39,⚠️ 獲利稀釋,-0.02,0.0
百達-KY,-4.13%,⚪ 數據不足,2025,765.22,2236.TW,-128.54999999999998,2026-03,-846.22,423.12,-186.45,-81.0,124.0,8.48%,-6.81,🔄 轉虧為盈,0.19,0.0
宏�硌穈T,N/A,⚪ 中性觀察,2025,866.43,6811.TWO,571.8,2026-03,-846.7299999999999,11.2,10.46,19.7,222.5,N/A,14.36,⚠️ 獲利稀釋,4.8,5.836831059811123
智晶,N/A,⚪ 數據不足,2025,860.97,5245.TWO,-166.64999999999998,2026-03,-847.33,-13.73,-56.67,13.64,23.25,N/A,-4.9,⚠️ 獲利稀釋,-0.79,0.0
巨鎧精密-創,-98.59%,⚪ 數據不足,2025,-49.8,2254.TW,-27.150000000000002,2026-03,-850.2,-24.51,20.75,-900.0,59.2999992371,-21.68%,-0.84,🌑 雙重衰退,-1.04,0.0
馬光-KY,N/A,⚪ 數據不足,2025,768.82,4139.TWO,-38.7,2026-03,-852.1500000000001,-3.34,-720.83,-83.33,37.7000007629,N/A,-1.55,📉 獲利侵蝕,-0.55,0.0
零壹,6.54%,⚪ 中性觀察,2025,871.55,3029.TW,246.3,2026-03,-855.0999999999999,34.73,30.86,16.45,107.5,14.31%,6.53,⚠️ 獲利稀釋,1.77,6.546894031668696
華經,4.34%,⚪ 中性觀察,2025,868.43,2468.TW,42.300000000000004,2026-03,-857.3199999999999,19.94,30.21,11.11,35.2999992371,11.41%,1.25,⚠️ 獲利稀釋,0.3,12.517730225921985
春源,7.04%,⚪ 中性觀察,2025,861.7,2010.TW,86.85,2026-03,-859.9100000000001,0.73,40.61,1.79,22.75,10.75%,2.32,⚠️ 獲利稀釋,0.57,3.929188255613126
有益,N/A,⚪ 數據不足,2025,802.76,9962.TWO,-7.199999999999999,2026-03,-861.09,-21.01,-122.06,-58.33,10.1999998093,N/A,-0.15,🔄 轉虧為盈,0.05,0.0
欣雄,N/A,⚪ 中性觀察,2025,849.66,8908.TWO,78.89999999999999,2026-03,-861.1999999999999,27.37,14.97,-11.54,39.9000015259,N/A,2.16,📉 獲利侵蝕,0.46,7.585551620893537
富威電力,N/A,⚪ 中性觀察,2025,871.15,6994.TW,129.75,2026-03,-864.17,164.5,328.87,6.98,35.4000015259,N/A,6.34,⚠️ 獲利稀釋,0.48,4.092485725537572
帆宣,N/A,⚪ 中性觀察,2025,879.38,6196.TW,584.0999999999999,2026-03,-864.61,-15.01,65.55,14.77,503.0,N/A,15.5,⚠️ 獲利稀釋,5.08,12.917308680020545
晶彩科,12.45%,⚪ 數據不足,2025,1172.94,3535.TW,-52.5,2026-03,-866.69,-31.12,-255.07,306.25,89.0,35.79%,-1.07,🔄 轉虧為盈,0.99,0.0
天宇,N/A,⚪ 數據不足,2025,959.14,8171.TWO,-204.45,2026-03,-868.8,-66.93,-275.59,90.34,19.5,N/A,-5.17,⚠️ 獲利稀釋,-0.2,0.0
大綜,5.75%,⚪ 中性觀察,2025,877.13,3147.TWO,330.59999999999997,2026-03,-873.74,64.32,-29.4,3.39,225.0,13.87%,8.43,⚠️ 獲利稀釋,3.66,10.208711433756806
大東,-10.66%,⚪ 數據不足,2025,663.94,1441.TW,-18.6,2026-03,-874.6500000000001,-6.83,-128.03,-210.71,8.8100004196,-0.79%,-0.45,📉 獲利侵蝕,-0.62,0.0
鑫禾,N/A,⚪ 數據不足,2025,623.3,4999.TW,-70.94999999999999,2026-03,-876.63,-0.19,-272.92,-253.33,18.7000007629,N/A,-1.68,📉 獲利侵蝕,-0.54,0.0
東典光電,N/A,⚪ 數據不足,2025,969.39,6588.TWO,-84.9,2026-03,-880.8199999999999,27.54,57.14,88.57,94.5,N/A,-1.77,⚠️ 獲利稀釋,-0.08,0.0
建舜電,-5.35%,⚪ 數據不足,2025,635.46,3322.TWO,-46.5,2026-03,-885.46,6.3,-15.66,-250.0,11.1499996185,12.86%,-0.96,📉 獲利侵蝕,-0.64,0.0
潤泰材,N/A,⚪ 中性觀察,2025,1065.47,8463.TW,75.45,2026-03,-885.47,8.31,48.0,180.0,21.25,N/A,1.85,⚠️ 獲利稀釋,0.42,4.224652087475149
欣新網,2.34%,⚪ 中性觀察,2025,861.36,2949.TWO,129.60000000000002,2026-03,-889.79,21.07,6.89,-28.43,61.0,11.53%,3.63,📉 獲利侵蝕,0.74,7.060185185185185
光菱,N/A,⚪ 中性觀察,2025,984.81,8032.TWO,75.6,2026-03,-892.9699999999999,25.77,1.86,91.84,35.7000007629,N/A,2.19,⚠️ 獲利稀釋,0.94,7.08333348470238
友勁,N/A,⚪ 數據不足,2025,633.91,6142.TW,-12.75,2026-03,-893.91,52.32,48.0,-260.0,9.0,N/A,-0.26,📉 獲利侵蝕,-0.18,0.0
安國,N/A,⚪ 數據不足,2025,992.49,8054.TWO,-104.69999999999999,2026-03,-894.01,30.97,-37.72,98.48,80.0,N/A,-3.19,⚠️ 獲利稀釋,-0.01,0.0
鑫龍騰,N/A,⚪ 中性觀察,2025,1815.36,3188.TWO,143.55,2026-03,-897.18,79.14,81.45,918.18,24.0499992371,N/A,4.05,⚠️ 獲利稀釋,2.24,2.513061571274817
亞航,2.16%,❌ 暫避觀望,2025,863.6,2630.TW,37.95,2026-03,-899.3100000000001,4.89,49.25,-35.71,51.7000007629,8.38%,1.0,📉 獲利侵蝕,0.09,20.43478291023715
今皓,-45.08%,⚪ 數據不足,2025,891.37,3011.TW,-82.64999999999999,2026-03,-906.12,-34.5,-5.88,-14.75,10.6999998093,10.61%,-2.55,📉 獲利侵蝕,-0.73,0.0
澤米,N/A,⚪ 數據不足,2025,629.73,6742.TW,-68.55000000000001,2026-03,-907.51,-20.15,-603.33,-277.78,43.75,N/A,-1.52,📉 獲利侵蝕,-0.35,0.0
旭軟,1.24%,⚪ 數據不足,2025,551.38,3390.TWO,-33.9,2026-03,-908.52,-7.45,-138.3,-357.14,21.6499996185,17.06%,-0.55,📉 獲利侵蝕,-0.18,0.0
慧友,N/A,⚪ 數據不足,2025,1065.26,5484.TW,-30.749999999999996,2026-03,-913.7,9.99,33.33,151.56,39.3499984741,N/A,-0.6,🔄 轉虧為盈,0.33,0.0
明基材,N/A,⚪ 數據不足,2025,391.62,8215.TW,-26.1,2026-03,-918.29,-4.0,-283.87,-526.67,24.2000007629,N/A,-1.14,📉 獲利侵蝕,-0.64,0.0
倚天酷��-創,7.25%,⚪ 中性觀察,2025,929.95,2432.TW,53.99999999999999,2026-03,-921.62,25.63,1.06,8.33,27.5,14.91%,1.88,⚠️ 獲利稀釋,0.26,7.638888888888889
麗清,N/A,⚪ 數據不足,2025,557.02,3346.TW,-26.999999999999996,2026-03,-925.02,-8.52,-95.34,-368.0,19.7999992371,N/A,0.11,📉 獲利侵蝕,-0.67,0.0
淳安,N/A,⚪ 數據不足,2025,979.38,6283.TW,-14.7,2026-03,-926.05,14.75,-128.95,53.33,19.9500007629,N/A,-0.22,⚠️ 獲利稀釋,-0.07,0.0
美律,3.86%,⚪ 中性觀察,2025,902.2,2439.TW,173.85,2026-03,-928.82,6.01,-37.71,-26.62,79.0,11.63%,5.36,📉 獲利侵蝕,1.03,6.816220880069025
松和,N/A,⚪ 中性觀察,2025,919.31,5016.TWO,52.35,2026-03,-933.5999999999999,0.57,-12.28,-14.29,24.5,N/A,1.5,📉 獲利侵蝕,0.36,7.020057306590258
安倉,N/A,⚪ 中性觀察,2025,942.93,5548.TWO,64.49999999999999,2026-03,-937.93,14.56,9.24,5.0,20.5499992371,N/A,2.03,⚠️ 獲利稀釋,0.42,4.779069590023257
志超,N/A,⚪ 中性觀察,2025,888.91,8213.TW,83.55000000000001,2026-03,-942.04,3.73,-17.45,-53.13,33.0,N/A,2.27,📉 獲利侵蝕,0.3,5.924596050269299
天剛,N/A,⚪ 中性觀察,2025,853.85,5310.TWO,33.0,2026-03,-942.09,-40.09,-82.78,-88.24,25.2999992371,N/A,0.52,📉 獲利侵蝕,0.06,11.499999653227272
捷迅,2.48%,⚪ 中性觀察,2025,887.43,2643.TWO,203.85,2026-03,-949.2299999999999,59.7,3.11,-61.8,61.9000015259,5.79%,6.3,📉 獲利侵蝕,0.68,4.554819832663724
沈氏,N/A,⚪ 數據不足,2025,901.62,8921.TWO,-11.55,2026-03,-954.56,-0.02,52.17,-52.94,17.5499992371,N/A,-0.11,📉 獲利侵蝕,-0.26,0.0
精英,-0.28%,⚪ 中性觀察,2025,866.28,2331.TW,58.35,2026-03,-955.5,14.95,981.25,-89.22,20.25,9.91%,1.41,📉 獲利侵蝕,0.11,5.205655526992288
慧洋-KY,36.66%,⚪ 中性觀察,2025,1728.18,2637.TW,145.35,2026-03,-961.5100000000001,-17.06,-34.78,766.67,88.6999969482,37.77%,5.27,⚠️ 獲利稀釋,1.6,9.1537664549226
燁輝,-2.27%,⚪ 數據不足,2025,813.75,2023.TW,-67.64999999999999,2026-03,-963.75,-8.68,-129.63,-150.0,13.8999996185,7.45%,-1.85,📉 獲利侵蝕,-0.4,0.0
位速,-34.06%,⚪ 數據不足,2025,1042.99,3508.TWO,-55.05,2026-03,-968.63,27.53,6.88,74.36,20.7000007629,1.54%,-1.51,⚠️ 獲利稀釋,-0.1,0.0
寶德,-15.09%,⚪ 數據不足,2025,279.91,3349.TWO,-41.400000000000006,2026-03,-979.9100000000001,5.58,9.52,-700.0,22.6000003815,15.17%,-1.02,📉 獲利侵蝕,-0.48,0.0
英利-KY,-2.22%,⚪ 數據不足,2025,1032.08,2239.TW,-252.15000000000003,2026-03,-980.3599999999999,-11.17,-8644.44,51.72,19.2999992371,11.02%,-7.87,⚠️ 獲利稀釋,-1.68,0.0
宏��,2.51%,⚪ 中性觀察,2025,1018.02,2353.TW,43.8,2026-03,-982.73,4.14,-31.87,35.29,30.5499992371,11.56%,1.26,⚠️ 獲利稀釋,0.23,10.462328505856165
精星,N/A,⚪ 中性觀察,2025,1114.03,8183.TWO,54.300000000000004,2026-03,-983.26,-0.51,-26.77,130.77,29.3500003815,N/A,2.39,⚠️ 獲利稀釋,0.3,8.107734912016575
築間,N/A,⚪ 數據不足,2025,75.25,7723.TWO,-171.60000000000002,2026-03,-984.34,-14.66,-259.36,-909.09,18.8999996185,N/A,-6.69,📉 獲利侵蝕,-0.9,0.0
易飛網,-0.44%,⚪ 數據不足,2025,1136.23,2734.TWO,-44.7,2026-03,-984.71,2.6,-286.84,151.52,15.0,15.72%,-1.42,🔄 轉虧為盈,0.17,0.0
彩晶,N/A,⚪ 數據不足,2025,1061.93,6116.TW,-27.599999999999998,2026-03,-985.9300000000001,14.78,58.56,76.0,13.6999998093,N/A,-0.75,⚠️ 獲利稀釋,-0.06,0.0
來思達,N/A,⚪ 數據不足,2025,503.59,8066.TWO,-118.8,2026-03,-998.5899999999999,-12.26,-1354.17,-495.0,14.6000003815,N/A,-3.49,📉 獲利侵蝕,-0.91,0.0
豐藝,N/A,⚪ 中性觀察,2025,974.87,6189.TW,95.7,2026-03,-999.11,-21.83,-57.28,-24.24,47.5,N/A,2.73,📉 獲利侵蝕,1.0,7.445141065830721
廣華-KY,-1.26%,⚪ 數據不足,2025,246.12,1338.TW,-112.80000000000001,2026-03,-999.97,2.83,-92.04,-753.85,14.5,22.76%,-2.24,📉 獲利侵蝕,-1.15,0.0
浩宇生醫,N/A,⚪ 數據不足,2025,1008.82,6872.TWO,-76.95,2026-03,-1002.0,-61.92,-38.16,6.82,15.0,N/A,-2.14,⚠️ 獲利稀釋,-0.41,0.0
大展證,N/A,❌ 暫避觀望,2025,1394.7,6020.TWO,17.099999999999998,2026-03,-1006.46,-32.9,-45.83,388.24,20.6000003815,N/A,0.39,⚠️ 獲利稀釋,0.49,18.070175773245616
耀勝,-13.20%,⚪ 數據不足,2025,881.55,3207.TWO,-7.800000000000001,2026-03,-1006.55,26.05,-440.0,-125.0,42.0,11.52%,-0.82,📉 獲利侵蝕,-0.45,0.0
瑞軒,0.67%,⚪ 中性觀察,2025,960.71,2489.TW,37.49999999999999,2026-03,-1013.84,6.13,-31.22,-53.13,31.1000003815,9.15%,1.22,📉 獲利侵蝕,0.15,12.440000152600001
雲嘉南,-10.81%,❌ 暫避觀望,2025,325.38,3191.TWO,2.999999999999999,2026-03,-1025.38,-7.75,189.47,-700.0,18.0499992371,29.43%,0.51,📉 獲利侵蝕,-0.32,90.24999618550002
德宏,N/A,⚪ 數據不足,2025,1288.64,5475.TWO,-6.6000000000000005,2026-03,-1028.64,58.82,88.24,260.0,182.5,N/A,-0.16,🔄 轉虧為盈,0.24,0.0
晉弘,N/A,⚪ 數據不足,2025,129.28,6796.TW,-24.150000000000002,2026-03,-1029.28,22.72,25.0,-900.0,59.5999984741,N/A,0.2,📉 獲利侵蝕,-0.32,0.0
福懋科,N/A,❌ 暫避觀望,2025,1219.6,8131.TW,39.300000000000004,2026-03,-1037.25,11.07,-33.33,182.35,62.2000007629,N/A,1.36,⚠️ 獲利稀釋,0.96,23.74045830645038
南茂,N/A,❌ 暫避觀望,2025,1237.92,8150.TW,13.649999999999999,2026-03,-1037.92,5.45,-64.1,200.0,89.0999984741,N/A,0.7,⚠️ 獲利稀釋,0.72,97.91208623527474
福壽,1.10%,⚪ 中性觀察,2025,1053.77,1219.TW,13.05,2026-03,-1043.77,0.36,-15.09,10.0,11.25,9.65%,0.45,⚠️ 獲利稀釋,0.11,12.93103448275862
霖宏,N/A,⚪ 數據不足,2025,1000.02,5464.TWO,-131.54999999999998,2026-03,-1046.69,-7.42,-248.85,-46.67,72.5999984741,N/A,-2.59,🔄 轉虧為盈,0.16,0.0
神達,3.96%,⚪ 中性觀察,2025,1046.4,3706.TW,184.04999999999998,2026-03,-1047.3000000000002,72.06,57.01,-0.9,90.5999984741,10.03%,5.15,📉 獲利侵蝕,1.1,7.383862956324369
福懋油,5.38%,⚪ 中性觀察,2025,1074.05,1225.TW,59.7,2026-03,-1058.26,-6.25,8.0,15.79,24.2999992371,10.74%,1.62,⚠️ 獲利稀釋,0.44,6.105527446507537
凌巨,N/A,⚪ 數據不足,2025,1393.26,8105.TW,-15.0,2026-03,-1063.26,-1.96,-300.0,330.0,13.8000001907,N/A,-0.3,🔄 轉虧為盈,0.43,0.0
富邦媒,N/A,⚪ 中性觀察,2025,1037.73,8454.TW,412.79999999999995,2026-03,-1066.47,-3.46,-17.53,-28.74,258.0,N/A,11.29,📉 獲利侵蝕,2.43,9.375000000000002
倍微,N/A,⚪ 中性觀察,2025,1087.95,6270.TWO,38.1,2026-03,-1067.95,4.86,66.15,20.0,30.3999996185,N/A,1.08,⚠️ 獲利稀釋,0.24,11.968503786811024
興泰,-0.09%,❌ 暫避觀望,2025,526.87,1235.TW,10.949999999999998,2026-03,-1069.73,55.97,-140.0,-542.86,35.5999984741,27.19%,-0.03,📉 獲利侵蝕,-0.54,48.767121197397266
技嘉,4.26%,⚪ 中性觀察,2025,1138.84,2376.TW,735.45,2026-03,-1069.81,27.07,24.57,69.03,348.0,10.28%,18.2,⚠️ 獲利稀釋,7.86,7.097695288598817
百容,-6.13%,❌ 暫避觀望,2025,1259.84,2483.TW,32.7,2026-03,-1071.6,-2.48,71.43,188.24,37.5999984741,8.90%,0.6,⚠️ 獲利稀釋,0.15,17.247705722064218
利勤,N/A,⚪ 數據不足,2025,1100.69,4426.TW,-111.9,2026-03,-1083.04,-9.17,-116.18,17.65,7.7699999809,N/A,-2.94,⚠️ 獲利稀釋,-0.28,0.0
大拓-KY,N/A,❌ 暫避觀望,2025,1248.87,8455.TWO,2.8499999999999996,2026-03,-1091.29,-6.4,102.7,157.58,23.2999992371,N/A,0.02,⚠️ 獲利稀釋,0.19,122.63157493210528
佳總,N/A,⚪ 數據不足,2025,848.03,5355.TWO,-38.1,2026-03,-1098.03,-3.95,-21.74,-250.0,5.4899997711,N/A,-1.12,📉 獲利侵蝕,-0.14,0.0
東隆興,1.90%,⚪ 中性觀察,2025,1092.42,4401.TWO,23.55,2026-03,-1098.3000000000002,-0.68,-31.13,-5.88,14.0,8.57%,0.73,📉 獲利侵蝕,0.16,8.9171974522293
三商壽,0.03%,❌ 暫避觀望,2025,907.13,2867.TW,3.1500000000000004,2026-03,-1107.13,-28.43,-47.37,-200.0,9.8199996948,3.78%,0.2,📉 獲利侵蝕,-0.03,46.761903308571426
亞通,N/A,❌ 暫避觀望,2025,1271.05,6179.TWO,18.9,2026-03,-1108.55,-0.22,25.0,162.5,27.2999992371,N/A,0.05,⚠️ 獲利稀釋,0.27,21.66666606119048
金萬林-創,N/A,⚪ 數據不足,2025,1119.98,6645.TW,-98.39999999999999,2026-03,-1111.44,9.49,8.37,8.54,12.8500003815,N/A,-2.41,⚠️ 獲利稀釋,-0.76,0.0
天方能源,-34.05%,❌ 暫避觀望,2025,1011.49,3073.TWO,12.6,2026-03,-1111.49,58.33,-100.0,-100.0,22.7000007629,29.35%,0.0,📉 獲利侵蝕,0.0,27.02381043202381
鴻碩,-21.28%,⚪ 數據不足,2025,1134.09,3092.TW,-204.29999999999998,2026-03,-1112.6,-15.24,-147.12,21.49,23.6499996185,1.51%,-5.14,⚠️ 獲利稀釋,-0.95,0.0
亞泰金屬,N/A,❌ 暫避觀望,2025,1251.42,6727.TWO,240.74999999999994,2026-03,-1116.22,8.58,22.08,135.2,441.5,N/A,6.8,⚠️ 獲利稀釋,2.94,27.507788161993773
好德,N/A,⚪ 中性觀察,2025,1259.13,3114.TWO,69.3,2026-03,-1119.13,9.01,22.78,140.0,32.5,N/A,2.22,⚠️ 獲利稀釋,0.73,7.034632034632034
博弘,N/A,⚪ 中性觀察,2025,860.45,6997.TWO,123.15,2026-03,-1120.8700000000001,11.23,-8.26,-260.42,68.5,N/A,5.11,📉 獲利侵蝕,-2.31,8.343483556638246
茂綸,N/A,⚪ 中性觀察,2025,1189.95,6227.TWO,251.25,2026-03,-1125.1100000000001,41.88,17.08,64.84,118.0,N/A,7.54,⚠️ 獲利稀釋,3.0,7.044776119402985
新興,37.60%,⚪ 中性觀察,2025,4328.03,2605.TW,42.3,2026-03,-1128.0299999999997,-0.1,-43.36,3200.0,35.2000007629,45.87%,1.45,⚠️ 獲利稀釋,0.66,12.482269774078013
亞聚,2.26%,⚪ 數據不足,2025,1180.96,1308.TW,-60.300000000000004,2026-03,-1130.96,-4.78,-39.68,50.0,13.4499998093,6.52%,-1.76,⚠️ 獲利稀釋,-0.2,0.0
新光鋼,7.27%,⚪ 中性觀察,2025,1252.91,2031.TW,123.89999999999999,2026-03,-1132.16,15.12,-26.67,120.75,44.3499984741,12.43%,3.3,⚠️ 獲利稀釋,0.22,5.3692492099394675
光耀,N/A,⚪ 數據不足,2025,1179.43,3666.TWO,-121.05000000000001,2026-03,-1132.8500000000001,-25.98,62.26,46.58,25.0499992371,N/A,-3.45,⚠️ 獲利稀釋,-0.4,0.0
南紡,-4.90%,⚪ 數據不足,2025,1137.15,1440.TW,-4.2,2026-03,-1137.15,-16.11,55.88,0.0,13.3500003815,7.45%,-0.15,📉 獲利侵蝕,-0.05,0.0
永捷,-39.60%,⚪ 數據不足,2025,1033.1,4714.TWO,-0.3000000000000011,2026-03,-1138.98,85.08,-245.95,-105.88,10.5,-12.82%,-0.54,📉 獲利侵蝕,-0.02,0.0
桂田文創,-39.20%,⚪ 數據不足,2025,1201.0,4806.TWO,-11.700000000000001,2026-03,-1141.0,20.96,-70.0,60.0,9.1899995804,46.90%,-0.34,⚠️ 獲利稀釋,-0.04,0.0
研通,N/A,⚪ 數據不足,2025,1190.45,6229.TWO,-1.7999999999999996,2026-03,-1150.45,19.77,-90.74,40.0,24.3500003815,N/A,0.05,⚠️ 獲利稀釋,0.14,0.0
建��,N/A,⚪ 中性觀察,2025,1163.07,3046.TW,156.75,2026-03,-1154.96,8.17,4.7,8.11,59.0,N/A,4.01,⚠️ 獲利稀釋,1.2,5.645933014354068
榮星,N/A,⚪ 數據不足,2025,1325.24,1617.TW,-1.3499999999999996,2026-03,-1158.57,-0.95,28.3,166.67,17.7000007629,N/A,0.68,⚠️ 獲利稀釋,0.08,0.0
必應,N/A,⚪ 中性觀察,2025,1768.76,6625.TW,305.85,2026-03,-1158.76,38.99,51.64,610.0,76.8000030518,N/A,9.13,⚠️ 獲利稀釋,1.42,3.7665523811574304
巨漢,N/A,⚪ 中性觀察,2025,1727.49,6903.TWO,384.29999999999995,2026-03,-1163.49,24.87,18.74,564.0,323.5,N/A,10.62,⚠️ 獲利稀釋,6.72,12.626854020296644
亞翔,N/A,⚪ 中性觀察,2025,1315.37,6139.TW,959.4,2026-03,-1166.03,19.04,63.03,149.34,782.0,N/A,30.51,⚠️ 獲利稀釋,9.45,12.226391494684178
台化,-1.33%,⚪ 數據不足,2025,2606.42,1326.TW,-31.499999999999993,2026-03,-1168.92,-17.66,-1750.0,1437.5,59.4000015259,4.05%,-0.99,🔄 轉虧為盈,1.07,0.0
華盈,N/A,⚪ 數據不足,2025,724.03,3520.TWO,-6.0,2026-03,-1174.03,10.06,-134.48,-450.0,18.2999992371,N/A,-0.1,📉 獲利侵蝕,-0.07,0.0
江申,6.22%,⚪ 中性觀察,2025,977.75,1525.TW,97.2,2026-03,-1180.25,-14.6,-22.09,-202.5,67.3000030518,20.24%,3.21,📉 獲利侵蝕,-0.82,10.385802940092592
晟鈦,5.07%,⚪ 數據不足,2025,1868.89,3229.TW,-13.799999999999999,2026-03,-1183.18,13.3,-407.14,685.71,51.0999984741,10.48%,-0.43,🔄 轉虧為盈,0.55,0.0
安力-KY,N/A,⚪ 數據不足,2025,410.26,5223.TWO,-14.4,2026-03,-1190.26,18.08,-24.07,-780.0,23.5,N/A,-0.67,📉 獲利侵蝕,-0.44,0.0
訊芯-KY,N/A,⚪ 數據不足,2025,1167.83,6451.TW,-52.05,2026-03,-1205.6899999999998,45.18,-35.0,-37.86,421.0,N/A,0.26,📉 獲利侵蝕,-1.45,0.0
大魯閣,-28.70%,⚪ 中性觀察,2025,32.83,1432.TW,74.25,2026-03,-1212.83,4.63,1502.33,-1180.0,15.0500001907,34.83%,6.03,📉 獲利侵蝕,-0.54,3.040404078929293
金寶,1.66%,⚪ 中性觀察,2025,1226.55,2312.TW,42.0,2026-03,-1226.55,-0.55,-4.59,0.0,31.9500007629,5.36%,1.05,📉 獲利侵蝕,0.35,11.410714558178572
中光電,N/A,❌ 暫避觀望,2025,530.2,5371.TWO,19.349999999999998,2026-03,-1230.2,-0.23,-54.76,-700.0,86.3000030518,N/A,0.95,📉 獲利侵蝕,-0.3,66.899227171938
由田,6.13%,❌ 暫避觀望,2025,-20.19,3455.TWO,28.349999999999994,2026-03,-1236.95,-9.54,-49.53,-1257.14,258.0,53.12%,2.67,🏰 高護城河,-0.81,136.50793650793653
藝舍-KY,-24.14%,⚪ 數據不足,2025,264.19,2724.TWO,-16.200000000000003,2026-03,-1239.19,-68.65,-106.76,-975.0,10.6499996185,16.85%,-0.2,📉 獲利侵蝕,-0.43,0.0
力積電,N/A,⚪ 數據不足,2025,2631.9,6770.TW,-19.050000000000004,2026-03,-1243.44,4.48,-14.2,1388.46,69.6999969482,N/A,-1.86,🔄 轉虧為盈,3.36,0.0
台富,N/A,⚪ 數據不足,2025,1050.66,1454.TW,-39.0,2026-03,-1250.66,-5.33,-1277.78,-200.0,12.3000001907,N/A,-1.12,📉 獲利侵蝕,-0.2,0.0
擎亞,N/A,❌ 暫避觀望,2025,1328.22,8096.TWO,59.25,2026-03,-1252.29,22.83,-72.78,75.93,110.0,N/A,0.89,⚠️ 獲利稀釋,1.9,27.848101265822784
榮科,N/A,⚪ 數據不足,2025,1381.51,4989.TW,-137.7,2026-03,-1261.81,-11.09,-56.76,119.7,62.7000007629,N/A,-3.48,🔄 轉虧為盈,0.13,0.0
承啟,0.94%,⚪ 數據不足,2025,1357.18,2425.TW,-31.049999999999997,2026-03,-1269.3000000000002,2.17,-130.48,87.88,39.5499992371,8.50%,-0.32,🔄 轉虧為盈,0.62,0.0
根基,7.58%,⚪ 中性觀察,2025,1263.41,2546.TW,318.15000000000003,2026-03,-1269.95,51.01,34.08,-6.54,107.0,9.56%,9.52,📉 獲利侵蝕,1.43,5.044790193305045
建漢,-12.63%,⚪ 中性觀察,2025,1147.67,3062.TW,51.3,2026-03,-1271.67,16.55,6600.0,-124.0,20.25,1.56%,0.68,📉 獲利侵蝕,-0.54,5.921052631578948
新鉅科,-22.27%,⚪ 中性觀察,2025,1327.87,3630.TWO,95.55,2026-03,-1277.87,19.21,173.02,50.0,25.5,4.18%,1.86,⚠️ 獲利稀釋,-0.27,4.003139717425432
桓鼎-KY,N/A,⚪ 數據不足,2025,878.17,5543.TWO,-97.8,2026-03,-1278.17,-10.68,54.46,-400.0,23.6000003815,N/A,-2.52,📉 獲利侵蝕,-0.75,0.0
和桐,8.91%,⚪ 中性觀察,2025,1454.03,1714.TW,19.5,2026-03,-1279.03,16.5,19.51,175.0,16.8999996185,14.20%,0.5,⚠️ 獲利稀釋,0.23,12.999999706538462
蔚華科,-125.48%,⚪ 數據不足,2025,1372.33,3055.TW,-91.95000000000002,2026-03,-1295.4099999999999,-31.79,-20.55,76.92,117.5,16.83%,-2.68,⚠️ 獲利稀釋,-0.15,0.0
昇貿,3.80%,⚪ 中性觀察,2025,1339.04,3305.TW,132.6,2026-03,-1299.87,29.36,-4.59,39.17,109.5,13.39%,3.16,⚠️ 獲利稀釋,1.73,12.386877828054299
安馳,8.05%,❌ 暫避觀望,2025,1340.02,3528.TW,61.349999999999994,2026-03,-1299.92,69.32,-44.71,40.1,86.0999984741,12.45%,2.3,⚠️ 獲利稀釋,2.83,21.0513443701956
佳龍,N/A,⚪ 數據不足,2025,1447.14,9955.TW,-2.8499999999999983,2026-03,-1305.47,26.06,134.62,141.67,24.5499992371,N/A,0.54,⚠️ 獲利稀釋,0.05,0.0
和大,-18.43%,⚪ 數據不足,2025,1296.21,1536.TW,-108.30000000000001,2026-03,-1336.75,-8.7,-491.43,-40.54,50.4000015259,-3.41%,-2.74,📉 獲利侵蝕,-0.52,0.0
福華,N/A,⚪ 數據不足,2025,1380.15,8085.TWO,-34.05,2026-03,-1339.41,10.43,-17.44,40.74,12.3999996185,N/A,-1.01,⚠️ 獲利稀釋,-0.16,0.0
福永生技,-6.40%,⚪ 數據不足,2025,211.07,4183.TWO,-23.400000000000002,2026-03,-1351.07,10.78,-145.21,-1140.0,14.6000003815,13.67%,-0.33,📉 獲利侵蝕,-0.52,0.0
山隆,-10.37%,⚪ 數據不足,2025,1362.88,2616.TW,-224.55,2026-03,-1351.1200000000001,-24.55,-82.6,11.76,13.3500003815,7.55%,-6.25,⚠️ 獲利稀釋,-1.37,0.0
