rev_yoy,prev_rev_yoy,name,symbol,est_price,prev_year,prev_eps_yoy,price,prev_eps,date,expansion,eps,pe,eps_yoy,status,om,gm,advice
920.0,-6.47,榮成,1909.TW,-20.700000000000003,2025,-39.29,9.8999996185,-0.39,2026-03,-840.0,-0.02,0.0,80.0,⚠️ 獲利稀釋,2.54%,12.46%,⚪ 數據不足
765.22,423.12,百達-KY,2236.TW,-128.54999999999998,2025,-186.45,153.0,-6.81,2026-03,-846.22,0.19,0.0,-81.0,🔄 轉虧為盈,-4.13%,8.48%,⚪ 數據不足
866.43,11.2,宏�硌穈T,6811.TWO,571.8,2025,10.46,230.5,14.36,2026-03,-846.7299999999999,4.8,6.046694648478489,19.7,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
860.97,-13.73,智晶,5245.TWO,-166.64999999999998,2025,-56.67,23.2999992371,-4.9,2026-03,-847.33,-0.79,0.0,13.64,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
-49.8,-24.51,巨鎧精密-創,2254.TW,-27.150000000000002,2025,20.75,61.2000007629,-0.84,2026-03,-850.2,-1.04,0.0,-900.0,🌑 雙重衰退,-98.59%,-21.68%,⚪ 數據不足
768.82,-3.34,馬光-KY,4139.TWO,-38.7,2025,-720.83,37.5,-1.55,2026-03,-852.1500000000001,-0.55,0.0,-83.33,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
871.55,34.73,零壹,3029.TW,246.3,2025,30.86,103.5,6.53,2026-03,-855.0999999999999,1.77,6.303288672350791,16.45,⚠️ 獲利稀釋,6.54%,14.31%,⚪ 中性觀察
868.43,19.94,華經,2468.TW,42.300000000000004,2025,30.21,35.1500015259,1.25,2026-03,-857.3199999999999,0.3,12.464539548191489,11.11,⚠️ 獲利稀釋,4.34%,11.41%,⚪ 中性觀察
861.7,0.73,春源,2010.TW,86.85,2025,40.61,20.8500003815,2.32,2026-03,-859.9100000000001,0.57,3.6010363353195163,1.79,⚠️ 獲利稀釋,7.04%,10.75%,⚪ 中性觀察
802.76,-21.01,有益,9962.TWO,-7.199999999999999,2025,-122.06,9.75,-0.15,2026-03,-861.09,0.05,0.0,-58.33,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
849.66,27.37,欣雄,8908.TWO,78.89999999999999,2025,14.97,38.8499984741,2.16,2026-03,-861.1999999999999,0.46,7.385931268840304,-11.54,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
871.15,164.5,富威電力,6994.TW,0.0,2025,328.87,0.0,6.34,2026-03,-864.17,0.48,0.0,6.98,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
879.38,-15.01,帆宣,6196.TW,584.0999999999999,2025,65.55,518.0,15.5,2026-03,-864.61,5.08,13.302516692347202,14.77,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
1172.94,-31.12,晶彩科,3535.TW,-52.5,2025,-255.07,88.0,-1.07,2026-03,-866.69,0.99,0.0,306.25,🔄 轉虧為盈,12.45%,35.79%,⚪ 數據不足
959.14,-66.93,天宇,8171.TWO,-204.45,2025,-275.59,20.7999992371,-5.17,2026-03,-868.8,-0.2,0.0,90.34,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
877.13,64.32,大綜,3147.TWO,330.59999999999997,2025,-29.4,208.0,8.43,2026-03,-873.74,3.66,9.437386569872958,3.39,⚠️ 獲利稀釋,5.75%,13.87%,⚪ 中性觀察
663.94,-6.83,大東,1441.TW,-18.6,2025,-128.03,9.1000003815,-0.45,2026-03,-874.6500000000001,-0.62,0.0,-210.71,📉 獲利侵蝕,-10.66%,-0.79%,⚪ 數據不足
623.3,-0.19,鑫禾,4999.TW,-70.94999999999999,2025,-272.92,19.5,-1.68,2026-03,-876.63,-0.54,0.0,-253.33,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
969.39,27.54,東典光電,6588.TWO,-84.9,2025,57.14,69.5999984741,-1.77,2026-03,-880.8199999999999,-0.08,0.0,88.57,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
635.46,6.3,建舜電,3322.TWO,-46.5,2025,-15.66,11.9499998093,-0.96,2026-03,-885.46,-0.64,0.0,-250.0,📉 獲利侵蝕,-5.35%,12.86%,⚪ 數據不足
1065.47,8.31,潤泰材,8463.TW,75.45,2025,48.0,21.2999992371,1.85,2026-03,-885.47,0.42,4.234592293658052,180.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
861.36,21.07,欣新網,2949.TWO,129.60000000000002,2025,6.89,67.5,3.63,2026-03,-889.79,0.74,7.812499999999999,-28.43,📉 獲利侵蝕,2.34%,11.53%,⚪ 中性觀察
984.81,25.77,光菱,8032.TWO,75.6,2025,1.86,36.0499992371,2.19,2026-03,-892.9699999999999,0.94,7.152777626408731,91.84,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
633.91,52.32,友勁,6142.TW,-12.75,2025,48.0,9.279999733,-0.26,2026-03,-893.91,-0.18,0.0,-260.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
992.49,30.97,安國,8054.TWO,-104.69999999999999,2025,-37.72,88.6999969482,-3.19,2026-03,-894.01,-0.01,0.0,98.48,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1815.36,79.14,鑫龍騰,3188.TWO,143.55,2025,81.45,23.5499992371,4.05,2026-03,-897.18,2.24,2.460814967304075,918.18,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
863.6,4.89,亞航,2630.TW,37.95,2025,49.25,53.5999984741,1.0,2026-03,-899.3100000000001,0.09,21.18577014786561,-35.71,📉 獲利侵蝕,2.16%,8.38%,❌ 暫避觀望
891.37,-34.5,今皓,3011.TW,-82.64999999999999,2025,-5.88,11.8500003815,-2.55,2026-03,-906.12,-0.73,0.0,-14.75,📉 獲利侵蝕,-45.08%,10.61%,⚪ 數據不足
629.73,-20.15,澤米,6742.TW,-68.55000000000001,2025,-603.33,44.1500015259,-1.52,2026-03,-907.51,-0.35,0.0,-277.78,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
551.38,-7.45,旭軟,3390.TWO,-33.9,2025,-138.3,23.7000007629,-0.55,2026-03,-908.52,-0.18,0.0,-357.14,📉 獲利侵蝕,1.24%,17.06%,⚪ 數據不足
1065.26,9.99,慧友,5484.TW,-30.749999999999996,2025,33.33,41.1500015259,-0.6,2026-03,-913.7,0.33,0.0,151.56,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
391.62,-4.0,明基材,8215.TW,-26.1,2025,-283.87,24.4500007629,-1.14,2026-03,-918.29,-0.64,0.0,-526.67,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
929.95,25.63,倚天酷��-創,2432.TW,53.99999999999999,2025,1.06,28.2999992371,1.88,2026-03,-921.62,0.26,7.861110899194445,8.33,⚠️ 獲利稀釋,7.25%,14.91%,⚪ 中性觀察
557.02,-8.52,麗清,3346.TW,-26.999999999999996,2025,-95.34,20.5,0.11,2026-03,-925.02,-0.67,0.0,-368.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
979.38,14.75,淳安,6283.TW,-14.7,2025,-128.95,21.0499992371,-0.22,2026-03,-926.05,-0.07,0.0,53.33,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
902.2,6.01,美律,2439.TW,173.85,2025,-37.71,82.1999969482,5.36,2026-03,-928.82,1.03,7.0923207030371005,-26.62,📉 獲利侵蝕,3.86%,11.63%,⚪ 中性觀察
919.31,0.57,松和,5016.TWO,52.35,2025,-12.28,24.0,1.5,2026-03,-933.5999999999999,0.36,6.876790830945558,-14.29,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
942.93,14.56,安倉,5548.TWO,64.49999999999999,2025,9.24,24.0499992371,2.03,2026-03,-937.93,0.42,5.59302307839535,5.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
888.91,3.73,志超,8213.TW,83.55000000000001,2025,-17.45,30.8999996185,2.27,2026-03,-942.04,0.3,5.547576233123878,-53.13,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
853.85,-40.09,天剛,5310.TWO,33.0,2025,-82.78,24.8999996185,0.52,2026-03,-942.09,0.06,11.318181644772727,-88.24,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
887.43,59.7,捷迅,2643.TWO,203.85,2025,3.11,58.5,6.3,2026-03,-949.2299999999999,0.68,4.304635761589404,-61.8,📉 獲利侵蝕,2.48%,5.79%,⚪ 中性觀察
901.62,-0.02,沈氏,8921.TWO,-11.55,2025,52.17,17.6499996185,-0.11,2026-03,-954.56,-0.26,0.0,-52.94,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
866.28,14.95,精英,2331.TW,58.35,2025,981.25,19.2000007629,1.41,2026-03,-955.5,0.11,4.935732843933162,-89.22,📉 獲利侵蝕,-0.28%,9.91%,⚪ 中性觀察
1728.18,-17.06,慧洋-KY,2637.TW,145.35,2025,-34.78,79.0999984741,5.27,2026-03,-961.5100000000001,1.6,8.163054538090817,766.67,⚠️ 獲利稀釋,36.66%,37.77%,⚪ 中性觀察
813.75,-8.68,燁輝,2023.TW,-67.64999999999999,2025,-129.63,13.6999998093,-1.85,2026-03,-963.75,-0.4,0.0,-150.0,📉 獲利侵蝕,-2.27%,7.45%,⚪ 數據不足
1042.99,27.53,位速,3508.TWO,-55.05,2025,6.88,15.8000001907,-1.51,2026-03,-968.63,-0.1,0.0,74.36,⚠️ 獲利稀釋,-34.06%,1.54%,⚪ 數據不足
279.91,5.58,寶德,3349.TWO,-41.400000000000006,2025,9.52,22.0,-1.02,2026-03,-979.9100000000001,-0.48,0.0,-700.0,📉 獲利侵蝕,-15.09%,15.17%,⚪ 數據不足
1032.08,-11.17,英利-KY,2239.TW,-252.15000000000003,2025,-8644.44,19.9500007629,-7.87,2026-03,-980.3599999999999,-1.68,0.0,51.72,⚠️ 獲利稀釋,-2.22%,11.02%,⚪ 數據不足
1018.02,4.14,宏��,2353.TW,43.8,2025,-31.87,29.25,1.26,2026-03,-982.73,0.23,10.017123287671232,35.29,⚠️ 獲利稀釋,2.51%,11.56%,⚪ 中性觀察
1114.03,-0.51,精星,8183.TWO,54.300000000000004,2025,-26.77,30.0,2.39,2026-03,-983.26,0.3,8.287292817679559,130.77,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
75.25,-14.66,築間,7723.TWO,-171.60000000000002,2025,-259.36,20.5,-6.69,2026-03,-984.34,-0.9,0.0,-909.09,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
1136.23,2.6,易飛網,2734.TWO,-44.7,2025,-286.84,15.0500001907,-1.42,2026-03,-984.71,0.17,0.0,151.52,🔄 轉虧為盈,-0.44%,15.72%,⚪ 數據不足
1061.93,14.78,彩晶,6116.TW,-27.599999999999998,2025,58.56,14.3000001907,-0.75,2026-03,-985.9300000000001,-0.06,0.0,76.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
503.59,-12.26,來思達,8066.TWO,-118.8,2025,-1354.17,14.75,-3.49,2026-03,-998.5899999999999,-0.91,0.0,-495.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
974.87,-21.83,豐藝,6189.TW,95.7,2025,-57.28,46.9500007629,2.73,2026-03,-999.11,1.0,7.358934288855799,-24.24,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
246.12,2.83,廣華-KY,1338.TW,-112.80000000000001,2025,-92.04,16.1499996185,-2.24,2026-03,-999.97,-1.15,0.0,-753.85,📉 獲利侵蝕,-1.26%,22.76%,⚪ 數據不足
1008.82,-61.92,浩宇生醫,6872.TWO,-76.95,2025,-38.16,16.0,-2.14,2026-03,-1002.0,-0.41,0.0,6.82,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1394.7,-32.9,大展證,6020.TWO,17.099999999999998,2025,-45.83,21.75,0.39,2026-03,-1006.46,0.49,19.078947368421055,388.24,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
881.55,26.05,耀勝,3207.TWO,-7.800000000000001,2025,-440.0,48.0,-0.82,2026-03,-1006.55,-0.45,0.0,-125.0,📉 獲利侵蝕,-13.20%,11.52%,⚪ 數據不足
960.71,6.13,瑞軒,2489.TW,37.49999999999999,2025,-31.22,30.6000003815,1.22,2026-03,-1013.84,0.15,12.240000152600002,-53.13,📉 獲利侵蝕,0.67%,9.15%,⚪ 中性觀察
325.38,-7.75,雲嘉南,3191.TWO,2.999999999999999,2025,189.47,17.9500007629,0.51,2026-03,-1025.38,-0.32,89.75000381450002,-700.0,📉 獲利侵蝕,-10.81%,29.43%,❌ 暫避觀望
1288.64,58.82,德宏,5475.TWO,-6.6000000000000005,2025,88.24,147.0,-0.16,2026-03,-1028.64,0.24,0.0,260.0,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
129.28,22.72,晉弘,6796.TW,-24.150000000000002,2025,25.0,57.5999984741,0.2,2026-03,-1029.28,-0.32,0.0,-900.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
1219.6,11.07,福懋科,8131.TW,39.300000000000004,2025,-33.33,67.1999969482,1.36,2026-03,-1037.25,0.96,25.6488537970229,182.35,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
1237.92,5.45,南茂,8150.TW,13.649999999999999,2025,-64.1,103.0,0.7,2026-03,-1037.92,0.72,113.1868131868132,200.0,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
1053.77,0.36,福壽,1219.TW,13.05,2025,-15.09,11.75,0.45,2026-03,-1043.77,0.11,13.50574712643678,10.0,⚠️ 獲利稀釋,1.10%,9.65%,⚪ 中性觀察
1000.02,-7.42,霖宏,5464.TWO,-131.54999999999998,2025,-248.85,77.5,-2.59,2026-03,-1046.69,0.16,0.0,-46.67,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
1046.4,72.06,神達,3706.TW,184.04999999999998,2025,57.01,88.4000015259,5.15,2026-03,-1047.3000000000002,1.1,7.204564101540342,-0.9,📉 獲利侵蝕,3.96%,10.03%,⚪ 中性觀察
1074.05,-6.25,福懋油,1225.TW,59.7,2025,8.0,27.0499992371,1.62,2026-03,-1058.26,0.44,6.796482220376884,15.79,⚠️ 獲利稀釋,5.38%,10.74%,⚪ 中性觀察
1393.26,-1.96,凌巨,8105.TW,-15.0,2025,-300.0,16.0499992371,-0.3,2026-03,-1063.26,0.43,0.0,330.0,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
1037.73,-3.46,富邦媒,8454.TW,412.79999999999995,2025,-17.53,253.5,11.29,2026-03,-1066.47,2.43,9.211482558139537,-28.74,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
1087.95,4.86,倍微,6270.TWO,38.1,2025,66.15,30.2999992371,1.08,2026-03,-1067.95,0.24,11.929133557913385,20.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
526.87,55.97,興泰,1235.TW,10.949999999999998,2025,-140.0,37.4000015259,-0.03,2026-03,-1069.73,-0.54,51.232878802602755,-542.86,📉 獲利侵蝕,-0.09%,27.19%,❌ 暫避觀望
1138.84,27.07,技嘉,2376.TW,735.45,2025,24.57,331.0,18.2,2026-03,-1069.81,7.86,6.750968794615542,69.03,⚠️ 獲利稀釋,4.26%,10.28%,⚪ 中性觀察
1259.84,-2.48,百容,2483.TW,32.7,2025,71.43,41.9000015259,0.6,2026-03,-1071.6,0.15,19.22018418619266,188.24,⚠️ 獲利稀釋,-6.13%,8.90%,❌ 暫避觀望
1100.69,-9.17,利勤,4426.TW,-111.9,2025,-116.18,8.3299999237,-2.94,2026-03,-1083.04,-0.28,0.0,17.65,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1248.87,-6.4,大拓-KY,8455.TWO,2.8499999999999996,2025,102.7,24.7999992371,0.02,2026-03,-1091.29,0.19,130.52631177421054,157.58,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
848.03,-3.95,佳總,5355.TWO,-38.1,2025,-21.74,6.1599998474,-1.12,2026-03,-1098.03,-0.14,0.0,-250.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
1092.42,-0.68,東隆興,4401.TWO,23.55,2025,-31.13,14.6499996185,0.73,2026-03,-1098.3000000000002,0.16,9.331209948089173,-5.88,📉 獲利侵蝕,1.90%,8.57%,⚪ 中性觀察
907.13,-28.43,三商壽,2867.TW,3.1500000000000004,2025,-47.37,9.2299995422,0.2,2026-03,-1107.13,-0.03,43.952378772380946,-200.0,📉 獲利侵蝕,0.03%,3.78%,❌ 暫避觀望
1271.05,-0.22,亞通,6179.TWO,18.9,2025,25.0,24.2000007629,0.05,2026-03,-1108.55,0.27,19.2063498118254,162.5,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
1119.98,9.49,金萬林-創,6645.TW,-98.39999999999999,2025,8.37,13.5,-2.41,2026-03,-1111.44,-0.76,0.0,8.54,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1011.49,58.33,天方能源,3073.TWO,12.6,2025,-100.0,21.4500007629,0.0,2026-03,-1111.49,0.0,25.535715193928574,-100.0,📉 獲利侵蝕,-34.05%,29.35%,❌ 暫避觀望
1134.09,-15.24,鴻碩,3092.TW,-204.29999999999998,2025,-147.12,23.7000007629,-5.14,2026-03,-1112.6,-0.95,0.0,21.49,⚠️ 獲利稀釋,-21.28%,1.51%,⚪ 數據不足
1251.42,8.58,亞泰金屬,6727.TWO,240.74999999999994,2025,22.08,331.0,6.8,2026-03,-1116.22,2.94,20.62305295950156,135.2,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
1259.13,9.01,好德,3114.TWO,69.3,2025,22.78,32.7000007629,2.22,2026-03,-1119.13,0.73,7.0779222430519475,140.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
860.45,11.23,博弘,6997.TWO,123.15,2025,-8.26,71.9000015259,5.11,2026-03,-1120.8700000000001,-2.31,8.757612853337392,-260.42,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
1189.95,41.88,茂綸,6227.TWO,251.25,2025,17.08,104.5,7.54,2026-03,-1125.1100000000001,3.0,6.2388059701492535,64.84,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
4328.03,-0.1,新興,2605.TW,42.3,2025,-43.36,30.6499996185,1.45,2026-03,-1128.0299999999997,0.66,10.868794190957448,3200.0,⚠️ 獲利稀釋,37.60%,45.87%,⚪ 中性觀察
1180.96,-4.78,亞聚,1308.TW,-60.300000000000004,2025,-39.68,14.0500001907,-1.76,2026-03,-1130.96,-0.2,0.0,50.0,⚠️ 獲利稀釋,2.26%,6.52%,⚪ 數據不足
1252.91,15.12,新光鋼,2031.TW,123.89999999999999,2025,-26.67,39.0499992371,3.3,2026-03,-1132.16,0.22,4.727602813208233,120.75,⚠️ 獲利稀釋,7.27%,12.43%,⚪ 中性觀察
1179.43,-25.98,光耀,3666.TWO,-121.05000000000001,2025,62.26,24.3999996185,-3.45,2026-03,-1132.8500000000001,-0.4,0.0,46.58,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1137.15,-16.11,南紡,1440.TW,-4.2,2025,55.88,12.75,-0.15,2026-03,-1137.15,-0.05,0.0,0.0,📉 獲利侵蝕,-4.90%,7.45%,⚪ 數據不足
1033.1,85.08,永捷,4714.TWO,-0.3000000000000011,2025,-245.95,10.8500003815,-0.54,2026-03,-1138.98,-0.02,0.0,-105.88,📉 獲利侵蝕,-39.60%,-12.82%,⚪ 數據不足
1201.0,20.96,桂田文創,4806.TWO,-11.700000000000001,2025,-70.0,10.1000003815,-0.34,2026-03,-1141.0,-0.04,0.0,60.0,⚠️ 獲利稀釋,-39.20%,46.90%,⚪ 數據不足
1190.45,19.77,研通,6229.TWO,-1.7999999999999996,2025,-90.74,23.2999992371,0.05,2026-03,-1150.45,0.14,0.0,40.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1163.07,8.17,建��,3046.TW,156.75,2025,4.7,51.9000015259,4.01,2026-03,-1154.96,1.2,4.966507323052632,8.11,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
1325.24,-0.95,榮星,1617.TW,-1.3499999999999996,2025,28.3,19.3999996185,0.68,2026-03,-1158.57,0.08,0.0,166.67,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1768.76,38.99,必應,6625.TW,305.85,2025,51.64,76.0,9.13,2026-03,-1158.76,1.42,3.727317312408043,610.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
1727.49,24.87,巨漢,6903.TWO,384.29999999999995,2025,18.74,344.0,10.62,2026-03,-1163.49,6.72,13.427010148321624,564.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
1315.37,19.04,亞翔,6139.TW,959.4,2025,63.03,775.0,30.51,2026-03,-1166.03,9.45,12.116948092557848,149.34,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
2606.42,-17.66,台化,1326.TW,-31.499999999999993,2025,-1750.0,64.1999969482,-0.99,2026-03,-1168.92,1.07,0.0,1437.5,🔄 轉虧為盈,-1.33%,4.05%,⚪ 數據不足
724.03,10.06,華盈,3520.TWO,-6.0,2025,-134.48,16.3999996185,-0.1,2026-03,-1174.03,-0.07,0.0,-450.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
977.75,-14.6,江申,1525.TW,97.2,2025,-22.09,67.4000015259,3.21,2026-03,-1180.25,-0.82,10.401234803379628,-202.5,📉 獲利侵蝕,6.22%,20.24%,⚪ 中性觀察
1868.89,13.3,晟鈦,3229.TW,-13.799999999999999,2025,-407.14,37.6500015259,-0.43,2026-03,-1183.18,0.55,0.0,685.71,🔄 轉虧為盈,5.07%,10.48%,⚪ 數據不足
410.26,18.08,安力-KY,5223.TWO,-14.4,2025,-24.07,23.25,-0.67,2026-03,-1190.26,-0.44,0.0,-780.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
1167.83,45.18,訊芯-KY,6451.TW,-52.05,2025,-35.0,395.5,0.26,2026-03,-1205.6899999999998,-1.45,0.0,-37.86,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
32.83,4.63,大魯閣,1432.TW,74.25,2025,1502.33,14.9499998093,6.03,2026-03,-1212.83,-0.54,3.0202019816767676,-1180.0,📉 獲利侵蝕,-28.70%,34.83%,⚪ 中性觀察
1226.55,-0.55,金寶,2312.TW,42.0,2025,-4.59,30.1000003815,1.05,2026-03,-1226.55,0.35,10.75000013625,0.0,📉 獲利侵蝕,1.66%,5.36%,⚪ 中性觀察
530.2,-0.23,中光電,5371.TWO,19.349999999999998,2025,-54.76,83.8000030518,0.95,2026-03,-1230.2,-0.3,64.96124267581396,-700.0,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
-20.19,-9.54,由田,3455.TWO,28.349999999999994,2025,-49.53,190.5,2.67,2026-03,-1236.95,-0.81,100.79365079365081,-1257.14,🏰 高護城河,6.13%,53.12%,❌ 暫避觀望
264.19,-68.65,藝舍-KY,2724.TWO,-16.200000000000003,2025,-106.76,11.6999998093,-0.2,2026-03,-1239.19,-0.43,0.0,-975.0,📉 獲利侵蝕,-24.14%,16.85%,⚪ 數據不足
2631.9,4.48,力積電,6770.TW,-19.050000000000004,2025,-14.2,63.0,-1.86,2026-03,-1243.44,3.36,0.0,1388.46,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
1050.66,-5.33,台富,1454.TW,-39.0,2025,-1277.78,12.9499998093,-1.12,2026-03,-1250.66,-0.2,0.0,-200.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
1328.22,22.83,擎亞,8096.TWO,59.25,2025,-72.78,128.0,0.89,2026-03,-1252.29,1.9,32.405063291139236,75.93,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
1381.51,-11.09,榮科,4989.TW,-137.7,2025,-56.76,64.9000015259,-3.48,2026-03,-1261.81,0.13,0.0,119.7,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
1357.18,2.17,承啟,2425.TW,-31.049999999999997,2025,-130.48,41.5999984741,-0.32,2026-03,-1269.3000000000002,0.62,0.0,87.88,🔄 轉虧為盈,0.94%,8.50%,⚪ 數據不足
1263.41,51.01,根基,2546.TW,318.15000000000003,2025,34.08,96.9000015259,9.52,2026-03,-1269.95,1.43,4.568599789057048,-6.54,📉 獲利侵蝕,7.58%,9.56%,⚪ 中性觀察
1147.67,16.55,建漢,3062.TW,51.3,2025,6600.0,20.8500003815,0.68,2026-03,-1271.67,-0.54,6.096491339619883,-124.0,📉 獲利侵蝕,-12.63%,1.56%,⚪ 中性觀察
1327.87,19.21,新鉅科,3630.TWO,95.55,2025,173.02,25.0499992371,1.86,2026-03,-1277.87,-0.27,3.932495955588697,50.0,⚠️ 獲利稀釋,-22.27%,4.18%,⚪ 中性觀察
878.17,-10.68,桓鼎-KY,5543.TWO,-97.8,2025,54.46,29.1000003815,-2.52,2026-03,-1278.17,-0.75,0.0,-400.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
1454.03,16.5,和桐,1714.TW,19.5,2025,19.51,15.0,0.5,2026-03,-1279.03,0.23,11.538461538461538,175.0,⚠️ 獲利稀釋,8.91%,14.20%,⚪ 中性觀察
1372.33,-31.79,蔚華科,3055.TW,-91.95000000000002,2025,-20.55,161.5,-2.68,2026-03,-1295.4099999999999,-0.15,0.0,76.92,⚠️ 獲利稀釋,-125.48%,16.83%,⚪ 數據不足
1339.04,29.36,昇貿,3305.TW,132.6,2025,-4.59,106.0,3.16,2026-03,-1299.87,1.73,11.990950226244344,39.17,⚠️ 獲利稀釋,3.80%,13.39%,⚪ 中性觀察
1340.02,69.32,安馳,3528.TW,61.349999999999994,2025,-44.71,80.6999969482,2.3,2026-03,-1299.92,2.83,19.731050598581906,40.1,⚠️ 獲利稀釋,8.05%,12.45%,❌ 暫避觀望
1447.14,26.06,佳龍,9955.TW,-2.8499999999999983,2025,134.62,23.8999996185,0.54,2026-03,-1305.47,0.05,0.0,141.67,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1296.21,-8.7,和大,1536.TW,-108.30000000000001,2025,-491.43,49.2999992371,-2.74,2026-03,-1336.75,-0.52,0.0,-40.54,📉 獲利侵蝕,-18.43%,-3.41%,⚪ 數據不足
1380.15,10.43,福華,8085.TWO,-34.05,2025,-17.44,11.1000003815,-1.01,2026-03,-1339.41,-0.16,0.0,40.74,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
211.07,10.78,福永生技,4183.TWO,-23.400000000000002,2025,-145.21,14.0,-0.33,2026-03,-1351.07,-0.52,0.0,-1140.0,📉 獲利侵蝕,-6.40%,13.67%,⚪ 數據不足
1362.88,-24.55,山隆,2616.TW,-224.55,2025,-82.6,13.6499996185,-6.25,2026-03,-1351.1200000000001,-1.37,0.0,11.76,⚠️ 獲利稀釋,-10.37%,7.55%,⚪ 數據不足
1433.26,43.43,陽程,3498.TWO,-19.8,2025,120.0,109.5,0.48,2026-03,-1351.8899999999999,-0.2,0.0,81.37,⚠️ 獲利稀釋,17.10%,41.15%,⚪ 數據不足
1397.45,96.9,雲豹能源,6869.TW,-23.400000000000002,2025,-150.36,67.4000015259,-4.2,2026-03,-1352.31,-0.99,0.0,45.14,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1344.23,-21.87,中茂,5205.TWO,-50.25,2025,-22.22,21.8999996185,-1.43,2026-03,-1353.32,-0.36,0.0,-9.09,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
1239.51,59.22,銘旺科,2429.TW,-51.9,2025,9.68,40.0,-1.4,2026-03,-1353.8,-0.45,0.0,-114.29,📉 獲利侵蝕,-24.63%,4.20%,⚪ 數據不足
