eps,expansion,prev_eps,eps_yoy,advice,symbol,om,name,pe,date,status,rev_yoy,gm,prev_year,prev_rev_yoy,est_price,prev_eps_yoy,price
-0.15,-735.33,22.26,92.15,⚪ 中性觀察,4523.TWO,-91.14%,永彰,0.5894105989385613,2026-03,⚠️ 獲利稀釋,827.48,-8.90%,2025,-7.15,600.6000000000001,1562.0,23.6000003815
0.37,-738.5500000000001,3.06,-53.95,⚪ 數據不足,5547.TWO,N/A,久舜,0.0,2026-03,📉 獲利侵蝕,684.6,N/A,2025,-0.03,0.0,42.99,19.8999996185
-1.04,-740.03,-3.88,-158.97,⚪ 數據不足,8431.TWO,N/A,匯鑽科,0.0,2026-03,📉 獲利侵蝕,581.06,N/A,2025,2.63,-120.89999999999998,-404.84,63.2999992371
6.86,-740.52,21.81,39.1,⚪ 中性觀察,5434.TW,N/A,崇越,10.072477234714738,2026-03,⚠️ 獲利稀釋,779.62,N/A,2025,18.57,807.15,13.53,542.0
-0.15,-742.45,-0.35,-400.0,⚪ 數據不足,1528.TW,0.98%,恩德,0.0,2026-03,📉 獲利侵蝕,342.45,31.45%,2025,-23.83,-24.6,56.79,25.4500007629
0.16,-743.43,-1.25,175.0,⚪ 數據不足,1321.TW,N/A,大洋,0.0,2026-03,🔄 轉虧為盈,918.43,N/A,2025,-23.24,-36.45,-265.75,32.4500007629
-0.01,-743.86,0.36,-200.0,❌ 暫避觀望,3002.TW,-11.28%,歐格,16.874999659375003,2026-03,📉 獲利侵蝕,543.86,17.03%,2025,16.76,16.799999999999997,620.0,18.8999996185
0.37,-745.92,-1.93,5.71,⚪ 數據不足,6140.TWO,N/A,訊達,0.0,2026-03,🔄 轉虧為盈,751.63,N/A,2025,26.96,-54.15,-287.38,21.2000007629
0.01,-747.45,0.27,-95.24,⚪ 數據不足,2462.TW,N/A,良得電,0.0,2026-03,📉 獲利侵蝕,652.21,N/A,2025,-0.31,-3.3,-81.88,20.3500003815
4.14,-749.04,15.28,15.64,⚪ 中性觀察,3515.TW,5.61%,華擎,5.617678381256657,2026-03,⚠️ 獲利稀釋,764.68,12.78%,2025,86.48,563.4,46.5,211.0
0.87,-754.41,4.16,-7.53,❌ 暫避觀望,6213.TW,N/A,聯茂,58.910891089108915,2026-03,📉 獲利侵蝕,746.88,N/A,2025,12.66,151.5,82.74,595.0
0.01,-754.65,0.33,-88.89,❌ 暫避觀望,5452.TWO,N/A,佶優,33.95061728395061,2026-03,📉 獲利侵蝕,665.76,N/A,2025,-13.95,12.15,-17.5,27.5
0.37,-755.81,5.5,0.0,⚪ 中性觀察,1608.TW,6.96%,華榮,3.0524505588993978,2026-03,📉 獲利侵蝕,755.81,9.17%,2025,0.02,174.45000000000002,254.81,35.5
-0.65,-756.0400000000001,-14.35,5.8,⚪ 數據不足,6552.TW,N/A,易華電,0.0,2026-03,⚠️ 獲利稀釋,761.84,N/A,2025,-26.56,-309.9,-9068.75,24.6499996185
-0.35,-757.51,-1.02,-400.0,⚪ 數據不足,6558.TW,N/A,興能高,0.0,2026-03,📉 獲利侵蝕,357.51,N/A,2025,-7.46,-35.699999999999996,-1120.0,24.5
-0.32,-757.51,-1.4,-557.14,⚪ 數據不足,3234.TWO,-32.45%,光環,0.0,2026-03,📉 獲利侵蝕,200.37,8.38%,2025,19.09,-46.949999999999996,34.88,178.0
0.33,-758.5,2.45,44.0,⚪ 中性觀察,2329.TW,8.19%,華泰,8.880000305180001,2026-03,⚠️ 獲利稀釋,802.5,15.35%,2025,20.92,75.0,28.92,44.4000015259
-0.17,-759.4100000000001,-0.84,-13.33,⚪ 數據不足,3354.TWO,-79.87%,律勝,0.0,2026-03,📉 獲利侵蝕,746.08,18.97%,2025,-22.74,-36.0,-147.06,30.0
0.47,-761.23,-0.18,261.54,⚪ 數據不足,2025.TW,14.50%,千興,0.0,2026-03,🔄 轉虧為盈,1022.77,-19.82%,2025,-22.64,-12.6,87.32,13.1000003815
0.75,-762.06,-0.15,368.75,⚪ 數據不足,2719.TWO,2.54%,燦星旅,0.0,2026-03,🔄 轉虧為盈,1130.81,7.41%,2025,-14.15,-2.2500000000000004,-111.9,19.5499992371
0.15,-768.58,0.61,-22.22,❌ 暫避觀望,8905.TWO,N/A,裕國,22.45161241103226,2026-03,📉 獲利侵蝕,746.36,N/A,2025,2.49,23.249999999999996,-54.96,34.7999992371
0.03,-769.0600000000001,0.71,-72.73,❌ 暫避觀望,2905.TW,0.88%,三商,15.123966311652893,2026-03,📉 獲利侵蝕,696.33,15.31%,2025,-20.78,18.15,-49.63,18.2999992371
13.19,-770.3199999999999,59.99,-23.4,⚪ 中性觀察,2357.TW,4.63%,華碩,6.429197868177831,2026-03,📉 獲利侵蝕,746.92,15.94%,2025,25.86,2223.4500000000003,41.92,953.0
2.54,-770.9100000000001,3.14,323.33,⚪ 中性觀察,1785.TWO,11.95%,光洋科,13.58865291514894,2026-03,⚠️ 獲利稀釋,1094.24,16.83%,2025,32.39,105.74999999999999,-1.88,95.8000030518
-0.67,-783.72,-2.16,-415.38,⚪ 數據不足,3018.TW,-73.69%,隆銘綠能,0.0,2026-03,📉 獲利侵蝕,368.34,-18.95%,2025,-45.66,-89.24999999999999,-66.41,12.0
-0.51,-784.83,-1.9,-183.33,⚪ 數據不足,2444.TW,-17.38%,兆勁,0.0,2026-03,📉 獲利侵蝕,601.5,6.18%,2025,-18.44,-75.45,-691.67,14.8000001907
0.02,-785.5,1.7,-96.0,❌ 暫避觀望,3162.TWO,1.68%,精確,18.446114905789475,2026-03,📉 獲利侵蝕,689.5,11.59%,2025,65.48,59.849999999999994,209.26,73.5999984741
-0.04,-791.15,3.04,96.83,⚪ 中性觀察,4438.TW,-1.90%,廣越,11.801242236024844,2026-03,⚠️ 獲利稀釋,887.98,8.43%,2025,17.91,72.45,-27.51,57.0
0.1,-792.54,-1.09,-83.05,⚪ 數據不足,6504.TW,N/A,南六,0.0,2026-03,🔄 轉虧為盈,709.49,N/A,2025,-1.5,-86.7,-178.42,37.0499992371
1.59,-792.95,6.55,1.92,⚪ 中性觀察,6191.TW,N/A,精成科,5.077113081542258,2026-03,⚠️ 獲利稀釋,794.87,N/A,2025,55.5,243.15,5.17,82.3000030518
-0.46,-793.36,-6.62,-264.0,⚪ 數據不足,2392.TW,-10.82%,正崴,0.0,2026-03,📉 獲利侵蝕,529.36,-1.63%,2025,-3.44,-205.8,-281.76,41.8499984741
0.53,-794.03,2.31,-7.02,⚪ 中性觀察,6689.TW,N/A,伊雲谷,13.257261727365147,2026-03,📉 獲利侵蝕,787.01,N/A,2025,-1.67,72.3,1.77,63.9000015259
1.02,-795.52,2.1,108.16,❌ 暫避觀望,8438.TW,N/A,昶昕,15.412474542072436,2026-03,⚠️ 獲利稀釋,903.68,N/A,2025,12.79,74.55,-4.98,76.5999984741
0.77,-799.71,4.0,-12.5,⚪ 中性觀察,1535.TW,5.96%,中宇,4.835630803191941,2026-03,📉 獲利侵蝕,787.21,12.18%,2025,4.67,141.45,-1.48,45.5999984741
-0.4,-801.14,1.23,16.67,⚪ 中性觀察,6573.TW,N/A,虹揚-KY,10.890410697602741,2026-03,⚠️ 獲利稀釋,817.81,N/A,2025,-13.43,21.9,163.4,15.8999996185
-2.8,-802.6700000000001,-7.65,-334.92,⚪ 數據不足,3272.TWO,-26.32%,東碩,0.0,2026-03,📉 獲利侵蝕,467.75,2.51%,2025,5.44,-260.85,-139.68,13.9499998093
-0.56,-803.4100000000001,-1.92,-19.57,⚪ 數據不足,3323.TWO,-4.33%,加百裕,0.0,2026-03,📉 獲利侵蝕,783.84,11.17%,2025,-9.18,-80.85000000000001,-76.19,27.8500003815
3.44,-803.54,10.01,-19.81,⚪ 中性觀察,2745.TWO,N/A,五福,3.1368186308527997,2026-03,📉 獲利侵蝕,783.73,N/A,2025,14.38,404.54999999999995,10.36,84.5999984741
-0.37,-807.22,-2.86,52.56,⚪ 數據不足,3149.TW,-29.19%,正達,0.0,2026-03,⚠️ 獲利稀釋,859.78,-12.37%,2025,5.53,-105.75000000000001,-106.98,63.2999992371
-0.65,-810.37,1.81,-557.14,⚪ 中性觀察,4526.TW,-21.47%,東台,5.015797788309636,2026-03,📉 獲利侵蝕,253.23,7.66%,2025,-6.62,94.95,150.56,31.75
-0.61,-810.6500000000001,-0.71,36.17,⚪ 數據不足,6830.TW,N/A,汎銓,0.0,2026-03,⚠️ 獲利稀釋,846.82,N/A,2025,10.78,-47.85,-156.8,540.0
-0.28,-820.27,-0.78,-8.0,⚪ 數據不足,8906.TWO,N/A,花王,0.0,2026-03,📉 獲利侵蝕,812.27,N/A,2025,-13.36,-29.85,-252.38,29.0
0.4,-820.85,0.15,73.91,⚪ 中性觀察,2537.TW,N/A,聯上發,14.249999523125,2026-03,⚠️ 獲利稀釋,894.76,N/A,2025,-43.28,12.0,-85.71,11.3999996185
-0.15,-821.25,0.9,-134.88,❌ 暫避觀望,2409.TW,-2.70%,友達,17.448979981071428,2026-03,📉 獲利侵蝕,686.37,10.73%,2025,0.41,29.4,327.5,34.2000007629
1.26,-822.1999999999999,4.18,-4.55,⚪ 中性觀察,5493.TWO,N/A,三聯,9.089128604485799,2026-03,📉 獲利侵蝕,817.65,N/A,2025,21.03,153.14999999999998,-0.48,92.8000030518
-0.48,-824.03,11.15,-105.3,⚪ 中性觀察,4303.TWO,-12.85%,信立,1.1597411184298367,2026-03,📉 獲利侵蝕,718.73,19.64%,2025,164.26,440.4,7.63,34.0499992371
0.33,-829.4200000000001,-4.72,127.05,⚪ 數據不足,2035.TWO,-18.44%,唐榮,0.0,2026-03,🔄 轉虧為盈,956.47,-14.72%,2025,-21.22,-157.95000000000002,-114.55,26.5
-0.23,-831.65,0.12,-227.78,⚪ 數據不足,1449.TW,-27.07%,佳和,0.0,2026-03,📉 獲利侵蝕,603.87,0.84%,2025,-7.88,-5.55,-87.21,12.4499998093
0.17,-834.3000000000001,1.82,-43.33,⚪ 中性觀察,6112.TW,N/A,邁達特,13.176795790856353,2026-03,📉 獲利侵蝕,790.97,N/A,2025,18.84,54.300000000000004,203.33,47.7000007629
-0.16,-837.1800000000001,-2.24,-266.67,⚪ 數據不足,3543.TW,-16.08%,州巧,0.0,2026-03,📉 獲利侵蝕,570.51,5.62%,2025,1.1,-59.7,-84.96,45.7000007629
-0.09,-839.6899999999999,-0.76,59.09,⚪ 數據不足,8935.TWO,N/A,邦泰,0.0,2026-03,⚠️ 獲利稀釋,898.78,N/A,2025,-6.33,-26.55,-16.92,17.5499992371
-0.02,-840.0,-0.39,80.0,⚪ 數據不足,1909.TW,2.54%,榮成,0.0,2026-03,⚠️ 獲利稀釋,920.0,12.46%,2025,-6.47,-20.700000000000003,-39.29,10.1000003815
0.19,-846.22,-6.81,-81.0,⚪ 數據不足,2236.TW,-4.13%,百達-KY,0.0,2026-03,🔄 轉虧為盈,765.22,8.48%,2025,423.12,-128.54999999999998,-186.45,107.5
4.8,-846.7299999999999,14.36,19.7,⚪ 中性觀察,6811.TWO,N/A,宏�硌穈T,6.41395592864638,2026-03,⚠️ 獲利稀釋,866.43,N/A,2025,11.2,571.8,10.46,244.5
-0.79,-847.33,-4.9,13.64,⚪ 數據不足,5245.TWO,N/A,智晶,0.0,2026-03,⚠️ 獲利稀釋,860.97,N/A,2025,-13.73,-166.64999999999998,-56.67,21.0
-1.04,-850.2,-0.84,-900.0,⚪ 數據不足,2254.TW,-98.59%,巨鎧精密-創,0.0,2026-03,🌑 雙重衰退,-49.8,-21.68%,2025,-24.51,-27.150000000000002,20.75,88.8000030518
-0.55,-852.1500000000001,-1.55,-83.33,⚪ 數據不足,4139.TWO,N/A,馬光-KY,0.0,2026-03,📉 獲利侵蝕,768.82,N/A,2025,-3.34,-38.7,-720.83,41.5499992371
1.77,-855.0999999999999,6.53,16.45,⚪ 中性觀察,3029.TW,6.54%,零壹,7.3081607795371495,2026-03,⚠️ 獲利稀釋,871.55,14.31%,2025,34.73,246.3,30.86,120.0
0.3,-857.3199999999999,1.25,11.11,❌ 暫避觀望,2468.TW,4.34%,華經,16.400709219858154,2026-03,⚠️ 獲利稀釋,868.43,11.41%,2025,19.94,42.300000000000004,30.21,46.25
0.57,-859.9100000000001,2.32,1.79,⚪ 中性觀察,2010.TW,7.04%,春源,3.8601036928324697,2026-03,⚠️ 獲利稀釋,861.7,10.75%,2025,0.73,86.85,40.61,22.3500003815
0.05,-861.09,-0.15,-58.33,⚪ 數據不足,9962.TWO,N/A,有益,0.0,2026-03,🔄 轉虧為盈,802.76,N/A,2025,-21.01,-7.199999999999999,-122.06,10.1000003815
0.46,-861.1999999999999,2.16,-11.54,⚪ 中性觀察,8908.TWO,N/A,欣雄,7.614068296026617,2026-03,📉 獲利侵蝕,849.66,N/A,2025,27.37,78.89999999999999,14.97,40.0499992371
0.48,-864.17,6.34,6.98,⚪ 中性觀察,6994.TW,N/A,富威電力,3.098265807757225,2026-03,⚠️ 獲利稀釋,871.15,N/A,2025,164.5,129.75,328.87,26.7999992371
5.08,-864.61,15.5,14.77,⚪ 中性觀察,6196.TW,N/A,帆宣,14.509501797637391,2026-03,⚠️ 獲利稀釋,879.38,N/A,2025,-15.01,584.0999999999999,65.55,565.0
0.99,-866.69,-1.07,306.25,⚪ 數據不足,3535.TW,12.45%,晶彩科,0.0,2026-03,🔄 轉虧為盈,1172.94,35.79%,2025,-31.12,-52.5,-255.07,88.4000015259
-0.2,-868.8,-5.17,90.34,⚪ 數據不足,8171.TWO,N/A,天宇,0.0,2026-03,⚠️ 獲利稀釋,959.14,N/A,2025,-66.93,-204.45,-275.59,20.4500007629
3.66,-873.74,8.43,3.39,⚪ 中性觀察,3147.TWO,5.75%,大綜,11.02540834845735,2026-03,⚠️ 獲利稀釋,877.13,13.87%,2025,64.32,330.59999999999997,-29.4,243.0
-0.62,-874.6500000000001,-0.45,-210.71,⚪ 數據不足,1441.TW,-10.66%,大東,0.0,2026-03,📉 獲利侵蝕,663.94,-0.79%,2025,-6.83,0.0,-128.03,0.0
-0.54,-876.63,-1.68,-253.33,⚪ 數據不足,4999.TW,N/A,鑫禾,0.0,2026-03,📉 獲利侵蝕,623.3,N/A,2025,-0.19,-70.94999999999999,-272.92,17.9500007629
-0.08,-880.8199999999999,-1.77,88.57,⚪ 數據不足,6588.TWO,N/A,東典光電,0.0,2026-03,⚠️ 獲利稀釋,969.39,N/A,2025,27.54,-84.9,57.14,112.0
-0.64,-885.46,-0.96,-250.0,⚪ 數據不足,3322.TWO,-5.35%,建舜電,0.0,2026-03,📉 獲利侵蝕,635.46,12.86%,2025,6.3,-46.5,-15.66,11.1000003815
0.42,-885.47,1.85,180.0,⚪ 中性觀察,8463.TW,N/A,潤泰材,4.214711881292247,2026-03,⚠️ 獲利稀釋,1065.47,N/A,2025,8.31,75.45,48.0,21.2000007629
0.74,-889.79,3.63,-28.43,⚪ 中性觀察,2949.TWO,2.34%,欣新網,7.4074074074074066,2026-03,📉 獲利侵蝕,861.36,11.53%,2025,21.07,129.60000000000002,6.89,64.0
0.94,-892.9699999999999,2.19,91.84,⚪ 中性觀察,8032.TWO,N/A,光菱,7.142857142857143,2026-03,⚠️ 獲利稀釋,984.81,N/A,2025,25.77,75.6,1.86,36.0
-0.18,-893.91,-0.26,-260.0,⚪ 數據不足,6142.TW,N/A,友勁,0.0,2026-03,📉 獲利侵蝕,633.91,N/A,2025,52.32,-12.75,48.0,9.0600004196
-0.01,-894.01,-3.19,98.48,⚪ 數據不足,8054.TWO,N/A,安國,0.0,2026-03,⚠️ 獲利稀釋,992.49,N/A,2025,30.97,-104.69999999999999,-37.72,84.5999984741
2.24,-897.18,4.05,918.18,⚪ 中性觀察,3188.TWO,N/A,鑫龍騰,2.4555903866248694,2026-03,⚠️ 獲利稀釋,1815.36,N/A,2025,79.14,143.55,81.45,23.5
0.09,-899.3100000000001,1.0,-35.71,❌ 暫避觀望,2630.TW,2.16%,亞航,18.300394955375495,2026-03,📉 獲利侵蝕,863.6,8.38%,2025,4.89,37.95,49.25,46.2999992371
-0.73,-906.12,-2.55,-14.75,⚪ 數據不足,3011.TW,-45.08%,今皓,0.0,2026-03,📉 獲利侵蝕,891.37,10.61%,2025,-34.5,-82.64999999999999,-5.88,10.0
-0.35,-907.51,-1.52,-277.78,⚪ 數據不足,6742.TW,N/A,澤米,0.0,2026-03,📉 獲利侵蝕,629.73,N/A,2025,-20.15,-68.55000000000001,-603.33,54.7000007629
-0.18,-908.52,-0.55,-357.14,⚪ 數據不足,3390.TWO,1.24%,旭軟,0.0,2026-03,📉 獲利侵蝕,551.38,17.06%,2025,-7.45,-33.9,-138.3,21.8500003815
0.33,-913.7,-0.6,151.56,⚪ 數據不足,5484.TW,N/A,慧友,0.0,2026-03,🔄 轉虧為盈,1065.26,N/A,2025,9.99,-30.749999999999996,33.33,39.4500007629
-0.64,-918.29,-1.14,-526.67,⚪ 數據不足,8215.TW,N/A,明基材,0.0,2026-03,📉 獲利侵蝕,391.62,N/A,2025,-4.0,-26.1,-283.87,27.8999996185
0.26,-921.62,1.88,8.33,⚪ 中性觀察,2432.TW,7.25%,倚天酷��-創,7.5694444444444455,2026-03,⚠️ 獲利稀釋,929.95,14.91%,2025,25.63,53.99999999999999,1.06,27.25
-0.67,-925.02,0.11,-368.0,⚪ 數據不足,3346.TW,N/A,麗清,0.0,2026-03,📉 獲利侵蝕,557.02,N/A,2025,-8.52,-26.999999999999996,-95.34,23.6000003815
-0.07,-926.05,-0.22,53.33,⚪ 數據不足,6283.TW,N/A,淳安,0.0,2026-03,⚠️ 獲利稀釋,979.38,N/A,2025,14.75,-14.7,-128.95,18.8500003815
1.03,-928.82,5.36,-26.62,⚪ 中性觀察,2439.TW,3.86%,美律,6.747195595185504,2026-03,📉 獲利侵蝕,902.2,11.63%,2025,6.01,173.85,-37.71,78.1999969482
0.36,-933.5999999999999,1.5,-14.29,⚪ 中性觀察,5016.TWO,N/A,松和,7.063037139971346,2026-03,📉 獲利侵蝕,919.31,N/A,2025,0.57,52.35,-12.28,24.6499996185
0.42,-937.93,2.03,5.0,⚪ 中性觀察,5548.TWO,N/A,安倉,4.697674596023257,2026-03,⚠️ 獲利稀釋,942.93,N/A,2025,14.56,64.49999999999999,9.24,20.2000007629
0.3,-942.04,2.27,-53.13,⚪ 中性觀察,8213.TW,N/A,志超,5.9425490976840205,2026-03,📉 獲利侵蝕,888.91,N/A,2025,3.73,83.55000000000001,-17.45,33.0999984741
0.06,-942.09,0.52,-88.24,⚪ 中性觀察,5310.TWO,N/A,天剛,12.704545801318181,2026-03,📉 獲利侵蝕,853.85,N/A,2025,-40.09,33.0,-82.78,27.9500007629
0.68,-949.2299999999999,6.3,-61.8,⚪ 中性觀察,2643.TWO,2.48%,捷迅,4.6136865903532005,2026-03,📉 獲利侵蝕,887.43,5.79%,2025,59.7,203.85,3.11,62.7000007629
-0.26,-954.56,-0.11,-52.94,⚪ 數據不足,8921.TWO,N/A,沈氏,0.0,2026-03,📉 獲利侵蝕,901.62,N/A,2025,-0.02,0.0,52.17,0.0
0.11,-955.5,1.41,-89.22,⚪ 中性觀察,2331.TW,-0.28%,精英,4.845758452827763,2026-03,📉 獲利侵蝕,866.28,9.91%,2025,14.95,58.35,981.25,18.8500003815
1.6,-961.5100000000001,5.27,766.67,⚪ 中性觀察,2637.TW,36.66%,慧洋-KY,10.371517027863778,2026-03,⚠️ 獲利稀釋,1728.18,37.77%,2025,-17.06,145.35,-34.78,100.5
-0.4,-963.75,-1.85,-150.0,⚪ 數據不足,2023.TW,-2.27%,燁輝,0.0,2026-03,📉 獲利侵蝕,813.75,7.45%,2025,-8.68,-67.64999999999999,-129.63,13.6499996185
-0.1,-968.63,-1.51,74.36,⚪ 數據不足,3508.TWO,-34.06%,位速,0.0,2026-03,⚠️ 獲利稀釋,1042.99,1.54%,2025,27.53,-55.05,6.88,26.2000007629
-0.48,-979.9100000000001,-1.02,-700.0,⚪ 數據不足,3349.TWO,-15.09%,寶德,0.0,2026-03,📉 獲利侵蝕,279.91,15.17%,2025,5.58,-41.400000000000006,9.52,19.8999996185
-1.68,-980.3599999999999,-7.87,51.72,⚪ 數據不足,2239.TW,-2.22%,英利-KY,0.0,2026-03,⚠️ 獲利稀釋,1032.08,11.02%,2025,-11.17,-252.15000000000003,-8644.44,18.9500007629
0.23,-982.73,1.26,35.29,⚪ 中性觀察,2353.TW,2.51%,宏��,10.873287671232877,2026-03,⚠️ 獲利稀釋,1018.02,11.56%,2025,4.14,43.8,-31.87,31.75
0.3,-983.26,2.39,130.77,⚪ 數據不足,8183.TWO,N/A,精星,0.0,2026-03,⚠️ 獲利稀釋,1114.03,N/A,2025,-0.51,0.0,-26.77,0.0
-0.9,-984.34,-6.69,-909.09,⚪ 數據不足,7723.TWO,N/A,築間,0.0,2026-03,📉 獲利侵蝕,75.25,N/A,2025,-14.66,-171.60000000000002,-259.36,18.2999992371
0.17,-984.71,-1.42,151.52,⚪ 數據不足,2734.TWO,-0.44%,易飛網,0.0,2026-03,🔄 轉虧為盈,1136.23,15.72%,2025,2.6,-44.7,-286.84,14.5
-0.06,-985.9300000000001,-0.75,76.0,⚪ 數據不足,6116.TW,N/A,彩晶,0.0,2026-03,⚠️ 獲利稀釋,1061.93,N/A,2025,14.78,-27.599999999999998,58.56,14.8999996185
-0.91,-998.5899999999999,-3.49,-495.0,⚪ 數據不足,8066.TWO,N/A,來思達,0.0,2026-03,📉 獲利侵蝕,503.59,N/A,2025,-12.26,-118.8,-1354.17,14.8000001907
1.0,-999.11,2.73,-24.24,⚪ 中性觀察,6189.TW,N/A,豐藝,7.711598865658307,2026-03,📉 獲利侵蝕,974.87,N/A,2025,-21.83,95.7,-57.28,49.2000007629
-1.15,-999.97,-2.24,-753.85,⚪ 數據不足,1338.TW,-1.26%,廣華-KY,0.0,2026-03,📉 獲利侵蝕,246.12,22.76%,2025,2.83,-112.80000000000001,-92.04,14.75
-0.41,-1002.0,-2.14,6.82,⚪ 數據不足,6872.TWO,N/A,浩宇生醫,0.0,2026-03,⚠️ 獲利稀釋,1008.82,N/A,2025,-61.92,-76.95,-38.16,22.3500003815
0.49,-1006.46,0.39,388.24,❌ 暫避觀望,6020.TWO,N/A,大展證,17.98245614035088,2026-03,⚠️ 獲利稀釋,1394.7,N/A,2025,-32.9,17.099999999999998,-45.83,20.5
-0.45,-1006.55,-0.82,-125.0,⚪ 數據不足,3207.TWO,-13.20%,耀勝,0.0,2026-03,📉 獲利侵蝕,881.55,11.52%,2025,26.05,-7.800000000000001,-440.0,37.9500007629
0.15,-1013.84,1.22,-53.13,❌ 暫避觀望,2489.TW,0.67%,瑞軒,16.319999694840003,2026-03,📉 獲利侵蝕,960.71,9.15%,2025,6.13,37.49999999999999,-31.22,40.7999992371
-0.32,-1025.38,0.51,-700.0,❌ 暫避觀望,3191.TWO,-10.81%,雲嘉南,83.75000000000001,2026-03,📉 獲利侵蝕,325.38,29.43%,2025,-7.75,2.999999999999999,189.47,16.75
0.24,-1028.64,-0.16,260.0,⚪ 數據不足,5475.TWO,N/A,德宏,0.0,2026-03,🔄 轉虧為盈,1288.64,N/A,2025,58.82,-6.6000000000000005,88.24,181.0
-0.32,-1029.28,0.2,-900.0,⚪ 數據不足,6796.TW,N/A,晉弘,0.0,2026-03,📉 獲利侵蝕,129.28,N/A,2025,22.72,-24.150000000000002,25.0,51.4000015259
0.96,-1037.25,1.36,182.35,❌ 暫避觀望,8131.TW,N/A,福懋科,23.435115086221373,2026-03,⚠️ 獲利稀釋,1219.6,N/A,2025,11.07,39.300000000000004,-33.33,61.4000015259
0.72,-1037.92,0.7,200.0,❌ 暫避觀望,8150.TW,N/A,南茂,123.0769230769231,2026-03,⚠️ 獲利稀釋,1237.92,N/A,2025,5.45,13.649999999999999,-64.1,112.0
0.11,-1043.77,0.45,10.0,⚪ 中性觀察,1219.TW,1.10%,福壽,13.16091932103448,2026-03,⚠️ 獲利稀釋,1053.77,9.65%,2025,0.36,13.05,-15.09,11.4499998093
0.16,-1046.69,-2.59,-46.67,⚪ 數據不足,5464.TWO,N/A,霖宏,0.0,2026-03,🔄 轉虧為盈,1000.02,N/A,2025,-7.42,-131.54999999999998,-248.85,88.9000015259
1.1,-1047.3000000000002,5.15,-0.9,⚪ 中性觀察,3706.TW,3.96%,神達,6.3977180114099435,2026-03,📉 獲利侵蝕,1046.4,10.03%,2025,72.06,184.04999999999998,57.01,78.5
0.44,-1058.26,1.62,15.79,⚪ 中性觀察,1225.TW,5.38%,福懋油,6.143216272085427,2026-03,⚠️ 獲利稀釋,1074.05,10.74%,2025,-6.25,59.7,8.0,24.4500007629
0.43,-1063.26,-0.3,330.0,⚪ 數據不足,8105.TW,N/A,凌巨,0.0,2026-03,🔄 轉虧為盈,1393.26,N/A,2025,-1.96,-15.0,-300.0,14.8500003815
2.43,-1066.47,11.29,-28.74,⚪ 中性觀察,8454.TW,N/A,富邦媒,8.684593023255815,2026-03,📉 獲利侵蝕,1037.73,N/A,2025,-3.46,412.79999999999995,-17.53,239.0
0.24,-1067.95,1.08,20.0,⚪ 中性觀察,6270.TWO,N/A,倍微,11.692913686181102,2026-03,⚠️ 獲利稀釋,1087.95,N/A,2025,4.86,38.1,66.15,29.7000007629
-0.54,-1069.73,-0.03,-542.86,❌ 暫避觀望,1235.TW,-0.09%,興泰,48.63013698630138,2026-03,📉 獲利侵蝕,526.87,27.19%,2025,55.97,10.949999999999998,-140.0,35.5
7.86,-1069.81,18.2,69.03,⚪ 中性觀察,2376.TW,4.26%,技嘉,7.3730369161737705,2026-03,⚠️ 獲利稀釋,1138.84,10.28%,2025,27.07,735.45,24.57,361.5
0.15,-1071.6,0.6,188.24,⚪ 中性觀察,2483.TW,-6.13%,百容,14.93119231059633,2026-03,⚠️ 獲利稀釋,1259.84,8.90%,2025,-2.48,32.7,71.43,32.5499992371
-0.28,-1083.04,-2.94,17.65,⚪ 數據不足,4426.TW,N/A,利勤,0.0,2026-03,⚠️ 獲利稀釋,1100.69,N/A,2025,-9.17,-111.9,-116.18,7.7600002289
0.19,-1091.29,0.02,157.58,❌ 暫避觀望,8455.TWO,N/A,大拓-KY,116.31579148157896,2026-03,⚠️ 獲利稀釋,1248.87,N/A,2025,-6.4,2.8499999999999996,102.7,22.1000003815
-0.14,-1098.03,-1.12,-250.0,⚪ 數據不足,5355.TWO,N/A,佳總,0.0,2026-03,📉 獲利侵蝕,848.03,N/A,2025,-3.95,-38.1,-21.74,6.8000001907
0.16,-1098.3000000000002,0.73,-5.88,⚪ 中性觀察,4401.TWO,1.90%,東隆興,8.694267272929936,2026-03,📉 獲利侵蝕,1092.42,8.57%,2025,-0.68,23.55,-31.13,13.6499996185
-0.03,-1107.13,0.2,-200.0,❌ 暫避觀望,2867.TW,0.03%,三商壽,46.190475282380945,2026-03,📉 獲利侵蝕,907.13,3.78%,2025,-28.43,3.1500000000000004,-47.37,9.6999998093
0.27,-1108.55,0.05,162.5,❌ 暫避觀望,6179.TWO,N/A,亞通,29.047617836587303,2026-03,⚠️ 獲利稀釋,1271.05,N/A,2025,-0.22,18.9,25.0,36.5999984741
-0.76,-1111.44,-2.41,8.54,⚪ 數據不足,6645.TW,N/A,金萬林-創,0.0,2026-03,⚠️ 獲利稀釋,1119.98,N/A,2025,9.49,-98.39999999999999,8.37,12.5
0.0,-1111.49,0.0,-100.0,❌ 暫避觀望,3073.TWO,-34.05%,天方能源,24.166665758452382,2026-03,📉 獲利侵蝕,1011.49,29.35%,2025,58.33,12.6,-100.0,20.2999992371
-0.95,-1112.6,-5.14,21.49,⚪ 數據不足,3092.TW,-21.28%,鴻碩,0.0,2026-03,⚠️ 獲利稀釋,1134.09,1.51%,2025,-15.24,-204.29999999999998,-147.12,22.75
