股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
6461.TWO     益得            19.45         10         40.0           0.21        2           21 📉 建議賣出              
6462.TWO     神盾            102.0          8        30.77          -7.21        4          195 📉 建議賣出              
6465.TWO     威潤             33.8         19         50.0          -7.19        1            0 📈 持有 → 繼續持有         
6469.TWO     大樹             85.0          3        42.86           3.04        6          140 📈 持有 → 繼續持有         
6470.TWO     宇智             51.9          4        46.67          27.41        8         -125 📉 建議賣出              
6472.TW      保瑞            477.0         15        45.45           8.77        1          159 📉 建議賣出              
6477.TW      安集             38.4         15         50.0           1.05        3         1650 📈 持有 → 繼續持有         
6482.TWO     弘煜科           31.05         15          0.0            0.0        0            3 📉 建議賣出              
6485.TWO     點序             90.3          3        47.37           8.99        8          -74 📈 持有 → 繼續持有         
6486.TWO     互動             85.5         18        57.14           3.51        0           71 📈 持有 → 繼續持有         
6488.TWO     環球晶           440.5          7        44.44         -12.72        4         -331 📉 建議賣出              
6491.TW      晶碩            279.0         19         40.0          -8.32        4           60 📉 建議賣出              
6499.TWO     益安            101.5          3        59.09           18.4        6          359 📈 持有 → 繼續持有         
6505.TW      台塑化            58.0          5        57.14          13.15        6            0 📉 建議賣出              
6508.TWO     惠光             29.3         19        61.54          21.56        1            0 📈 持有 → 繼續持有         
6509.TWO     聚和             41.6          3        53.57          16.81        8          896 📈 持有 → 繼續持有         
6510.TWO     精測           3735.0         12        54.17          51.21        1            0 📈 持有 → 繼續持有         
6512.TWO     啟發電           19.75          8        45.45          -4.78        3            0 📉 建議賣出              
6515.TW      穎崴           6160.0         13        65.52          63.15        1         -363 📈 持有 → 繼續持有         
6517.TWO     保勝光學           58.2          5        55.56           6.13        2           56 📈 持有 → 繼續持有         
6525.TW      捷敏-KY          84.0          7        53.85           9.61        3            0 📈 持有 → 繼續持有         
6526.TW      達發            519.0          4         50.0          22.64        5         -193 📉 建議賣出              
6530.TWO     創威             79.0         20        68.18          24.62        1         1271 📈 持有 → 繼續持有         
6531.TW      愛普*           528.0          5        46.67          14.96        4         6193 📈 持有 → 繼續持有         
6532.TWO     瑞耘             71.3          8         61.9           16.0        3           36 📈 持有 → 繼續持有         
6533.TW      晶心科           187.5         19         50.0          -2.05        1          174 📉 建議賣出              
6534.TW      正瀚-創           80.8         18          0.0          -1.19        1          373 📉 建議賣出              
6535.TWO     順藥            154.0          7        28.57          -7.96        3           -8 📈 持有 → 繼續持有         
6541.TW      泰福-KY          41.4          8        57.14           1.36        2          -92 📉 建議賣出              
6542.TWO     隆中             46.2         12        61.54           4.77        1          -18 📉 建議賣出              
6546.TWO     正基             77.2          5         50.0          30.01        2          266 📉 建議賣出              
6548.TWO     長科*            46.2          3         50.0          12.97        7        -1709 📉 建議賣出              
6550.TW      北極星藥業-KY       21.7          4        44.44          -7.57        7          -16 📉 建議賣出              
6552.TW      易華電           27.05          9        53.33          19.55        2           63 📈 持有 → 繼續持有         
6560.TWO     欣普羅           40.75          8        35.29           2.37        3           75 📉 建議賣出              
6565.TWO     物聯             16.5         20         40.0         -13.72        3            0 📈 持有 → 繼續持有         
6568.TWO     宏觀            207.5         19         62.5          45.11        1            0 📈 持有 → 繼續持有         
6573.TW      虹揚-KY         13.75         18          0.0           -9.4        2           25 📉 建議賣出              
6574.TWO     霈方             98.7         19        55.56           41.0        0            4 📈 持有 → 繼續持有         
6579.TW      研揚            112.0          6         50.0           9.66        3          -22 📈 持有 → 繼續持有         
6584.TWO     南俊國際          391.0          7        61.54          39.68        1         -952 📈 持有 → 繼續持有         
6585.TW      鼎基             86.3          3        64.71           7.16        5           31 📈 持有 → 繼續持有         
6588.TWO     東典光電           86.5          7        63.64           98.8        2         -117 📈 持有 → 繼續持有         
6592.TW      和潤企業           65.0          3         38.1           5.06        8          576 📈 持有 → 繼續持有         
6598.TW      ABC-KY         24.8          4         50.0          -7.91        7          141 📉 建議賣出              
6603.TWO     富強鑫            22.4          3        42.86           6.18        7          252 📉 建議賣出              
6612.TWO     奈米醫材           70.1          3        47.06           8.15        6            0 📉 建議賣出              
6613.TWO     朋億*           194.0          3        47.06          -1.51        7           46 📈 持有 → 繼續持有         
6614.TW      資拓宏宇           42.6         14          0.0            0.0        0           33 📉 建議賣出              
6616.TWO     特昇-KY         10.15          4         30.0          -5.09        7          -10 📉 建議賣出              
6620.TWO     漢達             74.8         20          0.0            0.0        0         -104 📉 建議賣出              
6624.TWO     萬年清            60.8          3         65.0          -2.17        6          -48 📈 持有 → 繼續持有         
6625.TW      必應             78.1          3        55.56          -1.25        7         -626 📉 建議賣出              
6629.TWO     泰金-KY         106.5         20         20.0          -5.84        2          -20 📉 建議賣出              
6637.TWO     醫影             74.4          3         40.0           3.36        6           -1 📉 建議賣出              
6640.TWO     均華           1065.0          5        65.22          48.79        3           72 📈 持有 → 繼續持有         
6642.TWO     富致             55.9          6         61.9           7.57        4           50 📈 持有 → 繼續持有         
6643.TWO     M31           460.5          3        54.55          23.37        7            0 📉 建議賣出              
6645.TW      金萬林-創         14.05         15         25.0          -1.67        2          -12 📉 建議賣出              
6651.TWO     全宇昕            96.1          3        74.07           18.1        5          115 📈 持有 → 繼續持有         
6655.TW      科定            128.0          9        61.11           6.62        2          -18 📉 建議賣出              
6657.TW      華安            47.85          6        52.38          19.55        3         -185 📈 持有 → 繼續持有         
6658.TW      聯策             67.5          5        42.11           18.0        4          166 📈 持有 → 繼續持有         
6664.TWO     群翊            278.0          3         50.0           2.24        7          213 📈 持有 → 繼續持有         
6666.TW      羅麗芬-KY         40.3         20          0.0          -1.45        1           -9 📉 建議賣出              
6667.TWO     信紘科           247.0         14        44.44           2.03        1         -195 📉 建議賣出              
6668.TW      中揚光            34.6         20          0.0            0.0        0           78 📉 建議賣出              
6669.TW      緯穎           4005.0         15         50.0           8.68        0          488 📉 建議賣出              
6671.TW      三能-KY          30.1         17        33.33          -1.36        2           25 📉 建議賣出              
6672.TW      騰輝電子-KY       100.5          4         50.0           3.65        5          662 📈 持有 → 繼續持有         
6679.TWO     鈺太            246.5          8        62.07          33.59        2           -4 📈 持有 → 繼續持有         
6683.TWO     雍智科技         1130.0          4        68.97         173.16        3         -199 📉 建議賣出              
6684.TWO     安格             45.3         11        36.36          -2.13        3          167 📉 建議賣出              
6689.TW      伊雲谷            71.2          5        52.38          15.04        4          115 📈 持有 → 繼續持有         
6691.TW      洋基工程          615.0          4        56.52           2.84        6         -178 📉 建議賣出              
6692.TWO     進能服            30.7         15        22.22          -8.07        4            8 📈 持有 → 繼續持有         
6693.TWO     廣閎科            96.0          3        44.44           15.7        6         1205 📉 建議賣出              
6695.TW      芯鼎             41.6         20          0.0          -3.44        2          201 📈 持有 → 繼續持有         
6698.TW      旭暉應材          30.15          4        46.67           8.46        3         -130 📉 建議賣出              
6703.TWO     軒郁            119.0         16         50.0           7.59        2            0 📈 持有 → 繼續持有         
6706.TW      惠特            124.5          4         50.0          16.76        4         1106 📈 持有 → 繼續持有         
6708.TWO     天擎             39.2          6        46.67           1.57        4            0 📈 持有 → 繼續持有         
6715.TW      嘉基            309.0          9        66.67         201.46        0          393 📈 持有 → 繼續持有         
6716.TWO     應廣             78.5          4        61.54          59.51        6           46 📈 持有 → 繼續持有         
6719.TW      力智            172.5         12        66.67           8.65        1          -39 📉 建議賣出              
6720.TWO     久昌            170.0         10         50.0          31.64        2           58 📈 持有 → 繼續持有         
6722.TW      輝創             40.4          4         40.0           1.85        4            8 📉 建議賣出              
6725.TWO     矽科宏晟          220.0          3        46.67          -6.03        7          -39 📉 建議賣出              
6727.TWO     亞泰金屬          287.0         20        57.89          45.12        1            0 📈 持有 → 繼續持有         
6730.TWO     常廣             36.2         12         50.0          -2.69        2           -5 📉 建議賣出              
6735.TWO     美達科技           55.7          5        53.33          24.46        2            0 📈 持有 → 繼續持有         
6739.TWO     竹陞科技         1205.0          3        73.68          73.76        5          127 📈 持有 → 繼續持有         
6742.TW      澤米             43.7         20          0.0          -4.13        2           96 📈 持有 → 繼續持有         
6753.TW      龍德造船          136.0          4        57.14           3.75        5          241 📈 持有 → 繼續持有         
6754.TW      匯僑設計           44.6         11        42.86          -1.69        1          -26 📈 持有 → 繼續持有         
6756.TW      威鋒電子           78.3          3         50.0           0.13        8          157 📈 持有 → 繼續持有         
6757.TW      台灣虎航           53.6          3        52.94           3.96        8        -2772 📈 持有 → 繼續持有         
6761.TWO     穩得            166.5         15        52.17           6.18        2          -10 📈 持有 → 繼續持有         
6762.TWO     達亞            165.0          8        28.57         -13.32        4           16 📉 建議賣出              
6768.TW      志強-KY          95.8          3         62.5           1.81        5          625 📈 持有 → 繼續持有         
6770.TW      力積電            65.2          4        58.33          23.67        6       -46356 📈 持有 → 繼續持有         
6782.TW      視陽            204.0         13         62.5          17.24        0           52 📈 持有 → 繼續持有         
6785.TWO     昱展新藥          184.5         13        66.67          -5.13        1           -6 📉 建議賣出              
6788.TWO     華景電           346.0         13        33.33          -4.75        2          -19 📈 持有 → 繼續持有         
6789.TW      采鈺            338.5         20        47.83          13.45        1         -380 📈 持有 → 繼續持有         
6793.TWO     天力離岸           6.05         14         40.0          10.71        1            0 📉 建議賣出              
6794.TW      向榮生技           81.3         17         37.5          -5.53        3           -7 📉 建議賣出              
6796.TW      晉弘             77.4         13          0.0          -2.03        1           71 📉 建議賣出              
6799.TW      來頡             79.3          6         55.0           2.32        3           93 📈 持有 → 繼續持有         
6805.TW      富世達          1750.0         18         52.0          23.24        0        -1199 📈 持有 → 繼續持有         
6806.TW      森崴能源           41.9          6        42.86          22.88        3          -84 📈 持有 → 繼續持有         
6811.TWO     宏�硌穈T         193.5          5        41.18          -5.36        4           22 📉 建議賣出              
6823.TWO     濾能             65.9         19         60.0           2.71        1         -382 📈 持有 → 繼續持有         
6830.TW      汎銓            355.0         14        63.64          93.46        0           54 📈 持有 → 繼續持有         
6831.TW      邁科            319.5          3        68.42          28.96        5          367 📈 持有 → 繼續持有         
6834.TW      天二科技          31.15          4        55.56          20.83        4         -191 📈 持有 → 繼續持有         
6838.TW      台新藥            25.4          7        38.46           9.69        2           33 📉 建議賣出              
6841.TWO     長佳智能           59.3          4         40.0          -2.56        6           81 📈 持有 → 繼續持有         
6843.TWO     進典            47.25         15          0.0            0.0        1            6 📉 建議賣出              
6844.TWO     諾貝兒            64.6         20          0.0            0.0        0           -1 📉 建議賣出              
6854.TW      錼創科技-KY創      139.0         20        53.33          -5.45        3          -88 📈 持有 → 繼續持有         
6855.TWO     數泓科           116.5          6        53.33           8.86        4            0 📈 持有 → 繼續持有         
6859.TWO     伯特光           124.0         18        52.94          10.21        1          -84 📈 持有 → 繼續持有         
6861.TW      睿生光電          156.5         18         70.0          127.8        0           41 📈 持有 → 繼續持有         
6862.TW      三集瑞-KY        207.0          5        55.56           5.24        5         -174 📈 持有 → 繼續持有         
6863.TW      永道-KY          89.9          5         60.0           3.89        2          -27 📉 建議賣出              
6865.TWO     偉康科技           35.3         11          0.0            0.0        0            1 📈 持有 → 繼續持有         
6869.TW      雲豹能源          102.5          7        47.37           7.74        4         -375 📉 建議賣出              
6870.TWO     騰雲            197.5         19        33.33           2.33        0          -46 📈 持有 → 繼續持有         
6873.TW      泓德能源           98.7          7         50.0          13.28        3           53 📉 建議賣出              
6874.TWO     倍力             91.3         15        70.59          34.46        0            7 📈 持有 → 繼續持有         
6877.TWO     鏵友益           118.0          3         50.0          40.39        5          -41 📈 持有 → 繼續持有         
6884.TWO     海柏特           34.75         20          0.0           -7.9        2            0 📉 建議賣出              
6885.TW      全福生技           25.1          7        22.22          -4.26        2           58 📈 持有 → 繼續持有         
6887.TW      寶綠特-KY         43.3         16        66.67          -0.33        1            6 📉 建議賣出              
6890.TW      來億-KY         172.0         11          0.0            0.0        0         -125 📉 建議賣出              
6894.TWO     衛司特           324.0         20        68.42          36.42        0          -68 📈 持有 → 繼續持有         
6901.TW      鑽石投資          14.35          4        52.63           2.15        5        -1033 📉 建議賣出              
6902.TW      GOGOLOOK       77.9          5        47.06           3.85        4           15 📈 持有 → 繼續持有         
6903.TWO     巨漢            311.0          3        57.89          28.01        6         -495 📉 建議賣出              
6904.TWO     伯鑫            125.0          3         60.0            4.8        7            0 📈 持有 → 繼續持有         
6906.TW      現觀科            71.1          5        53.33           5.43        5           -9 📈 持有 → 繼續持有         
6907.TWO     雅特力-KY        121.0          6        82.35         148.97        0           22 📈 持有 → 繼續持有         
6909.TW      創控             46.4          6        46.15           6.07        3         -640 📈 持有 → 繼續持有         
6913.TWO     鴻呈            105.5          5        52.94         -11.47        5          -65 📉 建議賣出              
6916.TW      華凌            18.15          5         50.0          -0.12        4          -44 📉 建議賣出              
6919.TW      康霈*           123.0          9        44.44          -0.33        4        -2291 📉 建議賣出              
6921.TW      嘉雨思-創          69.9         14        44.44          25.62        2          -30 📉 建議賣出              
6922.TWO     宸曜            166.5          6        46.15           5.67        4            0 📈 持有 → 繼續持有         
6924.TW      榮惠-KY創         75.0          4         60.0          28.59        2          -10 📈 持有 → 繼續持有         
6925.TWO     意藍             72.1         20          0.0            0.0        0            6 📉 建議賣出              
6928.TW      攸泰科技          48.65          9        41.67           2.82        2           59 📉 建議賣出              
6929.TWO     佑全             32.3         10        33.33            2.1        1            0 📉 建議賣出              
6931.TW      青松健康           51.1         17          0.0            0.0        0           19 📉 建議賣出              
6933.TW      AMAX-KY       128.5          5        38.46          -2.25        3            7 📉 建議賣出              
6934.TW      心誠鎂            84.0         11          0.0            0.0        0           76 📉 建議賣出              
6937.TW      天虹            265.5         17        57.89           6.42        1          597 📈 持有 → 繼續持有         
6944.TW      兆聯實業          800.0          6        52.63           2.25        6           52 📈 持有 → 繼續持有         
6949.TW      沛爾生醫-創        565.0          8        76.92          91.88        1         -123 📉 建議賣出              
6957.TW      裕慶-KY         164.0         15          0.0          -2.36        1           14 📉 建議賣出              
6958.TW      日盛台駿          17.25          7        52.94          12.19        2         -107 📈 持有 → 繼續持有         
6961.TWO     旅天下            59.6          3        41.67           6.66        5          -13 📉 建議賣出              
6962.TW      奕力-KY          31.8         10        63.64           2.09        1          814 📈 持有 → 繼續持有         
6965.TW      中傑-KY          83.7          3        52.94           1.16        6           35 📈 持有 → 繼續持有         
6967.TWO     汎瑋材料           70.3         20          0.0          -4.81        2          -48 📈 持有 → 繼續持有         
6969.TW      成信實業*-創       28.25          3        55.56          22.24        7           -4 📈 持有 → 繼續持有         
6980.TWO     鐳洋科技          120.5          3        35.29          23.92        8            0 📉 建議賣出              
6982.TWO     大井泵浦           51.7         15          0.0            0.0        0           39 📉 建議賣出              
6983.TWO     華洋精機          482.5         15        57.69         188.92        0            0 📈 持有 → 繼續持有         
6988.TW      威力暘-創          14.4          4         70.0           29.2        4          -13 📉 建議賣出              
6994.TW      富威電力           82.0         18         50.0          -5.38        2         -169 📉 建議賣出              
6996.TWO     力領科技          171.5         12        55.56          -1.23        4           39 📈 持有 → 繼續持有         
7402.TWO     邑錡            119.5          6        38.46           7.83        3            0 📈 持有 → 繼續持有         
7455.TWO     樺緯物聯           62.5          5         50.0           1.09        4            0 📉 建議賣出              
7547.TWO     碩網             61.8          5         60.0          20.12        3           11 📈 持有 → 繼續持有         
7556.TWO     意德士           182.5          4        57.14          -1.26        5           89 📈 持有 → 繼續持有         
7583.TWO     國際海洋           70.5         10        33.33          -1.17        1            0 📉 建議賣出              
7584.TWO     樂意            33.95          4         50.0           0.27        5            6 📈 持有 → 繼續持有         
7610.TW      聯友金屬-創        310.0          3        62.96          97.71        6         -127 📉 建議賣出              
7702.TWO     前端風電           26.6          9         30.0          -2.34        2            0 📈 持有 → 繼續持有         
7709.TWO     榮田             54.4          3        71.43          63.04        6          -19 📉 建議賣出              
7712.TWO     博盛半導體         129.0         11         60.0          42.88        3         -303 📈 持有 → 繼續持有         
7714.TWO     創泓科技          132.0         20          0.0            0.0        0           -3 📉 建議賣出              
7717.TWO     萊德光電-KY       635.0          4        79.17          91.75        4            5 📈 持有 → 繼續持有         
7719.TWO     碳基            37.85         18          0.0            0.0        0            0 📉 建議賣出              
7721.TW      微程式            51.0          3         50.0          12.32        7           13 📈 持有 → 繼續持有         
7722.TW      LINEPAY       339.0         14          0.0            0.0        0          129 📉 建議賣出              
7728.TWO     光焱科技          710.0         12        52.38          14.09        3           -5 📉 建議賣出              
7730.TW      暉盛-創          142.5          3        66.67          41.87        6           28 📉 建議賣出              
7734.TWO     印能科技         1745.0         17        62.96           74.5        0         -108 📈 持有 → 繼續持有         
7737.TWO     凱鈿             37.2         17         60.0           1.19        1            0 📉 建議賣出              
7738.TWO     東聯互動          198.0         13         60.0          13.41        2            9 📈 持有 → 繼續持有         
7740.TW      熙特爾-創         196.5          6        63.64          47.33        1         -146 📉 建議賣出              
7744.TWO     崴寶            475.0          5        57.14          48.01        4           -7 📈 持有 → 繼續持有         
7749.TW      意騰-KY         385.0         17        33.33          -5.43        1            4 📉 建議賣出              
7750.TW      新代           1340.0         17        61.54          45.65        0           85 📈 持有 → 繼續持有         
7751.TWO     竑騰           1400.0         17        59.09           67.4        2          -12 📈 持有 → 繼續持有         
7752.TWO     世紀樺欣           50.2         13          0.0            0.0        0            0 📉 建議賣出              
7769.TW      鴻勁           4075.0          6         62.5           14.4        4         -754 📉 建議賣出              
7777.TWO     能率亞洲           29.6         10         60.0           33.4        1         -378 📈 持有 → 繼續持有         
7780.TW      大研生醫*          19.3          3        46.15           3.05        6        -1882 📉 建議賣出              
7781.TWO     昕力資*          20.75          4         52.0         339.23        4            0 📈 持有 → 繼續持有         
7782.TWO     光速火箭          27.85          5         25.0           1.07        3            0 📈 持有 → 繼續持有         
7783.TWO     佳運             89.0         17          0.0            0.0        0            0 📉 建議賣出              
7786.TW      東方風能          143.5          3        43.75           1.68        7          112 📉 建議賣出              
7788.TW      松川精密          152.0         12         62.5          17.25        2           40 📉 建議賣出              
7792.TWO     安葆            323.0          3        45.83          62.27        7          -52 📉 建議賣出              
7795.TW      長廣            412.0          6         50.0          51.39        4          309 📈 持有 → 繼續持有         
7799.TW      禾榮科           412.5          4         55.0          27.96        5         -181 📉 建議賣出              
7805.TWO     威聯通           690.0          6         50.0           7.86        3           53 📈 持有 → 繼續持有         
7810.TWO     捷創科技          210.0          6        66.67           14.3        2         -116 📈 持有 → 繼續持有         
7812.TWO     稜研科技*          88.3         17         25.0          -3.68        2            0 📈 持有 → 繼續持有         
7823.TW      奧義賽博-KY創       78.5          5          0.0            0.0        0            6 📉 建議賣出              
8011.TW      台通            20.15          6        35.29          -0.75        4         -891 📉 建議賣出              
8016.TW      矽創            202.0          3        55.56            4.8        9          773 📈 持有 → 繼續持有         
8021.TW      尖點            236.0          4        43.48          23.35        6         1579 📉 建議賣出              
8027.TWO     鈦昇            109.5         14        58.33           4.61        2         3110 📈 持有 → 繼續持有         
8028.TW      昇陽半導體         186.0          4        53.33          12.98        4         6044 📈 持有 → 繼續持有         
8032.TWO     光菱             35.5          4        46.67          -2.38        5          -32 📉 建議賣出              
8033.TW      雷虎            143.0          4        56.25           8.91        5          373 📉 建議賣出              
8034.TWO     榮群             24.8          7        41.67            3.5        3          284 📉 建議賣出              
8038.TWO     長園科            44.3          4        46.67           4.23        4          -95 📈 持有 → 繼續持有         
8039.TW      台虹            122.5         11        54.55          44.41        1        11960 📈 持有 → 繼續持有         
8043.TWO     蜜望實            74.7          5         60.0          21.03        2          261 📈 持有 → 繼續持有         
8044.TWO     網家            23.25         10        42.86          -1.15        2         -288 📉 建議賣出              
8045.TW      達運光電           75.0          3        35.71          -3.18        7           25 📉 建議賣出              
8046.TW      南電            566.0          6        65.52         104.37        4          601 📈 持有 → 繼續持有         
8047.TWO     星雲             53.4          4        53.85          20.48        4          107 📉 建議賣出              
8048.TWO     德勝             60.9          7        57.89          16.83        2          400 📈 持有 → 繼續持有         
8050.TWO     廣積            40.95         20          0.0          -1.28        1          210 📉 建議賣出              
8059.TWO     凱碩             17.2         15          0.0            0.0        0           64 📉 建議賣出              
8064.TWO     東捷             61.8          7        52.38          27.92        4         4403 📈 持有 → 繼續持有         
8067.TWO     志旭            15.15         14        45.45          -1.72        2            0 📈 持有 → 繼續持有         
8069.TWO     元太            149.0          8        53.85           0.19        3        -9081 📉 建議賣出              
8070.TW      長華*            43.7          5        52.38           0.11        5            0 📈 持有 → 繼續持有         
8076.TWO     伍豐            25.85         19        66.67          10.76        1          623 📈 持有 → 繼續持有         
8077.TWO     洛��           43.05         11        33.33          -5.24        2           -1 📈 持有 → 繼續持有         
8080.TWO     泰霖            30.85          5        47.37          29.36        5           13 📉 建議賣出              
8081.TW      致新            239.5          4        58.33           8.85        4         -109 📉 建議賣出              
8084.TWO     巨虹             46.0         12         37.5          -8.29        2         -290 📉 建議賣出              
8086.TWO     宏捷科           132.5          3        59.26          21.77        7         3776 📉 建議賣出              
8087.TWO     麗升能源          32.95          5        53.85          17.21        4            0 📉 建議賣出              
8088.TWO     品安             60.4          3        56.52          48.31        7            0 📈 持有 → 繼續持有         
8089.TWO     康全電訊           23.9         20          0.0            0.0        0            0 📉 建議賣出              
8091.TWO     翔名            133.5          6         60.0          10.94        4           95 📉 建議賣出              
8093.TWO     保銳             20.5          3        43.75           0.47        6            7 📈 持有 → 繼續持有         
8096.TWO     擎亞             83.2          3         60.0          80.03        5         -668 📈 持有 → 繼續持有         
8099.TWO     大世科            59.1         20          0.0            0.0        0          111 📉 建議賣出              
8101.TW      華冠            14.95          3        42.86           -6.4        8            0 📉 建議賣出              
8102.TWO     傑霖科技           50.9          9          0.0            0.0        0            1 📈 持有 → 繼續持有         
8103.TW      瀚荃             86.5         10         50.0          -1.47        3          -92 📉 建議賣出              
8110.TW      華東             55.4          6         50.0           4.67        4        -1053 📈 持有 → 繼續持有         
8111.TWO     立��            68.4          7        53.33          -8.35        5         1250 📈 持有 → 繼續持有         
8112.TW      至上             86.4          3        56.52          21.86        6        47201 📉 建議賣出              
8114.TW      振樺電           175.5          4        54.55           3.38        5           70 📉 建議賣出              
8131.TW      福懋科            65.3          3         45.0           1.89        8         -555 📈 持有 → 繼續持有         
8150.TW      南茂             61.9          3        60.87          44.38        5        -2134 📈 持有 → 繼續持有         
8155.TWO     博智            215.0         14        55.56          23.54        2          108 📈 持有 → 繼續持有         
8162.TW      微矽電子-創         37.3          6         50.0           5.26        2           30 📉 建議賣出              
8183.TWO     精星            36.25          4         55.0          12.17        5          451 📈 持有 → 繼續持有         
8210.TW      勤誠            888.0          5        46.67          -9.83        5        -2154 📉 建議賣出              
8213.TW      志超             33.2          3        54.55          -1.86        7            0 📉 建議賣出              
8215.TW      明基材            22.2          7        46.67           5.48        2          541 📈 持有 → 繼續持有         
8234.TWO     新漢             66.6          8        55.56           -0.2        3          474 📈 持有 → 繼續持有         
8240.TWO     華宏             49.3          4        47.06          16.07        5         -296 📈 持有 → 繼續持有         
8249.TW      菱光             51.5         11        42.11           4.36        2         -178 📉 建議賣出              
8255.TWO     朋程            130.0          5         50.0           7.06        4          199 📈 持有 → 繼續持有         
8261.TW      富鼎            112.5         11        68.18          17.47        2         2527 📈 持有 → 繼續持有         
8271.TW      宇瞻            190.5          3        70.83          77.29        6        10044 📈 持有 → 繼續持有         
8277.TWO     商丞             8.35          3        46.15            2.5        6            9 📈 持有 → 繼續持有         
8279.TWO     生展            111.5          5        64.29           10.9        2           41 📈 持有 → 繼續持有         
8289.TWO     泰藝             38.0          7         60.0          79.72        3            0 📈 持有 → 繼續持有         
8291.TWO     尚茂             13.9         11          0.0            0.0        0            0 📉 建議賣出              
8299.TWO     群聯           1980.0          6        65.22           46.6        2         -806 📈 持有 → 繼續持有         
8349.TWO     �矬�           42.85          9        44.44           6.78        1            0 📈 持有 → 繼續持有         
8358.TWO     金居            250.0          4        61.11          23.17        4          272 📈 持有 → 繼續持有         
8383.TWO     千附            43.25          5        52.38           7.04        4          162 📈 持有 → 繼續持有         
8390.TWO     金益鼎            98.5          6        44.44          11.38        3         1365 📉 建議賣出              
8401.TWO     白紗科            26.9          8        33.33           -3.4        3           52 📉 建議賣出              
8416.TWO     實威            169.0         12        33.33          -1.63        1            2 📉 建議賣出              
8422.TW      可寧衛*          30.55          4         50.0          22.47        5        -1725 📉 建議賣出              
8423.TWO     保綠-KY          18.5          3        42.86           -8.1        9            8 📉 建議賣出              
8431.TWO     匯鑽科            66.8         19        38.46          -3.45        1          598 📈 持有 → 繼續持有         
8432.TWO     東生華            51.5          8        42.86          -1.59        3            7 📈 持有 → 繼續持有         
8433.TWO     弘帆             61.2          7        38.89          14.03        4           19 📈 持有 → 繼續持有         
8436.TWO     大江            125.0          6        83.33           24.7        1         -326 📈 持有 → 繼續持有         
8437.TWO     大地-KY         13.15         11          0.0            0.0        1           15 📉 建議賣出              
8438.TW      昶昕             68.6          8         52.0          33.24        3           43 📈 持有 → 繼續持有         
8442.TW      威宏-KY          57.5         16          0.0          -1.86        1            0 📉 建議賣出              
8444.TWO     綠河-KY           8.7         17          0.0            0.0        0           -1 📉 建議賣出              
8455.TWO     大拓-KY         21.85         12        63.64          -4.26        1            0 📉 建議賣出              
8462.TW      柏文            149.5          3        70.59          10.83        5          -39 📈 持有 → 繼續持有         
8463.TW      潤泰材            24.9          5         60.0          -7.45        5            5 📉 建議賣出              
8464.TW      億豐            401.0          6         40.0          -3.52        6        -1853 📈 持有 → 繼續持有         
8472.TWO     夠麻吉            78.3         19        57.14          28.36        0           -3 📈 持有 → 繼續持有         
8476.TW      台境*           19.15          5        58.82          40.25        4         -121 📈 持有 → 繼續持有         
8477.TWO     創業家            13.7          4        46.67          21.01        5            0 📈 持有 → 繼續持有         
8478.TW      東哥遊艇          163.5         18          0.0          -3.72        1          -99 📉 建議賣出              
8482.TW      商億-KY          47.6          3         50.0           3.98        6          -17 📉 建議賣出              
8489.TWO     三貝德            27.6          5         60.0          16.55        3          385 📈 持有 → 繼續持有         
8499.TW      鼎炫-KY         278.0          5        52.63           0.09        4           48 📈 持有 → 繼續持有         
8908.TWO     欣雄             42.5          5         50.0           3.15        3         -259 📉 建議賣出              
8917.TWO     欣泰             55.6          5         50.0          10.31        5          -10 📉 建議賣出              
8921.TWO     沈氏             17.2          4         50.0          -4.25        6            0 📈 持有 → 繼續持有         
8923.TWO     時報             20.0          3         62.5          -1.04        4            0 📉 建議賣出              
8926.TW      台汽電            47.3          3        71.43          18.39        3         1805 📈 持有 → 繼續持有         
8927.TWO     北基             23.9          3        47.06           6.66        7            0 📉 建議賣出              
8930.TWO     青鋼             32.2          3         37.5           2.67        6          -19 📉 建議賣出              
8932.TWO     智通*            88.0          7        64.29          15.56        3        -4929 📉 建議賣出              
8935.TWO     邦泰            18.85         15         50.0          15.14        1          305 📉 建議賣出              
8936.TWO     國統             52.7          8        36.36          -0.46        2        -1286 📈 持有 → 繼續持有         
8937.TWO     合騏            161.0         11         60.0          16.12        1         1043 📈 持有 → 繼續持有         
8996.TW      高力            925.0          6         50.0          49.31        3        -2476 📈 持有 → 繼續持有         
9103.TW      美德醫療-DR         5.1          3        52.94          24.59        7          403 📉 建議賣出              
9105.TW      泰金寶-DR         5.69          5        43.75          -0.14        4         1150 📈 持有 → 繼續持有         
9110.TW      越南控-DR         3.05         20        46.67         -18.71        4            0 📉 建議賣出              
911608.TW    明輝-DR          3.02          8         50.0           6.34        2            0 📈 持有 → 繼續持有         
911622.TW    泰聚亨-DR         3.96          7         60.0           4.91        4            0 📉 建議賣出              
912000.TW    晨訊科-DR         2.58         16        33.33          -0.37        2          297 📉 建議賣出              
9136.TW      巨騰-DR          9.23          6        64.71          18.06        2         -943 📈 持有 → 繼續持有         
9904.TW      寶成            29.15         19          0.0          -1.92        2        -3790 📉 建議賣出              
9906.TW      欣巴巴           42.25         18          0.0            0.0        0           97 📉 建議賣出              
