股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
2421.TW,建準,無,131.0,52.17,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1525.TW,江申,無,61.7000007629,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4577.TWO,達航科技,無,111.5,68.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2886.TW,兆豐金,無,38.6500015259,44.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2376.TW,技嘉,無,228.0,55.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5706.TW,鳳凰,無,51.2999992371,60.32,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6283.TW,淳安,無,20.5499992371,46.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4113.TWO,聯上,無,17.25,34.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4131.TWO,浩泰,無,35.4500007629,33.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6462.TWO,神盾,無,101.5,48.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4523.TWO,永彰,無,30.2000007629,21.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6691.TW,洋基工程,無,579.0,39.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00670L.TW,富邦NASDAQ正2,無,131.5500030518,25.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2241.TW,艾姆勒,無,30.2000007629,55.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1213.TW,大飲,無,9.5699996948,43.21,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3515.TW,華擎,無,209.5,45.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6967.TWO,汎瑋材料,無,65.0,58.81,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2237.TWO,華德動能,無,30.8999996185,48.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5487.TWO,通泰,無,27.75,54.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6692.TWO,進能服,無,30.7000007629,50.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1413.TW,宏洲,無,9.7299995422,42.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6121.TWO,新普,無,340.0,57.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00886.TWO,永豐美國科技,無,32.6100006104,26.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4943.TW,康控-KY,無,11.4499998093,46.07,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1587.TW,吉茂,無,34.4500007629,24.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6534.TW,正瀚-創,無,87.5,56.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2912.TW,統一超,無,223.5,58.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9110.TW,越南控-DR,無,3.0899999142,45.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3652.TW,精聯,無,26.8999996185,56.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4935.TW,茂林-KY,無,37.25,58.82,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
1436.TW,華友聯,無,53.5,51.52,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5016.TWO,松和,無,30.6000003815,92.21,⚪ 一般監控,100.00%,0.00%,0.00%,-0.40%,0.0,2,0.0,0.0
6785.TWO,昱展新藥,無,166.0,34.46,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3483.TWO,力致,無,77.5999984741,35.11,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2915.TW,潤泰全,無,47.0499992371,20.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2547.TW,日勝生,無,10.6000003815,26.47,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8277.TWO,商丞,無,8.0699996948,32.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4767.TWO,誠泰科技,無,25.3999996185,51.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2424.TW,隴華,無,26.3999996185,31.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00992A.TW,主動群益科技創新,無,13.2600002289,67.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2442.TW,新美齊,無,20.4500007629,68.46,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5244.TW,弘凱,無,40.5999984741,66.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6929.TWO,佑全,無,31.1000003815,53.47,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4745.TWO,合富-KY,無,18.5499992371,36.51,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7780.TW,大研生醫*,無,21.0,58.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00780B.TWO,國泰A級金融債,無,37.5,32.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4128.TWO,中天,無,16.8500003815,48.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6565.TWO,物聯,無,16.2999992371,49.15,⚪ 一般監控,50.00%,0.00%,nan%,-19.43%,0.0,2,0.0,
8067.TWO,志旭,無,15.0500001907,56.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1456.TW,怡華,無,14.3000001907,61.8,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6662.TWO,樂斯科,無,29.2000007629,43.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3450.TW,聯鈞,無,257.5,53.61,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6629.TWO,泰金-KY,無,105.5,34.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3003.TW,健和興,無,49.5,50.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00688L.TW,國泰20年美債正2,無,7.0,27.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6277.TW,宏正,無,69.9000015259,79.79,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
6237.TWO,驊訊,無,36.1500015259,49.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2066.TWO,世德,無,49.0999984741,49.64,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2617.TW,台航,無,30.1000003815,36.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6414.TW,樺漢,無,269.0,47.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00990A.TW,主動元大AI新經濟,無,11.8100004196,50.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6869.TW,雲豹能源,無,89.3000030518,25.24,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2236.TW,百達-KY,無,111.5,51.92,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4804.TWO,大略-KY,無,6.1100001335,83.53,⚪ 一般監控,100.00%,0.00%,nan%,0.00%,0.0,1,0.0,
6206.TW,飛捷,無,99.5,44.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2852.TW,第一保,無,25.7000007629,38.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3617.TW,碩天,無,175.0,31.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3178.TWO,公準,無,58.9000015259,68.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4590.TW,富田-創,無,73.5,53.49,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2597.TW,潤弘,無,150.5,32.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6722.TW,輝創,無,39.0,43.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3032.TW,偉訓,無,64.0,50.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8358.TWO,金居,無,233.5,52.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00982D.TW,主動富邦動態入息,無,9.9600000381,25.97,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3623.TWO,富晶通,無,22.6499996185,41.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6754.TW,匯僑設計,無,44.2999992371,55.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00655L.TW,國泰中國A50正2,無,31.7299995422,48.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3085.TWO,新零售,無,13.1000003815,65.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8099.TWO,大世科,無,59.0999984741,47.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6139.TW,亞翔,無,545.0,55.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1259.TWO,安心,無,59.5999984741,20.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2239.TW,英利-KY,無,23.0499992371,34.78,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1235.TW,興泰,無,37.9000015259,49.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8087.TWO,麗升能源,無,34.0999984741,51.24,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00887.TWO,永豐中國科技50大,無,12.1700000763,31.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00983A.TW,主動中信ARK創新,無,10.0200004578,23.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1504.TW,東元,無,62.7000007629,29.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6425.TWO,易發,無,68.0999984741,56.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6649.TWO,台生材,無,44.5499992371,60.66,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00675L.TW,富邦臺灣加權正2,無,174.4499969482,47.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8462.TW,柏文,無,139.5,53.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00680L.TW,元大美債20正2,無,7.0399999619,30.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8101.TW,華冠,無,14.0,31.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4557.TW,永新-KY,無,57.2999992371,32.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6609.TWO,瀧澤科,無,42.5,80.48,🔴 空頭陷阱,50.00%,75.00%,-0.63%,-4.59%,0.0,4,0.75,-0.0063
8131.TW,福懋科,無,61.9000015259,50.96,🔴 空頭陷阱,66.67%,66.67%,-1.06%,-4.61%,0.0,3,0.6667,-0.0106
3218.TWO,大學光,無,131.5,46.5,🔴 空頭陷阱,0.00%,66.67%,-1.63%,-1.57%,0.0,3,0.6667,-0.0163
1303.TW,南亞,無,81.4000015259,53.54,🔴 空頭陷阱,50.00%,66.67%,-0.47%,-5.04%,0.0,6,0.6667,-0.0047
3360.TWO,尚立,無,14.3500003815,40.0,🔴 空頭陷阱,66.67%,66.67%,-2.19%,-5.51%,0.0,3,0.6667,-0.0219
0050.TW,元大台灣50,無,73.9000015259,45.83,🔴 空頭陷阱,66.67%,66.67%,-0.97%,-1.98%,0.0,3,0.6667,-0.0097
4562.TW,穎漢,無,30.3500003815,40.72,🔴 空頭陷阱,66.67%,66.67%,-0.98%,-3.96%,0.0,3,0.6667,-0.0098
4588.TW,玖鼎電力,無,57.7999992371,33.96,🔴 空頭陷阱,33.33%,66.67%,-1.74%,-3.63%,0.0,3,0.6667,-0.0174
8438.TW,昶昕,無,69.8000030518,55.58,🔴 空頭陷阱,33.33%,66.67%,-0.50%,-4.06%,0.0,3,0.6667,-0.005
6789.TW,采鈺,無,328.5,53.22,🔴 空頭陷阱,66.67%,66.67%,-0.77%,-4.80%,0.0,3,0.6667,-0.0077
1583.TW,程泰,無,44.5,51.74,🔴 空頭陷阱,66.67%,66.67%,-0.03%,-0.86%,0.0,3,0.6667,-0.0003
1609.TW,大亞,無,32.5,25.32,🔴 空頭陷阱,66.67%,66.67%,-1.13%,-4.73%,0.0,3,0.6667,-0.0113
1419.TW,新紡,無,61.5,42.96,🔴 空頭陷阱,66.67%,66.67%,-3.28%,-3.16%,0.0,3,0.6667,-0.0328
6505.TW,台塑化,無,56.4000015259,31.62,🔴 空頭陷阱,66.67%,66.67%,-0.49%,-6.99%,0.0,3,0.6667,-0.0049
00878.TW,國泰永續高股息,無,22.1100006104,52.04,🔴 空頭陷阱,83.33%,66.67%,-0.35%,-0.33%,0.0,6,0.6667,-0.0035
2027.TW,大成鋼,無,36.7999992371,53.4,🔴 空頭陷阱,66.67%,66.67%,-1.09%,-2.16%,0.0,3,0.6667,-0.0109
2408.TW,南亞科,無,220.5,46.6,🔴 空頭陷阱,40.00%,60.00%,-2.26%,-6.29%,0.0,5,0.6,-0.0226
2374.TW,佳能,無,69.5,46.05,🔴 空頭陷阱,20.00%,60.00%,-1.13%,-5.33%,0.0,5,0.6,-0.0113
8091.TWO,翔名,無,147.5,66.67,🔴 空頭陷阱,60.00%,60.00%,-1.33%,-2.86%,0.0,5,0.6,-0.0133
3338.TW,泰碩,無,60.2000007629,57.81,🔴 空頭陷阱,60.00%,60.00%,-2.91%,-6.44%,0.0,5,0.6,-0.0291
1301.TW,台塑,無,48.25,55.97,🔴 空頭陷阱,60.00%,60.00%,-1.88%,-2.46%,0.0,5,0.6,-0.0188
6270.TWO,倍微,無,25.1000003815,61.21,🔴 空頭陷阱,20.00%,60.00%,-0.06%,-5.78%,0.0,5,0.6,-0.0006
9931.TW,欣高,無,38.75,37.18,🔴 空頭陷阱,80.00%,60.00%,-1.43%,-2.26%,0.0,5,0.6,-0.0143
7717.TWO,萊德光電-KY,無,733.0,65.59,🔴 空頭陷阱,71.43%,57.14%,-1.13%,-5.30%,0.0,7,0.5714,-0.0113
1305.TW,華夏,無,18.3999996185,73.03,🔴 空頭陷阱,14.29%,57.14%,-0.59%,-5.25%,0.0,7,0.5714,-0.0059
8028.TW,昇陽半導體,無,188.5,61.85,🔴 空頭陷阱,25.00%,50.00%,-2.40%,-7.86%,0.0,4,0.5,-0.024
1612.TW,宏泰,無,34.8499984741,64.04,🔴 空頭陷阱,50.00%,50.00%,-0.65%,-1.91%,0.0,2,0.5,-0.0065
6223.TWO,旺矽,無,3735.0,73.65,🔴 空頭陷阱,0.00%,50.00%,-2.19%,-8.09%,0.0,2,0.5,-0.0219
6261.TWO,久元,無,73.9000015259,78.95,🔴 空頭陷阱,25.00%,50.00%,-0.32%,-3.19%,0.0,4,0.5,-0.0032
1714.TW,和桐,無,9.8999996185,53.89,🔴 空頭陷阱,50.00%,50.00%,-1.80%,-2.75%,0.0,4,0.5,-0.018
00940.TW,元大台灣價值高息,無,9.529999733,51.9,🔴 空頭陷阱,100.00%,50.00%,-0.46%,-0.53%,0.0,6,0.5,-0.0046
6146.TWO,耕興,無,195.0,44.0,🔴 空頭陷阱,16.67%,50.00%,-0.01%,-2.86%,0.0,6,0.5,-0.0001
1773.TW,勝一,無,142.5,53.01,🔴 空頭陷阱,50.00%,50.00%,-0.54%,-4.66%,0.0,4,0.5,-0.0054
8935.TWO,邦泰,無,19.9500007629,69.74,🔴 空頭陷阱,50.00%,50.00%,-2.15%,-2.22%,0.0,2,0.5,-0.0215
9136.TW,巨騰-DR,無,8.8800001144,46.44,🔴 空頭陷阱,50.00%,50.00%,-0.03%,-5.89%,0.0,4,0.5,-0.0003
2106.TW,建大,無,18.6000003815,42.86,🔴 空頭陷阱,50.00%,50.00%,-0.94%,-2.85%,0.0,2,0.5,-0.0094
2880.TW,華南金,無,33.0999984741,37.36,🔴 空頭陷阱,50.00%,50.00%,-0.41%,-2.61%,0.0,4,0.5,-0.0041
8038.TWO,長園科,無,40.0499992371,44.54,🔴 空頭陷阱,50.00%,50.00%,-2.43%,-7.60%,0.0,2,0.5,-0.0243
3071.TWO,協禧,無,28.3500003815,67.86,🔴 空頭陷阱,0.00%,50.00%,-1.46%,-2.97%,0.0,4,0.5,-0.0146
00634R.TW,富邦上証反1,無,3.3299999237,55.0,🔴 空頭陷阱,50.00%,50.00%,-0.43%,-2.10%,0.0,2,0.5,-0.0043
00963.TW,中信全球高股息,無,12.2100000381,51.31,🔴 空頭陷阱,0.00%,50.00%,-0.47%,-1.93%,0.0,2,0.5,-0.0047
3663.TWO,鑫科,無,71.8000030518,65.86,🔴 空頭陷阱,0.00%,50.00%,-4.38%,-8.33%,0.0,2,0.5,-0.0438
2905.TW,三商,無,14.5500001907,32.79,🔴 空頭陷阱,50.00%,50.00%,-2.42%,-3.80%,0.0,2,0.5,-0.0242
6472.TW,保瑞,無,449.0,46.82,🔴 空頭陷阱,25.00%,50.00%,-0.79%,-4.30%,0.0,4,0.5,-0.0079
2515.TW,中工,無,13.6000003815,20.29,🔴 空頭陷阱,50.00%,50.00%,-1.17%,-3.71%,0.0,4,0.5,-0.0117
5493.TWO,三聯,無,79.5,45.62,🔴 空頭陷阱,0.00%,50.00%,-1.21%,-4.13%,0.0,2,0.5,-0.0121
8926.TW,台汽電,無,44.0999984741,41.26,🔴 空頭陷阱,0.00%,50.00%,-0.74%,-0.93%,0.0,2,0.5,-0.0074
3265.TWO,台星科,無,143.0,66.67,🔴 空頭陷阱,0.00%,50.00%,-0.48%,-2.64%,0.0,2,0.5,-0.0048
00679B.TWO,元大美債20年,無,27.1900005341,34.13,🔴 空頭陷阱,50.00%,50.00%,-0.39%,-0.75%,0.0,2,0.5,-0.0039
3501.TW,維熹,無,47.3499984741,33.33,🔴 空頭陷阱,100.00%,50.00%,-1.07%,1.09%,0.0,2,0.5,-0.0107
5425.TWO,台半,無,54.7000007629,47.24,🔴 空頭陷阱,0.00%,50.00%,-0.88%,-8.29%,0.0,2,0.5,-0.0088
1307.TW,三芳,無,34.7999992371,58.68,🔴 空頭陷阱,25.00%,50.00%,-0.67%,-3.95%,0.0,4,0.5,-0.0067
1455.TW,集盛,無,8.9200000763,60.14,🔴 空頭陷阱,100.00%,50.00%,-4.92%,-0.93%,0.0,2,0.5,-0.0492
5474.TWO,聰泰,無,130.5,36.36,🔴 空頭陷阱,0.00%,50.00%,-0.99%,-1.67%,0.0,2,0.5,-0.0099
4564.TW,元翎,無,18.8500003815,47.45,🔴 空頭陷阱,50.00%,50.00%,-2.94%,-6.25%,0.0,2,0.5,-0.0294
5471.TW,松翰,無,38.9500007629,42.21,🔴 空頭陷阱,33.33%,50.00%,-2.18%,-6.52%,0.0,6,0.5,-0.0218
7777.TWO,能率亞洲,無,25.4500007629,43.81,🔴 空頭陷阱,100.00%,50.00%,-0.28%,-3.59%,0.0,2,0.5,-0.0028
5468.TWO,凱鈺,無,18.1499996185,61.17,🔴 空頭陷阱,50.00%,50.00%,-1.00%,-4.71%,0.0,2,0.5,-0.01
3252.TWO,海灣,無,20.2000007629,54.29,🔴 空頭陷阱,0.00%,50.00%,-0.11%,-2.36%,0.0,2,0.5,-0.0011
00969B.TWO,元大零息超長美債,無,8.4799995422,32.99,🔴 空頭陷阱,0.00%,50.00%,-1.00%,-1.24%,0.0,2,0.5,-0.01
6486.TWO,互動,無,86.8000030518,65.59,🔴 空頭陷阱,100.00%,50.00%,-0.97%,-2.16%,0.0,2,0.5,-0.0097
2072.TWO,未知,無,184.0,30.43,🔴 空頭陷阱,50.00%,50.00%,-2.69%,-3.68%,0.0,4,0.5,-0.0269
00923.TW,群益台ESG低碳50,無,28.2700004578,50.19,🔴 空頭陷阱,50.00%,50.00%,-1.39%,-1.93%,0.0,4,0.5,-0.0139
2641.TWO,正德,無,18.0,36.0,🔴 空頭陷阱,100.00%,50.00%,-0.36%,-1.56%,0.0,2,0.5,-0.0036
8921.TWO,沈氏,無,17.5,71.43,🔴 空頭陷阱,100.00%,50.00%,-1.68%,-0.77%,0.0,2,0.5,-0.0168
00946.TW,群益科技高息成長,無,10.1000003815,61.57,🔴 空頭陷阱,0.00%,50.00%,-2.24%,-4.19%,0.0,2,0.5,-0.0224
6703.TWO,軒郁,無,112.5,51.82,🔴 空頭陷阱,0.00%,50.00%,-2.65%,-3.93%,0.0,2,0.5,-0.0265
6265.TWO,方土昶,無,39.4000015259,58.29,🔴 空頭陷阱,50.00%,50.00%,-7.95%,-11.53%,0.0,2,0.5,-0.0795
00922.TW,國泰台灣領袖50,無,27.4500007629,47.33,🔴 空頭陷阱,100.00%,50.00%,-1.31%,0.52%,0.0,2,0.5,-0.0131
3167.TW,大量,無,409.0,68.31,🔴 空頭陷阱,25.00%,50.00%,-0.14%,-4.58%,0.0,4,0.5,-0.0014
2460.TW,建通,無,24.9500007629,53.29,🔴 空頭陷阱,50.00%,50.00%,-0.29%,-4.04%,0.0,4,0.5,-0.0029
3545.TW,敦泰,無,49.7000007629,72.08,🔴 空頭陷阱,50.00%,50.00%,-0.95%,-3.35%,0.0,2,0.5,-0.0095
3147.TWO,大綜,無,159.0,23.75,🔴 空頭陷阱,50.00%,50.00%,-3.22%,-4.43%,0.0,2,0.5,-0.0322
00665L.TW,富邦�琤肭磪囓�2,無,9.279999733,39.55,🔴 空頭陷阱,50.00%,50.00%,-1.63%,-3.61%,0.0,2,0.5,-0.0163
2385.TW,群光,無,122.0,45.0,🔴 空頭陷阱,50.00%,50.00%,-0.79%,-4.38%,0.0,2,0.5,-0.0079
2645.TW,長榮航太,無,151.5,44.16,🔴 空頭陷阱,50.00%,50.00%,-0.65%,-2.46%,0.0,2,0.5,-0.0065
00857B.TWO,永豐20年美公債,無,23.5300006866,29.5,🔴 空頭陷阱,50.00%,50.00%,-0.32%,-0.70%,0.0,2,0.5,-0.0032
1215.TW,卜蜂,無,140.0,7.69,🔴 空頭陷阱,0.00%,50.00%,-1.60%,-3.91%,0.0,2,0.5,-0.016
4555.TW,氣立,無,35.5,59.7,🔴 空頭陷阱,0.00%,50.00%,-1.84%,-3.46%,0.0,2,0.5,-0.0184
2444.TW,兆勁,無,12.8500003815,48.81,🔴 空頭陷阱,25.00%,50.00%,-0.87%,-5.46%,0.0,4,0.5,-0.0087
6257.TW,矽格,無,148.0,72.28,🔴 空頭陷阱,50.00%,50.00%,-2.36%,-9.81%,0.0,2,0.5,-0.0236
00687B.TWO,國泰20年美債,無,28.2299995422,33.38,🔴 空頭陷阱,50.00%,50.00%,-0.39%,-0.75%,0.0,2,0.5,-0.0039
00877.TWO,復華中國5G,無,27.6100006104,46.01,🔴 空頭陷阱,0.00%,50.00%,-0.07%,-3.00%,0.0,2,0.5,-0.0007
2380.TW,虹光,無,6.1300001144,51.21,🔴 空頭陷阱,100.00%,50.00%,-3.05%,1.77%,0.0,2,0.5,-0.0305
2338.TW,光罩,無,45.5,51.88,🔴 空頭陷阱,33.33%,50.00%,-0.09%,-4.28%,0.0,6,0.5,-0.0009
3066.TWO,李洲,無,19.1499996185,61.84,🔴 空頭陷阱,66.67%,50.00%,-2.03%,-6.06%,0.0,6,0.5,-0.0203
6770.TW,力積電,無,58.0999984741,45.08,🔴 空頭陷阱,50.00%,50.00%,-4.98%,-9.31%,0.0,2,0.5,-0.0498
5520.TWO,力泰,無,82.0,51.65,🔴 空頭陷阱,50.00%,50.00%,-1.15%,-0.17%,0.0,2,0.5,-0.0115
4979.TWO,華星光,無,379.0,55.77,🔴 空頭陷阱,50.00%,50.00%,-1.39%,-6.59%,0.0,2,0.5,-0.0139
2440.TW,太空梭,無,14.4499998093,48.21,🔴 空頭陷阱,0.00%,50.00%,-2.75%,-4.24%,0.0,2,0.5,-0.0275
6782.TW,視陽,無,189.5,49.25,🔴 空頭陷阱,50.00%,50.00%,-1.47%,-3.92%,0.0,6,0.5,-0.0147
2855.TW,統一證,無,31.7999992371,59.72,🔴 空頭陷阱,55.56%,44.44%,-1.44%,-3.55%,0.0,9,0.4444,-0.0144
2451.TW,創見,無,228.0,52.11,🔴 空頭陷阱,71.43%,42.86%,-2.64%,-3.80%,0.0,7,0.4286,-0.0264
4919.TW,新唐,無,94.9000015259,56.27,🔴 空頭陷阱,28.57%,42.86%,-1.23%,-5.39%,0.0,7,0.4286,-0.0123
4934.TW,太極,無,16.9500007629,42.35,🔴 空頭陷阱,28.57%,42.86%,-0.37%,-7.14%,0.0,7,0.4286,-0.0037
4739.TW,康普,無,81.8000030518,69.38,🔴 空頭陷阱,42.86%,42.86%,-4.78%,-6.24%,0.0,7,0.4286,-0.0478
4967.TW,十銓,無,220.5,61.95,🔴 空頭陷阱,57.14%,42.86%,-3.40%,-4.37%,0.0,7,0.4286,-0.034
2406.TW,國碩,無,34.1500015259,55.92,🔴 空頭陷阱,40.00%,40.00%,-4.28%,-6.01%,0.0,5,0.4,-0.0428
00955.TWO,中信日本商社,無,15.7299995422,54.65,🔴 空頭陷阱,60.00%,40.00%,-1.17%,-1.99%,0.0,5,0.4,-0.0117
4989.TW,榮科,無,64.8000030518,50.75,🔴 空頭陷阱,40.00%,40.00%,-4.16%,-5.07%,0.0,5,0.4,-0.0416
4927.TW,泰鼎-KY,無,41.9000015259,49.73,🔴 空頭陷阱,40.00%,40.00%,-2.73%,-4.96%,0.0,5,0.4,-0.0273
6134.TWO,萬旭,無,29.1000003815,47.42,🔴 空頭陷阱,40.00%,40.00%,-3.48%,-6.92%,0.0,5,0.4,-0.0348
