est_price,eps,advice,pe,om,price,date,gm,status,eps_yoy,prev_rev_yoy,prev_eps_yoy,name,prev_eps,expansion,rev_yoy,symbol,prev_year
520.3499999999999,16.13,⚠️ 追價風險,34.15970020178726,N/A,1185.0,2025-12,N/A,🚀 利潤擴張,191.99,94.38,167.2,竹陞科技,10.13,95.30000000000001,96.69,6739.TWO,2025
4.65,0.1,⚠️ 追價風險,178.7096823416129,N/A,55.4000015259,2025-12,N/A,🚀 利潤擴張,118.18,15.42,123.21,廣運,0.13,94.49000000000001,23.69,6125.TWO,2025
159.3,4.67,💎 強力關注,6.280602349171374,12.64%,66.6999969482,2025-12,39.69%,🚀 利潤擴張,100.43,5.19,151.12,歐買尬,4.47,94.30000000000001,6.13,3687.TWO,2025
-2.1,0.04,⚪ 數據不足,0.0,-2853.40%,12.3000001907,2025-12,912.85%,🏰 高護城河,100.0,4.56,-58.33,大將,0.05,92.73,7.27,1453.TW,2025
-84.00000000000001,-1.82,⚪ 數據不足,0.0,-77.27%,14.8999996185,2025-12,33.80%,🧐 疑業外收益,57.28,-47.71,41.15,樂威科-KY,-1.67,92.59,-35.31,4154.TWO,2025
9.3,-0.14,⚪ 中性觀察,16.612903533387097,-7.49%,10.3000001907,2025-12,19.09%,🧐 疑業外收益,88.8,2.22,107.29,云辰,0.07,91.99,-3.19,2390.TW,2025
0.15000000000000002,-0.08,⚠️ 追價風險,5309.999847409998,0.06%,53.0999984741,2025-12,20.05%,🚀 利潤擴張,96.31,5.8,99.23,揚明光,-0.02,91.78,4.53,3504.TW,2025
0.0,14.04,⚪ 數據不足,0.0,N/A,0.0,2025-12,N/A,🚀 利潤擴張,279.4,255.72,914.94,倍利科,8.86,91.57999999999998,187.82,7822.TW,2025
-48.75,-1.13,⚪ 數據不足,0.0,N/A,18.0499992371,2025-12,N/A,🧐 疑業外收益,54.88,-30.23,33.79,鋐寶科技,-0.98,91.41,-36.53,6674.TW,2025
-15.0,0.0,⚪ 數據不足,0.0,N/A,12.6000003815,2025-12,N/A,🚀 利潤擴張,100.0,9.78,-83.33,建暐,-0.22,91.19,8.81,8092.TWO,2025
961.0500000000001,27.7,⚠️ 追價風險,25.362884345247384,34.82%,1625.0,2025-12,60.80%,🏰 高護城河,122.05,26.76,141.3,致茂,21.67,91.0,31.05,2360.TW,2025
-1.9500000000000004,0.87,⚪ 數據不足,0.0,16.76%,16.4500007629,2025-12,39.55%,🔄 轉虧為盈,89.13,-0.65,-309.09,六福,-0.45,90.6,-1.47,2705.TW,2025
36.45,1.39,⚪ 中性觀察,20.74074136868313,N/A,50.4000015259,2025-12,N/A,🚀 利潤擴張,104.41,13.6,75.0,青松健康,0.78,90.25,14.16,6931.TW,2025
-9.6,-0.13,⚪ 數據不足,0.0,N/A,16.5,2025-12,N/A,🧐 疑業外收益,81.16,-9.27,51.72,四維航,-0.14,90.0,-8.84,5608.TW,2025
-28.200000000000003,-0.77,⚪ 數據不足,0.0,-63.16%,22.0,2025-12,-18.77%,🧐 疑業外收益,41.22,-42.1,46.61,聯合再生,-0.63,88.55,-47.33,3576.TW,2025
181.95,7.31,💎 強力關注,6.051113068911789,N/A,73.4000015259,2025-12,N/A,🧐 疑業外收益,81.39,-3.06,-16.97,瑞耘,2.25,87.6,-6.21,6532.TWO,2025
-23.549999999999997,0.15,⚪ 數據不足,0.0,N/A,430.0,2025-12,N/A,🔄 轉虧為盈,107.11,18.29,73.81,環宇-KY,-0.45,81.68,25.43,4991.TWO,2025
-125.25,-3.19,⚪ 數據不足,0.0,-45.63%,38.0999984741,2025-12,41.62%,🧐 疑業外收益,35.27,-40.76,-18.72,天蔥,-2.52,81.01,-45.74,2740.TWO,2025
-21.599999999999998,-0.35,⚪ 數據不足,0.0,0.98%,24.5,2025-12,31.45%,🧐 疑業外收益,56.79,-21.6,5.36,恩德,-0.53,80.62,-23.83,1528.TW,2025
574.05,15.5,💎 強力關注,7.355631042592109,N/A,281.5,2025-12,N/A,🧐 疑業外收益,65.55,-19.07,63.11,帆宣,12.0,80.56,-15.01,6196.TW,2025
-0.6,-0.02,⚪ 數據不足,0.0,-1.47%,9.1099996567,2025-12,7.21%,🚀 利潤擴張,95.92,13.61,116.67,聚亨,0.02,79.21000000000001,16.71,2022.TW,2025
-7.05,0.0,⚪ 數據不足,0.0,N/A,56.0,2025-12,N/A,🚀 利潤擴張,100.0,14.85,-21.43,凱崴,-0.17,78.95,21.05,5498.TWO,2025
79.50000000000001,2.07,💎 強力關注,4.000000143943396,7.61%,21.2000007629,2025-12,19.46%,🧐 疑業外收益,73.95,-2.45,84.95,力達-KY,1.72,78.51,-4.56,4552.TW,2025
655.8,15.8,⚪ 中性觀察,19.30466605672461,29.84%,844.0,2025-12,59.86%,🏰 高護城河,186.23,173.02,362.45,牧德,13.28,77.88999999999999,108.34,3563.TW,2025
-44.24999999999999,-0.92,⚪ 數據不足,0.0,-34.07%,56.9000015259,2025-12,15.21%,🧐 疑業外收益,51.01,-12.38,54.03,佰研,-0.77,77.02,-26.01,3205.TWO,2025
-65.85,-1.45,⚪ 數據不足,0.0,-404.30%,14.5,2025-12,-184.95%,🧐 疑業外收益,34.68,-43.41,2.61,迎輝,-1.49,76.84,-42.16,3523.TWO,2025
-32.55,0.48,⚪ 數據不足,0.0,17.10%,74.4000015259,2025-12,41.15%,🔄 轉虧為盈,120.0,36.24,58.96,陽程,-0.9,76.57,43.43,3498.TWO,2025
-16.200000000000003,-0.6,⚪ 數據不足,0.0,-68.62%,17.25,2025-12,-3.42%,🧐 疑業外收益,56.82,-22.91,86.73,西勝,-0.14,75.48,-18.66,3625.TWO,2025
-44.699999999999996,0.01,⚪ 數據不足,0.0,N/A,90.0999984741,2025-12,N/A,🔄 轉虧為盈,100.49,28.6,76.26,天正國際,-0.37,74.38,26.11,6654.TWO,2025
-40.5,-0.66,⚪ 數據不足,0.0,-1.35%,42.2000007629,2025-12,16.55%,🚀 利潤擴張,85.65,7.47,69.01,全球傳動,-1.08,74.10000000000001,11.55,4540.TW,2025
27.900000000000006,0.6,💎 強力關注,11.263441270376342,-6.13%,20.9500007629,2025-12,8.90%,🧐 疑業外收益,71.43,-1.32,44.68,百容,0.68,73.91000000000001,-2.48,2483.TW,2025
0.0,-1.49,⚪ 數據不足,0.0,N/A,81.5,2025-12,N/A,🚀 利潤擴張,96.29,19.21,98.92,奧義賽博-KY創,-2.01,73.57000000000001,22.72,7823.TW,2025
658.1999999999999,17.49,💎 強力關注,3.634913400182316,5.55%,159.5,2025-12,16.93%,🚀 利潤擴張,78.29,3.94,76.53,雄獅,13.31,72.29,6.0,2731.TW,2025
-4.2,-0.15,⚪ 數據不足,0.0,-4.90%,12.8999996185,2025-12,7.45%,🧐 疑業外收益,55.88,-15.52,69.23,南紡,-0.04,71.99000000000001,-16.11,1440.TW,2025
22.950000000000003,1.04,⚠️ 追價風險,36.86274609535947,N/A,56.4000015259,2025-12,N/A,🧐 疑業外收益,65.08,-6.34,2.04,台塑化,0.5,70.75,-5.67,6505.TW,2025
316.05000000000007,12.98,💎 強力關注,10.821072615092547,55.59%,228.0,2025-12,61.62%,🏰 高護城河,140.33,36.15,22.99,創見,5.37,70.49000000000001,69.84,2451.TW,2025
9.149999999999999,0.35,⚠️ 追價風險,38.688525215573776,N/A,23.6000003815,2025-12,N/A,🧐 疑業外收益,66.67,1.05,20.83,慕康生醫,0.29,70.29,-3.62,5398.TWO,2025
-16.950000000000003,-0.16,⚪ 數據不足,0.0,-14.24%,22.6499996185,2025-12,-4.80%,🚀 利潤擴張,82.8,9.39,65.67,富晶通,-0.23,70.11,12.69,3623.TWO,2025
152.4,4.16,✅ 穩健價值,14.862204724409448,N/A,151.0,2025-12,N/A,🚀 利潤擴張,82.74,11.37,78.92,聯茂,2.98,70.08,12.66,6213.TW,2025
-22.65,-1.32,⚪ 數據不足,0.0,N/A,19.6499996185,2025-12,N/A,🧐 疑業外收益,53.52,-27.43,79.91,保銳,-0.45,69.83,-16.31,8093.TWO,2025
-13.649999999999999,-0.16,⚪ 數據不足,0.0,N/A,11.8000001907,2025-12,N/A,🚀 利潤擴張,74.6,11.68,-642.86,易通展,-0.38,69.53999999999999,5.06,6241.TWO,2025
-38.85,-1.17,⚪ 數據不足,0.0,-86.00%,17.1499996185,2025-12,15.04%,🧐 疑業外收益,10.0,-73.69,31.73,宏太-KY,-0.71,69.25999999999999,-59.26,2924.TWO,2025
-11.850000000000001,-0.61,⚪ 數據不足,0.0,N/A,10.1499996185,2025-12,N/A,🧐 疑業外收益,55.88,-12.86,83.78,特昇-KY,-0.25,67.61,-11.73,6616.TWO,2025
393.00000000000006,9.42,💎 強力關注,5.171755725190839,18.21%,135.5,2025-12,44.03%,🧐 疑業外收益,51.69,-12.47,77.54,璟德,8.22,67.3,-15.61,3152.TWO,2025
1597.5,46.57,⚪ 中性觀察,17.652582159624412,18.37%,1880.0,2025-12,31.93%,🚀 利潤擴張,98.71,29.74,107.49,貿聯-KY,32.49,66.97,31.74,3665.TW,2025
0.0,4.94,⚪ 數據不足,0.0,N/A,0.0,2025-12,N/A,🚀 利潤擴張,151.41,86.86,161.67,邁科,3.14,66.71,84.7,6831.TW,2025
-15.15,-0.37,⚪ 數據不足,0.0,N/A,8.0699996948,2025-12,N/A,🧐 疑業外收益,48.61,1.19,33.33,商丞,-0.34,65.59,-16.98,8277.TWO,2025
-16.349999999999998,-0.2,⚪ 數據不足,0.0,4.79%,54.4000015259,2025-12,13.67%,🧐 疑業外收益,62.96,-0.78,36.54,台玻,-0.33,65.33,-2.37,1802.TW,2025
100.8,2.88,💎 強力關注,5.476190362663691,14.07%,36.7999992371,2025-12,25.55%,🚀 利潤擴張,77.93,11.96,98.94,大成鋼,2.08,65.30000000000001,12.63,2027.TW,2025
68.1,1.99,💎 強力關注,4.614537612973568,10.29%,20.9500007629,2025-12,34.49%,🧐 疑業外收益,60.48,-5.03,118.46,東森,1.42,65.27,-4.79,2614.TW,2025
-88.8,-2.52,⚪ 數據不足,0.0,N/A,27.9500007629,2025-12,N/A,🧐 疑業外收益,54.46,-12.8,-950.0,桓鼎-KY,-1.9,65.14,-10.68,5543.TWO,2025
-32.699999999999996,-0.24,⚪ 數據不足,0.0,4.68%,14.75,2025-12,18.47%,🚀 利潤擴張,84.62,32.17,74.07,日成-KY,-0.56,65.02000000000001,19.6,4807.TW,2025
-24.750000000000004,-0.87,⚪ 數據不足,0.0,-24.84%,12.2261190414,2025-12,6.55%,🧐 疑業外收益,42.76,-25.71,-366.67,大宇,-0.56,64.9,-22.14,1445.TW,2025
-28.05,-0.74,⚪ 數據不足,0.0,-1090.16%,3.3699998856,2025-12,59.04%,🏰 高護城河,42.64,-22.27,46.23,淳紳,-0.57,64.78,-22.14,4529.TWO,2025
-24.750000000000004,-0.2,⚪ 數據不足,0.0,N/A,23.4500007629,2025-12,N/A,🚀 利潤擴張,90.52,18.69,50.27,鈺鎧,-0.91,64.66999999999999,25.85,5228.TWO,2025
29.4,0.9,✅ 穩健價值,13.112245287193877,23.50%,25.7000007629,2025-12,60.10%,🏰 高護城河,79.17,6.08,11.63,友霖,0.52,64.65,14.52,4166.TWO,2025
85.8,2.75,⚠️ 追價風險,46.328671328671334,N/A,265.0,2025-12,N/A,🚀 利潤擴張,88.97,18.57,52.25,尖點,1.69,64.43,24.54,8021.TW,2025
-122.25,-4.65,⚪ 數據不足,0.0,N/A,21.7999992371,2025-12,N/A,🧐 疑業外收益,42.24,-25.86,66.78,柏承,-1.99,63.85,-21.61,6141.TW,2025
169.04999999999998,4.35,💎 強力關注,5.013309671694765,5.06%,56.5,2025-12,26.65%,🚀 利潤擴張,74.89,15.04,133.33,宏致,3.51,63.75,11.14,3605.TW,2025
60.15,2.3,⚠️ 追價風險,34.16458852867831,N/A,137.0,2025-12,N/A,🚀 利潤擴張,69.12,-4.49,6.93,新門,1.08,63.02,6.1,5432.TWO,2025
73.49999999999999,3.02,✅ 穩健價值,12.551020408163266,3.76%,61.5,2025-12,30.84%,🚀 利潤擴張,78.06,17.04,17.59,偉詮電,1.45,62.74,15.32,2436.TW,2025
13.05,0.35,⚪ 中性觀察,18.04597679229885,5.22%,15.6999998093,2025-12,14.21%,🚀 利潤擴張,84.21,24.94,73.33,佳大,0.25,62.559999999999995,21.65,2033.TW,2025
-67.8,-2.61,⚪ 數據不足,0.0,-391.42%,6.5500001907,2025-12,-118.96%,🧐 疑業外收益,50.57,-7.48,59.05,勝悅-KY,-0.95,62.519999999999996,-11.95,1340.TW,2025
1083.15,30.41,⚠️ 追價風險,45.97701149425287,N/A,3320.0,2025-12,N/A,🚀 利潤擴張,95.56,55.92,279.9,精測,21.73,62.230000000000004,33.33,6510.TWO,2025
-4.049999999999999,1.36,⚪ 數據不足,0.0,N/A,66.6999969482,2025-12,N/A,🔄 轉虧為盈,72.15,-10.02,-130.19,東捷,-0.16,61.900000000000006,10.25,8064.TWO,2025
289.05,8.49,💎 強力關注,7.239231966787753,N/A,139.5,2025-12,N/A,🚀 利潤擴張,79.87,17.64,91.16,柏文,5.69,61.470000000000006,18.4,8462.TW,2025
-36.449999999999996,-0.77,⚪ 數據不足,0.0,N/A,11.6499996185,2025-12,N/A,🧐 疑業外收益,35.29,-12.89,44.7,力麗店,-0.73,61.36,-26.07,5364.TWO,2025
37.5,1.08,💎 強力關注,10.0400001526,N/A,25.1000003815,2025-12,N/A,🚀 利潤擴張,66.15,6.53,300.0,倍微,0.88,61.290000000000006,4.86,6270.TWO,2025
-1.3010426069826053e-16,0.05,⚪ 數據不足,0.0,N/A,23.1000003815,2025-12,N/A,🚀 利潤擴張,66.67,5.91,-42.86,宏齊,0.04,61.07,5.6,6168.TW,2025
0.0,6.82,⚪ 數據不足,0.0,N/A,0.0,2025-12,N/A,🚀 利潤擴張,66.34,5.78,53.96,霈方,4.08,59.830000000000005,6.51,6574.TWO,2025
-10.35,-0.23,⚪ 數據不足,0.0,0.66%,14.4499998093,2025-12,4.12%,🧐 疑業外收益,46.51,-9.7,-136.36,太空梭,-0.26,58.94,-12.43,2440.TW,2025
-16.8,-0.35,⚪ 數據不足,0.0,N/A,12.75,2025-12,N/A,🚀 利潤擴張,60.23,-7.02,53.52,無敵,-0.33,58.809999999999995,1.42,8201.TW,2025
-62.699999999999996,-0.96,⚪ 數據不足,0.0,2.18%,79.5999984741,2025-12,15.28%,🧐 疑業外收益,57.52,-24.95,11.92,兆赫,-1.33,57.57,-0.05,2485.TW,2025
-52.8,-1.16,⚪ 數據不足,0.0,-15.57%,26.3999996185,2025-12,5.19%,🧐 疑業外收益,47.45,-6.96,-14.61,勝昱,-1.02,57.160000000000004,-9.71,4304.TWO,2025
384.9,10.39,💎 強力關注,5.4559625876851126,12.03%,140.0,2025-12,20.24%,🚀 利潤擴張,58.63,1.07,85.95,卜蜂,7.94,56.93,1.7,1215.TW,2025
16.5,0.68,⚪ 中性觀察,18.681817488272724,-362.94%,20.5499992371,2025-12,23.48%,🌑 雙重衰退,-32.0,-92.54,-68.06,聯德,0.23,56.36,-88.36,3308.TW,2025
162.3,5.59,⚠️ 追價風險,55.63770794824399,N/A,602.0,2025-12,N/A,🚀 利潤擴張,82.47,23.53,42.52,南俊國際,3.11,56.05,26.42,6584.TWO,2025
38.25,1.72,💎 強力關注,5.686274509803922,N/A,14.5,2025-12,N/A,🧐 疑業外收益,54.95,-23.52,-30.0,福邦證,0.7,55.6,-0.65,6026.TWO,2025
61.949999999999996,1.81,💎 強力關注,7.058111287772397,12.75%,29.1499996185,2025-12,25.38%,🚀 利潤擴張,58.77,-1.03,55.68,錩新,1.37,55.370000000000005,3.4,2415.TW,2025
-11.25,-0.1,⚪ 數據不足,0.0,-68.47%,5.1900000572,2025-12,4.92%,🚀 利潤擴張,78.72,22.29,78.57,唐鋒,-0.06,55.01,23.71,4609.TWO,2025
4.3500000000000005,0.15,⚠️ 追價風險,54.48275927827586,2.47%,15.8000001907,2025-12,14.61%,🧐 疑業外收益,50.0,-6.49,500.0,永純,0.12,54.5,-4.5,4711.TWO,2025
64.05000000000001,2.66,⚠️ 追價風險,24.590163934426226,N/A,105.0,2025-12,N/A,🚀 利潤擴張,56.47,1.01,44.21,立積,1.37,54.23,2.24,4968.TW,2025
-33.6,-1.17,⚪ 數據不足,0.0,-3.51%,13.4499998093,2025-12,1.59%,🧐 疑業外收益,32.76,-20.09,63.82,聯成,-0.56,52.61,-19.85,1313.TW,2025
-10.200000000000001,-0.11,⚪ 數據不足,0.0,N/A,17.5,2025-12,N/A,🧐 疑業外收益,52.17,0.3,21.43,沈氏,-0.11,52.190000000000005,-0.02,8921.TWO,2025
-31.8,-0.19,⚪ 數據不足,0.0,8.42%,34.4500007629,2025-12,56.31%,🏰 高護城河,54.55,-1.52,-144.44,圓剛,-0.8,51.86,2.69,2417.TW,2025
74.55000000000001,2.22,✅ 穩健價值,12.676056338028168,13.25%,63.0,2025-12,52.35%,🏰 高護城河,53.1,0.67,54.21,寶齡富錦,1.65,51.440000000000005,1.66,1760.TW,2025
44.1,1.14,💎 強力關注,5.119047683911565,N/A,15.0500001907,2025-12,N/A,🚀 利潤擴張,54.05,10.12,46.67,達輝-KY,0.88,50.919999999999995,3.13,5276.TWO,2025
-27.450000000000003,-0.76,⚪ 數據不足,0.0,N/A,25.7999992371,2025-12,N/A,🚀 利潤擴張,55.83,-3.97,60.71,三貝德,-0.46,50.8,5.03,8489.TWO,2025
-7.95,-0.07,⚪ 數據不足,0.0,N/A,12.6499996185,2025-12,N/A,🧐 疑業外收益,50.0,-3.83,-5.56,秋雨,-0.19,50.73,-0.73,9929.TW,2025
-28.349999999999994,-0.7,⚪ 數據不足,0.0,-1.87%,30.2000007629,2025-12,14.37%,🚀 利潤擴張,64.65,-2.54,47.37,艾姆勒,-0.6,50.63000000000001,14.02,2241.TW,2025
97.05000000000001,2.45,💎 強力關注,6.816073952720246,N/A,44.0999984741,2025-12,N/A,🧐 疑業外收益,32.43,-13.81,40.91,台汽電,1.86,49.08,-16.65,8926.TW,2025
-40.49999999999999,-1.18,⚪ 數據不足,0.0,-3.96%,18.6000003815,2025-12,15.39%,🚀 利潤擴張,51.74,6.33,36.7,聯穎,-0.69,48.510000000000005,3.23,3550.TW,2025
112.8,5.02,💎 強力關注,10.345745086675533,N/A,77.8000030518,2025-12,N/A,🧐 疑業外收益,43.32,-16.18,-50.61,至上,1.62,47.74,-4.42,8112.TW,2025
-21.750000000000004,-0.6,⚪ 數據不足,0.0,N/A,48.9000015259,2025-12,N/A,🚀 利潤擴張,49.15,7.0,48.28,九暘,-0.45,46.5,2.65,8040.TWO,2025
-21.299999999999997,-0.44,⚪ 數據不足,0.0,-377.43%,9.7899999619,2025-12,100.00%,🏰 高護城河,57.53,84.76,26.09,富榮綱,-0.41,45.28,12.25,3115.TWO,2025
-9.6,-0.84,⚪ 數據不足,0.0,-98.59%,71.1999969482,2025-12,-21.68%,🧐 疑業外收益,20.75,-11.14,84.06,巨鎧精密-創,-0.11,45.260000000000005,-24.51,2254.TW,2025
55.349999999999994,2.03,💎 強力關注,11.382113821138214,17.54%,42.0,2025-12,25.49%,🚀 利潤擴張,61.11,14.71,65.0,晟田,0.99,45.05,16.06,4541.TWO,2025
-1.9500000000000017,-0.88,⚪ 數據不足,0.0,-21.05%,16.0499992371,2025-12,29.42%,🚀 利潤擴張,46.34,-0.45,70.73,喬鼎,-0.24,44.480000000000004,1.86,3057.TW,2025
-9.9,-0.27,⚪ 數據不足,0.0,1.12%,7.1799998283,2025-12,16.50%,🧐 疑業外收益,35.0,-5.8,33.33,宏遠,-0.27,44.38,-9.38,1460.TW,2025
38.70000000000001,1.0,⚪ 中性觀察,19.186046511627904,2.16%,49.5,2025-12,8.38%,🚀 利潤擴張,49.25,4.46,64.81,亞航,0.89,44.36,4.89,2630.TW,2025
-15.3,-0.36,⚪ 數據不足,0.0,N/A,17.0499992371,2025-12,N/A,🧐 疑業外收益,36.84,-11.26,-12.0,得利影,-0.28,44.080000000000005,-7.24,6144.TWO,2025
874.6500000000001,30.51,💎 強力關注,9.34659578116961,N/A,545.0,2025-12,N/A,🚀 利潤擴張,63.03,-5.05,33.18,亞翔,17.33,43.99,19.04,6139.TW,2025
-30.6,-0.75,⚪ 數據不足,0.0,N/A,8.0799999237,2025-12,N/A,🚀 利潤擴張,58.56,22.03,65.89,彩晶,-0.46,43.78,14.78,6116.TW,2025
113.85,2.42,💎 強力關注,5.2766797413834,N/A,40.0499992371,2025-12,N/A,🧐 疑業外收益,42.35,-3.85,34.87,羅麗芬-KY,2.63,43.550000000000004,-1.2,6666.TW,2025
-64.95,-1.56,⚪ 數據不足,0.0,-60.61%,20.9500007629,2025-12,-2.30%,🧐 疑業外收益,33.33,-8.43,43.83,柏騰,-0.93,42.96,-9.63,3518.TW,2025
-13.2,-0.26,⚪ 數據不足,0.0,N/A,3.4500000477,2025-12,N/A,🚀 利潤擴張,50.0,2.46,9.76,劍湖山,-0.37,42.67,7.33,5701.TWO,2025
235.05,6.6,💎 強力關注,5.71793225744097,N/A,89.5999984741,2025-12,N/A,🧐 疑業外收益,36.36,-8.18,35.9,金益鼎,5.11,42.46,-6.1,8390.TWO,2025
0.0,-0.28,⚪ 數據不足,0.0,N/A,0.0,2025-12,N/A,🧐 疑業外收益,38.64,-0.95,45.16,光鼎,-0.17,42.35,-3.71,6226.TW,2025
37.199999999999996,1.18,💎 強力關注,6.048387096774195,33.56%,15.0,2025-12,6.94%,🧐 疑業外收益,29.85,-8.45,-53.62,宜進,0.44,42.0,-12.15,1457.TW,2025
113.55,3.02,💎 強力關注,4.286657960752972,16.61%,32.4500007629,2025-12,33.75%,🚀 利潤擴張,48.04,8.82,61.19,強信-KY,2.16,41.12,6.92,4560.TW,2025
-30.15,-0.64,⚪ 數據不足,0.0,-21.51%,12.0500001907,2025-12,-12.51%,🚀 利潤擴張,41.28,-1.71,26.67,精金,-0.66,40.06,1.22,3049.TW,2025
159.29999999999998,4.96,💎 強力關注,3.116760684943503,N/A,33.0999984741,2025-12,N/A,🧐 疑業外收益,27.18,22.52,130.48,隆大,4.31,39.97,-12.79,5519.TW,2025
86.69999999999999,2.32,💎 強力關注,4.325259515570934,7.04%,25.0,2025-12,10.75%,🚀 利潤擴張,40.61,3.17,50.0,春源,1.74,39.88,0.73,2010.TW,2025
71.4,1.85,💎 強力關注,4.737394797710083,N/A,22.5499992371,2025-12,N/A,🚀 利潤擴張,48.0,11.83,91.67,潤泰材,1.84,39.69,8.31,8463.TW,2025
0.0,2.72,⚪ 數據不足,0.0,-0.34%,73.5,2025-12,30.54%,🌑 雙重衰退,-1.45,-44.8,-75.81,富田-創,0.67,39.66,-41.11,4590.TW,2025
15.3,0.74,⚪ 中性觀察,19.50980354754902,7.12%,19.8999996185,2025-12,20.98%,🧐 疑業外收益,34.55,-5.08,-61.36,正隆,0.17,39.4,-4.85,1904.TW,2025
245.55,5.62,💎 強力關注,5.3050656979902255,N/A,86.8439254761,2025-12,N/A,🚀 利潤擴張,66.87,37.32,145.74,創惟,4.65,39.27,27.6,6104.TWO,2025
111.75,3.15,💎 強力關注,6.832214969919463,3.25%,50.9000015259,2025-12,7.68%,🚀 利潤擴張,52.91,8.99,69.49,增你強,2.0,39.15,13.76,3028.TW,2025
792.9,23.14,⚠️ 追價風險,28.093076049943246,16.35%,1485.0,2025-12,34.59%,🚀 利潤擴張,70.65,28.12,52.5,台達電,16.47,38.89,31.76,2308.TW,2025
163.95,4.4,💎 強力關注,7.52973495441903,N/A,82.3000030518,2025-12,N/A,🧐 疑業外收益,30.95,-2.65,42.19,乙盛-KY,3.37,38.69,-7.74,5243.TW,2025
14.999999999999996,0.89,⚠️ 追價風險,57.59999847410001,N/A,57.5999984741,2025-12,N/A,🚀 利潤擴張,48.33,8.7,-53.85,金山電,0.24,38.54,9.79,8042.TWO,2025
0.0,6.13,⚪ 數據不足,0.0,N/A,733.0,2025-12,N/A,🚀 利潤擴張,62.99,29.16,92.37,萊德光電-KY,4.58,38.53,24.46,7717.TWO,2025
54.900000000000006,1.36,💎 強力關注,4.999999791557377,N/A,18.2999992371,2025-12,N/A,🚀 利潤擴張,40.21,7.48,55.56,統一實,1.12,38.47,1.74,9907.TW,2025
40.05,1.05,💎 強力關注,9.300622690037454,N/A,24.8326625824,2025-12,N/A,🚀 利潤擴張,56.72,23.06,-83.78,尚凡*,0.72,38.44,18.28,5278.TWO,2025
136.95,3.61,💎 強力關注,9.583789704271632,N/A,87.5,2025-12,N/A,🚀 利潤擴張,54.94,20.72,69.94,廣明,2.77,37.099999999999994,17.84,6188.TWO,2025
39.15,1.19,⚠️ 追價風險,41.18773946360153,N/A,107.5,2025-12,N/A,🚀 利潤擴張,52.56,16.6,59.18,建榮,0.78,36.900000000000006,15.66,5340.TWO,2025
92.69999999999999,2.37,💎 強力關注,11.779935768899678,14.28%,72.8000030518,2025-12,53.43%,🏰 高護城河,46.3,7.11,20.98,泓格,1.73,36.86,9.44,3577.TWO,2025
-31.200000000000003,-0.7,⚪ 數據不足,0.0,-460.25%,27.75,2025-12,24.23%,🌑 雙重衰退,-25.0,-14.57,-64.1,晟楠,-0.64,36.43,-61.43,3631.TWO,2025
-22.35,-0.56,⚪ 數據不足,0.0,-74.64%,13.1000003815,2025-12,73.88%,🏰 高護城河,41.67,3.93,16.36,新零售,-0.46,36.09,5.58,3085.TWO,2025
138.45000000000002,4.48,⚪ 中性觀察,20.58504875406284,N/A,190.0,2025-12,N/A,🧐 疑業外收益,34.45,17.84,180.65,眾達-KY,3.53,35.99,-1.54,4977.TW,2025
193.35000000000002,6.04,💎 強力關注,3.2195500387897593,N/A,41.5,2025-12,N/A,🚀 利潤擴張,37.27,0.34,25.33,洛��,2.87,35.86000000000001,1.41,8077.TWO,2025
1.7999999999999983,0.57,⚠️ 追價風險,678.3333460491673,2.06%,81.4000015259,2025-12,9.25%,🔄 轉虧為盈,35.71,2.08,-113.16,南亞,-0.05,35.59,0.12,1303.TW,2025
98.1,2.59,✅ 穩健價值,15.443425076452598,N/A,101.0,2025-12,N/A,🚀 利潤擴張,40.56,16.83,21.38,均豪,1.97,35.260000000000005,5.3,5443.TWO,2025
346.49999999999994,7.81,💎 強力關注,1.705627771683983,N/A,39.4000015259,2025-12,N/A,🚀 利潤擴張,38.72,97.22,253.27,新潤,7.56,35.0,3.72,6186.TWO,2025
-47.1,-0.94,⚪ 數據不足,0.0,N/A,11.6000003815,2025-12,N/A,🚀 利潤擴張,43.03,0.2,-13.95,亞元,-0.98,34.57,8.46,6109.TWO,2025
100.94999999999999,3.36,⚪ 中性觀察,18.647845468053493,N/A,125.5,2025-12,N/A,🧐 疑業外收益,26.79,-22.52,-21.01,宏捷科,2.03,34.4,-7.61,8086.TWO,2025
-11.099999999999996,1.06,⚪ 數據不足,0.0,9.68%,20.8999996185,2025-12,22.41%,🔄 轉虧為盈,46.48,5.85,-3300.0,興采,-0.65,34.39,12.09,4433.TWO,2025
1624.2,49.17,⚪ 中性觀察,19.71739933505726,20.96%,2135.0,2025-12,26.39%,🚀 利潤擴張,128.84,80.63,113.86,奇鋐,32.25,34.25,94.59,3017.TW,2025
-11.25,-0.29,⚪ 數據不足,0.0,-127.15%,12.9499998093,2025-12,18.27%,🧐 疑業外收益,21.62,-12.96,25.0,懷特,-0.21,33.980000000000004,-12.36,4108.TW,2025
40.64999999999999,1.14,💎 強力關注,8.69003661885609,9.95%,23.5499992371,2025-12,16.43%,🚀 利潤擴張,35.9,2.72,1.28,中櫃,0.85,33.41,2.49,2613.TW,2025
11.55,0.29,⚠️ 追價風險,28.701299196753244,-5.24%,22.1000003815,2025-12,12.15%,🌑 雙重衰退,-9.38,-42.87,-12.5,昱捷,0.28,33.059999999999995,-42.44,3232.TWO,2025
