status,advice,gm,eps_yoy,rev_yoy,om,prev_rev_yoy,name,eps,pe,date,symbol,price,expansion,prev_year,prev_eps,est_price,prev_eps_yoy
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,100.0,282.06,N/A,5.6,宏齊,0.02,2410.0000381499976,2026-03,6168.TW,24.1000003815,-182.06,2025,0.05,0.15000000000000013,66.67
⚠️ 獲利稀釋,⚪ 數據不足,29.80%,45.45,228.74,-5.26%,16.01,東訊,-0.12,0.0,2026-03,2321.TW,15.8999996185,-183.29000000000002,2025,-0.76,-23.549999999999997,18.37
📉 獲利侵蝕,⚪ 中性觀察,39.87%,-42.76,140.62,7.82%,20.5,倫飛,0.83,7.154389659525731,2026-03,2364.TW,70.9000015259,-183.38,2025,4.2,148.65,2.69
📉 獲利侵蝕,⚪ 數據不足,N/A,-34.88,148.52,N/A,4.22,科懋,-1.18,0.0,2026-03,6496.TWO,24.5499992371,-183.4,2025,-3.97,-152.85,-85.58
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,2.36,186.36,N/A,13.67,宸曜,2.6,10.58215451577802,2026-03,6922.TWO,194.5,-184.0,2025,6.9,275.7,-8.99
⚠️ 獲利稀釋,⚪ 數據不足,33.58%,8.33,192.47,-3.01%,-1.34,優盛,-0.11,0.0,2026-03,4121.TWO,13.6499996185,-184.14,2025,-0.36,-13.799999999999999,-5.88
📉 獲利侵蝕,⚪ 中性觀察,N/A,-99.76,84.83,N/A,-15.36,安格,0.01,5.798816568047338,2026-03,6684.TWO,49.0,-184.59,2025,1.57,126.74999999999999,137.2
⚠️ 獲利稀釋,⚪ 中性觀察,33.38%,92.31,277.35,10.77%,1.82,艾訊,2.25,14.487300094073378,2026-03,3088.TWO,154.0,-185.04000000000002,2025,4.68,159.45,-37.99
📉 獲利侵蝕,⚪ 中性觀察,N/A,-45.58,139.57,N/A,6.1,生展,1.23,3.481861319077287,2026-03,8279.TWO,88.3000030518,-185.14999999999998,2025,10.02,380.4,13.09
⚠️ 獲利稀釋,⚪ 中性觀察,31.73%,26.37,211.77,2.59%,2.32,統一,1.15,8.182784272051009,2026-03,1216.TW,77.0,-185.4,2025,3.45,141.15,-5.22
📉 獲利侵蝕,⚪ 中性觀察,N/A,-2.33,183.17,N/A,5.66,碩網,0.42,8.435483747919356,2026-03,7547.TWO,52.2999992371,-185.5,2025,2.65,92.99999999999999,22.61
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,19.05,204.61,N/A,-13.56,凌通,0.5,14.224137931034482,2026-03,4952.TW,49.5,-185.56,2025,1.03,52.2,-54.63
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,6.4,192.19,N/A,6.74,宏觀,1.34,15.919037199124725,2026-03,6568.TWO,145.5,-185.79,2025,4.0,137.10000000000002,4.76
📉 獲利侵蝕,⚪ 中性觀察,N/A,-12.5,173.42,N/A,-3.69,帝寶,4.41,4.0672782874617734,2026-03,6605.TW,133.0,-185.92,2025,13.97,490.50000000000006,-26.4
📉 獲利侵蝕,⚪ 中性觀察,38.51%,-3.23,182.83,18.05%,19.07,融程電,1.8,10.182544209925842,2026-03,3416.TW,178.5,-186.06,2025,7.39,262.95,4.56
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,46.38,232.47,N/A,-25.1,嘉基,1.02,82.94346978557505,2026-03,6715.TW,425.5,-186.09,2025,1.8,76.95,-65.38
📉 獲利侵蝕,⚪ 中性觀察,33.00%,-38.46,147.7,13.69%,3.18,可成,2.63,7.894736842105263,2026-03,2474.TW,192.0,-186.16,2025,11.33,364.8,-37.78
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,9.03,195.24,N/A,6.37,富鼎,1.57,17.44617668893838,2026-03,8261.TW,235.0,-186.21,2025,5.73,202.05000000000004,19.71
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,40.71,226.99,N/A,22.89,茂達,3.68,10.322786832853946,2026-03,6138.TWO,323.0,-186.28,2025,13.04,469.34999999999997,31.94
⚠️ 獲利稀釋,⚪ 中性觀察,13.84%,560.0,746.29,7.24%,11.98,欣陸,0.33,5.971014603333334,2026-03,3703.TW,20.6000003815,-186.28999999999996,2025,1.8,51.74999999999999,25.87
⚠️ 獲利稀釋,⚪ 數據不足,N/A,18.42,205.02,N/A,-20.79,上亞科技,-0.31,0.0,2026-03,6130.TWO,25.2999992371,-186.60000000000002,2025,-1.72,-57.3,-129.33
⚠️ 獲利稀釋,❌ 暫避觀望,30.67%,108.06,295.15,19.78%,2.26,聯電,1.29,16.27497062279671,2026-03,2303.TW,138.5,-187.08999999999997,2025,3.34,127.64999999999999,-11.97
📉 獲利侵蝕,⚪ 數據不足,18.12%,-34.62,152.59,2.42%,-23.26,昶和,0.17,0.0,2026-03,1468.TW,13.3999996185,-187.21,2025,0.21,-0.5999999999999996,-77.66
⚠️ 獲利稀釋,⚪ 數據不足,-8.98%,62.2,249.55,-223.66%,-72.48,德晉,-0.31,0.0,2026-03,3466.TWO,29.2999992371,-187.35000000000002,2025,-1.11,-46.50000000000001,58.98
⚠️ 獲利稀釋,⚪ 數據不足,41.27%,66.67,254.52,10.21%,29.3,磐儀,-0.07,0.0,2026-03,3594.TWO,56.7999992371,-187.85000000000002,2025,0.49,-0.5999999999999996,-63.43
⚠️ 獲利稀釋,❌ 暫避觀望,38.42%,118.18,306.09,13.23%,20.44,大銀微系統,0.96,40.695296523517385,2026-03,4576.TW,199.0,-187.90999999999997,2025,2.01,73.35,294.12
⚠️ 獲利稀釋,⚪ 中性觀察,25.60%,18.82,207.08,4.49%,11.44,宜特,2.05,10.343618513323985,2026-03,3289.TWO,147.5,-188.26000000000002,2025,4.81,213.89999999999998,-34.26
⚠️ 獲利稀釋,⚪ 中性觀察,30.15%,30.65,219.52,7.57%,5.0,五鼎,0.81,7.064732057700894,2026-03,1733.TW,31.6499996185,-188.87,2025,1.63,67.19999999999999,27.34
🔄 轉虧為盈,⚪ 數據不足,N/A,-41.67,147.3,N/A,-4.71,上福,0.28,0.0,2026-03,6128.TW,20.3999996185,-188.97000000000003,2025,-9.56,-268.8,-431.94
📉 獲利侵蝕,⚪ 中性觀察,N/A,-43.51,145.78,N/A,2.05,百和,0.87,4.4454977749668245,2026-03,9938.TW,46.9000015259,-189.29,2025,4.1,158.25,-13.68
📉 獲利侵蝕,⚪ 中性觀察,33.75%,-17.39,171.96,16.61%,6.92,強信-KY,0.76,4.237516817611336,2026-03,4560.TW,31.3999996185,-189.35000000000002,2025,3.02,111.15,48.04
📉 獲利侵蝕,⚪ 中性觀察,29.12%,-81.73,107.78,0.48%,-11.96,營邦,1.54,12.867741110258377,2026-03,3693.TWO,503.0,-189.51,2025,15.5,586.35,-38.69
⚠️ 獲利稀釋,⚪ 中性觀察,36.55%,15.17,205.07,18.42%,16.17,世禾,2.46,8.909004287756073,2026-03,3551.TWO,187.0,-189.9,2025,8.36,314.85,17.2
⚠️ 獲利稀釋,❌ 暫避觀望,42.20%,9.67,200.1,19.22%,20.89,華城,3.29,22.603398525168323,2026-03,1519.TW,705.0,-190.43,2025,13.99,467.85,-6.3
⚠️ 獲利稀釋,❌ 暫避觀望,43.31%,3.13,194.32,9.76%,-10.89,普安,0.33,24.09937840813665,2026-03,2495.TW,38.7999992371,-191.19,2025,1.13,24.15,-49.1
📉 獲利侵蝕,⚪ 中性觀察,28.71%,-17.11,174.54,12.48%,2.41,友輝,1.9,4.345468510774593,2026-03,4933.TWO,56.0999984741,-191.64999999999998,2025,5.77,193.65,-18.35
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,177.08,369.13,N/A,11.78,迎廣,1.33,8.331288530785276,2026-03,6117.TW,67.9000015259,-192.04999999999998,2025,3.77,122.25,-7.65
⚠️ 獲利稀釋,⚪ 數據不足,N/A,94.64,286.81,N/A,-52.73,創業家,-0.03,0.0,2026-03,8477.TWO,15.75,-192.17000000000002,2025,-0.92,-30.450000000000003,53.77
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,39.39,231.62,N/A,19.44,幸康,1.38,6.596173212487412,2026-03,3332.TWO,65.5,-192.23000000000002,2025,3.53,148.95,61.93
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,64.76,257.27,N/A,0.88,騰輝電子-KY,1.73,18.734793187347936,2026-03,6672.TW,231.0,-192.51,2025,4.85,184.95,-2.81
📉 獲利侵蝕,⚪ 數據不足,N/A,-103.03,89.63,N/A,12.63,凱衛,-0.67,0.0,2026-03,5201.TWO,27.4500007629,-192.66,2025,-0.06,-22.8,-102.22
📉 獲利侵蝕,⚪ 數據不足,5.61%,-20.0,172.74,-198.78%,-29.93,揚智,-0.48,0.0,2026-03,3041.TW,24.2000007629,-192.74,2025,-3.43,-106.95,-35.42
📉 獲利侵蝕,⚪ 中性觀察,19.80%,-3.47,190.77,-4.97%,-9.64,世德,1.96,12.061068847881678,2026-03,2066.TWO,63.2000007629,-194.24,2025,1.34,78.60000000000001,-77.5
🔄 轉虧為盈,⚪ 數據不足,N/A,201.59,396.14,N/A,-3.81,智崴,0.67,0.0,2026-03,5263.TWO,97.6999969482,-194.54999999999998,2025,-2.87,-137.10000000000002,-356.73
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,24.03,219.37,N/A,15.02,視陽,3.82,5.434782608695652,2026-03,6782.TW,185.0,-195.34,2025,14.08,510.59999999999997,39.41
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,22.93,218.89,N/A,19.26,意德士,2.52,11.586967945349448,2026-03,7556.TWO,220.5,-195.95999999999998,2025,7.1,285.45000000000005,19.42
📉 獲利侵蝕,⚪ 中性觀察,N/A,-4.35,192.14,N/A,-0.92,晶采,0.44,6.166666575833333,2026-03,8049.TWO,25.8999996185,-196.48999999999998,2025,1.72,63.0,-31.2
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,10.24,206.96,N/A,16.17,望隼,3.66,6.180489354941214,2026-03,4771.TW,194.5,-196.72,2025,12.71,472.04999999999995,10.57
📉 獲利侵蝕,⚪ 數據不足,19.82%,-70.0,126.74,-262.93%,-51.34,鴻華先進-創,-0.51,0.0,2026-03,2258.TW,31.7000007629,-196.74,2025,-2.15,-69.45,-73.98
📉 獲利侵蝕,⚪ 中性觀察,23.99%,-61.08,135.88,12.10%,16.17,僑威,0.72,3.4448818897637796,2026-03,3078.TWO,52.5,-196.95999999999998,2025,6.07,228.6,8.01
⚠️ 獲利稀釋,⚪ 中性觀察,33.74%,8.26,205.28,16.17%,0.95,南寶,6.55,6.1934389140271495,2026-03,4766.TW,328.5,-197.02,2025,20.25,795.6,-9.03
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,28.57,226.47,N/A,29.59,正淩,0.9,15.18171160609613,2026-03,8147.TWO,129.5,-197.9,2025,3.08,127.95000000000002,62.03
🏰 高護城河,❌ 暫避觀望,58.07%,-91.84,106.5,-3.25%,-4.54,遠見,0.04,34.528300447264144,2026-03,3040.TW,36.5999984741,-198.34,2025,0.32,15.9,-57.53
⚠️ 獲利稀釋,⚪ 中性觀察,24.61%,350.0,548.43,6.32%,2.94,鮮活果汁-KY,3.24,6.695156695156696,2026-03,1256.TW,188.0,-198.42999999999995,2025,11.19,421.2,24.88
📉 獲利侵蝕,⚪ 中性觀察,33.35%,-19.45,179.22,18.52%,0.1,鈞興-KY,2.41,6.364013266998342,2026-03,4571.TW,153.5,-198.67,2025,9.61,361.8,4.45
📉 獲利侵蝕,⚪ 中性觀察,N/A,-29.91,168.9,N/A,-3.53,立端,0.75,8.636826197955239,2026-03,6245.TWO,84.9000015259,-198.81,2025,4.38,147.45,-28.08
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,0.64,199.94,N/A,6.29,中保科,1.6,6.528279181708785,2026-03,9917.TW,108.5,-199.3,2025,6.77,249.29999999999995,5.71
📉 獲利侵蝕,⚪ 中性觀察,30.14%,-17.07,182.28,7.44%,-15.65,裕隆,0.35,10.872092727558138,2026-03,2201.TW,28.0499992371,-199.35,2025,0.93,38.7,-75.14
⚠️ 獲利稀釋,⚪ 中性觀察,37.83%,53.66,253.02,26.59%,7.08,欣銓,1.95,14.931506849315067,2026-03,3264.TWO,218.0,-199.36,2025,5.99,219.00000000000003,34.97
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,23.53,223.18,N/A,-10.2,樂斯科,0.21,8.587570513700564,2026-03,6662.TWO,30.3999996185,-199.65,2025,1.66,53.1,-3.49
📉 獲利侵蝕,⚪ 中性觀察,N/A,-92.57,107.98,N/A,39.1,大研生醫*,0.13,2.6697529686882713,2026-03,7780.TW,17.2999992371,-200.55,2025,0.51,97.2,-76.4
⚠️ 獲利稀釋,⚪ 中性觀察,34.07%,6.45,208.08,2.95%,3.79,統一超,2.97,8.458244111349035,2026-03,2912.TW,237.0,-201.63000000000002,2025,10.78,420.30000000000007,-2.88
📉 獲利侵蝕,⚪ 中性觀察,48.58%,-91.21,110.9,9.78%,13.69,喬山,0.08,9.508315256688359,2026-03,1736.TW,131.5,-202.11,2025,9.06,207.45,13.11
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,58.9,261.03,N/A,5.25,瀚荃,1.17,9.09403704722477,2026-03,8103.TW,79.3000030518,-202.12999999999997,2025,3.92,130.8,17.71
📉 獲利侵蝕,⚪ 中性觀察,39.10%,-25.59,176.57,22.33%,6.85,興勤,2.21,9.066232356134636,2026-03,2428.TW,250.5,-202.16,2025,11.76,414.45,-2.81
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,17.61,219.85,N/A,-7.81,勁豐,1.67,6.70046813774571,2026-03,6577.TWO,85.9000015259,-202.24,2025,5.64,192.29999999999998,-14.93
📉 獲利侵蝕,⚪ 中性觀察,N/A,-1.22,201.11,N/A,0.66,金興精密,0.82,7.638888888888889,2026-03,7732.TW,35.75,-202.33,2025,1.73,70.19999999999999,-37.18
📉 獲利侵蝕,⚪ 中性觀察,N/A,-43.27,159.18,N/A,6.12,互動,0.59,6.785395988263579,2026-03,6486.TWO,76.1999969482,-202.45000000000002,2025,5.78,168.45000000000002,2.66
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,41.46,244.12,N/A,2.9,台灣虎航,2.91,3.5082174462705433,2026-03,6757.TW,55.5,-202.66,2025,5.37,237.30000000000004,-10.95
📉 獲利侵蝕,⚪ 中性觀察,32.18%,-5.07,198.02,14.07%,5.34,晶技,1.32,12.644119907763258,2026-03,3042.TW,164.5,-203.09,2025,5.28,195.15000000000003,-15.57
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,19.4,222.57,N/A,26.97,昇陽半導體,1.61,27.39288969917958,2026-03,8028.TW,300.5,-203.17,2025,4.37,164.55,51.58
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,33.56,236.89,N/A,1.41,洛��,1.95,3.2997011603811663,2026-03,8077.TWO,44.1500015259,-203.32999999999998,2025,6.04,200.7,37.27
📉 獲利侵蝕,⚪ 中性觀察,N/A,-45.41,158.08,N/A,78.68,寬宏藝術,2.08,1.9784414658454978,2026-03,6596.TWO,88.0999984741,-203.49,2025,18.83,667.9499999999999,242.99
📉 獲利侵蝕,⚪ 中性觀察,32.65%,-29.35,174.36,10.54%,-2.91,拓凱,3.61,4.223538501158898,2026-03,4536.TW,164.0,-203.71,2025,14.92,582.4499999999999,-20.89
📉 獲利侵蝕,⚪ 中性觀察,28.63%,-3.08,200.72,14.44%,-26.81,上品,2.52,8.670192670948243,2026-03,4770.TW,229.5,-203.8,2025,10.2,397.04999999999995,-52.93
🔄 轉虧為盈,⚪ 數據不足,39.78%,-83.33,120.7,-22.71%,-19.18,聚積,0.01,0.0,2026-03,3527.TWO,56.5999984741,-204.03,2025,-1.84,-56.85,-757.14
📉 獲利侵蝕,⚪ 數據不足,N/A,-35.0,169.3,N/A,16.55,威健生技,-0.27,0.0,2026-03,6661.TWO,17.5499992371,-204.3,2025,0.06,-5.25,20.0
📉 獲利侵蝕,⚪ 中性觀察,N/A,-68.52,136.36,N/A,8.24,百和興業-KY,0.17,4.856733742951289,2026-03,8404.TW,16.9500007629,-204.88,2025,1.43,52.35,55.43
📉 獲利侵蝕,⚪ 中性觀察,41.59%,-84.0,121.25,21.37%,2.54,台耀,0.16,8.58803999383721,2026-03,4746.TW,51.7000007629,-205.25,2025,3.67,90.3,180.15
⚠️ 獲利稀釋,⚪ 中性觀察,32.08%,17.65,222.99,2.52%,0.59,精聯,0.4,11.282467532467532,2026-03,3652.TW,34.75,-205.34,2025,1.34,46.2,7.2
📉 獲利侵蝕,❌ 暫避觀望,N/A,-25.0,180.5,N/A,22.23,盛群,0.3,25.779816863715592,2026-03,6202.TW,56.2000007629,-205.5,2025,0.76,32.7,213.64
📉 獲利侵蝕,⚪ 中性觀察,N/A,-35.29,170.48,N/A,-5.88,光譜,0.22,11.780487618780489,2026-03,5381.TWO,24.1499996185,-205.76999999999998,2025,0.72,30.749999999999996,2.44
📉 獲利侵蝕,❌ 暫避觀望,N/A,-33.33,172.58,N/A,8.46,東研信超,0.12,17.880597470417914,2026-03,6840.TWO,59.9000015259,-205.91000000000003,2025,1.58,50.24999999999999,205.88
📉 獲利侵蝕,⚪ 中性觀察,42.45%,-95.96,110.07,4.92%,21.26,橙的,0.04,8.275401273502673,2026-03,4554.TWO,30.9500007629,-206.02999999999997,2025,2.12,56.1,13.37
📉 獲利侵蝕,⚪ 數據不足,N/A,-83.33,123.19,N/A,-7.24,得利影,-0.22,0.0,2026-03,6144.TWO,14.25,-206.51999999999998,2025,-0.36,-16.8,36.84
📉 獲利侵蝕,⚪ 數據不足,N/A,-133.33,73.39,N/A,19.96,全譜,-0.07,0.0,2026-03,6228.TWO,18.6499996185,-206.72000000000003,2025,-0.47,-28.650000000000002,44.71
⚠️ 獲利稀釋,❌ 暫避觀望,18.26%,396.72,603.64,5.03%,14.65,波若威,3.03,58.04729214340198,2026-03,3163.TWO,761.0,-206.91999999999996,2025,6.22,196.64999999999998,8.17
📉 獲利侵蝕,❌ 暫避觀望,N/A,-50.0,156.93,N/A,-10.97,華興,0.05,114.99999653181817,2026-03,6164.TW,12.6499996185,-206.93,2025,0.07,1.6500000000000001,-87.27
📉 獲利侵蝕,⚪ 數據不足,-76.10%,-72.68,134.38,-2289.99%,-6.55,浩鼎,-3.35,0.0,2026-03,4174.TWO,27.75,-207.06,2025,-15.61,-444.0,-77.68
📉 獲利侵蝕,⚪ 中性觀察,N/A,-11.67,195.47,N/A,-10.51,晶焱,0.54,10.975609756097562,2026-03,6411.TWO,81.0,-207.14,2025,3.18,110.7,-30.29
📉 獲利侵蝕,❌ 暫避觀望,40.07%,-111.11,96.33,-42.60%,-12.58,鈺寶-創,-0.02,281.6666603083333,2026-03,3150.TW,16.8999996185,-207.44,2025,-0.22,0.9000000000000001,-131.88
⚠️ 獲利稀釋,⚪ 數據不足,N/A,77.78,285.71,N/A,-6.89,富堡,-0.06,0.0,2026-03,8929.TWO,13.6000003815,-207.92999999999998,2025,-0.45,-24.45,-147.37
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,46.91,254.89,N/A,2.77,聚和,1.19,6.040868357228608,2026-03,6509.TWO,47.2999992371,-207.98,2025,2.87,117.45,17.48
⚠️ 獲利稀釋,⚪ 中性觀察,32.53%,17.83,225.85,8.38%,31.04,鼎翰,4.56,3.948213139310935,2026-03,3611.TWO,184.5,-208.01999999999998,2025,19.63,700.9499999999999,38.68
📉 獲利侵蝕,⚪ 中性觀察,N/A,-47.46,160.69,N/A,-0.14,昇銳,0.31,7.663229978384879,2026-03,3128.TWO,22.2999992371,-208.15,2025,1.32,43.650000000000006,-22.16
📉 獲利侵蝕,⚪ 中性觀察,33.30%,-53.4,154.92,5.30%,-4.78,威強電,0.96,10.859834740659599,2026-03,3022.TW,92.1999969482,-208.32,2025,4.63,127.35000000000001,-46.9
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,113.33,321.84,N/A,-8.72,特力,0.32,34.20634799539682,2026-03,2908.TW,21.5499992371,-208.51,2025,0.23,9.450000000000001,-64.62
⚠️ 獲利稀釋,⚪ 中性觀察,31.32%,38.1,247.51,10.89%,12.31,祺驊,0.58,6.171079274358452,2026-03,1593.TWO,30.2999992371,-209.41,2025,2.18,73.65,28.24
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,185.71,395.26,N/A,16.7,沛亨,3.0,25.510899182561307,2026-03,6291.TWO,374.5,-209.54999999999998,2025,6.6,220.2,7.67
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,10.1,219.66,N/A,9.65,統振,1.09,4.395348837209302,2026-03,6170.TWO,47.25,-209.56,2025,4.49,161.25,32.45
📉 獲利侵蝕,⚪ 中性觀察,N/A,-29.82,179.87,N/A,11.04,進典,0.4,7.960396190673267,2026-03,6843.TWO,40.2000007629,-209.69,2025,2.2,75.75,-7.56
📉 獲利侵蝕,⚪ 中性觀察,29.73%,-27.83,182.02,19.04%,12.91,金洲,0.83,2.914151627290409,2026-03,4417.TWO,43.4500007629,-209.85000000000002,2025,6.13,223.65,39.0
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,30.16,240.11,N/A,-3.24,環球晶,3.97,30.684931506849313,2026-03,6488.TWO,1120.0,-209.95000000000002,2025,15.29,547.5,-25.74
🏰 高護城河,❌ 暫避觀望,51.08%,77.78,288.05,3.74%,4.08,全友,0.16,127.22221657074073,2026-03,2305.TW,34.3499984741,-210.27,2025,0.2,4.050000000000001,35.71
📉 獲利侵蝕,⚪ 中性觀察,N/A,-98.52,111.76,N/A,9.11,保瑞,0.21,6.173979984603541,2026-03,6472.TW,401.0,-210.28,2025,23.9,974.25,-38.71
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,47.73,258.92,N/A,21.08,台半,0.7,19.13793169219828,2026-03,5425.TWO,88.8000030518,-211.19000000000003,2025,2.07,69.6,9.66
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,8.47,219.95,N/A,-7.32,商億-KY,0.66,8.752212524407078,2026-03,8482.TW,49.4500007629,-211.48,2025,2.3,84.75,-48.17
📉 獲利侵蝕,⚪ 數據不足,-118.96%,-11.11,200.76,-391.42%,-11.95,勝悅-KY,-0.3,0.0,2026-03,1340.TW,5.3400001526,-211.87,2025,-2.61,-68.24999999999999,50.57
⚠️ 獲利稀釋,⚪ 中性觀察,34.09%,25.45,237.63,7.78%,22.61,榮昌,0.7,6.428571332969925,2026-03,3684.TWO,51.2999992371,-212.18,2025,3.5,119.7,25.0
📉 獲利侵蝕,⚪ 中性觀察,42.43%,-139.29,72.97,14.38%,12.21,皇將,-0.11,7.282878506575682,2026-03,4744.TWO,29.3500003815,-212.26,2025,2.51,60.45,216.0
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,8.59,221.69,N/A,-1.54,眾達-KY,-1.18,14.400428265524626,2026-03,4977.TW,134.5,-213.1,2025,4.48,140.1,34.45
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,85.71,299.79,N/A,1.95,保綠-KY,0.26,10.171428135485714,2026-03,8423.TWO,17.7999992371,-214.08000000000004,2025,0.73,26.25,25.86
⚠️ 獲利稀釋,❌ 暫避觀望,25.59%,20.51,234.71,8.79%,28.48,聯一光,0.47,35.412369560927836,2026-03,3441.TWO,68.6999969482,-214.20000000000002,2025,1.06,29.099999999999998,-24.29
📉 獲利侵蝕,⚪ 中性觀察,47.97%,-97.79,117.28,18.04%,-12.89,日勝生,0.06,1.1924439647579694,2026-03,2547.TW,10.1000003815,-215.07,2025,2.85,127.04999999999998,3612.5
📉 獲利侵蝕,❌ 暫避觀望,N/A,-19.05,196.24,N/A,5.25,立��,0.17,210.37036754481477,2026-03,8111.TWO,56.7999992371,-215.29000000000002,2025,0.38,4.050000000000001,-58.24
📉 獲利侵蝕,⚪ 中性觀察,31.96%,-10.19,205.88,13.66%,0.33,三芳,0.97,4.801177978512518,2026-03,1307.TW,32.5999984741,-216.07,2025,2.85,101.85,-23.39
📉 獲利侵蝕,⚪ 中性觀察,30.12%,-76.23,140.17,9.56%,-1.28,松瑞藥,0.29,4.4685467204989155,2026-03,4167.TWO,20.6000003815,-216.39999999999998,2025,1.72,69.14999999999999,203.51
🔄 轉虧為盈,⚪ 數據不足,36.41%,-50.0,166.87,-11.64%,11.77,西柏,0.03,0.0,2026-03,3541.TWO,21.7000007629,-216.87,2025,-0.83,-38.1,-1950.0
🔄 轉虧為盈,⚪ 數據不足,N/A,-41.12,176.26,N/A,-19.95,橘子,0.63,0.0,2026-03,6180.TWO,43.5,-217.38,2025,-1.53,-0.4500000000000004,-112.99
⚠️ 獲利稀釋,⚪ 中性觀察,31.11%,2.73,221.19,23.00%,3.54,世坤,1.13,4.714611785057078,2026-03,4305.TWO,41.2999992371,-218.46,2025,3.83,131.4,-3.53
⚠️ 獲利稀釋,⚪ 中性觀察,34.49%,7.14,225.94,10.29%,-4.79,東森,0.3,3.9912282374780705,2026-03,2614.TW,18.2000007629,-218.8,2025,1.99,68.39999999999999,60.48
📉 獲利侵蝕,❌ 暫避觀望,17.99%,-88.24,130.8,0.82%,-5.05,哲固,0.08,25.869565217391305,2026-03,3434.TWO,29.75,-219.04000000000002,2025,0.47,17.25,-73.65
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,120.0,339.6,N/A,1.99,華容,0.11,84.81012658227849,2026-03,5328.TWO,67.0,-219.60000000000002,2025,0.39,11.85,0.0
📉 獲利侵蝕,⚪ 中性觀察,N/A,-9.93,210.03,N/A,-6.01,巨路,2.63,4.552621206148995,2026-03,6192.TW,115.5,-219.96,2025,10.06,380.55,-4.01
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,7.58,227.68,N/A,-6.13,博盛半導體,1.42,11.793214862681744,2026-03,7712.TWO,146.0,-220.1,2025,5.42,185.70000000000002,-28.68
⚠️ 獲利稀釋,❌ 暫避觀望,37.11%,29.37,249.81,15.14%,17.37,辛耘,4.14,22.508896797153024,2026-03,3583.TW,759.0,-220.44,2025,13.82,505.79999999999995,19.76
📉 獲利侵蝕,⚪ 中性觀察,37.08%,-8.74,211.71,16.89%,-0.76,雲品,0.94,7.965931863727454,2026-03,2748.TW,39.75,-220.45000000000002,2025,2.17,74.85000000000001,-30.67
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,22.22,242.78,N/A,30.85,安��,0.33,28.45161191877419,2026-03,6174.TWO,44.0999984741,-220.56,2025,0.66,23.25,-12.0
⚠️ 獲利稀釋,⚪ 中性觀察,34.11%,2.48,223.06,23.81%,5.36,中航,1.24,3.7392550689756443,2026-03,2612.TW,52.2000007629,-220.58,2025,5.46,209.4,6.43
⚠️ 獲利稀釋,❌ 暫避觀望,34.59%,100.76,321.7,16.35%,31.76,台達電,7.91,33.08111912722154,2026-03,2308.TW,1880.0,-220.94,2025,23.14,852.4499999999999,70.65
📉 獲利侵蝕,⚪ 中性觀察,23.92%,-12.22,208.73,18.94%,-13.25,萬海,2.73,3.369218500797448,2026-03,2615.TW,84.5,-220.95,2025,11.21,376.20000000000005,-33.63
⚠️ 獲利稀釋,⚪ 數據不足,N/A,26.67,247.65,N/A,0.42,天瀚,-0.11,0.0,2026-03,6225.TW,25.3500003815,-220.98000000000002,2025,-0.06,-6.6,14.29
⚠️ 獲利稀釋,❌ 暫避觀望,29.01%,136.36,357.73,12.18%,40.69,富喬,0.79,22.478632913361825,2026-03,1815.TWO,78.9000015259,-221.37,2025,1.64,52.65,1116.67
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,105.83,327.2,N/A,6.82,翔名,2.56,17.247386759581882,2026-03,8091.TWO,247.5,-221.37,2025,5.89,215.25,-25.14
⚠️ 獲利稀釋,⚪ 中性觀察,27.10%,14.44,235.89,14.21%,5.47,遠傳,1.03,10.835095137420717,2026-03,4904.TW,102.5,-221.45,2025,3.81,141.9,7.02
