prev_eps_yoy,gm,om,prev_rev_yoy,expansion,name,prev_year,est_price,eps,prev_eps,eps_yoy,advice,date,status,pe,price,symbol,rev_yoy
13.53,N/A,N/A,18.57,-740.52,崇越,2025,807.15,6.86,21.81,39.1,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,9.403456606578704,506.0,5434.TW,779.62
56.79,31.45%,0.98%,-23.83,-742.45,恩德,2025,-24.6,-0.15,-0.35,-400.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,17.75,1528.TW,342.45
-265.75,N/A,N/A,-23.24,-743.43,大洋,2025,-36.45,0.16,-1.25,175.0,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,31.9500007629,1321.TW,918.43
620.0,17.03%,-11.28%,16.76,-743.86,歐格,2025,16.799999999999997,-0.01,0.36,-200.0,⚪ 中性觀察,2026-03,📉 獲利侵蝕,14.508928571428573,16.25,3002.TW,543.86
-287.38,N/A,N/A,26.96,-745.92,訊達,2025,-54.15,0.37,-1.93,5.71,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,16.3500003815,6140.TWO,751.63
-81.88,N/A,N/A,-0.31,-747.45,良得電,2025,-3.3,0.01,0.27,-95.24,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,19.8500003815,2462.TW,652.21
46.5,12.78%,5.61%,86.48,-749.04,華擎,2025,563.4,4.14,15.28,15.64,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.258253461128861,197.5,3515.TW,764.68
82.74,N/A,N/A,12.66,-754.41,聯茂,2025,151.5,0.87,4.16,-7.53,❌ 暫避觀望,2026-03,📉 獲利侵蝕,28.613861386138616,289.0,6213.TW,746.88
-17.5,N/A,N/A,-13.95,-754.65,佶優,2025,12.15,0.01,0.33,-88.89,❌ 暫避觀望,2026-03,📉 獲利侵蝕,31.60493874259259,25.6000003815,5452.TWO,665.76
254.81,9.17%,6.96%,0.02,-755.81,華榮,2025,174.45000000000002,0.37,5.5,0.0,⚪ 中性觀察,2026-03,📉 獲利侵蝕,2.678417851977644,31.1499996185,1608.TW,755.81
-9068.75,N/A,N/A,-26.56,-756.0400000000001,易華電,2025,-309.9,-0.65,-14.35,5.8,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,23.7999992371,6552.TW,761.84
-1120.0,N/A,N/A,-7.46,-757.51,興能高,2025,-35.699999999999996,-0.35,-1.02,-400.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,24.3999996185,6558.TW,357.51
34.88,8.38%,-32.45%,19.09,-757.51,光環,2025,-46.949999999999996,-0.32,-1.4,-557.14,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,104.0,3234.TWO,200.37
28.92,15.35%,8.19%,20.92,-758.5,華泰,2025,75.0,0.33,2.45,44.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,8.46999969482,42.3499984741,2329.TW,802.5
-147.06,18.97%,-79.87%,-22.74,-759.4100000000001,律勝,2025,-36.0,-0.17,-0.84,-13.33,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,20.1499996185,3354.TWO,746.08
87.32,-19.82%,14.50%,-22.64,-761.23,千興,2025,-12.6,0.47,-0.18,261.54,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,11.8999996185,2025.TW,1022.77
-111.9,7.41%,2.54%,-14.15,-762.06,燦星旅,2025,-2.2500000000000004,0.75,-0.15,368.75,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,21.6000003815,2719.TWO,1130.81
-54.96,N/A,N/A,2.49,-768.58,裕國,2025,23.249999999999996,0.15,0.61,-22.22,❌ 暫避觀望,2026-03,📉 獲利侵蝕,20.806451612903228,32.25,8905.TWO,746.36
-49.63,15.31%,0.88%,-20.78,-769.0600000000001,三商,2025,18.15,0.03,0.71,-72.73,⚪ 中性觀察,2026-03,📉 獲利侵蝕,14.090908460413223,17.0499992371,2905.TW,696.33
41.92,15.94%,4.63%,25.86,-770.3199999999999,華碩,2025,2223.4500000000003,13.19,59.99,-23.4,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.390271874789178,799.0,2357.TW,746.92
-1.88,16.83%,11.95%,32.39,-770.9100000000001,光洋科,2025,105.74999999999999,2.54,3.14,323.33,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,15.106382978723406,106.5,1785.TWO,1094.24
-66.41,-18.95%,-73.69%,-45.66,-783.72,隆銘綠能,2025,-89.24999999999999,-0.67,-2.16,-415.38,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,14.3500003815,3018.TW,368.34
-691.67,6.18%,-17.38%,-18.44,-784.83,兆勁,2025,-75.45,-0.51,-1.9,-183.33,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,10.8999996185,2444.TW,601.5
209.26,11.59%,1.68%,65.48,-785.5,精確,2025,59.849999999999994,0.02,1.7,-96.0,⚪ 中性觀察,2026-03,📉 獲利侵蝕,14.962406206240601,59.7000007629,3162.TWO,689.5
-27.51,8.43%,-1.90%,17.91,-791.15,廣越,2025,72.45,-0.04,3.04,96.83,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,12.54658353501035,60.5999984741,4438.TW,887.98
-178.42,N/A,N/A,-1.5,-792.54,南六,2025,-86.7,0.1,-1.09,-83.05,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,39.6500015259,6504.TW,709.49
5.17,N/A,N/A,55.5,-792.95,精成科,2025,243.15,1.59,6.55,1.92,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.070943673547193,82.1999969482,6191.TW,794.87
-281.76,-1.63%,-10.82%,-3.44,-793.36,正崴,2025,-205.8,-0.46,-6.62,-264.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,34.4500007629,2392.TW,529.36
1.77,N/A,N/A,-1.67,-794.03,伊雲谷,2025,72.3,0.53,2.31,-7.02,⚪ 中性觀察,2026-03,📉 獲利侵蝕,12.199169966203321,58.7999992371,6689.TW,787.01
-4.98,N/A,N/A,12.79,-795.52,昶昕,2025,74.55,1.02,2.1,108.16,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,12.253521433782698,60.9000015259,8438.TW,903.68
-1.48,12.18%,5.96%,4.67,-799.71,中宇,2025,141.45,0.77,4.0,-12.5,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.899257769130434,46.2000007629,1535.TW,787.21
163.4,N/A,N/A,-13.43,-801.14,虹揚-KY,2025,21.9,-0.4,1.23,16.67,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,11.54109615171233,16.8500003815,6573.TW,817.81
-139.68,2.51%,-26.32%,5.44,-802.6700000000001,東碩,2025,-260.85,-2.8,-7.65,-334.92,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,13.8999996185,3272.TWO,467.75
-76.19,11.17%,-4.33%,-9.18,-803.4100000000001,加百裕,2025,-80.85000000000001,-0.56,-1.92,-19.57,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,28.5,3323.TWO,783.84
10.36,N/A,N/A,14.38,-803.54,五福,2025,404.54999999999995,3.44,10.01,-19.81,⚪ 中性觀察,2026-03,📉 獲利侵蝕,3.2517611030107525,87.6999969482,2745.TWO,783.73
-106.98,-12.37%,-29.19%,5.53,-807.22,正達,2025,-105.75000000000001,-0.37,-2.86,52.56,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,66.1999969482,3149.TW,859.78
150.56,7.66%,-21.47%,-6.62,-810.37,東台,2025,94.95,-0.65,1.81,-557.14,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.439178575276461,28.1000003815,4526.TW,253.23
-156.8,N/A,N/A,10.78,-810.6500000000001,汎銓,2025,-47.85,-0.61,-0.71,36.17,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,380.5,6830.TW,846.82
-252.38,N/A,N/A,-13.36,-820.27,花王,2025,-29.85,-0.28,-0.78,-8.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,25.6000003815,8906.TWO,812.27
-85.71,N/A,N/A,-43.28,-820.85,聯上發,2025,12.0,0.4,0.15,73.91,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,13.812500238375,11.0500001907,2537.TW,894.76
327.5,10.73%,-2.70%,0.41,-821.25,友達,2025,29.4,-0.15,0.9,-134.88,⚪ 中性觀察,2026-03,📉 獲利侵蝕,12.193877356377552,23.8999996185,2409.TW,686.37
-0.48,N/A,N/A,21.03,-822.1999999999999,三聯,2025,153.14999999999998,1.26,4.18,-4.55,⚪ 中性觀察,2026-03,📉 獲利侵蝕,7.35553364095005,75.0999984741,5493.TWO,817.65
7.63,19.64%,-12.85%,164.26,-824.03,信立,2025,440.4,-0.48,11.15,-105.3,⚪ 中性觀察,2026-03,📉 獲利侵蝕,1.43392365375,42.0999984741,4303.TWO,718.73
-114.55,-14.72%,-18.44%,-21.22,-829.4200000000001,唐榮,2025,-157.95000000000002,0.33,-4.72,127.05,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,27.1499996185,2035.TWO,956.47
-87.21,0.84%,-27.07%,-7.88,-831.65,佳和,2025,-5.55,-0.23,0.12,-227.78,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,12.1999998093,1449.TW,603.87
203.33,N/A,N/A,18.84,-834.3000000000001,邁達特,2025,54.300000000000004,0.17,1.82,-43.33,⚪ 中性觀察,2026-03,📉 獲利侵蝕,10.897790265994473,39.4500007629,6112.TW,790.97
-84.96,5.62%,-16.08%,1.1,-837.1800000000001,州巧,2025,-59.7,-0.16,-2.24,-266.67,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,33.0,3543.TW,570.51
-16.92,N/A,N/A,-6.33,-839.6899999999999,邦泰,2025,-26.55,-0.09,-0.76,59.09,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,17.3500003815,8935.TWO,898.78
-39.29,12.46%,2.54%,-6.47,-840.0,榮成,2025,-20.700000000000003,-0.02,-0.39,80.0,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,10.0500001907,1909.TW,920.0
-186.45,8.48%,-4.13%,423.12,-846.22,百達-KY,2025,-128.54999999999998,0.19,-6.81,-81.0,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,137.0,2236.TW,765.22
10.46,N/A,N/A,11.2,-846.7299999999999,宏�硌穈T,2025,571.8,4.8,14.36,19.7,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.797481636935992,221.0,6811.TWO,866.43
-56.67,N/A,N/A,-13.73,-847.33,智晶,2025,-166.64999999999998,-0.79,-4.9,13.64,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,22.1000003815,5245.TWO,860.97
20.75,-21.68%,-98.59%,-24.51,-850.2,巨鎧精密-創,2025,-27.150000000000002,-1.04,-0.84,-900.0,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,60.5999984741,2254.TW,-49.8
-720.83,N/A,N/A,-3.34,-852.1500000000001,馬光-KY,2025,-38.7,-0.55,-1.55,-83.33,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,38.5,4139.TWO,768.82
30.86,14.31%,6.54%,34.73,-855.0999999999999,零壹,2025,246.3,1.77,6.53,16.45,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.333739342265529,104.0,3029.TW,871.55
30.21,11.41%,4.34%,19.94,-857.3199999999999,華經,2025,42.300000000000004,0.3,1.25,11.11,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,11.702127659574467,33.0,2468.TW,868.43
40.61,10.75%,7.04%,0.73,-859.9100000000001,春源,2025,86.85,0.57,2.32,1.79,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,3.644214228238342,21.1000003815,2010.TW,861.7
-122.06,N/A,N/A,-21.01,-861.09,有益,2025,-7.199999999999999,0.05,-0.15,-58.33,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,9.8000001907,9962.TWO,802.76
14.97,N/A,N/A,27.37,-861.1999999999999,欣雄,2025,78.89999999999999,0.46,2.16,-11.54,⚪ 中性觀察,2026-03,📉 獲利侵蝕,7.576045337281369,39.8499984741,8908.TWO,849.66
328.87,N/A,N/A,164.5,-864.17,富威電力,2025,129.75,0.48,6.34,6.98,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,4.190751445086705,36.25,6994.TW,871.15
65.55,N/A,N/A,-15.01,-864.61,帆宣,2025,584.0999999999999,5.08,15.5,14.77,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,12.686183872624552,494.0,6196.TW,879.38
-255.07,35.79%,12.45%,-31.12,-866.69,晶彩科,2025,-52.5,0.99,-1.07,306.25,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,80.0,3535.TW,1172.94
-275.59,N/A,N/A,-66.93,-868.8,天宇,2025,-204.45,-0.2,-5.17,90.34,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,19.2999992371,8171.TWO,959.14
-29.4,13.87%,5.75%,64.32,-873.74,大綜,2025,330.59999999999997,3.66,8.43,3.39,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,10.775862068965518,237.5,3147.TWO,877.13
-128.03,-0.79%,-10.66%,-6.83,-874.6500000000001,大東,2025,-18.6,-0.62,-0.45,-210.71,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,8.9399995804,1441.TW,663.94
-272.92,N/A,N/A,-0.19,-876.63,鑫禾,2025,-70.94999999999999,-0.54,-1.68,-253.33,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,18.4500007629,4999.TW,623.3
57.14,N/A,N/A,27.54,-880.8199999999999,東典光電,2025,-84.9,-0.08,-1.77,88.57,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,86.8000030518,6588.TWO,969.39
-15.66,12.86%,-5.35%,6.3,-885.46,建舜電,2025,-46.5,-0.64,-0.96,-250.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,11.1499996185,3322.TWO,635.46
48.0,N/A,N/A,8.31,-885.47,潤泰材,2025,75.45,0.42,1.85,180.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,4.194831089761431,21.1000003815,8463.TW,1065.47
6.89,11.53%,2.34%,21.07,-889.79,欣新網,2025,129.60000000000002,0.74,3.63,-28.43,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.712962962962963,58.0,2949.TWO,861.36
1.86,N/A,N/A,25.77,-892.9699999999999,光菱,2025,75.6,0.94,2.19,91.84,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.08333348470238,35.7000007629,8032.TWO,984.81
48.0,N/A,N/A,52.32,-893.91,友勁,2025,-12.75,-0.18,-0.26,-260.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,9.5500001907,6142.TW,633.91
-37.72,N/A,N/A,30.97,-894.01,安國,2025,-104.69999999999999,-0.01,-3.19,98.48,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,79.4000015259,8054.TWO,992.49
81.45,N/A,N/A,79.14,-897.18,鑫龍騰,2025,143.55,2.24,4.05,918.18,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,2.4137931433124344,23.1000003815,3188.TWO,1815.36
49.25,8.38%,2.16%,4.89,-899.3100000000001,亞航,2025,37.95,0.09,1.0,-35.71,❌ 暫避觀望,2026-03,📉 獲利侵蝕,18.9328069272332,47.9000015259,2630.TW,863.6
-5.88,10.61%,-45.08%,-34.5,-906.12,今皓,2025,-82.64999999999999,-0.73,-2.55,-14.75,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,11.3999996185,3011.TW,891.37
-603.33,N/A,N/A,-20.15,-907.51,澤米,2025,-68.55000000000001,-0.35,-1.52,-277.78,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,43.7999992371,6742.TW,629.73
-138.3,17.06%,1.24%,-7.45,-908.52,旭軟,2025,-33.9,-0.18,-0.55,-357.14,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,22.6000003815,3390.TWO,551.38
33.33,N/A,N/A,9.99,-913.7,慧友,2025,-30.749999999999996,0.33,-0.6,151.56,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,40.4000015259,5484.TW,1065.26
-283.87,N/A,N/A,-4.0,-918.29,明基材,2025,-26.1,-0.64,-1.14,-526.67,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,22.8500003815,8215.TW,391.62
1.06,14.91%,7.25%,25.63,-921.62,倚天酷��-創,2025,53.99999999999999,0.26,1.88,8.33,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.847222222222223,28.25,2432.TW,929.95
-95.34,N/A,N/A,-8.52,-925.02,麗清,2025,-26.999999999999996,-0.67,0.11,-368.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,19.2999992371,3346.TW,557.02
-128.95,N/A,N/A,14.75,-926.05,淳安,2025,-14.7,-0.07,-0.22,53.33,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,20.3500003815,6283.TW,979.38
-37.71,11.63%,3.86%,6.01,-928.82,美律,2025,173.85,1.03,5.36,-26.62,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.962898787592752,80.6999969482,2439.TW,902.2
-12.28,N/A,N/A,0.57,-933.5999999999999,松和,2025,52.35,0.36,1.5,-14.29,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.81948402209169,23.7999992371,5016.TWO,919.31
9.24,N/A,N/A,14.56,-937.93,安倉,2025,64.49999999999999,0.42,2.03,5.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,4.709302325581397,20.25,5548.TWO,942.93
-17.45,N/A,N/A,3.73,-942.04,志超,2025,83.55000000000001,0.3,2.27,-53.13,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.332136582208259,29.7000007629,8213.TW,888.91
-82.78,N/A,N/A,-40.09,-942.09,天剛,2025,33.0,0.06,0.52,-88.24,⚪ 中性觀察,2026-03,📉 獲利侵蝕,11.59090909090909,25.5,5310.TWO,853.85
3.11,5.79%,2.48%,59.7,-949.2299999999999,捷迅,2025,203.85,0.68,6.3,-61.8,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.437086036578367,60.2999992371,2643.TWO,887.43
52.17,N/A,N/A,-0.02,-954.56,沈氏,2025,-11.55,-0.26,-0.11,-52.94,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,17.6499996185,8921.TWO,901.62
981.25,9.91%,-0.28%,14.95,-955.5,精英,2025,58.35,0.11,1.41,-89.22,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.807198139562982,18.7000007629,2331.TW,866.28
-34.78,37.77%,36.66%,-17.06,-961.5100000000001,慧洋-KY,2025,145.35,1.6,5.27,766.67,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,8.565531475748195,83.0,2637.TW,1728.18
-129.63,7.45%,-2.27%,-8.68,-963.75,燁輝,2025,-67.64999999999999,-0.4,-1.85,-150.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,13.6999998093,2023.TW,813.75
6.88,1.54%,-34.06%,27.53,-968.63,位速,2025,-55.05,-0.1,-1.51,74.36,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,16.7999992371,3508.TWO,1042.99
9.52,15.17%,-15.09%,5.58,-979.9100000000001,寶德,2025,-41.400000000000006,-0.48,-1.02,-700.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,22.25,3349.TWO,279.91
-8644.44,11.02%,-2.22%,-11.17,-980.3599999999999,英利-KY,2025,-252.15000000000003,-1.68,-7.87,51.72,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,20.1499996185,2239.TW,1032.08
-31.87,11.56%,2.51%,4.14,-982.73,宏��,2025,43.8,0.23,1.26,35.29,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,9.863013437363014,28.7999992371,2353.TW,1018.02
-26.77,N/A,N/A,-0.51,-983.26,精星,2025,54.300000000000004,0.3,2.39,130.77,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.99723777980663,28.9500007629,8183.TWO,1114.03
-259.36,N/A,N/A,-14.66,-984.34,築間,2025,-171.60000000000002,-0.9,-6.69,-909.09,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,18.4500007629,7723.TWO,75.25
-286.84,15.72%,-0.44%,2.6,-984.71,易飛網,2025,-44.7,0.17,-1.42,151.52,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,14.5,2734.TWO,1136.23
58.56,N/A,N/A,14.78,-985.9300000000001,彩晶,2025,-27.599999999999998,-0.06,-0.75,76.0,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,12.5,6116.TW,1061.93
-1354.17,N/A,N/A,-12.26,-998.5899999999999,來思達,2025,-118.8,-0.91,-3.49,-495.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,14.8000001907,8066.TWO,503.59
-57.28,N/A,N/A,-21.83,-999.11,豐藝,2025,95.7,1.0,2.73,-24.24,⚪ 中性觀察,2026-03,📉 獲利侵蝕,7.3981192418338555,47.2000007629,6189.TW,974.87
-92.04,22.76%,-1.26%,2.83,-999.97,廣華-KY,2025,-112.80000000000001,-1.15,-2.24,-753.85,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,15.3000001907,1338.TW,246.12
-38.16,N/A,N/A,-61.92,-1002.0,浩宇生醫,2025,-76.95,-0.41,-2.14,6.82,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,15.1999998093,6872.TWO,1008.82
-45.83,N/A,N/A,-32.9,-1006.46,大展證,2025,17.099999999999998,0.49,0.39,388.24,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,18.42105263157895,21.0,6020.TWO,1394.7
-440.0,11.52%,-13.20%,26.05,-1006.55,耀勝,2025,-7.800000000000001,-0.45,-0.82,-125.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,40.25,3207.TWO,881.55
-31.22,9.15%,0.67%,6.13,-1013.84,瑞軒,2025,37.49999999999999,0.15,1.22,-53.13,⚪ 中性觀察,2026-03,📉 獲利侵蝕,11.159999847400002,27.8999996185,2489.TW,960.71
189.47,29.43%,-10.81%,-7.75,-1025.38,雲嘉南,2025,2.999999999999999,-0.32,0.51,-700.0,❌ 暫避觀望,2026-03,📉 獲利侵蝕,93.99999618550002,18.7999992371,3191.TWO,325.38
88.24,N/A,N/A,58.82,-1028.64,德宏,2025,-6.6000000000000005,0.24,-0.16,260.0,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,122.0,5475.TWO,1288.64
25.0,N/A,N/A,22.72,-1029.28,晉弘,2025,-24.150000000000002,-0.32,0.2,-900.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,55.5999984741,6796.TW,129.28
-33.33,N/A,N/A,11.07,-1037.25,福懋科,2025,39.300000000000004,0.96,1.36,182.35,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,22.900763358778626,60.0,8131.TW,1219.6
-64.1,N/A,N/A,5.45,-1037.92,南茂,2025,13.649999999999999,0.72,0.7,200.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,85.2747235979121,77.5999984741,8150.TW,1237.92
-15.09,9.65%,1.10%,0.36,-1043.77,福壽,2025,13.05,0.11,0.45,10.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,12.643678160919539,11.0,1219.TW,1053.77
-248.85,N/A,N/A,-7.42,-1046.69,霖宏,2025,-131.54999999999998,0.16,-2.59,-46.67,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,64.1999969482,5464.TWO,1000.02
57.01,10.03%,3.96%,72.06,-1047.3000000000002,神達,2025,184.04999999999998,1.1,5.15,-0.9,⚪ 中性觀察,2026-03,📉 獲利侵蝕,7.294213528932356,89.5,3706.TW,1046.4
8.0,10.74%,5.38%,-6.25,-1058.26,福懋油,2025,59.7,0.44,1.62,15.79,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.206030342437185,24.7000007629,1225.TW,1074.05
-300.0,N/A,N/A,-1.96,-1063.26,凌巨,2025,-15.0,0.43,-0.3,330.0,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,15.75,8105.TW,1393.26
-17.53,N/A,N/A,-3.46,-1066.47,富邦媒,2025,412.79999999999995,2.43,11.29,-28.74,⚪ 中性觀察,2026-03,📉 獲利侵蝕,8.993459302325583,247.5,8454.TW,1037.73
66.15,N/A,N/A,4.86,-1067.95,倍微,2025,38.1,0.24,1.08,20.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,11.181102212007874,28.3999996185,6270.TWO,1087.95
-140.0,27.19%,-0.09%,55.97,-1069.73,興泰,2025,10.949999999999998,-0.54,-0.03,-542.86,❌ 暫避觀望,2026-03,📉 獲利侵蝕,50.958905154657536,37.2000007629,1235.TW,526.87
24.57,10.28%,4.26%,27.07,-1069.81,技嘉,2025,735.45,7.86,18.2,69.03,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.61839689985723,324.5,2376.TW,1138.84
71.43,8.90%,-6.13%,-2.48,-1071.6,百容,2025,32.7,0.15,0.6,188.24,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,17.431192660550458,38.0,2483.TW,1259.84
-116.18,N/A,N/A,-9.17,-1083.04,利勤,2025,-111.9,-0.28,-2.94,17.65,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,7.9800000191,4426.TW,1100.69
102.7,N/A,N/A,-6.4,-1091.29,大拓-KY,2025,2.8499999999999996,0.19,0.02,157.58,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,131.57894736842107,25.0,8455.TWO,1248.87
-21.74,N/A,N/A,-3.95,-1098.03,佳總,2025,-38.1,-0.14,-1.12,-250.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,5.5300002098,5355.TWO,848.03
-31.13,8.57%,1.90%,-0.68,-1098.3000000000002,東隆興,2025,23.55,0.16,0.73,-5.88,⚪ 中性觀察,2026-03,📉 獲利侵蝕,8.821656293949044,13.8500003815,4401.TWO,1092.42
-47.37,3.78%,0.03%,-28.43,-1107.13,三商壽,2025,3.1500000000000004,-0.03,0.2,-200.0,❌ 暫避觀望,2026-03,📉 獲利侵蝕,46.761903308571426,9.8199996948,2867.TW,907.13
25.0,N/A,N/A,-0.22,-1108.55,亞通,2025,18.9,0.27,0.05,162.5,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,19.56349176071429,24.6499996185,6179.TWO,1271.05
8.37,N/A,N/A,9.49,-1111.44,金萬林-創,2025,-98.39999999999999,-0.76,-2.41,8.54,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,13.0500001907,6645.TW,1119.98
-100.0,29.35%,-34.05%,58.33,-1111.49,天方能源,2025,12.6,0.0,0.0,-100.0,❌ 暫避觀望,2026-03,📉 獲利侵蝕,25.952380044166667,21.7999992371,3073.TWO,1011.49
-147.12,1.51%,-21.28%,-15.24,-1112.6,鴻碩,2025,-204.29999999999998,-0.95,-5.14,21.49,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,22.8500003815,3092.TW,1134.09
22.08,N/A,N/A,8.58,-1116.22,亞泰金屬,2025,240.74999999999994,2.94,6.8,135.2,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,20.96573208722742,336.5,6727.TWO,1251.42
22.78,N/A,N/A,9.01,-1119.13,好德,2025,69.3,0.73,2.22,140.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.590909256038961,30.4500007629,3114.TWO,1259.13
-8.26,N/A,N/A,11.23,-1120.8700000000001,博弘,2025,123.15,-2.31,5.11,-260.42,⚪ 中性觀察,2026-03,📉 獲利侵蝕,8.76979293544458,72.0,6997.TWO,860.45
