name,gm,prev_eps_yoy,advice,om,status,expansion,eps_yoy,prev_year,est_price,price,pe,prev_rev_yoy,prev_eps,eps,rev_yoy,date,symbol
佳和,0.84%,-87.21,⚪ 數據不足,-27.07%,📉 獲利侵蝕,-831.65,-227.78,2025,-5.55,12.1999998093,0.0,-7.88,0.12,-0.23,603.87,2026-03,1449.TW
邁達特,N/A,203.33,⚪ 中性觀察,N/A,📉 獲利侵蝕,-834.3000000000001,-43.33,2025,54.300000000000004,46.0499992371,12.720994264392266,18.84,1.82,0.17,790.97,2026-03,6112.TW
州巧,5.62%,-84.96,⚪ 數據不足,-16.08%,📉 獲利侵蝕,-837.1800000000001,-266.67,2025,-59.7,42.2000007629,0.0,1.1,-2.24,-0.16,570.51,2026-03,3543.TW
邦泰,N/A,-16.92,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-839.6899999999999,59.09,2025,-26.55,17.8500003815,0.0,-6.33,-0.76,-0.09,898.78,2026-03,8935.TWO
榮成,12.46%,-39.29,⚪ 數據不足,2.54%,⚠️ 獲利稀釋,-840.0,80.0,2025,-20.700000000000003,10.4499998093,0.0,-6.47,-0.39,-0.02,920.0,2026-03,1909.TW
百達-KY,8.48%,-186.45,⚪ 數據不足,-4.13%,🔄 轉虧為盈,-846.22,-81.0,2025,-128.54999999999998,123.0,0.0,423.12,-6.81,0.19,765.22,2026-03,2236.TW
宏�硌穈T,N/A,10.46,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-846.7299999999999,19.7,2025,571.8,225.5,5.915529905561385,11.2,14.36,4.8,866.43,2026-03,6811.TWO
智晶,N/A,-56.67,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-847.33,13.64,2025,-166.64999999999998,21.8999996185,0.0,-13.73,-4.9,-0.79,860.97,2026-03,5245.TWO
巨鎧精密-創,-21.68%,20.75,⚪ 數據不足,-98.59%,🌑 雙重衰退,-850.2,-900.0,2025,-27.150000000000002,65.8000030518,0.0,-24.51,-0.84,-1.04,-49.8,2026-03,2254.TW
馬光-KY,N/A,-720.83,⚪ 數據不足,N/A,📉 獲利侵蝕,-852.1500000000001,-83.33,2025,-38.7,41.0,0.0,-3.34,-1.55,-0.55,768.82,2026-03,4139.TWO
零壹,14.31%,30.86,⚪ 中性觀察,6.54%,⚠️ 獲利稀釋,-855.0999999999999,16.45,2025,246.3,116.5,7.095006090133983,34.73,6.53,1.77,871.55,2026-03,3029.TW
華經,11.41%,30.21,⚪ 中性觀察,4.34%,⚠️ 獲利稀釋,-857.3199999999999,11.11,2025,42.300000000000004,35.7999992371,12.695035190460993,19.94,1.25,0.3,868.43,2026-03,2468.TW
春源,10.75%,40.61,⚪ 中性觀察,7.04%,⚠️ 獲利稀釋,-859.9100000000001,1.79,2025,86.85,22.0499992371,3.8082900236787562,0.73,2.32,0.57,861.7,2026-03,2010.TW
有益,N/A,-122.06,⚪ 數據不足,N/A,🔄 轉虧為盈,-861.09,-58.33,2025,-7.199999999999999,9.9799995422,0.0,-21.01,-0.15,0.05,802.76,2026-03,9962.TWO
欣雄,N/A,14.97,⚪ 中性觀察,N/A,📉 獲利侵蝕,-861.1999999999999,-11.54,2025,78.89999999999999,40.0,7.604562737642586,27.37,2.16,0.46,849.66,2026-03,8908.TWO
富威電力,N/A,328.87,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-864.17,6.98,2025,129.75,29.3500003815,3.393063627919075,164.5,6.34,0.48,871.15,2026-03,6994.TW
帆宣,N/A,65.55,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-864.61,14.77,2025,584.0999999999999,511.0,13.122752953261429,-15.01,15.5,5.08,879.38,2026-03,6196.TW
晶彩科,35.79%,-255.07,⚪ 數據不足,12.45%,🔄 轉虧為盈,-866.69,306.25,2025,-52.5,83.6999969482,0.0,-31.12,-1.07,0.99,1172.94,2026-03,3535.TW
天宇,N/A,-275.59,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-868.8,90.34,2025,-204.45,19.8500003815,0.0,-66.93,-5.17,-0.2,959.14,2026-03,8171.TWO
大綜,13.87%,-29.4,⚪ 中性觀察,5.75%,⚠️ 獲利稀釋,-873.74,3.39,2025,330.59999999999997,221.0,10.02722323049002,64.32,8.43,3.66,877.13,2026-03,3147.TWO
大東,-0.79%,-128.03,⚪ 數據不足,-10.66%,📉 獲利侵蝕,-874.6500000000001,-210.71,2025,-18.6,8.6899995804,0.0,-6.83,-0.45,-0.62,663.94,2026-03,1441.TW
鑫禾,N/A,-272.92,⚪ 數據不足,N/A,📉 獲利侵蝕,-876.63,-253.33,2025,-70.94999999999999,18.0499992371,0.0,-0.19,-1.68,-0.54,623.3,2026-03,4999.TW
東典光電,N/A,57.14,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-880.8199999999999,88.57,2025,-84.9,107.5,0.0,27.54,-1.77,-0.08,969.39,2026-03,6588.TWO
建舜電,12.86%,-15.66,⚪ 數據不足,-5.35%,📉 獲利侵蝕,-885.46,-250.0,2025,-46.5,10.8500003815,0.0,6.3,-0.96,-0.64,635.46,2026-03,3322.TWO
潤泰材,N/A,48.0,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-885.47,180.0,2025,75.45,21.3500003815,4.2445328790258445,8.31,1.85,0.42,1065.47,2026-03,8463.TW
欣新網,11.53%,6.89,⚪ 數據不足,2.34%,📉 獲利侵蝕,-889.79,-28.43,2025,0.0,0.0,0.0,21.07,3.63,0.74,861.36,2026-03,2949.TWO
光菱,N/A,1.86,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-892.9699999999999,91.84,2025,75.6,34.6500015259,6.875000302757937,25.77,2.19,0.94,984.81,2026-03,8032.TWO
友勁,N/A,48.0,⚪ 數據不足,N/A,📉 獲利侵蝕,-893.91,-260.0,2025,-12.75,8.8500003815,0.0,52.32,-0.26,-0.18,633.91,2026-03,6142.TW
安國,N/A,-37.72,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-894.01,98.48,2025,-104.69999999999999,80.0,0.0,30.97,-3.19,-0.01,992.49,2026-03,8054.TWO
鑫龍騰,N/A,81.45,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-897.18,918.18,2025,143.55,23.6499996185,2.4712643279519333,79.14,4.05,2.24,1815.36,2026-03,3188.TWO
亞航,8.38%,49.25,❌ 暫避觀望,2.16%,📉 獲利侵蝕,-899.3100000000001,-35.71,2025,37.95,48.0,18.972332015810274,4.89,1.0,0.09,863.6,2026-03,2630.TW
今皓,10.61%,-5.88,⚪ 數據不足,-45.08%,📉 獲利侵蝕,-906.12,-14.75,2025,-82.64999999999999,9.6999998093,0.0,-34.5,-2.55,-0.73,891.37,2026-03,3011.TW
澤米,N/A,-603.33,⚪ 數據不足,N/A,📉 獲利侵蝕,-907.51,-277.78,2025,-68.55000000000001,45.2000007629,0.0,-20.15,-1.52,-0.35,629.73,2026-03,6742.TW
旭軟,17.06%,-138.3,⚪ 數據不足,1.24%,📉 獲利侵蝕,-908.52,-357.14,2025,-33.9,21.6000003815,0.0,-7.45,-0.55,-0.18,551.38,2026-03,3390.TWO
慧友,N/A,33.33,⚪ 數據不足,N/A,🔄 轉虧為盈,-913.7,151.56,2025,-30.749999999999996,39.8499984741,0.0,9.99,-0.6,0.33,1065.26,2026-03,5484.TW
明基材,N/A,-283.87,⚪ 數據不足,N/A,📉 獲利侵蝕,-918.29,-526.67,2025,-26.1,25.0499992371,0.0,-4.0,-1.14,-0.64,391.62,2026-03,8215.TW
倚天酷��-創,14.91%,1.06,⚪ 中性觀察,7.25%,⚠️ 獲利稀釋,-921.62,8.33,2025,53.99999999999999,27.2000007629,7.555555767472223,25.63,1.88,0.26,929.95,2026-03,2432.TW
麗清,N/A,-95.34,⚪ 數據不足,N/A,📉 獲利侵蝕,-925.02,-368.0,2025,-26.999999999999996,19.7999992371,0.0,-8.52,0.11,-0.67,557.02,2026-03,3346.TW
淳安,N/A,-128.95,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-926.05,53.33,2025,-14.7,19.0,0.0,14.75,-0.22,-0.07,979.38,2026-03,6283.TW
美律,11.63%,-37.71,⚪ 中性觀察,3.86%,📉 獲利侵蝕,-928.82,-26.62,2025,173.85,76.5,6.600517687661777,6.01,5.36,1.03,902.2,2026-03,2439.TW
松和,N/A,-12.28,⚪ 中性觀察,N/A,📉 獲利侵蝕,-933.5999999999999,-14.29,2025,52.35,24.4500007629,7.005730877621776,0.57,1.5,0.36,919.31,2026-03,5016.TWO
安倉,N/A,9.24,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-937.93,5.0,2025,64.49999999999999,20.25,4.709302325581397,14.56,2.03,0.42,942.93,2026-03,5548.TWO
志超,N/A,-17.45,⚪ 中性觀察,N/A,📉 獲利侵蝕,-942.04,-53.13,2025,83.55000000000001,32.25,5.789946140035906,3.73,2.27,0.3,888.91,2026-03,8213.TW
天剛,N/A,-82.78,⚪ 數據不足,N/A,📉 獲利侵蝕,-942.09,-88.24,2025,0.0,0.0,0.0,-40.09,0.52,0.06,853.85,2026-03,5310.TWO
捷迅,5.79%,3.11,⚪ 中性觀察,2.48%,📉 獲利侵蝕,-949.2299999999999,-61.8,2025,203.85,62.9000015259,4.62840334995585,59.7,6.3,0.68,887.43,2026-03,2643.TWO
沈氏,N/A,52.17,⚪ 數據不足,N/A,📉 獲利侵蝕,-954.56,-52.94,2025,-11.55,16.2999992371,0.0,-0.02,-0.11,-0.26,901.62,2026-03,8921.TWO
精英,9.91%,981.25,⚪ 中性觀察,-0.28%,📉 獲利侵蝕,-955.5,-89.22,2025,58.35,18.7000007629,4.807198139562982,14.95,1.41,0.11,866.28,2026-03,2331.TW
慧洋-KY,37.77%,-34.78,⚪ 中性觀察,36.66%,⚠️ 獲利稀釋,-961.5100000000001,766.67,2025,145.35,101.0,10.42311661506708,-17.06,5.27,1.6,1728.18,2026-03,2637.TW
燁輝,7.45%,-129.63,⚪ 數據不足,-2.27%,📉 獲利侵蝕,-963.75,-150.0,2025,-67.64999999999999,13.8999996185,0.0,-8.68,-1.85,-0.4,813.75,2026-03,2023.TW
位速,1.54%,6.88,⚪ 數據不足,-34.06%,⚠️ 獲利稀釋,-968.63,74.36,2025,-55.05,21.2000007629,0.0,27.53,-1.51,-0.1,1042.99,2026-03,3508.TWO
寶德,15.17%,9.52,⚪ 數據不足,-15.09%,📉 獲利侵蝕,-979.9100000000001,-700.0,2025,-41.400000000000006,20.5,0.0,5.58,-1.02,-0.48,279.91,2026-03,3349.TWO
英利-KY,11.02%,-8644.44,⚪ 數據不足,-2.22%,⚠️ 獲利稀釋,-980.3599999999999,51.72,2025,-252.15000000000003,19.25,0.0,-11.17,-7.87,-1.68,1032.08,2026-03,2239.TW
宏��,11.56%,-31.87,⚪ 中性觀察,2.51%,⚠️ 獲利稀釋,-982.73,35.29,2025,43.8,31.1000003815,10.650685062157534,4.14,1.26,0.23,1018.02,2026-03,2353.TW
精星,N/A,-26.77,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-983.26,130.77,2025,54.300000000000004,28.6499996185,7.914364535497238,-0.51,2.39,0.3,1114.03,2026-03,8183.TWO
築間,N/A,-259.36,⚪ 數據不足,N/A,📉 獲利侵蝕,-984.34,-909.09,2025,-171.60000000000002,19.3999996185,0.0,-14.66,-6.69,-0.9,75.25,2026-03,7723.TWO
易飛網,15.72%,-286.84,⚪ 數據不足,-0.44%,🔄 轉虧為盈,-984.71,151.52,2025,-44.7,14.5500001907,0.0,2.6,-1.42,0.17,1136.23,2026-03,2734.TWO
彩晶,N/A,58.56,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-985.9300000000001,76.0,2025,-27.599999999999998,14.1000003815,0.0,14.78,-0.75,-0.06,1061.93,2026-03,6116.TW
來思達,N/A,-1354.17,⚪ 數據不足,N/A,📉 獲利侵蝕,-998.5899999999999,-495.0,2025,-118.8,14.3999996185,0.0,-12.26,-3.49,-0.91,503.59,2026-03,8066.TWO
豐藝,N/A,-57.28,⚪ 中性觀察,N/A,📉 獲利侵蝕,-999.11,-24.24,2025,95.7,46.5499992371,7.296238124937305,-21.83,2.73,1.0,974.87,2026-03,6189.TW
廣華-KY,22.76%,-92.04,⚪ 數據不足,-1.26%,📉 獲利侵蝕,-999.97,-753.85,2025,-112.80000000000001,14.3999996185,0.0,2.83,-2.24,-1.15,246.12,2026-03,1338.TW
浩宇生醫,N/A,-38.16,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-1002.0,6.82,2025,-76.95,24.8500003815,0.0,-61.92,-2.14,-0.41,1008.82,2026-03,6872.TWO
大展證,N/A,-45.83,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-1006.46,388.24,2025,17.099999999999998,20.2999992371,17.807016874649126,-32.9,0.39,0.49,1394.7,2026-03,6020.TWO
耀勝,11.52%,-440.0,⚪ 數據不足,-13.20%,📉 獲利侵蝕,-1006.55,-125.0,2025,-7.800000000000001,37.0,0.0,26.05,-0.82,-0.45,881.55,2026-03,3207.TWO
瑞軒,9.15%,-31.22,⚪ 中性觀察,0.67%,📉 獲利侵蝕,-1013.84,-53.13,2025,37.49999999999999,36.9000015259,14.760000610360004,6.13,1.22,0.15,960.71,2026-03,2489.TW
雲嘉南,29.43%,189.47,❌ 暫避觀望,-10.81%,📉 獲利侵蝕,-1025.38,-700.0,2025,2.999999999999999,16.75,83.75000000000001,-7.75,0.51,-0.32,325.38,2026-03,3191.TWO
德宏,N/A,88.24,⚪ 數據不足,N/A,🔄 轉虧為盈,-1028.64,260.0,2025,-6.6000000000000005,175.0,0.0,58.82,-0.16,0.24,1288.64,2026-03,5475.TWO
晉弘,N/A,25.0,⚪ 數據不足,N/A,📉 獲利侵蝕,-1029.28,-900.0,2025,-24.150000000000002,51.7000007629,0.0,22.72,0.2,-0.32,129.28,2026-03,6796.TW
福懋科,N/A,-33.33,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-1037.25,182.35,2025,39.300000000000004,60.2999992371,23.015266884389312,11.07,1.36,0.96,1219.6,2026-03,8131.TW
南茂,N/A,-64.1,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-1037.92,200.0,2025,13.649999999999999,86.6999969482,95.2747219210989,5.45,0.7,0.72,1237.92,2026-03,8150.TW
福壽,9.65%,-15.09,⚪ 中性觀察,1.10%,⚠️ 獲利稀釋,-1043.77,10.0,2025,13.05,11.3999996185,13.10344783735632,0.36,0.45,0.11,1053.77,2026-03,1219.TW
霖宏,N/A,-248.85,⚪ 數據不足,N/A,🔄 轉虧為盈,-1046.69,-46.67,2025,-131.54999999999998,89.0999984741,0.0,-7.42,-2.59,0.16,1000.02,2026-03,5464.TWO
神達,10.03%,57.01,⚪ 中性觀察,3.96%,📉 獲利侵蝕,-1047.3000000000002,-0.9,2025,184.04999999999998,80.0999984741,6.528117235052975,72.06,5.15,1.1,1046.4,2026-03,3706.TW
福懋油,10.74%,8.0,⚪ 中性觀察,5.38%,⚠️ 獲利稀釋,-1058.26,15.79,2025,59.7,24.2999992371,6.105527446507537,-6.25,1.62,0.44,1074.05,2026-03,1225.TW
凌巨,N/A,-300.0,⚪ 數據不足,N/A,🔄 轉虧為盈,-1063.26,330.0,2025,-15.0,14.6499996185,0.0,-1.96,-0.3,0.43,1393.26,2026-03,8105.TW
富邦媒,N/A,-17.53,⚪ 中性觀察,N/A,📉 獲利侵蝕,-1066.47,-28.74,2025,412.79999999999995,241.0,8.757267441860467,-3.46,11.29,2.43,1037.73,2026-03,8454.TW
倍微,N/A,66.15,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-1067.95,20.0,2025,38.1,28.0499992371,11.043306786259842,4.86,1.08,0.24,1087.95,2026-03,6270.TWO
興泰,27.19%,-140.0,❌ 暫避觀望,-0.09%,📉 獲利侵蝕,-1069.73,-542.86,2025,10.949999999999998,37.5999984741,51.50684722479453,55.97,-0.03,-0.54,526.87,2026-03,1235.TW
技嘉,10.28%,24.57,⚪ 中性觀察,4.26%,⚠️ 獲利稀釋,-1069.81,69.03,2025,735.45,349.0,7.11809096471548,27.07,18.2,7.86,1138.84,2026-03,2376.TW
百容,8.90%,71.43,⚪ 中性觀察,-6.13%,⚠️ 獲利稀釋,-1071.6,188.24,2025,32.7,30.1000003815,13.807339624541283,-2.48,0.6,0.15,1259.84,2026-03,2483.TW
利勤,N/A,-116.18,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-1083.04,17.65,2025,-111.9,7.6500000954,0.0,-9.17,-2.94,-0.28,1100.69,2026-03,4426.TW
大拓-KY,N/A,102.7,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-1091.29,157.58,2025,2.8499999999999996,22.8999996185,120.52631378157896,-6.4,0.02,0.19,1248.87,2026-03,8455.TWO
佳總,N/A,-21.74,⚪ 數據不足,N/A,📉 獲利侵蝕,-1098.03,-250.0,2025,-38.1,5.8899998665,0.0,-3.95,-1.12,-0.14,848.03,2026-03,5355.TWO
東隆興,8.57%,-31.13,⚪ 中性觀察,1.90%,📉 獲利侵蝕,-1098.3000000000002,-5.88,2025,23.55,13.8000001907,8.78980903866242,-0.68,0.73,0.16,1092.42,2026-03,4401.TWO
三商壽,3.78%,-47.37,❌ 暫避觀望,0.03%,📉 獲利侵蝕,-1107.13,-200.0,2025,3.1500000000000004,9.6999998093,46.190475282380945,-28.43,0.2,-0.03,907.13,2026-03,2867.TW
亞通,N/A,25.0,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-1108.55,162.5,2025,18.9,35.75,28.373015873015877,-0.22,0.05,0.27,1271.05,2026-03,6179.TWO
金萬林-創,N/A,8.37,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-1111.44,8.54,2025,-98.39999999999999,13.0,0.0,9.49,-2.41,-0.76,1119.98,2026-03,6645.TW
天方能源,29.35%,-100.0,❌ 暫避觀望,-34.05%,📉 獲利侵蝕,-1111.49,-100.0,2025,12.6,22.3500003815,26.607143311309525,58.33,0.0,0.0,1011.49,2026-03,3073.TWO
鴻碩,1.51%,-147.12,⚪ 數據不足,-21.28%,⚠️ 獲利稀釋,-1112.6,21.49,2025,-204.29999999999998,22.7999992371,0.0,-15.24,-5.14,-0.95,1134.09,2026-03,3092.TW
亞泰金屬,N/A,22.08,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-1116.22,135.2,2025,240.74999999999994,507.0,31.588785046728976,8.58,6.8,2.94,1251.42,2026-03,6727.TWO
好德,N/A,22.78,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-1119.13,140.0,2025,69.3,29.8500003815,6.4610390436147185,9.01,2.22,0.73,1259.13,2026-03,3114.TWO
博弘,N/A,-8.26,⚪ 數據不足,N/A,📉 獲利侵蝕,-1120.8700000000001,-260.42,2025,0.0,0.0,0.0,11.23,5.11,-2.31,860.45,2026-03,6997.TWO
茂綸,N/A,17.08,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-1125.1100000000001,64.84,2025,251.25,127.5,7.611940298507463,41.88,7.54,3.0,1189.95,2026-03,6227.TWO
新興,45.87%,-43.36,⚪ 中性觀察,37.60%,⚠️ 獲利稀釋,-1128.0299999999997,3200.0,2025,42.3,36.5,12.943262411347519,-0.1,1.45,0.66,4328.03,2026-03,2605.TW
亞聚,6.52%,-39.68,⚪ 數據不足,2.26%,⚠️ 獲利稀釋,-1130.96,50.0,2025,-60.300000000000004,14.3000001907,0.0,-4.78,-1.76,-0.2,1180.96,2026-03,1308.TW
新光鋼,12.43%,-26.67,⚪ 中性觀察,7.27%,⚠️ 獲利稀釋,-1132.16,120.75,2025,123.89999999999999,43.9500007629,5.320823336912833,15.12,3.3,0.22,1252.91,2026-03,2031.TW
光耀,N/A,62.26,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-1132.8500000000001,46.58,2025,-121.05000000000001,25.0,0.0,-25.98,-3.45,-0.4,1179.43,2026-03,3666.TWO
南紡,7.45%,55.88,⚪ 數據不足,-4.90%,📉 獲利侵蝕,-1137.15,0.0,2025,-4.2,13.3999996185,0.0,-16.11,-0.15,-0.05,1137.15,2026-03,1440.TW
永捷,-12.82%,-245.95,⚪ 數據不足,-39.60%,📉 獲利侵蝕,-1138.98,-105.88,2025,-0.3000000000000011,11.6999998093,0.0,85.08,-0.54,-0.02,1033.1,2026-03,4714.TWO
桂田文創,46.90%,-70.0,⚪ 數據不足,-39.20%,⚠️ 獲利稀釋,-1141.0,60.0,2025,-11.700000000000001,9.0699996948,0.0,20.96,-0.34,-0.04,1201.0,2026-03,4806.TWO
研通,N/A,-90.74,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-1150.45,40.0,2025,-1.7999999999999996,23.3500003815,0.0,19.77,0.05,0.14,1190.45,2026-03,6229.TWO
建��,N/A,4.7,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-1154.96,8.11,2025,156.75,52.2999992371,5.004784615990431,8.17,4.01,1.2,1163.07,2026-03,3046.TW
榮星,N/A,28.3,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-1158.57,166.67,2025,-1.3499999999999996,17.5,0.0,-0.95,0.68,0.08,1325.24,2026-03,1617.TW
必應,N/A,51.64,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-1158.76,610.0,2025,305.85,73.3000030518,3.5948996101912702,38.99,9.13,1.42,1768.76,2026-03,6625.TW
巨漢,N/A,18.74,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-1163.49,564.0,2025,384.29999999999995,296.5,11.572989851678377,24.87,10.62,6.72,1727.49,2026-03,6903.TWO
亞翔,N/A,63.03,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-1166.03,149.34,2025,959.4,709.0,11.08505315822389,19.04,30.51,9.45,1315.37,2026-03,6139.TW
台化,4.05%,-1750.0,⚪ 數據不足,-1.33%,🔄 轉虧為盈,-1168.92,1437.5,2025,-31.499999999999993,70.1999969482,0.0,-17.66,-0.99,1.07,2606.42,2026-03,1326.TW
華盈,N/A,-134.48,⚪ 數據不足,N/A,📉 獲利侵蝕,-1174.03,-450.0,2025,-6.0,17.5499992371,0.0,10.06,-0.1,-0.07,724.03,2026-03,3520.TWO
江申,20.24%,-22.09,⚪ 中性觀察,6.22%,📉 獲利侵蝕,-1180.25,-202.5,2025,97.2,64.9000015259,10.015432334243826,-14.6,3.21,-0.82,977.75,2026-03,1525.TW
晟鈦,10.48%,-407.14,⚪ 數據不足,5.07%,🔄 轉虧為盈,-1183.18,685.71,2025,-13.799999999999999,67.5,0.0,13.3,-0.43,0.55,1868.89,2026-03,3229.TW
安力-KY,N/A,-24.07,⚪ 數據不足,N/A,📉 獲利侵蝕,-1190.26,-780.0,2025,-14.4,22.7999992371,0.0,18.08,-0.67,-0.44,410.26,2026-03,5223.TWO
訊芯-KY,N/A,-35.0,⚪ 數據不足,N/A,📉 獲利侵蝕,-1205.6899999999998,-37.86,2025,-52.05,409.5,0.0,45.18,0.26,-1.45,1167.83,2026-03,6451.TW
大魯閣,34.83%,1502.33,⚪ 中性觀察,-28.70%,📉 獲利侵蝕,-1212.83,-1180.0,2025,74.25,15.0,3.0303030303030303,4.63,6.03,-0.54,32.83,2026-03,1432.TW
金寶,5.36%,-4.59,⚪ 中性觀察,1.66%,📉 獲利侵蝕,-1226.55,0.0,2025,42.0,30.4500007629,10.875000272464286,-0.55,1.05,0.35,1226.55,2026-03,2312.TW
中光電,N/A,-54.76,❌ 暫避觀望,N/A,📉 獲利侵蝕,-1230.2,-700.0,2025,19.349999999999998,83.5,64.72868217054264,-0.23,0.95,-0.3,530.2,2026-03,5371.TWO
由田,53.12%,-49.53,❌ 暫避觀望,6.13%,🏰 高護城河,-1236.95,-1257.14,2025,28.349999999999994,233.5,123.54497354497357,-9.54,2.67,-0.81,-20.19,2026-03,3455.TWO
藝舍-KY,16.85%,-106.76,⚪ 數據不足,-24.14%,📉 獲利侵蝕,-1239.19,-975.0,2025,0.0,0.0,0.0,-68.65,-0.2,-0.43,264.19,2026-03,2724.TWO
力積電,N/A,-14.2,⚪ 數據不足,N/A,🔄 轉虧為盈,-1243.44,1388.46,2025,-19.050000000000004,70.6999969482,0.0,4.48,-1.86,3.36,2631.9,2026-03,6770.TW
台富,N/A,-1277.78,⚪ 數據不足,N/A,📉 獲利侵蝕,-1250.66,-200.0,2025,-39.0,12.5,0.0,-5.33,-1.12,-0.2,1050.66,2026-03,1454.TW
擎亞,N/A,-72.78,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-1252.29,75.93,2025,59.25,90.6999969482,22.9620245438481,22.83,0.89,1.9,1328.22,2026-03,8096.TWO
榮科,N/A,-56.76,⚪ 數據不足,N/A,🔄 轉虧為盈,-1261.81,119.7,2025,-137.7,60.0999984741,0.0,-11.09,-3.48,0.13,1381.51,2026-03,4989.TW
承啟,8.50%,-130.48,⚪ 數據不足,0.94%,🔄 轉虧為盈,-1269.3000000000002,87.88,2025,-31.049999999999997,36.9500007629,0.0,2.17,-0.32,0.62,1357.18,2026-03,2425.TW
根基,9.56%,34.08,⚪ 中性觀察,7.58%,📉 獲利侵蝕,-1269.95,-6.54,2025,318.15000000000003,101.0,4.761904761904762,51.01,9.52,1.43,1263.41,2026-03,2546.TW
建漢,1.56%,6600.0,⚪ 中性觀察,-12.63%,📉 獲利侵蝕,-1271.67,-124.0,2025,51.3,20.5499992371,6.008771706754386,16.55,0.68,-0.54,1147.67,2026-03,3062.TW
新鉅科,4.18%,173.02,⚪ 中性觀察,-22.27%,⚠️ 獲利稀釋,-1277.87,50.0,2025,95.55,26.1000003815,4.097331300078492,19.21,1.86,-0.27,1327.87,2026-03,3630.TWO
桓鼎-KY,N/A,54.46,⚪ 數據不足,N/A,📉 獲利侵蝕,-1278.17,-400.0,2025,-97.8,28.6499996185,0.0,-10.68,-2.52,-0.75,878.17,2026-03,5543.TWO
和桐,14.20%,19.51,⚪ 中性觀察,8.91%,⚠️ 獲利稀釋,-1279.03,175.0,2025,19.5,15.3500003815,11.807692601153844,16.5,0.5,0.23,1454.03,2026-03,1714.TW
蔚華科,16.83%,-20.55,⚪ 數據不足,-125.48%,⚠️ 獲利稀釋,-1295.4099999999999,76.92,2025,-91.95000000000002,154.5,0.0,-31.79,-2.68,-0.15,1372.33,2026-03,3055.TW
昇貿,13.39%,-4.59,⚪ 中性觀察,3.80%,⚠️ 獲利稀釋,-1299.87,39.17,2025,132.6,99.9000015259,11.300905149988687,29.36,3.16,1.73,1339.04,2026-03,3305.TW
安馳,12.45%,-44.71,❌ 暫避觀望,8.05%,⚠️ 獲利稀釋,-1299.92,40.1,2025,61.349999999999994,81.8000030518,20.000000746161373,69.32,2.3,2.83,1340.02,2026-03,3528.TW
佳龍,N/A,134.62,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-1305.47,141.67,2025,-2.8499999999999983,23.5,0.0,26.06,0.54,0.05,1447.14,2026-03,9955.TW
和大,-3.41%,-491.43,⚪ 數據不足,-18.43%,📉 獲利侵蝕,-1336.75,-40.54,2025,-108.30000000000001,47.3499984741,0.0,-8.7,-2.74,-0.52,1296.21,2026-03,1536.TW
福華,N/A,-17.44,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-1339.41,40.74,2025,-34.05,14.4499998093,0.0,10.43,-1.01,-0.16,1380.15,2026-03,8085.TWO
福永生技,13.67%,-145.21,⚪ 數據不足,-6.40%,📉 獲利侵蝕,-1351.07,-1140.0,2025,-23.400000000000002,13.5,0.0,10.78,-0.33,-0.52,211.07,2026-03,4183.TWO
山隆,7.55%,-82.6,⚪ 數據不足,-10.37%,⚠️ 獲利稀釋,-1351.1200000000001,11.76,2025,-224.55,13.3500003815,0.0,-24.55,-6.25,-1.37,1362.88,2026-03,2616.TW
