prev_eps_yoy,est_price,rev_yoy,advice,prev_year,prev_rev_yoy,symbol,price,gm,eps,pe,name,eps_yoy,prev_eps,status,date,om,expansion
-128.95,-14.7,979.38,⚪ 數據不足,2025,14.75,6283.TW,24.3500003815,N/A,-0.07,0.0,淳安,53.33,-0.22,⚠️ 獲利稀釋,2026-03,N/A,-926.05
-37.71,173.85,902.2,⚪ 中性觀察,2025,6.01,2439.TW,91.0999984741,11.63%,1.03,7.860224199663503,美律,-26.62,5.36,📉 獲利侵蝕,2026-03,3.86%,-928.82
-12.28,52.35,919.31,⚪ 中性觀察,2025,0.57,5016.TWO,25.0499992371,N/A,0.36,7.177650211203438,松和,-14.29,1.5,📉 獲利侵蝕,2026-03,N/A,-933.5999999999999
9.24,64.49999999999999,942.93,⚪ 中性觀察,2025,14.56,5548.TWO,23.75,N/A,0.42,5.523255813953489,安倉,5.0,2.03,⚠️ 獲利稀釋,2026-03,N/A,-937.93
-17.45,83.55000000000001,888.91,⚪ 中性觀察,2025,3.73,8213.TW,37.0499992371,N/A,0.3,6.6517054285637345,志超,-53.13,2.27,📉 獲利侵蝕,2026-03,N/A,-942.04
-82.78,33.0,853.85,⚪ 中性觀察,2025,-40.09,5310.TWO,23.2999992371,N/A,0.06,10.590908744136362,天剛,-88.24,0.52,📉 獲利侵蝕,2026-03,N/A,-942.09
3.11,203.85,887.43,⚪ 中性觀察,2025,59.7,2643.TWO,66.1999969482,5.79%,0.68,4.8712286201766,捷迅,-61.8,6.3,📉 獲利侵蝕,2026-03,2.48%,-949.2299999999999
52.17,-11.55,901.62,⚪ 數據不足,2025,-0.02,8921.TWO,17.9500007629,N/A,-0.26,0.0,沈氏,-52.94,-0.11,📉 獲利侵蝕,2026-03,N/A,-954.56
981.25,58.35,866.28,⚪ 中性觀察,2025,14.95,2331.TW,22.2999992371,9.91%,0.11,5.732647618791773,精英,-89.22,1.41,📉 獲利侵蝕,2026-03,-0.28%,-955.5
-34.78,145.35,1728.18,⚪ 中性觀察,2025,-17.06,2637.TW,76.8000030518,37.77%,1.6,7.925696909370486,慧洋-KY,766.67,5.27,⚠️ 獲利稀釋,2026-03,36.66%,-961.5100000000001
-129.63,-67.64999999999999,813.75,⚪ 數據不足,2025,-8.68,2023.TW,13.6499996185,7.45%,-0.4,0.0,燁輝,-150.0,-1.85,📉 獲利侵蝕,2026-03,-2.27%,-963.75
6.88,-55.05,1042.99,⚪ 數據不足,2025,27.53,3508.TWO,19.5,1.54%,-0.1,0.0,位速,74.36,-1.51,⚠️ 獲利稀釋,2026-03,-34.06%,-968.63
9.52,-41.400000000000006,279.91,⚪ 數據不足,2025,5.58,3349.TWO,18.2000007629,15.17%,-0.48,0.0,寶德,-700.0,-1.02,📉 獲利侵蝕,2026-03,-15.09%,-979.9100000000001
-8644.44,-252.15000000000003,1032.08,⚪ 數據不足,2025,-11.17,2239.TW,22.2999992371,11.02%,-1.68,0.0,英利-KY,51.72,-7.87,⚠️ 獲利稀釋,2026-03,-2.22%,-980.3599999999999
-31.87,43.8,1018.02,⚪ 中性觀察,2025,4.14,2353.TW,33.4000015259,11.56%,0.23,11.438356686952055,宏��,35.29,1.26,⚠️ 獲利稀釋,2026-03,2.51%,-982.73
-26.77,54.300000000000004,1114.03,⚪ 中性觀察,2025,-0.51,8183.TWO,32.3499984741,N/A,0.3,8.936463666878453,精星,130.77,2.39,⚠️ 獲利稀釋,2026-03,N/A,-983.26
-259.36,-171.60000000000002,75.25,⚪ 數據不足,2025,-14.66,7723.TWO,23.1000003815,N/A,-0.9,0.0,築間,-909.09,-6.69,📉 獲利侵蝕,2026-03,N/A,-984.34
-286.84,-44.7,1136.23,⚪ 數據不足,2025,2.6,2734.TWO,15.4499998093,15.72%,0.17,0.0,易飛網,151.52,-1.42,🔄 轉虧為盈,2026-03,-0.44%,-984.71
58.56,-27.599999999999998,1061.93,⚪ 數據不足,2025,14.78,6116.TW,19.0,N/A,-0.06,0.0,彩晶,76.0,-0.75,⚠️ 獲利稀釋,2026-03,N/A,-985.9300000000001
-1354.17,-118.8,503.59,⚪ 數據不足,2025,-12.26,8066.TWO,15.0500001907,N/A,-0.91,0.0,來思達,-495.0,-3.49,📉 獲利侵蝕,2026-03,N/A,-998.5899999999999
-57.28,95.7,974.87,⚪ 中性觀察,2025,-21.83,6189.TW,53.7000007629,N/A,1.0,8.416928019263322,豐藝,-24.24,2.73,📉 獲利侵蝕,2026-03,N/A,-999.11
-92.04,-112.80000000000001,246.12,⚪ 數據不足,2025,2.83,1338.TW,16.75,22.76%,-1.15,0.0,廣華-KY,-753.85,-2.24,📉 獲利侵蝕,2026-03,-1.26%,-999.97
-38.16,-76.95,1008.82,⚪ 數據不足,2025,-61.92,6872.TWO,17.1499996185,N/A,-0.41,0.0,浩宇生醫,6.82,-2.14,⚠️ 獲利稀釋,2026-03,N/A,-1002.0
-45.83,17.099999999999998,1394.7,❌ 暫避觀望,2025,-32.9,6020.TWO,22.7999992371,N/A,0.49,19.999999330789475,大展證,388.24,0.39,⚠️ 獲利稀釋,2026-03,N/A,-1006.46
-440.0,-7.800000000000001,881.55,⚪ 數據不足,2025,26.05,3207.TWO,67.6999969482,11.52%,-0.45,0.0,耀勝,-125.0,-0.82,📉 獲利侵蝕,2026-03,-13.20%,-1006.55
-31.22,37.49999999999999,960.71,❌ 暫避觀望,2025,6.13,2489.TW,47.3499984741,9.15%,0.15,18.939999389640004,瑞軒,-53.13,1.22,📉 獲利侵蝕,2026-03,0.67%,-1013.84
189.47,2.999999999999999,325.38,❌ 暫避觀望,2025,-7.75,3191.TWO,20.0,29.43%,-0.32,100.00000000000003,雲嘉南,-700.0,0.51,📉 獲利侵蝕,2026-03,-10.81%,-1025.38
88.24,-6.6000000000000005,1288.64,⚪ 數據不足,2025,58.82,5475.TWO,279.0,N/A,0.24,0.0,德宏,260.0,-0.16,🔄 轉虧為盈,2026-03,N/A,-1028.64
25.0,-24.150000000000002,129.28,⚪ 數據不足,2025,22.72,6796.TW,59.2000007629,N/A,-0.32,0.0,晉弘,-900.0,0.2,📉 獲利侵蝕,2026-03,N/A,-1029.28
-33.33,39.300000000000004,1219.6,❌ 暫避觀望,2025,11.07,8131.TW,74.8000030518,N/A,0.96,28.549619485419846,福懋科,182.35,1.36,⚠️ 獲利稀釋,2026-03,N/A,-1037.25
-64.1,13.649999999999999,1237.92,❌ 暫避觀望,2025,5.45,8150.TW,106.5,N/A,0.72,117.03296703296704,南茂,200.0,0.7,⚠️ 獲利稀釋,2026-03,N/A,-1037.92
-15.09,13.05,1053.77,⚪ 中性觀察,2025,0.36,1219.TW,12.4499998093,9.65%,0.11,14.310344608390801,福壽,10.0,0.45,⚠️ 獲利稀釋,2026-03,1.10%,-1043.77
-248.85,-131.54999999999998,1000.02,⚪ 數據不足,2025,-7.42,5464.TWO,89.0999984741,N/A,0.16,0.0,霖宏,-46.67,-2.59,🔄 轉虧為盈,2026-03,N/A,-1046.69
57.01,184.04999999999998,1046.4,⚪ 中性觀察,2025,72.06,3706.TW,85.5,10.03%,1.1,6.968215158924205,神達,-0.9,5.15,📉 獲利侵蝕,2026-03,3.96%,-1047.3000000000002
8.0,59.7,1074.05,⚪ 中性觀察,2025,-6.25,1225.TW,30.0,10.74%,0.44,7.537688442211055,福懋油,15.79,1.62,⚠️ 獲利稀釋,2026-03,5.38%,-1058.26
-300.0,-15.0,1393.26,⚪ 數據不足,2025,-1.96,8105.TW,21.3999996185,N/A,0.43,0.0,凌巨,330.0,-0.3,🔄 轉虧為盈,2026-03,N/A,-1063.26
-17.53,412.79999999999995,1037.73,⚪ 中性觀察,2025,-3.46,8454.TW,330.0,N/A,2.43,11.991279069767444,富邦媒,-28.74,11.29,📉 獲利侵蝕,2026-03,N/A,-1066.47
66.15,38.1,1087.95,❌ 暫避觀望,2025,4.86,6270.TWO,38.2999992371,N/A,0.24,15.078739857125985,倍微,20.0,1.08,⚠️ 獲利稀釋,2026-03,N/A,-1067.95
-140.0,10.949999999999998,526.87,❌ 暫避觀望,2025,55.97,1235.TW,37.5,27.19%,-0.54,51.36986301369864,興泰,-542.86,-0.03,📉 獲利侵蝕,2026-03,-0.09%,-1069.73
24.57,735.45,1138.84,⚪ 中性觀察,2025,27.07,2376.TW,330.5,10.28%,7.86,6.74077095655721,技嘉,69.03,18.2,⚠️ 獲利稀釋,2026-03,4.26%,-1069.81
71.43,32.7,1259.84,❌ 暫避觀望,2025,-2.48,2483.TW,41.9500007629,8.90%,0.15,19.24311961600917,百容,188.24,0.6,⚠️ 獲利稀釋,2026-03,-6.13%,-1071.6
-116.18,-111.9,1100.69,⚪ 數據不足,2025,-9.17,4426.TW,7.7199997902,N/A,-0.28,0.0,利勤,17.65,-2.94,⚠️ 獲利稀釋,2026-03,N/A,-1083.04
102.7,2.8499999999999996,1248.87,❌ 暫避觀望,2025,-6.4,8455.TWO,28.0,N/A,0.19,147.3684210526316,大拓-KY,157.58,0.02,⚠️ 獲利稀釋,2026-03,N/A,-1091.29
-21.74,-38.1,848.03,⚪ 數據不足,2025,-3.95,5355.TWO,6.3600001335,N/A,-0.14,0.0,佳總,-250.0,-1.12,📉 獲利侵蝕,2026-03,N/A,-1098.03
-31.13,23.55,1092.42,⚪ 中性觀察,2025,-0.68,4401.TWO,14.1000003815,8.57%,0.16,8.980891962738852,東隆興,-5.88,0.73,📉 獲利侵蝕,2026-03,1.90%,-1098.3000000000002
-47.37,3.1500000000000004,907.13,❌ 暫避觀望,2025,-28.43,2867.TW,8.720000267,3.78%,-0.03,41.52381079523809,三商壽,-200.0,0.2,📉 獲利侵蝕,2026-03,0.03%,-1107.13
25.0,18.9,1271.05,❌ 暫避觀望,2025,-0.22,6179.TWO,27.2000007629,N/A,0.27,21.58730219277778,亞通,162.5,0.05,⚠️ 獲利稀釋,2026-03,N/A,-1108.55
8.37,-98.39999999999999,1119.98,⚪ 數據不足,2025,9.49,6645.TW,16.1499996185,N/A,-0.76,0.0,金萬林-創,8.54,-2.41,⚠️ 獲利稀釋,2026-03,N/A,-1111.44
-100.0,12.6,1011.49,❌ 暫避觀望,2025,58.33,3073.TWO,22.0499992371,29.35%,0.0,26.249999091785714,天方能源,-100.0,0.0,📉 獲利侵蝕,2026-03,-34.05%,-1111.49
-147.12,-204.29999999999998,1134.09,⚪ 數據不足,2025,-15.24,3092.TW,31.2000007629,1.51%,-0.95,0.0,鴻碩,21.49,-5.14,⚠️ 獲利稀釋,2026-03,-21.28%,-1112.6
22.08,240.74999999999994,1251.42,❌ 暫避觀望,2025,8.58,6727.TWO,450.0,N/A,2.94,28.0373831775701,亞泰金屬,135.2,6.8,⚠️ 獲利稀釋,2026-03,N/A,-1116.22
22.78,69.3,1259.13,⚪ 中性觀察,2025,9.01,3114.TWO,47.7999992371,N/A,0.73,10.346320181190476,好德,140.0,2.22,⚠️ 獲利稀釋,2026-03,N/A,-1119.13
-8.26,123.15,860.45,⚪ 中性觀察,2025,11.23,6997.TWO,74.9000015259,N/A,-2.31,9.12302089231425,博弘,-260.42,5.11,📉 獲利侵蝕,2026-03,N/A,-1120.8700000000001
17.08,251.25,1189.95,⚪ 中性觀察,2025,41.88,6227.TWO,119.5,N/A,3.0,7.134328358208955,茂綸,64.84,7.54,⚠️ 獲利稀釋,2026-03,N/A,-1125.1100000000001
-43.36,42.3,4328.03,⚪ 中性觀察,2025,-0.1,2605.TW,31.7999992371,45.87%,0.66,11.276595474148937,新興,3200.0,1.45,⚠️ 獲利稀釋,2026-03,37.60%,-1128.0299999999997
-39.68,-60.300000000000004,1180.96,⚪ 數據不足,2025,-4.78,1308.TW,13.6000003815,6.52%,-0.2,0.0,亞聚,50.0,-1.76,⚠️ 獲利稀釋,2026-03,2.26%,-1130.96
-26.67,123.89999999999999,1252.91,⚪ 中性觀察,2025,15.12,2031.TW,39.0999984741,12.43%,0.22,4.733655989600484,新光鋼,120.75,3.3,⚠️ 獲利稀釋,2026-03,7.27%,-1132.16
62.26,-121.05000000000001,1179.43,⚪ 數據不足,2025,-25.98,3666.TWO,25.1499996185,N/A,-0.4,0.0,光耀,46.58,-3.45,⚠️ 獲利稀釋,2026-03,N/A,-1132.8500000000001
55.88,-4.2,1137.15,⚪ 數據不足,2025,-16.11,1440.TW,13.3999996185,7.45%,-0.05,0.0,南紡,0.0,-0.15,📉 獲利侵蝕,2026-03,-4.90%,-1137.15
-245.95,-0.3000000000000011,1033.1,⚪ 數據不足,2025,85.08,4714.TWO,12.5,-12.82%,-0.02,0.0,永捷,-105.88,-0.54,📉 獲利侵蝕,2026-03,-39.60%,-1138.98
-70.0,-11.700000000000001,1201.0,⚪ 數據不足,2025,20.96,4806.TWO,10.0,46.90%,-0.04,0.0,桂田文創,60.0,-0.34,⚠️ 獲利稀釋,2026-03,-39.20%,-1141.0
-90.74,-1.7999999999999996,1190.45,⚪ 數據不足,2025,19.77,6229.TWO,28.1499996185,N/A,0.14,0.0,研通,40.0,0.05,⚠️ 獲利稀釋,2026-03,N/A,-1150.45
4.7,156.75,1163.07,⚪ 中性觀察,2025,8.17,3046.TW,55.9000015259,N/A,1.2,5.349282442669857,建��,8.11,4.01,⚠️ 獲利稀釋,2026-03,N/A,-1154.96
28.3,-1.3499999999999996,1325.24,⚪ 數據不足,2025,-0.95,1617.TW,15.8000001907,N/A,0.08,0.0,榮星,166.67,0.68,⚠️ 獲利稀釋,2026-03,N/A,-1158.57
51.64,305.85,1768.76,⚪ 中性觀察,2025,38.99,6625.TW,78.1999969482,N/A,1.42,3.8352131902010784,必應,610.0,9.13,⚠️ 獲利稀釋,2026-03,N/A,-1158.76
18.74,384.29999999999995,1727.49,⚪ 中性觀察,2025,24.87,6903.TWO,381.0,N/A,6.72,14.871194379391103,巨漢,564.0,10.62,⚠️ 獲利稀釋,2026-03,N/A,-1163.49
63.03,959.4,1315.37,⚪ 中性觀察,2025,19.04,6139.TW,791.0,N/A,9.45,12.367104440275172,亞翔,149.34,30.51,⚠️ 獲利稀釋,2026-03,N/A,-1166.03
-1750.0,-31.499999999999993,2606.42,⚪ 數據不足,2025,-17.66,1326.TW,53.0999984741,4.05%,1.07,0.0,台化,1437.5,-0.99,🔄 轉虧為盈,2026-03,-1.33%,-1168.92
-134.48,-6.0,724.03,⚪ 數據不足,2025,10.06,3520.TWO,16.25,N/A,-0.07,0.0,華盈,-450.0,-0.1,📉 獲利侵蝕,2026-03,N/A,-1174.03
-22.09,97.2,977.75,⚪ 中性觀察,2025,-14.6,1525.TW,65.8000030518,20.24%,-0.82,10.154321458611111,江申,-202.5,3.21,📉 獲利侵蝕,2026-03,6.22%,-1180.25
-407.14,-13.799999999999999,1868.89,⚪ 數據不足,2025,13.3,3229.TW,49.5,10.48%,0.55,0.0,晟鈦,685.71,-0.43,🔄 轉虧為盈,2026-03,5.07%,-1183.18
-24.07,-14.4,410.26,⚪ 數據不足,2025,18.08,5223.TWO,25.3999996185,N/A,-0.44,0.0,安力-KY,-780.0,-0.67,📉 獲利侵蝕,2026-03,N/A,-1190.26
-35.0,-52.05,1167.83,⚪ 數據不足,2025,45.18,6451.TW,596.0,N/A,-1.45,0.0,訊芯-KY,-37.86,0.26,📉 獲利侵蝕,2026-03,N/A,-1205.6899999999998
1502.33,74.25,32.83,⚪ 中性觀察,2025,4.63,1432.TW,15.8500003815,34.83%,-0.54,3.2020202790909087,大魯閣,-1180.0,6.03,📉 獲利侵蝕,2026-03,-28.70%,-1212.83
-4.59,42.0,1226.55,⚪ 中性觀察,2025,-0.55,2312.TW,34.5499992371,5.36%,0.35,12.339285441821431,金寶,0.0,1.05,📉 獲利侵蝕,2026-03,1.66%,-1226.55
-54.76,19.349999999999998,530.2,❌ 暫避觀望,2025,-0.23,5371.TWO,76.5,N/A,-0.3,59.30232558139536,中光電,-700.0,0.95,📉 獲利侵蝕,2026-03,N/A,-1230.2
-49.53,28.349999999999994,-20.19,❌ 暫避觀望,2025,-9.54,3455.TWO,266.5,53.12%,-0.81,141.00529100529104,由田,-1257.14,2.67,🏰 高護城河,2026-03,6.13%,-1236.95
-106.76,-16.200000000000003,264.19,⚪ 數據不足,2025,-68.65,2724.TWO,11.9499998093,16.85%,-0.43,0.0,藝舍-KY,-975.0,-0.2,📉 獲利侵蝕,2026-03,-24.14%,-1239.19
-14.2,-19.050000000000004,2631.9,⚪ 數據不足,2025,4.48,6770.TW,78.5999984741,N/A,3.36,0.0,力積電,1388.46,-1.86,🔄 轉虧為盈,2026-03,N/A,-1243.44
-1277.78,-39.0,1050.66,⚪ 數據不足,2025,-5.33,1454.TW,12.8999996185,N/A,-0.2,0.0,台富,-200.0,-1.12,📉 獲利侵蝕,2026-03,N/A,-1250.66
-72.78,59.25,1328.22,❌ 暫避觀望,2025,22.83,8096.TWO,150.5,N/A,1.9,38.10126582278481,擎亞,75.93,0.89,⚠️ 獲利稀釋,2026-03,N/A,-1252.29
-56.76,-137.7,1381.51,⚪ 數據不足,2025,-11.09,4989.TW,94.0,N/A,0.13,0.0,榮科,119.7,-3.48,🔄 轉虧為盈,2026-03,N/A,-1261.81
-130.48,-31.049999999999997,1357.18,⚪ 數據不足,2025,2.17,2425.TW,39.3499984741,8.50%,0.62,0.0,承啟,87.88,-0.32,🔄 轉虧為盈,2026-03,0.94%,-1269.3000000000002
34.08,318.15000000000003,1263.41,⚪ 中性觀察,2025,51.01,2546.TW,93.0,9.56%,1.43,4.384724186704385,根基,-6.54,9.52,📉 獲利侵蝕,2026-03,7.58%,-1269.95
6600.0,51.3,1147.67,⚪ 中性觀察,2025,16.55,3062.TW,25.2000007629,1.56%,-0.54,7.368421275701754,建漢,-124.0,0.68,📉 獲利侵蝕,2026-03,-12.63%,-1271.67
173.02,95.55,1327.87,⚪ 中性觀察,2025,19.21,3630.TWO,32.9000015259,4.18%,-0.27,5.1648354043799065,新鉅科,50.0,1.86,⚠️ 獲利稀釋,2026-03,-22.27%,-1277.87
54.46,-97.8,878.17,⚪ 數據不足,2025,-10.68,5543.TWO,29.4500007629,N/A,-0.75,0.0,桓鼎-KY,-400.0,-2.52,📉 獲利侵蝕,2026-03,N/A,-1278.17
19.51,19.5,1454.03,⚪ 中性觀察,2025,16.5,1714.TW,17.8500003815,14.20%,0.23,13.730769524230768,和桐,175.0,0.5,⚠️ 獲利稀釋,2026-03,8.91%,-1279.03
-20.55,-91.95000000000002,1372.33,⚪ 數據不足,2025,-31.79,3055.TW,90.9000015259,16.83%,-0.15,0.0,蔚華科,76.92,-2.68,⚠️ 獲利稀釋,2026-03,-125.48%,-1295.4099999999999
-4.59,132.6,1339.04,❌ 暫避觀望,2025,29.36,3305.TW,139.0,13.39%,1.73,15.72398190045249,昇貿,39.17,3.16,⚠️ 獲利稀釋,2026-03,3.80%,-1299.87
-44.71,61.349999999999994,1340.02,❌ 暫避觀望,2025,69.32,3528.TW,105.0,12.45%,2.83,25.67237163814181,安馳,40.1,2.3,⚠️ 獲利稀釋,2026-03,8.05%,-1299.92
134.62,-2.8499999999999983,1447.14,⚪ 數據不足,2025,26.06,9955.TW,26.8500003815,N/A,0.05,0.0,佳龍,141.67,0.54,⚠️ 獲利稀釋,2026-03,N/A,-1305.47
-491.43,-108.30000000000001,1296.21,⚪ 數據不足,2025,-8.7,1536.TW,49.0,-3.41%,-0.52,0.0,和大,-40.54,-2.74,📉 獲利侵蝕,2026-03,-18.43%,-1336.75
-17.44,-34.05,1380.15,⚪ 數據不足,2025,10.43,8085.TWO,12.25,N/A,-0.16,0.0,福華,40.74,-1.01,⚠️ 獲利稀釋,2026-03,N/A,-1339.41
-145.21,-23.400000000000002,211.07,⚪ 數據不足,2025,10.78,4183.TWO,13.8999996185,13.67%,-0.52,0.0,福永生技,-1140.0,-0.33,📉 獲利侵蝕,2026-03,-6.40%,-1351.07
-82.6,-224.55,1362.88,⚪ 數據不足,2025,-24.55,2616.TW,13.5,7.55%,-1.37,0.0,山隆,11.76,-6.25,⚠️ 獲利稀釋,2026-03,-10.37%,-1351.1200000000001
120.0,-19.8,1433.26,⚪ 數據不足,2025,43.43,3498.TWO,118.5,41.15%,-0.2,0.0,陽程,81.37,0.48,⚠️ 獲利稀釋,2026-03,17.10%,-1351.8899999999999
-150.36,-23.400000000000002,1397.45,⚪ 數據不足,2025,96.9,6869.TW,76.5999984741,N/A,-0.99,0.0,雲豹能源,45.14,-4.2,⚠️ 獲利稀釋,2026-03,N/A,-1352.31
-22.22,-50.25,1344.23,⚪ 數據不足,2025,-21.87,5205.TWO,23.25,N/A,-0.36,0.0,中茂,-9.09,-1.43,📉 獲利侵蝕,2026-03,N/A,-1353.32
9.68,-51.9,1239.51,⚪ 數據不足,2025,59.22,2429.TW,39.5499992371,4.20%,-0.45,0.0,銘旺科,-114.29,-1.4,📉 獲利侵蝕,2026-03,-24.63%,-1353.8
32.41,-39.599999999999994,1430.94,⚪ 數據不足,2025,12.25,4577.TWO,105.5,23.60%,-0.21,0.0,達航科技,73.75,-0.73,⚠️ 獲利稀釋,2026-03,7.93%,-1357.19
-29.6,142.35,1437.19,⚪ 中性觀察,2025,-22.72,6874.TWO,85.8000030518,N/A,1.95,9.04109621199157,倍力,76.85,3.16,⚠️ 獲利稀釋,2026-03,N/A,-1360.3400000000001
-96.0,-8.25,1186.57,⚪ 數據不足,2025,-3.11,1906.TW,11.1999998093,12.71%,-0.03,0.0,寶隆,-200.0,0.01,📉 獲利侵蝕,2026-03,7.26%,-1386.57
18.73,124.65,1442.9,⚪ 中性觀察,2025,18.17,2414.TW,61.2000007629,8.10%,1.17,7.364621030433212,精技,42.68,3.17,⚠️ 獲利稀釋,2026-03,2.38%,-1400.22
-47.75,6.149999999999999,3.74,❌ 暫避觀望,2025,0.0,6877.TWO,127.0,N/A,-0.65,309.75609756097566,鏵友益,-1400.0,0.59,📉 獲利侵蝕,2026-03,N/A,-1403.74
-433.33,-135.45,1417.06,⚪ 數據不足,2025,-59.56,6443.TW,37.5,N/A,-0.2,0.0,元晶,13.04,-6.24,⚠️ 獲利稀釋,2026-03,N/A,-1404.02
-394.74,-53.699999999999996,123.71,⚪ 數據不足,2025,19.38,8097.TWO,60.7999992371,N/A,-0.72,0.0,常珵,-1283.33,-1.14,📉 獲利侵蝕,2026-03,N/A,-1407.04
-96.3,4.3500000000000005,1474.18,❌ 暫避觀望,2025,4.72,3481.TW,66.0,9.08%,0.2,227.5862068965517,群創,66.67,0.03,⚠️ 獲利稀釋,2026-03,-2.06%,-1407.51
-93.16,-1.05,1337.58,⚪ 數據不足,2025,-4.37,1220.TW,11.6999998093,8.16%,-0.17,0.0,台榮,-70.0,0.08,📉 獲利侵蝕,2026-03,-0.43%,-1407.58
-95.24,-11.25,1436.78,⚪ 數據不足,2025,-26.42,6234.TWO,45.9000015259,N/A,0.23,0.0,高僑,21.05,0.05,⚠️ 獲利稀釋,2026-03,N/A,-1415.73
-52.74,41.85,1515.35,❌ 暫避觀望,2025,1.81,1722.TW,47.5999984741,15.30%,0.19,17.060931352724012,台肥,90.0,0.95,⚠️ 獲利稀釋,2026-03,3.04%,-1425.35
1.84,317.7,1469.21,⚪ 中性觀察,2025,-2.3,3010.TW,126.5,8.77%,2.47,5.97261567516525,華立,27.32,8.84,⚠️ 獲利稀釋,2026-03,5.39%,-1441.89
-66.09,19.35,1466.61,❌ 暫避觀望,2025,-9.88,2634.TW,49.7000007629,8.73%,0.28,38.52713237434108,漢翔,12.0,0.78,⚠️ 獲利稀釋,2026-03,4.51%,-1454.61
-1744.48,-1955.4,320.49,⚪ 數據不足,2025,32.68,6806.TW,3.5099999905,N/A,-6.73,0.0,森崴能源,-1135.38,-60.0,📉 獲利侵蝕,2026-03,N/A,-1455.8700000000001
-1292.86,-35.849999999999994,465.92,⚪ 數據不足,2025,-17.32,2929.TW,5.8600001335,-8.18%,-0.22,0.0,淘帝-KY,-1000.0,-1.68,📉 獲利侵蝕,2026-03,-26.63%,-1465.92
-632.0,-62.699999999999996,1421.55,⚪ 數據不足,2025,-5.19,3268.TWO,22.3999996185,7.59%,-0.09,0.0,海德威,-50.0,-1.33,📉 獲利侵蝕,2026-03,-1.94%,-1471.55
-26.97,17.55,317.07,❌ 暫避觀望,2025,9.25,3564.TWO,45.4500007629,20.85%,-0.32,38.846154498205124,其陽,-1166.67,0.65,📉 獲利侵蝕,2026-03,1.19%,-1483.74
-33.61,43.050000000000004,1501.41,❌ 暫避觀望,2025,18.67,3312.TW,63.2000007629,5.61%,1.03,22.02090618916376,弘憶股,-1.9,1.74,📉 獲利侵蝕,2026-03,2.63%,-1503.3100000000002
-28.57,-74.85000000000001,1203.48,⚪ 數據不足,2025,-9.24,9919.TW,13.8999996185,N/A,-0.52,0.0,康那香,-308.0,-2.43,📉 獲利侵蝕,2026-03,N/A,-1511.48
-9.8,-78.0,1493.25,⚪ 數據不足,2025,-23.43,2007.TW,7.3800001144,-29.22%,-0.45,0.0,燁興,-18.42,-2.24,📉 獲利侵蝕,2026-03,-33.95%,-1511.67
-15.31,-311.84999999999997,1526.05,⚪ 數據不足,2025,-33.25,8444.TWO,5.5100002289,N/A,-3.3,0.0,綠河-KY,7.08,-10.06,⚠️ 獲利稀釋,2026-03,N/A,-1518.97
-112.33,-71.10000000000001,1549.58,⚪ 數據不足,2025,-89.32,4909.TWO,48.0499992371,-26.90%,0.05,0.0,新復興,25.0,-1.25,🔄 轉虧為盈,2026-03,-63.96%,-1524.58
-88.24,-4.3500000000000005,1686.17,⚪ 數據不足,2025,-11.24,3607.TW,16.6000003815,N/A,0.03,0.0,谷崧,108.82,0.02,⚠️ 獲利稀釋,2026-03,N/A,-1577.3500000000001
-90.28,-59.25,1403.29,⚪ 數據不足,2025,-24.07,1310.TW,9.7299995422,-7.37%,-0.94,0.0,台苯,-176.47,-1.37,📉 獲利侵蝕,2026-03,-10.27%,-1579.76
-940.0,-42.300000000000004,1551.34,⚪ 數據不足,2025,-5.97,2642.TW,21.0,N/A,-0.75,0.0,宅配通,-50.0,-1.04,📉 獲利侵蝕,2026-03,N/A,-1601.34
-269.57,-27.900000000000002,1419.09,⚪ 數據不足,2025,-4.58,6456.TW,71.6999969482,N/A,-0.61,0.0,GIS-KY,-185.71,-0.79,📉 獲利侵蝕,2026-03,N/A,-1604.8
-23.95,103.49999999999999,4257.65,⚪ 中性觀察,2025,-22.64,6177.TW,45.9000015259,N/A,3.53,6.652174134188407,達麗,2621.43,3.84,⚠️ 獲利稀釋,2026-03,N/A,-1636.2199999999998
26.8,36.449999999999996,1623.81,⚪ 中性觀察,2025,7.45,2516.TW,13.9499998093,6.67%,0.25,5.7407406622633745,新建,-16.67,1.23,📉 獲利侵蝕,2026-03,4.30%,-1640.48
11.76,53.550000000000004,1790.08,⚪ 中性觀察,2025,-2.37,6614.TW,39.9500007629,N/A,0.16,11.190476404173667,資拓宏宇,134.04,2.08,⚠️ 獲利稀釋,2026-03,N/A,-1656.04
85.65,-33.0,1730.48,⚪ 數據不足,2025,11.55,4540.TW,59.5,16.55%,-0.19,0.0,全球傳動,72.46,-0.66,⚠️ 獲利稀釋,2026-03,-1.35%,-1658.02
-25.0,-0.9,1550.22,⚪ 數據不足,2025,-34.37,1471.TW,10.8999996185,5.75%,-0.03,0.0,首利,-112.0,0.03,📉 獲利侵蝕,2026-03,-72.91%,-1662.22
-8.77,-99.9,1697.41,⚪ 數據不足,2025,-0.38,6589.TW,46.5499992371,N/A,-0.47,0.0,台康生技,9.8,-2.51,⚠️ 獲利稀釋,2026-03,N/A,-1687.6100000000001
2500.0,17.400000000000002,2449.06,⚪ 中性觀察,2025,27.32,5521.TW,10.3999996185,N/A,0.13,8.9655169125,工信,750.0,0.52,⚠️ 獲利稀釋,2026-03,N/A,-1699.06
