股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
6695.TW,芯鼎,無,37.7999992371,38.73,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8215.TW,明基材,無,21.9500007629,55.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6885.TW,全福生技,無,24.0,32.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1603.TW,華電,無,31.3999996185,13.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2752.TWO,豆府,無,206.5,21.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9906.TW,欣巴巴,無,40.2000007629,44.93,⚪ 一般監控,0.00%,0.00%,nan%,-12.61%,0.0,1,0.0,
1227.TW,佳格,無,30.75,68.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00982A.TW,主動群益台灣強棒,無,15.6899995804,43.13,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3060.TW,銘異,無,28.4500007629,45.78,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6143.TWO,振曜,無,95.0999984741,36.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2607.TW,榮運,無,50.5,16.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3305.TW,昇貿,無,107.0,51.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6236.TWO,中湛,無,21.6000003815,0.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6214.TW,精誠,無,105.0,32.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8432.TWO,東生華,無,50.9000015259,43.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1216.TW,統一,無,71.0,55.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6614.TW,資拓宏宇,無,40.5,30.77,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4746.TW,台耀,無,53.5999984741,54.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6796.TW,晉弘,無,73.8000030518,34.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3466.TWO,德晉,無,33.0,24.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3163.TWO,波若威,無,788.0,51.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1341.TW,富林-KY,無,58.0,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8463.TW,潤泰材,無,22.2999992371,14.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8077.TWO,洛��,無,41.5,34.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6684.TWO,安格,無,40.75,29.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00987A.TW,主動台新優勢成長,無,11.5100002289,48.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7711.TW,永擎,無,254.0,67.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2397.TW,友通,無,53.2999992371,36.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00678.TW,群益那斯達克生技,無,35.0299987793,38.13,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3034.TW,聯詠,無,379.5,45.5,⚪ 一般監控,50.00%,0.00%,nan%,-3.19%,0.0,2,0.0,
3528.TW,安馳,無,62.0,37.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1459.TW,聯發,無,11.6000003815,42.11,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8444.TWO,綠河-KY,無,9.1000003815,55.92,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8423.TWO,保綠-KY,無,17.9500007629,37.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6533.TW,晶心科,無,172.0,36.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6620.TWO,漢達,無,69.0,13.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3213.TWO,茂訊,無,98.5,34.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3489.TWO,森寶,無,22.8999996185,83.51,⚪ 一般監控,100.00%,0.00%,0.00%,-0.44%,0.0,1,0.0,0.0
5439.TWO,高技,無,268.0,50.87,⚪ 一般監控,100.00%,0.00%,nan%,-10.96%,0.0,1,0.0,
3005.TW,神基,無,97.5,16.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2009.TW,第一銅,無,39.7000007629,25.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5432.TWO,新門,無,137.5,35.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2882.TW,國泰金,無,70.3000030518,40.96,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00981A.TW,主動統一台股增長,無,19.4799995422,48.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
