advice,om,expansion,date,name,gm,prev_eps_yoy,est_price,symbol,status,prev_year,rev_yoy,prev_eps,prev_rev_yoy,eps,pe,eps_yoy,price
✅ 穩健價值,32.72%,2.030000000000001,2026-03,王道銀行,91.47%,-35.48,26.1,2897.TW,🏰 高護城河,2025,36.86,0.61,-2.09,0.28,6.379310564080459,38.89,11.1000003815
⚪ 數據不足,N/A,0.9399999999999977,2026-03,佐登-KY,N/A,67.52,-73.20000000000002,4190.TW,🚀 利潤擴張,2025,42.24,-1.59,1.27,-0.26,0.0,43.18,25.2000007629
✅ 穩健價值,N/A,0.6000000000000014,2026-03,精拓科,N/A,40.71,210.45,4951.TWO,🚀 利潤擴張,2025,35.11,5.98,4.88,1.71,6.62152541168211,35.71,92.9000015259
✅ 穩健價值,35.36%,0.5700000000000003,2026-03,聯邦銀,94.34%,8.94,45.6,2838.TW,🏰 高護城河,2025,17.29,1.29,4.5,0.35,7.072368421052632,17.86,21.5
✅ 穩健價值,59.33%,0.28999999999999915,2026-03,鈊象,97.58%,19.82,1433.8500000000001,3293.TWO,🏰 高護城河,2025,19.67,38.51,19.01,11.18,7.605398054189768,19.96,727.0
⚪ 數據不足,N/A,-0.07999999999999985,2026-03,享溫馨,N/A,-68.78,0.0,7760.TW,🌑 雙重衰退,2025,-1.33,0.68,-1.96,0.7,0.0,-1.41,32.5
⚪ 數據不足,N/A,-0.07999999999999985,2026-03,未知,N/A,-68.78,0.0,7760.TWO,🌑 雙重衰退,2025,-1.33,0.68,-1.96,0.7,0.0,-1.41,0.0
❌ 暫避觀望,N/A,-0.3099999999999987,2026-03,現觀科,N/A,-48.45,49.2,6906.TW,⚠️ 獲利稀釋,2025,16.31,1.87,-11.58,0.6,25.243903369451218,16.0,82.8000030518
⚪ 數據不足,N/A,-0.9000000000000004,2026-03,順藥,N/A,19.44,-90.0,6535.TWO,🌑 雙重衰退,2025,-13.62,-2.05,-8.49,-0.72,0.0,-14.52,78.0
⚪ 中性觀察,35.12%,-1.0600000000000005,2026-03,第一金,78.99%,3.31,73.8,2892.TW,🏰 高護城河,2025,12.82,1.87,7.59,0.57,8.109756407703253,11.76,39.9000015259
⚪ 數據不足,N/A,-1.1400000000000006,2026-03,鑽石投資,N/A,53.38,-65.25,6901.TW,⚠️ 獲利稀釋,2025,38.45,-1.38,51.85,-0.42,0.0,37.31,15.3500003815
⚪ 中性觀察,N/A,-1.7799999999999994,2026-03,合庫金,N/A,7.94,51.0,5880.TW,⚠️ 獲利稀釋,2025,14.28,1.36,13.01,0.36,7.955882128558824,12.5,27.0499992371
⚪ 中性觀察,38.59%,-1.8699999999999974,2026-03,彰銀,88.90%,13.53,58.949999999999996,2801.TW,🏰 高護城河,2025,20.79,1.51,8.35,0.44,7.213740555089059,18.92,28.3500003815
⚪ 中性觀察,N/A,-1.9099999999999984,2026-03,上海商銀,N/A,10.11,124.19999999999999,5876.TW,⚠️ 獲利稀釋,2025,11.29,3.06,3.7,1.05,6.002415551074879,9.38,49.7000007629
⚪ 數據不足,N/A,-2.0799999999999983,2026-03,立盈,N/A,4.79,0.0,7820.TWO,⚠️ 獲利稀釋,2025,63.3,1.76,58.62,0.79,0.0,61.22,104.5
⚪ 中性觀察,41.10%,-3.9000000000000004,2026-03,臺企銀,97.54%,2.44,49.2,2834.TW,🏰 高護城河,2025,13.27,1.26,2.85,0.35,5.564024390243902,9.37,18.25
⚪ 中性觀察,N/A,-4.2900000000000205,2026-03,宏普,N/A,422.95,84.75,2536.TW,⚠️ 獲利稀釋,2025,404.29,3.19,327.05,0.15,3.451327433628318,400.0,19.5
⚪ 數據不足,-51.18%,-5.049999999999997,2026-03,雅茗-KY,54.90%,-174.64,-105.6,2726.TWO,🏰 高護城河,2025,56.57,-3.55,0.59,-0.33,0.0,51.52,8.0399999619
❌ 暫避觀望,N/A,-5.090000000000003,2026-03,矽力*-KY,N/A,8.14,228.75000000000003,6415.TW,⚠️ 獲利稀釋,2025,120.31,6.4,1.94,1.98,28.196721311475407,115.22,430.0
⚪ 中性觀察,40.48%,-6.640000000000001,2026-03,玉山金,91.14%,30.06,81.0,2884.TW,🏰 高護城河,2025,19.37,2.12,20.44,0.62,8.5277776365,12.73,46.0499992371
⚪ 數據不足,-9.23%,-6.729999999999997,2026-03,瑞基,73.67%,8.21,-79.95,4171.TWO,🏰 高護城河,2025,56.73,-1.93,12.71,-0.09,0.0,50.0,16.4500007629
⚪ 中性觀察,31.38%,-7.1,2026-03,中信金,70.98%,11.73,151.5,2891.TW,🏰 高護城河,2025,22.25,4.08,29.29,1.18,6.891088957831684,15.15,69.5999984741
⚪ 中性觀察,22.46%,-9.66,2026-03,富邦金,42.21%,-21.56,307.35,2881.TW,🌑 雙重衰退,2025,-10.41,8.37,9.74,2.4,7.5402635431918,-20.07,154.5
⚪ 中性觀察,42.63%,-10.07,2026-03,德英,85.36%,26.01,80.39999999999999,4911.TWO,🏰 高護城河,2025,-52.83,2.18,24.13,0.23,5.41044776119403,-62.9,29.0
⚪ 中性觀察,10.37%,-10.710000000000008,2026-03,皇普,15.63%,12.42,130.95000000000002,2528.TW,🌑 雙重衰退,2025,-98.55,3.65,130.3,-0.11,2.3424972236998856,-109.26,20.4500007629
⚪ 中性觀察,N/A,-10.719999999999999,2026-03,正瀚-創,N/A,-2.59,255.0,6534.TW,⚠️ 獲利稀釋,2025,17.4,4.51,11.21,4.15,5.305882173423529,6.68,90.1999969482
⚪ 數據不足,N/A,-11.030000000000001,2026-03,日盛台駿,N/A,-280.56,-70.65,6958.TW,🔄 轉虧為盈,2025,174.36,-2.38,-7.09,0.2,0.0,163.33,17.5
⚪ 中性觀察,51.96%,-11.209999999999999,2026-03,台中銀,93.02%,0.0,57.300000000000004,2812.TW,🏰 高護城河,2025,13.77,1.53,6.96,0.4,5.039267015706806,2.56,19.25
⚪ 數據不足,N/A,-11.850000000000023,2026-03,ABC-KY,N/A,22.83,-61.349999999999994,6598.TW,🔄 轉虧為盈,2025,168.99,-1.96,38.52,0.2,0.0,157.14,27.3999996185
❌ 暫避觀望,-3.65%,-12.140000000000015,2026-03,晶宏,38.56%,-54.31,16.65,3141.TWO,⚠️ 獲利稀釋,2025,149.28,0.54,7.08,0.84,80.360357610991,137.14,89.1999969482
⚪ 數據不足,-2853.40%,-13.820000000000007,2026-03,大將,912.85%,100.0,-1.05,1453.TW,🏰 高護城河,2025,72.15,0.04,7.27,-0.05,0.0,58.33,10.8999996185
⚪ 中性觀察,30.59%,-13.85,2026-03,國泰金,62.29%,-2.94,254.09999999999997,2882.TW,🏰 高護城河,2025,12.33,7.06,-2.04,2.15,6.611570247933885,-1.52,112.0
⚪ 中性觀察,37.14%,-14.090000000000003,2026-03,永豐金,91.41%,4.57,79.35,2890.TW,🏰 高護城河,2025,47.42,1.97,15.47,0.76,8.58223091226843,33.33,45.4000015259
⚪ 數據不足,-5.22%,-15.41,2025-09,永冠-KY,7.87%,65.91,-222.15,1589.TW,⚠️ 獲利稀釋,2025,16.77,-2.71,18.73,-5.06,0.0,1.36,5.5399999619
⚪ 中性觀察,38.22%,-15.84,2026-03,遠東銀,102.49%,-14.85,34.800000000000004,2845.TW,🏰 高護城河,2025,11.99,0.93,0.06,0.25,5.818965517241379,-3.85,13.5
⚪ 數據不足,N/A,-15.91,2026-03,大洋-KY,N/A,-73.66,-159.0,5907.TW,📉 獲利侵蝕,2025,8.46,-4.55,-14.95,-1.01,0.0,-7.45,4.8400001526
⚪ 中性觀察,65.42%,-16.08,2026-03,華票,87.03%,31.37,53.849999999999994,2820.TW,🏰 高護城河,2025,76.08,1.34,33.06,0.48,4.818941291671309,60.0,17.2999992371
⚪ 中性觀察,N/A,-16.12,2026-03,訊連,N/A,-9.05,126.89999999999999,5203.TW,⚠️ 獲利稀釋,2025,20.0,3.63,18.91,1.34,6.926713767624114,3.88,58.5999984741
⚪ 中性觀察,13.25%,-16.340000000000003,2026-03,寶齡富錦,52.35%,53.1,78.60000000000001,1760.TW,🏰 高護城河,2025,98.16,2.22,1.66,0.6,10.229007342385495,81.82,53.5999984741
❌ 暫避觀望,9.16%,-17.090000000000003,2026-03,直得,38.83%,-15.24,30.150000000000002,1597.TW,⚠️ 獲利稀釋,2025,197.09,0.91,9.81,0.43,67.16417910447761,180.0,135.0
⚪ 中性觀察,-95.04%,-18.21,2026-03,上緯投控,24.80%,1276.65,545.4000000000001,3708.TW,🌑 雙重衰退,2025,-54.13,35.57,-30.75,0.13,2.7117711351512646,-72.34,98.5999984741
⚪ 數據不足,N/A,-21.590000000000003,2026-03,隆中,N/A,-99.01,-8.100000000000001,6542.TWO,⚠️ 獲利稀釋,2025,54.92,0.02,10.22,0.04,0.0,33.33,41.0999984741
⚪ 中性觀察,51.79%,-21.689999999999998,2026-03,統領,87.61%,8.85,42.45,2910.TW,🏰 高護城河,2025,18.36,1.23,-14.47,0.29,8.40989372335689,-3.33,23.7999992371
⚪ 中性觀察,N/A,-22.47,2026-03,雃博,N/A,5.26,45.45,4106.TW,⚠️ 獲利稀釋,2025,122.47,1.2,0.74,0.46,8.036303756270627,100.0,24.3500003815
❌ 暫避觀望,N/A,-22.839999999999975,2026-03,IET-KY,N/A,146.97,45.6,4971.TWO,⚠️ 獲利稀釋,2025,254.17,1.65,50.49,1.97,186.8421052631579,231.33,568.0
⚪ 數據不足,N/A,-23.32,2026-03,敘豐,N/A,-17.37,0.0,3485.TWO,🌑 雙重衰退,2025,-6.85,5.9,-10.06,1.69,0.0,-30.17,199.0
❌ 暫避觀望,N/A,-23.950000000000003,2026-03,藥華藥,N/A,53.11,530.85,6446.TW,⚠️ 獲利稀釋,2025,76.92,13.64,60.61,5.79,32.777620796835265,52.97,1160.0
⚪ 中性觀察,N/A,-25.2,2026-03,長聖,N/A,7.69,177.14999999999998,6712.TWO,⚠️ 獲利稀釋,2025,49.97,4.88,8.96,1.39,13.54784081287045,24.77,160.0
⚪ 中性觀察,N/A,-26.030000000000005,2026-03,鑫傳,N/A,-36.41,83.55000000000001,6856.TWO,⚠️ 獲利稀釋,2025,47.77,2.62,19.24,0.56,7.5044881933752245,21.74,41.7999992371
❌ 暫避觀望,N/A,-26.439999999999998,2026-03,伍豐,N/A,-90.28,9.750000000000002,8076.TWO,⚠️ 獲利稀釋,2025,326.44,0.14,-11.54,0.16,32.92307633615384,300.0,21.3999996185
⚪ 中性觀察,34.02%,-27.14,2026-03,名軒,49.04%,-57.74,116.85,1442.TW,🌑 雙重衰退,2025,-55.17,3.03,-62.17,0.23,3.998716253979461,-82.31,31.1499996185
⚪ 數據不足,N/A,-27.559999999999995,2026-03,雲象科技-創,N/A,-67.15,0.0,7803.TW,🌑 雙重衰退,2025,-6.92,-2.29,91.93,-0.78,0.0,-34.48,0.0
⚪ 數據不足,N/A,-27.559999999999995,2026-03,未知,N/A,-67.15,0.0,7803.TWO,🌑 雙重衰退,2025,-6.92,-2.29,91.93,-0.78,0.0,-34.48,0.0
⚪ 數據不足,10.47%,-28.31,2026-03,華園,89.24%,-234.62,-24.3,2702.TW,🔄 轉虧為盈,2025,18.79,-0.35,-2.27,0.19,0.0,-9.52,12.8999996185
⚪ 中性觀察,41.97%,-28.85,2026-03,雙美,77.03%,6.9,521.55,4728.TWO,🏰 高護城河,2025,28.12,13.33,11.45,4.07,11.317227494966927,-0.73,393.5
⚪ 中性觀察,N/A,-28.87,2026-03,森鉅,N/A,-66.05,78.15,8942.TWO,📉 獲利侵蝕,2025,20.98,1.83,-20.5,1.05,7.811900338368521,-7.89,40.7000007629
⚪ 數據不足,7.94%,-28.88,2026-03,美食-KY,59.54%,-175.3,-53.400000000000006,2723.TW,🔄 轉虧為盈,2025,39.9,-2.47,-4.59,1.31,0.0,11.02,79.1999969482
⚪ 中性觀察,N/A,-30.67,2026-03,和潤企業,N/A,10.4,158.4,6592.TW,⚠️ 獲利稀釋,2025,55.42,4.72,-18.16,0.76,5.511363708607954,24.75,58.2000007629
⚪ 數據不足,N/A,-31.44999999999999,2026-03,廣閎科,N/A,-102.7,-26.700000000000003,6693.TWO,🔄 轉虧為盈,2025,542.16,-0.09,29.21,1.17,0.0,510.71,179.5
❌ 暫避觀望,3.21%,-34.69,2026-03,泓瀚,33.55%,-85.43,7.35,4741.TWO,⚠️ 獲利稀釋,2025,244.69,0.29,-17.82,0.31,77.14285558591837,210.0,37.7999992371
⚪ 數據不足,-1427.47%,-34.92,2026-03,中福,64.71%,-51.85,-14.1,1435.TW,🏰 高護城河,2025,54.92,-0.41,-43.98,-0.08,0.0,20.0,22.6000003815
⚪ 數據不足,N/A,-35.099999999999994,2026-03,御嵿,N/A,-17.7,-81.6,3522.TWO,🔄 轉虧為盈,2025,125.1,-2.66,27.85,0.4,0.0,90.0,13.0
⚪ 中性觀察,-1.56%,-36.16,2026-03,富華新,21.31%,-82.6,55.05,3056.TW,🌑 雙重衰退,2025,-63.16,1.07,-68.21,0.01,3.88283378746594,-99.32,14.25
⚪ 中性觀察,7.13%,-37.59000000000003,2026-03,樂事綠能,16.87%,876.92,45.3,1529.TW,⚠️ 獲利稀釋,2025,470.92,1.01,32.89,0.16,5.4139074110927154,433.33,16.3500003815
❌ 暫避觀望,N/A,-37.72999999999999,2026-03,強盛新,N/A,-95.82,16.650000000000002,1463.TW,🌑 雙重衰退,2025,-64.4,0.13,23.84,-0.01,15.900900557207207,-102.13,17.6499996185
❌ 暫避觀望,N/A,-37.95,2026-03,騰雲,N/A,40.48,210.89999999999998,6870.TWO,⚠️ 獲利稀釋,2025,104.62,7.08,20.33,1.1,21.266002844950215,66.67,299.0
⚪ 中性觀察,N/A,-38.26,2026-03,弘煜科,N/A,-34.28,80.1,6482.TWO,🌑 雙重衰退,2025,-33.46,2.32,-10.07,0.28,4.503745175486891,-71.72,24.0499992371
❌ 暫避觀望,N/A,-38.51,2026-03,光焱科技,N/A,-45.05,142.5,7728.TWO,⚠️ 獲利稀釋,2025,94.63,4.92,-6.16,1.53,60.63157894736842,56.12,576.0
⚪ 數據不足,N/A,-39.09,2026-03,天能綠電,N/A,112.83,0.0,7842.TWO,⚠️ 獲利稀釋,2025,86.87,4.01,123.22,1.33,0.0,47.78,97.3000030518
⚪ 數據不足,N/A,-39.849999999999994,2026-03,溢泰實業,N/A,-28.57,0.0,7818.TW,🌑 雙重衰退,2025,-12.84,5.65,-4.14,0.88,0.0,-52.69,60.0999984741
⚪ 數據不足,N/A,-39.849999999999994,2026-03,未知,N/A,-28.57,0.0,7818.TWO,🌑 雙重衰退,2025,-12.84,5.65,-4.14,0.88,0.0,-52.69,0.0
❌ 暫避觀望,14.28%,-39.860000000000014,2026-03,泓格,53.43%,46.3,103.20000000000002,3577.TWO,🏰 高護城河,2025,130.77,2.37,9.44,1.47,16.787790697674417,90.91,115.5
⚪ 數據不足,6.07%,-39.879999999999995,2026-03,點晶,71.52%,-74.29,-25.049999999999997,3288.TWO,🏰 高護城河,2025,123.55,-0.64,-10.15,-0.08,0.0,83.67,21.4500007629
⚪ 中性觀察,N/A,-40.22,2026-03,群益期,N/A,-6.01,207.15,6024.TW,⚠️ 獲利稀釋,2025,97.36,5.48,9.98,1.76,4.438812399500362,57.14,61.2999992371
⚪ 數據不足,N/A,-40.43,2026-03,沛爾生醫-創,N/A,44.38,-235.35000000000002,6949.TW,⚠️ 獲利稀釋,2025,50.51,-7.23,60.07,-1.18,0.0,10.08,50.7999992371
❌ 暫避觀望,N/A,-40.510000000000005,2026-03,億而得,N/A,-39.36,27.450000000000003,6423.TWO,🌑 雙重衰退,2025,-6.55,0.58,2.34,0.28,46.6666675004918,-47.06,85.4000015259
⚪ 數據不足,N/A,-40.620000000000005,2026-03,旅天下,N/A,16.53,0.0,6961.TWO,📉 獲利侵蝕,2025,0.49,4.23,-8.56,1.9,0.0,-40.13,47.5
⚪ 數據不足,-1090.16%,-40.9,2026-03,淳紳,59.04%,42.64,-28.05,4529.TWO,🏰 高護城河,2025,40.9,-0.74,-22.14,-0.17,0.0,0.0,3.4100000858
❌ 暫避觀望,69.19%,-42.38999999999999,2026-03,川湖,76.10%,59.82,3584.3999999999996,2059.TW,🏰 高護城河,2025,81.21,103.23,72.77,36.58,53.02142618011383,38.82,12670.0
⚪ 中性觀察,N/A,-44.06000000000001,2026-03,華景電,N/A,31.09,626.85,6788.TWO,⚠️ 獲利稀釋,2025,77.29,17.36,19.97,4.49,8.052165589854033,33.23,336.5
⚪ 中性觀察,12.46%,-44.18000000000001,2026-03,寒舍,44.04%,-56.22,85.95,2739.TW,⚠️ 獲利稀釋,2025,153.86,2.36,2.72,1.3,6.457242582897033,109.68,37.0
⚪ 中性觀察,N/A,-44.419999999999995,2026-03,理銘,N/A,-34.98,157.95000000000002,6212.TWO,🌑 雙重衰退,2025,-37.96,3.96,-55.31,0.4,3.0389363722697054,-82.38,32.0
⚪ 數據不足,N/A,-46.32000000000001,2026-03,倍利科,N/A,279.4,0.0,7822.TW,⚠️ 獲利稀釋,2025,124.98,14.04,187.82,4.93,0.0,78.66,865.0
⚪ 數據不足,N/A,-46.75,2026-03,公勝保經,N/A,-34.17,0.0,6028.TWO,📉 獲利侵蝕,2025,11.65,7.86,5.26,2.48,0.0,-35.1,96.4000015259
⚪ 中性觀察,N/A,-47.19,2026-03,系微,N/A,-9.63,235.35,6231.TWO,📉 獲利侵蝕,2025,47.19,6.66,4.64,1.7,14.308476736775017,0.0,224.5
⚪ 中性觀察,N/A,-47.68,2026-03,中租-KY,N/A,-13.92,431.25,5871.TW,📉 獲利侵蝕,2025,47.02,11.24,-4.62,3.26,3.756521739130435,-0.66,108.0
⚪ 中性觀察,18.42%,-48.0,2026-03,固緯,51.76%,20.66,111.3,2423.TW,🏰 高護城河,2025,142.03,2.92,5.54,1.3,9.946092055498653,94.03,73.8000030518
❌ 暫避觀望,N/A,-48.8,2026-03,微程式,N/A,-82.84,22.050000000000004,7721.TW,⚠️ 獲利稀釋,2025,88.8,0.55,-36.07,0.21,42.24489692115645,40.0,62.0999984741
⚪ 數據不足,N/A,-48.970000000000006,2026-03,商丞,N/A,48.61,-14.85,8277.TWO,⚠️ 獲利稀釋,2025,67.15,-0.37,-16.98,-0.09,0.0,18.18,16.0
⚪ 數據不足,-63.16%,-49.61999999999989,2026-03,聯合再生,-18.77%,41.22,-10.5,3576.TW,🔄 轉虧為盈,2025,1122.35,-0.77,-47.33,1.07,0.0,1072.73,17.6000003815
⚪ 數據不足,N/A,-52.29,2026-03,耀穎,N/A,43.08,0.0,7772.TWO,🌑 雙重衰退,2025,-19.71,1.86,12.72,0.35,0.0,-72.0,188.0
⚪ 中性觀察,N/A,-54.99,2026-03,達爾膚,N/A,-26.4,283.05,6523.TWO,📉 獲利侵蝕,2025,9.64,7.78,-5.92,1.88,4.753576944790672,-45.35,89.6999969482
⚪ 數據不足,N/A,-55.010000000000005,2026-03,民盛,N/A,-10.5,0.0,7811.TWO,🌑 雙重衰退,2025,-18.25,8.1,18.06,1.09,0.0,-73.26,73.0
⚪ 數據不足,N/A,-55.470000000000006,2026-03,凌陽創新,N/A,4.12,0.0,5236.TWO,⚠️ 獲利稀釋,2025,98.26,8.59,10.0,2.97,0.0,42.79,0.0
❌ 暫避觀望,N/A,-55.730000000000004,2026-03,長佳智能,N/A,183.87,34.35,6841.TWO,⚠️ 獲利稀釋,2025,100.17,0.89,12.23,0.26,23.406112870786025,44.44,53.5999984741
⚪ 中性觀察,N/A,-55.77,2026-03,台生材,N/A,3600.0,50.099999999999994,6649.TWO,🌑 雙重衰退,2025,-44.23,1.4,128.22,0.0,10.673653151467066,-100.0,35.6500015259
⚪ 中性觀察,14.06%,-55.970000000000006,2026-03,遠百,54.41%,-5.49,55.35000000000001,2903.TW,🏰 高護城河,2025,74.15,1.56,-2.68,0.39,6.043360226856368,18.18,22.2999992371
⚪ 數據不足,N/A,-56.31,2026-03,泰藝,N/A,-90.0,-4.65,8289.TWO,⚠️ 獲利稀釋,2025,356.31,0.04,16.02,0.28,0.0,300.0,44.2999992371
⚪ 中性觀察,N/A,-56.580000000000005,2026-03,龍巖,N/A,-28.2,101.10000000000001,5530.TWO,⚠️ 獲利稀釋,2025,59.84,2.75,-2.7,0.95,7.255193104732938,3.26,48.9000015259
⚪ 中性觀察,-167.95%,-57.19,2026-03,泰豐,20.10%,721.43,25.500000000000004,2102.TW,⚠️ 獲利稀釋,2025,162.75,6.28,-0.57,0.01,9.794117422647059,105.56,16.6499996185
⚪ 數據不足,-26.13%,-57.69,2026-03,浩泰,34.86%,36.07,-19.05,4131.TWO,⚠️ 獲利稀釋,2025,141.56,-0.78,297.52,-0.05,0.0,83.87,31.2000007629
⚪ 中性觀察,N/A,-57.870000000000005,2026-03,京城,N/A,-77.57,79.80000000000001,2524.TW,🌑 雙重衰退,2025,-17.97,1.71,-60.41,0.36,6.654135625169173,-75.84,35.4000015259
⚪ 數據不足,N/A,-58.480000000000004,2026-03,台微醫,N/A,60.8,-6.75,6767.TWO,🔄 轉虧為盈,2025,27.71,-0.49,-6.86,0.09,0.0,-30.77,25.3999996185
⚪ 中性觀察,N/A,-58.480000000000004,2026-03,美吾華,N/A,4.62,55.2,1731.TW,⚠️ 獲利稀釋,2025,65.98,1.36,6.61,0.43,5.692934989918478,7.5,20.9500007629
⚪ 中性觀察,21.51%,-58.529999999999994,2026-03,東洋,56.36%,7.55,237.29999999999998,4105.TWO,🏰 高護城河,2025,71.91,6.27,9.49,1.78,4.993678887484197,13.38,79.0
⚪ 中性觀察,N/A,-59.980000000000004,2026-03,愛派司,N/A,-1.21,200.99999999999997,6918.TW,📉 獲利侵蝕,2025,55.78,5.16,8.61,1.39,5.5820897799850755,-4.2,74.8000030518
⚪ 數據不足,N/A,-60.09,2026-03,長廣,N/A,-26.3,0.0,7795.TW,🌑 雙重衰退,2025,-17.44,3.11,-15.04,0.21,0.0,-77.53,505.0
⚪ 數據不足,N/A,-61.379999999999995,2026-03,宏�硒撥s,N/A,169.31,0.0,7794.TWO,📉 獲利侵蝕,2025,46.86,2.72,18.71,0.53,0.0,-14.52,30.5
⚪ 中性觀察,N/A,-62.099999999999994,2026-03,軒郁,N/A,-2.0,330.59999999999997,6703.TWO,⚠️ 獲利稀釋,2025,74.83,9.9,-8.29,1.87,4.582577132486389,12.73,101.0
⚪ 中性觀察,N/A,-62.29,2026-03,東生華,N/A,23.05,136.79999999999998,8432.TWO,⚠️ 獲利稀釋,2025,90.14,3.63,19.79,1.01,5.5482454467214914,27.85,50.5999984741
⚪ 中性觀察,N/A,-62.51,2026-03,意藍,N/A,8.39,103.2,6925.TWO,📉 獲利侵蝕,2025,32.15,3.11,14.61,0.39,8.197674640392442,-30.36,56.4000015259
⚪ 數據不足,-77.27%,-62.719999999999985,2026-03,樂威科-KY,33.80%,57.28,-76.65,4154.TWO,⚠️ 獲利稀釋,2025,131.64,-1.82,-35.31,-0.25,0.0,68.92,11.6499996185
⚪ 數據不足,N/A,-62.94,2026-03,華洋精機,N/A,14.65,0.0,6983.TWO,🌑 雙重衰退,2025,-8.7,4.46,24.42,0.19,0.0,-71.64,348.0
⚪ 中性觀察,N/A,-63.88999999999999,2026-03,宏正,N/A,-25.6,118.35000000000001,6277.TW,⚠️ 獲利稀釋,2025,82.57,3.08,-1.49,1.08,9.923954759416983,18.68,78.3000030518
⚪ 數據不足,-377.43%,-64.41,2026-03,富榮綱,100.00%,57.53,-20.4,3115.TWO,🏰 高護城河,2025,53.3,-0.44,12.25,-0.1,0.0,-11.11,8.2600002289
❌ 暫避觀望,N/A,-64.5,2026-03,精測,N/A,95.56,1138.3500000000001,6510.TWO,⚠️ 獲利稀釋,2025,119.02,30.41,33.33,10.43,48.75477665041507,54.52,3700.0
⚪ 數據不足,-9.00%,-64.8,2026-03,凌陽,45.66%,-181.82,-11.55,2401.TW,⚠️ 獲利稀釋,2025,131.47,-0.37,-2.04,-0.02,0.0,66.67,25.75
⚪ 數據不足,-58.74%,-65.32,2026-03,金麗科,58.46%,-491.18,-77.55,3228.TWO,🏰 高護城河,2025,53.08,-2.03,-27.25,-0.55,0.0,-12.24,171.5
⚪ 數據不足,N/A,-65.49999999999999,2026-03,大億金茂,N/A,-129.28,-25.8,8107.TWO,🔄 轉虧為盈,2025,177.04,-0.53,2.06,0.03,0.0,111.54,12.1000003815
❌ 暫避觀望,1.38%,-65.56,2026-03,昆盈,39.89%,-50.0,10.65,2365.TW,⚠️ 獲利稀釋,2025,165.56,0.32,-1.99,0.14,40.352112138732394,100.0,28.6499996185
⚪ 中性觀察,N/A,-65.57999999999993,2026-03,宇瞻,N/A,209.22,396.44999999999993,8271.TW,⚠️ 獲利稀釋,2025,1985.02,6.7,41.93,14.54,7.623912220961031,1919.44,201.5
⚪ 數據不足,N/A,-65.58,2026-03,晶心科,N/A,-20600.0,-405.15,6533.TW,📉 獲利侵蝕,2025,20.45,-8.2,7.0,-3.28,0.0,-45.13,254.5
⚪ 中性觀察,N/A,-65.6,2026-03,智冠,N/A,4.25,304.65000000000003,5478.TWO,⚠️ 獲利稀釋,2025,128.72,7.93,-3.78,2.39,4.780896035160019,63.12,97.0999984741
⚪ 中性觀察,N/A,-65.85,2026-03,邦睿生技-創,N/A,30.28,153.0,6955.TW,📉 獲利侵蝕,2025,52.46,4.13,37.43,0.97,9.313725490196079,-13.39,95.0
⚪ 數據不足,-2058.21%,-66.11999999999999,2026-03,醣聯,19.48%,0.95,-77.1,4168.TWO,📉 獲利侵蝕,2025,2.71,-2.16,157.54,-0.67,0.0,-63.41,21.6000003815
⚪ 數據不足,-9.65%,-66.42,2026-03,富野,51.65%,0.0,-66.15,2736.TWO,🏰 高護城河,2025,99.75,-1.83,36.07,-0.1,0.0,33.33,11.3000001907
⚪ 數據不足,N/A,-67.48,2026-03,悅城,N/A,-68.0,-52.05,6405.TW,⚠️ 獲利稀釋,2025,100.81,-1.26,-99.4,-0.26,0.0,33.33,41.9500007629
⚪ 中性觀察,N/A,-69.93,2026-03,意騰-KY,N/A,67.87,438.15000000000003,7749.TW,⚠️ 獲利稀釋,2025,111.76,11.77,85.22,3.56,13.009243409791168,41.83,380.0
❌ 暫避觀望,N/A,-70.53999999999999,2026-03,信驊,N/A,52.82,3805.05,5274.TWO,⚠️ 獲利稀釋,2025,130.07,103.92,40.64,37.41,82.41021799976346,59.53,20905.0
⚪ 中性觀察,N/A,-71.35,2026-03,櫻花建,N/A,21.4,126.15,2539.TW,📉 獲利侵蝕,2025,14.66,3.46,55.27,0.68,4.191438763376932,-56.69,35.25
⚪ 中性觀察,54.00%,-71.47000000000001,2026-03,台積電,62.33%,46.42,2466.0,2330.TW,🏰 高護城河,2025,129.86,66.26,31.61,22.08,14.963503649635037,58.39,2460.0
❌ 暫避觀望,N/A,-71.77,2026-03,台聯櫃,N/A,7.69,15.75,5601.TWO,📉 獲利侵蝕,2025,71.77,0.42,1.81,0.1,28.57142857142857,0.0,30.0
❌ 暫避觀望,N/A,-73.16,2026-03,維田,N/A,-18.87,46.349999999999994,6570.TWO,⚠️ 獲利稀釋,2025,232.25,1.29,3.05,0.57,15.226536969935276,159.09,47.0499992371
⚪ 數據不足,N/A,-73.19999999999999,2026-03,生華科,N/A,10.09,-106.50000000000001,6492.TWO,📉 獲利侵蝕,2025,64.38,-2.97,7.0,-0.75,0.0,-8.82,34.0999984741
⚪ 中性觀察,24.73%,-73.75,2026-03,嘉實,63.24%,-10.36,248.7,3158.TWO,🏰 高護城河,2025,76.49,7.27,7.07,1.5,5.1628467113449945,2.74,85.5999984741
⚪ 中性觀察,N/A,-74.55,2026-03,華研,N/A,-9.97,404.99999999999994,8446.TWO,📉 獲利侵蝕,2025,28.0,10.3,-21.14,1.78,3.118518405488889,-46.55,84.1999969482
