eps,gm,prev_rev_yoy,price,pe,advice,est_price,prev_year,rev_yoy,prev_eps_yoy,eps_yoy,name,status,date,expansion,symbol,prev_eps,om
2.63,33.00%,3.18,181.5,7.462993421052632,⚪ 中性觀察,364.8,2025,147.7,-37.78,-38.46,可成,📉 獲利侵蝕,2026-03,-186.16,2474.TW,11.33,13.69%
1.57,N/A,6.37,179.5,13.325909428359315,⚪ 中性觀察,202.05000000000004,2025,195.24,19.71,9.03,富鼎,⚠️ 獲利稀釋,2026-03,-186.21,8261.TW,5.73,N/A
3.68,N/A,22.89,289.5,9.25215723873442,⚪ 中性觀察,469.34999999999997,2025,226.99,31.94,40.71,茂達,⚠️ 獲利稀釋,2026-03,-186.28,6138.TWO,13.04,N/A
0.33,13.84%,11.98,20.3500003815,5.898550835217391,⚪ 中性觀察,51.74999999999999,2025,746.29,25.87,560.0,欣陸,⚠️ 獲利稀釋,2026-03,-186.28999999999996,3703.TW,1.8,7.24%
-0.31,N/A,-20.79,23.7999992371,0.0,⚪ 數據不足,-57.3,2025,205.02,-129.33,18.42,上亞科技,⚠️ 獲利稀釋,2026-03,-186.60000000000002,6130.TWO,-1.72,N/A
1.29,30.67%,2.26,122.0,14.336075205640423,⚪ 中性觀察,127.64999999999999,2025,295.15,-11.97,108.06,聯電,⚠️ 獲利稀釋,2026-03,-187.08999999999997,2303.TW,3.34,19.78%
0.17,18.12%,-23.26,13.8500003815,0.0,⚪ 數據不足,-0.5999999999999996,2025,152.59,-77.66,-34.62,昶和,📉 獲利侵蝕,2026-03,-187.21,1468.TW,0.21,2.42%
-0.31,-8.98%,-72.48,24.8500003815,0.0,⚪ 數據不足,-46.50000000000001,2025,249.55,58.98,62.2,德晉,⚠️ 獲利稀釋,2026-03,-187.35000000000002,3466.TWO,-1.11,-223.66%
-0.07,41.27%,29.3,56.0999984741,0.0,⚪ 數據不足,-0.5999999999999996,2025,254.52,-63.43,66.67,磐儀,⚠️ 獲利稀釋,2026-03,-187.85000000000002,3594.TWO,0.49,10.21%
0.96,38.42%,20.44,218.0,44.580777096114524,❌ 暫避觀望,73.35,2025,306.09,294.12,118.18,大銀微系統,⚠️ 獲利稀釋,2026-03,-187.90999999999997,4576.TW,2.01,13.23%
2.05,25.60%,11.44,144.5,10.133239831697056,⚪ 中性觀察,213.89999999999998,2025,207.08,-34.26,18.82,宜特,⚠️ 獲利稀釋,2026-03,-188.26000000000002,3289.TWO,4.81,4.49%
0.81,30.15%,5.0,31.8500003815,7.109375085156251,⚪ 中性觀察,67.19999999999999,2025,219.52,27.34,30.65,五鼎,⚠️ 獲利稀釋,2026-03,-188.87,1733.TW,1.63,7.57%
0.28,N/A,-4.71,20.2000007629,0.0,⚪ 數據不足,-268.8,2025,147.3,-431.94,-41.67,上福,🔄 轉虧為盈,2026-03,-188.97000000000003,6128.TW,-9.56,N/A
0.87,N/A,2.05,42.5,4.028436018957346,⚪ 中性觀察,158.25,2025,145.78,-13.68,-43.51,百和,📉 獲利侵蝕,2026-03,-189.29,9938.TW,4.1,N/A
0.76,33.75%,6.92,31.5499992371,4.257759681120108,⚪ 中性觀察,111.15,2025,171.96,48.04,-17.39,強信-KY,📉 獲利侵蝕,2026-03,-189.35000000000002,4560.TW,3.02,16.61%
1.54,29.12%,-11.96,501.0,12.81657712970069,⚪ 中性觀察,586.35,2025,107.78,-38.69,-81.73,營邦,📉 獲利侵蝕,2026-03,-189.51,3693.TWO,15.5,0.48%
2.46,36.55%,16.17,177.5,8.456407813244402,⚪ 中性觀察,314.85,2025,205.07,17.2,15.17,世禾,⚠️ 獲利稀釋,2026-03,-189.9,3551.TWO,8.36,18.42%
3.29,42.20%,20.89,663.0,21.25681308111574,❌ 暫避觀望,467.85,2025,200.1,-6.3,9.67,華城,⚠️ 獲利稀釋,2026-03,-190.43,1519.TW,13.99,19.22%
0.33,43.31%,-10.89,38.2999992371,23.78881940192547,❌ 暫避觀望,24.15,2025,194.32,-49.1,3.13,普安,⚠️ 獲利稀釋,2026-03,-191.19,2495.TW,1.13,9.76%
1.9,28.71%,2.41,57.2000007629,4.430673955298218,⚪ 中性觀察,193.65,2025,174.54,-18.35,-17.11,友輝,📉 獲利侵蝕,2026-03,-191.64999999999998,4933.TWO,5.77,12.48%
1.33,N/A,11.78,65.5999984741,8.049079567374234,⚪ 中性觀察,122.25,2025,369.13,-7.65,177.08,迎廣,⚠️ 獲利稀釋,2026-03,-192.04999999999998,6117.TW,3.77,N/A
-0.03,N/A,-52.73,15.8999996185,0.0,⚪ 數據不足,-30.450000000000003,2025,286.81,53.77,94.64,創業家,⚠️ 獲利稀釋,2026-03,-192.17000000000002,8477.TWO,-0.92,N/A
1.38,N/A,19.44,63.7999992371,6.42497474693857,⚪ 中性觀察,148.95,2025,231.62,61.93,39.39,幸康,⚠️ 獲利稀釋,2026-03,-192.23000000000002,3332.TWO,3.53,N/A
1.73,N/A,0.88,221.5,17.96431467964315,❌ 暫避觀望,184.95,2025,257.27,-2.81,64.76,騰輝電子-KY,⚠️ 獲利稀釋,2026-03,-192.51,6672.TW,4.85,N/A
-0.67,N/A,12.63,26.6000003815,0.0,⚪ 數據不足,-22.8,2025,89.63,-102.22,-103.03,凱衛,📉 獲利侵蝕,2026-03,-192.66,5201.TWO,-0.06,N/A
-0.48,5.61%,-29.93,22.8999996185,0.0,⚪ 數據不足,-106.95,2025,172.74,-35.42,-20.0,揚智,📉 獲利侵蝕,2026-03,-192.74,3041.TW,-3.43,-198.78%
1.96,19.80%,-9.64,61.5,11.736641221374045,⚪ 中性觀察,78.60000000000001,2025,190.77,-77.5,-3.47,世德,📉 獲利侵蝕,2026-03,-194.24,2066.TWO,1.34,-4.97%
0.67,N/A,-3.81,92.8000030518,0.0,⚪ 數據不足,-137.10000000000002,2025,396.14,-356.73,201.59,智崴,🔄 轉虧為盈,2026-03,-194.54999999999998,5263.TWO,-2.87,N/A
3.82,N/A,15.02,199.0,5.846063454759107,⚪ 中性觀察,510.59999999999997,2025,219.37,39.41,24.03,視陽,⚠️ 獲利稀釋,2026-03,-195.34,6782.TW,14.08,N/A
2.52,N/A,19.26,223.5,11.744613767735155,⚪ 中性觀察,285.45000000000005,2025,218.89,19.42,22.93,意德士,⚠️ 獲利稀釋,2026-03,-195.95999999999998,7556.TWO,7.1,N/A
0.44,N/A,-0.92,26.2999992371,6.261904580261905,⚪ 中性觀察,63.0,2025,192.14,-31.2,-4.35,晶采,📉 獲利侵蝕,2026-03,-196.48999999999998,8049.TWO,1.72,N/A
3.66,N/A,16.17,192.5,6.116936765173181,⚪ 中性觀察,472.04999999999995,2025,206.96,10.57,10.24,望隼,⚠️ 獲利稀釋,2026-03,-196.72,4771.TW,12.71,N/A
-0.51,19.82%,-51.34,30.0,0.0,⚪ 數據不足,-69.45,2025,126.74,-73.98,-70.0,鴻華先進-創,📉 獲利侵蝕,2026-03,-196.74,2258.TW,-2.15,-262.93%
0.72,23.99%,16.17,52.7999992371,3.464566879074803,⚪ 中性觀察,228.6,2025,135.88,8.01,-61.08,僑威,📉 獲利侵蝕,2026-03,-196.95999999999998,3078.TWO,6.07,12.10%
6.55,33.74%,0.95,319.5,6.023755656108597,⚪ 中性觀察,795.6,2025,205.28,-9.03,8.26,南寶,⚠️ 獲利稀釋,2026-03,-197.02,4766.TW,20.25,16.17%
0.9,N/A,29.59,125.5,14.712778429073856,⚪ 中性觀察,127.95000000000002,2025,226.47,62.03,28.57,正淩,⚠️ 獲利稀釋,2026-03,-197.9,8147.TWO,3.08,N/A
0.04,58.07%,-4.54,37.5,35.37735849056604,❌ 暫避觀望,15.9,2025,106.5,-57.53,-91.84,遠見,🏰 高護城河,2026-03,-198.34,3040.TW,0.32,-3.25%
3.24,24.61%,2.94,186.0,6.623931623931624,⚪ 中性觀察,421.2,2025,548.43,24.88,350.0,鮮活果汁-KY,⚠️ 獲利稀釋,2026-03,-198.42999999999995,1256.TW,11.19,6.32%
2.41,33.35%,0.1,163.0,6.7578772802653395,⚪ 中性觀察,361.8,2025,179.22,4.45,-19.45,鈞興-KY,📉 獲利侵蝕,2026-03,-198.67,4571.TW,9.61,18.52%
0.75,N/A,-3.53,81.0,8.240081383519836,⚪ 中性觀察,147.45,2025,168.9,-28.08,-29.91,立端,📉 獲利侵蝕,2026-03,-198.81,6245.TWO,4.38,N/A
1.6,N/A,6.29,108.0,6.498194945848376,⚪ 中性觀察,249.29999999999995,2025,199.94,5.71,0.64,中保科,⚠️ 獲利稀釋,2026-03,-199.3,9917.TW,6.77,N/A
0.35,30.14%,-15.65,27.3500003815,10.600775341666665,⚪ 中性觀察,38.7,2025,182.28,-75.14,-17.07,裕隆,📉 獲利侵蝕,2026-03,-199.35,2201.TW,0.93,7.44%
1.95,37.83%,7.08,202.0,13.835616438356164,⚪ 中性觀察,219.00000000000003,2025,253.02,34.97,53.66,欣銓,⚠️ 獲利稀釋,2026-03,-199.36,3264.TWO,5.99,26.59%
0.21,N/A,-10.2,29.9500007629,8.460452192909605,⚪ 中性觀察,53.1,2025,223.18,-3.49,23.53,樂斯科,⚠️ 獲利稀釋,2026-03,-199.65,6662.TWO,1.66,N/A
0.13,N/A,39.1,16.6000003815,2.561728453935185,⚪ 中性觀察,97.2,2025,107.98,-76.4,-92.57,大研生醫*,📉 獲利侵蝕,2026-03,-200.55,7780.TW,0.51,N/A
2.97,34.07%,3.79,221.5,7.905067808708065,⚪ 中性觀察,420.30000000000007,2025,208.08,-2.88,6.45,統一超,⚠️ 獲利稀釋,2026-03,-201.63000000000002,2912.TW,10.78,2.95%
0.08,48.58%,13.69,134.5,9.725234996384671,⚪ 中性觀察,207.45,2025,110.9,13.11,-91.21,喬山,📉 獲利侵蝕,2026-03,-202.11,1736.TW,9.06,9.78%
1.17,N/A,5.25,78.6999969482,9.0252290078211,⚪ 中性觀察,130.8,2025,261.03,17.71,58.9,瀚荃,⚠️ 獲利稀釋,2026-03,-202.12999999999997,8103.TW,3.92,N/A
2.21,39.10%,6.85,228.5,8.269996380745567,⚪ 中性觀察,414.45,2025,176.57,-2.81,-25.59,興勤,📉 獲利侵蝕,2026-03,-202.16,2428.TW,11.76,22.33%
1.67,N/A,-7.81,80.0,6.2402496099844,⚪ 中性觀察,192.29999999999998,2025,219.85,-14.93,17.61,勁豐,⚠️ 獲利稀釋,2026-03,-202.24,6577.TWO,5.64,N/A
0.82,N/A,0.66,35.6500015259,7.617521693568377,⚪ 中性觀察,70.19999999999999,2025,201.11,-37.18,-1.22,金興精密,📉 獲利侵蝕,2026-03,-202.33,7732.TW,1.73,N/A
0.59,N/A,6.12,74.1999969482,6.607301598236865,⚪ 中性觀察,168.45000000000002,2025,159.18,2.66,-43.27,互動,📉 獲利侵蝕,2026-03,-202.45000000000002,6486.TWO,5.78,N/A
2.91,N/A,2.9,56.7000007629,3.5840708446839438,⚪ 中性觀察,237.30000000000004,2025,244.12,-10.95,41.46,台灣虎航,⚠️ 獲利稀釋,2026-03,-202.66,6757.TW,5.37,N/A
1.32,32.18%,5.34,177.0,13.604919292851651,⚪ 中性觀察,195.15000000000003,2025,198.02,-15.57,-5.07,晶技,📉 獲利侵蝕,2026-03,-203.09,3042.TW,5.28,14.07%
1.61,N/A,26.97,282.0,25.706472196900638,❌ 暫避觀望,164.55,2025,222.57,51.58,19.4,昇陽半導體,⚠️ 獲利稀釋,2026-03,-203.17,8028.TW,4.37,N/A
1.95,N/A,1.41,45.7999992371,3.423019374970105,⚪ 中性觀察,200.7,2025,236.89,37.27,33.56,洛��,⚠️ 獲利稀釋,2026-03,-203.32999999999998,8077.TWO,6.04,N/A
2.08,N/A,78.68,88.6999969482,1.9919154940085337,⚪ 中性觀察,667.9499999999999,2025,158.08,242.99,-45.41,寬宏藝術,📉 獲利侵蝕,2026-03,-203.49,6596.TWO,18.83,N/A
3.61,32.65%,-2.91,166.0,4.275045068246202,⚪ 中性觀察,582.4499999999999,2025,174.36,-20.89,-29.35,拓凱,📉 獲利侵蝕,2026-03,-203.71,4536.TW,14.92,10.54%
2.52,28.63%,-26.81,215.0,8.122402720060446,⚪ 中性觀察,397.04999999999995,2025,200.72,-52.93,-3.08,上品,📉 獲利侵蝕,2026-03,-203.8,4770.TW,10.2,14.44%
0.01,39.78%,-19.18,52.5,0.0,⚪ 數據不足,-56.85,2025,120.7,-757.14,-83.33,聚積,🔄 轉虧為盈,2026-03,-204.03,3527.TWO,-1.84,-22.71%
-0.27,N/A,16.55,17.8500003815,0.0,⚪ 數據不足,-5.25,2025,169.3,20.0,-35.0,威健生技,📉 獲利侵蝕,2026-03,-204.3,6661.TWO,0.06,N/A
0.17,N/A,8.24,16.2000007629,4.64183402948424,⚪ 中性觀察,52.35,2025,136.36,55.43,-68.52,百和興業-KY,📉 獲利侵蝕,2026-03,-204.88,8404.TW,1.43,N/A
0.16,41.59%,2.54,52.9000015259,8.787375668754153,⚪ 中性觀察,90.3,2025,121.25,180.15,-84.0,台耀,📉 獲利侵蝕,2026-03,-205.25,4746.TW,3.67,21.37%
0.4,32.08%,0.59,31.1000003815,10.097402721266233,⚪ 中性觀察,46.2,2025,222.99,7.2,17.65,精聯,⚠️ 獲利稀釋,2026-03,-205.34,3652.TW,1.34,2.52%
0.3,N/A,22.23,60.0999984741,27.56880663949541,❌ 暫避觀望,32.7,2025,180.5,213.64,-25.0,盛群,📉 獲利侵蝕,2026-03,-205.5,6202.TW,0.76,N/A
0.22,N/A,-5.88,24.1499996185,11.780487618780489,⚪ 中性觀察,30.749999999999996,2025,170.48,2.44,-35.29,光譜,📉 獲利侵蝕,2026-03,-205.76999999999998,5381.TWO,0.72,N/A
0.12,N/A,8.46,68.5999984741,20.477611484805973,❌ 暫避觀望,50.24999999999999,2025,172.58,205.88,-33.33,東研信超,📉 獲利侵蝕,2026-03,-205.91000000000003,6840.TWO,1.58,N/A
0.04,42.45%,21.26,30.7999992371,8.235293913663101,⚪ 中性觀察,56.1,2025,110.07,13.37,-95.96,橙的,📉 獲利侵蝕,2026-03,-206.02999999999997,4554.TWO,2.12,4.92%
-0.22,N/A,-7.24,13.1499996185,0.0,⚪ 數據不足,-16.8,2025,123.19,36.84,-83.33,得利影,📉 獲利侵蝕,2026-03,-206.51999999999998,6144.TWO,-0.36,N/A
-0.07,N/A,19.96,17.7999992371,0.0,⚪ 數據不足,-28.650000000000002,2025,73.39,44.71,-133.33,全譜,📉 獲利侵蝕,2026-03,-206.72000000000003,6228.TWO,-0.47,N/A
3.03,18.26%,14.65,722.0,55.072463768115945,❌ 暫避觀望,196.64999999999998,2025,603.64,8.17,396.72,波若威,⚠️ 獲利稀釋,2026-03,-206.91999999999996,3163.TWO,6.22,5.03%
0.05,N/A,-10.97,12.0,109.09090909090908,❌ 暫避觀望,1.6500000000000001,2025,156.93,-87.27,-50.0,華興,📉 獲利侵蝕,2026-03,-206.93,6164.TW,0.07,N/A
-3.35,-76.10%,-6.55,26.25,0.0,⚪ 數據不足,-444.0,2025,134.38,-77.68,-72.68,浩鼎,📉 獲利侵蝕,2026-03,-207.06,4174.TWO,-15.61,-2289.99%
0.54,N/A,-10.51,77.8000030518,10.542005833577237,⚪ 中性觀察,110.7,2025,195.47,-30.29,-11.67,晶焱,📉 獲利侵蝕,2026-03,-207.14,6411.TWO,3.18,N/A
-0.02,40.07%,-12.58,16.25,270.83333333333326,❌ 暫避觀望,0.9000000000000001,2025,96.33,-131.88,-111.11,鈺寶-創,📉 獲利侵蝕,2026-03,-207.44,3150.TW,-0.22,-42.60%
-0.06,N/A,-6.89,13.1000003815,0.0,⚪ 數據不足,-24.45,2025,285.71,-147.37,77.78,富堡,⚠️ 獲利稀釋,2026-03,-207.92999999999998,8929.TWO,-0.45,N/A
1.19,N/A,2.77,45.8499984741,5.8556830745977,⚪ 中性觀察,117.45,2025,254.89,17.48,46.91,聚和,⚠️ 獲利稀釋,2026-03,-207.98,6509.TWO,2.87,N/A
4.56,32.53%,31.04,186.5,3.99101219773165,⚪ 中性觀察,700.9499999999999,2025,225.85,38.68,17.83,鼎翰,⚠️ 獲利稀釋,2026-03,-208.01999999999998,3611.TWO,19.63,8.38%
0.31,N/A,-0.14,21.8999996185,7.525773064776632,⚪ 中性觀察,43.650000000000006,2025,160.69,-22.16,-47.46,昇銳,📉 獲利侵蝕,2026-03,-208.15,3128.TWO,1.32,N/A
0.96,33.30%,-4.78,97.5999984741,11.495877323215549,⚪ 中性觀察,127.35000000000001,2025,154.92,-46.9,-53.4,威強電,📉 獲利侵蝕,2026-03,-208.32,3022.TW,4.63,5.30%
0.32,N/A,-8.72,22.0,34.92063492063492,❌ 暫避觀望,9.450000000000001,2025,321.84,-64.62,113.33,特力,⚠️ 獲利稀釋,2026-03,-208.51,2908.TW,0.23,N/A
0.58,31.32%,12.31,30.1499996185,6.140529453869654,⚪ 中性觀察,73.65,2025,247.51,28.24,38.1,祺驊,⚠️ 獲利稀釋,2026-03,-209.41,1593.TWO,2.18,10.89%
3.0,N/A,16.7,380.0,25.885558583106267,❌ 暫避觀望,220.2,2025,395.26,7.67,185.71,沛亨,⚠️ 獲利稀釋,2026-03,-209.54999999999998,6291.TWO,6.6,N/A
1.09,N/A,9.65,46.3499984741,4.311627765032558,⚪ 中性觀察,161.25,2025,219.66,32.45,10.1,統振,⚠️ 獲利稀釋,2026-03,-209.56,6170.TWO,4.49,N/A
0.4,N/A,11.04,39.4000015259,7.801980500178218,⚪ 中性觀察,75.75,2025,179.87,-7.56,-29.82,進典,📉 獲利侵蝕,2026-03,-209.69,6843.TWO,2.2,N/A
0.83,29.73%,12.91,43.2000007629,2.8973843570020117,⚪ 中性觀察,223.65,2025,182.02,39.0,-27.83,金洲,📉 獲利侵蝕,2026-03,-209.85000000000002,4417.TWO,6.13,19.04%
3.97,N/A,-3.24,872.0,23.89041095890411,❌ 暫避觀望,547.5,2025,240.11,-25.74,30.16,環球晶,⚠️ 獲利稀釋,2026-03,-209.95000000000002,6488.TWO,15.29,N/A
0.16,51.08%,4.08,29.3500003815,108.70370511666665,❌ 暫避觀望,4.050000000000001,2025,288.05,35.71,77.78,全友,🏰 高護城河,2026-03,-210.27,2305.TW,0.2,3.74%
0.21,N/A,9.11,424.5,6.5357967667436485,⚪ 中性觀察,974.25,2025,111.76,-38.71,-98.52,保瑞,📉 獲利侵蝕,2026-03,-210.28,6472.TW,23.9,N/A
0.7,N/A,21.08,83.5,17.995689655172416,❌ 暫避觀望,69.6,2025,258.92,9.66,47.73,台半,⚠️ 獲利稀釋,2026-03,-211.19000000000003,5425.TWO,2.07,N/A
0.66,N/A,-7.32,48.7999992371,8.637168006566371,⚪ 中性觀察,84.75,2025,219.95,-48.17,8.47,商億-KY,⚠️ 獲利稀釋,2026-03,-211.48,8482.TW,2.3,N/A
-0.3,-118.96%,-11.95,5.0599999428,0.0,⚪ 數據不足,-68.24999999999999,2025,200.76,50.57,-11.11,勝悅-KY,📉 獲利侵蝕,2026-03,-211.87,1340.TW,-2.61,-391.42%
0.7,34.09%,22.61,50.0,6.265664160401002,⚪ 中性觀察,119.7,2025,237.63,25.0,25.45,榮昌,⚠️ 獲利稀釋,2026-03,-212.18,3684.TWO,3.5,7.78%
-0.11,42.43%,12.21,27.5,6.8238213399503715,⚪ 中性觀察,60.45,2025,72.97,216.0,-139.29,皇將,📉 獲利侵蝕,2026-03,-212.26,4744.TWO,2.51,14.38%
-1.18,N/A,-1.54,142.5,15.25695931477516,❌ 暫避觀望,140.1,2025,221.69,34.45,8.59,眾達-KY,⚠️ 獲利稀釋,2026-03,-213.1,4977.TW,4.48,N/A
0.26,N/A,1.95,17.8999996185,10.22857121057143,⚪ 中性觀察,26.25,2025,299.79,25.86,85.71,保綠-KY,⚠️ 獲利稀釋,2026-03,-214.08000000000004,8423.TWO,0.73,N/A
0.47,25.59%,28.48,85.4000015259,44.02061934324742,❌ 暫避觀望,29.099999999999998,2025,234.71,-24.29,20.51,聯一光,⚠️ 獲利稀釋,2026-03,-214.20000000000002,3441.TWO,1.06,8.79%
0.06,47.97%,-12.89,10.3000001907,1.2160566931168832,⚪ 中性觀察,127.04999999999998,2025,117.28,3612.5,-97.79,日勝生,📉 獲利侵蝕,2026-03,-215.07,2547.TW,2.85,18.04%
0.17,N/A,5.25,63.5,235.18518518518513,❌ 暫避觀望,4.050000000000001,2025,196.24,-58.24,-19.05,立��,📉 獲利侵蝕,2026-03,-215.29000000000002,8111.TWO,0.38,N/A
0.97,31.96%,0.33,32.0,4.712812960235641,⚪ 中性觀察,101.85,2025,205.88,-23.39,-10.19,三芳,📉 獲利侵蝕,2026-03,-216.07,1307.TW,2.85,13.66%
0.29,30.12%,-1.28,18.2000007629,3.947939427960955,⚪ 中性觀察,69.14999999999999,2025,140.17,203.51,-76.23,松瑞藥,📉 獲利侵蝕,2026-03,-216.39999999999998,4167.TWO,1.72,9.56%
0.03,36.41%,11.77,20.7000007629,0.0,⚪ 數據不足,-38.1,2025,166.87,-1950.0,-50.0,西柏,🔄 轉虧為盈,2026-03,-216.87,3541.TWO,-0.83,-11.64%
0.63,N/A,-19.95,40.9000015259,0.0,⚪ 數據不足,-0.4500000000000004,2025,176.26,-112.99,-41.12,橘子,🔄 轉虧為盈,2026-03,-217.38,6180.TWO,-1.53,N/A
1.13,31.11%,3.54,42.5999984741,4.863013524440639,⚪ 中性觀察,131.4,2025,221.19,-3.53,2.73,世坤,⚠️ 獲利稀釋,2026-03,-218.46,4305.TWO,3.83,23.00%
0.3,34.49%,-4.79,17.9500007629,3.936403676074562,⚪ 中性觀察,68.39999999999999,2025,225.94,60.48,7.14,東森,⚠️ 獲利稀釋,2026-03,-218.8,2614.TW,1.99,10.29%
0.08,17.99%,-5.05,30.25,26.304347826086957,❌ 暫避觀望,17.25,2025,130.8,-73.65,-88.24,哲固,📉 獲利侵蝕,2026-03,-219.04000000000002,3434.TWO,0.47,0.82%
0.11,N/A,1.99,65.9000015259,83.41772345050633,❌ 暫避觀望,11.85,2025,339.6,0.0,120.0,華容,⚠️ 獲利稀釋,2026-03,-219.60000000000002,5328.TWO,0.39,N/A
2.63,N/A,-6.01,114.5,4.513204572329523,⚪ 中性觀察,380.55,2025,210.03,-4.01,-9.93,巨路,📉 獲利侵蝕,2026-03,-219.96,6192.TW,10.06,N/A
1.42,N/A,-6.13,140.0,11.308562197092083,⚪ 中性觀察,185.70000000000002,2025,227.68,-28.68,7.58,博盛半導體,⚠️ 獲利稀釋,2026-03,-220.1,7712.TWO,5.42,N/A
4.14,37.11%,17.37,703.0,20.848161328588375,❌ 暫避觀望,505.79999999999995,2025,249.81,19.76,29.37,辛耘,⚠️ 獲利稀釋,2026-03,-220.44,3583.TW,13.82,15.14%
0.94,37.08%,-0.76,38.2000007629,7.655310774128256,⚪ 中性觀察,74.85000000000001,2025,211.71,-30.67,-8.74,雲品,📉 獲利侵蝕,2026-03,-220.45000000000002,2748.TW,2.17,16.89%
0.33,N/A,30.85,42.0,27.096774193548388,❌ 暫避觀望,23.25,2025,242.78,-12.0,22.22,安��,⚠️ 獲利稀釋,2026-03,-220.56,6174.TWO,0.66,N/A
1.24,34.11%,5.36,54.9000015259,3.932664865752149,⚪ 中性觀察,209.4,2025,223.06,6.43,2.48,中航,⚠️ 獲利稀釋,2026-03,-220.58,2612.TW,5.46,23.81%
7.91,34.59%,31.76,1650.0,29.033960936125286,❌ 暫避觀望,852.4499999999999,2025,321.7,70.65,100.76,台達電,⚠️ 獲利稀釋,2026-03,-220.94,2308.TW,23.14,16.35%
2.73,23.92%,-13.25,85.4000015259,3.4051037291028705,⚪ 中性觀察,376.20000000000005,2025,208.73,-33.63,-12.22,萬海,📉 獲利侵蝕,2026-03,-220.95,2615.TW,11.21,18.94%
-0.11,N/A,0.42,24.3500003815,0.0,⚪ 數據不足,-6.6,2025,247.65,14.29,26.67,天瀚,⚠️ 獲利稀釋,2026-03,-220.98000000000002,6225.TW,-0.06,N/A
0.79,29.01%,40.69,83.9000015259,23.903134337863246,❌ 暫避觀望,52.65,2025,357.73,1116.67,136.36,富喬,⚠️ 獲利稀釋,2026-03,-221.37,1815.TWO,1.64,12.18%
2.56,N/A,6.82,229.0,15.958188153310106,❌ 暫避觀望,215.25,2025,327.2,-25.14,105.83,翔名,⚠️ 獲利稀釋,2026-03,-221.37,8091.TWO,5.89,N/A
1.03,27.10%,5.47,101.0,10.676532769556024,⚪ 中性觀察,141.9,2025,235.89,7.02,14.44,遠傳,⚠️ 獲利稀釋,2026-03,-221.45,4904.TW,3.81,14.21%
0.11,28.78%,1.42,48.2000007629,28.352941625235296,❌ 暫避觀望,25.499999999999996,2025,126.45,-106.38,-95.26,永新-KY,🔄 轉虧為盈,2026-03,-221.71,4557.TW,-0.67,9.33%
1.26,N/A,1.72,215.0,11.971046770601335,⚪ 中性觀察,269.40000000000003,2025,204.58,0.0,-17.65,家碩,📉 獲利侵蝕,2026-03,-222.23000000000002,6953.TWO,7.99,N/A
0.54,19.09%,-3.19,10.6999998093,15.970148969104477,❌ 暫避觀望,10.05,2025,232.51,88.8,10.2,云辰,🔄 轉虧為盈,2026-03,-222.31,2390.TW,-0.14,-7.49%
-0.2,-156.07%,-75.71,14.8500003815,0.0,⚪ 數據不足,-34.8,2025,248.3,54.11,25.93,太極,⚠️ 獲利稀釋,2026-03,-222.37,4934.TW,-0.95,-456.27%
-0.22,N/A,10.0,183.0,0.0,⚪ 數據不足,-66.75,2025,285.58,-93.62,62.5,鈦昇,⚠️ 獲利稀釋,2026-03,-223.07999999999998,8027.TWO,-0.93,N/A
2.02,37.55%,4.01,157.0,9.224441833137485,⚪ 中性觀察,255.29999999999998,2025,230.24,-5.55,6.32,勝一,⚠️ 獲利稀釋,2026-03,-223.92000000000002,1773.TW,6.81,23.35%
1.0,31.15%,-3.05,26.6000003815,3.3543506155737703,⚪ 中性觀察,118.94999999999999,2025,243.47,-2.67,19.05,第一保,⚠️ 獲利稀釋,2026-03,-224.42,2852.TW,2.92,10.03%
0.31,39.69%,6.13,66.0999984741,6.374156072719384,⚪ 中性觀察,155.54999999999998,2025,180.03,100.43,-44.64,歐買尬,📉 獲利侵蝕,2026-03,-224.67000000000002,3687.TWO,4.67,12.64%
1.74,31.02%,10.6,115.0,5.536831969186325,⚪ 中性觀察,311.55000000000007,2025,213.36,16.67,-12.12,神基,📉 獲利侵蝕,2026-03,-225.48000000000002,3005.TW,8.43,14.37%
0.07,21.56%,-2.29,24.7999992371,0.0,⚪ 數據不足,-10.95,2025,466.13,-125.0,240.0,仲琦,🔄 轉虧為盈,2026-03,-226.13,2419.TW,-0.36,3.08%
10.64,N/A,59.42,1065.0,10.989577958930965,⚪ 中性觀察,1453.65,2025,235.99,50.45,9.69,AES-KY,⚠️ 獲利稀釋,2026-03,-226.3,6781.TW,38.2,N/A
1.67,N/A,7.83,114.5,9.819897084048028,⚪ 中性觀察,174.9,2025,257.89,11.03,31.5,韋僑,⚠️ 獲利稀釋,2026-03,-226.39,6417.TWO,4.83,N/A
1.11,33.86%,-3.29,50.0999984741,6.489637108044041,⚪ 中性觀察,115.8,2025,234.22,-16.11,7.77,東鹼,⚠️ 獲利稀釋,2026-03,-226.45,1708.TW,3.28,19.41%
1.59,30.63%,-10.49,224.0,13.485851896447924,⚪ 中性觀察,249.14999999999998,2025,205.39,-38.87,-21.29,宇隆,📉 獲利侵蝕,2026-03,-226.67999999999998,2233.TW,6.7,10.84%
0.02,34.28%,-4.48,130.0,0.0,⚪ 數據不足,-110.25,2025,131.47,-863.46,-96.15,新唐,🔄 轉虧為盈,2026-03,-227.62,4919.TW,-3.97,-9.71%
