eps,status,date,eps_yoy,advice,symbol,prev_eps_yoy,pe,price,name,rev_yoy,om,gm,expansion,prev_year,est_price,prev_rev_yoy,prev_eps
0.28,🏰 高護城河,2026-03,38.89,✅ 穩健價值,2897.TW,-35.48,6.063218500402299,10.5500001907,王道銀行,36.86,32.72%,91.47%,2.030000000000001,2025,26.1,-2.09,0.61
-0.26,🚀 利潤擴張,2026-03,43.18,⚪ 數據不足,4190.TW,67.52,0.0,26.0499992371,佐登-KY,42.24,N/A,N/A,0.9399999999999977,2025,-73.20000000000002,1.27,-1.59
1.71,🚀 利潤擴張,2026-03,35.71,✅ 穩健價值,4951.TWO,40.71,6.863863367911619,96.3000030518,精拓科,35.11,N/A,N/A,0.6000000000000014,2025,210.45,4.88,5.98
0.35,🏰 高護城河,2026-03,17.86,✅ 穩健價值,2838.TW,8.94,7.763158020230263,23.6000003815,聯邦銀,17.29,35.36%,94.34%,0.5700000000000003,2025,45.6,4.5,1.29
11.18,🏰 高護城河,2026-03,19.96,✅ 穩健價值,3293.TWO,19.82,8.306308191233393,794.0,鈊象,19.67,59.33%,97.58%,0.28999999999999915,2025,1433.8500000000001,19.01,38.51
0.7,🌑 雙重衰退,2026-03,-1.41,⚪ 數據不足,7760.TW,-68.78,0.0,36.7000007629,享溫馨,-1.33,N/A,N/A,-0.07999999999999985,2025,0.0,-1.96,0.68
0.7,🌑 雙重衰退,2026-03,-1.41,⚪ 數據不足,7760.TWO,-68.78,0.0,0.0,未知,-1.33,N/A,N/A,-0.07999999999999985,2025,0.0,-1.96,0.68
0.6,⚠️ 獲利稀釋,2026-03,16.0,❌ 暫避觀望,6906.TW,-48.45,26.615854588963415,87.3000030518,現觀科,16.31,N/A,N/A,-0.3099999999999987,2025,49.2,-11.58,1.87
-0.72,🌑 雙重衰退,2026-03,-14.52,⚪ 數據不足,6535.TWO,19.44,0.0,106.5,順藥,-13.62,N/A,N/A,-0.9000000000000004,2025,-90.0,-8.49,-2.05
0.57,🏰 高護城河,2026-03,11.76,⚪ 中性觀察,2892.TW,3.31,6.7174795197357735,33.0499992371,第一金,12.82,35.12%,78.99%,-1.0600000000000005,2025,73.8,7.59,1.87
-0.42,⚠️ 獲利稀釋,2026-03,37.31,⚪ 數據不足,6901.TW,53.38,0.0,18.8999996185,鑽石投資,38.45,N/A,N/A,-1.1400000000000006,2025,-65.25,51.85,-1.38
0.36,⚠️ 獲利稀釋,2026-03,12.5,⚪ 中性觀察,5880.TW,7.94,7.308823641617647,24.8500003815,合庫金,14.28,N/A,N/A,-1.7799999999999994,2025,51.0,13.01,1.36
0.44,🏰 高護城河,2026-03,18.92,⚪ 中性觀察,2801.TW,13.53,5.979643765903308,23.5,彰銀,20.79,38.59%,88.90%,-1.8699999999999974,2025,58.949999999999996,8.35,1.51
1.05,⚠️ 獲利稀釋,2026-03,9.38,⚪ 中性觀察,5876.TW,10.11,5.036231976195652,41.7000007629,上海商銀,11.29,N/A,N/A,-1.9099999999999984,2025,124.19999999999999,3.7,3.06
0.79,⚠️ 獲利稀釋,2026-03,61.22,⚪ 數據不足,7820.TWO,4.79,0.0,126.5,立盈,63.3,N/A,N/A,-2.0799999999999983,2025,0.0,58.62,1.76
0.35,🏰 高護城河,2026-03,9.37,⚪ 中性觀察,2834.TW,2.44,5.48780487804878,18.0,臺企銀,13.27,41.10%,97.54%,-3.9000000000000004,2025,49.2,2.85,1.26
0.15,⚠️ 獲利稀釋,2026-03,400.0,⚪ 中性觀察,2536.TW,422.95,3.8230089170796457,21.6000003815,宏普,404.29,N/A,N/A,-4.2900000000000205,2025,84.75,327.05,3.19
-0.33,🏰 高護城河,2026-03,51.52,⚪ 數據不足,2726.TWO,-174.64,0.0,9.25,雅茗-KY,56.57,-51.18%,54.90%,-5.049999999999997,2025,-105.6,0.59,-3.55
1.98,⚠️ 獲利稀釋,2026-03,115.22,❌ 暫避觀望,6415.TW,8.14,40.655737704918025,620.0,矽力*-KY,120.31,N/A,N/A,-5.090000000000003,2025,228.75000000000003,1.94,6.4
0.62,🏰 高護城河,2026-03,12.73,⚪ 中性觀察,2884.TW,30.06,6.379629770907407,34.4500007629,玉山金,19.37,40.48%,91.14%,-6.640000000000001,2025,81.0,20.44,2.12
-0.09,🏰 高護城河,2026-03,50.0,⚪ 數據不足,4171.TWO,8.21,0.0,17.2000007629,瑞基,56.73,-9.23%,73.67%,-6.729999999999997,2025,-79.95,12.71,-1.93
1.18,🏰 高護城河,2026-03,15.15,⚪ 中性觀察,2891.TW,11.73,7.069307081772277,71.4000015259,中信金,22.25,31.38%,70.98%,-7.1,2025,151.5,29.29,4.08
2.4,🌑 雙重衰退,2026-03,-20.07,⚪ 中性觀察,2881.TW,-21.56,5.929721815519765,121.5,富邦金,-10.41,22.46%,42.21%,-9.66,2025,307.35,9.74,8.37
0.23,🏰 高護城河,2026-03,-62.9,⚪ 中性觀察,4911.TWO,26.01,6.222014640690299,33.3499984741,德英,-52.83,42.63%,85.36%,-10.07,2025,80.39999999999999,24.13,2.18
-0.11,🌑 雙重衰退,2026-03,-109.26,⚪ 中性觀察,2528.TW,12.42,2.583046877101947,22.5499992371,皇普,-98.55,10.37%,15.63%,-10.710000000000008,2025,130.95000000000002,130.3,3.65
4.15,⚠️ 獲利稀釋,2026-03,6.68,⚪ 中性觀察,6534.TW,-2.59,5.305882173423529,90.1999969482,正瀚-創,17.4,N/A,N/A,-10.719999999999999,2025,255.0,11.21,4.51
0.2,🔄 轉虧為盈,2026-03,163.33,⚪ 數據不足,6958.TW,-280.56,0.0,16.8500003815,日盛台駿,174.36,N/A,N/A,-11.030000000000001,2025,-70.65,-7.09,-2.38
0.4,🏰 高護城河,2026-03,2.56,⚪ 中性觀察,2812.TW,0.0,5.379580952120419,20.5499992371,台中銀,13.77,51.96%,93.02%,-11.209999999999999,2025,57.300000000000004,6.96,1.53
0.2,🔄 轉虧為盈,2026-03,157.14,⚪ 數據不足,6598.TW,22.83,0.0,23.25,ABC-KY,168.99,N/A,N/A,-11.850000000000023,2025,-61.349999999999994,38.52,-1.96
0.84,⚠️ 獲利稀釋,2026-03,137.14,❌ 暫避觀望,3141.TWO,-54.31,74.95495220558558,83.1999969482,晶宏,149.28,-3.65%,38.56%,-12.140000000000015,2025,16.65,7.08,0.54
-0.05,🏰 高護城河,2026-03,58.33,⚪ 數據不足,1453.TW,100.0,0.0,11.5500001907,大將,72.15,-2853.40%,912.85%,-13.820000000000007,2025,-1.05,7.27,0.04
2.15,🏰 高護城河,2026-03,-1.52,⚪ 中性觀察,2882.TW,-2.94,5.513577421835892,93.4000015259,國泰金,12.33,30.59%,62.29%,-13.85,2025,254.09999999999997,-2.04,7.06
0.76,🏰 高護城河,2026-03,33.33,⚪ 中性觀察,2890.TW,4.57,7.750472589792061,41.0,永豐金,47.42,37.14%,91.41%,-14.090000000000003,2025,79.35,15.47,1.97
-5.06,⚠️ 獲利稀釋,2025-09,1.36,⚪ 數據不足,1589.TW,65.91,0.0,5.5399999619,永冠-KY,16.77,-5.22%,7.87%,-15.41,2025,-222.15,18.73,-2.71
0.25,🏰 高護城河,2026-03,-3.85,⚪ 中性觀察,2845.TW,-14.85,5.7327587028879305,13.3000001907,遠東銀,11.99,38.22%,102.49%,-15.84,2025,34.800000000000004,0.06,0.93
-1.01,📉 獲利侵蝕,2026-03,-7.45,⚪ 數據不足,5907.TW,-73.66,0.0,5.1799998283,大洋-KY,8.46,N/A,N/A,-15.91,2025,-159.0,-14.95,-4.55
0.48,🏰 高護城河,2026-03,60.0,⚪ 中性觀察,2820.TW,31.37,4.763231304038997,17.1000003815,華票,76.08,65.42%,87.03%,-16.08,2025,53.849999999999994,33.06,1.34
1.34,⚠️ 獲利稀釋,2026-03,3.88,⚪ 中性觀察,5203.TW,-9.05,8.356973634539008,70.6999969482,訊連,20.0,N/A,N/A,-16.12,2025,126.89999999999999,18.91,3.63
0.6,🏰 高護城河,2026-03,81.82,⚪ 中性觀察,1760.TW,53.1,12.576336169064884,65.9000015259,寶齡富錦,98.16,13.25%,52.35%,-16.340000000000003,2025,78.60000000000001,1.66,2.22
0.43,⚠️ 獲利稀釋,2026-03,180.0,❌ 暫避觀望,1597.TW,-15.24,75.3731343283582,151.5,直得,197.09,9.16%,38.83%,-17.090000000000003,2025,30.150000000000002,9.81,0.91
0.13,🌑 雙重衰退,2026-03,-72.34,⚪ 中性觀察,3708.TW,1276.65,3.2590759075907583,118.5,上緯投控,-54.13,-95.04%,24.80%,-18.21,2025,545.4000000000001,-30.75,35.57
0.04,⚠️ 獲利稀釋,2026-03,33.33,⚪ 數據不足,6542.TWO,-99.01,0.0,46.0999984741,隆中,54.92,N/A,N/A,-21.590000000000003,2025,-8.100000000000001,10.22,0.02
0.29,🏰 高護城河,2026-03,-3.33,⚪ 中性觀察,2910.TW,8.85,7.8975266365724375,22.3500003815,統領,18.36,51.79%,87.61%,-21.689999999999998,2025,42.45,-14.47,1.23
0.46,⚠️ 獲利稀釋,2026-03,100.0,⚪ 中性觀察,4106.TW,5.26,7.82178243,23.7000007629,雃博,122.47,N/A,N/A,-22.47,2025,45.45,0.74,1.2
1.97,⚠️ 獲利稀釋,2026-03,231.33,❌ 暫避觀望,4971.TWO,146.97,155.5921052631579,473.0,IET-KY,254.17,N/A,N/A,-22.839999999999975,2025,45.6,50.49,1.65
1.69,🌑 雙重衰退,2026-03,-30.17,⚪ 數據不足,3485.TWO,-17.37,0.0,311.5,敘豐,-6.85,N/A,N/A,-23.32,2025,0.0,-10.06,5.9
5.79,⚠️ 獲利稀釋,2026-03,52.97,❌ 暫避觀望,6446.TW,53.11,40.83074314778186,1445.0,藥華藥,76.92,N/A,N/A,-23.950000000000003,2025,530.85,60.61,13.64
1.39,⚠️ 獲利稀釋,2026-03,24.77,⚪ 中性觀察,6712.TWO,7.69,13.67485182049111,161.5,長聖,49.97,N/A,N/A,-25.2,2025,177.14999999999998,8.96,4.88
0.56,⚠️ 獲利稀釋,2026-03,21.74,⚪ 中性觀察,6856.TWO,-36.41,7.621185056175942,42.4500007629,鑫傳,47.77,N/A,N/A,-26.030000000000005,2025,83.55000000000001,19.24,2.62
0.16,⚠️ 獲利稀釋,2026-03,300.0,❌ 暫避觀望,8076.TWO,-90.28,40.46153728784615,26.2999992371,伍豐,326.44,N/A,N/A,-26.439999999999998,2025,9.750000000000002,-11.54,0.14
0.23,🌑 雙重衰退,2026-03,-82.31,⚪ 中性觀察,1442.TW,-57.74,3.684210624249037,28.7000007629,名軒,-55.17,34.02%,49.04%,-27.14,2025,116.85,-62.17,3.03
-0.78,🌑 雙重衰退,2026-03,-34.48,⚪ 數據不足,7803.TW,-67.15,0.0,0.0,雲象科技-創,-6.92,N/A,N/A,-27.559999999999995,2025,0.0,91.93,-2.29
-0.78,🌑 雙重衰退,2026-03,-34.48,⚪ 數據不足,7803.TWO,-67.15,0.0,0.0,未知,-6.92,N/A,N/A,-27.559999999999995,2025,0.0,91.93,-2.29
0.19,🔄 轉虧為盈,2026-03,-9.52,⚪ 數據不足,2702.TW,-234.62,0.0,13.3999996185,華園,18.79,10.47%,89.24%,-28.31,2025,-24.3,-2.27,-0.35
4.07,🏰 高護城河,2026-03,-0.73,⚪ 中性觀察,4728.TWO,6.9,11.115904515386829,386.5,雙美,28.12,41.97%,77.03%,-28.85,2025,521.55,11.45,13.33
1.05,📉 獲利侵蝕,2026-03,-7.89,⚪ 中性觀察,8942.TWO,-66.05,7.869481765834933,41.0,森鉅,20.98,N/A,N/A,-28.87,2025,78.15,-20.5,1.83
1.31,🔄 轉虧為盈,2026-03,11.02,⚪ 數據不足,2723.TW,-175.3,0.0,67.5,美食-KY,39.9,7.94%,59.54%,-28.88,2025,-53.400000000000006,-4.59,-2.47
0.76,⚠️ 獲利稀釋,2026-03,24.75,⚪ 中性觀察,6592.TW,10.4,5.861742568740531,61.9000015259,和潤企業,55.42,N/A,N/A,-30.67,2025,158.4,-18.16,4.72
1.17,🔄 轉虧為盈,2026-03,510.71,⚪ 數據不足,6693.TWO,-102.7,0.0,276.5,廣閎科,542.16,N/A,N/A,-31.44999999999999,2025,-26.700000000000003,29.21,-0.09
0.31,⚠️ 獲利稀釋,2026-03,210.0,❌ 暫避觀望,4741.TWO,-85.43,117.34693877551021,57.5,泓瀚,244.69,3.21%,33.55%,-34.69,2025,7.35,-17.82,0.29
-0.08,🏰 高護城河,2026-03,20.0,⚪ 數據不足,1435.TW,-51.85,0.0,26.7999992371,中福,54.92,-1427.47%,64.71%,-34.92,2025,-14.1,-43.98,-0.41
0.4,🔄 轉虧為盈,2026-03,90.0,⚪ 數據不足,3522.TWO,-17.7,0.0,14.0500001907,御嵿,125.1,N/A,N/A,-35.099999999999994,2025,-81.6,27.85,-2.66
0.01,🌑 雙重衰退,2026-03,-99.32,⚪ 中性觀察,3056.TW,-82.6,4.087193460490464,15.0,富華新,-63.16,-1.56%,21.31%,-36.16,2025,55.05,-68.21,1.07
0.16,⚠️ 獲利稀釋,2026-03,433.33,⚪ 中性觀察,1529.TW,876.92,7.682119457913909,23.2000007629,樂事綠能,470.92,7.13%,16.87%,-37.59000000000003,2025,45.3,32.89,1.01
-0.01,🌑 雙重衰退,2026-03,-102.13,❌ 暫避觀望,1463.TW,-95.82,15.990990990990989,17.75,強盛新,-64.4,N/A,N/A,-37.72999999999999,2025,16.650000000000002,23.84,0.13
1.1,⚠️ 獲利稀釋,2026-03,66.67,❌ 暫避觀望,6870.TWO,40.48,21.194879089615934,298.0,騰雲,104.62,N/A,N/A,-37.95,2025,210.89999999999998,20.33,7.08
0.28,🌑 雙重衰退,2026-03,-71.72,⚪ 中性觀察,6482.TWO,-34.28,5.224719029681649,27.8999996185,弘煜科,-33.46,N/A,N/A,-38.26,2025,80.1,-10.07,2.32
1.53,⚠️ 獲利稀釋,2026-03,56.12,❌ 暫避觀望,7728.TWO,-45.05,71.57894736842105,680.0,光焱科技,94.63,N/A,N/A,-38.51,2025,142.5,-6.16,4.92
1.33,⚠️ 獲利稀釋,2026-03,47.78,⚪ 數據不足,7842.TWO,112.83,0.0,98.5,天能綠電,86.87,N/A,N/A,-39.09,2025,0.0,123.22,4.01
0.88,🌑 雙重衰退,2026-03,-52.69,⚪ 數據不足,7818.TW,-28.57,0.0,70.5,溢泰實業,-12.84,N/A,N/A,-39.849999999999994,2025,0.0,-4.14,5.65
0.88,🌑 雙重衰退,2026-03,-52.69,⚪ 數據不足,7818.TWO,-28.57,0.0,0.0,未知,-12.84,N/A,N/A,-39.849999999999994,2025,0.0,-4.14,5.65
1.47,🏰 高護城河,2026-03,90.91,❌ 暫避觀望,3577.TWO,46.3,19.404069767441857,133.5,泓格,130.77,14.28%,53.43%,-39.860000000000014,2025,103.20000000000002,9.44,2.37
-0.08,🏰 高護城河,2026-03,83.67,⚪ 數據不足,3288.TWO,-74.29,0.0,20.2000007629,點晶,123.55,6.07%,71.52%,-39.879999999999995,2025,-25.049999999999997,-10.15,-0.64
1.76,⚠️ 獲利稀釋,2026-03,57.14,⚪ 中性觀察,6024.TW,-6.01,4.525706010137581,62.5,群益期,97.36,N/A,N/A,-40.22,2025,207.15,9.98,5.48
-1.18,⚠️ 獲利稀釋,2026-03,10.08,⚪ 數據不足,6949.TW,44.38,0.0,891.0,沛爾生醫-創,50.51,N/A,N/A,-40.43,2025,-235.35000000000002,60.07,-7.23
0.28,🌑 雙重衰退,2026-03,-47.06,❌ 暫避觀望,6423.TWO,-39.36,43.224042882021855,79.0999984741,億而得,-6.55,N/A,N/A,-40.510000000000005,2025,27.450000000000003,2.34,0.58
1.9,📉 獲利侵蝕,2026-03,-40.13,⚪ 數據不足,6961.TWO,16.53,0.0,54.5,旅天下,0.49,N/A,N/A,-40.620000000000005,2025,0.0,-8.56,4.23
-0.17,🏰 高護城河,2026-03,0.0,⚪ 數據不足,4529.TWO,42.64,0.0,4.4699997902,淳紳,40.9,-1090.16%,59.04%,-40.9,2025,-28.05,-22.14,-0.74
36.58,🏰 高護城河,2026-03,38.82,❌ 暫避觀望,2059.TW,59.82,32.57867425510546,7785.0,川湖,81.21,69.19%,76.10%,-42.38999999999999,2025,3584.3999999999996,72.77,103.23
4.49,⚠️ 獲利稀釋,2026-03,33.23,⚪ 中性觀察,6788.TWO,31.09,10.433117970806412,436.0,華景電,77.29,N/A,N/A,-44.06000000000001,2025,626.85,19.97,17.36
1.3,⚠️ 獲利稀釋,2026-03,109.68,⚪ 中性觀察,2739.TW,-56.22,6.588132635253054,37.75,寒舍,153.86,12.46%,44.04%,-44.18000000000001,2025,85.95,2.72,2.36
0.4,🌑 雙重衰退,2026-03,-82.38,⚪ 中性觀察,6212.TWO,-34.98,2.7302943969610634,28.75,理銘,-37.96,N/A,N/A,-44.419999999999995,2025,157.95000000000002,-55.31,3.96
4.93,⚠️ 獲利稀釋,2026-03,78.66,⚪ 數據不足,7822.TW,279.4,0.0,1120.0,倍利科,124.98,N/A,N/A,-46.32000000000001,2025,0.0,187.82,14.04
2.48,📉 獲利侵蝕,2026-03,-35.1,⚪ 數據不足,6028.TWO,-34.17,0.0,78.5,公勝保經,11.65,N/A,N/A,-46.75,2025,0.0,5.26,7.86
1.7,📉 獲利侵蝕,2026-03,0.0,❌ 暫避觀望,6231.TWO,-9.63,17.909496494582537,281.0,系微,47.19,N/A,N/A,-47.19,2025,235.35,4.64,6.66
3.26,📉 獲利侵蝕,2026-03,-0.66,⚪ 中性觀察,5871.TW,-13.92,4.017391304347826,115.5,中租-KY,47.02,N/A,N/A,-47.68,2025,431.25,-4.62,11.24
1.3,🏰 高護城河,2026-03,94.03,⚪ 中性觀察,2423.TW,20.66,10.336926812425876,76.6999969482,固緯,142.03,18.42%,51.76%,-48.0,2025,111.3,5.54,2.92
0.21,⚠️ 獲利稀釋,2026-03,40.0,❌ 暫避觀望,7721.TW,-82.84,48.63945578231292,71.5,微程式,88.8,N/A,N/A,-48.8,2025,22.050000000000004,-36.07,0.55
-0.09,⚠️ 獲利稀釋,2026-03,18.18,⚪ 數據不足,8277.TWO,48.61,0.0,8.9300003052,商丞,67.15,N/A,N/A,-48.970000000000006,2025,-14.85,-16.98,-0.37
1.07,🔄 轉虧為盈,2026-03,1072.73,⚪ 數據不足,3576.TW,41.22,0.0,16.8500003815,聯合再生,1122.35,-63.16%,-18.77%,-49.61999999999989,2025,-10.5,-47.33,-0.77
0.35,🌑 雙重衰退,2026-03,-72.0,⚪ 數據不足,7772.TWO,43.08,0.0,137.0,耀穎,-19.71,N/A,N/A,-52.29,2025,0.0,12.72,1.86
1.88,📉 獲利侵蝕,2026-03,-45.35,⚪ 中性觀察,6523.TWO,-26.4,4.7906731068309485,90.4000015259,達爾膚,9.64,N/A,N/A,-54.99,2025,283.05,-5.92,7.78
1.09,🌑 雙重衰退,2026-03,-73.26,⚪ 數據不足,7811.TWO,-10.5,0.0,79.0,民盛,-18.25,N/A,N/A,-55.010000000000005,2025,0.0,18.06,8.1
2.97,⚠️ 獲利稀釋,2026-03,42.79,⚪ 中性觀察,5236.TWO,4.12,7.590090090090089,168.5,凌陽創新,98.26,N/A,N/A,-55.470000000000006,2025,333.00000000000006,10.0,8.59
0.26,⚠️ 獲利稀釋,2026-03,44.44,❌ 暫避觀望,6841.TWO,183.87,28.995633854104803,66.4000015259,長佳智能,100.17,N/A,N/A,-55.730000000000004,2025,34.35,12.23,0.89
0.0,🌑 雙重衰退,2026-03,-100.0,⚪ 中性觀察,6649.TWO,3600.0,11.377245508982037,38.0,台生材,-44.23,N/A,N/A,-55.77,2025,50.099999999999994,128.22,1.4
0.39,🏰 高護城河,2026-03,18.18,⚪ 中性觀察,2903.TW,-5.49,6.111110904363143,22.5499992371,遠百,74.15,14.06%,54.41%,-55.970000000000006,2025,55.35000000000001,-2.68,1.56
0.28,⚠️ 獲利稀釋,2026-03,300.0,⚪ 數據不足,8289.TWO,-90.0,0.0,63.5,泰藝,356.31,N/A,N/A,-56.31,2025,-4.65,16.02,0.04
0.95,⚠️ 獲利稀釋,2026-03,3.26,⚪ 中性觀察,5530.TWO,-28.2,7.351631934287834,49.5499992371,龍巖,59.84,N/A,N/A,-56.580000000000005,2025,101.10000000000001,-2.7,2.75
0.01,⚠️ 獲利稀釋,2026-03,105.56,⚪ 中性觀察,2102.TW,721.43,11.058823080647057,18.7999992371,泰豐,162.75,-167.95%,20.10%,-57.19,2025,25.500000000000004,-0.57,6.28
-0.05,⚠️ 獲利稀釋,2026-03,83.87,⚪ 數據不足,4131.TWO,36.07,0.0,32.9000015259,浩泰,141.56,-26.13%,34.86%,-57.69,2025,-19.05,297.52,-0.78
0.36,🌑 雙重衰退,2026-03,-75.84,⚪ 中性觀察,2524.TW,-77.57,6.842105549981203,36.4000015259,京城,-17.97,N/A,N/A,-57.870000000000005,2025,79.80000000000001,-60.41,1.71
0.09,🔄 轉虧為盈,2026-03,-30.77,⚪ 數據不足,6767.TWO,60.8,0.0,27.25,台微醫,27.71,N/A,N/A,-58.480000000000004,2025,-6.75,-6.86,-0.49
0.43,⚠️ 獲利稀釋,2026-03,7.5,⚪ 中性觀察,1731.TW,4.62,5.665760973233695,20.8500003815,美吾華,65.98,N/A,N/A,-58.480000000000004,2025,55.2,6.61,1.36
1.78,🏰 高護城河,2026-03,13.38,⚪ 中性觀察,4105.TWO,7.55,4.943109794450064,78.1999969482,東洋,71.91,21.51%,56.36%,-58.529999999999994,2025,237.29999999999998,9.49,6.27
1.39,📉 獲利侵蝕,2026-03,-4.2,⚪ 中性觀察,6918.TW,-1.21,5.634328358208956,75.5,愛派司,55.78,N/A,N/A,-59.980000000000004,2025,200.99999999999997,8.61,5.16
0.21,🌑 雙重衰退,2026-03,-77.53,⚪ 數據不足,7795.TW,-26.3,0.0,666.0,長廣,-17.44,N/A,N/A,-60.09,2025,0.0,-15.04,3.11
0.53,📉 獲利侵蝕,2026-03,-14.52,⚪ 數據不足,7794.TWO,169.31,0.0,31.0,宏�硒撥s,46.86,N/A,N/A,-61.379999999999995,2025,0.0,18.71,2.72
1.87,⚠️ 獲利稀釋,2026-03,12.73,⚪ 中性觀察,6703.TWO,-2.0,5.285843920145191,116.5,軒郁,74.83,N/A,N/A,-62.099999999999994,2025,330.59999999999997,-8.29,9.9
1.01,⚠️ 獲利稀釋,2026-03,27.85,⚪ 中性觀察,8432.TWO,23.05,5.58114051819079,50.9000015259,東生華,90.14,N/A,N/A,-62.29,2025,136.79999999999998,19.79,3.63
0.39,📉 獲利侵蝕,2026-03,-30.36,⚪ 中性觀察,6925.TWO,8.39,8.822674529491279,60.7000007629,意藍,32.15,N/A,N/A,-62.51,2025,103.2,14.61,3.11
-0.25,⚠️ 獲利稀釋,2026-03,68.92,⚪ 數據不足,4154.TWO,57.28,0.0,11.75,樂威科-KY,131.64,-77.27%,33.80%,-62.719999999999985,2025,-76.65,-35.31,-1.82
0.19,🌑 雙重衰退,2026-03,-71.64,⚪ 數據不足,6983.TWO,14.65,0.0,353.0,華洋精機,-8.7,N/A,N/A,-62.94,2025,0.0,24.42,4.46
1.08,⚠️ 獲利稀釋,2026-03,18.68,⚪ 中性觀察,6277.TW,-25.6,8.948035294562738,70.5999984741,宏正,82.57,N/A,N/A,-63.88999999999999,2025,118.35000000000001,-1.49,3.08
-0.1,🏰 高護城河,2026-03,-11.11,⚪ 數據不足,3115.TWO,57.53,0.0,9.1800003052,富榮綱,53.3,-377.43%,100.00%,-64.41,2025,-20.4,12.25,-0.44
10.43,⚠️ 獲利稀釋,2026-03,54.52,❌ 暫避觀望,6510.TWO,95.56,40.38740281987086,3065.0,精測,119.02,N/A,N/A,-64.5,2025,1138.3500000000001,33.33,30.41
-0.02,⚠️ 獲利稀釋,2026-03,66.67,⚪ 數據不足,2401.TW,-181.82,0.0,32.7000007629,凌陽,131.47,-9.00%,45.66%,-64.8,2025,-11.55,-2.04,-0.37
-0.55,🏰 高護城河,2026-03,-12.24,⚪ 數據不足,3228.TWO,-491.18,0.0,184.5,金麗科,53.08,-58.74%,58.46%,-65.32,2025,-77.55,-27.25,-2.03
0.03,🔄 轉虧為盈,2026-03,111.54,⚪ 數據不足,8107.TWO,-129.28,0.0,13.1999998093,大億金茂,177.04,N/A,N/A,-65.49999999999999,2025,-25.8,2.06,-0.53
0.14,⚠️ 獲利稀釋,2026-03,100.0,❌ 暫避觀望,2365.TW,-50.0,48.16901515901407,34.2000007629,昆盈,165.56,1.38%,39.89%,-65.56,2025,10.65,-1.99,0.32
14.54,⚠️ 獲利稀釋,2026-03,1919.44,⚪ 中性觀察,8271.TW,209.22,7.415815361331821,196.0,宇瞻,1985.02,N/A,N/A,-65.57999999999993,2025,396.44999999999993,41.93,6.7
-3.28,📉 獲利侵蝕,2026-03,-45.13,⚪ 數據不足,6533.TW,-20600.0,0.0,200.0,晶心科,20.45,N/A,N/A,-65.58,2025,-405.15,7.0,-8.2
2.39,⚠️ 獲利稀釋,2026-03,63.12,⚪ 中性觀察,5478.TWO,4.25,5.120630231413096,104.0,智冠,128.72,N/A,N/A,-65.6,2025,304.65000000000003,-3.78,7.93
0.97,📉 獲利侵蝕,2026-03,-13.39,⚪ 中性觀察,6955.TW,30.28,11.813725490196079,120.5,邦睿生技-創,52.46,N/A,N/A,-65.85,2025,153.0,37.43,4.13
-0.67,📉 獲利侵蝕,2026-03,-63.41,⚪ 數據不足,4168.TWO,0.95,0.0,26.3500003815,醣聯,2.71,-2058.21%,19.48%,-66.11999999999999,2025,-77.1,157.54,-2.16
-0.1,🏰 高護城河,2026-03,33.33,⚪ 數據不足,2736.TWO,0.0,0.0,12.1000003815,富野,99.75,-9.65%,51.65%,-66.42,2025,-66.15,36.07,-1.83
-0.26,⚠️ 獲利稀釋,2026-03,33.33,⚪ 數據不足,6405.TW,-68.0,0.0,61.4000015259,悅城,100.81,N/A,N/A,-67.48,2025,-52.05,-99.4,-1.26
3.56,⚠️ 獲利稀釋,2026-03,41.83,⚪ 中性觀察,7749.TW,67.87,14.618281410475864,427.0,意騰-KY,111.76,N/A,N/A,-69.93,2025,438.15000000000003,85.22,11.77
37.41,⚠️ 獲利稀釋,2026-03,59.53,❌ 暫避觀望,5274.TWO,52.82,64.13844758938778,16270.0,信驊,130.07,N/A,N/A,-70.53999999999999,2025,3805.05,40.64,103.92
0.68,📉 獲利侵蝕,2026-03,-56.69,⚪ 中性觀察,2539.TW,21.4,4.72057083982164,39.7000007629,櫻花建,14.66,N/A,N/A,-71.35,2025,126.15,55.27,3.46
22.08,🏰 高護城河,2026-03,58.39,⚪ 中性觀察,2330.TW,46.42,14.963503649635037,2460.0,台積電,129.86,54.00%,62.33%,-71.47000000000001,2025,2466.0,31.61,66.26
0.1,📉 獲利侵蝕,2026-03,0.0,❌ 暫避觀望,5601.TWO,7.69,30.761904035333334,32.2999992371,台聯櫃,71.77,N/A,N/A,-71.77,2025,15.75,1.81,0.42
0.57,⚠️ 獲利稀釋,2026-03,159.09,❌ 暫避觀望,6570.TWO,-18.87,17.637540453074436,54.5,維田,232.25,N/A,N/A,-73.16,2025,46.349999999999994,3.05,1.29
-0.75,📉 獲利侵蝕,2026-03,-8.82,⚪ 數據不足,6492.TWO,10.09,0.0,43.7000007629,生華科,64.38,N/A,N/A,-73.19999999999999,2025,-106.50000000000001,7.0,-2.97
1.5,🏰 高護城河,2026-03,2.74,⚪ 中性觀察,3158.TWO,-10.36,5.036188178528348,83.5,嘉實,76.49,24.73%,63.24%,-73.75,2025,248.7,7.07,7.27
1.78,📉 獲利侵蝕,2026-03,-46.55,⚪ 中性觀察,8446.TWO,-9.97,3.281481424966667,88.5999984741,華研,28.0,N/A,N/A,-74.55,2025,404.99999999999994,-21.14,10.3
