prev_eps,status,pe,eps_yoy,rev_yoy,expansion,date,prev_rev_yoy,name,price,eps,gm,om,est_price,advice,prev_year,prev_eps_yoy,symbol
5.51,📉 獲利侵蝕,6.141947224749773,-25.14,137.15,-162.29000000000002,2026-03,37.15,海韻電,67.5,1.37,N/A,N/A,164.85,⚪ 中性觀察,2025,57.43,6203.TWO
6.32,⚠️ 獲利稀釋,10.192307692307692,22.89,186.39,-163.5,2026-03,3.91,全宇昕,159.0,2.47,N/A,N/A,234.00000000000003,⚪ 中性觀察,2025,-22.95,6651.TWO
7.4,📉 獲利侵蝕,6.670087224217546,-8.48,155.73,-164.20999999999998,2026-03,1.19,茂訊,130.0,2.59,25.33%,7.00%,292.35,⚪ 中性觀察,2025,-12.32,3213.TWO
-1.34,📉 獲利侵蝕,0.0,-114.81,50.4,-165.21,2026-03,34.04,隴華,9.8999996185,-0.58,27.86%,-40.94%,-58.8,⚪ 數據不足,2025,59.69,2424.TW
3.81,📉 獲利侵蝕,5.257201489104938,-26.32,139.24,-165.56,2026-03,-11.82,曜亞,51.0999984741,0.84,44.64%,12.42%,145.8,⚪ 中性觀察,2025,-32.69,4138.TWO
4.31,⚠️ 獲利稀釋,6.465517241379312,333.33,499.13,-165.8,2026-03,-4.75,裕民,60.0,1.17,35.36%,30.49%,139.19999999999996,⚪ 中性觀察,2025,-22.2,2606.TW
0.13,⚠️ 獲利稀釋,106.47059047941177,12.5,179.42,-166.92,2026-03,-3.71,海灣,18.1000003815,0.09,43.11%,22.84%,2.55,❌ 暫避觀望,2025,141.94,3252.TWO
1.91,⚠️ 獲利稀釋,14.794007490636705,197.5,364.73,-167.23000000000002,2026-03,-0.48,有成精密,79.0,1.19,N/A,N/A,80.1,⚪ 中性觀察,2025,240.74,4949.TW
8.67,⚠️ 獲利稀釋,16.751152073732722,96.93,264.19,-167.26,2026-03,12.03,佳必琪,363.5,3.21,N/A,N/A,325.49999999999994,❌ 暫避觀望,2025,-0.23,6197.TW
-5.1,⚠️ 獲利稀釋,0.0,25.58,192.98,-167.39999999999998,2026-03,-62.05,北極星藥業-KY,13.1499996185,-0.64,N/A,N/A,-160.04999999999998,⚪ 數據不足,2025,-40.62,6550.TW
-1.09,📉 獲利侵蝕,0.0,-4.55,162.93,-167.48000000000002,2026-03,-16.89,連宇,16.8999996185,-0.23,35.81%,-38.32%,-45.3,⚪ 數據不足,2025,-234.57,2482.TW
-1.29,📉 獲利侵蝕,0.0,-11.11,157.19,-168.3,2026-03,-31.28,大地-KY,9.9600000381,-0.4,N/A,N/A,-46.050000000000004,⚪ 數據不足,2025,-516.13,8437.TWO
12.25,⚠️ 獲利稀釋,16.865079365079364,21.52,190.06,-168.54,2026-03,18.56,研華,510.0,3.85,39.78%,15.69%,453.6,❌ 暫避觀望,2025,17.26,2395.TW
0.67,⚠️ 獲利稀釋,25.846645854920126,46.51,215.08,-168.57000000000002,2026-03,-2.5,聚鼎,80.9000015259,0.64,N/A,N/A,46.949999999999996,❌ 暫避觀望,2025,-69.96,6224.TW
11.33,⚠️ 獲利稀釋,32.07350901525659,63.39,232.49,-169.10000000000002,2026-03,28.3,新應材,925.0,3.66,44.02%,23.34%,432.6,❌ 暫避觀望,2025,32.78,4749.TWO
3.01,⚠️ 獲利稀釋,42.2463768115942,31.51,201.37,-169.86,2026-03,-13.26,天虹,291.5,0.96,N/A,N/A,103.49999999999999,❌ 暫避觀望,2025,-50.25,6937.TW
10.22,⚠️ 獲利稀釋,6.853322189720016,21.39,191.57,-170.18,2026-03,13.3,安�硌穈T,164.0,2.27,N/A,N/A,358.95000000000005,⚪ 中性觀察,2025,36.27,6690.TWO
0.71,📉 獲利侵蝕,115.57143075128572,-100.0,70.28,-170.28,2026-03,16.84,點序,80.9000015259,0.0,N/A,N/A,10.5,❌ 暫避觀望,2025,152.21,6485.TWO
-1.63,⚠️ 獲利稀釋,0.0,25.0,195.61,-170.61,2026-03,-1.45,佑全,23.8999996185,-0.21,N/A,N/A,-49.05,⚪ 數據不足,2025,-54.29,6929.TWO
4.58,⚠️ 獲利稀釋,12.627669452181985,18.71,189.52,-170.81,2026-03,-12.32,杰力,136.0,1.65,N/A,N/A,161.55,⚪ 中性觀察,2025,-22.77,5299.TWO
0.26,⚠️ 獲利稀釋,29.044117647058826,620.0,792.05,-172.04999999999995,2026-03,-23.91,永裕,19.75,0.36,15.09%,1.25%,10.2,❌ 暫避觀望,2025,-89.88,1323.TW
2.3,📉 獲利侵蝕,14.331797410806452,-43.18,129.05,-172.23000000000002,2026-03,-2.97,精湛,62.2000007629,0.28,45.13%,17.87%,65.1,⚪ 中性觀察,2025,-22.56,2070.TWO
5.37,📉 獲利侵蝕,4.03083711643906,-55.88,116.4,-172.28,2026-03,38.81,動力-KY,54.9000015259,0.75,N/A,N/A,204.29999999999998,⚪ 中性觀察,2025,60.88,6591.TW
0.54,⚠️ 獲利稀釋,26.015624403984376,6.25,178.72,-172.47,2026-03,1.84,誠品生活,33.2999992371,0.17,40.82%,-1.48%,19.2,❌ 暫避觀望,2025,100.0,2926.TWO
0.47,⚠️ 獲利稀釋,25.081301123170732,28.57,201.59,-173.02,2026-03,20.59,杭特,30.8500003815,-0.05,30.70%,-18.51%,18.45,❌ 暫避觀望,2025,461.54,3297.TWO
2.07,⚠️ 獲利稀釋,12.938775821612246,42.86,216.12,-173.26,2026-03,-11.73,明遠精密,63.4000015259,0.7,N/A,N/A,73.49999999999999,⚪ 中性觀察,2025,-22.56,7704.TWO
2.35,⚠️ 獲利稀釋,9.50387585071318,18.94,192.24,-173.3,2026-03,1.36,諾貝兒,61.2999992371,1.57,N/A,N/A,96.74999999999999,⚪ 中性觀察,2025,-21.14,6844.TWO
12.75,⚠️ 獲利稀釋,36.03326147212811,218.52,392.93,-174.41,2026-03,10.19,均華,1170.0,5.19,N/A,N/A,487.05000000000007,❌ 暫避觀望,2025,-14.04,6640.TWO
4.99,⚠️ 獲利稀釋,11.146245059288537,3.17,177.66,-174.49,2026-03,2.67,中華電,141.0,1.3,33.63%,17.33%,189.75,⚪ 中性觀察,2025,3.96,2412.TW
1.75,⚠️ 獲利稀釋,8.90211680579365,29.27,203.95,-174.67999999999998,2026-03,-3.52,邁達康,33.6500015259,0.53,N/A,N/A,56.7,⚪ 中性觀察,2025,-13.79,9960.TWO
0.33,⚠️ 獲利稀釋,28.97058748735294,416.67,592.65,-175.97999999999996,2026-03,-3.87,鴻名,29.5499992371,0.19,N/A,N/A,15.3,❌ 暫避觀望,2025,-43.1,3021.TW
2.67,⚠️ 獲利稀釋,65.75121163166398,11.85,188.41,-176.56,2026-03,-9.88,德微,407.0,1.51,36.51%,9.03%,92.85,❌ 暫避觀望,2025,-66.46,3675.TWO
5.62,⚠️ 獲利稀釋,10.934326337169939,84.31,261.06,-176.75,2026-03,20.03,研揚,161.5,3.81,N/A,N/A,221.54999999999998,⚪ 中性觀察,2025,-27.15,6579.TW
0.2,📉 獲利侵蝕,19.166667373148144,-30.0,147.2,-177.2,2026-03,-54.43,寶徠,10.3500003815,0.14,21.75%,10.56%,8.100000000000001,❌ 暫避觀望,2025,-93.38,1805.TW
0.5,⚠️ 獲利稀釋,47.25490395542484,42.31,219.88,-177.57,2026-03,-7.24,通嘉,72.3000030518,0.37,31.63%,-1.96%,22.95,❌ 暫避觀望,2025,-73.51,3588.TW
6.1,⚠️ 獲利稀釋,20.8955223880597,196.0,373.81,-177.81,2026-03,8.51,閎康,308.0,2.24,30.02%,10.45%,221.1,❌ 暫避觀望,2025,-40.84,3587.TWO
2.97,⚠️ 獲利稀釋,49.714285714285715,24.71,202.94,-178.23,2026-03,4.29,全新,348.0,1.06,37.27%,21.78%,105.0,❌ 暫避觀望,2025,-18.46,2455.TW
2.31,📉 獲利侵蝕,6.5021457590343354,-10.71,167.71,-178.42000000000002,2026-03,-17.82,太普高,30.2999992371,0.5,25.16%,13.35%,69.89999999999999,⚪ 中性觀察,2025,-12.16,3284.TWO
4.21,📉 獲利侵蝕,4.753845997343589,-9.84,168.81,-178.65,2026-03,8.73,綠界科技*,46.3499984741,0.55,N/A,N/A,146.25,⚪ 中性觀察,2025,117.01,6763.TWO
0.03,📉 獲利侵蝕,0.0,-16.67,162.23,-178.89999999999998,2026-03,10.32,天鉞電,30.9500007629,0.1,N/A,N/A,-4.35,⚪ 數據不足,2025,-50.0,5251.TWO
8.57,📉 獲利侵蝕,4.769152714358194,-26.34,152.96,-179.3,2026-03,7.88,中菲,94.0,1.42,N/A,N/A,295.65000000000003,⚪ 中性觀察,2025,-0.37,5403.TWO
0.01,📉 獲利侵蝕,18.285714558214288,-81.89,97.83,-179.72,2026-03,-24.49,嘉威,25.6000003815,0.48,N/A,N/A,21.0,❌ 暫避觀望,2025,-99.85,3557.TW
5.01,📉 獲利侵蝕,41.57676348547717,-70.51,109.26,-179.77,2026-03,13.44,聯鈞,501.0,0.69,26.67%,15.62%,180.75,❌ 暫避觀望,2025,31.15,3450.TW
4.57,📉 獲利侵蝕,5.329067571946984,-23.33,156.53,-179.86,2026-03,0.49,岱稜,58.2999992371,0.92,N/A,N/A,164.1,⚪ 中性觀察,2025,16.97,3303.TWO
0.03,⚠️ 獲利稀釋,55.83333174375,8.33,188.41,-180.07999999999998,2026-03,-8.17,中電,13.3999996185,0.13,37.93%,11.05%,3.6,❌ 暫避觀望,2025,-94.0,1611.TW
3.27,📉 獲利侵蝕,6.257088558431001,-48.65,131.75,-180.4,2026-03,-4.28,森田,33.0999984741,0.57,N/A,N/A,79.35,⚪ 中性觀察,2025,-56.63,8410.TWO
5.04,📉 獲利侵蝕,6.111111243567708,-24.52,156.16,-180.68,2026-03,22.39,虎山,70.4000015259,1.18,N/A,N/A,172.79999999999998,⚪ 中性觀察,2025,-31.43,7736.TW
10.03,📉 獲利侵蝕,4.2232277526395166,-67.69,113.25,-180.94,2026-03,-1.52,波力-KY,112.0,0.83,N/A,N/A,397.80000000000007,⚪ 中性觀察,2025,-10.98,8467.TW
3.44,⚠️ 獲利稀釋,1.6426512418659944,152.58,334.61,-182.03,2026-03,55.14,坤悅,22.7999992371,2.45,N/A,N/A,208.2,⚪ 中性觀察,2025,66.99,5206.TWO
0.05,⚠️ 獲利稀釋,3014.9999618499974,100.0,282.06,-182.06,2026-03,5.6,宏齊,30.1499996185,0.02,N/A,N/A,0.15000000000000013,❌ 暫避觀望,2025,66.67,6168.TW
-0.76,⚠️ 獲利稀釋,0.0,45.45,228.74,-183.29000000000002,2026-03,16.01,東訊,13.8999996185,-0.12,29.80%,-5.26%,-23.549999999999997,⚪ 數據不足,2025,18.37,2321.TW
4.2,📉 獲利侵蝕,6.831483042199798,-42.76,140.62,-183.38,2026-03,20.5,倫飛,67.6999969482,0.83,39.87%,7.82%,148.65,⚪ 中性觀察,2025,2.69,2364.TW
-3.97,📉 獲利侵蝕,0.0,-34.88,148.52,-183.4,2026-03,4.22,科懋,24.6000003815,-1.18,N/A,N/A,-152.85,⚪ 數據不足,2025,-85.58,6496.TWO
6.9,⚠️ 獲利稀釋,9.657236126224158,2.36,186.36,-184.0,2026-03,13.67,宸曜,177.5,2.6,N/A,N/A,275.7,⚪ 中性觀察,2025,-8.99,6922.TWO
-0.36,⚠️ 獲利稀釋,0.0,8.33,192.47,-184.14,2026-03,-1.34,優盛,13.25,-0.11,33.58%,-3.01%,-13.799999999999999,⚪ 數據不足,2025,-5.88,4121.TWO
1.57,📉 獲利侵蝕,7.159763313609468,-99.76,84.83,-184.59,2026-03,-15.36,安格,60.5,0.01,N/A,N/A,126.74999999999999,⚪ 中性觀察,2025,137.2,6684.TWO
4.68,⚠️ 獲利稀釋,13.405456255879587,92.31,277.35,-185.04000000000002,2026-03,1.82,艾訊,142.5,2.25,33.38%,10.77%,159.45,⚪ 中性觀察,2025,-37.99,3088.TWO
10.02,📉 獲利侵蝕,3.481861319077287,-45.58,139.57,-185.14999999999998,2026-03,6.1,生展,88.3000030518,1.23,N/A,N/A,380.4,⚪ 中性觀察,2025,13.09,8279.TWO
3.45,⚠️ 獲利稀釋,7.959617590425079,26.37,211.77,-185.4,2026-03,2.32,統一,74.9000015259,1.15,31.73%,2.59%,141.15,⚪ 中性觀察,2025,-5.22,1216.TW
2.65,📉 獲利侵蝕,9.403225683403228,-2.33,183.17,-185.5,2026-03,5.66,碩網,58.2999992371,0.42,N/A,N/A,92.99999999999999,⚪ 中性觀察,2025,22.61,7547.TWO
1.03,⚠️ 獲利稀釋,17.183907826752876,19.05,204.61,-185.56,2026-03,-13.56,凌通,59.7999992371,0.5,N/A,N/A,52.2,❌ 暫避觀望,2025,-54.63,4952.TW
4.0,⚠️ 獲利稀釋,17.61487964989059,6.4,192.19,-185.79,2026-03,6.74,宏觀,161.0,1.34,N/A,N/A,137.10000000000002,❌ 暫避觀望,2025,4.76,6568.TWO
13.97,📉 獲利侵蝕,4.0672782874617734,-12.5,173.42,-185.92,2026-03,-3.69,帝寶,133.0,4.41,N/A,N/A,490.50000000000006,⚪ 中性觀察,2025,-26.4,6605.TW
7.39,📉 獲利侵蝕,10.182544209925842,-3.23,182.83,-186.06,2026-03,19.07,融程電,178.5,1.8,38.51%,18.05%,262.95,⚪ 中性觀察,2025,4.56,3416.TW
1.8,⚠️ 獲利稀釋,86.74463937621833,46.38,232.47,-186.09,2026-03,-25.1,嘉基,445.0,1.02,N/A,N/A,76.95,❌ 暫避觀望,2025,-65.38,6715.TW
11.33,📉 獲利侵蝕,8.285361842105264,-38.46,147.7,-186.16,2026-03,3.18,可成,201.5,2.63,33.00%,13.69%,364.8,⚪ 中性觀察,2025,-37.78,2474.TW
5.73,⚠️ 獲利稀釋,24.276169265033403,9.03,195.24,-186.21,2026-03,6.37,富鼎,327.0,1.57,N/A,N/A,202.05000000000004,❌ 暫避觀望,2025,19.71,8261.TW
13.04,⚠️ 獲利稀釋,13.374880153403645,40.71,226.99,-186.28,2026-03,22.89,茂達,418.5,3.68,N/A,N/A,469.34999999999997,⚪ 中性觀察,2025,31.94,6138.TWO
1.8,⚠️ 獲利稀釋,5.942028985507247,560.0,746.29,-186.28999999999996,2026-03,11.98,欣陸,20.5,0.33,13.84%,7.24%,51.74999999999999,⚪ 中性觀察,2025,25.87,3703.TW
-1.72,⚠️ 獲利稀釋,0.0,18.42,205.02,-186.60000000000002,2026-03,-20.79,上亞科技,23.7000007629,-0.31,N/A,N/A,-57.3,⚪ 數據不足,2025,-129.33,6130.TWO
3.34,⚠️ 獲利稀釋,19.447708578143363,108.06,295.15,-187.08999999999997,2026-03,2.26,聯電,165.5,1.29,30.67%,19.78%,127.64999999999999,❌ 暫避觀望,2025,-11.97,2303.TW
0.21,📉 獲利侵蝕,0.0,-34.62,152.59,-187.21,2026-03,-23.26,昶和,12.1000003815,0.17,18.12%,2.42%,-0.5999999999999996,⚪ 數據不足,2025,-77.66,1468.TW
-1.11,⚠️ 獲利稀釋,0.0,62.2,249.55,-187.35000000000002,2026-03,-72.48,德晉,34.2000007629,-0.31,-8.98%,-223.66%,-46.50000000000001,⚪ 數據不足,2025,58.98,3466.TWO
0.49,⚠️ 獲利稀釋,0.0,66.67,254.52,-187.85000000000002,2026-03,29.3,磐儀,56.7000007629,-0.07,41.27%,10.21%,-0.5999999999999996,⚪ 數據不足,2025,-63.43,3594.TWO
2.01,⚠️ 獲利稀釋,48.057259713701434,118.18,306.09,-187.90999999999997,2026-03,20.44,大銀微系統,235.0,0.96,38.42%,13.23%,73.35,❌ 暫避觀望,2025,294.12,4576.TW
4.81,⚠️ 獲利稀釋,13.35904628330996,18.82,207.08,-188.26000000000002,2026-03,11.44,宜特,190.5,2.05,25.60%,4.49%,213.89999999999998,⚪ 中性觀察,2025,-34.26,3289.TWO
1.63,⚠️ 獲利稀釋,6.618303486272322,30.65,219.52,-188.87,2026-03,5.0,五鼎,29.6499996185,0.81,30.15%,7.57%,67.19999999999999,⚪ 中性觀察,2025,27.34,1733.TW
-9.56,🔄 轉虧為盈,0.0,-41.67,147.3,-188.97000000000003,2026-03,-4.71,上福,20.25,0.28,N/A,N/A,-268.8,⚪ 數據不足,2025,-431.94,6128.TW
4.1,📉 獲利侵蝕,4.2559243152511845,-43.51,145.78,-189.29,2026-03,2.05,百和,44.9000015259,0.87,N/A,N/A,158.25,⚪ 中性觀察,2025,-13.68,9938.TW
3.02,📉 獲利侵蝕,4.601889132807017,-17.39,171.96,-189.35000000000002,2026-03,6.92,強信-KY,34.0999984741,0.76,33.75%,16.61%,111.15,⚪ 中性觀察,2025,48.04,4560.TW
15.5,📉 獲利侵蝕,12.26656433870555,-81.73,107.78,-189.51,2026-03,-11.96,營邦,479.5,1.54,29.12%,0.48%,586.35,⚪ 中性觀察,2025,-38.69,3693.TWO
8.36,⚠️ 獲利稀釋,9.623630300142924,15.17,205.07,-189.9,2026-03,16.17,世禾,202.0,2.46,36.55%,18.42%,314.85,⚪ 中性觀察,2025,17.2,3551.TWO
13.99,⚠️ 獲利稀釋,24.68739980763065,9.67,200.1,-190.43,2026-03,20.89,華城,770.0,3.29,42.20%,19.22%,467.85,❌ 暫避觀望,2025,-6.3,1519.TW
1.13,⚠️ 獲利稀釋,31.118011474596273,3.13,194.32,-191.19,2026-03,-10.89,普安,50.0999984741,0.33,43.31%,9.76%,24.15,❌ 暫避觀望,2025,-49.1,2495.TW
5.77,📉 獲利侵蝕,5.197521183121611,-17.11,174.54,-191.64999999999998,2026-03,2.41,友輝,67.0999984741,1.9,28.71%,12.48%,193.65,⚪ 中性觀察,2025,-18.35,4933.TWO
3.77,⚠️ 獲利稀釋,8.981594717570552,177.08,369.13,-192.04999999999998,2026-03,11.78,迎廣,73.1999969482,1.33,N/A,N/A,122.25,⚪ 中性觀察,2025,-7.65,6117.TW
-0.92,⚠️ 獲利稀釋,0.0,94.64,286.81,-192.17000000000002,2026-03,-52.73,創業家,16.0,-0.03,N/A,N/A,-30.450000000000003,⚪ 數據不足,2025,53.77,8477.TWO
3.53,⚠️ 獲利稀釋,6.404833683192346,39.39,231.62,-192.23000000000002,2026-03,19.44,幸康,63.5999984741,1.38,N/A,N/A,148.95,⚪ 中性觀察,2025,61.93,3332.TWO
4.85,⚠️ 獲利稀釋,24.12814274128143,64.76,257.27,-192.51,2026-03,0.88,騰輝電子-KY,297.5,1.73,N/A,N/A,184.95,❌ 暫避觀望,2025,-2.81,6672.TW
-0.06,📉 獲利侵蝕,0.0,-103.03,89.63,-192.66,2026-03,12.63,凱衛,27.0499992371,-0.67,N/A,N/A,-22.8,⚪ 數據不足,2025,-102.22,5201.TWO
-3.43,📉 獲利侵蝕,0.0,-20.0,172.74,-192.74,2026-03,-29.93,揚智,28.2999992371,-0.48,5.61%,-198.78%,-106.95,⚪ 數據不足,2025,-35.42,3041.TW
1.34,📉 獲利侵蝕,13.072519083969466,-3.47,190.77,-194.24,2026-03,-9.64,世德,68.5,1.96,19.80%,-4.97%,78.60000000000001,⚪ 中性觀察,2025,-77.5,2066.TWO
-2.87,🔄 轉虧為盈,0.0,201.59,396.14,-194.54999999999998,2026-03,-3.81,智崴,99.3000030518,0.67,N/A,N/A,-137.10000000000002,⚪ 數據不足,2025,-356.73,5263.TWO
14.08,⚠️ 獲利稀釋,5.86075205640423,24.03,219.37,-195.34,2026-03,15.02,視陽,199.5,3.82,N/A,N/A,510.59999999999997,⚪ 中性觀察,2025,39.41,6782.TW
7.1,⚠️ 獲利稀釋,15.13399894902785,22.93,218.89,-195.95999999999998,2026-03,19.26,意德士,288.0,2.52,N/A,N/A,285.45000000000005,❌ 暫避觀望,2025,19.42,7556.TWO
1.72,📉 獲利侵蝕,6.511904852738095,-4.35,192.14,-196.48999999999998,2026-03,-0.92,晶采,27.3500003815,0.44,N/A,N/A,63.0,⚪ 中性觀察,2025,-31.2,8049.TWO
12.71,⚠️ 獲利稀釋,6.40292341912933,10.24,206.96,-196.72,2026-03,16.17,望隼,201.5,3.66,N/A,N/A,472.04999999999995,⚪ 中性觀察,2025,10.57,4771.TW
-2.15,📉 獲利侵蝕,0.0,-70.0,126.74,-196.74,2026-03,-51.34,鴻華先進-創,32.5999984741,-0.51,19.82%,-262.93%,-69.45,⚪ 數據不足,2025,-73.98,2258.TW
6.07,📉 獲利侵蝕,3.543307086614173,-61.08,135.88,-196.95999999999998,2026-03,16.17,僑威,54.0,0.72,23.99%,12.10%,228.6,⚪ 中性觀察,2025,8.01,3078.TWO
20.25,⚠️ 獲利稀釋,6.796757164404223,8.26,205.28,-197.02,2026-03,0.95,南寶,360.5,6.55,33.74%,16.17%,795.6,⚪ 中性觀察,2025,-9.03,4766.TW
3.08,⚠️ 獲利稀釋,17.760844079718638,28.57,226.47,-197.9,2026-03,29.59,正淩,151.5,0.9,N/A,N/A,127.95000000000002,❌ 暫避觀望,2025,62.03,8147.TWO
0.32,🏰 高護城河,35.47169667367924,-91.84,106.5,-198.34,2026-03,-4.54,遠見,37.5999984741,0.04,58.07%,-3.25%,15.9,❌ 暫避觀望,2025,-57.53,3040.TW
11.19,⚠️ 獲利稀釋,6.552706552706553,350.0,548.43,-198.42999999999995,2026-03,2.94,鮮活果汁-KY,184.0,3.24,24.61%,6.32%,421.2,⚪ 中性觀察,2025,24.88,1256.TW
9.61,📉 獲利侵蝕,7.213930348258706,-19.45,179.22,-198.67,2026-03,0.1,鈞興-KY,174.0,2.41,33.35%,18.52%,361.8,⚪ 中性觀察,2025,4.45,4571.TW
4.38,📉 獲利侵蝕,8.15869755322482,-29.91,168.9,-198.81,2026-03,-3.53,立端,80.1999969482,0.75,N/A,N/A,147.45,⚪ 中性觀察,2025,-28.08,6245.TWO
6.77,⚠️ 獲利稀釋,6.3176895306859215,0.64,199.94,-199.3,2026-03,6.29,中保科,105.0,1.6,N/A,N/A,249.29999999999995,⚪ 中性觀察,2025,5.71,9917.TW
0.93,📉 獲利侵蝕,10.775193502751938,-17.07,182.28,-199.35,2026-03,-15.65,裕隆,27.7999992371,0.35,30.14%,7.44%,38.7,⚪ 中性觀察,2025,-75.14,2201.TW
5.99,⚠️ 獲利稀釋,17.054794520547944,53.66,253.02,-199.36,2026-03,7.08,欣銓,249.0,1.95,37.83%,26.59%,219.00000000000003,❌ 暫避觀望,2025,34.97,3264.TWO
1.66,⚠️ 獲利稀釋,8.206214473757061,23.53,223.18,-199.65,2026-03,-10.2,樂斯科,29.0499992371,0.21,N/A,N/A,53.1,⚪ 中性觀察,2025,-3.49,6662.TWO
0.51,📉 獲利侵蝕,2.785493709429012,-92.57,107.98,-200.55,2026-03,39.1,大研生醫*,18.0499992371,0.13,N/A,N/A,97.2,⚪ 中性觀察,2025,-76.4,7780.TW
10.78,⚠️ 獲利稀釋,8.154889364739471,6.45,208.08,-201.63000000000002,2026-03,3.79,統一超,228.5,2.97,34.07%,2.95%,420.30000000000007,⚪ 中性觀察,2025,-2.88,2912.TW
9.06,📉 獲利侵蝕,9.255242227042661,-91.21,110.9,-202.11,2026-03,13.69,喬山,128.0,0.08,48.58%,9.78%,207.45,⚪ 中性觀察,2025,13.11,1736.TW
3.92,⚠️ 獲利稀釋,12.041284403669724,58.9,261.03,-202.12999999999997,2026-03,5.25,瀚荃,105.0,1.17,N/A,N/A,130.8,⚪ 中性觀察,2025,17.71,8103.TW
11.76,📉 獲利侵蝕,11.255881288454578,-25.59,176.57,-202.16,2026-03,6.85,興勤,311.0,2.21,39.10%,22.33%,414.45,⚪ 中性觀察,2025,-2.81,2428.TW
5.64,⚠️ 獲利稀釋,5.803432256310453,17.61,219.85,-202.24,2026-03,-7.81,勁豐,74.4000015259,1.67,N/A,N/A,192.29999999999998,⚪ 中性觀察,2025,-14.93,6577.TWO
1.73,📉 獲利侵蝕,7.713674887628205,-1.22,201.11,-202.33,2026-03,0.66,金興精密,36.0999984741,0.82,N/A,N/A,70.19999999999999,⚪ 中性觀察,2025,-37.18,7732.TW
5.78,📉 獲利侵蝕,7.284060823846839,-43.27,159.18,-202.45000000000002,2026-03,6.12,互動,81.8000030518,0.59,N/A,N/A,168.45000000000002,⚪ 中性觀察,2025,2.66,6486.TWO
5.37,⚠️ 獲利稀釋,3.8432363613843235,41.46,244.12,-202.66,2026-03,2.9,台灣虎航,60.7999992371,2.91,N/A,N/A,237.30000000000004,⚪ 中性觀察,2025,-10.95,6757.TW
5.28,📉 獲利侵蝕,17.40968485780169,-5.07,198.02,-203.09,2026-03,5.34,晶技,226.5,1.32,32.18%,14.07%,195.15000000000003,❌ 暫避觀望,2025,-15.57,3042.TW
4.37,⚠️ 獲利稀釋,29.216043755697356,19.4,222.57,-203.17,2026-03,26.97,昇陽半導體,320.5,1.61,N/A,N/A,164.55,❌ 暫避觀望,2025,51.58,8028.TW
6.04,⚠️ 獲利稀釋,3.5837070824289987,33.56,236.89,-203.32999999999998,2026-03,1.41,洛��,47.9500007629,1.95,N/A,N/A,200.7,⚪ 中性觀察,2025,37.27,8077.TWO
18.83,📉 獲利侵蝕,2.0705141915158323,-45.41,158.08,-203.49,2026-03,78.68,寬宏藝術,92.1999969482,2.08,N/A,N/A,667.9499999999999,⚪ 中性觀察,2025,242.99,6596.TWO
14.92,📉 獲利侵蝕,4.300798351789854,-29.35,174.36,-203.71,2026-03,-2.91,拓凱,167.0,3.61,32.65%,10.54%,582.4499999999999,⚪ 中性觀察,2025,-20.89,4536.TW
10.2,📉 獲利侵蝕,8.122402720060446,-3.08,200.72,-203.8,2026-03,-26.81,上品,215.0,2.52,28.63%,14.44%,397.04999999999995,⚪ 中性觀察,2025,-52.93,4770.TW
-1.84,🔄 轉虧為盈,0.0,-83.33,120.7,-204.03,2026-03,-19.18,聚積,63.9000015259,0.01,39.78%,-22.71%,-56.85,⚪ 數據不足,2025,-757.14,3527.TWO
0.06,📉 獲利侵蝕,0.0,-35.0,169.3,-204.3,2026-03,16.55,威健生技,18.1000003815,-0.27,N/A,N/A,-5.25,⚪ 數據不足,2025,20.0,6661.TWO
1.43,📉 獲利侵蝕,4.742120125243552,-68.52,136.36,-204.88,2026-03,8.24,百和興業-KY,16.5499992371,0.17,N/A,N/A,52.35,⚪ 中性觀察,2025,55.43,8404.TW
3.67,📉 獲利侵蝕,8.887043189368772,-84.0,121.25,-205.25,2026-03,2.54,台耀,53.5,0.16,41.59%,21.37%,90.3,⚪ 中性觀察,2025,180.15,4746.TW
1.34,⚠️ 獲利稀釋,12.305195300616884,17.65,222.99,-205.34,2026-03,0.59,精聯,37.9000015259,0.4,32.08%,2.52%,46.2,⚪ 中性觀察,2025,7.2,3652.TW
0.76,📉 獲利侵蝕,32.06422088344036,-25.0,180.5,-205.5,2026-03,22.23,盛群,69.9000015259,0.3,N/A,N/A,32.7,❌ 暫避觀望,2025,213.64,6202.TW
0.72,📉 獲利侵蝕,15.0243898717561,-35.29,170.48,-205.76999999999998,2026-03,-5.88,光譜,30.7999992371,0.22,N/A,N/A,30.749999999999996,❌ 暫避觀望,2025,2.44,5381.TWO
1.58,📉 獲利侵蝕,18.835820440029853,-33.33,172.58,-205.91000000000003,2026-03,8.46,東研信超,63.0999984741,0.12,N/A,N/A,50.24999999999999,❌ 暫避觀望,2025,205.88,6840.TWO
2.12,📉 獲利侵蝕,8.502673592807486,-95.96,110.07,-206.02999999999997,2026-03,21.26,橙的,31.7999992371,0.04,42.45%,4.92%,56.1,⚪ 中性觀察,2025,13.37,4554.TWO
-0.36,📉 獲利侵蝕,0.0,-83.33,123.19,-206.51999999999998,2026-03,-7.24,得利影,14.6000003815,-0.22,N/A,N/A,-16.8,⚪ 數據不足,2025,36.84,6144.TWO
-0.47,📉 獲利侵蝕,0.0,-133.33,73.39,-206.72000000000003,2026-03,19.96,全譜,19.4500007629,-0.07,N/A,N/A,-28.650000000000002,⚪ 數據不足,2025,44.71,6228.TWO
