prev_eps,prev_eps_yoy,eps,advice,price,est_price,date,pe,name,status,prev_rev_yoy,symbol,expansion,om,rev_yoy,gm,eps_yoy,prev_year
1.21,-53.6,2.31,✅ 穩健價值,19.1000003815,70.80000000000001,2025-12,4.046610250317796,太普高,🌑 雙重衰退,-29.91,3284.TWO,5.66,13.35%,-17.82,25.16%,-12.16,2025
2.36,0.43,3.18,⚪ 數據不足,0.0,0.0,2025-12,0.0,台航,🧐 疑業外收益,-5.48,2617.TW,5.529999999999999,41.07%,-2.28,46.23%,3.25,2025
5.51,1.73,7.34,✅ 穩健價值,212.5,275.55,2025-12,11.567773543821447,穩得,🧐 疑業外收益,2.55,6761.TWO,5.21,N/A,-2.32,N/A,2.89,2025
1.87,5.65,2.64,✅ 穩健價值,42.4500007629,87.6,2025-12,7.268835747071917,群益證,🚀 利潤擴張,6.33,6005.TW,5.189999999999998,N/A,12.14,N/A,17.33,2025
1.2,20.0,1.51,✅ 穩健價值,21.3999996185,57.900000000000006,2025-12,5.5440413519430045,彰銀,🏰 高護城河,7.51,2801.TW,5.18,38.59%,8.35,88.90%,13.53,2025
1.86,-6.06,2.45,✅ 穩健價值,35.4000015259,91.95000000000002,2025-12,5.774877899820554,欣高,🌑 雙重衰退,-27.73,9931.TW,5.170000000000002,N/A,-19.51,N/A,-14.34,2025
15.84,86.67,18.5,✅ 穩健價值,238.5,798.15,2025-12,4.4822401804172145,振樺電,🚀 利潤擴張,69.45,8114.TW,4.989999999999995,N/A,30.67,N/A,35.66,2025
1.74,-1.14,2.36,✅ 穩健價值,56.5,85.8,2025-12,9.877622377622378,全國,🌑 雙重衰退,-6.0,9937.TW,4.94,N/A,-6.2,N/A,-1.26,2025
10.38,34.73,13.61,✅ 穩健價值,293.0,498.75,2025-12,8.81203007518797,鴻海,🚀 利潤擴張,16.23,2317.TW,4.890000000000001,3.28%,18.13,5.88%,23.02,2025
3.49,1.8,4.77,✅ 穩健價值,116.0,176.54999999999998,2025-12,9.855564995751912,台灣大,🧐 疑業外收益,-0.87,3045.TW,4.89,10.58%,-0.31,19.71%,4.58,2025
6.2,42.86,8.73,⚪ 中性觀察,363.5,316.65,2025-12,17.219327333017528,良維,🚀 利潤擴張,28.79,6290.TWO,4.739999999999998,N/A,26.34,N/A,31.08,2025
33.4,39.53,46.93,⚠️ 追價風險,8650.0,1807.6499999999999,2025-12,71.7782756617708,穎崴,🚀 利潤擴張,32.04,6515.TW,4.730000000000004,N/A,35.51,N/A,40.24,2025
-0.36,64.0,-1.59,⚪ 數據不足,11.6999998093,-31.050000000000004,2025-12,0.0,正峰,🚀 利潤擴張,22.91,1538.TW,4.57,-58.77%,1.9,32.24%,6.47,2025
1.63,26.36,1.77,✅ 穩健價值,23.1000003815,74.55,2025-12,4.647887400704225,長盛,🚀 利潤擴張,7.91,3492.TWO,4.569999999999999,-0.96%,4.69,27.24%,9.26,2025
3.11,36.4,4.3,✅ 穩健價值,71.6999969482,151.05,2025-12,7.120158584726911,炎洲流通,🚀 利潤擴張,23.81,3171.TWO,4.509999999999998,7.94%,32.43,25.09%,36.94,2025
3.35,1.87,6.88,⚠️ 追價風險,382.0,188.55,2025-12,30.38981702466189,博智,🚀 利潤擴張,35.15,8155.TWO,4.480000000000004,N/A,36.9,N/A,41.38,2025
8.49,32.29,11.33,⚠️ 追價風險,1025.0,411.90000000000003,2025-12,37.32702112163146,新應材,🚀 利潤擴張,32.03,4749.TWO,4.48,23.34%,28.3,44.02%,32.78,2025
0.91,-1.98,1.29,✅ 穩健價值,21.3500003815,44.85,2025-12,7.140468355016722,聯邦銀,🏰 高護城河,-0.7,2838.TW,4.4399999999999995,35.36%,4.5,94.34%,8.94,2025
2.49,-57.58,3.03,✅ 穩健價值,27.75,132.89999999999998,2025-12,3.132054176072235,名軒,🌑 雙重衰退,-63.75,1442.TW,4.43,34.02%,-62.17,49.04%,-57.74,2025
7.33,7.67,9.61,✅ 穩健價值,191.5,370.65,2025-12,7.7498988263860795,鈞興-KY,🚀 利潤擴張,4.55,4571.TW,4.3500000000000005,18.52%,0.1,33.35%,4.45,2025
2.06,-37.88,4.38,⚠️ 追價風險,971.0,114.89999999999999,2025-12,126.76240208877286,欣興,🚀 利潤擴張,12.28,3037.TW,4.32,6.82%,13.75,15.77%,18.07,2025
0.45,-25.0,0.81,⚠️ 追價風險,35.0,8.700000000000001,2025-12,60.34482758620689,岳豐,🌑 雙重衰退,-20.23,6220.TWO,4.299999999999999,N/A,-17.2,N/A,-12.9,2025
2.67,-9.42,4.33,⚪ 數據不足,0.0,0.0,2025-12,0.0,大成,🧐 疑業外收益,-1.43,1210.TW,4.28,5.11%,-1.49,15.43%,2.79,2025
3.06,2.0,4.15,✅ 穩健價值,100.0,150.60000000000002,2025-12,9.960159362549799,崇越電,🧐 疑業外收益,-2.28,3388.TWO,4.16,6.27%,-2.69,17.90%,1.47,2025
6.28,-5.56,8.84,✅ 穩健價值,140.5,309.75000000000006,2025-12,6.803874092009685,華立,🧐 疑業外收益,-2.77,3010.TW,4.14,5.39%,-2.3,8.77%,1.84,2025
-0.64,48.21,-1.02,⚪ 數據不足,17.75,-35.1,2025-12,0.0,寶德,🚀 利潤擴張,28.56,3349.TWO,3.9399999999999995,-15.09%,5.58,15.17%,9.52,2025
1.53,96.15,1.57,⚪ 中性觀察,75.8000030518,64.2,2025-12,17.71028108686916,微矽電子-創,🚀 利潤擴張,28.35,8162.TW,3.830000000000002,N/A,19.79,N/A,23.62,2025
9.52,12.4,12.6,✅ 穩健價值,188.0,469.49999999999994,2025-12,6.006389776357828,智易,🚀 利潤擴張,8.39,3596.TW,3.51,6.31%,8.19,15.29%,11.7,2025
1.15,-34.29,2.31,✅ 穩健價值,74.3000030518,72.9,2025-12,15.288066471563786,伊雲谷,🧐 疑業外收益,2.81,6689.TW,3.44,N/A,-1.67,N/A,1.77,2025
21.26,3.45,30.6,✅ 穩健價值,410.0,1094.85,2025-12,5.617207836689958,新普,🚀 利潤擴張,-0.37,6121.TWO,3.3400000000000003,N/A,2.65,N/A,5.99,2025
2.54,27.0,3.04,✅ 穩健價值,43.7999992371,124.19999999999999,2025-12,5.289854980326088,東捷資訊,🚀 利潤擴張,14.74,6697.TWO,3.3100000000000005,N/A,13.17,N/A,16.48,2025
3.01,11.48,3.63,✅ 穩健價值,52.0,133.49999999999997,2025-12,5.842696629213484,東生華,🚀 利潤擴張,18.72,8432.TWO,3.2600000000000016,N/A,19.79,N/A,23.05,2025
1.79,1.13,2.24,✅ 穩健價值,35.25,86.55000000000001,2025-12,6.109185441941074,德記,🚀 利潤擴張,3.96,5902.TWO,3.25,N/A,2.91,N/A,6.16,2025
3.25,9.43,4.83,✅ 穩健價值,138.5,168.9,2025-12,12.300177619893429,韋僑,🚀 利潤擴張,8.43,6417.TWO,3.1999999999999993,N/A,7.83,N/A,11.03,2025
1.55,-8.33,3.13,⚠️ 追價風險,260.0,103.64999999999999,2025-12,37.62662807525326,新盛力,🚀 利潤擴張,4.97,4931.TWO,3.16,15.45%,22.86,26.27%,26.02,2025
-2.06,13.87,-2.97,⚪ 數據不足,44.5,-105.60000000000001,2025-12,0.0,生華科,🚀 利潤擴張,10.67,6492.TWO,3.09,N/A,7.0,N/A,10.09,2025
0.89,-8.25,1.09,✅ 穩健價值,31.7999992371,42.3,2025-12,11.276595474148937,佰鴻,🌑 雙重衰退,-7.8,3031.TW,3.04,11.22%,-3.04,30.45%,0.0,2025
0.37,5.71,0.5,✅ 穩健價值,12.1000003815,17.250000000000004,2025-12,10.521739462173912,和桐,🚀 利潤擴張,15.96,1714.TW,3.0100000000000016,8.91%,16.5,14.20%,19.51,2025
5.99,6.72,8.07,✅ 穩健價值,187.0,292.80000000000007,2025-12,9.579918032786884,中興電,🚀 利潤擴張,9.03,1513.TW,2.960000000000001,17.59%,7.18,27.00%,10.14,2025
3.53,44.67,3.46,✅ 穩健價值,25.0,159.6,2025-12,2.349624060150376,昇益,🌑 雙重衰退,62.0,5455.TWO,2.9299999999999997,N/A,-43.58,N/A,-40.65,2025
2.12,-7.86,3.26,⚠️ 追價風險,215.5,105.30000000000001,2025-12,30.698005698005694,信昌電,🚀 利潤擴張,10.39,6173.TWO,2.8200000000000003,N/A,8.9,N/A,11.72,2025
1.91,-3.54,2.36,✅ 穩健價值,42.0999984741,90.6,2025-12,6.970198422864238,兆豐金,🏰 高護城河,-5.03,2886.TW,2.62,33.61%,-1.77,83.45%,0.85,2025
-0.23,-112.85,1.91,⚪ 數據不足,42.1500015259,-15.600000000000001,2025-12,0.0,中鼎,🔄 轉虧為盈,-23.49,9933.TW,2.4899999999999984,N/A,-23.41,N/A,-20.92,2025
1.71,-0.58,2.63,✅ 穩健價值,23.2000007629,89.25,2025-12,3.8991597920840335,白紗科,🧐 疑業外收益,0.54,8401.TWO,2.41,N/A,-0.87,N/A,1.54,2025
1.44,-2.04,2.14,✅ 穩健價值,42.0,73.05,2025-12,8.624229979466119,三商家購,🚀 利潤擴張,3.48,2945.TW,2.4000000000000004,1.25%,3.54,27.39%,5.94,2025
2.55,50.0,3.5,✅ 穩健價值,61.0,117.44999999999999,2025-12,7.790549169859515,榮昌,🚀 利潤擴張,31.38,3684.TWO,2.3900000000000006,7.78%,22.61,34.09%,25.0,2025
9.71,15.18,13.82,⚠️ 追價風險,872.0,491.70000000000005,2025-12,26.601586333129955,辛耘,🚀 利潤擴張,20.22,3583.TW,2.3900000000000006,15.14%,17.37,37.11%,19.76,2025
-0.3,67.57,-0.76,⚪ 數據不足,14.6499996185,-29.1,2025-12,0.0,東訊,🚀 利潤擴張,19.86,2321.TW,2.3599999999999994,-5.26%,16.01,29.80%,18.37,2025
4.87,73.93,5.2,✅ 穩健價值,136.0,247.80000000000004,2025-12,8.232445520581113,神準,🚀 利潤擴張,38.81,3558.TWO,2.3000000000000007,0.40%,25.46,14.36%,27.76,2025
-0.68,22.73,0.2,⚪ 數據不足,62.7000007629,-18.75,2025-12,0.0,晉弘,🔄 轉虧為盈,36.23,6796.TW,2.280000000000001,N/A,22.72,N/A,25.0,2025
1.27,-13.01,1.72,✅ 穩健價值,25.3999996185,63.9,2025-12,5.962441225,世鎧,🌑 雙重衰退,-10.3,2063.TWO,2.219999999999999,2.75%,-13.1,17.29%,-10.88,2025
1.4,20.69,1.95,⚠️ 追價風險,109.5,69.45,2025-12,23.65010799136069,創威,🚀 利潤擴張,18.97,6530.TWO,2.219999999999999,N/A,16.68,N/A,18.9,2025
3.35,4.1,4.3,✅ 穩健價值,163.0,170.70000000000002,2025-12,14.323374340949032,世界,🚀 利潤擴張,10.75,5347.TWO,2.17,N/A,10.3,N/A,12.47,2025
7.66,6.98,10.06,✅ 穩健價值,128.5,384.9,2025-12,5.007794232268123,巨路,🌑 雙重衰退,-4.9,6192.TW,2.0,N/A,-6.01,N/A,-4.01,2025
5.46,9.86,6.27,✅ 穩健價值,268.0,271.95000000000005,2025-12,14.782129067843352,士電,🚀 利潤擴張,5.13,1503.TW,1.9100000000000001,7.03%,6.01,17.20%,7.92,2025
1.76,46.67,2.18,✅ 穩健價值,32.5499992371,86.25000000000001,2025-12,5.66086943253913,德英,🏰 高護城河,35.41,4911.TWO,1.8800000000000026,42.63%,24.13,85.36%,26.01,2025
3.69,86.8,5.04,✅ 穩健價值,174.0,184.65,2025-12,14.13484971567831,AMAX-KY,🚀 利潤擴張,36.49,6933.TW,1.759999999999998,N/A,27.21,N/A,28.97,2025
4.47,29.11,5.83,✅ 穩健價值,89.1999969482,221.10000000000002,2025-12,6.051560172876525,聯合,🏰 高護城河,24.04,4129.TWO,1.7200000000000024,11.96%,21.54,78.77%,23.26,2025
2.19,14.06,2.77,✅ 穩健價值,40.6500015259,105.75,2025-12,5.765957663248227,宏泰,🚀 利潤擴張,22.35,1612.TW,1.7100000000000009,13.07%,14.68,16.53%,16.39,2025
7.59,37.0,10.49,✅ 穩健價值,365.0,377.69999999999993,2025-12,14.495631453534553,德律,🏰 高護城河,31.3,3030.TW,1.6099999999999994,34.18%,33.22,60.64%,34.83,2025
2.79,9.41,3.81,✅ 穩健價值,102.0,139.95,2025-12,10.932475884244372,遠傳,🚀 利潤擴張,2.92,4904.TW,1.5499999999999998,14.21%,5.47,27.10%,7.02,2025
31.23,51.99,41.67,⚠️ 追價風險,4830.0,1544.1000000000001,2025-12,46.92053623469982,台光電,🚀 利潤擴張,51.33,2383.TW,1.5399999999999991,19.80%,46.42,28.58%,47.96,2025
-1.36,33.98,-1.38,⚪ 數據不足,14.5,-69.00000000000001,2025-12,0.0,鑽石投資,🚀 利潤擴張,32.78,6901.TW,1.5300000000000011,N/A,51.85,N/A,53.38,2025
4.28,12.04,5.5,✅ 穩健價值,79.1999969482,212.10000000000002,2025-12,5.6011313258981605,永記,🚀 利潤擴張,5.97,1726.TW,1.4499999999999997,10.08%,2.72,28.35%,4.17,2025
23.65,39.51,33.49,⚠️ 追價風險,6070.0,1187.5499999999997,2025-12,76.67045598080082,旺矽,🚀 利潤擴張,33.01,6223.TWO,1.3099999999999987,N/A,31.45,N/A,32.76,2025
3.79,4.12,4.99,✅ 穩健價值,141.5,189.15,2025-12,11.221252973830293,中華電,🚀 利潤擴張,3.52,2412.TW,1.29,17.33%,2.67,33.63%,3.96,2025
1.09,-34.81,1.74,✅ 穩健價值,27.3999996185,54.6,2025-12,7.527472422664835,凱基金,🏰 高護城河,-29.02,2883.TW,1.2699999999999996,39.14%,-12.26,78.38%,-10.99,2025
4.6,-1.93,5.78,✅ 穩健價值,62.9000015259,224.70000000000002,2025-12,4.198932011074766,三陽工業,🌑 雙重衰退,-6.07,2206.TW,1.2199999999999998,4.93%,-4.56,18.31%,-3.34,2025
2.53,13.57,3.45,⚪ 中性觀察,137.5,125.25000000000003,2025-12,16.46706586826347,大毅,🚀 利潤擴張,10.63,2478.TW,1.1399999999999997,12.13%,7.81,24.27%,8.95,2025
4.21,94.01,5.46,✅ 穩健價值,55.7000007629,208.95,2025-12,3.9985643045872217,中航,🚀 利潤擴張,7.95,2612.TW,1.0699999999999994,23.81%,5.36,34.11%,6.43,2025
2.44,15.64,4.03,✅ 穩健價值,129.5,130.35000000000002,2025-12,14.902186421173761,晟銘電,🚀 利潤擴張,11.48,3013.TW,1.0299999999999994,14.33%,12.17,21.20%,13.2,2025
6.12,23.67,8.36,✅ 穩健價值,206.0,309.9,2025-12,9.970958373668925,世禾,🚀 利潤擴張,12.87,3551.TWO,1.0299999999999976,18.42%,16.17,36.55%,17.2,2025
3.23,10.53,4.22,✅ 穩健價值,42.7000007629,156.6,2025-12,4.090038387250957,星亞,🚀 利潤擴張,16.17,7753.TWO,0.8800000000000008,N/A,9.51,N/A,10.39,2025
-0.92,-217.24,-0.92,⚪ 數據不足,38.5,-41.85,2025-12,0.0,國碩,🌑 雙重衰退,-32.0,2406.TW,0.8299999999999992,-2.28%,-7.81,11.28%,-6.98,2025
27.9,21.2,38.51,✅ 穩健價值,800.0,1405.9499999999998,2025-12,8.535154166222128,鈊象,🏰 高護城河,21.48,3293.TWO,0.8099999999999987,59.33%,19.01,97.58%,19.82,2025
-2.11,-31.06,-2.18,⚪ 數據不足,50.2000007629,-100.95,2025-12,0.0,合一,🚀 利潤擴張,-0.69,4743.TWO,0.7999999999999989,-478.52%,9.49,41.13%,10.29,2025
2.95,28.82,4.08,✅ 穩健價值,60.0999984741,140.70000000000002,2025-12,6.4072493042750525,國統,🚀 利潤擴張,17.98,8936.TWO,0.7800000000000011,N/A,20.29,N/A,21.07,2025
2.38,21.43,3.17,✅ 穩健價值,53.2999992371,119.4,2025-12,6.69597980365578,精技,🚀 利潤擴張,23.71,2414.TW,0.5599999999999987,2.38%,18.17,8.10%,18.73,2025
0.6,0.0,0.96,✅ 穩健價值,19.0499992371,38.7,2025-12,7.383720634534884,時報,🚀 利潤擴張,9.05,8923.TWO,0.54,N/A,2.69,N/A,3.23,2025
0.61,-10.29,0.89,✅ 穩健價值,21.1000003815,30.150000000000002,2025-12,10.497512627611938,磐亞,🌑 雙重衰退,-1.16,4707.TWO,0.45999999999999996,-7.50%,-6.78,-0.45%,-6.32,2025
-1.56,16.58,-1.96,⚪ 數據不足,37.7999992371,-73.8,2025-12,0.0,欣大健康,🌑 雙重衰退,-18.9,4198.TWO,0.3800000000000008,-23.61%,-15.0,30.43%,-14.62,2025
2.43,-5.81,2.92,✅ 穩健價值,27.8500003815,116.55,2025-12,3.5842986333976836,第一保,🌑 雙重衰退,-3.25,2852.TW,0.3799999999999999,10.03%,-3.05,31.15%,-2.67,2025
5.54,25.35,7.1,✅ 穩健價值,276.5,278.40000000000003,2025-12,14.897629310344826,意德士,🚀 利潤擴張,19.5,7556.TWO,0.16000000000000014,N/A,19.26,N/A,19.42,2025
4.38,21.33,5.88,✅ 穩健價值,119.5,213.14999999999998,2025-12,8.409570724841661,捷敏-KY,🚀 利潤擴張,15.99,6525.TW,0.14000000000000057,N/A,14.03,N/A,14.17,2025
-0.68,26.09,-0.77,⚪ 數據不足,19.6499996185,-34.800000000000004,2025-12,0.0,蒙恬,🚀 利潤擴張,25.77,5211.TWO,0.030000000000001137,N/A,34.16,N/A,34.19,2025
2.71,-5.9,4.21,❌ 暫避觀望,565.0,145.2,2025-12,58.367768595041326,金居,⚠️ 獲利稀釋,11.75,8358.TWO,-0.17999999999999972,N/A,15.52,N/A,15.34,2025
4.16,10.05,5.46,⚪ 中性觀察,165.0,199.80000000000004,2025-12,12.387387387387385,長榮航太,⚠️ 獲利稀釋,13.98,2645.TW,-0.20000000000000107,9.96%,11.63,14.11%,11.43,2025
-1.54,-8.76,-1.86,⚪ 數據不足,16.0499992371,-73.05,2025-12,0.0,元翎,🌑 雙重衰退,8.43,4564.TW,-0.2999999999999994,-35.14%,-3.72,-20.30%,-4.02,2025
-0.95,18.8,-1.3,⚪ 數據不足,20.75,-50.4,2025-12,0.0,杏國,🏰 高護城河,17.43,4192.TWO,-0.3000000000000007,-174.96%,15.88,76.40%,15.58,2025
-0.91,7.14,-1.43,⚪ 數據不足,22.7000007629,-49.8,2025-12,0.0,中茂,🌑 雙重衰退,-19.89,5205.TWO,-0.34999999999999787,N/A,-21.87,N/A,-22.22,2025
0.73,151.72,0.58,❌ 暫避觀望,133.0,33.9,2025-12,58.8495575221239,雷虎,⚠️ 獲利稀釋,17.35,8033.TW,-0.3699999999999992,N/A,14.37,N/A,14.0,2025
1.01,4.12,1.26,⚪ 中性觀察,17.1000003815,48.75,2025-12,5.261538578923076,臺企銀,🏰 高護城河,1.98,2834.TW,-0.41000000000000014,41.10%,2.85,97.54%,2.44,2025
2.0,6.95,2.57,⚪ 中性觀察,43.0,96.15,2025-12,6.70826833073323,聯華,⚠️ 獲利稀釋,-0.11,1229.TW,-0.4299999999999997,11.17%,4.92,21.12%,4.49,2025
1.81,5.85,2.42,⚪ 中性觀察,19.8999996185,93.60000000000001,2025-12,3.1891025029647437,華航,⚠️ 獲利稀釋,2.68,2610.TW,-0.4700000000000002,9.36%,2.58,18.07%,2.11,2025
13.87,66.63,23.46,❌ 暫避觀望,2145.0,726.5999999999999,2025-12,44.281585466556564,光聖,⚠️ 獲利稀釋,92.55,6442.TW,-0.5,N/A,64.22,N/A,63.72,2025
0.24,-46.67,0.58,⚪ 中性觀察,12.75,15.9,2025-12,12.028301886792452,昇陽,🌑 雙重衰退,-47.7,3266.TW,-0.5799999999999983,22.63%,-69.37,42.09%,-69.95,2025
4.99,3.81,6.77,⚪ 中性觀察,117.0,249.14999999999998,2025-12,7.043949428055389,中保科,⚠️ 獲利稀釋,7.59,9917.TW,-0.5800000000000001,N/A,6.29,N/A,5.71,2025
3.41,64.73,9.06,⚪ 中性觀察,111.5,219.9,2025-12,7.605729877216917,喬山,⚠️ 獲利稀釋,14.96,1736.TW,-0.5800000000000001,9.78%,13.69,48.58%,13.11,2025
2.39,-23.89,3.7,❌ 暫避觀望,146.0,129.45,2025-12,16.917728852838938,三福化,🌑 雙重衰退,0.49,4755.TW,-0.5899999999999999,10.72%,-9.17,22.24%,-9.76,2025
8.52,6.85,11.47,⚪ 中性觀察,254.0,440.55,2025-12,8.648280558392917,中華資安,⚠️ 獲利稀釋,11.43,7765.TW,-0.6699999999999999,N/A,3.64,N/A,2.97,2025
11.25,6.94,14.36,⚪ 中性觀察,244.0,559.9499999999999,2025-12,6.5362978837396195,宏�硌穈T,⚠️ 獲利稀釋,8.94,6811.TWO,-0.7399999999999984,N/A,11.2,N/A,10.46,2025
5.51,23.82,6.6,⚪ 中性觀察,152.0,248.25,2025-12,9.18429003021148,亞光,⚠️ 獲利稀釋,16.37,3019.TW,-0.75,5.80%,14.74,15.53%,13.99,2025
3.94,-4.62,6.14,❌ 暫避觀望,228.0,208.65,2025-12,16.391085549964053,矽格,⚠️ 獲利稀釋,7.66,6257.TW,-0.8799999999999999,N/A,7.51,N/A,6.63,2025
4.84,-27.4,7.06,⚪ 中性觀察,94.4000015259,254.54999999999998,2025-12,5.562757897813789,國泰金,🏰 高護城河,-12.01,2882.TW,-0.8999999999999999,30.59%,-2.04,62.29%,-2.94,2025
5.52,25.52,7.55,⚪ 中性觀察,141.0,287.55,2025-12,7.355242566510172,湧德,⚠️ 獲利稀釋,21.75,3689.TWO,-0.9000000000000021,12.50%,20.51,30.92%,19.61,2025
0.89,-2.2,1.17,⚪ 中性觀察,25.5499992371,45.150000000000006,2025-12,8.488371839568105,台灣高鐵,⚠️ 獲利稀釋,0.9,2633.TW,-1.01,38.82%,2.75,43.22%,1.74,2025
1.54,0.0,1.72,⚪ 中性觀察,29.3999996185,63.9,2025-12,6.901408361150235,大台北,⚠️ 獲利稀釋,3.19,9908.TW,-1.0899999999999999,N/A,1.69,N/A,0.6,2025
-1.96,8.41,-2.41,⚪ 數據不足,11.8000001907,-99.3,2025-12,0.0,金萬林-創,⚠️ 獲利稀釋,8.78,6645.TW,-1.120000000000001,N/A,9.49,N/A,8.37,2025
0.03,-88.0,0.27,❌ 暫避觀望,23.2000007629,5.700000000000001,2025-12,61.052633586578935,亞帝歐,🌑 雙重衰退,-21.23,3516.TWO,-1.1500000000000004,-0.53%,-14.0,13.94%,-15.15,2025
1.89,41.22,2.23,⚪ 中性觀察,69.8000030518,85.80000000000001,2025-12,12.202797736328671,詠業,⚠️ 獲利稀釋,9.04,6792.TW,-1.1799999999999997,N/A,7.01,N/A,5.83,2025
8.67,17.5,12.25,❌ 暫避觀望,522.0,443.40000000000003,2025-12,17.658998646820027,研華,⚠️ 獲利稀釋,21.83,2395.TW,-1.2999999999999972,15.69%,18.56,39.78%,17.26,2025
0.47,-2.08,0.63,⚪ 中性觀察,15.1499996185,20.85,2025-12,10.899280301079136,國票金,🏰 高護城河,-2.64,2889.TW,-1.3199999999999998,38.94%,4.6,90.85%,3.28,2025
2.7,-11.76,4.23,⚪ 中性觀察,107.0,137.55,2025-12,11.668484187568158,久元,⚠️ 獲利稀釋,-1.1,6261.TWO,-1.4499999999999993,N/A,5.64,N/A,4.19,2025
8.83,-9.44,12.31,⚪ 中性觀察,135.5,453.00000000000006,2025-12,4.486754966887417,大學光,🏰 高護城河,-0.6,3218.TWO,-1.5,32.73%,-0.57,58.77%,-2.07,2025
14.0,13.73,17.32,❌ 暫避觀望,687.0,670.2,2025-12,15.376007162041182,達發,⚠️ 獲利稀釋,14.59,6526.TW,-1.6499999999999995,N/A,9.43,N/A,7.78,2025
1.09,-4.39,1.41,❌ 暫避觀望,76.4000015259,51.0,2025-12,22.470588684088234,長興,🌑 雙重衰退,-7.17,1717.TW,-1.6899999999999995,3.94%,-7.93,21.29%,-9.62,2025
4.76,3.8,5.71,⚪ 中性觀察,77.0999984741,229.35,2025-12,5.04251134559189,致伸,⚠️ 獲利稀釋,0.47,4915.TW,-1.6900000000000002,4.16%,3.33,17.61%,1.64,2025
1.05,29.63,1.34,⚪ 中性觀察,17.1499996185,51.150000000000006,2025-12,5.029325401319648,華票,🏰 高護城河,29.19,2820.TW,-1.6900000000000013,65.42%,33.06,87.03%,31.37,2025
5.53,-4.49,7.99,⚪ 中性觀察,241.0,273.45,2025-12,13.219967087218869,家碩,📉 獲利侵蝕,-7.09,6953.TWO,-1.72,N/A,1.72,N/A,0.0,2025
0.27,-21.21,0.4,⚪ 中性觀察,13.25,13.950000000000001,2025-12,14.247311827956988,中工,🌑 雙重衰退,-10.98,2515.TW,-1.7700000000000014,5.82%,-13.12,9.34%,-14.89,2025
30.36,4.29,42.0,⚪ 中性觀察,1310.0,1528.5,2025-12,12.855740922473013,亞德客-KY,⚠️ 獲利稀釋,9.91,1590.TW,-1.790000000000001,31.25%,11.97,47.51%,10.18,2025
5.05,37.23,6.27,⚪ 中性觀察,74.5999984741,234.15,2025-12,4.778987730563741,東洋,🏰 高護城河,14.57,4105.TWO,-1.9400000000000004,21.51%,9.49,56.36%,7.55,2025
14.3,44.57,20.5,❌ 暫避觀望,1580.0,703.5,2025-12,33.688699360341154,竑騰,⚠️ 獲利稀釋,54.14,7751.TWO,-1.9400000000000048,N/A,62.42,N/A,60.48,2025
2.37,-24.19,4.0,❌ 暫避觀望,213.5,136.2,2025-12,23.513215859030836,宏觀,⚠️ 獲利稀釋,5.88,6568.TWO,-1.9800000000000004,N/A,6.74,N/A,4.76,2025
0.21,61.54,0.39,❌ 暫避觀望,37.5,10.95,2025-12,51.369863013698634,華容,📉 獲利侵蝕,5.47,5328.TWO,-1.99,N/A,1.99,N/A,0.0,2025
5.41,-15.2,7.64,⚪ 中性觀察,243.5,284.40000000000003,2025-12,12.842827004219409,同欣電,🌑 雙重衰退,-4.19,6271.TW,-2.3,N/A,-4.53,N/A,-6.83,2025
-0.43,-760.0,-0.38,⚪ 數據不足,8.1999998093,-17.400000000000002,2025-12,0.0,研勤,🏰 高護城河,-35.55,3632.TWO,-2.3100000000000023,3.73%,-28.72,54.59%,-31.03,2025
0.98,16.87,1.24,❌ 暫避觀望,50.7999992371,46.349999999999994,2025-12,16.440129202944984,華晶科,⚠️ 獲利稀釋,25.58,3059.TW,-2.3200000000000003,2.92%,20.59,23.91%,18.27,2025
20.35,34.86,28.42,❌ 暫避觀望,1120.0,991.2000000000002,2025-12,16.94915254237288,聖暉*,⚠️ 獲利稀釋,46.97,5536.TWO,-2.3500000000000014,N/A,37.11,N/A,34.76,2025
12.01,-2.81,16.02,⚪ 中性觀察,242.5,604.8000000000001,2025-12,6.014384920634919,王品,⚠️ 獲利稀釋,3.33,2727.TW,-2.46,7.36%,5.21,47.07%,2.75,2025
13.77,33.43,18.2,⚪ 中性觀察,374.0,687.3,2025-12,8.162374508948057,技嘉,⚠️ 獲利稀釋,24.08,2376.TW,-2.5,4.26%,27.07,10.28%,24.57,2025
18.06,2.21,25.6,❌ 暫避觀望,3545.0,920.6999999999999,2025-12,57.75496904529163,力旺,🏰 高護城河,7.92,3529.TWO,-2.55,60.64%,6.74,100.00%,4.19,2025
30.84,3.99,44.56,⚪ 數據不足,764.0,0.0,2025-12,0.0,威聯通,⚠️ 獲利稀釋,6.11,7805.TWO,-2.6399999999999997,N/A,5.8,N/A,3.16,2025
1.12,1.83,1.56,⚪ 中性觀察,22.9500007629,54.6,2025-12,6.304945264532967,遠百,🏰 高護城河,-2.99,2903.TW,-2.81,14.06%,-2.68,54.41%,-5.49,2025
26.19,28.76,45.48,❌ 暫避觀望,3210.0,1443.0,2025-12,33.36798336798336,弘塑,⚠️ 獲利稀釋,53.06,3131.TWO,-2.950000000000003,29.56%,59.93,42.10%,56.98,2025
1.34,-52.98,3.4,⚪ 中性觀察,42.0,89.55000000000001,2025-12,7.035175879396984,方土霖,🌑 雙重衰退,-24.37,4527.TWO,-3.1000000000000014,16.80%,-15.95,29.77%,-19.05,2025
