prev_year,pe,gm,date,prev_eps_yoy,symbol,prev_rev_yoy,eps_yoy,est_price,name,eps,expansion,status,advice,price,rev_yoy,prev_eps,om
2025,0.0,4.20%,2025-12,12.38,2429.TW,58.99,9.68,-48.3,銘旺科,-1.4,-49.54,⚠️ 獲利稀釋,⚪ 數據不足,46.7000007629,59.22,-0.92,-24.63%
2025,10.71929797791228,18.31%,2025-12,-43.08,1563.TW,-3.8,-56.6,85.5,巧新,1.42,-49.96,🌑 雙重衰退,⚪ 中性觀察,61.0999984741,-6.64,1.47,3.31%
2025,62.32294617563739,15.80%,2025-12,-70.95,2351.TW,-5.13,-55.26,52.95,順德,1.66,-50.01,🌑 雙重衰退,❌ 暫避觀望,220.0,-5.25,0.86,6.85%
2025,22.5,N/A,2025-12,-28.46,6829.TWO,22.3,-30.21,144.0,千附精密,3.95,-50.08,📉 獲利侵蝕,❌ 暫避觀望,216.0,19.87,2.64,N/A
2025,5.997529244848672,N/A,2025-12,-3.64,6191.TW,46.06,5.17,242.85000000000002,精成科,6.55,-50.33,⚠️ 獲利稀釋,⚪ 中性觀察,97.0999984741,55.5,5.02,N/A
2025,22.294654498044327,23.03%,2025-12,-40.56,3430.TWO,13.27,-34.24,115.05,奇鈦科,3.15,-50.43000000000001,📉 獲利侵蝕,❌ 暫避觀望,171.0,16.19,2.14,7.70%
2025,6.534653328001801,21.56%,2025-12,35.64,3310.TWO,112.7,34.17,166.64999999999998,佳穎,3.39,-50.760000000000005,⚠️ 獲利稀釋,⚪ 中性觀察,72.5999984741,84.93,2.93,5.55%
2025,28.48970251716247,N/A,2025-12,-16.45,6215.TW,62.54,-1.42,65.55,和椿,2.08,-51.54,📉 獲利侵蝕,❌ 暫避觀望,124.5,50.12,1.27,N/A
2025,13.863134657836646,N/A,2025-12,-5.22,8499.TW,19.9,-8.89,339.75,鼎炫-KY,10.13,-51.77,📉 獲利侵蝕,⚪ 中性觀察,314.0,42.88,6.34,N/A
2025,12.559440986265734,N/A,2025-12,-69.8,6873.TW,-9.92,-65.19,107.25,泓德能源,3.59,-51.9,🌑 雙重衰退,⚪ 中性觀察,89.8000030518,-13.29,1.57,N/A
2025,89.78328173374614,11.65%,2025-12,-65.81,3532.TW,-2.57,-52.84,48.45,台勝科,1.58,-52.14,🌑 雙重衰退,❌ 暫避觀望,290.0,-0.7,0.8,9.15%
2025,0.0,N/A,2025-12,-8.33,6617.TWO,23.46,-38.46,-27.0,共信-KY,-0.92,-52.21,📉 獲利侵蝕,⚪ 數據不足,71.8000030518,13.75,-0.54,N/A
2025,7.565470417070806,N/A,2025-12,-68.98,6965.TW,-17.34,-71.93,154.64999999999998,中傑-KY,3.5,-52.230000000000004,🌑 雙重衰退,⚪ 中性觀察,78.0,-19.7,2.94,N/A
2025,17.058823265432526,5.61%,2025-12,-64.81,3312.TW,20.74,-33.61,43.35,弘憶股,1.74,-52.28,📉 獲利侵蝕,❌ 暫避觀望,49.2999992371,18.67,0.57,2.63%
2025,26.98924772198924,25.59%,2025-12,-36.73,3441.TWO,27.75,-24.29,27.900000000000006,聯一光,1.06,-52.769999999999996,📉 獲利侵蝕,❌ 暫避觀望,50.2000007629,28.48,0.62,8.79%
2025,0.0,N/A,2025-12,-244.83,6929.TWO,-2.05,-54.29,-50.099999999999994,佑全,-1.63,-52.839999999999996,🌑 雙重衰退,⚪ 數據不足,21.5499992371,-1.45,-1.01,N/A
2025,53.85416746145833,34.00%,2025-12,-51.85,4130.TWO,-5.0,-56.52,7.199999999999999,健亞,0.1,-52.910000000000004,🌑 雙重衰退,❌ 暫避觀望,25.8500003815,-3.61,0.14,-5.47%
2025,22.05882352941176,N/A,2025-12,-81.86,6538.TWO,-37.03,-87.49,76.50000000000001,倉和,1.15,-52.989999999999995,🌑 雙重衰退,❌ 暫避觀望,112.5,-34.5,1.47,N/A
2025,26.258279156225168,58.07%,2025-12,-36.73,3040.TW,-4.45,-57.53,22.65,遠見,0.32,-52.99,🏰 高護城河,❌ 暫避觀望,39.6500015259,-4.54,0.31,-3.25%
2025,42.666668362,33.04%,2025-12,-61.29,1789.TW,-9.05,-60.47,6.75,神隆,0.17,-53.339999999999996,🌑 雙重衰退,❌ 暫避觀望,19.2000007629,-7.13,0.12,0.80%
2025,193.37349397590359,41.30%,2025-12,-83.26,3138.TW,-2.54,-51.49,12.450000000000001,耀登,1.5,-53.54,📉 獲利侵蝕,❌ 暫避觀望,160.5,2.05,0.37,7.58%
2025,0.0,-2.18%,2025-12,-16.88,4406.TWO,23.84,-46.58,-40.95,新昕纖,-1.07,-53.58,📉 獲利侵蝕,⚪ 數據不足,9.9499998093,7.0,-0.9,-18.01%
2025,0.0,20.64%,2025-12,-241.03,2388.TW,-37.6,-93.75,-31.5,威盛,0.12,-53.75,🔄 轉虧為盈,⚪ 數據不足,74.4000015259,-40.0,-1.1,-8.17%
2025,17.454544992151515,N/A,2025-12,-75.56,6517.TWO,-6.15,-55.59,49.5,保勝光學,1.63,-53.86000000000001,🌑 雙重衰退,❌ 暫避觀望,57.5999984741,-1.73,0.65,N/A
2025,11.140142880261283,18.01%,2025-12,-42.65,3483.TWO,3.35,-53.89,126.3,力致,3.74,-53.910000000000004,📉 獲利侵蝕,⚪ 中性觀察,93.8000030518,0.02,3.12,2.40%
2025,43.08523127494717,N/A,2025-12,-14.35,7734.TWO,42.88,-26.31,1277.7,印能科技,33.5,-54.22,📉 獲利侵蝕,❌ 暫避觀望,3670.0,27.91,26.59,N/A
2025,4.67238701449298,23.17%,2025-12,-79.28,2520.TW,-26.92,-74.55,96.15,冠德,2.61,-54.31,🌑 雙重衰退,⚪ 中性觀察,29.9500007629,-20.24,1.72,15.06%
2025,240.00000000000006,18.12%,2025-12,-105.0,1468.TW,-23.09,-77.66,0.7499999999999998,昶和,0.21,-54.39999999999999,🔄 轉虧為盈,❌ 暫避觀望,12.0,-23.26,-0.04,2.42%
2025,42.74390150859757,N/A,2025-12,-72.67,5371.TWO,-5.04,-54.76,24.599999999999998,中光電,0.95,-54.53,🌑 雙重衰退,❌ 暫避觀望,70.0999984741,-0.23,0.44,N/A
2025,17.074073508925924,15.30%,2025-12,-27.92,1722.TW,2.1,-52.74,40.5,台肥,0.95,-54.550000000000004,📉 獲利侵蝕,❌ 暫避觀望,46.0999984741,1.81,1.11,3.04%
2025,95.30026109660575,N/A,2025-12,-54.3,6531.TW,28.02,-20.47,172.34999999999997,愛普*,7.74,-55.629999999999995,📉 獲利侵蝕,❌ 暫避觀望,1095.0,35.16,3.03,N/A
2025,42.42424242424242,19.47%,2025-12,-70.99,3552.TWO,-1.51,-56.49,19.8,同致,0.67,-55.64,🌑 雙重衰退,❌ 暫避觀望,56.0,-0.85,0.38,0.28%
2025,9.213894246051188,N/A,2025-12,-54.6,6856.TWO,29.13,-36.41,82.05000000000001,鑫傳,2.62,-55.64999999999999,📉 獲利侵蝕,⚪ 中性觀察,50.4000015259,19.24,1.53,N/A
2025,25.227272149242427,5.49%,2025-12,-89.16,2028.TW,-19.32,-72.16,9.899999999999999,威致,0.28,-55.66,🌑 雙重衰退,❌ 暫避觀望,16.6499996185,-16.5,0.09,3.23%
2025,12.24561403508772,N/A,2025-12,10.24,6438.TW,26.46,-29.85,213.75,迅得,5.24,-56.14,📉 獲利侵蝕,⚪ 中性觀察,174.5,26.29,4.17,N/A
2025,36.428572639603175,8.73%,2025-12,-87.21,2634.TW,-12.58,-66.09,18.9,漢翔,0.78,-56.21,🌑 雙重衰退,❌ 暫避觀望,45.9000015259,-9.88,0.22,4.51%
2025,63.681592039801004,36.51%,2025-12,-74.8,3675.TWO,-11.4,-66.46,90.44999999999999,德微,2.67,-56.57999999999999,🌑 雙重衰退,❌ 暫避觀望,384.0,-9.88,1.53,9.03%
2025,4.4928522804629,5.79%,2025-12,10.59,2643.TWO,70.71,3.11,220.35,捷迅,6.3,-56.59,⚠️ 獲利稀釋,⚪ 中性觀察,66.0,59.7,4.7,2.48%
2025,24.460967677249073,8.85%,2025-12,-59.32,2367.TW,-10.77,-69.2,40.35,燿華,0.68,-56.870000000000005,🌑 雙重衰退,❌ 暫避觀望,65.8000030518,-12.33,0.71,-4.89%
2025,44.27645788336933,11.53%,2025-12,-77.26,3376.TW,-16.36,-76.51,69.45,新日興,1.63,-56.970000000000006,🌑 雙重衰退,❌ 暫避觀望,205.0,-19.54,1.23,-3.62%
2025,0.0,14.01%,2025-12,-86.86,1584.TWO,-12.67,-66.92,0.0,精剛,0.44,-56.980000000000004,🌑 雙重衰退,⚪ 數據不足,0.0,-9.94,0.23,6.58%
2025,35.338345864661655,19.95%,2025-12,-87.84,4561.TWO,-25.07,-79.88,19.950000000000003,健椿,0.66,-57.36999999999999,🌑 雙重衰退,❌ 暫避觀望,47.0,-22.51,0.36,4.03%
2025,31.29310279051724,N/A,2025-12,-91.61,8927.TWO,-27.61,-72.09,8.700000000000001,北基,0.35,-57.59,🌑 雙重衰退,❌ 暫避觀望,18.1499996185,-14.5,0.12,N/A
2025,0.0,N/A,2025-12,-124.6,8089.TWO,-78.07,-137.27,-98.85,康全電訊,-3.09,-58.02000000000001,🌑 雙重衰退,⚪ 數據不足,19.75,-79.25,-1.85,N/A
2025,0.0,7.55%,2025-12,-155.56,2616.TW,-30.68,-82.6,-227.10000000000002,山隆,-6.25,-58.05,🌑 雙重衰退,⚪ 數據不足,13.5500001907,-24.55,-4.41,-10.37%
2025,5.158311144353562,N/A,2025-12,-37.5,8068.TWO,2.91,-46.52,56.85,全達,1.23,-58.150000000000006,📉 獲利侵蝕,⚪ 中性觀察,19.5499992371,11.63,1.25,N/A
2025,14.929906898551401,16.15%,2025-12,-70.24,2235.TWO,-2.97,-64.42,32.1,謚源,0.95,-58.410000000000004,🌑 雙重衰退,⚪ 中性觀察,31.9500007629,-6.01,0.61,1.41%
2025,0.0,N/A,2025-12,-82.04,5907.TW,-14.73,-73.66,-157.95,大洋-KY,-4.55,-58.709999999999994,🌑 雙重衰退,⚪ 數據不足,4.9600000381,-14.95,-3.04,N/A
2025,0.0,15.11%,2025-12,-52.17,3224.TWO,6.79,-51.49,-54.0,三顧,-1.53,-58.730000000000004,📉 獲利侵蝕,⚪ 數據不足,39.9500007629,7.24,-1.05,-12.99%
2025,2.4294670846394983,N/A,2025-12,-49.41,9945.TW,9.27,-35.22,143.55,潤泰新,3.93,-58.78,📉 獲利侵蝕,⚪ 中性觀察,23.25,23.56,2.68,N/A
2025,12.916111850865512,N/A,2025-12,160.91,8932.TWO,63.13,-7.07,112.65,智通*,1.85,-58.910000000000004,📉 獲利侵蝕,⚪ 中性觀察,97.0,51.84,2.9,N/A
2025,6.851484846356436,44.04%,2025-12,-78.46,2739.TW,1.51,-56.22,75.75,寒舍,2.36,-58.94,📉 獲利侵蝕,⚪ 中性觀察,34.5999984741,2.72,1.01,12.46%
2025,0.0,N/A,2025-12,-22.06,6725.TWO,20.53,-38.12,0.0,矽科宏晟,12.98,-59.14,📉 獲利侵蝕,⚪ 數據不足,323.0,21.02,8.09,N/A
2025,10.369318181818183,N/A,2025-12,-62.28,6863.TW,-10.3,-73.47,158.39999999999998,永道-KY,3.0,-59.17,🌑 雙重衰退,⚪ 中性觀察,109.5,-14.3,2.95,N/A
2025,0.0,N/A,2025-12,-56.66,7788.TW,8.42,-51.37,0.0,松川精密,3.63,-59.239999999999995,📉 獲利侵蝕,⚪ 數據不足,0.0,7.87,2.18,N/A
2025,0.0,32.33%,2025-12,-300.0,3006.TW,-5.44,-51.41,-76.05000000000001,晶豪科,0.87,-59.489999999999995,🔄 轉虧為盈,⚪ 數據不足,242.5,8.08,-2.81,20.25%
2025,10.320754860943394,30.14%,2025-12,-76.11,2201.TW,-17.2,-75.14,39.75000000000001,裕隆,0.93,-59.49,🌑 雙重衰退,⚪ 中性觀察,27.3500003815,-15.65,0.77,7.44%
2025,0.0,22.74%,2025-12,-204.44,3531.TWO,-15.43,-77.78,-9.6,先益,0.3,-59.69,🔄 轉虧為盈,⚪ 數據不足,23.25,-18.09,-0.47,4.80%
2025,3.1723862729449324,N/A,2025-12,-60.02,8442.TW,-6.65,-62.99,187.95,威宏-KY,4.18,-60.14,🌑 雙重衰退,⚪ 中性觀察,39.75,-2.85,3.46,N/A
2025,0.0,N/A,2025-12,-58.08,7770.TWO,17.51,-47.4,0.0,君曜,3.0,-60.19,📉 獲利侵蝕,⚪ 數據不足,45.2000007629,12.79,1.53,N/A
2025,132.258064516129,38.56%,2025-12,-94.05,3141.TWO,9.9,-54.31,9.3,晶宏,0.54,-61.39,📉 獲利侵蝕,❌ 暫避觀望,82.0,7.08,0.05,-3.65%
2025,18.46666717533333,15.11%,2025-12,-79.34,4306.TW,-23.85,-79.17,11.25,炎洲,0.26,-62.71,🌑 雙重衰退,❌ 暫避觀望,13.8500003815,-16.46,0.25,5.94%
2025,0.0,-74.40%,2025-12,-122.4,3313.TWO,-78.14,-132.04,-14.849999999999998,斐成,-0.35,-63.019999999999996,🌑 雙重衰退,⚪ 數據不足,11.0,-69.02,-0.31,-413.94%
2025,0.0,-19.76%,2025-12,-45.45,1721.TW,-23.51,-85.86,-61.349999999999994,三晃,-1.84,-63.47,🌑 雙重衰退,⚪ 數據不足,28.5,-22.39,-1.12,-36.39%
2025,207.74194040612906,N/A,2025-12,-88.1,8111.TWO,7.39,-58.24,4.6499999999999995,立��,0.38,-63.49,📉 獲利侵蝕,❌ 暫避觀望,64.4000015259,5.25,0.05,N/A
2025,0.0,51.08%,2025-12,-125.84,2438.TW,26.64,-48.37,-79.20000000000002,翔耀,-2.38,-63.89,🏰 高護城河,⚪ 數據不足,27.7999992371,15.52,-2.11,-5.91%
2025,19.881889763779526,N/A,2025-12,99.24,6895.TWO,121.07,41.57,114.3,宏碩系統,3.61,-64.05000000000001,⚠️ 獲利稀釋,❌ 暫避觀望,151.5,105.62,2.61,N/A
2025,12.164706061858823,N/A,2025-12,-89.32,8433.TWO,-7.78,-67.55,63.75,弘帆,3.17,-64.07,🌑 雙重衰退,⚪ 中性觀察,51.7000007629,-3.48,0.71,N/A
2025,0.0,71.52%,2025-12,43.62,3288.TWO,-7.45,-74.29,-31.200000000000003,點晶,-0.64,-64.14,🏰 高護城河,⚪ 數據不足,15.1000003815,-10.15,-0.56,6.07%
2025,11.729559508490567,N/A,2025-12,-40.91,5426.TWO,30.86,-47.47,23.849999999999998,振發,0.52,-64.48,📉 獲利侵蝕,⚪ 中性觀察,18.6499996185,17.01,0.39,N/A
2025,586.4583333333334,N/A,2025-12,-116.01,6643.TWO,7.33,-44.41,14.399999999999999,M31,1.69,-64.75,🔄 轉虧為盈,❌ 暫避觀望,563.0,20.34,-0.69,N/A
2025,6.75865294667914,5.62%,2025-12,44.39,3231.TW,94.87,43.19,320.7,緯創,9.04,-65.2,⚠️ 獲利稀釋,⚪ 中性觀察,144.5,108.39,6.43,3.53%
2025,8.967082860385926,N/A,2026-03,209.22,8271.TW,41.93,1919.44,396.44999999999993,宇瞻,14.54,-65.57999999999993,⚠️ 獲利稀釋,⚪ 中性觀察,237.0,1985.02,6.7,N/A
2025,54.45945842837838,15.09%,2025-12,-97.63,1323.TW,-28.19,-89.88,5.55,永裕,0.26,-65.97,🌑 雙重衰退,❌ 暫避觀望,20.1499996185,-23.91,0.06,1.25%
2025,261.0000038139998,37.12%,2025-12,-78.8,2611.TW,-1.45,-68.29,0.7500000000000007,志信,0.52,-66.10000000000001,🌑 雙重衰退,❌ 暫避觀望,13.0500001907,-2.19,0.39,5.53%
2025,0.0,-7.37%,2025-12,-141.03,1310.TW,-19.92,-90.28,-50.24999999999999,台苯,-1.37,-66.21000000000001,🌑 雙重衰退,⚪ 數據不足,8.1199998856,-24.07,-0.94,-10.27%
2025,43.14685368034965,31.63%,2025-12,-78.11,3588.TW,-9.27,-73.51,21.45,通嘉,0.5,-66.27000000000001,🌑 雙重衰退,❌ 暫避觀望,61.7000007629,-7.24,0.37,-1.96%
2025,117.7192955685965,N/A,2025-12,-90.7,5309.TWO,7.47,-57.38,8.55,系統電,0.27,-66.51,📉 獲利侵蝕,❌ 暫避觀望,67.0999984741,9.13,0.04,N/A
2025,20.987013779688315,89.44%,2025-12,-86.34,3546.TWO,-4.51,-64.44,57.74999999999999,宇峻,1.97,-66.53,🏰 高護城河,❌ 暫避觀望,80.8000030518,2.09,0.47,20.17%
2025,0.0,12.27%,2025-12,-43.16,3419.TW,27.6,-47.93,-69.9,譁裕,-1.79,-66.78999999999999,📉 獲利侵蝕,⚪ 數據不足,13.5500001907,18.86,-1.36,-16.22%
2025,0.0,N/A,2025-12,-93.42,4943.TW,6.89,-55.46,-90.6,康控-KY,-1.88,-66.92,📉 獲利侵蝕,⚪ 數據不足,8.8800001144,11.46,-1.51,N/A
2025,32.929515418502206,48.92%,2025-12,174.49,4772.TWO,81.35,60.92,136.2,台特化,4.2,-66.95,⚠️ 獲利稀釋,❌ 暫避觀望,299.0,127.87,2.69,38.48%
2025,0.0,11.17%,2025-12,-112.5,3323.TWO,-6.05,-76.19,-79.35,加百裕,-1.92,-67.00999999999999,🌑 雙重衰退,⚪ 數據不足,37.0,-9.18,-1.58,-4.33%
2025,14.099723414376735,N/A,2025-12,-18.99,8070.TW,11.79,-54.79,54.14999999999999,長華*,1.02,-67.1,📉 獲利侵蝕,⚪ 中性觀察,50.9000015259,12.31,1.49,N/A
2025,0.0,N/A,2025-12,-126.04,6462.TWO,16.32,-56.06,-585.7500000000001,神盾,-17.51,-67.17,📉 獲利侵蝕,⚪ 數據不足,125.0,11.11,-12.5,N/A
2025,13.348624028188071,N/A,2025-12,-57.66,8050.TWO,15.23,-63.86,65.4,廣積,1.44,-67.28,📉 獲利侵蝕,⚪ 中性觀察,58.2000007629,3.42,1.33,N/A
2025,30.376711283630137,N/A,2025-12,-42.6,6224.TW,0.32,-69.96,43.8,聚鼎,0.67,-67.46,🌑 雙重衰退,❌ 暫避觀望,88.6999969482,-2.5,0.98,N/A
2025,221.07143402107147,33.55%,2025-12,-100.71,4741.TWO,-19.51,-85.43,4.199999999999999,泓瀚,0.29,-67.61000000000001,🔄 轉虧為盈,❌ 暫避觀望,61.9000015259,-17.82,-0.01,3.21%
2025,0.0,N/A,2025-12,-58.82,6134.TWO,18.87,-45.45,-1.5,萬旭,0.12,-67.7,📉 獲利侵蝕,⚪ 數據不足,32.9500007629,22.25,0.14,N/A
2025,10.885122266873825,19.80%,2025-12,-77.02,2066.TWO,-7.86,-77.5,79.64999999999999,世德,1.34,-67.86,🌑 雙重衰退,⚪ 中性觀察,57.7999992371,-9.64,1.33,-4.97%
2025,18.500000346772723,28.02%,2025-12,-86.03,4119.TW,-11.91,-79.87,33.0,旭富,0.9,-68.06,🌑 雙重衰退,❌ 暫避觀望,40.7000007629,-11.81,0.57,12.04%
2025,56.21693121693122,N/A,2025-12,53.85,8227.TWO,93.9,29.56,56.699999999999996,巨有科技,2.06,-68.21,⚠️ 獲利稀釋,❌ 暫避觀望,212.5,97.77,1.4,N/A
2025,16.771428789428573,17.99%,2025-12,-77.78,3434.TWO,-2.33,-73.65,26.25,哲固,0.47,-68.60000000000001,🌑 雙重衰退,❌ 暫避觀望,29.3500003815,-5.05,0.3,0.82%
2025,0.0,N/A,2025-12,-129.13,8054.TWO,26.01,-37.72,-115.05,安國,-3.19,-68.69,📉 獲利侵蝕,⚪ 數據不足,103.5,30.97,-2.42,N/A
2025,0.0,N/A,2025-12,-144.58,6234.TWO,-31.56,-95.24,-11.850000000000001,高僑,0.05,-68.82,🔄 轉虧為盈,⚪ 數據不足,51.2000007629,-26.42,-0.37,N/A
2025,0.0,3.28%,2025-12,-55.0,1309.TW,-17.56,-91.07,-43.35,台達化,-1.07,-68.85,🌑 雙重衰退,⚪ 數據不足,16.25,-22.22,-0.93,-4.04%
2025,239.53488372093025,N/A,2025-12,-100.61,8150.TW,0.67,-64.1,6.449999999999999,南茂,0.7,-69.55,🔄 轉虧為盈,❌ 暫避觀望,103.0,5.45,-0.01,N/A
2025,0.0,N/A,2025-12,-35.26,6875.TWO,-61.06,-130.23,-113.39999999999999,國邑*,-2.97,-70.36999999999999,🌑 雙重衰退,⚪ 數據不足,35.4500007629,-59.86,-2.11,N/A
2025,0.0,-3.67%,2025-12,-92.98,2014.TW,-36.55,-108.06,-49.05,中鴻,-1.29,-70.5,🌑 雙重衰退,⚪ 數據不足,17.8500003815,-37.56,-1.1,-6.17%
2025,21.527777777777775,N/A,2025-12,-73.79,6508.TWO,-1.96,-74.77,16.200000000000003,惠光,0.27,-70.69,🌑 雙重衰退,❌ 暫避觀望,23.25,-4.08,0.27,N/A
2025,12.965115835465117,24.70%,2025-12,-91.88,4109.TWO,-13.54,-80.37,12.9,加捷生醫,0.43,-70.75,🌑 雙重衰退,⚪ 中性觀察,11.1499996185,-9.62,0.2,-7.54%
2025,5.742857251857143,13.69%,2025-12,-69.8,1473.TW,-5.85,-81.13,52.5,台南,0.57,-70.81,🌑 雙重衰退,⚪ 中性觀察,20.1000003815,-10.32,0.77,-4.13%
2025,0.0,-76.10%,2025-12,10.0,4174.TWO,-26.19,-77.68,-423.0,浩鼎,-15.61,-71.13000000000001,🌑 雙重衰退,⚪ 數據不足,28.2000007629,-6.55,-6.21,-2289.99%
2025,53.12500000000001,15.90%,2025-12,-107.89,3226.TWO,-23.4,-95.68,11.999999999999998,龍鋒,0.24,-71.16000000000001,🔄 轉虧為盈,❌ 暫避觀望,42.5,-24.52,-0.34,4.48%
2025,32.73684250678947,21.28%,2025-12,-82.94,3003.TW,-3.86,-74.48,28.5,健和興,0.99,-71.2,🌑 雙重衰退,❌ 暫避觀望,62.2000007629,-3.28,0.5,6.05%
2025,43.4482771775862,N/A,2025-12,-94.81,5450.TWO,-8.5,-80.53,4.3500000000000005,南良,0.22,-71.57,🌑 雙重衰退,❌ 暫避觀望,12.6000003815,-8.96,0.04,N/A
2025,21.641791044776117,13.55%,2025-12,-73.26,2012.TW,-3.32,-81.05,10.05,春雨,0.2,-71.69,🌑 雙重衰退,❌ 暫避觀望,14.5,-9.36,0.25,2.02%
2025,11.967212906311476,N/A,2025-12,-88.89,8941.TWO,-4.94,-77.08,54.900000000000006,關中,1.16,-71.73,🌑 雙重衰退,⚪ 中性觀察,43.7999992371,-5.35,0.48,N/A
2025,39.09090958636363,N/A,2025-12,-46.15,6244.TWO,-5.87,-77.05,11.550000000000002,茂迪,0.14,-72.0,🌑 雙重衰退,❌ 暫避觀望,30.1000003815,-5.05,0.28,N/A
2025,0.0,10.77%,2025-12,-87.97,3548.TWO,8.05,-74.46,0.0,兆利,2.23,-72.66,🌑 雙重衰退,⚪ 數據不足,0.0,-1.8,0.73,1.84%
2025,16.93472090823084,15.14%,2025-12,-51.13,4569.TW,28.81,-47.66,158.55,六方科-KY,4.13,-72.85,📉 獲利侵蝕,❌ 暫避觀望,179.0,25.19,3.23,0.74%
2025,0.0,N/A,2025-12,-255.35,6219.TWO,-99.58,-114.96,-87.75,富旺,-0.76,-73.02,🌑 雙重衰退,⚪ 數據不足,11.75,-41.94,-2.47,N/A
2025,0.0,15.04%,2025-12,63.33,4402.TWO,17.54,-44.44,-5.1,郡都開發,-0.13,-73.25,📉 獲利侵蝕,⚪ 數據不足,11.6999998093,28.81,-0.11,-80.56%
2025,0.0,N/A,2025-12,-41.94,6560.TWO,137.08,50.0,-31.049999999999997,欣普羅,-0.16,-73.75,⚠️ 獲利稀釋,⚪ 數據不足,38.0499992371,123.75,-0.88,N/A
2025,5.411764705882353,60.04%,2025-12,-27.12,2887.TW,35.48,-0.7,63.75,台新新光金,1.91,-74.55,🏰 高護城河,⚪ 中性觀察,23.0,73.85,1.3,25.42%
2025,62.93103448275861,-37.47%,2025-12,-58.97,2434.TW,-8.66,-85.71,8.700000000000001,統懋,0.02,-75.53,🌑 雙重衰退,❌ 暫避觀望,36.5,-10.18,0.32,-176.58%
2025,0.0,25.17%,2025-12,-105.39,4543.TWO,-3.85,-74.4,0.0,萬在,0.53,-75.73,🔄 轉虧為盈,⚪ 數據不足,0.0,1.33,-0.09,7.11%
2025,14.230769230769234,N/A,2025-12,-48.15,7743.TWO,17.91,-69.73,19.499999999999996,金利食安,0.57,-75.92,📉 獲利侵蝕,⚪ 中性觀察,18.5,6.19,0.58,N/A
2025,0.0,2.22%,2025-12,-74.19,3325.TWO,-11.73,-84.27,-58.05,旭品,-1.64,-75.97,🌑 雙重衰退,⚪ 數據不足,11.75,-8.3,-1.08,-15.74%
2025,0.0,N/A,2025-12,39.62,6620.TWO,122.44,31.64,0.0,漢達,4.85,-76.53,⚠️ 獲利稀釋,⚪ 數據不足,71.6999969482,108.17,3.76,N/A
2025,1.1400282669618105,57.83%,2025-12,-91.36,4763.TW,-6.43,-92.76,530.25,材料*-KY,6.1,-76.96000000000001,🏰 高護城河,⚪ 中性觀察,40.2999992371,-15.8,4.94,50.09%
2025,21.222222646055556,N/A,2025-12,-62.57,5244.TW,-2.61,-79.59,26.999999999999996,弘凱,0.51,-77.69,🌑 雙重衰退,❌ 暫避觀望,38.2000007629,-1.9,0.64,N/A
2025,23.89221648257485,N/A,2025-12,164.8,8038.TWO,372.94,160.13,25.05,長園科,0.92,-77.71000000000001,⚠️ 獲利稀釋,❌ 暫避觀望,39.9000015259,237.84,0.81,N/A
2025,0.0,N/A,2025-12,-266.67,8933.TWO,0.33,-95.77,-51.45,愛地雅,-1.39,-78.58,🌑 雙重衰退,⚪ 數據不足,4.7300000191,-17.19,-1.1,N/A
2025,14.546167418153301,37.30%,2025-12,-73.12,2327.TW,5.78,-69.45,765.1500000000001,國巨*,11.51,-78.71000000000001,📉 獲利侵蝕,⚪ 中性觀察,742.0,9.26,8.22,24.28%
2025,44.528302606603766,N/A,2025-12,-99.59,8076.TWO,-17.3,-90.28,7.95,伍豐,0.14,-78.74000000000001,🌑 雙重衰退,❌ 暫避觀望,23.6000003815,-11.54,0.01,N/A
2025,21.526103804859435,20.31%,2025-12,-73.93,2540.TW,25.99,-77.63,37.35,愛山林,0.69,-78.94,📉 獲利侵蝕,❌ 暫避觀望,53.5999984741,1.31,0.68,4.98%
2025,0.0,-25.13%,2025-12,-44.76,1591.TWO,-47.7,-122.76,0.0,駿吉-KY,-2.75,-79.17,🌑 雙重衰退,⚪ 數據不足,0.0,-43.59,-2.09,-116.55%
2025,303.74999046250036,0.84%,2025-12,-128.57,1449.TW,-18.87,-87.21,0.5999999999999993,佳和,0.12,-79.33,🔄 轉虧為盈,❌ 暫避觀望,12.1499996185,-7.88,-0.28,-27.07%
2025,0.0,N/A,2025-12,-131.03,6735.TWO,-23.64,-84.51,-10.649999999999999,美達科技,0.33,-79.7,🔄 轉虧為盈,⚪ 數據不足,108.5,-4.81,-0.54,N/A
2025,66.90140845070422,N/A,2025-12,-97.71,8182.TWO,-3.51,-81.97,10.649999999999999,加高,0.44,-79.82,🌑 雙重衰退,❌ 暫避觀望,47.5,-2.15,0.04,N/A
2025,0.0,N/A,2025-12,-672.73,6451.TW,56.34,-35.0,-46.050000000000004,訊芯-KY,0.26,-80.18,🔄 轉虧為盈,⚪ 數據不足,569.0,45.18,-0.64,N/A
2025,1.1251580599620734,N/A,2025-12,40.9,8422.TW,-2.24,-87.79,355.95,可寧衛*,1.29,-80.26,🌑 雙重衰退,⚪ 中性觀察,26.7000007629,-7.53,10.47,N/A
2025,14.021164021164022,22.10%,2025-12,-45.51,4912.TW,2.6,-70.28,113.39999999999999,聯德控股-KY,1.98,-80.72,📉 獲利侵蝕,⚪ 中性觀察,106.0,10.44,2.73,9.53%
2025,0.0,14.16%,2025-12,-140.91,4906.TW,-33.96,-116.56,-20.55,正文,-0.25,-80.9,🌑 雙重衰退,⚪ 數據不足,47.2999992371,-35.66,-0.45,-1.55%
