status,prev_rev_yoy,est_price,pe,expansion,date,om,advice,prev_eps_yoy,eps_yoy,prev_year,eps,symbol,name,prev_eps,gm,price,rev_yoy
⚠️ 獲利稀釋,84.7,140.85000000000002,65.17571884984025,-417.94000000000005,2026-03,N/A,❌ 暫避觀望,151.41,200.0,2025,0.66,6831.TW,邁科,4.94,N/A,612.0,617.94
📉 獲利侵蝕,-3.54,69.00000000000001,13.869565051543477,-418.01,2026-03,4.40%,⚪ 中性觀察,-40.47,-56.67,2025,0.27,3338.TW,泰碩,1.8,21.43%,63.7999992371,361.34
📉 獲利侵蝕,-56.46,-198.90000000000003,0.0,-420.65000000000003,2026-03,N/A,⚪ 數據不足,-94.72,-109.23,2025,-1.36,6441.TWO,廣錠,-5.16,N/A,20.7999992371,311.42
🔄 轉虧為盈,10.31,-207.6,0.0,-421.78,2026-03,-11.28%,⚪ 數據不足,-124.23,105.59,2025,0.1,4923.TWO,力士,-5.26,25.62%,48.9000015259,527.37
📉 獲利侵蝕,5.49,126.15,21.22473246135553,-421.85,2026-03,N/A,❌ 暫避觀望,-32.79,-34.44,2025,0.59,6147.TWO,頎邦,3.74,N/A,178.5,387.41
⚠️ 獲利稀釋,-23.41,22.200000000000003,26.452703733716213,-423.15,2026-03,N/A,❌ 暫避觀望,-20.92,166.0,2025,1.0,9933.TW,中鼎,1.91,N/A,39.1500015259,589.15
📉 獲利侵蝕,25.46,210.6,9.18803418803419,-424.75,2026-03,0.40%,⚪ 中性觀察,27.76,-96.12,2025,0.1,3558.TWO,神準,5.2,14.36%,129.0,328.63
📉 獲利侵蝕,7.97,31.5,11.119047800714284,-426.49,2026-03,N/A,⚪ 中性觀察,-48.36,-56.0,2025,0.66,8928.TWO,鉅明,1.42,N/A,23.3500003815,370.49
⚠️ 獲利稀釋,7.66,237.0,6.6455696202531644,-427.64,2026-03,N/A,⚪ 中性觀察,-40.72,33.09,2025,3.58,6629.TWO,泰金-KY,6.46,N/A,105.0,460.73
⚠️ 獲利稀釋,-7.7,-31.050000000000004,0.0,-428.18,2026-03,-7.81%,⚪ 數據不足,-1011.11,25.0,2025,-0.06,1324.TW,地球,-0.82,11.27%,10.1999998093,453.18
📉 獲利侵蝕,-0.85,18.6,36.00806574669355,-428.34,2026-03,0.28%,❌ 暫避觀望,-56.49,-88.89,2025,0.01,3552.TWO,同致,0.67,19.47%,44.6500015259,339.45
📉 獲利侵蝕,-5.05,10.799999999999999,36.041667726250004,-428.46000000000004,2026-03,N/A,❌ 暫避觀望,-77.05,-29.41,2025,0.12,6244.TWO,茂迪,0.14,N/A,25.9500007629,399.05
⚠️ 獲利稀釋,32.43,160.5,5.943925091037383,-429.73,2026-03,7.94%,⚪ 中性觀察,36.94,88.16,2025,1.44,3171.TWO,炎洲流通,4.3,25.09%,63.5999984741,517.89
⚠️ 獲利稀釋,5.46,48.75,91.07692307692308,-430.08000000000004,2026-03,7.74%,❌ 暫避觀望,377.27,178.38,2025,1.03,4764.TW,雙鍵,1.22,23.49%,296.0,608.46
⚠️ 獲利稀釋,5.42,32.85,34.88584544561644,-430.55,2026-03,2.26%,❌ 暫避觀望,107.41,379.17,2025,1.15,2465.TW,麗臺,0.43,10.44%,76.4000015259,809.72
📉 獲利侵蝕,31.42,320.1,8.716026241799439,-431.0,2026-03,N/A,⚪ 中性觀察,27.67,-44.9,2025,1.08,7703.TWO,銳澤,8.72,N/A,186.0,386.1
⚠️ 獲利稀釋,-0.57,23.249999999999996,33.29032159619355,-431.11,2026-03,0.61%,❌ 暫避觀望,-44.12,57.89,2025,0.3,3467.TWO,台灣精材,0.58,19.12%,51.5999984741,489.0
🏰 高護城河,455.57,-4.199999999999999,0.0,-432.14,2026-03,27.02%,⚪ 數據不足,126.0,-185.71,2025,-0.2,4530.TWO,宏易,0.34,52.20%,26.0,246.43
⚠️ 獲利稀釋,12.86,14.85,97.27273035535354,-432.34999999999997,2026-03,N/A,❌ 暫避觀望,-21.88,32.35,2025,0.45,6834.TW,天二科技,0.5,N/A,96.3000030518,464.7
⚠️ 獲利稀釋,-10.36,7.95,37.64151087339623,-432.90000000000003,2026-03,N/A,❌ 暫避觀望,-88.43,83.33,2025,0.22,9940.TW,信義,0.28,N/A,19.9500007629,516.23
📉 獲利侵蝕,-7.33,186.15,6.357776110064464,-433.32,2026-03,N/A,⚪ 中性觀察,-37.65,0.0,2025,1.01,6412.TW,群電,5.2,N/A,78.9000015259,433.32
🔄 轉虧為盈,-9.38,-10.350000000000001,0.0,-433.47,2026-03,1.12%,⚪ 數據不足,35.0,-60.0,2025,0.02,1460.TW,宏遠,-0.27,16.50%,7.0500001907,373.47
📉 獲利侵蝕,11.11,-587.7,0.0,-434.09,2026-03,N/A,⚪ 數據不足,-56.06,-5.06,2025,-2.7,6462.TWO,神盾,-17.51,N/A,99.1999969482,429.03
🔄 轉虧為盈,-3.11,-40.650000000000006,0.0,-434.2,2026-03,3.76%,⚪ 數據不足,-203.45,28.57,2025,0.1,1101.TW,台泥,-1.6,18.49%,23.5,462.77
⚠️ 獲利稀釋,15.03,198.15,7.4791826685692655,-435.76,2026-03,N/A,⚪ 中性觀察,-10.28,22.61,2025,1.41,6143.TWO,振曜,6.46,N/A,98.8000030518,458.37
📉 獲利侵蝕,19.58,20.400000000000002,113.60294117647058,-436.9,2026-03,N/A,❌ 暫避觀望,-64.17,-190.48,2025,-0.38,6762.TWO,達亞,0.67,N/A,154.5,246.42
📉 獲利侵蝕,3.72,346.49999999999994,1.8311687981428575,-438.27,2026-03,N/A,⚪ 中性觀察,38.72,0.0,2025,2.09,6186.TWO,新潤,7.81,N/A,42.2999992371,438.27
📉 獲利侵蝕,23.56,139.8,2.8165236051502145,-438.79,2026-03,N/A,⚪ 中性觀察,-35.22,-20.17,2025,0.99,9945.TW,潤泰新,3.93,N/A,26.25,418.62
📉 獲利侵蝕,-5.73,363.15000000000003,4.233787691036762,-439.52,2026-03,6.72%,⚪ 中性觀察,-27.23,-8.57,2025,2.0,2385.TW,群光,9.05,16.76%,102.5,430.95
⚠️ 獲利稀釋,11.76,85.95,9.197207812024432,-444.71,2026-03,N/A,⚪ 中性觀察,-5.51,14.81,2025,0.62,8917.TWO,欣泰,2.23,N/A,52.7000007629,459.52
🔄 轉虧為盈,4.45,-28.649999999999995,0.0,-445.01,2026-03,N/A,⚪ 數據不足,31.55,240.0,2025,0.35,6218.TWO,豪勉,-1.15,N/A,36.0,685.01
📉 獲利侵蝕,1.7,368.09999999999997,4.502852485737572,-447.26,2026-03,12.03%,⚪ 中性觀察,58.63,-47.06,2025,1.26,1215.TW,卜蜂,10.39,20.24%,110.5,400.2
⚠️ 獲利稀釋,-4.46,3.9000000000000004,146.53845566961536,-447.99,2026-03,N/A,❌ 暫避觀望,102.99,77.78,2025,-0.02,6477.TW,安集,0.02,N/A,38.0999984741,525.77
📉 獲利侵蝕,0.27,67.05,13.31096196868009,-448.36,2026-03,0.36%,⚪ 中性觀察,19.51,-77.78,2025,0.06,1259.TWO,安心,2.45,23.02%,59.5,370.58
📉 獲利侵蝕,-43.65,-50.25000000000001,0.0,-448.52,2026-03,N/A,⚪ 數據不足,-354.9,-258.33,2025,-0.19,1781.TWO,合世,-1.3,N/A,11.8500003815,190.19
⚠️ 獲利稀釋,10.19,161.54999999999998,11.745589600742804,-449.05,2026-03,15.72%,⚪ 中性觀察,-1.82,34.62,2025,1.4,2441.TW,超豐,4.31,19.91%,126.5,483.67
⚠️ 獲利稀釋,23.71,-10.5,0.0,-450.16,2026-03,-68.47%,⚪ 數據不足,78.72,38.46,2025,-0.08,4609.TWO,唐鋒,-0.1,4.92%,4.8699998856,488.62
⚠️ 獲利稀釋,-6.08,32.25,13.093023078372093,-450.58,2026-03,-0.03%,⚪ 中性觀察,21.43,244.44,2025,0.13,1907.TW,永豐餘,1.19,13.94%,28.1499996185,695.02
📉 獲利侵蝕,-9.94,0.0,0.0,-450.81,2026-03,6.58%,⚪ 數據不足,-66.92,-66.67,2025,0.09,1584.TWO,精剛,0.44,14.01%,0.0,384.14
📉 獲利侵蝕,-2.15,4.950000000000002,128.48485310878783,-452.18,2026-03,N/A,❌ 暫避觀望,-81.97,-73.08,2025,0.14,8182.TWO,加高,0.44,N/A,42.4000015259,379.1
📉 獲利侵蝕,18.36,209.39999999999998,5.279369408896848,-454.54,2026-03,N/A,⚪ 中性觀察,11.23,-28.8,2025,0.89,9802.TW,鈺齊-KY,6.05,N/A,73.6999969482,425.74
📉 獲利侵蝕,1.31,35.699999999999996,22.478991596638657,-455.06,2026-03,4.98%,❌ 暫避觀望,-77.63,-111.11,2025,-0.01,2540.TW,愛山林,0.69,20.31%,53.5,343.95
⚠️ 獲利稀釋,3.37,1.3499999999999999,125.0,-455.34000000000003,2026-03,N/A,❌ 暫避觀望,-57.14,100.0,2025,0.02,1506.TW,正道,0.06,N/A,11.25,555.34
📉 獲利侵蝕,17.89,-87.6,0.0,-456.28999999999996,2026-03,-45.05%,⚪ 數據不足,4.84,-17.65,2025,-0.6,3259.TWO,鑫創,-2.36,15.22%,14.8999996185,438.64
📉 獲利侵蝕,-4.4,-17.25,0.0,-457.06,2026-03,-7.19%,⚪ 數據不足,-143.4,-100.0,2025,0.0,3178.TWO,公準,-0.46,9.34%,70.6999969482,357.06
⚠️ 獲利稀釋,6.33,0.0,0.0,-457.86,2026-03,30.89%,⚪ 數據不足,34.92,88.76,2025,5.26,2072.TW,世紀風電,11.94,35.24%,0.0,546.62
🔄 轉虧為盈,51.16,-182.85,0.0,-458.17999999999995,2026-03,5.69%,⚪ 數據不足,-272.65,-39.72,2025,0.85,3032.TW,偉訓,-7.93,19.78%,76.0999984741,418.46
⚠️ 獲利稀釋,-16.46,13.05,16.95402298850575,-458.61999999999995,2026-03,5.94%,❌ 暫避觀望,-79.17,91.67,2025,0.24,4306.TW,炎洲,0.26,15.11%,14.75,550.29
📉 獲利侵蝕,-8.12,150.29999999999998,6.167664594520959,-458.66999999999996,2026-03,2.64%,⚪ 中性觀察,-33.62,-44.83,2025,0.64,2250.TW,IKKA-KY,3.99,16.71%,61.7999992371,413.84
⚠️ 獲利稀釋,29.26,330.0,4.545454545454546,-458.78000000000003,2026-03,0.97%,⚪ 中性觀察,346.24,26.34,2025,2.59,4439.TW,冠星-KY,7.73,15.60%,100.0,485.12
📉 獲利侵蝕,-29.49,-80.70000000000002,0.0,-460.25,2026-03,-25.62%,⚪ 數據不足,-31900.0,-2.56,2025,-0.4,4745.TWO,合富-KY,-3.18,5.44%,14.3500003815,457.69
📉 獲利侵蝕,-5.0,76.95,8.333333333333334,-460.28000000000003,2026-03,N/A,⚪ 中性觀察,-27.57,-47.37,2025,0.4,8240.TWO,華宏,2.18,N/A,42.75,412.91
⚠️ 獲利稀釋,114.77,-3.4499999999999997,0.0,-461.44000000000005,2026-03,6.14%,⚪ 數據不足,783.33,160.0,2025,0.15,4413.TWO,飛寶企業,0.53,24.00%,14.3500003815,621.44
📉 獲利侵蝕,54.84,-10.95,0.0,-462.03999999999996,2026-03,N/A,⚪ 數據不足,-433.33,-225.0,2025,-0.39,8104.TW,錸寶,-0.55,N/A,34.2999992371,237.04
⚠️ 獲利稀釋,-35.84,265.79999999999995,7.646726862302484,-462.09999999999997,2026-03,N/A,⚪ 中性觀察,-8.41,193.55,2025,4.55,6419.TWO,京晨科,9.58,N/A,135.5,655.65
📉 獲利侵蝕,-4.56,71.55000000000001,4.004192952096435,-462.36,2026-03,7.61%,⚪ 中性觀察,73.95,-81.54,2025,0.12,4552.TW,力達-KY,2.07,19.46%,19.1000003815,380.82
📉 獲利侵蝕,29.92,15.449999999999998,30.873785667087386,-463.06,2026-03,10.64%,❌ 暫避觀望,229.63,-200.0,2025,-0.16,1796.TWO,金穎生技,0.7,31.84%,31.7999992371,263.06
⚠️ 獲利稀釋,-22.97,47.70000000000001,10.92767295597484,-463.82,2026-03,-1.85%,⚪ 中性觀察,-67.32,8.11,2025,0.4,4935.TW,茂林-KY,1.34,14.61%,34.75,471.93
⚠️ 獲利稀釋,22.91,692.4000000000001,4.31109185441941,-466.64,2026-03,N/A,⚪ 中性觀察,30.07,34.79,2025,5.23,6881.TWO,潤德,19.42,N/A,199.0,501.43
⚠️ 獲利稀釋,43.24,-271.8,0.0,-466.64,2026-03,N/A,⚪ 數據不足,21.08,34.72,2025,-1.26,6499.TWO,益安,-7.24,N/A,64.5999984741,501.36
📉 獲利侵蝕,-2.85,151.95,4.4422507403751235,-468.06,2026-03,N/A,⚪ 中性觀察,-62.99,-98.76,2025,0.03,8442.TW,威宏-KY,4.18,N/A,45.0,369.3
📉 獲利侵蝕,21.35,42.00000000000001,10.33928598675,-468.38,2026-03,0.14%,⚪ 中性觀察,-61.33,-113.39,2025,-0.19,1522.TW,堤維西,1.72,15.03%,28.9500007629,354.99
📉 獲利侵蝕,23.93,12.900000000000002,24.651163677790695,-468.95,2026-03,1.56%,❌ 暫避觀望,-79.55,0.0,2025,0.3,2646.TW,星宇航空,0.09,13.18%,21.2000007629,468.95
📉 獲利侵蝕,-5.76,78.14999999999999,4.740883063896354,-469.0,2026-03,6.80%,⚪ 中性觀察,0.5,-33.8,2025,0.48,4532.TW,瑞智,2.05,17.17%,24.7000007629,435.2
⚠️ 獲利稀釋,2.58,96.0,3.2421875,-470.76,2026-03,9.36%,⚪ 中性觀察,2.11,21.74,2025,0.85,2610.TW,華航,2.42,18.07%,20.75,492.5
⚠️ 獲利稀釋,29.58,202.95000000000002,10.236511456023651,-471.32000000000005,2026-03,N/A,⚪ 中性觀察,13.97,109.52,2025,1.76,7631.TW,聚賢研發-創,6.56,N/A,138.5,580.84
📉 獲利侵蝕,-15.47,75.9,17.114624204367587,-472.13,2026-03,N/A,❌ 暫避觀望,-42.86,-154.26,2025,-0.51,9921.TW,巨大,1.84,N/A,86.5999984741,317.87
📉 獲利侵蝕,2.84,0.0,0.0,-474.96999999999997,2026-03,-3.78%,⚪ 數據不足,-11.11,-463.64,2025,-0.45,4169.TW,泰宗,0.32,44.20%,0.0,11.33
⚠️ 獲利稀釋,31.51,444.75,39.46037099494098,-476.41,2026-03,N/A,❌ 暫避觀望,25.11,79.42,2025,4.36,6274.TWO,台燿,12.13,N/A,1170.0,555.83
🔄 轉虧為盈,-4.04,-33.15,0.0,-477.1500000000001,2026-03,6.52%,⚪ 數據不足,-92.45,166.67,2025,0.1,3685.TWO,元創精密,-1.02,22.32%,38.0499992371,643.82
⚠️ 獲利稀釋,3.51,77.1,11.089494163424126,-478.01,2026-03,N/A,⚪ 中性觀察,-31.61,4.07,2025,1.28,3537.TWO,堡達,2.51,N/A,57.0,482.08
🔄 轉虧為盈,6.53,-101.55,0.0,-478.55,2026-03,6.20%,⚪ 數據不足,-338.6,169.7,2025,0.75,3095.TWO,及成,-2.0,20.83%,37.0,648.25
🔄 轉虧為盈,-22.14,-26.999999999999996,0.0,-478.78,2026-03,-24.84%,⚪ 數據不足,42.76,-83.33,2025,0.03,1445.TW,大宇,-0.87,6.55%,11.3500003815,395.45
⚠️ 獲利稀釋,46.15,-89.85000000000001,0.0,-480.03000000000003,2026-03,N/A,⚪ 數據不足,-707.04,67.92,2025,-0.19,6111.TWO,光聚晶電,-4.63,N/A,40.0,547.95
📉 獲利侵蝕,24.6,-63.30000000000001,0.0,-480.09,2026-03,N/A,⚪ 數據不足,-3.35,-24.0,2025,-0.62,6668.TW,中揚光,-1.93,N/A,34.5999984741,456.09
📉 獲利侵蝕,-2.79,0.0,0.0,-480.12,2026-03,N/A,⚪ 數據不足,11.54,-29.17,2025,0.34,6722.TW,輝創,2.9,N/A,33.0499992371,450.95
⚠️ 獲利稀釋,127.87,145.65,25.2832131822863,-480.19000000000005,2026-03,38.48%,❌ 暫避觀望,60.92,90.0,2025,1.33,4772.TWO,台特化,4.2,48.92%,245.5,570.19
🔄 轉虧為盈,-0.85,-15.0,0.0,-480.96000000000004,2026-03,N/A,⚪ 數據不足,-142.47,200.0,2025,0.1,8121.TWO,越峰,-0.31,N/A,35.5499992371,680.96
⚠️ 獲利稀釋,-69.37,16.65,12.657657829459461,-481.40000000000003,2026-03,22.63%,⚪ 中性觀察,-69.95,71.43,2025,0.12,3266.TW,昇陽,0.58,42.09%,14.0500001907,552.83
⚠️ 獲利稀釋,-2.98,87.89999999999999,8.976108954624573,-481.62,2026-03,8.37%,⚪ 中性觀察,14.36,6.15,2025,0.69,2221.TWO,大甲,2.31,20.63%,52.5999984741,487.77
⚠️ 獲利稀釋,15.92,150.75,4.139303330756219,-483.08,2026-03,N/A,⚪ 中性觀察,32.54,326.09,2025,1.96,5515.TW,建國,4.48,N/A,41.5999984741,809.17
⚠️ 獲利稀釋,47.52,996.15,13.74792952868544,-483.23,2026-03,14.07%,⚪ 中性觀察,33.98,124.6,2025,12.61,3324.TWO,雙鴻,28.26,26.37%,913.0,607.83
⚠️ 獲利稀釋,-5.46,5.3999999999999995,228.88889312749998,-483.71000000000004,2026-03,-0.08%,❌ 暫避觀望,-92.0,660.0,2025,0.28,1727.TW,中華化,0.04,11.85%,82.4000015259,1143.71
🔄 轉虧為盈,-10.01,-3.9000000000000004,0.0,-484.32,2026-03,N/A,⚪ 數據不足,-92.31,66.67,2025,0.2,6113.TWO,亞矽,-0.25,N/A,23.0,550.99
⚠️ 獲利稀釋,-1.7,41.550000000000004,6.516245211949458,-485.28000000000003,2026-03,N/A,⚪ 中性觀察,38.67,26.83,2025,0.52,6506.TWO,雙邦,1.04,N/A,18.0499992371,512.11
⚠️ 獲利稀釋,-6.89,108.9,4.579889807162534,-485.61,2026-03,10.05%,⚪ 中性觀察,-22.04,39.47,2025,0.56,1102.TW,亞泥,3.0,14.02%,33.25,525.08
🏰 高護城河,15.52,-80.54999999999998,0.0,-486.59999999999997,2026-03,-5.91%,⚪ 數據不足,-48.37,-31.82,2025,-0.32,2438.TW,翔耀,-2.38,51.08%,18.5499992371,454.78
📉 獲利侵蝕,-0.35,3.0000000000000004,170.49999237049997,-489.31,2026-03,N/A,❌ 暫避觀望,-92.83,-47.5,2025,0.21,4545.TW,銘鈺,0.17,N/A,34.0999984741,441.81
⚠️ 獲利稀釋,6.33,199.95000000000002,39.08477119279819,-490.53999999999996,2026-03,N/A,❌ 暫避觀望,-33.96,101.52,2025,1.33,4958.TW,臻鼎-KY,6.91,N/A,521.0,592.06
📉 獲利侵蝕,7.56,-15.450000000000001,0.0,-492.5,2026-03,-12.78%,⚪ 數據不足,-184.48,-164.71,2025,-0.11,2342.TW,茂矽,-0.49,9.49%,42.2999992371,327.79
⚠️ 獲利稀釋,45.1,222.3,12.246963562753036,-492.84999999999997,2026-03,N/A,⚪ 中性觀察,24.26,56.44,2025,1.58,7714.TWO,創泓科技,6.33,N/A,181.5,549.29
⚠️ 獲利稀釋,4.91,152.1,30.32544378698225,-495.17,2026-03,6.37%,❌ 暫避觀望,-22.96,40.83,2025,1.69,2492.TW,華新科,4.74,18.27%,307.5,536.0
📉 獲利侵蝕,-30.73,-59.10000000000001,0.0,-495.44,2026-03,N/A,⚪ 數據不足,-539.13,-46.67,2025,-0.22,6152.TW,百一,-1.47,N/A,12.0,448.77
📉 獲利侵蝕,5.35,130.5,17.06896551724138,-497.43,2026-03,7.43%,❌ 暫避觀望,-18.02,-36.07,2025,0.78,2375.TW,凱美,3.73,19.39%,148.5,461.36
📉 獲利侵蝕,-12.33,25.2,26.666666212559527,-498.37,2026-03,-4.89%,❌ 暫避觀望,-69.2,-165.57,2025,-0.4,2367.TW,燿華,0.68,8.85%,44.7999992371,332.8
⚠️ 獲利稀釋,15.52,160.35000000000002,37.277829747427496,-501.73999999999995,2026-03,N/A,❌ 暫避觀望,15.34,96.19,2025,2.06,8358.TWO,金居,4.21,N/A,398.5,597.93
🔄 轉虧為盈,33.85,-34.5,0.0,-503.54999999999995,2026-03,-17.20%,⚪ 數據不足,16.83,50.0,2025,0.12,3067.TWO,全域,-0.84,28.85%,18.0,553.55
📉 獲利侵蝕,-3.41,-179.70000000000002,0.0,-504.26,2026-03,N/A,⚪ 數據不足,2.97,-357.14,2025,-0.96,6706.TW,惠特,-3.92,N/A,110.5,147.12
📉 獲利侵蝕,4.0,79.64999999999999,3.672316384180791,-504.72,2026-03,N/A,⚪ 中性觀察,4.12,-300.0,2025,-0.04,2530.TW,華建,2.03,N/A,19.5,204.72
📉 獲利侵蝕,-16.31,-32.99999999999999,0.0,-505.53999999999996,2026-03,N/A,⚪ 數據不足,53.52,-255.56,2025,-0.42,8093.TWO,保銳,-1.32,N/A,19.9500007629,249.98
📉 獲利侵蝕,5.68,-20.55,0.0,-505.57,2026-03,-2.95%,⚪ 數據不足,-94.87,-231.43,2025,-0.92,3465.TWO,進泰電子,0.04,20.16%,30.8500003815,274.14
📉 獲利侵蝕,-9.51,78.89999999999999,4.030418395988593,-505.78999999999996,2026-03,12.02%,⚪ 中性觀察,-31.07,-32.2,2025,0.4,2020.TW,美亞,2.13,19.71%,21.2000007629,473.59
⚠️ 獲利稀釋,7.41,32.7,14.059632852522935,-506.05,2026-03,N/A,⚪ 中性觀察,-27.08,45.83,2025,0.35,6126.TWO,信音,0.71,N/A,30.6499996185,551.88
⚠️ 獲利稀釋,19.41,27.15,18.3425418579558,-507.14000000000004,2026-03,N/A,❌ 暫避觀望,38.78,43.33,2025,0.43,6259.TWO,百徽,0.7,N/A,33.2000007629,550.47
📉 獲利侵蝕,-19.54,54.75,51.23287671232877,-508.72,2026-03,-3.62%,❌ 暫避觀望,-76.51,-86.36,2025,0.15,3376.TW,新日興,1.63,11.53%,187.0,422.36
⚠️ 獲利稀釋,37.11,1104.8999999999999,15.476513711648114,-508.87,2026-03,N/A,❌ 暫避觀望,34.76,146.33,2025,12.76,5536.TWO,聖暉*,28.42,N/A,1140.0,655.2
⚠️ 獲利稀釋,-2.69,154.5,7.281553398058252,-509.09,2026-03,6.27%,⚪ 中性觀察,1.47,27.66,2025,1.2,3388.TWO,崇越電,4.15,17.90%,75.0,536.75
📉 獲利侵蝕,-11.01,404.7,2.575982209043736,-509.62,2026-03,N/A,⚪ 中性觀察,-18.0,-37.4,2025,1.54,5225.TW,東科-KY,10.26,N/A,69.5,472.22
⚠️ 獲利稀釋,8.39,331.20000000000005,27.80797101449275,-512.26,2026-03,9.94%,❌ 暫避觀望,24.18,85.38,2025,3.24,3711.TW,日月光投控,9.37,19.52%,614.0,597.64
📉 獲利侵蝕,-0.74,11.55,20.38961014194805,-512.52,2026-03,7.32%,❌ 暫避觀望,-40.98,-50.0,2025,0.05,1110.TW,東泥,0.36,15.28%,15.6999998093,462.52
📉 獲利侵蝕,5.27,189.14999999999998,5.011895381673275,-512.83,2026-03,N/A,⚪ 中性觀察,6.44,-17.29,2025,1.1,9930.TW,中聯資源,4.96,N/A,63.2000007629,495.54
📉 獲利侵蝕,8.55,198.75,4.158490450875472,-513.1800000000001,2026-03,N/A,⚪ 中性觀察,-10.24,-69.56,2025,1.33,8938.TWO,明安,6.18,N/A,55.0999984741,443.62
🔄 轉虧為盈,3.15,-13.499999999999998,0.0,-513.22,2026-03,-2.23%,⚪ 數據不足,-614.29,100.0,2025,0.02,2349.TW,錸德,-0.36,17.24%,11.25,613.22
⚠️ 獲利稀釋,1.8,109.95,3.055934463642565,-514.0899999999999,2026-03,17.13%,⚪ 中性觀察,108.09,611.76,2025,1.21,2501.TW,國建,2.83,26.51%,22.3999996185,1125.85
📉 獲利侵蝕,-4.92,-82.95,0.0,-515.4200000000001,2026-03,-24.14%,⚪ 數據不足,-28.85,-390.48,2025,-1.09,4737.TW,華廣,-2.68,39.56%,54.7999992371,124.94
⚠️ 獲利稀釋,-28.92,663.5999999999999,1.0544756221948464,-516.0799999999999,2026-03,N/A,⚪ 中性觀察,-52.17,285.29,2025,2.63,2718.TWO,全心投控,16.94,N/A,46.6500015259,801.37
📉 獲利侵蝕,13.67,9.9,36.893939971969694,-516.72,2026-03,N/A,❌ 暫避觀望,-77.39,-116.36,2025,-0.09,6156.TWO,松上,0.45,N/A,24.3500003815,400.36
📉 獲利侵蝕,3.09,28.05,16.256684287967914,-517.8299999999999,2026-03,1.17%,❌ 暫避觀望,-35.71,-20.0,2025,0.2,2352.TW,佳世達,0.64,17.06%,30.3999996185,497.83
📉 獲利侵蝕,1.36,172.05,4.411508149442022,-518.13,2026-03,N/A,⚪ 中性觀察,7.03,-10.62,2025,1.03,6122.TWO,擎邦,4.78,N/A,50.5999984741,507.51
📉 獲利侵蝕,12.57,-0.75,0.0,-518.23,2026-03,N/A,⚪ 數據不足,800.0,-100.0,2025,0.0,6182.TWO,合晶,0.09,N/A,149.5,418.23
📉 獲利侵蝕,-42.44,10.649999999999999,29.295773573380284,-518.9,2026-03,-5.24%,❌ 暫避觀望,-9.38,-25.0,2025,0.18,3232.TWO,昱捷,0.29,12.15%,20.7999992371,493.9
📉 獲利侵蝕,15.55,23.999999999999996,20.499999523187505,-520.4,2026-03,N/A,❌ 暫避觀望,-76.92,-4.76,2025,0.2,8163.TW,達方,0.51,N/A,32.7999992371,515.64
🔄 轉虧為盈,19.12,-65.1,0.0,-522.3199999999999,2026-03,N/A,⚪ 數據不足,39.69,115.71,2025,0.11,6217.TWO,中探針,-1.65,N/A,196.5,638.03
⚠️ 獲利稀釋,19.28,124.95,8.631452764213686,-523.49,2026-03,18.00%,⚪ 中性觀察,-10.42,122.67,2025,1.67,4721.TWO,美琪瑪,3.01,25.58%,71.9000015259,646.16
🌑 雙重衰退,-43.58,156.9,2.5908222162045886,-525.72,2026-03,N/A,⚪ 中性觀察,-40.65,-600.0,2025,-0.15,5455.TWO,昇益,3.46,N/A,27.1000003815,-74.28
🔄 轉虧為盈,-11.5,-27.9,0.0,-527.39,2026-03,-9.47%,⚪ 數據不足,-864.29,13.33,2025,0.17,1466.TW,聚隆,-1.07,0.54%,17.1000003815,540.72
📉 獲利侵蝕,-24.95,16.35,35.96330345220183,-527.39,2026-03,-8.17%,❌ 暫避觀望,-445.45,-188.06,2025,-0.59,3701.TW,大眾控,-0.38,15.03%,39.2000007629,339.33
📉 獲利侵蝕,1.74,51.150000000000006,4.4281526045454545,-528.57,2026-03,N/A,⚪ 中性觀察,40.21,-59.52,2025,0.17,9907.TW,統一實,1.36,N/A,15.1000003815,469.05
⚠️ 獲利稀釋,12.31,54.75,13.178081773726028,-528.87,2026-03,N/A,⚪ 中性觀察,-54.79,8.7,2025,0.51,8070.TW,長華*,1.02,N/A,48.0999984741,537.57
⚠️ 獲利稀釋,21.02,409.34999999999997,10.993037742762917,-529.0,2026-03,N/A,⚪ 中性觀察,-38.12,2.37,2025,2.59,6725.TWO,矽科宏晟,12.98,N/A,300.0,531.37
📉 獲利侵蝕,53.42,392.99999999999994,4.866412213740459,-529.75,2026-03,N/A,⚪ 中性觀察,29.9,-26.99,2025,1.2,7786.TW,東方風能,11.11,N/A,127.5,502.76
⚠️ 獲利稀釋,27.79,250.79999999999998,14.952153110047847,-531.66,2026-03,15.04%,⚪ 中性觀察,9.84,23.76,2025,2.55,4760.TWO,勤凱,7.05,22.01%,250.0,555.42
📉 獲利侵蝕,7.33,-15.3,0.0,-533.4,2026-03,N/A,⚪ 數據不足,50.0,-466.67,2025,-0.17,5701.TWO,劍湖山,-0.26,N/A,4.6999998093,66.73
📉 獲利侵蝕,-9.35,-58.650000000000006,0.0,-534.27,2026-03,-37.72%,⚪ 數據不足,-146.49,-200.0,2025,-0.45,3230.TWO,錦明,-1.6,7.05%,45.4500007629,334.27
📉 獲利侵蝕,10.76,97.64999999999999,6.943164479708141,-534.38,2026-03,N/A,⚪ 中性觀察,-1.42,-4.0,2025,0.48,6275.TWO,元山,2.81,N/A,45.2000007629,530.38
