eps_yoy,prev_year,expansion,om,prev_eps,symbol,prev_eps_yoy,gm,rev_yoy,name,pe,advice,status,est_price,prev_rev_yoy,eps,date,price
-77.08,2025,-71.73,N/A,0.48,8941.TWO,-88.89,N/A,-5.35,關中,12.158469945355192,⚪ 中性觀察,🌑 雙重衰退,54.900000000000006,-4.94,1.16,2025-12,44.5
-77.05,2025,-72.0,N/A,0.28,6244.TWO,-46.15,N/A,-5.05,茂迪,36.168831664285705,❌ 暫避觀望,🌑 雙重衰退,11.550000000000002,-5.87,0.14,2025-12,27.8500003815
-74.46,2025,-72.66,1.84%,0.73,3548.TWO,-87.97,10.77%,-1.8,兆利,0.0,⚪ 數據不足,🌑 雙重衰退,0.0,8.05,2.23,2025-12,0.0
-47.66,2025,-72.85,0.74%,3.23,4569.TW,-51.13,15.14%,25.19,六方科-KY,17.596972563859982,❌ 暫避觀望,📉 獲利侵蝕,158.55,28.81,4.13,2025-12,186.0
-114.96,2025,-73.02,N/A,-2.47,6219.TWO,-255.35,N/A,-41.94,富旺,0.0,⚪ 數據不足,🌑 雙重衰退,-87.75,-99.58,-0.76,2025-12,11.9499998093
-44.44,2025,-73.25,-80.56%,-0.11,4402.TWO,63.33,15.04%,28.81,郡都開發,0.0,⚪ 數據不足,📉 獲利侵蝕,-5.1,17.54,-0.13,2025-12,12.1999998093
50.0,2025,-73.75,N/A,-0.88,6560.TWO,-41.94,N/A,123.75,欣普羅,0.0,⚪ 數據不足,⚠️ 獲利稀釋,-31.049999999999997,137.08,-0.16,2025-12,37.4500007629
-0.7,2025,-74.55,25.42%,1.3,2887.TW,-27.12,60.04%,73.85,台新新光金,5.5176472383294115,⚪ 中性觀察,🏰 高護城河,63.75,35.48,1.91,2025-12,23.4500007629
-85.71,2025,-75.53,-176.58%,0.32,2434.TW,-58.97,-37.47%,-10.18,統懋,51.72413793103448,❌ 暫避觀望,🌑 雙重衰退,8.700000000000001,-8.66,0.02,2025-12,30.0
-74.4,2025,-75.73,7.11%,-0.09,4543.TWO,-105.39,25.17%,1.33,萬在,0.0,⚪ 數據不足,🔄 轉虧為盈,0.0,-3.85,0.53,2025-12,0.0
-69.73,2025,-75.92,N/A,0.58,7743.TWO,-48.15,N/A,6.19,金利食安,15.23076864392308,❌ 暫避觀望,📉 獲利侵蝕,19.499999999999996,17.91,0.57,2025-12,19.7999992371
-84.27,2025,-75.97,-15.74%,-1.08,3325.TWO,-74.19,2.22%,-8.3,旭品,0.0,⚪ 數據不足,🌑 雙重衰退,-58.05,-11.73,-1.64,2025-12,12.0
31.64,2025,-76.53,N/A,3.76,6620.TWO,39.62,N/A,108.17,漢達,0.0,⚪ 數據不足,⚠️ 獲利稀釋,0.0,122.44,4.85,2025-12,72.5
-92.76,2025,-76.96000000000001,50.09%,4.94,4763.TW,-91.36,57.83%,-15.8,材料*-KY,1.1768033514596887,⚪ 中性觀察,🏰 高護城河,530.25,-6.43,6.1,2025-12,41.5999984741
-79.59,2025,-77.69,N/A,0.64,5244.TW,-62.57,N/A,-1.9,弘凱,21.111111111111114,❌ 暫避觀望,🌑 雙重衰退,26.999999999999996,-2.61,0.51,2025-12,38.0
160.13,2025,-77.71000000000001,N/A,0.81,8038.TWO,164.8,N/A,237.84,長園科,24.371257941856282,❌ 暫避觀望,⚠️ 獲利稀釋,25.05,372.94,0.92,2025-12,40.7000007629
-95.77,2025,-78.58,N/A,-1.1,8933.TWO,-266.67,N/A,-17.19,愛地雅,0.0,⚪ 數據不足,🌑 雙重衰退,-51.45,0.33,-1.39,2025-12,5.4000000954
-69.45,2025,-78.71000000000001,24.28%,8.22,2327.TW,-73.12,37.30%,9.26,國巨*,9.821603607135854,⚪ 中性觀察,📉 獲利侵蝕,765.1500000000001,5.78,11.51,2025-12,501.0
-90.28,2025,-78.74000000000001,N/A,0.01,8076.TWO,-99.59,N/A,-11.54,伍豐,44.05660449339622,❌ 暫避觀望,🌑 雙重衰退,7.95,-17.3,0.14,2025-12,23.3500003815
-77.63,2025,-78.94,4.98%,0.68,2540.TW,-73.93,20.31%,1.31,愛山林,23.01204788638554,❌ 暫避觀望,📉 獲利侵蝕,37.35,25.99,0.69,2025-12,57.2999992371
-122.76,2025,-79.17,-116.55%,-2.09,1591.TWO,-44.76,-25.13%,-43.59,駿吉-KY,0.0,⚪ 數據不足,🌑 雙重衰退,0.0,-47.7,-2.75,2025-12,0.0
-87.21,2025,-79.33,-27.07%,-0.28,1449.TW,-128.57,0.84%,-7.88,佳和,309.99999046250036,❌ 暫避觀望,🔄 轉虧為盈,0.5999999999999993,-18.87,0.12,2025-12,12.3999996185
-84.51,2025,-79.7,N/A,-0.54,6735.TWO,-131.03,N/A,-4.81,美達科技,0.0,⚪ 數據不足,🔄 轉虧為盈,-10.649999999999999,-23.64,0.33,2025-12,114.0
-81.97,2025,-79.82,N/A,0.04,8182.TWO,-97.71,N/A,-2.15,加高,51.54929362549296,❌ 暫避觀望,🌑 雙重衰退,10.649999999999999,-3.51,0.44,2025-12,36.5999984741
-35.0,2025,-80.18,N/A,-0.64,6451.TW,-672.73,N/A,45.18,訊芯-KY,0.0,⚪ 數據不足,🔄 轉虧為盈,-46.050000000000004,56.34,0.26,2025-12,520.0
-87.79,2025,-80.26,N/A,10.47,8422.TW,40.9,N/A,-7.53,可寧衛*,1.0830173098567215,⚪ 中性觀察,🌑 雙重衰退,355.95,-2.24,1.29,2025-12,25.7000007629
-70.28,2025,-80.72,9.53%,2.73,4912.TW,-45.51,22.10%,10.44,聯德控股-KY,14.021164021164022,⚪ 中性觀察,📉 獲利侵蝕,113.39999999999999,2.6,1.98,2025-12,106.0
-116.56,2025,-80.9,-1.55%,-0.45,4906.TW,-140.91,14.16%,-35.66,正文,0.0,⚪ 數據不足,🌑 雙重衰退,-20.55,-33.96,-0.25,2025-12,38.9000015259
-101.09,2025,-80.94,-14.81%,-3.56,2338.TW,-394.25,5.40%,-20.15,光罩,0.0,⚪ 數據不足,🌑 雙重衰退,-190.34999999999997,-17.29,-4.88,2025-12,49.6500015259
-71.34,2025,-81.64,N/A,0.11,6432.TWO,-90.83,N/A,10.3,今展科,79.69696738500001,❌ 暫避觀望,📉 獲利侵蝕,9.899999999999999,10.79,0.48,2025-12,52.5999984741
-92.31,2025,-82.3,N/A,-0.13,6113.TWO,31.58,N/A,-10.01,亞矽,0.0,⚪ 數據不足,🌑 雙重衰退,-5.1000000000000005,-14.19,-0.25,2025-12,24.6499996185
-61.33,2025,-82.68,0.14%,1.17,1522.TW,-73.56,15.03%,21.35,堤維西,6.678082191780822,⚪ 中性觀察,📉 獲利侵蝕,65.7,6.94,1.72,2025-12,29.25
-80.0,2025,-83.55,7.12%,-0.29,3717.TW,-182.86,19.34%,3.55,聯嘉投控,0.0,⚪ 數據不足,🔄 轉虧為盈,0.0,0.43,0.08,2025-12,22.4500007629
-55.26,2025,-83.71,N/A,0.21,6921.TW,-25.0,N/A,28.45,嘉雨思-創,0.0,⚪ 數據不足,📉 獲利侵蝕,0.0,51.06,0.35,2025-12,77.0
-64.17,2025,-83.75,N/A,0.68,6762.TWO,-4.23,N/A,19.58,達亞,86.1111111111111,❌ 暫避觀望,📉 獲利侵蝕,32.400000000000006,32.38,0.67,2025-12,186.0
-91.2,2025,-85.13,N/A,0.62,6158.TWO,-51.97,N/A,-6.07,禾昌,13.458646329699251,⚪ 中性觀察,🌑 雙重衰退,19.95,-6.12,0.11,2025-12,17.8999996185
-94.0,2025,-85.83,11.05%,0.1,1611.TW,-76.74,37.93%,-8.17,中電,48.69565134478261,❌ 暫避觀望,🌑 雙重衰退,3.4499999999999997,-5.31,0.03,2025-12,11.1999998093
-84.96,2025,-86.05999999999999,-16.08%,-1.16,3543.TW,-43.75,5.62%,1.1,州巧,0.0,⚪ 數據不足,📉 獲利侵蝕,-55.95,2.18,-2.24,2025-12,36.9000015259
-54.81,2025,-86.35,N/A,0.7,6612.TWO,-59.52,N/A,31.54,奈米醫材,18.476453448254844,❌ 暫避觀望,📉 獲利侵蝕,54.150000000000006,37.74,1.09,2025-12,66.6999969482
-92.0,2025,-86.54,-0.08%,0.03,1727.TW,-93.18,11.85%,-5.46,中華化,2923.3332316066667,❌ 暫避觀望,🌑 雙重衰退,0.44999999999999996,-6.15,0.04,2025-12,87.6999969482
-95.74,2025,-86.69999999999999,-25.24%,-2.62,3714.TW,-154.37,-2.65%,-9.04,富采,0.0,⚪ 數據不足,🌑 雙重衰退,-130.50000000000003,-10.09,-3.69,2025-12,67.9000015259
-92.39,2025,-87.14,4.89%,-0.09,3016.TW,-110.98,11.81%,-5.25,嘉晶,0.0,⚪ 數據不足,🔄 轉虧為盈,-2.25,-9.76,0.07,2025-12,111.0
-96.23,2025,-88.05000000000001,-22.36%,-0.55,3713.TWO,-13.64,0.24%,-8.18,新晶投控,0.0,⚪ 數據不足,🌑 雙重衰退,-27.9,-14.16,-1.13,2025-12,13.1999998093
-14.16,2025,-88.1,26.68%,3.67,3169.TWO,7.31,54.20%,73.94,亞信,11.700975081256772,⚪ 中性觀察,🏰 高護城河,138.45000000000002,9.02,0.97,2026-03,108.0
-92.45,2025,-88.41,6.52%,-0.62,3685.TWO,-63.16,22.32%,-4.04,元創精密,0.0,⚪ 數據不足,🌑 雙重衰退,-36.9,-11.44,-1.02,2025-12,27.2999992371
-96.99,2025,-88.42999999999999,-16.80%,0.43,3490.TWO,-80.0,19.24%,-8.56,單井,0.0,⚪ 數據不足,🌑 雙重衰退,-2.850000000000001,-4.45,0.05,2025-12,37.7999992371
-93.16,2025,-88.78999999999999,-0.43%,0.13,1220.TW,-87.62,8.16%,-4.37,台榮,8.646911284551352e+17,❌ 暫避觀望,🌑 雙重衰退,2.0816681711721685e-16,-0.15,0.08,2025-12,12.0
-91.3,2025,-88.89999999999999,-3.10%,-0.53,4534.TWO,-630.0,15.20%,-2.4,慶騰,0.0,⚪ 數據不足,🔄 轉虧為盈,-18.3,-3.65,0.01,2025-12,22.5
-90.0,2025,-89.3,1.48%,0.06,2106.TW,-94.5,20.30%,-0.7,建大,69.99999682125,❌ 暫避觀望,🌑 雙重衰退,3.6,-1.02,0.13,2025-12,16.7999992371
-141.41,2025,-89.55,N/A,-0.19,6582.TW,-117.59,N/A,-51.86,申豐,0.0,⚪ 數據不足,🌑 雙重衰退,-23.249999999999996,-44.17,-0.41,2025-12,30.5
-121.74,2025,-90.36999999999999,N/A,-1.97,8024.TWO,-103.09,N/A,-31.37,佑華,0.0,⚪ 數據不足,🌑 雙重衰退,-97.19999999999999,-30.69,-2.55,2025-12,12.0500001907
-74.05,2025,-90.62,8.41%,0.12,3597.TWO,-84.21,25.04%,16.57,映興,50.0,❌ 暫避觀望,📉 獲利侵蝕,7.95,27.0,0.34,2025-12,26.5
-70.0,2025,-90.96000000000001,-39.20%,-0.24,4806.TWO,-4.35,46.90%,20.96,桂田文創,0.0,⚪ 數據不足,📉 獲利侵蝕,-12.600000000000001,46.84,-0.34,2025-12,10.0500001907
-106.78,2025,-91.37,N/A,-1.03,6680.TWO,-148.8,N/A,-15.41,鑫創電子,0.0,⚪ 數據不足,🌑 雙重衰退,-36.449999999999996,-20.75,-0.29,2025-12,53.2000007629
-91.14,2025,-91.77,N/A,-0.43,8354.TWO,-136.75,N/A,0.63,冠好,0.0,⚪ 數據不足,🔄 轉虧為盈,-21.45,-0.47,0.14,2025-12,16.6000003815
-29.75,2025,-92.36,2.86%,2.01,3035.TW,-34.95,42.16%,62.61,智原,25.46174142480211,❌ 暫避觀望,📉 獲利侵蝕,113.7,87.19,2.81,2025-12,193.0
-97.61,2025,-92.62,N/A,-0.35,5015.TWO,-128.23,N/A,-4.99,華祺,0.0,⚪ 數據不足,🔄 轉虧為盈,-10.2,3.65,0.06,2025-12,22.0499992371
-63.43,2025,-92.73,10.21%,-0.05,3594.TWO,-107.04,41.27%,29.3,磐儀,0.0,⚪ 數據不足,🔄 轉虧為盈,-2.6999999999999993,40.54,0.49,2025-12,49.25
-96.0,2025,-92.89,7.26%,-0.15,1906.TW,-650.0,12.71%,-3.11,寶隆,0.0,⚪ 數據不足,🔄 轉虧為盈,-7.95,-6.91,0.01,2025-12,10.6000003815
-112.99,2025,-93.03999999999999,N/A,0.44,6180.TWO,-96.54,N/A,-19.95,橘子,92.80487618804881,❌ 暫避觀望,🌑 雙重衰退,6.149999999999999,-21.78,-1.53,2025-12,38.0499992371
-114.55,2025,-93.33,-18.44%,-3.6,2035.TWO,-181.25,-14.72%,-21.22,唐榮,0.0,⚪ 數據不足,🌑 雙重衰退,-181.2,-14.97,-4.72,2025-12,28.2000007629
-92.73,2025,-93.45,-1.07%,0.02,3050.TW,-96.92,27.89%,0.72,鈺德,0.0,⚪ 數據不足,📉 獲利侵蝕,-0.30000000000000027,-0.77,0.04,2025-12,11.9499998093
-29.4,2025,-93.72,5.75%,5.92,3147.TWO,10.24,13.87%,64.32,大綜,8.029197080291972,⚪ 中性觀察,📉 獲利侵蝕,328.79999999999995,80.92,8.43,2025-12,176.0
-91.75,2025,-94.11,4.08%,-0.22,3221.TWO,-130.14,22.57%,2.36,台嘉碩,0.0,⚪ 數據不足,🔄 轉虧為盈,-1.6500000000000001,0.54,0.08,2025-12,44.5999984741
-92.04,2025,-94.87,-1.26%,-2.0,1338.TW,-254.55,22.76%,2.83,廣華-KY,0.0,⚪ 數據不足,📉 獲利侵蝕,-97.5,5.73,-2.24,2025-12,15.5500001907
-72.78,2025,-95.61,N/A,0.58,8096.TWO,-80.2,N/A,22.83,擎亞,33.54632587859425,❌ 暫避觀望,📉 獲利侵蝕,46.949999999999996,25.43,0.89,2025-12,105.0
-93.2,2025,-95.76,N/A,0.05,7402.TWO,-95.69,N/A,2.56,邑錡,229.75609011756094,❌ 暫避觀望,📉 獲利侵蝕,6.15,5.67,0.1,2025-12,94.1999969482
-111.9,2025,-97.75,2.54%,-0.47,2719.TWO,-124.87,7.41%,-14.15,燦星旅,0.0,⚪ 數據不足,🌑 雙重衰退,-11.1,-14.79,-0.15,2025-12,25.7000007629
-97.61,2025,-97.91,N/A,0.64,6982.TWO,-75.94,N/A,0.3,大井泵浦,22.103004291845494,❌ 暫避觀望,📉 獲利侵蝕,34.95,-1.08,0.06,2025-12,51.5
-87.1,2025,-99.11999999999999,-4.87%,0.04,4533.TWO,-96.64,23.68%,12.02,協易機,94.26470363852943,❌ 暫避觀望,📉 獲利侵蝕,5.1,13.39,0.2,2025-12,32.0499992371
-94.87,2025,-100.55000000000001,-2.95%,-0.1,3465.TWO,37.5,20.16%,5.68,進泰電子,108.00000000000003,❌ 暫避觀望,🔄 轉虧為盈,3.749999999999999,17.21,0.04,2025-12,27.0
-108.77,2025,-100.82,N/A,-0.55,6160.TWO,12.7,N/A,-7.95,欣技,0.0,⚪ 數據不足,🌑 雙重衰退,-33.300000000000004,0.11,-1.19,2025-12,16.1499996185
-96.3,2025,-101.02,-2.06%,0.03,3481.TW,109.38,9.08%,4.72,群創,184.2857179185714,❌ 暫避觀望,📉 獲利侵蝕,3.15,4.39,0.03,2025-12,38.7000007629
-122.06,2025,-101.05,N/A,-0.23,9962.TWO,-141.07,N/A,-21.01,有益,0.0,⚪ 數據不足,🌑 雙重衰退,-6.15,-20.17,-0.15,2025-12,9.529999733
-72.63,2025,-102.49,N/A,-1.45,6698.TW,-51.58,N/A,29.86,旭暉應材,0.0,⚪ 數據不足,📉 獲利侵蝕,-67.35000000000001,31.33,-1.65,2025-12,31.6000003815
63.58,2025,-103.30999999999999,N/A,-2.53,8101.TW,66.4,N/A,166.89,華冠,0.0,⚪ 數據不足,⚠️ 獲利稀釋,-136.64999999999998,300.12,-3.15,2025-12,13.1999998093
-79.55,2025,-103.47999999999999,1.56%,0.16,2646.TW,-73.33,13.18%,23.93,星宇航空,23.25581395348837,❌ 暫避觀望,📉 獲利侵蝕,12.900000000000002,26.11,0.09,2025-12,20.0
-93.62,2025,-103.62,N/A,-1.59,8027.TWO,-355.88,N/A,10.0,鈦昇,0.0,⚪ 數據不足,📉 獲利侵蝕,-72.00000000000001,-10.4,-0.93,2025-12,271.5
-90.0,2025,-106.02,N/A,-0.24,8289.TWO,-196.0,N/A,16.02,泰藝,0.0,⚪ 數據不足,🔄 轉虧為盈,-7.800000000000001,15.96,0.04,2025-12,56.0999984741
-109.86,2025,-106.06,N/A,-1.02,5348.TWO,-15.91,N/A,-3.8,正能量智能,0.0,⚪ 數據不足,🌑 雙重衰退,-55.949999999999996,-2.76,-1.49,2025-12,15.5
-86.55,2025,-107.44,4.95%,-0.09,4768.TWO,-103.78,16.79%,20.89,晶呈科技,1286.363636363636,❌ 暫避觀望,🔄 轉虧為盈,4.950000000000001,-22.96,0.39,2025-12,424.5
-106.38,2025,-107.8,9.33%,-2.24,4557.TW,-129.31,28.78%,1.42,永新-KY,11.654675893069545,⚪ 中性觀察,📉 獲利侵蝕,62.55,10.25,-0.67,2025-12,48.5999984741
-129.33,2025,-108.54000000000002,N/A,-1.06,6130.TWO,-1077.78,N/A,-20.79,上亞科技,0.0,⚪ 數據不足,🌑 雙重衰退,-58.35,-23.23,-1.72,2025-12,22.4500007629
-126.47,2025,-108.75999999999999,N/A,-0.44,9950.TWO,-150.0,N/A,-17.71,萬國通,0.0,⚪ 數據不足,🌑 雙重衰退,-13.35,-20.28,-0.27,2025-12,11.9499998093
-99.01,2025,-109.23,N/A,-0.46,6542.TWO,-120.18,N/A,10.22,隆中,0.0,⚪ 數據不足,🔄 轉虧為盈,-8.25,2.29,0.02,2025-12,46.0499992371
-90.74,2025,-110.50999999999999,N/A,-0.02,6229.TWO,-103.57,N/A,19.77,研通,0.0,⚪ 數據不足,🔄 轉虧為盈,-2.399999999999999,23.03,0.05,2025-12,26.2999992371
-106.61,2025,-111.63,-23.08%,-4.54,1569.TWO,-163.13,-3.81%,5.02,濱川,0.0,⚪ 數據不足,📉 獲利侵蝕,-226.35,11.56,-5.61,2025-12,51.0
-106.98,2025,-112.51,-29.19%,-2.24,3149.TW,-272.73,-12.37%,5.53,正達,0.0,⚪ 數據不足,📉 獲利侵蝕,-111.9,0.72,-2.86,2025-12,59.0
-14.42,2025,-112.84,30.40%,12.0,4583.TW,-15.13,51.18%,98.42,台灣精銳,26.144907723855095,❌ 暫避觀望,🏰 高護城河,438.9,1.32,3.56,2026-03,765.0
-44.71,2025,-114.03,8.05%,0.27,3528.TW,-91.89,12.45%,69.32,安馳,25.304878048780488,❌ 暫避觀望,📉 獲利侵蝕,49.199999999999996,54.47,2.3,2025-12,83.0
-8.3,2025,-114.13,2.17%,1.68,2354.TW,-11.58,4.22%,105.83,鴻準,10.22687582445026,⚪ 中性觀察,📉 獲利侵蝕,85.95,166.67,2.32,2025-12,58.5999984741
-102.22,2025,-114.85,N/A,-0.13,5201.TWO,-115.29,N/A,12.63,凱衛,0.0,⚪ 數據不足,📉 獲利侵蝕,-17.700000000000003,8.86,-0.06,2025-12,29.4500007629
-76.4,2025,-115.5,N/A,3.44,7780.TW,209.41,N/A,39.1,大研生醫*,2.2530864197530867,⚪ 中性觀察,📉 獲利侵蝕,121.5,51.38,0.51,2025-12,18.25
-117.65,2025,-117.14,-6.88%,-2.59,2460.TW,-247.95,3.88%,-0.51,建通,0.0,⚪ 數據不足,🌑 雙重衰退,-108.3,-3.42,-3.0,2025-12,32.2000007629
-122.86,2025,-117.39,N/A,-0.36,8047.TWO,-140.0,N/A,-5.47,星雲,0.0,⚪ 數據不足,🌑 雙重衰退,-20.25,-6.79,-0.78,2025-12,50.2999992371
12.42,2025,-117.88000000000001,10.37%,3.39,2528.TW,525.0,15.63%,130.3,皇普,2.2379033027116937,⚪ 中性觀察,⚠️ 獲利稀釋,148.8,44251.78,3.65,2025-12,22.2000007629
-131.88,2025,-119.3,-42.60%,0.19,3150.TW,-73.61,40.07%,-12.58,鈺寶-創,69.23076923076923,❌ 暫避觀望,🌑 雙重衰退,3.9000000000000004,-11.3,-0.22,2025-12,18.0
-129.63,2025,-120.94999999999999,-2.27%,-1.4,2023.TW,-243.9,7.45%,-8.68,燁輝,0.0,⚪ 數據不足,🌑 雙重衰退,-64.05000000000001,-6.3,-1.85,2025-12,13.75
-118.67,2025,-120.96000000000001,-8.09%,-0.19,2230.TWO,-103.85,2.81%,2.29,泰茂,0.0,⚪ 數據不足,📉 獲利侵蝕,-18.75,26.14,-1.05,2025-12,28.8999996185
-128.03,2025,-121.2,-10.66%,-0.26,1441.TW,-110.79,-0.79%,-6.83,大東,0.0,⚪ 數據不足,🌑 雙重衰退,-0.8999999999999991,-3.74,-0.45,2025-12,9.5600004196
-140.21,2025,-122.12,N/A,0.0,8466.TW,-100.0,N/A,-18.09,美吉吉-KY,164.3749952312501,❌ 暫避觀望,🌑 雙重衰退,1.1999999999999993,-11.54,-0.81,2025-12,13.1499996185
-132.32,2025,-122.50999999999999,-2.51%,-0.21,3591.TW,-127.78,21.48%,-9.81,艾笛森,0.0,⚪ 數據不足,🌑 雙重衰退,0.0,-6.81,-0.34,2025-12,0.0
-125.0,2025,-122.71,3.08%,-0.17,2419.TW,-325.0,21.56%,-2.29,仲琦,0.0,⚪ 數據不足,🌑 雙重衰退,-12.750000000000002,-2.54,-0.36,2025-12,30.0
-150.77,2025,-123.04,-24.47%,-0.51,1465.TW,-221.43,-4.05%,-27.73,偉全,0.0,⚪ 數據不足,🌑 雙重衰退,-18.3,-25.38,-0.33,2025-12,11.9499998093
-135.36,2025,-123.62000000000002,N/A,-1.8,6494.TWO,-174.07,N/A,-11.74,九齊,0.0,⚪ 數據不足,🌑 雙重衰退,-74.4,-18.16,-0.93,2025-12,53.9000015259
-147.06,2025,-124.32000000000001,-79.87%,-0.71,3354.TWO,-102.86,18.97%,-22.74,律勝,0.0,⚪ 數據不足,🌑 雙重衰退,-35.699999999999996,-25.84,-0.84,2025-12,31.3500003815
-117.39,2025,-125.91,-0.74%,-0.07,3663.TWO,-128.0,2.83%,8.52,鑫科,0.0,⚪ 數據不足,📉 獲利侵蝕,-1.2000000000000002,2.32,-0.08,2025-12,75.9000015259
-134.86,2025,-126.51000000000002,N/A,-0.57,5202.TWO,-126.76,N/A,-8.35,力新,0.0,⚪ 數據不足,🌑 雙重衰退,-33.3,1.12,-0.61,2025-12,12.0
-148.96,2025,-127.19000000000001,-15.73%,-0.06,2231.TW,-103.64,23.65%,-21.77,為升,0.0,⚪ 數據不足,🌑 雙重衰退,-19.8,-18.65,-1.63,2025-12,103.0
-137.5,2025,-127.67,2.74%,-0.14,2024.TW,-380.0,8.85%,-9.83,志聯,0.0,⚪ 數據不足,🌑 雙重衰退,-3.75,-7.46,-0.06,2025-12,13.25
-142.57,2025,-130.45999999999998,-2.95%,-5.75,1583.TW,-269.21,19.66%,-12.11,程泰,0.0,⚪ 數據不足,🌑 雙重衰退,-399.0,-12.06,-4.83,2025-12,49.4000015259
-138.3,2025,-130.85000000000002,1.24%,-0.72,3390.TWO,-158.97,17.06%,-7.45,旭軟,0.0,⚪ 數據不足,🌑 雙重衰退,-30.0,-10.98,-0.55,2025-12,26.3999996185
-147.12,2025,-131.88,-21.28%,-4.31,3092.TW,-174.52,1.51%,-15.24,鴻碩,0.0,⚪ 數據不足,🌑 雙重衰退,-208.2,-17.54,-5.14,2025-12,29.2000007629
-102.7,2025,-131.91,N/A,-1.12,6693.TWO,-150.45,N/A,29.21,廣閎科,0.0,⚪ 數據不足,📉 獲利侵蝕,-48.45,27.89,-0.09,2025-12,141.0
-130.48,2025,-132.64999999999998,0.94%,-0.95,2425.TW,-439.29,8.50%,2.17,承啟,0.0,⚪ 數據不足,📉 獲利侵蝕,-35.4,2.41,-0.32,2025-12,34.3499984741
-143.48,2025,-133.85,-6.00%,-0.85,1905.TW,-1316.67,4.37%,-9.63,華紙,0.0,⚪ 數據不足,🌑 雙重衰退,-34.35,-10.29,-0.56,2025-12,12.0
-138.31,2025,-133.95,-2.69%,-0.32,2461.TW,-117.82,18.99%,-4.36,光群雷,0.0,⚪ 數據不足,🌑 雙重衰退,-18.299999999999997,-5.52,-0.61,2025-12,16.2000007629
-147.27,2025,-134.34,N/A,-0.32,6243.TW,-145.59,N/A,-12.93,迅杰,0.0,⚪ 數據不足,🌑 雙重衰退,-13.499999999999998,-6.38,-0.52,2025-12,34.4500007629
-124.23,2025,-134.54,-11.28%,-4.75,4923.TWO,-176.51,25.62%,10.31,力士,0.0,⚪ 數據不足,📉 獲利侵蝕,0.0,6.21,-5.26,2025-12,0.0
-141.67,2025,-134.54999999999998,N/A,-0.08,6233.TWO,-122.86,N/A,-7.12,旺玖,0.0,⚪ 數據不足,🌑 雙重衰退,-6.75,-5.88,-0.16,2025-12,25.8500003815
-159.3,2025,-135.03,N/A,-0.68,6609.TWO,-128.33,N/A,-24.27,瀧澤科,0.0,⚪ 數據不足,🌑 雙重衰退,-40.5,-21.06,-1.53,2025-12,42.5499992371
-146.49,2025,-137.14000000000001,-37.72%,-1.15,3230.TWO,-133.82,7.05%,-9.35,錦明,0.0,⚪ 數據不足,🌑 雙重衰退,-54.15,-10.01,-1.6,2025-12,32.7000007629
-143.4,2025,-139.0,-7.19%,-0.34,3178.TWO,-148.57,9.34%,-4.4,公準,0.0,⚪ 數據不足,🌑 雙重衰退,-11.549999999999999,-1.99,-0.46,2025-12,71.5999984741
-136.36,2025,-139.81,-3.16%,-0.99,2369.TW,-321.74,2.66%,3.45,菱生,0.0,⚪ 數據不足,📉 獲利侵蝕,-45.0,-1.99,-1.05,2025-12,29.4500007629
-147.73,2025,-140.39,-5.18%,-0.18,1711.TW,-150.0,17.63%,-7.34,永光,0.0,⚪ 數據不足,🌑 雙重衰退,-5.7,-6.57,-0.21,2025-12,48.9000015259
-147.37,2025,-140.48000000000002,N/A,-0.48,8929.TWO,-145.28,N/A,-6.89,富堡,0.0,⚪ 數據不足,🌑 雙重衰退,-27.599999999999998,-8.4,-0.45,2025-12,14.6999998093
-140.6,2025,-141.5,-0.95%,-1.17,3362.TWO,-159.18,18.28%,0.9,先進光,0.0,⚪ 數據不足,📉 獲利侵蝕,-48.300000000000004,0.48,-1.08,2025-12,115.0
-142.47,2025,-141.62,N/A,-0.4,8121.TWO,-145.45,N/A,-0.85,越峰,0.0,⚪ 數據不足,🌑 雙重衰退,-18.000000000000004,-6.76,-0.31,2025-12,33.5999984741
-101.39,2025,-141.92000000000002,-10.31%,-1.05,4419.TWO,-483.33,23.18%,40.53,皇家美食,0.0,⚪ 數據不足,📉 獲利侵蝕,-51.9,58.8,-1.45,2025-12,45.1500015259
-128.95,2025,-143.7,N/A,-0.2,6283.TW,42.86,N/A,14.75,淳安,0.0,⚪ 數據不足,📉 獲利侵蝕,-15.9,32.23,-0.22,2025-12,24.9500007629
-164.06,2025,-143.81,-7.44%,-0.34,1452.TW,-187.18,0.28%,-20.25,宏益,0.0,⚪ 數據不足,🌑 雙重衰退,-19.8,-15.72,-0.41,2025-12,10.8500003815
38.44,2025,-144.28,N/A,9.3,7711.TW,61.47,N/A,182.72,永擎,0.0,⚪ 數據不足,⚠️ 獲利稀釋,0.0,266.16,13.04,2025-12,375.0
-19.19,2025,-144.99,N/A,34.51,4966.TWO,6.64,N/A,125.8,譜瑞-KY,8.778847268931928,⚪ 中性觀察,📉 獲利侵蝕,1293.4499999999998,1.76,6.77,2026-03,757.0
-139.68,2025,-145.12,-26.32%,-4.94,3272.TWO,-64.09,2.51%,5.44,東碩,0.0,⚪ 數據不足,📉 獲利侵蝕,-228.3,11.34,-7.65,2025-12,17.7000007629
-152.11,2025,-146.98000000000002,N/A,-0.75,7584.TWO,-117.9,N/A,-5.13,樂意,0.0,⚪ 數據不足,🌑 雙重衰退,-9.000000000000002,1.42,-1.98,2025-12,28.5499992371
