eps,gm,pe,prev_rev_yoy,status,name,rev_yoy,est_price,eps_yoy,advice,date,price,prev_eps,prev_year,om,symbol,prev_eps_yoy,expansion
2.51,42.43%,7.4717829512641085,14.04,🚀 利潤擴張,皇將,12.21,66.44999999999999,216.0,💎 強力關注,2025-12,33.0999984741,1.0,2025,14.38%,4744.TWO,400.0,203.79
1.58,N/A,53.110047846889955,20.7,🚀 利潤擴張,GOGOLOOK,20.92,31.349999999999998,222.58,⚠️ 追價風險,2025-12,111.0,0.23,2025,N/A,6902.TW,119.47,201.66000000000003
13.38,5.71%,4.142674344209853,8.72,🚀 利潤擴張,楠梓電,12.25,468.90000000000003,212.47,💎 強力關注,2025-12,129.5,10.81,2025,-7.46%,2316.TW,260.07,200.22
0.7,31.84%,26.666666666666668,36.52,🚀 利潤擴張,金穎生技,29.92,20.249999999999996,229.63,⚠️ 追價風險,2025-12,36.0,0.31,2025,10.64%,1796.TWO,150.0,199.70999999999998
1.58,N/A,18.181818181818183,5.51,🚀 利潤擴張,東研信超,8.46,51.15,205.88,⚪ 中性觀察,2025-12,62.0,1.18,2025,N/A,6840.TWO,76.12,197.42
0.51,29.43%,29.583332936041664,-1.51,🧐 疑業外收益,雲嘉南,-7.75,7.2,189.47,⚠️ 追價風險,2025-12,14.1999998093,0.55,2025,-10.81%,3191.TWO,219.57,197.22
2.01,3.50%,13.886138236163369,5.31,🚀 利潤擴張,益登,2.05,60.59999999999999,195.71,✅ 穩健價值,2025-12,56.0999984741,1.14,2025,1.71%,3048.TW,153.27,193.66
0.76,N/A,23.37719264785088,31.27,🚀 利潤擴張,盛群,22.23,34.199999999999996,213.64,⚠️ 追價風險,2025-12,53.2999992371,0.62,2025,N/A,6202.TW,191.04,191.41
0.41,17.05%,0.0,8.02,🔄 轉虧為盈,環科,3.52,-9.6,193.18,⚪ 數據不足,2025-12,43.2000007629,-0.25,2025,3.38%,2413.TW,62.12,189.66
0.04,5.36%,1094.9999809249991,-90.58,🧐 疑業外收益,川飛,-87.0,0.30000000000000027,100.65,⚠️ 追價風險,2025-12,21.8999996185,0.1,2025,-14.33%,1516.TW,-70.59,187.65
1.82,N/A,11.17333374024,20.56,🚀 利潤擴張,邁達特,18.84,56.25,203.33,💎 強力關注,2025-12,41.9000015259,1.2,2025,N/A,6112.TW,-3.23,184.49
1.14,N/A,20.270270270270274,11.15,🔄 轉虧為盈,臺龍,6.56,11.099999999999998,186.36,⚪ 中性觀察,2025-12,15.0,-0.04,2025,N/A,6246.TWO,97.79,179.8
3.67,41.59%,0.0,4.96,🚀 利潤擴張,台耀,2.54,0.0,180.15,⚪ 數據不足,2025-12,0.0,2.44,2025,21.37%,4746.TW,39.43,177.61
6.42,8.05%,2.5091743469266055,27.17,🚀 利潤擴張,三一東林,70.72,163.5,248.27,💎 強力關注,2025-12,27.3500003815,7.31,2025,-11.23%,3609.TWO,314.37,177.55
1.23,N/A,9.746376673405797,-11.95,🧐 疑業外收益,虹揚-KY,-13.43,20.7,163.4,💎 強力關注,2025-12,13.4499998093,1.61,2025,N/A,6573.TW,228.8,176.83
6.58,N/A,14.08450704225352,22.77,🚀 利潤擴張,力智,23.89,213.00000000000003,198.64,✅ 穩健價值,2025-12,200.0,4.25,2025,N/A,6719.TW,89.73,174.75
0.47,N/A,23.225000381450002,-0.97,🧐 疑業外收益,九豪,-1.13,29.999999999999996,173.44,⚠️ 追價風險,2025-12,46.4500007629,0.91,2025,N/A,6127.TWO,275.0,174.57
0.92,42.07%,23.363635901272726,-8.55,🧐 疑業外收益,旭然,-3.75,24.750000000000004,170.59,⚠️ 追價風險,2025-12,38.5499992371,0.49,2025,14.30%,4556.TWO,172.22,174.34
0.53,N/A,15.555555555555555,4.04,🚀 利潤擴張,亞都,5.62,13.5,178.95,✅ 穩健價值,2025-12,14.0,0.09,2025,N/A,5703.TWO,175.0,173.32999999999998
0.92,N/A,44.07894736842105,39.08,🚀 利潤擴張,今國光,50.65,22.800000000000004,222.67,⚠️ 追價風險,2025-12,67.0,0.49,2025,N/A,6209.TW,190.57,172.01999999999998
0.89,N/A,27.19456944529411,2.1,🚀 利潤擴張,長佳智能,12.23,33.150000000000006,183.87,⚠️ 追價風險,2025-12,60.0999984741,0.81,2025,N/A,6841.TWO,1700.0,171.64000000000001
5.45,N/A,0.0,-4.54,🚀 利潤擴張,聯友金屬-創,27.9,0.0,194.08,⚪ 數據不足,2025-12,0.0,1.75,2025,N/A,7610.TW,3.33,166.18
0.37,18.05%,41.30434782608696,19.92,🚀 利潤擴張,吉茂,23.11,10.35,188.1,⚠️ 追價風險,2025-12,28.5,0.24,2025,2.96%,1587.TW,155.81,164.99
0.22,15.86%,803.2258064516129,13.26,🚀 利潤擴張,一詮,10.09,4.65,175.0,⚠️ 追價風險,2025-12,249.0,0.16,2025,1.35%,2486.TW,300.0,164.91
6.34,N/A,0.0,21.0,🚀 利潤擴張,富威電力,164.5,0.0,328.87,⚪ 數據不足,2025-12,0.0,1.13,2025,N/A,6994.TW,47.95,164.37
18.83,N/A,2.1076523994811933,97.52,🚀 利潤擴張,寬宏藝術,78.68,693.9,242.99,💎 強力關注,2025-12,97.5,17.41,2025,N/A,6596.TWO,241.37,164.31
0.68,N/A,0.0,25.19,🔄 轉虧為盈,方土昶,62.85,-11.25,223.81,⚪ 數據不足,2025-12,45.0,-0.24,2025,N/A,6265.TWO,-271.43,160.96
13.74,N/A,13.478110996208205,130.37,🚀 利潤擴張,高技,130.83,435.15,291.45,✅ 穩健價值,2025-12,391.0,9.52,2025,N/A,5439.TWO,280.8,160.61999999999998
-0.09,10.14%,0.0,-54.34,🧐 疑業外收益,森寶,-69.84,-4.95,89.89,⚪ 數據不足,2025-12,21.5499992371,-0.13,2025,3.61%,3489.TWO,23.53,159.73000000000002
1.81,7.66%,5.203651578244383,-1.22,🧐 疑業外收益,東台,-6.62,106.8,150.56,💎 強力關注,2025-12,37.0499992371,2.61,2025,-21.47%,4526.TW,271.05,157.18
1.86,4.18%,4.2174629953047775,18.28,🚀 利潤擴張,新鉅科,19.21,91.05,173.02,💎 強力關注,2025-12,25.6000003815,2.19,2025,-22.27%,3630.TWO,219.44,153.81
1.57,N/A,3.5691700810988136,-15.66,🧐 疑業外收益,安格,-15.36,189.75000000000003,137.2,💎 強力關注,2025-12,45.1500015259,3.24,2025,N/A,6684.TWO,203.85,152.56
-0.55,N/A,0.0,-95.44,🧐 疑業外收益,台新藥,-93.38,-13.5,58.65,⚪ 數據不足,2025-12,25.9500007629,-0.24,2025,N/A,6838.TW,77.78,152.03
0.06,98.33%,0.0,-79.84,🔄 轉虧為盈,太景*-KY,72.24,-5.8500000000000005,220.0,⚪ 數據不足,2025-12,9.1700000763,-0.22,2025,81.17%,4157.TWO,-1000.0,147.76
0.13,43.11%,113.437497615625,-4.86,🔄 轉虧為盈,海灣,-3.71,2.4,141.94,⚠️ 追價風險,2025-12,18.1499996185,-0.1,2025,22.84%,3252.TWO,54.55,145.65
1.7,11.59%,18.72483153203579,89.71,🚀 利潤擴張,精確,65.48,67.05000000000001,209.26,⚪ 中性觀察,2025-12,83.6999969482,1.25,2025,1.68%,3162.TWO,292.31,143.77999999999997
2.71,5.83%,9.061624222436974,-8.66,🧐 疑業外收益,TPK-KY,-8.77,107.1,133.62,💎 強力關注,2025-12,64.6999969482,2.56,2025,-0.68%,3673.TW,55.15,142.39000000000001
0.08,N/A,0.0,-18.24,🧐 疑業外收益,中湛,-20.68,0.0,119.51,⚪ 數據不足,2025-12,0.0,0.05,2025,N/A,6236.TWO,111.11,140.19
0.25,N/A,98.48836854441862,48.16,🚀 利潤擴張,天擎,42.33,6.449999999999999,180.65,⚠️ 追價風險,2025-12,42.3499984741,0.05,2025,N/A,6708.TWO,119.23,138.32
0.17,N/A,36.904761904761884,-19.06,🧐 疑業外收益,立凱-KY,-32.24,9.450000000000005,104.91,⚠️ 追價風險,2025-12,23.25,2.99,2025,N/A,5227.TWO,199.67,137.15
0.71,N/A,77.93650551444443,14.7,🔄 轉虧為盈,點序,16.84,18.9,152.21,⚠️ 追價風險,2025-12,98.1999969482,-0.32,2025,N/A,6485.TWO,70.64,135.37
2.13,49.05%,0.0,32.43,🔄 轉虧為盈,南亞科,95.09,-28.5,229.88,⚪ 數據不足,2025-12,311.5,-1.45,2025,39.15%,2408.TW,-28.32,134.79
7.11,8.09%,5.919707917817518,55.41,🚀 利潤擴張,鑫聯大投控,44.32,205.50000000000003,178.19,💎 強力關注,2025-12,81.0999984741,3.61,2025,5.14%,3709.TWO,167.46,133.87
-1.11,-8.98%,0.0,-68.41,🧐 疑業外收益,德晉,-72.48,-57.45,58.98,⚪ 數據不足,2025-12,37.0,-0.81,2025,-223.66%,3466.TWO,65.77,131.46
3.44,54.76%,217.62295081967216,82.29,🏰 高護城河,聯亞,515.18,183.0,645.65,⚠️ 追價風險,2026-03,2655.0,4.66,2025,41.27%,3081.TWO,884.75,130.47000000000003
-0.95,-156.07%,0.0,-81.44,🧐 疑業外收益,太極,-75.71,-35.85,54.11,⚪ 數據不足,2025-12,16.6000003815,-0.67,2025,-456.27%,4934.TW,16.25,129.82
3.56,18.52%,5.345224483647871,-19.69,🧐 疑業外收益,榮運,-19.52,130.35,108.46,💎 強力關注,2025-12,46.4500007629,2.72,2025,6.32%,2607.TW,139.38,127.97999999999999
8.61,N/A,27.12418300653595,12.38,🚀 利潤擴張,青雲,32.59,229.49999999999997,159.21,⚠️ 追價風險,2025-12,415.0,3.03,2025,N/A,5386.TWO,103.38,126.62
3.76,N/A,7.121895990316028,13.11,🚀 利潤擴張,美好證,35.14,66.44999999999999,161.27,💎 強力關注,2025-12,31.5499992371,2.46,2025,N/A,6021.TWO,128.3,126.13000000000001
0.74,27.46%,0.0,30.74,🚀 利潤擴張,曜越,29.09,0.0,155.22,⚪ 數據不足,2025-12,0.0,0.47,2025,-3.44%,3540.TWO,147.47,126.13
2.55,N/A,4.950213262745378,62.88,🚀 利潤擴張,山林水,51.31,105.44999999999999,177.17,💎 強力關注,2025-12,34.7999992371,2.05,2025,N/A,8473.TW,130.34,125.85999999999999
4.0,31.80%,98.6021505376344,-13.87,🧐 疑業外收益,穩懋,-4.69,69.75,120.99,⚠️ 追價風險,2025-12,458.5,1.57,2025,13.87%,3105.TWO,-40.53,125.67999999999999
0.92,N/A,10.017181999484535,28.81,🚀 利潤擴張,安鈦克,20.19,43.650000000000006,142.59,💎 強力關注,2025-12,29.1499996185,0.66,2025,N/A,6276.TWO,128.33,122.4
0.19,28.43%,27.8400001524,2.64,🚀 利潤擴張,瑞利,8.09,3.75,127.94,⚠️ 追價風險,2025-12,6.9600000381,0.04,2025,-3.62%,1512.TW,111.76,119.85
1.86,32.97%,6.344444274911111,217.33,🚀 利潤擴張,綠意,59.65,67.5,177.61,💎 強力關注,2025-12,28.5499992371,1.04,2025,26.41%,2596.TWO,425.0,117.96000000000001
0.12,N/A,39.71014437463768,34.06,🚀 利潤擴張,泰霖,22.38,10.350000000000001,139.29,⚠️ 追價風險,2025-12,27.3999996185,0.2,2025,N/A,8080.TWO,190.91,116.91
0.19,31.93%,1044.9999809274998,8.77,🔄 轉虧為盈,氣立,7.47,0.6000000000000001,122.09,⚠️ 追價風險,2025-12,41.7999992371,-0.02,2025,2.93%,4555.TW,97.22,114.62
-0.23,N/A,0.0,-92.7,🧐 疑業外收益,瑞築,-90.1,-7.5,23.33,⚪ 數據不足,2025-12,22.0,-0.12,2025,N/A,6198.TWO,55.56,113.42999999999999
0.88,35.38%,27.971428462571417,-60.26,🧐 疑業外收益,中美實,-61.59,5.250000000000002,51.72,⚠️ 追價風險,2025-12,9.7899999619,0.23,2025,-88.29%,4702.TWO,-14.81,113.31
23.18,48.37%,10.76767164935394,22.8,🚀 利潤擴張,威剛,32.13,592.05,144.7,💎 強力關注,2025-12,425.0,10.08,2025,35.36%,3260.TWO,19.56,112.57
-0.18,-19.82%,0.0,-15.81,🧐 疑業外收益,千興,-22.64,-17.700000000000003,87.32,⚪ 數據不足,2025-12,11.6000003815,-0.41,2025,14.50%,2025.TW,28.07,109.96
0.02,N/A,0.0,-7.04,🧐 疑業外收益,大拓-KY,-6.4,-4.95,102.7,⚪ 數據不足,2025-12,32.8499984741,0.02,2025,N/A,8455.TWO,104.35,109.10000000000001
0.54,N/A,0.0,17.8,🔄 轉虧為盈,佳龍,26.06,-5.399999999999999,134.62,⚪ 數據不足,2025-12,28.8500003815,-0.37,2025,N/A,9955.TW,50.67,108.56
13.06,N/A,14.798927613941016,-15.55,🚀 利潤擴張,十銓,2.46,279.75000000000006,110.31,✅ 穩健價值,2025-12,276.0,3.47,2025,N/A,4967.TW,-46.86,107.85000000000001
-0.92,N/A,0.0,-51.54,🧐 疑業外收益,創業家,-52.73,-38.4,53.77,⚪ 數據不足,2025-12,16.5,-0.62,2025,N/A,8477.TWO,80.0,106.5
2.83,26.51%,3.5135135741653416,7.39,🚀 利潤擴張,國建,1.8,94.35,108.09,💎 強力關注,2025-12,22.1000003815,1.91,2025,17.13%,2501.TW,127.38,106.29
0.86,N/A,0.0,5.09,🔄 轉虧為盈,威潤,63.6,-14.549999999999999,168.25,⚪ 數據不足,2025-12,45.2999992371,-0.75,2025,N/A,6465.TWO,29.25,104.65
6.33,19.12%,24.713958810068654,34.74,🚀 利潤擴張,凌航,39.88,131.09999999999997,143.64,⚠️ 追價風險,2025-12,216.0,1.5,2025,16.62%,3135.TW,-29.03,103.75999999999999
2.63,N/A,12.857143143966166,77.79,🚀 利潤擴張,撼訊,61.2,79.8,164.15,✅ 穩健價值,2025-12,68.4000015259,1.55,2025,N/A,6150.TWO,156.36,102.95
0.43,10.44%,60.39062738421875,32.51,🚀 利潤擴張,麗臺,5.42,19.2,107.41,⚠️ 追價風險,2025-12,77.3000030518,0.09,2025,2.26%,2465.TW,102.43,101.99
0.54,40.82%,28.307087214881886,2.58,🚀 利潤擴張,誠品生活,1.84,19.05,100.0,⚠️ 追價風險,2025-12,35.9500007629,0.34,2025,-1.48%,2926.TWO,241.67,98.16
2.32,19.55%,4.714611785045663,28.08,🚀 利潤擴張,錩泰,21.45,65.7,118.87,💎 強力關注,2025-12,20.6499996185,1.32,2025,7.07%,1541.TW,41.94,97.42
0.72,24.41%,3.2989691213402064,9.38,🚀 利潤擴張,虹光,13.61,29.099999999999998,110.31,💎 強力關注,2025-12,6.4000000954,0.47,2025,0.24%,2380.TW,133.57,96.7
1.65,N/A,0.0,54.63,🚀 利潤擴張,IET-KY,50.49,-7.0500000000000025,146.97,⚪ 數據不足,2025-12,705.0,0.09,2025,N/A,4971.TWO,103.17,96.47999999999999
0.16,N/A,0.0,7.31,🚀 利潤擴張,雙喜,8.41,-7.35,104.43,⚪ 數據不足,2025-12,10.6999998093,0.34,2025,N/A,5516.TWO,116.43,96.02000000000001
0.16,12.43%,1184.507042253521,49.52,🚀 利潤擴張,上詮,38.72,10.65,134.04,⚠️ 追價風險,2025-12,841.0,0.37,2025,-9.15%,3363.TWO,317.65,95.32
16.13,N/A,37.042375324300956,94.38,🚀 利潤擴張,竹陞科技,96.69,520.3499999999999,191.99,⚠️ 追價風險,2025-12,1285.0,10.13,2025,N/A,6739.TWO,167.2,95.30000000000001
0.1,N/A,189.35484117064516,15.42,🚀 利潤擴張,廣運,23.69,4.65,118.18,⚠️ 追價風險,2025-12,58.7000007629,0.13,2025,N/A,6125.TWO,123.21,94.49000000000001
4.67,39.69%,5.885122410546138,5.19,🚀 利潤擴張,歐買尬,6.13,159.3,100.43,💎 強力關注,2025-12,62.5,4.47,2025,12.64%,3687.TWO,151.12,94.30000000000001
0.04,912.85%,0.0,4.56,🏰 高護城河,大將,7.27,-2.1,100.0,⚪ 數據不足,2025-12,11.25,0.05,2025,-2853.40%,1453.TW,-58.33,92.73
-1.82,33.80%,0.0,-47.71,🧐 疑業外收益,樂威科-KY,-35.31,-84.00000000000001,57.28,⚪ 數據不足,2025-12,13.3000001907,-1.67,2025,-77.27%,4154.TWO,41.15,92.59
-0.14,19.09%,15.709677050161291,2.22,🧐 疑業外收益,云辰,-3.19,9.3,88.8,✅ 穩健價值,2025-12,9.7399997711,0.07,2025,-7.49%,2390.TW,107.29,91.99
14.04,N/A,0.0,255.72,🚀 利潤擴張,倍利科,187.82,0.0,279.4,⚪ 數據不足,2025-12,0.0,8.86,2025,N/A,7822.TW,914.94,91.57999999999998
-1.13,N/A,0.0,-30.23,🧐 疑業外收益,鋐寶科技,-36.53,-48.75,54.88,⚪ 數據不足,2025-12,17.7000007629,-0.98,2025,N/A,6674.TW,33.79,91.41
0.0,N/A,0.0,9.78,🚀 利潤擴張,建暐,8.81,-15.0,100.0,⚪ 數據不足,2025-12,15.8000001907,-0.22,2025,N/A,8092.TWO,-83.33,91.19
27.7,60.80%,34.96176057437178,26.76,🏰 高護城河,致茂,31.05,961.0500000000001,122.05,⚠️ 追價風險,2025-12,2240.0,21.67,2025,34.82%,2360.TW,141.3,91.0
0.87,39.55%,0.0,-0.65,🔄 轉虧為盈,六福,-1.47,-1.9500000000000004,89.13,⚪ 數據不足,2025-12,15.25,-0.45,2025,16.76%,2705.TW,-309.09,90.6
1.39,N/A,16.707818302098765,13.6,🚀 利潤擴張,青松健康,14.16,36.45,104.41,⚪ 中性觀察,2025-12,40.5999984741,0.78,2025,N/A,6931.TW,75.0,90.25
-0.13,N/A,0.0,-9.27,🧐 疑業外收益,四維航,-8.84,-9.6,81.16,⚪ 數據不足,2025-12,14.1499996185,-0.14,2025,N/A,5608.TW,51.72,90.0
-0.77,-18.77%,0.0,-42.1,🧐 疑業外收益,聯合再生,-47.33,-28.200000000000003,41.22,⚪ 數據不足,2025-12,17.0,-0.63,2025,-63.16%,3576.TW,46.61,88.55
7.31,N/A,8.985985160758451,-3.06,🧐 疑業外收益,瑞耘,-6.21,181.95,81.39,💎 強力關注,2025-12,109.0,2.25,2025,N/A,6532.TWO,-16.97,87.6
0.15,N/A,0.0,18.29,🔄 轉虧為盈,環宇-KY,25.43,-23.549999999999997,107.11,⚪ 數據不足,2025-12,642.0,-0.45,2025,N/A,4991.TWO,73.81,81.68
-3.19,41.62%,0.0,-40.76,🧐 疑業外收益,華軒,-45.74,-125.25,35.27,⚪ 數據不足,2025-12,37.2000007629,-2.52,2025,-45.63%,2740.TWO,-18.72,81.01
-0.35,31.45%,0.0,-21.6,🧐 疑業外收益,恩德,-23.83,-21.599999999999998,56.79,⚪ 數據不足,2025-12,25.1000003815,-0.53,2025,0.98%,1528.TW,5.36,80.62
15.5,N/A,10.54350666318265,-19.07,🧐 疑業外收益,帆宣,-15.01,574.05,65.55,💎 強力關注,2025-12,403.5,12.0,2025,N/A,6196.TW,63.11,80.56
-0.02,7.21%,0.0,13.61,🚀 利潤擴張,聚亨,16.71,-0.6,95.92,⚪ 數據不足,2025-12,7.6399998665,0.02,2025,-1.47%,2022.TW,116.67,79.21000000000001
0.0,N/A,0.0,14.85,🚀 利潤擴張,凱崴,21.05,-7.05,100.0,⚪ 數據不足,2025-12,70.5,-0.17,2025,N/A,5498.TWO,-21.43,78.95
2.07,19.46%,3.735848912660377,-2.45,🧐 疑業外收益,力達-KY,-4.56,79.50000000000001,73.95,💎 強力關注,2025-12,19.7999992371,1.72,2025,7.61%,4552.TW,84.95,78.51
15.8,59.86%,20.013723696248856,173.02,🏰 高護城河,牧德,108.34,655.8,186.23,⚪ 中性觀察,2025-12,875.0,13.28,2025,29.84%,3563.TW,362.45,77.88999999999999
-0.92,15.21%,0.0,-12.38,🧐 疑業外收益,佰研,-26.01,-44.24999999999999,51.01,⚪ 數據不足,2025-12,53.0999984741,-0.77,2025,-34.07%,3205.TWO,54.03,77.02
-1.45,-184.95%,0.0,-43.41,🧐 疑業外收益,迎輝,-42.16,-65.85,34.68,⚪ 數據不足,2025-12,10.5500001907,-1.49,2025,-404.30%,3523.TWO,2.61,76.84
0.48,41.15%,0.0,36.24,🔄 轉虧為盈,陽程,43.43,-32.55,120.0,⚪ 數據不足,2025-12,149.0,-0.9,2025,17.10%,3498.TWO,58.96,76.57
-0.6,-3.42%,0.0,-22.91,🧐 疑業外收益,西勝,-18.66,-16.200000000000003,56.82,⚪ 數據不足,2025-12,13.8999996185,-0.14,2025,-68.62%,3625.TWO,86.73,75.48
0.01,N/A,0.0,28.6,🔄 轉虧為盈,天正國際,26.11,-44.699999999999996,100.49,⚪ 數據不足,2025-12,95.3000030518,-0.37,2025,N/A,6654.TWO,76.26,74.38
-0.66,16.55%,0.0,7.47,🚀 利潤擴張,全球傳動,11.55,-40.5,85.65,⚪ 數據不足,2025-12,70.9000015259,-1.08,2025,-1.35%,4540.TW,69.01,74.10000000000001
0.6,8.90%,12.930107116720428,-1.32,🧐 疑業外收益,百容,-2.48,27.900000000000006,71.43,✅ 穩健價值,2025-12,24.0499992371,0.68,2025,-6.13%,2483.TW,44.68,73.91000000000001
-1.49,N/A,0.0,19.21,🚀 利潤擴張,奧義賽博-KY創,22.72,0.0,96.29,⚪ 數據不足,2025-12,100.0,-2.01,2025,N/A,7823.TW,98.92,73.57000000000001
17.49,16.93%,3.6235186873290797,3.94,🚀 利潤擴張,雄獅,6.0,658.1999999999999,78.29,💎 強力關注,2025-12,159.0,13.31,2025,5.55%,2731.TW,76.53,72.29
-0.15,7.45%,0.0,-15.52,🧐 疑業外收益,南紡,-16.11,-4.2,55.88,⚪ 數據不足,2025-12,11.5,-0.04,2025,-4.90%,1440.TW,69.23,71.99000000000001
1.04,N/A,33.52941126607843,-6.34,🧐 疑業外收益,台塑化,-5.67,22.950000000000003,65.08,⚠️ 追價風險,2025-12,51.2999992371,0.5,2025,N/A,6505.TW,2.04,70.75
12.98,61.62%,15.946843853820596,36.15,🏰 高護城河,創見,69.84,316.05000000000007,140.33,✅ 穩健價值,2025-12,336.0,5.37,2025,55.59%,2451.TW,22.99,70.49000000000001
0.35,N/A,32.6229501942623,1.05,🧐 疑業外收益,慕康生醫,-3.62,9.149999999999999,66.67,⚠️ 追價風險,2025-12,19.8999996185,0.29,2025,N/A,5398.TWO,20.83,70.29
-0.16,-4.80%,0.0,9.39,🚀 利潤擴張,富晶通,12.69,-16.950000000000003,82.8,⚪ 數據不足,2025-12,22.7999992371,-0.23,2025,-14.24%,3623.TWO,65.67,70.11
4.16,N/A,24.901574803149607,11.37,🚀 利潤擴張,聯茂,12.66,152.4,82.74,⚠️ 追價風險,2025-12,253.0,2.98,2025,N/A,6213.TW,78.92,70.08
-1.32,N/A,0.0,-27.43,🧐 疑業外收益,保銳,-16.31,-22.65,53.52,⚪ 數據不足,2025-12,18.0499992371,-0.45,2025,N/A,8093.TWO,79.91,69.83
-0.16,N/A,0.0,11.68,🚀 利潤擴張,易通展,5.06,-13.649999999999999,74.6,⚪ 數據不足,2025-12,10.8000001907,-0.38,2025,N/A,6241.TWO,-642.86,69.53999999999999
-1.17,15.04%,0.0,-73.69,🧐 疑業外收益,宏太-KY,-59.26,0.0,10.0,⚪ 數據不足,2025-12,0.0,-0.71,2025,-86.00%,2924.TWO,31.73,69.25999999999999
-0.61,N/A,0.0,-12.86,🧐 疑業外收益,特昇-KY,-11.73,-11.850000000000001,55.88,⚪ 數據不足,2025-12,9.6499996185,-0.25,2025,N/A,6616.TWO,83.78,67.61
9.42,44.03%,6.335877862595419,-12.47,🧐 疑業外收益,璟德,-15.61,393.00000000000006,51.69,💎 強力關注,2025-12,166.0,8.22,2025,18.21%,3152.TWO,77.54,67.3
46.57,31.93%,19.671361502347416,29.74,🚀 利潤擴張,貿聯-KY,31.74,1597.5,98.71,⚪ 中性觀察,2025-12,2095.0,32.49,2025,18.37%,3665.TW,107.49,66.97
4.94,N/A,0.0,86.86,🚀 利潤擴張,邁科,84.7,0.0,151.41,⚪ 數據不足,2025-12,0.0,3.14,2025,N/A,6831.TW,161.67,66.71
-0.37,N/A,0.0,1.19,🧐 疑業外收益,商丞,-16.98,-15.15,48.61,⚪ 數據不足,2025-12,6.5799999237,-0.34,2025,N/A,8277.TWO,33.33,65.59
-0.2,13.67%,0.0,-0.78,🧐 疑業外收益,台玻,-2.37,-16.349999999999998,62.96,⚪ 數據不足,2025-12,65.0,-0.33,2025,4.79%,1802.TW,36.54,65.33
2.88,25.55%,5.930059296741072,11.96,🚀 利潤擴張,大成鋼,12.63,100.8,77.93,💎 強力關注,2025-12,39.8499984741,2.08,2025,14.07%,2027.TW,98.94,65.30000000000001
1.99,34.49%,4.041850304295154,-5.03,🧐 疑業外收益,東森,-4.79,68.1,60.48,💎 強力關注,2025-12,18.3500003815,1.42,2025,10.29%,2614.TW,118.46,65.27
-2.52,N/A,0.0,-12.8,🧐 疑業外收益,桓鼎-KY,-10.68,-88.8,54.46,⚪ 數據不足,2025-12,28.8999996185,-1.9,2025,N/A,5543.TWO,-950.0,65.14
-0.24,18.47%,0.0,32.17,🚀 利潤擴張,日成-KY,19.6,-32.699999999999996,84.62,⚪ 數據不足,2025-12,24.1000003815,-0.56,2025,4.68%,4807.TW,74.07,65.02000000000001
-0.87,6.55%,0.0,-25.71,🧐 疑業外收益,大宇,-22.14,-24.750000000000004,42.76,⚪ 數據不足,2025-12,11.4499998093,-0.56,2025,-24.84%,1445.TW,-366.67,64.9
-0.74,59.04%,0.0,-22.27,🏰 高護城河,淳紳,-22.14,-28.05,42.64,⚪ 數據不足,2025-12,5.4699997902,-0.57,2025,-1090.16%,4529.TWO,46.23,64.78
-0.2,N/A,0.0,18.69,🚀 利潤擴張,鈺鎧,25.85,-24.750000000000004,90.52,⚪ 數據不足,2025-12,49.1500015259,-0.91,2025,N/A,5228.TWO,50.27,64.66999999999999
0.9,60.10%,13.112245287193877,6.08,🏰 高護城河,友霖,14.52,29.4,79.17,✅ 穩健價值,2025-12,25.7000007629,0.52,2025,23.50%,4166.TWO,11.63,64.65
2.75,N/A,77.1853146853147,18.57,🚀 利潤擴張,尖點,24.54,85.8,88.97,⚠️ 追價風險,2025-12,441.5,1.69,2025,N/A,8021.TW,52.25,64.43
-4.65,N/A,0.0,-25.86,🧐 疑業外收益,柏承,-21.61,-122.25,42.24,⚪ 數據不足,2025-12,28.25,-1.99,2025,N/A,6141.TW,66.78,63.85
4.35,26.65%,6.841171115714286,15.04,🚀 利潤擴張,宏致,11.14,169.04999999999998,74.89,💎 強力關注,2025-12,77.0999984741,3.51,2025,5.06%,3605.TW,133.33,63.75
2.3,N/A,35.411471321695764,-4.49,🚀 利潤擴張,新門,6.1,60.15,69.12,⚠️ 追價風險,2025-12,142.0,1.08,2025,N/A,5432.TWO,6.93,63.02
3.02,30.84%,14.244898582000003,17.04,🚀 利潤擴張,偉詮電,15.32,73.49999999999999,78.06,✅ 穩健價值,2025-12,69.8000030518,1.45,2025,3.76%,2436.TW,17.59,62.74
0.35,14.21%,17.068965955747124,24.94,🚀 利潤擴張,佳大,21.65,13.05,84.21,⚪ 中性觀察,2025-12,14.8500003815,0.25,2025,5.22%,2033.TW,73.33,62.559999999999995
-2.61,-118.96%,0.0,-7.48,🧐 疑業外收益,勝悅-KY,-11.95,-67.8,50.57,⚪ 數據不足,2025-12,5.4400000572,-0.95,2025,-391.42%,1340.TW,59.05,62.519999999999996
30.41,N/A,51.72413793103448,55.92,🚀 利潤擴張,精測,33.33,1083.15,95.56,⚠️ 追價風險,2025-12,3735.0,21.73,2025,N/A,6510.TWO,279.9,62.230000000000004
1.36,N/A,0.0,-10.02,🔄 轉虧為盈,東捷,10.25,-4.049999999999999,72.15,⚪ 數據不足,2025-12,120.0,-0.16,2025,N/A,8064.TWO,-130.19,61.900000000000006
8.49,N/A,7.368967306694343,17.64,🚀 利潤擴張,柏文,18.4,289.05,79.87,💎 強力關注,2025-12,142.0,5.69,2025,N/A,8462.TW,91.16,61.470000000000006
