advice,prev_eps,est_price,date,om,prev_year,eps,status,pe,prev_eps_yoy,symbol,name,eps_yoy,gm,prev_rev_yoy,expansion,price,rev_yoy
❌ 暫避觀望,4.0,137.10000000000002,2026-03,N/A,2025,1.34,⚠️ 獲利稀釋,15.809628008752734,4.76,6568.TWO,宏觀,6.4,N/A,6.74,-185.79,144.5,192.19
⚪ 中性觀察,13.97,490.50000000000006,2026-03,N/A,2025,4.41,📉 獲利侵蝕,4.143730886850152,-26.4,6605.TW,帝寶,-12.5,N/A,-3.69,-185.92,135.5,173.42
⚪ 中性觀察,7.39,262.95,2026-03,18.05%,2025,1.8,📉 獲利侵蝕,10.239589275527669,4.56,3416.TW,融程電,-3.23,38.51%,19.07,-186.06,179.5,182.83
❌ 暫避觀望,1.8,76.95,2026-03,N/A,2025,1.02,⚠️ 獲利稀釋,75.43859649122807,-65.38,6715.TW,嘉基,46.38,N/A,-25.1,-186.09,387.0,232.47
⚪ 中性觀察,11.33,364.8,2026-03,13.69%,2025,2.63,📉 獲利侵蝕,7.935855263157895,-37.78,2474.TW,可成,-38.46,33.00%,3.18,-186.16,193.0,147.7
❌ 暫避觀望,5.73,202.05000000000004,2026-03,N/A,2025,1.57,⚠️ 獲利稀釋,18.85671863400148,19.71,8261.TW,富鼎,9.03,N/A,6.37,-186.21,254.0,195.24
⚪ 中性觀察,13.04,469.34999999999997,2026-03,N/A,2025,3.68,⚠️ 獲利稀釋,10.866091403004155,31.94,6138.TWO,茂達,40.71,N/A,22.89,-186.28,340.0,226.99
⚪ 中性觀察,1.8,51.74999999999999,2026-03,7.24%,2025,0.33,⚠️ 獲利稀釋,5.956521518000001,25.87,3703.TW,欣陸,560.0,13.84%,11.98,-186.28999999999996,20.5499992371,746.29
⚪ 數據不足,-1.72,-57.3,2026-03,N/A,2025,-0.31,⚠️ 獲利稀釋,0.0,-129.33,6130.TWO,上亞科技,18.42,N/A,-20.79,-186.60000000000002,26.0499992371,205.02
❌ 暫避觀望,3.34,127.64999999999999,2026-03,19.78%,2025,1.29,⚠️ 獲利稀釋,16.333725029377202,-11.97,2303.TW,聯電,108.06,30.67%,2.26,-187.08999999999997,139.0,295.15
⚪ 數據不足,0.21,-0.5999999999999996,2026-03,2.42%,2025,0.17,📉 獲利侵蝕,0.0,-77.66,1468.TW,昶和,-34.62,18.12%,-23.26,-187.21,13.1000003815,152.59
⚪ 數據不足,-1.11,-46.50000000000001,2026-03,-223.66%,2025,-0.31,⚠️ 獲利稀釋,0.0,58.98,3466.TWO,德晉,62.2,-8.98%,-72.48,-187.35000000000002,29.2999992371,249.55
⚪ 數據不足,0.49,-0.5999999999999996,2026-03,10.21%,2025,-0.07,⚠️ 獲利稀釋,0.0,-63.43,3594.TWO,磐儀,66.67,41.27%,29.3,-187.85000000000002,53.7000007629,254.52
❌ 暫避觀望,2.01,73.35,2026-03,13.23%,2025,0.96,⚠️ 獲利稀釋,40.490797546012274,294.12,4576.TW,大銀微系統,118.18,38.42%,20.44,-187.90999999999997,198.0,306.09
⚪ 中性觀察,4.81,213.89999999999998,2026-03,4.49%,2025,2.05,⚠️ 獲利稀釋,10.343618513323985,-34.26,3289.TWO,宜特,18.82,25.60%,11.44,-188.26000000000002,147.5,207.08
⚪ 中性觀察,1.63,67.19999999999999,2026-03,7.57%,2025,0.81,⚠️ 獲利稀釋,7.053571513727679,27.34,1733.TW,五鼎,30.65,30.15%,5.0,-188.87,31.6000003815,219.52
⚪ 數據不足,-9.56,-268.8,2026-03,N/A,2025,0.28,🔄 轉虧為盈,0.0,-431.94,6128.TW,上福,-41.67,N/A,-4.71,-188.97000000000003,20.6499996185,147.3
⚪ 中性觀察,4.1,158.25,2026-03,N/A,2025,0.87,📉 獲利侵蝕,4.464454831668246,-13.68,9938.TW,百和,-43.51,N/A,2.05,-189.29,47.0999984741,145.78
⚪ 中性觀察,3.02,111.15,2026-03,16.61%,2025,0.76,📉 獲利侵蝕,4.257759681120108,48.04,4560.TW,強信-KY,-17.39,33.75%,6.92,-189.35000000000002,31.5499992371,171.96
⚪ 中性觀察,15.5,586.35,2026-03,0.48%,2025,1.54,📉 獲利侵蝕,13.277052954719876,-38.69,3693.TWO,營邦,-81.73,29.12%,-11.96,-189.51,519.0,107.78
⚪ 中性觀察,8.36,314.85,2026-03,18.42%,2025,2.46,⚠️ 獲利稀釋,9.147212958551691,17.2,3551.TWO,世禾,15.17,36.55%,16.17,-189.9,192.0,205.07
❌ 暫避觀望,13.99,467.85,2026-03,19.22%,2025,3.29,⚠️ 獲利稀釋,22.603398525168323,-6.3,1519.TW,華城,9.67,42.20%,20.89,-190.43,705.0,200.1
❌ 暫避觀望,1.13,24.15,2026-03,9.76%,2025,0.33,⚠️ 獲利稀釋,24.440992841055902,-49.1,2495.TW,普安,3.13,43.31%,-10.89,-191.19,39.3499984741,194.32
⚪ 中性觀察,5.77,193.65,2026-03,12.48%,2025,1.9,📉 獲利侵蝕,4.515879104345469,-18.35,4933.TWO,友輝,-17.11,28.71%,2.41,-191.64999999999998,58.2999992371,174.54
⚪ 中性觀察,3.77,122.25,2026-03,N/A,2025,1.33,⚠️ 獲利稀釋,8.294478340380369,-7.65,6117.TW,迎廣,177.08,N/A,11.78,-192.04999999999998,67.5999984741,369.13
⚪ 數據不足,-0.92,-30.450000000000003,2026-03,N/A,2025,-0.03,⚠️ 獲利稀釋,0.0,53.77,8477.TWO,創業家,94.64,N/A,-52.73,-192.17000000000002,15.6999998093,286.81
⚪ 中性觀察,3.53,148.95,2026-03,N/A,2025,1.38,⚠️ 獲利稀釋,6.6666663593353475,61.93,3332.TWO,幸康,39.39,N/A,19.44,-192.23000000000002,66.1999969482,231.62
❌ 暫避觀望,4.85,184.95,2026-03,N/A,2025,1.73,⚠️ 獲利稀釋,19.059205190592056,-2.81,6672.TW,騰輝電子-KY,64.76,N/A,0.88,-192.51,235.0,257.27
⚪ 數據不足,-0.06,-22.8,2026-03,N/A,2025,-0.67,📉 獲利侵蝕,0.0,-102.22,5201.TWO,凱衛,-103.03,N/A,12.63,-192.66,27.3999996185,89.63
⚪ 數據不足,-3.43,-106.95,2026-03,-198.78%,2025,-0.48,📉 獲利侵蝕,0.0,-35.42,3041.TW,揚智,-20.0,5.61%,-29.93,-192.74,24.0499992371,172.74
⚪ 中性觀察,1.34,78.60000000000001,2026-03,-4.97%,2025,1.96,📉 獲利侵蝕,12.30916030534351,-77.5,2066.TWO,世德,-3.47,19.80%,-9.64,-194.24,64.5,190.77
⚪ 數據不足,-2.87,-137.10000000000002,2026-03,N/A,2025,0.67,🔄 轉虧為盈,0.0,-356.73,5263.TWO,智崴,201.59,N/A,-3.81,-194.54999999999998,98.5999984741,396.14
⚪ 中性觀察,14.08,510.59999999999997,2026-03,N/A,2025,3.82,⚠️ 獲利稀釋,5.537602820211516,39.41,6782.TW,視陽,24.03,N/A,15.02,-195.34,188.5,219.37
⚪ 中性觀察,7.1,285.45000000000005,2026-03,N/A,2025,2.52,⚠️ 獲利稀釋,11.823436678928008,19.42,7556.TWO,意德士,22.93,N/A,19.26,-195.95999999999998,225.0,218.89
⚪ 中性觀察,1.72,63.0,2026-03,N/A,2025,0.44,📉 獲利侵蝕,6.2261903853571425,-31.2,8049.TWO,晶采,-4.35,N/A,-0.92,-196.48999999999998,26.1499996185,192.14
⚪ 中性觀察,12.71,472.04999999999995,2026-03,N/A,2025,3.66,⚠️ 獲利稀釋,6.244041944709247,10.57,4771.TW,望隼,10.24,N/A,16.17,-196.72,196.5,206.96
⚪ 數據不足,-2.15,-69.45,2026-03,-262.93%,2025,-0.51,📉 獲利侵蝕,0.0,-73.98,2258.TW,鴻華先進-創,-70.0,19.82%,-51.34,-196.74,31.7999992371,126.74
⚪ 中性觀察,6.07,228.6,2026-03,12.10%,2025,0.72,📉 獲利侵蝕,3.5170602673293963,8.01,3078.TWO,僑威,-61.08,23.99%,16.17,-196.95999999999998,53.5999984741,135.88
⚪ 中性觀察,20.25,795.6,2026-03,16.17%,2025,6.55,⚠️ 獲利稀釋,6.278280542986425,-9.03,4766.TW,南寶,8.26,33.74%,0.95,-197.02,333.0,205.28
❌ 暫避觀望,3.08,127.95000000000002,2026-03,N/A,2025,0.9,⚠️ 獲利稀釋,15.357561547479483,62.03,8147.TWO,正淩,28.57,N/A,29.59,-197.9,131.0,226.47
❌ 暫避觀望,0.32,15.9,2026-03,-3.25%,2025,0.04,🏰 高護城河,35.047171250849054,-57.53,3040.TW,遠見,-91.84,58.07%,-4.54,-198.34,37.1500015259,106.5
⚪ 中性觀察,11.19,421.2,2026-03,6.32%,2025,3.24,⚠️ 獲利稀釋,6.534900284900285,24.88,1256.TW,鮮活果汁-KY,350.0,24.61%,2.94,-198.42999999999995,183.5,548.43
⚪ 中性觀察,9.61,361.8,2026-03,18.52%,2025,2.41,📉 獲利侵蝕,6.467661691542288,4.45,4571.TW,鈞興-KY,-19.45,33.35%,0.1,-198.67,156.0,179.22
⚪ 中性觀察,4.38,147.45,2026-03,N/A,2025,0.75,📉 獲利侵蝕,8.280773298667345,-28.08,6245.TWO,立端,-29.91,N/A,-3.53,-198.81,81.4000015259,168.9
⚪ 中性觀察,6.77,249.29999999999995,2026-03,N/A,2025,1.6,⚠️ 獲利稀釋,6.468110709987967,5.71,9917.TW,中保科,0.64,N/A,6.29,-199.3,107.5,199.94
⚪ 中性觀察,0.93,38.7,2026-03,7.44%,2025,0.35,📉 獲利侵蝕,10.891473016085271,-75.14,2201.TW,裕隆,-17.07,30.14%,-15.65,-199.35,28.1000003815,182.28
⚪ 中性觀察,5.99,219.00000000000003,2026-03,26.59%,2025,1.95,⚠️ 獲利稀釋,14.863013698630136,34.97,3264.TWO,欣銓,53.66,37.83%,7.08,-199.36,217.0,253.02
⚪ 中性觀察,1.66,53.1,2026-03,N/A,2025,0.21,⚠️ 獲利稀釋,8.446327575847457,-3.49,6662.TWO,樂斯科,23.53,N/A,-10.2,-199.65,29.8999996185,223.18
⚪ 中性觀察,0.51,97.2,2026-03,N/A,2025,0.13,📉 獲利侵蝕,2.6697529686882713,-76.4,7780.TW,大研生醫*,-92.57,N/A,39.1,-200.55,17.2999992371,107.98
⚪ 中性觀察,10.78,420.30000000000007,2026-03,2.95%,2025,2.97,⚠️ 獲利稀釋,8.547466095645966,-2.88,2912.TW,統一超,6.45,34.07%,3.79,-201.63000000000002,239.5,208.08
⚪ 中性觀察,9.06,207.45,2026-03,9.78%,2025,0.08,📉 獲利侵蝕,9.869848156182213,13.11,1736.TW,喬山,-91.21,48.58%,13.69,-202.11,136.5,110.9
⚪ 中性觀察,3.92,130.8,2026-03,N/A,2025,1.17,⚠️ 獲利稀釋,9.174311926605505,17.71,8103.TW,瀚荃,58.9,N/A,5.25,-202.12999999999997,80.0,261.03
⚪ 中性觀察,11.76,414.45,2026-03,22.33%,2025,2.21,📉 獲利侵蝕,9.301483894317771,-2.81,2428.TW,興勤,-25.59,39.10%,6.85,-202.16,257.0,176.57
⚪ 中性觀察,5.64,192.29999999999998,2026-03,N/A,2025,1.67,⚠️ 獲利稀釋,6.09204356272231,-14.93,6577.TWO,勁豐,17.61,N/A,-7.81,-202.24,78.0999984741,219.85
⚪ 中性觀察,1.73,70.19999999999999,2026-03,N/A,2025,0.82,📉 獲利侵蝕,7.64957248655983,-37.18,7732.TW,金興精密,-1.22,N/A,0.66,-202.33,35.7999992371,201.11
⚪ 中性觀察,5.78,168.45000000000002,2026-03,N/A,2025,0.59,📉 獲利侵蝕,6.8299195857702575,2.66,6486.TWO,互動,-43.27,N/A,6.12,-202.45000000000002,76.6999969482,159.18
⚪ 中性觀察,5.37,237.30000000000004,2026-03,N/A,2025,2.91,⚠️ 獲利稀釋,3.596713117945638,-10.95,6757.TW,台灣虎航,41.46,N/A,2.9,-202.66,56.9000015259,244.12
⚪ 中性觀察,5.28,195.15000000000003,2026-03,14.07%,2025,1.32,📉 獲利侵蝕,12.99000768639508,-15.57,3042.TW,晶技,-5.07,32.18%,5.34,-203.09,169.0,198.02
❌ 暫避觀望,4.37,164.55,2026-03,N/A,2025,1.61,⚠️ 獲利稀釋,28.076572470373744,51.58,8028.TW,昇陽半導體,19.4,N/A,26.97,-203.17,308.0,222.57
⚪ 中性觀察,6.04,200.7,2026-03,N/A,2025,1.95,⚠️ 獲利稀釋,3.2922271477653218,37.27,8077.TWO,洛��,33.56,N/A,1.41,-203.32999999999998,44.0499992371,236.89
⚪ 中性觀察,18.83,667.9499999999999,2026-03,N/A,2025,2.08,📉 獲利侵蝕,1.9694587232921628,242.99,6596.TWO,寬宏藝術,-45.41,N/A,78.68,-203.49,87.6999969482,158.08
⚪ 中性觀察,14.92,582.4499999999999,2026-03,10.54%,2025,3.61,📉 獲利侵蝕,4.262168426474376,-20.89,4536.TW,拓凱,-29.35,32.65%,-2.91,-203.71,165.5,174.36
⚪ 中性觀察,10.2,397.04999999999995,2026-03,14.44%,2025,2.52,📉 獲利侵蝕,8.59463543634303,-52.93,4770.TW,上品,-3.08,28.63%,-26.81,-203.8,227.5,200.72
⚪ 數據不足,-1.84,-56.85,2026-03,-22.71%,2025,0.01,🔄 轉虧為盈,0.0,-757.14,3527.TWO,聚積,-83.33,39.78%,-19.18,-204.03,57.7000007629,120.7
⚪ 數據不足,0.06,-5.25,2026-03,N/A,2025,-0.27,📉 獲利侵蝕,0.0,20.0,6661.TWO,威健生技,-35.0,N/A,16.55,-204.3,17.5499992371,169.3
⚪ 中性觀察,1.43,52.35,2026-03,N/A,2025,0.17,📉 獲利侵蝕,4.856733742951289,55.43,8404.TW,百和興業-KY,-68.52,N/A,8.24,-204.88,16.9500007629,136.36
⚪ 中性觀察,3.67,90.3,2026-03,21.37%,2025,0.16,📉 獲利侵蝕,8.654484796362127,180.15,4746.TW,台耀,-84.0,41.59%,2.54,-205.25,52.0999984741,121.25
⚪ 中性觀察,1.34,46.2,2026-03,2.52%,2025,0.4,⚠️ 獲利稀釋,10.259740383603896,7.2,3652.TW,精聯,17.65,32.08%,0.59,-205.34,31.6000003815,222.99
❌ 暫避觀望,0.76,32.7,2026-03,N/A,2025,0.3,📉 獲利侵蝕,26.376146788990823,213.64,6202.TW,盛群,-25.0,N/A,22.23,-205.5,57.5,180.5
⚪ 中性觀察,0.72,30.749999999999996,2026-03,N/A,2025,0.22,📉 獲利侵蝕,12.000000186097562,2.44,5381.TWO,光譜,-35.29,N/A,-5.88,-205.76999999999998,24.6000003815,170.48
❌ 暫避觀望,1.58,50.24999999999999,2026-03,N/A,2025,0.12,📉 獲利侵蝕,18.11940321280597,205.88,6840.TWO,東研信超,-33.33,N/A,8.46,-205.91000000000003,60.7000007629,172.58
⚪ 中性觀察,2.12,56.1,2026-03,4.92%,2025,0.04,📉 獲利侵蝕,8.34224619328877,13.37,4554.TWO,橙的,-95.96,42.45%,21.26,-206.02999999999997,31.2000007629,110.07
⚪ 數據不足,-0.36,-16.8,2026-03,N/A,2025,-0.22,📉 獲利侵蝕,0.0,36.84,6144.TWO,得利影,-83.33,N/A,-7.24,-206.51999999999998,13.8500003815,123.19
⚪ 數據不足,-0.47,-28.650000000000002,2026-03,N/A,2025,-0.07,📉 獲利侵蝕,0.0,44.71,6228.TWO,全譜,-133.33,N/A,19.96,-206.72000000000003,18.6499996185,73.39
❌ 暫避觀望,6.22,196.64999999999998,2026-03,5.03%,2025,3.03,⚠️ 獲利稀釋,55.68268497330283,8.17,3163.TWO,波若威,396.72,18.26%,14.65,-206.91999999999996,730.0,603.64
❌ 暫避觀望,0.07,1.6500000000000001,2026-03,N/A,2025,0.05,📉 獲利侵蝕,115.45454372090907,-87.27,6164.TW,華興,-50.0,N/A,-10.97,-206.93,12.6999998093,156.93
⚪ 數據不足,-15.61,-444.0,2026-03,-2289.99%,2025,-3.35,📉 獲利侵蝕,0.0,-77.68,4174.TWO,浩鼎,-72.68,-76.10%,-6.55,-207.06,28.0499992371,134.38
⚪ 中性觀察,3.18,110.7,2026-03,N/A,2025,0.54,📉 獲利侵蝕,11.178861788617887,-30.29,6411.TWO,晶焱,-11.67,N/A,-10.51,-207.14,82.5,195.47
❌ 暫避觀望,-0.22,0.9000000000000001,2026-03,-42.60%,2025,-0.02,📉 獲利侵蝕,284.1666539516666,-131.88,3150.TW,鈺寶-創,-111.11,40.07%,-12.58,-207.44,17.0499992371,96.33
⚪ 數據不足,-0.45,-24.45,2026-03,N/A,2025,-0.06,⚠️ 獲利稀釋,0.0,-147.37,8929.TWO,富堡,77.78,N/A,-6.89,-207.92999999999998,13.6000003815,285.71
⚪ 中性觀察,2.87,117.45,2026-03,N/A,2025,1.19,⚠️ 獲利稀釋,6.123882600625798,17.48,6509.TWO,聚和,46.91,N/A,2.77,-207.98,47.9500007629,254.89
⚪ 中性觀察,19.63,700.9499999999999,2026-03,8.38%,2025,4.56,⚠️ 獲利稀釋,3.958912903916114,38.68,3611.TWO,鼎翰,17.83,32.53%,31.04,-208.01999999999998,185.0,225.85
⚪ 中性觀察,1.32,43.650000000000006,2026-03,N/A,2025,0.31,📉 獲利侵蝕,7.663229978384879,-22.16,3128.TWO,昇銳,-47.46,N/A,-0.14,-208.15,22.2999992371,160.69
⚪ 中性觀察,4.63,127.35000000000001,2026-03,5.30%,2025,0.96,📉 獲利侵蝕,10.70671396064782,-46.9,3022.TW,威強電,-53.4,33.30%,-4.78,-208.32,90.9000015259,154.92
❌ 暫避觀望,0.23,9.450000000000001,2026-03,N/A,2025,0.32,⚠️ 獲利稀釋,34.12698412698412,-64.62,2908.TW,特力,113.33,N/A,-8.72,-208.51,21.5,321.84
⚪ 中性觀察,2.18,73.65,2026-03,10.89%,2025,0.58,⚠️ 獲利稀釋,6.171079274358452,28.24,1593.TWO,祺驊,38.1,31.32%,12.31,-209.41,30.2999992371,247.51
❌ 暫避觀望,6.6,220.2,2026-03,N/A,2025,3.0,⚠️ 獲利稀釋,25.74931880108992,7.67,6291.TWO,沛亨,185.71,N/A,16.7,-209.54999999999998,378.0,395.26
⚪ 中性觀察,4.49,161.25,2026-03,N/A,2025,1.09,⚠️ 獲利稀釋,4.423255742986047,32.45,6170.TWO,統振,10.1,N/A,9.65,-209.56,47.5499992371,219.66
⚪ 中性觀察,2.2,75.75,2026-03,N/A,2025,0.4,📉 獲利侵蝕,7.871287128712871,-7.56,6843.TWO,進典,-29.82,N/A,11.04,-209.69,39.75,179.87
⚪ 中性觀察,6.13,223.65,2026-03,19.04%,2025,0.83,📉 獲利侵蝕,2.914151627290409,39.0,4417.TWO,金洲,-27.83,29.73%,12.91,-209.85000000000002,43.4500007629,182.02
❌ 暫避觀望,15.29,547.5,2026-03,N/A,2025,3.97,⚠️ 獲利稀釋,33.97260273972603,-25.74,6488.TWO,環球晶,30.16,N/A,-3.24,-209.95000000000002,1240.0,240.11
❌ 暫避觀望,0.2,4.050000000000001,2026-03,3.74%,2025,0.16,🏰 高護城河,124.99999999999999,35.71,2305.TW,全友,77.78,51.08%,4.08,-210.27,33.75,288.05
⚪ 中性觀察,23.9,974.25,2026-03,N/A,2025,0.21,📉 獲利侵蝕,6.51270207852194,-38.71,6472.TW,保瑞,-98.52,N/A,9.11,-210.28,423.0,111.76
❌ 暫避觀望,2.07,69.6,2026-03,N/A,2025,0.7,⚠️ 獲利稀釋,20.00000065771552,9.66,5425.TWO,台半,47.73,N/A,21.08,-211.19000000000003,92.8000030518,258.92
⚪ 中性觀察,2.3,84.75,2026-03,N/A,2025,0.66,⚠️ 獲利稀釋,8.469026278601769,-48.17,8482.TW,商億-KY,8.47,N/A,-7.32,-211.48,47.8499984741,219.95
⚪ 數據不足,-2.61,-68.24999999999999,2026-03,-391.42%,2025,-0.3,📉 獲利侵蝕,0.0,50.57,1340.TW,勝悅-KY,-11.11,-118.96%,-11.95,-211.87,5.1599998474,200.76
⚪ 中性觀察,3.5,119.7,2026-03,7.78%,2025,0.7,⚠️ 獲利稀釋,6.478696837456139,25.0,3684.TWO,榮昌,25.45,34.09%,22.61,-212.18,51.7000007629,237.63
⚪ 中性觀察,2.51,60.45,2026-03,14.38%,2025,-0.11,📉 獲利侵蝕,7.692307692307692,216.0,4744.TWO,皇將,-139.29,42.43%,12.21,-212.26,31.0,72.97
⚪ 中性觀察,4.48,140.1,2026-03,N/A,2025,-1.18,⚠️ 獲利稀釋,14.346895074946467,34.45,4977.TW,眾達-KY,8.59,N/A,-1.54,-213.1,134.0,221.69
⚪ 中性觀察,0.73,26.25,2026-03,N/A,2025,0.26,⚠️ 獲利稀釋,10.171428135485714,25.86,8423.TWO,保綠-KY,85.71,N/A,1.95,-214.08000000000004,17.7999992371,299.79
❌ 暫避觀望,1.06,29.099999999999998,2026-03,8.79%,2025,0.47,⚠️ 獲利稀釋,32.98969072164949,-24.29,3441.TWO,聯一光,20.51,25.59%,28.48,-214.20000000000002,64.0,234.71
⚪ 中性觀察,2.85,127.04999999999998,2026-03,18.04%,2025,0.06,📉 獲利侵蝕,1.1983470623966945,3612.5,2547.TW,日勝生,-97.79,47.97%,-12.89,-215.07,10.1499996185,117.28
❌ 暫避觀望,0.38,4.050000000000001,2026-03,N/A,2025,0.17,📉 獲利侵蝕,191.48148430703696,-58.24,8111.TWO,立��,-19.05,N/A,5.25,-215.29000000000002,51.7000007629,196.24
⚪ 中性觀察,2.85,101.85,2026-03,13.66%,2025,0.97,📉 獲利侵蝕,4.786450662739322,-23.39,1307.TW,三芳,-10.19,31.96%,0.33,-216.07,32.5,205.88
⚪ 中性觀察,1.72,69.14999999999999,2026-03,9.56%,2025,0.29,📉 獲利侵蝕,4.501084598698482,203.51,4167.TWO,松瑞藥,-76.23,30.12%,-1.28,-216.39999999999998,20.75,140.17
⚪ 數據不足,-0.83,-38.1,2026-03,-11.64%,2025,0.03,🔄 轉虧為盈,0.0,-1950.0,3541.TWO,西柏,-50.0,36.41%,11.77,-216.87,21.9500007629,166.87
⚪ 數據不足,-1.53,-0.4500000000000004,2026-03,N/A,2025,0.63,🔄 轉虧為盈,0.0,-112.99,6180.TWO,橘子,-41.12,N/A,-19.95,-217.38,43.0,176.26
⚪ 中性觀察,3.83,131.4,2026-03,23.00%,2025,1.13,⚠️ 獲利稀釋,4.714611785057078,-3.53,4305.TWO,世坤,2.73,31.11%,3.54,-218.46,41.2999992371,221.19
⚪ 中性觀察,1.99,68.39999999999999,2026-03,10.29%,2025,0.3,⚠️ 獲利稀釋,4.00219298245614,60.48,2614.TW,東森,7.14,34.49%,-4.79,-218.8,18.25,225.94
❌ 暫避觀望,0.47,17.25,2026-03,0.82%,2025,0.08,📉 獲利侵蝕,26.086956521739133,-73.65,3434.TWO,哲固,-88.24,17.99%,-5.05,-219.04000000000002,30.0,130.8
❌ 暫避觀望,0.39,11.85,2026-03,N/A,2025,0.11,⚠️ 獲利稀釋,83.92405449594938,0.0,5328.TWO,華容,120.0,N/A,1.99,-219.60000000000002,66.3000030518,339.6
⚪ 中性觀察,10.06,380.55,2026-03,N/A,2025,2.63,📉 獲利侵蝕,4.552621206148995,-4.01,6192.TW,巨路,-9.93,N/A,-6.01,-219.96,115.5,210.03
⚪ 中性觀察,5.42,185.70000000000002,2026-03,N/A,2025,1.42,⚠️ 獲利稀釋,11.833602584814216,-28.68,7712.TWO,博盛半導體,7.58,N/A,-6.13,-220.1,146.5,227.68
❌ 暫避觀望,13.82,505.79999999999995,2026-03,15.14%,2025,4.14,⚠️ 獲利稀釋,22.74614472123369,19.76,3583.TW,辛耘,29.37,37.11%,17.37,-220.44,767.0,249.81
⚪ 中性觀察,2.17,74.85000000000001,2026-03,16.89%,2025,0.94,📉 獲利侵蝕,7.985971638096191,-30.67,2748.TW,雲品,-8.74,37.08%,-0.76,-220.45000000000002,39.8499984741,211.71
❌ 暫避觀望,0.66,23.25,2026-03,N/A,2025,0.33,⚠️ 獲利稀釋,31.612903225806452,-12.0,6174.TWO,安��,22.22,N/A,30.85,-220.56,49.0,242.78
⚪ 中性觀察,5.46,209.4,2026-03,23.81%,2025,1.24,⚠️ 獲利稀釋,3.7893983901074497,6.43,2612.TW,中航,2.48,34.11%,5.36,-220.58,52.9000015259,223.06
❌ 暫避觀望,23.14,852.4499999999999,2026-03,16.35%,2025,7.91,⚠️ 獲利稀釋,33.08111912722154,70.65,2308.TW,台達電,100.76,34.59%,31.76,-220.94,1880.0,321.7
⚪ 中性觀察,11.21,376.20000000000005,2026-03,18.94%,2025,2.73,📉 獲利侵蝕,3.393141884932217,-33.63,2615.TW,萬海,-12.22,23.92%,-13.25,-220.95,85.0999984741,208.73
⚪ 數據不足,-0.06,-6.6,2026-03,N/A,2025,-0.11,⚠️ 獲利稀釋,0.0,14.29,6225.TW,天瀚,26.67,N/A,0.42,-220.98000000000002,25.1499996185,247.65
❌ 暫避觀望,1.64,52.65,2026-03,12.18%,2025,0.79,⚠️ 獲利稀釋,22.934472934472936,1116.67,1815.TWO,富喬,136.36,29.01%,40.69,-221.37,80.5,357.73
❌ 暫避觀望,5.89,215.25,2026-03,N/A,2025,2.56,⚠️ 獲利稀釋,18.013937282229964,-25.14,8091.TWO,翔名,105.83,N/A,6.82,-221.37,258.5,327.2
⚪ 中性觀察,3.81,141.9,2026-03,14.21%,2025,1.03,⚠️ 獲利稀釋,10.887949260042282,7.02,4904.TW,遠傳,14.44,27.10%,5.47,-221.45,103.0,235.89
❌ 暫避觀望,-0.67,25.499999999999996,2026-03,9.33%,2025,0.11,🔄 轉虧為盈,30.764705433588244,-106.38,4557.TW,永新-KY,-95.26,28.78%,1.42,-221.71,52.2999992371,126.45
⚪ 中性觀察,7.99,269.40000000000003,2026-03,N/A,2025,1.26,📉 獲利侵蝕,12.861915367483295,0.0,6953.TWO,家碩,-17.65,N/A,1.72,-222.23000000000002,231.0,204.58
❌ 暫避觀望,-0.14,10.05,2026-03,-7.49%,2025,0.54,🔄 轉虧為盈,16.94029907686567,88.8,2390.TW,云辰,10.2,19.09%,-3.19,-222.31,11.3500003815,232.51
⚪ 數據不足,-0.95,-34.8,2026-03,-456.27%,2025,-0.2,⚠️ 獲利稀釋,0.0,54.11,4934.TW,太極,25.93,-156.07%,-75.71,-222.37,15.8000001907,248.3
⚪ 數據不足,-0.93,-66.75,2026-03,N/A,2025,-0.22,⚠️ 獲利稀釋,0.0,-93.62,8027.TWO,鈦昇,62.5,N/A,10.0,-223.07999999999998,213.0,285.58
⚪ 中性觀察,6.81,255.29999999999998,2026-03,23.35%,2025,2.02,⚠️ 獲利稀釋,9.929494712103407,-5.55,1773.TW,勝一,6.32,37.55%,4.01,-223.92000000000002,169.0,230.24
⚪ 中性觀察,2.92,118.94999999999999,2026-03,10.03%,2025,1.0,⚠️ 獲利稀釋,3.3543506155737703,-2.67,2852.TW,第一保,19.05,31.15%,-3.05,-224.42,26.6000003815,243.47
⚪ 中性觀察,4.67,155.54999999999998,2026-03,12.64%,2025,0.31,📉 獲利侵蝕,7.135969141755063,100.43,3687.TWO,歐買尬,-44.64,39.69%,6.13,-224.67000000000002,74.0,180.03
⚪ 中性觀察,8.43,311.55000000000007,2026-03,14.37%,2025,1.74,📉 獲利侵蝕,5.512758786711602,16.67,3005.TW,神基,-12.12,31.02%,10.6,-225.48000000000002,114.5,213.36
⚪ 數據不足,-0.36,-10.95,2026-03,3.08%,2025,0.07,🔄 轉虧為盈,0.0,-125.0,2419.TW,仲琦,240.0,21.56%,-2.29,-226.13,25.7999992371,466.13
⚪ 中性觀察,38.2,1453.65,2026-03,N/A,2025,10.64,⚠️ 獲利稀釋,10.370446806315137,50.45,6781.TW,AES-KY,9.69,N/A,59.42,-226.3,1005.0,235.99
⚪ 中性觀察,4.83,174.9,2026-03,N/A,2025,1.67,⚠️ 獲利稀釋,10.16295025728988,11.03,6417.TWO,韋僑,31.5,N/A,7.83,-226.39,118.5,257.89
