扣抵值 DMA 回測報告 (20260309)
==========================================================================================

=== 6831.TW (Best Period: 5) ===
買: 2017-02-02 @ 180.92 | 賣: 2017-03-02 @ 174.60 | 損益: -6.32 (-3.49%)
買: 2017-03-03 @ 178.46 | 賣: 2017-03-10 @ 172.84 | 損益: -5.62 (-3.15%)
買: 2017-03-13 @ 172.84 | 賣: 2017-03-15 @ 171.44 | 損益: -1.40 (-0.81%)
買: 2017-06-15 @ 147.55 | 賣: 2017-06-22 @ 142.28 | 損益: -5.27 (-3.57%)
買: 2017-06-23 @ 140.87 | 賣: 2017-07-10 @ 133.15 | 損益: -7.72 (-5.48%)
買: 2017-07-11 @ 134.55 | 賣: 2017-07-21 @ 132.44 | 損益: -2.11 (-1.57%)
買: 2017-08-03 @ 172.84 | 賣: 2017-10-05 @ 187.60 | 損益: 14.76 (8.54%)
買: 2017-12-07 @ 147.20 | 賣: 2017-12-08 @ 143.68 | 損益: -3.52 (-2.39%)
買: 2017-12-13 @ 158.79 | 賣: 2017-12-14 @ 151.76 | 損益: -7.03 (-4.43%)
買: 2017-12-15 @ 155.98 | 賣: 2017-12-26 @ 148.60 | 損益: -7.38 (-4.73%)
買: 2018-01-25 @ 157.39 | 賣: 2018-02-02 @ 150.71 | 損益: -6.68 (-4.24%)
買: 2018-02-05 @ 154.57 | 賣: 2018-02-06 @ 139.12 | 損益: -15.45 (-10.00%)
買: 2018-05-30 @ 112.07 | 賣: 2018-06-19 @ 105.83 | 損益: -6.24 (-5.57%)
買: 2018-06-20 @ 104.38 | 賣: 2018-06-25 @ 99.69 | 損益: -4.69 (-4.49%)
買: 2018-06-26 @ 101.86 | 賣: 2018-07-03 @ 97.16 | 損益: -4.70 (-4.61%)
買: 2018-07-04 @ 93.91 | 賣: 2018-07-09 @ 92.47 | 損益: -1.44 (-1.53%)
買: 2018-08-15 @ 107.64 | 賣: 2018-09-10 @ 97.88 | 損益: -9.76 (-9.07%)
買: 2018-09-11 @ 88.49 | 賣: 2018-09-12 @ 82.35 | 損益: -6.14 (-6.94%)
買: 2018-09-13 @ 82.35 | 賣: 2018-09-19 @ 84.16 | 損益: 1.81 (2.20%)
買: 2018-11-19 @ 96.08 | 賣: 2019-01-25 @ 135.09 | 損益: 39.01 (40.60%)
買: 2019-02-25 @ 158.92 | 賣: 2019-02-26 @ 152.42 | 損益: -6.50 (-4.09%)
買: 2019-02-27 @ 153.87 | 賣: 2019-05-21 @ 170.48 | 損益: 16.61 (10.79%)
買: 2019-07-01 @ 182.76 | 賣: 2019-07-10 @ 175.43 | 損益: -7.33 (-4.01%)
買: 2019-07-11 @ 186.63 | 賣: 2019-07-16 @ 180.28 | 損益: -6.35 (-3.40%)
買: 2019-07-17 @ 174.68 | 賣: 2019-07-22 @ 163.86 | 損益: -10.82 (-6.19%)
買: 2019-07-23 @ 169.46 | 賣: 2019-07-25 @ 163.11 | 損益: -6.35 (-3.75%)
買: 2019-07-26 @ 165.72 | 賣: 2019-08-02 @ 164.60 | 損益: -1.12 (-0.68%)
買: 2019-08-28 @ 200.81 | 賣: 2019-11-07 @ 180.65 | 損益: -20.16 (-10.04%)
買: 2019-11-08 @ 177.67 | 賣: 2019-11-14 @ 182.89 | 損益: 5.22 (2.94%)
買: 2020-01-03 @ 176.92 | 賣: 2020-01-10 @ 170.95 | 損益: -5.97 (-3.37%)
買: 2020-01-13 @ 175.05 | 賣: 2020-01-20 @ 175.43 | 損益: 0.38 (0.22%)
買: 2020-05-04 @ 139.22 | 賣: 2020-05-15 @ 134.37 | 損益: -4.85 (-3.48%)
買: 2020-05-18 @ 134.37 | 賣: 2020-08-14 @ 141.26 | 損益: 6.89 (5.13%)
買: 2020-10-07 @ 133.83 | 賣: 2020-10-12 @ 127.18 | 損益: -6.65 (-4.97%)
買: 2020-10-13 @ 125.22 | 賣: 2020-10-20 @ 124.44 | 損益: -0.78 (-0.62%)
買: 2020-11-26 @ 141.26 | 賣: 2020-12-01 @ 136.18 | 損益: -5.08 (-3.60%)
買: 2020-12-02 @ 136.18 | 賣: 2020-12-10 @ 131.87 | 損益: -4.31 (-3.16%)
買: 2020-12-11 @ 130.31 | 賣: 2020-12-30 @ 136.96 | 損益: 6.65 (5.10%)
買: 2021-03-19 @ 126.39 | 賣: 2021-05-04 @ 120.92 | 損益: -5.47 (-4.33%)
買: 2021-05-05 @ 119.74 | 賣: 2021-05-10 @ 132.26 | 損益: 12.52 (10.46%)
買: 2021-06-21 @ 125.22 | 賣: 2021-07-02 @ 128.35 | 損益: 3.13 (2.50%)
買: 2021-07-09 @ 126.00 | 賣: 2021-08-09 @ 120.60 | 損益: -5.40 (-4.29%)
買: 2021-08-10 @ 117.15 | 賣: 2021-08-11 @ 111.55 | 損益: -5.60 (-4.78%)
買: 2021-11-03 @ 107.68 | 賣: 2021-11-08 @ 104.23 | 損益: -3.45 (-3.20%)
買: 2021-11-09 @ 104.23 | 賣: 2021-11-12 @ 98.20 | 損益: -6.03 (-5.79%)
買: 2021-11-15 @ 100.35 | 賣: 2021-11-26 @ 96.48 | 損益: -3.87 (-3.86%)
買: 2021-11-29 @ 93.89 | 賣: 2021-12-01 @ 96.05 | 損益: 2.16 (2.30%)
買: 2022-01-07 @ 96.48 | 賣: 2022-02-07 @ 94.76 | 損益: -1.72 (-1.78%)
買: 2022-04-14 @ 99.92 | 賣: 2022-04-25 @ 93.89 | 損益: -6.03 (-6.03%)
買: 2022-04-26 @ 94.32 | 賣: 2022-05-23 @ 88.29 | 損益: -6.03 (-6.39%)
買: 2022-08-10 @ 80.04 | 賣: 2022-08-23 @ 77.21 | 損益: -2.83 (-3.54%)
買: 2022-08-24 @ 77.50 | 賣: 2022-09-06 @ 73.22 | 損益: -4.28 (-5.52%)
買: 2022-09-07 @ 72.83 | 賣: 2022-09-08 @ 74.00 | 損益: 1.17 (1.61%)
買: 2022-11-28 @ 62.10 | 賣: 2022-12-20 @ 60.05 | 損益: -2.05 (-3.30%)
買: 2022-12-21 @ 60.44 | 賣: 2023-01-04 @ 61.81 | 損益: 1.37 (2.27%)
買: 2023-02-06 @ 69.02 | 賣: 2023-05-09 @ 81.11 | 損益: 12.09 (17.52%)
買: 2023-06-08 @ 87.94 | 賣: 2023-08-14 @ 82.90 | 損益: -5.04 (-5.73%)
買: 2023-10-04 @ 80.50 | 賣: 2023-10-20 @ 82.50 | 損益: 2.00 (2.48%)
買: 2023-11-07 @ 86.40 | 賣: 2023-11-10 @ 83.80 | 損益: -2.60 (-3.01%)
買: 2023-11-13 @ 82.40 | 賣: 2024-03-29 @ 272.00 | 損益: 189.60 (230.10%)
買: 2024-05-02 @ 245.00 | 賣: 2024-05-06 @ 232.00 | 損益: -13.00 (-5.31%)
買: 2024-06-12 @ 256.50 | 賣: 2024-06-27 @ 246.50 | 損益: -10.00 (-3.90%)
買: 2024-06-28 @ 249.50 | 賣: 2024-07-31 @ 240.50 | 損益: -9.00 (-3.61%)
買: 2024-08-01 @ 259.00 | 賣: 2024-08-02 @ 234.00 | 損益: -25.00 (-9.65%)
買: 2024-08-05 @ 211.00 | 賣: 2024-08-06 @ 190.00 | 損益: -21.00 (-9.95%)
買: 2024-08-07 @ 207.50 | 賣: 2024-08-12 @ 213.50 | 損益: 6.00 (2.89%)
買: 2024-12-26 @ 185.00 | 賣: 2024-12-30 @ 175.50 | 損益: -9.50 (-5.14%)
買: 2024-12-31 @ 176.50 | 賣: 2025-01-02 @ 170.00 | 損益: -6.50 (-3.68%)
買: 2025-01-03 @ 171.00 | 賣: 2025-01-08 @ 162.00 | 損益: -9.00 (-5.26%)
買: 2025-05-27 @ 94.90 | 賣: 2025-06-03 @ 92.00 | 損益: -2.90 (-3.06%)
買: 2025-06-04 @ 94.30 | 賣: 2025-09-01 @ 123.50 | 損益: 29.20 (30.97%)
買: 2025-10-17 @ 128.00 | 賣: 2025-11-18 @ 121.50 | 損益: -6.50 (-5.08%)
買: 2025-11-19 @ 119.00 | 賣: 2025-11-26 @ 123.50 | 損益: 4.50 (3.78%)
買: 2025-12-24 @ 124.50 | 賣: 2025-12-31 @ 120.50 | 損益: -4.00 (-3.21%)
買: 2026-01-02 @ 119.50 | 賣: 2026-01-05 @ 113.50 | 損益: -6.00 (-5.02%)
小計: -1.37，交易次數: 100

=== 3687.TWO (Best Period: 240) ===
買: 2020-01-02 @ 40.69 | 賣: 2020-01-03 @ 39.15 | 損益: -1.54 (-3.78%)
買: 2020-01-06 @ 39.38 | 賣: 2020-01-08 @ 37.38 | 損益: -2.00 (-5.08%)
買: 2020-01-09 @ 39.10 | 賣: 2020-01-30 @ 36.07 | 損益: -3.03 (-7.75%)
買: 2020-01-31 @ 35.88 | 賣: 2020-02-03 @ 32.99 | 損益: -2.89 (-8.05%)
買: 2020-02-04 @ 34.30 | 賣: 2020-03-11 @ 32.66 | 損益: -1.64 (-4.78%)
買: 2020-03-12 @ 29.49 | 賣: 2020-03-13 @ 27.11 | 損益: -2.38 (-8.07%)
買: 2020-03-16 @ 27.44 | 賣: 2020-03-17 @ 24.73 | 損益: -2.71 (-9.88%)
買: 2020-03-18 @ 24.73 | 賣: 2020-03-19 @ 21.61 | 損益: -3.12 (-12.62%)
買: 2020-03-20 @ 21.93 | 賣: 2020-03-23 @ 20.07 | 損益: -1.86 (-8.48%)
買: 2020-03-24 @ 22.07 | 賣: 2023-02-20 @ 85.26 | 損益: 63.19 (286.32%)
買: 2024-04-19 @ 86.35 | 賣: 2024-08-05 @ 78.90 | 損益: -7.45 (-8.63%)
買: 2024-08-06 @ 76.94 | 賣: 2025-04-07 @ 73.32 | 損益: -3.62 (-4.70%)
買: 2025-04-08 @ 66.06 | 賣: 2025-04-09 @ 59.50 | 損益: -6.56 (-9.93%)
買: 2025-04-10 @ 65.38 | 賣: 2025-05-26 @ 76.45 | 損益: 11.07 (16.93%)
小計: 35.46，交易次數: 14

=== 3147.TWO (Best Period: 240) ===
買: 2016-03-31 @ 10.50 | 賣: 2016-04-01 @ 10.00 | 損益: -0.50 (-4.76%)
買: 2016-04-06 @ 10.05 | 賣: 2016-08-22 @ 9.46 | 損益: -0.59 (-5.87%)
買: 2016-08-23 @ 9.45 | 賣: 2016-11-24 @ 9.15 | 損益: -0.30 (-3.17%)
買: 2016-11-25 @ 9.15 | 賣: 2017-02-03 @ 8.86 | 損益: -0.29 (-3.17%)
買: 2017-02-06 @ 8.86 | 賣: 2017-05-04 @ 8.31 | 損益: -0.55 (-6.21%)
買: 2017-05-05 @ 8.31 | 賣: 2017-06-07 @ 8.04 | 損益: -0.27 (-3.25%)
買: 2017-06-08 @ 8.40 | 賣: 2017-07-03 @ 8.09 | 損益: -0.31 (-3.69%)
買: 2017-07-04 @ 8.09 | 賣: 2017-09-11 @ 8.23 | 損益: 0.14 (1.73%)
買: 2018-03-23 @ 13.52 | 賣: 2018-05-29 @ 12.31 | 損益: -1.21 (-8.95%)
買: 2018-05-30 @ 12.20 | 賣: 2018-06-05 @ 11.82 | 損益: -0.38 (-3.11%)
買: 2018-06-06 @ 11.88 | 賣: 2018-09-10 @ 11.06 | 損益: -0.82 (-6.90%)
買: 2018-09-11 @ 10.94 | 賣: 2018-10-11 @ 10.11 | 損益: -0.83 (-7.59%)
買: 2018-10-12 @ 10.17 | 賣: 2020-10-27 @ 19.26 | 損益: 9.09 (89.38%)
買: 2021-06-04 @ 32.56 | 賣: 2021-06-07 @ 31.20 | 損益: -1.36 (-4.18%)
買: 2021-06-08 @ 31.44 | 賣: 2026-03-06 @ 187.50 | 損益: 156.06 (496.37%)
小計: 157.88，交易次數: 15

=== 4523.TWO (Best Period: 10) ===
買: 2014-04-10 @ 28.39 | 賣: 2014-04-16 @ 27.44 | 損益: -0.95 (-3.35%)
買: 2014-04-17 @ 27.68 | 賣: 2014-04-25 @ 26.11 | 損益: -1.57 (-5.67%)
買: 2014-06-11 @ 26.58 | 賣: 2014-07-08 @ 26.20 | 損益: -0.38 (-1.43%)
買: 2014-09-16 @ 24.28 | 賣: 2014-09-24 @ 23.42 | 損益: -0.86 (-3.54%)
買: 2014-09-25 @ 23.13 | 賣: 2014-09-29 @ 22.36 | 損益: -0.77 (-3.33%)
買: 2014-09-30 @ 22.65 | 賣: 2014-10-02 @ 22.60 | 損益: -0.05 (-0.22%)
買: 2014-11-11 @ 20.64 | 賣: 2014-11-14 @ 20.01 | 損益: -0.63 (-3.05%)
買: 2014-11-17 @ 20.45 | 賣: 2014-11-19 @ 19.73 | 損益: -0.72 (-3.52%)
買: 2014-11-20 @ 20.49 | 賣: 2014-11-26 @ 20.45 | 損益: -0.04 (-0.20%)
買: 2014-12-04 @ 21.36 | 賣: 2014-12-31 @ 21.60 | 損益: 0.24 (1.12%)
買: 2015-02-03 @ 22.08 | 賣: 2015-02-11 @ 21.41 | 損益: -0.67 (-3.03%)
買: 2015-02-12 @ 21.41 | 賣: 2015-03-04 @ 21.41 | 損益: 0.00 (0.00%)
買: 2015-04-01 @ 20.88 | 賣: 2015-04-02 @ 21.12 | 損益: 0.24 (1.15%)
買: 2015-04-28 @ 21.69 | 賣: 2015-05-06 @ 20.93 | 損益: -0.76 (-3.50%)
買: 2015-05-07 @ 20.64 | 賣: 2015-05-11 @ 19.92 | 損益: -0.72 (-3.49%)
買: 2015-05-12 @ 19.92 | 賣: 2015-05-14 @ 19.82 | 損益: -0.10 (-0.50%)
買: 2015-06-22 @ 24.57 | 賣: 2015-07-27 @ 23.03 | 損益: -1.54 (-6.27%)
買: 2015-09-14 @ 18.85 | 賣: 2015-09-24 @ 17.44 | 損益: -1.41 (-7.48%)
買: 2015-09-25 @ 17.97 | 賣: 2015-10-07 @ 18.41 | 損益: 0.44 (2.45%)
買: 2015-10-16 @ 18.07 | 賣: 2015-11-12 @ 18.36 | 損益: 0.29 (1.60%)
買: 2016-02-03 @ 16.03 | 賣: 2016-04-28 @ 22.83 | 損益: 6.80 (42.42%)
買: 2016-05-03 @ 21.47 | 賣: 2016-05-04 @ 20.50 | 損益: -0.97 (-4.52%)
買: 2016-06-07 @ 18.85 | 賣: 2016-06-14 @ 18.17 | 損益: -0.68 (-3.61%)
買: 2016-06-28 @ 19.09 | 賣: 2016-07-08 @ 19.09 | 損益: 0.00 (0.00%)
買: 2016-07-22 @ 19.24 | 賣: 2016-07-26 @ 18.70 | 損益: -0.54 (-2.81%)
買: 2016-08-19 @ 20.13 | 賣: 2016-08-24 @ 19.29 | 損益: -0.84 (-4.17%)
買: 2016-08-25 @ 19.44 | 賣: 2016-09-14 @ 19.34 | 損益: -0.10 (-0.51%)
買: 2016-09-22 @ 19.73 | 賣: 2016-10-06 @ 19.29 | 損益: -0.44 (-2.23%)
買: 2016-12-12 @ 18.51 | 賣: 2016-12-22 @ 17.87 | 損益: -0.64 (-3.46%)
買: 2016-12-23 @ 17.82 | 賣: 2016-12-29 @ 17.97 | 損益: 0.15 (0.84%)
買: 2017-01-18 @ 17.92 | 賣: 2017-01-20 @ 17.82 | 損益: -0.10 (-0.56%)
買: 2017-02-07 @ 19.00 | 賣: 2017-02-14 @ 18.31 | 損益: -0.69 (-3.63%)
買: 2017-02-15 @ 18.41 | 賣: 2017-03-01 @ 18.36 | 損益: -0.05 (-0.27%)
買: 2017-03-15 @ 20.86 | 賣: 2017-03-22 @ 20.03 | 損益: -0.83 (-3.98%)
買: 2017-03-23 @ 20.13 | 賣: 2017-03-27 @ 19.34 | 損益: -0.79 (-3.92%)
買: 2017-03-28 @ 18.95 | 賣: 2017-04-06 @ 19.24 | 損益: 0.29 (1.53%)
買: 2017-05-31 @ 17.82 | 賣: 2017-06-16 @ 17.52 | 損益: -0.30 (-1.68%)
買: 2017-07-05 @ 17.67 | 賣: 2017-07-11 @ 17.38 | 損益: -0.29 (-1.64%)
買: 2017-09-04 @ 16.44 | 賣: 2017-10-03 @ 16.69 | 損益: 0.25 (1.52%)
買: 2017-10-27 @ 16.49 | 賣: 2017-10-31 @ 16.49 | 損益: 0.00 (0.00%)
買: 2017-11-01 @ 16.34 | 賣: 2017-11-03 @ 16.39 | 損益: 0.05 (0.31%)
買: 2017-12-12 @ 15.59 | 賣: 2018-01-16 @ 16.14 | 損益: 0.55 (3.53%)
買: 2018-01-23 @ 16.19 | 賣: 2018-02-06 @ 15.59 | 損益: -0.60 (-3.71%)
買: 2018-02-07 @ 15.74 | 賣: 2018-02-12 @ 16.19 | 損益: 0.45 (2.86%)
買: 2018-03-08 @ 16.54 | 賣: 2018-03-26 @ 16.19 | 損益: -0.35 (-2.12%)
買: 2018-05-29 @ 15.05 | 賣: 2018-06-25 @ 14.90 | 損益: -0.15 (-1.00%)
買: 2018-07-20 @ 14.65 | 賣: 2018-07-30 @ 14.60 | 損益: -0.05 (-0.34%)
買: 2018-08-01 @ 15.00 | 賣: 2018-08-13 @ 14.30 | 損益: -0.70 (-4.67%)
買: 2018-08-14 @ 14.40 | 賣: 2018-08-15 @ 14.35 | 損益: -0.05 (-0.35%)
買: 2018-11-05 @ 11.60 | 賣: 2018-12-07 @ 12.00 | 損益: 0.40 (3.45%)
買: 2018-12-21 @ 11.65 | 賣: 2018-12-24 @ 11.55 | 損益: -0.10 (-0.86%)
買: 2019-01-18 @ 11.65 | 賣: 2019-01-25 @ 11.50 | 損益: -0.15 (-1.29%)
買: 2019-01-28 @ 11.45 | 賣: 2019-01-30 @ 11.30 | 損益: -0.15 (-1.31%)
買: 2019-02-27 @ 11.50 | 賣: 2019-05-06 @ 17.55 | 損益: 6.05 (52.61%)
買: 2019-07-02 @ 14.25 | 賣: 2019-07-05 @ 13.75 | 損益: -0.50 (-3.51%)
買: 2019-07-08 @ 14.35 | 賣: 2019-08-08 @ 14.20 | 損益: -0.15 (-1.05%)
買: 2019-09-02 @ 14.35 | 賣: 2019-10-21 @ 17.80 | 損益: 3.45 (24.04%)
買: 2019-11-14 @ 18.05 | 賣: 2019-11-18 @ 17.70 | 損益: -0.35 (-1.94%)
買: 2019-11-29 @ 18.85 | 賣: 2020-01-14 @ 27.85 | 損益: 9.00 (47.75%)
買: 2020-04-16 @ 18.90 | 賣: 2020-06-03 @ 20.50 | 損益: 1.60 (8.47%)
買: 2020-06-16 @ 22.00 | 賣: 2020-06-18 @ 21.30 | 損益: -0.70 (-3.18%)
買: 2020-06-19 @ 21.30 | 賣: 2020-08-03 @ 23.85 | 損益: 2.55 (11.97%)
買: 2020-08-13 @ 24.65 | 賣: 2020-10-14 @ 30.50 | 損益: 5.85 (23.73%)
買: 2020-11-19 @ 29.30 | 賣: 2020-11-25 @ 28.20 | 損益: -1.10 (-3.75%)
買: 2020-11-26 @ 28.95 | 賣: 2020-12-14 @ 28.65 | 損益: -0.30 (-1.04%)
買: 2020-12-21 @ 29.35 | 賣: 2020-12-30 @ 28.25 | 損益: -1.10 (-3.75%)
買: 2020-12-31 @ 28.30 | 賣: 2021-01-07 @ 28.50 | 損益: 0.20 (0.71%)
買: 2021-02-24 @ 26.70 | 賣: 2021-04-28 @ 28.40 | 損益: 1.70 (6.37%)
買: 2021-05-31 @ 31.35 | 賣: 2021-06-01 @ 30.10 | 損益: -1.25 (-3.99%)
買: 2021-06-02 @ 29.10 | 賣: 2021-06-23 @ 28.30 | 損益: -0.80 (-2.75%)
買: 2021-08-02 @ 27.60 | 賣: 2021-09-03 @ 27.40 | 損益: -0.20 (-0.72%)
買: 2021-10-19 @ 27.90 | 賣: 2021-12-09 @ 28.85 | 損益: 0.95 (3.41%)
買: 2022-01-06 @ 28.30 | 賣: 2022-01-13 @ 27.00 | 損益: -1.30 (-4.59%)
買: 2022-02-09 @ 29.10 | 賣: 2022-02-24 @ 27.40 | 損益: -1.70 (-5.84%)
買: 2022-02-25 @ 27.35 | 賣: 2022-03-02 @ 27.65 | 損益: 0.30 (1.10%)
買: 2022-04-13 @ 27.20 | 賣: 2022-05-05 @ 26.10 | 損益: -1.10 (-4.04%)
買: 2022-05-06 @ 26.10 | 賣: 2022-05-09 @ 26.05 | 損益: -0.05 (-0.19%)
買: 2022-05-23 @ 27.55 | 賣: 2022-07-01 @ 28.05 | 損益: 0.50 (1.81%)
買: 2022-07-26 @ 28.40 | 賣: 2022-08-19 @ 28.25 | 損益: -0.15 (-0.53%)
買: 2022-09-15 @ 28.95 | 賣: 2022-10-11 @ 27.55 | 損益: -1.40 (-4.84%)
買: 2022-10-12 @ 27.05 | 賣: 2022-10-14 @ 27.65 | 損益: 0.60 (2.22%)
買: 2022-11-04 @ 28.85 | 賣: 2022-11-10 @ 27.95 | 損益: -0.90 (-3.12%)
買: 2022-11-11 @ 28.25 | 賣: 2022-11-16 @ 27.70 | 損益: -0.55 (-1.95%)
買: 2022-12-01 @ 32.90 | 賣: 2022-12-06 @ 31.70 | 損益: -1.20 (-3.65%)
買: 2022-12-07 @ 31.30 | 賣: 2023-02-01 @ 44.00 | 損益: 12.70 (40.58%)
買: 2023-02-02 @ 43.70 | 賣: 2023-03-02 @ 41.95 | 損益: -1.75 (-4.00%)
買: 2023-04-11 @ 38.70 | 賣: 2023-04-21 @ 37.45 | 損益: -1.25 (-3.23%)
買: 2023-05-24 @ 37.90 | 賣: 2023-06-28 @ 43.40 | 損益: 5.50 (14.51%)
買: 2023-07-07 @ 52.60 | 賣: 2023-07-11 @ 50.80 | 損益: -1.80 (-3.42%)
買: 2023-07-12 @ 49.05 | 賣: 2023-08-15 @ 47.70 | 損益: -1.35 (-2.75%)
買: 2023-09-13 @ 47.20 | 賣: 2023-09-21 @ 45.75 | 損益: -1.45 (-3.07%)
買: 2023-09-22 @ 44.70 | 賣: 2023-10-03 @ 45.45 | 損益: 0.75 (1.68%)
買: 2023-11-06 @ 43.55 | 賣: 2023-12-21 @ 41.75 | 損益: -1.80 (-4.13%)
買: 2024-02-19 @ 38.80 | 賣: 2024-04-22 @ 51.90 | 損益: 13.10 (33.76%)
買: 2024-05-14 @ 52.90 | 賣: 2024-05-23 @ 53.60 | 損益: 0.70 (1.32%)
買: 2024-06-05 @ 53.00 | 賣: 2024-06-11 @ 50.80 | 損益: -2.20 (-4.15%)
買: 2024-07-16 @ 51.00 | 賣: 2024-07-18 @ 48.90 | 損益: -2.10 (-4.12%)
買: 2024-07-19 @ 47.30 | 賣: 2024-07-22 @ 44.50 | 損益: -2.80 (-5.92%)
買: 2024-08-20 @ 47.25 | 賣: 2024-08-22 @ 45.70 | 損益: -1.55 (-3.28%)
買: 2024-08-23 @ 45.00 | 賣: 2024-09-04 @ 41.75 | 損益: -3.25 (-7.22%)
買: 2024-09-30 @ 41.90 | 賣: 2024-10-11 @ 39.65 | 損益: -2.25 (-5.37%)
買: 2024-10-14 @ 41.30 | 賣: 2024-10-17 @ 40.70 | 損益: -0.60 (-1.45%)
買: 2024-11-18 @ 37.75 | 賣: 2024-11-21 @ 37.35 | 損益: -0.40 (-1.06%)
買: 2024-12-11 @ 37.10 | 賣: 2024-12-16 @ 35.70 | 損益: -1.40 (-3.77%)
買: 2025-01-06 @ 35.20 | 賣: 2025-01-10 @ 34.50 | 損益: -0.70 (-1.99%)
買: 2025-02-14 @ 35.00 | 賣: 2025-03-17 @ 34.65 | 損益: -0.35 (-1.00%)
買: 2025-05-06 @ 30.90 | 賣: 2025-06-06 @ 34.25 | 損益: 3.35 (10.84%)
買: 2025-06-13 @ 37.95 | 賣: 2025-07-04 @ 36.60 | 損益: -1.35 (-3.56%)
買: 2025-07-07 @ 35.85 | 賣: 2025-07-08 @ 34.70 | 損益: -1.15 (-3.21%)
買: 2025-08-12 @ 33.00 | 賣: 2025-08-15 @ 32.40 | 損益: -0.60 (-1.82%)
買: 2025-09-05 @ 33.85 | 賣: 2025-09-19 @ 33.20 | 損益: -0.65 (-1.92%)
買: 2025-10-02 @ 33.40 | 賣: 2025-10-15 @ 33.30 | 損益: -0.10 (-0.30%)
買: 2025-10-29 @ 34.30 | 賣: 2025-11-11 @ 32.10 | 損益: -2.20 (-6.41%)
買: 2025-11-12 @ 30.50 | 賣: 2025-11-14 @ 28.85 | 損益: -1.65 (-5.41%)
買: 2025-11-17 @ 30.10 | 賣: 2025-11-18 @ 28.45 | 損益: -1.65 (-5.48%)
買: 2025-12-11 @ 31.60 | 賣: 2025-12-17 @ 30.00 | 損益: -1.60 (-5.06%)
買: 2025-12-18 @ 29.70 | 賣: 2025-12-31 @ 28.75 | 損益: -0.95 (-3.20%)
買: 2026-01-21 @ 30.45 | 賣: 2026-01-30 @ 28.95 | 損益: -1.50 (-4.93%)
買: 2026-02-02 @ 28.30 | 賣: 2026-02-09 @ 28.85 | 損益: 0.55 (1.94%)
買: 2026-02-26 @ 34.80 | 賣: 2026-03-04 @ 32.50 | 損益: -2.30 (-6.61%)
買: 2026-03-05 @ 33.50 | 賣: 2026-03-06 @ 33.85 | 損益: 0.35 (1.04%)
小計: 1.67，交易次數: 121

=== 00665L.TW (Best Period: 240) ===
買: 2018-07-11 @ 27.04 | 賣: 2018-09-10 @ 26.04 | 損益: -1.00 (-3.70%)
買: 2018-09-11 @ 25.69 | 賣: 2018-10-11 @ 23.88 | 損益: -1.81 (-7.05%)
買: 2018-10-12 @ 25.30 | 賣: 2018-10-15 @ 24.50 | 損益: -0.80 (-3.16%)
買: 2018-10-16 @ 24.80 | 賣: 2018-10-25 @ 23.80 | 損益: -1.00 (-4.03%)
買: 2018-10-26 @ 23.90 | 賣: 2018-12-25 @ 22.65 | 損益: -1.25 (-5.23%)
買: 2018-12-26 @ 22.90 | 賣: 2019-01-30 @ 27.17 | 損益: 4.27 (18.65%)
買: 2021-06-28 @ 25.16 | 賣: 2021-07-02 @ 23.15 | 損益: -2.01 (-7.99%)
買: 2021-07-05 @ 22.50 | 賣: 2021-07-08 @ 21.09 | 損益: -1.41 (-6.27%)
買: 2021-07-09 @ 21.07 | 賣: 2021-07-26 @ 19.12 | 損益: -1.95 (-9.25%)
買: 2021-07-27 @ 17.86 | 賣: 2021-07-28 @ 16.89 | 損益: -0.97 (-5.43%)
買: 2021-07-29 @ 18.87 | 賣: 2021-07-30 @ 17.66 | 損益: -1.21 (-6.41%)
買: 2021-08-02 @ 18.57 | 賣: 2021-08-17 @ 17.62 | 損益: -0.95 (-5.12%)
買: 2021-08-18 @ 17.96 | 賣: 2021-08-19 @ 17.20 | 損益: -0.76 (-4.23%)
買: 2021-08-20 @ 16.09 | 賣: 2021-08-24 @ 17.21 | 損益: 1.12 (6.96%)
買: 2021-09-08 @ 18.87 | 賣: 2021-09-09 @ 18.12 | 損益: -0.75 (-3.97%)
買: 2021-09-10 @ 18.68 | 賣: 2021-09-13 @ 17.88 | 損益: -0.80 (-4.28%)
買: 2021-09-14 @ 17.96 | 賣: 2021-09-15 @ 17.18 | 損益: -0.78 (-4.34%)
買: 2021-09-16 @ 16.54 | 賣: 2021-09-27 @ 15.68 | 損益: -0.86 (-5.20%)
買: 2021-09-28 @ 16.31 | 賣: 2021-10-04 @ 15.50 | 損益: -0.81 (-4.97%)
買: 2021-10-05 @ 15.42 | 賣: 2021-11-08 @ 16.42 | 損益: 1.00 (6.49%)
買: 2025-02-12 @ 9.98 | 賣: 2025-04-07 @ 8.43 | 損益: -1.55 (-15.53%)
買: 2025-04-08 @ 7.98 | 賣: 2026-03-06 @ 9.80 | 損益: 1.82 (22.81%)
小計: -12.46，交易次數: 22

=== 2328.TW (Best Period: 20) ===
買: 2014-04-24 @ 15.87 | 賣: 2014-04-28 @ 15.39 | 損益: -0.48 (-3.02%)
買: 2014-04-29 @ 15.49 | 賣: 2014-05-16 @ 14.97 | 損益: -0.52 (-3.36%)
買: 2014-07-09 @ 15.35 | 賣: 2014-08-15 @ 15.08 | 損益: -0.27 (-1.76%)
買: 2014-09-22 @ 14.80 | 賣: 2014-09-29 @ 14.30 | 損益: -0.50 (-3.38%)
