expansion,eps,gm,advice,om,price,prev_eps,prev_year,prev_eps_yoy,eps_yoy,date,prev_rev_yoy,name,rev_yoy,pe,symbol,est_price,status
-79.33,0.12,0.84%,❌ 暫避觀望,-27.07%,14.1499996185,-0.28,2025,-128.57,-87.21,2025-12,-18.87,佳和,-7.88,353.7499904625004,1449.TW,0.5999999999999993,🔄 轉虧為盈
-79.7,0.33,N/A,⚪ 數據不足,N/A,89.6999969482,-0.54,2025,-131.03,-84.51,2025-12,-23.64,美達科技,-4.81,0.0,6735.TWO,-10.649999999999999,🔄 轉虧為盈
-79.82,0.44,N/A,❌ 暫避觀望,N/A,51.4000015259,0.04,2025,-97.71,-81.97,2025-12,-3.51,加高,-2.15,72.39436834633804,8182.TWO,10.649999999999999,🌑 雙重衰退
-80.18,0.26,N/A,⚪ 數據不足,N/A,543.0,-0.64,2025,-672.73,-35.0,2025-12,56.34,訊芯-KY,45.18,0.0,6451.TW,-46.050000000000004,🔄 轉虧為盈
-80.26,1.29,N/A,⚪ 中性觀察,N/A,28.4500007629,10.47,2025,40.9,-87.79,2025-12,-2.24,可寧衛*,-7.53,1.198904372646439,8422.TW,355.95,🌑 雙重衰退
-80.72,1.98,22.10%,⚪ 中性觀察,9.53%,88.8000030518,2.73,2025,-45.51,-70.28,2025-12,2.6,聯德控股-KY,10.44,11.746032149708997,4912.TW,113.39999999999999,📉 獲利侵蝕
-80.9,-0.25,14.16%,⚪ 數據不足,-1.55%,43.6500015259,-0.45,2025,-140.91,-116.56,2025-12,-33.96,正文,-35.66,0.0,4906.TW,-20.55,🌑 雙重衰退
-80.94,-4.88,5.40%,⚪ 數據不足,-14.81%,52.2000007629,-3.56,2025,-394.25,-101.09,2025-12,-17.29,光罩,-20.15,0.0,2338.TW,-190.34999999999997,🌑 雙重衰退
-81.64,0.48,N/A,❌ 暫避觀望,N/A,79.0,0.11,2025,-90.83,-71.34,2025-12,10.79,今展科,10.3,119.69696969696972,6432.TWO,9.899999999999999,📉 獲利侵蝕
-82.3,-0.25,N/A,⚪ 數據不足,N/A,28.7000007629,-0.13,2025,31.58,-92.31,2025-12,-14.19,亞矽,-10.01,0.0,6113.TWO,-5.1000000000000005,🌑 雙重衰退
-82.68,1.72,15.03%,⚪ 中性觀察,0.14%,31.4500007629,1.17,2025,-73.56,-61.33,2025-12,6.94,堤維西,21.35,7.1803654709817355,1522.TW,65.7,📉 獲利侵蝕
-83.55,0.08,19.34%,⚪ 數據不足,7.12%,22.4500007629,-0.29,2025,-182.86,-80.0,2025-12,0.43,聯嘉投控,3.55,0.0,3717.TW,0.0,🔄 轉虧為盈
-83.71,0.35,N/A,⚪ 數據不足,N/A,70.0,0.21,2025,-25.0,-55.26,2025-12,51.06,嘉雨思-創,28.45,0.0,6921.TW,0.0,📉 獲利侵蝕
-83.75,0.67,N/A,❌ 暫避觀望,N/A,181.5,0.68,2025,-4.23,-64.17,2025-12,32.38,達亞,19.58,84.02777777777777,6762.TWO,32.400000000000006,📉 獲利侵蝕
-85.13,0.11,N/A,⚪ 中性觀察,N/A,17.5,0.62,2025,-51.97,-91.2,2025-12,-6.12,禾昌,-6.07,13.157894736842106,6158.TWO,19.95,🌑 雙重衰退
-85.83,0.03,37.93%,❌ 暫避觀望,11.05%,13.3000001907,0.1,2025,-76.74,-94.0,2025-12,-5.31,中電,-8.17,57.82608778565218,1611.TW,3.4499999999999997,🌑 雙重衰退
-86.05999999999999,-2.24,5.62%,⚪ 數據不足,-16.08%,31.1499996185,-1.16,2025,-43.75,-84.96,2025-12,2.18,州巧,1.1,0.0,3543.TW,-55.95,📉 獲利侵蝕
-86.35,1.09,N/A,❌ 暫避觀望,N/A,72.6999969482,0.7,2025,-59.52,-54.81,2025-12,37.74,奈米醫材,31.54,20.13850330975069,6612.TWO,54.150000000000006,📉 獲利侵蝕
-86.54,0.04,11.85%,❌ 暫避觀望,-0.08%,93.9000015259,0.03,2025,-93.18,-92.0,2025-12,-6.15,中華化,-5.46,3130.0000508633334,1727.TW,0.44999999999999996,🌑 雙重衰退
-86.69999999999999,-3.69,-2.65%,⚪ 數據不足,-25.24%,65.9000015259,-2.62,2025,-154.37,-95.74,2025-12,-10.09,富采,-9.04,0.0,3714.TW,-130.50000000000003,🌑 雙重衰退
-87.14,0.07,11.81%,⚪ 數據不足,4.89%,122.5,-0.09,2025,-110.98,-92.39,2025-12,-9.76,嘉晶,-5.25,0.0,3016.TW,-2.25,🔄 轉虧為盈
-88.05000000000001,-1.13,0.24%,⚪ 數據不足,-22.36%,15.8500003815,-0.55,2025,-13.64,-96.23,2025-12,-14.16,新晶投控,-8.18,0.0,3713.TWO,-27.9,🌑 雙重衰退
-88.1,0.97,54.20%,⚪ 中性觀察,26.68%,107.5,3.67,2025,7.31,-14.16,2026-03,9.02,亞信,73.94,11.646803900325027,3169.TWO,138.45000000000002,🏰 高護城河
-88.41,-1.02,22.32%,⚪ 數據不足,6.52%,30.8999996185,-0.62,2025,-63.16,-92.45,2025-12,-11.44,元創精密,-4.04,0.0,3685.TWO,-36.9,🌑 雙重衰退
-88.42999999999999,0.05,19.24%,⚪ 數據不足,-16.80%,33.2999992371,0.43,2025,-80.0,-96.99,2025-12,-4.45,單井,-8.56,0.0,3490.TWO,-2.850000000000001,🌑 雙重衰退
-88.78999999999999,0.08,8.16%,❌ 暫避觀望,-0.43%,11.6999998093,0.13,2025,-87.62,-93.16,2025-12,-0.15,台榮,-4.37,8.430738365023736e+17,1220.TW,2.0816681711721685e-16,🌑 雙重衰退
-88.89999999999999,0.01,15.20%,⚪ 數據不足,-3.10%,33.6500015259,-0.53,2025,-630.0,-91.3,2025-12,-3.65,慶騰,-2.4,0.0,4534.TWO,-18.3,🔄 轉虧為盈
-89.3,0.13,20.30%,❌ 暫避觀望,1.48%,17.75,0.06,2025,-94.5,-90.0,2025-12,-1.02,建大,-0.7,73.95833333333333,2106.TW,3.6,🌑 雙重衰退
-89.55,-0.41,N/A,⚪ 數據不足,N/A,31.5499992371,-0.19,2025,-117.59,-141.41,2025-12,-44.17,申豐,-51.86,0.0,6582.TW,-23.249999999999996,🌑 雙重衰退
-90.36999999999999,-2.55,N/A,⚪ 數據不足,N/A,12.25,-1.97,2025,-103.09,-121.74,2025-12,-30.69,佑華,-31.37,0.0,8024.TWO,-97.19999999999999,🌑 雙重衰退
-90.62,0.34,25.04%,❌ 暫避觀望,8.41%,26.7999992371,0.12,2025,-84.21,-74.05,2025-12,27.0,映興,16.57,50.56603629641509,3597.TWO,7.95,📉 獲利侵蝕
-90.96000000000001,-0.34,46.90%,⚪ 數據不足,-39.20%,10.3500003815,-0.24,2025,-4.35,-70.0,2025-12,46.84,桂田文創,20.96,0.0,4806.TWO,-12.600000000000001,📉 獲利侵蝕
-91.37,-0.29,N/A,⚪ 數據不足,N/A,53.5,-1.03,2025,-148.8,-106.78,2025-12,-20.75,鑫創電子,-15.41,0.0,6680.TWO,-36.449999999999996,🌑 雙重衰退
-91.77,0.14,N/A,⚪ 數據不足,N/A,16.4500007629,-0.43,2025,-136.75,-91.14,2025-12,-0.47,冠好,0.63,0.0,8354.TWO,-21.45,🔄 轉虧為盈
-92.36,2.81,42.16%,❌ 暫避觀望,2.86%,202.0,2.01,2025,-34.95,-29.75,2025-12,87.19,智原,62.61,26.649076517150394,3035.TW,113.7,📉 獲利侵蝕
-92.62,0.06,N/A,⚪ 數據不足,N/A,24.0,-0.35,2025,-128.23,-97.61,2025-12,3.65,華祺,-4.99,0.0,5015.TWO,-10.2,🔄 轉虧為盈
-92.73,0.49,41.27%,⚪ 數據不足,10.21%,47.4000015259,-0.05,2025,-107.04,-63.43,2025-12,40.54,磐儀,29.3,0.0,3594.TWO,-2.6999999999999993,🔄 轉虧為盈
-92.89,0.01,12.71%,⚪ 數據不足,7.26%,11.3500003815,-0.15,2025,-650.0,-96.0,2025-12,-6.91,寶隆,-3.11,0.0,1906.TW,-7.95,🔄 轉虧為盈
-93.03999999999999,-1.53,N/A,❌ 暫避觀望,N/A,50.4000015259,0.44,2025,-96.54,-112.99,2025-12,-21.78,橘子,-19.95,122.92683299000002,6180.TWO,6.149999999999999,🌑 雙重衰退
-93.33,-4.72,-14.72%,⚪ 數據不足,-18.44%,27.8999996185,-3.6,2025,-181.25,-114.55,2025-12,-14.97,唐榮,-21.22,0.0,2035.TWO,-181.2,🌑 雙重衰退
-93.45,0.04,27.89%,⚪ 數據不足,-1.07%,12.9499998093,0.02,2025,-96.92,-92.73,2025-12,-0.77,鈺德,0.72,0.0,3050.TW,-0.30000000000000027,📉 獲利侵蝕
-93.72,8.43,13.87%,❌ 暫避觀望,5.75%,330.0,5.92,2025,10.24,-29.4,2025-12,80.92,大綜,64.32,15.054744525547447,3147.TWO,328.79999999999995,📉 獲利侵蝕
-94.11,0.08,22.57%,⚪ 數據不足,4.08%,59.2999992371,-0.22,2025,-130.14,-91.75,2025-12,0.54,台嘉碩,2.36,0.0,3221.TWO,-1.6500000000000001,🔄 轉虧為盈
-94.87,-2.24,22.76%,⚪ 數據不足,-1.26%,17.2000007629,-2.0,2025,-254.55,-92.04,2025-12,5.73,廣華-KY,2.83,0.0,1338.TW,-97.5,📉 獲利侵蝕
-95.61,0.89,N/A,❌ 暫避觀望,N/A,150.0,0.58,2025,-80.2,-72.78,2025-12,25.43,擎亞,22.83,47.92332268370607,8096.TWO,46.949999999999996,📉 獲利侵蝕
-95.76,0.1,N/A,❌ 暫避觀望,N/A,91.1999969482,0.05,2025,-95.69,-93.2,2025-12,5.67,邑錡,2.56,222.43901694682924,7402.TWO,6.15,📉 獲利侵蝕
-97.75,-0.15,7.41%,⚪ 數據不足,2.54%,25.7000007629,-0.47,2025,-124.87,-111.9,2025-12,-14.79,燦星旅,-14.15,0.0,2719.TWO,-11.1,🌑 雙重衰退
-97.91,0.06,N/A,❌ 暫避觀望,N/A,58.2999992371,0.64,2025,-75.94,-97.61,2025-12,-1.08,大井泵浦,0.3,25.02145890004292,6982.TWO,34.95,📉 獲利侵蝕
-99.11999999999999,0.2,23.68%,❌ 暫避觀望,-4.87%,29.8999996185,0.04,2025,-96.64,-87.1,2025-12,13.39,協易機,12.02,87.94117534852943,4533.TWO,5.1,📉 獲利侵蝕
-100.55000000000001,0.04,20.16%,❌ 暫避觀望,-2.95%,33.0,-0.1,2025,37.5,-94.87,2025-12,17.21,進泰電子,5.68,132.00000000000003,3465.TWO,3.749999999999999,🔄 轉虧為盈
-100.82,-1.19,N/A,⚪ 數據不足,N/A,16.7999992371,-0.55,2025,12.7,-108.77,2025-12,0.11,欣技,-7.95,0.0,6160.TWO,-33.300000000000004,🌑 雙重衰退
-101.02,0.03,9.08%,❌ 暫避觀望,-2.06%,58.5999984741,0.03,2025,109.38,-96.3,2025-12,4.39,群創,4.72,279.04761178142854,3481.TW,3.15,📉 獲利侵蝕
-101.05,-0.15,N/A,⚪ 數據不足,N/A,9.8500003815,-0.23,2025,-141.07,-122.06,2025-12,-20.17,有益,-21.01,0.0,9962.TWO,-6.15,🌑 雙重衰退
-102.49,-1.65,N/A,⚪ 數據不足,N/A,38.3499984741,-1.45,2025,-51.58,-72.63,2025-12,31.33,旭暉應材,29.86,0.0,6698.TW,-67.35000000000001,📉 獲利侵蝕
-103.30999999999999,-3.15,N/A,⚪ 數據不足,N/A,14.1999998093,-2.53,2025,66.4,63.58,2025-12,300.12,華冠,166.89,0.0,8101.TW,-136.64999999999998,⚠️ 獲利稀釋
-103.47999999999999,0.09,13.18%,❌ 暫避觀望,1.56%,21.2000007629,0.16,2025,-73.33,-79.55,2025-12,26.11,星宇航空,23.93,24.651163677790695,2646.TW,12.900000000000002,📉 獲利侵蝕
-103.62,-0.93,N/A,⚪ 數據不足,N/A,247.0,-1.59,2025,-355.88,-93.62,2025-12,-10.4,鈦昇,10.0,0.0,8027.TWO,-72.00000000000001,📉 獲利侵蝕
-106.02,0.04,N/A,⚪ 數據不足,N/A,68.6999969482,-0.24,2025,-196.0,-90.0,2025-12,15.96,泰藝,16.02,0.0,8289.TWO,-7.800000000000001,🔄 轉虧為盈
-106.06,-1.49,N/A,⚪ 數據不足,N/A,16.6000003815,-1.02,2025,-15.91,-109.86,2025-12,-2.76,正能量智能,-3.8,0.0,5348.TWO,-55.949999999999996,🌑 雙重衰退
-107.44,0.39,16.79%,❌ 暫避觀望,4.95%,381.5,-0.09,2025,-103.78,-86.55,2025-12,-22.96,晶呈科技,20.89,1156.0606060606058,4768.TWO,4.950000000000001,🔄 轉虧為盈
-107.8,-0.67,28.78%,⚪ 中性觀察,9.33%,49.3499984741,-2.24,2025,-129.31,-106.38,2025-12,10.25,永新-KY,1.42,11.834532008177458,4557.TW,62.55,📉 獲利侵蝕
-108.54000000000002,-1.72,N/A,⚪ 數據不足,N/A,24.25,-1.06,2025,-1077.78,-129.33,2025-12,-23.23,上亞科技,-20.79,0.0,6130.TWO,-58.35,🌑 雙重衰退
-108.75999999999999,-0.27,N/A,⚪ 數據不足,N/A,10.8500003815,-0.44,2025,-150.0,-126.47,2025-12,-20.28,萬國通,-17.71,0.0,9950.TWO,-13.35,🌑 雙重衰退
-109.23,0.02,N/A,⚪ 數據不足,N/A,48.0,-0.46,2025,-120.18,-99.01,2025-12,2.29,隆中,10.22,0.0,6542.TWO,-8.25,🔄 轉虧為盈
-110.50999999999999,0.05,N/A,⚪ 數據不足,N/A,26.4500007629,-0.02,2025,-103.57,-90.74,2025-12,23.03,研通,19.77,0.0,6229.TWO,-2.399999999999999,🔄 轉虧為盈
-111.63,-5.61,-3.81%,⚪ 數據不足,-23.08%,48.5499992371,-4.54,2025,-163.13,-106.61,2025-12,11.56,濱川,5.02,0.0,1569.TWO,-226.35,📉 獲利侵蝕
-112.51,-2.86,-12.37%,⚪ 數據不足,-29.19%,93.6999969482,-2.24,2025,-272.73,-106.98,2025-12,0.72,正達,5.53,0.0,3149.TW,-111.9,📉 獲利侵蝕
-112.84,3.56,51.18%,❌ 暫避觀望,30.40%,628.0,12.0,2025,-15.13,-14.42,2026-03,1.32,台灣精銳,98.42,21.462747778537253,4583.TW,438.9,🏰 高護城河
-114.03,2.3,12.45%,❌ 暫避觀望,8.05%,122.5,0.27,2025,-91.89,-44.71,2025-12,54.47,安馳,69.32,37.34756097560976,3528.TW,49.199999999999996,📉 獲利侵蝕
-114.13,2.32,4.22%,⚪ 中性觀察,2.17%,57.5,1.68,2025,-11.58,-8.3,2025-12,166.67,鴻準,105.83,10.034904013961604,2354.TW,85.95,📉 獲利侵蝕
-114.85,-0.06,N/A,⚪ 數據不足,N/A,27.8999996185,-0.13,2025,-115.29,-102.22,2025-12,8.86,凱衛,12.63,0.0,5201.TWO,-17.700000000000003,📉 獲利侵蝕
-115.5,0.51,N/A,⚪ 中性觀察,N/A,19.2999992371,3.44,2025,209.41,-76.4,2025-12,51.38,大研生醫*,39.1,2.382715955197531,7780.TW,121.5,📉 獲利侵蝕
-117.14,-3.0,3.88%,⚪ 數據不足,-6.88%,35.5,-2.59,2025,-247.95,-117.65,2025-12,-3.42,建通,-0.51,0.0,2460.TW,-108.3,🌑 雙重衰退
-117.39,-0.78,N/A,⚪ 數據不足,N/A,49.5,-0.36,2025,-140.0,-122.86,2025-12,-6.79,星雲,-5.47,0.0,8047.TWO,-20.25,🌑 雙重衰退
-117.88000000000001,3.65,15.63%,⚪ 中性觀察,10.37%,22.25,3.39,2025,525.0,12.42,2025-12,44251.78,皇普,130.3,2.242943548387097,2528.TW,148.8,⚠️ 獲利稀釋
-119.3,-0.22,40.07%,❌ 暫避觀望,-42.60%,18.2999992371,0.19,2025,-73.61,-131.88,2025-12,-11.3,鈺寶-創,-12.58,70.38461245038461,3150.TW,3.9000000000000004,🌑 雙重衰退
-120.94999999999999,-1.85,7.45%,⚪ 數據不足,-2.27%,14.0,-1.4,2025,-243.9,-129.63,2025-12,-6.3,燁輝,-8.68,0.0,2023.TW,-64.05000000000001,🌑 雙重衰退
-120.96000000000001,-1.05,2.81%,⚪ 數據不足,-8.09%,26.5499992371,-0.19,2025,-103.85,-118.67,2025-12,26.14,泰茂,2.29,0.0,2230.TWO,-18.75,📉 獲利侵蝕
-121.2,-0.45,-0.79%,⚪ 數據不足,-10.66%,9.1300001144,-0.26,2025,-110.79,-128.03,2025-12,-3.74,大東,-6.83,0.0,1441.TW,-0.8999999999999991,🌑 雙重衰退
-122.12,-0.81,N/A,❌ 暫避觀望,N/A,15.8999996185,0.0,2025,-100.0,-140.21,2025-12,-11.54,美吉吉-KY,-18.09,198.7499952312501,8466.TW,1.1999999999999993,🌑 雙重衰退
-122.50999999999999,-0.34,21.48%,⚪ 數據不足,-2.51%,0.0,-0.21,2025,-127.78,-132.32,2025-12,-6.81,艾笛森,-9.81,0.0,3591.TW,0.0,🌑 雙重衰退
-122.71,-0.36,21.56%,⚪ 數據不足,3.08%,29.6499996185,-0.17,2025,-325.0,-125.0,2025-12,-2.54,仲琦,-2.29,0.0,2419.TW,-12.750000000000002,🌑 雙重衰退
-123.04,-0.33,-4.05%,⚪ 數據不足,-24.47%,12.4499998093,-0.51,2025,-221.43,-150.77,2025-12,-25.38,偉全,-27.73,0.0,1465.TW,-18.3,🌑 雙重衰退
-123.62000000000002,-0.93,N/A,⚪ 數據不足,N/A,67.4000015259,-1.8,2025,-174.07,-135.36,2025-12,-18.16,九齊,-11.74,0.0,6494.TWO,-74.4,🌑 雙重衰退
-124.32000000000001,-0.84,18.97%,⚪ 數據不足,-79.87%,28.2000007629,-0.71,2025,-102.86,-147.06,2025-12,-25.84,律勝,-22.74,0.0,3354.TWO,-35.699999999999996,🌑 雙重衰退
-125.91,-0.08,2.83%,⚪ 數據不足,-0.74%,78.0999984741,-0.07,2025,-128.0,-117.39,2025-12,2.32,鑫科,8.52,0.0,3663.TWO,-1.2000000000000002,📉 獲利侵蝕
-126.51000000000002,-0.61,N/A,⚪ 數據不足,N/A,15.9499998093,-0.57,2025,-126.76,-134.86,2025-12,1.12,力新,-8.35,0.0,5202.TWO,-33.3,🌑 雙重衰退
-127.19000000000001,-1.63,23.65%,⚪ 數據不足,-15.73%,92.9000015259,-0.06,2025,-103.64,-148.96,2025-12,-18.65,為升,-21.77,0.0,2231.TW,-19.8,🌑 雙重衰退
-127.67,-0.06,8.85%,⚪ 數據不足,2.74%,14.1499996185,-0.14,2025,-380.0,-137.5,2025-12,-7.46,志聯,-9.83,0.0,2024.TW,-3.75,🌑 雙重衰退
-130.45999999999998,-4.83,19.66%,⚪ 數據不足,-2.95%,50.5999984741,-5.75,2025,-269.21,-142.57,2025-12,-12.06,程泰,-12.11,0.0,1583.TW,-399.0,🌑 雙重衰退
-130.85000000000002,-0.55,17.06%,⚪ 數據不足,1.24%,28.2999992371,-0.72,2025,-158.97,-138.3,2025-12,-10.98,旭軟,-7.45,0.0,3390.TWO,-30.0,🌑 雙重衰退
-131.88,-5.14,1.51%,⚪ 數據不足,-21.28%,32.2000007629,-4.31,2025,-174.52,-147.12,2025-12,-17.54,鴻碩,-15.24,0.0,3092.TW,-208.2,🌑 雙重衰退
-131.91,-0.09,N/A,⚪ 數據不足,N/A,195.5,-1.12,2025,-150.45,-102.7,2025-12,27.89,廣閎科,29.21,0.0,6693.TWO,-48.45,📉 獲利侵蝕
-132.64999999999998,-0.32,8.50%,⚪ 數據不足,0.94%,41.25,-0.95,2025,-439.29,-130.48,2025-12,2.41,承啟,2.17,0.0,2425.TW,-35.4,📉 獲利侵蝕
-133.85,-0.56,4.37%,⚪ 數據不足,-6.00%,15.5500001907,-0.85,2025,-1316.67,-143.48,2025-12,-10.29,華紙,-9.63,0.0,1905.TW,-34.35,🌑 雙重衰退
-133.95,-0.61,18.99%,⚪ 數據不足,-2.69%,18.5499992371,-0.32,2025,-117.82,-138.31,2025-12,-5.52,光群雷,-4.36,0.0,2461.TW,-18.299999999999997,🌑 雙重衰退
-134.34,-0.52,N/A,⚪ 數據不足,N/A,31.75,-0.32,2025,-145.59,-147.27,2025-12,-6.38,迅杰,-12.93,0.0,6243.TW,-13.499999999999998,🌑 雙重衰退
-134.54,-5.26,25.62%,⚪ 數據不足,-11.28%,52.5,-4.75,2025,-176.51,-124.23,2025-12,6.21,力士,10.31,0.0,4923.TWO,-236.85,📉 獲利侵蝕
-134.54999999999998,-0.16,N/A,⚪ 數據不足,N/A,24.1499996185,-0.08,2025,-122.86,-141.67,2025-12,-5.88,旺玖,-7.12,0.0,6233.TWO,-6.75,🌑 雙重衰退
-135.03,-1.53,N/A,⚪ 數據不足,N/A,41.2000007629,-0.68,2025,-128.33,-159.3,2025-12,-21.06,瀧澤科,-24.27,0.0,6609.TWO,-40.5,🌑 雙重衰退
-137.14000000000001,-1.6,7.05%,⚪ 數據不足,-37.72%,29.3999996185,-1.15,2025,-133.82,-146.49,2025-12,-10.01,錦明,-9.35,0.0,3230.TWO,-54.15,🌑 雙重衰退
-139.0,-0.46,9.34%,⚪ 數據不足,-7.19%,63.4000015259,-0.34,2025,-148.57,-143.4,2025-12,-1.99,公準,-4.4,0.0,3178.TWO,-11.549999999999999,🌑 雙重衰退
-139.81,-1.05,2.66%,⚪ 數據不足,-3.16%,34.5,-0.99,2025,-321.74,-136.36,2025-12,-1.99,菱生,3.45,0.0,2369.TW,-45.0,📉 獲利侵蝕
-140.39,-0.21,17.63%,⚪ 數據不足,-5.18%,44.4500007629,-0.18,2025,-150.0,-147.73,2025-12,-6.57,永光,-7.34,0.0,1711.TW,-5.7,🌑 雙重衰退
-140.48000000000002,-0.45,N/A,⚪ 數據不足,N/A,13.8999996185,-0.48,2025,-145.28,-147.37,2025-12,-8.4,富堡,-6.89,0.0,8929.TWO,-27.599999999999998,🌑 雙重衰退
-141.5,-1.08,18.28%,⚪ 數據不足,-0.95%,207.5,-1.17,2025,-159.18,-140.6,2025-12,0.48,先進光,0.9,0.0,3362.TWO,-48.300000000000004,📉 獲利侵蝕
-141.62,-0.31,N/A,⚪ 數據不足,N/A,49.6500015259,-0.4,2025,-145.45,-142.47,2025-12,-6.76,越峰,-0.85,0.0,8121.TWO,-18.000000000000004,🌑 雙重衰退
-141.92000000000002,-1.45,23.18%,⚪ 數據不足,-10.31%,45.9000015259,-1.05,2025,-483.33,-101.39,2025-12,58.8,皇家美食,40.53,0.0,4419.TWO,-51.9,📉 獲利侵蝕
-143.7,-0.22,N/A,⚪ 數據不足,N/A,24.0499992371,-0.2,2025,42.86,-128.95,2025-12,32.23,淳安,14.75,0.0,6283.TW,-15.9,📉 獲利侵蝕
-143.81,-0.41,0.28%,⚪ 數據不足,-7.44%,11.1499996185,-0.34,2025,-187.18,-164.06,2025-12,-15.72,宏益,-20.25,0.0,1452.TW,-19.8,🌑 雙重衰退
-144.28,13.04,N/A,⚪ 數據不足,N/A,0.0,9.3,2025,61.47,38.44,2025-12,266.16,永擎,182.72,0.0,7711.TW,0.0,⚠️ 獲利稀釋
-144.99,6.77,N/A,⚪ 中性觀察,N/A,675.0,34.51,2025,6.64,-19.19,2026-03,1.76,譜瑞-KY,125.8,7.827902122231243,4966.TWO,1293.4499999999998,📉 獲利侵蝕
-145.12,-7.65,2.51%,⚪ 數據不足,-26.32%,16.7999992371,-4.94,2025,-64.09,-139.68,2025-12,11.34,東碩,5.44,0.0,3272.TWO,-228.3,📉 獲利侵蝕
-146.98000000000002,-1.98,N/A,⚪ 數據不足,N/A,27.1000003815,-0.75,2025,-117.9,-152.11,2025-12,1.42,樂意,-5.13,0.0,7584.TWO,-9.000000000000002,🌑 雙重衰退
-148.89000000000001,-2.88,-9.53%,⚪ 數據不足,-33.43%,38.5,-2.2,2025,-265.0,-148.28,2025-12,2.25,台亞,0.61,0.0,2340.TW,-112.5,📉 獲利侵蝕
-150.91000000000003,-0.84,16.92%,⚪ 數據不足,-21.33%,23.3500003815,-0.47,2025,-149.46,-169.49,2025-12,-19.34,宏佳騰,-18.58,0.0,1599.TWO,-27.9,🌑 雙重衰退
-151.96,-2.57,N/A,⚪ 數據不足,N/A,15.3000001907,-1.8,2025,15.1,18.35,2025-12,258.74,益得,170.31,0.0,6461.TWO,-88.2,⚠️ 獲利稀釋
-153.38,-0.19,N/A,⚪ 數據不足,N/A,14.6999998093,-0.17,2025,-72.73,-171.43,2025-12,-19.7,達運,-18.05,0.0,6120.TW,-7.65,🌑 雙重衰退
-154.05,-6.95,N/A,⚪ 數據不足,N/A,79.9000015259,-5.09,2025,-593.15,-169.53,2025-12,-19.29,台郡,-15.48,0.0,6269.TW,-254.54999999999998,🌑 雙重衰退
-155.99,-0.33,13.67%,⚪ 數據不足,-6.40%,14.0,-0.22,2025,-120.0,-145.21,2025-12,13.79,福永生技,10.78,0.0,4183.TWO,-14.85,📉 獲利侵蝕
-156.1,-0.39,10.83%,⚪ 數據不足,-1.32%,25.5,-0.33,2025,-186.84,-161.9,2025-12,-3.88,雄順,-5.8,0.0,2073.TWO,-11.55,🌑 雙重衰退
-156.59,-2.16,19.48%,⚪ 數據不足,-2058.21%,25.3999996185,-1.43,2025,8.44,0.95,2025-12,190.34,醣聯,157.54,0.0,4168.TWO,-73.2,⚠️ 獲利稀釋
-156.63,11.15,19.64%,⚪ 中性觀察,-12.85%,47.0499992371,10.18,2025,176.63,7.63,2025-12,332.14,信立,164.26,1.0279658998710948,4303.TWO,686.55,⚠️ 獲利稀釋
-157.55,-2.67,31.50%,⚪ 數據不足,-25.78%,42.3499984741,0.42,2025,-85.52,-168.99,2025-12,-11.35,百德,-11.44,0.0,4563.TWO,-15.450000000000001,🌑 雙重衰退
-158.32999999999998,0.0,29.35%,⚪ 中性觀察,-34.05%,20.6499996185,0.22,2025,-77.08,-100.0,2025-12,100.23,天方能源,58.33,12.9062497615625,3073.TWO,24.0,📉 獲利侵蝕
-160.13,-0.52,30.65%,⚪ 數據不足,-1.86%,11.1000003815,-0.74,2025,-127.59,35.21,2025-12,192.39,上曜,195.34,0.0,1316.TW,-32.25,⚠️ 獲利稀釋
-160.66,-2.65,2.13%,⚪ 數據不足,-29.37%,21.4500007629,-2.03,2025,-250.0,-181.91,2025-12,-21.0,榮創,-21.25,0.0,3437.TW,-93.44999999999999,🌑 雙重衰退
-164.59,-0.65,N/A,⚪ 數據不足,N/A,22.7999992371,-0.65,2025,-400.0,-165.22,2025-12,-0.34,新華,-0.63,0.0,5481.TWO,-29.099999999999998,🌑 雙重衰退
-165.82,-0.85,-3.68%,⚪ 數據不足,-19.69%,8.5,-0.65,2025,13.33,-109.76,2025-12,63.23,大飲,56.06,0.0,1213.TW,-32.7,📉 獲利侵蝕
-167.38,-0.39,N/A,⚪ 數據不足,N/A,15.6000003815,-0.39,2025,-186.67,-170.91,2025-12,-8.31,立衛,-3.53,0.0,5344.TWO,-18.15,🌑 雙重衰退
-167.48000000000002,-0.35,14.13%,⚪ 數據不足,-0.10%,21.3999996185,-0.46,2025,-205.0,-178.05,2025-12,-13.22,和勤,-10.57,0.0,1586.TWO,-23.55,🌑 雙重衰退
-167.58,-0.71,N/A,⚪ 數據不足,N/A,513.0,-0.64,2025,-174.42,-156.8,2025-12,8.46,汎銓,10.78,0.0,6830.TW,-52.8,📉 獲利侵蝕
-167.82,-0.32,N/A,⚪ 數據不足,N/A,31.5,-0.3,2025,80.26,82.98,2025-12,148.72,馥鴻,250.8,0.0,5345.TWO,-14.85,⚠️ 獲利稀釋
-168.46,-0.36,N/A,⚪ 數據不足,N/A,16.0499992371,-0.43,2025,-30.3,23.4,2025-12,693.83,金耘國際,191.86,0.0,4950.TWO,-18.3,⚠️ 獲利稀釋
-170.71,-2.47,59.54%,⚪ 數據不足,7.94%,67.0,-4.23,2025,-295.83,-175.3,2025-12,-2.06,美食-KY,-4.59,0.0,2723.TW,-55.35000000000002,🏰 高護城河
