gm,eps,om,price,prev_year,status,date,name,prev_eps,eps_yoy,pe,rev_yoy,est_price,advice,prev_rev_yoy,symbol,expansion,prev_eps_yoy
N/A,-1.93,N/A,38.4000015259,2025,📉 獲利侵蝕,2025-12,中揚光,-1.11,-3.35,0.0,24.6,-61.49999999999999,⚪ 數據不足,17.0,6668.TW,-27.950000000000003,11.02
N/A,3.63,N/A,64.4000015259,2025,📉 獲利侵蝕,2025-12,訊連,2.58,-9.05,7.6575507165160515,18.91,126.15,⚪ 中性觀察,16.83,5203.TW,-27.96,-10.73
31.61%,1.0,15.00%,28.3999996185,2025,📉 獲利侵蝕,2025-12,承業醫,0.64,-5.94,14.416243461167511,22.15,29.550000000000004,⚪ 中性觀察,23.64,4164.TW,-28.09,-18.92
N/A,4.58,N/A,35.4000015259,2025,🌑 雙重衰退,2025-12,寶綠特-KY,2.54,-40.21,3.209428968803264,-12.03,165.45000000000002,⚪ 中性觀察,-2.88,6887.TW,-28.18,0.0
N/A,0.09,N/A,31.9500007629,2025,🔄 轉虧為盈,2025-12,欣巴巴,-1.99,-98.58,0.0,-70.37,-65.1,⚪ 數據不足,-85.68,9906.TW,-28.209999999999994,-155.28
52.84%,5.39,-23.97%,46.0999984741,2025,🏰 高護城河,2025-12,華友聯,6.01,-72.4,3.1467575750238908,-44.06,219.74999999999997,⚪ 中性觀察,-39.72,1436.TW,-28.340000000000003,-67.23
30.63%,6.7,10.84%,340.0,2025,🌑 雙重衰退,2025-12,宇隆,5.02,-38.87,19.953051643192488,-10.49,255.6,❌ 暫避觀望,-9.39,2233.TW,-28.379999999999995,-41.63
32.99%,4.36,19.39%,0.0,2025,📉 獲利侵蝕,2025-12,鉅祥,2.72,-15.98,0.0,12.66,0.0,⚪ 數據不足,10.54,2476.TW,-28.64,-30.26
23.25%,6.04,11.86%,146.0,2025,📉 獲利侵蝕,2025-12,智伸科,3.64,-27.14,11.196319018404909,1.71,195.6,⚪ 中性觀察,1.19,4551.TW,-28.85,-23.04
15.31%,0.71,0.88%,13.3000001907,2025,🌑 雙重衰退,2025-12,三商,0.53,-49.63,10.23076937746154,-20.78,19.499999999999996,⚪ 中性觀察,-7.06,2905.TW,-28.85,-66.44
N/A,2.13,N/A,26.9500007629,2025,🌑 雙重衰退,2025-12,光速火箭,1.48,-30.88,0.0,-1.62,0.0,⚪ 數據不足,2.13,7782.TWO,-29.259999999999998,-8.07
30.16%,1.23,10.81%,23.6000003815,2025,🌑 雙重衰退,2025-12,聿新科,0.78,-32.77,8.838951453745318,-3.25,40.05,⚪ 中性觀察,-5.67,4161.TWO,-29.520000000000003,-39.02
25.58%,3.01,18.00%,88.3000030518,2025,📉 獲利侵蝕,2025-12,美琪瑪,2.1,-10.42,11.916329696599192,19.28,111.14999999999999,⚪ 中性觀察,25.22,4721.TWO,-29.700000000000003,-20.75
37.08%,2.17,16.89%,39.3499984741,2025,🌑 雙重衰退,2025-12,雲品,1.11,-30.67,7.746062691751966,-0.76,76.20000000000002,⚪ 中性觀察,-0.81,2748.TW,-29.91,-42.78
N/A,6.32,N/A,154.0,2025,📉 獲利侵蝕,2025-12,朋程,4.64,-23.11,9.637046307884855,6.91,239.70000000000002,⚪ 中性觀察,10.7,8255.TWO,-30.02,-28.62
N/A,0.72,N/A,47.5999984741,2025,🌑 雙重衰退,2025-12,松翰,0.5,-32.71,27.83625641760234,-2.51,25.65,❌ 暫避觀望,-1.99,5471.TW,-30.200000000000003,-41.86
N/A,5.2,N/A,92.1999969482,2025,🌑 雙重衰退,2025-12,群電,4.03,-37.65,7.4294920989685735,-7.33,186.15,⚪ 中性觀察,-2.55,6412.TW,-30.32,-34.89
N/A,1.3,N/A,17.8500003815,2025,🌑 雙重衰退,2025-12,台通,1.0,-46.94,5.07102283565341,-16.56,52.8,⚪ 中性觀察,-22.22,8011.TW,-30.38,26.58
8.57%,0.73,1.90%,14.3000001907,2025,🌑 雙重衰退,2025-12,東隆興,0.48,-31.13,9.050633032088609,-0.68,23.7,⚪ 中性觀察,0.86,4401.TWO,-30.45,-33.33
N/A,0.89,N/A,24.5499992371,2025,📉 獲利侵蝕,2025-12,富爾特,0.95,-1.11,12.39898951368687,29.83,29.7,⚪ 中性觀察,26.89,6136.TW,-30.939999999999998,15.85
29.23%,4.36,18.00%,131.5,2025,📉 獲利侵蝕,2025-12,揚博,3.16,-27.93,11.900452488687781,3.03,165.75,⚪ 中性觀察,1.62,2493.TW,-30.96,-32.04
N/A,2.6,N/A,84.3000030518,2025,📉 獲利侵蝕,2025-12,富致,1.78,-27.37,13.359746917876388,3.61,94.64999999999999,⚪ 中性觀察,6.19,6642.TWO,-30.98,-34.8
28.22%,10.15,24.04%,124.5,2025,⚠️ 獲利稀釋,2025-12,華固,1.82,121.88,10.138436482084689,152.88,184.20000000000002,⚪ 中性觀察,-32.14,2548.TW,-31.0,-63.6
N/A,1.61,N/A,43.25,2025,📉 獲利侵蝕,2025-12,欣天然,1.3,-28.18,10.128805620608901,2.96,64.05,⚪ 中性觀察,5.03,9918.TW,-31.14,-28.09
42.21%,8.37,22.46%,97.1999969482,2025,📉 獲利侵蝕,2025-12,富邦金,6.23,-21.56,4.608819200957799,9.74,316.35,⚪ 中性觀察,-2.69,2881.TW,-31.299999999999997,-26.79
N/A,0.75,N/A,51.0999984741,2025,🔄 轉虧為盈,2025-12,華電網,-0.17,-20.43,141.94444020583333,10.94,5.3999999999999995,❌ 暫避觀望,9.55,6163.TWO,-31.369999999999997,-14.29
11.98%,-1.77,7.19%,18.2000007629,2025,⚠️ 獲利稀釋,2025-12,台船,-1.94,18.81,0.0,50.27,-95.1,⚪ 數據不足,59.58,2208.TW,-31.460000000000004,-95.96
N/A,1.36,N/A,28.1499996185,2025,📉 獲利侵蝕,2025-12,驊宏資,0.72,-11.69,10.42592578462963,19.79,40.5,⚪ 中性觀察,9.72,6148.TWO,-31.479999999999997,-40.0
17.93%,5.48,10.80%,162.5,2025,📉 獲利侵蝕,2025-12,日電貿,4.21,-2.02,11.957321559970564,29.54,203.85000000000002,⚪ 中性觀察,32.55,3090.TW,-31.56,17.53
21.67%,2.44,8.17%,79.9000015259,2025,⚠️ 獲利稀釋,2025-12,佳能,1.52,28.57,16.076459059537225,60.25,74.55,❌ 暫避觀望,45.79,2374.TW,-31.68,0.0
N/A,4.01,N/A,70.1999969482,2025,📉 獲利侵蝕,2025-12,大樹,3.02,-22.33,6.5853655673733575,9.39,159.9,⚪ 中性觀察,10.06,6469.TWO,-31.72,-21.61
11.11%,6.8,2.63%,111.5,2025,📉 獲利侵蝕,2025-12,微星,4.87,-15.42,7.056962025316456,16.34,236.99999999999997,⚪ 中性觀察,17.9,2377.TW,-31.759999999999998,-34.98
N/A,5.89,N/A,263.5,2025,📉 獲利侵蝕,2025-12,翔名,3.96,-25.14,20.284834488067748,6.82,194.84999999999997,❌ 暫避觀望,4.35,8091.TWO,-31.96,-28.13
N/A,0.73,N/A,29.3999996185,2025,🌑 雙重衰退,2025-12,詠昇,0.72,-33.64,14.341463228536586,-1.53,30.749999999999996,⚪ 中性觀察,-3.81,6418.TWO,-32.11,-1.37
N/A,5.64,N/A,0.0,2025,🌑 雙重衰退,2025-12,鼎基,3.81,-45.5,0.0,-13.21,0.0,⚪ 數據不足,-14.46,6585.TW,-32.29,-52.91
17.92%,31.68,9.72%,197.0,2025,🌑 雙重衰退,2025-12,長榮,27.74,-50.82,2.194741532976827,-18.23,1346.4,⚪ 中性觀察,-15.64,2603.TW,-32.59,-45.0
N/A,1.63,N/A,48.5,2025,📉 獲利侵蝕,2025-12,長科*,1.12,-20.6,12.898936170212766,12.02,56.400000000000006,⚪ 中性觀察,12.56,6548.TWO,-32.620000000000005,-24.31
34.78%,1.06,18.49%,27.7000007629,2025,🌑 雙重衰退,2025-12,逸昌,0.69,-43.32,11.638655782731092,-10.64,35.699999999999996,⚪ 中性觀察,-13.96,3567.TWO,-32.68,-52.41
N/A,0.58,N/A,34.6500015259,2025,📉 獲利侵蝕,2025-12,能率亞洲,0.35,-16.92,0.0,15.88,0.0,⚪ 數據不足,6.8,7777.TWO,-32.800000000000004,-31.37
12.46%,-0.39,2.54%,9.0399999619,2025,🌑 雙重衰退,2025-12,榮成,-0.54,-39.29,0.0,-6.47,-21.900000000000002,⚪ 數據不足,-6.88,1909.TW,-32.82,-440.0
30.30%,0.78,18.03%,21.1000003815,2025,📉 獲利侵蝕,2025-12,大統新創,0.32,-30.97,15.071428843928569,1.99,21.000000000000004,❌ 暫避觀望,3.3,1470.TW,-32.96,-58.44
4.67%,5.53,-0.60%,39.9000015259,2025,📉 獲利侵蝕,2025-12,光明,5.23,-10.52,1.921965391421002,22.7,311.40000000000003,⚪ 中性觀察,27.84,4420.TWO,-33.22,-2.24
91.47%,0.61,32.72%,10.0500001907,2025,🏰 高護城河,2025-12,王道銀行,0.53,-35.48,6.090909206484849,-2.09,24.750000000000004,⚪ 中性觀察,-6.53,2897.TW,-33.39,-24.64
20.87%,1.1,0.16%,22.0499992371,2025,🌑 雙重衰退,2025-12,全台,0.82,-50.0,8.106617366580881,-16.5,40.800000000000004,⚪ 中性觀察,-15.48,3038.TW,-33.5,-56.0
22.84%,1.5,6.75%,32.4000015259,2025,🌑 雙重衰退,2025-12,正新,1.23,-39.27,8.286445403043478,-5.68,58.650000000000006,⚪ 中性觀察,-4.96,2105.TW,-33.59,-42.25
N/A,4.23,N/A,60.0,2025,📉 獲利侵蝕,2025-12,虹堡,1.56,-33.17,9.419152276295131,0.46,95.55000000000001,⚪ 中性觀察,-2.59,5258.TW,-33.63,-65.71
N/A,9.65,N/A,167.0,2025,🌑 雙重衰退,2025-12,天鈺,8.08,-39.94,6.215109787867511,-6.28,403.04999999999995,⚪ 中性觀察,-0.32,4961.TW,-33.66,-34.04
N/A,1.96,N/A,91.1999969482,2025,🌑 雙重衰退,2025-12,傳奇,1.71,-59.0,15.971978449772328,-25.18,85.65,❌ 暫避觀望,-27.43,4994.TW,-33.82,-53.91
13.39%,3.16,3.80%,138.0,2025,📉 獲利侵蝕,2025-12,昇貿,2.57,-4.59,16.566626650660265,29.36,124.95,❌ 暫避觀望,30.27,3305.TW,-33.95,-8.59
16.83%,3.14,11.95%,143.0,2025,📉 獲利侵蝕,2025-12,光洋科,1.27,-1.88,27.98434442270059,32.39,76.64999999999999,❌ 暫避觀望,30.97,1785.TWO,-34.27,-40.28
N/A,0.98,N/A,46.4500007629,2025,🌑 雙重衰退,2025-12,台南-KY,0.78,-41.32,15.032362706440129,-7.04,46.349999999999994,❌ 暫避觀望,-10.26,5906.TW,-34.28,-39.53
N/A,2.19,N/A,90.8000030518,2025,🌑 雙重衰退,2025-12,應廣,1.19,-49.65,22.475248280148516,-15.3,60.6,❌ 暫避觀望,-16.58,6716.TWO,-34.349999999999994,-69.69
N/A,0.71,N/A,33.6500015259,2025,📉 獲利侵蝕,2025-12,信音,0.66,-27.08,16.25603938449275,7.41,31.050000000000004,❌ 暫避觀望,5.58,6126.TWO,-34.489999999999995,-7.04
N/A,1.38,N/A,25.75,2025,🌑 雙重衰退,2025-12,台林,1.0,-36.28,7.551319648093841,-1.77,51.150000000000006,⚪ 中性觀察,-5.73,5353.TWO,-34.51,-42.53
N/A,0.74,N/A,50.9000015259,2025,📉 獲利侵蝕,2025-12,鈞寶,0.41,-23.71,38.56060721659092,10.87,19.799999999999997,❌ 暫避觀望,11.9,6155.TW,-34.58,-52.87
N/A,0.5,N/A,55.0999984741,2025,📉 獲利侵蝕,2025-12,天二科技,0.24,-21.88,62.61363462965908,12.86,13.200000000000001,❌ 暫避觀望,17.47,6834.TW,-34.739999999999995,-58.62
43.28%,9.43,17.47%,514.0,2025,📉 獲利侵蝕,2025-12,家登,4.2,-22.51,27.82891174878181,12.26,277.04999999999995,❌ 暫避觀望,0.17,3680.TWO,-34.77,-55.93
2.93%,-6.11,-21.07%,13.3000001907,2025,📉 獲利侵蝕,2025-12,台揚,-4.71,-34.29,0.0,0.49,-195.15000000000003,⚪ 數據不足,-21.59,2314.TW,-34.78,-83.27
6.52%,-1.76,2.26%,13.1499996185,2025,🌑 雙重衰退,2025-12,亞聚,-1.16,-39.68,0.0,-4.78,-63.3,⚪ 數據不足,-3.08,1308.TW,-34.9,-45.0
51.62%,14.47,10.14%,188.0,2025,🏰 高護城河,2025-12,碩天,11.6,-40.33,5.362236166571591,-4.98,525.9000000000001,⚪ 中性觀察,-1.7,3617.TW,-35.349999999999994,-32.24
13.53%,3.47,3.69%,38.2999992371,2025,🌑 雙重衰退,2025-12,精元,2.56,-55.56,4.597839044069628,-19.78,124.95,⚪ 中性觀察,-18.24,2387.TW,-35.78,-51.25
N/A,2.35,N/A,22.7999992371,2025,📉 獲利侵蝕,2025-12,晉泰,1.84,-33.33,3.444108646087613,2.45,99.3,⚪ 中性觀察,19.24,6221.TWO,-35.78,-23.33
N/A,13.77,N/A,252.0,2025,⚠️ 獲利稀釋,2025-12,信紘科,9.96,39.39,7.4490097546556315,75.17,507.45,⚪ 中性觀察,80.9,6667.TWO,-35.78,44.29
N/A,15.42,N/A,1620.0,2025,📉 獲利侵蝕,2025-12,雍智科技,10.08,-12.9,47.32690622261175,23.03,513.4499999999999,❌ 暫避觀望,27.1,6683.TWO,-35.93,-18.1
N/A,-0.13,N/A,15.25,2025,🌑 雙重衰退,2025-12,三豐,-0.04,-135.14,0.0,-99.16,-5.1000000000000005,⚪ 數據不足,0.0,5514.TWO,-35.97999999999999,33.33
75.32%,2.24,19.86%,60.0,2025,🏰 高護城河,2025-12,科妍,1.38,-35.61,12.048192771084336,0.37,74.7,⚪ 中性觀察,1.13,1786.TW,-35.98,-45.93
11.56%,1.26,2.51%,27.75,2025,📉 獲利侵蝕,2025-12,宏��,0.9,-31.87,9.702797202797202,4.14,42.900000000000006,⚪ 中性觀察,1.31,2353.TW,-36.01,-34.07
51.65%,-1.83,-9.65%,11.8500003815,2025,🏰 高護城河,2025-12,富野,-1.67,0.0,0.0,36.07,-66.9,⚪ 數據不足,51.06,2736.TWO,-36.07,24.61
20.85%,0.65,1.19%,39.8499984741,2025,📉 獲利侵蝕,2025-12,其陽,0.51,-26.97,26.21710425927631,9.25,22.800000000000004,❌ 暫避觀望,11.47,3564.TWO,-36.22,-22.73
-2.87%,-1.22,-10.81%,18.8999996185,2025,📉 獲利侵蝕,2025-12,典範,-1.07,-15.09,0.0,21.56,-51.45,⚪ 數據不足,16.7,3372.TWO,-36.65,-46.58
N/A,1.87,N/A,63.5,2025,🌑 雙重衰退,2025-12,現觀科,0.56,-48.45,19.968553459119494,-11.58,47.7,❌ 暫避觀望,-7.5,6906.TW,-36.870000000000005,-67.46
N/A,2.51,N/A,72.9000015259,2025,🌑 雙重衰退,2025-12,立誠,1.62,-48.7,12.789473951912282,-11.79,85.49999999999999,⚪ 中性觀察,-13.06,6597.TWO,-36.910000000000004,-57.7
21.43%,1.8,4.40%,73.4000015259,2025,🌑 雙重衰退,2025-12,泰碩,1.44,-40.47,14.858299904028337,-3.54,74.10000000000001,⚪ 中性觀察,-0.18,3338.TW,-36.93,-31.25
N/A,3.01,N/A,281.0,2025,🌑 雙重衰退,2025-12,天虹,1.92,-50.25,42.12893553223388,-13.26,100.05,❌ 暫避觀望,-2.93,6937.TW,-36.99,-50.39
9.15%,1.22,0.67%,41.5,2025,📉 獲利侵蝕,2025-12,瑞軒,0.81,-31.22,15.54307116104869,6.13,40.05,❌ 暫避觀望,5.27,2489.TW,-37.35,-37.59
31.57%,5.03,12.43%,81.9000015259,2025,🌑 雙重衰退,2025-12,捷流閥業,4.09,-42.92,6.853556613046024,-5.55,179.25000000000003,⚪ 中性觀察,-2.47,4580.TWO,-37.370000000000005,-36.65
21.42%,2.02,4.13%,37.6500015259,2025,🌑 雙重衰退,2025-12,志豐,1.49,-50.73,7.185114795019084,-13.21,78.60000000000001,⚪ 中性觀察,-12.52,3206.TWO,-37.519999999999996,-57.79
N/A,1.73,N/A,35.0,2025,📉 獲利侵蝕,2025-12,金興精密,1.3,-37.18,7.462686567164178,0.66,70.35000000000001,⚪ 中性觀察,4.64,7732.TW,-37.839999999999996,-37.32
33.66%,2.41,13.17%,40.4500007629,2025,🌑 雙重衰退,2025-12,昭輝,1.12,-51.9,8.588110565371549,-14.02,70.65,⚪ 中性觀察,-9.85,1339.TW,-37.879999999999995,-72.48
13.02%,1.55,9.95%,20.6000003815,2025,📉 獲利侵蝕,2025-12,億泰,2.22,-24.5,3.4219269736710967,13.38,90.3,⚪ 中性觀察,21.44,1616.TW,-37.88,342.86
10.73%,0.51,1.58%,15.1999998093,2025,🌑 雙重衰退,2025-12,福懋,0.29,-42.05,15.1999998093,-4.08,15.0,❌ 暫避觀望,-2.03,1434.TW,-37.97,-64.63
16.85%,-0.2,-24.14%,14.0,2025,🌑 雙重衰退,2025-12,藝舍-KY,-0.35,-106.76,0.0,-68.65,-10.350000000000001,⚪ 數據不足,-75.21,2724.TWO,-38.11,-113.06
43.31%,1.13,9.76%,35.75,2025,🌑 雙重衰退,2025-12,普安,0.45,-49.1,22.343750000000004,-10.89,23.999999999999996,❌ 暫避觀望,-14.6,2495.TW,-38.21,-73.37
N/A,4.36,N/A,85.0999984741,2025,📉 獲利侵蝕,2025-12,佳邦,3.12,-34.8,8.01318253051789,3.44,159.3,⚪ 中性觀察,5.83,6284.TWO,-38.239999999999995,-34.26
N/A,-5.16,N/A,23.5,2025,🌑 雙重衰退,2025-12,廣錠,-3.76,-94.72,0.0,-56.46,-188.25,⚪ 數據不足,-53.82,6441.TWO,-38.26,-178.52
N/A,3.74,N/A,202.5,2025,📉 獲利侵蝕,2025-12,頎邦,2.62,-32.79,23.222477064220183,5.49,130.8,❌ 暫避觀望,7.16,6147.TWO,-38.28,-39.44
N/A,0.9,N/A,83.9000015259,2025,🌑 雙重衰退,2025-12,雷科,0.7,-56.52,38.13636432995454,-18.16,33.0,❌ 暫避觀望,-6.79,6207.TWO,-38.36,-56.52
N/A,7.17,N/A,66.1999969482,2025,⚠️ 獲利稀釋,2025-12,醫影,5.8,1.91,3.557227133164965,40.45,279.15,⚪ 中性觀察,47.8,6637.TWO,-38.540000000000006,9.07
38.12%,1.0,-0.86%,66.4000015259,2025,📉 獲利侵蝕,2025-12,類比科,0.57,-33.77,32.54902035583333,4.92,30.6,❌ 暫避觀望,8.0,3438.TWO,-38.690000000000005,-55.47
17.06%,0.64,1.17%,25.0499992371,2025,📉 獲利侵蝕,2025-12,佳世達,0.59,-35.71,13.046874602656251,3.09,28.799999999999997,⚪ 中性觀察,5.54,2352.TW,-38.8,-31.0
N/A,-0.63,N/A,8.1000003815,2025,📉 獲利侵蝕,2025-12,南仁湖,-0.36,-29.17,0.0,9.65,-21.9,⚪ 數據不足,1.87,5905.TWO,-38.82,-75.0
44.07%,2.01,38.28%,17.4500007629,2025,⚠️ 獲利稀釋,2025-12,正德,1.55,4.26,3.658281082368973,43.12,71.55,⚪ 中性觀察,46.32,2641.TWO,-38.86,2.72
N/A,4.92,N/A,694.0,2025,🌑 雙重衰退,2025-12,光焱科技,1.85,-45.05,76.85492801771872,-6.16,135.45,❌ 暫避觀望,-20.52,7728.TWO,-38.89,-74.86
21.75%,0.2,10.56%,10.1999998093,2025,🌑 雙重衰退,2025-12,寶徠,0.06,-93.38,16.190475887777776,-54.43,9.45,❌ 暫避觀望,1968.35,1805.TW,-38.949999999999996,-92.11
24.63%,1.24,7.42%,26.2000007629,2025,🌑 雙重衰退,2025-12,誠泰科技,0.61,-56.03,10.038314468544062,-17.06,39.15,⚪ 中性觀察,-15.03,4767.TWO,-38.97,-71.89
N/A,2.25,N/A,60.2000007629,2025,🌑 雙重衰退,2025-12,傑霖科技,1.63,-62.55,0.0,-23.31,0.0,⚪ 數據不足,-16.46,8102.TWO,-39.239999999999995,-54.21
N/A,0.64,N/A,71.9000015259,2025,🌑 雙重衰退,2025-12,達運光電,0.43,-70.37,61.98275993612068,-31.12,17.400000000000002,❌ 暫避觀望,-27.96,8045.TW,-39.25,-78.92
N/A,275.06,N/A,4890.0,2025,⚠️ 獲利稀釋,2025-12,緯穎,200.85,124.43,7.563337148513627,163.68,9698.099999999999,⚪ 中性觀察,168.74,6669.TW,-39.25,137.3
N/A,7.86,N/A,80.0,2025,📉 獲利侵蝕,2025-12,公勝保經,5.85,-34.17,0.0,5.26,0.0,⚪ 數據不足,8.76,6028.TWO,-39.43,-40.97
23.90%,21.44,11.87%,314.5,2025,📉 獲利侵蝕,2025-12,京鼎,16.22,-12.83,5.772760646108664,26.66,817.1999999999999,⚪ 中性觀察,33.97,3413.TW,-39.49,-6.86
87.57%,0.43,12.73%,27.7000007629,2025,🏰 高護城河,2025-12,網龍,0.14,-46.91,40.14492864188406,-7.4,10.350000000000001,❌ 暫避觀望,-19.4,3083.TWO,-39.51,-85.11
17.76%,2.7,3.42%,165.0,2025,📉 獲利侵蝕,2025-12,定穎投控,2.4,-30.16,20.754716981132077,9.37,119.24999999999999,❌ 暫避觀望,6.68,3715.TW,-39.53,-24.29
24.81%,14.79,9.90%,0.0,2025,📉 獲利侵蝕,2025-12,振大環球,11.38,-11.39,0.0,28.28,0.0,⚪ 數據不足,28.9,4441.TW,-39.67,-24.5
56.51%,1.02,-0.97%,70.0,2025,🏰 高護城河,2025-12,訊聯,0.73,-38.61,27.237354085603116,1.19,38.55,❌ 暫避觀望,0.0,1784.TWO,-39.8,-27.37
33.38%,4.68,10.77%,131.0,2025,📉 獲利侵蝕,2025-12,艾訊,2.76,-37.99,13.617463617463619,1.82,144.29999999999998,⚪ 中性觀察,1.18,3088.TWO,-39.81,-48.29
16.97%,2.69,14.03%,38.5999984741,2025,🌑 雙重衰退,2025-12,皇昌,1.93,-44.58,5.727002740964391,-4.77,101.10000000000001,⚪ 中性觀察,-11.27,2543.TW,-39.81,-39.37
N/A,2.2,N/A,35.2999992371,2025,🌑 雙重衰退,2025-12,榮剛,1.3,-50.0,6.881091469220274,-10.14,76.95,⚪ 中性觀察,-10.82,5009.TWO,-39.86,-66.14
24.39%,5.85,9.60%,124.5,2025,📉 獲利侵蝕,2025-12,豐達科,4.4,-24.15,8.089668615984404,15.8,230.85000000000002,⚪ 中性觀察,13.37,3004.TW,-39.95,-11.16
12.78%,15.28,5.61%,221.0,2025,⚠️ 獲利稀釋,2025-12,華擎,11.25,46.5,5.972972972972973,86.48,555.0,⚪ 中性觀察,107.53,3515.TW,-39.980000000000004,58.9
53.12%,2.67,6.13%,273.5,2025,🏰 高護城河,2025-12,由田,1.36,-49.53,98.73646209386281,-9.54,41.55,❌ 暫避觀望,5.04,3455.TWO,-39.99,-28.8
N/A,1.73,N/A,218.5,2025,🌑 雙重衰退,2025-12,暉盛-創,0.84,-45.51,0.0,-5.33,0.0,⚪ 數據不足,-5.61,7730.TW,-40.18,-56.48
64.17%,2.35,2.03%,31.7999992371,2025,🏰 高護城河,2025-12,米斯特,2.07,-27.47,5.031645448908227,12.71,94.80000000000001,⚪ 中性觀察,16.89,2941.TWO,-40.18,-17.2
N/A,0.39,N/A,67.1999969482,2025,📉 獲利侵蝕,2025-12,新漢,0.32,-35.0,39.763311803668635,5.19,25.349999999999998,❌ 暫避觀望,14.43,8234.TWO,-40.19,190.91
9.99%,0.35,2.68%,16.7999992371,2025,🌑 雙重衰退,2025-12,彰源,0.13,-58.33,20.24096293626506,-18.14,12.450000000000001,❌ 暫避觀望,-18.3,2030.TW,-40.19,-80.3
15.28%,0.36,7.32%,14.1999998093,2025,🌑 雙重衰退,2025-12,東泥,0.29,-40.98,17.749999761625002,-0.74,11.999999999999998,❌ 暫避觀望,3.38,1110.TW,-40.239999999999995,-42.0
N/A,1.8,N/A,484.0,2025,🌑 雙重衰退,2025-12,嘉基,1.17,-65.38,100.83333333333336,-25.1,71.99999999999999,❌ 暫避觀望,-27.23,6715.TW,-40.279999999999994,-73.41
N/A,6.91,N/A,408.5,2025,📉 獲利侵蝕,2025-12,臻鼎-KY,3.79,-33.96,32.266982622432856,6.33,189.9,❌ 暫避觀望,8.76,4958.TW,-40.29,-30.62
13.97%,1.6,5.11%,63.4000015259,2025,🌑 雙重衰退,2025-12,敬鵬,0.96,-43.86,16.46753286387013,-3.51,57.75,❌ 暫避觀望,-4.42,2355.TW,-40.35,-58.8
N/A,0.23,N/A,0.0,2025,🌑 雙重衰退,2025-12,進能服,0.44,-75.0,0.0,-34.63,0.0,⚪ 數據不足,9.77,6692.TWO,-40.37,160.27
N/A,6.05,N/A,79.4000015259,2025,📉 獲利侵蝕,2025-12,瀚宇博,4.93,-3.06,5.234014602893869,37.46,227.55,⚪ 中性觀察,33.04,5469.TW,-40.52,6.52
-1.01%,-1.97,-12.37%,72.6999969482,2025,🌑 雙重衰退,2025-12,漢磊,-1.5,-41.61,0.0,-0.88,-75.6,⚪ 數據不足,-5.0,3707.TWO,-40.73,-59.57
N/A,2.3,N/A,49.0,2025,🌑 雙重衰退,2025-12,商億-KY,1.74,-48.17,8.765652951699463,-7.32,83.85,⚪ 中性觀察,-4.79,8482.TW,-40.85,-45.89
33.00%,11.33,13.69%,184.0,2025,📉 獲利侵蝕,2025-12,可成,7.45,-37.78,7.036328871892925,3.18,392.25000000000006,⚪ 中性觀察,6.3,2474.TW,-40.96,-44.88
N/A,1.93,N/A,41.4500007629,2025,🌑 雙重衰退,2025-12,�矬�,1.19,-53.88,9.356659314424379,-12.83,66.44999999999999,⚪ 中性觀察,-13.33,8349.TWO,-41.050000000000004,-61.04
N/A,1.03,N/A,48.0,2025,🌑 雙重衰退,2025-12,凌通,1.01,-54.63,14.117647058823529,-13.56,51.0,⚪ 中性觀察,-16.15,4952.TW,-41.07,-54.3
21.84%,0.59,-16.24%,37.8499984741,2025,🌑 雙重衰退,2025-12,力肯,0.66,-73.78,17.938387902417062,-32.43,31.65,❌ 暫避觀望,-27.3,1570.TWO,-41.35,-62.29
56.66%,1.13,7.42%,36.7000007629,2025,🏰 高護城河,2025-12,圓展,0.27,-44.61,37.07070784131313,-3.05,14.85,❌ 暫避觀望,-8.34,3669.TW,-41.56,-85.0
N/A,3.75,N/A,48.1500015259,2025,📉 獲利侵蝕,2025-12,友鋮,2.36,-40.13,6.181001479576381,1.44,116.85,⚪ 中性觀察,-1.01,7718.TWO,-41.57,-52.7
-13.28%,-4.28,-24.71%,10.0,2025,🌑 雙重衰退,2025-12,國際中橡,-3.4,-53.09,0.0,-11.5,-126.74999999999999,⚪ 數據不足,-10.37,2104.TW,-41.59,-98.81
N/A,0.58,N/A,97.0999984741,2025,📉 獲利侵蝕,2025-12,億而得,0.64,-39.36,47.135921589368934,2.34,30.900000000000002,❌ 暫避觀望,3.74,6423.TWO,-41.7,-29.21
12.43%,3.3,7.27%,38.2000007629,2025,📉 獲利侵蝕,2025-12,新光鋼,2.67,-26.67,5.472779478925502,15.12,104.69999999999997,⚪ 中性觀察,28.25,2031.TW,-41.79,-43.79
N/A,1.11,N/A,94.0,2025,🌑 雙重衰退,2025-12,威鋒電子,0.71,-50.67,35.87786259541985,-8.83,39.300000000000004,❌ 暫避觀望,-14.38,6756.TW,-41.84,-62.63
N/A,0.36,N/A,47.0,2025,🔄 轉虧為盈,2025-12,萬年清,-0.03,-52.17,940.0000000000007,-10.21,0.7499999999999994,❌ 暫避觀望,1.87,6624.TWO,-41.96,94.92
14.91%,1.56,8.56%,94.8000030518,2025,⚠️ 獲利稀釋,2025-12,康普,0.54,9.15,56.09467636201183,51.17,25.35,❌ 暫避觀望,33.64,4739.TW,-42.02,-57.6
33.30%,4.63,5.30%,67.6999969482,2025,🌑 雙重衰退,2025-12,威強電,2.51,-46.9,7.0594365952241915,-4.78,143.85,⚪ 中性觀察,-4.78,3022.TW,-42.12,-56.5
