prev_eps,date,symbol,pe,om,prev_year,rev_yoy,price,eps_yoy,status,eps,expansion,gm,name,advice,prev_rev_yoy,prev_eps_yoy,est_price
38.51,2026-03,3293.TWO,8.138926665969244,59.33%,2025,19.67,778.0,19.96,🏰 高護城河,11.18,0.28999999999999915,97.58%,鈊象,✅ 穩健價值,19.01,19.82,1433.8500000000001
0.68,2026-03,7760.TW,0.0,N/A,2025,-1.33,34.0,-1.41,🌑 雙重衰退,0.7,-0.07999999999999985,N/A,享溫馨,⚪ 數據不足,-1.96,-68.78,0.0
0.68,2026-03,7760.TWO,0.0,N/A,2025,-1.33,0.0,-1.41,🌑 雙重衰退,0.7,-0.07999999999999985,N/A,未知,⚪ 數據不足,-1.96,-68.78,0.0
1.87,2026-03,6906.TW,27.56097607496951,N/A,2025,16.31,90.4000015259,16.0,⚠️ 獲利稀釋,0.6,-0.3099999999999987,N/A,現觀科,❌ 暫避觀望,-11.58,-48.45,49.2
-2.05,2026-03,6535.TWO,0.0,N/A,2025,-13.62,100.5,-14.52,🌑 雙重衰退,-0.72,-0.9000000000000004,N/A,順藥,⚪ 數據不足,-8.49,19.44,-90.0
1.87,2026-03,2892.TW,6.565040495345529,35.12%,2025,12.82,32.2999992371,11.76,🏰 高護城河,0.57,-1.0600000000000005,78.99%,第一金,⚪ 中性觀察,7.59,3.31,73.8
-1.38,2026-03,6901.TW,0.0,N/A,2025,38.45,17.3500003815,37.31,⚠️ 獲利稀釋,-0.42,-1.1400000000000006,N/A,鑽石投資,⚪ 數據不足,51.85,53.38,-65.25
1.36,2026-03,5880.TW,7.191176694970588,N/A,2025,14.28,24.4500007629,12.5,⚠️ 獲利稀釋,0.36,-1.7799999999999994,N/A,合庫金,⚪ 中性觀察,13.01,7.94,51.0
1.51,2026-03,2801.TW,5.814249460941476,38.59%,2025,20.79,22.8500003815,18.92,🏰 高護城河,0.44,-1.8699999999999974,88.90%,彰銀,⚪ 中性觀察,8.35,13.53,58.949999999999996
3.06,2026-03,5876.TW,5.006038739480676,N/A,2025,11.29,41.4500007629,9.38,⚠️ 獲利稀釋,1.05,-1.9099999999999984,N/A,上海商銀,⚪ 中性觀察,3.7,10.11,124.19999999999999
1.76,2026-03,7820.TWO,0.0,N/A,2025,63.3,117.5,61.22,⚠️ 獲利稀釋,0.79,-2.0799999999999983,N/A,立盈,⚪ 數據不足,58.62,4.79,0.0
1.26,2026-03,2834.TW,5.320122183810975,41.10%,2025,13.27,17.4500007629,9.37,🏰 高護城河,0.35,-3.9000000000000004,97.54%,臺企銀,⚪ 中性觀察,2.85,2.44,49.2
-3.55,2026-03,2726.TWO,0.0,-51.18%,2025,56.57,9.8400001526,51.52,🏰 高護城河,-0.33,-5.049999999999997,54.90%,雅茗-KY,⚪ 數據不足,0.59,-174.64,-105.6
6.4,2026-03,6415.TW,44.131147540983605,N/A,2025,120.31,673.0,115.22,⚠️ 獲利稀釋,1.98,-5.090000000000003,N/A,矽力*-KY,❌ 暫避觀望,1.94,8.14,228.75000000000003
2.12,2026-03,2884.TW,6.629629488351852,40.48%,2025,19.37,35.7999992371,12.73,🏰 高護城河,0.62,-6.640000000000001,91.14%,玉山金,⚪ 中性觀察,20.44,30.06,81.0
-1.93,2026-03,4171.TWO,0.0,-9.23%,2025,56.73,17.3500003815,50.0,🏰 高護城河,-0.09,-6.729999999999997,73.67%,瑞基,⚪ 數據不足,12.71,8.21,-79.95
4.08,2026-03,2891.TW,6.98019801980198,31.38%,2025,22.25,70.5,15.15,🏰 高護城河,1.18,-7.1,70.98%,中信金,⚪ 中性觀察,29.29,11.73,151.5
8.37,2026-03,2881.TW,6.759394826744753,22.46%,2025,-10.41,138.5,-20.07,🌑 雙重衰退,2.4,-9.66,42.21%,富邦金,⚪ 中性觀察,9.74,-21.56,307.35
2.18,2026-03,4911.TWO,5.867537455764926,42.63%,2025,-52.83,31.4500007629,-62.9,🏰 高護城河,0.23,-10.07,85.36%,德英,⚪ 中性觀察,24.13,26.01,80.39999999999999
3.65,2026-03,2528.TW,2.4856816452348225,10.37%,2025,-98.55,21.7000007629,-109.26,🌑 雙重衰退,-0.11,-10.710000000000008,15.63%,皇普,⚪ 中性觀察,130.3,12.42,130.95000000000002
4.51,2026-03,6534.TW,5.411764705882353,N/A,2025,17.4,92.0,6.68,⚠️ 獲利稀釋,4.15,-10.719999999999999,N/A,正瀚-創,⚪ 中性觀察,11.21,-2.59,255.0
-2.38,2026-03,6958.TW,0.0,N/A,2025,174.36,17.1499996185,163.33,🔄 轉虧為盈,0.2,-11.030000000000001,N/A,日盛台駿,⚪ 數據不足,-7.09,-280.56,-70.65
1.53,2026-03,2812.TW,5.143978957722513,51.96%,2025,13.77,19.6499996185,2.56,🏰 高護城河,0.4,-11.209999999999999,93.02%,台中銀,⚪ 中性觀察,6.96,0.0,57.300000000000004
-1.96,2026-03,6598.TW,0.0,N/A,2025,168.99,23.75,157.14,🔄 轉虧為盈,0.2,-11.850000000000023,N/A,ABC-KY,⚪ 數據不足,38.52,22.83,-61.349999999999994
0.54,2026-03,3141.TWO,70.63063200531532,-3.65%,2025,149.28,78.4000015259,137.14,⚠️ 獲利稀釋,0.84,-12.140000000000015,38.56%,晶宏,❌ 暫避觀望,7.08,-54.31,16.65
0.04,2026-03,1453.TW,0.0,-2853.40%,2025,72.15,11.6499996185,58.33,🏰 高護城河,-0.05,-13.820000000000007,912.85%,大將,⚪ 數據不足,7.27,100.0,-1.05
7.06,2026-03,2882.TW,6.670602125147581,30.59%,2025,12.33,113.0,-1.52,🏰 高護城河,2.15,-13.85,62.29%,國泰金,⚪ 中性觀察,-2.04,-2.94,254.09999999999997
1.97,2026-03,2890.TW,7.5236293453875245,37.14%,2025,47.42,39.7999992371,33.33,🏰 高護城河,0.76,-14.090000000000003,91.41%,永豐金,⚪ 中性觀察,15.47,4.57,79.35
-2.71,2025-09,1589.TW,0.0,-5.22%,2025,16.77,5.5399999619,1.36,⚠️ 獲利稀釋,-5.06,-15.41,7.87%,永冠-KY,⚪ 數據不足,18.73,65.91,-222.15
0.93,2026-03,2845.TW,5.53879326788793,38.22%,2025,11.99,12.8500003815,-3.85,🏰 高護城河,0.25,-15.84,102.49%,遠東銀,⚪ 中性觀察,0.06,-14.85,34.800000000000004
-4.55,2026-03,5907.TW,0.0,N/A,2025,8.46,5.0500001907,-7.45,📉 獲利侵蝕,-1.01,-15.91,N/A,大洋-KY,⚪ 數據不足,-14.95,-73.66,-159.0
1.34,2026-03,2820.TW,4.944289693593315,65.42%,2025,76.08,17.75,60.0,🏰 高護城河,0.48,-16.08,87.03%,華票,⚪ 中性觀察,33.06,31.37,53.849999999999994
3.63,2026-03,5203.TW,8.156028368794328,N/A,2025,20.0,69.0,3.88,⚠️ 獲利稀釋,1.34,-16.12,N/A,訊連,⚪ 中性觀察,18.91,-9.05,126.89999999999999
2.22,2026-03,1760.TW,11.488549763912212,13.25%,2025,98.16,60.2000007629,81.82,🏰 高護城河,0.6,-16.340000000000003,52.35%,寶齡富錦,⚪ 中性觀察,1.66,53.1,78.60000000000001
0.91,2026-03,1597.TW,78.35820895522387,9.16%,2025,197.09,157.5,180.0,⚠️ 獲利稀釋,0.43,-17.090000000000003,38.83%,直得,❌ 暫避觀望,9.81,-15.24,30.150000000000002
35.57,2026-03,3708.TW,3.176567656765676,-95.04%,2025,-54.13,115.5,-72.34,🌑 雙重衰退,0.13,-18.21,24.80%,上緯投控,⚪ 中性觀察,-30.75,1276.65,545.4000000000001
0.02,2026-03,6542.TWO,0.0,N/A,2025,54.92,47.5999984741,33.33,⚠️ 獲利稀釋,0.04,-21.590000000000003,N/A,隆中,⚪ 數據不足,10.22,-99.01,-8.100000000000001
1.23,2026-03,2910.TW,8.021201683003534,51.79%,2025,18.36,22.7000007629,-3.33,🏰 高護城河,0.29,-21.689999999999998,87.61%,統領,⚪ 中性觀察,-14.47,8.85,42.45
1.2,2026-03,4106.TW,7.689768725115511,N/A,2025,122.47,23.2999992371,100.0,⚠️ 獲利稀釋,0.46,-22.47,N/A,雃博,⚪ 中性觀察,0.74,5.26,45.45
1.65,2026-03,4971.TWO,187.82894736842104,N/A,2025,254.17,571.0,231.33,⚠️ 獲利稀釋,1.97,-22.839999999999975,N/A,IET-KY,❌ 暫避觀望,50.49,146.97,45.6
5.9,2026-03,3485.TWO,0.0,N/A,2025,-6.85,319.5,-30.17,🌑 雙重衰退,1.69,-23.32,N/A,敘豐,⚪ 數據不足,-10.06,-17.37,0.0
13.64,2026-03,6446.TW,30.94094376942639,N/A,2025,76.92,1095.0,52.97,⚠️ 獲利稀釋,5.79,-23.950000000000003,N/A,藥華藥,❌ 暫避觀望,60.61,53.11,530.85
2.62,2026-03,6856.TWO,8.052064358007181,N/A,2025,47.77,44.8499984741,21.74,⚠️ 獲利稀釋,0.56,-26.030000000000005,N/A,鑫傳,⚪ 中性觀察,19.24,-36.41,83.55000000000001
0.14,2026-03,8076.TWO,39.84615325923076,N/A,2025,326.44,25.8999996185,300.0,⚠️ 獲利稀釋,0.16,-26.439999999999998,N/A,伍豐,❌ 暫避觀望,-11.54,-90.28,9.750000000000002
3.03,2026-03,1442.TW,3.5173298611681645,34.02%,2025,-55.17,27.3999996185,-82.31,🌑 雙重衰退,0.23,-27.14,49.04%,名軒,⚪ 中性觀察,-62.17,-57.74,116.85
-2.29,2026-03,7803.TW,0.0,N/A,2025,-6.92,0.0,-34.48,🌑 雙重衰退,-0.78,-27.559999999999995,N/A,雲象科技-創,⚪ 數據不足,91.93,-67.15,0.0
-2.29,2026-03,7803.TWO,0.0,N/A,2025,-6.92,0.0,-34.48,🌑 雙重衰退,-0.78,-27.559999999999995,N/A,未知,⚪ 數據不足,91.93,-67.15,0.0
-0.35,2026-03,2702.TW,0.0,10.47%,2025,18.79,12.8999996185,-9.52,🔄 轉虧為盈,0.19,-28.31,89.24%,華園,⚪ 數據不足,-2.27,-234.62,-24.3
13.33,2026-03,4728.TWO,10.828300258843832,41.97%,2025,28.12,376.5,-0.73,🏰 高護城河,4.07,-28.85,77.03%,雙美,⚪ 中性觀察,11.45,6.9,521.55
1.83,2026-03,8942.TWO,8.099808207850288,N/A,2025,20.98,42.2000007629,-7.89,📉 獲利侵蝕,1.05,-28.87,N/A,森鉅,⚪ 中性觀察,-20.5,-66.05,78.15
-2.47,2026-03,2723.TW,0.0,7.94%,2025,39.9,66.0999984741,11.02,🔄 轉虧為盈,1.31,-28.88,59.54%,美食-KY,⚪ 數據不足,-4.59,-175.3,-53.400000000000006
4.72,2026-03,6592.TW,6.221590620094696,N/A,2025,55.42,65.6999969482,24.75,⚠️ 獲利稀釋,0.76,-30.67,N/A,和潤企業,⚪ 中性觀察,-18.16,10.4,158.4
-0.09,2026-03,6693.TWO,0.0,N/A,2025,542.16,236.5,510.71,🔄 轉虧為盈,1.17,-31.44999999999999,N/A,廣閎科,⚪ 數據不足,29.21,-102.7,-26.700000000000003
0.29,2026-03,4741.TWO,128.77550709,3.21%,2025,244.69,63.0999984741,210.0,⚠️ 獲利稀釋,0.31,-34.69,33.55%,泓瀚,❌ 暫避觀望,-17.82,-85.43,7.35
-0.41,2026-03,1435.TW,0.0,-1427.47%,2025,54.92,15.5,20.0,🏰 高護城河,-0.08,-34.92,64.71%,中福,⚪ 數據不足,-43.98,-51.85,-14.1
1.07,2026-03,3056.TW,4.0599454001362405,-1.56%,2025,-63.16,14.8999996185,-99.32,🌑 雙重衰退,0.01,-36.16,21.31%,富華新,⚪ 中性觀察,-68.21,-82.6,55.05
1.01,2026-03,1529.TW,7.516556544006623,7.13%,2025,470.92,22.7000007629,433.33,⚠️ 獲利稀釋,0.16,-37.59000000000003,16.87%,樂事綠能,⚪ 中性觀察,32.89,876.92,45.3
0.13,2026-03,1463.TW,15.720721408018017,N/A,2025,-64.4,17.4500007629,-102.13,🌑 雙重衰退,-0.01,-37.72999999999999,N/A,強盛新,❌ 暫避觀望,23.84,-95.82,16.650000000000002
7.08,2026-03,6870.TWO,19.20341394025605,N/A,2025,104.62,270.0,66.67,⚠️ 獲利稀釋,1.1,-37.95,N/A,騰雲,❌ 暫避觀望,20.33,40.48,210.89999999999998
2.32,2026-03,6482.TWO,5.449438273689139,N/A,2025,-33.46,29.1000003815,-71.72,🌑 雙重衰退,0.28,-38.26,N/A,弘煜科,⚪ 中性觀察,-10.07,-34.28,80.1
4.92,2026-03,7728.TWO,77.05263157894737,N/A,2025,94.63,732.0,56.12,⚠️ 獲利稀釋,1.53,-38.51,N/A,光焱科技,❌ 暫避觀望,-6.16,-45.05,142.5
4.01,2026-03,7842.TWO,0.0,N/A,2025,86.87,100.0,47.78,⚠️ 獲利稀釋,1.33,-39.09,N/A,天能綠電,⚪ 數據不足,123.22,112.83,0.0
5.65,2026-03,7818.TW,0.0,N/A,2025,-12.84,62.0999984741,-52.69,🌑 雙重衰退,0.88,-39.849999999999994,N/A,溢泰實業,⚪ 數據不足,-4.14,-28.57,0.0
5.65,2026-03,7818.TWO,0.0,N/A,2025,-12.84,0.0,-52.69,🌑 雙重衰退,0.88,-39.849999999999994,N/A,未知,⚪ 數據不足,-4.14,-28.57,0.0
2.37,2026-03,3577.TWO,17.877906976744185,14.28%,2025,130.77,123.0,90.91,🏰 高護城河,1.47,-39.860000000000014,53.43%,泓格,❌ 暫避觀望,9.44,46.3,103.20000000000002
-0.64,2026-03,3288.TWO,0.0,6.07%,2025,123.55,22.9500007629,83.67,🏰 高護城河,-0.08,-39.879999999999995,71.52%,點晶,⚪ 數據不足,-10.15,-74.29,-25.049999999999997
5.48,2026-03,6024.TW,4.48950036205648,N/A,2025,97.36,62.0,57.14,⚠️ 獲利稀釋,1.76,-40.22,N/A,群益期,⚪ 中性觀察,9.98,-6.01,207.15
-7.23,2026-03,6949.TW,0.0,N/A,2025,50.51,886.0,10.08,⚠️ 獲利稀釋,-1.18,-40.43,N/A,沛爾生醫-創,⚪ 數據不足,60.07,44.38,-235.35000000000002
0.58,2026-03,6423.TWO,46.01092729409836,N/A,2025,-6.55,84.1999969482,-47.06,🌑 雙重衰退,0.28,-40.510000000000005,N/A,億而得,❌ 暫避觀望,2.34,-39.36,27.450000000000003
4.23,2026-03,6961.TWO,0.0,N/A,2025,0.49,55.0,-40.13,📉 獲利侵蝕,1.9,-40.620000000000005,N/A,旅天下,⚪ 數據不足,-8.56,16.53,0.0
-0.74,2026-03,4529.TWO,0.0,-1090.16%,2025,40.9,4.8099999428,0.0,🏰 高護城河,-0.17,-40.9,59.04%,淳紳,⚪ 數據不足,-22.14,42.64,-28.05
103.23,2026-03,2059.TW,31.59524606628725,69.19%,2025,81.21,7550.0,38.82,🏰 高護城河,36.58,-42.38999999999999,76.10%,川湖,❌ 暫避觀望,72.77,59.82,3584.3999999999996
17.36,2026-03,6788.TWO,10.61258674324001,N/A,2025,77.29,443.5,33.23,⚠️ 獲利稀釋,4.49,-44.06000000000001,N/A,華景電,⚪ 中性觀察,19.97,31.09,626.85
2.36,2026-03,2739.TW,6.308900789860384,12.46%,2025,153.86,36.1500015259,109.68,⚠️ 獲利稀釋,1.3,-44.18000000000001,44.04%,寒舍,⚪ 中性觀察,2.72,-56.22,85.95
3.96,2026-03,6212.TWO,2.7397911093542255,N/A,2025,-37.96,28.8500003815,-82.38,🌑 雙重衰退,0.4,-44.419999999999995,N/A,理銘,⚪ 中性觀察,-55.31,-34.98,157.95000000000002
14.04,2026-03,7822.TW,0.0,N/A,2025,124.98,1220.0,78.66,⚠️ 獲利稀釋,4.93,-46.32000000000001,N/A,倍利科,⚪ 數據不足,187.82,279.4,0.0
7.86,2026-03,6028.TWO,0.0,N/A,2025,11.65,79.9000015259,-35.1,📉 獲利侵蝕,2.48,-46.75,N/A,公勝保經,⚪ 數據不足,5.26,-34.17,0.0
6.66,2026-03,6231.TWO,19.407265774378587,N/A,2025,47.19,304.5,0.0,📉 獲利侵蝕,1.7,-47.19,N/A,系微,❌ 暫避觀望,4.64,-9.63,235.35
11.24,2026-03,5871.TW,4.104347826086957,N/A,2025,47.02,118.0,-0.66,📉 獲利侵蝕,3.26,-47.68,N/A,中租-KY,⚪ 中性觀察,-4.62,-13.92,431.25
2.92,2026-03,2423.TW,10.808624925633422,18.42%,2025,142.03,80.1999969482,94.03,🏰 高護城河,1.3,-48.0,51.76%,固緯,⚪ 中性觀察,5.54,20.66,111.3
0.55,2026-03,7721.TW,52.38095238095237,N/A,2025,88.8,77.0,40.0,⚠️ 獲利稀釋,0.21,-48.8,N/A,微程式,❌ 暫避觀望,-36.07,-82.84,22.050000000000004
-0.37,2026-03,8277.TWO,0.0,N/A,2025,67.15,10.5,18.18,⚠️ 獲利稀釋,-0.09,-48.970000000000006,N/A,商丞,⚪ 數據不足,-16.98,48.61,-14.85
-0.77,2026-03,3576.TW,0.0,-63.16%,2025,1122.35,18.0499992371,1072.73,🔄 轉虧為盈,1.07,-49.61999999999989,-18.77%,聯合再生,⚪ 數據不足,-47.33,41.22,-10.5
1.86,2026-03,7772.TWO,0.0,N/A,2025,-19.71,146.0,-72.0,🌑 雙重衰退,0.35,-52.29,N/A,耀穎,⚪ 數據不足,12.72,43.08,0.0
7.78,2026-03,6523.TWO,5.161632301319554,N/A,2025,9.64,97.4000015259,-45.35,📉 獲利侵蝕,1.88,-54.99,N/A,達爾膚,⚪ 中性觀察,-5.92,-26.4,283.05
8.1,2026-03,7811.TWO,0.0,N/A,2025,-18.25,79.5,-73.26,🌑 雙重衰退,1.09,-55.010000000000005,N/A,民盛,⚪ 數據不足,18.06,-10.5,0.0
8.59,2026-03,5236.TWO,7.927927927927927,N/A,2025,98.26,176.0,42.79,⚠️ 獲利稀釋,2.97,-55.470000000000006,N/A,凌陽創新,⚪ 中性觀察,10.0,4.12,333.00000000000006
0.89,2026-03,6841.TWO,26.200873362445414,N/A,2025,100.17,60.0,44.44,⚠️ 獲利稀釋,0.26,-55.730000000000004,N/A,長佳智能,❌ 暫避觀望,12.23,183.87,34.35
1.4,2026-03,6649.TWO,11.197605247275451,N/A,2025,-44.23,37.4000015259,-100.0,🌑 雙重衰退,0.0,-55.77,N/A,台生材,⚪ 中性觀察,128.22,3600.0,50.099999999999994
1.56,2026-03,2903.TW,6.314362936883468,14.06%,2025,74.15,23.2999992371,18.18,🏰 高護城河,0.39,-55.970000000000006,54.41%,遠百,⚪ 中性觀察,-2.68,-5.49,55.35000000000001
0.04,2026-03,8289.TWO,0.0,N/A,2025,356.31,67.1999969482,300.0,⚠️ 獲利稀釋,0.28,-56.31,N/A,泰藝,⚪ 數據不足,16.02,-90.0,-4.65
2.75,2026-03,5530.TWO,7.299703377284866,N/A,2025,59.84,49.2000007629,3.26,⚠️ 獲利稀釋,0.95,-56.580000000000005,N/A,龍巖,⚪ 中性觀察,-2.7,-28.2,101.10000000000001
6.28,2026-03,2102.TW,10.617646610058822,-167.95%,2025,162.75,18.0499992371,105.56,⚠️ 獲利稀釋,0.01,-57.19,20.10%,泰豐,⚪ 中性觀察,-0.57,721.43,25.500000000000004
-0.78,2026-03,4131.TWO,0.0,-26.13%,2025,141.56,35.4500007629,83.87,⚠️ 獲利稀釋,-0.05,-57.69,34.86%,浩泰,⚪ 數據不足,297.52,36.07,-19.05
1.71,2026-03,2524.TW,6.860902255639098,N/A,2025,-17.97,36.5,-75.84,🌑 雙重衰退,0.36,-57.870000000000005,N/A,京城,⚪ 中性觀察,-60.41,-77.57,79.80000000000001
-0.49,2026-03,6767.TWO,0.0,N/A,2025,27.71,24.7000007629,-30.77,🔄 轉虧為盈,0.09,-58.480000000000004,N/A,台微醫,⚪ 數據不足,-6.86,60.8,-6.75
1.36,2026-03,1731.TW,5.896739337744565,N/A,2025,65.98,21.7000007629,7.5,⚠️ 獲利稀釋,0.43,-58.480000000000004,N/A,美吾華,⚪ 中性觀察,6.61,4.62,55.2
6.27,2026-03,4105.TWO,4.658659731238938,21.51%,2025,71.91,73.6999969482,13.38,🏰 高護城河,1.78,-58.529999999999994,56.36%,東洋,⚪ 中性觀察,9.49,7.55,237.29999999999998
5.16,2026-03,6918.TW,5.522388059701493,N/A,2025,55.78,74.0,-4.2,📉 獲利侵蝕,1.39,-59.980000000000004,N/A,愛派司,⚪ 中性觀察,8.61,-1.21,200.99999999999997
3.11,2026-03,7795.TW,0.0,N/A,2025,-17.44,451.0,-77.53,🌑 雙重衰退,0.21,-60.09,N/A,長廣,⚪ 數據不足,-15.04,-26.3,0.0
2.72,2026-03,7794.TWO,0.0,N/A,2025,46.86,31.3999996185,-14.52,📉 獲利侵蝕,0.53,-61.379999999999995,N/A,宏�硒撥s,⚪ 數據不足,18.71,169.31,0.0
9.9,2026-03,6703.TWO,4.922867513611616,N/A,2025,74.83,108.5,12.73,⚠️ 獲利稀釋,1.87,-62.099999999999994,N/A,軒郁,⚪ 中性觀察,-8.29,-2.0,330.59999999999997
3.63,2026-03,8432.TWO,5.5592106099671055,N/A,2025,90.14,50.7000007629,27.85,⚠️ 獲利稀釋,1.01,-62.29,N/A,東生華,⚪ 中性觀察,19.79,23.05,136.79999999999998
3.11,2026-03,6925.TWO,9.215116500857558,N/A,2025,32.15,63.4000015259,-30.36,📉 獲利侵蝕,0.39,-62.51,N/A,意藍,⚪ 中性觀察,14.61,8.39,103.2
-1.82,2026-03,4154.TWO,0.0,-77.27%,2025,131.64,12.9499998093,68.92,⚠️ 獲利稀釋,-0.25,-62.719999999999985,33.80%,樂威科-KY,⚪ 數據不足,-35.31,57.28,-76.65
4.46,2026-03,6983.TWO,0.0,N/A,2025,-8.7,371.5,-71.64,🌑 雙重衰退,0.19,-62.94,N/A,華洋精機,⚪ 數據不足,24.42,14.65,0.0
3.08,2026-03,6277.TW,9.062103929024081,N/A,2025,82.57,71.5,18.68,⚠️ 獲利稀釋,1.08,-63.88999999999999,N/A,宏正,⚪ 中性觀察,-1.49,-25.6,118.35000000000001
-0.44,2026-03,3115.TWO,0.0,-377.43%,2025,53.3,9.0,-11.11,🏰 高護城河,-0.1,-64.41,100.00%,富榮綱,⚪ 數據不足,12.25,57.53,-20.4
30.41,2026-03,6510.TWO,46.448807484517054,N/A,2025,119.02,3525.0,54.52,⚠️ 獲利稀釋,10.43,-64.5,N/A,精測,❌ 暫避觀望,33.33,95.56,1138.3500000000001
-0.37,2026-03,2401.TW,0.0,-9.00%,2025,131.47,34.0,66.67,⚠️ 獲利稀釋,-0.02,-64.8,45.66%,凌陽,⚪ 數據不足,-2.04,-181.82,-11.55
-2.03,2026-03,3228.TWO,0.0,-58.74%,2025,53.08,195.5,-12.24,🏰 高護城河,-0.55,-65.32,58.46%,金麗科,⚪ 數據不足,-27.25,-491.18,-77.55
-0.53,2026-03,8107.TWO,0.0,N/A,2025,177.04,12.0500001907,111.54,🔄 轉虧為盈,0.03,-65.49999999999999,N/A,大億金茂,⚪ 數據不足,2.06,-129.28,-25.8
0.32,2026-03,2365.TW,48.45070637450704,1.38%,2025,165.56,34.4000015259,100.0,⚠️ 獲利稀釋,0.14,-65.56,39.89%,昆盈,❌ 暫避觀望,-1.99,-50.0,10.65
6.7,2026-03,8271.TW,8.153613318199017,N/A,2025,1985.02,215.5,1919.44,⚠️ 獲利稀釋,14.54,-65.57999999999993,N/A,宇瞻,⚪ 中性觀察,41.93,209.22,396.44999999999993
-8.2,2026-03,6533.TW,0.0,N/A,2025,20.45,207.0,-45.13,📉 獲利侵蝕,-3.28,-65.58,N/A,晶心科,⚪ 數據不足,7.0,-20600.0,-405.15
7.93,2026-03,5478.TWO,5.194485475135401,N/A,2025,128.72,105.5,63.12,⚠️ 獲利稀釋,2.39,-65.6,N/A,智冠,⚪ 中性觀察,-3.78,4.25,304.65000000000003
4.13,2026-03,6955.TW,12.549019607843139,N/A,2025,52.46,128.0,-13.39,📉 獲利侵蝕,0.97,-65.85,N/A,邦睿生技-創,⚪ 中性觀察,37.43,30.28,153.0
-2.16,2026-03,4168.TWO,0.0,-2058.21%,2025,2.71,25.5,-63.41,📉 獲利侵蝕,-0.67,-66.11999999999999,19.48%,醣聯,⚪ 數據不足,157.54,0.95,-77.1
-1.83,2026-03,2736.TWO,0.0,-9.65%,2025,99.75,11.9499998093,33.33,🏰 高護城河,-0.1,-66.42,51.65%,富野,⚪ 數據不足,36.07,0.0,-66.15
-1.26,2026-03,6405.TW,0.0,N/A,2025,100.81,68.5,33.33,⚠️ 獲利稀釋,-0.26,-67.48,N/A,悅城,⚪ 數據不足,-99.4,-68.0,-52.05
11.77,2026-03,7749.TW,16.381376241013353,N/A,2025,111.76,478.5,41.83,⚠️ 獲利稀釋,3.56,-69.93,N/A,意騰-KY,❌ 暫避觀望,85.22,67.87,438.15000000000003
103.92,2026-03,5274.TWO,75.98454685220956,N/A,2025,130.07,19275.0,59.53,⚠️ 獲利稀釋,37.41,-70.53999999999999,N/A,信驊,❌ 暫避觀望,40.64,52.82,3805.05
3.46,2026-03,2539.TW,4.59571956312723,N/A,2025,14.66,38.6500015259,-56.69,📉 獲利侵蝕,0.68,-71.35,N/A,櫻花建,⚪ 中性觀察,55.27,21.4,126.15
66.26,2026-03,2330.TW,15.267639902676398,54.00%,2025,129.86,2510.0,58.39,🏰 高護城河,22.08,-71.47000000000001,62.33%,台積電,❌ 暫避觀望,31.61,46.42,2466.0
0.42,2026-03,5601.TWO,30.476190476190474,N/A,2025,71.77,32.0,0.0,📉 獲利侵蝕,0.1,-71.77,N/A,台聯櫃,❌ 暫避觀望,1.81,7.69,15.75
1.29,2026-03,6570.TWO,17.766990785080907,N/A,2025,232.25,54.9000015259,159.09,⚠️ 獲利稀釋,0.57,-73.16,N/A,維田,❌ 暫避觀望,3.05,-18.87,46.349999999999994
-2.97,2026-03,6492.TWO,0.0,N/A,2025,64.38,43.0,-8.82,📉 獲利侵蝕,-0.75,-73.19999999999999,N/A,生華科,⚪ 數據不足,7.0,10.09,-106.50000000000001
7.27,2026-03,3158.TWO,5.024125636417371,24.73%,2025,76.49,83.3000030518,2.74,🏰 高護城河,1.5,-73.75,63.24%,嘉實,⚪ 中性觀察,7.07,-10.36,248.7
10.3,2026-03,8446.TWO,3.237037093551852,N/A,2025,28.0,87.4000015259,-46.55,📉 獲利侵蝕,1.78,-74.55,N/A,華研,⚪ 中性觀察,-21.14,-9.97,404.99999999999994
0.06,2026-03,4157.TWO,0.0,81.17%,2025,108.51,8.5699996948,33.33,🏰 高護城河,-0.02,-75.18,98.33%,太景*-KY,⚪ 數據不足,72.24,220.0,-5.7
1.72,2026-03,6026.TWO,6.7786559756916995,N/A,2025,53.01,17.1499996185,-22.22,📉 獲利侵蝕,0.07,-75.22999999999999,N/A,福邦證,⚪ 中性觀察,-0.65,54.95,37.95
9.51,2026-03,3014.TW,6.376638855780691,24.27%,2025,76.09,160.5,0.73,🏰 高護城河,2.85,-75.36,56.66%,聯陽,⚪ 中性觀察,4.74,-5.92,377.55
10.49,2026-03,3030.TW,13.343499809378576,34.18%,2025,118.39,350.0,42.86,🏰 高護城河,3.5,-75.53,60.64%,德律,⚪ 中性觀察,33.22,34.83,393.44999999999993
69.18,2026-03,3661.TW,25.129277787461504,25.70%,2025,72.39,4325.0,-3.26,📉 獲利侵蝕,17.55,-75.65,42.25%,世芯-KY,❌ 暫避觀望,-40.49,-13.83,2581.65
23.46,2026-03,6442.TW,40.09615384615385,N/A,2025,160.11,2085.0,83.69,⚠️ 獲利稀釋,7.82,-76.42000000000002,N/A,光聖,❌ 暫避觀望,64.22,63.72,780.0
8.53,2026-03,2458.TW,8.880597014925375,23.12%,2025,106.26,178.5,28.89,⚠️ 獲利稀釋,2.46,-77.37,49.29%,義隆,⚪ 中性觀察,-2.91,-10.67,301.49999999999994
