eps,prev_year,gm,price,prev_eps,eps_yoy,expansion,date,om,advice,rev_yoy,prev_eps_yoy,status,prev_rev_yoy,name,pe,symbol,est_price
-3.69,2025,-2.65%,73.6999969482,-2.62,-95.74,-86.69999999999999,2025-12,-25.24%,⚪ 數據不足,-9.04,-154.37,🌑 雙重衰退,-10.09,富采,0.0,3714.TW,-130.50000000000003
0.07,2025,11.81%,81.5999984741,-0.09,-92.39,-87.14,2025-12,4.89%,⚪ 數據不足,-5.25,-110.98,🔄 轉虧為盈,-9.76,嘉晶,0.0,3016.TW,-2.25
-1.13,2025,0.24%,14.8999996185,-0.55,-96.23,-88.05000000000001,2025-12,-22.36%,⚪ 數據不足,-8.18,-13.64,🌑 雙重衰退,-14.16,新晶投控,0.0,3713.TWO,-27.9
0.97,2025,54.20%,106.0,3.67,-14.16,-88.1,2026-03,26.68%,⚪ 中性觀察,73.94,7.31,🏰 高護城河,9.02,亞信,11.484290357529794,3169.TWO,138.45000000000002
-1.02,2025,22.32%,31.2999992371,-0.62,-92.45,-88.41,2025-12,6.52%,⚪ 數據不足,-4.04,-63.16,🌑 雙重衰退,-11.44,元創精密,0.0,3685.TWO,-36.9
0.05,2025,19.24%,30.1000003815,0.43,-96.99,-88.42999999999999,2025-12,-16.80%,⚪ 數據不足,-8.56,-80.0,🌑 雙重衰退,-4.45,單井,0.0,3490.TWO,-2.850000000000001
0.08,2025,8.16%,12.3999996185,0.13,-93.16,-88.78999999999999,2025-12,-0.43%,❌ 暫避觀望,-4.37,-87.62,🌑 雙重衰退,-0.15,台榮,8.935141385803343e+17,1220.TW,2.0816681711721685e-16
0.01,2025,15.20%,25.5,-0.53,-91.3,-88.89999999999999,2025-12,-3.10%,⚪ 數據不足,-2.4,-630.0,🔄 轉虧為盈,-3.65,慶騰,0.0,4534.TWO,-18.3
0.13,2025,20.30%,17.5,0.06,-90.0,-89.3,2025-12,1.48%,❌ 暫避觀望,-0.7,-94.5,🌑 雙重衰退,-1.02,建大,72.91666666666666,2106.TW,3.6
-0.41,2025,N/A,31.2000007629,-0.19,-141.41,-89.55,2025-12,N/A,⚪ 數據不足,-51.86,-117.59,🌑 雙重衰退,-44.17,申豐,0.0,6582.TW,-23.249999999999996
-2.55,2025,N/A,12.5,-1.97,-121.74,-90.36999999999999,2025-12,N/A,⚪ 數據不足,-31.37,-103.09,🌑 雙重衰退,-30.69,佑華,0.0,8024.TWO,-97.19999999999999
0.34,2025,25.04%,24.2000007629,0.12,-74.05,-90.62,2025-12,8.41%,❌ 暫避觀望,16.57,-84.21,📉 獲利侵蝕,27.0,映興,45.66037879792453,3597.TWO,7.95
-0.34,2025,46.90%,10.3500003815,-0.24,-70.0,-90.96000000000001,2025-12,-39.20%,⚪ 數據不足,20.96,-4.35,📉 獲利侵蝕,46.84,桂田文創,0.0,4806.TWO,-12.600000000000001
-0.29,2025,N/A,52.9000015259,-1.03,-106.78,-91.37,2025-12,N/A,⚪ 數據不足,-15.41,-148.8,🌑 雙重衰退,-20.75,鑫創電子,0.0,6680.TWO,-36.449999999999996
0.14,2025,N/A,15.8999996185,-0.43,-91.14,-91.77,2025-12,N/A,⚪ 數據不足,0.63,-136.75,🔄 轉虧為盈,-0.47,冠好,0.0,8354.TWO,-21.45
2.81,2025,42.16%,168.5,2.01,-29.75,-92.36,2025-12,2.86%,❌ 暫避觀望,62.61,-34.95,📉 獲利侵蝕,87.19,智原,22.229551451187334,3035.TW,113.7
0.06,2025,N/A,23.7999992371,-0.35,-97.61,-92.62,2025-12,N/A,⚪ 數據不足,-4.99,-128.23,🔄 轉虧為盈,3.65,華祺,0.0,5015.TWO,-10.2
0.49,2025,41.27%,52.2000007629,-0.05,-63.43,-92.73,2025-12,10.21%,⚪ 數據不足,29.3,-107.04,🔄 轉虧為盈,40.54,磐儀,0.0,3594.TWO,-2.6999999999999993
0.01,2025,12.71%,11.3500003815,-0.15,-96.0,-92.89,2025-12,7.26%,⚪ 數據不足,-3.11,-650.0,🔄 轉虧為盈,-6.91,寶隆,0.0,1906.TW,-7.95
-1.53,2025,N/A,40.4500007629,0.44,-112.99,-93.03999999999999,2025-12,N/A,❌ 暫避觀望,-19.95,-96.54,🌑 雙重衰退,-21.78,橘子,98.65853844609757,6180.TWO,6.149999999999999
-4.72,2025,-14.72%,27.8999996185,-3.6,-114.55,-93.33,2025-12,-18.44%,⚪ 數據不足,-21.22,-181.25,🌑 雙重衰退,-14.97,唐榮,0.0,2035.TWO,-181.2
0.04,2025,27.89%,12.25,0.02,-92.73,-93.45,2025-12,-1.07%,⚪ 數據不足,0.72,-96.92,📉 獲利侵蝕,-0.77,鈺德,0.0,3050.TW,-0.30000000000000027
8.43,2025,13.87%,170.0,5.92,-29.4,-93.72,2025-12,5.75%,⚪ 中性觀察,64.32,10.24,📉 獲利侵蝕,80.92,大綜,7.755474452554745,3147.TWO,328.79999999999995
0.08,2025,22.57%,43.7999992371,-0.22,-91.75,-94.11,2025-12,4.08%,⚪ 數據不足,2.36,-130.14,🔄 轉虧為盈,0.54,台嘉碩,0.0,3221.TWO,-1.6500000000000001
-2.24,2025,22.76%,16.75,-2.0,-92.04,-94.87,2025-12,-1.26%,⚪ 數據不足,2.83,-254.55,📉 獲利侵蝕,5.73,廣華-KY,0.0,1338.TW,-97.5
0.89,2025,N/A,92.1999969482,0.58,-72.78,-95.61,2025-12,N/A,❌ 暫避觀望,22.83,-80.2,📉 獲利侵蝕,25.43,擎亞,29.45686803456869,8096.TWO,46.949999999999996
0.1,2025,N/A,118.5,0.05,-93.2,-95.76,2025-12,N/A,❌ 暫避觀望,2.56,-95.69,📉 獲利侵蝕,5.67,邑錡,289.0243902439024,7402.TWO,6.15
-0.15,2025,7.41%,27.0,-0.47,-111.9,-97.75,2025-12,2.54%,⚪ 數據不足,-14.15,-124.87,🌑 雙重衰退,-14.79,燦星旅,0.0,2719.TWO,-11.1
0.06,2025,N/A,53.2999992371,0.64,-97.61,-97.91,2025-12,N/A,❌ 暫避觀望,0.3,-75.94,📉 獲利侵蝕,-1.08,大井泵浦,22.875536153261802,6982.TWO,34.95
0.2,2025,23.68%,29.8500003815,0.04,-87.1,-99.11999999999999,2025-12,-4.87%,❌ 暫避觀望,12.02,-96.64,📉 獲利侵蝕,13.39,協易機,87.79411876911766,4533.TWO,5.1
0.04,2025,20.16%,33.2999992371,-0.1,-94.87,-100.55000000000001,2025-12,-2.95%,❌ 暫避觀望,5.68,37.5,🔄 轉虧為盈,17.21,進泰電子,133.19999694840004,3465.TWO,3.749999999999999
-1.19,2025,N/A,15.8500003815,-0.55,-108.77,-100.82,2025-12,N/A,⚪ 數據不足,-7.95,12.7,🌑 雙重衰退,0.11,欣技,0.0,6160.TWO,-33.300000000000004
0.03,2025,9.08%,23.9500007629,0.03,-96.3,-101.02,2025-12,-2.06%,❌ 暫避觀望,4.72,109.38,📉 獲利侵蝕,4.39,群創,114.0476226804762,3481.TW,3.15
-0.15,2025,N/A,9.8000001907,-0.23,-122.06,-101.05,2025-12,N/A,⚪ 數據不足,-21.01,-141.07,🌑 雙重衰退,-20.17,有益,0.0,9962.TWO,-6.15
-1.65,2025,N/A,30.6000003815,-1.45,-72.63,-102.49,2025-12,N/A,⚪ 數據不足,29.86,-51.58,📉 獲利侵蝕,31.33,旭暉應材,0.0,6698.TW,-67.35000000000001
-3.15,2025,N/A,12.5,-2.53,63.58,-103.30999999999999,2025-12,N/A,⚪ 數據不足,166.89,66.4,⚠️ 獲利稀釋,300.12,華冠,0.0,8101.TW,-136.64999999999998
0.09,2025,13.18%,20.4500007629,0.16,-79.55,-103.47999999999999,2025-12,1.56%,❌ 暫避觀望,23.93,-73.33,📉 獲利侵蝕,26.11,星宇航空,23.77907065453488,2646.TW,12.900000000000002
-0.93,2025,N/A,176.0,-1.59,-93.62,-103.62,2025-12,N/A,⚪ 數據不足,10.0,-355.88,📉 獲利侵蝕,-10.4,鈦昇,0.0,8027.TWO,-72.00000000000001
0.04,2025,N/A,45.25,-0.24,-90.0,-106.02,2025-12,N/A,⚪ 數據不足,16.02,-196.0,🔄 轉虧為盈,15.96,泰藝,0.0,8289.TWO,-7.800000000000001
-1.49,2025,N/A,17.0,-1.02,-109.86,-106.06,2025-12,N/A,⚪ 數據不足,-3.8,-15.91,🌑 雙重衰退,-2.76,正能量智能,0.0,5348.TWO,-55.949999999999996
0.39,2025,16.79%,494.0,-0.09,-86.55,-107.44,2025-12,4.95%,❌ 暫避觀望,20.89,-103.78,🔄 轉虧為盈,-22.96,晶呈科技,1496.9696969696965,4768.TWO,4.950000000000001
-0.67,2025,28.78%,49.9000015259,-2.24,-106.38,-107.8,2025-12,9.33%,⚪ 中性觀察,1.42,-129.31,📉 獲利侵蝕,10.25,永新-KY,11.966427224436451,4557.TW,62.55
-1.72,2025,N/A,24.8500003815,-1.06,-129.33,-108.54000000000002,2025-12,N/A,⚪ 數據不足,-20.79,-1077.78,🌑 雙重衰退,-23.23,上亞科技,0.0,6130.TWO,-58.35
-0.27,2025,N/A,10.6999998093,-0.44,-126.47,-108.75999999999999,2025-12,N/A,⚪ 數據不足,-17.71,-150.0,🌑 雙重衰退,-20.28,萬國通,0.0,9950.TWO,-13.35
0.02,2025,N/A,49.4500007629,-0.46,-99.01,-109.23,2025-12,N/A,⚪ 數據不足,10.22,-120.18,🔄 轉虧為盈,2.29,隆中,0.0,6542.TWO,-8.25
0.05,2025,N/A,25.3500003815,-0.02,-90.74,-110.50999999999999,2025-12,N/A,⚪ 數據不足,19.77,-103.57,🔄 轉虧為盈,23.03,研通,0.0,6229.TWO,-2.399999999999999
-5.61,2025,-3.81%,60.2000007629,-4.54,-106.61,-111.63,2025-12,-23.08%,⚪ 數據不足,5.02,-163.13,📉 獲利侵蝕,11.56,濱川,0.0,1569.TWO,-226.35
-2.86,2025,-12.37%,47.7000007629,-2.24,-106.98,-112.51,2025-12,-29.19%,⚪ 數據不足,5.53,-272.73,📉 獲利侵蝕,0.72,正達,0.0,3149.TW,-111.9
3.56,2025,51.18%,731.0,12.0,-14.42,-112.84,2026-03,30.40%,❌ 暫避觀望,98.42,-15.13,🏰 高護城河,1.32,台灣精銳,24.98291182501709,4583.TW,438.9
2.3,2025,12.45%,80.0,0.27,-44.71,-114.03,2025-12,8.05%,❌ 暫避觀望,69.32,-91.89,📉 獲利侵蝕,54.47,安馳,24.390243902439025,3528.TW,49.199999999999996
2.32,2025,4.22%,51.0,1.68,-8.3,-114.13,2025-12,2.17%,⚪ 中性觀察,105.83,-11.58,📉 獲利侵蝕,166.67,鴻準,8.900523560209423,2354.TW,85.95
-0.06,2025,N/A,30.3999996185,-0.13,-102.22,-114.85,2025-12,N/A,⚪ 數據不足,12.63,-115.29,📉 獲利侵蝕,8.86,凱衛,0.0,5201.TWO,-17.700000000000003
0.51,2025,N/A,18.7000007629,3.44,-76.4,-115.5,2025-12,N/A,⚪ 中性觀察,39.1,209.41,📉 獲利侵蝕,51.38,大研生醫*,2.3086420694938274,7780.TW,121.5
-3.0,2025,3.88%,37.0999984741,-2.59,-117.65,-117.14,2025-12,-6.88%,⚪ 數據不足,-0.51,-247.95,🌑 雙重衰退,-3.42,建通,0.0,2460.TW,-108.3
-0.78,2025,N/A,56.0,-0.36,-122.86,-117.39,2025-12,N/A,⚪ 數據不足,-5.47,-140.0,🌑 雙重衰退,-6.79,星雲,0.0,8047.TWO,-20.25
3.65,2025,15.63%,22.5499992371,3.39,12.42,-117.88000000000001,2025-12,10.37%,⚪ 中性觀察,130.3,525.0,⚠️ 獲利稀釋,44251.78,皇普,2.273185406965726,2528.TW,148.8
-0.22,2025,40.07%,19.3999996185,0.19,-131.88,-119.3,2025-12,-42.60%,❌ 暫避觀望,-12.58,-73.61,🌑 雙重衰退,-11.3,鈺寶-創,74.61538314807693,3150.TW,3.9000000000000004
-1.85,2025,7.45%,14.1000003815,-1.4,-129.63,-120.94999999999999,2025-12,-2.27%,⚪ 數據不足,-8.68,-243.9,🌑 雙重衰退,-6.3,燁輝,0.0,2023.TW,-64.05000000000001
-1.05,2025,2.81%,26.7999992371,-0.19,-118.67,-120.96000000000001,2025-12,-8.09%,⚪ 數據不足,2.29,-103.85,📉 獲利侵蝕,26.14,泰茂,0.0,2230.TWO,-18.75
-0.45,2025,-0.79%,10.1999998093,-0.26,-128.03,-121.2,2025-12,-10.66%,⚪ 數據不足,-6.83,-110.79,🌑 雙重衰退,-3.74,大東,0.0,1441.TW,-0.8999999999999991
-0.81,2025,N/A,16.0499992371,0.0,-140.21,-122.12,2025-12,N/A,❌ 暫避觀望,-18.09,-100.0,🌑 雙重衰退,-11.54,美吉吉-KY,200.6249904637501,8466.TW,1.1999999999999993
-0.34,2025,21.48%,0.0,-0.21,-132.32,-122.50999999999999,2025-12,-2.51%,⚪ 數據不足,-9.81,-127.78,🌑 雙重衰退,-6.81,艾笛森,0.0,3591.TW,0.0
-0.36,2025,21.56%,30.5499992371,-0.17,-125.0,-122.71,2025-12,3.08%,⚪ 數據不足,-2.29,-325.0,🌑 雙重衰退,-2.54,仲琦,0.0,2419.TW,-12.750000000000002
-0.33,2025,-4.05%,12.1000003815,-0.51,-150.77,-123.04,2025-12,-24.47%,⚪ 數據不足,-27.73,-221.43,🌑 雙重衰退,-25.38,偉全,0.0,1465.TW,-18.3
-0.93,2025,N/A,53.0999984741,-1.8,-135.36,-123.62000000000002,2025-12,N/A,⚪ 數據不足,-11.74,-174.07,🌑 雙重衰退,-18.16,九齊,0.0,6494.TWO,-74.4
-0.84,2025,18.97%,26.5,-0.71,-147.06,-124.32000000000001,2025-12,-79.87%,⚪ 數據不足,-22.74,-102.86,🌑 雙重衰退,-25.84,律勝,0.0,3354.TWO,-35.699999999999996
-0.08,2025,2.83%,66.3000030518,-0.07,-117.39,-125.91,2025-12,-0.74%,⚪ 數據不足,8.52,-128.0,📉 獲利侵蝕,2.32,鑫科,0.0,3663.TWO,-1.2000000000000002
-0.61,2025,N/A,13.1999998093,-0.57,-134.86,-126.51000000000002,2025-12,N/A,⚪ 數據不足,-8.35,-126.76,🌑 雙重衰退,1.12,力新,0.0,5202.TWO,-33.3
-1.63,2025,23.65%,120.5,-0.06,-148.96,-127.19000000000001,2025-12,-15.73%,⚪ 數據不足,-21.77,-103.64,🌑 雙重衰退,-18.65,為升,0.0,2231.TW,-19.8
-0.06,2025,8.85%,14.1000003815,-0.14,-137.5,-127.67,2025-12,2.74%,⚪ 數據不足,-9.83,-380.0,🌑 雙重衰退,-7.46,志聯,0.0,2024.TW,-3.75
-4.83,2025,19.66%,47.0999984741,-5.75,-142.57,-130.45999999999998,2025-12,-2.95%,⚪ 數據不足,-12.11,-269.21,🌑 雙重衰退,-12.06,程泰,0.0,1583.TW,-399.0
-0.55,2025,17.06%,25.7000007629,-0.72,-138.3,-130.85000000000002,2025-12,1.24%,⚪ 數據不足,-7.45,-158.97,🌑 雙重衰退,-10.98,旭軟,0.0,3390.TWO,-30.0
-5.14,2025,1.51%,32.5999984741,-4.31,-147.12,-131.88,2025-12,-21.28%,⚪ 數據不足,-15.24,-174.52,🌑 雙重衰退,-17.54,鴻碩,0.0,3092.TW,-208.2
-0.09,2025,N/A,141.5,-1.12,-102.7,-131.91,2025-12,N/A,⚪ 數據不足,29.21,-150.45,📉 獲利侵蝕,27.89,廣閎科,0.0,6693.TWO,-48.45
-0.32,2025,8.50%,29.8500003815,-0.95,-130.48,-132.64999999999998,2025-12,0.94%,⚪ 數據不足,2.17,-439.29,📉 獲利侵蝕,2.41,承啟,0.0,2425.TW,-35.4
-0.56,2025,4.37%,13.25,-0.85,-143.48,-133.85,2025-12,-6.00%,⚪ 數據不足,-9.63,-1316.67,🌑 雙重衰退,-10.29,華紙,0.0,1905.TW,-34.35
-0.61,2025,18.99%,16.9500007629,-0.32,-138.31,-133.95,2025-12,-2.69%,⚪ 數據不足,-4.36,-117.82,🌑 雙重衰退,-5.52,光群雷,0.0,2461.TW,-18.299999999999997
-0.52,2025,N/A,33.2999992371,-0.32,-147.27,-134.34,2025-12,N/A,⚪ 數據不足,-12.93,-145.59,🌑 雙重衰退,-6.38,迅杰,0.0,6243.TW,-13.499999999999998
-5.26,2025,25.62%,0.0,-4.75,-124.23,-134.54,2025-12,-11.28%,⚪ 數據不足,10.31,-176.51,📉 獲利侵蝕,6.21,力士,0.0,4923.TWO,0.0
-0.16,2025,N/A,27.8500003815,-0.08,-141.67,-134.54999999999998,2025-12,N/A,⚪ 數據不足,-7.12,-122.86,🌑 雙重衰退,-5.88,旺玖,0.0,6233.TWO,-6.75
-1.53,2025,N/A,38.75,-0.68,-159.3,-135.03,2025-12,N/A,⚪ 數據不足,-24.27,-128.33,🌑 雙重衰退,-21.06,瀧澤科,0.0,6609.TWO,-40.5
-1.6,2025,7.05%,35.2000007629,-1.15,-146.49,-137.14000000000001,2025-12,-37.72%,⚪ 數據不足,-9.35,-133.82,🌑 雙重衰退,-10.01,錦明,0.0,3230.TWO,-54.15
-0.46,2025,9.34%,70.5,-0.34,-143.4,-139.0,2025-12,-7.19%,⚪ 數據不足,-4.4,-148.57,🌑 雙重衰退,-1.99,公準,0.0,3178.TWO,-11.549999999999999
-1.05,2025,2.66%,30.2000007629,-0.99,-136.36,-139.81,2025-12,-3.16%,⚪ 數據不足,3.45,-321.74,📉 獲利侵蝕,-1.99,菱生,0.0,2369.TW,-45.0
-0.21,2025,17.63%,57.2000007629,-0.18,-147.73,-140.39,2025-12,-5.18%,⚪ 數據不足,-7.34,-150.0,🌑 雙重衰退,-6.57,永光,0.0,1711.TW,-5.7
-0.45,2025,N/A,15.0,-0.48,-147.37,-140.48000000000002,2025-12,N/A,⚪ 數據不足,-6.89,-145.28,🌑 雙重衰退,-8.4,富堡,0.0,8929.TWO,-27.599999999999998
-1.08,2025,18.28%,106.5,-1.17,-140.6,-141.5,2025-12,-0.95%,⚪ 數據不足,0.9,-159.18,📉 獲利侵蝕,0.48,先進光,0.0,3362.TWO,-48.300000000000004
-0.31,2025,N/A,27.4500007629,-0.4,-142.47,-141.62,2025-12,N/A,⚪ 數據不足,-0.85,-145.45,🌑 雙重衰退,-6.76,越峰,0.0,8121.TWO,-18.000000000000004
-1.45,2025,23.18%,46.0499992371,-1.05,-101.39,-141.92000000000002,2025-12,-10.31%,⚪ 數據不足,40.53,-483.33,📉 獲利侵蝕,58.8,皇家美食,0.0,4419.TWO,-51.9
-0.22,2025,N/A,21.7999992371,-0.2,-128.95,-143.7,2025-12,N/A,⚪ 數據不足,14.75,42.86,📉 獲利侵蝕,32.23,淳安,0.0,6283.TW,-15.9
-0.41,2025,0.28%,11.3999996185,-0.34,-164.06,-143.81,2025-12,-7.44%,⚪ 數據不足,-20.25,-187.18,🌑 雙重衰退,-15.72,宏益,0.0,1452.TW,-19.8
13.04,2025,N/A,415.0,9.3,38.44,-144.28,2025-12,N/A,⚪ 數據不足,182.72,61.47,⚠️ 獲利稀釋,266.16,永擎,0.0,7711.TW,0.0
6.77,2025,N/A,568.0,34.51,-19.19,-144.99,2026-03,N/A,⚪ 中性觀察,125.8,6.64,📉 獲利侵蝕,1.76,譜瑞-KY,6.587034674707179,4966.TWO,1293.4499999999998
-7.65,2025,2.51%,17.7000007629,-4.94,-139.68,-145.12,2025-12,-26.32%,⚪ 數據不足,5.44,-64.09,📉 獲利侵蝕,11.34,東碩,0.0,3272.TWO,-228.3
-1.98,2025,N/A,33.7999992371,-0.75,-152.11,-146.98000000000002,2025-12,N/A,⚪ 數據不足,-5.13,-117.9,🌑 雙重衰退,1.42,樂意,0.0,7584.TWO,-9.000000000000002
-2.88,2025,-9.53%,38.8499984741,-2.2,-148.28,-148.89000000000001,2025-12,-33.43%,⚪ 數據不足,0.61,-265.0,📉 獲利侵蝕,2.25,台亞,0.0,2340.TW,-112.5
-0.84,2025,16.92%,25.25,-0.47,-169.49,-150.91000000000003,2025-12,-21.33%,⚪ 數據不足,-18.58,-149.46,🌑 雙重衰退,-19.34,宏佳騰,0.0,1599.TWO,-27.9
-2.57,2025,N/A,18.0,-1.8,18.35,-151.96,2025-12,N/A,⚪ 數據不足,170.31,15.1,⚠️ 獲利稀釋,258.74,益得,0.0,6461.TWO,-88.2
-0.19,2025,N/A,13.4499998093,-0.17,-171.43,-153.38,2025-12,N/A,⚪ 數據不足,-18.05,-72.73,🌑 雙重衰退,-19.7,達運,0.0,6120.TW,-7.65
-6.95,2025,N/A,63.7000007629,-5.09,-169.53,-154.05,2025-12,N/A,⚪ 數據不足,-15.48,-593.15,🌑 雙重衰退,-19.29,台郡,0.0,6269.TW,-254.54999999999998
-0.33,2025,13.67%,14.1000003815,-0.22,-145.21,-155.99,2025-12,-6.40%,⚪ 數據不足,10.78,-120.0,📉 獲利侵蝕,13.79,福永生技,0.0,4183.TWO,-14.85
-0.39,2025,10.83%,26.2999992371,-0.33,-161.9,-156.1,2025-12,-1.32%,⚪ 數據不足,-5.8,-186.84,🌑 雙重衰退,-3.88,雄順,0.0,2073.TWO,-11.55
-2.16,2025,19.48%,23.5,-1.43,0.95,-156.59,2025-12,-2058.21%,⚪ 數據不足,157.54,8.44,⚠️ 獲利稀釋,190.34,醣聯,0.0,4168.TWO,-73.2
11.15,2025,19.64%,54.2999992371,10.18,7.63,-156.63,2025-12,-12.85%,⚪ 中性觀察,164.26,176.63,⚠️ 獲利稀釋,332.14,信立,1.1863665990190082,4303.TWO,686.55
-2.67,2025,31.50%,46.0,0.42,-168.99,-157.55,2025-12,-25.78%,⚪ 數據不足,-11.44,-85.52,🌑 雙重衰退,-11.35,百德,0.0,4563.TWO,-15.450000000000001
0.0,2025,29.35%,22.6499996185,0.22,-100.0,-158.32999999999998,2025-12,-34.05%,⚪ 中性觀察,58.33,-77.08,📉 獲利侵蝕,100.23,天方能源,14.1562497615625,3073.TWO,24.0
-0.52,2025,30.65%,11.25,-0.74,35.21,-160.13,2025-12,-1.86%,⚪ 數據不足,195.34,-127.59,⚠️ 獲利稀釋,192.39,上曜,0.0,1316.TW,-32.25
-2.65,2025,2.13%,25.0499992371,-2.03,-181.91,-160.66,2025-12,-29.37%,⚪ 數據不足,-21.25,-250.0,🌑 雙重衰退,-21.0,榮創,0.0,3437.TW,-93.44999999999999
-0.65,2025,N/A,20.75,-0.65,-165.22,-164.59,2025-12,N/A,⚪ 數據不足,-0.63,-400.0,🌑 雙重衰退,-0.34,新華,0.0,5481.TWO,-29.099999999999998
-0.85,2025,-3.68%,8.8400001526,-0.65,-109.76,-165.82,2025-12,-19.69%,⚪ 數據不足,56.06,13.33,📉 獲利侵蝕,63.23,大飲,0.0,1213.TW,-32.7
-0.39,2025,N/A,17.0499992371,-0.39,-170.91,-167.38,2025-12,N/A,⚪ 數據不足,-3.53,-186.67,🌑 雙重衰退,-8.31,立衛,0.0,5344.TWO,-18.15
-0.35,2025,14.13%,21.7999992371,-0.46,-178.05,-167.48000000000002,2025-12,-0.10%,⚪ 數據不足,-10.57,-205.0,🌑 雙重衰退,-13.22,和勤,0.0,1586.TWO,-23.55
-0.71,2025,N/A,773.0,-0.64,-156.8,-167.58,2025-12,N/A,⚪ 數據不足,10.78,-174.42,📉 獲利侵蝕,8.46,汎銓,0.0,6830.TW,-52.8
-0.32,2025,N/A,22.4500007629,-0.3,82.98,-167.82,2025-12,N/A,⚪ 數據不足,250.8,80.26,⚠️ 獲利稀釋,148.72,馥鴻,0.0,5345.TWO,-14.85
-0.36,2025,N/A,16.3500003815,-0.43,23.4,-168.46,2025-12,N/A,⚪ 數據不足,191.86,-30.3,⚠️ 獲利稀釋,693.83,金耘國際,0.0,4950.TWO,-18.3
-2.47,2025,59.54%,63.2999992371,-4.23,-175.3,-170.71,2025-12,7.94%,⚪ 數據不足,-4.59,-295.83,🏰 高護城河,-2.06,美食-KY,0.0,2723.TW,-55.35000000000002
1.65,2025,N/A,87.9000015259,4.58,18.71,-170.81,2026-03,N/A,⚪ 中性觀察,189.52,-22.77,⚠️ 獲利稀釋,-12.32,杰力,8.16156003025998,5299.TWO,161.55
-1.08,2025,11.07%,16.0,-0.87,-222.73,-171.04,2025-12,-115.34%,⚪ 數據不足,-51.69,-171.9,🌑 雙重衰退,-51.7,台蠟,0.0,1742.TWO,-42.15
-3.55,2025,54.90%,10.5500001907,-1.77,-174.64,-175.23,2025-12,-51.18%,⚪ 數據不足,0.59,-146.32,🏰 高護城河,10.36,雅茗-KY,0.0,2726.TWO,-110.7
-0.88,2025,N/A,20.0,-0.91,-194.62,-176.58,2025-12,N/A,⚪ 數據不足,-18.04,-140.99,🌑 雙重衰退,-21.96,競國,0.0,6108.TW,-43.65
-1.28,2025,31.44%,37.25,-0.76,-184.44,-176.66,2025-12,-45.46%,⚪ 數據不足,-7.78,-85.37,🌑 雙重衰退,3.32,穎漢,0.0,4562.TW,-39.15
-1.09,2025,N/A,39.5,-2.15,-178.42,-176.92,2025-12,N/A,⚪ 數據不足,-1.5,-926.92,🌑 雙重衰退,1.7,南六,0.0,6504.TW,-79.35000000000001
-0.37,2025,45.66%,23.3500003815,-0.26,-181.82,-179.78,2025-12,-9.00%,⚪ 數據不足,-2.04,-163.41,🌑 雙重衰退,-2.33,凌陽,0.0,2401.TW,-12.15
-0.87,2025,13.88%,0.0,-0.82,-188.3,-180.36,2025-12,-9.40%,⚪ 數據不足,-7.94,-174.29,🌑 雙重衰退,-8.03,大立,0.0,4716.TWO,0.0
-0.56,2025,N/A,38.2999992371,-0.94,-116.47,-183.31,2025-12,N/A,⚪ 數據不足,66.84,-230.99,📉 獲利侵蝕,70.32,合邦,0.0,6103.TWO,-42.74999999999999
1.57,2025,N/A,119.0,5.73,9.03,-186.21,2026-03,N/A,⚪ 中性觀察,195.24,19.71,⚠️ 獲利稀釋,6.37,富鼎,8.834446919079435,8261.TW,202.05000000000004
-0.39,2025,9.03%,19.25,-0.36,-181.25,-187.02,2025-12,0.44%,⚪ 數據不足,5.77,-170.59,📉 獲利侵蝕,15.71,寶緯,0.0,4558.TWO,-27.900000000000002
-5.2,2025,16.12%,31.1000003815,0.65,-183.36,-189.48000000000002,2025-12,2.89%,⚪ 數據不足,6.12,-77.78,📉 獲利侵蝕,4.01,大同,0.0,2371.TW,-60.75
-0.49,2025,9.49%,32.5,-0.23,-184.48,-192.04,2025-12,-12.78%,⚪ 數據不足,7.56,-171.88,📉 獲利侵蝕,17.56,茂矽,0.0,2342.TW,-11.1
-0.36,2025,18.44%,34.0,-0.37,-190.0,-194.75,2025-12,1.17%,⚪ 數據不足,4.75,-166.07,📉 獲利侵蝕,1.51,明泰,0.0,3380.TW,-19.8
-1.02,2025,14.87%,47.0999984741,-0.91,-197.14,-194.92999999999998,2025-12,-1.97%,⚪ 數據不足,-2.21,-190.91,🌑 雙重衰退,-14.79,高鋒,0.0,4510.TWO,-39.900000000000006
-0.39,2025,13.72%,28.2999992371,-0.46,-186.67,-195.51999999999998,2025-12,3.00%,⚪ 數據不足,8.85,-1633.33,📉 獲利侵蝕,5.01,銘異,0.0,3060.TW,-15.15
-0.03,2025,27.19%,45.1500015259,0.59,-140.0,-195.97,2025-12,-0.09%,❌ 暫避觀望,55.97,-60.42,📉 獲利侵蝕,62.57,興泰,32.482015486258994,1235.TW,20.85
-0.62,2025,44.07%,39.0,-0.58,-192.54,-198.53,2025-12,-19.63%,⚪ 數據不足,5.99,-190.63,📉 獲利侵蝕,2.76,華義*,0.0,3086.TWO,-22.2
-0.45,2025,23.39%,7.4200000763,-0.79,-197.83,-200.06,2025-12,1.90%,⚪ 數據不足,2.23,-297.5,📉 獲利侵蝕,4.15,南緯,0.0,1467.TW,-30.3
