eps_yoy,gm,pe,est_price,status,advice,rev_yoy,prev_eps,date,prev_year,om,prev_eps_yoy,name,price,prev_rev_yoy,symbol,eps,expansion
6.98,N/A,4.60115598116763,129.75,⚠️ 獲利稀釋,⚪ 中性觀察,871.15,6.34,2026-03,2025,N/A,328.87,富威電力,39.7999992371,164.5,6994.TW,0.48,-864.17
14.77,N/A,12.185413456599898,584.0999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,879.38,15.5,2026-03,2025,N/A,65.55,帆宣,474.5,-15.01,6196.TW,5.08,-864.61
306.25,35.79%,0.0,-52.5,🔄 轉虧為盈,⚪ 數據不足,1172.94,-1.07,2026-03,2025,12.45%,-255.07,晶彩科,80.0,-31.12,3535.TW,0.99,-866.69
90.34,N/A,0.0,-204.45,⚠️ 獲利稀釋,⚪ 數據不足,959.14,-5.17,2026-03,2025,N/A,-275.59,天宇,19.8500003815,-66.93,8171.TWO,-0.2,-868.8
3.39,13.87%,10.163339382940109,330.59999999999997,⚠️ 獲利稀釋,⚪ 中性觀察,877.13,8.43,2026-03,2025,5.75%,-29.4,大綜,224.0,64.32,3147.TWO,3.66,-873.74
-210.71,-0.79%,0.0,-18.6,📉 獲利侵蝕,⚪ 數據不足,663.94,-0.45,2026-03,2025,-10.66%,-128.03,大東,9.0900001526,-6.83,1441.TW,-0.62,-874.6500000000001
-253.33,N/A,0.0,-70.94999999999999,📉 獲利侵蝕,⚪ 數據不足,623.3,-1.68,2026-03,2025,N/A,-272.92,鑫禾,19.1000003815,-0.19,4999.TW,-0.54,-876.63
88.57,N/A,0.0,-84.9,⚠️ 獲利稀釋,⚪ 數據不足,969.39,-1.77,2026-03,2025,N/A,57.14,東典光電,93.0,27.54,6588.TWO,-0.08,-880.8199999999999
-250.0,12.86%,0.0,-46.5,📉 獲利侵蝕,⚪ 數據不足,635.46,-0.96,2026-03,2025,-5.35%,-15.66,建舜電,11.6000003815,6.3,3322.TWO,-0.64,-885.46
180.0,N/A,4.224652087475149,75.45,⚠️ 獲利稀釋,⚪ 中性觀察,1065.47,1.85,2026-03,2025,N/A,48.0,潤泰材,21.25,8.31,8463.TW,0.42,-885.47
-28.43,11.53%,7.187499823391203,129.60000000000002,📉 獲利侵蝕,⚪ 中性觀察,861.36,3.63,2026-03,2025,2.34%,6.89,欣新網,62.0999984741,21.07,2949.TWO,0.74,-889.79
91.84,N/A,6.914682236924603,75.6,⚠️ 獲利稀釋,⚪ 中性觀察,984.81,2.19,2026-03,2025,N/A,1.86,光菱,34.8499984741,25.77,8032.TWO,0.94,-892.9699999999999
-260.0,N/A,0.0,-12.75,📉 獲利侵蝕,⚪ 數據不足,633.91,-0.26,2026-03,2025,N/A,48.0,友勁,9.8299999237,52.32,6142.TW,-0.18,-893.91
98.48,N/A,0.0,-104.69999999999999,⚠️ 獲利稀釋,⚪ 數據不足,992.49,-3.19,2026-03,2025,N/A,-37.72,安國,84.0,30.97,8054.TWO,-0.01,-894.01
918.18,N/A,2.3563217593625914,143.55,⚠️ 獲利稀釋,⚪ 中性觀察,1815.36,4.05,2026-03,2025,N/A,81.45,鑫龍騰,22.5499992371,79.14,3188.TWO,2.24,-897.18
-35.71,8.38%,19.60474247988142,37.95,📉 獲利侵蝕,❌ 暫避觀望,863.6,1.0,2026-03,2025,2.16%,49.25,亞航,49.5999984741,4.89,2630.TW,0.09,-899.3100000000001
-14.75,10.61%,0.0,-82.64999999999999,📉 獲利侵蝕,⚪ 數據不足,891.37,-2.55,2026-03,2025,-45.08%,-5.88,今皓,11.8500003815,-34.5,3011.TW,-0.73,-906.12
-277.78,N/A,0.0,-68.55000000000001,📉 獲利侵蝕,⚪ 數據不足,629.73,-1.52,2026-03,2025,N/A,-603.33,澤米,40.5499992371,-20.15,6742.TW,-0.35,-907.51
-357.14,17.06%,0.0,-33.9,📉 獲利侵蝕,⚪ 數據不足,551.38,-0.55,2026-03,2025,1.24%,-138.3,旭軟,22.5,-7.45,3390.TWO,-0.18,-908.52
151.56,N/A,0.0,-30.749999999999996,🔄 轉虧為盈,⚪ 數據不足,1065.26,-0.6,2026-03,2025,N/A,33.33,慧友,38.5999984741,9.99,5484.TW,0.33,-913.7
-526.67,N/A,0.0,-26.1,📉 獲利侵蝕,⚪ 數據不足,391.62,-1.14,2026-03,2025,N/A,-283.87,明基材,22.7999992371,-4.0,8215.TW,-0.64,-918.29
8.33,14.91%,7.819444338472223,53.99999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,929.95,1.88,2026-03,2025,7.25%,1.06,倚天酷��-創,28.1499996185,25.63,2432.TW,0.26,-921.62
-368.0,N/A,0.0,-26.999999999999996,📉 獲利侵蝕,⚪ 數據不足,557.02,0.11,2026-03,2025,N/A,-95.34,麗清,19.3999996185,-8.52,3346.TW,-0.67,-925.02
53.33,N/A,0.0,-14.7,⚠️ 獲利稀釋,⚪ 數據不足,979.38,-0.22,2026-03,2025,N/A,-128.95,淳安,20.2000007629,14.75,6283.TW,-0.07,-926.05
-26.62,11.63%,7.066436714918033,173.85,📉 獲利侵蝕,⚪ 中性觀察,902.2,5.36,2026-03,2025,3.86%,-37.71,美律,81.9000015259,6.01,2439.TW,1.03,-928.82
-14.29,N/A,6.776504188681948,52.35,📉 獲利侵蝕,⚪ 中性觀察,919.31,1.5,2026-03,2025,N/A,-12.28,松和,23.6499996185,0.57,5016.TWO,0.36,-933.5999999999999
5.0,N/A,4.813953665790699,64.49999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,942.93,2.03,2026-03,2025,N/A,9.24,安倉,20.7000007629,14.56,5548.TWO,0.42,-937.93
-53.13,N/A,5.350089629640933,83.55000000000001,📉 獲利侵蝕,⚪ 中性觀察,888.91,2.27,2026-03,2025,N/A,-17.45,志超,29.7999992371,3.73,8213.TW,0.3,-942.04
-88.24,N/A,11.0909089175,33.0,📉 獲利侵蝕,⚪ 中性觀察,853.85,0.52,2026-03,2025,N/A,-82.78,天剛,24.3999996185,-40.09,5310.TWO,0.06,-942.09
-61.8,5.79%,4.370861039433407,203.85,📉 獲利侵蝕,⚪ 中性觀察,887.43,6.3,2026-03,2025,2.48%,3.11,捷迅,59.4000015259,59.7,2643.TWO,0.68,-949.2299999999999
-52.94,N/A,0.0,-11.55,📉 獲利侵蝕,⚪ 數據不足,901.62,-0.11,2026-03,2025,N/A,52.17,沈氏,17.5,-0.02,8921.TWO,-0.26,-954.56
-89.22,9.91%,4.755784061696658,58.35,📉 獲利侵蝕,⚪ 中性觀察,866.28,1.41,2026-03,2025,-0.28%,981.25,精英,18.5,14.95,2331.TW,0.11,-955.5
766.67,37.77%,8.452012541372548,145.35,⚠️ 獲利稀釋,⚪ 中性觀察,1728.18,5.27,2026-03,2025,36.66%,-34.78,慧洋-KY,81.9000015259,-17.06,2637.TW,1.6,-961.5100000000001
-150.0,7.45%,0.0,-67.64999999999999,📉 獲利侵蝕,⚪ 數據不足,813.75,-1.85,2026-03,2025,-2.27%,-129.63,燁輝,13.8500003815,-8.68,2023.TW,-0.4,-963.75
74.36,1.54%,0.0,-55.05,⚠️ 獲利稀釋,⚪ 數據不足,1042.99,-1.51,2026-03,2025,-34.06%,6.88,位速,15.4499998093,27.53,3508.TWO,-0.1,-968.63
-700.0,15.17%,0.0,-41.400000000000006,📉 獲利侵蝕,⚪ 數據不足,279.91,-1.02,2026-03,2025,-15.09%,9.52,寶德,22.3500003815,5.58,3349.TWO,-0.48,-979.9100000000001
51.72,11.02%,0.0,-252.15000000000003,⚠️ 獲利稀釋,⚪ 數據不足,1032.08,-7.87,2026-03,2025,-2.22%,-8644.44,英利-KY,19.8500003815,-11.17,2239.TW,-1.68,-980.3599999999999
35.29,11.56%,9.880137116952055,43.8,⚠️ 獲利稀釋,⚪ 中性觀察,1018.02,1.26,2026-03,2025,2.51%,-31.87,宏��,28.8500003815,4.14,2353.TW,0.23,-982.73
130.77,N/A,7.99723777980663,54.300000000000004,⚠️ 獲利稀釋,⚪ 中性觀察,1114.03,2.39,2026-03,2025,N/A,-26.77,精星,28.9500007629,-0.51,8183.TWO,0.3,-983.26
-909.09,N/A,0.0,-171.60000000000002,📉 獲利侵蝕,⚪ 數據不足,75.25,-6.69,2026-03,2025,N/A,-259.36,築間,19.8999996185,-14.66,7723.TWO,-0.9,-984.34
151.52,15.72%,0.0,-44.7,🔄 轉虧為盈,⚪ 數據不足,1136.23,-1.42,2026-03,2025,-0.44%,-286.84,易飛網,14.8000001907,2.6,2734.TWO,0.17,-984.71
76.0,N/A,0.0,-27.599999999999998,⚠️ 獲利稀釋,⚪ 數據不足,1061.93,-0.75,2026-03,2025,N/A,58.56,彩晶,12.8999996185,14.78,6116.TW,-0.06,-985.9300000000001
-495.0,N/A,0.0,-118.8,📉 獲利侵蝕,⚪ 數據不足,503.59,-3.49,2026-03,2025,N/A,-1354.17,來思達,14.8999996185,-12.26,8066.TWO,-0.91,-998.5899999999999
-24.24,N/A,7.343259948918495,95.7,📉 獲利侵蝕,⚪ 中性觀察,974.87,2.73,2026-03,2025,N/A,-57.28,豐藝,46.8499984741,-21.83,6189.TW,1.0,-999.11
-753.85,22.76%,0.0,-112.80000000000001,📉 獲利侵蝕,⚪ 數據不足,246.12,-2.24,2026-03,2025,-1.26%,-92.04,廣華-KY,15.4499998093,2.83,1338.TW,-1.15,-999.97
6.82,N/A,0.0,-76.95,⚠️ 獲利稀釋,⚪ 數據不足,1008.82,-2.14,2026-03,2025,N/A,-38.16,浩宇生醫,15.5,-61.92,6872.TWO,-0.41,-1002.0
388.24,N/A,18.28947401885965,17.099999999999998,⚠️ 獲利稀釋,❌ 暫避觀望,1394.7,0.39,2026-03,2025,N/A,-45.83,大展證,20.8500003815,-32.9,6020.TWO,0.49,-1006.46
-125.0,11.52%,0.0,-7.800000000000001,📉 獲利侵蝕,⚪ 數據不足,881.55,-0.82,2026-03,2025,-13.20%,-440.0,耀勝,42.9000015259,26.05,3207.TWO,-0.45,-1006.55
-53.13,9.15%,10.980000305160003,37.49999999999999,📉 獲利侵蝕,⚪ 中性觀察,960.71,1.22,2026-03,2025,0.67%,-31.22,瑞軒,27.4500007629,6.13,2489.TW,0.15,-1013.84
-700.0,29.43%,88.00000190750002,2.999999999999999,📉 獲利侵蝕,❌ 暫避觀望,325.38,0.51,2026-03,2025,-10.81%,189.47,雲嘉南,17.6000003815,-7.75,3191.TWO,-0.32,-1025.38
260.0,N/A,0.0,-6.6000000000000005,🔄 轉虧為盈,⚪ 數據不足,1288.64,-0.16,2026-03,2025,N/A,88.24,德宏,119.5,58.82,5475.TWO,0.24,-1028.64
-900.0,N/A,0.0,-24.150000000000002,📉 獲利侵蝕,⚪ 數據不足,129.28,0.2,2026-03,2025,N/A,25.0,晉弘,56.9000015259,22.72,6796.TW,-0.32,-1029.28
182.35,N/A,22.21374074919847,39.300000000000004,⚠️ 獲利稀釋,❌ 暫避觀望,1219.6,1.36,2026-03,2025,N/A,-33.33,福懋科,58.2000007629,11.07,8131.TW,0.96,-1037.25
200.0,N/A,89.01098901098902,13.649999999999999,⚠️ 獲利稀釋,❌ 暫避觀望,1237.92,0.7,2026-03,2025,N/A,-64.1,南茂,81.0,5.45,8150.TW,0.72,-1037.92
10.0,9.65%,13.390804159195401,13.05,⚠️ 獲利稀釋,⚪ 中性觀察,1053.77,0.45,2026-03,2025,1.10%,-15.09,福壽,11.6499996185,0.36,1219.TW,0.11,-1043.77
-46.67,N/A,0.0,-131.54999999999998,🔄 轉虧為盈,⚪ 數據不足,1000.02,-2.59,2026-03,2025,N/A,-248.85,霖宏,71.9000015259,-7.42,5464.TWO,0.16,-1046.69
-0.9,10.03%,7.18826380995925,184.04999999999998,📉 獲利侵蝕,⚪ 中性觀察,1046.4,5.15,2026-03,2025,3.96%,57.01,神達,88.1999969482,72.06,3706.TW,1.1,-1047.3000000000002
15.79,10.74%,6.708542905251256,59.7,⚠️ 獲利稀釋,⚪ 中性觀察,1074.05,1.62,2026-03,2025,5.38%,8.0,福懋油,26.7000007629,-6.25,1225.TW,0.44,-1058.26
330.0,N/A,0.0,-15.0,🔄 轉虧為盈,⚪ 數據不足,1393.26,-0.3,2026-03,2025,N/A,-300.0,凌巨,15.75,-1.96,8105.TW,0.43,-1063.26
-28.74,N/A,8.666424418604652,412.79999999999995,📉 獲利侵蝕,⚪ 中性觀察,1037.73,11.29,2026-03,2025,N/A,-17.53,富邦媒,238.5,-3.46,8454.TW,2.43,-1066.47
20.0,N/A,11.122047244094489,38.1,⚠️ 獲利稀釋,⚪ 中性觀察,1087.95,1.08,2026-03,2025,N/A,66.15,倍微,28.25,4.86,6270.TWO,0.24,-1067.95
-542.86,27.19%,50.34246575342467,10.949999999999998,📉 獲利侵蝕,❌ 暫避觀望,526.87,-0.03,2026-03,2025,-0.09%,-140.0,興泰,36.75,55.97,1235.TW,-0.54,-1069.73
69.03,10.28%,6.669386090148889,735.45,⚠️ 獲利稀釋,⚪ 中性觀察,1138.84,18.2,2026-03,2025,4.26%,24.57,技嘉,327.0,27.07,2376.TW,7.86,-1069.81
188.24,8.90%,17.821100217477063,32.7,⚠️ 獲利稀釋,❌ 暫避觀望,1259.84,0.6,2026-03,2025,-6.13%,71.43,百容,38.8499984741,-2.48,2483.TW,0.15,-1071.6
17.65,N/A,0.0,-111.9,⚠️ 獲利稀釋,⚪ 數據不足,1100.69,-2.94,2026-03,2025,N/A,-116.18,利勤,8.1499996185,-9.17,4426.TW,-0.28,-1083.04
157.58,N/A,134.47368019526317,2.8499999999999996,⚠️ 獲利稀釋,❌ 暫避觀望,1248.87,0.02,2026-03,2025,N/A,102.7,大拓-KY,25.5499992371,-6.4,8455.TWO,0.19,-1091.29
-250.0,N/A,0.0,-38.1,📉 獲利侵蝕,⚪ 數據不足,848.03,-1.12,2026-03,2025,N/A,-21.74,佳總,5.9200000763,-3.95,5355.TWO,-0.14,-1098.03
-5.88,8.57%,9.171974279299363,23.55,📉 獲利侵蝕,⚪ 中性觀察,1092.42,0.73,2026-03,2025,1.90%,-31.13,東隆興,14.3999996185,-0.68,4401.TWO,0.16,-1098.3000000000002
-200.0,3.78%,44.52381134047618,3.1500000000000004,📉 獲利侵蝕,❌ 暫避觀望,907.13,0.2,2026-03,2025,0.03%,-47.37,三商壽,9.3500003815,-28.43,2867.TW,-0.03,-1107.13
162.5,N/A,19.04761904761905,18.9,⚠️ 獲利稀釋,❌ 暫避觀望,1271.05,0.05,2026-03,2025,N/A,25.0,亞通,24.0,-0.22,6179.TWO,0.27,-1108.55
8.54,N/A,0.0,-98.39999999999999,⚠️ 獲利稀釋,⚪ 數據不足,1119.98,-2.41,2026-03,2025,N/A,8.37,金萬林-創,13.5,9.49,6645.TW,-0.76,-1111.44
-100.0,29.35%,25.952380044166667,12.6,📉 獲利侵蝕,❌ 暫避觀望,1011.49,0.0,2026-03,2025,-34.05%,-100.0,天方能源,21.7999992371,58.33,3073.TWO,0.0,-1111.49
21.49,1.51%,0.0,-204.29999999999998,⚠️ 獲利稀釋,⚪ 數據不足,1134.09,-5.14,2026-03,2025,-21.28%,-147.12,鴻碩,23.75,-15.24,3092.TW,-0.95,-1112.6
135.2,N/A,21.37071651090343,240.74999999999994,⚠️ 獲利稀釋,❌ 暫避觀望,1251.42,6.8,2026-03,2025,N/A,22.08,亞泰金屬,343.0,8.58,6727.TWO,2.94,-1116.22
140.0,N/A,6.4069264895021645,69.3,⚠️ 獲利稀釋,⚪ 中性觀察,1259.13,2.22,2026-03,2025,N/A,22.78,好德,29.6000003815,9.01,3114.TWO,0.73,-1119.13
-260.42,N/A,8.672350419999999,123.15,📉 獲利侵蝕,⚪ 中性觀察,860.45,5.11,2026-03,2025,N/A,-8.26,博弘,71.1999969482,11.23,6997.TWO,-2.31,-1120.8700000000001
64.84,N/A,6.895522388059701,251.25,⚠️ 獲利稀釋,⚪ 中性觀察,1189.95,7.54,2026-03,2025,N/A,17.08,茂綸,115.5,41.88,6227.TWO,3.0,-1125.1100000000001
3200.0,45.87%,11.028368929609929,42.3,⚠️ 獲利稀釋,⚪ 中性觀察,4328.03,1.45,2026-03,2025,37.60%,-43.36,新興,31.1000003815,-0.1,2605.TW,0.66,-1128.0299999999997
50.0,6.52%,0.0,-60.300000000000004,⚠️ 獲利稀釋,⚪ 數據不足,1180.96,-1.76,2026-03,2025,2.26%,-39.68,亞聚,12.6999998093,-4.78,1308.TW,-0.2,-1130.96
120.75,12.43%,4.818401844685231,123.89999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,1252.91,3.3,2026-03,2025,7.27%,-26.67,新光鋼,39.7999992371,15.12,2031.TW,0.22,-1132.16
46.58,N/A,0.0,-121.05000000000001,⚠️ 獲利稀釋,⚪ 數據不足,1179.43,-3.45,2026-03,2025,N/A,62.26,光耀,25.0499992371,-25.98,3666.TWO,-0.4,-1132.8500000000001
0.0,7.45%,0.0,-4.2,📉 獲利侵蝕,⚪ 數據不足,1137.15,-0.15,2026-03,2025,-4.90%,55.88,南紡,12.5,-16.11,1440.TW,-0.05,-1137.15
-105.88,-12.82%,0.0,-0.3000000000000011,📉 獲利侵蝕,⚪ 數據不足,1033.1,-0.54,2026-03,2025,-39.60%,-245.95,永捷,10.3000001907,85.08,4714.TWO,-0.02,-1138.98
60.0,46.90%,0.0,-11.700000000000001,⚠️ 獲利稀釋,⚪ 數據不足,1201.0,-0.34,2026-03,2025,-39.20%,-70.0,桂田文創,9.8599996567,20.96,4806.TWO,-0.04,-1141.0
40.0,N/A,0.0,-1.7999999999999996,⚠️ 獲利稀釋,⚪ 數據不足,1190.45,0.05,2026-03,2025,N/A,-90.74,研通,22.6499996185,19.77,6229.TWO,0.14,-1150.45
8.11,N/A,5.062201102956938,156.75,⚠️ 獲利稀釋,⚪ 中性觀察,1163.07,4.01,2026-03,2025,N/A,4.7,建��,52.9000015259,8.17,3046.TW,1.2,-1154.96
166.67,N/A,0.0,-1.3499999999999996,⚠️ 獲利稀釋,⚪ 數據不足,1325.24,0.68,2026-03,2025,N/A,28.3,榮星,17.25,-0.95,1617.TW,0.08,-1158.57
610.0,N/A,3.6292300147130945,305.85,⚠️ 獲利稀釋,⚪ 中性觀察,1768.76,9.13,2026-03,2025,N/A,51.64,必應,74.0,38.99,6625.TW,1.42,-1158.76
564.0,N/A,12.119437939110071,384.29999999999995,⚠️ 獲利稀釋,⚪ 中性觀察,1727.49,10.62,2026-03,2025,N/A,18.74,巨漢,310.5,24.87,6903.TWO,6.72,-1163.49
149.34,N/A,11.006879299562227,959.4,⚠️ 獲利稀釋,⚪ 中性觀察,1315.37,30.51,2026-03,2025,N/A,63.03,亞翔,704.0,19.04,6139.TW,9.45,-1166.03
1437.5,4.05%,0.0,-31.499999999999993,🔄 轉虧為盈,⚪ 數據不足,2606.42,-0.99,2026-03,2025,-1.33%,-1750.0,台化,60.9000015259,-17.66,1326.TW,1.07,-1168.92
-450.0,N/A,0.0,-6.0,📉 獲利侵蝕,⚪ 數據不足,724.03,-0.1,2026-03,2025,N/A,-134.48,華盈,16.6000003815,10.06,3520.TWO,-0.07,-1174.03
-202.5,20.24%,10.416666666666666,97.2,📉 獲利侵蝕,⚪ 中性觀察,977.75,3.21,2026-03,2025,6.22%,-22.09,江申,67.5,-14.6,1525.TW,-0.82,-1180.25
685.71,10.48%,0.0,-13.799999999999999,🔄 轉虧為盈,⚪ 數據不足,1868.89,-0.43,2026-03,2025,5.07%,-407.14,晟鈦,39.4000015259,13.3,3229.TW,0.55,-1183.18
-780.0,N/A,0.0,-14.4,📉 獲利侵蝕,⚪ 數據不足,410.26,-0.67,2026-03,2025,N/A,-24.07,安力-KY,22.8500003815,18.08,5223.TWO,-0.44,-1190.26
-37.86,N/A,0.0,-52.05,📉 獲利侵蝕,⚪ 數據不足,1167.83,0.26,2026-03,2025,N/A,-35.0,訊芯-KY,380.5,45.18,6451.TW,-1.45,-1205.6899999999998
-1180.0,34.83%,3.0303030303030303,74.25,📉 獲利侵蝕,⚪ 中性觀察,32.83,6.03,2026-03,2025,-28.70%,1502.33,大魯閣,15.0,4.63,1432.TW,-0.54,-1212.83
0.0,5.36%,10.607143129607143,42.0,📉 獲利侵蝕,⚪ 中性觀察,1226.55,1.05,2026-03,2025,1.66%,-4.59,金寶,29.7000007629,-0.55,2312.TW,0.35,-1226.55
-700.0,N/A,58.75969228821707,19.349999999999998,📉 獲利侵蝕,❌ 暫避觀望,530.2,0.95,2026-03,2025,N/A,-54.76,中光電,75.8000030518,-0.23,5371.TWO,-0.3,-1230.2
-1257.14,53.12%,89.15343915343917,28.349999999999994,🏰 高護城河,❌ 暫避觀望,-20.19,2.67,2026-03,2025,6.13%,-49.53,由田,168.5,-9.54,3455.TWO,-0.81,-1236.95
-975.0,16.85%,0.0,-16.200000000000003,📉 獲利侵蝕,⚪ 數據不足,264.19,-0.2,2026-03,2025,-24.14%,-106.76,藝舍-KY,11.5,-68.65,2724.TWO,-0.43,-1239.19
1388.46,N/A,0.0,-19.050000000000004,🔄 轉虧為盈,⚪ 數據不足,2631.9,-1.86,2026-03,2025,N/A,-14.2,力積電,55.7999992371,4.48,6770.TW,3.36,-1243.44
-200.0,N/A,0.0,-39.0,📉 獲利侵蝕,⚪ 數據不足,1050.66,-1.12,2026-03,2025,N/A,-1277.78,台富,12.3500003815,-5.33,1454.TW,-0.2,-1250.66
75.93,N/A,31.89873417721519,59.25,⚠️ 獲利稀釋,❌ 暫避觀望,1328.22,0.89,2026-03,2025,N/A,-72.78,擎亞,126.0,22.83,8096.TWO,1.9,-1252.29
119.7,N/A,0.0,-137.7,🔄 轉虧為盈,⚪ 數據不足,1381.51,-3.48,2026-03,2025,N/A,-56.76,榮科,59.5,-11.09,4989.TW,0.13,-1261.81
87.88,8.50%,0.0,-31.049999999999997,🔄 轉虧為盈,⚪ 數據不足,1357.18,-0.32,2026-03,2025,0.94%,-130.48,承啟,43.2999992371,2.17,2425.TW,0.62,-1269.3000000000002
-6.54,9.56%,4.563885103809524,318.15000000000003,📉 獲利侵蝕,⚪ 中性觀察,1263.41,9.52,2026-03,2025,7.58%,34.08,根基,96.8000030518,51.01,2546.TW,1.43,-1269.95
-124.0,1.56%,5.789473461140351,51.3,📉 獲利侵蝕,⚪ 中性觀察,1147.67,0.68,2026-03,2025,-12.63%,6600.0,建漢,19.7999992371,16.55,3062.TW,-0.54,-1271.67
50.0,4.18%,3.9874410704081633,95.55,⚠️ 獲利稀釋,⚪ 中性觀察,1327.87,1.86,2026-03,2025,-22.27%,173.02,新鉅科,25.3999996185,19.21,3630.TWO,-0.27,-1277.87
-400.0,N/A,0.0,-97.8,📉 獲利侵蝕,⚪ 數據不足,878.17,-2.52,2026-03,2025,N/A,54.46,桓鼎-KY,28.4500007629,-10.68,5543.TWO,-0.75,-1278.17
175.0,14.20%,10.499999706538462,19.5,⚠️ 獲利稀釋,⚪ 中性觀察,1454.03,0.5,2026-03,2025,8.91%,19.51,和桐,13.6499996185,16.5,1714.TW,0.23,-1279.03
76.92,16.83%,0.0,-91.95000000000002,⚠️ 獲利稀釋,⚪ 數據不足,1372.33,-2.68,2026-03,2025,-125.48%,-20.55,蔚華科,114.5,-31.79,3055.TW,-0.15,-1295.4099999999999
39.17,13.39%,11.425339366515837,132.6,⚠️ 獲利稀釋,⚪ 中性觀察,1339.04,3.16,2026-03,2025,3.80%,-4.59,昇貿,101.0,29.36,3305.TW,1.73,-1299.87
40.1,12.45%,19.75550196865526,61.349999999999994,⚠️ 獲利稀釋,❌ 暫避觀望,1340.02,2.3,2026-03,2025,8.05%,-44.71,安馳,80.8000030518,69.32,3528.TW,2.83,-1299.92
141.67,N/A,0.0,-2.8499999999999983,⚠️ 獲利稀釋,⚪ 數據不足,1447.14,0.54,2026-03,2025,N/A,134.62,佳龍,23.3500003815,26.06,9955.TW,0.05,-1305.47
-40.54,-3.41%,0.0,-108.30000000000001,📉 獲利侵蝕,⚪ 數據不足,1296.21,-2.74,2026-03,2025,-18.43%,-491.43,和大,47.6500015259,-8.7,1536.TW,-0.52,-1336.75
40.74,N/A,0.0,-34.05,⚠️ 獲利稀釋,⚪ 數據不足,1380.15,-1.01,2026-03,2025,N/A,-17.44,福華,11.8500003815,10.43,8085.TWO,-0.16,-1339.41
-1140.0,13.67%,0.0,-23.400000000000002,📉 獲利侵蝕,⚪ 數據不足,211.07,-0.33,2026-03,2025,-6.40%,-145.21,福永生技,14.8999996185,10.78,4183.TWO,-0.52,-1351.07
11.76,7.55%,0.0,-224.55,⚠️ 獲利稀釋,⚪ 數據不足,1362.88,-6.25,2026-03,2025,-10.37%,-82.6,山隆,13.6000003815,-24.55,2616.TW,-1.37,-1351.1200000000001
81.37,41.15%,0.0,-19.8,⚠️ 獲利稀釋,⚪ 數據不足,1433.26,0.48,2026-03,2025,17.10%,120.0,陽程,99.1999969482,43.43,3498.TWO,-0.2,-1351.8899999999999
45.14,N/A,0.0,-23.400000000000002,⚠️ 獲利稀釋,⚪ 數據不足,1397.45,-4.2,2026-03,2025,N/A,-150.36,雲豹能源,66.0,96.9,6869.TW,-0.99,-1352.31
-9.09,N/A,0.0,-50.25,📉 獲利侵蝕,⚪ 數據不足,1344.23,-1.43,2026-03,2025,N/A,-22.22,中茂,22.1000003815,-21.87,5205.TWO,-0.36,-1353.32
-114.29,4.20%,0.0,-51.9,📉 獲利侵蝕,⚪ 數據不足,1239.51,-1.4,2026-03,2025,-24.63%,9.68,銘旺科,34.6500015259,59.22,2429.TW,-0.45,-1353.8
73.75,23.60%,0.0,-39.599999999999994,⚠️ 獲利稀釋,⚪ 數據不足,1430.94,-0.73,2026-03,2025,7.93%,32.41,達航科技,77.3000030518,12.25,4577.TWO,-0.21,-1357.19
76.85,N/A,8.155953796195995,142.35,⚠️ 獲利稀釋,⚪ 中性觀察,1437.19,3.16,2026-03,2025,N/A,-29.6,倍力,77.4000015259,-22.72,6874.TWO,1.95,-1360.3400000000001
-200.0,12.71%,0.0,-8.25,📉 獲利侵蝕,⚪ 數據不足,1186.57,0.01,2026-03,2025,7.26%,-96.0,寶隆,10.8999996185,-3.11,1906.TW,-0.03,-1386.57
42.68,8.10%,6.726835322009626,124.65,⚠️ 獲利稀釋,⚪ 中性觀察,1442.9,3.17,2026-03,2025,2.38%,18.73,精技,55.9000015259,18.17,2414.TW,1.17,-1400.22
-1400.0,N/A,289.0243902439025,6.149999999999999,📉 獲利侵蝕,❌ 暫避觀望,3.74,0.59,2026-03,2025,N/A,-47.75,鏵友益,118.5,0.0,6877.TWO,-0.65,-1403.74
13.04,N/A,0.0,-135.45,⚠️ 獲利稀釋,⚪ 數據不足,1417.06,-6.24,2026-03,2025,N/A,-433.33,元晶,25.6000003815,-59.56,6443.TW,-0.2,-1404.02
-1283.33,N/A,0.0,-53.699999999999996,📉 獲利侵蝕,⚪ 數據不足,123.71,-1.14,2026-03,2025,N/A,-394.74,常珵,51.2999992371,19.38,8097.TWO,-0.72,-1407.04
66.67,9.08%,155.17241379310343,4.3500000000000005,⚠️ 獲利稀釋,❌ 暫避觀望,1474.18,0.03,2026-03,2025,-2.06%,-96.3,群創,45.0,4.72,3481.TW,0.2,-1407.51
-70.0,8.16%,0.0,-1.05,📉 獲利侵蝕,⚪ 數據不足,1337.58,0.08,2026-03,2025,-0.43%,-93.16,台榮,11.1999998093,-4.37,1220.TW,-0.17,-1407.58
21.05,N/A,0.0,-11.25,⚠️ 獲利稀釋,⚪ 數據不足,1436.78,0.05,2026-03,2025,N/A,-95.24,高僑,33.9500007629,-26.42,6234.TWO,0.23,-1415.73
90.0,15.30%,16.505376070645163,41.85,⚠️ 獲利稀釋,❌ 暫避觀望,1515.35,0.95,2026-03,2025,3.04%,-52.74,台肥,46.0499992371,1.81,1722.TW,0.19,-1425.35
