prev_eps_yoy,prev_rev_yoy,eps,prev_year,rev_yoy,symbol,expansion,date,gm,om,pe,status,eps_yoy,prev_eps,price,est_price,advice,name
-54.6,29.13,2.62,2025,19.24,6856.TWO,-55.64999999999999,2025-12,N/A,N/A,9.323583180987201,📉 獲利侵蝕,-36.41,1.53,51.0,82.05000000000001,⚪ 中性觀察,鑫傳
-89.16,-19.32,0.28,2025,-16.5,2028.TW,-55.66,2025-12,5.49%,3.23%,25.984847906818185,🌑 雙重衰退,-72.16,0.09,17.1499996185,9.899999999999999,❌ 暫避觀望,威致
10.24,26.46,5.24,2025,26.29,6438.TW,-56.14,2025-12,N/A,N/A,12.421052631578947,📉 獲利侵蝕,-29.85,4.17,177.0,213.75,⚪ 中性觀察,迅得
-87.21,-12.58,0.78,2025,-9.88,2634.TW,-56.21,2025-12,8.73%,4.51%,38.849206954682536,🌑 雙重衰退,-66.09,0.22,48.9500007629,18.9,❌ 暫避觀望,漢翔
-74.8,-11.4,2.67,2025,-9.88,3675.TWO,-56.57999999999999,2025-12,36.51%,9.03%,34.90878938640133,🌑 雙重衰退,-66.46,1.53,210.5,90.44999999999999,❌ 暫避觀望,德微
10.59,70.71,6.3,2025,59.7,2643.TWO,-56.59,2025-12,5.79%,2.48%,4.5405035362968,⚠️ 獲利稀釋,3.11,4.7,66.6999969482,220.35,⚪ 中性觀察,捷迅
-59.32,-10.77,0.68,2025,-12.33,2367.TW,-56.870000000000005,2025-12,8.85%,-4.89%,21.970259655799257,🌑 雙重衰退,-69.2,0.71,59.0999984741,40.35,❌ 暫避觀望,燿華
-77.26,-16.36,1.63,2025,-19.54,3376.TW,-56.970000000000006,2025-12,11.53%,-3.62%,45.14038876889849,🌑 雙重衰退,-76.51,1.23,209.0,69.45,❌ 暫避觀望,新日興
-86.86,-12.67,0.44,2025,-9.94,1584.TWO,-56.980000000000004,2025-12,14.01%,6.58%,0.0,🌑 雙重衰退,-66.92,0.23,0.0,0.0,⚪ 數據不足,精剛
-87.84,-25.07,0.66,2025,-22.51,4561.TWO,-57.36999999999999,2025-12,19.95%,4.03%,31.503760545789472,🌑 雙重衰退,-79.88,0.36,41.9000015259,19.950000000000003,❌ 暫避觀望,健椿
-91.61,-27.61,0.35,2025,-14.5,8927.TWO,-57.59,2025-12,N/A,N/A,37.58620558120689,🌑 雙重衰退,-72.09,0.12,21.7999992371,8.700000000000001,❌ 暫避觀望,北基
-124.6,-78.07,-3.09,2025,-79.25,8089.TWO,-58.02000000000001,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-137.27,-1.85,20.1499996185,-98.85,⚪ 數據不足,康全電訊
-155.56,-30.68,-6.25,2025,-24.55,2616.TW,-58.05,2025-12,7.55%,-10.37%,0.0,🌑 雙重衰退,-82.6,-4.41,13.9499998093,-227.10000000000002,⚪ 數據不足,山隆
-37.5,2.91,1.23,2025,11.63,8068.TWO,-58.150000000000006,2025-12,N/A,N/A,6.385224475699208,📉 獲利侵蝕,-46.52,1.25,24.2000007629,56.85,⚪ 中性觀察,全達
-70.24,-2.97,0.95,2025,-6.01,2235.TWO,-58.410000000000004,2025-12,16.15%,1.41%,14.953271028037383,🌑 雙重衰退,-64.42,0.61,32.0,32.1,⚪ 中性觀察,謚源
-82.04,-14.73,-4.55,2025,-14.95,5907.TW,-58.709999999999994,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-73.66,-3.04,5.3800001144,-157.95,⚪ 數據不足,大洋-KY
-52.17,6.79,-1.53,2025,7.24,3224.TWO,-58.730000000000004,2025-12,15.11%,-12.99%,0.0,📉 獲利侵蝕,-51.49,-1.05,47.0999984741,-54.0,⚪ 數據不足,三顧
-49.41,9.27,3.93,2025,23.56,9945.TW,-58.78,2025-12,N/A,N/A,2.434691665318704,📉 獲利侵蝕,-35.22,2.68,23.2999992371,143.55,⚪ 中性觀察,潤泰新
160.91,63.13,1.85,2025,51.84,8932.TWO,-58.910000000000004,2025-12,N/A,N/A,11.784287616511318,📉 獲利侵蝕,-7.07,2.9,88.5,112.65,⚪ 中性觀察,智通*
-78.46,1.51,2.36,2025,2.72,2739.TW,-58.94,2025-12,44.04%,12.46%,6.871287279782178,📉 獲利侵蝕,-56.22,1.01,34.7000007629,75.75,⚪ 中性觀察,寒舍
-22.06,20.53,12.98,2025,21.02,6725.TWO,-59.14,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-38.12,8.09,350.5,0.0,⚪ 數據不足,矽科宏晟
-62.28,-10.3,3.0,2025,-14.3,6863.TW,-59.17,2025-12,N/A,N/A,9.65909090909091,🌑 雙重衰退,-73.47,2.95,102.0,158.39999999999998,⚪ 中性觀察,永道-KY
-56.66,8.42,3.63,2025,7.87,7788.TW,-59.239999999999995,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-51.37,2.18,0.0,0.0,⚪ 數據不足,松川精密
-300.0,-5.44,0.87,2025,8.08,3006.TW,-59.489999999999995,2025-12,32.33%,20.25%,0.0,🔄 轉虧為盈,-51.41,-2.81,173.0,-76.05000000000001,⚪ 數據不足,晶豪科
-76.11,-17.2,0.93,2025,-15.65,2201.TW,-59.49,2025-12,30.14%,7.44%,10.132075615660376,🌑 雙重衰退,-75.14,0.77,26.8500003815,39.75000000000001,⚪ 中性觀察,裕隆
-204.44,-15.43,0.3,2025,-18.09,3531.TWO,-59.69,2025-12,22.74%,4.80%,0.0,🔄 轉虧為盈,-77.78,-0.47,22.6499996185,-9.6,⚪ 數據不足,先益
-60.02,-6.65,4.18,2025,-2.85,8442.TW,-60.14,2025-12,N/A,N/A,3.9744612320111736,🌑 雙重衰退,-62.99,3.46,49.7999992371,187.95,⚪ 中性觀察,威宏-KY
-58.08,17.51,3.0,2025,12.79,7770.TWO,-60.19,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-47.4,1.53,48.0,0.0,⚪ 數據不足,君曜
-94.05,9.9,0.54,2025,7.08,3141.TWO,-61.39,2025-12,38.56%,-3.65%,80.24193548387096,📉 獲利侵蝕,-54.31,0.05,49.75,9.3,❌ 暫避觀望,晶宏
-79.34,-23.85,0.26,2025,-16.46,4306.TW,-62.71,2025-12,15.11%,5.94%,17.59999974573333,🌑 雙重衰退,-79.17,0.25,13.1999998093,11.25,❌ 暫避觀望,炎洲
-122.4,-78.14,-0.35,2025,-69.02,3313.TWO,-63.019999999999996,2025-12,-74.40%,-413.94%,0.0,🌑 雙重衰退,-132.04,-0.31,12.0500001907,-14.849999999999998,⚪ 數據不足,斐成
-45.45,-23.51,-1.84,2025,-22.39,1721.TW,-63.47,2025-12,-19.76%,-36.39%,0.0,🌑 雙重衰退,-85.86,-1.12,24.2999992371,-61.349999999999994,⚪ 數據不足,三晃
-88.1,7.39,0.38,2025,5.25,8111.TWO,-63.49,2025-12,N/A,N/A,222.90322088419362,📉 獲利侵蝕,-58.24,0.05,69.0999984741,4.6499999999999995,❌ 暫避觀望,立��
-125.84,26.64,-2.38,2025,15.52,2438.TW,-63.89,2025-12,51.08%,-5.91%,0.0,🏰 高護城河,-48.37,-2.11,22.7999992371,-79.20000000000002,⚪ 數據不足,翔耀
99.24,121.07,3.61,2025,105.62,6895.TWO,-64.05000000000001,2025-12,N/A,N/A,22.244094488188978,⚠️ 獲利稀釋,41.57,2.61,169.5,114.3,❌ 暫避觀望,宏碩系統
-89.32,-7.78,3.17,2025,-3.48,8433.TWO,-64.07,2025-12,N/A,N/A,12.75294135597647,🌑 雙重衰退,-67.55,0.71,54.2000007629,63.75,⚪ 中性觀察,弘帆
43.62,-7.45,-0.64,2025,-10.15,3288.TWO,-64.14,2025-12,71.52%,6.07%,0.0,🏰 高護城河,-74.29,-0.56,14.5500001907,-31.200000000000003,⚪ 數據不足,點晶
-40.91,30.86,0.52,2025,17.01,5426.TWO,-64.48,2025-12,N/A,N/A,11.352200778050316,📉 獲利侵蝕,-47.47,0.39,18.0499992371,23.849999999999998,⚪ 中性觀察,振發
-116.01,7.33,1.69,2025,20.34,6643.TWO,-64.75,2025-12,N/A,N/A,627.0833333333334,🔄 轉虧為盈,-44.41,-0.69,602.0,14.399999999999999,❌ 暫避觀望,M31
44.39,94.87,9.04,2025,108.39,3231.TW,-65.2,2025-12,5.62%,3.53%,6.571562207670721,⚠️ 獲利稀釋,43.19,6.43,140.5,320.7,⚪ 中性觀察,緯創
209.22,41.93,14.54,2025,1985.02,8271.TW,-65.57999999999993,2026-03,N/A,N/A,8.43738176314794,⚠️ 獲利稀釋,1919.44,6.7,223.0,396.44999999999993,⚪ 中性觀察,宇瞻
-97.63,-28.19,0.26,2025,-23.91,1323.TW,-65.97,2025-12,15.09%,1.25%,53.513511451621625,🌑 雙重衰退,-89.88,0.06,19.7999992371,5.55,❌ 暫避觀望,永裕
-78.8,-1.45,0.52,2025,-2.19,2611.TW,-66.10000000000001,2025-12,37.12%,5.53%,267.00000762999974,🌑 雙重衰退,-68.29,0.39,13.3500003815,0.7500000000000007,❌ 暫避觀望,志信
-141.03,-19.92,-1.37,2025,-24.07,1310.TW,-66.21000000000001,2025-12,-7.37%,-10.27%,0.0,🌑 雙重衰退,-90.28,-0.94,9.0,-50.24999999999999,⚪ 數據不足,台苯
-78.11,-9.27,0.5,2025,-7.24,3588.TW,-66.27000000000001,2025-12,31.63%,-1.96%,42.72727166020979,🌑 雙重衰退,-73.51,0.37,61.0999984741,21.45,❌ 暫避觀望,通嘉
-90.7,7.47,0.27,2025,9.13,5309.TWO,-66.51,2025-12,N/A,N/A,106.31578679666666,📉 獲利侵蝕,-57.38,0.04,60.5999984741,8.55,❌ 暫避觀望,系統電
-86.34,-4.51,1.97,2025,2.09,3546.TWO,-66.53,2025-12,89.44%,20.17%,18.10389531122078,🏰 高護城河,-64.44,0.47,69.6999969482,57.74999999999999,❌ 暫避觀望,宇峻
-43.16,27.6,-1.79,2025,18.86,3419.TW,-66.78999999999999,2025-12,12.27%,-16.22%,0.0,📉 獲利侵蝕,-47.93,-1.36,15.3000001907,-69.9,⚪ 數據不足,譁裕
-93.42,6.89,-1.88,2025,11.46,4943.TW,-66.92,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-55.46,-1.51,9.3000001907,-90.6,⚪ 數據不足,康控-KY
174.49,81.35,4.2,2025,127.87,4772.TWO,-66.95,2025-12,48.92%,38.48%,34.636563876651984,⚠️ 獲利稀釋,60.92,2.69,314.5,136.2,❌ 暫避觀望,台特化
-112.5,-6.05,-1.92,2025,-9.18,3323.TWO,-67.00999999999999,2025-12,11.17%,-4.33%,0.0,🌑 雙重衰退,-76.19,-1.58,34.25,-79.35,⚪ 數據不足,加百裕
-18.99,11.79,1.02,2025,12.31,8070.TW,-67.1,2025-12,N/A,N/A,13.434903047091415,📉 獲利侵蝕,-54.79,1.49,48.5,54.14999999999999,⚪ 中性觀察,長華*
-126.04,16.32,-17.51,2025,11.11,6462.TWO,-67.17,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-56.06,-12.5,123.5,-585.7500000000001,⚪ 數據不足,神盾
-57.66,15.23,1.44,2025,3.42,8050.TWO,-67.28,2025-12,N/A,N/A,9.839449891261468,📉 獲利侵蝕,-63.86,1.33,42.9000015259,65.4,⚪ 中性觀察,廣積
-42.6,0.32,0.67,2025,-2.5,6224.TW,-67.46,2025-12,N/A,N/A,25.0,🌑 雙重衰退,-69.96,0.98,73.0,43.8,❌ 暫避觀望,聚鼎
-100.71,-19.51,0.29,2025,-17.82,4741.TWO,-67.61000000000001,2025-12,33.55%,3.21%,186.78571156107145,🔄 轉虧為盈,-85.43,-0.01,52.2999992371,4.199999999999999,❌ 暫避觀望,泓瀚
-58.82,18.87,0.12,2025,22.25,6134.TWO,-67.7,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-45.45,0.14,30.6000003815,-1.5,⚪ 數據不足,萬旭
-77.02,-7.86,1.34,2025,-9.64,2066.TWO,-67.86,2025-12,19.80%,-4.97%,8.634651313389831,🌑 雙重衰退,-77.5,1.33,45.8499984741,79.64999999999999,⚪ 中性觀察,世德
-86.03,-11.91,0.9,2025,-11.81,4119.TW,-68.06,2025-12,28.02%,12.04%,21.43181887540909,🌑 雙重衰退,-79.87,0.57,47.1500015259,33.0,❌ 暫避觀望,旭富
53.85,93.9,2.06,2025,97.77,8227.TWO,-68.21,2025-12,N/A,N/A,41.798941798941804,⚠️ 獲利稀釋,29.56,1.4,158.0,56.699999999999996,❌ 暫避觀望,巨有科技
-77.78,-2.33,0.47,2025,-5.05,3434.TWO,-68.60000000000001,2025-12,17.99%,0.82%,16.571428571428573,🌑 雙重衰退,-73.65,0.3,29.0,26.25,❌ 暫避觀望,哲固
-129.13,26.01,-3.19,2025,30.97,8054.TWO,-68.69,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-37.72,-2.42,106.0,-115.05,⚪ 數據不足,安國
-144.58,-31.56,0.05,2025,-26.42,6234.TWO,-68.82,2025-12,N/A,N/A,0.0,🔄 轉虧為盈,-95.24,-0.37,58.0,-11.850000000000001,⚪ 數據不足,高僑
-55.0,-17.56,-1.07,2025,-22.22,1309.TW,-68.85,2025-12,3.28%,-4.04%,0.0,🌑 雙重衰退,-91.07,-0.93,19.2000007629,-43.35,⚪ 數據不足,台達化
-100.61,0.67,0.7,2025,5.45,8150.TW,-69.55,2025-12,N/A,N/A,177.90697674418607,🔄 轉虧為盈,-64.1,-0.01,76.5,6.449999999999999,❌ 暫避觀望,南茂
-35.26,-61.06,-2.97,2025,-59.86,6875.TWO,-70.36999999999999,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-130.23,-2.11,37.0,-113.39999999999999,⚪ 數據不足,國邑*
-92.98,-36.55,-1.29,2025,-37.56,2014.TW,-70.5,2025-12,-3.67%,-6.17%,0.0,🌑 雙重衰退,-108.06,-1.1,17.3999996185,-49.05,⚪ 數據不足,中鴻
-73.79,-1.96,0.27,2025,-4.08,6508.TWO,-70.69,2025-12,N/A,N/A,23.703704056944442,🌑 雙重衰退,-74.77,0.27,25.6000003815,16.200000000000003,❌ 暫避觀望,惠光
-91.88,-13.54,0.43,2025,-9.62,4109.TWO,-70.75,2025-12,24.70%,-7.54%,13.546511184302327,🌑 雙重衰退,-80.37,0.2,11.6499996185,12.9,⚪ 中性觀察,加捷生醫
-69.8,-5.85,0.57,2025,-10.32,1473.TW,-70.81,2025-12,13.69%,-4.13%,5.971428462428571,🌑 雙重衰退,-81.13,0.77,20.8999996185,52.5,⚪ 中性觀察,台南
10.0,-26.19,-15.61,2025,-6.55,4174.TWO,-71.13000000000001,2025-12,-76.10%,-2289.99%,0.0,🌑 雙重衰退,-77.68,-6.21,31.7000007629,-423.0,⚪ 數據不足,浩鼎
-107.89,-23.4,0.24,2025,-24.52,3226.TWO,-71.16000000000001,2025-12,15.90%,4.48%,51.56250000000001,🔄 轉虧為盈,-95.68,-0.34,41.25,11.999999999999998,❌ 暫避觀望,龍鋒
-82.94,-3.86,0.99,2025,-3.28,3003.TW,-71.2,2025-12,21.28%,6.05%,29.210526315789476,🌑 雙重衰退,-74.48,0.5,55.5,28.5,❌ 暫避觀望,健和興
-94.81,-8.5,0.22,2025,-8.96,5450.TWO,-71.57,2025-12,N/A,N/A,45.000000657586206,🌑 雙重衰退,-80.53,0.04,13.0500001907,4.3500000000000005,❌ 暫避觀望,南良
-73.26,-3.32,0.2,2025,-9.36,2012.TW,-71.69,2025-12,13.55%,2.02%,22.089552523432836,🌑 雙重衰退,-81.05,0.25,14.8000001907,10.05,❌ 暫避觀望,春雨
-88.89,-4.94,1.16,2025,-5.35,8941.TWO,-71.73,2025-12,N/A,N/A,12.185791932814206,🌑 雙重衰退,-77.08,0.48,44.5999984741,54.900000000000006,⚪ 中性觀察,關中
-46.15,-5.87,0.14,2025,-5.05,6244.TWO,-72.0,2025-12,N/A,N/A,35.97402696480519,🌑 雙重衰退,-77.05,0.28,27.7000007629,11.550000000000002,❌ 暫避觀望,茂迪
-87.97,8.05,2.23,2025,-1.8,3548.TWO,-72.66,2025-12,10.77%,1.84%,0.0,🌑 雙重衰退,-74.46,0.73,0.0,0.0,⚪ 數據不足,兆利
-51.13,28.81,4.13,2025,25.19,4569.TW,-72.85,2025-12,15.14%,0.74%,17.076631977294227,📉 獲利侵蝕,-47.66,3.23,180.5,158.55,❌ 暫避觀望,六方科-KY
-255.35,-99.58,-0.76,2025,-41.94,6219.TWO,-73.02,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-114.96,-2.47,12.8999996185,-87.75,⚪ 數據不足,富旺
63.33,17.54,-0.13,2025,28.81,4402.TWO,-73.25,2025-12,15.04%,-80.56%,0.0,📉 獲利侵蝕,-44.44,-0.11,14.1499996185,-5.1,⚪ 數據不足,郡都開發
-41.94,137.08,-0.16,2025,123.75,6560.TWO,-73.75,2025-12,N/A,N/A,0.0,⚠️ 獲利稀釋,50.0,-0.88,38.0,-31.049999999999997,⚪ 數據不足,欣普羅
-27.12,35.48,1.91,2025,73.85,2887.TW,-74.55,2025-12,60.04%,25.42%,5.529411764705882,🏰 高護城河,-0.7,1.3,23.5,63.75,⚪ 中性觀察,台新新光金
-58.97,-8.66,0.02,2025,-10.18,2434.TW,-75.53,2025-12,-37.47%,-176.58%,52.24137799499999,🌑 雙重衰退,-85.71,0.32,30.2999992371,8.700000000000001,❌ 暫避觀望,統懋
-105.39,-3.85,0.53,2025,1.33,4543.TWO,-75.73,2025-12,25.17%,7.11%,0.0,🔄 轉虧為盈,-74.4,-0.09,0.0,0.0,⚪ 數據不足,萬在
-48.15,17.91,0.57,2025,6.19,7743.TWO,-75.92,2025-12,N/A,N/A,15.384615384615387,📉 獲利侵蝕,-69.73,0.58,20.0,19.499999999999996,❌ 暫避觀望,金利食安
-74.19,-11.73,-1.64,2025,-8.3,3325.TWO,-75.97,2025-12,2.22%,-15.74%,0.0,🌑 雙重衰退,-84.27,-1.08,12.8000001907,-58.05,⚪ 數據不足,旭品
39.62,122.44,4.85,2025,108.17,6620.TWO,-76.53,2025-12,N/A,N/A,0.0,⚠️ 獲利稀釋,31.64,3.76,74.0999984741,0.0,⚪ 數據不足,漢達
-91.36,-6.43,6.1,2025,-15.8,4763.TW,-76.96000000000001,2025-12,57.83%,50.09%,1.2107496248118812,🏰 高護城河,-92.76,4.94,42.7999992371,530.25,⚪ 中性觀察,材料*-KY
-62.57,-2.61,0.51,2025,-1.9,5244.TW,-77.69,2025-12,N/A,N/A,23.1666670905,🌑 雙重衰退,-79.59,0.64,41.7000007629,26.999999999999996,❌ 暫避觀望,弘凱
164.8,372.94,0.92,2025,237.84,8038.TWO,-77.71000000000001,2025-12,N/A,N/A,25.98802486580838,⚠️ 獲利稀釋,160.13,0.81,43.4000015259,25.05,❌ 暫避觀望,長園科
-266.67,0.33,-1.39,2025,-17.19,8933.TWO,-78.58,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-95.77,-1.1,5.9699997902,-51.45,⚪ 數據不足,愛地雅
-73.12,5.78,11.51,2025,9.26,2327.TW,-78.71000000000001,2025-12,37.30%,24.28%,6.71436973142521,📉 獲利侵蝕,-69.45,8.22,342.5,765.1500000000001,⚪ 中性觀察,國巨*
-99.59,-17.3,0.14,2025,-11.54,8076.TWO,-78.74000000000001,2025-12,N/A,N/A,42.169812040566036,🌑 雙重衰退,-90.28,0.01,22.3500003815,7.95,❌ 暫避觀望,伍豐
-73.93,25.99,0.69,2025,1.31,2540.TW,-78.94,2025-12,20.31%,4.98%,21.526103804859435,📉 獲利侵蝕,-77.63,0.68,53.5999984741,37.35,❌ 暫避觀望,愛山林
-44.76,-47.7,-2.75,2025,-43.59,1591.TWO,-79.17,2025-12,-25.13%,-116.55%,0.0,🌑 雙重衰退,-122.76,-2.09,0.0,0.0,⚪ 數據不足,駿吉-KY
-128.57,-18.87,0.12,2025,-7.88,1449.TW,-79.33,2025-12,0.84%,-27.07%,327.5000095375004,🔄 轉虧為盈,-87.21,-0.28,13.1000003815,0.5999999999999993,❌ 暫避觀望,佳和
-131.03,-23.64,0.33,2025,-4.81,6735.TWO,-79.7,2025-12,N/A,N/A,0.0,🔄 轉虧為盈,-84.51,-0.54,120.5,-10.649999999999999,⚪ 數據不足,美達科技
-97.71,-3.51,0.44,2025,-2.15,8182.TWO,-79.82,2025-12,N/A,N/A,53.73239651535212,🌑 雙重衰退,-81.97,0.04,38.1500015259,10.649999999999999,❌ 暫避觀望,加高
-672.73,56.34,0.26,2025,45.18,6451.TW,-80.18,2025-12,N/A,N/A,0.0,🔄 轉虧為盈,-35.0,-0.64,474.0,-46.050000000000004,⚪ 數據不足,訊芯-KY
40.9,-2.24,1.29,2025,-7.53,8422.TW,-80.26,2025-12,N/A,N/A,1.177833997593763,🌑 雙重衰退,-87.79,10.47,27.9500007629,355.95,⚪ 中性觀察,可寧衛*
-45.51,2.6,1.98,2025,10.44,4912.TW,-80.72,2025-12,22.10%,9.53%,10.674602770925926,📉 獲利侵蝕,-70.28,2.73,80.6999969482,113.39999999999999,⚪ 中性觀察,聯德控股-KY
-140.91,-33.96,-0.25,2025,-35.66,4906.TW,-80.9,2025-12,14.16%,-1.55%,0.0,🌑 雙重衰退,-116.56,-0.45,34.25,-20.55,⚪ 數據不足,正文
-394.25,-17.29,-4.88,2025,-20.15,2338.TW,-80.94,2025-12,5.40%,-14.81%,0.0,🌑 雙重衰退,-101.09,-3.56,47.75,-190.34999999999997,⚪ 數據不足,光罩
-90.83,10.79,0.48,2025,10.3,6432.TWO,-81.64,2025-12,N/A,N/A,58.78787763196971,📉 獲利侵蝕,-71.34,0.11,38.7999992371,9.899999999999999,❌ 暫避觀望,今展科
31.58,-14.19,-0.25,2025,-10.01,6113.TWO,-82.3,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-92.31,-0.13,23.4500007629,-5.1000000000000005,⚪ 數據不足,亞矽
-73.56,6.94,1.72,2025,21.35,1522.TW,-82.68,2025-12,15.03%,0.14%,7.077625570776256,📉 獲利侵蝕,-61.33,1.17,31.0,65.7,⚪ 中性觀察,堤維西
-182.86,0.43,0.08,2025,3.55,3717.TW,-83.55,2025-12,19.34%,7.12%,0.0,🔄 轉虧為盈,-80.0,-0.29,20.0,0.0,⚪ 數據不足,聯嘉投控
-25.0,51.06,0.35,2025,28.45,6921.TW,-83.71,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-55.26,0.21,93.0,0.0,⚪ 數據不足,嘉雨思-創
-4.23,32.38,0.67,2025,19.58,6762.TWO,-83.75,2025-12,N/A,N/A,67.12962962962962,📉 獲利侵蝕,-64.17,0.68,145.0,32.400000000000006,❌ 暫避觀望,達亞
-51.97,-6.12,0.11,2025,-6.07,6158.TWO,-85.13,2025-12,N/A,N/A,14.436090799172934,🌑 雙重衰退,-91.2,0.62,19.2000007629,19.95,⚪ 中性觀察,禾昌
-76.74,-5.31,0.03,2025,-8.17,1611.TW,-85.83,2025-12,37.93%,11.05%,51.52174078913043,🌑 雙重衰退,-94.0,0.1,11.8500003815,3.4499999999999997,❌ 暫避觀望,中電
-43.75,2.18,-2.24,2025,1.1,3543.TW,-86.05999999999999,2025-12,5.62%,-16.08%,0.0,📉 獲利侵蝕,-84.96,-1.16,40.0499992371,-55.95,⚪ 數據不足,州巧
-59.52,37.74,1.09,2025,31.54,6612.TWO,-86.35,2025-12,N/A,N/A,18.891965913628805,📉 獲利侵蝕,-54.81,0.7,68.1999969482,54.150000000000006,❌ 暫避觀望,奈米醫材
-93.18,-6.15,0.04,2025,-5.46,1727.TW,-86.54,2025-12,11.85%,-0.08%,2716.666666666667,🌑 雙重衰退,-92.0,0.03,81.5,0.44999999999999996,❌ 暫避觀望,中華化
-154.37,-10.09,-3.69,2025,-9.04,3714.TW,-86.69999999999999,2025-12,-2.65%,-25.24%,0.0,🌑 雙重衰退,-95.74,-2.62,78.4000015259,-130.50000000000003,⚪ 數據不足,富采
-110.98,-9.76,0.07,2025,-5.25,3016.TW,-87.14,2025-12,11.81%,4.89%,0.0,🔄 轉虧為盈,-92.39,-0.09,98.5999984741,-2.25,⚪ 數據不足,嘉晶
-13.64,-14.16,-1.13,2025,-8.18,3713.TWO,-88.05000000000001,2025-12,0.24%,-22.36%,0.0,🌑 雙重衰退,-96.23,-0.55,14.8999996185,-27.9,⚪ 數據不足,新晶投控
7.31,9.02,0.97,2025,73.94,3169.TWO,-88.1,2026-03,54.20%,26.68%,11.646803900325027,🏰 高護城河,-14.16,3.67,107.5,138.45000000000002,⚪ 中性觀察,亞信
-63.16,-11.44,-1.02,2025,-4.04,3685.TWO,-88.41,2025-12,22.32%,6.52%,0.0,🌑 雙重衰退,-92.45,-0.62,30.2999992371,-36.9,⚪ 數據不足,元創精密
-80.0,-4.45,0.05,2025,-8.56,3490.TWO,-88.42999999999999,2025-12,19.24%,-16.80%,0.0,🌑 雙重衰退,-96.99,0.43,28.5499992371,-2.850000000000001,⚪ 數據不足,單井
-87.62,-0.15,0.08,2025,-4.37,1220.TW,-88.78999999999999,2025-12,8.16%,-0.43%,8.935141385803343e+17,🌑 雙重衰退,-93.16,0.13,12.3999996185,2.0816681711721685e-16,❌ 暫避觀望,台榮
-630.0,-3.65,0.01,2025,-2.4,4534.TWO,-88.89999999999999,2025-12,15.20%,-3.10%,0.0,🔄 轉虧為盈,-91.3,-0.53,23.8999996185,-18.3,⚪ 數據不足,慶騰
-94.5,-1.02,0.13,2025,-0.7,2106.TW,-89.3,2025-12,20.30%,1.48%,71.25000158958332,🌑 雙重衰退,-90.0,0.06,17.1000003815,3.6,❌ 暫避觀望,建大
-117.59,-44.17,-0.41,2025,-51.86,6582.TW,-89.55,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-141.41,-0.19,30.8999996185,-23.249999999999996,⚪ 數據不足,申豐
-103.09,-30.69,-2.55,2025,-31.37,8024.TWO,-90.36999999999999,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-121.74,-1.97,12.6999998093,-97.19999999999999,⚪ 數據不足,佑華
-84.21,27.0,0.34,2025,16.57,3597.TWO,-90.62,2025-12,25.04%,8.41%,45.943396946226414,📉 獲利侵蝕,-74.05,0.12,24.3500003815,7.95,❌ 暫避觀望,映興
-4.35,46.84,-0.34,2025,20.96,4806.TWO,-90.96000000000001,2025-12,46.90%,-39.20%,0.0,📉 獲利侵蝕,-70.0,-0.24,10.3999996185,-12.600000000000001,⚪ 數據不足,桂田文創
-148.8,-20.75,-0.29,2025,-15.41,6680.TWO,-91.37,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-106.78,-1.03,53.0,-36.449999999999996,⚪ 數據不足,鑫創電子
-136.75,-0.47,0.14,2025,0.63,8354.TWO,-91.77,2025-12,N/A,N/A,0.0,🔄 轉虧為盈,-91.14,-0.43,15.6000003815,-21.45,⚪ 數據不足,冠好
-34.95,87.19,2.81,2025,62.61,3035.TW,-92.36,2025-12,42.16%,2.86%,22.29551451187335,📉 獲利侵蝕,-29.75,2.01,169.0,113.7,❌ 暫避觀望,智原
-128.23,3.65,0.06,2025,-4.99,5015.TWO,-92.62,2025-12,N/A,N/A,0.0,🔄 轉虧為盈,-97.61,-0.35,23.6000003815,-10.2,⚪ 數據不足,華祺
-107.04,40.54,0.49,2025,29.3,3594.TWO,-92.73,2025-12,41.27%,10.21%,0.0,🔄 轉虧為盈,-63.43,-0.05,54.7999992371,-2.6999999999999993,⚪ 數據不足,磐儀
-650.0,-6.91,0.01,2025,-3.11,1906.TW,-92.89,2025-12,12.71%,7.26%,0.0,🔄 轉虧為盈,-96.0,-0.15,11.3500003815,-7.95,⚪ 數據不足,寶隆
-96.54,-21.78,-1.53,2025,-19.95,6180.TWO,-93.03999999999999,2025-12,N/A,N/A,94.14633774170733,🌑 雙重衰退,-112.99,0.44,38.5999984741,6.149999999999999,❌ 暫避觀望,橘子
