eps_yoy,est_price,advice,expansion,prev_eps,rev_yoy,symbol,name,eps,gm,prev_rev_yoy,pe,price,date,prev_eps_yoy,status,prev_year,om
-43.27,168.45000000000002,⚪ 中性觀察,-202.45000000000002,5.78,159.18,6486.TWO,互動,0.59,N/A,6.12,6.999109392172752,78.5999984741,2026-03,2.66,📉 獲利侵蝕,2025,N/A
41.46,237.30000000000004,⚪ 中性觀察,-202.66,5.37,244.12,6757.TW,台灣虎航,2.91,N/A,2.9,3.659924243103666,57.9000015259,2026-03,-10.95,⚠️ 獲利稀釋,2025,N/A
-5.07,195.15000000000003,⚪ 中性觀察,-203.09,5.28,198.02,3042.TW,晶技,1.32,32.18%,5.34,14.335126825518829,186.5,2026-03,-15.57,📉 獲利侵蝕,2025,14.07%
19.4,164.55,❌ 暫避觀望,-203.17,4.37,222.57,8028.TW,昇陽半導體,1.61,N/A,26.97,31.905195989061074,350.0,2026-03,51.58,⚠️ 獲利稀釋,2025,N/A
33.56,200.7,⚪ 中性觀察,-203.32999999999998,6.04,236.89,8077.TWO,洛��,1.95,N/A,1.41,3.400597907324365,45.5,2026-03,37.27,⚠️ 獲利稀釋,2025,N/A
-45.41,667.9499999999999,⚪ 中性觀察,-203.49,18.83,158.08,6596.TWO,寬宏藝術,2.08,N/A,78.68,2.0053896935055024,89.3000030518,2026-03,242.99,📉 獲利侵蝕,2025,N/A
-29.35,582.4499999999999,⚪ 中性觀察,-203.71,14.92,174.36,4536.TW,拓凱,3.61,32.65%,-2.91,4.210661859387072,163.5,2026-03,-20.89,📉 獲利侵蝕,2025,10.54%
-3.08,397.04999999999995,⚪ 中性觀察,-203.8,10.2,200.72,4770.TW,上品,2.52,28.63%,-26.81,8.556856819040423,226.5,2026-03,-52.93,📉 獲利侵蝕,2025,14.44%
-83.33,-56.85,⚪ 數據不足,-204.03,-1.84,120.7,3527.TWO,聚積,0.01,39.78%,-19.18,0.0,58.9000015259,2026-03,-757.14,🔄 轉虧為盈,2025,-22.71%
-35.0,-5.25,⚪ 數據不足,-204.3,0.06,169.3,6661.TWO,威健生技,-0.27,N/A,16.55,0.0,18.4500007629,2026-03,20.0,📉 獲利侵蝕,2025,N/A
-68.52,52.35,⚪ 中性觀察,-204.88,1.43,136.36,8404.TW,百和興業-KY,0.17,N/A,8.24,4.885386600888252,17.0499992371,2026-03,55.43,📉 獲利侵蝕,2025,N/A
-84.0,90.3,⚪ 中性觀察,-205.25,3.67,121.25,4746.TW,台耀,0.16,41.59%,2.54,8.803986710963455,53.0,2026-03,180.15,📉 獲利侵蝕,2025,21.37%
17.65,46.2,⚪ 中性觀察,-205.34,1.34,222.99,3652.TW,精聯,0.4,32.08%,0.59,9.999999752305195,30.7999992371,2026-03,7.2,⚠️ 獲利稀釋,2025,2.52%
-25.0,32.7,❌ 暫避觀望,-205.5,0.76,180.5,6202.TW,盛群,0.3,N/A,22.23,29.403669024816512,64.0999984741,2026-03,213.64,📉 獲利侵蝕,2025,N/A
-35.29,30.749999999999996,⚪ 中性觀察,-205.76999999999998,0.72,170.48,5381.TWO,光譜,0.22,N/A,-5.88,12.390243716341464,25.3999996185,2026-03,2.44,📉 獲利侵蝕,2025,N/A
-33.33,50.24999999999999,❌ 暫避觀望,-205.91000000000003,1.58,172.58,6840.TWO,東研信超,0.12,N/A,8.46,18.537312977343284,62.0999984741,2026-03,205.88,📉 獲利侵蝕,2025,N/A
-95.96,56.1,⚪ 中性觀察,-206.02999999999997,2.12,110.07,4554.TWO,橙的,0.04,42.45%,21.26,8.489304812834224,31.75,2026-03,13.37,📉 獲利侵蝕,2025,4.92%
-83.33,-16.8,⚪ 數據不足,-206.51999999999998,-0.36,123.19,6144.TWO,得利影,-0.22,N/A,-7.24,0.0,13.8500003815,2026-03,36.84,📉 獲利侵蝕,2025,N/A
-133.33,-28.650000000000002,⚪ 數據不足,-206.72000000000003,-0.47,73.39,6228.TWO,全譜,-0.07,N/A,19.96,0.0,18.7000007629,2026-03,44.71,📉 獲利侵蝕,2025,N/A
396.72,196.64999999999998,❌ 暫避觀望,-206.91999999999996,6.22,603.64,3163.TWO,波若威,3.03,18.26%,14.65,55.22501906941267,724.0,2026-03,8.17,⚠️ 獲利稀釋,2025,5.03%
-50.0,1.6500000000000001,❌ 暫避觀望,-206.93,0.07,156.93,6164.TW,華興,0.05,N/A,-10.97,124.09090562272726,13.6499996185,2026-03,-87.27,📉 獲利侵蝕,2025,N/A
-72.68,-444.0,⚪ 數據不足,-207.06,-15.61,134.38,4174.TWO,浩鼎,-3.35,-76.10%,-6.55,0.0,28.6499996185,2026-03,-77.68,📉 獲利侵蝕,2025,-2289.99%
-11.67,110.7,⚪ 中性觀察,-207.14,3.18,195.47,6411.TWO,晶焱,0.54,N/A,-10.51,11.680216388644986,86.1999969482,2026-03,-30.29,📉 獲利侵蝕,2025,N/A
-111.11,0.9000000000000001,❌ 暫避觀望,-207.44,-0.22,96.33,3150.TW,鈺寶-創,-0.02,40.07%,-12.58,292.4999872849999,17.5499992371,2026-03,-131.88,📉 獲利侵蝕,2025,-42.60%
77.78,-24.45,⚪ 數據不足,-207.92999999999998,-0.45,285.71,8929.TWO,富堡,-0.06,N/A,-6.89,0.0,14.3999996185,2026-03,-147.37,⚠️ 獲利稀釋,2025,N/A
46.91,117.45,⚪ 中性觀察,-207.98,2.87,254.89,6509.TWO,聚和,1.19,N/A,2.77,6.424010119680716,50.2999992371,2026-03,17.48,⚠️ 獲利稀釋,2025,N/A
17.83,700.9499999999999,⚪ 中性觀察,-208.01999999999998,19.63,225.85,3611.TWO,鼎翰,4.56,32.53%,31.04,4.215707254440402,197.0,2026-03,38.68,⚠️ 獲利稀釋,2025,8.38%
-47.46,43.650000000000006,⚪ 中性觀察,-208.15,1.32,160.69,3128.TWO,昇銳,0.31,N/A,-0.14,7.955326329381443,23.1499996185,2026-03,-22.16,📉 獲利侵蝕,2025,N/A
-53.4,127.35000000000001,⚪ 中性觀察,-208.32,4.63,154.92,3022.TW,威強電,0.96,33.30%,-4.78,9.988221796442874,84.8000030518,2026-03,-46.9,📉 獲利侵蝕,2025,5.30%
113.33,9.450000000000001,❌ 暫避觀望,-208.51,0.23,321.84,2908.TW,特力,0.32,N/A,-8.72,34.7619041563492,21.8999996185,2026-03,-64.62,⚠️ 獲利稀釋,2025,N/A
38.1,73.65,⚪ 中性觀察,-209.41,2.18,247.51,1593.TWO,祺驊,0.58,31.32%,12.31,6.191445950814664,30.3999996185,2026-03,28.24,⚠️ 獲利稀釋,2025,10.89%
185.71,220.2,❌ 暫避觀望,-209.54999999999998,6.6,395.26,6291.TWO,沛亨,3.0,N/A,16.7,28.099455040871934,412.5,2026-03,7.67,⚠️ 獲利稀釋,2025,N/A
10.1,161.25,⚪ 中性觀察,-209.56,4.49,219.66,6170.TWO,統振,1.09,N/A,9.65,4.3906977453860465,47.2000007629,2026-03,32.45,⚠️ 獲利稀釋,2025,N/A
-29.82,75.75,⚪ 中性觀察,-209.69,2.2,179.87,6843.TWO,進典,0.4,N/A,11.04,7.742573955267327,39.0999984741,2026-03,-7.56,📉 獲利侵蝕,2025,N/A
-27.83,223.65,⚪ 中性觀察,-209.85000000000002,6.13,182.02,4417.TWO,金洲,0.83,29.73%,12.91,2.944332764983233,43.9000015259,2026-03,39.0,📉 獲利侵蝕,2025,19.04%
30.16,547.5,❌ 暫避觀望,-209.95000000000002,15.29,240.11,6488.TWO,環球晶,3.97,N/A,-3.24,37.534246575342465,1370.0,2026-03,-25.74,⚠️ 獲利稀釋,2025,N/A
77.78,4.050000000000001,❌ 暫避觀望,-210.27,0.2,288.05,2305.TW,全友,0.16,51.08%,4.08,127.40741305888889,34.4000015259,2026-03,35.71,🏰 高護城河,2025,3.74%
-98.52,974.25,⚪ 中性觀察,-210.28,23.9,111.76,6472.TW,保瑞,0.21,N/A,9.11,6.397228637413394,415.5,2026-03,-38.71,📉 獲利侵蝕,2025,N/A
47.73,69.6,❌ 暫避觀望,-211.19000000000003,2.07,258.92,5425.TWO,台半,0.7,N/A,21.08,21.98275862068966,102.0,2026-03,9.66,⚠️ 獲利稀釋,2025,N/A
8.47,84.75,⚪ 中性觀察,-211.48,2.3,219.95,8482.TW,商億-KY,0.66,N/A,-7.32,8.584070796460177,48.5,2026-03,-48.17,⚠️ 獲利稀釋,2025,N/A
-11.11,-68.24999999999999,⚪ 數據不足,-211.87,-2.61,200.76,1340.TW,勝悅-KY,-0.3,-118.96%,-11.95,0.0,5.3299999237,2026-03,50.57,📉 獲利侵蝕,2025,-391.42%
25.45,119.7,⚪ 中性觀察,-212.18,3.5,237.63,3684.TWO,榮昌,0.7,34.09%,22.61,6.340851939110275,50.5999984741,2026-03,25.0,⚠️ 獲利稀釋,2025,7.78%
-139.29,60.45,⚪ 中性觀察,-212.26,2.51,72.97,4744.TWO,皇將,-0.11,42.43%,12.21,7.915632659677419,31.8999996185,2026-03,216.0,📉 獲利侵蝕,2025,14.38%
8.59,140.1,❌ 暫避觀望,-213.1,4.48,221.69,4977.TW,眾達-KY,-1.18,N/A,-1.54,15.417558886509637,144.0,2026-03,34.45,⚠️ 獲利稀釋,2025,N/A
85.71,26.25,⚪ 中性觀察,-214.08000000000004,0.73,299.79,8423.TWO,保綠-KY,0.26,N/A,1.95,10.11428615022857,17.7000007629,2026-03,25.86,⚠️ 獲利稀釋,2025,N/A
20.51,29.099999999999998,❌ 暫避觀望,-214.20000000000002,1.06,234.71,3441.TWO,聯一光,0.47,25.59%,28.48,35.92783347845361,69.6999969482,2026-03,-24.29,⚠️ 獲利稀釋,2025,8.79%
-97.79,127.04999999999998,⚪ 中性觀察,-215.07,2.85,117.28,2547.TW,日勝生,0.06,47.97%,-12.89,1.3105077191853602,11.1000003815,2026-03,3612.5,📉 獲利侵蝕,2025,18.04%
-19.05,4.050000000000001,❌ 暫避觀望,-215.29000000000002,0.38,196.24,8111.TWO,立��,0.17,N/A,5.25,183.3333333333333,49.5,2026-03,-58.24,📉 獲利侵蝕,2025,N/A
-10.19,101.85,⚪ 中性觀察,-216.07,2.85,205.88,1307.TW,三芳,0.97,31.96%,0.33,4.815905856097201,32.7000007629,2026-03,-23.39,📉 獲利侵蝕,2025,13.66%
-76.23,69.14999999999999,⚪ 中性觀察,-216.39999999999998,1.72,140.17,4167.TWO,松瑞藥,0.29,30.12%,-1.28,4.674620224967462,21.5499992371,2026-03,203.51,📉 獲利侵蝕,2025,9.56%
-50.0,-38.1,⚪ 數據不足,-216.87,-0.83,166.87,3541.TWO,西柏,0.03,36.41%,11.77,0.0,21.8999996185,2026-03,-1950.0,🔄 轉虧為盈,2025,-11.64%
-41.12,-0.4500000000000004,⚪ 數據不足,-217.38,-1.53,176.26,6180.TWO,橘子,0.63,N/A,-19.95,0.0,45.5999984741,2026-03,-112.99,🔄 轉虧為盈,2025,N/A
2.73,131.4,⚪ 中性觀察,-218.46,3.83,221.19,4305.TWO,世坤,1.13,31.11%,3.54,4.703196434121004,41.2000007629,2026-03,-3.53,⚠️ 獲利稀釋,2025,23.00%
7.14,68.39999999999999,⚪ 中性觀察,-218.8,1.99,225.94,2614.TW,東森,0.3,34.49%,-4.79,4.05701754385965,18.5,2026-03,60.48,⚠️ 獲利稀釋,2025,10.29%
-88.24,17.25,❌ 暫避觀望,-219.04000000000002,0.47,130.8,3434.TWO,哲固,0.08,17.99%,-5.05,26.04347892426087,29.9500007629,2026-03,-73.65,📉 獲利侵蝕,2025,0.82%
120.0,11.85,❌ 暫避觀望,-219.60000000000002,0.39,339.6,5328.TWO,華容,0.11,N/A,1.99,84.81012658227849,67.0,2026-03,0.0,⚠️ 獲利稀釋,2025,N/A
-9.93,380.55,⚪ 中性觀察,-219.96,10.06,210.03,6192.TW,巨路,2.63,N/A,-6.01,4.7497043752463535,120.5,2026-03,-4.01,📉 獲利侵蝕,2025,N/A
7.58,185.70000000000002,⚪ 中性觀察,-220.1,5.42,227.68,7712.TWO,博盛半導體,1.42,N/A,-6.13,12.964458804523424,160.5,2026-03,-28.68,⚠️ 獲利稀釋,2025,N/A
29.37,505.79999999999995,❌ 暫避觀望,-220.44,13.82,249.81,3583.TW,辛耘,4.14,37.11%,17.37,24.61447212336892,830.0,2026-03,19.76,⚠️ 獲利稀釋,2025,15.14%
-8.74,74.85000000000001,⚪ 中性觀察,-220.45000000000002,2.17,211.71,2748.TW,雲品,0.94,37.08%,-0.76,8.076152151723447,40.2999992371,2026-03,-30.67,📉 獲利侵蝕,2025,16.89%
22.22,23.25,❌ 暫避觀望,-220.56,0.66,242.78,6174.TWO,安��,0.33,N/A,30.85,38.58064466909678,59.7999992371,2026-03,-12.0,⚠️ 獲利稀釋,2025,N/A
2.48,209.4,⚪ 中性觀察,-220.58,5.46,223.06,2612.TW,中航,1.24,34.11%,5.36,3.882521544620343,54.2000007629,2026-03,6.43,⚠️ 獲利稀釋,2025,23.81%
100.76,852.4499999999999,❌ 暫避觀望,-220.94,23.14,321.7,2308.TW,台達電,7.91,34.59%,31.76,33.52102762625374,1905.0,2026-03,70.65,⚠️ 獲利稀釋,2025,16.35%
-12.22,376.20000000000005,⚪ 中性觀察,-220.95,11.21,208.73,2615.TW,萬海,2.73,23.92%,-13.25,3.2177032275996806,80.6999969482,2026-03,-33.63,📉 獲利侵蝕,2025,18.94%
26.67,-6.6,⚪ 數據不足,-220.98000000000002,-0.06,247.65,6225.TW,天瀚,-0.11,N/A,0.42,0.0,25.5499992371,2026-03,14.29,⚠️ 獲利稀釋,2025,N/A
136.36,52.65,❌ 暫避觀望,-221.37,1.64,357.73,1815.TWO,富喬,0.79,29.01%,40.69,25.384614949886043,89.0999984741,2026-03,1116.67,⚠️ 獲利稀釋,2025,12.18%
105.83,215.25,❌ 暫避觀望,-221.37,5.89,327.2,8091.TWO,翔名,2.56,N/A,6.82,20.069686411149828,288.0,2026-03,-25.14,⚠️ 獲利稀釋,2025,N/A
14.44,141.9,⚪ 中性觀察,-221.45,3.81,235.89,4904.TW,遠傳,1.03,27.10%,5.47,10.676532769556024,101.0,2026-03,7.02,⚠️ 獲利稀釋,2025,14.21%
-95.26,25.499999999999996,❌ 暫避觀望,-221.71,-0.67,126.45,4557.TW,永新-KY,0.11,28.78%,1.42,30.000000000000004,51.0,2026-03,-106.38,🔄 轉虧為盈,2025,9.33%
-17.65,269.40000000000003,⚪ 中性觀察,-222.23000000000002,7.99,204.58,6953.TWO,家碩,1.26,N/A,1.72,12.694877505567929,228.0,2026-03,0.0,📉 獲利侵蝕,2025,N/A
10.2,10.05,❌ 暫避觀望,-222.31,-0.14,232.51,2390.TW,云辰,0.54,19.09%,-3.19,18.059702061940296,12.1000003815,2026-03,88.8,🔄 轉虧為盈,2025,-7.49%
25.93,-34.8,⚪ 數據不足,-222.37,-0.95,248.3,4934.TW,太極,-0.2,-156.07%,-75.71,0.0,16.2999992371,2026-03,54.11,⚠️ 獲利稀釋,2025,-456.27%
62.5,-66.75,⚪ 數據不足,-223.07999999999998,-0.93,285.58,8027.TWO,鈦昇,-0.22,N/A,10.0,0.0,239.0,2026-03,-93.62,⚠️ 獲利稀釋,2025,N/A
6.32,255.29999999999998,⚪ 中性觀察,-223.92000000000002,6.81,230.24,1773.TW,勝一,2.02,37.55%,4.01,10.663924794359577,181.5,2026-03,-5.55,⚠️ 獲利稀釋,2025,23.35%
19.05,118.94999999999999,⚪ 中性觀察,-224.42,2.92,243.47,2852.TW,第一保,1.0,31.15%,-3.05,3.3921815407944518,26.8999996185,2026-03,-2.67,⚠️ 獲利稀釋,2025,10.03%
-44.64,155.54999999999998,⚪ 中性觀察,-224.67000000000002,4.67,180.03,3687.TWO,歐買尬,0.31,39.69%,6.13,7.039537126325941,73.0,2026-03,100.43,📉 獲利侵蝕,2025,12.64%
-12.12,311.55000000000007,⚪ 中性觀察,-225.48000000000002,8.43,213.36,3005.TW,神基,1.74,31.02%,10.6,5.464612421762157,113.5,2026-03,16.67,📉 獲利侵蝕,2025,14.37%
240.0,-10.95,⚪ 數據不足,-226.13,-0.36,466.13,2419.TW,仲琦,0.07,21.56%,-2.29,0.0,27.2000007629,2026-03,-125.0,🔄 轉虧為盈,2025,3.08%
9.69,1453.65,⚪ 中性觀察,-226.3,38.2,235.99,6781.TW,AES-KY,10.64,N/A,59.42,10.783200908059023,1045.0,2026-03,50.45,⚠️ 獲利稀釋,2025,N/A
31.5,174.9,⚪ 中性觀察,-226.39,4.83,257.89,6417.TWO,韋僑,1.67,N/A,7.83,10.591766723842195,123.5,2026-03,11.03,⚠️ 獲利稀釋,2025,N/A
7.77,115.8,⚪ 中性觀察,-226.45,3.28,234.22,1708.TW,東鹼,1.11,33.86%,-3.29,7.240932840142488,55.9000015259,2026-03,-16.11,⚠️ 獲利稀釋,2025,19.41%
-21.29,249.14999999999998,⚪ 中性觀察,-226.67999999999998,6.7,205.39,2233.TW,宇隆,1.59,30.63%,-10.49,13.816977724262493,229.5,2026-03,-38.87,📉 獲利侵蝕,2025,10.84%
-96.15,-110.25,⚪ 數據不足,-227.62,-3.97,131.47,4919.TW,新唐,0.02,34.28%,-4.48,0.0,156.5,2026-03,-863.46,🔄 轉虧為盈,2025,-9.71%
30.0,168.45000000000002,⚪ 中性觀察,-227.64999999999998,4.64,257.65,7713.TWO,威力德生醫,1.17,N/A,11.92,6.295636415690115,70.6999969482,2026-03,12.22,⚠️ 獲利稀釋,2025,N/A
-23.48,274.5,⚪ 中性觀察,-227.66,7.17,204.18,6637.TWO,醫影,1.01,N/A,40.45,3.562841363289617,65.1999969482,2026-03,1.91,📉 獲利侵蝕,2025,N/A
54.39,224.70000000000002,❌ 暫避觀望,-227.66000000000003,6.71,282.05,5483.TWO,中美晶,1.83,N/A,-1.89,17.289719626168225,259.0,2026-03,-23.02,⚠️ 獲利稀釋,2025,N/A
100.0,-15.75,⚪ 數據不足,-227.72000000000003,-0.61,327.72,2461.TW,光群雷,0.3,18.99%,-4.36,0.0,16.8999996185,2026-03,-138.31,🔄 轉虧為盈,2025,-2.69%
-46.55,70.5,⚪ 中性觀察,-227.95,1.77,181.4,3492.TWO,長盛,0.31,27.24%,4.69,4.819148855,22.6499996185,2026-03,9.26,📉 獲利侵蝕,2025,-0.96%
168.33,97.19999999999999,⚪ 中性觀察,-228.05999999999997,3.76,396.39,6021.TWO,美好證,0.83,N/A,35.14,6.0262344501697545,39.0499992371,2026-03,161.27,⚠️ 獲利稀釋,2025,N/A
50.0,10.950000000000001,⚪ 中性觀察,-228.39999999999998,0.33,278.4,2511.TW,太子,0.06,N/A,10.32,11.835616908630136,8.6400003433,2026-03,73.68,⚠️ 獲利稀釋,2025,N/A
10.42,22.8,⚪ 中性觀察,-228.70000000000002,3.41,239.12,1456.TW,怡華,-0.43,46.73%,-20.46,9.17763145348684,13.9499998093,2026-03,207.21,⚠️ 獲利稀釋,2025,248.16%
-16.25,102.75,⚪ 中性觀察,-228.72,2.6,212.47,1712.TW,興農,0.67,29.22%,-1.68,5.773722516364964,39.5499992371,2026-03,4.0,📉 獲利侵蝕,2025,5.88%
20.69,175.95,⚪ 中性觀察,-228.74,4.6,249.43,1294.TWO,漢田生技,1.41,37.68%,4.02,4.901960784313726,57.5,2026-03,-19.33,⚠️ 獲利稀釋,2025,21.70%
-69.62,1214.3999999999999,⚪ 中性觀察,-229.48000000000002,31.68,159.86,2603.TW,長榮,3.84,17.92%,-18.23,2.470355731225297,200.0,2026-03,-50.82,📉 獲利侵蝕,2025,9.72%
-162.5,10.65,⚪ 中性觀察,-230.3,0.4,67.8,8176.TWO,智捷,-0.1,N/A,-33.62,14.36619691450704,10.1999998093,2026-03,-9.3,📉 獲利侵蝕,2025,N/A
9.31,741.45,⚪ 中性觀察,-230.49,20.1,239.8,1476.TW,儒鴻,6.69,30.19%,3.15,6.858183289500302,339.0,2026-03,-16.94,⚠️ 獲利稀釋,2025,19.16%
3.57,159.60000000000002,⚪ 中性觀察,-230.55,4.96,234.12,5519.TW,隆大,0.58,N/A,-12.79,2.6738722521522553,28.4500007629,2026-03,27.18,⚠️ 獲利稀釋,2025,N/A
140.0,1.5,❌ 暫避觀望,-231.07999999999998,0.08,371.08,3221.TWO,台嘉碩,0.36,22.57%,2.36,542.999992371,54.2999992371,2026-03,-91.75,⚠️ 獲利稀釋,2025,4.08%
8.7,-1.65,⚪ 數據不足,-232.82000000000002,0.87,241.52,2705.TW,六福,-0.21,39.55%,-1.47,0.0,16.2999992371,2026-03,89.13,⚠️ 獲利稀釋,2025,16.76%
250.0,2.2500000000000004,❌ 暫避觀望,-232.82999999999998,0.12,482.83,6134.TWO,萬旭,0.15,N/A,22.25,187.6666641233333,28.1499996185,2026-03,-45.45,⚠️ 獲利稀釋,2025,N/A
123.33,54.300000000000004,❌ 暫避觀望,-233.35000000000002,1.54,356.68,3645.TW,達邁,0.67,31.33%,5.64,20.82872970328729,75.4000015259,2026-03,-14.53,⚠️ 獲利稀釋,2025,12.18%
-46.31,337.34999999999997,⚪ 中性觀察,-234.14000000000001,10.74,187.83,6279.TWO,胡連,1.6,N/A,11.63,5.3134726545131175,119.5,2026-03,-15.51,📉 獲利侵蝕,2025,N/A
-53.4,64.80000000000001,⚪ 中性觀察,-234.29,2.01,180.89,4568.TWO,科際精密,0.48,N/A,3.87,9.201388888888888,39.75,2026-03,-28.06,📉 獲利侵蝕,2025,N/A
-143.75,-81.75000000000001,⚪ 數據不足,-234.29000000000002,-2.25,90.54,3672.TWO,康聯訊,-0.39,28.80%,-20.4,0.0,14.0,2026-03,3.03,📉 獲利侵蝕,2025,-34.01%
-46.51,28.65,❌ 暫避觀望,-235.97,0.59,189.46,1570.TWO,力肯,0.23,21.84%,-32.43,20.366492945497384,38.9000015259,2026-03,-73.78,📉 獲利侵蝕,2025,-16.24%
-107.14,-35.550000000000004,⚪ 數據不足,-237.69,-1.19,130.55,6160.TWO,欣技,-0.29,N/A,-7.95,0.0,15.75,2026-03,-108.77,📉 獲利侵蝕,2025,N/A
29.57,284.1,⚪ 中性觀察,-237.82999999999998,10.18,267.4,6957.TW,裕慶-KY,1.51,N/A,-4.74,13.173178458289334,249.5,2026-03,-25.35,⚠️ 獲利稀釋,2025,N/A
-15.53,566.7,⚪ 中性觀察,-238.01,14.65,222.48,1477.TW,聚陽,4.35,26.73%,-3.08,5.809952355743779,219.5,2026-03,-12.17,📉 獲利侵蝕,2025,13.46%
-36.51,0.0,⚪ 數據不足,-238.01999999999998,1.35,201.51,1780.TWO,立弘,0.4,N/A,5.28,0.0,22.7000007629,2026-03,28.57,📉 獲利侵蝕,2025,N/A
-45.95,2.55,❌ 暫避觀望,-238.25,0.2,192.3,4533.TWO,協易機,0.2,23.68%,12.02,163.52940727705882,27.7999992371,2026-03,-87.1,📉 獲利侵蝕,2025,-4.87%
-54.02,1585.35,⚪ 中性觀察,-238.51000000000002,40.23,184.49,6409.TW,旭隼,4.46,N/A,-10.05,9.650865739426624,1020.0,2026-03,-16.23,📉 獲利侵蝕,2025,N/A
236.36,197.85000000000002,❌ 暫避觀望,-238.64,5.59,475.0,6584.TWO,南俊國際,3.37,N/A,26.42,48.74905231235784,643.0,2026-03,82.47,⚠️ 獲利稀釋,2025,N/A
6.12,86.25,⚪ 中性觀察,-238.93,2.23,245.05,6792.TW,詠業,0.53,N/A,7.01,9.895652439286957,56.9000015259,2026-03,5.83,⚠️ 獲利稀釋,2025,N/A
194.87,134.55,⚪ 中性觀察,-239.19,3.66,434.06,2851.TW,中再保,2.3,24.99%,0.05,4.113712544693422,36.9000015259,2026-03,16.56,⚠️ 獲利稀釋,2025,21.14%
-62.5,15.0,❌ 暫避觀望,-239.54,0.58,177.04,1410.TW,南染,0.03,31.89%,-20.15,27.0,27.0,2026-03,3.51,📉 獲利侵蝕,2025,4.46%
-39.13,63.6,⚪ 中性觀察,-239.60999999999999,2.01,200.48,5489.TWO,彩富,0.29,N/A,-6.27,11.46226379106132,48.5999984741,2026-03,-16.02,📉 獲利侵蝕,2025,N/A
-49.09,106.65,⚪ 中性觀察,-239.63,3.87,190.54,6470.TWO,宇智,0.84,N/A,-0.56,6.736990369324895,47.9000015259,2026-03,7.5,📉 獲利侵蝕,2025,N/A
-100.0,-7.5,⚪ 數據不足,-239.8,-0.2,139.8,2405.TW,輔信,0.0,27.81%,4.47,0.0,17.2000007629,2026-03,-766.67,📉 獲利侵蝕,2025,-9.73%
-150.0,62.699999999999996,❌ 暫避觀望,-239.95999999999998,1.94,89.96,3580.TWO,友威科,-0.18,63.82%,-34.55,21.961723218133972,91.8000030518,2026-03,-61.35,🏰 高護城河,2025,13.96%
35.71,-21.150000000000002,⚪ 數據不足,-240.05999999999997,-0.63,275.77,5905.TWO,南仁湖,-0.09,N/A,9.65,0.0,9.0900001526,2026-03,-29.17,⚠️ 獲利稀釋,2025,N/A
55.56,302.1,⚪ 中性觀察,-241.35000000000002,8.49,296.91,8462.TW,柏文,2.42,N/A,18.4,7.944389275074478,160.0,2026-03,79.87,⚠️ 獲利稀釋,2025,N/A
-179.87,-50.550000000000004,⚪ 數據不足,-241.43,-1.98,61.56,7584.TWO,樂意,-1.23,N/A,-5.13,0.0,28.4500007629,2026-03,-152.11,📉 獲利侵蝕,2025,N/A
-9.3,46.65,❌ 暫避觀望,-242.21,1.28,232.91,4542.TWO,科嶠,0.4,35.25%,37.66,116.88102893890675,363.5,2026-03,1500.0,📉 獲利侵蝕,2025,7.09%
-96.55,23.400000000000002,❌ 暫避觀望,-242.26,0.8,145.71,4160.TWO,訊聯基因,0.01,N/A,-8.88,26.057693285833334,40.6500015259,2026-03,-60.98,📉 獲利侵蝕,2025,N/A
125.0,55.05,⚪ 中性觀察,-243.26999999999998,1.16,368.27,6151.TWO,晉倫,0.72,N/A,3.42,10.272479771907356,37.7000007629,2026-03,-21.62,⚠️ 獲利稀釋,2025,N/A
25.0,-50.550000000000004,⚪ 數據不足,-243.82999999999998,-1.45,268.83,4419.TWO,皇家美食,-0.27,23.18%,40.53,0.0,46.4000015259,2026-03,-101.39,⚠️ 獲利稀釋,2025,-10.31%
-13.64,84.9,⚪ 中性觀察,-244.16000000000003,2.67,230.52,8048.TWO,德勝,0.57,N/A,-0.76,10.441695843480565,59.0999984741,2026-03,13.14,📉 獲利侵蝕,2025,N/A
-3.96,551.7,⚪ 中性觀察,-245.45000000000002,13.95,241.49,3570.TWO,大塚,4.12,31.73%,15.7,4.513322457857531,166.0,2026-03,7.47,📉 獲利侵蝕,2025,11.86%
20.59,160.64999999999998,❌ 暫避觀望,-245.59,4.31,266.18,2049.TW,上銀,1.64,27.05%,-0.53,30.999066293183944,332.0,2026-03,-22.62,⚠️ 獲利稀釋,2025,4.85%
31.1,548.6999999999999,⚪ 中性觀察,-245.59,14.66,276.69,8016.TW,矽創,4.6,N/A,6.59,8.064516129032258,295.0,2026-03,-5.53,⚠️ 獲利稀釋,2025,N/A
33.7,110.1,⚪ 中性觀察,-245.93,2.55,279.63,8473.TW,山林水,1.23,N/A,51.31,6.362397924100817,46.7000007629,2026-03,177.17,⚠️ 獲利稀釋,2025,N/A
81.48,-29.1,⚪ 數據不足,-246.03999999999996,-0.9,327.52,2332.TW,友訊,-0.05,23.50%,-7.14,0.0,22.5,2026-03,-1600.0,⚠️ 獲利稀釋,2025,-6.21%
-48.0,33.9,⚪ 中性觀察,-247.52,1.06,199.52,3567.TWO,逸昌,0.13,34.78%,-10.64,12.411504087212391,28.0499992371,2026-03,-43.32,📉 獲利侵蝕,2025,18.49%
62.61,190.05,⚪ 中性觀察,-247.78999999999996,5.32,310.4,2248.TW,華勝-KY,1.87,31.94%,-0.48,5.161799646874505,65.4000015259,2026-03,-19.0,⚠️ 獲利稀釋,2025,17.40%
