price,expansion,gm,eps,prev_eps,prev_eps_yoy,symbol,advice,pe,date,om,status,prev_year,est_price,eps_yoy,rev_yoy,name,prev_rev_yoy
26.5,-689.51,13.94%,0.08,0.27,-15.15,3516.TWO,❌ 暫避觀望,66.25,2026-03,-0.53%,⚠️ 獲利稀釋,2025,6.0,33.33,722.84,亞帝歐,-14.0
17.2999992371,-690.11,13.88%,0.17,-0.87,-188.3,4716.TWO,⚪ 數據不足,0.0,2026-03,-9.40%,🔄 轉虧為盈,2025,-43.199999999999996,147.22,837.33,大立,-7.94
14.8000001907,-697.3399999999999,N/A,-0.28,-2.13,-1352.94,5546.TW,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-67.35000000000001,69.57,766.91,永固-KY,-30.78
386.0,-699.9399999999999,20.14%,2.05,9.05,-48.92,3211.TWO,❌ 暫避觀望,17.08720672864099,2026-03,13.68%,⚠️ 獲利稀釋,2025,338.85,89.72,789.66,順達,-4.98
210.0,-700.27,18.28%,-0.5,-1.08,-140.6,3362.TWO,⚪ 數據不足,0.0,2026-03,-0.95%,📉 獲利侵蝕,2025,-59.85,-285.19,415.08,先進光,0.9
46.5999984741,-701.1,12.48%,-0.16,1.56,-22.0,2328.TW,⚪ 中性觀察,13.314285278314285,2026-03,4.05%,📉 獲利侵蝕,2025,52.5,-138.1,563.0,廣宇,-0.23
50.4000015259,-704.92,15.30%,1.02,4.03,45.42,3694.TW,⚪ 中性觀察,4.96063007144685,2026-03,3.72%,⚠️ 獲利稀釋,2025,152.4,29.87,734.79,海華,23.39
161.5,-705.43,11.11%,4.04,6.8,-15.42,2377.TW,⚪ 中性觀察,8.696822832525578,2026-03,2.63%,⚠️ 獲利稀釋,2025,278.55,218.11,923.54,微星,16.34
21.0,-705.89,10.04%,0.64,1.62,20.0,2069.TW,⚪ 中性觀察,5.147058823529411,2026-03,4.08%,⚠️ 獲利稀釋,2025,61.2,52.38,758.27,運錩,-5.8
619.0,-708.18,N/A,7.19,24.76,28.04,6691.TW,⚪ 中性觀察,10.468459326906816,2026-03,N/A,⚠️ 獲利稀釋,2025,886.95,26.37,734.55,洋基工程,47.13
69.3000030518,-710.79,N/A,2.54,10.64,41.49,5511.TWO,⚪ 中性觀察,3.0461539802989015,2026-03,N/A,⚠️ 獲利稀釋,2025,341.25,120.87,831.66,德昌,17.97
29.0,-712.44,N/A,0.38,1.45,-12.65,5013.TWO,⚪ 中性觀察,8.285714285714286,2026-03,N/A,📉 獲利侵蝕,2025,52.5,-7.32,705.12,強新,-2.6
54.0999984741,-713.19,10.06%,1.18,5.47,-25.55,2204.TW,⚪ 中性觀察,4.164741991847575,2026-03,2.43%,⚠️ 獲利稀釋,2025,194.84999999999997,1.75,714.94,中華,-18.22
28.9500007629,-716.22,6.63%,0.17,1.6,32.5,3447.TW,⚪ 中性觀察,9.368932285728157,2026-03,-0.90%,📉 獲利侵蝕,2025,46.349999999999994,-50.0,666.22,展達,42.87
20.2000007629,-716.53,N/A,-0.28,-0.78,17.02,6512.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-26.55,-600.0,116.53,啟發電,-8.12
308.0,-716.5799999999999,N/A,1.71,8.72,11.79,7792.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,0.0,-14.8,701.78,安葆,30.49
60.2999992371,-717.25,N/A,-2.46,-7.92,-3.84,6823.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-220.04999999999998,-71.33,645.92,濾能,42.15
36.9000015259,-717.65,N/A,1.12,3.02,5.59,5538.TW,⚪ 中性觀察,4.71867027185422,2026-03,N/A,⚠️ 獲利稀釋,2025,117.30000000000001,60.0,777.65,東明-KY,1.51
14.5,-718.33,13.55%,-0.12,0.2,-81.05,2012.TW,❌ 暫避觀望,31.52173913043478,2026-03,2.02%,📉 獲利侵蝕,2025,6.9,-222.22,496.11,春雨,-9.36
243.5,-719.0600000000001,N/A,2.36,6.41,-11.22,6285.TW,❌ 暫避觀望,15.152457996266335,2026-03,N/A,⚠️ 獲利稀釋,2025,241.05,23.16,742.22,啟��,0.03
36.9000015259,-720.11,14.16%,-0.32,-0.25,-116.56,4906.TW,⚪ 數據不足,0.0,2026-03,-1.55%,📉 獲利侵蝕,2025,-27.599999999999998,-321.43,398.68,正文,-35.66
42.7999992371,-720.39,13.97%,0.62,1.6,-43.86,2355.TW,⚪ 中性觀察,10.835442844835443,2026-03,5.11%,⚠️ 獲利稀釋,2025,59.25,19.23,739.62,敬鵬,-3.51
23.8999996185,-723.98,19.21%,-0.37,0.61,22.0,3296.TW,⚪ 中性觀察,14.84472025993789,2026-03,1.75%,📉 獲利侵蝕,2025,24.15,-436.36,287.62,勝德,-1.66
23.2000007629,-725.34,15.39%,0.21,-1.18,51.74,3550.TW,⚪ 數據不足,0.0,2026-03,-3.96%,🔄 轉虧為盈,2025,-32.55,165.63,890.97,聯穎,3.23
29.8999996185,-726.94,15.20%,0.02,0.01,-91.3,4534.TWO,⚪ 數據不足,0.0,2026-03,-3.10%,⚠️ 獲利稀釋,2025,-15.600000000000001,112.5,839.44,慶騰,-2.4
118.0,-728.09,17.76%,-0.74,2.7,-30.16,3715.TW,❌ 暫避觀望,18.88,2026-03,3.42%,📉 獲利侵蝕,2025,93.75,-177.08,551.01,定穎投控,9.37
11.6999998093,-729.7800000000001,12.27%,-0.32,-1.79,-47.93,3419.TW,⚪ 數據不足,0.0,2026-03,-16.22%,⚠️ 獲利稀釋,2025,-68.39999999999999,23.81,753.59,譁裕,18.86
12.0,-730.0799999999999,N/A,-0.95,-3.15,63.58,8101.TW,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-124.94999999999997,41.45,771.53,華冠,166.89
16.0499992371,-732.2700000000001,8.95%,0.05,-1.79,-265.31,4513.TWO,⚪ 數據不足,0.0,2026-03,-32.66%,🔄 轉虧為盈,2025,-58.949999999999996,109.8,842.07,福裕,-15.54
28.25,-734.68,10.06%,0.53,0.54,-48.08,2103.TW,❌ 暫避觀望,17.546583850931675,2026-03,3.76%,⚠️ 獲利稀釋,2025,24.150000000000002,32.5,767.18,台橡,-1.98
23.7000007629,-735.33,-8.90%,-0.15,22.26,1562.0,4523.TWO,⚪ 中性觀察,0.5919081109615384,2026-03,-91.14%,⚠️ 獲利稀釋,2025,600.6000000000001,92.15,827.48,永彰,-7.15
19.6499996185,-738.5500000000001,N/A,0.37,3.06,42.99,5547.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,0.0,-53.95,684.6,久舜,-0.03
68.8000030518,-740.03,N/A,-1.04,-3.88,-404.84,8431.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-120.89999999999998,-158.97,581.06,匯鑽科,2.63
538.0,-740.52,N/A,6.86,21.81,13.53,5434.TW,⚪ 中性觀察,9.99814160936629,2026-03,N/A,⚠️ 獲利稀釋,2025,807.15,39.1,779.62,崇越,18.57
19.1499996185,-742.45,31.45%,-0.15,-0.35,56.79,1528.TW,⚪ 數據不足,0.0,2026-03,0.98%,📉 獲利侵蝕,2025,-24.6,-400.0,342.45,恩德,-23.83
32.5,-743.43,N/A,0.16,-1.25,-265.75,1321.TW,⚪ 數據不足,0.0,2026-03,N/A,🔄 轉虧為盈,2025,-36.45,175.0,918.43,大洋,-23.24
17.1499996185,-743.86,17.03%,-0.01,0.36,620.0,3002.TW,❌ 暫避觀望,15.312499659375002,2026-03,-11.28%,📉 獲利侵蝕,2025,16.799999999999997,-200.0,543.86,歐格,16.76
16.7000007629,-745.92,N/A,0.37,-1.93,-287.38,6140.TWO,⚪ 數據不足,0.0,2026-03,N/A,🔄 轉虧為盈,2025,-54.15,5.71,751.63,訊達,26.96
20.0,-747.45,N/A,0.01,0.27,-81.88,2462.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-3.3,-95.24,652.21,良得電,-0.31
227.0,-749.04,12.78%,4.14,15.28,46.5,3515.TW,⚪ 中性觀察,6.043663471778489,2026-03,5.61%,⚠️ 獲利稀釋,2025,563.4,15.64,764.68,華擎,86.48
517.0,-754.41,N/A,0.87,4.16,82.74,6213.TW,❌ 暫避觀望,51.18811881188119,2026-03,N/A,📉 獲利侵蝕,2025,151.5,-7.53,746.88,聯茂,12.66
27.1000003815,-754.65,N/A,0.01,0.33,-17.5,5452.TWO,❌ 暫避觀望,33.45679059444444,2026-03,N/A,📉 獲利侵蝕,2025,12.15,-88.89,665.76,佶優,-13.95
36.5,-755.81,9.17%,0.37,5.5,254.81,1608.TW,⚪ 中性觀察,3.1384350816852966,2026-03,6.96%,📉 獲利侵蝕,2025,174.45000000000002,0.0,755.81,華榮,0.02
24.25,-756.0400000000001,N/A,-0.65,-14.35,-9068.75,6552.TW,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-309.9,5.8,761.84,易華電,-26.56
24.75,-757.51,N/A,-0.35,-1.02,-1120.0,6558.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-35.699999999999996,-400.0,357.51,興能高,-7.46
206.0,-757.51,8.38%,-0.32,-1.4,34.88,3234.TWO,⚪ 數據不足,0.0,2026-03,-32.45%,📉 獲利侵蝕,2025,-46.949999999999996,-557.14,200.37,光環,19.09
42.9000015259,-758.5,15.35%,0.33,2.45,28.92,2329.TW,⚪ 中性觀察,8.58000030518,2026-03,8.19%,⚠️ 獲利稀釋,2025,75.0,44.0,802.5,華泰,20.92
24.0,-759.4100000000001,18.97%,-0.17,-0.84,-147.06,3354.TWO,⚪ 數據不足,0.0,2026-03,-79.87%,📉 獲利侵蝕,2025,-36.0,-13.33,746.08,律勝,-22.74
12.6999998093,-761.23,-19.82%,0.47,-0.18,87.32,2025.TW,⚪ 數據不足,0.0,2026-03,14.50%,🔄 轉虧為盈,2025,-12.6,261.54,1022.77,千興,-22.64
19.8999996185,-762.06,7.41%,0.75,-0.15,-111.9,2719.TWO,⚪ 數據不足,0.0,2026-03,2.54%,🔄 轉虧為盈,2025,-2.2500000000000004,368.75,1130.81,燦星旅,-14.15
35.0,-768.58,N/A,0.15,0.61,-54.96,8905.TWO,❌ 暫避觀望,22.580645161290324,2026-03,N/A,📉 獲利侵蝕,2025,23.249999999999996,-22.22,746.36,裕國,2.49
18.1499996185,-769.0600000000001,15.31%,0.03,0.71,-49.63,2905.TW,⚪ 中性觀察,14.999999684710746,2026-03,0.88%,📉 獲利侵蝕,2025,18.15,-72.73,696.33,三商,-20.78
1025.0,-770.3199999999999,15.94%,13.19,59.99,41.92,2357.TW,⚪ 中性觀察,6.914929501450448,2026-03,4.63%,📉 獲利侵蝕,2025,2223.4500000000003,-23.4,746.92,華碩,25.86
102.0,-770.9100000000001,16.83%,2.54,3.14,-1.88,1785.TWO,⚪ 中性觀察,14.468085106382981,2026-03,11.95%,⚠️ 獲利稀釋,2025,105.74999999999999,323.33,1094.24,光洋科,32.39
11.8000001907,-783.72,-18.95%,-0.67,-2.16,-66.41,3018.TW,⚪ 數據不足,0.0,2026-03,-73.69%,📉 獲利侵蝕,2025,-89.24999999999999,-415.38,368.34,隆銘綠能,-45.66
10.8000001907,-784.83,6.18%,-0.51,-1.9,-691.67,2444.TW,⚪ 數據不足,0.0,2026-03,-17.38%,📉 獲利侵蝕,2025,-75.45,-183.33,601.5,兆勁,-18.44
70.8000030518,-785.5,11.59%,0.02,1.7,209.26,3162.TWO,❌ 暫避觀望,17.744361667117797,2026-03,1.68%,📉 獲利侵蝕,2025,59.849999999999994,-96.0,689.5,精確,65.48
58.2999992371,-791.15,8.43%,-0.04,3.04,-27.51,4438.TW,⚪ 中性觀察,12.07039321679089,2026-03,-1.90%,⚠️ 獲利稀釋,2025,72.45,96.83,887.98,廣越,17.91
37.0999984741,-792.54,N/A,0.1,-1.09,-178.42,6504.TW,⚪ 數據不足,0.0,2026-03,N/A,🔄 轉虧為盈,2025,-86.7,-83.05,709.49,南六,-1.5
82.5,-792.95,N/A,1.59,6.55,5.17,6191.TW,⚪ 中性觀察,5.089450956199876,2026-03,N/A,⚠️ 獲利稀釋,2025,243.15,1.92,794.87,精成科,55.5
45.5999984741,-793.36,-1.63%,-0.46,-6.62,-281.76,2392.TW,⚪ 數據不足,0.0,2026-03,-10.82%,📉 獲利侵蝕,2025,-205.8,-264.0,529.36,正崴,-3.44
61.0,-794.03,N/A,0.53,2.31,1.77,6689.TW,⚪ 中性觀察,12.655601659751039,2026-03,N/A,📉 獲利侵蝕,2025,72.3,-7.02,787.01,伊雲谷,-1.67
68.8000030518,-795.52,N/A,1.02,2.1,-4.98,8438.TW,⚪ 中性觀察,13.843058964144872,2026-03,N/A,⚠️ 獲利稀釋,2025,74.55,108.16,903.68,昶昕,12.79
45.3499984741,-799.71,12.18%,0.77,4.0,-1.48,1535.TW,⚪ 中性觀察,4.809119668515376,2026-03,5.96%,📉 獲利侵蝕,2025,141.45,-12.5,787.21,中宇,4.67
16.9500007629,-801.14,N/A,-0.4,1.23,163.4,6573.TW,⚪ 中性觀察,11.609589563630138,2026-03,N/A,⚠️ 獲利稀釋,2025,21.9,16.67,817.81,虹揚-KY,-13.43
14.6000003815,-802.6700000000001,2.51%,-2.8,-7.65,-139.68,3272.TWO,⚪ 數據不足,0.0,2026-03,-26.32%,📉 獲利侵蝕,2025,-260.85,-334.92,467.75,東碩,5.44
28.8999996185,-803.4100000000001,11.17%,-0.56,-1.92,-76.19,3323.TWO,⚪ 數據不足,0.0,2026-03,-4.33%,📉 獲利侵蝕,2025,-80.85000000000001,-19.57,783.84,加百裕,-9.18
87.1999969482,-803.54,N/A,3.44,10.01,10.36,2745.TWO,⚪ 中性觀察,3.2332219854727473,2026-03,N/A,📉 獲利侵蝕,2025,404.54999999999995,-19.81,783.73,五福,14.38
60.5999984741,-807.22,-12.37%,-0.37,-2.86,-106.98,3149.TW,⚪ 數據不足,0.0,2026-03,-29.19%,⚠️ 獲利稀釋,2025,-105.75000000000001,52.56,859.78,正達,5.53
32.0,-810.37,7.66%,-0.65,1.81,150.56,4526.TW,⚪ 中性觀察,5.055292259083728,2026-03,-21.47%,📉 獲利侵蝕,2025,94.95,-557.14,253.23,東台,-6.62
597.0,-810.6500000000001,N/A,-0.61,-0.71,-156.8,6830.TW,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-47.85,36.17,846.82,汎銓,10.78
29.1000003815,-820.27,N/A,-0.28,-0.78,-252.38,8906.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-29.85,-8.0,812.27,花王,-13.36
11.6499996185,-820.85,N/A,0.4,0.15,-85.71,2537.TW,⚪ 中性觀察,14.562499523125,2026-03,N/A,⚠️ 獲利稀釋,2025,12.0,73.91,894.76,聯上發,-43.28
26.7999992371,-821.25,10.73%,-0.15,0.9,327.5,2409.TW,⚪ 中性觀察,13.673468998520407,2026-03,-2.70%,📉 獲利侵蝕,2025,29.4,-134.88,686.37,友達,0.41
84.4000015259,-822.1999999999999,N/A,1.26,4.18,-0.48,5493.TWO,⚪ 中性觀察,8.266405634270324,2026-03,N/A,📉 獲利侵蝕,2025,153.14999999999998,-4.55,817.65,三聯,21.03
34.7000007629,-824.03,19.64%,-0.48,11.15,7.63,4303.TWO,⚪ 中性觀察,1.1818801349761578,2026-03,-12.85%,📉 獲利侵蝕,2025,440.4,-105.3,718.73,信立,164.26
26.2000007629,-829.4200000000001,-14.72%,0.33,-4.72,-114.55,2035.TWO,⚪ 數據不足,0.0,2026-03,-18.44%,🔄 轉虧為盈,2025,-157.95000000000002,127.05,956.47,唐榮,-21.22
12.25,-831.65,0.84%,-0.23,0.12,-87.21,1449.TW,⚪ 數據不足,0.0,2026-03,-27.07%,📉 獲利侵蝕,2025,-5.55,-227.78,603.87,佳和,-7.88
45.9000015259,-834.3000000000001,N/A,0.17,1.82,203.33,6112.TW,⚪ 中性觀察,12.679558432569062,2026-03,N/A,📉 獲利侵蝕,2025,54.300000000000004,-43.33,790.97,邁達特,18.84
44.7000007629,-837.1800000000001,5.62%,-0.16,-2.24,-84.96,3543.TW,⚪ 數據不足,0.0,2026-03,-16.08%,📉 獲利侵蝕,2025,-59.7,-266.67,570.51,州巧,1.1
18.1000003815,-839.6899999999999,N/A,-0.09,-0.76,-16.92,8935.TWO,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-26.55,59.09,898.78,邦泰,-6.33
11.0,-840.0,12.46%,-0.02,-0.39,-39.29,1909.TW,⚪ 數據不足,0.0,2026-03,2.54%,⚠️ 獲利稀釋,2025,-20.700000000000003,80.0,920.0,榮成,-6.47
121.5,-846.22,8.48%,0.19,-6.81,-186.45,2236.TW,⚪ 數據不足,0.0,2026-03,-4.13%,🔄 轉虧為盈,2025,-128.54999999999998,-81.0,765.22,百達-KY,423.12
222.0,-846.7299999999999,N/A,4.8,14.36,10.46,6811.TWO,⚪ 中性觀察,5.823714585519412,2026-03,N/A,⚠️ 獲利稀釋,2025,571.8,19.7,866.43,宏�硌穈T,11.2
22.8500003815,-847.33,N/A,-0.79,-4.9,-56.67,5245.TWO,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-166.64999999999998,13.64,860.97,智晶,-13.73
62.0999984741,-850.2,-21.68%,-1.04,-0.84,20.75,2254.TW,⚪ 數據不足,0.0,2026-03,-98.59%,🌑 雙重衰退,2025,-27.150000000000002,-900.0,-49.8,巨鎧精密-創,-24.51
41.9500007629,-852.1500000000001,N/A,-0.55,-1.55,-720.83,4139.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-38.7,-83.33,768.82,馬光-KY,-3.34
111.5,-855.0999999999999,14.31%,1.77,6.53,30.86,3029.TW,⚪ 中性觀察,6.790499390986601,2026-03,6.54%,⚠️ 獲利稀釋,2025,246.3,16.45,871.55,零壹,34.73
33.9000015259,-857.3199999999999,11.41%,0.3,1.25,30.21,2468.TW,⚪ 中性觀察,12.02127713684397,2026-03,4.34%,⚠️ 獲利稀釋,2025,42.300000000000004,11.11,868.43,華經,19.94
22.5499992371,-859.9100000000001,10.75%,0.57,2.32,40.61,2010.TW,⚪ 中性觀察,3.8946458095164074,2026-03,7.04%,⚠️ 獲利稀釋,2025,86.85,1.79,861.7,春源,0.73
10.3500003815,-861.09,N/A,0.05,-0.15,-122.06,9962.TWO,⚪ 數據不足,0.0,2026-03,N/A,🔄 轉虧為盈,2025,-7.199999999999999,-58.33,802.76,有益,-21.01
39.9500007629,-861.1999999999999,N/A,0.46,2.16,14.97,8908.TWO,⚪ 中性觀察,7.595057179258554,2026-03,N/A,📉 獲利侵蝕,2025,78.89999999999999,-11.54,849.66,欣雄,27.37
35.2000007629,-864.17,N/A,0.48,6.34,328.87,6994.TW,⚪ 中性觀察,4.069364250046243,2026-03,N/A,⚠️ 獲利稀釋,2025,129.75,6.98,871.15,富威電力,164.5
516.0,-864.61,N/A,5.08,15.5,65.55,6196.TW,⚪ 中性觀察,13.251155624036981,2026-03,N/A,⚠️ 獲利稀釋,2025,584.0999999999999,14.77,879.38,帆宣,-15.01
86.8000030518,-866.69,35.79%,0.99,-1.07,-255.07,3535.TW,⚪ 數據不足,0.0,2026-03,12.45%,🔄 轉虧為盈,2025,-52.5,306.25,1172.94,晶彩科,-31.12
19.5499992371,-868.8,N/A,-0.2,-5.17,-275.59,8171.TWO,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-204.45,90.34,959.14,天宇,-66.93
223.5,-873.74,13.87%,3.66,8.43,-29.4,3147.TWO,⚪ 中性觀察,10.140653357531761,2026-03,5.75%,⚠️ 獲利稀釋,2025,330.59999999999997,3.39,877.13,大綜,64.32
8.8000001907,-874.6500000000001,-0.79%,-0.62,-0.45,-128.03,1441.TW,⚪ 數據不足,0.0,2026-03,-10.66%,📉 獲利侵蝕,2025,-18.6,-210.71,663.94,大東,-6.83
18.4500007629,-876.63,N/A,-0.54,-1.68,-272.92,4999.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-70.94999999999999,-253.33,623.3,鑫禾,-0.19
108.5,-880.8199999999999,N/A,-0.08,-1.77,57.14,6588.TWO,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-84.9,88.57,969.39,東典光電,27.54
11.1000003815,-885.46,12.86%,-0.64,-0.96,-15.66,3322.TWO,⚪ 數據不足,0.0,2026-03,-5.35%,📉 獲利侵蝕,2025,-46.5,-250.0,635.46,建舜電,6.3
21.3999996185,-885.47,N/A,0.42,1.85,48.0,8463.TW,⚪ 中性觀察,4.254473085188867,2026-03,N/A,⚠️ 獲利稀釋,2025,75.45,180.0,1065.47,潤泰材,8.31
0.0,-889.79,11.53%,0.74,3.63,6.89,2949.TWO,⚪ 數據不足,0.0,2026-03,2.34%,📉 獲利侵蝕,2025,0.0,-28.43,861.36,欣新網,21.07
35.7000007629,-892.9699999999999,N/A,0.94,2.19,1.86,8032.TWO,⚪ 中性觀察,7.08333348470238,2026-03,N/A,⚠️ 獲利稀釋,2025,75.6,91.84,984.81,光菱,25.77
8.8100004196,-893.91,N/A,-0.18,-0.26,48.0,6142.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-12.75,-260.0,633.91,友勁,52.32
82.5,-894.01,N/A,-0.01,-3.19,-37.72,8054.TWO,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-104.69999999999999,98.48,992.49,安國,30.97
24.8999996185,-897.18,N/A,2.24,4.05,81.45,3188.TWO,⚪ 中性觀察,2.601880837878788,2026-03,N/A,⚠️ 獲利稀釋,2025,143.55,918.18,1815.36,鑫龍騰,79.14
50.2000007629,-899.3100000000001,8.38%,0.09,1.0,49.25,2630.TW,❌ 暫避觀望,19.84189753474308,2026-03,2.16%,📉 獲利侵蝕,2025,37.95,-35.71,863.6,亞航,4.89
10.1499996185,-906.12,10.61%,-0.73,-2.55,-5.88,3011.TW,⚪ 數據不足,0.0,2026-03,-45.08%,📉 獲利侵蝕,2025,-82.64999999999999,-14.75,891.37,今皓,-34.5
44.9500007629,-907.51,N/A,-0.35,-1.52,-603.33,6742.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-68.55000000000001,-277.78,629.73,澤米,-20.15
22.2000007629,-908.52,17.06%,-0.18,-0.55,-138.3,3390.TWO,⚪ 數據不足,0.0,2026-03,1.24%,📉 獲利侵蝕,2025,-33.9,-357.14,551.38,旭軟,-7.45
39.5,-913.7,N/A,0.33,-0.6,33.33,5484.TW,⚪ 數據不足,0.0,2026-03,N/A,🔄 轉虧為盈,2025,-30.749999999999996,151.56,1065.26,慧友,9.99
25.5499992371,-918.29,N/A,-0.64,-1.14,-283.87,8215.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-26.1,-526.67,391.62,明基材,-4.0
27.1499996185,-921.62,14.91%,0.26,1.88,1.06,2432.TW,⚪ 中性觀察,7.541666560694446,2026-03,7.25%,⚠️ 獲利稀釋,2025,53.99999999999999,8.33,929.95,倚天酷��-創,25.63
18.9500007629,-925.02,N/A,-0.67,0.11,-95.34,3346.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-26.999999999999996,-368.0,557.02,麗清,-8.52
20.0499992371,-926.05,N/A,-0.07,-0.22,-128.95,6283.TW,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-14.7,53.33,979.38,淳安,14.75
77.9000015259,-928.82,11.63%,1.03,5.36,-37.71,2439.TW,⚪ 中性觀察,6.721311607066436,2026-03,3.86%,📉 獲利侵蝕,2025,173.85,-26.62,902.2,美律,6.01
24.7999992371,-933.5999999999999,N/A,0.36,1.5,-12.28,5016.TWO,⚪ 中性觀察,7.106016973381088,2026-03,N/A,📉 獲利侵蝕,2025,52.35,-14.29,919.31,松和,0.57
20.5499992371,-937.93,N/A,0.42,2.03,9.24,5548.TWO,⚪ 中性觀察,4.779069590023257,2026-03,N/A,⚠️ 獲利稀釋,2025,64.49999999999999,5.0,942.93,安倉,14.56
32.9500007629,-942.04,N/A,0.3,2.27,-17.45,8213.TW,⚪ 中性觀察,5.915619526552962,2026-03,N/A,📉 獲利侵蝕,2025,83.55000000000001,-53.13,888.91,志超,3.73
0.0,-942.09,N/A,0.06,0.52,-82.78,5310.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,0.0,-88.24,853.85,天剛,-40.09
62.4000015259,-949.2299999999999,5.79%,0.68,6.3,3.11,2643.TWO,⚪ 中性觀察,4.591611591309787,2026-03,2.48%,📉 獲利侵蝕,2025,203.85,-61.8,887.43,捷迅,59.7
16.4500007629,-954.56,N/A,-0.26,-0.11,52.17,8921.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-11.55,-52.94,901.62,沈氏,-0.02
19.6000003815,-955.5,9.91%,0.11,1.41,981.25,2331.TW,⚪ 中性觀察,5.038560509383033,2026-03,-0.28%,📉 獲利侵蝕,2025,58.35,-89.22,866.28,精英,14.95
99.8000030518,-961.5100000000001,37.77%,1.6,5.27,-34.78,2637.TW,⚪ 中性觀察,10.299277920722394,2026-03,36.66%,⚠️ 獲利稀釋,2025,145.35,766.67,1728.18,慧洋-KY,-17.06
13.8500003815,-963.75,7.45%,-0.4,-1.85,-129.63,2023.TW,⚪ 數據不足,0.0,2026-03,-2.27%,📉 獲利侵蝕,2025,-67.64999999999999,-150.0,813.75,燁輝,-8.68
20.9500007629,-968.63,1.54%,-0.1,-1.51,6.88,3508.TWO,⚪ 數據不足,0.0,2026-03,-34.06%,⚠️ 獲利稀釋,2025,-55.05,74.36,1042.99,位速,27.53
22.4500007629,-979.9100000000001,15.17%,-0.48,-1.02,9.52,3349.TWO,⚪ 數據不足,0.0,2026-03,-15.09%,📉 獲利侵蝕,2025,-41.400000000000006,-700.0,279.91,寶德,5.58
19.8500003815,-980.3599999999999,11.02%,-1.68,-7.87,-8644.44,2239.TW,⚪ 數據不足,0.0,2026-03,-2.22%,⚠️ 獲利稀釋,2025,-252.15000000000003,51.72,1032.08,英利-KY,-11.17
32.7000007629,-982.73,11.56%,0.23,1.26,-31.87,2353.TW,⚪ 中性觀察,11.198630398253425,2026-03,2.51%,⚠️ 獲利稀釋,2025,43.8,35.29,1018.02,宏��,4.14
27.7999992371,-983.26,N/A,0.3,2.39,-26.77,8183.TWO,⚪ 中性觀察,7.679557800303867,2026-03,N/A,⚠️ 獲利稀釋,2025,54.300000000000004,130.77,1114.03,精星,-0.51
18.9500007629,-984.34,N/A,-0.9,-6.69,-259.36,7723.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-171.60000000000002,-909.09,75.25,築間,-14.66
14.8999996185,-984.71,15.72%,0.17,-1.42,-286.84,2734.TWO,⚪ 數據不足,0.0,2026-03,-0.44%,🔄 轉虧為盈,2025,-44.7,151.52,1136.23,易飛網,2.6
14.0500001907,-985.9300000000001,N/A,-0.06,-0.75,58.56,6116.TW,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-27.599999999999998,76.0,1061.93,彩晶,14.78
14.6999998093,-998.5899999999999,N/A,-0.91,-3.49,-1354.17,8066.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-118.8,-495.0,503.59,來思達,-12.26
