eps,om,prev_eps,prev_eps_yoy,gm,prev_year,symbol,name,date,rev_yoy,eps_yoy,prev_rev_yoy,est_price,price,status,expansion,pe,advice
0.28,32.72%,0.61,-35.48,91.47%,2025,2897.TW,王道銀行,2026-03,36.86,38.89,-2.09,26.1,11.25,🏰 高護城河,2.030000000000001,6.4655172413793105,✅ 穩健價值
-0.26,N/A,-1.59,67.52,N/A,2025,4190.TW,佐登-KY,2026-03,42.24,43.18,1.27,-73.20000000000002,25.7000007629,🚀 利潤擴張,0.9399999999999977,0.0,⚪ 數據不足
1.71,N/A,5.98,40.71,N/A,2025,4951.TWO,精拓科,2026-03,35.11,35.71,4.88,210.45,82.5,🚀 利潤擴張,0.6000000000000014,5.880256593014968,✅ 穩健價值
0.35,35.36%,1.29,8.94,94.34%,2025,2838.TW,聯邦銀,2026-03,17.29,17.86,4.5,45.6,21.7999992371,🏰 高護城河,0.5700000000000003,7.1710523806249995,✅ 穩健價值
11.18,59.33%,38.51,19.82,97.58%,2025,3293.TWO,鈊象,2026-03,19.67,19.96,19.01,1433.8500000000001,725.0,🏰 高護城河,0.28999999999999915,7.58447536353175,✅ 穩健價值
0.7,N/A,0.68,-68.78,N/A,2025,7760.TW,享溫馨,2026-03,-1.33,-1.41,-1.96,0.0,32.7999992371,🌑 雙重衰退,-0.07999999999999985,0.0,⚪ 數據不足
0.7,N/A,0.68,-68.78,N/A,2025,7760.TWO,未知,2026-03,-1.33,-1.41,-1.96,0.0,0.0,🌑 雙重衰退,-0.07999999999999985,0.0,⚪ 數據不足
0.6,N/A,1.87,-48.45,N/A,2025,6906.TW,現觀科,2026-03,16.31,16.0,-11.58,49.2,81.6999969482,⚠️ 獲利稀釋,-0.3099999999999987,24.908535654939023,❌ 暫避觀望
-0.72,N/A,-2.05,19.44,N/A,2025,6535.TWO,順藥,2026-03,-13.62,-14.52,-8.49,-90.0,76.1999969482,🌑 雙重衰退,-0.9000000000000004,0.0,⚪ 數據不足
0.57,35.12%,1.87,3.31,78.99%,2025,2892.TW,第一金,2026-03,12.82,11.76,7.59,73.8,40.75,🏰 高護城河,-1.0600000000000005,8.282520325203253,⚪ 中性觀察
-0.42,N/A,-1.38,53.38,N/A,2025,6901.TW,鑽石投資,2026-03,38.45,37.31,51.85,-65.25,15.5,⚠️ 獲利稀釋,-1.1400000000000006,0.0,⚪ 數據不足
0.36,N/A,1.36,7.94,N/A,2025,5880.TW,合庫金,2026-03,14.28,12.5,13.01,51.0,27.5499992371,⚠️ 獲利稀釋,-1.7799999999999994,8.102940952088236,⚪ 中性觀察
0.44,38.59%,1.51,13.53,88.90%,2025,2801.TW,彰銀,2026-03,20.79,18.92,8.35,58.949999999999996,29.6000003815,🏰 高護城河,-1.8699999999999974,7.531806712849873,⚪ 中性觀察
1.05,N/A,3.06,10.11,N/A,2025,5876.TW,上海商銀,2026-03,11.29,9.38,3.7,124.19999999999999,49.9500007629,⚠️ 獲利稀釋,-1.9099999999999984,6.032608787789855,⚪ 中性觀察
0.79,N/A,1.76,4.79,N/A,2025,7820.TWO,立盈,2026-03,63.3,61.22,58.62,0.0,106.0,⚠️ 獲利稀釋,-2.0799999999999983,0.0,⚪ 數據不足
0.35,41.10%,1.26,2.44,97.54%,2025,2834.TW,臺企銀,2026-03,13.27,9.37,2.85,49.2,18.75,🏰 高護城河,-3.9000000000000004,5.716463414634146,⚪ 中性觀察
0.15,N/A,3.19,422.95,N/A,2025,2536.TW,宏普,2026-03,404.29,400.0,327.05,84.75,19.4500007629,⚠️ 獲利稀釋,-4.2900000000000205,3.442478011132743,⚪ 中性觀察
-0.33,-51.18%,-3.55,-174.64,54.90%,2025,2726.TWO,雅茗-KY,2026-03,56.57,51.52,0.59,-105.6,8.1000003815,🏰 高護城河,-5.049999999999997,0.0,⚪ 數據不足
1.98,N/A,6.4,8.14,N/A,2025,6415.TW,矽力*-KY,2026-03,120.31,115.22,1.94,228.75000000000003,411.0,⚠️ 獲利稀釋,-5.090000000000003,26.950819672131143,❌ 暫避觀望
0.62,40.48%,2.12,30.06,91.14%,2025,2884.TW,玉山金,2026-03,19.37,12.73,20.44,81.0,47.2999992371,🏰 高護城河,-6.640000000000001,8.75925911798148,⚪ 中性觀察
-0.09,-9.23%,-1.93,8.21,73.67%,2025,4171.TWO,瑞基,2026-03,56.73,50.0,12.71,-79.95,16.5,🏰 高護城河,-6.729999999999997,0.0,⚪ 數據不足
1.18,31.38%,4.08,11.73,70.98%,2025,2891.TW,中信金,2026-03,22.25,15.15,29.29,151.5,71.1999969482,🏰 高護城河,-7.1,7.049504648336633,⚪ 中性觀察
2.4,22.46%,8.37,-21.56,42.21%,2025,2881.TW,富邦金,2026-03,-10.41,-20.07,9.74,307.35,151.5,🌑 雙重衰退,-9.66,7.393850658857978,⚪ 中性觀察
0.23,42.63%,2.18,26.01,85.36%,2025,4911.TWO,德英,2026-03,-52.83,-62.9,24.13,80.39999999999999,28.6499996185,🏰 高護城河,-10.07,5.3451491825559705,⚪ 中性觀察
-0.11,10.37%,3.65,12.42,15.63%,2025,2528.TW,皇普,2026-03,-98.55,-109.26,130.3,130.95000000000002,19.75,🌑 雙重衰退,-10.710000000000008,2.2623138602520045,⚪ 中性觀察
4.15,N/A,4.51,-2.59,N/A,2025,6534.TW,正瀚-創,2026-03,17.4,6.68,11.21,255.0,90.0999984741,⚠️ 獲利稀釋,-10.719999999999999,5.299999910241176,⚪ 中性觀察
0.2,N/A,-2.38,-280.56,N/A,2025,6958.TW,日盛台駿,2026-03,174.36,163.33,-7.09,-70.65,17.5,🔄 轉虧為盈,-11.030000000000001,0.0,⚪ 數據不足
0.4,51.96%,1.53,0.0,93.02%,2025,2812.TW,台中銀,2026-03,13.77,2.56,6.96,57.300000000000004,19.5,🏰 高護城河,-11.209999999999999,5.104712041884817,⚪ 中性觀察
0.2,N/A,-1.96,22.83,N/A,2025,6598.TW,ABC-KY,2026-03,168.99,157.14,38.52,-61.349999999999994,27.8999996185,🔄 轉虧為盈,-11.850000000000023,0.0,⚪ 數據不足
0.84,-3.65%,0.54,-54.31,38.56%,2025,3141.TWO,晶宏,2026-03,149.28,137.14,7.08,16.65,94.4000015259,⚠️ 獲利稀釋,-12.140000000000015,85.04504641972973,❌ 暫避觀望
-0.05,-2853.40%,0.04,100.0,912.85%,2025,1453.TW,大將,2026-03,72.15,58.33,7.27,-1.05,10.9499998093,🏰 高護城河,-13.820000000000007,0.0,⚪ 數據不足
2.15,30.59%,7.06,-2.94,62.29%,2025,2882.TW,國泰金,2026-03,12.33,-1.52,-2.04,254.09999999999997,112.0,🏰 高護城河,-13.85,6.611570247933885,⚪ 中性觀察
0.76,37.14%,1.97,4.57,91.41%,2025,2890.TW,永豐金,2026-03,47.42,33.33,15.47,79.35,45.9500007629,🏰 高護城河,-14.090000000000003,8.686200522287335,⚪ 中性觀察
-5.06,-5.22%,-2.71,65.91,7.87%,2025,1589.TW,永冠-KY,2025-09,16.77,1.36,18.73,-222.15,5.5399999619,⚠️ 獲利稀釋,-15.41,0.0,⚪ 數據不足
0.25,38.22%,0.93,-14.85,102.49%,2025,2845.TW,遠東銀,2026-03,11.99,-3.85,0.06,34.800000000000004,13.75,🏰 高護城河,-15.84,5.926724137931034,⚪ 中性觀察
-1.01,N/A,-4.55,-73.66,N/A,2025,5907.TW,大洋-KY,2026-03,8.46,-7.45,-14.95,-159.0,4.8800001144,📉 獲利侵蝕,-15.91,0.0,⚪ 數據不足
0.48,65.42%,1.34,31.37,87.03%,2025,2820.TW,華票,2026-03,76.08,60.0,33.06,53.849999999999994,17.4500007629,🏰 高護城河,-16.08,4.860724446490251,⚪ 中性觀察
1.34,N/A,3.63,-9.05,N/A,2025,5203.TW,訊連,2026-03,20.0,3.88,18.91,126.89999999999999,58.2000007629,⚠️ 獲利稀釋,-16.12,6.879432714290781,⚪ 中性觀察
0.6,13.25%,2.22,53.1,52.35%,2025,1760.TW,寶齡富錦,2026-03,98.16,81.82,1.66,78.60000000000001,54.4000015259,🏰 高護城河,-16.340000000000003,10.381679680515267,⚪ 中性觀察
0.43,9.16%,0.91,-15.24,38.83%,2025,1597.TW,直得,2026-03,197.09,180.0,9.81,30.150000000000002,138.0,⚠️ 獲利稀釋,-17.090000000000003,68.65671641791045,❌ 暫避觀望
0.13,-95.04%,35.57,1276.65,24.80%,2025,3708.TW,上緯投控,2026-03,-54.13,-72.34,-30.75,545.4000000000001,96.5,🌑 雙重衰退,-18.21,2.6540154015401534,⚪ 中性觀察
0.04,N/A,0.02,-99.01,N/A,2025,6542.TWO,隆中,2026-03,54.92,33.33,10.22,-8.100000000000001,42.4500007629,⚠️ 獲利稀釋,-21.590000000000003,0.0,⚪ 數據不足
0.29,51.79%,1.23,8.85,87.61%,2025,2910.TW,統領,2026-03,18.36,-3.33,-14.47,42.45,23.3999996185,🏰 高護城河,-21.689999999999998,8.268551101943462,⚪ 中性觀察
0.46,N/A,1.2,5.26,N/A,2025,4106.TW,雃博,2026-03,122.47,100.0,0.74,45.45,24.3999996185,⚠️ 獲利稀釋,-22.47,8.052805154620462,⚪ 中性觀察
1.97,N/A,1.65,146.97,N/A,2025,4971.TWO,IET-KY,2026-03,254.17,231.33,50.49,45.6,555.0,⚠️ 獲利稀釋,-22.839999999999975,182.56578947368422,❌ 暫避觀望
1.69,N/A,5.9,-17.37,N/A,2025,3485.TWO,敘豐,2026-03,-6.85,-30.17,-10.06,0.0,196.0,🌑 雙重衰退,-23.32,0.0,⚪ 數據不足
5.79,N/A,13.64,53.11,N/A,2025,6446.TW,藥華藥,2026-03,76.92,52.97,60.61,530.85,1195.0,⚠️ 獲利稀釋,-23.950000000000003,33.76660073467081,❌ 暫避觀望
1.39,N/A,4.88,7.69,N/A,2025,6712.TWO,長聖,2026-03,49.97,24.77,8.96,177.14999999999998,159.0,⚠️ 獲利稀釋,-25.2,13.46316680779001,⚪ 中性觀察
0.56,N/A,2.62,-36.41,N/A,2025,6856.TWO,鑫傳,2026-03,47.77,21.74,19.24,83.55000000000001,41.3499984741,⚠️ 獲利稀釋,-26.030000000000005,7.423698110251346,⚪ 中性觀察
0.16,N/A,0.14,-90.28,N/A,2025,8076.TWO,伍豐,2026-03,326.44,300.0,-11.54,9.750000000000002,21.5,⚠️ 獲利稀釋,-26.439999999999998,33.07692307692307,❌ 暫避觀望
0.23,34.02%,3.03,-57.74,49.04%,2025,1442.TW,名軒,2026-03,-55.17,-82.31,-62.17,116.85,30.8999996185,🌑 雙重衰退,-27.14,3.9666238277920414,⚪ 中性觀察
-0.78,N/A,-2.29,-67.15,N/A,2025,7803.TW,雲象科技-創,2026-03,-6.92,-34.48,91.93,0.0,0.0,🌑 雙重衰退,-27.559999999999995,0.0,⚪ 數據不足
-0.78,N/A,-2.29,-67.15,N/A,2025,7803.TWO,未知,2026-03,-6.92,-34.48,91.93,0.0,0.0,🌑 雙重衰退,-27.559999999999995,0.0,⚪ 數據不足
0.19,10.47%,-0.35,-234.62,89.24%,2025,2702.TW,華園,2026-03,18.79,-9.52,-2.27,-24.3,12.6999998093,🔄 轉虧為盈,-28.31,0.0,⚪ 數據不足
4.07,41.97%,13.33,6.9,77.03%,2025,4728.TWO,雙美,2026-03,28.12,-0.73,11.45,521.55,392.0,🏰 高護城河,-28.85,11.274086856485477,⚪ 中性觀察
1.05,N/A,1.83,-66.05,N/A,2025,8942.TWO,森鉅,2026-03,20.98,-7.89,-20.5,78.15,41.3499984741,📉 獲利侵蝕,-28.87,7.9366599758349325,⚪ 中性觀察
1.31,7.94%,-2.47,-175.3,59.54%,2025,2723.TW,美食-KY,2026-03,39.9,11.02,-4.59,-53.400000000000006,79.0999984741,🔄 轉虧為盈,-28.88,0.0,⚪ 數據不足
0.76,N/A,4.72,10.4,N/A,2025,6592.TW,和潤企業,2026-03,55.42,24.75,-18.16,158.4,59.7999992371,⚠️ 獲利稀釋,-30.67,5.66287871563447,⚪ 中性觀察
1.17,N/A,-0.09,-102.7,N/A,2025,6693.TWO,廣閎科,2026-03,542.16,510.71,29.21,-26.700000000000003,180.5,🔄 轉虧為盈,-31.44999999999999,0.0,⚪ 數據不足
0.31,3.21%,0.29,-85.43,33.55%,2025,4741.TWO,泓瀚,2026-03,244.69,210.0,-17.82,7.35,37.8499984741,⚠️ 獲利稀釋,-34.69,77.24489484510204,❌ 暫避觀望
-0.08,-1427.47%,-0.41,-51.85,64.71%,2025,1435.TW,中福,2026-03,54.92,20.0,-43.98,-14.1,22.3999996185,🏰 高護城河,-34.92,0.0,⚪ 數據不足
0.4,N/A,-2.66,-17.7,N/A,2025,3522.TWO,御嵿,2026-03,125.1,90.0,27.85,-81.6,13.0500001907,🔄 轉虧為盈,-35.099999999999994,0.0,⚪ 數據不足
0.01,-1.56%,1.07,-82.6,21.31%,2025,3056.TW,富華新,2026-03,-63.16,-99.32,-68.21,55.05,14.0500001907,🌑 雙重衰退,-36.16,3.828337926621254,⚪ 中性觀察
0.16,7.13%,1.01,876.92,16.87%,2025,1529.TW,樂事綠能,2026-03,470.92,433.33,32.89,45.3,14.8000001907,⚠️ 獲利稀釋,-37.59000000000003,4.900662314801325,⚪ 中性觀察
-0.01,N/A,0.13,-95.82,N/A,2025,1463.TW,強盛新,2026-03,-64.4,-102.13,23.84,16.650000000000002,17.4500007629,🌑 雙重衰退,-37.72999999999999,15.720721408018017,❌ 暫避觀望
1.1,N/A,7.08,40.48,N/A,2025,6870.TWO,騰雲,2026-03,104.62,66.67,20.33,210.89999999999998,322.0,⚠️ 獲利稀釋,-37.95,22.901849217638695,❌ 暫避觀望
0.28,N/A,2.32,-34.28,N/A,2025,6482.TWO,弘煜科,2026-03,-33.46,-71.72,-10.07,80.1,24.7000007629,🌑 雙重衰退,-38.26,4.625468307659176,⚪ 中性觀察
1.53,N/A,4.92,-45.05,N/A,2025,7728.TWO,光焱科技,2026-03,94.63,56.12,-6.16,142.5,632.0,⚠️ 獲利稀釋,-38.51,66.52631578947368,❌ 暫避觀望
1.33,N/A,4.01,112.83,N/A,2025,7842.TWO,天能綠電,2026-03,86.87,47.78,123.22,0.0,96.5,⚠️ 獲利稀釋,-39.09,0.0,⚪ 數據不足
0.88,N/A,5.65,-28.57,N/A,2025,7818.TW,溢泰實業,2026-03,-12.84,-52.69,-4.14,0.0,60.0999984741,🌑 雙重衰退,-39.849999999999994,0.0,⚪ 數據不足
0.88,N/A,5.65,-28.57,N/A,2025,7818.TWO,未知,2026-03,-12.84,-52.69,-4.14,0.0,0.0,🌑 雙重衰退,-39.849999999999994,0.0,⚪ 數據不足
1.47,14.28%,2.37,46.3,53.43%,2025,3577.TWO,泓格,2026-03,130.77,90.91,9.44,103.20000000000002,118.5,🏰 高護城河,-39.860000000000014,17.223837209302324,❌ 暫避觀望
-0.08,6.07%,-0.64,-74.29,71.52%,2025,3288.TWO,點晶,2026-03,123.55,83.67,-10.15,-25.049999999999997,20.0499992371,🏰 高護城河,-39.879999999999995,0.0,⚪ 數據不足
1.76,N/A,5.48,-6.01,N/A,2025,6024.TW,群益期,2026-03,97.36,57.14,9.98,207.15,61.5,⚠️ 獲利稀釋,-40.22,4.45329471397538,⚪ 中性觀察
-1.18,N/A,-7.23,44.38,N/A,2025,6949.TW,沛爾生醫-創,2026-03,50.51,10.08,60.07,-235.35000000000002,54.4000015259,⚠️ 獲利稀釋,-40.43,0.0,⚪ 數據不足
0.28,N/A,0.58,-39.36,N/A,2025,6423.TWO,億而得,2026-03,-6.55,-47.06,2.34,27.450000000000003,79.5999984741,🌑 雙重衰退,-40.510000000000005,43.497266925737705,❌ 暫避觀望
1.9,N/A,4.23,16.53,N/A,2025,6961.TWO,旅天下,2026-03,0.49,-40.13,-8.56,0.0,48.25,📉 獲利侵蝕,-40.620000000000005,0.0,⚪ 數據不足
-0.17,-1090.16%,-0.74,42.64,59.04%,2025,4529.TWO,淳紳,2026-03,40.9,0.0,-22.14,-28.05,3.4500000477,🏰 高護城河,-40.9,0.0,⚪ 數據不足
36.58,69.19%,103.23,59.82,76.10%,2025,2059.TW,川湖,2026-03,81.21,38.82,72.77,3584.3999999999996,12295.0,🏰 高護城河,-42.38999999999999,51.452125878808175,❌ 暫避觀望
4.49,N/A,17.36,31.09,N/A,2025,6788.TWO,華景電,2026-03,77.29,33.23,19.97,626.85,324.5,⚠️ 獲利稀釋,-44.06000000000001,7.765015553960278,⚪ 中性觀察
1.3,12.46%,2.36,-56.22,44.04%,2025,2739.TW,寒舍,2026-03,153.86,109.68,2.72,85.95,36.75,⚠️ 獲利稀釋,-44.18000000000001,6.413612565445026,⚪ 中性觀察
0.4,N/A,3.96,-34.98,N/A,2025,6212.TWO,理銘,2026-03,-37.96,-82.38,-55.31,157.95000000000002,32.2999992371,🌑 雙重衰退,-44.419999999999995,3.0674263283095917,⚪ 中性觀察
4.93,N/A,14.04,279.4,N/A,2025,7822.TW,倍利科,2026-03,124.98,78.66,187.82,0.0,850.0,⚠️ 獲利稀釋,-46.32000000000001,0.0,⚪ 數據不足
2.48,N/A,7.86,-34.17,N/A,2025,6028.TWO,公勝保經,2026-03,11.65,-35.1,5.26,0.0,95.5999984741,📉 獲利侵蝕,-46.75,0.0,⚪ 數據不足
1.7,N/A,6.66,-9.63,N/A,2025,6231.TWO,系微,2026-03,47.19,0.0,4.64,235.35,212.0,📉 獲利侵蝕,-47.19,13.511790949649459,⚪ 中性觀察
3.26,N/A,11.24,-13.92,N/A,2025,5871.TW,中租-KY,2026-03,47.02,-0.66,-4.62,431.25,112.0,📉 獲利侵蝕,-47.68,3.8956521739130436,⚪ 中性觀察
1.3,18.42%,2.92,20.66,51.76%,2025,2423.TW,固緯,2026-03,142.03,94.03,5.54,111.3,72.8000030518,🏰 高護城河,-48.0,9.811321166010782,⚪ 中性觀察
0.21,N/A,0.55,-82.84,N/A,2025,7721.TW,微程式,2026-03,88.8,40.0,-36.07,22.050000000000004,60.5,⚠️ 獲利稀釋,-48.8,41.15646258503401,❌ 暫避觀望
-0.09,N/A,-0.37,48.61,N/A,2025,8277.TWO,商丞,2026-03,67.15,18.18,-16.98,-14.85,18.6737194061,⚠️ 獲利稀釋,-48.970000000000006,0.0,⚪ 數據不足
1.07,-63.16%,-0.77,41.22,-18.77%,2025,3576.TW,聯合再生,2026-03,1122.35,1072.73,-47.33,-10.5,16.2999992371,🔄 轉虧為盈,-49.61999999999989,0.0,⚪ 數據不足
0.35,N/A,1.86,43.08,N/A,2025,7772.TWO,耀穎,2026-03,-19.71,-72.0,12.72,0.0,146.0,🌑 雙重衰退,-52.29,0.0,⚪ 數據不足
1.88,N/A,7.78,-26.4,N/A,2025,6523.TWO,達爾膚,2026-03,9.64,-45.35,-5.92,283.05,89.6999969482,📉 獲利侵蝕,-54.99,4.753576944790672,⚪ 中性觀察
1.09,N/A,8.1,-10.5,N/A,2025,7811.TWO,民盛,2026-03,-18.25,-73.26,18.06,0.0,72.5,🌑 雙重衰退,-55.010000000000005,0.0,⚪ 數據不足
2.97,N/A,8.59,4.12,N/A,2025,5236.TWO,凌陽創新,2026-03,98.26,42.79,10.0,0.0,0.0,⚠️ 獲利稀釋,-55.470000000000006,0.0,⚪ 數據不足
0.26,N/A,0.89,183.87,N/A,2025,6841.TWO,長佳智能,2026-03,100.17,44.44,12.23,34.35,53.2999992371,⚠️ 獲利稀釋,-55.730000000000004,23.27510883716157,❌ 暫避觀望
0.0,N/A,1.4,3600.0,N/A,2025,6649.TWO,台生材,2026-03,-44.23,-100.0,128.22,50.099999999999994,36.0999984741,🌑 雙重衰退,-55.77,10.808382776676646,⚪ 中性觀察
0.39,14.06%,1.56,-5.49,54.41%,2025,2903.TW,遠百,2026-03,74.15,18.18,-2.68,55.35000000000001,22.0499992371,🏰 高護城河,-55.970000000000006,5.975609549349593,⚪ 中性觀察
0.28,N/A,0.04,-90.0,N/A,2025,8289.TWO,泰藝,2026-03,356.31,300.0,16.02,-4.65,43.0499992371,⚠️ 獲利稀釋,-56.31,0.0,⚪ 數據不足
0.95,N/A,2.75,-28.2,N/A,2025,5530.TWO,龍巖,2026-03,59.84,3.26,-2.7,101.10000000000001,49.8499984741,⚠️ 獲利稀釋,-56.580000000000005,7.396142206839762,⚪ 中性觀察
0.01,-167.95%,6.28,721.43,20.10%,2025,2102.TW,泰豐,2026-03,162.75,105.56,-0.57,25.500000000000004,18.1000003815,⚠️ 獲利稀釋,-57.19,10.647059047941175,⚪ 中性觀察
-0.05,-26.13%,-0.78,36.07,34.86%,2025,4131.TWO,浩泰,2026-03,141.56,83.87,297.52,-19.05,31.8999996185,⚠️ 獲利稀釋,-57.69,0.0,⚪ 數據不足
0.36,N/A,1.71,-77.57,N/A,2025,2524.TW,京城,2026-03,-17.97,-75.84,-60.41,79.80000000000001,34.0999984741,🌑 雙重衰退,-57.870000000000005,6.409774149266917,⚪ 中性觀察
0.09,N/A,-0.49,60.8,N/A,2025,6767.TWO,台微醫,2026-03,27.71,-30.77,-6.86,-6.75,24.5499992371,🔄 轉虧為盈,-58.480000000000004,0.0,⚪ 數據不足
0.43,N/A,1.36,4.62,N/A,2025,1731.TW,美吾華,2026-03,65.98,7.5,6.61,55.2,20.9500007629,⚠️ 獲利稀釋,-58.480000000000004,5.692934989918478,⚪ 中性觀察
1.78,21.51%,6.27,7.55,56.36%,2025,4105.TWO,東洋,2026-03,71.91,13.38,9.49,237.29999999999998,78.5999984741,🏰 高護城河,-58.529999999999994,4.968394340967131,⚪ 中性觀察
1.39,N/A,5.16,-1.21,N/A,2025,6918.TW,愛派司,2026-03,55.78,-4.2,8.61,200.99999999999997,74.9000015259,📉 獲利侵蝕,-59.980000000000004,5.589552352679105,⚪ 中性觀察
0.21,N/A,3.11,-26.3,N/A,2025,7795.TW,長廣,2026-03,-17.44,-77.53,-15.04,0.0,483.0,🌑 雙重衰退,-60.09,0.0,⚪ 數據不足
0.53,N/A,2.72,169.31,N/A,2025,7794.TWO,宏�硒撥s,2026-03,46.86,-14.52,18.71,0.0,31.0,📉 獲利侵蝕,-61.379999999999995,0.0,⚪ 數據不足
1.87,N/A,9.9,-2.0,N/A,2025,6703.TWO,軒郁,2026-03,74.83,12.73,-8.29,330.59999999999997,100.5,⚠️ 獲利稀釋,-62.099999999999994,4.55989110707804,⚪ 中性觀察
1.01,N/A,3.63,23.05,N/A,2025,8432.TWO,東生華,2026-03,90.14,27.85,19.79,136.79999999999998,50.0999984741,⚠️ 獲利稀釋,-62.29,5.493420885317983,⚪ 中性觀察
0.39,N/A,3.11,8.39,N/A,2025,6925.TWO,意藍,2026-03,32.15,-30.36,14.61,103.2,56.7000007629,📉 獲利侵蝕,-62.51,8.24127918065407,⚪ 中性觀察
-0.25,-77.27%,-1.82,57.28,33.80%,2025,4154.TWO,樂威科-KY,2026-03,131.64,68.92,-35.31,-76.65,11.25,⚠️ 獲利稀釋,-62.719999999999985,0.0,⚪ 數據不足
0.19,N/A,4.46,14.65,N/A,2025,6983.TWO,華洋精機,2026-03,-8.7,-71.64,24.42,0.0,350.0,🌑 雙重衰退,-62.94,0.0,⚪ 數據不足
1.08,N/A,3.08,-25.6,N/A,2025,6277.TW,宏正,2026-03,82.57,18.68,-1.49,118.35000000000001,78.0999984741,⚠️ 獲利稀釋,-63.88999999999999,9.89860563676806,⚪ 中性觀察
-0.1,-377.43%,-0.44,57.53,100.00%,2025,3115.TWO,富榮綱,2026-03,53.3,-11.11,12.25,-20.4,8.1800003052,🏰 高護城河,-64.41,0.0,⚪ 數據不足
10.43,N/A,30.41,95.56,N/A,2025,6510.TWO,精測,2026-03,119.02,54.52,33.33,1138.3500000000001,3200.0,⚠️ 獲利稀釋,-64.5,42.16629331927789,❌ 暫避觀望
-0.02,-9.00%,-0.37,-181.82,45.66%,2025,2401.TW,凌陽,2026-03,131.47,66.67,-2.04,-11.55,24.75,⚠️ 獲利稀釋,-64.8,0.0,⚪ 數據不足
-0.55,-58.74%,-2.03,-491.18,58.46%,2025,3228.TWO,金麗科,2026-03,53.08,-12.24,-27.25,-77.55,164.0,🏰 高護城河,-65.32,0.0,⚪ 數據不足
0.03,N/A,-0.53,-129.28,N/A,2025,8107.TWO,大億金茂,2026-03,177.04,111.54,2.06,-25.8,12.1000003815,🔄 轉虧為盈,-65.49999999999999,0.0,⚪ 數據不足
0.14,1.38%,0.32,-50.0,39.89%,2025,2365.TW,昆盈,2026-03,165.56,100.0,-1.99,10.65,27.8999996185,⚠️ 獲利稀釋,-65.56,39.29577411056338,❌ 暫避觀望
14.54,N/A,6.7,209.22,N/A,2025,8271.TW,宇瞻,2026-03,1985.02,1919.44,41.93,396.44999999999993,204.0,⚠️ 獲利稀釋,-65.57999999999993,7.718501702610671,⚪ 中性觀察
-3.28,N/A,-8.2,-20600.0,N/A,2025,6533.TW,晶心科,2026-03,20.45,-45.13,7.0,-405.15,251.5,📉 獲利侵蝕,-65.58,0.0,⚪ 數據不足
2.39,N/A,7.93,4.25,N/A,2025,5478.TWO,智冠,2026-03,128.72,63.12,-3.78,304.65000000000003,97.5999984741,⚠️ 獲利稀釋,-65.6,4.805514449734121,⚪ 中性觀察
0.97,N/A,4.13,30.28,N/A,2025,6955.TW,邦睿生技-創,2026-03,52.46,-13.39,37.43,153.0,96.0,📉 獲利侵蝕,-65.85,9.411764705882353,⚪ 中性觀察
-0.67,-2058.21%,-2.16,0.95,19.48%,2025,4168.TWO,醣聯,2026-03,2.71,-63.41,157.54,-77.1,21.7999992371,📉 獲利侵蝕,-66.11999999999999,0.0,⚪ 數據不足
-0.1,-9.65%,-1.83,0.0,51.65%,2025,2736.TWO,富野,2026-03,99.75,33.33,36.07,-66.15,11.3999996185,🏰 高護城河,-66.42,0.0,⚪ 數據不足
-0.26,N/A,-1.26,-68.0,N/A,2025,6405.TW,悅城,2026-03,100.81,33.33,-99.4,-52.05,41.3499984741,⚠️ 獲利稀釋,-67.48,0.0,⚪ 數據不足
3.56,N/A,11.77,67.87,N/A,2025,7749.TW,意騰-KY,2026-03,111.76,41.83,85.22,438.15000000000003,358.0,⚠️ 獲利稀釋,-69.93,12.256076686066415,⚪ 中性觀察
37.41,N/A,103.92,52.82,N/A,2025,5274.TWO,信驊,2026-03,130.07,59.53,40.64,3805.05,18275.0,⚠️ 獲利稀釋,-70.53999999999999,72.04241731383293,❌ 暫避觀望
0.68,N/A,3.46,21.4,N/A,2025,2539.TW,櫻花建,2026-03,14.66,-56.69,55.27,126.15,34.4000015259,📉 獲利侵蝕,-71.35,4.090368790237813,⚪ 中性觀察
22.08,54.00%,66.26,46.42,62.33%,2025,2330.TW,台積電,2026-03,129.86,58.39,31.61,2466.0,2425.0,🏰 高護城河,-71.47000000000001,14.750608272506081,⚪ 中性觀察
0.1,N/A,0.42,7.69,N/A,2025,5601.TWO,台聯櫃,2026-03,71.77,0.0,1.81,15.75,30.6499996185,📉 獲利侵蝕,-71.77,29.19047582714286,❌ 暫避觀望
0.57,N/A,1.29,-18.87,N/A,2025,6570.TWO,維田,2026-03,232.25,159.09,3.05,46.349999999999994,46.7000007629,⚠️ 獲利稀釋,-73.16,15.113268855307442,❌ 暫避觀望
-0.75,N/A,-2.97,10.09,N/A,2025,6492.TWO,生華科,2026-03,64.38,-8.82,7.0,-106.50000000000001,34.3499984741,📉 獲利侵蝕,-73.19999999999999,0.0,⚪ 數據不足
1.5,24.73%,7.27,-10.36,63.24%,2025,3158.TWO,嘉實,2026-03,76.49,2.74,7.07,248.7,86.0,🏰 高護城河,-73.75,5.1869722557297955,⚪ 中性觀察
1.78,N/A,10.3,-9.97,N/A,2025,8446.TWO,華研,2026-03,28.0,-46.55,-21.14,404.99999999999994,85.0999984741,📉 獲利侵蝕,-74.55,3.1518517953370377,⚪ 中性觀察
