expansion,date,price,pe,symbol,rev_yoy,prev_eps,gm,advice,prev_eps_yoy,prev_year,est_price,name,status,prev_rev_yoy,eps,om,eps_yoy
-700.27,2026-03,194.5,0.0,3362.TWO,415.08,-1.08,18.28%,⚪ 數據不足,-140.6,2025,-59.85,先進光,📉 獲利侵蝕,0.9,-0.5,-0.95%,-285.19
-701.1,2026-03,44.9000015259,12.828571864542857,2328.TW,563.0,1.56,12.48%,⚪ 中性觀察,-22.0,2025,52.5,廣宇,📉 獲利侵蝕,-0.23,-0.16,4.05%,-138.1
-704.92,2026-03,50.9000015259,5.0098426698720475,3694.TW,734.79,4.03,15.30%,⚪ 中性觀察,45.42,2025,152.4,海華,⚠️ 獲利稀釋,23.39,1.02,3.72%,29.87
-705.43,2026-03,141.5,7.619816908992999,2377.TW,923.54,6.8,11.11%,⚪ 中性觀察,-15.42,2025,278.55,微星,⚠️ 獲利稀釋,16.34,4.04,2.63%,218.11
-705.89,2026-03,20.3500003815,4.987745191544118,2069.TW,758.27,1.62,10.04%,⚪ 中性觀察,20.0,2025,61.2,運錩,⚠️ 獲利稀釋,-5.8,0.64,4.08%,52.38
-708.18,2026-03,593.0,10.028750211398613,6691.TW,734.55,24.76,N/A,⚪ 中性觀察,28.04,2025,886.95,洋基工程,⚠️ 獲利稀釋,47.13,7.19,N/A,26.37
-710.79,2026-03,72.9000015259,3.2043956714681316,5511.TWO,831.66,10.64,N/A,⚪ 中性觀察,41.49,2025,341.25,德昌,⚠️ 獲利稀釋,17.97,2.54,N/A,120.87
-712.44,2026-03,27.7000007629,7.914285932257143,5013.TWO,705.12,1.45,N/A,⚪ 中性觀察,-12.65,2025,52.5,強新,📉 獲利侵蝕,-2.6,0.38,N/A,-7.32
-713.19,2026-03,55.0999984741,4.241724285919939,2204.TW,714.94,5.47,10.06%,⚪ 中性觀察,-25.55,2025,194.84999999999997,中華,⚠️ 獲利稀釋,-18.22,1.18,2.43%,1.75
-716.22,2026-03,27.4500007629,8.883495392524273,3447.TW,666.22,1.6,6.63%,⚪ 中性觀察,32.5,2025,46.349999999999994,展達,📉 獲利侵蝕,42.87,0.17,-0.90%,-50.0
-716.53,2026-03,20.5,0.0,6512.TWO,116.53,-0.78,N/A,⚪ 數據不足,17.02,2025,-26.55,啟發電,📉 獲利侵蝕,-8.12,-0.28,N/A,-600.0
-716.5799999999999,2026-03,295.0,0.0,7792.TWO,701.78,8.72,N/A,⚪ 數據不足,11.79,2025,0.0,安葆,📉 獲利侵蝕,30.49,1.71,N/A,-14.8
-717.25,2026-03,62.7999992371,0.0,6823.TWO,645.92,-7.92,N/A,⚪ 數據不足,-3.84,2025,-220.04999999999998,濾能,📉 獲利侵蝕,42.15,-2.46,N/A,-71.33
-717.65,2026-03,37.2999992371,4.769820874309463,5538.TW,777.65,3.02,N/A,⚪ 中性觀察,5.59,2025,117.30000000000001,東明-KY,⚠️ 獲利稀釋,1.51,1.12,N/A,60.0
-718.33,2026-03,15.0,32.608695652173914,2012.TW,496.11,0.2,13.55%,❌ 暫避觀望,-81.05,2025,6.9,春雨,📉 獲利侵蝕,-9.36,-0.12,2.02%,-222.22
-719.0600000000001,2026-03,235.5,14.654635967641568,6285.TW,742.22,6.41,N/A,⚪ 中性觀察,-11.22,2025,241.05,啟��,⚠️ 獲利稀釋,0.03,2.36,N/A,23.16
-720.11,2026-03,34.5999984741,0.0,4906.TW,398.68,-0.25,14.16%,⚪ 數據不足,-116.56,2025,-27.599999999999998,正文,📉 獲利侵蝕,-35.66,-0.32,-1.55%,-321.43
-720.39,2026-03,41.7000007629,10.556962218455695,2355.TW,739.62,1.6,13.97%,⚪ 中性觀察,-43.86,2025,59.25,敬鵬,⚠️ 獲利稀釋,-3.51,0.62,5.11%,19.23
-723.98,2026-03,24.0,14.906832298136647,3296.TW,287.62,0.61,19.21%,⚪ 中性觀察,22.0,2025,24.15,勝德,📉 獲利侵蝕,-1.66,-0.37,1.75%,-436.36
-725.34,2026-03,23.0499992371,0.0,3550.TW,890.97,-1.18,15.39%,⚪ 數據不足,51.74,2025,-32.55,聯穎,🔄 轉虧為盈,3.23,0.21,-3.96%,165.63
-726.94,2026-03,29.7999992371,0.0,4534.TWO,839.44,0.01,15.20%,⚪ 數據不足,-91.3,2025,-15.600000000000001,慶騰,⚠️ 獲利稀釋,-2.4,0.02,-3.10%,112.5
-728.09,2026-03,107.0,17.12,3715.TW,551.01,2.7,17.76%,❌ 暫避觀望,-30.16,2025,93.75,定穎投控,📉 獲利侵蝕,9.37,-0.74,3.42%,-177.08
-729.7800000000001,2026-03,12.1999998093,0.0,3419.TW,753.59,-1.79,12.27%,⚪ 數據不足,-47.93,2025,-68.39999999999999,譁裕,⚠️ 獲利稀釋,18.86,-0.32,-16.22%,23.81
-730.0799999999999,2026-03,13.1499996185,0.0,8101.TW,771.53,-3.15,N/A,⚪ 數據不足,63.58,2025,-124.94999999999997,華冠,⚠️ 獲利稀釋,166.89,-0.95,N/A,41.45
-732.2700000000001,2026-03,16.6499996185,0.0,4513.TWO,842.07,-1.79,8.95%,⚪ 數據不足,-265.31,2025,-58.949999999999996,福裕,🔄 轉虧為盈,-15.54,0.05,-32.66%,109.8
-734.68,2026-03,28.3999996185,17.63975131583851,2103.TW,767.18,0.54,10.06%,❌ 暫避觀望,-48.08,2025,24.150000000000002,台橡,⚠️ 獲利稀釋,-1.98,0.53,3.76%,32.5
-735.33,2026-03,24.3500003815,0.60814186766983,4523.TWO,827.48,22.26,-8.90%,⚪ 中性觀察,1562.0,2025,600.6000000000001,永彰,⚠️ 獲利稀釋,-7.15,-0.15,-91.14%,92.15
-738.5500000000001,2026-03,19.8999996185,0.0,5547.TWO,684.6,3.06,N/A,⚪ 數據不足,42.99,2025,0.0,久舜,📉 獲利侵蝕,-0.03,0.37,N/A,-53.95
-740.03,2026-03,46.5999984741,0.0,8431.TWO,581.06,-3.88,N/A,⚪ 數據不足,-404.84,2025,-120.89999999999998,匯鑽科,📉 獲利侵蝕,2.63,-1.04,N/A,-158.97
-740.52,2026-03,513.0,9.533543950938489,5434.TW,779.62,21.81,N/A,⚪ 中性觀察,13.53,2025,807.15,崇越,⚠️ 獲利稀釋,18.57,6.86,N/A,39.1
-742.45,2026-03,18.6000003815,0.0,1528.TW,342.45,-0.35,31.45%,⚪ 數據不足,56.79,2025,-24.6,恩德,📉 獲利侵蝕,-23.83,-0.15,0.98%,-400.0
-743.43,2026-03,32.2999992371,0.0,1321.TW,918.43,-1.25,N/A,⚪ 數據不足,-265.75,2025,-36.45,大洋,🔄 轉虧為盈,-23.24,0.16,N/A,175.0
-743.86,2026-03,17.0,15.17857142857143,3002.TW,543.86,0.36,17.03%,❌ 暫避觀望,620.0,2025,16.799999999999997,歐格,📉 獲利侵蝕,16.76,-0.01,-11.28%,-200.0
-745.92,2026-03,17.3500003815,0.0,6140.TWO,751.63,-1.93,N/A,⚪ 數據不足,-287.38,2025,-54.15,訊達,🔄 轉虧為盈,26.96,0.37,N/A,5.71
-747.45,2026-03,19.6000003815,0.0,2462.TW,652.21,0.27,N/A,⚪ 數據不足,-81.88,2025,-3.3,良得電,📉 獲利侵蝕,-0.31,0.01,N/A,-95.24
-749.04,2026-03,218.5,5.817358892438765,3515.TW,764.68,15.28,12.78%,⚪ 中性觀察,46.5,2025,563.4,華擎,⚠️ 獲利稀釋,86.48,4.14,5.61%,15.64
-754.41,2026-03,513.0,50.79207920792079,6213.TW,746.88,4.16,N/A,❌ 暫避觀望,82.74,2025,151.5,聯茂,📉 獲利侵蝕,12.66,0.87,N/A,-7.53
-754.65,2026-03,27.0499992371,33.395060786543205,5452.TWO,665.76,0.33,N/A,❌ 暫避觀望,-17.5,2025,12.15,佶優,📉 獲利侵蝕,-13.95,0.01,N/A,-88.89
-755.81,2026-03,35.8499984741,3.082545010670679,1608.TW,755.81,5.5,9.17%,⚪ 中性觀察,254.81,2025,174.45000000000002,華榮,📉 獲利侵蝕,0.02,0.37,6.96%,0.0
-756.0400000000001,2026-03,24.8500003815,0.0,6552.TW,761.84,-14.35,N/A,⚪ 數據不足,-9068.75,2025,-309.9,易華電,⚠️ 獲利稀釋,-26.56,-0.65,N/A,5.8
-757.51,2026-03,24.6499996185,0.0,6558.TW,357.51,-1.02,N/A,⚪ 數據不足,-1120.0,2025,-35.699999999999996,興能高,📉 獲利侵蝕,-7.46,-0.35,N/A,-400.0
-757.51,2026-03,151.0,0.0,3234.TWO,200.37,-1.4,8.38%,⚪ 數據不足,34.88,2025,-46.949999999999996,光環,📉 獲利侵蝕,19.09,-0.32,-32.45%,-557.14
-758.5,2026-03,43.1500015259,8.630000305180001,2329.TW,802.5,2.45,15.35%,⚪ 中性觀察,28.92,2025,75.0,華泰,⚠️ 獲利稀釋,20.92,0.33,8.19%,44.0
-759.4100000000001,2026-03,20.2999992371,0.0,3354.TWO,746.08,-0.84,18.97%,⚪ 數據不足,-147.06,2025,-36.0,律勝,📉 獲利侵蝕,-22.74,-0.17,-79.87%,-13.33
-761.23,2026-03,12.8999996185,0.0,2025.TW,1022.77,-0.18,-19.82%,⚪ 數據不足,87.32,2025,-12.6,千興,🔄 轉虧為盈,-22.64,0.47,14.50%,261.54
-762.06,2026-03,20.75,0.0,2719.TWO,1130.81,-0.15,7.41%,⚪ 數據不足,-111.9,2025,-2.2500000000000004,燦星旅,🔄 轉虧為盈,-14.15,0.75,2.54%,368.75
-768.58,2026-03,35.0,22.580645161290324,8905.TWO,746.36,0.61,N/A,❌ 暫避觀望,-54.96,2025,23.249999999999996,裕國,📉 獲利侵蝕,2.49,0.15,N/A,-22.22
-769.0600000000001,2026-03,17.6499996185,14.586776544214876,2905.TW,696.33,0.71,15.31%,⚪ 中性觀察,-49.63,2025,18.15,三商,📉 獲利侵蝕,-20.78,0.03,0.88%,-72.73
-770.3199999999999,2026-03,921.0,6.21331714227889,2357.TW,746.92,59.99,15.94%,⚪ 中性觀察,41.92,2025,2223.4500000000003,華碩,📉 獲利侵蝕,25.86,13.19,4.63%,-23.4
-770.9100000000001,2026-03,101.0,14.326241134751776,1785.TWO,1094.24,3.14,16.83%,⚪ 中性觀察,-1.88,2025,105.74999999999999,光洋科,⚠️ 獲利稀釋,32.39,2.54,11.95%,323.33
-783.72,2026-03,13.9499998093,0.0,3018.TW,368.34,-2.16,-18.95%,⚪ 數據不足,-66.41,2025,-89.24999999999999,隆銘綠能,📉 獲利侵蝕,-45.66,-0.67,-73.69%,-415.38
-784.83,2026-03,11.0,0.0,2444.TW,601.5,-1.9,6.18%,⚪ 數據不足,-691.67,2025,-75.45,兆勁,📉 獲利侵蝕,-18.44,-0.51,-17.38%,-183.33
-785.5,2026-03,61.4000015259,15.388471560375942,3162.TWO,689.5,1.7,11.59%,❌ 暫避觀望,209.26,2025,59.849999999999994,精確,📉 獲利侵蝕,65.48,0.02,1.68%,-96.0
-791.15,2026-03,60.7000007629,12.567287942629399,4438.TW,887.98,3.04,8.43%,⚪ 中性觀察,-27.51,2025,72.45,廣越,⚠️ 獲利稀釋,17.91,-0.04,-1.90%,96.83
-792.54,2026-03,38.2999992371,0.0,6504.TW,709.49,-1.09,N/A,⚪ 數據不足,-178.42,2025,-86.7,南六,🔄 轉虧為盈,-1.5,0.1,N/A,-83.05
-792.95,2026-03,82.0,5.058605798889574,6191.TW,794.87,6.55,N/A,⚪ 中性觀察,5.17,2025,243.15,精成科,⚠️ 獲利稀釋,55.5,1.59,N/A,1.92
-793.36,2026-03,41.5999984741,0.0,2392.TW,529.36,-6.62,-1.63%,⚪ 數據不足,-281.76,2025,-205.8,正崴,📉 獲利侵蝕,-3.44,-0.46,-10.82%,-264.0
-794.03,2026-03,61.0999984741,12.67634823114108,6689.TW,787.01,2.31,N/A,⚪ 中性觀察,1.77,2025,72.3,伊雲谷,📉 獲利侵蝕,-1.67,0.53,N/A,-7.02
-795.52,2026-03,66.3000030518,13.34004085549296,8438.TW,903.68,2.1,N/A,⚪ 中性觀察,-4.98,2025,74.55,昶昕,⚠️ 獲利稀釋,12.79,1.02,N/A,108.16
-799.71,2026-03,46.0,4.878048780487805,1535.TW,787.21,4.0,12.18%,⚪ 中性觀察,-1.48,2025,141.45,中宇,📉 獲利侵蝕,4.67,0.77,5.96%,-12.5
-801.14,2026-03,17.1000003815,11.712329028424657,6573.TW,817.81,1.23,N/A,⚪ 中性觀察,163.4,2025,21.9,虹揚-KY,⚠️ 獲利稀釋,-13.43,-0.4,N/A,16.67
-802.6700000000001,2026-03,14.0,0.0,3272.TWO,467.75,-7.65,2.51%,⚪ 數據不足,-139.68,2025,-260.85,東碩,📉 獲利侵蝕,5.44,-2.8,-26.32%,-334.92
-803.4100000000001,2026-03,29.8999996185,0.0,3323.TWO,783.84,-1.92,11.17%,⚪ 數據不足,-76.19,2025,-80.85000000000001,加百裕,📉 獲利侵蝕,-9.18,-0.56,-4.33%,-19.57
-803.54,2026-03,89.6999969482,3.3259175731627733,2745.TWO,783.73,10.01,N/A,⚪ 中性觀察,10.36,2025,404.54999999999995,五福,📉 獲利侵蝕,14.38,3.44,N/A,-19.81
-807.22,2026-03,65.0,0.0,3149.TW,859.78,-2.86,-12.37%,⚪ 數據不足,-106.98,2025,-105.75000000000001,正達,⚠️ 獲利稀釋,5.53,-0.37,-29.19%,52.56
-810.37,2026-03,29.75,4.699842022116903,4526.TW,253.23,1.81,7.66%,⚪ 中性觀察,150.56,2025,94.95,東台,📉 獲利侵蝕,-6.62,-0.65,-21.47%,-557.14
-810.6500000000001,2026-03,462.0,0.0,6830.TW,846.82,-0.71,N/A,⚪ 數據不足,-156.8,2025,-47.85,汎銓,⚠️ 獲利稀釋,10.78,-0.61,N/A,36.17
-820.27,2026-03,27.4500007629,0.0,8906.TWO,812.27,-0.78,N/A,⚪ 數據不足,-252.38,2025,-29.85,花王,📉 獲利侵蝕,-13.36,-0.28,N/A,-8.0
-820.85,2026-03,11.6999998093,14.624999761624998,2537.TW,894.76,0.15,N/A,⚪ 中性觀察,-85.71,2025,12.0,聯上發,⚠️ 獲利稀釋,-43.28,0.4,N/A,73.91
-821.25,2026-03,25.6000003815,13.061224684438775,2409.TW,686.37,0.9,10.73%,⚪ 中性觀察,327.5,2025,29.4,友達,📉 獲利侵蝕,0.41,-0.15,-2.70%,-134.88
-822.1999999999999,2026-03,78.5,7.688540646425074,5493.TWO,817.65,4.18,N/A,⚪ 中性觀察,-0.48,2025,153.14999999999998,三聯,📉 獲利侵蝕,21.03,1.26,N/A,-4.55
-824.03,2026-03,51.2000007629,1.7438692357935968,4303.TWO,718.73,11.15,19.64%,⚪ 中性觀察,7.63,2025,440.4,信立,📉 獲利侵蝕,164.26,-0.48,-12.85%,-105.3
-829.4200000000001,2026-03,27.5,0.0,2035.TWO,956.47,-4.72,-14.72%,⚪ 數據不足,-114.55,2025,-157.95000000000002,唐榮,🔄 轉虧為盈,-21.22,0.33,-18.44%,127.05
-831.65,2026-03,12.3000001907,0.0,1449.TW,603.87,0.12,0.84%,⚪ 數據不足,-87.21,2025,-5.55,佳和,📉 獲利侵蝕,-7.88,-0.23,-27.07%,-227.78
-834.3000000000001,2026-03,44.4000015259,12.265193791685084,6112.TW,790.97,1.82,N/A,⚪ 中性觀察,203.33,2025,54.300000000000004,邁達特,📉 獲利侵蝕,18.84,0.17,N/A,-43.33
-837.1800000000001,2026-03,44.0,0.0,3543.TW,570.51,-2.24,5.62%,⚪ 數據不足,-84.96,2025,-59.7,州巧,📉 獲利侵蝕,1.1,-0.16,-16.08%,-266.67
-839.6899999999999,2026-03,17.8999996185,0.0,8935.TWO,898.78,-0.76,N/A,⚪ 數據不足,-16.92,2025,-26.55,邦泰,⚠️ 獲利稀釋,-6.33,-0.09,N/A,59.09
-840.0,2026-03,11.1999998093,0.0,1909.TW,920.0,-0.39,12.46%,⚪ 數據不足,-39.29,2025,-20.700000000000003,榮成,⚠️ 獲利稀釋,-6.47,-0.02,2.54%,80.0
-846.22,2026-03,122.0,0.0,2236.TW,765.22,-6.81,8.48%,⚪ 數據不足,-186.45,2025,-128.54999999999998,百達-KY,🔄 轉虧為盈,423.12,0.19,-4.13%,-81.0
-846.7299999999999,2026-03,226.0,5.928646379853096,6811.TWO,866.43,14.36,N/A,⚪ 中性觀察,10.46,2025,571.8,宏�硌穈T,⚠️ 獲利稀釋,11.2,4.8,N/A,19.7
-847.33,2026-03,23.4500007629,0.0,5245.TWO,860.97,-4.9,N/A,⚪ 數據不足,-56.67,2025,-166.64999999999998,智晶,⚠️ 獲利稀釋,-13.73,-0.79,N/A,13.64
-850.2,2026-03,60.2999992371,0.0,2254.TW,-49.8,-0.84,-21.68%,⚪ 數據不足,20.75,2025,-27.150000000000002,巨鎧精密-創,🌑 雙重衰退,-24.51,-1.04,-98.59%,-900.0
-852.1500000000001,2026-03,36.0,0.0,4139.TWO,768.82,-1.55,N/A,⚪ 數據不足,-720.83,2025,-38.7,馬光-KY,📉 獲利侵蝕,-3.34,-0.55,N/A,-83.33
-855.0999999999999,2026-03,111.0,6.760048721071863,3029.TW,871.55,6.53,14.31%,⚪ 中性觀察,30.86,2025,246.3,零壹,⚠️ 獲利稀釋,34.73,1.77,6.54%,16.45
-857.3199999999999,2026-03,35.0499992371,12.429077743652483,2468.TW,868.43,1.25,11.41%,⚪ 中性觀察,30.21,2025,42.300000000000004,華經,⚠️ 獲利稀釋,19.94,0.3,4.34%,11.11
-859.9100000000001,2026-03,22.9500007629,3.9637307017098444,2010.TW,861.7,2.32,10.75%,⚪ 中性觀察,40.61,2025,86.85,春源,⚠️ 獲利稀釋,0.73,0.57,7.04%,1.79
-861.09,2026-03,10.1999998093,0.0,9962.TWO,802.76,-0.15,N/A,⚪ 數據不足,-122.06,2025,-7.199999999999999,有益,🔄 轉虧為盈,-21.01,0.05,N/A,-58.33
-861.1999999999999,2026-03,40.0,7.604562737642586,8908.TWO,849.66,2.16,N/A,⚪ 中性觀察,14.97,2025,78.89999999999999,欣雄,📉 獲利侵蝕,27.37,0.46,N/A,-11.54
-864.17,2026-03,35.5,4.104046242774566,6994.TW,871.15,6.34,N/A,⚪ 中性觀察,328.87,2025,129.75,富威電力,⚠️ 獲利稀釋,164.5,0.48,N/A,6.98
-864.61,2026-03,490.5,12.596302003081664,6196.TW,879.38,15.5,N/A,⚪ 中性觀察,65.55,2025,584.0999999999999,帆宣,⚠️ 獲利稀釋,-15.01,5.08,N/A,14.77
-866.69,2026-03,86.8000030518,0.0,3535.TW,1172.94,-1.07,35.79%,⚪ 數據不足,-255.07,2025,-52.5,晶彩科,🔄 轉虧為盈,-31.12,0.99,12.45%,306.25
-868.8,2026-03,19.4500007629,0.0,8171.TWO,959.14,-5.17,N/A,⚪ 數據不足,-275.59,2025,-204.45,天宇,⚠️ 獲利稀釋,-66.93,-0.2,N/A,90.34
-873.74,2026-03,217.0,9.845735027223231,3147.TWO,877.13,8.43,13.87%,⚪ 中性觀察,-29.4,2025,330.59999999999997,大綜,⚠️ 獲利稀釋,64.32,3.66,5.75%,3.39
-874.6500000000001,2026-03,8.8999996185,0.0,1441.TW,663.94,-0.45,-0.79%,⚪ 數據不足,-128.03,2025,-18.6,大東,📉 獲利侵蝕,-6.83,-0.62,-10.66%,-210.71
-876.63,2026-03,18.9500007629,0.0,4999.TW,623.3,-1.68,N/A,⚪ 數據不足,-272.92,2025,-70.94999999999999,鑫禾,📉 獲利侵蝕,-0.19,-0.54,N/A,-253.33
-880.8199999999999,2026-03,107.5,0.0,6588.TWO,969.39,-1.77,N/A,⚪ 數據不足,57.14,2025,-84.9,東典光電,⚠️ 獲利稀釋,27.54,-0.08,N/A,88.57
-885.46,2026-03,11.1999998093,0.0,3322.TWO,635.46,-0.96,12.86%,⚪ 數據不足,-15.66,2025,-46.5,建舜電,📉 獲利侵蝕,6.3,-0.64,-5.35%,-250.0
-885.47,2026-03,21.3999996185,4.254473085188867,8463.TW,1065.47,1.85,N/A,⚪ 中性觀察,48.0,2025,75.45,潤泰材,⚠️ 獲利稀釋,8.31,0.42,N/A,180.0
-889.79,2026-03,59.2000007629,6.851851940150462,2949.TWO,861.36,3.63,11.53%,⚪ 中性觀察,6.89,2025,129.60000000000002,欣新網,📉 獲利侵蝕,21.07,0.74,2.34%,-28.43
-892.9699999999999,2026-03,35.7999992371,7.103174451805556,8032.TWO,984.81,2.19,N/A,⚪ 中性觀察,1.86,2025,75.6,光菱,⚠️ 獲利稀釋,25.77,0.94,N/A,91.84
-893.91,2026-03,8.9899997711,0.0,6142.TW,633.91,-0.26,N/A,⚪ 數據不足,48.0,2025,-12.75,友勁,📉 獲利侵蝕,52.32,-0.18,N/A,-260.0
-894.01,2026-03,79.6999969482,0.0,8054.TWO,992.49,-3.19,N/A,⚪ 數據不足,-37.72,2025,-104.69999999999999,安國,⚠️ 獲利稀釋,30.97,-0.01,N/A,98.48
-897.18,2026-03,24.1499996185,2.523510931922675,3188.TWO,1815.36,4.05,N/A,⚪ 中性觀察,81.45,2025,143.55,鑫龍騰,⚠️ 獲利稀釋,79.14,2.24,N/A,918.18
-899.3100000000001,2026-03,51.2999992371,20.27667954035573,2630.TW,863.6,1.0,8.38%,❌ 暫避觀望,49.25,2025,37.95,亞航,📉 獲利侵蝕,4.89,0.09,2.16%,-35.71
-906.12,2026-03,10.8000001907,0.0,3011.TW,891.37,-2.55,10.61%,⚪ 數據不足,-5.88,2025,-82.64999999999999,今皓,📉 獲利侵蝕,-34.5,-0.73,-45.08%,-14.75
-907.51,2026-03,44.5,0.0,6742.TW,629.73,-1.52,N/A,⚪ 數據不足,-603.33,2025,-68.55000000000001,澤米,📉 獲利侵蝕,-20.15,-0.35,N/A,-277.78
-908.52,2026-03,21.6499996185,0.0,3390.TWO,551.38,-0.55,17.06%,⚪ 數據不足,-138.3,2025,-33.9,旭軟,📉 獲利侵蝕,-7.45,-0.18,1.24%,-357.14
-913.7,2026-03,40.0,0.0,5484.TW,1065.26,-0.6,N/A,⚪ 數據不足,33.33,2025,-30.749999999999996,慧友,🔄 轉虧為盈,9.99,0.33,N/A,151.56
-918.29,2026-03,23.9500007629,0.0,8215.TW,391.62,-1.14,N/A,⚪ 數據不足,-283.87,2025,-26.1,明基材,📉 獲利侵蝕,-4.0,-0.64,N/A,-526.67
-921.62,2026-03,27.3500003815,7.597222328194445,2432.TW,929.95,1.88,14.91%,⚪ 中性觀察,1.06,2025,53.99999999999999,倚天酷��-創,⚠️ 獲利稀釋,25.63,0.26,7.25%,8.33
-925.02,2026-03,20.5,0.0,3346.TW,557.02,0.11,N/A,⚪ 數據不足,-95.34,2025,-26.999999999999996,麗清,📉 獲利侵蝕,-8.52,-0.67,N/A,-368.0
-926.05,2026-03,20.3500003815,0.0,6283.TW,979.38,-0.22,N/A,⚪ 數據不足,-128.95,2025,-14.7,淳安,⚠️ 獲利稀釋,14.75,-0.07,N/A,53.33
-928.82,2026-03,82.5,7.1182053494391715,2439.TW,902.2,5.36,11.63%,⚪ 中性觀察,-37.71,2025,173.85,美律,📉 獲利侵蝕,6.01,1.03,3.86%,-26.62
-933.5999999999999,2026-03,24.6499996185,7.063037139971346,5016.TWO,919.31,1.5,N/A,⚪ 中性觀察,-12.28,2025,52.35,松和,📉 獲利侵蝕,0.57,0.36,N/A,-14.29
-937.93,2026-03,20.8500003815,4.848837298023257,5548.TWO,942.93,2.03,N/A,⚪ 中性觀察,9.24,2025,64.49999999999999,安倉,⚠️ 獲利稀釋,14.56,0.42,N/A,5.0
-942.04,2026-03,32.9500007629,5.915619526552962,8213.TW,888.91,2.27,N/A,⚪ 中性觀察,-17.45,2025,83.55000000000001,志超,📉 獲利侵蝕,3.73,0.3,N/A,-53.13
-942.09,2026-03,25.6499996185,11.659090735681817,5310.TWO,853.85,0.52,N/A,⚪ 中性觀察,-82.78,2025,33.0,天剛,📉 獲利侵蝕,-40.09,0.06,N/A,-88.24
-949.2299999999999,2026-03,63.0,4.635761589403973,2643.TWO,887.43,6.3,5.79%,⚪ 中性觀察,3.11,2025,203.85,捷迅,📉 獲利侵蝕,59.7,0.68,2.48%,-61.8
-954.56,2026-03,17.1000003815,0.0,8921.TWO,901.62,-0.11,N/A,⚪ 數據不足,52.17,2025,-11.55,沈氏,📉 獲利侵蝕,-0.02,-0.26,N/A,-52.94
-955.5,2026-03,19.7999992371,5.089974096940874,2331.TW,866.28,1.41,9.91%,⚪ 中性觀察,981.25,2025,58.35,精英,📉 獲利侵蝕,14.95,0.11,-0.28%,-89.22
-961.5100000000001,2026-03,102.0,10.526315789473685,2637.TW,1728.18,5.27,37.77%,⚪ 中性觀察,-34.78,2025,145.35,慧洋-KY,⚠️ 獲利稀釋,-17.06,1.6,36.66%,766.67
-963.75,2026-03,13.9499998093,0.0,2023.TW,813.75,-1.85,7.45%,⚪ 數據不足,-129.63,2025,-67.64999999999999,燁輝,📉 獲利侵蝕,-8.68,-0.4,-2.27%,-150.0
-968.63,2026-03,23.2000007629,0.0,3508.TWO,1042.99,-1.51,1.54%,⚪ 數據不足,6.88,2025,-55.05,位速,⚠️ 獲利稀釋,27.53,-0.1,-34.06%,74.36
-979.9100000000001,2026-03,24.2000007629,0.0,3349.TWO,279.91,-1.02,15.17%,⚪ 數據不足,9.52,2025,-41.400000000000006,寶德,📉 獲利侵蝕,5.58,-0.48,-15.09%,-700.0
-980.3599999999999,2026-03,20.1499996185,0.0,2239.TW,1032.08,-7.87,11.02%,⚪ 數據不足,-8644.44,2025,-252.15000000000003,英利-KY,⚠️ 獲利稀釋,-11.17,-1.68,-2.22%,51.72
-982.73,2026-03,30.7000007629,10.51369889140411,2353.TW,1018.02,1.26,11.56%,⚪ 中性觀察,-31.87,2025,43.8,宏��,⚠️ 獲利稀釋,4.14,0.23,2.51%,35.29
-983.26,2026-03,29.2000007629,8.066298553287293,8183.TWO,1114.03,2.39,N/A,⚪ 中性觀察,-26.77,2025,54.300000000000004,精星,⚠️ 獲利稀釋,-0.51,0.3,N/A,130.77
-984.34,2026-03,19.2000007629,0.0,7723.TWO,75.25,-6.69,N/A,⚪ 數據不足,-259.36,2025,-171.60000000000002,築間,📉 獲利侵蝕,-14.66,-0.9,N/A,-909.09
-984.71,2026-03,14.9499998093,0.0,2734.TWO,1136.23,-1.42,15.72%,⚪ 數據不足,-286.84,2025,-44.7,易飛網,🔄 轉虧為盈,2.6,0.17,-0.44%,151.52
-985.9300000000001,2026-03,13.8000001907,0.0,6116.TW,1061.93,-0.75,N/A,⚪ 數據不足,58.56,2025,-27.599999999999998,彩晶,⚠️ 獲利稀釋,14.78,-0.06,N/A,76.0
-998.5899999999999,2026-03,14.6999998093,0.0,8066.TWO,503.59,-3.49,N/A,⚪ 數據不足,-1354.17,2025,-118.8,來思達,📉 獲利侵蝕,-12.26,-0.91,N/A,-495.0
-999.11,2026-03,48.0999984741,7.539184713808777,6189.TW,974.87,2.73,N/A,⚪ 中性觀察,-57.28,2025,95.7,豐藝,📉 獲利侵蝕,-21.83,1.0,N/A,-24.24
-999.97,2026-03,14.6999998093,0.0,1338.TW,246.12,-2.24,22.76%,⚪ 數據不足,-92.04,2025,-112.80000000000001,廣華-KY,📉 獲利侵蝕,2.83,-1.15,-1.26%,-753.85
-1002.0,2026-03,15.6999998093,0.0,6872.TWO,1008.82,-2.14,N/A,⚪ 數據不足,-38.16,2025,-76.95,浩宇生醫,⚠️ 獲利稀釋,-61.92,-0.41,N/A,6.82
-1006.46,2026-03,20.7000007629,18.157895406052635,6020.TWO,1394.7,0.39,N/A,❌ 暫避觀望,-45.83,2025,17.099999999999998,大展證,⚠️ 獲利稀釋,-32.9,0.49,N/A,388.24
