prev_eps_yoy,date,est_price,name,prev_eps,pe,advice,gm,eps_yoy,symbol,expansion,status,om,prev_year,price,eps,rev_yoy,prev_rev_yoy
-78.46,2025-12,75.75,寒舍,1.01,6.821782329287128,⚪ 中性觀察,44.04%,-56.22,2739.TW,-58.94,📉 獲利侵蝕,12.46%,2025,34.4500007629,2.36,2.72,1.51
-22.06,2025-12,0.0,矽科宏晟,8.09,0.0,⚪ 數據不足,N/A,-38.12,6725.TWO,-59.14,📉 獲利侵蝕,N/A,2025,357.0,12.98,21.02,20.53
-62.28,2025-12,158.39999999999998,永道-KY,2.95,9.611742424242426,⚪ 中性觀察,N/A,-73.47,6863.TW,-59.17,🌑 雙重衰退,N/A,2025,101.5,3.0,-14.3,-10.3
-56.66,2025-12,0.0,松川精密,2.18,0.0,⚪ 數據不足,N/A,-51.37,7788.TW,-59.239999999999995,📉 獲利侵蝕,N/A,2025,0.0,3.63,7.87,8.42
-300.0,2025-12,-76.05000000000001,晶豪科,-2.81,0.0,⚪ 數據不足,32.33%,-51.41,3006.TW,-59.489999999999995,🔄 轉虧為盈,20.25%,2025,155.5,0.87,8.08,-5.44
-76.11,2025-12,39.75000000000001,裕隆,0.77,10.358490853924527,⚪ 中性觀察,30.14%,-75.14,2201.TW,-59.49,🌑 雙重衰退,7.44%,2025,27.4500007629,0.93,-15.65,-17.2
-204.44,2025-12,-9.6,先益,-0.47,0.0,⚪ 數據不足,22.74%,-77.78,3531.TWO,-59.69,🔄 轉虧為盈,4.80%,2025,23.1000003815,0.3,-18.09,-15.43
-60.02,2025-12,187.95,威宏-KY,3.46,4.038307938874701,⚪ 中性觀察,N/A,-62.99,8442.TW,-60.14,🌑 雙重衰退,N/A,2025,50.5999984741,4.18,-2.85,-6.65
-58.08,2025-12,0.0,君曜,1.53,0.0,⚪ 數據不足,N/A,-47.4,7770.TWO,-60.19,📉 獲利侵蝕,N/A,2025,48.9000015259,3.0,12.79,17.51
-94.05,2025-12,9.3,晶宏,0.05,78.3870943130645,❌ 暫避觀望,38.56%,-54.31,3141.TWO,-61.39,📉 獲利侵蝕,-3.65%,2025,48.5999984741,0.54,7.08,9.9
-79.34,2025-12,11.25,炎洲,0.25,17.7333335876,❌ 暫避觀望,15.11%,-79.17,4306.TW,-62.71,🌑 雙重衰退,5.94%,2025,13.3000001907,0.26,-16.46,-23.85
-122.4,2025-12,-14.849999999999998,斐成,-0.31,0.0,⚪ 數據不足,-74.40%,-132.04,3313.TWO,-63.019999999999996,🌑 雙重衰退,-413.94%,2025,12.3000001907,-0.35,-69.02,-78.14
-45.45,2025-12,-61.349999999999994,三晃,-1.12,0.0,⚪ 數據不足,-19.76%,-85.86,1721.TW,-63.47,🌑 雙重衰退,-36.39%,2025,29.9500007629,-1.84,-22.39,-23.51
-88.1,2025-12,4.6499999999999995,立��,0.05,229.03225806451618,❌ 暫避觀望,N/A,-58.24,8111.TWO,-63.49,📉 獲利侵蝕,N/A,2025,71.0,0.38,5.25,7.39
-125.84,2025-12,-79.20000000000002,翔耀,-2.11,0.0,⚪ 數據不足,51.08%,-48.37,2438.TW,-63.89,🏰 高護城河,-5.91%,2025,22.2999992371,-2.38,15.52,26.64
99.24,2025-12,114.3,宏碩系統,2.61,23.490813648293962,❌ 暫避觀望,N/A,41.57,6895.TWO,-64.05000000000001,⚠️ 獲利稀釋,N/A,2025,179.0,3.61,105.62,121.07
-89.32,2025-12,63.75,弘帆,0.71,13.082352582141176,⚪ 中性觀察,N/A,-67.55,8433.TWO,-64.07,🌑 雙重衰退,N/A,2025,55.5999984741,3.17,-3.48,-7.78
43.62,2025-12,-31.200000000000003,點晶,-0.56,0.0,⚪ 數據不足,71.52%,-74.29,3288.TWO,-64.14,🏰 高護城河,6.07%,2025,15.5500001907,-0.64,-10.15,-7.45
-40.91,2025-12,23.849999999999998,振發,0.39,11.761006769119499,⚪ 中性觀察,N/A,-47.47,5426.TWO,-64.48,📉 獲利侵蝕,N/A,2025,18.7000007629,0.52,17.01,30.86
-116.01,2025-12,14.399999999999999,M31,-0.69,587.5,❌ 暫避觀望,N/A,-44.41,6643.TWO,-64.75,🔄 轉虧為盈,N/A,2025,564.0,1.69,20.34,7.33
44.39,2025-12,320.7,緯創,6.43,6.524789522918616,⚪ 中性觀察,5.62%,43.19,3231.TW,-65.2,⚠️ 獲利稀釋,3.53%,2025,139.5,9.04,108.39,94.87
209.22,2026-03,396.44999999999993,宇瞻,6.7,8.399545970488083,⚪ 中性觀察,N/A,1919.44,8271.TW,-65.57999999999993,⚠️ 獲利稀釋,N/A,2025,222.0,14.54,1985.02,41.93
-97.63,2025-12,5.55,永裕,0.06,60.13513513513514,❌ 暫避觀望,15.09%,-89.88,1323.TW,-65.97,🌑 雙重衰退,1.25%,2025,22.25,0.26,-23.91,-28.19
-78.8,2025-12,0.7500000000000007,志信,0.39,278.99999618599975,❌ 暫避觀望,37.12%,-68.29,2611.TW,-66.10000000000001,🌑 雙重衰退,5.53%,2025,13.9499998093,0.52,-2.19,-1.45
-141.03,2025-12,-50.24999999999999,台苯,-0.94,0.0,⚪ 數據不足,-7.37%,-90.28,1310.TW,-66.21000000000001,🌑 雙重衰退,-10.27%,2025,9.9399995804,-1.37,-24.07,-19.92
-78.11,2025-12,21.45,通嘉,0.37,47.41258954671329,❌ 暫避觀望,31.63%,-73.51,3588.TW,-66.27000000000001,🌑 雙重衰退,-1.96%,2025,67.8000030518,0.5,-7.24,-9.27
-90.7,2025-12,8.55,系統電,0.04,107.1929797791228,❌ 暫避觀望,N/A,-57.38,5309.TWO,-66.51,📉 獲利侵蝕,N/A,2025,61.0999984741,0.27,9.13,7.47
-86.34,2025-12,57.74999999999999,宇峻,0.47,18.28571468205195,❌ 暫避觀望,89.44%,-64.44,3546.TWO,-66.53,🏰 高護城河,20.17%,2025,70.4000015259,1.97,2.09,-4.51
-43.16,2025-12,-69.9,譁裕,-1.36,0.0,⚪ 數據不足,12.27%,-47.93,3419.TW,-66.78999999999999,📉 獲利侵蝕,-16.22%,2025,16.1499996185,-1.79,18.86,27.6
-93.42,2025-12,-90.6,康控-KY,-1.51,0.0,⚪ 數據不足,N/A,-55.46,4943.TW,-66.92,📉 獲利侵蝕,N/A,2025,10.5,-1.88,11.46,6.89
174.49,2025-12,136.2,台特化,2.69,34.36123348017621,❌ 暫避觀望,48.92%,60.92,4772.TWO,-66.95,⚠️ 獲利稀釋,38.48%,2025,312.0,4.2,127.87,81.35
-112.5,2025-12,-79.35,加百裕,-1.58,0.0,⚪ 數據不足,11.17%,-76.19,3323.TWO,-67.00999999999999,🌑 雙重衰退,-4.33%,2025,35.0499992371,-1.92,-9.18,-6.05
-18.99,2025-12,54.14999999999999,長華*,1.49,13.074792455096954,⚪ 中性觀察,N/A,-54.79,8070.TW,-67.1,📉 獲利侵蝕,N/A,2025,47.2000007629,1.02,12.31,11.79
-126.04,2025-12,-585.7500000000001,神盾,-12.5,0.0,⚪ 數據不足,N/A,-56.06,6462.TWO,-67.17,📉 獲利侵蝕,N/A,2025,129.5,-17.51,11.11,16.32
-57.66,2025-12,65.4,廣積,1.33,9.644495237866973,⚪ 中性觀察,N/A,-63.86,8050.TWO,-67.28,📉 獲利侵蝕,N/A,2025,42.0499992371,1.44,3.42,15.23
-42.6,2025-12,43.8,聚鼎,0.98,20.71917808219178,❌ 暫避觀望,N/A,-69.96,6224.TW,-67.46,🌑 雙重衰退,N/A,2025,60.5,0.67,-2.5,0.32
-100.71,2025-12,4.199999999999999,泓瀚,-0.01,219.64285714285717,❌ 暫避觀望,33.55%,-85.43,4741.TWO,-67.61000000000001,🔄 轉虧為盈,3.21%,2025,61.5,0.29,-17.82,-19.51
-58.82,2025-12,-1.5,萬旭,0.14,0.0,⚪ 數據不足,N/A,-45.45,6134.TWO,-67.7,📉 獲利侵蝕,N/A,2025,30.4500007629,0.12,22.25,18.87
-77.02,2025-12,79.64999999999999,世德,1.33,8.964218168380414,⚪ 中性觀察,19.80%,-77.5,2066.TWO,-67.86,🌑 雙重衰退,-4.97%,2025,47.5999984741,1.34,-9.64,-7.86
-86.03,2025-12,33.0,旭富,0.57,21.409090215499997,❌ 暫避觀望,28.02%,-79.87,4119.TW,-68.06,🌑 雙重衰退,12.04%,2025,47.0999984741,0.9,-11.81,-11.91
53.85,2025-12,56.699999999999996,巨有科技,1.4,42.195767195767196,❌ 暫避觀望,N/A,29.56,8227.TWO,-68.21,⚠️ 獲利稀釋,N/A,2025,159.5,2.06,97.77,93.9
-77.78,2025-12,26.25,哲固,0.3,17.314285278342858,❌ 暫避觀望,17.99%,-73.65,3434.TWO,-68.60000000000001,🌑 雙重衰退,0.82%,2025,30.2999992371,0.47,-5.05,-2.33
-129.13,2025-12,-115.05,安國,-2.42,0.0,⚪ 數據不足,N/A,-37.72,8054.TWO,-68.69,📉 獲利侵蝕,N/A,2025,112.5,-3.19,30.97,26.01
-144.58,2025-12,-11.850000000000001,高僑,-0.37,0.0,⚪ 數據不足,N/A,-95.24,6234.TWO,-68.82,🔄 轉虧為盈,N/A,2025,42.0499992371,0.05,-26.42,-31.56
-55.0,2025-12,-43.35,台達化,-0.93,0.0,⚪ 數據不足,3.28%,-91.07,1309.TW,-68.85,🌑 雙重衰退,-4.04%,2025,20.4500007629,-1.07,-22.22,-17.56
-100.61,2025-12,6.449999999999999,南茂,-0.01,167.20930587418607,❌ 暫避觀望,N/A,-64.1,8150.TW,-69.55,🔄 轉虧為盈,N/A,2025,71.9000015259,0.7,5.45,0.67
-35.26,2025-12,-113.39999999999999,國邑*,-2.11,0.0,⚪ 數據不足,N/A,-130.23,6875.TWO,-70.36999999999999,🌑 雙重衰退,N/A,2025,36.5,-2.97,-59.86,-61.06
-92.98,2025-12,-49.05,中鴻,-1.1,0.0,⚪ 數據不足,-3.67%,-108.06,2014.TW,-70.5,🌑 雙重衰退,-6.17%,2025,17.3500003815,-1.29,-37.56,-36.55
-73.79,2025-12,16.200000000000003,惠光,0.27,23.37962962962963,❌ 暫避觀望,N/A,-74.77,6508.TWO,-70.69,🌑 雙重衰退,N/A,2025,25.25,0.27,-4.08,-1.96
-91.88,2025-12,12.9,加捷生醫,0.2,13.837208858720931,⚪ 中性觀察,24.70%,-80.37,4109.TWO,-70.75,🌑 雙重衰退,-7.54%,2025,11.8999996185,0.43,-9.62,-13.54
-69.8,2025-12,52.5,台南,0.77,6.514285496314286,⚪ 中性觀察,13.69%,-81.13,1473.TW,-70.81,🌑 雙重衰退,-4.13%,2025,22.7999992371,0.57,-10.32,-5.85
-107.89,2025-12,11.999999999999998,龍鋒,-0.34,49.37500000000001,❌ 暫避觀望,15.90%,-95.68,3226.TWO,-71.16000000000001,🔄 轉虧為盈,4.48%,2025,39.5,0.24,-24.52,-23.4
-82.94,2025-12,28.5,健和興,0.5,28.42105263157895,❌ 暫避觀望,21.28%,-74.48,3003.TW,-71.2,🌑 雙重衰退,6.05%,2025,54.0,0.99,-3.28,-3.86
-94.81,2025-12,4.3500000000000005,南良,0.04,47.931033167241374,❌ 暫避觀望,N/A,-80.53,5450.TWO,-71.57,🌑 雙重衰退,N/A,2025,13.8999996185,0.22,-8.96,-8.5
-73.26,2025-12,10.05,春雨,0.25,22.686566879552238,❌ 暫避觀望,13.55%,-81.05,2012.TW,-71.69,🌑 雙重衰退,2.02%,2025,15.1999998093,0.2,-9.36,-3.32
-88.89,2025-12,54.900000000000006,關中,0.48,12.267759979754098,⚪ 中性觀察,N/A,-77.08,8941.TWO,-71.73,🌑 雙重衰退,N/A,2025,44.9000015259,1.16,-5.35,-4.94
-46.15,2025-12,11.550000000000002,茂迪,0.28,36.36363636363636,❌ 暫避觀望,N/A,-77.05,6244.TWO,-72.0,🌑 雙重衰退,N/A,2025,28.0,0.14,-5.05,-5.87
-87.97,2025-12,0.0,兆利,0.73,0.0,⚪ 數據不足,10.77%,-74.46,3548.TWO,-72.66,🌑 雙重衰退,1.84%,2025,0.0,2.23,-1.8,8.05
-51.13,2025-12,158.55,六方科-KY,3.23,17.218543046357617,❌ 暫避觀望,15.14%,-47.66,4569.TW,-72.85,📉 獲利侵蝕,0.74%,2025,182.0,4.13,25.19,28.81
-255.35,2025-12,-87.75,富旺,-2.47,0.0,⚪ 數據不足,N/A,-114.96,6219.TWO,-73.02,🌑 雙重衰退,N/A,2025,12.6999998093,-0.76,-41.94,-99.58
63.33,2025-12,-5.1,郡都開發,-0.11,0.0,⚪ 數據不足,15.04%,-44.44,4402.TWO,-73.25,📉 獲利侵蝕,-80.56%,2025,15.3500003815,-0.13,28.81,17.54
-41.94,2025-12,-31.049999999999997,欣普羅,-0.88,0.0,⚪ 數據不足,N/A,50.0,6560.TWO,-73.75,⚠️ 獲利稀釋,N/A,2025,38.7000007629,-0.16,123.75,137.08
-27.12,2025-12,63.75,台新新光金,1.3,5.576470767741177,⚪ 中性觀察,60.04%,-0.7,2887.TW,-74.55,🏰 高護城河,25.42%,2025,23.7000007629,1.91,73.85,35.48
-58.97,2025-12,8.700000000000001,統懋,0.32,52.586206896551715,❌ 暫避觀望,-37.47%,-85.71,2434.TW,-75.53,🌑 雙重衰退,-176.58%,2025,30.5,0.02,-10.18,-8.66
-105.39,2025-12,0.0,萬在,-0.09,0.0,⚪ 數據不足,25.17%,-74.4,4543.TWO,-75.73,🔄 轉虧為盈,7.11%,2025,0.0,0.53,1.33,-3.85
-48.15,2025-12,19.499999999999996,金利食安,0.58,15.384615384615387,❌ 暫避觀望,N/A,-69.73,7743.TWO,-75.92,📉 獲利侵蝕,N/A,2025,20.0,0.57,6.19,17.91
-74.19,2025-12,-58.05,旭品,-1.08,0.0,⚪ 數據不足,2.22%,-84.27,3325.TWO,-75.97,🌑 雙重衰退,-15.74%,2025,13.6999998093,-1.64,-8.3,-11.73
39.62,2025-12,0.0,漢達,3.76,0.0,⚪ 數據不足,N/A,31.64,6620.TWO,-76.53,⚠️ 獲利稀釋,N/A,2025,78.6999969482,4.85,108.17,122.44
-91.36,2025-12,530.25,材料*-KY,4.94,1.2107496248118812,⚪ 中性觀察,57.83%,-92.76,4763.TW,-76.96000000000001,🏰 高護城河,50.09%,2025,42.7999992371,6.1,-15.8,-6.43
-62.57,2025-12,26.999999999999996,弘凱,0.64,23.222221798388894,❌ 暫避觀望,N/A,-79.59,5244.TW,-77.69,🌑 雙重衰退,N/A,2025,41.7999992371,0.51,-1.9,-2.61
164.8,2025-12,25.05,長園科,0.81,27.27544864497006,❌ 暫避觀望,N/A,160.13,8038.TWO,-77.71000000000001,⚠️ 獲利稀釋,N/A,2025,45.5499992371,0.92,237.84,372.94
-266.67,2025-12,-51.45,愛地雅,-1.1,0.0,⚪ 數據不足,N/A,-95.77,8933.TWO,-78.58,🌑 雙重衰退,N/A,2025,6.1999998093,-1.39,-17.19,0.33
-73.12,2025-12,765.1500000000001,國巨*,8.22,5.783179768672809,⚪ 中性觀察,37.30%,-69.45,2327.TW,-78.71000000000001,📉 獲利侵蝕,24.28%,2025,295.0,11.51,9.26,5.78
-99.59,2025-12,7.95,伍豐,0.01,42.83019011867924,❌ 暫避觀望,N/A,-90.28,8076.TWO,-78.74000000000001,🌑 雙重衰退,N/A,2025,22.7000007629,0.14,-11.54,-17.3
-73.93,2025-12,37.35,愛山林,0.68,23.493975903614455,❌ 暫避觀望,20.31%,-77.63,2540.TW,-78.94,📉 獲利侵蝕,4.98%,2025,58.5,0.69,1.31,25.99
-44.76,2025-12,0.0,駿吉-KY,-2.09,0.0,⚪ 數據不足,-25.13%,-122.76,1591.TWO,-79.17,🌑 雙重衰退,-116.55%,2025,0.0,-2.75,-43.59,-47.7
-128.57,2025-12,0.5999999999999993,佳和,-0.28,356.2500000000004,❌ 暫避觀望,0.84%,-87.21,1449.TW,-79.33,🔄 轉虧為盈,-27.07%,2025,14.25,0.12,-7.88,-18.87
-131.03,2025-12,-10.649999999999999,美達科技,-0.54,0.0,⚪ 數據不足,N/A,-84.51,6735.TWO,-79.7,🔄 轉虧為盈,N/A,2025,110.5,0.33,-4.81,-23.64
-97.71,2025-12,10.649999999999999,加高,0.04,52.676058487183106,❌ 暫避觀望,N/A,-81.97,8182.TWO,-79.82,🌑 雙重衰退,N/A,2025,37.4000015259,0.44,-2.15,-3.51
-672.73,2025-12,-46.050000000000004,訊芯-KY,-0.64,0.0,⚪ 數據不足,N/A,-35.0,6451.TW,-80.18,🔄 轉虧為盈,N/A,2025,446.5,0.26,45.18,56.34
40.9,2025-12,355.95,可寧衛*,10.47,1.2241887584112936,⚪ 中性觀察,N/A,-87.79,8422.TW,-80.26,🌑 雙重衰退,N/A,2025,29.0499992371,1.29,-7.53,-2.24
-45.51,2025-12,113.39999999999999,聯德控股-KY,2.73,11.428571630410053,⚪ 中性觀察,22.10%,-70.28,4912.TW,-80.72,📉 獲利侵蝕,9.53%,2025,86.4000015259,1.98,10.44,2.6
-140.91,2025-12,-20.55,正文,-0.45,0.0,⚪ 數據不足,14.16%,-116.56,4906.TW,-80.9,🌑 雙重衰退,-1.55%,2025,35.4500007629,-0.25,-35.66,-33.96
-394.25,2025-12,-190.34999999999997,光罩,-3.56,0.0,⚪ 數據不足,5.40%,-101.09,2338.TW,-80.94,🌑 雙重衰退,-14.81%,2025,48.5999984741,-4.88,-20.15,-17.29
-90.83,2025-12,9.899999999999999,今展科,0.11,59.545453389545465,❌ 暫避觀望,N/A,-71.34,6432.TWO,-81.64,📉 獲利侵蝕,N/A,2025,39.2999992371,0.48,10.3,10.79
31.58,2025-12,-5.1000000000000005,亞矽,-0.13,0.0,⚪ 數據不足,N/A,-92.31,6113.TWO,-82.3,🌑 雙重衰退,N/A,2025,22.8999996185,-0.25,-10.01,-14.19
-73.56,2025-12,65.7,堤維西,1.17,7.226027310159818,⚪ 中性觀察,15.03%,-61.33,1522.TW,-82.68,📉 獲利侵蝕,0.14%,2025,31.6499996185,1.72,21.35,6.94
-182.86,2025-12,0.0,聯嘉投控,-0.29,0.0,⚪ 數據不足,19.34%,-80.0,3717.TW,-83.55,🔄 轉虧為盈,7.12%,2025,21.0499992371,0.08,3.55,0.43
-25.0,2025-12,0.0,嘉雨思-創,0.21,0.0,⚪ 數據不足,N/A,-55.26,6921.TW,-83.71,📉 獲利侵蝕,N/A,2025,94.0999984741,0.35,28.45,51.06
-4.23,2025-12,32.400000000000006,達亞,0.68,74.07407407407408,❌ 暫避觀望,N/A,-64.17,6762.TWO,-83.75,📉 獲利侵蝕,N/A,2025,160.0,0.67,19.58,32.38
-51.97,2025-12,19.95,禾昌,0.62,15.413533834586469,❌ 暫避觀望,N/A,-91.2,6158.TWO,-85.13,🌑 雙重衰退,N/A,2025,20.5,0.11,-6.07,-6.12
-76.74,2025-12,3.4499999999999997,中電,0.1,52.173913043478265,❌ 暫避觀望,37.93%,-94.0,1611.TW,-85.83,🌑 雙重衰退,11.05%,2025,12.0,0.03,-8.17,-5.31
-43.75,2025-12,-55.95,州巧,-1.16,0.0,⚪ 數據不足,5.62%,-84.96,3543.TW,-86.05999999999999,📉 獲利侵蝕,-16.08%,2025,42.0,-2.24,1.1,2.18
-59.52,2025-12,54.150000000000006,奈米醫材,0.7,18.97506925207756,❌ 暫避觀望,N/A,-54.81,6612.TWO,-86.35,📉 獲利侵蝕,N/A,2025,68.5,1.09,31.54,37.74
-93.18,2025-12,0.44999999999999996,中華化,0.03,2143.3334350600003,❌ 暫避觀望,11.85%,-92.0,1727.TW,-86.54,🌑 雙重衰退,-0.08%,2025,64.3000030518,0.04,-5.46,-6.15
-154.37,2025-12,-130.50000000000003,富采,-2.62,0.0,⚪ 數據不足,-2.65%,-95.74,3714.TW,-86.69999999999999,🌑 雙重衰退,-25.24%,2025,70.0,-3.69,-9.04,-10.09
-110.98,2025-12,-2.25,嘉晶,-0.09,0.0,⚪ 數據不足,11.81%,-92.39,3016.TW,-87.14,🔄 轉虧為盈,4.89%,2025,69.3000030518,0.07,-5.25,-9.76
-13.64,2025-12,-27.9,新晶投控,-0.55,0.0,⚪ 數據不足,0.24%,-96.23,3713.TWO,-88.05000000000001,🌑 雙重衰退,-22.36%,2025,15.8000001907,-1.13,-8.18,-14.16
7.31,2026-03,138.45000000000002,亞信,3.67,11.43011917659805,⚪ 中性觀察,54.20%,-14.16,3169.TWO,-88.1,🏰 高護城河,26.68%,2025,105.5,0.97,73.94,9.02
-63.16,2025-12,-36.9,元創精密,-0.62,0.0,⚪ 數據不足,22.32%,-92.45,3685.TWO,-88.41,🌑 雙重衰退,6.52%,2025,31.3500003815,-1.02,-4.04,-11.44
-80.0,2025-12,-2.850000000000001,單井,0.43,0.0,⚪ 數據不足,19.24%,-96.99,3490.TWO,-88.42999999999999,🌑 雙重衰退,-16.80%,2025,29.7999992371,0.05,-8.56,-4.45
-87.62,2025-12,2.0816681711721685e-16,台榮,0.13,8.935141385803343e+17,❌ 暫避觀望,8.16%,-93.16,1220.TW,-88.78999999999999,🌑 雙重衰退,-0.43%,2025,12.3999996185,0.08,-4.37,-0.15
-630.0,2025-12,-18.3,慶騰,-0.53,0.0,⚪ 數據不足,15.20%,-91.3,4534.TWO,-88.89999999999999,🔄 轉虧為盈,-3.10%,2025,24.5,0.01,-2.4,-3.65
-94.5,2025-12,3.6,建大,0.06,74.58333174375,❌ 暫避觀望,20.30%,-90.0,2106.TW,-89.3,🌑 雙重衰退,1.48%,2025,17.8999996185,0.13,-0.7,-1.02
-117.59,2025-12,-23.249999999999996,申豐,-0.19,0.0,⚪ 數據不足,N/A,-141.41,6582.TW,-89.55,🌑 雙重衰退,N/A,2025,31.6000003815,-0.41,-51.86,-44.17
-103.09,2025-12,-97.19999999999999,佑華,-1.97,0.0,⚪ 數據不足,N/A,-121.74,8024.TWO,-90.36999999999999,🌑 雙重衰退,N/A,2025,12.8000001907,-2.55,-31.37,-30.69
-84.21,2025-12,7.95,映興,0.12,47.547171250754715,❌ 暫避觀望,25.04%,-74.05,3597.TWO,-90.62,📉 獲利侵蝕,8.41%,2025,25.2000007629,0.34,16.57,27.0
-4.35,2025-12,-12.600000000000001,桂田文創,-0.24,0.0,⚪ 數據不足,46.90%,-70.0,4806.TWO,-90.96000000000001,📉 獲利侵蝕,-39.20%,2025,10.3500003815,-0.34,20.96,46.84
-148.8,2025-12,-36.449999999999996,鑫創電子,-1.03,0.0,⚪ 數據不足,N/A,-106.78,6680.TWO,-91.37,🌑 雙重衰退,N/A,2025,54.5,-0.29,-15.41,-20.75
-136.75,2025-12,-21.45,冠好,-0.43,0.0,⚪ 數據不足,N/A,-91.14,8354.TWO,-91.77,🔄 轉虧為盈,N/A,2025,17.25,0.14,0.63,-0.47
-34.95,2025-12,113.7,智原,2.01,22.229551451187334,❌ 暫避觀望,42.16%,-29.75,3035.TW,-92.36,📉 獲利侵蝕,2.86%,2025,168.5,2.81,62.61,87.19
-128.23,2025-12,-10.2,華祺,-0.35,0.0,⚪ 數據不足,N/A,-97.61,5015.TWO,-92.62,🔄 轉虧為盈,N/A,2025,23.5,0.06,-4.99,3.65
-107.04,2025-12,-2.6999999999999993,磐儀,-0.05,0.0,⚪ 數據不足,41.27%,-63.43,3594.TWO,-92.73,🔄 轉虧為盈,10.21%,2025,52.0,0.49,29.3,40.54
-650.0,2025-12,-7.95,寶隆,-0.15,0.0,⚪ 數據不足,12.71%,-96.0,1906.TW,-92.89,🔄 轉虧為盈,7.26%,2025,11.5500001907,0.01,-3.11,-6.91
-96.54,2025-12,6.149999999999999,橘子,0.44,99.02438652219513,❌ 暫避觀望,N/A,-112.99,6180.TWO,-93.03999999999999,🌑 雙重衰退,N/A,2025,40.5999984741,-1.53,-19.95,-21.78
-181.25,2025-12,-181.2,唐榮,-3.6,0.0,⚪ 數據不足,-14.72%,-114.55,2035.TWO,-93.33,🌑 雙重衰退,-18.44%,2025,28.0,-4.72,-21.22,-14.97
-96.92,2025-12,-0.30000000000000027,鈺德,0.02,0.0,⚪ 數據不足,27.89%,-92.73,3050.TW,-93.45,📉 獲利侵蝕,-1.07%,2025,12.5500001907,0.04,0.72,-0.77
10.24,2025-12,328.79999999999995,大綜,5.92,8.394160583941607,⚪ 中性觀察,13.87%,-29.4,3147.TWO,-93.72,📉 獲利侵蝕,5.75%,2025,184.0,8.43,64.32,80.92
-130.14,2025-12,-1.6500000000000001,台嘉碩,-0.22,0.0,⚪ 數據不足,22.57%,-91.75,3221.TWO,-94.11,🔄 轉虧為盈,4.08%,2025,45.4000015259,0.08,2.36,0.54
-254.55,2025-12,-97.5,廣華-KY,-2.0,0.0,⚪ 數據不足,22.76%,-92.04,1338.TW,-94.87,📉 獲利侵蝕,-1.26%,2025,16.9500007629,-2.24,2.83,5.73
-80.2,2025-12,46.949999999999996,擎亞,0.58,28.84984123060703,❌ 暫避觀望,N/A,-72.78,8096.TWO,-95.61,📉 獲利侵蝕,N/A,2025,90.3000030518,0.89,22.83,25.43
-95.69,2025-12,6.15,邑錡,0.05,310.9756097560975,❌ 暫避觀望,N/A,-93.2,7402.TWO,-95.76,📉 獲利侵蝕,N/A,2025,127.5,0.1,2.56,5.67
-124.87,2025-12,-11.1,燦星旅,-0.47,0.0,⚪ 數據不足,7.41%,-111.9,2719.TWO,-97.75,🌑 雙重衰退,2.54%,2025,28.75,-0.15,-14.15,-14.79
-75.94,2025-12,34.95,大井泵浦,0.64,23.090128427939916,❌ 暫避觀望,N/A,-97.61,6982.TWO,-97.91,📉 獲利侵蝕,N/A,2025,53.7999992371,0.06,0.3,-1.08
-96.64,2025-12,5.1,協易機,0.04,88.97058823529413,❌ 暫避觀望,23.68%,-87.1,4533.TWO,-99.11999999999999,📉 獲利侵蝕,-4.87%,2025,30.25,0.2,12.02,13.39
37.5,2025-12,3.749999999999999,進泰電子,-0.1,131.80000305160002,❌ 暫避觀望,20.16%,-94.87,3465.TWO,-100.55000000000001,🔄 轉虧為盈,-2.95%,2025,32.9500007629,0.04,5.68,17.21
12.7,2025-12,-33.300000000000004,欣技,-0.55,0.0,⚪ 數據不足,N/A,-108.77,6160.TWO,-100.82,🌑 雙重衰退,N/A,2025,16.25,-1.19,-7.95,0.11
109.38,2025-12,3.15,群創,0.03,114.76190657857143,❌ 暫避觀望,9.08%,-96.3,3481.TW,-101.02,📉 獲利侵蝕,-2.06%,2025,24.1000003815,0.03,4.72,4.39
-141.07,2025-12,-6.15,有益,-0.23,0.0,⚪ 數據不足,N/A,-122.06,9962.TWO,-101.05,🌑 雙重衰退,N/A,2025,10.0500001907,-0.15,-21.01,-20.17
-51.58,2025-12,-67.35000000000001,旭暉應材,-1.45,0.0,⚪ 數據不足,N/A,-72.63,6698.TW,-102.49,📉 獲利侵蝕,N/A,2025,31.0499992371,-1.65,29.86,31.33
66.4,2025-12,-136.64999999999998,華冠,-2.53,0.0,⚪ 數據不足,N/A,63.58,8101.TW,-103.30999999999999,⚠️ 獲利稀釋,N/A,2025,13.4499998093,-3.15,166.89,300.12
-73.33,2025-12,12.900000000000002,星宇航空,0.16,23.720929788953487,❌ 暫避觀望,13.18%,-79.55,2646.TW,-103.47999999999999,📉 獲利侵蝕,1.56%,2025,20.3999996185,0.09,23.93,26.11
-355.88,2025-12,-72.00000000000001,鈦昇,-1.59,0.0,⚪ 數據不足,N/A,-93.62,8027.TWO,-103.62,📉 獲利侵蝕,N/A,2025,142.5,-0.93,10.0,-10.4
-196.0,2025-12,-7.800000000000001,泰藝,-0.24,0.0,⚪ 數據不足,N/A,-90.0,8289.TWO,-106.02,🔄 轉虧為盈,N/A,2025,47.7999992371,0.04,16.02,15.96
-15.91,2025-12,-55.949999999999996,正能量智能,-1.02,0.0,⚪ 數據不足,N/A,-109.86,5348.TWO,-106.06,🌑 雙重衰退,N/A,2025,17.0499992371,-1.49,-3.8,-2.76
