====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260624 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.92      | 💥 賣出           |       +9.42% |      9 |    59.38% | [P:0.48] RSI:48.92|MACD:0.38|KD_Diff:-1.06|BIAS_20:1.47
7758.TWO     | 睿騰能源       | 44.95      | ❄️ 空倉          |      +34.06% |     34 |    53.14% | [P:0.48] RSI:49.51|Vol_Ratio:0.10|MA_Slope:-0.49|MA_Bull:0.00
7759.TWO     | 視航生醫       | 28.00      | 🚀 買進           |       -1.27% |     30 |    47.46% | [P:0.51] RSI:44.01|D_Value:17.77|Vol_Ratio:1.36|BIAS_20:-8.01
7760.TW      | 享溫馨        | 32.30      | ❄️ 空倉          |      +14.10% |     36 |    60.65% | [P:0.40] KD_Diff:7.81|Vol_Ratio:0.47|BIAS_20:1.08|MA_Slope:-0.12
7761.TWO     | 三大未來       | 39.65      | ❄️ 空倉          |      +65.50% |     32 |    59.80% | [P:0.39] D_Value:57.58|Vol_Ratio:0.20|BIAS_20:0.48|MA_Slope:0.05
7762.TWO     | 吉晟生        | 50.90      | ❄️ 空倉          |       +9.16% |     18 |    58.28% | [P:0.48] RSI:33.54|KD_Diff:13.30|D_Value:66.62|Vol_Ratio:1.13
7763.TWO     | 崇舜         | 184.50     | ❄️ 空倉          |      +45.06% |     16 |    53.42% | [P:0.40] MACD:-9.85|BIAS_20:-4.13|MA_Slope:-0.89|BB_Upper:12.81
7764.TWO     | 聖州         | 12.75      | ❄️ 空倉          |      +16.27% |     12 |    60.05% | [P:0.39] MACD:-0.17|KD_Diff:-2.03|D_Value:62.66|BIAS_20:-0.62
7765.TW      | 中華資安       | 223.50     | 🟢 持股           |      +14.43% |     33 |    49.29% | [P:0.70] D_Value:11.15|Vol_Ratio:0.68|BIAS_20:-9.03|MA_Bull:0.00
7768.TW      | 頌勝科技       | 347.50     | 🟢 持股           |      +88.86% |     31 |    56.12% | [P:0.71] RSI:12.67|Vol_Ratio:1.27|BIAS_20:-10.13|MA_Bull:0.00
7769.TW      | 鴻勁         | 6755.00    | 🚀 買進           |     +133.53% |     34 |    52.39% | [P:0.51] Vol_Ratio:0.79|BIAS_20:-6.87|MA_Slope:-0.78|BB_Upper:18.52
7770.TWO     | 君曜         | 42.90      | ❄️ 空倉          |       +1.94% |     10 |    59.46% | [P:0.40] RSI:35.04|MACD:-0.70|KD_Diff:5.29|D_Value:37.19
7771.TWO     | 綠基         | 54.30      | ❄️ 空倉          |       -7.71% |     16 |    58.97% | [P:0.39] MACD:-1.80|D_Value:39.39|BIAS_20:0.61|MA_Slope:-0.06
7772.TWO     | 耀穎         | 139.50     | 🚀 買進           |     +207.88% |     36 |    51.13% | [P:0.52] RSI:43.07|KD_Diff:1.19|Vol_Ratio:0.49|MA_Slope:-0.81
7773.TWO     | 富禾生醫       | 28.90      | ❄️ 空倉          |      +35.75% |     32 |    56.28% | [P:0.46] MACD:-0.01|Vol_Ratio:0.24|BIAS_20:-1.98|MA_Slope:-0.40
7776.TWO     | 奧孟亞        | 32.35      | ❄️ 空倉          |      +12.67% |      8 |    55.00% | [P:0.29] RSI:72.64|MACD:-0.02|KD_Diff:12.05|D_Value:65.44
7777.TWO     | 能率亞洲       | 41.30      | ❄️ 空倉          |      +84.53% |     20 |    54.81% | [P:0.47] MACD:2.13|KD_Diff:-0.02|D_Value:61.33|BIAS_20:2.62
7779.TWO     | 鍇睿國際       | 12.60      | ❄️ 空倉          |      +16.27% |     10 |    68.02% | [P:0.33] RSI:36.84|KD_Diff:-14.04|BIAS_20:-1.75|BB_Upper:8.06
7780.TW      | 大研生醫*      | 18.25      | ❄️ 空倉          |       -2.89% |     28 |    46.17% | [P:0.47] KD_Diff:-12.45|Vol_Ratio:0.48|BB_Upper:3.50|MA_Bull:0.00
7781.TWO     | 昕力資*       | 29.70      | ❄️ 空倉          |     +643.07% |     22 |    60.21% | [P:0.46] KD_Diff:-6.38|D_Value:47.25|BIAS_20:-0.15|BB_Upper:3.94
7782.TWO     | 光速火箭       | 26.40      | 🟢 持股           |      +20.47% |     29 |    59.16% | [P:0.56] RSI:56.39|D_Value:67.27|Vol_Ratio:0.33|BIAS_20:1.51
7783.TWO     | 佳運         | 85.10      | ❄️ 空倉          |      +19.62% |     16 |    66.84% | [P:0.29] RSI:18.24|Vol_Ratio:0.59|BIAS_20:-6.86|BB_Upper:19.19
7784.TWO     | 安邦生技*      | 11.20      | 🟢 持股           |      +30.09% |      3 |    40.00% | [P:0.67] [⚠️降級預設] RSI:32.78|MACD:0.05|KD_Diff:-4.27|D_Value:18.93
7785.TWO     | 北祥科服       | 28.50      | 🟢 持股           |       +2.53% |     27 |    58.25% | [P:0.59] KD_Diff:-19.63|Vol_Ratio:0.00|BIAS_20:-16.78|MA_Slope:-0.81
7786.TW      | 東方風能       | 125.00     | 🚀 買進           |      +21.90% |     16 |    53.68% | [P:0.52] RSI:51.56|D_Value:56.65|BIAS_20:1.61|MA_Slope:0.35
7788.TW      | 松川精密       | 265.00     | 🚀 買進           |      +72.44% |     24 |    58.09% | [P:0.66] MACD:24.28|MA_Slope:1.59|BB_Upper:19.16|MA_Bull:0.00
7789.TWO     | 開展         | 37.35      | 🚀 買進           |      +20.76% |     14 |    61.09% | [P:0.53] RSI:56.30|MACD:1.09|KD_Diff:-5.02|MA_Slope:0.32
7790.TWO     | 思必瑞特       | 50.40      | ❄️ 空倉          |      +22.76% |     14 |    60.12% | [P:0.40] RSI:44.09|MACD:-0.93|D_Value:67.81|BIAS_20:-0.39
7792.TWO     | 安葆         | 272.00     | 🚀 買進           |      +76.92% |     24 |    56.85% | [P:0.55] KD_Diff:14.24|D_Value:47.85|Vol_Ratio:0.62|BB_Upper:11.66
7794.TWO     | 宏�硒撥s      | 31.40      | 🟢 持股           |      +24.61% |     27 |    61.35% | [P:0.53] MACD:-0.42|D_Value:26.03|BIAS_20:-0.55|MA_Bull:0.00
7795.TW      | 長廣         | 410.00     | 🚀 買進           |     +113.91% |     32 |    51.43% | [P:0.60] KD_Diff:-0.67|D_Value:69.40|Vol_Ratio:0.90|MA_Bull:10.00
7796.TWO     | 擷發科        | 90.80      | 🟢 持股           |      +32.14% |     29 |    48.43% | [P:0.67] RSI:35.94|KD_Diff:-2.47|MA_Slope:-0.43|MA_Bull:0.00
7797.TWO     | Q BURGER   | 62.50      | 💥 賣出           |      +49.19% |     43 |    53.61% | [P:0.42] RSI:41.18|KD_Diff:1.97|BIAS_20:0.73|MA_Bull:0.00
7798.TWO     | 將捷         | 16.05      | ❄️ 空倉          |       +2.78% |     38 |    48.94% | [P:0.45] MACD:0.21|Vol_Ratio:0.77|MA_Slope:-0.06|MA_Bull:0.00
7799.TW      | 禾榮科        | 413.00     | ❄️ 空倉          |       +9.66% |     18 |    54.88% | [P:0.31] RSI:70.02|Vol_Ratio:2.19|MA_Slope:1.20|MA_Bull:10.00
7801.TWO     | 華芸科技       | 131.50     | ❄️ 空倉          |      +47.25% |     32 |    54.57% | [P:0.48] KD_Diff:1.02|BIAS_20:-2.30|MA_Slope:-0.81|MA_Bull:0.00
7805.TWO     | 威聯通        | 678.00     | ❄️ 空倉          |      +28.65% |     20 |    57.36% | [P:0.30] RSI:14.57|MACD:-15.02|MA_Slope:-0.72|BB_Upper:21.62
7806.TWO     | 精華生醫       | 64.70      | 💥 賣出           |      +11.40% |      7 |    53.60% | [P:0.50] MACD:-1.34|KD_Diff:6.13|MA_Slope:-0.16|BB_Upper:4.80
7808.TWO     | 訊聯智藥       | 36.15      | ❄️ 空倉          |      +10.30% |     20 |    59.94% | [P:0.40] RSI:44.21|MACD:-0.97|KD_Diff:-10.48|D_Value:40.28
7810.TWO     | 捷創科技       | 204.50     | 💥 賣出           |      +13.91% |     29 |    51.20% | [P:0.44] MACD:-6.98|D_Value:37.45|Vol_Ratio:0.59|BB_Upper:19.73
7811.TWO     | 民盛         | 79.30      | 🟢 持股           |      -36.97% |      9 |    45.62% | [P:0.50] [⚠️降級預設] RSI:47.78|MACD:-0.73|KD_Diff:-0.38|D_Value:49.64
7812.TWO     | 稜研科技*      | 81.10      | 🚀 買進           |      +38.31% |     20 |    53.70% | [P:0.66] RSI:24.69|KD_Diff:-4.91|D_Value:33.92|MA_Slope:-0.72
7813.TWO     | 宇辰系統       | 130.50     | 💥 賣出           |     +122.53% |     41 |    54.49% | [P:0.47] MACD:-0.66|Vol_Ratio:1.30|BIAS_20:-3.57|BB_Upper:14.08
7814.TWO     | 海昌生技       | 39.45      | 💥 賣出           |      +29.49% |     33 |    59.15% | [P:0.40] MACD:-1.16|KD_Diff:17.13|BIAS_20:-0.49|MA_Bull:0.00
7815.TWO     | 新特         | 412.00     | ❄️ 空倉          |     +193.29% |     14 |    51.85% | [P:0.46] RSI:39.82|MACD:-15.48|KD_Diff:17.94|MA_Slope:-0.92
7816.TWO     | 來穎         | 62.00      | ❄️ 空倉          |      +36.04% |     20 |    58.95% | [P:0.45] MACD:-1.07|Vol_Ratio:2.17|BIAS_20:-4.85|BB_Upper:12.37
7818.TW      | 溢泰實業       | 63.50      | 💥 賣出           |      +19.02% |     19 |    61.46% | [P:0.43] MACD:-5.27|Vol_Ratio:0.58|BIAS_20:-0.31|BB_Upper:5.77
7819.TWO     | 精誠金融       | 41.55      | 🟢 持股           |       +8.76% |     13 |    62.58% | [P:0.50] MACD:-4.73|D_Value:7.22|MA_Slope:-1.46|BB_Upper:21.72
7820.TWO     | 立盈         | 115.00     | ❄️ 空倉          |      +52.98% |     14 |    54.34% | [P:0.46] MACD:-6.77|KD_Diff:-8.90|D_Value:41.06|BB_Upper:12.67
7821.TW      | 神數         | 43.15      | ❄️ 空倉          |      +16.09% |     26 |    53.41% | [P:0.39] KD_Diff:-10.53|D_Value:35.63|MA_Slope:-0.15|BB_Upper:7.47
7822.TW      | 倍利科        | 1280.00    | 🟢 持股           |     +102.18% |     29 |    52.31% | [P:0.59] KD_Diff:10.37|BIAS_20:15.45|MA_Slope:0.45|BB_Upper:-0.64
7823.TW      | 奧義賽博-KY創   | 80.20      | 🟢 持股           |      +31.45% |      3 |    58.21% | [P:0.53] MACD:-3.71|BIAS_20:-10.08|MA_Slope:-1.13|BB_Upper:30.70
7824.TWO     | 智寶         | 41.50      | 🟢 持股           |       +1.97% |     33 |    57.14% | [P:0.61] RSI:25.93|MACD:-0.78|KD_Diff:-8.18|MA_Bull:0.00
7825.TWO     | 和亞智慧       | 95.90      | ❄️ 空倉          |     +310.00% |     34 |    58.15% | [P:0.33] Vol_Ratio:0.41|MA_Slope:-1.40|BB_Upper:33.71|MA_Bull:0.00
7826.TWO     | 極風雲創       | 41.95      | 🚀 買進           |      +27.80% |     32 |    56.73% | [P:0.54] RSI:27.59|KD_Diff:10.97|Vol_Ratio:4.99|BB_Upper:5.41
7827.TW      | 漢康-KY創     | 160.00     | 💥 賣出           |      +44.72% |     29 |    54.26% | [P:0.44] KD_Diff:-7.29|Vol_Ratio:0.44|MA_Slope:0.85|MA_Bull:0.00
7828.TWO     | 創新服務       | 2325.00    | ❄️ 空倉          |     +278.27% |     20 |    54.72% | [P:0.28] MACD:228.74|KD_Diff:3.56|D_Value:87.26|MA_Bull:10.00
7829.TWO     | 思捷優達-KY    | 40.10      | 🟢 持股           |       +6.74% |      9 |    57.14% | [P:0.58] MACD:-0.71|KD_Diff:2.12|D_Value:51.95|BB_Upper:13.46
7832.TWO     | 智新生技*      | 11.15      | ❄️ 空倉          |      +27.44% |     20 |    63.92% | [P:0.44] KD_Diff:7.40|D_Value:32.86|BIAS_20:-1.06|BB_Upper:4.73
7833.TWO     | 綠岩能源       | 24.30      | ❄️ 空倉          |       +6.23% |     16 |    60.41% | [P:0.45] RSI:16.26|MACD:-1.39|KD_Diff:3.48|BB_Upper:25.71
7836.TWO     | 智生活        | 51.00      | 🟢 持股           |      +12.06% |     33 |    56.85% | [P:0.64] RSI:37.93|KD_Diff:-4.30|MA_Slope:-0.36|MA_Bull:0.00
7837.TWO     | 啟新生        | 88.00      | 🟢 持股           |      +16.14% |     43 |    57.92% | [P:0.71] RSI:17.02|KD_Diff:-5.13|BIAS_20:-9.95|MA_Bull:0.00
7839.TWO     | 達人網        | 44.55      | 🟢 持股           |      +26.31% |     27 |    65.84% | [P:0.65] RSI:19.77|D_Value:10.56|BIAS_20:-20.81|MA_Bull:0.00
7840.TWO     | 祥圃         | 36.00      | ❄️ 空倉          |      +13.62% |     18 |    67.24% | [P:0.40] RSI:38.37|MACD:-0.23|Vol_Ratio:0.79|BB_Upper:4.88
7841.TWO     | 經貿聯網       | 28.00      | ❄️ 空倉          |      +18.79% |     22 |    57.89% | [P:0.41] RSI:41.94|KD_Diff:-0.94|BIAS_20:-0.92|MA_Slope:-0.20
7842.TWO     | 天能綠電       | 98.20      | 🟢 持股           |      +17.34% |     47 |    61.04% | [P:0.65] KD_Diff:-7.61|Vol_Ratio:1.22|MA_Slope:-1.06|MA_Bull:0.00
7843.TWO     | 英柏得        | 131.50     | ❄️ 空倉          |     +275.46% |     18 |    52.68% | [P:0.43] MACD:2.45|KD_Diff:-11.73|D_Value:40.41|BIAS_20:-3.63
7846.TWO     | 德揚         | 67.30      | 🟢 持股           |     +210.16% |     49 |    53.81% | [P:0.71] Vol_Ratio:0.02|BIAS_20:-0.25|MA_Slope:-0.93|MA_Bull:0.00
7847.TWO     | 豊漁         | 20.20      | ❄️ 空倉          |       +1.11% |     46 |    54.55% | [P:0.47] KD_Diff:12.86|D_Value:38.66|Vol_Ratio:0.68|MA_Bull:0.00
7848.TWO     | 騏億鑫        | 400.00     | 🟢 持股           |      +30.83% |     25 |    60.10% | [P:0.54] KD_Diff:-9.05|Vol_Ratio:0.44|BIAS_20:-6.84|MA_Slope:-0.58
7849.TWO     | 旭誼         | 155.50     | 🚀 買進           |      +65.13% |     30 |    55.96% | [P:0.53] RSI:43.07|KD_Diff:-9.39|Vol_Ratio:0.50|MA_Slope:-0.58
7850.TWO     | 寶泰生醫       | 15.20      | ❄️ 空倉          |       +5.23% |     12 |    56.70% | [P:0.45] KD_Diff:-3.63|BIAS_20:-11.55|MA_Slope:-0.81|MA_Bull:0.00
7851.TWO     | 慧康生技*-KY   | 32.00      | 🟢 持股           |      +43.85% |     19 |    49.59% | [P:0.64] RSI:16.45|MACD:-1.04|D_Value:40.91|MA_Bull:0.00
7853.TWO     | 政美應用       | 322.00     | 🚀 買進           |     +306.38% |     42 |    51.95% | [P:0.65] RSI:32.30|KD_Diff:-9.81|Vol_Ratio:0.39|BIAS_20:-6.92
7854.TWO     | 佐茂         | 86.80      | 🚀 買進           |     +167.36% |     50 |    56.30% | [P:0.65] Vol_Ratio:0.27|BIAS_20:-3.79|MA_Slope:-0.40|MA_Bull:0.00
7855.TWO     | 和運租車       | 101.50     | 🟢 持股           |      +17.89% |     47 |    50.66% | [P:0.64] D_Value:74.09|Vol_Ratio:0.04|BIAS_20:0.72|MA_Bull:0.00
7856.TWO     | 漢測         | 4080.00    | ❄️ 空倉          |     +221.40% |     36 |    56.79% | [P:0.33] RSI:73.46|MACD:215.88|BIAS_20:19.14|MA_Bull:10.00
7857.TWO     | 合水先進       | 46.70      | 🟢 持股           |      +48.73% |     35 |    63.31% | [P:0.60] KD_Diff:-7.91|D_Value:59.47|BIAS_20:-4.42|MA_Bull:0.00
7858.TWO     | 芝普         | 182.00     | ❄️ 空倉          |     +353.92% |     36 |    57.42% | [P:0.43] MACD:-9.58|KD_Diff:4.97|Vol_Ratio:0.72|BIAS_20:-2.56
7860.TWO     | 得生製藥       | 63.00      | 🚀 買進           |      +15.04% |     22 |    49.40% | [P:0.66] RSI:82.55|BIAS_20:8.76|MA_Slope:0.84|MA_Bull:0.00
7861.TWO     | 貝爾威勒       | 1195.00    | 🚀 買進           |     +140.61% |     16 |    55.56% | [P:0.51] KD_Diff:-6.00|BIAS_20:-8.11|MA_Slope:-0.74|BB_Upper:20.46
7862.TWO     | 聚泰         | 28.75      | 🟢 持股           |      -12.53% |     21 |    55.71% | [P:0.52] MACD:-1.75|D_Value:35.32|BIAS_20:-4.01|MA_Slope:-1.02
7863.TWO     | 中科物流       | 46.10      | ❄️ 空倉          |      +23.56% |     26 |    72.95% | [P:0.35] RSI:30.87|Vol_Ratio:0.00|BIAS_20:-7.21|BB_Upper:21.53
7865.TWO     | 金聯成        | 55.90      | ❄️ 空倉          |      +71.98% |     34 |    54.11% | [P:0.34] RSI:42.80|KD_Diff:-7.93|Vol_Ratio:0.21|MA_Slope:-0.06
7866.TWO     | 丹立         | 234.00     | ❄️ 空倉          |     +144.33% |     10 |    52.78% | [P:0.43] RSI:47.79|MACD:-2.68|KD_Diff:13.99|D_Value:59.76
7867.TWO     | 特力屋        | 55.10      | ❄️ 空倉          |      +16.63% |     24 |    59.03% | [P:0.40] Vol_Ratio:0.72|BIAS_20:-1.37|MA_Slope:-0.28|BB_Upper:9.60
7868.TWO     | 聖育         | 69.70      | ❄️ 空倉          |     +155.87% |     24 |    62.32% | [P:0.44] KD_Diff:1.77|D_Value:21.45|BIAS_20:-14.47|MA_Slope:-1.88
7869.TWO     | 宏于電機       | 386.00     | 🚀 買進           |       +6.67% |     18 |    52.04% | [P:0.53] RSI:42.13|MACD:-1.17|BIAS_20:-1.61|MA_Bull:0.00
7870.TWO     | 聯剛科技       | 152.50     | 🚀 買進           |      +21.07% |     36 |    62.18% | [P:0.56] MACD:-3.76|Vol_Ratio:0.90|BIAS_20:-6.02|MA_Slope:-0.57
7871.TWO     | 安立璽榮-KY    | 71.20      | 🚀 買進           |      +35.00% |     10 |    58.33% | [P:0.50] RSI:50.00|MACD:-0.07|MA_Slope:0.14|BB_Upper:6.44
7872.TWO     | 登豐         | 74.50      | 🚀 買進           |     +104.37% |     30 |    58.16% | [P:0.56] RSI:64.80|MACD:0.54|Vol_Ratio:0.74|BIAS_20:23.58
7875.TWO     | 安圖斯        | 129.50     | 🟢 持股           |     +185.99% |     43 |    59.66% | [P:0.67] KD_Diff:-15.81|Vol_Ratio:1.42|BIAS_20:-6.09|MA_Bull:0.00
7876.TWO     | 鼎晉生技       | 36.05      | 💥 賣出           |       -2.43% |     35 |    55.93% | [P:0.44] KD_Diff:-2.68|Vol_Ratio:0.85|MA_Slope:0.03|BB_Upper:2.43
7877.TWO     | 海利普        | 42.00      | ❄️ 空倉          |      +29.41% |     40 |    60.00% | [P:0.45] KD_Diff:3.37|D_Value:73.00|BIAS_20:1.69|MA_Bull:0.00
7878.TWO     | 藥祇         | 229.50     | ❄️ 空倉          |      +40.79% |     16 |    60.00% | [P:0.45] MACD:-13.11|KD_Diff:-1.17|BB_Upper:27.61|MA_Bull:0.00
7879.TWO     | 益材科技       | 96.60      | 🟢 持股           |      +63.59% |     17 |    60.53% | [P:0.51] MACD:-5.27|BIAS_20:-11.39|MA_Slope:-1.31|BB_Upper:31.29
7880.TWO     | 聖凰         | 180.50     | ❄️ 空倉          |       -1.04% |     10 |    56.90% | [P:0.37] RSI:47.73|MACD:-7.83|D_Value:31.86|Vol_Ratio:1.49
7881.TWO     | 科明         | 91.00      | 🟢 持股           |      +35.07% |     59 |    60.34% | [P:0.67] KD_Diff:-12.54|Vol_Ratio:1.91|BIAS_20:-8.01|MA_Bull:0.00
7882.TWO     | 倍利創投       | 20.00      | 🟢 持股           |       -8.54% |     41 |    52.34% | [P:0.53] KD_Diff:-0.35|D_Value:20.97|Vol_Ratio:0.60|MA_Bull:0.00
7883.TWO     | 饗賓         | 256.00     | 🚀 買進           |      +15.48% |     20 |    64.47% | [P:0.59] RSI:40.00|MACD:-7.99|Vol_Ratio:0.49|MA_Slope:-0.87
7886.TWO     | 科建         | 126.50     | 🟢 持股           |       +7.23% |     23 |    58.75% | [P:0.56] MACD:-15.07|KD_Diff:-5.64|Vol_Ratio:0.87|BIAS_20:-23.53
7887.TWO     | 宇川精材       | 165.00     | 🟢 持股           |      +26.77% |     15 |    51.19% | [P:0.72] RSI:9.78|KD_Diff:-4.15|D_Value:16.04|MA_Bull:0.00
7888.TWO     | 麗寶新藥       | 32.60      | 🚀 買進           |       +3.59% |     24 |    69.07% | [P:0.52] KD_Diff:1.30|D_Value:13.36|Vol_Ratio:0.03|BB_Upper:30.87
7889.TWO     | 騰勢         | 77.20      | ❄️ 空倉          |       +0.10% |      2 |    75.90% | [P:0.35] RSI:10.00|MACD:-2.46|KD_Diff:-2.13|BB_Upper:9.84
7890.TWO     | 明曜科技       | 114.50     | ❄️ 空倉          |      +98.75% |     24 |    63.29% | [P:0.44] RSI:50.00|MACD:-0.67|MA_Slope:0.09|MA_Bull:0.00
7891.TWO     | 博研醫藥       | 25.00      | ❄️ 空倉          |      +27.31% |     24 |    67.07% | [P:0.31] KD_Diff:8.93|Vol_Ratio:0.30|BIAS_20:3.47|BB_Upper:1.41
7892.TWO     | 元鈦科        | 813.00     | 💥 賣出           |      +27.57% |     25 |    55.56% | [P:0.48] MACD:-27.43|KD_Diff:6.20|Vol_Ratio:0.81|BIAS_20:-3.79
7893.TWO     | 睿信         | 193.00     | ❄️ 空倉          |      -14.16% |     26 |    56.10% | [P:0.43] RSI:40.74|MACD:-4.17|KD_Diff:1.89|BIAS_20:-3.02
7895.TWO     | 元進莊        | 67.80      | 🚀 買進           |       -1.21% |     30 |    51.95% | [P:0.51] Vol_Ratio:0.84|BIAS_20:-1.27|MA_Slope:-0.17|MA_Bull:0.00
7896.TWO     | 喬越         | 212.00     | ❄️ 空倉          |      -16.39% |     12 |    65.43% | [P:0.26] RSI:30.10|KD_Diff:-2.59|D_Value:29.25|Vol_Ratio:1.65
7897.TWO     | 禾迅綠電       | 38.80      | ❄️ 空倉          |      +20.33% |     18 |    63.24% | [P:0.39] RSI:44.06|MACD:-0.23|D_Value:20.08|Vol_Ratio:0.72
7899.TWO     | 景美         | 512.00     | ❄️ 空倉          |       +6.14% |     16 |    70.00% | [P:0.48] KD_Diff:1.55|Vol_Ratio:0.47|MA_Slope:0.64|MA_Bull:10.00
7901.TWO     | 大大寬頻       | 70.50      | 🟢 持股           |      +13.89% |     25 |    61.54% | [P:0.66] RSI:33.12|D_Value:46.37|BIAS_20:-3.18|MA_Bull:0.00
7902.TWO     | 宇越生醫*      | 32.55      | 🟢 持股           |       +7.54% |     23 |    63.64% | [P:0.55] RSI:22.40|MACD:-2.30|KD_Diff:3.44|MA_Slope:-1.04
7907.TWO     | 錸恩帕斯       | 228.00     | 🟢 持股           |       +0.00% |      1 |    30.43% | [P:0.65] [⚠️降級預設] RSI:32.74|MACD:-16.93|KD_Diff:-3.02|D_Value:29.67
7909.TWO     | 鈺祥         | 591.00     | 🟢 持股           |       -6.57% |     13 |    56.10% | [P:0.53] MACD:-50.20|KD_Diff:-6.75|D_Value:23.40|BIAS_20:-14.15
7911.TWO     | 阿波羅電力      | 175.00     | ❄️ 空倉          |      +37.19% |      2 |    63.16% | [P:0.48] [⚠️降級預設] RSI:53.95|MACD:9.61|KD_Diff:1.93|D_Value:78.62
7912.TWO     | 新聿科        | 469.50     | 🟢 持股           |      +11.05% |      7 |    52.17% | [P:0.56] [⚠️降級預設] RSI:39.41|MACD:-24.09|KD_Diff:1.89|D_Value:52.83
7915.TWO     | 廌家         | 480.50     | ❄️ 空倉          |      -25.99% |      2 |    42.11% | [P:0.48] [⚠️降級預設] RSI:28.04|MACD:-56.16|KD_Diff:6.89|D_Value:19.46
7918.TWO     | 創鉅材料       | 1380.00    | 🚀 買進           |      +22.62% |      4 |    72.73% | [P:0.51] [⚠️降級預設] RSI:60.87|MACD:87.82|KD_Diff:-10.68|D_Value:60.79
8011.TW      | 台通         | 17.60      | 🟢 持股           |      +12.03% |     29 |    51.73% | [P:0.54] D_Value:44.48|BIAS_20:-2.98|MA_Slope:-0.08|MA_Bull:0.00
8016.TW      | 矽創         | 315.00     | 💥 賣出           |      +21.74% |     13 |    50.29% | [P:0.48] MACD:9.97|KD_Diff:12.32|D_Value:62.46|BIAS_20:6.33
8021.TW      | 尖點         | 570.00     | ❄️ 空倉          |     +203.81% |     36 |    50.15% | [P:0.43] MACD:38.22|MA_Slope:1.06|BB_Upper:6.60|MA_Bull:10.00
8024.TWO     | 佑華         | 15.10      | 💥 賣出           |      +22.82% |     27 |    53.86% | [P:0.40] MACD:0.25|D_Value:78.59|MA_Slope:0.94|MA_Bull:10.00
8027.TWO     | 鈦昇         | 231.50     | 🟢 持股           |     +117.35% |     33 |    49.93% | [P:0.51] MACD:1.81|Vol_Ratio:0.37|BB_Upper:28.58|MA_Bull:0.00
8028.TW      | 昇陽半導體      | 309.50     | 💥 賣出           |      +41.71% |     35 |    47.74% | [P:0.47] Vol_Ratio:0.60|MA_Slope:-0.02|BB_Upper:13.80|MA_Bull:0.00
8032.TWO     | 光菱         | 44.85      | ❄️ 空倉          |      +27.84% |     36 |    58.52% | [P:0.46] RSI:42.64|MACD:1.07|Vol_Ratio:0.66|BB_Upper:7.80
8033.TW      | 雷虎         | 140.00     | 🚀 買進           |      +11.32% |     30 |    53.72% | [P:0.57] RSI:56.18|D_Value:53.47|Vol_Ratio:0.64|BIAS_20:4.77
8034.TWO     | 榮群         | 23.25      | 💥 賣出           |       +7.93% |     41 |    52.73% | [P:0.46] Vol_Ratio:1.05|BIAS_20:-2.15|MA_Slope:-0.20|BB_Upper:7.65
8038.TWO     | 長園科        | 40.45      | ❄️ 空倉          |      +28.27% |     18 |    54.34% | [P:0.43] KD_Diff:-4.70|D_Value:42.49|Vol_Ratio:0.61|BB_Upper:5.52
8039.TW      | 台虹         | 148.00     | ❄️ 空倉          |     +108.07% |     42 |    53.10% | [P:0.43] RSI:48.41|KD_Diff:6.26|BIAS_20:1.63|MA_Bull:0.00
8040.TWO     | 九暘         | 125.00     | ❄️ 空倉          |      +79.40% |     36 |    53.17% | [P:0.44] KD_Diff:24.39|D_Value:50.71|Vol_Ratio:2.86|BB_Upper:-3.38
8042.TWO     | 金山電        | 192.00     | ❄️ 空倉          |     +144.18% |     36 |    49.78% | [P:0.39] RSI:61.93|D_Value:77.91|Vol_Ratio:0.16|MA_Bull:0.00
8043.TWO     | 蜜望實        | 200.00     | ❄️ 空倉          |     +113.09% |     28 |    50.63% | [P:0.41] KD_Diff:-15.62|Vol_Ratio:0.46|BB_Upper:20.45|MA_Bull:0.00
8044.TWO     | 網家         | 29.60      | 🟢 持股           |      +12.13% |     17 |    53.27% | [P:0.52] MACD:0.87|KD_Diff:-3.65|BIAS_20:-1.09|BB_Upper:8.77
8045.TW      | 達運光電       | 62.40      | ❄️ 空倉          |      +33.96% |     28 |    55.56% | [P:0.44] KD_Diff:3.98|D_Value:29.32|Vol_Ratio:0.69|BIAS_20:-2.83
8046.TW      | 南電         | 955.00     | 🟢 持股           |     +182.70% |     31 |    50.57% | [P:0.54] KD_Diff:10.29|BIAS_20:9.37|MA_Slope:0.19|BB_Upper:-0.86
8047.TWO     | 星雲         | 47.50      | ❄️ 空倉          |      -10.45% |     24 |    49.26% | [P:0.42] KD_Diff:-17.11|D_Value:38.14|BB_Upper:14.76|MA_Bull:0.00
8048.TWO     | 德勝         | 65.00      | 🟢 持股           |       -9.80% |     33 |    52.55% | [P:0.55] BIAS_20:1.63|MA_Slope:0.17|BB_Upper:5.03|MA_Bull:0.00
8050.TWO     | 廣積         | 55.10      | ❄️ 空倉          |      +32.79% |     10 |    51.39% | [P:0.39] KD_Diff:-8.98|BIAS_20:-3.51|MA_Slope:-0.44|BB_Upper:10.01
