prev_rev_yoy,rev_yoy,pe,prev_year,est_price,expansion,prev_eps,price,date,status,prev_eps_yoy,gm,name,symbol,eps_yoy,om,eps,advice
178.46,1454.66,61.34969325153374,2025,24.45,-676.8800000000001,0.31,100.0,2026-03,⚠️ 獲利稀釋,-48.33,N/A,天品,6199.TWO,777.78,N/A,1.22,❌ 暫避觀望
-12.15,620.65,6.425339280226244,2025,33.15,-677.79,1.18,14.1999998093,2026-03,📉 獲利侵蝕,29.85,6.94%,宜進,1457.TW,-57.14,33.56%,0.2,⚪ 中性觀察
1056.27,702.91,0.0,2025,-234.45,-678.29,-6.13,45.25,2026-03,⚠️ 獲利稀釋,32.78,N/A,泰福-KY,6541.TW,24.62,N/A,-1.47,⚪ 數據不足
8.46,720.34,0.0,2025,-44.85,-679.3100000000001,-0.94,13.0500001907,2026-03,⚠️ 獲利稀釋,43.03,N/A,亞元,6109.TWO,41.03,N/A,-0.24,⚪ 數據不足
130.83,760.6,10.480706344015697,2025,458.7,-679.6700000000001,13.74,320.5,2026-03,⚠️ 獲利稀釋,291.45,N/A,高技,5439.TWO,80.93,N/A,3.51,⚪ 中性觀察
64.37,1024.34,60.366361365528725,2025,360.3,-679.8199999999999,9.07,1450.0,2026-03,⚠️ 獲利稀釋,38.43,N/A,高力,8996.TW,344.52,N/A,6.54,❌ 暫避觀望
-8.18,411.36,0.0,2025,-33.15,-680.59,-1.13,14.3999996185,2026-03,📉 獲利侵蝕,-96.23,0.24%,新晶投控,3713.TWO,-269.23,-22.36%,-0.22,⚪ 數據不足
21.56,772.57,0.0,2025,-46.650000000000006,-681.1400000000001,-1.22,23.0,2026-03,⚠️ 獲利稀釋,-15.09,-2.87%,典範,3372.TWO,91.43,-10.81%,-0.03,⚪ 數據不足
10.13,657.13,8.768494342906875,2025,344.7,-682.48,9.39,201.5,2026-03,📉 獲利侵蝕,-5.53,N/A,台表科,6278.TW,-25.35,N/A,2.17,⚪ 中性觀察
6.56,604.09,35.44444402066668,2025,6.749999999999997,-683.0400000000001,1.14,15.9499998093,2026-03,📉 獲利侵蝕,186.36,N/A,臺龍,6246.TWO,-78.95,N/A,-0.68,❌ 暫避觀望
19.24,733.42,0.0,2025,-123.00000000000001,-685.3199999999999,-3.1,20.5,2026-03,⚠️ 獲利稀釋,15.99,N/A,慶生,6210.TWO,48.1,N/A,-0.41,⚪ 數據不足
-1.8,430.36,51.796407185628745,2025,25.049999999999997,-689.1800000000001,2.23,86.5,2026-03,📉 獲利侵蝕,-74.46,10.77%,兆利,3548.TWO,-258.82,1.84%,-1.35,❌ 暫避觀望
-14.0,722.84,67.37500190725,2025,6.0,-689.51,0.27,26.9500007629,2026-03,⚠️ 獲利稀釋,-15.15,13.94%,亞帝歐,3516.TWO,33.33,-0.53%,0.08,❌ 暫避觀望
-7.94,837.33,0.0,2025,-43.199999999999996,-690.11,-0.87,22.0,2026-03,🔄 轉虧為盈,-188.3,13.88%,大立,4716.TWO,147.22,-9.40%,0.17,⚪ 數據不足
-30.78,766.91,0.0,2025,-67.35000000000001,-697.3399999999999,-2.13,16.7999992371,2026-03,⚠️ 獲利稀釋,-1352.94,N/A,永固-KY,5546.TW,69.57,N/A,-0.28,⚪ 數據不足
-4.98,789.66,18.54803010181496,2025,338.85,-699.9399999999999,9.05,419.0,2026-03,⚠️ 獲利稀釋,-48.92,20.14%,順達,3211.TWO,89.72,13.68%,2.05,❌ 暫避觀望
0.9,415.08,0.0,2025,-59.85,-700.27,-1.08,192.0,2026-03,📉 獲利侵蝕,-140.6,18.28%,先進光,3362.TWO,-285.19,-0.95%,-0.5,⚪ 數據不足
-0.23,563.0,14.628571646542856,2025,52.5,-701.1,1.56,51.2000007629,2026-03,📉 獲利侵蝕,-22.0,12.48%,廣宇,2328.TW,-138.1,4.05%,-0.16,⚪ 中性觀察
23.39,734.79,5.866141582096456,2025,152.4,-704.92,4.03,59.5999984741,2026-03,⚠️ 獲利稀釋,45.42,15.30%,海華,3694.TW,29.87,3.72%,1.02,⚪ 中性觀察
16.34,923.54,7.189014539579968,2025,278.55,-705.43,6.8,133.5,2026-03,⚠️ 獲利稀釋,-15.42,11.11%,微星,2377.TW,218.11,2.63%,4.04,⚪ 中性觀察
-5.8,758.27,4.607842950269608,2025,61.2,-705.89,1.62,18.7999992371,2026-03,⚠️ 獲利稀釋,20.0,10.04%,運錩,2069.TW,52.38,4.08%,0.64,⚪ 中性觀察
47.13,734.55,12.819211905969896,2025,886.95,-708.18,24.76,758.0,2026-03,⚠️ 獲利稀釋,28.04,N/A,洋基工程,6691.TW,26.37,N/A,7.19,⚪ 中性觀察
17.97,831.66,3.3934064592615383,2025,341.25,-710.79,10.64,77.1999969482,2026-03,⚠️ 獲利稀釋,41.49,N/A,德昌,5511.TWO,120.87,N/A,2.54,⚪ 中性觀察
-2.6,705.12,7.8714283534571425,2025,52.5,-712.44,1.45,27.5499992371,2026-03,📉 獲利侵蝕,-12.65,N/A,強新,5013.TWO,-7.32,N/A,0.38,⚪ 中性觀察
-18.22,714.94,4.303310356112394,2025,194.84999999999997,-713.19,5.47,55.9000015259,2026-03,⚠️ 獲利稀釋,-25.55,10.06%,中華,2204.TW,1.75,2.43%,1.18,⚪ 中性觀察
42.87,666.22,12.750809555307445,2025,46.349999999999994,-716.22,1.6,39.4000015259,2026-03,📉 獲利侵蝕,32.5,6.63%,展達,3447.TW,-50.0,-0.90%,0.17,⚪ 中性觀察
-8.12,116.53,0.0,2025,-26.55,-716.53,-0.78,19.9500007629,2026-03,📉 獲利侵蝕,17.02,N/A,啟發電,6512.TWO,-600.0,N/A,-0.28,⚪ 數據不足
30.49,701.78,0.0,2025,0.0,-716.5799999999999,8.72,272.0,2026-03,📉 獲利侵蝕,11.79,N/A,安葆,7792.TWO,-14.8,N/A,1.71,⚪ 數據不足
42.15,645.92,0.0,2025,-220.04999999999998,-717.25,-7.92,69.5,2026-03,📉 獲利侵蝕,-3.84,N/A,濾能,6823.TWO,-71.33,N/A,-2.46,⚪ 數據不足
1.51,777.65,4.187979539641944,2025,117.30000000000001,-717.65,3.02,32.75,2026-03,⚠️ 獲利稀釋,5.59,N/A,東明-KY,5538.TW,60.0,N/A,1.12,⚪ 中性觀察
-9.36,496.11,32.39130351847826,2025,6.9,-718.33,0.2,14.8999996185,2026-03,📉 獲利侵蝕,-81.05,13.55%,春雨,2012.TW,-222.22,2.02%,-0.12,❌ 暫避觀望
0.03,742.22,15.868077162414437,2025,241.05,-719.0600000000001,6.41,255.0,2026-03,⚠️ 獲利稀釋,-11.22,N/A,啟��,6285.TW,23.16,N/A,2.36,❌ 暫避觀望
-35.66,398.68,0.0,2025,-27.599999999999998,-720.11,-0.25,44.8499984741,2026-03,📉 獲利侵蝕,-116.56,14.16%,正文,4906.TW,-321.43,-1.55%,-0.32,⚪ 數據不足
-3.51,739.62,14.151899120481012,2025,59.25,-720.39,1.6,55.9000015259,2026-03,⚠️ 獲利稀釋,-43.86,13.97%,敬鵬,2355.TW,19.23,5.11%,0.62,⚪ 中性觀察
-1.66,287.62,17.39130434782609,2025,24.15,-723.98,0.61,28.0,2026-03,📉 獲利侵蝕,22.0,19.21%,勝德,3296.TW,-436.36,1.75%,-0.37,❌ 暫避觀望
3.23,890.97,0.0,2025,-32.55,-725.34,-1.18,36.0,2026-03,🔄 轉虧為盈,51.74,15.39%,聯穎,3550.TW,165.63,-3.96%,0.21,⚪ 數據不足
-2.4,839.44,0.0,2025,-15.600000000000001,-726.94,0.01,31.8500003815,2026-03,⚠️ 獲利稀釋,-91.3,15.20%,慶騰,4534.TWO,112.5,-3.10%,0.02,⚪ 數據不足
9.37,551.01,28.72,2025,93.75,-728.09,2.7,179.5,2026-03,📉 獲利侵蝕,-30.16,17.76%,定穎投控,3715.TW,-177.08,3.42%,-0.74,❌ 暫避觀望
18.86,753.59,0.0,2025,-68.39999999999999,-729.7800000000001,-1.79,14.1999998093,2026-03,⚠️ 獲利稀釋,-47.93,12.27%,譁裕,3419.TW,23.81,-16.22%,-0.32,⚪ 數據不足
166.89,771.53,0.0,2025,-124.94999999999997,-730.0799999999999,-3.15,14.1999998093,2026-03,⚠️ 獲利稀釋,63.58,N/A,華冠,8101.TW,41.45,N/A,-0.95,⚪ 數據不足
-15.54,842.07,0.0,2025,-58.949999999999996,-732.2700000000001,-1.79,16.1499996185,2026-03,🔄 轉虧為盈,-265.31,8.95%,福裕,4513.TWO,109.8,-32.66%,0.05,⚪ 數據不足
-1.98,767.18,13.633540846521738,2025,24.150000000000002,-734.68,0.54,21.9500007629,2026-03,⚠️ 獲利稀釋,-48.08,10.06%,台橡,2103.TW,32.5,3.76%,0.53,⚪ 中性觀察
-7.15,827.48,0.7455045050324673,2025,600.6000000000001,-735.33,22.26,29.8500003815,2026-03,⚠️ 獲利稀釋,1562.0,-8.90%,永彰,4523.TWO,92.15,-91.14%,-0.15,⚪ 中性觀察
-0.03,684.6,0.0,2025,0.0,-738.5500000000001,3.06,22.2999992371,2026-03,📉 獲利侵蝕,42.99,N/A,久舜,5547.TWO,-53.95,N/A,0.37,⚪ 數據不足
2.63,581.06,0.0,2025,-120.89999999999998,-740.03,-3.88,55.0999984741,2026-03,📉 獲利侵蝕,-404.84,N/A,匯鑽科,8431.TWO,-158.97,N/A,-1.04,⚪ 數據不足
18.57,779.62,9.087530198847798,2025,807.15,-740.52,21.81,489.0,2026-03,⚠️ 獲利稀釋,13.53,N/A,崇越,5434.TW,39.1,N/A,6.86,⚪ 中性觀察
-23.83,342.45,0.0,2025,-24.6,-742.45,-0.35,24.6499996185,2026-03,📉 獲利侵蝕,56.79,31.45%,恩德,1528.TW,-400.0,0.98%,-0.15,⚪ 數據不足
-23.24,918.43,0.0,2025,-36.45,-743.43,-1.25,31.0499992371,2026-03,🔄 轉虧為盈,-265.75,N/A,大洋,1321.TW,175.0,N/A,0.16,⚪ 數據不足
16.76,543.86,19.464285033125,2025,16.799999999999997,-743.86,0.36,21.7999992371,2026-03,📉 獲利侵蝕,620.0,17.03%,歐格,3002.TW,-200.0,-11.28%,-0.01,❌ 暫避觀望
26.96,751.63,0.0,2025,-54.15,-745.92,-1.93,20.8999996185,2026-03,🔄 轉虧為盈,-287.38,N/A,訊達,6140.TWO,5.71,N/A,0.37,⚪ 數據不足
-0.31,652.21,0.0,2025,-3.3,-747.45,0.27,24.9500007629,2026-03,📉 獲利侵蝕,-81.88,N/A,良得電,2462.TW,-95.24,N/A,0.01,⚪ 數據不足
86.48,764.68,6.416400425985091,2025,563.4,-749.04,15.28,241.0,2026-03,⚠️ 獲利稀釋,46.5,12.78%,華擎,3515.TW,15.64,5.61%,4.14,⚪ 中性觀察
12.66,746.88,30.594059405940595,2025,151.5,-754.41,4.16,309.0,2026-03,📉 獲利侵蝕,82.74,N/A,聯茂,6213.TW,-7.53,N/A,0.87,❌ 暫避觀望
-13.95,665.76,41.91358118876543,2025,12.15,-754.65,0.33,33.9500007629,2026-03,📉 獲利侵蝕,-17.5,N/A,佶優,5452.TWO,-88.89,N/A,0.01,❌ 暫避觀望
0.02,755.81,2.9664660361134993,2025,174.45000000000002,-755.81,5.5,34.5,2026-03,📉 獲利侵蝕,254.81,9.17%,華榮,1608.TW,0.0,6.96%,0.37,⚪ 中性觀察
-26.56,761.84,0.0,2025,-309.9,-756.0400000000001,-14.35,31.5499992371,2026-03,⚠️ 獲利稀釋,-9068.75,N/A,易華電,6552.TW,5.8,N/A,-0.65,⚪ 數據不足
-7.46,357.51,0.0,2025,-35.699999999999996,-757.51,-1.02,29.8999996185,2026-03,📉 獲利侵蝕,-1120.0,N/A,興能高,6558.TW,-400.0,N/A,-0.35,⚪ 數據不足
19.09,200.37,0.0,2025,-46.949999999999996,-757.51,-1.4,145.5,2026-03,📉 獲利侵蝕,34.88,8.38%,光環,3234.TWO,-557.14,-32.45%,-0.32,⚪ 數據不足
20.92,802.5,11.21999969482,2025,75.0,-758.5,2.45,56.0999984741,2026-03,⚠️ 獲利稀釋,28.92,15.35%,華泰,2329.TW,44.0,8.19%,0.33,⚪ 中性觀察
-22.74,746.08,0.0,2025,-36.0,-759.4100000000001,-0.84,27.7000007629,2026-03,📉 獲利侵蝕,-147.06,18.97%,律勝,3354.TWO,-13.33,-79.87%,-0.17,⚪ 數據不足
-22.64,1022.77,0.0,2025,-12.6,-761.23,-0.18,13.75,2026-03,🔄 轉虧為盈,87.32,-19.82%,千興,2025.TW,261.54,14.50%,0.47,⚪ 數據不足
-14.15,1130.81,0.0,2025,-2.2500000000000004,-762.06,-0.15,25.6499996185,2026-03,🔄 轉虧為盈,-111.9,7.41%,燦星旅,2719.TWO,368.75,2.54%,0.75,⚪ 數據不足
2.49,746.36,18.870967741935488,2025,23.249999999999996,-768.58,0.61,29.25,2026-03,📉 獲利侵蝕,-54.96,N/A,裕國,8905.TWO,-22.22,N/A,0.15,❌ 暫避觀望
-20.78,696.33,12.396694214876034,2025,18.15,-769.0600000000001,0.71,15.0,2026-03,📉 獲利侵蝕,-49.63,15.31%,三商,2905.TW,-72.73,0.88%,0.03,⚪ 中性觀察
25.86,746.92,5.2013762396276055,2025,2223.4500000000003,-770.3199999999999,59.99,771.0,2026-03,📉 獲利侵蝕,41.92,15.94%,華碩,2357.TW,-23.4,4.63%,13.19,⚪ 中性觀察
32.39,1094.24,20.42553191489362,2025,105.74999999999999,-770.9100000000001,3.14,144.0,2026-03,⚠️ 獲利稀釋,-1.88,16.83%,光洋科,1785.TWO,323.33,11.95%,2.54,❌ 暫避觀望
-45.66,368.34,0.0,2025,-89.24999999999999,-783.72,-2.16,12.3500003815,2026-03,📉 獲利侵蝕,-66.41,-18.95%,隆銘綠能,3018.TW,-415.38,-73.69%,-0.67,⚪ 數據不足
-18.44,601.5,0.0,2025,-75.45,-784.83,-1.9,13.1000003815,2026-03,📉 獲利侵蝕,-691.67,6.18%,兆勁,2444.TW,-183.33,-17.38%,-0.51,⚪ 數據不足
65.48,689.5,20.776942738320802,2025,59.849999999999994,-785.5,1.7,82.9000015259,2026-03,📉 獲利侵蝕,209.26,11.59%,精確,3162.TWO,-96.0,1.68%,0.02,❌ 暫避觀望
17.91,887.98,12.38095222300207,2025,72.45,-791.15,3.04,59.7999992371,2026-03,⚠️ 獲利稀釋,-27.51,8.43%,廣越,4438.TW,96.83,-1.90%,-0.04,⚪ 中性觀察
-1.5,709.49,0.0,2025,-86.7,-792.54,-1.09,36.5,2026-03,🔄 轉虧為盈,-178.42,N/A,南六,6504.TW,-83.05,N/A,0.1,⚪ 數據不足
55.5,794.87,6.07032705280074,2025,243.15,-792.95,6.55,98.4000015259,2026-03,⚠️ 獲利稀釋,5.17,N/A,精成科,6191.TW,1.92,N/A,1.59,⚪ 中性觀察
-3.44,529.36,0.0,2025,-205.8,-793.36,-6.62,39.25,2026-03,📉 獲利侵蝕,-281.76,-1.63%,正崴,2392.TW,-264.0,-10.82%,-0.46,⚪ 數據不足
-1.67,787.01,13.817427069315356,2025,72.3,-794.03,2.31,66.5999984741,2026-03,📉 獲利侵蝕,1.77,N/A,伊雲谷,6689.TW,-7.02,N/A,0.53,⚪ 中性觀察
12.79,903.68,19.537223033018112,2025,74.55,-795.52,2.1,97.0999984741,2026-03,⚠️ 獲利稀釋,-4.98,N/A,昶昕,8438.TW,108.16,N/A,1.02,❌ 暫避觀望
4.67,787.21,5.312831227370095,2025,141.45,-799.71,4.0,50.0999984741,2026-03,📉 獲利侵蝕,-1.48,12.18%,中宇,1535.TW,-12.5,5.96%,0.77,⚪ 中性觀察
-13.43,817.81,14.726027397260275,2025,21.9,-801.14,1.23,21.5,2026-03,⚠️ 獲利稀釋,163.4,N/A,虹揚-KY,6573.TW,16.67,N/A,-0.4,⚪ 中性觀察
5.44,467.75,0.0,2025,-260.85,-802.6700000000001,-7.65,16.0,2026-03,📉 獲利侵蝕,-139.68,2.51%,東碩,3272.TWO,-334.92,-26.32%,-2.8,⚪ 數據不足
-9.18,783.84,0.0,2025,-80.85000000000001,-803.4100000000001,-1.92,34.7999992371,2026-03,📉 獲利侵蝕,-76.19,11.17%,加百裕,3323.TWO,-19.57,-4.33%,-0.56,⚪ 數據不足
14.38,783.73,3.948832035595106,2025,404.54999999999995,-803.54,10.01,106.5,2026-03,📉 獲利侵蝕,10.36,N/A,五福,2745.TWO,-19.81,N/A,3.44,⚪ 中性觀察
5.53,859.78,0.0,2025,-105.75000000000001,-807.22,-2.86,102.0,2026-03,⚠️ 獲利稀釋,-106.98,-12.37%,正達,3149.TW,52.56,-29.19%,-0.37,⚪ 數據不足
-6.62,253.23,6.6508686372985775,2025,94.95,-810.37,1.81,42.0999984741,2026-03,📉 獲利侵蝕,150.56,7.66%,東台,4526.TW,-557.14,-21.47%,-0.65,⚪ 中性觀察
10.78,846.82,0.0,2025,-47.85,-810.6500000000001,-0.71,554.0,2026-03,⚠️ 獲利稀釋,-156.8,N/A,汎銓,6830.TW,36.17,N/A,-0.61,⚪ 數據不足
-13.36,812.27,0.0,2025,-29.85,-820.27,-0.78,28.9500007629,2026-03,📉 獲利侵蝕,-252.38,N/A,花王,8906.TWO,-8.0,N/A,-0.28,⚪ 數據不足
-43.28,894.76,13.875000476874998,2025,12.0,-820.85,0.15,11.1000003815,2026-03,⚠️ 獲利稀釋,-85.71,N/A,聯上發,2537.TW,73.91,N/A,0.4,⚪ 中性觀察
0.41,686.37,15.561224489795919,2025,29.4,-821.25,0.9,30.5,2026-03,📉 獲利侵蝕,327.5,10.73%,友達,2409.TW,-134.88,-2.70%,-0.15,❌ 暫避觀望
21.03,817.65,8.81488736532811,2025,153.14999999999998,-822.1999999999999,4.18,90.0,2026-03,📉 獲利侵蝕,-0.48,N/A,三聯,5493.TWO,-4.55,N/A,1.26,⚪ 中性觀察
164.26,718.73,1.6042233812704358,2025,440.4,-824.03,11.15,47.0999984741,2026-03,📉 獲利侵蝕,7.63,19.64%,信立,4303.TWO,-105.3,-12.85%,-0.48,⚪ 中性觀察
-21.22,956.47,0.0,2025,-157.95000000000002,-829.4200000000001,-4.72,27.8999996185,2026-03,🔄 轉虧為盈,-114.55,-14.72%,唐榮,2035.TWO,127.05,-18.44%,0.33,⚪ 數據不足
-7.88,603.87,0.0,2025,-5.55,-831.65,0.12,14.9499998093,2026-03,📉 獲利侵蝕,-87.21,0.84%,佳和,1449.TW,-227.78,-27.07%,-0.23,⚪ 數據不足
18.84,790.97,12.19613301820442,2025,54.300000000000004,-834.3000000000001,1.82,44.1500015259,2026-03,📉 獲利侵蝕,203.33,N/A,邁達特,6112.TW,-43.33,N/A,0.17,⚪ 中性觀察
1.1,570.51,0.0,2025,-59.7,-837.1800000000001,-2.24,29.75,2026-03,📉 獲利侵蝕,-84.96,5.62%,州巧,3543.TW,-266.67,-16.08%,-0.16,⚪ 數據不足
-6.33,898.78,0.0,2025,-26.55,-839.6899999999999,-0.76,20.9500007629,2026-03,⚠️ 獲利稀釋,-16.92,N/A,邦泰,8935.TWO,59.09,N/A,-0.09,⚪ 數據不足
-6.47,920.0,0.0,2025,-20.700000000000003,-840.0,-0.39,9.720000267,2026-03,⚠️ 獲利稀釋,-39.29,12.46%,榮成,1909.TW,80.0,2.54%,-0.02,⚪ 數據不足
423.12,765.22,0.0,2025,-128.54999999999998,-846.22,-6.81,135.5,2026-03,🔄 轉虧為盈,-186.45,8.48%,百達-KY,2236.TW,-81.0,-4.13%,0.19,⚪ 數據不足
11.2,866.43,5.902413431269675,2025,571.8,-846.7299999999999,14.36,225.0,2026-03,⚠️ 獲利稀釋,10.46,N/A,宏�硌穈T,6811.TWO,19.7,N/A,4.8,⚪ 中性觀察
-13.73,860.97,0.0,2025,-166.64999999999998,-847.33,-4.9,27.7000007629,2026-03,⚠️ 獲利稀釋,-56.67,N/A,智晶,5245.TWO,13.64,N/A,-0.79,⚪ 數據不足
-24.51,-49.8,0.0,2025,-27.150000000000002,-850.2,-0.84,59.2999992371,2026-03,🌑 雙重衰退,20.75,-21.68%,巨鎧精密-創,2254.TW,-900.0,-98.59%,-1.04,⚪ 數據不足
-3.34,768.82,0.0,2025,-38.7,-852.1500000000001,-1.55,24.4500007629,2026-03,📉 獲利侵蝕,-720.83,N/A,馬光-KY,4139.TWO,-83.33,N/A,-0.55,⚪ 數據不足
34.73,871.55,6.0475032309257,2025,246.3,-855.0999999999999,6.53,99.3000030518,2026-03,⚠️ 獲利稀釋,30.86,14.31%,零壹,3029.TW,16.45,6.54%,1.77,⚪ 中性觀察
19.94,868.43,13.102837149964536,2025,42.300000000000004,-857.3199999999999,1.25,36.9500007629,2026-03,⚠️ 獲利稀釋,30.21,11.41%,華經,2468.TW,11.11,4.34%,0.3,⚪ 中性觀察
0.73,861.7,4.179620166303972,2025,86.85,-859.9100000000001,2.32,24.2000007629,2026-03,⚠️ 獲利稀釋,40.61,10.75%,春源,2010.TW,1.79,7.04%,0.57,⚪ 中性觀察
-21.01,802.76,0.0,2025,-7.199999999999999,-861.09,-0.15,9.7600002289,2026-03,🔄 轉虧為盈,-122.06,N/A,有益,9962.TWO,-58.33,N/A,0.05,⚪ 數據不足
27.37,849.66,7.937262357414449,2025,78.89999999999999,-861.1999999999999,2.16,41.75,2026-03,📉 獲利侵蝕,14.97,N/A,欣雄,8908.TWO,-11.54,N/A,0.46,⚪ 中性觀察
164.5,871.15,0.0,2025,0.0,-864.17,6.34,0.0,2026-03,⚠️ 獲利稀釋,328.87,N/A,富威電力,6994.TW,6.98,N/A,0.48,⚪ 數據不足
-15.01,879.38,13.867488443759632,2025,584.0999999999999,-864.61,15.5,540.0,2026-03,⚠️ 獲利稀釋,65.55,N/A,帆宣,6196.TW,14.77,N/A,5.08,⚪ 中性觀察
-31.12,1172.94,0.0,2025,-52.5,-866.69,-1.07,122.5,2026-03,🔄 轉虧為盈,-255.07,35.79%,晶彩科,3535.TW,306.25,12.45%,0.99,⚪ 數據不足
-66.93,959.14,0.0,2025,-204.45,-868.8,-5.17,21.0499992371,2026-03,⚠️ 獲利稀釋,-275.59,N/A,天宇,8171.TWO,90.34,N/A,-0.2,⚪ 數據不足
64.32,877.13,15.426497277676951,2025,330.59999999999997,-873.74,8.43,340.0,2026-03,⚠️ 獲利稀釋,-29.4,13.87%,大綜,3147.TWO,3.39,5.75%,3.66,❌ 暫避觀望
-6.83,663.94,0.0,2025,-18.6,-874.6500000000001,-0.45,9.1499996185,2026-03,📉 獲利侵蝕,-128.03,-0.79%,大東,1441.TW,-210.71,-10.66%,-0.62,⚪ 數據不足
-0.19,623.3,0.0,2025,-70.94999999999999,-876.63,-1.68,20.5499992371,2026-03,📉 獲利侵蝕,-272.92,N/A,鑫禾,4999.TW,-253.33,N/A,-0.54,⚪ 數據不足
27.54,969.39,0.0,2025,-84.9,-880.8199999999999,-1.77,99.8000030518,2026-03,⚠️ 獲利稀釋,57.14,N/A,東典光電,6588.TWO,88.57,N/A,-0.08,⚪ 數據不足
6.3,635.46,0.0,2025,-46.5,-885.46,-0.96,14.6000003815,2026-03,📉 獲利侵蝕,-15.66,12.86%,建舜電,3322.TWO,-250.0,-5.35%,-0.64,⚪ 數據不足
8.31,1065.47,4.274353876739562,2025,75.45,-885.47,1.85,21.5,2026-03,⚠️ 獲利稀釋,48.0,N/A,潤泰材,8463.TW,180.0,N/A,0.42,⚪ 中性觀察
21.07,861.36,8.11342574931713,2025,129.60000000000002,-889.79,3.63,70.0999984741,2026-03,📉 獲利侵蝕,6.89,11.53%,欣新網,2949.TWO,-28.43,2.34%,0.74,⚪ 中性觀察
25.77,984.81,8.898809221051588,2025,75.6,-892.9699999999999,2.19,44.8499984741,2026-03,⚠️ 獲利稀釋,1.86,N/A,光菱,8032.TWO,91.84,N/A,0.94,⚪ 中性觀察
52.32,633.91,0.0,2025,-12.75,-893.91,-0.26,9.2100000381,2026-03,📉 獲利侵蝕,48.0,N/A,友勁,6142.TW,-260.0,N/A,-0.18,⚪ 數據不足
30.97,992.49,0.0,2025,-104.69999999999999,-894.01,-3.19,136.5,2026-03,⚠️ 獲利稀釋,-37.72,N/A,安國,8054.TWO,98.48,N/A,-0.01,⚪ 數據不足
79.14,1815.36,2.4399164452978055,2025,143.55,-897.18,4.05,23.3500003815,2026-03,⚠️ 獲利稀釋,81.45,N/A,鑫龍騰,3188.TWO,918.18,N/A,2.24,⚪ 中性觀察
4.89,863.6,16.778656428023712,2025,37.95,-899.3100000000001,1.0,42.4500007629,2026-03,📉 獲利侵蝕,49.25,8.38%,亞航,2630.TW,-35.71,2.16%,0.09,❌ 暫避觀望
-34.5,891.37,0.0,2025,-82.64999999999999,-906.12,-2.55,14.25,2026-03,📉 獲利侵蝕,-5.88,10.61%,今皓,3011.TW,-14.75,-45.08%,-0.73,⚪ 數據不足
-20.15,629.73,0.0,2025,-68.55000000000001,-907.51,-1.52,70.3000030518,2026-03,📉 獲利侵蝕,-603.33,N/A,澤米,6742.TW,-277.78,N/A,-0.35,⚪ 數據不足
-7.45,551.38,0.0,2025,-33.9,-908.52,-0.55,28.75,2026-03,📉 獲利侵蝕,-138.3,17.06%,旭軟,3390.TWO,-357.14,1.24%,-0.18,⚪ 數據不足
9.99,1065.26,0.0,2025,-30.749999999999996,-913.7,-0.6,47.2000007629,2026-03,🔄 轉虧為盈,33.33,N/A,慧友,5484.TW,151.56,N/A,0.33,⚪ 數據不足
-4.0,391.62,0.0,2025,-26.1,-918.29,-1.14,30.25,2026-03,📉 獲利侵蝕,-283.87,N/A,明基材,8215.TW,-526.67,N/A,-0.64,⚪ 數據不足
25.63,929.95,8.875000211916667,2025,53.99999999999999,-921.62,1.88,31.9500007629,2026-03,⚠️ 獲利稀釋,1.06,14.91%,倚天酷��-創,2432.TW,8.33,7.25%,0.26,⚪ 中性觀察
-8.52,557.02,0.0,2025,-26.999999999999996,-925.02,0.11,25.0499992371,2026-03,📉 獲利侵蝕,-95.34,N/A,麗清,3346.TW,-368.0,N/A,-0.67,⚪ 數據不足
14.75,979.38,0.0,2025,-14.7,-926.05,-0.22,24.2999992371,2026-03,⚠️ 獲利稀釋,-128.95,N/A,淳安,6283.TW,53.33,N/A,-0.07,⚪ 數據不足
6.01,902.2,7.920621488507335,2025,173.85,-928.82,5.36,91.8000030518,2026-03,📉 獲利侵蝕,-37.71,11.63%,美律,2439.TW,-26.62,3.86%,1.03,⚪ 中性觀察
0.57,919.31,7.206303615616045,2025,52.35,-933.5999999999999,1.5,25.1499996185,2026-03,📉 獲利侵蝕,-12.28,N/A,松和,5016.TWO,-14.29,N/A,0.36,⚪ 中性觀察
14.56,942.93,5.51162808439535,2025,64.49999999999999,-937.93,2.03,23.7000007629,2026-03,⚠️ 獲利稀釋,9.24,N/A,安倉,5548.TWO,5.0,N/A,0.42,⚪ 中性觀察
3.73,888.91,6.696588731974866,2025,83.55000000000001,-942.04,2.27,37.2999992371,2026-03,📉 獲利侵蝕,-17.45,N/A,志超,8213.TW,-53.13,N/A,0.3,⚪ 中性觀察
-40.09,853.85,10.454545454545453,2025,33.0,-942.09,0.52,23.0,2026-03,📉 獲利侵蝕,-82.78,N/A,天剛,5310.TWO,-88.24,N/A,0.06,⚪ 中性觀察
59.7,887.43,4.8933038999264165,2025,203.85,-949.2299999999999,6.3,66.5,2026-03,📉 獲利侵蝕,3.11,5.79%,捷迅,2643.TWO,-61.8,2.48%,0.68,⚪ 中性觀察
-0.02,901.62,0.0,2025,-11.55,-954.56,-0.11,18.0,2026-03,📉 獲利侵蝕,52.17,N/A,沈氏,8921.TWO,-52.94,N/A,-0.26,⚪ 數據不足
14.95,866.28,5.591259640102828,2025,58.35,-955.5,1.41,21.75,2026-03,📉 獲利侵蝕,981.25,9.91%,精英,2331.TW,-89.22,-0.28%,0.11,⚪ 中性觀察
