prev_eps_yoy,status,price,advice,date,om,prev_rev_yoy,name,pe,eps,symbol,rev_yoy,expansion,eps_yoy,est_price,prev_year,prev_eps,gm
14.95,🌑 雙重衰退,17.2999992371,⚪ 數據不足,2026-03,N/A,-3.6,永笙-KY,0.0,-0.19,4178.TW,-11.29,5.7299999999999995,-5.56,0.0,2025,-0.92,N/A
-38.13,🚀 利潤擴張,26.8999996185,✅ 穩健價值,2026-03,N/A,-3.57,詩肯,6.344339532665094,1.5,6195.TWO,109.17,5.1200000000000045,114.29,63.6,2025,0.99,N/A
0.85,🏰 高護城河,53.0999984741,✅ 穩健價值,2026-03,33.61%,-1.77,兆豐金,8.662316227422513,0.63,2886.TW,12.57,4.100000000000001,16.67,91.94999999999999,2025,2.36,83.45%
41.18,🏰 高護城河,34.8499984741,⚠️ 追價風險,2026-03,-7.29%,13.2,聯傑,71.1224458655102,0.07,3094.TW,12.87,3.8000000000000025,16.67,7.35,2025,0.25,73.82%
-326.32,🔄 轉虧為盈,50.7999992371,⚪ 數據不足,2026-03,N/A,-8.05,亞電,0.0,0.24,4939.TWO,296.51,3.490000000000009,300.0,-22.2,2025,-0.43,N/A
18.52,🚀 利潤擴張,45.5499992371,⚪ 數據不足,2026-03,N/A,8.14,達人網,0.0,0.73,7839.TWO,2.45,3.3499999999999996,5.8,0.0,2025,2.56,N/A
-16.92,🚀 利潤擴張,36.9000015259,⚠️ 追價風險,2026-03,N/A,15.88,能率亞洲,45.555557439382724,-0.25,7777.TWO,32.83,3.0700000000000003,35.9,12.149999999999999,2025,0.58,N/A
-27.47,🏰 高護城河,31.8500003815,✅ 穩健價值,2026-03,2.03%,12.71,米斯特,4.760837127279522,0.89,2941.TWO,68.9,2.25,71.15,100.35000000000001,2025,2.35,64.17%
-35.48,🏰 高護城河,10.25,✅ 穩健價值,2026-03,32.72%,-2.09,王道銀行,5.890804597701149,0.28,2897.TW,36.86,2.030000000000001,38.89,26.1,2025,0.61,91.47%
67.52,🚀 利潤擴張,25.8500003815,⚪ 數據不足,2026-03,N/A,1.27,佐登-KY,0.0,-0.26,4190.TW,42.24,0.9399999999999977,43.18,-73.20000000000002,2025,-1.59,N/A
40.71,🚀 利潤擴張,78.0999984741,✅ 穩健價值,2026-03,N/A,4.88,精拓科,5.56664279929437,1.71,4951.TWO,35.11,0.6000000000000014,35.71,210.45,2025,5.98,N/A
8.94,🏰 高護城河,20.75,✅ 穩健價值,2026-03,35.36%,4.5,聯邦銀,6.825657894736842,0.35,2838.TW,17.29,0.5700000000000003,17.86,45.6,2025,1.29,94.34%
19.82,🏰 高護城河,776.0,✅ 穩健價值,2026-03,59.33%,19.01,鈊象,8.118003975311225,11.18,3293.TWO,19.67,0.28999999999999915,19.96,1433.8500000000001,2025,38.51,97.58%
-68.78,🌑 雙重衰退,34.0,⚪ 數據不足,2026-03,N/A,-1.96,享溫馨,0.0,0.7,7760.TW,-1.33,-0.07999999999999985,-1.41,0.0,2025,0.68,N/A
-68.78,🌑 雙重衰退,0.0,⚪ 數據不足,2026-03,N/A,-1.96,未知,0.0,0.7,7760.TWO,-1.33,-0.07999999999999985,-1.41,0.0,2025,0.68,N/A
-48.45,⚠️ 獲利稀釋,68.1999969482,❌ 暫避觀望,2026-03,N/A,-11.58,現觀科,20.792681996402436,0.6,6906.TW,16.31,-0.3099999999999987,16.0,49.2,2025,1.87,N/A
19.44,🌑 雙重衰退,87.0,⚪ 數據不足,2026-03,N/A,-8.49,順藥,0.0,-0.72,6535.TWO,-13.62,-0.9000000000000004,-14.52,-90.0,2025,-2.05,N/A
3.31,🏰 高護城河,36.75,⚪ 中性觀察,2026-03,35.12%,7.59,第一金,7.469512195121951,0.57,2892.TW,12.82,-1.0600000000000005,11.76,73.8,2025,1.87,78.99%
53.38,⚠️ 獲利稀釋,16.2999992371,⚪ 數據不足,2026-03,N/A,51.85,鑽石投資,0.0,-0.42,6901.TW,38.45,-1.1400000000000006,37.31,-65.25,2025,-1.38,N/A
7.94,⚠️ 獲利稀釋,27.6000003815,⚪ 中性觀察,2026-03,N/A,13.01,合庫金,8.117647171029411,0.36,5880.TW,14.28,-1.7799999999999994,12.5,51.0,2025,1.36,N/A
13.53,🏰 高護城河,25.2000007629,⚪ 中性觀察,2026-03,38.59%,8.35,彰銀,6.412213934580153,0.44,2801.TW,20.79,-1.8699999999999974,18.92,58.949999999999996,2025,1.51,88.90%
10.11,⚠️ 獲利稀釋,45.4500007629,⚪ 中性觀察,2026-03,N/A,3.7,上海商銀,5.48913052692029,1.05,5876.TW,11.29,-1.9099999999999984,9.38,124.19999999999999,2025,3.06,N/A
4.79,⚠️ 獲利稀釋,100.0,⚪ 數據不足,2026-03,N/A,58.62,立盈,0.0,0.79,7820.TWO,63.3,-2.0799999999999983,61.22,0.0,2025,1.76,N/A
2.44,🏰 高護城河,18.2000007629,⚪ 中性觀察,2026-03,41.10%,2.85,臺企銀,5.5487807203963415,0.35,2834.TW,13.27,-3.9000000000000004,9.37,49.2,2025,1.26,97.54%
422.95,⚠️ 獲利稀釋,18.2000007629,⚪ 中性觀察,2026-03,N/A,327.05,宏普,3.221239073079646,0.15,2536.TW,404.29,-4.2900000000000205,400.0,84.75,2025,3.19,N/A
-174.64,🏰 高護城河,8.6700000763,⚪ 數據不足,2026-03,-51.18%,0.59,雅茗-KY,0.0,-0.33,2726.TWO,56.57,-5.049999999999997,51.52,-105.6,2025,-3.55,54.90%
8.14,⚠️ 獲利稀釋,413.0,❌ 暫避觀望,2026-03,N/A,1.94,矽力*-KY,27.08196721311475,1.98,6415.TW,120.31,-5.090000000000003,115.22,228.75000000000003,2025,6.4,N/A
30.06,🏰 高護城河,38.6500015259,⚪ 中性觀察,2026-03,40.48%,20.44,玉山金,7.157407689981482,0.62,2884.TW,19.37,-6.640000000000001,12.73,81.0,2025,2.12,91.14%
8.21,🏰 高護城河,17.3500003815,⚪ 數據不足,2026-03,-9.23%,12.71,瑞基,0.0,-0.09,4171.TWO,56.73,-6.729999999999997,50.0,-79.95,2025,-1.93,73.67%
11.73,🏰 高護城河,64.9000015259,⚪ 中性觀察,2026-03,31.38%,29.29,中信金,6.425742725336633,1.18,2891.TW,22.25,-7.1,15.15,151.5,2025,4.08,70.98%
-21.56,🌑 雙重衰退,130.0,⚪ 中性觀察,2026-03,22.46%,9.74,富邦金,6.344558321132259,2.4,2881.TW,-10.41,-9.66,-20.07,307.35,2025,8.37,42.21%
26.01,🏰 高護城河,29.2999992371,⚪ 中性觀察,2026-03,42.63%,24.13,德英,5.466417768115672,0.23,4911.TWO,-52.83,-10.07,-62.9,80.39999999999999,2025,2.18,85.36%
12.42,🌑 雙重衰退,19.3999996185,⚪ 中性觀察,2026-03,10.37%,130.3,皇普,2.222222178522337,-0.11,2528.TW,-98.55,-10.710000000000008,-109.26,130.95000000000002,2025,3.65,15.63%
-2.59,⚠️ 獲利稀釋,94.5,⚪ 中性觀察,2026-03,N/A,11.21,正瀚-創,5.5588235294117645,4.15,6534.TW,17.4,-10.719999999999999,6.68,255.0,2025,4.51,N/A
-280.56,🔄 轉虧為盈,18.7999992371,⚪ 數據不足,2026-03,N/A,-7.09,日盛台駿,0.0,0.2,6958.TW,174.36,-11.030000000000001,163.33,-70.65,2025,-2.38,N/A
0.0,🏰 高護城河,20.5,⚪ 中性觀察,2026-03,51.96%,6.96,台中銀,5.366492146596858,0.4,2812.TW,13.77,-11.209999999999999,2.56,57.300000000000004,2025,1.53,93.02%
22.83,🔄 轉虧為盈,30.1000003815,⚪ 數據不足,2026-03,N/A,38.52,ABC-KY,0.0,0.2,6598.TW,168.99,-11.850000000000023,157.14,-61.349999999999994,2025,-1.96,N/A
-54.31,⚠️ 獲利稀釋,65.8000030518,❌ 暫避觀望,2026-03,-3.65%,7.08,晶宏,59.27928202864866,0.84,3141.TWO,149.28,-12.140000000000015,137.14,16.65,2025,0.54,38.56%
100.0,🏰 高護城河,11.1499996185,⚪ 數據不足,2026-03,-2853.40%,7.27,大將,0.0,-0.05,1453.TW,72.15,-13.820000000000007,58.33,-1.05,2025,0.04,912.85%
-2.94,🏰 高護城河,101.5,⚪ 中性觀察,2026-03,30.59%,-2.04,國泰金,5.991735537190084,2.15,2882.TW,12.33,-13.85,-1.52,254.09999999999997,2025,7.06,62.29%
4.57,🏰 高護城河,40.5999984741,⚪ 中性觀察,2026-03,37.14%,15.47,永豐金,7.674857934612476,0.76,2890.TW,47.42,-14.090000000000003,33.33,79.35,2025,1.97,91.41%
65.91,⚠️ 獲利稀釋,0.0,⚪ 數據不足,2025-09,-5.22%,18.73,永冠-KY,0.0,-5.06,1589.TW,16.77,-15.41,1.36,0.0,2025,-2.71,7.87%
-14.85,🏰 高護城河,13.5,⚪ 中性觀察,2026-03,38.22%,0.06,遠東銀,5.818965517241379,0.25,2845.TW,11.99,-15.84,-3.85,34.800000000000004,2025,0.93,102.49%
-73.66,📉 獲利侵蝕,4.9499998093,⚪ 數據不足,2026-03,N/A,-14.95,大洋-KY,0.0,-1.01,5907.TW,8.46,-15.91,-7.45,-159.0,2025,-4.55,N/A
31.37,🏰 高護城河,16.75,⚪ 中性觀察,2026-03,65.42%,33.06,華票,4.665738161559889,0.48,2820.TW,76.08,-16.08,60.0,53.849999999999994,2025,1.34,87.03%
-9.05,⚠️ 獲利稀釋,64.1999969482,⚪ 中性觀察,2026-03,N/A,18.91,訊連,7.588652121536644,1.34,5203.TW,20.0,-16.12,3.88,126.89999999999999,2025,3.63,N/A
53.1,🏰 高護城河,58.5999984741,⚪ 中性觀察,2026-03,13.25%,1.66,寶齡富錦,11.183205815667938,0.6,1760.TW,98.16,-16.340000000000003,81.82,78.60000000000001,2025,2.22,52.35%
-15.24,⚠️ 獲利稀釋,114.0,❌ 暫避觀望,2026-03,9.16%,9.81,直得,56.71641791044775,0.43,1597.TW,197.09,-17.090000000000003,180.0,30.150000000000002,2025,0.91,38.83%
1276.65,🌑 雙重衰退,91.9000015259,⚪ 中性觀察,2026-03,-95.04%,-30.75,上緯投控,2.5275027922414735,0.13,3708.TW,-54.13,-18.21,-72.34,545.4000000000001,2025,35.57,24.80%
-99.01,⚠️ 獲利稀釋,47.5,⚪ 數據不足,2026-03,N/A,10.22,隆中,0.0,0.04,6542.TWO,54.92,-21.590000000000003,33.33,-8.100000000000001,2025,0.02,N/A
8.85,🏰 高護城河,25.7000007629,⚪ 中性觀察,2026-03,51.79%,-14.47,統領,9.081272354381625,0.29,2910.TW,18.36,-21.689999999999998,-3.33,42.45,2025,1.23,87.61%
5.26,⚠️ 獲利稀釋,23.7000007629,⚪ 中性觀察,2026-03,N/A,0.74,雃博,7.82178243,0.46,4106.TW,122.47,-22.47,100.0,45.45,2025,1.2,N/A
146.97,⚠️ 獲利稀釋,347.5,❌ 暫避觀望,2026-03,N/A,50.49,IET-KY,114.3092105263158,1.97,4971.TWO,254.17,-22.839999999999975,231.33,45.6,2025,1.65,N/A
-17.37,🌑 雙重衰退,192.5,⚪ 數據不足,2026-03,N/A,-10.06,敘豐,0.0,1.69,3485.TWO,-6.85,-23.32,-30.17,0.0,2025,5.9,N/A
53.11,⚠️ 獲利稀釋,1060.0,❌ 暫避觀望,2026-03,N/A,60.61,藥華藥,29.951963831590845,5.79,6446.TW,76.92,-23.950000000000003,52.97,530.85,2025,13.64,N/A
7.69,⚠️ 獲利稀釋,145.5,⚪ 中性觀察,2026-03,N/A,8.96,長聖,12.320067739204065,1.39,6712.TWO,49.97,-25.2,24.77,177.14999999999998,2025,4.88,N/A
-36.41,⚠️ 獲利稀釋,44.2999992371,⚪ 中性觀察,2026-03,N/A,19.24,鑫傳,7.953321227486535,0.56,6856.TWO,47.77,-26.030000000000005,21.74,83.55000000000001,2025,2.62,N/A
-90.28,⚠️ 獲利稀釋,22.3500003815,❌ 暫避觀望,2026-03,N/A,-11.54,伍豐,34.38461597153845,0.16,8076.TWO,326.44,-26.439999999999998,300.0,9.750000000000002,2025,0.14,N/A
-57.74,🌑 雙重衰退,28.6000003815,⚪ 中性觀察,2026-03,34.02%,-62.17,名軒,3.671373604813864,0.23,1442.TW,-55.17,-27.14,-82.31,116.85,2025,3.03,49.04%
-67.15,🌑 雙重衰退,0.0,⚪ 數據不足,2026-03,N/A,91.93,雲象科技-創,0.0,-0.78,7803.TW,-6.92,-27.559999999999995,-34.48,0.0,2025,-2.29,N/A
-67.15,🌑 雙重衰退,0.0,⚪ 數據不足,2026-03,N/A,91.93,未知,0.0,-0.78,7803.TWO,-6.92,-27.559999999999995,-34.48,0.0,2025,-2.29,N/A
-234.62,🔄 轉虧為盈,12.6000003815,⚪ 數據不足,2026-03,10.47%,-2.27,華園,0.0,0.19,2702.TW,18.79,-28.31,-9.52,-24.3,2025,-0.35,89.24%
6.9,🏰 高護城河,383.0,⚪ 中性觀察,2026-03,41.97%,11.45,雙美,11.01524302559678,4.07,4728.TWO,28.12,-28.85,-0.73,521.55,2025,13.33,77.03%
-66.05,📉 獲利侵蝕,36.5999984741,⚪ 中性觀察,2026-03,N/A,-20.5,森鉅,7.024951722476008,1.05,8942.TWO,20.98,-28.87,-7.89,78.15,2025,1.83,N/A
-175.3,🔄 轉虧為盈,63.2000007629,⚪ 數據不足,2026-03,7.94%,-4.59,美食-KY,0.0,1.31,2723.TW,39.9,-28.88,11.02,-53.400000000000006,2025,-2.47,59.54%
10.4,⚠️ 獲利稀釋,61.4000015259,⚪ 中性觀察,2026-03,N/A,-18.16,和潤企業,5.814394083892045,0.76,6592.TW,55.42,-30.67,24.75,158.4,2025,4.72,N/A
-102.7,🔄 轉虧為盈,150.0,⚪ 數據不足,2026-03,N/A,29.21,廣閎科,0.0,1.17,6693.TWO,542.16,-31.44999999999999,510.71,-26.700000000000003,2025,-0.09,N/A
-85.43,⚠️ 獲利稀釋,41.9500007629,❌ 暫避觀望,2026-03,3.21%,-17.82,泓瀚,85.61224645489796,0.31,4741.TWO,244.69,-34.69,210.0,7.35,2025,0.29,33.55%
-51.85,🏰 高護城河,22.2000007629,⚪ 數據不足,2026-03,-1427.47%,-43.98,中福,0.0,-0.08,1435.TW,54.92,-34.92,20.0,-14.1,2025,-0.41,64.71%
-17.7,🔄 轉虧為盈,12.1000003815,⚪ 數據不足,2026-03,N/A,27.85,御嵿,0.0,0.4,3522.TWO,125.1,-35.099999999999994,90.0,-81.6,2025,-2.66,N/A
-82.6,🌑 雙重衰退,14.0,⚪ 中性觀察,2026-03,-1.56%,-68.21,富華新,3.8147138964577656,0.01,3056.TW,-63.16,-36.16,-99.32,55.05,2025,1.07,21.31%
876.92,⚠️ 獲利稀釋,17.25,⚪ 中性觀察,2026-03,7.13%,32.89,樂事綠能,5.711920529801326,0.16,1529.TW,470.92,-37.59000000000003,433.33,45.3,2025,1.01,16.87%
-95.82,🌑 雙重衰退,17.8500003815,❌ 暫避觀望,2026-03,N/A,23.84,強盛新,16.081081424774773,-0.01,1463.TW,-64.4,-37.72999999999999,-102.13,16.650000000000002,2025,0.13,N/A
40.48,⚠️ 獲利稀釋,246.5,❌ 暫避觀望,2026-03,N/A,20.33,騰雲,17.53200568990043,1.1,6870.TWO,104.62,-37.95,66.67,210.89999999999998,2025,7.08,N/A
-34.28,🌑 雙重衰退,27.8500003815,⚪ 中性觀察,2026-03,N/A,-10.07,弘煜科,5.215355876685393,0.28,6482.TWO,-33.46,-38.26,-71.72,80.1,2025,2.32,N/A
-45.05,⚠️ 獲利稀釋,544.0,❌ 暫避觀望,2026-03,N/A,-6.16,光焱科技,57.26315789473684,1.53,7728.TWO,94.63,-38.51,56.12,142.5,2025,4.92,N/A
112.83,⚠️ 獲利稀釋,79.9000015259,⚪ 數據不足,2026-03,N/A,123.22,天能綠電,0.0,1.33,7842.TWO,86.87,-39.09,47.78,0.0,2025,4.01,N/A
-28.57,🌑 雙重衰退,64.5,⚪ 數據不足,2026-03,N/A,-4.14,溢泰實業,0.0,0.88,7818.TW,-12.84,-39.849999999999994,-52.69,0.0,2025,5.65,N/A
-28.57,🌑 雙重衰退,0.0,⚪ 數據不足,2026-03,N/A,-4.14,未知,0.0,0.88,7818.TWO,-12.84,-39.849999999999994,-52.69,0.0,2025,5.65,N/A
46.3,🏰 高護城河,117.0,❌ 暫避觀望,2026-03,14.28%,9.44,泓格,17.00581395348837,1.47,3577.TWO,130.77,-39.860000000000014,90.91,103.20000000000002,2025,2.37,53.43%
-74.29,🏰 高護城河,25.7000007629,⚪ 數據不足,2026-03,6.07%,-10.15,點晶,0.0,-0.08,3288.TWO,123.55,-39.879999999999995,83.67,-25.049999999999997,2025,-0.64,71.52%
-6.01,⚠️ 獲利稀釋,58.2999992371,⚪ 中性觀察,2026-03,N/A,9.98,群益期,4.2215785110137585,1.76,6024.TW,97.36,-40.22,57.14,207.15,2025,5.48,N/A
44.38,⚠️ 獲利稀釋,796.0,⚪ 數據不足,2026-03,N/A,60.07,沛爾生醫-創,0.0,-1.18,6949.TW,50.51,-40.43,10.08,-235.35000000000002,2025,-7.23,N/A
-39.36,🌑 雙重衰退,71.5,❌ 暫避觀望,2026-03,N/A,2.34,億而得,39.07103825136612,0.28,6423.TWO,-6.55,-40.510000000000005,-47.06,27.450000000000003,2025,0.58,N/A
16.53,📉 獲利侵蝕,52.0,⚪ 數據不足,2026-03,N/A,-8.56,旅天下,0.0,1.9,6961.TWO,0.49,-40.620000000000005,-40.13,0.0,2025,4.23,N/A
42.64,🏰 高護城河,4.1100001335,⚪ 數據不足,2026-03,-1090.16%,-22.14,淳紳,0.0,-0.17,4529.TWO,40.9,-40.9,0.0,-28.05,2025,-0.74,59.04%
59.82,🏰 高護城河,7850.0,❌ 暫避觀望,2026-03,69.19%,72.77,川湖,32.85068630733177,36.58,2059.TW,81.21,-42.38999999999999,38.82,3584.3999999999996,2025,103.23,76.10%
31.09,⚠️ 獲利稀釋,322.5,⚪ 中性觀察,2026-03,N/A,19.97,華景電,7.717157214644652,4.49,6788.TWO,77.29,-44.06000000000001,33.23,626.85,2025,17.36,N/A
-56.22,⚠️ 獲利稀釋,35.25,⚪ 中性觀察,2026-03,12.46%,2.72,寒舍,6.151832460732984,1.3,2739.TW,153.86,-44.18000000000001,109.68,85.95,2025,2.36,44.04%
-34.98,🌑 雙重衰退,29.2000007629,⚪ 中性觀察,2026-03,N/A,-55.31,理銘,2.7730295121462487,0.4,6212.TWO,-37.96,-44.419999999999995,-82.38,157.95000000000002,2025,3.96,N/A
279.4,⚠️ 獲利稀釋,770.0,⚪ 數據不足,2026-03,N/A,187.82,倍利科,0.0,4.93,7822.TW,124.98,-46.32000000000001,78.66,0.0,2025,14.04,N/A
-34.17,📉 獲利侵蝕,79.3000030518,⚪ 數據不足,2026-03,N/A,5.26,公勝保經,0.0,2.48,6028.TWO,11.65,-46.75,-35.1,0.0,2025,7.86,N/A
-9.63,📉 獲利侵蝕,207.5,⚪ 中性觀察,2026-03,N/A,4.64,系微,13.224984066284257,1.7,6231.TWO,47.19,-47.19,0.0,235.35,2025,6.66,N/A
-13.92,📉 獲利侵蝕,111.5,⚪ 中性觀察,2026-03,N/A,-4.62,中租-KY,3.878260869565217,3.26,5871.TW,47.02,-47.68,-0.66,431.25,2025,11.24,N/A
20.66,🏰 高護城河,72.4000015259,⚪ 中性觀察,2026-03,18.42%,5.54,固緯,9.757412604568733,1.3,2423.TW,142.03,-48.0,94.03,111.3,2025,2.92,51.76%
-82.84,⚠️ 獲利稀釋,58.2000007629,❌ 暫避觀望,2026-03,N/A,-36.07,微程式,39.59183725367346,0.21,7721.TW,88.8,-48.8,40.0,22.050000000000004,2025,0.55,N/A
48.61,⚠️ 獲利稀釋,8.0,⚪ 數據不足,2026-03,N/A,-16.98,商丞,0.0,-0.09,8277.TWO,67.15,-48.970000000000006,18.18,-14.85,2025,-0.37,N/A
41.22,🔄 轉虧為盈,16.2999992371,⚪ 數據不足,2026-03,-63.16%,-47.33,聯合再生,0.0,1.07,3576.TW,1122.35,-49.61999999999989,1072.73,-10.5,2025,-0.77,-18.77%
43.08,🌑 雙重衰退,84.0999984741,⚪ 數據不足,2026-03,N/A,12.72,耀穎,0.0,0.35,7772.TWO,-19.71,-52.29,-72.0,0.0,2025,1.86,N/A
-26.4,📉 獲利侵蝕,90.5999984741,⚪ 中性觀察,2026-03,N/A,-5.92,達爾膚,4.801271779231585,1.88,6523.TWO,9.64,-54.99,-45.35,283.05,2025,7.78,N/A
-10.5,🌑 雙重衰退,71.0,⚪ 數據不足,2026-03,N/A,18.06,民盛,0.0,1.09,7811.TWO,-18.25,-55.010000000000005,-73.26,0.0,2025,8.1,N/A
4.12,⚠️ 獲利稀釋,0.0,⚪ 數據不足,2026-03,N/A,10.0,凌陽創新,0.0,2.97,5236.TWO,98.26,-55.470000000000006,42.79,0.0,2025,8.59,N/A
183.87,⚠️ 獲利稀釋,53.5,❌ 暫避觀望,2026-03,N/A,12.23,長佳智能,23.362445414847162,0.26,6841.TWO,100.17,-55.730000000000004,44.44,34.35,2025,0.89,N/A
3600.0,🌑 雙重衰退,37.0,⚪ 中性觀察,2026-03,N/A,128.22,台生材,11.077844311377246,0.0,6649.TWO,-44.23,-55.77,-100.0,50.099999999999994,2025,1.4,N/A
-5.49,🏰 高護城河,22.1499996185,⚪ 中性觀察,2026-03,14.06%,-2.68,遠百,6.002709923712737,0.39,2903.TW,74.15,-55.970000000000006,18.18,55.35000000000001,2025,1.56,54.41%
-90.0,⚠️ 獲利稀釋,39.8499984741,⚪ 數據不足,2026-03,N/A,16.02,泰藝,0.0,0.28,8289.TWO,356.31,-56.31,300.0,-4.65,2025,0.04,N/A
-28.2,⚠️ 獲利稀釋,47.4000015259,⚪ 中性觀察,2026-03,N/A,-2.7,龍巖,7.032641175949555,0.95,5530.TWO,59.84,-56.580000000000005,3.26,101.10000000000001,2025,2.75,N/A
721.43,⚠️ 獲利稀釋,19.3500003815,⚪ 中性觀察,2026-03,-167.95%,-0.57,泰豐,11.382353165588233,0.01,2102.TW,162.75,-57.19,105.56,25.500000000000004,2025,6.28,20.10%
36.07,⚠️ 獲利稀釋,33.7999992371,⚪ 數據不足,2026-03,-26.13%,297.52,浩泰,0.0,-0.05,4131.TWO,141.56,-57.69,83.87,-19.05,2025,-0.78,34.86%
-77.57,🌑 雙重衰退,35.7999992371,⚪ 中性觀察,2026-03,N/A,-60.41,京城,6.729323164868421,0.36,2524.TW,-17.97,-57.870000000000005,-75.84,79.80000000000001,2025,1.71,N/A
60.8,🔄 轉虧為盈,24.9500007629,⚪ 數據不足,2026-03,N/A,-6.86,台微醫,0.0,0.09,6767.TWO,27.71,-58.480000000000004,-30.77,-6.75,2025,-0.49,N/A
4.62,⚠️ 獲利稀釋,20.5499992371,⚪ 中性觀察,2026-03,N/A,6.61,美吾華,5.584238923125,0.43,1731.TW,65.98,-58.480000000000004,7.5,55.2,2025,1.36,N/A
7.55,🏰 高護城河,74.4000015259,⚪ 中性觀察,2026-03,21.51%,9.49,東洋,4.702907808211125,1.78,4105.TWO,71.91,-58.529999999999994,13.38,237.29999999999998,2025,6.27,56.36%
-1.21,📉 獲利侵蝕,71.5999984741,⚪ 中性觀察,2026-03,N/A,8.61,愛派司,5.343283468216419,1.39,6918.TW,55.78,-59.980000000000004,-4.2,200.99999999999997,2025,5.16,N/A
-26.3,🌑 雙重衰退,350.5,⚪ 數據不足,2026-03,N/A,-15.04,長廣,0.0,0.21,7795.TW,-17.44,-60.09,-77.53,0.0,2025,3.11,N/A
169.31,📉 獲利侵蝕,28.25,⚪ 數據不足,2026-03,N/A,18.71,宏�硒撥s,0.0,0.53,7794.TWO,46.86,-61.379999999999995,-14.52,0.0,2025,2.72,N/A
-2.0,⚠️ 獲利稀釋,105.5,⚪ 中性觀察,2026-03,N/A,-8.29,軒郁,4.786751361161524,1.87,6703.TWO,74.83,-62.099999999999994,12.73,330.59999999999997,2025,9.9,N/A
23.05,⚠️ 獲利稀釋,49.6500015259,⚪ 中性觀察,2026-03,N/A,19.79,東生華,5.444079114682018,1.01,8432.TWO,90.14,-62.29,27.85,136.79999999999998,2025,3.63,N/A
8.39,📉 獲利侵蝕,51.0999984741,⚪ 中性觀察,2026-03,N/A,14.61,意藍,7.427325359607558,0.39,6925.TWO,32.15,-62.51,-30.36,103.2,2025,3.11,N/A
57.28,⚠️ 獲利稀釋,11.5,⚪ 數據不足,2026-03,-77.27%,-35.31,樂威科-KY,0.0,-0.25,4154.TWO,131.64,-62.719999999999985,68.92,-76.65,2025,-1.82,33.80%
14.65,🌑 雙重衰退,301.5,⚪ 數據不足,2026-03,N/A,24.42,華洋精機,0.0,0.19,6983.TWO,-8.7,-62.94,-71.64,0.0,2025,4.46,N/A
-25.6,⚠️ 獲利稀釋,80.1999969482,⚪ 中性觀察,2026-03,N/A,-1.49,宏正,10.164765139188845,1.08,6277.TW,82.57,-63.88999999999999,18.68,118.35000000000001,2025,3.08,N/A
57.53,🏰 高護城河,0.0,⚪ 數據不足,2026-03,-377.43%,12.25,富榮綱,0.0,-0.1,3115.TWO,53.3,-64.41,-11.11,0.0,2025,-0.44,100.00%
95.56,⚠️ 獲利稀釋,2495.0,❌ 暫避觀望,2026-03,N/A,33.33,精測,32.87653182237448,10.43,6510.TWO,119.02,-64.5,54.52,1138.3500000000001,2025,30.41,N/A
-181.82,⚠️ 獲利稀釋,24.8500003815,⚪ 數據不足,2026-03,-9.00%,-2.04,凌陽,0.0,-0.02,2401.TW,131.47,-64.8,66.67,-11.55,2025,-0.37,45.66%
-491.18,🏰 高護城河,140.5,⚪ 數據不足,2026-03,-58.74%,-27.25,金麗科,0.0,-0.55,3228.TWO,53.08,-65.32,-12.24,-77.55,2025,-2.03,58.46%
-129.28,🔄 轉虧為盈,11.3000001907,⚪ 數據不足,2026-03,N/A,2.06,大億金茂,0.0,0.03,8107.TWO,177.04,-65.49999999999999,111.54,-25.8,2025,-0.53,N/A
-50.0,⚠️ 獲利稀釋,28.0499992371,❌ 暫避觀望,2026-03,1.38%,-1.99,昆盈,39.50704117901408,0.14,2365.TW,165.56,-65.56,100.0,10.65,2025,0.32,39.89%
209.22,⚠️ 獲利稀釋,223.0,⚪ 中性觀察,2026-03,N/A,41.93,宇瞻,8.43738176314794,14.54,8271.TW,1985.02,-65.57999999999993,1919.44,396.44999999999993,2025,6.7,N/A
-20600.0,📉 獲利侵蝕,222.0,⚪ 數據不足,2026-03,N/A,7.0,晶心科,0.0,-3.28,6533.TW,20.45,-65.58,-45.13,-405.15,2025,-8.2,N/A
4.25,⚠️ 獲利稀釋,99.5,⚪ 中性觀察,2026-03,N/A,-3.78,智冠,4.899064500246183,2.39,5478.TWO,128.72,-65.6,63.12,304.65000000000003,2025,7.93,N/A
30.28,📉 獲利侵蝕,114.0,⚪ 中性觀察,2026-03,N/A,37.43,邦睿生技-創,11.176470588235295,0.97,6955.TW,52.46,-65.85,-13.39,153.0,2025,4.13,N/A
0.95,📉 獲利侵蝕,22.25,⚪ 數據不足,2026-03,-2058.21%,157.54,醣聯,0.0,-0.67,4168.TWO,2.71,-66.11999999999999,-63.41,-77.1,2025,-2.16,19.48%
0.0,🏰 高護城河,11.6499996185,⚪ 數據不足,2026-03,-9.65%,36.07,富野,0.0,-0.1,2736.TWO,99.75,-66.42,33.33,-66.15,2025,-1.83,51.65%
-68.0,⚠️ 獲利稀釋,35.2999992371,⚪ 數據不足,2026-03,N/A,-99.4,悅城,0.0,-0.26,6405.TW,100.81,-67.48,33.33,-52.05,2025,-1.26,N/A
67.87,⚠️ 獲利稀釋,320.0,⚪ 中性觀察,2026-03,N/A,85.22,意騰-KY,10.9551523450873,3.56,7749.TW,111.76,-69.93,41.83,438.15000000000003,2025,11.77,N/A
