rev_yoy,pe,date,est_price,prev_eps,name,price,gm,om,advice,status,prev_year,prev_eps_yoy,eps_yoy,prev_rev_yoy,symbol,expansion,eps
253.23,4.842022056635071,2026-03,94.95,1.81,東台,30.6499996185,7.66%,-21.47%,⚪ 中性觀察,📉 獲利侵蝕,2025,150.56,-557.14,-6.62,4526.TW,-810.37,-0.65
846.82,0.0,2026-03,-47.85,-0.71,汎銓,408.5,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-156.8,36.17,10.78,6830.TW,-810.6500000000001,-0.61
812.27,0.0,2026-03,-29.85,-0.78,花王,28.25,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-252.38,-8.0,-13.36,8906.TWO,-820.27,-0.28
894.76,13.687499761624998,2026-03,12.0,0.15,聯上發,10.9499998093,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-85.71,73.91,-43.28,2537.TW,-820.85,0.4
686.37,13.316326725255102,2026-03,29.4,0.9,友達,26.1000003815,10.73%,-2.70%,⚪ 中性觀察,📉 獲利侵蝕,2025,327.5,-134.88,0.41,2409.TW,-821.25,-0.15
817.65,7.8354554358472095,2026-03,153.14999999999998,4.18,三聯,80.0,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-0.48,-4.55,21.03,5493.TWO,-822.1999999999999,1.26
718.73,1.519073517510218,2026-03,440.4,11.15,信立,44.5999984741,19.64%,-12.85%,⚪ 中性觀察,📉 獲利侵蝕,2025,7.63,-105.3,164.26,4303.TWO,-824.03,-0.48
956.47,0.0,2026-03,-157.95000000000002,-4.72,唐榮,26.7999992371,-14.72%,-18.44%,⚪ 數據不足,🔄 轉虧為盈,2025,-114.55,127.05,-21.22,2035.TWO,-829.4200000000001,0.33
603.87,0.0,2026-03,-5.55,0.12,佳和,12.6499996185,0.84%,-27.07%,⚪ 數據不足,📉 獲利侵蝕,2025,-87.21,-227.78,-7.88,1449.TW,-831.65,-0.23
790.97,12.817679979530388,2026-03,54.300000000000004,1.82,邁達特,46.4000015259,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,203.33,-43.33,18.84,6112.TW,-834.3000000000001,0.17
570.51,0.0,2026-03,-59.7,-2.24,州巧,37.0999984741,5.62%,-16.08%,⚪ 數據不足,📉 獲利侵蝕,2025,-84.96,-266.67,1.1,3543.TW,-837.1800000000001,-0.16
898.78,0.0,2026-03,-26.55,-0.76,邦泰,18.1000003815,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-16.92,59.09,-6.33,8935.TWO,-839.6899999999999,-0.09
920.0,0.0,2026-03,-20.700000000000003,-0.39,榮成,10.1000003815,12.46%,2.54%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-39.29,80.0,-6.47,1909.TW,-840.0,-0.02
765.22,0.0,2026-03,-128.54999999999998,-6.81,百達-KY,136.0,8.48%,-4.13%,⚪ 數據不足,🔄 轉虧為盈,2025,-186.45,-81.0,423.12,2236.TW,-846.22,0.19
866.43,6.046694648478489,2026-03,571.8,14.36,宏�硌穈T,230.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,10.46,19.7,11.2,6811.TWO,-846.7299999999999,4.8
860.97,0.0,2026-03,-166.64999999999998,-4.9,智晶,23.7000007629,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-56.67,13.64,-13.73,5245.TWO,-847.33,-0.79
-49.8,0.0,2026-03,-27.150000000000002,-0.84,巨鎧精密-創,60.9000015259,-21.68%,-98.59%,⚪ 數據不足,🌑 雙重衰退,2025,20.75,-900.0,-24.51,2254.TW,-850.2,-1.04
768.82,0.0,2026-03,-38.7,-1.55,馬光-KY,35.0,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-720.83,-83.33,-3.34,4139.TWO,-852.1500000000001,-0.55
871.55,6.577344701583434,2026-03,246.3,6.53,零壹,108.0,14.31%,6.54%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,30.86,16.45,34.73,3029.TW,-855.0999999999999,1.77
868.43,12.269503004999997,2026-03,42.300000000000004,1.25,華經,34.5999984741,11.41%,4.34%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,30.21,11.11,19.94,2468.TW,-857.3199999999999,0.3
861.7,3.9723661485319517,2026-03,86.85,2.32,春源,23.0,10.75%,7.04%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,40.61,1.79,0.73,2010.TW,-859.9100000000001,0.57
802.76,0.0,2026-03,-7.199999999999999,-0.15,有益,10.3500003815,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,-122.06,-58.33,-21.01,9962.TWO,-861.09,0.05
849.66,7.585551620893537,2026-03,78.89999999999999,2.16,欣雄,39.9000015259,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,14.97,-11.54,27.37,8908.TWO,-861.1999999999999,0.46
871.15,4.196531703710983,2026-03,129.75,6.34,富威電力,36.2999992371,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,328.87,6.98,164.5,6994.TW,-864.17,0.48
879.38,13.097072419106318,2026-03,584.0999999999999,15.5,帆宣,510.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,65.55,14.77,-15.01,6196.TW,-864.61,5.08
1172.94,0.0,2026-03,-52.5,-1.07,晶彩科,89.0,35.79%,12.45%,⚪ 數據不足,🔄 轉虧為盈,2025,-255.07,306.25,-31.12,3535.TW,-866.69,0.99
959.14,0.0,2026-03,-204.45,-5.17,天宇,20.5,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-275.59,90.34,-66.93,8171.TWO,-868.8,-0.2
877.13,10.254083484573503,2026-03,330.59999999999997,8.43,大綜,226.0,13.87%,5.75%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-29.4,3.39,64.32,3147.TWO,-873.74,3.66
663.94,0.0,2026-03,-18.6,-0.45,大東,8.8800001144,-0.79%,-10.66%,⚪ 數據不足,📉 獲利侵蝕,2025,-128.03,-210.71,-6.83,1441.TW,-874.6500000000001,-0.62
623.3,0.0,2026-03,-70.94999999999999,-1.68,鑫禾,18.9500007629,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-272.92,-253.33,-0.19,4999.TW,-876.63,-0.54
969.39,0.0,2026-03,-84.9,-1.77,東典光電,88.3000030518,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,57.14,88.57,27.54,6588.TWO,-880.8199999999999,-0.08
635.46,0.0,2026-03,-46.5,-0.96,建舜電,11.4499998093,12.86%,-5.35%,⚪ 數據不足,📉 獲利侵蝕,2025,-15.66,-250.0,6.3,3322.TWO,-885.46,-0.64
1065.47,4.135188715129225,2026-03,75.45,1.85,潤泰材,20.7999992371,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,48.0,180.0,8.31,8463.TW,-885.47,0.42
861.36,7.199074162372685,2026-03,129.60000000000002,3.63,欣新網,62.2000007629,11.53%,2.34%,⚪ 中性觀察,📉 獲利侵蝕,2025,6.89,-28.43,21.07,2949.TWO,-889.79,0.74
984.81,7.559523506765872,2026-03,75.6,2.19,光菱,38.0999984741,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,1.86,91.84,25.77,8032.TWO,-892.9699999999999,0.94
633.91,0.0,2026-03,-12.75,-0.26,友勁,9.3500003815,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,48.0,-260.0,52.32,6142.TW,-893.91,-0.18
992.49,0.0,2026-03,-104.69999999999999,-3.19,安國,84.9000015259,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-37.72,98.48,30.97,8054.TWO,-894.01,-0.01
1815.36,2.4137931433124344,2026-03,143.55,4.05,鑫龍騰,23.1000003815,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,81.45,918.18,79.14,3188.TWO,-897.18,2.24
863.6,19.288537247865612,2026-03,37.95,1.0,亞航,48.7999992371,8.38%,2.16%,❌ 暫避觀望,📉 獲利侵蝕,2025,49.25,-35.71,4.89,2630.TW,-899.3100000000001,0.09
891.37,0.0,2026-03,-82.64999999999999,-2.55,今皓,11.5,10.61%,-45.08%,⚪ 數據不足,📉 獲利侵蝕,2025,-5.88,-14.75,-34.5,3011.TW,-906.12,-0.73
629.73,0.0,2026-03,-68.55000000000001,-1.52,澤米,43.0499992371,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-603.33,-277.78,-20.15,6742.TW,-907.51,-0.35
551.38,0.0,2026-03,-33.9,-0.55,旭軟,22.2000007629,17.06%,1.24%,⚪ 數據不足,📉 獲利侵蝕,2025,-138.3,-357.14,-7.45,3390.TWO,-908.52,-0.18
1065.26,0.0,2026-03,-30.749999999999996,-0.6,慧友,41.7000007629,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,33.33,151.56,9.99,5484.TW,-913.7,0.33
391.62,0.0,2026-03,-26.1,-1.14,明基材,24.7999992371,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-283.87,-526.67,-4.0,8215.TW,-918.29,-0.64
929.95,7.888888782916668,2026-03,53.99999999999999,1.88,倚天酷��-創,28.3999996185,14.91%,7.25%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,1.06,8.33,25.63,2432.TW,-921.62,0.26
557.02,0.0,2026-03,-26.999999999999996,0.11,麗清,21.0,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-95.34,-368.0,-8.52,3346.TW,-925.02,-0.67
979.38,0.0,2026-03,-14.7,-0.22,淳安,20.1499996185,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-128.95,53.33,14.75,6283.TW,-926.05,-0.07
902.2,7.066436714918033,2026-03,173.85,5.36,美律,81.9000015259,11.63%,3.86%,⚪ 中性觀察,📉 獲利侵蝕,2025,-37.71,-26.62,6.01,2439.TW,-928.82,1.03
919.31,6.919770664326648,2026-03,52.35,1.5,松和,24.1499996185,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-12.28,-14.29,0.57,5016.TWO,-933.5999999999999,0.36
942.93,4.755814130906978,2026-03,64.49999999999999,2.03,安倉,20.4500007629,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,9.24,5.0,14.56,5548.TWO,-937.93,0.42
888.91,5.843805967163376,2026-03,83.55000000000001,2.27,志超,32.5499992371,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-17.45,-53.13,3.73,8213.TW,-942.04,0.3
853.85,11.318181644772727,2026-03,33.0,0.52,天剛,24.8999996185,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-82.78,-88.24,-40.09,5310.TWO,-942.09,0.06
887.43,4.62840334995585,2026-03,203.85,6.3,捷迅,62.9000015259,5.79%,2.48%,⚪ 中性觀察,📉 獲利侵蝕,2025,3.11,-61.8,59.7,2643.TWO,-949.2299999999999,0.68
901.62,0.0,2026-03,-11.55,-0.11,沈氏,17.1499996185,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,52.17,-52.94,-0.02,8921.TWO,-954.56,-0.26
866.28,4.935732843933162,2026-03,58.35,1.41,精英,19.2000007629,9.91%,-0.28%,⚪ 中性觀察,📉 獲利侵蝕,2025,981.25,-89.22,14.95,2331.TW,-955.5,0.11
1728.18,9.009288240639837,2026-03,145.35,5.27,慧洋-KY,87.3000030518,37.77%,36.66%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-34.78,766.67,-17.06,2637.TW,-961.5100000000001,1.6
813.75,0.0,2026-03,-67.64999999999999,-1.85,燁輝,13.8500003815,7.45%,-2.27%,⚪ 數據不足,📉 獲利侵蝕,2025,-129.63,-150.0,-8.68,2023.TW,-963.75,-0.4
1042.99,0.0,2026-03,-55.05,-1.51,位速,17.0499992371,1.54%,-34.06%,⚪ 數據不足,⚠️ 獲利稀釋,2025,6.88,74.36,27.53,3508.TWO,-968.63,-0.1
279.91,0.0,2026-03,-41.400000000000006,-1.02,寶德,23.25,15.17%,-15.09%,⚪ 數據不足,📉 獲利侵蝕,2025,9.52,-700.0,5.58,3349.TWO,-979.9100000000001,-0.48
1032.08,0.0,2026-03,-252.15000000000003,-7.87,英利-KY,19.2000007629,11.02%,-2.22%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-8644.44,51.72,-11.17,2239.TW,-980.3599999999999,-1.68
1018.02,10.633561382568493,2026-03,43.8,1.26,宏��,31.0499992371,11.56%,2.51%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-31.87,35.29,4.14,2353.TW,-982.73,0.23
1114.03,8.328729176381215,2026-03,54.300000000000004,2.39,精星,30.1499996185,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-26.77,130.77,-0.51,8183.TWO,-983.26,0.3
75.25,0.0,2026-03,-171.60000000000002,-6.69,築間,20.6000003815,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-259.36,-909.09,-14.66,7723.TWO,-984.34,-0.9
1136.23,0.0,2026-03,-44.7,-1.42,易飛網,15.0500001907,15.72%,-0.44%,⚪ 數據不足,🔄 轉虧為盈,2025,-286.84,151.52,2.6,2734.TWO,-984.71,0.17
1061.93,0.0,2026-03,-27.599999999999998,-0.75,彩晶,14.1999998093,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,58.56,76.0,14.78,6116.TW,-985.9300000000001,-0.06
503.59,0.0,2026-03,-118.8,-3.49,來思達,14.6000003815,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-1354.17,-495.0,-12.26,8066.TWO,-998.5899999999999,-0.91
974.87,7.727272607695926,2026-03,95.7,2.73,豐藝,49.2999992371,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-57.28,-24.24,-21.83,6189.TW,-999.11,1.0
246.12,0.0,2026-03,-112.80000000000001,-2.24,廣華-KY,15.1499996185,22.76%,-1.26%,⚪ 數據不足,📉 獲利侵蝕,2025,-92.04,-753.85,2.83,1338.TW,-999.97,-1.15
1008.82,0.0,2026-03,-76.95,-2.14,浩宇生醫,15.8000001907,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-38.16,6.82,-61.92,6872.TWO,-1002.0,-0.41
1394.7,18.42105263157895,2026-03,17.099999999999998,0.39,大展證,21.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-45.83,388.24,-32.9,6020.TWO,-1006.46,0.49
881.55,0.0,2026-03,-7.800000000000001,-0.82,耀勝,44.0,11.52%,-13.20%,⚪ 數據不足,📉 獲利侵蝕,2025,-440.0,-125.0,26.05,3207.TWO,-1006.55,-0.45
960.71,13.100000000000003,2026-03,37.49999999999999,1.22,瑞軒,32.75,9.15%,0.67%,⚪ 中性觀察,📉 獲利侵蝕,2025,-31.22,-53.13,6.13,2489.TW,-1013.84,0.15
325.38,92.74999618550002,2026-03,2.999999999999999,0.51,雲嘉南,18.5499992371,29.43%,-10.81%,❌ 暫避觀望,📉 獲利侵蝕,2025,189.47,-700.0,-7.75,3191.TWO,-1025.38,-0.32
1288.64,0.0,2026-03,-6.6000000000000005,-0.16,德宏,135.0,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,88.24,260.0,58.82,5475.TWO,-1028.64,0.24
129.28,0.0,2026-03,-24.150000000000002,0.2,晉弘,60.0,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,25.0,-900.0,22.72,6796.TW,-1029.28,-0.32
1219.6,24.122137695763357,2026-03,39.300000000000004,1.36,福懋科,63.2000007629,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-33.33,182.35,11.07,8131.TW,-1037.25,0.96
1237.92,108.7912087912088,2026-03,13.649999999999999,0.7,南茂,99.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-64.1,200.0,5.45,8150.TW,-1037.92,0.72
1053.77,12.471264806321837,2026-03,13.05,0.45,福壽,10.8500003815,9.65%,1.10%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-15.09,10.0,0.36,1219.TW,-1043.77,0.11
1000.02,0.0,2026-03,-131.54999999999998,-2.59,霖宏,61.4000015259,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,-248.85,-46.67,-7.42,5464.TWO,-1046.69,0.16
1046.4,7.334963325183375,2026-03,184.04999999999998,5.15,神達,90.0,10.03%,3.96%,⚪ 中性觀察,📉 獲利侵蝕,2025,57.01,-0.9,72.06,3706.TW,-1047.3000000000002,1.1
1074.05,6.180904618467336,2026-03,59.7,1.62,福懋油,24.6000003815,10.74%,5.38%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,8.0,15.79,-6.25,1225.TW,-1058.26,0.44
1393.26,0.0,2026-03,-15.0,-0.3,凌巨,17.1499996185,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,-300.0,330.0,-1.96,8105.TW,-1063.26,0.43
1037.73,9.847383720930234,2026-03,412.79999999999995,11.29,富邦媒,271.0,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-17.53,-28.74,-3.46,8454.TW,-1066.47,2.43
1087.95,11.811023622047244,2026-03,38.1,1.08,倍微,30.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,66.15,20.0,4.86,6270.TWO,-1067.95,0.24
526.87,49.65753424657535,2026-03,10.949999999999998,-0.03,興泰,36.25,27.19%,-0.09%,❌ 暫避觀望,📉 獲利侵蝕,2025,-140.0,-542.86,55.97,1235.TW,-1069.73,-0.54
1138.84,7.148684478890475,2026-03,735.45,18.2,技嘉,350.5,10.28%,4.26%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,24.57,69.03,27.07,2376.TW,-1069.81,7.86
1259.84,16.077981301422017,2026-03,32.7,0.6,百容,35.0499992371,8.90%,-6.13%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,71.43,188.24,-2.48,2483.TW,-1071.6,0.15
1100.69,0.0,2026-03,-111.9,-2.94,利勤,7.9499998093,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-116.18,17.65,-9.17,4426.TW,-1083.04,-0.28
1248.87,129.73684009736843,2026-03,2.8499999999999996,0.02,大拓-KY,24.6499996185,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,102.7,157.58,-6.4,8455.TWO,-1091.29,0.19
848.03,0.0,2026-03,-38.1,-1.12,佳總,5.9899997711,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-21.74,-250.0,-3.95,5355.TWO,-1098.03,-0.14
1092.42,8.88535019700637,2026-03,23.55,0.73,東隆興,13.9499998093,8.57%,1.90%,⚪ 中性觀察,📉 獲利侵蝕,2025,-31.13,-5.88,-0.68,4401.TWO,-1098.3000000000002,0.16
907.13,45.142854962857136,2026-03,3.1500000000000004,0.2,三商壽,9.4799995422,3.78%,0.03%,❌ 暫避觀望,📉 獲利侵蝕,2025,-47.37,-200.0,-28.43,2867.TW,-1107.13,-0.03
1271.05,21.82539682539683,2026-03,18.9,0.05,亞通,27.5,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,25.0,162.5,-0.22,6179.TWO,-1108.55,0.27
1119.98,0.0,2026-03,-98.39999999999999,-2.41,金萬林-創,13.3000001907,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,8.37,8.54,9.49,6645.TW,-1111.44,-0.76
1011.49,27.142856234642856,2026-03,12.6,0.0,天方能源,22.7999992371,29.35%,-34.05%,❌ 暫避觀望,📉 獲利侵蝕,2025,-100.0,-100.0,58.33,3073.TWO,-1111.49,0.0
1134.09,0.0,2026-03,-204.29999999999998,-5.14,鴻碩,23.5,1.51%,-21.28%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-147.12,21.49,-15.24,3092.TW,-1112.6,-0.95
1251.42,24.33021806853583,2026-03,240.74999999999994,6.8,亞泰金屬,390.5,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,22.08,135.2,8.58,6727.TWO,-1116.22,2.94
1259.13,7.911255246125542,2026-03,69.3,2.22,好德,36.5499992371,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,22.78,140.0,9.01,3114.TWO,-1119.13,0.73
860.45,8.404384896467722,2026-03,123.15,5.11,博弘,69.0,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-8.26,-260.42,11.23,6997.TWO,-1120.8700000000001,-2.31
1189.95,7.82089552238806,2026-03,251.25,7.54,茂綸,131.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,17.08,64.84,41.88,6227.TWO,-1125.1100000000001,3.0
4328.03,11.613475177304965,2026-03,42.3,1.45,新興,32.75,45.87%,37.60%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-43.36,3200.0,-0.1,2605.TW,-1128.0299999999997,0.66
1180.96,0.0,2026-03,-60.300000000000004,-1.76,亞聚,13.6000003815,6.52%,2.26%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-39.68,50.0,-4.78,1308.TW,-1130.96,-0.2
1252.91,5.581113616719128,2026-03,123.89999999999999,3.3,新光鋼,46.0999984741,12.43%,7.27%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-26.67,120.75,15.12,2031.TW,-1132.16,0.22
1179.43,0.0,2026-03,-121.05000000000001,-3.45,光耀,25.0499992371,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,62.26,46.58,-25.98,3666.TWO,-1132.8500000000001,-0.4
1137.15,0.0,2026-03,-4.2,-0.15,南紡,13.6999998093,7.45%,-4.90%,⚪ 數據不足,📉 獲利侵蝕,2025,55.88,0.0,-16.11,1440.TW,-1137.15,-0.05
1033.1,0.0,2026-03,-0.3000000000000011,-0.54,永捷,10.5,-12.82%,-39.60%,⚪ 數據不足,📉 獲利侵蝕,2025,-245.95,-105.88,85.08,4714.TWO,-1138.98,-0.02
1201.0,0.0,2026-03,-11.700000000000001,-0.34,桂田文創,10.1999998093,46.90%,-39.20%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-70.0,60.0,20.96,4806.TWO,-1141.0,-0.04
1190.45,0.0,2026-03,-1.7999999999999996,0.05,研通,23.6499996185,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-90.74,40.0,19.77,6229.TWO,-1150.45,0.14
1163.07,5.770334855224881,2026-03,156.75,4.01,建��,60.2999992371,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,4.7,8.11,8.17,3046.TW,-1154.96,1.2
1325.24,0.0,2026-03,-1.3499999999999996,0.68,榮星,19.0,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,28.3,166.67,-0.95,1617.TW,-1158.57,0.08
1768.76,3.742030556733693,2026-03,305.85,9.13,必應,76.3000030518,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,51.64,610.0,38.99,6625.TW,-1158.76,1.42
1727.49,12.334113973458237,2026-03,384.29999999999995,10.62,巨漢,316.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,18.74,564.0,24.87,6903.TWO,-1163.49,6.72
1315.37,12.695434646654158,2026-03,959.4,30.51,亞翔,812.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,63.03,149.34,19.04,6139.TW,-1166.03,9.45
2606.42,0.0,2026-03,-31.499999999999993,-0.99,台化,58.2000007629,4.05%,-1.33%,⚪ 數據不足,🔄 轉虧為盈,2025,-1750.0,1437.5,-17.66,1326.TW,-1168.92,1.07
724.03,0.0,2026-03,-6.0,-0.1,華盈,18.5,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-134.48,-450.0,10.06,3520.TWO,-1174.03,-0.07
977.75,10.416666666666666,2026-03,97.2,3.21,江申,67.5,20.24%,6.22%,⚪ 中性觀察,📉 獲利侵蝕,2025,-22.09,-202.5,-14.6,1525.TW,-1180.25,-0.82
1868.89,0.0,2026-03,-13.799999999999999,-0.43,晟鈦,51.0,10.48%,5.07%,⚪ 數據不足,🔄 轉虧為盈,2025,-407.14,685.71,13.3,3229.TW,-1183.18,0.55
410.26,0.0,2026-03,-14.4,-0.67,安力-KY,23.7999992371,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-24.07,-780.0,18.08,5223.TWO,-1190.26,-0.44
1167.83,0.0,2026-03,-52.05,0.26,訊芯-KY,433.0,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-35.0,-37.86,45.18,6451.TW,-1205.6899999999998,-1.45
32.83,3.0909091294343436,2026-03,74.25,6.03,大魯閣,15.3000001907,34.83%,-28.70%,⚪ 中性觀察,📉 獲利侵蝕,2025,1502.33,-1180.0,4.63,1432.TW,-1212.83,-0.54
1226.55,11.73214231217857,2026-03,42.0,1.05,金寶,32.8499984741,5.36%,1.66%,⚪ 中性觀察,📉 獲利侵蝕,2025,-4.59,0.0,-0.55,2312.TW,-1226.55,0.35
530.2,67.90697556131785,2026-03,19.349999999999998,0.95,中光電,87.5999984741,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-54.76,-700.0,-0.23,5371.TWO,-1230.2,-0.3
-20.19,106.8783068783069,2026-03,28.349999999999994,2.67,由田,202.0,53.12%,6.13%,❌ 暫避觀望,🏰 高護城河,2025,-49.53,-1257.14,-9.54,3455.TWO,-1236.95,-0.81
264.19,0.0,2026-03,-16.200000000000003,-0.2,藝舍-KY,10.8999996185,16.85%,-24.14%,⚪ 數據不足,📉 獲利侵蝕,2025,-106.76,-975.0,-68.65,2724.TWO,-1239.19,-0.43
2631.9,0.0,2026-03,-19.050000000000004,-1.86,力積電,67.0,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,-14.2,1388.46,4.48,6770.TW,-1243.44,3.36
1050.66,0.0,2026-03,-39.0,-1.12,台富,12.8000001907,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-1277.78,-200.0,-5.33,1454.TW,-1250.66,-0.2
1328.22,30.759493670886073,2026-03,59.25,0.89,擎亞,121.5,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-72.78,75.93,22.83,8096.TWO,-1252.29,1.9
1381.51,0.0,2026-03,-137.7,-3.48,榮科,68.0,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,-56.76,119.7,-11.09,4989.TW,-1261.81,0.13
1357.18,0.0,2026-03,-31.049999999999997,-0.32,承啟,45.9500007629,8.50%,0.94%,⚪ 數據不足,🔄 轉虧為盈,2025,-130.48,87.88,2.17,2425.TW,-1269.3000000000002,0.62
1263.41,4.535596272899575,2026-03,318.15000000000003,9.52,根基,96.1999969482,9.56%,7.58%,⚪ 中性觀察,📉 獲利侵蝕,2025,34.08,-6.54,51.01,2546.TW,-1269.95,1.43
1147.67,6.1111109995614035,2026-03,51.3,0.68,建漢,20.8999996185,1.56%,-12.63%,⚪ 中性觀察,📉 獲利侵蝕,2025,6600.0,-124.0,16.55,3062.TW,-1271.67,-0.54
1327.87,4.0737834792621666,2026-03,95.55,1.86,新鉅科,25.9500007629,4.18%,-22.27%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,173.02,50.0,19.21,3630.TWO,-1277.87,-0.27
878.17,0.0,2026-03,-97.8,-2.52,桓鼎-KY,26.2000007629,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,54.46,-400.0,-10.68,5543.TWO,-1278.17,-0.75
1454.03,12.807692014230769,2026-03,19.5,0.5,和桐,16.6499996185,14.20%,8.91%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,19.51,175.0,16.5,1714.TW,-1279.03,0.23
