股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
3645.TW      達邁             80.9          8        55.56          65.26        1         -731 📉 建議賣出              
3652.TW      精聯             27.4         17        16.67          -5.31        3           -9 📉 建議賣出              
3653.TW      健策           3900.0         11        46.43          38.77        2          340 📈 持有 → 繼續持有         
3661.TW      世芯-KY        3220.0         10        43.75          -9.28        4         -257 📈 持有 → 繼續持有         
3663.TWO     鑫科             74.5          7        54.17          34.68        4         -703 📈 持有 → 繼續持有         
3664.TWO     安瑞-KY         12.75          3         40.0          -6.61        7            2 📉 建議賣出              
3665.TW      貿聯-KY        1720.0         14        47.62           8.44        3        -1088 📈 持有 → 繼續持有         
3672.TWO     康聯訊            11.6          7         25.0          -8.84        5            0 📉 建議賣出              
3673.TW      TPK-KY        45.15          6        52.63          17.79        4         -807 📈 持有 → 繼續持有         
3675.TWO     德微            207.0         17        52.17          25.18        2          397 📈 持有 → 繼續持有         
3680.TWO     家登            393.0         20        33.33          -5.15        1         -203 📉 建議賣出              
3684.TWO     榮昌             60.1          3        52.94          13.65        6          -48 📉 建議賣出              
3686.TW      達能            20.05          5        54.55           7.47        6           37 📈 持有 → 繼續持有         
3687.TWO     歐買尬            67.4         18          0.0            0.0        0            0 📉 建議賣出              
3689.TWO     湧德            124.0         16        57.14           7.02        1         -284 📈 持有 → 繼續持有         
3691.TWO     碩禾            116.0          3        68.42          71.56        7         -253 📉 建議賣出              
3693.TWO     營邦            583.0          3         68.0         110.91        5         -161 📈 持有 → 繼續持有         
3694.TW      海華             57.0         20        33.33          -4.45        1          282 📉 建議賣出              
3701.TW      大眾控            66.0          6         50.0          37.13        4        -1820 📈 持有 → 繼續持有         
3702.TW      大聯大            93.0         17        73.91          45.78        1        17266 📈 持有 → 繼續持有         
3703.TW      欣陸            22.55          5        47.62            0.5        5         1429 📈 持有 → 繼續持有         
3704.TW      合勤控           34.05          8        56.25           10.4        3         2736 📈 持有 → 繼續持有         
3706.TW      神達             82.1          7         50.0          -1.85        3         7982 📉 建議賣出              
3707.TWO     漢磊             60.2          6        54.55          26.62        3         4105 📈 持有 → 繼續持有         
3708.TW      上緯投控          119.0          4        57.89          18.83        5          123 📉 建議賣出              
3709.TWO     鑫聯大投控          71.7          3        54.55          14.36        8         1006 📈 持有 → 繼續持有         
3710.TWO     連展投控           6.15          4        56.25          11.65        5           13 📉 建議賣出              
3711.TW      日月光投控         347.0          6        57.69          30.02        4        -2706 📈 持有 → 繼續持有         
3712.TW      永崴投控          23.05          5        36.84          -0.27        5          102 📉 建議賣出              
3713.TWO     新晶投控           17.3         17          0.0            0.0        0            2 📉 建議賣出              
3714.TW      富采             48.5         20        52.38          18.14        4         -364 📈 持有 → 繼續持有         
3715.TW      定穎投控          190.5          3        56.52          36.74        7         3653 📈 持有 → 繼續持有         
3717.TW      聯嘉投控          18.75          3        57.89          12.91        7          584 📉 建議賣出              
4109.TWO     加捷生醫          13.35         15          0.0          -3.96        1          -44 📈 持有 → 繼續持有         
4113.TWO     聯上            17.55         12         75.0          -3.35        1         -149 📉 建議賣出              
4121.TWO     優盛             18.0          3        61.11          26.35        6         1071 📉 建議賣出              
4123.TWO     晟德             42.8          3        61.54          13.77        7        -1030 📉 建議賣出              
4127.TWO     天良            35.25         12        69.23          20.96        3           21 📉 建議賣出              
4128.TWO     中天             17.0         20          0.0            0.0        0         -659 📉 建議賣出              
4129.TWO     聯合            106.5          3         50.0           3.29        8         -464 📉 建議賣出              
4130.TWO     健亞             32.2          3         52.0          -7.75        8         -949 📉 建議賣出              
4131.TWO     浩泰             36.2          9          0.0          -6.08        2           54 📉 建議賣出              
4137.TW      麗豐-KY         109.0         13         60.0           2.84        2         -118 📉 建議賣出              
4138.TWO     曜亞             61.6         14        56.25           3.88        1           -3 📈 持有 → 繼續持有         
4142.TW      國光生           18.05          4        53.33           0.74        5         1206 📈 持有 → 繼續持有         
4147.TWO     中裕             50.4         20          0.0          -1.15        1          296 📉 建議賣出              
4148.TW      全宇生技-KY       42.15         12         50.0          15.16        1          -20 📈 持有 → 繼續持有         
4154.TWO     樂威科-KY        10.35         16          0.0            0.0        0            0 📉 建議賣出              
4157.TWO     太景*-KY        11.25         20          0.0            0.0        0          981 📉 建議賣出              
4161.TWO     聿新科            24.9          6        42.11           9.24        4           15 📉 建議賣出              
4164.TW      承業醫           30.85         13          0.0          -6.18        1         -128 📉 建議賣出              
4166.TWO     友霖             24.3         13         20.0          -4.67        2          -57 📉 建議賣出              
4167.TWO     松瑞藥            21.1          3        53.85          20.46        7         2150 📉 建議賣出              
4171.TWO     瑞基             18.8         13        46.15           3.36        2           26 📉 建議賣出              
4192.TWO     杏國             20.5         15          0.0            0.0        0            0 📉 建議賣出              
4198.TWO     欣大健康           37.0         14        72.73          15.51        2            0 📉 建議賣出              
4303.TWO     信立             57.1         18        42.86            2.7        0          -68 📈 持有 → 繼續持有         
4304.TWO     勝昱            27.45          3         40.0          -2.25        8            1 📉 建議賣出              
4305.TWO     世坤             43.5         19        63.16            2.5        1            0 📈 持有 → 繼續持有         
4401.TWO     東隆興            15.0         10         50.0           3.69        1           12 📉 建議賣出              
4402.TWO     郡都開發           17.1          6        27.27          -1.23        3            9 📉 建議賣出              
4406.TWO     新昕纖            10.1          3        42.86          -8.61        8            0 📈 持有 → 繼續持有         
4413.TWO     飛寶企業           18.1          3        41.67          -1.65        9            0 📈 持有 → 繼續持有         
4414.TW      如興             11.7          3         60.0           12.0        5         -199 📈 持有 → 繼續持有         
4416.TWO     三圓             14.7         19          0.0            0.0        0           60 📉 建議賣出              
4417.TWO     金洲             51.8          7        47.37          -6.12        6         -108 📉 建議賣出              
4438.TW      廣越             57.4         20          0.0          -0.86        1          -74 📉 建議賣出              
4439.TW      冠星-KY          84.2          4        52.94          -6.57        6           23 📉 建議賣出              
4441.TW      振大環球          211.0          4         60.0           5.53        4         -245 📉 建議賣出              
4442.TWO     竣邦-KY          61.2         12        44.44           7.16        2           77 📈 持有 → 繼續持有         
4510.TWO     高鋒             41.9          8         55.0           9.26        3          617 📉 建議賣出              
4513.TWO     福裕            18.45          9        42.86          18.44        2         -512 📈 持有 → 繼續持有         
4523.TWO     永彰             31.3          3        52.38          -1.07        7          -19 📉 建議賣出              
4526.TW      東台             32.6          5        59.09           8.71        4         2247 📉 建議賣出              
4527.TWO     方土霖            42.3          6        60.87           2.14        4           23 📈 持有 → 繼續持有         
4529.TWO     淳紳             3.33          3        30.77          -8.94        7            0 📉 建議賣出              
4530.TWO     宏易             29.0          8        40.91           3.62        5           -5 📉 建議賣出              
4533.TWO     協易機            32.0          3        56.52          61.21        6          547 📉 建議賣出              
4534.TWO     慶騰             26.0          3        64.29          90.35        7          -83 📉 建議賣出              
4536.TW      拓凱            153.5          4        46.15          -0.62        5         -628 📉 建議賣出              
4538.TWO     大詠城           18.75          5        71.43           10.5        5            1 📉 建議賣出              
4540.TW      全球傳動          45.85          7         60.0          28.28        3            5 📉 建議賣出              
4541.TWO     晟田             41.2          5        57.89          14.19        4         -158 📈 持有 → 繼續持有         
4542.TWO     科嶠            196.0         20        69.23          91.22        0         -239 📈 持有 → 繼續持有         
4543.TWO     萬在             33.3          5        47.37           26.2        3           78 📉 建議賣出              
4551.TW      智伸科           126.5          4         48.0          -0.87        6         -106 📈 持有 → 繼續持有         
4552.TW      力達-KY         21.25          9        41.67          -0.87        2         -144 📉 建議賣出              
4554.TWO     橙的             29.1          4        52.63           9.59        7          -23 📈 持有 → 繼續持有         
4555.TW      氣立             36.5         12         50.0           2.59        1           -1 📈 持有 → 繼續持有         
4556.TWO     旭然             28.5          4         40.0          15.44        7          -34 📉 建議賣出              
4560.TW      強信-KY          32.9          3        47.37           -1.3        8           83 📉 建議賣出              
4561.TWO     健椿            33.05         10        54.55          35.51        1           55 📉 建議賣出              
4562.TW      穎漢             32.5         14         50.0          -1.71        1           97 📉 建議賣出              
4563.TWO     百德             43.1          7        57.14          20.85        2           89 📉 建議賣出              
4564.TW      元翎            19.95         14         45.0           8.59        1          330 📉 建議賣出              
4569.TW      六方科-KY        151.0          4        68.75          14.34        3          -75 📈 持有 → 繼續持有         
4571.TW      鈞興-KY         163.0          4        54.55          13.48        4           61 📉 建議賣出              
4576.TW      大銀微系統         119.0          6         50.0           8.44        4         -114 📉 建議賣出              
4577.TWO     達航科技           89.4         14        53.57          56.86        1         -486 📉 建議賣出              
4580.TWO     捷流閥業           80.2         10        56.25          -2.69        4          -12 📉 建議賣出              
4583.TW      台灣精銳          640.0          6         61.9           11.6        3          -37 📈 持有 → 繼續持有         
4584.TWO     君帆             43.9         11         40.0          -7.07        2            0 📉 建議賣出              
4585.TW      達明            308.0          3        42.11           4.07        7          -62 📉 建議賣出              
4588.TW      玖鼎電力           59.8          5        47.62          11.47        4           41 📉 建議賣出              
4590.TW      富田-創           74.3         18        33.33           -4.5        0           -1 📉 建議賣出              
4609.TWO     唐鋒             5.12         14         20.0          -17.1        3            0 📈 持有 → 繼續持有         
4702.TWO     中美實           10.25         14         45.0           1.89        3           14 📈 持有 → 繼續持有         
4711.TWO     永純            16.95          4        40.91           7.62        6          -45 📉 建議賣出              
4720.TW      德淵            16.95          3        42.11         -10.63        7         -505 📉 建議賣出              
4721.TWO     美琪瑪            72.0          5        59.09          14.97        4          897 📈 持有 → 繼續持有         
4722.TW      國精化           186.5          5        57.14           19.8        3         -289 📉 建議賣出              
4726.TWO     永昕             32.7          3        36.36           3.69        8          489 📈 持有 → 繼續持有         
4728.TWO     雙美            389.0          3        28.57          -3.86       10           -2 📉 建議賣出              
4737.TW      華廣             62.6          4        60.87           8.64        6          280 📈 持有 → 繼續持有         
4739.TW      康普             83.2          5        73.91          31.24        2         1530 📈 持有 → 繼續持有         
4741.TWO     泓瀚            27.35          8         62.5          12.64        4           18 📈 持有 → 繼續持有         
4743.TWO     合一             52.5         14          0.0          -4.19        1        -1916 📉 建議賣出              
4744.TWO     皇將             36.2         13        52.38           15.2        3          432 📈 持有 → 繼續持有         
4745.TWO     合富-KY          19.3         18          0.0            0.0        0          -60 📉 建議賣出              
4746.TW      台耀             53.6         16         40.0          -5.34        1         -279 📉 建議賣出              
4749.TWO     新應材           914.0         13        64.29           4.61        2        -1206 📉 建議賣出              
4755.TW      三福化           150.0         18        55.56          20.48        0           88 📈 持有 → 繼續持有         
4760.TWO     勤凱            188.5          6        57.14          16.93        3          909 📈 持有 → 繼續持有         
4763.TW      材料*-KY         46.9          8        44.44           1.91        2          594 📈 持有 → 繼續持有         
4764.TW      雙鍵            157.5         14        52.94          34.96        1         -329 📈 持有 → 繼續持有         
4768.TWO     晶呈科技          530.0          8        42.11          14.33        5         -135 📈 持有 → 繼續持有         
4770.TW      上品            232.0         18         50.0          -6.65        5         -705 📉 建議賣出              
4772.TWO     台特化           316.0          3         55.0          -6.48        8         -800 📉 建議賣出              
4804.TWO     大略-KY           5.0         16          0.0           -2.2        1            0 📉 建議賣出              
4806.TWO     桂田文創          11.75          3        46.15           15.7        8            0 📉 建議賣出              
4807.TW      日成-KY         16.15         17          0.0          -1.38        1           10 📉 建議賣出              
4903.TWO     聯光通            42.7          3        47.62         -10.76        8          525 📉 建議賣出              
4904.TW      遠傳             92.7         18        47.37          -1.05        2         3761 📉 建議賣出              
4905.TWO     台聯電            81.2         14        61.54          21.61        3            2 📈 持有 → 繼續持有         
4906.TW      正文            33.65         19         60.0          13.88        2         5595 📈 持有 → 繼續持有         
4908.TWO     前鼎            113.0          3         62.5          50.31        7          734 📈 持有 → 繼續持有         
4909.TWO     新復興            59.8         12        53.33           8.68        3         -183 📉 建議賣出              
4911.TWO     德英             34.7          3        38.46          -1.01        7           18 📈 持有 → 繼續持有         
4912.TW      聯德控股-KY        90.4          9        46.15          -6.58        2          103 📈 持有 → 繼續持有         
4915.TW      致伸             72.0          6         55.0          -2.27        3        -4716 📉 建議賣出              
4916.TW      事欣科            63.9          3        54.17           2.23        7         -248 📈 持有 → 繼續持有         
4919.TW      新唐             99.4         10        67.74          74.76        1         5135 📈 持有 → 繼續持有         
4923.TWO     力士             38.1          4        57.14          58.03        4            3 📈 持有 → 繼續持有         
4924.TWO     欣厚-KY         10.55          4        31.25          -7.82        7            4 📈 持有 → 繼續持有         
4927.TW      泰鼎-KY          46.1         14        77.78          38.44        0       -15085 📈 持有 → 繼續持有         
4931.TWO     新盛力           136.0          5        38.46          -1.16        5         -617 📉 建議賣出              
4933.TWO     友輝             61.0          3        45.83           7.04        8         -488 📉 建議賣出              
4934.TW      太極             20.0         11        51.85          23.16        4         -137 📈 持有 → 繼續持有         
4938.TW      和碩             77.3          3        53.85          13.27        6         9841 📉 建議賣出              
4939.TWO     亞電            30.75          5        58.82          23.02        3         -522 📉 建議賣出              
4943.TW      康控-KY          11.3          6        36.36          -6.48        5            0 📉 建議賣出              
4946.TWO     辣椒            136.5         13         48.0           23.6        2           70 📉 建議賣出              
4949.TW      有成精密           72.1         11        56.67          81.09        1         -765 📈 持有 → 繼續持有         
4950.TWO     金耘國際          14.95          4        53.85          10.54        3            9 📉 建議賣出              
4952.TW      凌通            43.05         11        40.74          11.46        3          210 📉 建議賣出              
4956.TW      光鋐             34.9         17         60.0          51.92        1          702 📈 持有 → 繼續持有         
4958.TW      臻鼎-KY         209.5          6         56.0          33.69        5         4674 📈 持有 → 繼續持有         
4960.TW      誠美材            25.9          5         72.0          78.02        2         4089 📈 持有 → 繼續持有         
4961.TW      天鈺            141.0          7        35.29          -7.84        7         -138 📉 建議賣出              
4966.TWO     譜瑞-KY         503.0          3         55.0           4.61        7         -237 📉 建議賣出              
4967.TW      十銓            271.0          3         56.0          62.62        6         2347 📈 持有 → 繼續持有         
4968.TW      立積            105.0         20        33.33          -8.88        2         -262 📉 建議賣出              
4971.TWO     IET-KY        462.0          3        66.67           46.7        7          120 📈 持有 → 繼續持有         
4973.TWO     廣穎             98.2          3        64.29         130.21        6         2998 📈 持有 → 繼續持有         
4977.TW      眾達-KY         192.0         16        62.96          42.09        2          652 📈 持有 → 繼續持有         
4979.TWO     華星光           391.5          9        55.56          31.35        2        -4983 📈 持有 → 繼續持有         
4989.TW      榮科             73.9          5        52.38           41.7        4        -2307 📈 持有 → 繼續持有         
4991.TWO     環宇-KY         388.5         19        66.67           75.0        0         -518 📈 持有 → 繼續持有         
4994.TW      傳奇             91.5          4         50.0           5.13        5          -37 📉 建議賣出              
5009.TWO     榮剛             34.5          6        52.17          -8.87        7         4608 📈 持有 → 繼續持有         
5011.TWO     久陽             13.8          8         50.0          39.13        2           71 📉 建議賣出              
5013.TWO     強新             28.7          3        64.71           0.06        7           -2 📉 建議賣出              
5015.TWO     華祺             26.3         16         50.0           1.27        2            8 📉 建議賣出              
5203.TW      訊連             62.9         15          0.0            0.0        0         -142 📉 建議賣出              
5205.TWO     中茂            27.35         15        33.33          -7.63        2            0 📉 建議賣出              
5222.TW      全訊            133.0          4        42.11           0.25        6          -39 📉 建議賣出              
5223.TWO     安力-KY          27.8         15        55.56           2.28        1            1 📉 建議賣出              
5225.TW      東科-KY          92.3          3        57.14           7.81        6           91 📉 建議賣出              
5227.TWO     立凱-KY          24.8         10        43.75          -2.63        3          145 📉 建議賣出              
5228.TWO     鈺鎧            25.45          5        55.56          21.27        6         -201 📈 持有 → 繼續持有         
5230.TWO     雷笛克光學         16.75         18         20.0          -4.72        2           23 📈 持有 → 繼續持有         
5234.TW      達興材料          392.0          8        64.71          17.16        1         -648 📉 建議賣出              
5243.TW      乙盛-KY          72.1         15        33.33           -5.8        4         -359 📉 建議賣出              
5244.TW      弘凱            38.35          6        43.75           0.13        4          -93 📈 持有 → 繼續持有         
5245.TWO     智晶            25.65          3        43.75          10.31        7          -92 📉 建議賣出              
5258.TW      虹堡             44.9         13          0.0            0.0        0          410 📉 建議賣出              
5269.TW      祥碩           1205.0          3         35.0         -13.67        8         -494 📉 建議賣出              
5272.TWO     笙科            23.55         10         45.0           -0.6        4          128 📈 持有 → 繼續持有         
5274.TWO     信驊          12050.0          5        58.06          42.74        5         -149 📈 持有 → 繼續持有         
5276.TWO     達輝-KY         15.55          3        18.18          -6.43        9            0 📉 建議賣出              
5278.TWO     尚凡*            24.2         20          0.0          -1.19        1          -37 📉 建議賣出              
5284.TW      jpp-KY        273.0          7        44.44         -13.88        5          221 📈 持有 → 繼續持有         
5285.TW      界霖            47.45         10        61.54           5.69        1          -16 📉 建議賣出              
5289.TWO     宜鼎           1335.0          7        57.58          68.47        4         -704 📈 持有 → 繼續持有         
5291.TWO     邑昇             60.9          4        54.17          47.38        7         -149 📈 持有 → 繼續持有         
5292.TW      華懋            195.0          8        57.14          12.04        2          296 📈 持有 → 繼續持有         
5299.TWO     杰力             76.6          7         52.0          13.19        3           35 📉 建議賣出              
5301.TWO     寶得利            9.58          5        57.14          10.39        4            0 📈 持有 → 繼續持有         
5302.TWO     太欣             12.0          4        42.11           5.74        7         -299 📈 持有 → 繼續持有         
5309.TWO     系統電            59.6         20        16.67         -10.57        3         -761 📉 建議賣出              
5314.TWO     世紀*            73.7         20          0.0          -8.02        2        -3435 📉 建議賣出              
5321.TWO     美而快            25.3         14          0.0            0.0        0           88 📈 持有 → 繼續持有         
5328.TWO     華容             28.3          5        73.68          69.93        2        -2577 📈 持有 → 繼續持有         
5340.TWO     建榮            112.5          3        57.14          58.02        8         1371 📈 持有 → 繼續持有         
5345.TWO     馥鴻             22.5         20        66.67          -1.07        1            0 📉 建議賣出              
5347.TWO     世界            117.5          6         56.0          43.52        2        -6045 📈 持有 → 繼續持有         
5348.TWO     正能量智能         17.15          7        53.33           0.88        2            0 📉 建議賣出              
5351.TWO     鈺創             84.3          9         62.5           37.2        2        18075 📈 持有 → 繼續持有         
5355.TWO     佳總             7.12          3        47.37           1.28        7          -91 📉 建議賣出              
5371.TWO     中光電            77.6          5        52.38           9.15        4         -907 📉 建議賣出              
5381.TWO     合正             25.5          5        52.94          14.35        3          534 📈 持有 → 繼續持有         
5386.TWO     青雲            441.0         17        82.76         420.66        0           45 📈 持有 → 繼續持有         
5388.TW      中磊             79.5         11        43.75           4.27        2        -1273 📈 持有 → 繼續持有         
5403.TWO     中菲            111.0         19        66.67           0.45        0         -116 📈 持有 → 繼續持有         
5425.TWO     台半             59.4          6        47.62           6.04        3         1039 📉 建議賣出              
5426.TWO     振發            19.95          8        47.37           2.27        2          -24 📈 持有 → 繼續持有         
5432.TWO     新門            142.5         20          0.0          -2.97        1          -49 📉 建議賣出              
5439.TWO     高技            291.5          4        33.33          -4.36        6          766 📈 持有 → 繼續持有         
5443.TWO     均豪            103.0         12        53.33           6.26        2          275 📈 持有 → 繼續持有         
5450.TWO     南良            14.45         14        41.18           0.36        3           -4 📉 建議賣出              
5452.TWO     佶優             36.0         20        53.33           10.2        1         -437 📈 持有 → 繼續持有         
5455.TWO     昇益             23.6          3         50.0           0.55        6           -2 📈 持有 → 繼續持有         
5457.TWO     宣德            35.35         12         12.5          -1.33        2           -5 📈 持有 → 繼續持有         
5468.TWO     凱鈺             19.8         18        100.0          16.13        0            8 📈 持有 → 繼續持有         
5469.TW      瀚宇博            87.3          3        54.55          -1.21        8          878 📉 建議賣出              
5471.TW      松翰             41.5          9         56.0          13.65        3         -706 📉 建議賣出              
5474.TWO     聰泰            139.0         20          0.0            0.0        0          -12 📉 建議賣出              
5475.TWO     德宏            212.0         20         64.0          99.06        0        -2776 📈 持有 → 繼續持有         
5478.TWO     智冠            112.0         10         35.0           1.24        3         -238 📈 持有 → 繼續持有         
5481.TWO     新華             21.2         15         25.0          -6.68        3           16 📉 建議賣出              
5483.TWO     中美晶           124.0         11        47.06          -2.94        4        15566 📈 持有 → 繼續持有         
5484.TW      慧友             41.1          8        52.17          15.56        2          345 📈 持有 → 繼續持有         
5487.TWO     通泰             28.1          3         60.0           2.19        6            1 📈 持有 → 繼續持有         
5490.TWO     同亨             28.8         19         70.0           5.67        2           46 📈 持有 → 繼續持有         
5493.TWO     三聯             88.3          6        58.82           8.11        3           97 📈 持有 → 繼續持有         
5498.TWO     凱崴             62.8          7        42.86          15.69        4         1772 📈 持有 → 繼續持有         
5508.TWO     永信建            53.6         13         20.0          -3.78        2         -874 📈 持有 → 繼續持有         
5514.TWO     三豐             16.1          9        33.33          -2.19        4            4 📈 持有 → 繼續持有         
5515.TW      建國             37.2          8        46.15          15.34        1          989 📈 持有 → 繼續持有         
5516.TWO     雙喜            13.05          5         62.5          13.31        3            0 📉 建議賣出              
5519.TW      隆大            33.75         11        58.82            9.4        0        -1844 📈 持有 → 繼續持有         
5521.TW      工信            13.75          3        61.54          16.88        5         -221 📉 建議賣出              
5523.TWO     豐謙             29.5          9         50.0           0.17        2           -8 📉 建議賣出              
5536.TWO     聖暉*           680.0          6        46.15          -6.45        5          318 📉 建議賣出              
5543.TWO     桓鼎-KY          27.4          3        57.89           6.69        6            5 📈 持有 → 繼續持有         
5546.TW      永固-KY          17.3          8         40.0          -6.36        3          -13 📉 建議賣出              
5548.TWO     安倉             23.5          7         62.5           2.39        1            6 📉 建議賣出              
5601.TWO     台聯櫃           36.55          4        45.45          -0.15        6            0 📉 建議賣出              
5607.TW      遠雄港            47.0          3        55.56           7.64        7         -812 📉 建議賣出              
5608.TW      四維航            17.5          5        36.84          -2.69        8         1207 📈 持有 → 繼續持有         
5703.TWO     亞都            13.85          3        45.45          -4.46        6            0 📉 建議賣出              
5706.TW      鳳凰             51.5         14        52.94           3.82        1          399 📈 持有 → 繼續持有         
5864.TWO     致和證           25.05          6        57.69          39.96        4         2420 📈 持有 → 繼續持有         
5871.TW      中租-KY         106.0          7        47.37           0.95        4        10863 📈 持有 → 繼續持有         
5876.TW      上海商銀          39.25          8        58.82           0.63        2         1318 📉 建議賣出              
5880.TW      合庫金           22.95         18         50.0          -1.26        1       -14668 📉 建議賣出              
5905.TWO     南仁湖            8.09         16        28.57          -5.38        2         -379 📉 建議賣出              
6005.TW      群益證           27.95          4        68.18          19.81        4        -5353 📉 建議賣出              
6015.TWO     宏遠證            13.7          4        46.15          17.85        5         1193 📉 建議賣出              
6016.TWO     康和證            17.6          7        41.38           5.47        5          935 📈 持有 → 繼續持有         
6024.TW      群益期            55.0          3        52.17           6.34        8          359 📉 建議賣出              
6026.TWO     福邦證            14.8         12        61.11           4.23        3         1823 📈 持有 → 繼續持有         
6101.TWO     寬魚國際           37.2          3         55.0           8.59        8          -12 📉 建議賣出              
6103.TWO     合邦             48.0          3         80.0          32.49        1           -1 📉 建議賣出              
6104.TWO     創惟             94.4          5        47.37          -5.42        6           59 📉 建議賣出              
6108.TW      競國            16.85          9        52.17          13.93        2          119 📈 持有 → 繼續持有         
6112.TW      邁達特           49.25         12         50.0           -0.0        4          587 📈 持有 → 繼續持有         
6116.TW      彩晶             8.76          3        52.63           8.75        6       -15782 📉 建議賣出              
6120.TW      達運            13.35          3        40.91           -6.2        8         -337 📉 建議賣出              
6121.TWO     新普            350.5         13        42.86           4.97        1          684 📈 持有 → 繼續持有         
6122.TWO     擎邦             51.7          7        38.89           0.76        4          289 📉 建議賣出              
6124.TWO     業強             33.1          4        42.11          18.77        7          -42 📉 建議賣出              
6125.TWO     廣運             60.7         12         25.0         -10.63        2         -539 📈 持有 → 繼續持有         
6126.TWO     信音             33.9         13        44.44           6.51        3         1204 📈 持有 → 繼續持有         
6127.TWO     九豪             44.4          5         50.0          32.64        5         3159 📈 持有 → 繼續持有         
6128.TW      上福             22.2          5         45.0           9.24        5          -41 📉 建議賣出              
6129.TWO     普誠            16.95         10        44.44            9.3        3          247 📈 持有 → 繼續持有         
6130.TWO     上亞科技           30.7         18          0.0            0.0        0           -1 📉 建議賣出              
6133.TW      金橋            25.35          4        47.83           8.35        8          554 📈 持有 → 繼續持有         
6134.TWO     萬旭             32.0          4        52.17          22.39        6          260 📈 持有 → 繼續持有         
6138.TWO     茂達            237.5         12        68.75          15.11        2          -43 📈 持有 → 繼續持有         
6139.TW      亞翔            587.0          9        57.14            0.5        3         4018 📈 持有 → 繼續持有         
6140.TWO     訊達            21.15          3        30.77           0.98        8          -54 📉 建議賣出              
6141.TW      柏承             28.3         20        86.67         150.44        0          -42 📈 持有 → 繼續持有         
6142.TW      友勁             9.99          7        42.86          -6.29        7           51 📈 持有 → 繼續持有         
6143.TWO     振曜             99.3         14        33.33         -11.57        2          182 📉 建議賣出              
6147.TWO     頎邦             71.1          6         61.9          38.03        4         9355 📈 持有 → 繼續持有         
6148.TWO     驊宏資           39.45         19         60.0          16.54        0         -672 📈 持有 → 繼續持有         
6152.TW      百一            20.35          4        60.87          70.91        7         -944 📈 持有 → 繼續持有         
6153.TW      嘉聯益            17.1          5        57.14           5.55        5         8252 📈 持有 → 繼續持有         
6155.TW      鈞寶            49.35          8         50.0          25.99        2         -390 📈 持有 → 繼續持有         
6160.TWO     欣技             16.9         15         50.0           2.72        1           43 📈 持有 → 繼續持有         
6163.TWO     華電網            57.2          5         40.0           8.44        5         -948 📈 持有 → 繼續持有         
6165.TW      浪凡            48.05          9        61.54           9.67        1         -390 📈 持有 → 繼續持有         
6166.TW      凌華             60.5          5        35.29          -5.66        5          147 📉 建議賣出              
6167.TWO     久正             15.7          8        63.64          32.56        2         -506 📈 持有 → 繼續持有         
6168.TW      宏齊            23.75          7         61.9          23.97        3           59 📈 持有 → 繼續持有         
6170.TWO     統振             52.8          6        68.75          10.21        3          603 📈 持有 → 繼續持有         
6173.TWO     信昌電            65.2          4        57.14          23.42        5        -1317 📉 建議賣出              
6174.TWO     安��           21.45          4        55.56           6.95        6            7 📈 持有 → 繼續持有         
6175.TWO     立敦             48.1          4        52.94          17.88        5        -2131 📉 建議賣出              
6176.TW      瑞儀             93.0          8        58.33          -0.01        2         -896 📉 建議賣出              
6179.TWO     亞通            28.15         13         37.5          -5.41        1         3690 📈 持有 → 繼續持有         
6180.TWO     橘子            43.35          5        46.67          -1.13        4         -253 📉 建議賣出              
6182.TWO     合晶             37.3          6         61.9          19.83        6        -1680 📈 持有 → 繼續持有         
6186.TWO     新潤             42.0         17          0.0            0.0        0         -335 📉 建議賣出              
6187.TWO     萬潤            745.0         20        71.43          84.13        1          615 📈 持有 → 繼續持有         
6188.TWO     廣明             96.9         20         50.0          -2.02        0            2 📉 建議賣出              
6190.TWO     萬泰科            56.0          6        43.48           5.85        6         1758 📈 持有 → 繼續持有         
6191.TW      精成科            97.6         20          0.0            0.0        0         4448 📉 建議賣出              
6192.TW      巨路            119.0          6         50.0           8.45        4          275 📉 建議賣出              
6196.TW      帆宣            280.5          5         50.0          -0.66        5          676 📉 建議賣出              
6197.TW      佳必琪           196.0          5        58.82          23.18        5         3237 📈 持有 → 繼續持有         
6199.TWO     天品            103.0         20        66.67           5.64        0           13 📈 持有 → 繼續持有         
6202.TW      盛群             56.3          6         44.0          33.35        7        -1593 📈 持有 → 繼續持有         
6203.TWO     海韻電            65.9         10        43.75          -4.32        3          -68 📈 持有 → 繼續持有         
6205.TW      詮欣             57.4          5         55.0           7.49        4         -426 📈 持有 → 繼續持有         
6206.TW      飛捷            101.5          4        56.52          12.93        5         -166 📉 建議賣出              
6207.TWO     雷科             50.3          5        47.37           6.08        6          563 📉 建議賣出              
6209.TW      今國光            60.2          6        70.59          33.54        2          -65 📈 持有 → 繼續持有         
6212.TWO     理銘             29.0         20          0.0            0.0        0            5 📉 建議賣出              
6213.TW      聯茂            151.5          4         52.0          35.76        5         8509 📈 持有 → 繼續持有         
6214.TW      精誠            112.0          3        35.29          -3.73        8          580 📉 建議賣出              
6215.TW      和椿            108.0          5        55.56           8.37        2          551 📉 建議賣出              
6217.TWO     中探針           183.5          9        71.88         235.53        2        -2190 📈 持有 → 繼續持有         
