eps,prev_year,om,status,symbol,date,expansion,gm,advice,prev_rev_yoy,prev_eps_yoy,est_price,rev_yoy,prev_eps,name,pe,eps_yoy,price
0.47,2025,14.50%,🔄 轉虧為盈,2025.TW,2026-03,-761.23,-19.82%,⚪ 數據不足,-22.64,87.32,-12.6,1022.77,-0.18,千興,0.0,261.54,12.8500003815
0.75,2025,2.54%,🔄 轉虧為盈,2719.TWO,2026-03,-762.06,7.41%,⚪ 數據不足,-14.15,-111.9,-2.2500000000000004,1130.81,-0.15,燦星旅,0.0,368.75,20.3999996185
0.15,2025,N/A,📉 獲利侵蝕,8905.TWO,2026-03,-768.58,N/A,❌ 暫避觀望,2.49,-54.96,23.249999999999996,746.36,0.61,裕國,21.935483870967744,-22.22,34.0
0.03,2025,0.88%,📉 獲利侵蝕,2905.TW,2026-03,-769.0600000000001,15.31%,⚪ 中性觀察,-20.78,-49.63,18.15,696.33,0.71,三商,14.710743171157025,-72.73,17.7999992371
13.19,2025,4.63%,📉 獲利侵蝕,2357.TW,2026-03,-770.3199999999999,15.94%,⚪ 中性觀察,25.86,41.92,2223.4500000000003,746.92,59.99,華碩,6.813735411185319,-23.4,1010.0
2.54,2025,11.95%,⚠️ 獲利稀釋,1785.TWO,2026-03,-770.9100000000001,16.83%,⚪ 中性觀察,32.39,-1.88,105.74999999999999,1094.24,3.14,光洋科,14.468085106382981,323.33,102.0
-0.67,2025,-73.69%,📉 獲利侵蝕,3018.TW,2026-03,-783.72,-18.95%,⚪ 數據不足,-45.66,-66.41,-89.24999999999999,368.34,-2.16,隆銘綠能,0.0,-415.38,12.1000003815
-0.51,2025,-17.38%,📉 獲利侵蝕,2444.TW,2026-03,-784.83,6.18%,⚪ 數據不足,-18.44,-691.67,-75.45,601.5,-1.9,兆勁,0.0,-183.33,10.8500003815
0.02,2025,1.68%,📉 獲利侵蝕,3162.TWO,2026-03,-785.5,11.59%,❌ 暫避觀望,65.48,209.26,59.849999999999994,689.5,1.7,精確,17.8446107639599,-96.0,71.1999969482
-0.04,2025,-1.90%,⚠️ 獲利稀釋,4438.TW,2026-03,-791.15,8.43%,⚪ 中性觀察,17.91,-27.51,72.45,887.98,3.04,廣越,12.07039321679089,96.83,58.2999992371
0.1,2025,N/A,🔄 轉虧為盈,6504.TW,2026-03,-792.54,N/A,⚪ 數據不足,-1.5,-178.42,-86.7,709.49,-1.09,南六,0.0,-83.05,37.4500007629
1.59,2025,N/A,⚠️ 獲利稀釋,6191.TW,2026-03,-792.95,N/A,⚪ 中性觀察,55.5,5.17,243.15,794.87,6.55,精成科,5.151141270820481,1.92,83.5
-0.46,2025,-10.82%,📉 獲利侵蝕,2392.TW,2026-03,-793.36,-1.63%,⚪ 數據不足,-3.44,-281.76,-205.8,529.36,-6.62,正崴,0.0,-264.0,45.5
0.53,2025,N/A,📉 獲利侵蝕,6689.TW,2026-03,-794.03,N/A,⚪ 中性觀察,-1.67,1.77,72.3,787.01,2.31,伊雲谷,12.925311045041497,-7.02,62.2999992371
1.02,2025,N/A,⚠️ 獲利稀釋,8438.TW,2026-03,-795.52,N/A,⚪ 中性觀察,12.79,-4.98,74.55,903.68,2.1,昶昕,14.16499024665996,108.16,70.4000015259
0.77,2025,5.96%,📉 獲利侵蝕,1535.TW,2026-03,-799.71,12.18%,⚪ 中性觀察,4.67,-1.48,141.45,787.21,4.0,中宇,4.825026511134677,-12.5,45.5
-0.4,2025,N/A,⚠️ 獲利稀釋,6573.TW,2026-03,-801.14,N/A,⚪ 中性觀察,-13.43,163.4,21.9,817.81,1.23,虹揚-KY,11.575342204452056,16.67,16.8999996185
-2.8,2025,-26.32%,📉 獲利侵蝕,3272.TWO,2026-03,-802.6700000000001,2.51%,⚪ 數據不足,5.44,-139.68,-260.85,467.75,-7.65,東碩,0.0,-334.92,14.1999998093
-0.56,2025,-4.33%,📉 獲利侵蝕,3323.TWO,2026-03,-803.4100000000001,11.17%,⚪ 數據不足,-9.18,-76.19,-80.85000000000001,783.84,-1.92,加百裕,0.0,-19.57,29.3999996185
3.44,2025,N/A,📉 獲利侵蝕,2745.TWO,2026-03,-803.54,N/A,⚪ 中性觀察,14.38,10.36,404.54999999999995,783.73,10.01,五福,3.2591769197589913,-19.81,87.9000015259
-0.37,2025,-29.19%,⚠️ 獲利稀釋,3149.TW,2026-03,-807.22,-12.37%,⚪ 數據不足,5.53,-106.98,-105.75000000000001,859.78,-2.86,正達,0.0,52.56,63.4000015259
-0.65,2025,-21.47%,📉 獲利侵蝕,4526.TW,2026-03,-810.37,7.66%,⚪ 中性觀察,-6.62,150.56,94.95,253.23,1.81,東台,4.936808846761453,-557.14,31.25
-0.61,2025,N/A,⚠️ 獲利稀釋,6830.TW,2026-03,-810.6500000000001,N/A,⚪ 數據不足,10.78,-156.8,-47.85,846.82,-0.71,汎銓,0.0,36.17,598.0
-0.28,2025,N/A,📉 獲利侵蝕,8906.TWO,2026-03,-820.27,N/A,⚪ 數據不足,-13.36,-252.38,-29.85,812.27,-0.78,花王,0.0,-8.0,28.6499996185
0.4,2025,N/A,⚠️ 獲利稀釋,2537.TW,2026-03,-820.85,N/A,⚪ 中性觀察,-43.28,-85.71,12.0,894.76,0.15,聯上發,14.437500238375,73.91,11.5500001907
-0.15,2025,-2.70%,📉 獲利侵蝕,2409.TW,2026-03,-821.25,10.73%,⚪ 中性觀察,0.41,327.5,29.4,686.37,0.9,友達,13.469387560459184,-134.88,26.3999996185
1.26,2025,N/A,📉 獲利侵蝕,5493.TWO,2026-03,-822.1999999999999,N/A,⚪ 中性觀察,21.03,-0.48,153.14999999999998,817.65,4.18,三聯,8.42311459353575,-4.55,86.0
-0.48,2025,-12.85%,📉 獲利侵蝕,4303.TWO,2026-03,-824.03,19.64%,⚪ 中性觀察,164.26,7.63,440.4,718.73,11.15,信立,1.2363759958140328,-105.3,36.2999992371
0.33,2025,-18.44%,🔄 轉虧為盈,2035.TWO,2026-03,-829.4200000000001,-14.72%,⚪ 數據不足,-21.22,-114.55,-157.95000000000002,956.47,-4.72,唐榮,0.0,127.05,26.6000003815
-0.23,2025,-27.07%,📉 獲利侵蝕,1449.TW,2026-03,-831.65,0.84%,⚪ 數據不足,-7.88,-87.21,-5.55,603.87,0.12,佳和,0.0,-227.78,12.3000001907
0.17,2025,N/A,📉 獲利侵蝕,6112.TW,2026-03,-834.3000000000001,N/A,⚪ 中性觀察,18.84,203.33,54.300000000000004,790.97,1.82,邁達特,12.707182320441989,-43.33,46.0
-0.16,2025,-16.08%,📉 獲利侵蝕,3543.TW,2026-03,-837.1800000000001,5.62%,⚪ 數據不足,1.1,-84.96,-59.7,570.51,-2.24,州巧,0.0,-266.67,48.6500015259
-0.09,2025,N/A,⚠️ 獲利稀釋,8935.TWO,2026-03,-839.6899999999999,N/A,⚪ 數據不足,-6.33,-16.92,-26.55,898.78,-0.76,邦泰,0.0,59.09,18.1000003815
-0.02,2025,2.54%,⚠️ 獲利稀釋,1909.TW,2026-03,-840.0,12.46%,⚪ 數據不足,-6.47,-39.29,-20.700000000000003,920.0,-0.39,榮成,0.0,80.0,11.3500003815
0.19,2025,-4.13%,🔄 轉虧為盈,2236.TW,2026-03,-846.22,8.48%,⚪ 數據不足,423.12,-186.45,-128.54999999999998,765.22,-6.81,百達-KY,0.0,-81.0,118.0
4.8,2025,N/A,⚠️ 獲利稀釋,6811.TWO,2026-03,-846.7299999999999,N/A,⚪ 中性觀察,11.2,10.46,571.8,866.43,14.36,宏�硌穈T,5.889296956977964,19.7,224.5
-0.79,2025,N/A,⚠️ 獲利稀釋,5245.TWO,2026-03,-847.33,N/A,⚪ 數據不足,-13.73,-56.67,-166.64999999999998,860.97,-4.9,智晶,0.0,13.64,23.2999992371
-1.04,2025,-98.59%,🌑 雙重衰退,2254.TW,2026-03,-850.2,-21.68%,⚪ 數據不足,-24.51,20.75,-27.150000000000002,-49.8,-0.84,巨鎧精密-創,0.0,-900.0,62.0
-0.55,2025,N/A,📉 獲利侵蝕,4139.TWO,2026-03,-852.1500000000001,N/A,⚪ 數據不足,-3.34,-720.83,-38.7,768.82,-1.55,馬光-KY,0.0,-83.33,42.4500007629
1.77,2025,6.54%,⚠️ 獲利稀釋,3029.TW,2026-03,-855.0999999999999,14.31%,⚪ 中性觀察,34.73,30.86,246.3,871.55,6.53,零壹,6.851400730816077,16.45,112.5
0.3,2025,4.34%,⚠️ 獲利稀釋,2468.TW,2026-03,-857.3199999999999,11.41%,⚪ 中性觀察,19.94,30.21,42.300000000000004,868.43,1.25,華經,11.914893075921984,11.11,33.5999984741
0.57,2025,7.04%,⚠️ 獲利稀釋,2010.TW,2026-03,-859.9100000000001,10.75%,⚪ 中性觀察,0.73,40.61,86.85,861.7,2.32,春源,3.8773749158721933,1.79,22.4500007629
0.05,2025,N/A,🔄 轉虧為盈,9962.TWO,2026-03,-861.09,N/A,⚪ 數據不足,-21.01,-122.06,-7.199999999999999,802.76,-0.15,有益,0.0,-58.33,10.3000001907
0.46,2025,N/A,📉 獲利侵蝕,8908.TWO,2026-03,-861.1999999999999,N/A,⚪ 中性觀察,27.37,14.97,78.89999999999999,849.66,2.16,欣雄,7.870722723555134,-11.54,41.4000015259
0.48,2025,N/A,⚠️ 獲利稀釋,6994.TW,2026-03,-864.17,N/A,⚪ 中性觀察,164.5,328.87,129.75,871.15,6.34,富威電力,4.173410228219653,6.98,36.0999984741
5.08,2025,N/A,⚠️ 獲利稀釋,6196.TW,2026-03,-864.61,N/A,⚪ 中性觀察,-15.01,65.55,584.0999999999999,879.38,15.5,帆宣,12.63482280431433,14.77,492.0
0.99,2025,12.45%,🔄 轉虧為盈,3535.TW,2026-03,-866.69,35.79%,⚪ 數據不足,-31.12,-255.07,-52.5,1172.94,-1.07,晶彩科,0.0,306.25,88.5
-0.2,2025,N/A,⚠️ 獲利稀釋,8171.TWO,2026-03,-868.8,N/A,⚪ 數據不足,-66.93,-275.59,-204.45,959.14,-5.17,天宇,0.0,90.34,19.7000007629
3.66,2025,5.75%,⚠️ 獲利稀釋,3147.TWO,2026-03,-873.74,13.87%,⚪ 中性觀察,64.32,-29.4,330.59999999999997,877.13,8.43,大綜,10.00453720508167,3.39,220.5
-0.62,2025,-10.66%,📉 獲利侵蝕,1441.TW,2026-03,-874.6500000000001,-0.79%,⚪ 數據不足,-6.83,-128.03,-18.6,663.94,-0.45,大東,0.0,-210.71,8.8100004196
-0.54,2025,N/A,📉 獲利侵蝕,4999.TW,2026-03,-876.63,N/A,⚪ 數據不足,-0.19,-272.92,-70.94999999999999,623.3,-1.68,鑫禾,0.0,-253.33,18.4500007629
-0.08,2025,N/A,⚠️ 獲利稀釋,6588.TWO,2026-03,-880.8199999999999,N/A,⚪ 數據不足,27.54,57.14,-84.9,969.39,-1.77,東典光電,0.0,88.57,107.5
-0.64,2025,-5.35%,📉 獲利侵蝕,3322.TWO,2026-03,-885.46,12.86%,⚪ 數據不足,6.3,-15.66,-46.5,635.46,-0.96,建舜電,0.0,-250.0,11.1499996185
0.42,2025,N/A,⚠️ 獲利稀釋,8463.TW,2026-03,-885.47,N/A,⚪ 中性觀察,8.31,48.0,75.45,1065.47,1.85,潤泰材,4.254473085188867,180.0,21.3999996185
0.74,2025,2.34%,📉 獲利侵蝕,2949.TWO,2026-03,-889.79,11.53%,⚪ 中性觀察,21.07,6.89,129.60000000000002,861.36,3.63,欣新網,7.071759082650463,-28.43,61.0999984741
0.94,2025,N/A,⚠️ 獲利稀釋,8032.TWO,2026-03,-892.9699999999999,N/A,⚪ 中性觀察,25.77,1.86,75.6,984.81,2.19,光菱,7.132936659305555,91.84,35.9500007629
-0.18,2025,N/A,📉 獲利侵蝕,6142.TW,2026-03,-893.91,N/A,⚪ 數據不足,52.32,48.0,-12.75,633.91,-0.26,友勁,0.0,-260.0,8.8599996567
-0.01,2025,N/A,⚠️ 獲利稀釋,8054.TWO,2026-03,-894.01,N/A,⚪ 數據不足,30.97,-37.72,-104.69999999999999,992.49,-3.19,安國,0.0,98.48,83.1999969482
2.24,2025,N/A,⚠️ 獲利稀釋,3188.TWO,2026-03,-897.18,N/A,⚪ 中性觀察,79.14,81.45,143.55,1815.36,4.05,鑫龍騰,2.5548590138871474,918.18,24.4500007629
0.09,2025,2.16%,📉 獲利侵蝕,2630.TW,2026-03,-899.3100000000001,8.38%,❌ 暫避觀望,4.89,49.25,37.95,863.6,1.0,亞航,20.079051081857706,-35.71,50.7999992371
-0.73,2025,-45.08%,📉 獲利侵蝕,3011.TW,2026-03,-906.12,10.61%,⚪ 數據不足,-34.5,-5.88,-82.64999999999999,891.37,-2.55,今皓,0.0,-14.75,10.3500003815
-0.35,2025,N/A,📉 獲利侵蝕,6742.TW,2026-03,-907.51,N/A,⚪ 數據不足,-20.15,-603.33,-68.55000000000001,629.73,-1.52,澤米,0.0,-277.78,46.0499992371
-0.18,2025,1.24%,📉 獲利侵蝕,3390.TWO,2026-03,-908.52,17.06%,⚪ 數據不足,-7.45,-138.3,-33.9,551.38,-0.55,旭軟,0.0,-357.14,22.2999992371
0.33,2025,N/A,🔄 轉虧為盈,5484.TW,2026-03,-913.7,N/A,⚪ 數據不足,9.99,33.33,-30.749999999999996,1065.26,-0.6,慧友,0.0,151.56,40.2000007629
-0.64,2025,N/A,📉 獲利侵蝕,8215.TW,2026-03,-918.29,N/A,⚪ 數據不足,-4.0,-283.87,-26.1,391.62,-1.14,明基材,0.0,-526.67,26.2999992371
0.26,2025,7.25%,⚠️ 獲利稀釋,2432.TW,2026-03,-921.62,14.91%,⚪ 中性觀察,25.63,1.06,53.99999999999999,929.95,1.88,倚天酷��-創,7.638888888888889,8.33,27.5
-0.67,2025,N/A,📉 獲利侵蝕,3346.TW,2026-03,-925.02,N/A,⚪ 數據不足,-8.52,-95.34,-26.999999999999996,557.02,0.11,麗清,0.0,-368.0,19.1000003815
-0.07,2025,N/A,⚠️ 獲利稀釋,6283.TW,2026-03,-926.05,N/A,⚪ 數據不足,14.75,-128.95,-14.7,979.38,-0.22,淳安,0.0,53.33,19.9500007629
1.03,2025,3.86%,📉 獲利侵蝕,2439.TW,2026-03,-928.82,11.63%,⚪ 中性觀察,6.01,-37.71,173.85,902.2,5.36,美律,6.755824249508197,-26.62,78.3000030518
0.36,2025,N/A,📉 獲利侵蝕,5016.TWO,2026-03,-933.5999999999999,N/A,⚪ 中性觀察,0.57,-12.28,52.35,919.31,1.5,松和,7.005730877621776,-14.29,24.4500007629
0.42,2025,N/A,⚠️ 獲利稀釋,5548.TWO,2026-03,-937.93,N/A,⚪ 中性觀察,14.56,9.24,64.49999999999999,942.93,2.03,安倉,4.755814130906978,5.0,20.4500007629
0.3,2025,N/A,📉 獲利侵蝕,8213.TW,2026-03,-942.04,N/A,⚪ 中性觀察,3.73,-17.45,83.55000000000001,888.91,2.27,志超,5.9964096096768404,-53.13,33.4000015259
0.06,2025,N/A,📉 獲利侵蝕,5310.TWO,2026-03,-942.09,N/A,⚪ 中性觀察,-40.09,-82.78,33.0,853.85,0.52,天剛,11.022727272727272,-88.24,24.25
0.68,2025,2.48%,📉 獲利侵蝕,2643.TWO,2026-03,-949.2299999999999,5.79%,⚪ 中性觀察,59.7,3.11,203.85,887.43,6.3,捷迅,4.606328070206033,-61.8,62.5999984741
-0.26,2025,N/A,📉 獲利侵蝕,8921.TWO,2026-03,-954.56,N/A,⚪ 數據不足,-0.02,52.17,-11.55,901.62,-0.11,沈氏,0.0,-52.94,16.4500007629
0.11,2025,-0.28%,📉 獲利侵蝕,2331.TW,2026-03,-955.5,9.91%,⚪ 中性觀察,14.95,981.25,58.35,866.28,1.41,精英,5.102827861568123,-89.22,19.8500003815
1.6,2025,36.66%,⚠️ 獲利稀釋,2637.TW,2026-03,-961.5100000000001,37.77%,⚪ 中性觀察,-17.06,-34.78,145.35,1728.18,5.27,慧洋-KY,9.938080810299278,766.67,96.3000030518
-0.4,2025,-2.27%,📉 獲利侵蝕,2023.TW,2026-03,-963.75,7.45%,⚪ 數據不足,-8.68,-129.63,-67.64999999999999,813.75,-1.85,燁輝,0.0,-150.0,13.8500003815
-0.1,2025,-34.06%,⚠️ 獲利稀釋,3508.TWO,2026-03,-968.63,1.54%,⚪ 數據不足,27.53,6.88,-55.05,1042.99,-1.51,位速,0.0,74.36,21.5499992371
-0.48,2025,-15.09%,📉 獲利侵蝕,3349.TWO,2026-03,-979.9100000000001,15.17%,⚪ 數據不足,5.58,9.52,-41.400000000000006,279.91,-1.02,寶德,0.0,-700.0,22.7999992371
-1.68,2025,-2.22%,⚠️ 獲利稀釋,2239.TW,2026-03,-980.3599999999999,11.02%,⚪ 數據不足,-11.17,-8644.44,-252.15000000000003,1032.08,-7.87,英利-KY,0.0,51.72,19.9500007629
0.23,2025,2.51%,⚠️ 獲利稀釋,2353.TW,2026-03,-982.73,11.56%,⚪ 中性觀察,4.14,-31.87,43.8,1018.02,1.26,宏��,11.010274495171235,35.29,32.1500015259
0.3,2025,N/A,⚠️ 獲利稀釋,8183.TWO,2026-03,-983.26,N/A,⚪ 中性觀察,-0.51,-26.77,54.300000000000004,1114.03,2.39,精星,8.066298553287293,130.77,29.2000007629
-0.9,2025,N/A,📉 獲利侵蝕,7723.TWO,2026-03,-984.34,N/A,⚪ 數據不足,-14.66,-259.36,-171.60000000000002,75.25,-6.69,築間,0.0,-909.09,18.8500003815
0.17,2025,-0.44%,🔄 轉虧為盈,2734.TWO,2026-03,-984.71,15.72%,⚪ 數據不足,2.6,-286.84,-44.7,1136.23,-1.42,易飛網,0.0,151.52,14.9499998093
-0.06,2025,N/A,⚠️ 獲利稀釋,6116.TW,2026-03,-985.9300000000001,N/A,⚪ 數據不足,14.78,58.56,-27.599999999999998,1061.93,-0.75,彩晶,0.0,76.0,14.1499996185
-0.91,2025,N/A,📉 獲利侵蝕,8066.TWO,2026-03,-998.5899999999999,N/A,⚪ 數據不足,-12.26,-1354.17,-118.8,503.59,-3.49,來思達,0.0,-495.0,14.4499998093
1.0,2025,N/A,📉 獲利侵蝕,6189.TW,2026-03,-999.11,N/A,⚪ 中性觀察,-21.83,-57.28,95.7,974.87,2.73,豐藝,7.601880877742947,-24.24,48.5
-1.15,2025,-1.26%,📉 獲利侵蝕,1338.TW,2026-03,-999.97,22.76%,⚪ 數據不足,2.83,-92.04,-112.80000000000001,246.12,-2.24,廣華-KY,0.0,-753.85,14.5500001907
-0.41,2025,N/A,⚠️ 獲利稀釋,6872.TWO,2026-03,-1002.0,N/A,⚪ 數據不足,-61.92,-38.16,-76.95,1008.82,-2.14,浩宇生醫,0.0,6.82,15.3999996185
0.49,2025,N/A,⚠️ 獲利稀釋,6020.TWO,2026-03,-1006.46,N/A,❌ 暫避觀望,-32.9,-45.83,17.099999999999998,1394.7,0.39,大展證,18.333332998684213,388.24,20.8999996185
-0.45,2025,-13.20%,📉 獲利侵蝕,3207.TWO,2026-03,-1006.55,11.52%,⚪ 數據不足,26.05,-440.0,-7.800000000000001,881.55,-0.82,耀勝,0.0,-125.0,40.2000007629
0.15,2025,0.67%,📉 獲利侵蝕,2489.TW,2026-03,-1013.84,9.15%,❌ 暫避觀望,6.13,-31.22,37.49999999999999,960.71,1.22,瑞軒,16.900000000000002,-53.13,42.25
-0.32,2025,-10.81%,📉 獲利侵蝕,3191.TWO,2026-03,-1025.38,29.43%,❌ 暫避觀望,-7.75,189.47,2.999999999999999,325.38,0.51,雲嘉南,86.75000190750002,-700.0,17.3500003815
0.24,2025,N/A,🔄 轉虧為盈,5475.TWO,2026-03,-1028.64,N/A,⚪ 數據不足,58.82,88.24,-6.6000000000000005,1288.64,-0.16,德宏,0.0,260.0,190.0
-0.32,2025,N/A,📉 獲利侵蝕,6796.TW,2026-03,-1029.28,N/A,⚪ 數據不足,22.72,25.0,-24.150000000000002,129.28,0.2,晉弘,0.0,-900.0,59.0999984741
0.96,2025,N/A,⚠️ 獲利稀釋,8131.TW,2026-03,-1037.25,N/A,❌ 暫避觀望,11.07,-33.33,39.300000000000004,1219.6,1.36,福懋科,23.893129188587785,182.35,62.5999984741
0.72,2025,N/A,⚠️ 獲利稀釋,8150.TW,2026-03,-1037.92,N/A,❌ 暫避觀望,5.45,-64.1,13.649999999999999,1237.92,0.7,南茂,99.12087576725276,200.0,90.1999969482
0.11,2025,1.10%,⚠️ 獲利稀釋,1219.TW,2026-03,-1043.77,9.65%,⚪ 中性觀察,0.36,-15.09,13.05,1053.77,0.45,福壽,13.27586228816092,10.0,11.5500001907
0.16,2025,N/A,🔄 轉虧為盈,5464.TWO,2026-03,-1046.69,N/A,⚪ 數據不足,-7.42,-248.85,-131.54999999999998,1000.02,-2.59,霖宏,0.0,-46.67,69.3000030518
1.1,2025,3.96%,📉 獲利侵蝕,3706.TW,2026-03,-1047.3000000000002,10.03%,⚪ 中性觀察,72.06,57.01,184.04999999999998,1046.4,5.15,神達,7.718011161222494,-0.9,94.6999969482
0.44,2025,5.38%,⚠️ 獲利稀釋,1225.TW,2026-03,-1058.26,10.74%,⚪ 中性觀察,-6.25,8.0,59.7,1074.05,1.62,福懋油,6.319095381532663,15.79,25.1499996185
0.43,2025,N/A,🔄 轉虧為盈,8105.TW,2026-03,-1063.26,N/A,⚪ 數據不足,-1.96,-300.0,-15.0,1393.26,-0.3,凌巨,0.0,330.0,15.9499998093
2.43,2025,N/A,📉 獲利侵蝕,8454.TW,2026-03,-1066.47,N/A,⚪ 中性觀察,-3.46,-17.53,412.79999999999995,1037.73,11.29,富邦媒,8.829941860465118,-28.74,243.0
0.24,2025,N/A,⚠️ 獲利稀釋,6270.TWO,2026-03,-1067.95,N/A,⚪ 中性觀察,4.86,66.15,38.1,1087.95,1.08,倍微,11.496063292480315,20.0,29.2000007629
-0.54,2025,-0.09%,📉 獲利侵蝕,1235.TW,2026-03,-1069.73,27.19%,❌ 暫避觀望,55.97,-140.0,10.949999999999998,526.87,-0.03,興泰,50.684931506849324,-542.86,37.0
7.86,2025,4.26%,⚠️ 獲利稀釋,2376.TW,2026-03,-1069.81,10.28%,⚪ 中性觀察,27.07,24.57,735.45,1138.84,18.2,技嘉,7.3730369161737705,69.03,361.5
0.15,2025,-6.13%,⚠️ 獲利稀釋,2483.TW,2026-03,-1071.6,8.90%,❌ 暫避觀望,-2.48,71.43,32.7,1259.84,0.6,百容,15.986237832155961,188.24,34.8499984741
-0.28,2025,N/A,⚠️ 獲利稀釋,4426.TW,2026-03,-1083.04,N/A,⚪ 數據不足,-9.17,-116.18,-111.9,1100.69,-2.94,利勤,0.0,17.65,7.5300002098
0.19,2025,N/A,⚠️ 獲利稀釋,8455.TWO,2026-03,-1091.29,N/A,❌ 暫避觀望,-6.4,102.7,2.8499999999999996,1248.87,0.02,大拓-KY,124.21052832368423,157.58,23.6000003815
-0.14,2025,N/A,📉 獲利侵蝕,5355.TWO,2026-03,-1098.03,N/A,⚪ 數據不足,-3.95,-21.74,-38.1,848.03,-1.12,佳總,0.0,-250.0,6.0
0.16,2025,1.90%,📉 獲利侵蝕,4401.TWO,2026-03,-1098.3000000000002,8.57%,⚪ 中性觀察,-0.68,-31.13,23.55,1092.42,0.73,東隆興,8.9171974522293,-5.88,14.0
-0.03,2025,0.03%,📉 獲利侵蝕,2867.TW,2026-03,-1107.13,3.78%,❌ 暫避觀望,-28.43,-47.37,3.1500000000000004,907.13,0.2,三商壽,46.190475282380945,-200.0,9.6999998093
0.27,2025,N/A,⚠️ 獲利稀釋,6179.TWO,2026-03,-1108.55,N/A,❌ 暫避觀望,-0.22,25.0,18.9,1271.05,0.05,亞通,23.611111111111114,162.5,29.75
-0.76,2025,N/A,⚠️ 獲利稀釋,6645.TW,2026-03,-1111.44,N/A,⚪ 數據不足,9.49,8.37,-98.39999999999999,1119.98,-2.41,金萬林-創,0.0,8.54,12.5500001907
0.0,2025,-34.05%,📉 獲利侵蝕,3073.TWO,2026-03,-1111.49,29.35%,❌ 暫避觀望,58.33,-100.0,12.6,1011.49,0.0,天方能源,26.19047619047619,-100.0,22.0
-0.95,2025,-21.28%,⚠️ 獲利稀釋,3092.TW,2026-03,-1112.6,1.51%,⚪ 數據不足,-15.24,-147.12,-204.29999999999998,1134.09,-5.14,鴻碩,0.0,21.49,23.8999996185
2.94,2025,N/A,⚠️ 獲利稀釋,6727.TWO,2026-03,-1116.22,N/A,❌ 暫避觀望,8.58,22.08,240.74999999999994,1251.42,6.8,亞泰金屬,36.13707165109035,135.2,580.0
0.73,2025,N/A,⚠️ 獲利稀釋,3114.TWO,2026-03,-1119.13,N/A,⚪ 中性觀察,9.01,22.78,69.3,1259.13,2.22,好德,7.500000330281385,140.0,34.6500015259
-2.31,2025,N/A,📉 獲利侵蝕,6997.TWO,2026-03,-1120.8700000000001,N/A,⚪ 中性觀察,11.23,-8.26,123.15,860.45,5.11,博弘,8.28258221680877,-260.42,68.0
3.0,2025,N/A,⚠️ 獲利稀釋,6227.TWO,2026-03,-1125.1100000000001,N/A,⚪ 中性觀察,41.88,17.08,251.25,1189.95,7.54,茂綸,6.925373134328358,64.84,116.0
0.66,2025,37.60%,⚠️ 獲利稀釋,2605.TW,2026-03,-1128.0299999999997,45.87%,⚪ 中性觀察,-0.1,-43.36,42.3,4328.03,1.45,新興,12.429077743652485,3200.0,35.0499992371
-0.2,2025,2.26%,⚠️ 獲利稀釋,1308.TW,2026-03,-1130.96,6.52%,⚪ 數據不足,-4.78,-39.68,-60.300000000000004,1180.96,-1.76,亞聚,0.0,50.0,14.6000003815
0.22,2025,7.27%,⚠️ 獲利稀釋,2031.TW,2026-03,-1132.16,12.43%,⚪ 中性觀察,15.12,-26.67,123.89999999999999,1252.91,3.3,新光鋼,5.472155056041162,120.75,45.2000007629
-0.4,2025,N/A,⚠️ 獲利稀釋,3666.TWO,2026-03,-1132.8500000000001,N/A,⚪ 數據不足,-25.98,62.26,-121.05000000000001,1179.43,-3.45,光耀,0.0,46.58,25.0
-0.05,2025,-4.90%,📉 獲利侵蝕,1440.TW,2026-03,-1137.15,7.45%,⚪ 數據不足,-16.11,55.88,-4.2,1137.15,-0.15,南紡,0.0,0.0,14.1999998093
-0.02,2025,-39.60%,📉 獲利侵蝕,4714.TWO,2026-03,-1138.98,-12.82%,⚪ 數據不足,85.08,-245.95,-0.3000000000000011,1033.1,-0.54,永捷,0.0,-105.88,10.8500003815
-0.04,2025,-39.20%,⚠️ 獲利稀釋,4806.TWO,2026-03,-1141.0,46.90%,⚪ 數據不足,20.96,-70.0,-11.700000000000001,1201.0,-0.34,桂田文創,0.0,60.0,9.1300001144
0.14,2025,N/A,⚠️ 獲利稀釋,6229.TWO,2026-03,-1150.45,N/A,⚪ 數據不足,19.77,-90.74,-1.7999999999999996,1190.45,0.05,研通,0.0,40.0,23.9500007629
1.2,2025,N/A,⚠️ 獲利稀釋,3046.TW,2026-03,-1154.96,N/A,⚪ 中性觀察,8.17,4.7,156.75,1163.07,4.01,建��,5.377990503626794,8.11,56.2000007629
0.08,2025,N/A,⚠️ 獲利稀釋,1617.TW,2026-03,-1158.57,N/A,⚪ 數據不足,-0.95,28.3,-1.3499999999999996,1325.24,0.68,榮星,0.0,166.67,19.0
1.42,2025,N/A,⚠️ 獲利稀釋,6625.TW,2026-03,-1158.76,N/A,⚪ 中性觀察,38.99,51.64,305.85,1768.76,9.13,必應,3.727317312408043,610.0,76.0
6.72,2025,N/A,⚠️ 獲利稀釋,6903.TWO,2026-03,-1163.49,N/A,⚪ 中性觀察,24.87,18.74,384.29999999999995,1727.49,10.62,巨漢,12.099921935987512,564.0,310.0
9.45,2025,N/A,⚠️ 獲利稀釋,6139.TW,2026-03,-1166.03,N/A,⚪ 中性觀察,19.04,63.03,959.4,1315.37,30.51,亞翔,11.272670419011883,149.34,721.0
