om,price,eps_yoy,rev_yoy,eps,advice,est_price,name,date,prev_eps_yoy,status,gm,prev_eps,prev_rev_yoy,expansion,symbol,prev_year,pe
N/A,46.7000007629,60.87,471.19,1.5,⚪ 中性觀察,124.05,友鋮,2026-03,-40.13,⚠️ 獲利稀釋,N/A,3.75,1.44,-410.32,7718.TWO,2025,5.646916658149939
9.53%,89.0,15.93,426.7,1.35,⚪ 中性觀察,116.7,聯德控股-KY,2026-03,-70.28,⚠️ 獲利稀釋,22.10%,1.98,10.44,-410.77,4912.TW,2025,11.439588688946015
12.04%,44.75,-37.04,374.73,0.17,❌ 暫避觀望,31.5,旭富,2026-03,-79.87,📉 獲利侵蝕,28.02%,0.9,-11.81,-411.77000000000004,4119.TW,2025,21.30952380952381
1.74%,49.5499992371,0.0,413.58,0.05,❌ 暫避觀望,6.6,中釉,2026-03,-42.42,📉 獲利侵蝕,21.38%,0.19,3.41,-413.58,1809.TW,2025,112.61363462977275
N/A,404.0,-14.45,400.46,5.15,⚪ 中性觀察,833.55,樺漢,2026-03,10.59,📉 獲利侵蝕,N/A,23.26,-2.8,-414.90999999999997,6414.TW,2025,7.2701097714594205
3.22%,25.5499992371,-47.17,368.77,0.28,⚪ 中性觀察,56.55,三商電,2026-03,6.99,📉 獲利侵蝕,16.95%,1.53,33.95,-415.94,2427.TW,2025,6.777188126551724
N/A,33.2000007629,-9.21,406.89,0.69,⚪ 中性觀察,90.9,欣高,2026-03,-14.34,📉 獲利侵蝕,N/A,2.45,-19.51,-416.09999999999997,9931.TW,2025,5.4785479806765665
10.49%,214.0,10.14,427.96,1.66,⚪ 中性觀察,241.95,光寶科,2026-03,28.09,⚠️ 獲利稀釋,21.72%,6.64,21.11,-417.82,2301.TW,2025,13.267203967761935
N/A,819.0,200.0,617.94,0.66,❌ 暫避觀望,140.85000000000002,邁科,2026-03,151.41,⚠️ 獲利稀釋,N/A,4.94,84.7,-417.94000000000005,6831.TW,2025,87.22044728434504
4.40%,67.3000030518,-56.67,361.34,0.27,⚪ 中性觀察,69.00000000000001,泰碩,2026-03,-40.47,📉 獲利侵蝕,21.43%,1.8,-3.54,-418.01,3338.TW,2025,14.630435446043478
N/A,22.1499996185,-109.23,311.42,-1.36,⚪ 數據不足,-198.90000000000003,廣錠,2026-03,-94.72,📉 獲利侵蝕,N/A,-5.16,-56.46,-420.65000000000003,6441.TWO,2025,0.0
-11.28%,66.5,105.59,527.37,0.1,⚪ 數據不足,-207.6,力士,2026-03,-124.23,🔄 轉虧為盈,25.62%,-5.26,10.31,-421.78,4923.TWO,2025,0.0
N/A,199.5,-34.44,387.41,0.59,❌ 暫避觀望,126.15,頎邦,2026-03,-32.79,📉 獲利侵蝕,N/A,3.74,5.49,-421.85,6147.TWO,2025,23.721759809750296
N/A,40.6500015259,166.0,589.15,1.0,❌ 暫避觀望,22.200000000000003,中鼎,2026-03,-20.92,⚠️ 獲利稀釋,N/A,1.91,-23.41,-423.15,9933.TW,2025,27.46621724722973
0.40%,137.0,-96.12,328.63,0.1,⚪ 中性觀察,210.6,神準,2026-03,27.76,📉 獲利侵蝕,14.36%,5.2,25.46,-424.75,3558.TWO,2025,9.75783475783476
N/A,22.5499992371,-56.0,370.49,0.66,⚪ 中性觀察,31.5,鉅明,2026-03,-48.36,📉 獲利侵蝕,N/A,1.42,7.97,-426.49,8928.TWO,2025,10.738094874809523
N/A,108.5,33.09,460.73,3.58,⚪ 中性觀察,237.0,泰金-KY,2026-03,-40.72,⚠️ 獲利稀釋,N/A,6.46,7.66,-427.64,6629.TWO,2025,6.867088607594936
-7.81%,10.5,25.0,453.18,-0.06,⚪ 數據不足,-31.050000000000004,地球,2026-03,-1011.11,⚠️ 獲利稀釋,11.27%,-0.82,-7.7,-428.18,1324.TW,2025,0.0
0.28%,47.5,-88.89,339.45,0.01,❌ 暫避觀望,18.6,同致,2026-03,-56.49,📉 獲利侵蝕,19.47%,0.67,-0.85,-428.34,3552.TWO,2025,38.306451612903224
N/A,27.1000003815,-29.41,399.05,0.12,❌ 暫避觀望,10.799999999999999,茂迪,2026-03,-77.05,📉 獲利侵蝕,N/A,0.14,-5.05,-428.46000000000004,6244.TWO,2025,37.63888941875
7.94%,69.9000015259,88.16,517.89,1.44,⚪ 中性觀察,160.5,炎洲流通,2026-03,36.94,⚠️ 獲利稀釋,25.09%,4.3,32.43,-429.73,3171.TWO,2025,6.532710422981308
7.74%,316.0,178.38,608.46,1.03,❌ 暫避觀望,48.75,雙鍵,2026-03,377.27,⚠️ 獲利稀釋,23.49%,1.22,5.46,-430.08000000000004,4764.TW,2025,97.23076923076923
2.26%,81.4000015259,379.17,809.72,1.15,❌ 暫避觀望,32.85,麗臺,2026-03,107.41,⚠️ 獲利稀釋,10.44%,0.43,5.42,-430.55,2465.TW,2025,37.168950468447484
N/A,189.5,-44.9,386.1,1.08,⚪ 中性觀察,320.1,銳澤,2026-03,27.67,📉 獲利侵蝕,N/A,8.72,31.42,-431.0,7703.TWO,2025,8.880037488284911
0.61%,58.7000007629,57.89,489.0,0.3,❌ 暫避觀望,23.249999999999996,台灣精材,2026-03,-44.12,⚠️ 獲利稀釋,19.12%,0.58,-0.57,-431.11,3467.TWO,2025,37.87096823412904
27.02%,26.0499992371,-185.71,246.43,-0.2,⚪ 數據不足,-4.199999999999999,宏易,2026-03,126.0,🏰 高護城河,52.20%,0.34,455.57,-432.14,4530.TWO,2025,0.0
N/A,126.5,32.35,464.7,0.45,❌ 暫避觀望,14.85,天二科技,2026-03,-21.88,⚠️ 獲利稀釋,N/A,0.5,12.86,-432.34999999999997,6834.TW,2025,127.77777777777779
N/A,19.6499996185,83.33,516.23,0.22,❌ 暫避觀望,7.95,信義,2026-03,-88.43,⚠️ 獲利稀釋,N/A,0.28,-10.36,-432.90000000000003,9940.TW,2025,37.07547097830189
N/A,89.0,0.0,433.32,1.01,⚪ 中性觀察,186.15,群電,2026-03,-37.65,📉 獲利侵蝕,N/A,5.2,-7.33,-433.32,6412.TW,2025,7.171635777598711
1.12%,7.3099999428,-60.0,373.47,0.02,⚪ 數據不足,-10.350000000000001,宏遠,2026-03,35.0,🔄 轉虧為盈,16.50%,-0.27,-9.38,-433.47,1460.TW,2025,0.0
N/A,112.0,-5.06,429.03,-2.7,⚪ 數據不足,-587.7,神盾,2026-03,-56.06,📉 獲利侵蝕,N/A,-17.51,11.11,-434.09,6462.TWO,2025,0.0
3.76%,23.1000003815,28.57,462.77,0.1,⚪ 數據不足,-40.650000000000006,台泥,2026-03,-203.45,🔄 轉虧為盈,18.49%,-1.6,-3.11,-434.2,1101.TW,2025,0.0
N/A,104.0,22.61,458.37,1.41,⚪ 中性觀察,198.15,振曜,2026-03,-10.28,⚠️ 獲利稀釋,N/A,6.46,15.03,-435.76,6143.TWO,2025,7.872823618470855
N/A,168.0,-190.48,246.42,-0.38,❌ 暫避觀望,20.400000000000002,達亞,2026-03,-64.17,📉 獲利侵蝕,N/A,0.67,19.58,-436.9,6762.TWO,2025,123.52941176470587
N/A,42.7999992371,0.0,438.27,2.09,⚪ 中性觀察,346.49999999999994,新潤,2026-03,38.72,📉 獲利侵蝕,N/A,7.81,3.72,-438.27,6186.TWO,2025,1.8528138197878792
N/A,25.5,-20.17,418.62,0.99,⚪ 中性觀察,139.8,潤泰新,2026-03,-35.22,📉 獲利侵蝕,N/A,3.93,23.56,-438.79,9945.TW,2025,2.736051502145923
6.72%,107.5,-8.57,430.95,2.0,⚪ 中性觀察,363.15000000000003,群光,2026-03,-27.23,📉 獲利侵蝕,16.76%,9.05,-5.73,-439.52,2385.TW,2025,4.440313919867823
N/A,52.7999992371,14.81,459.52,0.62,⚪ 中性觀察,85.95,欣泰,2026-03,-5.51,⚠️ 獲利稀釋,N/A,2.23,11.76,-444.71,8917.TWO,2025,9.214659552722512
N/A,34.25,240.0,685.01,0.35,⚪ 數據不足,-28.649999999999995,豪勉,2026-03,31.55,🔄 轉虧為盈,N/A,-1.15,4.45,-445.01,6218.TWO,2025,0.0
12.03%,111.5,-47.06,400.2,1.26,⚪ 中性觀察,368.09999999999997,卜蜂,2026-03,58.63,📉 獲利侵蝕,20.24%,10.39,1.7,-447.26,1215.TW,2025,4.543602281988591
N/A,38.0499992371,77.78,525.77,-0.02,❌ 暫避觀望,3.9000000000000004,安集,2026-03,102.99,⚠️ 獲利稀釋,N/A,0.02,-4.46,-447.99,6477.TW,2025,146.34615091192308
0.36%,58.2999992371,-77.78,370.58,0.06,⚪ 中性觀察,67.05,安心,2026-03,19.51,📉 獲利侵蝕,23.02%,2.45,0.27,-448.36,1259.TWO,2025,13.042505422170024
N/A,12.0,-258.33,190.19,-0.19,⚪ 數據不足,-50.25000000000001,合世,2026-03,-354.9,📉 獲利侵蝕,N/A,-1.3,-43.65,-448.52,1781.TWO,2025,0.0
15.72%,138.0,34.62,483.67,1.4,⚪ 中性觀察,161.54999999999998,超豐,2026-03,-1.82,⚠️ 獲利稀釋,19.91%,4.31,10.19,-449.05,2441.TW,2025,12.813370473537605
-68.47%,4.8800001144,38.46,488.62,-0.08,⚪ 數據不足,-10.5,唐鋒,2026-03,78.72,⚠️ 獲利稀釋,4.92%,-0.1,23.71,-450.16,4609.TWO,2025,0.0
-0.03%,27.8500003815,244.44,695.02,0.13,⚪ 中性觀察,32.25,永豐餘,2026-03,21.43,⚠️ 獲利稀釋,13.94%,1.19,-6.08,-450.58,1907.TW,2025,12.953488549534883
6.58%,0.0,-66.67,384.14,0.09,⚪ 數據不足,0.0,精剛,2026-03,-66.92,📉 獲利侵蝕,14.01%,0.44,-9.94,-450.81,1584.TWO,2025,0.0
N/A,53.5,-73.08,379.1,0.14,❌ 暫避觀望,4.950000000000002,加高,2026-03,-81.97,📉 獲利侵蝕,N/A,0.44,-2.15,-452.18,8182.TWO,2025,162.12121212121207
N/A,72.3000030518,-28.8,425.74,0.89,⚪ 中性觀察,209.39999999999998,鈺齊-KY,2026-03,11.23,📉 獲利侵蝕,N/A,6.05,18.36,-454.54,9802.TW,2025,5.17908331316619
4.98%,52.7999992371,-111.11,343.95,-0.01,❌ 暫避觀望,35.699999999999996,愛山林,2026-03,-77.63,📉 獲利侵蝕,20.31%,0.69,1.31,-455.06,2540.TW,2025,22.184873629033614
N/A,10.1000003815,100.0,555.34,0.02,❌ 暫避觀望,1.3499999999999999,正道,2026-03,-57.14,⚠️ 獲利稀釋,N/A,0.06,3.37,-455.34000000000003,1506.TW,2025,112.2222264611111
-45.05%,15.8000001907,-17.65,438.64,-0.6,⚪ 數據不足,-87.6,鑫創,2026-03,4.84,📉 獲利侵蝕,15.22%,-2.36,17.89,-456.28999999999996,3259.TWO,2025,0.0
-7.19%,64.9000015259,-100.0,357.06,0.0,⚪ 數據不足,-17.25,公準,2026-03,-143.4,📉 獲利侵蝕,9.34%,-0.46,-4.4,-457.06,3178.TWO,2025,0.0
30.89%,0.0,88.76,546.62,5.26,⚪ 數據不足,0.0,世紀風電,2026-03,34.92,⚠️ 獲利稀釋,35.24%,11.94,6.33,-457.86,2072.TW,2025,0.0
5.69%,75.8000030518,-39.72,418.46,0.85,⚪ 數據不足,-182.85,偉訓,2026-03,-272.65,🔄 轉虧為盈,19.78%,-7.93,51.16,-458.17999999999995,3032.TW,2025,0.0
5.94%,15.9499998093,91.67,550.29,0.24,❌ 暫避觀望,13.05,炎洲,2026-03,-79.17,⚠️ 獲利稀釋,15.11%,0.26,-16.46,-458.61999999999995,4306.TW,2025,18.33333311413793
2.64%,66.1999969482,-44.83,413.84,0.64,⚪ 中性觀察,150.29999999999998,IKKA-KY,2026-03,-33.62,📉 獲利侵蝕,16.71%,3.99,-8.12,-458.66999999999996,2250.TW,2025,6.60678612257485
0.97%,95.0,26.34,485.12,2.59,⚪ 中性觀察,330.0,冠星-KY,2026-03,346.24,⚠️ 獲利稀釋,15.60%,7.73,29.26,-458.78000000000003,4439.TW,2025,4.318181818181818
-25.62%,13.8500003815,-2.56,457.69,-0.4,⚪ 數據不足,-80.70000000000002,合富-KY,2026-03,-31900.0,📉 獲利侵蝕,5.44%,-3.18,-29.49,-460.25,4745.TWO,2025,0.0
N/A,48.7000007629,-47.37,412.91,0.4,⚪ 中性觀察,76.95,華宏,2026-03,-27.57,📉 獲利侵蝕,N/A,2.18,-5.0,-460.28000000000003,8240.TWO,2025,9.49317753662768
6.14%,14.5500001907,160.0,621.44,0.15,⚪ 數據不足,-3.4499999999999997,飛寶企業,2026-03,783.33,⚠️ 獲利稀釋,24.00%,0.53,114.77,-461.44000000000005,4413.TWO,2025,0.0
N/A,41.75,-225.0,237.04,-0.39,⚪ 數據不足,-10.95,錸寶,2026-03,-433.33,📉 獲利侵蝕,N/A,-0.55,54.84,-462.03999999999996,8104.TW,2025,0.0
N/A,142.0,193.55,655.65,4.55,⚪ 中性觀察,265.79999999999995,京晨科,2026-03,-8.41,⚠️ 獲利稀釋,N/A,9.58,-35.84,-462.09999999999997,6419.TWO,2025,8.013544018058692
7.61%,19.7999992371,-81.54,380.82,0.12,⚪ 中性觀察,71.55000000000001,力達-KY,2026-03,73.95,📉 獲利侵蝕,19.46%,2.07,-4.56,-462.36,4552.TW,2025,4.150943236289308
10.64%,38.2000007629,-200.0,263.06,-0.16,❌ 暫避觀望,15.449999999999998,金穎生技,2026-03,229.63,📉 獲利侵蝕,31.84%,0.7,29.92,-463.06,1796.TWO,2025,37.087379381456316
-1.85%,35.8499984741,8.11,471.93,0.4,⚪ 中性觀察,47.70000000000001,茂林-KY,2026-03,-67.32,⚠️ 獲利稀釋,14.61%,1.34,-22.97,-463.82,4935.TW,2025,11.273584425817607
N/A,223.5,34.79,501.43,5.23,⚪ 中性觀察,692.4000000000001,潤德,2026-03,30.07,⚠️ 獲利稀釋,N/A,19.42,22.91,-466.64,6881.TWO,2025,4.841854419410745
N/A,70.6999969482,34.72,501.36,-1.26,⚪ 數據不足,-271.8,益安,2026-03,21.08,⚠️ 獲利稀釋,N/A,-7.24,43.24,-466.64,6499.TWO,2025,0.0
N/A,46.25,-98.76,369.3,0.03,⚪ 中性觀察,151.95,威宏-KY,2026-03,-62.99,📉 獲利侵蝕,N/A,4.18,-2.85,-468.06,8442.TW,2025,4.565646594274432
0.14%,29.9500007629,-113.39,354.99,-0.19,⚪ 中性觀察,42.00000000000001,堤維西,2026-03,-61.33,📉 獲利侵蝕,15.03%,1.72,21.35,-468.38,1522.TW,2025,10.696428843892857
1.56%,21.2000007629,0.0,468.95,0.3,❌ 暫避觀望,12.900000000000002,星宇航空,2026-03,-79.55,📉 獲利侵蝕,13.18%,0.09,23.93,-468.95,2646.TW,2025,24.651163677790695
6.80%,27.2999992371,-33.8,435.2,0.48,⚪ 中性觀察,78.14999999999999,瑞智,2026-03,0.5,📉 獲利侵蝕,17.17%,2.05,-5.76,-469.0,4532.TW,2025,5.2399230781381965
9.36%,22.0499992371,21.74,492.5,0.85,⚪ 中性觀察,96.0,華航,2026-03,2.11,⚠️ 獲利稀釋,18.07%,2.42,2.58,-470.76,2610.TW,2025,3.445312380796875
N/A,153.5,109.52,580.84,1.76,⚪ 中性觀察,202.95000000000002,聚賢研發-創,2026-03,13.97,⚠️ 獲利稀釋,N/A,6.56,29.58,-471.32000000000005,7631.TW,2025,11.345158906134515
N/A,74.0999984741,-154.26,317.87,-0.51,⚪ 中性觀察,75.9,巨大,2026-03,-42.86,📉 獲利侵蝕,N/A,1.84,-15.47,-472.13,9921.TW,2025,14.644268473142292
-3.78%,0.0,-463.64,11.33,-0.45,⚪ 數據不足,0.0,泰宗,2026-03,-11.11,📉 獲利侵蝕,44.20%,0.32,2.84,-474.96999999999997,4169.TW,2025,0.0
N/A,1645.0,79.42,555.83,4.36,❌ 暫避觀望,444.75,台燿,2026-03,25.11,⚠️ 獲利稀釋,N/A,12.13,31.51,-476.41,6274.TWO,2025,55.48060708263069
6.52%,29.7999992371,166.67,643.82,0.1,⚪ 數據不足,-33.15,元創精密,2026-03,-92.45,🔄 轉虧為盈,22.32%,-1.02,-4.04,-477.1500000000001,3685.TWO,2025,0.0
N/A,66.9000015259,4.07,482.08,1.28,⚪ 中性觀察,77.1,堡達,2026-03,-31.61,⚠️ 獲利稀釋,N/A,2.51,3.51,-478.01,3537.TWO,2025,13.015564499202334
6.20%,37.7000007629,169.7,648.25,0.75,⚪ 數據不足,-101.55,及成,2026-03,-338.6,🔄 轉虧為盈,20.83%,-2.0,6.53,-478.55,3095.TWO,2025,0.0
-24.84%,11.5500001907,-83.33,395.45,0.03,⚪ 數據不足,-26.999999999999996,大宇,2026-03,42.76,🔄 轉虧為盈,6.55%,-0.87,-22.14,-478.78,1445.TW,2025,0.0
N/A,42.0999984741,67.92,547.95,-0.19,⚪ 數據不足,-89.85000000000001,光聚晶電,2026-03,-707.04,⚠️ 獲利稀釋,N/A,-4.63,46.15,-480.03000000000003,6111.TWO,2025,0.0
N/A,37.2999992371,-24.0,456.09,-0.62,⚪ 數據不足,-63.30000000000001,中揚光,2026-03,-3.35,📉 獲利侵蝕,N/A,-1.93,24.6,-480.09,6668.TW,2025,0.0
N/A,35.2000007629,-29.17,450.95,0.34,⚪ 數據不足,0.0,輝創,2026-03,11.54,📉 獲利侵蝕,N/A,2.9,-2.79,-480.12,6722.TW,2025,0.0
38.48%,274.5,90.0,570.19,1.33,❌ 暫避觀望,145.65,台特化,2026-03,60.92,⚠️ 獲利稀釋,48.92%,4.2,127.87,-480.19000000000005,4772.TWO,2025,28.269824922760037
N/A,44.9500007629,200.0,680.96,0.1,⚪ 數據不足,-15.0,越峰,2026-03,-142.47,🔄 轉虧為盈,N/A,-0.31,-0.85,-480.96000000000004,8121.TWO,2025,0.0
22.63%,13.3999996185,71.43,552.83,0.12,⚪ 中性觀察,16.65,昇陽,2026-03,-69.95,⚠️ 獲利稀釋,42.09%,0.58,-69.37,-481.40000000000003,3266.TW,2025,12.072071728378381
8.37%,49.0,6.15,487.77,0.69,⚪ 中性觀察,87.89999999999999,大甲,2026-03,14.36,⚠️ 獲利稀釋,20.63%,2.31,-2.98,-481.62,2221.TWO,2025,8.361774744027304
N/A,40.5999984741,326.09,809.17,1.96,⚪ 中性觀察,150.75,建國,2026-03,32.54,⚠️ 獲利稀釋,N/A,4.48,15.92,-483.08,5515.TW,2025,4.03980084319403
14.07%,925.0,124.6,607.83,12.61,⚪ 中性觀察,996.15,雙鴻,2026-03,33.98,⚠️ 獲利稀釋,26.37%,28.26,47.52,-483.23,3324.TWO,2025,13.928625207047132
-0.08%,91.6999969482,660.0,1143.71,0.28,❌ 暫避觀望,5.3999999999999995,中華化,2026-03,-92.0,⚠️ 獲利稀釋,11.85%,0.04,-5.46,-483.71000000000004,1727.TW,2025,254.722213745
N/A,25.2000007629,66.67,550.99,0.2,⚪ 數據不足,-3.9000000000000004,亞矽,2026-03,-92.31,🔄 轉虧為盈,N/A,-0.25,-10.01,-484.32,6113.TWO,2025,0.0
N/A,18.7999992371,26.83,512.11,0.52,⚪ 中性觀察,41.550000000000004,雙邦,2026-03,38.67,⚠️ 獲利稀釋,N/A,1.04,-1.7,-485.28000000000003,6506.TWO,2025,6.787003334693139
10.05%,35.7999992371,39.47,525.08,0.56,⚪ 中性觀察,108.9,亞泥,2026-03,-22.04,⚠️ 獲利稀釋,14.02%,3.0,-6.89,-485.61,1102.TW,2025,4.9311293715013775
-5.91%,20.6499996185,-31.82,454.78,-0.32,⚪ 數據不足,-80.54999999999998,翔耀,2026-03,-48.37,🏰 高護城河,51.08%,-2.38,15.52,-486.59999999999997,2438.TW,2025,0.0
N/A,37.5,-47.5,441.81,0.21,❌ 暫避觀望,3.0000000000000004,銘鈺,2026-03,-92.83,📉 獲利侵蝕,N/A,0.17,-0.35,-489.31,4545.TW,2025,187.49999999999997
N/A,565.0,101.52,592.06,1.33,❌ 暫避觀望,199.95000000000002,臻鼎-KY,2026-03,-33.96,⚠️ 獲利稀釋,N/A,6.91,6.33,-490.53999999999996,4958.TW,2025,42.38559639909977
-12.78%,53.0,-164.71,327.79,-0.11,⚪ 數據不足,-15.450000000000001,茂矽,2026-03,-184.48,📉 獲利侵蝕,9.49%,-0.49,7.56,-492.5,2342.TW,2025,0.0
N/A,157.0,56.44,549.29,1.58,⚪ 中性觀察,222.3,創泓科技,2026-03,24.26,⚠️ 獲利稀釋,N/A,6.33,45.1,-492.84999999999997,7714.TWO,2025,10.59379217273954
6.37%,474.0,40.83,536.0,1.69,❌ 暫避觀望,152.1,華新科,2026-03,-22.96,⚠️ 獲利稀釋,18.27%,4.74,4.91,-495.17,2492.TW,2025,46.74556213017752
N/A,13.3500003815,-46.67,448.77,-0.22,⚪ 數據不足,-59.10000000000001,百一,2026-03,-539.13,📉 獲利侵蝕,N/A,-1.47,-30.73,-495.44,6152.TW,2025,0.0
7.43%,192.0,-36.07,461.36,0.78,❌ 暫避觀望,130.5,凱美,2026-03,-18.02,📉 獲利侵蝕,19.39%,3.73,5.35,-497.43,2375.TW,2025,22.06896551724138
-4.89%,52.4000015259,-165.57,332.8,-0.4,❌ 暫避觀望,25.2,燿華,2026-03,-69.2,📉 獲利侵蝕,8.85%,0.68,-12.33,-498.37,2367.TW,2025,31.19047709875
N/A,523.0,96.19,597.93,2.06,❌ 暫避觀望,160.35000000000002,金居,2026-03,15.34,⚠️ 獲利稀釋,N/A,4.21,15.52,-501.73999999999995,8358.TWO,2025,48.92422825070158
-17.20%,18.5,50.0,553.55,0.12,⚪ 數據不足,-34.5,全域,2026-03,16.83,🔄 轉虧為盈,28.85%,-0.84,33.85,-503.54999999999995,3067.TWO,2025,0.0
N/A,142.0,-357.14,147.12,-0.96,⚪ 數據不足,-179.70000000000002,惠特,2026-03,2.97,📉 獲利侵蝕,N/A,-3.92,-3.41,-504.26,6706.TW,2025,0.0
N/A,19.5499992371,-300.0,204.72,-0.04,⚪ 中性觀察,79.64999999999999,華建,2026-03,4.12,📉 獲利侵蝕,N/A,2.03,4.0,-504.72,2530.TW,2025,3.6817324363653485
N/A,20.3999996185,-255.56,249.98,-0.42,⚪ 數據不足,-32.99999999999999,保銳,2026-03,53.52,📉 獲利侵蝕,N/A,-1.32,-16.31,-505.53999999999996,8093.TWO,2025,0.0
-2.95%,34.4000015259,-231.43,274.14,-0.92,⚪ 數據不足,-20.55,進泰電子,2026-03,-94.87,📉 獲利侵蝕,20.16%,0.04,5.68,-505.57,3465.TWO,2025,0.0
12.02%,21.3500003815,-32.2,473.59,0.4,⚪ 中性觀察,78.89999999999999,美亞,2026-03,-31.07,📉 獲利侵蝕,19.71%,2.13,-9.51,-505.78999999999996,2020.TW,2025,4.058935433745247
N/A,35.5499992371,45.83,551.88,0.35,❌ 暫避觀望,32.7,信音,2026-03,-27.08,⚠️ 獲利稀釋,N/A,0.71,7.41,-506.05,6126.TWO,2025,16.307339099587157
N/A,39.3499984741,43.33,550.47,0.43,❌ 暫避觀望,27.15,百徽,2026-03,38.78,⚠️ 獲利稀釋,N/A,0.7,19.41,-507.14000000000004,6259.TWO,2025,21.740330648674036
-3.62%,197.0,-86.36,422.36,0.15,❌ 暫避觀望,54.75,新日興,2026-03,-76.51,📉 獲利侵蝕,11.53%,1.63,-19.54,-508.72,3376.TW,2025,53.97260273972603
N/A,1260.0,146.33,655.2,12.76,❌ 暫避觀望,1104.8999999999999,聖暉*,2026-03,34.76,⚠️ 獲利稀釋,N/A,28.42,37.11,-508.87,5536.TWO,2025,17.105620418137388
6.27%,79.6999969482,27.66,536.75,1.2,⚪ 中性觀察,154.5,崇越電,2026-03,1.47,⚠️ 獲利稀釋,17.90%,4.15,-2.69,-509.09,3388.TWO,2025,7.73786378137864
N/A,75.0,-37.4,472.22,1.54,⚪ 中性觀察,404.7,東科-KY,2026-03,-18.0,📉 獲利侵蝕,N/A,10.26,-11.01,-509.62,5225.TW,2025,2.7798369162342476
9.94%,625.0,85.38,597.64,3.24,❌ 暫避觀望,331.20000000000005,日月光投控,2026-03,24.18,⚠️ 獲利稀釋,19.52%,9.37,8.39,-512.26,3711.TW,2025,28.306159420289852
7.32%,15.9499998093,-50.0,462.52,0.05,❌ 暫避觀望,11.55,東泥,2026-03,-40.98,📉 獲利侵蝕,15.28%,0.36,-0.74,-512.52,1110.TW,2025,20.714285466623377
N/A,64.0,-17.29,495.54,1.1,⚪ 中性觀察,189.14999999999998,中聯資源,2026-03,6.44,📉 獲利侵蝕,N/A,4.96,5.27,-512.83,9930.TW,2025,5.075337034099921
N/A,54.5999984741,-69.56,443.62,1.33,⚪ 中性觀察,198.75,明安,2026-03,-10.24,📉 獲利侵蝕,N/A,6.18,8.55,-513.1800000000001,8938.TWO,2025,4.120754601818867
-2.23%,12.8500003815,100.0,613.22,0.02,⚪ 數據不足,-13.499999999999998,錸德,2026-03,-614.29,🔄 轉虧為盈,17.24%,-0.36,3.15,-513.22,2349.TW,2025,0.0
17.13%,23.8500003815,611.76,1125.85,1.21,⚪ 中性觀察,109.95,國建,2026-03,108.09,⚠️ 獲利稀釋,26.51%,2.83,1.8,-514.0899999999999,2501.TW,2025,3.253751757366985
-24.14%,57.0,-390.48,124.94,-1.09,⚪ 數據不足,-82.95,華廣,2026-03,-28.85,📉 獲利侵蝕,39.56%,-2.68,-4.92,-515.4200000000001,4737.TW,2025,0.0
N/A,50.0999984741,285.29,801.37,2.63,⚪ 中性觀察,663.5999999999999,全心投控,2026-03,-52.17,⚠️ 獲利稀釋,N/A,16.94,-28.92,-516.0799999999999,2718.TWO,2025,1.1324592783476493
N/A,27.7000007629,-116.36,400.36,-0.09,❌ 暫避觀望,9.9,松上,2026-03,-77.39,📉 獲利侵蝕,N/A,0.45,13.67,-516.72,6156.TWO,2025,41.96969812560606
1.17%,34.4000015259,-20.0,497.83,0.2,❌ 暫避觀望,28.05,佳世達,2026-03,-35.71,📉 獲利侵蝕,17.06%,0.64,3.09,-517.8299999999999,2352.TW,2025,18.395722741122995
N/A,51.9000015259,-10.62,507.51,1.03,⚪ 中性觀察,172.05,擎邦,2026-03,7.03,📉 獲利侵蝕,N/A,4.78,1.36,-518.13,6122.TWO,2025,4.5248475611072365
N/A,160.0,-100.0,418.23,0.0,⚪ 數據不足,-0.75,合晶,2026-03,800.0,📉 獲利侵蝕,N/A,0.09,12.57,-518.23,6182.TWO,2025,0.0
-5.24%,21.75,-25.0,493.9,0.18,❌ 暫避觀望,10.649999999999999,昱捷,2026-03,-9.38,📉 獲利侵蝕,12.15%,0.29,-42.44,-518.9,3232.TWO,2025,30.63380281690141
N/A,38.2000007629,-4.76,515.64,0.2,❌ 暫避觀望,23.999999999999996,達方,2026-03,-76.92,📉 獲利侵蝕,N/A,0.51,15.55,-520.4,8163.TW,2025,23.8750004768125
N/A,254.0,115.71,638.03,0.11,⚪ 數據不足,-65.1,中探針,2026-03,39.69,🔄 轉虧為盈,N/A,-1.65,19.12,-522.3199999999999,6217.TWO,2025,0.0
18.00%,86.8000030518,122.67,646.16,1.67,⚪ 中性觀察,124.95,美琪瑪,2026-03,-10.42,⚠️ 獲利稀釋,25.58%,3.01,19.28,-523.49,4721.TWO,2025,10.420168433589437
N/A,27.5,-600.0,-74.28,-0.15,⚪ 中性觀察,156.9,昇益,2026-03,-40.65,🌑 雙重衰退,N/A,3.46,-43.58,-525.72,5455.TWO,2025,2.62906309751434
-9.47%,17.5,13.33,540.72,0.17,⚪ 數據不足,-27.9,聚隆,2026-03,-864.29,🔄 轉虧為盈,0.54%,-1.07,-11.5,-527.39,1466.TW,2025,0.0
-8.17%,42.2999992371,-188.06,339.33,-0.59,❌ 暫避觀望,16.35,大眾控,2026-03,-445.45,📉 獲利侵蝕,15.03%,-0.38,-24.95,-527.39,3701.TW,2025,38.807338749633026
