prev_eps,advice,om,status,symbol,eps_yoy,prev_rev_yoy,name,expansion,gm,prev_eps_yoy,pe,price,est_price,eps,rev_yoy,date,prev_year
0.34,⚠️ 追價風險,-1.48%,🚀 利潤擴張,2926.TWO,100.0,2.58,誠品生活,98.16,40.82%,241.67,28.267717736929136,35.9000015259,19.05,0.54,1.84,2025-12,2025
1.32,💎 強力關注,7.07%,🚀 利潤擴張,1541.TW,118.87,28.08,錩泰,97.42,19.55%,41.94,4.657534159474886,20.3999996185,65.7,2.32,21.45,2025-12,2025
0.47,💎 強力關注,0.24%,🚀 利潤擴張,2380.TW,110.31,9.38,虹光,96.7,24.41%,133.57,2.9587627686082474,5.7399997711,29.099999999999998,0.72,13.61,2025-12,2025
0.09,⚪ 數據不足,N/A,🚀 利潤擴張,4971.TWO,146.97,54.63,IET-KY,96.47999999999999,N/A,103.17,0.0,765.0,-7.0500000000000025,1.65,50.49,2025-12,2025
0.34,⚪ 數據不足,N/A,🚀 利潤擴張,5516.TWO,104.43,7.31,雙喜,96.02000000000001,N/A,116.43,0.0,10.25,-7.35,0.16,8.41,2025-12,2025
0.37,⚠️ 追價風險,-9.15%,🚀 利潤擴張,3363.TWO,134.04,49.52,上詮,95.32,12.43%,317.65,1246.4788732394366,885.0,10.65,0.16,38.72,2025-12,2025
10.13,⚠️ 追價風險,N/A,🚀 利潤擴張,6739.TWO,191.99,94.38,竹陞科技,95.30000000000001,N/A,167.2,39.20438166618622,1360.0,520.3499999999999,16.13,96.69,2025-12,2025
0.13,⚠️ 追價風險,N/A,🚀 利潤擴張,6125.TWO,118.18,15.42,廣運,94.49000000000001,N/A,123.21,220.64516621258062,68.4000015259,4.65,0.1,23.69,2025-12,2025
4.47,💎 強力關注,12.64%,🚀 利潤擴張,3687.TWO,100.43,5.19,歐買尬,94.30000000000001,39.69%,151.12,6.327683328455743,67.1999969482,159.3,4.67,6.13,2025-12,2025
0.05,⚪ 數據不足,-2853.40%,🏰 高護城河,1453.TW,100.0,4.56,大將,92.73,912.85%,-58.33,0.0,11.3500003815,-2.1,0.04,7.27,2025-12,2025
-1.67,⚪ 數據不足,-77.27%,🧐 疑業外收益,4154.TWO,57.28,-47.71,樂威科-KY,92.59,33.80%,41.15,0.0,13.6000003815,-84.00000000000001,-1.82,-35.31,2025-12,2025
0.07,⚪ 中性觀察,-7.49%,🧐 疑業外收益,2390.TW,88.8,2.22,云辰,91.99,19.09%,107.29,16.935483870967744,10.5,9.3,-0.14,-3.19,2025-12,2025
8.86,⚪ 數據不足,N/A,🚀 利潤擴張,7822.TW,279.4,255.72,倍利科,91.57999999999998,N/A,914.94,0.0,0.0,0.0,14.04,187.82,2025-12,2025
-0.98,⚪ 數據不足,N/A,🧐 疑業外收益,6674.TW,54.88,-30.23,鋐寶科技,91.41,N/A,33.79,0.0,18.4500007629,-48.75,-1.13,-36.53,2025-12,2025
-0.22,⚪ 數據不足,N/A,🚀 利潤擴張,8092.TWO,100.0,9.78,建暐,91.19,N/A,-83.33,0.0,17.8999996185,-15.0,0.0,8.81,2025-12,2025
21.67,⚠️ 追價風險,34.82%,🏰 高護城河,2360.TW,122.05,26.76,致茂,91.0,60.80%,141.3,39.01982206961136,2500.0,961.0500000000001,27.7,31.05,2025-12,2025
-0.45,⚪ 數據不足,16.76%,🔄 轉虧為盈,2705.TW,89.13,-0.65,六福,90.6,39.55%,-309.09,0.0,15.0500001907,-1.9500000000000004,0.87,-1.47,2025-12,2025
0.78,⚪ 中性觀察,N/A,🚀 利潤擴張,6931.TW,104.41,13.6,青松健康,90.25,N/A,75.0,16.46090534979424,40.0,36.45,1.39,14.16,2025-12,2025
-0.14,⚪ 數據不足,N/A,🧐 疑業外收益,5608.TW,81.16,-9.27,四維航,90.0,N/A,51.72,0.0,14.6499996185,-9.6,-0.13,-8.84,2025-12,2025
-0.63,⚪ 數據不足,-63.16%,🧐 疑業外收益,3576.TW,41.22,-42.1,聯合再生,88.55,-18.77%,46.61,0.0,18.8999996185,-28.200000000000003,-0.77,-47.33,2025-12,2025
2.25,💎 強力關注,N/A,🧐 疑業外收益,6532.TWO,81.39,-3.06,瑞耘,87.6,N/A,-16.97,8.285243198680957,100.5,181.95,7.31,-6.21,2025-12,2025
-0.45,⚪ 數據不足,N/A,🔄 轉虧為盈,4991.TWO,107.11,18.29,環宇-KY,81.68,N/A,73.81,0.0,870.0,-23.549999999999997,0.15,25.43,2025-12,2025
-2.52,⚪ 數據不足,-45.63%,🧐 疑業外收益,2740.TWO,35.27,-40.76,華軒,81.01,41.62%,-18.72,0.0,35.8499984741,-125.25,-3.19,-45.74,2025-12,2025
-0.53,⚪ 數據不足,0.98%,🧐 疑業外收益,1528.TW,56.79,-21.6,恩德,80.62,31.45%,5.36,0.0,25.9500007629,-21.599999999999998,-0.35,-23.83,2025-12,2025
12.0,✅ 穩健價值,N/A,🧐 疑業外收益,6196.TW,65.55,-19.07,帆宣,80.56,N/A,63.11,13.221844787039458,506.0,574.05,15.5,-15.01,2025-12,2025
0.02,⚪ 數據不足,-1.47%,🚀 利潤擴張,2022.TW,95.92,13.61,聚亨,79.21000000000001,7.21%,116.67,0.0,7.8499999046,-0.6,-0.02,16.71,2025-12,2025
-0.17,⚪ 數據不足,N/A,🚀 利潤擴張,5498.TWO,100.0,14.85,凱崴,78.95,N/A,-21.43,0.0,70.3000030518,-7.05,0.0,21.05,2025-12,2025
1.72,💎 強力關注,7.61%,🧐 疑業外收益,4552.TW,73.95,-2.45,力達-KY,78.51,19.46%,84.95,3.773584905660377,20.0,79.50000000000001,2.07,-4.56,2025-12,2025
13.28,⚪ 中性觀察,29.84%,🏰 高護城河,3563.TW,186.23,173.02,牧德,77.88999999999999,59.86%,362.45,20.356816102470265,890.0,655.8,15.8,108.34,2025-12,2025
-0.77,⚪ 數據不足,-34.07%,🧐 疑業外收益,3205.TWO,51.01,-12.38,佰研,77.02,15.21%,54.03,0.0,53.2999992371,-44.24999999999999,-0.92,-26.01,2025-12,2025
-1.49,⚪ 數據不足,-404.30%,🧐 疑業外收益,3523.TWO,34.68,-43.41,迎輝,76.84,-184.95%,2.61,0.0,12.0,-65.85,-1.45,-42.16,2025-12,2025
-0.9,⚪ 數據不足,17.10%,🔄 轉虧為盈,3498.TWO,120.0,36.24,陽程,76.57,41.15%,58.96,0.0,155.0,-32.55,0.48,43.43,2025-12,2025
-0.14,⚪ 數據不足,-68.62%,🧐 疑業外收益,3625.TWO,56.82,-22.91,西勝,75.48,-3.42%,86.73,0.0,14.5,-16.200000000000003,-0.6,-18.66,2025-12,2025
-0.37,⚪ 數據不足,N/A,🔄 轉虧為盈,6654.TWO,100.49,28.6,天正國際,74.38,N/A,76.26,0.0,116.0,-44.699999999999996,0.01,26.11,2025-12,2025
-1.08,⚪ 數據不足,-1.35%,🚀 利潤擴張,4540.TW,85.65,7.47,全球傳動,74.10000000000001,16.55%,69.01,0.0,71.8000030518,-40.5,-0.66,11.55,2025-12,2025
0.68,✅ 穩健價值,-6.13%,🧐 疑業外收益,2483.TW,71.43,-1.32,百容,73.91000000000001,8.90%,44.68,13.87096733177419,25.7999992371,27.900000000000006,0.6,-2.48,2025-12,2025
-2.01,⚪ 數據不足,N/A,🚀 利潤擴張,7823.TW,96.29,19.21,奧義賽博-KY創,73.57000000000001,N/A,98.92,0.0,100.5,0.0,-1.49,22.72,2025-12,2025
13.31,💎 強力關注,5.55%,🚀 利潤擴張,2731.TW,78.29,3.94,雄獅,72.29,16.93%,76.53,3.8286235186873294,168.0,658.1999999999999,17.49,6.0,2025-12,2025
-0.04,⚪ 數據不足,-4.90%,🧐 疑業外收益,1440.TW,55.88,-15.52,南紡,71.99000000000001,7.45%,69.23,0.0,11.6999998093,-4.2,-0.15,-16.11,2025-12,2025
0.5,⚠️ 追價風險,N/A,🧐 疑業外收益,6505.TW,65.08,-6.34,台塑化,70.75,N/A,2.04,32.22222172359477,49.2999992371,22.950000000000003,1.04,-5.67,2025-12,2025
5.37,✅ 穩健價值,55.59%,🏰 高護城河,2451.TW,140.33,36.15,創見,70.49000000000001,61.62%,22.99,15.021357380161364,316.5,316.05000000000007,12.98,69.84,2025-12,2025
0.29,⚠️ 追價風險,N/A,🧐 疑業外收益,5398.TWO,66.67,1.05,慕康生醫,70.29,N/A,20.83,27.8688524590164,17.0,9.149999999999999,0.35,-3.62,2025-12,2025
-0.23,⚪ 數據不足,-14.24%,🚀 利潤擴張,3623.TWO,82.8,9.39,富晶通,70.11,-4.80%,65.67,0.0,23.5,-16.950000000000003,-0.16,12.69,2025-12,2025
2.98,⚠️ 追價風險,N/A,🚀 利潤擴張,6213.TW,82.74,11.37,聯茂,70.08,N/A,78.92,27.01771653543307,274.5,152.4,4.16,12.66,2025-12,2025
-0.45,⚪ 數據不足,N/A,🧐 疑業外收益,8093.TWO,53.52,-27.43,保銳,69.83,N/A,79.91,0.0,18.2000007629,-22.65,-1.32,-16.31,2025-12,2025
-0.38,⚪ 數據不足,N/A,🚀 利潤擴張,6241.TWO,74.6,11.68,鑫永洋,69.53999999999999,N/A,-642.86,0.0,10.3500003815,-13.649999999999999,-0.16,5.06,2025-12,2025
-0.71,⚪ 數據不足,-86.00%,🧐 疑業外收益,2924.TWO,10.0,-73.69,宏太-KY,69.25999999999999,15.04%,31.73,0.0,15.1999998093,-38.85,-1.17,-59.26,2025-12,2025
-0.25,⚪ 數據不足,N/A,🧐 疑業外收益,6616.TWO,55.88,-12.86,特昇-KY,67.61,N/A,83.78,0.0,9.6700000763,-11.850000000000001,-0.61,-11.73,2025-12,2025
8.22,💎 強力關注,18.21%,🧐 疑業外收益,3152.TWO,51.69,-12.47,璟德,67.3,44.03%,77.54,7.729007633587785,202.5,393.00000000000006,9.42,-15.61,2025-12,2025
32.49,⚪ 中性觀察,18.37%,🚀 利潤擴張,3665.TW,98.71,29.74,貿聯-KY,66.97,31.93%,107.49,21.267605633802816,2265.0,1597.5,46.57,31.74,2025-12,2025
3.14,⚪ 數據不足,N/A,🚀 利潤擴張,6831.TW,151.41,86.86,邁科,66.71,N/A,161.67,0.0,0.0,0.0,4.94,84.7,2025-12,2025
-0.34,⚪ 數據不足,N/A,🧐 疑業外收益,8277.TWO,48.61,1.19,商丞,65.59,N/A,33.33,0.0,7.0799999237,-15.15,-0.37,-16.98,2025-12,2025
-0.33,⚪ 數據不足,4.79%,🧐 疑業外收益,1802.TW,62.96,-0.78,台玻,65.33,13.67%,36.54,0.0,72.1999969482,-16.349999999999998,-0.2,-2.37,2025-12,2025
2.08,💎 強力關注,14.07%,🚀 利潤擴張,2027.TW,77.93,11.96,大成鋼,65.30000000000001,25.55%,98.94,6.153273582455357,41.3499984741,100.8,2.88,12.63,2025-12,2025
1.42,💎 強力關注,10.29%,🧐 疑業外收益,2614.TW,60.48,-5.03,東森,65.27,34.49%,118.46,3.997797272797357,18.1499996185,68.1,1.99,-4.79,2025-12,2025
-1.9,⚪ 數據不足,N/A,🧐 疑業外收益,5543.TWO,54.46,-12.8,桓鼎-KY,65.14,N/A,-950.0,0.0,29.9500007629,-88.8,-2.52,-10.68,2025-12,2025
-0.56,⚪ 數據不足,4.68%,🚀 利潤擴張,4807.TW,84.62,32.17,日成-KY,65.02000000000001,18.47%,74.07,0.0,23.3500003815,-32.699999999999996,-0.24,19.6,2025-12,2025
-0.56,⚪ 數據不足,-24.84%,🧐 疑業外收益,1445.TW,42.76,-25.71,大宇,64.9,6.55%,-366.67,0.0,11.5500001907,-24.750000000000004,-0.87,-22.14,2025-12,2025
-0.57,⚪ 數據不足,-1090.16%,🏰 高護城河,4529.TWO,42.64,-22.27,淳紳,64.78,59.04%,46.23,0.0,5.0799999237,-28.05,-0.74,-22.14,2025-12,2025
-0.91,⚪ 數據不足,N/A,🚀 利潤擴張,5228.TWO,90.52,18.69,鈺鎧,64.66999999999999,N/A,50.27,0.0,54.9000015259,-24.750000000000004,-0.2,25.85,2025-12,2025
0.52,✅ 穩健價值,23.50%,🏰 高護城河,4166.TWO,79.17,6.08,友霖,64.65,60.10%,11.63,12.11734693877551,23.75,29.4,0.9,14.52,2025-12,2025
1.69,⚠️ 追價風險,N/A,🚀 利潤擴張,8021.TW,88.97,18.57,尖點,64.43,N/A,52.25,81.2062937062937,464.5,85.8,2.75,24.54,2025-12,2025
-1.99,⚪ 數據不足,N/A,🧐 疑業外收益,6141.TW,42.24,-25.86,柏承,63.85,N/A,66.78,0.0,35.75,-122.25,-4.65,-21.61,2025-12,2025
3.51,💎 強力關注,5.06%,🚀 利潤擴張,3605.TW,74.89,15.04,宏致,63.75,26.65%,133.33,7.249334245625555,81.6999969482,169.04999999999998,4.35,11.14,2025-12,2025
1.08,⚠️ 追價風險,N/A,🚀 利潤擴張,5432.TWO,69.12,-4.49,新門,63.02,N/A,6.93,34.91271820448878,140.0,60.15,2.3,6.1,2025-12,2025
1.45,⚪ 中性觀察,3.76%,🚀 利潤擴張,2436.TW,78.06,17.04,偉詮電,62.74,30.84%,17.59,16.244897647775513,79.5999984741,73.49999999999999,3.02,15.32,2025-12,2025
0.25,⚪ 中性觀察,5.22%,🚀 利潤擴張,2033.TW,84.21,24.94,佳大,62.559999999999995,14.21%,73.33,17.70114898678161,15.3999996185,13.05,0.35,21.65,2025-12,2025
-0.95,⚪ 數據不足,-391.42%,🧐 疑業外收益,1340.TW,50.57,-7.48,勝悅-KY,62.519999999999996,-118.96%,59.05,0.0,5.3000001907,-67.8,-2.61,-11.95,2025-12,2025
21.73,⚠️ 追價風險,N/A,🚀 利潤擴張,6510.TWO,95.56,55.92,精測,62.230000000000004,N/A,279.9,47.29261875086553,3415.0,1083.15,30.41,33.33,2025-12,2025
-0.16,⚪ 數據不足,N/A,🔄 轉虧為盈,8064.TWO,72.15,-10.02,東捷,61.900000000000006,N/A,-130.19,0.0,149.0,-4.049999999999999,1.36,10.25,2025-12,2025
5.69,💎 強力關注,N/A,🚀 利潤擴張,8462.TW,79.87,17.64,柏文,61.470000000000006,N/A,91.16,7.083549558899844,136.5,289.05,8.49,18.4,2025-12,2025
-0.73,⚪ 數據不足,N/A,🧐 疑業外收益,5364.TWO,35.29,-12.89,力麗店,61.36,N/A,44.7,0.0,8.6899995804,-36.449999999999996,-0.77,-26.07,2025-12,2025
0.88,💎 強力關注,N/A,🚀 利潤擴張,6270.TWO,66.15,6.53,倍微,61.290000000000006,N/A,300.0,10.7400001526,26.8500003815,37.5,1.08,4.86,2025-12,2025
0.04,⚪ 數據不足,N/A,🚀 利潤擴張,6168.TW,66.67,5.91,宏齊,61.07,N/A,-42.86,0.0,28.5,-1.3010426069826053e-16,0.05,5.6,2025-12,2025
4.08,⚪ 數據不足,N/A,🚀 利潤擴張,6574.TWO,66.34,5.78,霈方,59.830000000000005,N/A,53.96,0.0,0.0,0.0,6.82,6.51,2025-12,2025
-0.26,⚪ 數據不足,0.66%,🧐 疑業外收益,2440.TW,46.51,-9.7,太空梭,58.94,4.12%,-136.36,0.0,17.7999992371,-10.35,-0.23,-12.43,2025-12,2025
-0.33,⚪ 數據不足,N/A,🚀 利潤擴張,8201.TW,60.23,-7.02,無敵,58.809999999999995,N/A,53.52,0.0,13.3500003815,-16.8,-0.35,1.42,2025-12,2025
-1.33,⚪ 數據不足,2.18%,🧐 疑業外收益,2485.TW,57.52,-24.95,兆赫,57.57,15.28%,11.92,0.0,74.5999984741,-62.699999999999996,-0.96,-0.05,2025-12,2025
-1.02,⚪ 數據不足,-15.57%,🧐 疑業外收益,4304.TWO,47.45,-6.96,勝昱,57.160000000000004,5.19%,-14.61,0.0,27.1499996185,-52.8,-1.16,-9.71,2025-12,2025
7.94,💎 強力關注,12.03%,🚀 利潤擴張,1215.TW,58.63,1.07,卜蜂,56.93,20.24%,85.95,5.553390491036633,142.5,384.9,10.39,1.7,2025-12,2025
0.23,⚪ 中性觀察,-362.94%,🌑 雙重衰退,3308.TW,-32.0,-92.54,聯德,56.36,23.48%,-68.06,18.454544760999998,20.2999992371,16.5,0.68,-88.36,2025-12,2025
3.11,⚠️ 追價風險,N/A,🚀 利潤擴張,6584.TWO,82.47,23.53,南俊國際,56.05,N/A,42.52,63.77079482439926,690.0,162.3,5.59,26.42,2025-12,2025
0.7,💎 強力關注,N/A,🧐 疑業外收益,6026.TWO,54.95,-23.52,福邦證,55.6,N/A,-30.0,6.176470588235294,15.75,38.25,1.72,-0.65,2025-12,2025
1.37,💎 強力關注,12.75%,🚀 利潤擴張,2415.TW,58.77,-1.03,錩新,55.370000000000005,25.38%,55.68,6.476997578692494,26.75,61.949999999999996,1.81,3.4,2025-12,2025
-0.06,⚪ 數據不足,-68.47%,🚀 利潤擴張,4609.TWO,78.72,22.29,唐鋒,55.01,4.92%,78.57,0.0,5.75,-11.25,-0.1,23.71,2025-12,2025
0.12,⚠️ 追價風險,2.47%,🧐 疑業外收益,4711.TWO,50.0,-6.49,永純,54.5,14.61%,500.0,58.44827849275861,16.9500007629,4.3500000000000005,0.15,-4.5,2025-12,2025
1.37,⚠️ 追價風險,N/A,🚀 利潤擴張,4968.TW,56.47,1.01,立積,54.23,N/A,44.21,27.86885245901639,119.0,64.05000000000001,2.66,2.24,2025-12,2025
-0.56,⚪ 數據不足,-3.51%,🧐 疑業外收益,1313.TW,32.76,-20.09,聯成,52.61,1.59%,63.82,0.0,10.4499998093,-33.6,-1.17,-19.85,2025-12,2025
-0.11,⚪ 數據不足,N/A,🧐 疑業外收益,8921.TWO,52.17,0.3,沈氏,52.190000000000005,N/A,21.43,0.0,18.5,-10.200000000000001,-0.11,-0.02,2025-12,2025
-0.8,⚪ 數據不足,8.42%,🏰 高護城河,2417.TW,54.55,-1.52,圓剛,51.86,56.31%,-144.44,0.0,51.0,-31.8,-0.19,2.69,2025-12,2025
1.65,✅ 穩健價值,13.25%,🏰 高護城河,1760.TW,53.1,0.67,寶齡富錦,51.440000000000005,52.35%,54.21,12.1931586467002,60.5999984741,74.55000000000001,2.22,1.66,2025-12,2025
0.88,💎 強力關注,N/A,🚀 利潤擴張,5276.TWO,54.05,10.12,達輝-KY,50.919999999999995,N/A,46.67,6.683673339625851,19.6499996185,44.1,1.14,3.13,2025-12,2025
-0.46,⚪ 數據不足,N/A,🚀 利潤擴張,8489.TWO,55.83,-3.97,三貝德,50.8,N/A,60.71,0.0,23.4500007629,-27.450000000000003,-0.76,5.03,2025-12,2025
-0.19,⚪ 數據不足,N/A,🧐 疑業外收益,9929.TW,50.0,-3.83,秋雨,50.73,N/A,-5.56,0.0,11.8500003815,-7.95,-0.07,-0.73,2025-12,2025
-0.6,⚪ 數據不足,-1.87%,🚀 利潤擴張,2241.TW,64.65,-2.54,艾姆勒,50.63000000000001,14.37%,47.37,0.0,36.9500007629,-28.349999999999994,-0.7,14.02,2025-12,2025
1.86,💎 強力關注,N/A,🧐 疑業外收益,8926.TW,32.43,-13.81,台汽電,49.08,N/A,40.91,10.61823754995363,68.6999969482,97.05000000000001,2.45,-16.65,2025-12,2025
-0.69,⚪ 數據不足,-3.96%,🚀 利潤擴張,3550.TW,51.74,6.33,聯穎,48.510000000000005,15.39%,36.7,0.0,20.3999996185,-40.49999999999999,-1.18,3.23,2025-12,2025
1.62,💎 強力關注,N/A,🧐 疑業外收益,8112.TW,43.32,-16.18,至上,47.74,N/A,-50.61,11.077128065398938,83.3000030518,112.8,5.02,-4.42,2025-12,2025
-0.45,⚪ 數據不足,N/A,🚀 利潤擴張,8040.TWO,49.15,7.0,九暘,46.5,N/A,48.28,0.0,118.0,-21.750000000000004,-0.6,2.65,2025-12,2025
-0.41,⚪ 數據不足,-377.43%,🏰 高護城河,3115.TWO,57.53,84.76,富榮綱,45.28,100.00%,26.09,0.0,7.9200000763,-21.299999999999997,-0.44,12.25,2025-12,2025
-0.11,⚪ 數據不足,-98.59%,🧐 疑業外收益,2254.TW,20.75,-11.14,巨鎧精密-創,45.260000000000005,-21.68%,84.06,0.0,59.2000007629,-9.6,-0.84,-24.51,2025-12,2025
0.99,💎 強力關注,17.54%,🚀 利潤擴張,4541.TWO,61.11,14.71,晟田,45.05,25.49%,65.0,11.856368563685638,43.75,55.349999999999994,2.03,16.06,2025-12,2025
-0.24,⚪ 數據不足,-21.05%,🚀 利潤擴張,3057.TW,46.34,-0.45,喬鼎,44.480000000000004,29.42%,70.73,0.0,20.0,-1.9500000000000017,-0.88,1.86,2025-12,2025
-0.27,⚪ 數據不足,1.12%,🧐 疑業外收益,1460.TW,35.0,-5.8,宏遠,44.38,16.50%,33.33,0.0,6.9499998093,-9.9,-0.27,-9.38,2025-12,2025
0.89,⚪ 中性觀察,2.16%,🚀 利潤擴張,2630.TW,49.25,4.46,亞航,44.36,8.38%,64.81,16.279069767441857,42.0,38.70000000000001,1.0,4.89,2025-12,2025
-0.28,⚪ 數據不足,N/A,🧐 疑業外收益,6144.TWO,36.84,-11.26,得利影,44.080000000000005,N/A,-12.0,0.0,14.6000003815,-15.3,-0.36,-7.24,2025-12,2025
17.33,✅ 穩健價值,N/A,🚀 利潤擴張,6139.TW,63.03,-5.05,亞翔,43.99,N/A,33.18,14.165666266506602,826.0,874.6500000000001,30.51,19.04,2025-12,2025
-0.46,⚪ 數據不足,N/A,🚀 利潤擴張,6116.TW,58.56,22.03,彩晶,43.78,N/A,65.89,0.0,13.6499996185,-30.6,-0.75,14.78,2025-12,2025
2.63,💎 強力關注,N/A,🧐 疑業外收益,6666.TW,42.35,-3.85,羅麗芬-KY,43.550000000000004,N/A,34.87,5.217391103306983,39.5999984741,113.85,2.42,-1.2,2025-12,2025
-0.93,⚪ 數據不足,-60.61%,🧐 疑業外收益,3518.TW,33.33,-8.43,柏騰,42.96,-2.30%,43.83,0.0,36.0,-64.95,-1.56,-9.63,2025-12,2025
-0.37,⚪ 數據不足,N/A,🚀 利潤擴張,5701.TWO,50.0,2.46,劍湖山,42.67,N/A,9.76,0.0,3.3399999142,-13.2,-0.26,7.33,2025-12,2025
5.11,💎 強力關注,N/A,🧐 疑業外收益,8390.TWO,36.36,-8.18,金益鼎,42.46,N/A,35.9,7.68985322271857,120.5,235.05,6.6,-6.1,2025-12,2025
-0.17,⚪ 數據不足,N/A,🧐 疑業外收益,6226.TW,38.64,-0.95,光鼎,42.35,N/A,45.16,0.0,0.0,0.0,-0.28,-3.71,2025-12,2025
0.44,💎 強力關注,33.56%,🧐 疑業外收益,1457.TW,29.85,-8.45,宜進,42.0,6.94%,-53.62,5.6249999231048395,13.9499998093,37.199999999999996,1.18,-12.15,2025-12,2025
2.16,💎 強力關注,16.61%,🚀 利潤擴張,4560.TW,48.04,8.82,強信-KY,41.12,33.75%,61.19,4.29326287978864,32.5,113.55,3.02,6.92,2025-12,2025
-0.66,⚪ 數據不足,-21.51%,🚀 利潤擴張,3049.TW,41.28,-1.71,精金,40.06,-12.51%,26.67,0.0,12.1499996185,-30.15,-0.64,1.22,2025-12,2025
4.31,💎 強力關注,N/A,🧐 疑業外收益,5519.TW,27.18,22.52,隆大,39.97,N/A,130.48,3.036723163841808,32.25,159.29999999999998,4.96,-12.79,2025-12,2025
1.74,💎 強力關注,7.04%,🚀 利潤擴張,2010.TW,40.61,3.17,春源,39.88,10.75%,50.0,3.927335772128028,22.7000007629,86.69999999999999,2.32,0.73,2025-12,2025
1.84,💎 強力關注,N/A,🚀 利潤擴張,8463.TW,48.0,11.83,潤泰材,39.69,N/A,91.67,4.537815206197478,21.6000003815,71.4,1.85,8.31,2025-12,2025
0.67,⚪ 數據不足,-0.34%,🌑 雙重衰退,4590.TW,-1.45,-44.8,富田-創,39.66,30.54%,-75.81,0.0,72.4000015259,0.0,2.72,-41.11,2025-12,2025
0.17,⚪ 中性觀察,7.12%,🧐 疑業外收益,1904.TW,34.55,-5.08,正隆,39.4,20.98%,-61.36,18.529411390686274,18.8999996185,15.3,0.74,-4.85,2025-12,2025
4.65,💎 強力關注,N/A,🚀 利潤擴張,6104.TWO,66.87,37.32,創惟,39.27,N/A,145.74,6.200366524129505,101.5,245.55,5.62,27.6,2025-12,2025
2.0,💎 強力關注,3.25%,🚀 利潤擴張,3028.TW,52.91,8.99,增你強,39.15,7.68%,69.49,10.953019929409397,81.5999984741,111.75,3.15,13.76,2025-12,2025
16.47,⚠️ 追價風險,16.35%,🚀 利潤擴張,2308.TW,70.65,28.12,台達電,38.89,34.59%,52.5,44.457056375331064,2350.0,792.9,23.14,31.76,2025-12,2025
3.37,✅ 穩健價值,N/A,🧐 疑業外收益,5243.TW,30.95,-2.65,乙盛-KY,38.69,N/A,42.19,12.076852698993596,132.0,163.95,4.4,-7.74,2025-12,2025
0.24,⚠️ 追價風險,N/A,🚀 利潤擴張,8042.TWO,48.33,8.7,金山電,38.54,N/A,-53.85,147.00000000000003,147.0,14.999999999999996,0.89,9.79,2025-12,2025
4.58,⚪ 數據不足,N/A,🚀 利潤擴張,7717.TWO,62.99,29.16,萊德光電-KY,38.53,N/A,92.37,0.0,686.0,0.0,6.13,24.46,2025-12,2025
1.12,💎 強力關注,N/A,🚀 利潤擴張,9907.TW,40.21,7.48,統一實,38.47,N/A,55.56,4.3306011971311476,15.8500003815,54.900000000000006,1.36,1.74,2025-12,2025
0.72,💎 強力關注,N/A,🚀 利潤擴張,5278.TWO,56.72,23.06,尚凡*,38.44,N/A,-83.78,8.558052577340824,22.8500003815,40.05,1.05,18.28,2025-12,2025
2.77,💎 強力關注,N/A,🚀 利潤擴張,6188.TWO,54.94,20.72,廣明,37.099999999999994,N/A,69.94,9.364731653888281,85.5,136.95,3.61,17.84,2025-12,2025
0.78,⚠️ 追價風險,N/A,🚀 利潤擴張,5340.TWO,52.56,16.6,建榮,36.900000000000006,N/A,59.18,41.37931034482759,108.0,39.15,1.19,15.66,2025-12,2025
1.73,⚠️ 追價風險,14.28%,🏰 高護城河,3577.TWO,46.3,7.11,泓格,36.86,53.43%,20.98,24.838187702265373,153.5,92.69999999999999,2.37,9.44,2025-12,2025
-0.64,⚪ 數據不足,-460.25%,🌑 雙重衰退,3631.TWO,-25.0,-14.57,晟楠,36.43,24.23%,-64.1,0.0,37.1500015259,-31.200000000000003,-0.7,-61.43,2025-12,2025
-0.46,⚪ 數據不足,-74.64%,🏰 高護城河,3085.TWO,41.67,3.93,新零售,36.09,73.88%,16.36,0.0,12.3000001907,-22.35,-0.56,5.58,2025-12,2025
3.53,⚠️ 追價風險,N/A,🧐 疑業外收益,4977.TW,34.45,17.84,眾達-KY,35.99,N/A,180.65,25.51462621885157,235.5,138.45000000000002,4.48,-1.54,2025-12,2025
2.87,💎 強力關注,N/A,🚀 利潤擴張,8077.TWO,37.27,0.34,洛��,35.86000000000001,N/A,25.33,3.514352151830877,45.2999992371,193.35000000000002,6.04,1.41,2025-12,2025
3.74,💎 強力關注,N/A,🚀 利潤擴張,4951.TWO,40.71,5.17,精拓科,35.83,N/A,16.15,9.904270986745214,134.5,203.7,5.98,4.88,2025-12,2025
-0.05,⚠️ 追價風險,2.06%,🔄 轉虧為盈,1303.TW,35.71,2.08,南亞,35.59,9.25%,-113.16,756.6666920983341,90.8000030518,1.7999999999999983,0.57,0.12,2025-12,2025
1.97,⚪ 中性觀察,N/A,🚀 利潤擴張,5443.TWO,40.56,16.83,均豪,35.260000000000005,N/A,21.38,19.801223241590215,129.5,98.1,2.59,5.3,2025-12,2025
7.56,💎 強力關注,N/A,🚀 利潤擴張,6186.TWO,38.72,97.22,新潤,35.0,N/A,253.27,1.73376620074026,40.0499992371,346.49999999999994,7.81,3.72,2025-12,2025
-0.98,⚪ 數據不足,N/A,🚀 利潤擴張,6109.TWO,43.03,0.2,亞元,34.57,N/A,-13.95,0.0,10.6499996185,-47.1,-0.94,8.46,2025-12,2025
