expansion,est_price,price,date,prev_rev_yoy,prev_eps,status,om,rev_yoy,prev_eps_yoy,advice,prev_year,name,eps_yoy,eps,pe,gm,symbol
2.030000000000001,26.1,10.4499998093,2026-03,-2.09,0.61,🏰 高護城河,32.72%,36.86,-35.48,✅ 穩健價值,2025,王道銀行,38.89,0.28,6.00574701683908,91.47%,2897.TW
0.9399999999999977,-73.20000000000002,27.1000003815,2026-03,1.27,-1.59,🚀 利潤擴張,N/A,42.24,67.52,⚪ 數據不足,2025,佐登-KY,43.18,-0.26,0.0,N/A,4190.TW
0.6000000000000014,210.45,78.4000015259,2026-03,4.88,5.98,🚀 利潤擴張,N/A,35.11,40.71,✅ 穩健價值,2025,精拓科,35.71,1.71,5.588025768061297,N/A,4951.TWO
0.5700000000000003,45.6,20.5,2026-03,4.5,1.29,🏰 高護城河,35.36%,17.29,8.94,✅ 穩健價值,2025,聯邦銀,17.86,0.35,6.743421052631579,94.34%,2838.TW
0.28999999999999915,1433.8500000000001,718.0,2026-03,19.01,38.51,🏰 高護城河,59.33%,19.67,19.82,✅ 穩健價值,2025,鈊象,19.96,11.18,7.5112459462286845,97.58%,3293.TWO
-0.07999999999999985,0.0,34.7999992371,2026-03,-1.96,0.68,🌑 雙重衰退,N/A,-1.33,-68.78,⚪ 數據不足,2025,享溫馨,-1.41,0.7,0.0,N/A,7760.TW
-0.07999999999999985,0.0,0.0,2026-03,-1.96,0.68,🌑 雙重衰退,N/A,-1.33,-68.78,⚪ 數據不足,2025,未知,-1.41,0.7,0.0,N/A,7760.TWO
-0.3099999999999987,49.2,71.0999984741,2026-03,-11.58,1.87,⚠️ 獲利稀釋,N/A,16.31,-48.45,❌ 暫避觀望,2025,現觀科,16.0,0.6,21.676828803079268,N/A,6906.TW
-0.9000000000000004,-90.0,86.9000015259,2026-03,-8.49,-2.05,🌑 雙重衰退,N/A,-13.62,19.44,⚪ 數據不足,2025,順藥,-14.52,-0.72,0.0,N/A,6535.TWO
-1.0600000000000005,73.8,34.4500007629,2026-03,7.59,1.87,🏰 高護城河,35.12%,12.82,3.31,⚪ 中性觀察,2025,第一金,11.76,0.57,7.002032675386178,78.99%,2892.TW
-1.1400000000000006,-65.25,17.6000003815,2026-03,51.85,-1.38,⚠️ 獲利稀釋,N/A,38.45,53.38,⚪ 數據不足,2025,鑽石投資,37.31,-0.42,0.0,N/A,6901.TW
-1.7799999999999994,51.0,25.7000007629,2026-03,13.01,1.36,⚠️ 獲利稀釋,N/A,14.28,7.94,⚪ 中性觀察,2025,合庫金,12.5,0.36,7.558823753794118,N/A,5880.TW
-1.8699999999999974,58.949999999999996,24.2999992371,2026-03,8.35,1.51,🏰 高護城河,38.59%,20.79,13.53,⚪ 中性觀察,2025,彰銀,18.92,0.44,6.183205912748092,88.90%,2801.TW
-1.9099999999999984,124.19999999999999,45.6500015259,2026-03,3.7,3.06,⚠️ 獲利稀釋,N/A,11.29,10.11,⚪ 中性觀察,2025,上海商銀,9.38,1.05,5.51328520844203,N/A,5876.TW
-2.0799999999999983,0.0,109.0,2026-03,58.62,1.76,⚠️ 獲利稀釋,N/A,63.3,4.79,⚪ 數據不足,2025,立盈,61.22,0.79,0.0,N/A,7820.TWO
-3.9000000000000004,49.2,18.0,2026-03,2.85,1.26,🏰 高護城河,41.10%,13.27,2.44,⚪ 中性觀察,2025,臺企銀,9.37,0.35,5.48780487804878,97.54%,2834.TW
-4.2900000000000205,84.75,19.5,2026-03,327.05,3.19,⚠️ 獲利稀釋,N/A,404.29,422.95,⚪ 中性觀察,2025,宏普,400.0,0.15,3.451327433628318,N/A,2536.TW
-5.049999999999997,-105.6,8.6999998093,2026-03,0.59,-3.55,🏰 高護城河,-51.18%,56.57,-174.64,⚪ 數據不足,2025,雅茗-KY,51.52,-0.33,0.0,54.90%,2726.TWO
-5.090000000000003,228.75000000000003,461.5,2026-03,1.94,6.4,⚠️ 獲利稀釋,N/A,120.31,8.14,❌ 暫避觀望,2025,矽力*-KY,115.22,1.98,30.26229508196721,N/A,6415.TW
-6.640000000000001,81.0,36.9500007629,2026-03,20.44,2.12,🏰 高護城河,40.48%,19.37,30.06,⚪ 中性觀察,2025,玉山金,12.73,0.62,6.84259273387037,91.14%,2884.TW
-6.729999999999997,-79.95,18.4500007629,2026-03,12.71,-1.93,🏰 高護城河,-9.23%,56.73,8.21,⚪ 數據不足,2025,瑞基,50.0,-0.09,0.0,73.67%,4171.TWO
-7.1,151.5,62.7000007629,2026-03,29.29,4.08,🏰 高護城河,31.38%,22.25,11.73,⚪ 中性觀察,2025,中信金,15.15,1.18,6.207920867613861,70.98%,2891.TW
-9.66,307.35,123.5,2026-03,9.74,8.37,🌑 雙重衰退,22.46%,-10.41,-21.56,⚪ 中性觀察,2025,富邦金,-20.07,2.4,6.027330405075646,42.21%,2881.TW
-10.07,80.39999999999999,34.5499992371,2026-03,24.13,2.18,🏰 高護城河,42.63%,-52.83,26.01,⚪ 中性觀察,2025,德英,-62.9,0.23,6.445895380055972,85.36%,4911.TWO
-10.710000000000008,130.95000000000002,22.1499996185,2026-03,130.3,3.65,🌑 雙重衰退,10.37%,-98.55,12.42,⚪ 中性觀察,2025,皇普,-109.26,-0.11,2.537227905899198,15.63%,2528.TW
-10.719999999999999,255.0,93.5,2026-03,11.21,4.51,⚠️ 獲利稀釋,N/A,17.4,-2.59,⚪ 中性觀察,2025,正瀚-創,6.68,4.15,5.5,N/A,6534.TW
-11.030000000000001,-70.65,18.4500007629,2026-03,-7.09,-2.38,🔄 轉虧為盈,N/A,174.36,-280.56,⚪ 數據不足,2025,日盛台駿,163.33,0.2,0.0,N/A,6958.TW
-11.209999999999999,57.300000000000004,20.4500007629,2026-03,6.96,1.53,🏰 高護城河,51.96%,13.77,0.0,⚪ 中性觀察,2025,台中銀,2.56,0.4,5.353403341073298,93.02%,2812.TW
-11.850000000000023,-61.349999999999994,26.6499996185,2026-03,38.52,-1.96,🔄 轉虧為盈,N/A,168.99,22.83,⚪ 數據不足,2025,ABC-KY,157.14,0.2,0.0,N/A,6598.TW
-12.140000000000015,16.65,63.9000015259,2026-03,7.08,0.54,⚠️ 獲利稀釋,-3.65%,149.28,-54.31,❌ 暫避觀望,2025,晶宏,137.14,0.84,57.56756894225226,38.56%,3141.TWO
-13.820000000000007,-1.05,11.1999998093,2026-03,7.27,0.04,🏰 高護城河,-2853.40%,72.15,100.0,⚪ 數據不足,2025,大將,58.33,-0.05,0.0,912.85%,1453.TW
-13.85,254.09999999999997,95.8000030518,2026-03,-2.04,7.06,🏰 高護城河,30.59%,12.33,-2.94,⚪ 中性觀察,2025,國泰金,-1.52,2.15,5.655254017225503,62.29%,2882.TW
-14.090000000000003,79.35,40.2000007629,2026-03,15.47,1.97,🏰 高護城河,37.14%,47.42,4.57,⚪ 中性觀察,2025,永豐金,33.33,0.76,7.599244000548204,91.41%,2890.TW
-15.41,-222.15,5.5399999619,2025-09,18.73,-2.71,⚠️ 獲利稀釋,-5.22%,16.77,65.91,⚪ 數據不足,2025,永冠-KY,1.36,-5.06,0.0,7.87%,1589.TW
-15.84,34.800000000000004,13.3999996185,2026-03,0.06,0.93,🏰 高護城河,38.22%,11.99,-14.85,⚪ 中性觀察,2025,遠東銀,-3.85,0.25,5.775861904525862,102.49%,2845.TW
-15.91,-159.0,4.9000000954,2026-03,-14.95,-4.55,📉 獲利侵蝕,N/A,8.46,-73.66,⚪ 數據不足,2025,大洋-KY,-7.45,-1.01,0.0,N/A,5907.TW
-16.08,53.849999999999994,16.7000007629,2026-03,33.06,1.34,🏰 高護城河,65.42%,76.08,31.37,⚪ 中性觀察,2025,華票,60.0,0.48,4.651810797465181,87.03%,2820.TW
-16.12,126.89999999999999,65.9000015259,2026-03,18.91,3.63,⚠️ 獲利稀釋,N/A,20.0,-9.05,⚪ 中性觀察,2025,訊連,3.88,1.34,7.789598289113475,N/A,5203.TW
-16.340000000000003,78.60000000000001,61.5,2026-03,1.66,2.22,🏰 高護城河,13.25%,98.16,53.1,⚪ 中性觀察,2025,寶齡富錦,81.82,0.6,11.736641221374045,52.35%,1760.TW
-17.090000000000003,30.150000000000002,125.0,2026-03,9.81,0.91,⚠️ 獲利稀釋,9.16%,197.09,-15.24,❌ 暫避觀望,2025,直得,180.0,0.43,62.189054726368155,38.83%,1597.TW
-18.21,545.4000000000001,99.4000015259,2026-03,-30.75,35.57,🌑 雙重衰退,-95.04%,-54.13,1276.65,⚪ 中性觀察,2025,上緯投控,-72.34,0.13,2.7337734193041796,24.80%,3708.TW
-21.590000000000003,-8.100000000000001,47.5999984741,2026-03,10.22,0.02,⚠️ 獲利稀釋,N/A,54.92,-99.01,⚪ 數據不足,2025,隆中,33.33,0.04,0.0,N/A,6542.TWO
-21.689999999999998,42.45,28.2999992371,2026-03,-14.47,1.23,🏰 高護城河,51.79%,18.36,8.85,⚪ 中性觀察,2025,統領,-3.33,0.29,9.999999730424028,87.61%,2910.TW
-22.47,45.45,25.0,2026-03,0.74,1.2,⚠️ 獲利稀釋,N/A,122.47,5.26,⚪ 中性觀察,2025,雃博,100.0,0.46,8.25082508250825,N/A,4106.TW
-22.839999999999975,45.6,403.5,2026-03,50.49,1.65,⚠️ 獲利稀釋,N/A,254.17,146.97,❌ 暫避觀望,2025,IET-KY,231.33,1.97,132.73026315789474,N/A,4971.TWO
-23.32,0.0,225.5,2026-03,-10.06,5.9,🌑 雙重衰退,N/A,-6.85,-17.37,⚪ 數據不足,2025,敘豐,-30.17,1.69,0.0,N/A,3485.TWO
-23.950000000000003,530.85,1175.0,2026-03,60.61,13.64,⚠️ 獲利稀釋,N/A,76.92,53.11,❌ 暫避觀望,2025,藥華藥,52.97,5.79,33.20146934162192,N/A,6446.TW
-25.2,177.14999999999998,148.0,2026-03,8.96,4.88,⚠️ 獲利稀釋,N/A,49.97,7.69,⚪ 中性觀察,2025,長聖,24.77,1.39,12.531752751905167,N/A,6712.TWO
-26.030000000000005,83.55000000000001,45.7999992371,2026-03,19.24,2.62,⚠️ 獲利稀釋,N/A,47.77,-36.41,⚪ 中性觀察,2025,鑫傳,21.74,0.56,8.222621047953321,N/A,6856.TWO
-26.439999999999998,9.750000000000002,23.5499992371,2026-03,-11.54,0.14,⚠️ 獲利稀釋,N/A,326.44,-90.28,❌ 暫避觀望,2025,伍豐,300.0,0.16,36.230768057076915,N/A,8076.TWO
-27.14,116.85,30.0499992371,2026-03,-62.17,3.03,🌑 雙重衰退,34.02%,-55.17,-57.74,⚪ 中性觀察,2025,名軒,-82.31,0.23,3.8575095297946085,49.04%,1442.TW
-27.559999999999995,0.0,0.0,2026-03,91.93,-2.29,🌑 雙重衰退,N/A,-6.92,-67.15,⚪ 數據不足,2025,雲象科技-創,-34.48,-0.78,0.0,N/A,7803.TW
-27.559999999999995,0.0,0.0,2026-03,91.93,-2.29,🌑 雙重衰退,N/A,-6.92,-67.15,⚪ 數據不足,2025,未知,-34.48,-0.78,0.0,N/A,7803.TWO
-28.31,-24.3,12.9499998093,2026-03,-2.27,-0.35,🔄 轉虧為盈,10.47%,18.79,-234.62,⚪ 數據不足,2025,華園,-9.52,0.19,0.0,89.24%,2702.TW
-28.85,521.55,380.0,2026-03,11.45,13.33,🏰 高護城河,41.97%,28.12,6.9,⚪ 中性觀察,2025,雙美,-0.73,4.07,10.928961748633881,77.03%,4728.TWO
-28.87,78.15,38.9500007629,2026-03,-20.5,1.83,📉 獲利侵蝕,N/A,20.98,-66.05,⚪ 中性觀察,2025,森鉅,-7.89,1.05,7.476007823973128,N/A,8942.TWO
-28.88,-53.400000000000006,64.0,2026-03,-4.59,-2.47,🔄 轉虧為盈,7.94%,39.9,-175.3,⚪ 數據不足,2025,美食-KY,11.02,1.31,0.0,59.54%,2723.TW
-30.67,158.4,60.9000015259,2026-03,-18.16,4.72,⚠️ 獲利稀釋,N/A,55.42,10.4,⚪ 中性觀察,2025,和潤企業,24.75,0.76,5.767045599043561,N/A,6592.TW
-31.44999999999999,-26.700000000000003,185.5,2026-03,29.21,-0.09,🔄 轉虧為盈,N/A,542.16,-102.7,⚪ 數據不足,2025,廣閎科,510.71,1.17,0.0,N/A,6693.TWO
-34.69,7.35,45.6500015259,2026-03,-17.82,0.29,⚠️ 獲利稀釋,3.21%,244.69,-85.43,❌ 暫避觀望,2025,泓瀚,210.0,0.31,93.16326842020409,33.55%,4741.TWO
-34.92,-14.1,18.7000007629,2026-03,-43.98,-0.41,🏰 高護城河,-1427.47%,54.92,-51.85,⚪ 數據不足,2025,中福,20.0,-0.08,0.0,64.71%,1435.TW
-35.099999999999994,-81.6,13.1999998093,2026-03,27.85,-2.66,🔄 轉虧為盈,N/A,125.1,-17.7,⚪ 數據不足,2025,御嵿,90.0,0.4,0.0,N/A,3522.TWO
-36.16,55.05,14.5500001907,2026-03,-68.21,1.07,🌑 雙重衰退,-1.56%,-63.16,-82.6,⚪ 中性觀察,2025,富華新,-99.32,0.01,3.964577708637602,21.31%,3056.TW
-37.59000000000003,45.3,18.6000003815,2026-03,32.89,1.01,⚠️ 獲利稀釋,7.13%,470.92,876.92,⚪ 中性觀察,2025,樂事綠能,433.33,0.16,6.158940523675497,16.87%,1529.TW
-37.72999999999999,16.650000000000002,18.1000003815,2026-03,23.84,0.13,🌑 雙重衰退,N/A,-64.4,-95.82,❌ 暫避觀望,2025,強盛新,-102.13,-0.01,16.306306649999996,N/A,1463.TW
-37.95,210.89999999999998,264.0,2026-03,20.33,7.08,⚠️ 獲利稀釋,N/A,104.62,40.48,❌ 暫避觀望,2025,騰雲,66.67,1.1,18.77667140825036,N/A,6870.TWO
-38.26,80.1,29.1499996185,2026-03,-10.07,2.32,🌑 雙重衰退,N/A,-33.46,-34.28,⚪ 中性觀察,2025,弘煜科,-71.72,0.28,5.458801426685394,N/A,6482.TWO
-38.51,142.5,634.0,2026-03,-6.16,4.92,⚠️ 獲利稀釋,N/A,94.63,-45.05,❌ 暫避觀望,2025,光焱科技,56.12,1.53,66.73684210526316,N/A,7728.TWO
-39.09,0.0,92.4000015259,2026-03,123.22,4.01,⚠️ 獲利稀釋,N/A,86.87,112.83,⚪ 數據不足,2025,天能綠電,47.78,1.33,0.0,N/A,7842.TWO
-39.849999999999994,0.0,68.9000015259,2026-03,-4.14,5.65,🌑 雙重衰退,N/A,-12.84,-28.57,⚪ 數據不足,2025,溢泰實業,-52.69,0.88,0.0,N/A,7818.TW
-39.849999999999994,0.0,0.0,2026-03,-4.14,5.65,🌑 雙重衰退,N/A,-12.84,-28.57,⚪ 數據不足,2025,未知,-52.69,0.88,0.0,N/A,7818.TWO
-39.860000000000014,103.20000000000002,157.0,2026-03,9.44,2.37,🏰 高護城河,14.28%,130.77,46.3,❌ 暫避觀望,2025,泓格,90.91,1.47,22.819767441860463,53.43%,3577.TWO
-39.879999999999995,-25.049999999999997,26.4500007629,2026-03,-10.15,-0.64,🏰 高護城河,6.07%,123.55,-74.29,⚪ 數據不足,2025,點晶,83.67,-0.08,0.0,71.52%,3288.TWO
-40.22,207.15,64.4000015259,2026-03,9.98,5.48,⚠️ 獲利稀釋,N/A,97.36,-6.01,⚪ 中性觀察,2025,群益期,57.14,1.76,4.66328758333816,N/A,6024.TW
-40.43,-235.35000000000002,994.0,2026-03,60.07,-7.23,⚠️ 獲利稀釋,N/A,50.51,44.38,⚪ 數據不足,2025,沛爾生醫-創,10.08,-1.18,0.0,N/A,6949.TW
-40.510000000000005,27.450000000000003,69.4000015259,2026-03,2.34,0.58,🌑 雙重衰退,N/A,-6.55,-39.36,❌ 暫避觀望,2025,億而得,-47.06,0.28,37.9234981015847,N/A,6423.TWO
-40.620000000000005,0.0,52.9000015259,2026-03,-8.56,4.23,📉 獲利侵蝕,N/A,0.49,16.53,⚪ 數據不足,2025,旅天下,-40.13,1.9,0.0,N/A,6961.TWO
-40.9,-28.05,4.3400001526,2026-03,-22.14,-0.74,🏰 高護城河,-1090.16%,40.9,42.64,⚪ 數據不足,2025,淳紳,0.0,-0.17,0.0,59.04%,4529.TWO
-42.38999999999999,3584.3999999999996,7975.0,2026-03,72.77,103.23,🏰 高護城河,69.19%,81.21,59.82,❌ 暫避觀望,2025,川湖,38.82,36.58,33.37378640776699,76.10%,2059.TW
-44.06000000000001,626.85,354.0,2026-03,19.97,17.36,⚠️ 獲利稀釋,N/A,77.29,31.09,⚪ 中性觀察,2025,華景電,33.23,4.49,8.470926058865757,N/A,6788.TWO
-44.18000000000001,85.95,34.9000015259,2026-03,2.72,2.36,⚠️ 獲利稀釋,12.46%,153.86,-56.22,⚪ 中性觀察,2025,寒舍,109.68,1.3,6.090750702600349,44.04%,2739.TW
-44.419999999999995,157.95000000000002,28.2999992371,2026-03,-55.31,3.96,🌑 雙重衰退,N/A,-37.96,-34.98,⚪ 中性觀察,2025,理銘,-82.38,0.4,2.687559281775878,N/A,6212.TWO
-46.32000000000001,0.0,868.0,2026-03,187.82,14.04,⚠️ 獲利稀釋,N/A,124.98,279.4,⚪ 數據不足,2025,倍利科,78.66,4.93,0.0,N/A,7822.TW
-46.75,0.0,79.1999969482,2026-03,5.26,7.86,📉 獲利侵蝕,N/A,11.65,-34.17,⚪ 數據不足,2025,公勝保經,-35.1,2.48,0.0,N/A,6028.TWO
-47.19,235.35,238.0,2026-03,4.64,6.66,📉 獲利侵蝕,N/A,47.19,-9.63,❌ 暫避觀望,2025,系微,0.0,1.7,15.168897386870619,N/A,6231.TWO
-47.68,431.25,123.5,2026-03,-4.62,11.24,📉 獲利侵蝕,N/A,47.02,-13.92,⚪ 中性觀察,2025,中租-KY,-0.66,3.26,4.2956521739130435,N/A,5871.TW
-48.0,111.3,75.4000015259,2026-03,5.54,2.92,🏰 高護城河,18.42%,142.03,20.66,⚪ 中性觀察,2025,固緯,94.03,1.3,10.161725273032344,51.76%,2423.TW
-48.8,22.050000000000004,61.7000007629,2026-03,-36.07,0.55,⚠️ 獲利稀釋,N/A,88.8,-82.84,❌ 暫避觀望,2025,微程式,40.0,0.21,41.97278963462584,N/A,7721.TW
-48.970000000000006,-14.85,8.1599998474,2026-03,-16.98,-0.37,⚠️ 獲利稀釋,N/A,67.15,48.61,⚪ 數據不足,2025,商丞,18.18,-0.09,0.0,N/A,8277.TWO
-49.61999999999989,-10.5,19.1000003815,2026-03,-47.33,-0.77,🔄 轉虧為盈,-63.16%,1122.35,41.22,⚪ 數據不足,2025,聯合再生,1072.73,1.07,0.0,-18.77%,3576.TW
-52.29,0.0,96.0,2026-03,12.72,1.86,🌑 雙重衰退,N/A,-19.71,43.08,⚪ 數據不足,2025,耀穎,-72.0,0.35,0.0,N/A,7772.TWO
-54.99,283.05,89.8000030518,2026-03,-5.92,7.78,📉 獲利侵蝕,N/A,9.64,-26.4,⚪ 中性觀察,2025,達爾膚,-45.35,1.88,4.758876685310016,N/A,6523.TWO
-55.010000000000005,0.0,71.0999984741,2026-03,18.06,8.1,🌑 雙重衰退,N/A,-18.25,-10.5,⚪ 數據不足,2025,民盛,-73.26,1.09,0.0,N/A,7811.TWO
-55.470000000000006,333.00000000000006,144.0,2026-03,10.0,8.59,⚠️ 獲利稀釋,N/A,98.26,4.12,⚪ 中性觀察,2025,凌陽創新,42.79,2.97,6.486486486486486,N/A,5236.TWO
-55.730000000000004,34.35,58.2999992371,2026-03,12.23,0.89,⚠️ 獲利稀釋,N/A,100.17,183.87,❌ 暫避觀望,2025,長佳智能,44.44,0.26,25.458514950698692,N/A,6841.TWO
-55.77,50.099999999999994,37.4000015259,2026-03,128.22,1.4,🌑 雙重衰退,N/A,-44.23,3600.0,⚪ 中性觀察,2025,台生材,-100.0,0.0,11.197605247275451,N/A,6649.TWO
-55.970000000000006,55.35000000000001,22.6000003815,2026-03,-2.68,1.56,🏰 高護城河,14.06%,74.15,-5.49,⚪ 中性觀察,2025,遠百,18.18,0.39,6.124661349999999,54.41%,2903.TW
-56.31,-4.65,44.5999984741,2026-03,16.02,0.04,⚠️ 獲利稀釋,N/A,356.31,-90.0,⚪ 數據不足,2025,泰藝,300.0,0.28,0.0,N/A,8289.TWO
-56.580000000000005,101.10000000000001,48.8499984741,2026-03,-2.7,2.75,⚠️ 獲利稀釋,N/A,59.84,-28.2,⚪ 中性觀察,2025,龍巖,3.26,0.95,7.247774254317507,N/A,5530.TWO
-57.19,25.500000000000004,19.2000007629,2026-03,-0.57,6.28,⚠️ 獲利稀釋,-167.95%,162.75,721.43,⚪ 中性觀察,2025,泰豐,105.56,0.01,11.294118095823528,20.10%,2102.TW
-57.69,-19.05,34.4000015259,2026-03,297.52,-0.78,⚠️ 獲利稀釋,-26.13%,141.56,36.07,⚪ 數據不足,2025,浩泰,83.87,-0.05,0.0,34.86%,4131.TWO
-57.870000000000005,79.80000000000001,37.5,2026-03,-60.41,1.71,🌑 雙重衰退,N/A,-17.97,-77.57,⚪ 中性觀察,2025,京城,-75.84,0.36,7.048872180451127,N/A,2524.TW
-58.480000000000004,-6.75,25.4500007629,2026-03,-6.86,-0.49,🔄 轉虧為盈,N/A,27.71,60.8,⚪ 數據不足,2025,台微醫,-30.77,0.09,0.0,N/A,6767.TWO
-58.480000000000004,55.2,20.7000007629,2026-03,6.61,1.36,⚠️ 獲利稀釋,N/A,65.98,4.62,⚪ 中性觀察,2025,美吾華,7.5,0.43,5.625000207309783,N/A,1731.TW
-58.529999999999994,237.29999999999998,79.0999984741,2026-03,9.49,6.27,🏰 高護城河,21.51%,71.91,7.55,⚪ 中性觀察,2025,東洋,13.38,1.78,4.999999903546145,56.36%,4105.TWO
-59.980000000000004,200.99999999999997,72.9000015259,2026-03,8.61,5.16,📉 獲利侵蝕,N/A,55.78,-1.21,⚪ 中性觀察,2025,愛派司,-4.2,1.39,5.440298621335821,N/A,6918.TW
-60.09,0.0,415.5,2026-03,-15.04,3.11,🌑 雙重衰退,N/A,-17.44,-26.3,⚪ 數據不足,2025,長廣,-77.53,0.21,0.0,N/A,7795.TW
-61.379999999999995,0.0,29.75,2026-03,18.71,2.72,📉 獲利侵蝕,N/A,46.86,169.31,⚪ 數據不足,2025,宏�硒撥s,-14.52,0.53,0.0,N/A,7794.TWO
-62.099999999999994,330.59999999999997,105.5,2026-03,-8.29,9.9,⚠️ 獲利稀釋,N/A,74.83,-2.0,⚪ 中性觀察,2025,軒郁,12.73,1.87,4.786751361161524,N/A,6703.TWO
-62.29,136.79999999999998,50.2000007629,2026-03,19.79,3.63,⚠️ 獲利稀釋,N/A,90.14,23.05,⚪ 中性觀察,2025,東生華,27.85,1.01,5.504386048563597,N/A,8432.TWO
-62.51,103.2,56.2000007629,2026-03,14.61,3.11,📉 獲利侵蝕,N/A,32.15,8.39,⚪ 中性觀察,2025,意藍,-30.36,0.39,8.168604762049418,N/A,6925.TWO
-62.719999999999985,-76.65,12.4499998093,2026-03,-35.31,-1.82,⚠️ 獲利稀釋,-77.27%,131.64,57.28,⚪ 數據不足,2025,樂威科-KY,68.92,-0.25,0.0,33.80%,4154.TWO
-62.94,0.0,330.0,2026-03,24.42,4.46,🌑 雙重衰退,N/A,-8.7,14.65,⚪ 數據不足,2025,華洋精機,-71.64,0.19,0.0,N/A,6983.TWO
-63.88999999999999,118.35000000000001,79.3000030518,2026-03,-1.49,3.08,⚠️ 獲利稀釋,N/A,82.57,-25.6,⚪ 中性觀察,2025,宏正,18.68,1.08,10.050697471711027,N/A,6277.TW
-64.41,-20.4,8.3299999237,2026-03,12.25,-0.44,🏰 高護城河,-377.43%,53.3,57.53,⚪ 數據不足,2025,富榮綱,-11.11,-0.1,0.0,100.00%,3115.TWO
-64.5,1138.3500000000001,2645.0,2026-03,33.33,30.41,⚠️ 獲利稀釋,N/A,119.02,95.56,❌ 暫避觀望,2025,精測,54.52,10.43,34.85307682171563,N/A,6510.TWO
-64.8,-11.55,27.6000003815,2026-03,-2.04,-0.37,⚠️ 獲利稀釋,-9.00%,131.47,-181.82,⚪ 數據不足,2025,凌陽,66.67,-0.02,0.0,45.66%,2401.TW
-65.32,-77.55,161.0,2026-03,-27.25,-2.03,🏰 高護城河,-58.74%,53.08,-491.18,⚪ 數據不足,2025,金麗科,-12.24,-0.55,0.0,58.46%,3228.TWO
-65.49999999999999,-25.8,11.8500003815,2026-03,2.06,-0.53,🔄 轉虧為盈,N/A,177.04,-129.28,⚪ 數據不足,2025,大億金茂,111.54,0.03,0.0,N/A,8107.TWO
-65.56,10.65,29.8999996185,2026-03,-1.99,0.32,⚠️ 獲利稀釋,1.38%,165.56,-50.0,❌ 暫避觀望,2025,昆盈,100.0,0.14,42.11267551901408,39.89%,2365.TW
-65.57999999999993,396.44999999999993,191.5,2026-03,41.93,6.7,⚠️ 獲利稀釋,N/A,1985.02,209.22,⚪ 中性觀察,2025,宇瞻,1919.44,14.54,7.245554294362468,N/A,8271.TW
-65.58,-405.15,234.5,2026-03,7.0,-8.2,📉 獲利侵蝕,N/A,20.45,-20600.0,⚪ 數據不足,2025,晶心科,-45.13,-3.28,0.0,N/A,6533.TW
-65.6,304.65000000000003,99.5,2026-03,-3.78,7.93,⚠️ 獲利稀釋,N/A,128.72,4.25,⚪ 中性觀察,2025,智冠,63.12,2.39,4.899064500246183,N/A,5478.TWO
-65.85,153.0,113.5,2026-03,37.43,4.13,📉 獲利侵蝕,N/A,52.46,30.28,⚪ 中性觀察,2025,邦睿生技-創,-13.39,0.97,11.127450980392158,N/A,6955.TW
-66.11999999999999,-77.1,23.6499996185,2026-03,157.54,-2.16,📉 獲利侵蝕,-2058.21%,2.71,0.95,⚪ 數據不足,2025,醣聯,-63.41,-0.67,0.0,19.48%,4168.TWO
-66.42,-66.15,11.8000001907,2026-03,36.07,-1.83,🏰 高護城河,-9.65%,99.75,0.0,⚪ 數據不足,2025,富野,33.33,-0.1,0.0,51.65%,2736.TWO
-67.48,-52.05,41.9000015259,2026-03,-99.4,-1.26,⚠️ 獲利稀釋,N/A,100.81,-68.0,⚪ 數據不足,2025,悅城,33.33,-0.26,0.0,N/A,6405.TW
-69.93,438.15000000000003,362.5,2026-03,85.22,11.77,⚠️ 獲利稀釋,N/A,111.76,67.87,⚪ 中性觀察,2025,意騰-KY,41.83,3.56,12.410133515919206,N/A,7749.TW
-70.53999999999999,3805.05,14100.0,2026-03,40.64,103.92,⚠️ 獲利稀釋,N/A,130.07,52.82,❌ 暫避觀望,2025,信驊,59.53,37.41,55.58402649111049,N/A,5274.TWO
-71.35,126.15,40.25,2026-03,55.27,3.46,📉 獲利侵蝕,N/A,14.66,21.4,⚪ 中性觀察,2025,櫻花建,-56.69,0.68,4.785969084423305,N/A,2539.TW
-71.47000000000001,2466.0,2410.0,2026-03,31.61,66.26,🏰 高護城河,54.00%,129.86,46.42,⚪ 中性觀察,2025,台積電,58.39,22.08,14.659367396593673,62.33%,2330.TW
-71.77,15.75,31.5,2026-03,1.81,0.42,📉 獲利侵蝕,N/A,71.77,7.69,❌ 暫避觀望,2025,台聯櫃,0.0,0.1,30.0,N/A,5601.TWO
-73.16,46.349999999999994,49.5,2026-03,3.05,1.29,⚠️ 獲利稀釋,N/A,232.25,-18.87,❌ 暫避觀望,2025,維田,159.09,0.57,16.019417475728154,N/A,6570.TWO
-73.19999999999999,-106.50000000000001,42.5999984741,2026-03,7.0,-2.97,📉 獲利侵蝕,N/A,64.38,10.09,⚪ 數據不足,2025,生華科,-8.82,-0.75,0.0,N/A,6492.TWO
-73.75,248.7,81.9000015259,2026-03,7.07,7.27,🏰 高護城河,24.73%,76.49,-10.36,⚪ 中性觀察,2025,嘉實,2.74,1.5,4.93968646115199,63.24%,3158.TWO
-74.55,404.99999999999994,86.0,2026-03,-21.14,10.3,📉 獲利侵蝕,N/A,28.0,-9.97,⚪ 中性觀察,2025,華研,-46.55,1.78,3.1851851851851856,N/A,8446.TWO
