advice,price,prev_year,symbol,rev_yoy,status,gm,prev_eps_yoy,prev_rev_yoy,est_price,date,expansion,pe,name,prev_eps,eps_yoy,om,eps
⚪ 中性觀察,14.1000003815,2025,4401.TWO,1092.42,📉 獲利侵蝕,8.57%,-31.13,-0.68,23.55,2026-03,-1098.3000000000002,8.980891962738852,東隆興,0.73,-5.88,1.90%,0.16
❌ 暫避觀望,9.6999998093,2025,2867.TW,907.13,📉 獲利侵蝕,3.78%,-47.37,-28.43,3.1500000000000004,2026-03,-1107.13,46.190475282380945,三商壽,0.2,-200.0,0.03%,-0.03
❌ 暫避觀望,27.3999996185,2025,6179.TWO,1271.05,⚠️ 獲利稀釋,N/A,25.0,-0.22,18.9,2026-03,-1108.55,21.746031443253973,亞通,0.05,162.5,N/A,0.27
⚪ 數據不足,13.1000003815,2025,6645.TW,1119.98,⚠️ 獲利稀釋,N/A,8.37,9.49,-98.39999999999999,2026-03,-1111.44,0.0,金萬林-創,-2.41,8.54,N/A,-0.76
❌ 暫避觀望,22.5,2025,3073.TWO,1011.49,📉 獲利侵蝕,29.35%,-100.0,58.33,12.6,2026-03,-1111.49,26.78571428571429,天方能源,0.0,-100.0,-34.05%,0.0
⚪ 數據不足,24.2000007629,2025,3092.TW,1134.09,⚠️ 獲利稀釋,1.51%,-147.12,-15.24,-204.29999999999998,2026-03,-1112.6,0.0,鴻碩,-5.14,21.49,-21.28%,-0.95
❌ 暫避觀望,470.5,2025,6727.TWO,1251.42,⚠️ 獲利稀釋,N/A,22.08,8.58,240.74999999999994,2026-03,-1116.22,29.314641744548293,亞泰金屬,6.8,135.2,N/A,2.94
⚪ 中性觀察,34.0,2025,3114.TWO,1259.13,⚠️ 獲利稀釋,N/A,22.78,9.01,69.3,2026-03,-1119.13,7.359307359307359,好德,2.22,140.0,N/A,0.73
⚪ 中性觀察,68.5,2025,6997.TWO,860.45,📉 獲利侵蝕,N/A,-8.26,11.23,123.15,2026-03,-1120.8700000000001,8.343483556638246,博弘,5.11,-260.42,N/A,-2.31
⚪ 中性觀察,117.5,2025,6227.TWO,1189.95,⚠️ 獲利稀釋,N/A,17.08,41.88,251.25,2026-03,-1125.1100000000001,7.014925373134329,茂綸,7.54,64.84,N/A,3.0
⚪ 中性觀察,36.7000007629,2025,2605.TW,4328.03,⚠️ 獲利稀釋,45.87%,-43.36,-0.1,42.3,2026-03,-1128.0299999999997,13.014184667695035,新興,1.45,3200.0,37.60%,0.66
⚪ 數據不足,13.6499996185,2025,1308.TW,1180.96,⚠️ 獲利稀釋,6.52%,-39.68,-4.78,-60.300000000000004,2026-03,-1130.96,0.0,亞聚,-1.76,50.0,2.26%,-0.2
⚪ 中性觀察,46.3499984741,2025,2031.TW,1252.91,⚠️ 獲利稀釋,12.43%,-26.67,15.12,123.89999999999999,2026-03,-1132.16,5.611379960544794,新光鋼,3.3,120.75,7.27%,0.22
⚪ 數據不足,25.2000007629,2025,3666.TWO,1179.43,⚠️ 獲利稀釋,N/A,62.26,-25.98,-121.05000000000001,2026-03,-1132.8500000000001,0.0,光耀,-3.45,46.58,N/A,-0.4
⚪ 數據不足,13.5,2025,1440.TW,1137.15,📉 獲利侵蝕,7.45%,55.88,-16.11,-4.2,2026-03,-1137.15,0.0,南紡,-0.15,0.0,-4.90%,-0.05
⚪ 數據不足,10.6499996185,2025,4714.TWO,1033.1,📉 獲利侵蝕,-12.82%,-245.95,85.08,-0.3000000000000011,2026-03,-1138.98,0.0,永捷,-0.54,-105.88,-39.60%,-0.02
⚪ 數據不足,9.2700004578,2025,4806.TWO,1201.0,⚠️ 獲利稀釋,46.90%,-70.0,20.96,-11.700000000000001,2026-03,-1141.0,0.0,桂田文創,-0.34,60.0,-39.20%,-0.04
⚪ 數據不足,23.2999992371,2025,6229.TWO,1190.45,⚠️ 獲利稀釋,N/A,-90.74,19.77,-1.7999999999999996,2026-03,-1150.45,0.0,研通,0.05,40.0,N/A,0.14
⚪ 中性觀察,57.2000007629,2025,3046.TW,1163.07,⚠️ 獲利稀釋,N/A,4.7,8.17,156.75,2026-03,-1154.96,5.4736842835311,建��,4.01,8.11,N/A,1.2
⚪ 數據不足,17.2000007629,2025,1617.TW,1325.24,⚠️ 獲利稀釋,N/A,28.3,-0.95,-1.3499999999999996,2026-03,-1158.57,0.0,榮星,0.68,166.67,N/A,0.08
⚪ 中性觀察,77.3000030518,2025,6625.TW,1768.76,⚠️ 獲利稀釋,N/A,51.64,38.99,305.85,2026-03,-1158.76,3.7910742055811673,必應,9.13,610.0,N/A,1.42
⚪ 中性觀察,306.0,2025,6903.TWO,1727.49,⚠️ 獲利稀釋,N/A,18.74,24.87,384.29999999999995,2026-03,-1163.49,11.943793911007027,巨漢,10.62,564.0,N/A,6.72
⚪ 中性觀察,768.0,2025,6139.TW,1315.37,⚠️ 獲利稀釋,N/A,63.03,19.04,959.4,2026-03,-1166.03,12.007504690431519,亞翔,30.51,149.34,N/A,9.45
⚪ 數據不足,58.0,2025,1326.TW,2606.42,🔄 轉虧為盈,4.05%,-1750.0,-17.66,-31.499999999999993,2026-03,-1168.92,0.0,台化,-0.99,1437.5,-1.33%,1.07
⚪ 數據不足,17.7999992371,2025,3520.TWO,724.03,📉 獲利侵蝕,N/A,-134.48,10.06,-6.0,2026-03,-1174.03,0.0,華盈,-0.1,-450.0,N/A,-0.07
⚪ 中性觀察,68.0999984741,2025,1525.TW,977.75,📉 獲利侵蝕,20.24%,-22.09,-14.6,97.2,2026-03,-1180.25,10.509259023780864,江申,3.21,-202.5,6.22%,-0.82
⚪ 數據不足,57.4000015259,2025,3229.TW,1868.89,🔄 轉虧為盈,10.48%,-407.14,13.3,-13.799999999999999,2026-03,-1183.18,0.0,晟鈦,-0.43,685.71,5.07%,0.55
⚪ 數據不足,23.2999992371,2025,5223.TWO,410.26,📉 獲利侵蝕,N/A,-24.07,18.08,-14.4,2026-03,-1190.26,0.0,安力-KY,-0.67,-780.0,N/A,-0.44
⚪ 數據不足,423.0,2025,6451.TW,1167.83,📉 獲利侵蝕,N/A,-35.0,45.18,-52.05,2026-03,-1205.6899999999998,0.0,訊芯-KY,0.26,-37.86,N/A,-1.45
⚪ 中性觀察,15.0500001907,2025,1432.TW,32.83,📉 獲利侵蝕,34.83%,1502.33,4.63,74.25,2026-03,-1212.83,3.040404078929293,大魯閣,6.03,-1180.0,-28.70%,-0.54
⚪ 中性觀察,31.3999996185,2025,2312.TW,1226.55,📉 獲利侵蝕,5.36%,-4.59,-0.55,42.0,2026-03,-1226.55,11.214285578035716,金寶,1.05,0.0,1.66%,0.35
❌ 暫避觀望,83.5,2025,5371.TWO,530.2,📉 獲利侵蝕,N/A,-54.76,-0.23,19.349999999999998,2026-03,-1230.2,64.72868217054264,中光電,0.95,-700.0,N/A,-0.3
❌ 暫避觀望,240.0,2025,3455.TWO,-20.19,🏰 高護城河,53.12%,-49.53,-9.54,28.349999999999994,2026-03,-1236.95,126.984126984127,由田,2.67,-1257.14,6.13%,-0.81
⚪ 數據不足,10.6999998093,2025,2724.TWO,264.19,📉 獲利侵蝕,16.85%,-106.76,-68.65,-16.200000000000003,2026-03,-1239.19,0.0,藝舍-KY,-0.2,-975.0,-24.14%,-0.43
⚪ 數據不足,69.0,2025,6770.TW,2631.9,🔄 轉虧為盈,N/A,-14.2,4.48,-19.050000000000004,2026-03,-1243.44,0.0,力積電,-1.86,1388.46,N/A,3.36
⚪ 數據不足,12.25,2025,1454.TW,1050.66,📉 獲利侵蝕,N/A,-1277.78,-5.33,-39.0,2026-03,-1250.66,0.0,台富,-1.12,-200.0,N/A,-0.2
❌ 暫避觀望,107.5,2025,8096.TWO,1328.22,⚠️ 獲利稀釋,N/A,-72.78,22.83,59.25,2026-03,-1252.29,27.21518987341772,擎亞,0.89,75.93,N/A,1.9
⚪ 數據不足,60.9000015259,2025,4989.TW,1381.51,🔄 轉虧為盈,N/A,-56.76,-11.09,-137.7,2026-03,-1261.81,0.0,榮科,-3.48,119.7,N/A,0.13
⚪ 數據不足,37.75,2025,2425.TW,1357.18,🔄 轉虧為盈,8.50%,-130.48,2.17,-31.049999999999997,2026-03,-1269.3000000000002,0.0,承啟,-0.32,87.88,0.94%,0.62
⚪ 中性觀察,107.5,2025,2546.TW,1263.41,📉 獲利侵蝕,9.56%,34.08,51.01,318.15000000000003,2026-03,-1269.95,5.068363979255068,根基,9.52,-6.54,7.58%,1.43
⚪ 中性觀察,20.6499996185,2025,3062.TW,1147.67,📉 獲利侵蝕,1.56%,6600.0,16.55,51.3,2026-03,-1271.67,6.038011584356726,建漢,0.68,-124.0,-12.63%,-0.54
⚪ 中性觀察,25.4500007629,2025,3630.TWO,1327.87,⚠️ 獲利稀釋,4.18%,173.02,19.21,95.55,2026-03,-1277.87,3.9952905436263735,新鉅科,1.86,50.0,-22.27%,-0.27
⚪ 數據不足,24.7999992371,2025,5543.TWO,878.17,📉 獲利侵蝕,N/A,54.46,-10.68,-97.8,2026-03,-1278.17,0.0,桓鼎-KY,-2.52,-400.0,N/A,-0.75
⚪ 中性觀察,16.5,2025,1714.TW,1454.03,⚠️ 獲利稀釋,14.20%,19.51,16.5,19.5,2026-03,-1279.03,12.692307692307692,和桐,0.5,175.0,8.91%,0.23
⚪ 數據不足,115.5,2025,3055.TW,1372.33,⚠️ 獲利稀釋,16.83%,-20.55,-31.79,-91.95000000000002,2026-03,-1295.4099999999999,0.0,蔚華科,-2.68,76.92,-125.48%,-0.15
⚪ 中性觀察,107.0,2025,3305.TW,1339.04,⚠️ 獲利稀釋,13.39%,-4.59,29.36,132.6,2026-03,-1299.87,12.104072398190045,昇貿,3.16,39.17,3.80%,1.73
❌ 暫避觀望,83.4000015259,2025,3528.TW,1340.02,⚠️ 獲利稀釋,12.45%,-44.71,69.32,61.349999999999994,2026-03,-1299.92,20.391198417090465,安馳,2.3,40.1,8.05%,2.83
⚪ 數據不足,24.75,2025,9955.TW,1447.14,⚠️ 獲利稀釋,N/A,134.62,26.06,-2.8499999999999983,2026-03,-1305.47,0.0,佳龍,0.54,141.67,N/A,0.05
⚪ 數據不足,49.5999984741,2025,1536.TW,1296.21,📉 獲利侵蝕,-3.41%,-491.43,-8.7,-108.30000000000001,2026-03,-1336.75,0.0,和大,-2.74,-40.54,-18.43%,-0.52
⚪ 數據不足,13.8999996185,2025,8085.TWO,1380.15,⚠️ 獲利稀釋,N/A,-17.44,10.43,-34.05,2026-03,-1339.41,0.0,福華,-1.01,40.74,N/A,-0.16
⚪ 數據不足,14.1999998093,2025,4183.TWO,211.07,📉 獲利侵蝕,13.67%,-145.21,10.78,-23.400000000000002,2026-03,-1351.07,0.0,福永生技,-0.33,-1140.0,-6.40%,-0.52
⚪ 數據不足,13.3999996185,2025,2616.TW,1362.88,⚠️ 獲利稀釋,7.55%,-82.6,-24.55,-224.55,2026-03,-1351.1200000000001,0.0,山隆,-6.25,11.76,-10.37%,-1.37
⚪ 數據不足,200.0,2025,3498.TWO,1433.26,⚠️ 獲利稀釋,41.15%,120.0,43.43,-19.8,2026-03,-1351.8899999999999,0.0,陽程,0.48,81.37,17.10%,-0.2
⚪ 數據不足,67.5999984741,2025,6869.TW,1397.45,⚠️ 獲利稀釋,N/A,-150.36,96.9,-23.400000000000002,2026-03,-1352.31,0.0,雲豹能源,-4.2,45.14,N/A,-0.99
⚪ 數據不足,20.5,2025,5205.TWO,1344.23,📉 獲利侵蝕,N/A,-22.22,-21.87,-50.25,2026-03,-1353.32,0.0,中茂,-1.43,-9.09,N/A,-0.36
⚪ 數據不足,32.75,2025,2429.TW,1239.51,📉 獲利侵蝕,4.20%,9.68,59.22,-51.9,2026-03,-1353.8,0.0,銘旺科,-1.4,-114.29,-24.63%,-0.45
⚪ 數據不足,75.5,2025,4577.TWO,1430.94,⚠️ 獲利稀釋,23.60%,32.41,12.25,-39.599999999999994,2026-03,-1357.19,0.0,達航科技,-0.73,73.75,7.93%,-0.21
⚪ 中性觀察,80.0,2025,6874.TWO,1437.19,⚠️ 獲利稀釋,N/A,-29.6,-22.72,142.35,2026-03,-1360.3400000000001,8.429926238145416,倍力,3.16,76.85,N/A,1.95
⚪ 數據不足,11.6000003815,2025,1906.TW,1186.57,📉 獲利侵蝕,12.71%,-96.0,-3.11,-8.25,2026-03,-1386.57,0.0,寶隆,0.01,-200.0,7.26%,-0.03
⚪ 中性觀察,51.7000007629,2025,2414.TW,1442.9,⚠️ 獲利稀釋,8.10%,18.73,18.17,124.65,2026-03,-1400.22,6.2214200677376645,精技,3.17,42.68,2.38%,1.17
❌ 暫避觀望,114.5,2025,6877.TWO,3.74,📉 獲利侵蝕,N/A,-47.75,0.0,6.149999999999999,2026-03,-1403.74,279.26829268292687,鏵友益,0.59,-1400.0,N/A,-0.65
⚪ 數據不足,26.4500007629,2025,6443.TW,1417.06,⚠️ 獲利稀釋,N/A,-433.33,-59.56,-135.45,2026-03,-1404.02,0.0,元晶,-6.24,13.04,N/A,-0.2
⚪ 數據不足,49.4500007629,2025,8097.TWO,123.71,📉 獲利侵蝕,N/A,-394.74,19.38,-53.699999999999996,2026-03,-1407.04,0.0,常珵,-1.14,-1283.33,N/A,-0.72
❌ 暫避觀望,46.7999992371,2025,3481.TW,1474.18,⚠️ 獲利稀釋,9.08%,-96.3,4.72,4.3500000000000005,2026-03,-1407.51,161.37930771413792,群創,0.03,66.67,-2.06%,0.2
⚪ 數據不足,10.8500003815,2025,1220.TW,1337.58,📉 獲利侵蝕,8.16%,-93.16,-4.37,-1.05,2026-03,-1407.58,0.0,台榮,0.08,-70.0,-0.43%,-0.17
⚪ 數據不足,35.0499992371,2025,6234.TWO,1436.78,⚠️ 獲利稀釋,N/A,-95.24,-26.42,-11.25,2026-03,-1415.73,0.0,高僑,0.05,21.05,N/A,0.23
❌ 暫避觀望,44.5999984741,2025,1722.TW,1515.35,⚠️ 獲利稀釋,15.30%,-52.74,1.81,41.85,2026-03,-1425.35,15.985662535519712,台肥,0.95,90.0,3.04%,0.19
⚪ 中性觀察,130.0,2025,3010.TW,1469.21,⚠️ 獲利稀釋,8.77%,1.84,-2.3,317.7,2026-03,-1441.89,6.137865911237016,華立,8.84,27.32,5.39%,2.47
❌ 暫避觀望,66.6999969482,2025,2634.TW,1466.61,⚠️ 獲利稀釋,8.73%,-66.09,-9.88,19.35,2026-03,-1454.61,51.70542399085271,漢翔,0.78,12.0,4.51%,0.28
⚪ 數據不足,3.5099999905,2025,6806.TW,320.49,📉 獲利侵蝕,N/A,-1744.48,32.68,-1955.4,2026-03,-1455.8700000000001,0.0,森崴能源,-60.0,-1135.38,N/A,-6.73
⚪ 數據不足,5.6799998283,2025,2929.TW,465.92,📉 獲利侵蝕,-8.18%,-1292.86,-17.32,-35.849999999999994,2026-03,-1465.92,0.0,淘帝-KY,-1.68,-1000.0,-26.63%,-0.22
⚪ 數據不足,17.8999996185,2025,3268.TWO,1421.55,📉 獲利侵蝕,7.59%,-632.0,-5.19,-62.699999999999996,2026-03,-1471.55,0.0,海德威,-1.33,-50.0,-1.94%,-0.09
❌ 暫避觀望,44.75,2025,3564.TWO,317.07,📉 獲利侵蝕,20.85%,-26.97,9.25,17.55,2026-03,-1483.74,38.24786324786324,其陽,0.65,-1166.67,1.19%,-0.32
❌ 暫避觀望,51.5,2025,3312.TW,1501.41,📉 獲利侵蝕,5.61%,-33.61,18.67,43.050000000000004,2026-03,-1503.3100000000002,17.94425087108014,弘憶股,1.74,-1.9,2.63%,1.03
⚪ 數據不足,13.8500003815,2025,9919.TW,1203.48,📉 獲利侵蝕,N/A,-28.57,-9.24,-74.85000000000001,2026-03,-1511.48,0.0,康那香,-2.43,-308.0,N/A,-0.52
⚪ 數據不足,6.9899997711,2025,2007.TW,1493.25,📉 獲利侵蝕,-29.22%,-9.8,-23.43,-78.0,2026-03,-1511.67,0.0,燁興,-2.24,-18.42,-33.95%,-0.45
⚪ 數據不足,5.0,2025,8444.TWO,1526.05,⚠️ 獲利稀釋,N/A,-15.31,-33.25,-311.84999999999997,2026-03,-1518.97,0.0,綠河-KY,-10.06,7.08,N/A,-3.3
⚪ 數據不足,37.9000015259,2025,4909.TWO,1549.58,🔄 轉虧為盈,-26.90%,-112.33,-89.32,-71.10000000000001,2026-03,-1524.58,0.0,新復興,-1.25,25.0,-63.96%,0.05
⚪ 數據不足,14.0,2025,3607.TW,1686.17,⚠️ 獲利稀釋,N/A,-88.24,-11.24,-4.3500000000000005,2026-03,-1577.3500000000001,0.0,谷崧,0.02,108.82,N/A,0.03
⚪ 數據不足,8.029999733,2025,1310.TW,1403.29,📉 獲利侵蝕,-7.37%,-90.28,-24.07,-59.25,2026-03,-1579.76,0.0,台苯,-1.37,-176.47,-10.27%,-0.94
⚪ 數據不足,20.3999996185,2025,2642.TW,1551.34,📉 獲利侵蝕,N/A,-940.0,-5.97,-42.300000000000004,2026-03,-1601.34,0.0,宅配通,-1.04,-50.0,N/A,-0.75
⚪ 數據不足,67.6999969482,2025,6456.TW,1419.09,📉 獲利侵蝕,N/A,-269.57,-4.58,-27.900000000000002,2026-03,-1604.8,0.0,GIS-KY,-0.79,-185.71,N/A,-0.61
⚪ 中性觀察,48.0499992371,2025,6177.TW,4257.65,⚠️ 獲利稀釋,N/A,-23.95,-22.64,103.49999999999999,2026-03,-1636.2199999999998,6.963768005376813,達麗,3.84,2621.43,N/A,3.53
⚪ 中性觀察,14.3000001907,2025,2516.TW,1623.81,📉 獲利侵蝕,6.67%,26.8,7.45,36.449999999999996,2026-03,-1640.48,5.884773741028807,新建,1.23,-16.67,4.30%,0.25
⚪ 中性觀察,35.8499984741,2025,6614.TW,1790.08,⚠️ 獲利稀釋,N/A,11.76,-2.37,53.550000000000004,2026-03,-1656.04,10.042016379299719,資拓宏宇,2.08,134.04,N/A,0.16
⚪ 數據不足,56.2000007629,2025,4540.TW,1730.48,⚠️ 獲利稀釋,16.55%,85.65,11.55,-33.0,2026-03,-1658.02,0.0,全球傳動,-0.66,72.46,-1.35%,-0.19
⚪ 數據不足,9.8900003433,2025,1471.TW,1550.22,📉 獲利侵蝕,5.75%,-25.0,-34.37,-0.9,2026-03,-1662.22,0.0,首利,0.03,-112.0,-72.91%,-0.03
⚪ 數據不足,49.7000007629,2025,6589.TW,1697.41,⚠️ 獲利稀釋,N/A,-8.77,-0.38,-99.9,2026-03,-1687.6100000000001,0.0,台康生技,-2.51,9.8,N/A,-0.47
⚪ 中性觀察,10.8500003815,2025,5521.TW,2449.06,⚠️ 獲利稀釋,N/A,2500.0,27.32,17.400000000000002,2026-03,-1699.06,9.353448604741377,工信,0.52,750.0,N/A,0.13
⚪ 中性觀察,134.0,2025,7740.TW,1881.49,⚠️ 獲利稀釋,N/A,674.7,885.03,228.00000000000003,2026-03,-1713.84,8.81578947368421,熙特爾-創,4.9,167.65,N/A,3.64
⚪ 中性觀察,6440.0,2025,6669.TW,1762.07,⚠️ 獲利稀釋,N/A,124.43,163.68,10046.849999999999,2026-03,-1717.95,9.614953940787412,緯穎,275.06,44.12,N/A,75.95
⚪ 數據不足,22.8500003815,2025,6108.TW,1545.42,📉 獲利侵蝕,N/A,-194.62,-18.04,-54.449999999999996,2026-03,-1737.31,0.0,競國,-0.88,-191.89,N/A,-1.08
⚪ 中性觀察,53.5,2025,6776.TW,1753.18,⚠️ 獲利稀釋,N/A,-8.03,14.84,157.95,2026-03,-1740.3100000000002,5.080721747388415,展�眥篕�,4.2,12.87,N/A,1.14
⚪ 數據不足,13.0500001907,2025,1309.TW,1492.03,📉 獲利侵蝕,3.28%,-91.07,-22.22,-49.2,2026-03,-1770.6,0.0,台達化,-1.07,-278.57,-4.04%,-0.53
⚪ 中性觀察,22.1499996185,2025,5525.TW,2677.35,⚠️ 獲利稀釋,N/A,-32.16,-49.22,30.0,2026-03,-1777.35,11.07499980925,順天,1.4,900.0,N/A,1.0
⚪ 中性觀察,41.9500007629,2025,2013.TW,1790.44,⚠️ 獲利稀釋,4.40%,18.15,6.36,112.35000000000001,2026-03,-1785.68,5.600801169946595,中鋼構,3.19,4.76,2.40%,0.66
❌ 暫避觀望,14.25,2025,5398.TWO,1776.48,📉 獲利侵蝕,N/A,66.67,-3.62,8.85,2026-03,-1786.48,24.152542372881356,慕康生醫,0.35,-10.0,N/A,-0.22
⚪ 數據不足,10.5,2025,6167.TWO,1692.31,📉 獲利侵蝕,N/A,-250.0,13.22,-2.1,2026-03,-1792.31,0.0,久正,-0.03,-100.0,N/A,-0.06
⚪ 數據不足,41.1500015259,2025,2485.TW,1989.87,🔄 轉虧為盈,15.28%,57.52,-0.05,-47.55,2026-03,-1821.54,0.0,兆赫,-0.96,168.33,2.18%,0.41
⚪ 中性觀察,40.7999992371,2025,2324.TW,1827.55,📉 獲利侵蝕,5.82%,-39.91,-16.78,52.49999999999999,2026-03,-1837.55,11.65714263917143,仁寶,1.38,-10.0,1.38%,0.45
⚪ 數據不足,35.5499992371,2025,4927.TW,1727.41,📉 獲利侵蝕,-13.35%,6.63,-6.83,-289.34999999999997,2026-03,-1858.75,0.0,泰鼎-KY,-8.65,-131.34,-27.74%,-3.1
⚪ 中性觀察,17.3999996185,2025,2032.TW,2037.68,⚠️ 獲利稀釋,6.08%,24.44,2.45,23.1,2026-03,-1879.79,11.298701050974026,新鋼,0.56,157.89,2.25%,0.49
⚪ 數據不足,50.5999984741,2025,2061.TWO,2254.89,🔄 轉虧為盈,7.75%,-273.08,1.18,-42.45,2026-03,-1882.1599999999999,0.0,風青,-0.97,372.73,1.18%,0.3
⚪ 中性觀察,60.5,2025,2354.TW,1859.98,📉 獲利侵蝕,4.22%,-8.3,105.83,82.94999999999999,2026-03,-1889.83,10.940325497287525,鴻準,2.32,-29.85,2.17%,0.47
⚪ 數據不足,18.1000003815,2025,5608.TW,1978.18,⚠️ 獲利稀釋,N/A,81.16,-8.84,-4.3500000000000005,2026-03,-1902.0900000000001,0.0,四維航,-0.13,76.09,N/A,-0.11
❌ 暫避觀望,71.0,2025,6505.TW,2352.62,⚠️ 獲利稀釋,N/A,65.08,-5.67,49.2,2026-03,-1903.8999999999999,21.646341463414632,台塑化,1.04,448.72,N/A,2.14
⚪ 數據不足,26.75,2025,6124.TWO,2066.54,🔄 轉虧為盈,N/A,16.81,1.16,-43.199999999999996,2026-03,-1905.83,0.0,業強,-0.99,160.71,N/A,0.17
⚪ 數據不足,3.2699999809,2025,4804.TWO,1860.91,📉 獲利侵蝕,-7.81%,15.65,7.41,-41.699999999999996,2026-03,-1914.24,0.0,大略-KY,-1.54,-53.33,-65.06%,-0.47
⚪ 數據不足,12.4499998093,2025,3625.TWO,2034.89,🔄 轉虧為盈,-3.42%,56.82,-18.66,-11.850000000000001,2026-03,-1931.19,0.0,西勝,-0.6,103.7,-68.62%,0.01
⚪ 數據不足,7.1700000763,2025,1213.TW,1882.27,📉 獲利侵蝕,-3.68%,-109.76,56.06,-34.800000000000004,2026-03,-1943.1399999999999,0.0,大飲,-0.85,-60.87,-19.69%,-0.37
⚪ 數據不足,0.0,2025,1591.TWO,2028.88,⚠️ 獲利稀釋,-25.13%,-122.76,-43.59,0.0,2026-03,-1944.5700000000002,0.0,駿吉-KY,-2.75,84.31,-116.55%,-0.08
⚪ 中性觀察,67.6999969482,2025,3709.TWO,2468.14,⚠️ 獲利稀釋,8.09%,178.19,44.32,249.45,2026-03,-1963.2199999999998,4.070955919915815,鑫聯大投控,7.11,504.92,5.14%,3.69
❌ 暫避觀望,1160.0,2025,8046.TW,2497.65,⚠️ 獲利稀釋,N/A,840.63,24.44,93.3,2026-03,-1963.2800000000002,186.4951768488746,南電,3.01,534.37,N/A,2.03
⚪ 中性觀察,65.4000015259,2025,2356.TW,2028.1,⚠️ 獲利稀釋,5.21%,19.21,6.95,90.6,2026-03,-1983.4199999999998,10.827814822168873,英業達,2.42,44.68,1.48%,0.68
⚪ 中性觀察,243.0,2025,2317.TW,2007.97,⚠️ 獲利稀釋,5.88%,23.02,18.13,506.70000000000005,2026-03,-1990.48,7.19360568383659,鴻海,13.61,17.49,3.28%,3.56
⚪ 中性觀察,328.5,2025,2382.TW,2002.82,⚠️ 獲利稀釋,6.33%,25.55,50.54,721.1999999999999,2026-03,-1994.11,6.832362728785358,廣達,19.45,8.71,3.76%,5.5
⚪ 中性觀察,19.6499996185,2025,2442.TW,2286.26,⚠️ 獲利稀釋,33.43%,329.17,880.8,113.55000000000001,2026-03,-2000.0500000000002,2.595772736922061,新美齊,5.24,286.21,26.98%,1.14
⚪ 數據不足,12.8999996185,2025,2038.TW,1954.65,🔄 轉虧為盈,-0.64%,-380.0,-8.24,-4.3500000000000005,2026-03,-2011.41,0.0,海光,-0.56,-56.76,-2.86%,0.16
❌ 暫避觀望,33.0,2025,6418.TWO,415.77,📉 獲利侵蝕,N/A,-33.64,-1.53,28.349999999999994,2026-03,-2015.77,17.460317460317462,詠昇,0.73,-1600.0,N/A,-0.15
⚪ 中性觀察,45.9500007629,2025,3033.TW,2141.08,⚠️ 獲利稀釋,5.24%,-25.31,21.23,70.5,2026-03,-2019.02,9.776595906999999,威健,1.81,122.06,2.37%,1.52
⚪ 中性觀察,12.0,2025,2515.TW,2144.13,⚠️ 獲利稀釋,9.34%,-14.89,-13.12,15.15,2026-03,-2044.13,11.881188118811881,中工,0.4,100.0,5.82%,0.16
⚪ 數據不足,32.4000015259,2025,6582.TW,1973.31,📉 獲利侵蝕,N/A,-141.41,-51.86,-24.9,2026-03,-2046.6399999999999,0.0,申豐,-0.41,-73.33,N/A,-0.26
⚪ 數據不足,14.4499998093,2025,8450.TWO,2186.24,🔄 轉虧為盈,N/A,-244.52,-9.3,-157.34999999999997,2026-03,-2051.08,0.0,霹靂,-5.34,135.16,N/A,0.32
⚪ 數據不足,30.4500007629,2025,3294.TWO,2071.71,⚠️ 獲利稀釋,N/A,-185.96,-17.24,-38.25,2026-03,-2056.62,0.0,英濟,-0.49,15.09,N/A,-0.45
❌ 暫避觀望,96.9000015259,2025,8064.TWO,2204.48,⚠️ 獲利稀釋,N/A,72.15,10.25,11.1,2026-03,-2057.51,130.94594800797296,東捷,1.36,146.97,N/A,0.35
⚪ 數據不足,7.6700000763,2025,2022.TW,1300.22,📉 獲利侵蝕,7.21%,95.92,16.71,-1.7999999999999998,2026-03,-2100.2200000000003,0.0,聚亨,-0.02,-800.0,-1.47%,-0.09
⚪ 中性觀察,66.0,2025,3028.TW,2297.68,⚠️ 獲利稀釋,7.68%,52.91,13.76,141.15,2026-03,-2117.8599999999997,7.0138150903294365,增你強,3.15,179.82,3.25%,3.05
⚪ 數據不足,103.0,2025,2466.TW,2228.49,⚠️ 獲利稀釋,-4.21%,241.18,-14.27,-0.4500000000000004,2026-03,-2122.24,0.0,冠西電,0.25,106.25,-53.06%,0.03
⚪ 數據不足,11.4499998093,2025,1452.TW,2126.92,📉 獲利侵蝕,0.28%,-164.06,-20.25,-19.8,2026-03,-2126.92,0.0,宏益,-0.41,0.0,-7.44%,-0.09
⚪ 中性觀察,9.3000001907,2025,1413.TW,2121.66,📉 獲利侵蝕,2.52%,364.71,-9.55,16.05,2026-03,-2151.66,8.691588963271029,宏洲,0.45,-30.0,0.23%,-0.13
⚪ 中性觀察,66.0,2025,3673.TW,2396.6,⚠️ 獲利稀釋,5.83%,133.62,-8.77,121.05000000000001,2026-03,-2164.1,8.178438661710038,TPK-KY,2.71,232.5,-0.68%,1.33
⚪ 數據不足,62.0,2025,3707.TWO,2217.45,⚠️ 獲利稀釋,-1.01%,-41.61,-0.88,-72.6,2026-03,-2181.0899999999997,0.0,漢磊,-1.97,36.36,-12.37%,-0.35
