prev_eps_yoy,om,expansion,symbol,status,price,name,prev_eps,rev_yoy,eps_yoy,est_price,eps,prev_year,pe,gm,advice,date,prev_rev_yoy
46.5,5.61%,-749.04,3515.TW,⚠️ 獲利稀釋,0.0,華擎,15.28,764.68,15.64,0.0,4.14,2025,0.0,12.78%,⚪ 數據不足,2026-03,86.48
82.74,N/A,-754.41,6213.TW,📉 獲利侵蝕,0.0,聯茂,4.16,746.88,-7.53,0.0,0.87,2025,0.0,N/A,⚪ 數據不足,2026-03,12.66
-17.5,N/A,-754.65,5452.TWO,📉 獲利侵蝕,0.0,佶優,0.33,665.76,-88.89,0.0,0.01,2025,0.0,N/A,⚪ 數據不足,2026-03,-13.95
254.81,6.96%,-755.81,1608.TW,📉 獲利侵蝕,0.0,華榮,5.5,755.81,0.0,0.0,0.37,2025,0.0,9.17%,⚪ 數據不足,2026-03,0.02
-9068.75,N/A,-756.0400000000001,6552.TW,⚠️ 獲利稀釋,0.0,易華電,-14.35,761.84,5.8,0.0,-0.65,2025,0.0,N/A,⚪ 數據不足,2026-03,-26.56
-1120.0,N/A,-757.51,6558.TW,📉 獲利侵蝕,0.0,興能高,-1.02,357.51,-400.0,0.0,-0.35,2025,0.0,N/A,⚪ 數據不足,2026-03,-7.46
34.88,-32.45%,-757.51,3234.TWO,📉 獲利侵蝕,0.0,光環,-1.4,200.37,-557.14,0.0,-0.32,2025,0.0,8.38%,⚪ 數據不足,2026-03,19.09
28.92,8.19%,-758.5,2329.TW,⚠️ 獲利稀釋,0.0,華泰,2.45,802.5,44.0,0.0,0.33,2025,0.0,15.35%,⚪ 數據不足,2026-03,20.92
-147.06,-79.87%,-759.4100000000001,3354.TWO,📉 獲利侵蝕,0.0,律勝,-0.84,746.08,-13.33,0.0,-0.17,2025,0.0,18.97%,⚪ 數據不足,2026-03,-22.74
87.32,14.50%,-761.23,2025.TW,🔄 轉虧為盈,0.0,千興,-0.18,1022.77,261.54,0.0,0.47,2025,0.0,-19.82%,⚪ 數據不足,2026-03,-22.64
-111.9,2.54%,-762.06,2719.TWO,🔄 轉虧為盈,0.0,燦星旅,-0.15,1130.81,368.75,0.0,0.75,2025,0.0,7.41%,⚪ 數據不足,2026-03,-14.15
-54.96,N/A,-768.58,8905.TWO,📉 獲利侵蝕,0.0,裕國,0.61,746.36,-22.22,0.0,0.15,2025,0.0,N/A,⚪ 數據不足,2026-03,2.49
-49.63,0.88%,-769.0600000000001,2905.TW,📉 獲利侵蝕,0.0,三商,0.71,696.33,-72.73,0.0,0.03,2025,0.0,15.31%,⚪ 數據不足,2026-03,-20.78
41.92,4.63%,-770.3199999999999,2357.TW,📉 獲利侵蝕,0.0,華碩,59.99,746.92,-23.4,0.0,13.19,2025,0.0,15.94%,⚪ 數據不足,2026-03,25.86
-1.88,11.95%,-770.9100000000001,1785.TWO,⚠️ 獲利稀釋,0.0,光洋科,3.14,1094.24,323.33,0.0,2.54,2025,0.0,16.83%,⚪ 數據不足,2026-03,32.39
-66.41,-73.69%,-783.72,3018.TW,📉 獲利侵蝕,0.0,隆銘綠能,-2.16,368.34,-415.38,0.0,-0.67,2025,0.0,-18.95%,⚪ 數據不足,2026-03,-45.66
-691.67,-17.38%,-784.83,2444.TW,📉 獲利侵蝕,0.0,兆勁,-1.9,601.5,-183.33,0.0,-0.51,2025,0.0,6.18%,⚪ 數據不足,2026-03,-18.44
209.26,1.68%,-785.5,3162.TWO,📉 獲利侵蝕,0.0,精確,1.7,689.5,-96.0,0.0,0.02,2025,0.0,11.59%,⚪ 數據不足,2026-03,65.48
-27.51,-1.90%,-791.15,4438.TW,⚠️ 獲利稀釋,0.0,廣越,3.04,887.98,96.83,0.0,-0.04,2025,0.0,8.43%,⚪ 數據不足,2026-03,17.91
-178.42,N/A,-792.54,6504.TW,🔄 轉虧為盈,0.0,南六,-1.09,709.49,-83.05,0.0,0.1,2025,0.0,N/A,⚪ 數據不足,2026-03,-1.5
5.17,N/A,-792.95,6191.TW,⚠️ 獲利稀釋,0.0,精成科,6.55,794.87,1.92,0.0,1.59,2025,0.0,N/A,⚪ 數據不足,2026-03,55.5
-281.76,-10.82%,-793.36,2392.TW,📉 獲利侵蝕,0.0,正崴,-6.62,529.36,-264.0,0.0,-0.46,2025,0.0,-1.63%,⚪ 數據不足,2026-03,-3.44
1.77,N/A,-794.03,6689.TW,📉 獲利侵蝕,0.0,伊雲谷,2.31,787.01,-7.02,0.0,0.53,2025,0.0,N/A,⚪ 數據不足,2026-03,-1.67
-4.98,N/A,-795.52,8438.TW,⚠️ 獲利稀釋,0.0,昶昕,2.1,903.68,108.16,0.0,1.02,2025,0.0,N/A,⚪ 數據不足,2026-03,12.79
-1.48,5.96%,-799.71,1535.TW,📉 獲利侵蝕,0.0,中宇,4.0,787.21,-12.5,0.0,0.77,2025,0.0,12.18%,⚪ 數據不足,2026-03,4.67
163.4,N/A,-801.14,6573.TW,⚠️ 獲利稀釋,0.0,虹揚-KY,1.23,817.81,16.67,0.0,-0.4,2025,0.0,N/A,⚪ 數據不足,2026-03,-13.43
-139.68,-26.32%,-802.6700000000001,3272.TWO,📉 獲利侵蝕,0.0,東碩,-7.65,467.75,-334.92,0.0,-2.8,2025,0.0,2.51%,⚪ 數據不足,2026-03,5.44
-76.19,-4.33%,-803.4100000000001,3323.TWO,📉 獲利侵蝕,0.0,加百裕,-1.92,783.84,-19.57,0.0,-0.56,2025,0.0,11.17%,⚪ 數據不足,2026-03,-9.18
10.36,N/A,-803.54,2745.TWO,📉 獲利侵蝕,0.0,五福,10.01,783.73,-19.81,0.0,3.44,2025,0.0,N/A,⚪ 數據不足,2026-03,14.38
-106.98,-29.19%,-807.22,3149.TW,⚠️ 獲利稀釋,0.0,正達,-2.86,859.78,52.56,0.0,-0.37,2025,0.0,-12.37%,⚪ 數據不足,2026-03,5.53
150.56,-21.47%,-810.37,4526.TW,📉 獲利侵蝕,0.0,東台,1.81,253.23,-557.14,0.0,-0.65,2025,0.0,7.66%,⚪ 數據不足,2026-03,-6.62
-156.8,N/A,-810.6500000000001,6830.TW,⚠️ 獲利稀釋,0.0,汎銓,-0.71,846.82,36.17,0.0,-0.61,2025,0.0,N/A,⚪ 數據不足,2026-03,10.78
-252.38,N/A,-820.27,8906.TWO,📉 獲利侵蝕,0.0,花王,-0.78,812.27,-8.0,0.0,-0.28,2025,0.0,N/A,⚪ 數據不足,2026-03,-13.36
-85.71,N/A,-820.85,2537.TW,⚠️ 獲利稀釋,0.0,聯上發,0.15,894.76,73.91,0.0,0.4,2025,0.0,N/A,⚪ 數據不足,2026-03,-43.28
327.5,-2.70%,-821.25,2409.TW,📉 獲利侵蝕,0.0,友達,0.9,686.37,-134.88,0.0,-0.15,2025,0.0,10.73%,⚪ 數據不足,2026-03,0.41
-0.48,N/A,-822.1999999999999,5493.TWO,📉 獲利侵蝕,0.0,三聯,4.18,817.65,-4.55,0.0,1.26,2025,0.0,N/A,⚪ 數據不足,2026-03,21.03
7.63,-12.85%,-824.03,4303.TWO,📉 獲利侵蝕,0.0,信立,11.15,718.73,-105.3,0.0,-0.48,2025,0.0,19.64%,⚪ 數據不足,2026-03,164.26
-114.55,-18.44%,-829.4200000000001,2035.TWO,🔄 轉虧為盈,0.0,唐榮,-4.72,956.47,127.05,0.0,0.33,2025,0.0,-14.72%,⚪ 數據不足,2026-03,-21.22
-87.21,-27.07%,-831.65,1449.TW,📉 獲利侵蝕,0.0,佳和,0.12,603.87,-227.78,0.0,-0.23,2025,0.0,0.84%,⚪ 數據不足,2026-03,-7.88
203.33,N/A,-834.3000000000001,6112.TW,📉 獲利侵蝕,0.0,邁達特,1.82,790.97,-43.33,0.0,0.17,2025,0.0,N/A,⚪ 數據不足,2026-03,18.84
-84.96,-16.08%,-837.1800000000001,3543.TW,📉 獲利侵蝕,0.0,州巧,-2.24,570.51,-266.67,0.0,-0.16,2025,0.0,5.62%,⚪ 數據不足,2026-03,1.1
-16.92,N/A,-839.6899999999999,8935.TWO,⚠️ 獲利稀釋,0.0,邦泰,-0.76,898.78,59.09,0.0,-0.09,2025,0.0,N/A,⚪ 數據不足,2026-03,-6.33
-39.29,2.54%,-840.0,1909.TW,⚠️ 獲利稀釋,0.0,榮成,-0.39,920.0,80.0,0.0,-0.02,2025,0.0,12.46%,⚪ 數據不足,2026-03,-6.47
-186.45,-4.13%,-846.22,2236.TW,🔄 轉虧為盈,0.0,百達-KY,-6.81,765.22,-81.0,0.0,0.19,2025,0.0,8.48%,⚪ 數據不足,2026-03,423.12
10.46,N/A,-846.7299999999999,6811.TWO,⚠️ 獲利稀釋,0.0,宏�硌穈T,14.36,866.43,19.7,0.0,4.8,2025,0.0,N/A,⚪ 數據不足,2026-03,11.2
-56.67,N/A,-847.33,5245.TWO,⚠️ 獲利稀釋,0.0,智晶,-4.9,860.97,13.64,0.0,-0.79,2025,0.0,N/A,⚪ 數據不足,2026-03,-13.73
20.75,-98.59%,-850.2,2254.TW,🌑 雙重衰退,0.0,巨鎧精密-創,-0.84,-49.8,-900.0,0.0,-1.04,2025,0.0,-21.68%,⚪ 數據不足,2026-03,-24.51
-720.83,N/A,-852.1500000000001,4139.TWO,📉 獲利侵蝕,0.0,馬光-KY,-1.55,768.82,-83.33,0.0,-0.55,2025,0.0,N/A,⚪ 數據不足,2026-03,-3.34
30.86,6.54%,-855.0999999999999,3029.TW,⚠️ 獲利稀釋,0.0,零壹,6.53,871.55,16.45,0.0,1.77,2025,0.0,14.31%,⚪ 數據不足,2026-03,34.73
30.21,4.34%,-857.3199999999999,2468.TW,⚠️ 獲利稀釋,0.0,華經,1.25,868.43,11.11,0.0,0.3,2025,0.0,11.41%,⚪ 數據不足,2026-03,19.94
40.61,7.04%,-859.9100000000001,2010.TW,⚠️ 獲利稀釋,0.0,春源,2.32,861.7,1.79,0.0,0.57,2025,0.0,10.75%,⚪ 數據不足,2026-03,0.73
-122.06,N/A,-861.09,9962.TWO,🔄 轉虧為盈,0.0,有益,-0.15,802.76,-58.33,0.0,0.05,2025,0.0,N/A,⚪ 數據不足,2026-03,-21.01
14.97,N/A,-861.1999999999999,8908.TWO,📉 獲利侵蝕,0.0,欣雄,2.16,849.66,-11.54,0.0,0.46,2025,0.0,N/A,⚪ 數據不足,2026-03,27.37
328.87,N/A,-864.17,6994.TW,⚠️ 獲利稀釋,0.0,富威電力,6.34,871.15,6.98,0.0,0.48,2025,0.0,N/A,⚪ 數據不足,2026-03,164.5
65.55,N/A,-864.61,6196.TW,⚠️ 獲利稀釋,0.0,帆宣,15.5,879.38,14.77,0.0,5.08,2025,0.0,N/A,⚪ 數據不足,2026-03,-15.01
