prev_eps_yoy,date,eps,expansion,prev_eps,rev_yoy,advice,prev_rev_yoy,name,om,status,eps_yoy,est_price,symbol,gm,price,pe,prev_year
-601.1,2026-03,-1.94,-646.11,-22.85,337.51,⚪ 數據不足,21.99,永崴投控,-47.71%,📉 獲利侵蝕,-308.6,-779.1,3712.TW,-39.75%,20.2999992371,0.0,2025
-12.99,2026-03,-0.43,-646.43,-1.74,641.55,⚪ 數據不足,-18.82,再生-KY,-65.33%,📉 獲利侵蝕,-4.88,-63.15,1337.TW,-19.71%,4.6599998474,0.0,2025
-381.82,2026-03,-0.06,-646.56,-0.53,146.56,⚪ 數據不足,-15.49,通泰,N/A,📉 獲利侵蝕,-500.0,-25.95,5487.TWO,N/A,28.9500007629,0.0,2025
119.5,2026-03,14.92,-648.3,47.13,710.88,❌ 暫避觀望,124.88,智邦,12.65%,⚠️ 獲利稀釋,62.58,1686.1499999999999,2345.TW,17.90%,2410.0,21.439373721199182,2025
35.9,2026-03,0.18,-649.61,1.14,622.34,⚪ 中性觀察,2.49,中櫃,9.95%,📉 獲利侵蝕,-27.27,39.900000000000006,2613.TW,16.43%,20.2999992371,7.6315786605639095,2025
-18.46,2026-03,2.5,-650.26,7.48,707.03,❌ 暫避觀望,2.2,力成,N/A,⚠️ 獲利稀釋,56.77,267.3,6239.TW,N/A,269.5,15.123456790123457,2025
-52.84,2026-03,-0.18,-653.4399999999999,1.58,523.93,❌ 暫避觀望,-0.7,台勝科,9.15%,📉 獲利侵蝕,-129.51,36.60000000000001,3532.TW,11.65%,316.0,129.50819672131146,2025
14.63,2026-03,-0.06,-654.71,-0.4,709.26,⚪ 數據不足,-0.4,立軒,N/A,⚠️ 獲利稀釋,54.55,-14.399999999999999,6222.TWO,N/A,20.2999992371,0.0,2025
-0.53,2026-03,0.05,-655.24,5.63,562.59,⚪ 中性觀察,-0.11,大田,N/A,📉 獲利侵蝕,-92.65,180.0,8924.TWO,N/A,51.9000015259,4.325000127158334,2025
-137.5,2026-03,0.16,-655.4100000000001,-0.06,1088.74,⚪ 數據不足,-9.83,志聯,2.74%,🔄 轉虧為盈,433.33,-1.8,2024.TW,8.85%,13.4499998093,0.0,2025
-71.93,2026-03,-0.64,-655.55,3.5,501.31,⚪ 中性觀察,-19.7,中傑-KY,N/A,📉 獲利侵蝕,-154.24,126.0,6965.TW,N/A,76.6999969482,9.130952017642857,2025
-1.26,2026-03,0.66,-655.78,2.36,680.31,⚪ 中性觀察,-6.2,全國,N/A,⚠️ 獲利稀釋,24.53,87.75,9937.TW,N/A,55.4000015259,9.470085730923078,2025
-178.05,2026-03,0.17,-656.32,-0.35,813.46,⚪ 數據不足,-10.57,和勤,-0.10%,🔄 轉虧為盈,157.14,-16.05,1586.TWO,14.13%,18.25,0.0,2025
-44.58,2026-03,0.37,-656.43,2.69,611.65,⚪ 中性觀察,-4.77,皇昌,14.03%,📉 獲利侵蝕,-44.78,96.3,2543.TW,16.97%,37.7000007629,5.872274262133956,2025
12.94,2026-03,0.19,-657.2700000000001,1.1,613.94,⚪ 中性觀察,28.59,夆典,N/A,📉 獲利侵蝕,-43.33,43.650000000000006,3052.TW,N/A,10.6499996185,3.6597936833333335,2025
-328.07,2026-03,0.86,-657.7399999999999,-1.32,1331.07,⚪ 數據不足,-67.66,麗升能源,N/A,🔄 轉虧為盈,673.33,-35.699999999999996,8087.TWO,N/A,28.8999996185,0.0,2025
-44.89,2026-03,0.07,-658.28,0.97,658.28,❌ 暫避觀望,-11.15,力山,N/A,📉 獲利侵蝕,0.0,8.4,1515.TW,N/A,31.9500007629,57.05357279089285,2025
94.5,2026-03,-0.39,-661.22,2.12,317.47,⚪ 中性觀察,82.32,彬台,7.02%,📉 獲利侵蝕,-343.75,36.0,3379.TWO,13.52%,27.25,11.354166666666668,2025
55.88,2026-03,-0.52,-661.76,-0.61,379.62,⚪ 數據不足,-11.73,特昇-KY,N/A,📉 獲利侵蝕,-282.14,-23.849999999999998,6616.TWO,N/A,8.720000267,0.0,2025
-12.0,2026-03,-0.39,-663.27,-4.62,709.1,⚪ 數據不足,-1.88,網家,N/A,⚠️ 獲利稀釋,45.83,-141.75,8044.TWO,N/A,27.3500003815,0.0,2025
-4.02,2026-03,-0.3,-663.83,-1.86,678.12,⚪ 數據不足,-3.72,元翎,-35.14%,⚠️ 獲利稀釋,14.29,-71.7,4564.TW,-20.30%,16.25,0.0,2025
16.48,2026-03,0.79,-663.86,3.04,655.72,⚪ 中性觀察,13.17,東捷資訊,N/A,📉 獲利侵蝕,-8.14,123.15,6697.TWO,N/A,40.0,4.872107186358099,2025
-51.49,2026-03,0.03,-668.17,-1.53,783.17,⚪ 數據不足,7.24,三顧,-12.99%,🔄 轉虧為盈,115.0,-50.55,3224.TWO,15.11%,35.6500015259,0.0,2025
-137.27,2026-03,-0.96,-671.02,-3.09,-28.98,⚪ 數據不足,-79.25,康全電訊,N/A,🌑 雙重衰退,-700.0,-111.45,8089.TWO,N/A,18.5,0.0,2025
-47.82,2026-03,1.01,-672.1500000000001,4.04,669.21,⚪ 中性觀察,-4.91,中磊,N/A,📉 獲利侵蝕,-2.94,155.25,5388.TW,N/A,91.8000030518,8.869565512251208,2025
78.21,2026-03,0.74,-672.54,-0.78,904.68,⚪ 數據不足,47.74,統新,N/A,🔄 轉虧為盈,232.14,-43.50000000000001,6426.TW,N/A,187.0,0.0,2025
29.56,2026-03,0.64,-674.13,2.06,910.97,❌ 暫避觀望,97.77,巨有科技,N/A,⚠️ 獲利稀釋,236.84,63.449999999999996,8227.TWO,N/A,148.0,34.988179669030735,2025
24.8,2026-03,2.88,-675.07,6.5,852.07,⚪ 中性觀察,50.25,達欣工,8.34%,⚠️ 獲利稀釋,177.0,245.39999999999998,2535.TW,12.33%,93.0,5.684596577017115,2025
25.52,2026-03,-0.19,-676.72,-1.44,719.14,⚪ 數據不足,0.46,立德,-20.80%,⚠️ 獲利稀釋,42.42,-30.299999999999994,3058.TW,2.21%,8.1899995804,0.0,2025
-48.33,2026-03,1.22,-676.8800000000001,0.31,1454.66,❌ 暫避觀望,178.46,天品,N/A,⚠️ 獲利稀釋,777.78,24.45,6199.TWO,N/A,96.3000030518,59.07975647349694,2025
29.85,2026-03,0.2,-677.79,1.18,620.65,⚪ 中性觀察,-12.15,宜進,33.56%,📉 獲利侵蝕,-57.14,33.15,1457.TW,6.94%,14.0500001907,6.357466149638009,2025
32.78,2026-03,-1.47,-678.29,-6.13,702.91,⚪ 數據不足,1056.27,泰福-KY,N/A,⚠️ 獲利稀釋,24.62,-234.45,6541.TW,N/A,37.8499984741,0.0,2025
43.03,2026-03,-0.24,-679.3100000000001,-0.94,720.34,⚪ 數據不足,8.46,亞元,N/A,⚠️ 獲利稀釋,41.03,-44.85,6109.TWO,N/A,10.8999996185,0.0,2025
291.45,2026-03,3.51,-679.6700000000001,13.74,760.6,⚪ 中性觀察,130.83,高技,N/A,⚠️ 獲利稀釋,80.93,458.7,5439.TWO,N/A,236.0,7.717462393721387,2025
38.43,2026-03,6.54,-679.8199999999999,9.07,1024.34,❌ 暫避觀望,64.37,高力,N/A,⚠️ 獲利稀釋,344.52,360.3,8996.TW,N/A,1135.0,47.25228975853456,2025
-96.23,2026-03,-0.22,-680.59,-1.13,411.36,⚪ 數據不足,-8.18,新晶投控,-22.36%,📉 獲利侵蝕,-269.23,-33.15,3713.TWO,0.24%,14.3999996185,0.0,2025
-15.09,2026-03,-0.03,-681.1400000000001,-1.22,772.57,⚪ 數據不足,21.56,典範,-10.81%,⚠️ 獲利稀釋,91.43,-46.650000000000006,3372.TWO,-2.87%,15.8000001907,0.0,2025
-5.53,2026-03,2.17,-682.48,9.39,657.13,⚪ 中性觀察,10.13,台表科,N/A,📉 獲利侵蝕,-25.35,344.7,6278.TW,N/A,162.5,7.0713664055700605,2025
186.36,2026-03,-0.68,-683.0400000000001,1.14,604.09,❌ 暫避觀望,6.56,臺龍,N/A,📉 獲利侵蝕,-78.95,6.749999999999997,6246.TWO,N/A,12.4499998093,27.666666242888898,2025
-8.92,2026-03,0.91,-684.76,3.88,697.11,⚪ 中性觀察,-15.54,豐興,N/A,⚠️ 獲利稀釋,12.35,145.35000000000002,2015.TW,N/A,65.0,6.707946336429307,2025
15.99,2026-03,-0.41,-685.3199999999999,-3.1,733.42,⚪ 數據不足,19.24,慶生,N/A,⚠️ 獲利稀釋,48.1,-123.00000000000001,6210.TWO,N/A,17.2999992371,0.0,2025
-74.46,2026-03,-1.35,-689.1800000000001,2.23,430.36,❌ 暫避觀望,-1.8,兆利,1.84%,📉 獲利侵蝕,-258.82,25.049999999999997,3548.TWO,10.77%,77.5,46.40718562874252,2025
-15.15,2026-03,0.08,-689.51,0.27,722.84,❌ 暫避觀望,-14.0,亞帝歐,-0.53%,⚠️ 獲利稀釋,33.33,6.0,3516.TWO,13.94%,26.3999996185,65.99999904625,2025
-188.3,2026-03,0.17,-690.11,-0.87,837.33,⚪ 數據不足,-7.94,大立,-9.40%,🔄 轉虧為盈,147.22,-43.199999999999996,4716.TWO,13.88%,17.2000007629,0.0,2025
-1352.94,2026-03,-0.28,-697.3399999999999,-2.13,766.91,⚪ 數據不足,-30.78,永固-KY,N/A,⚠️ 獲利稀釋,69.57,-67.35000000000001,5546.TW,N/A,13.6999998093,0.0,2025
-48.92,2026-03,2.05,-699.9399999999999,9.05,789.66,❌ 暫避觀望,-4.98,順達,13.68%,⚠️ 獲利稀釋,89.72,338.85,3211.TWO,20.14%,356.5,15.781319167773349,2025
-140.6,2026-03,-0.5,-700.27,-1.08,415.08,⚪ 數據不足,0.9,先進光,-0.95%,📉 獲利侵蝕,-285.19,-59.85,3362.TWO,18.28%,176.0,0.0,2025
-22.0,2026-03,-0.16,-701.1,1.56,563.0,⚪ 中性觀察,-0.23,廣宇,4.05%,📉 獲利侵蝕,-138.1,52.5,2328.TW,12.48%,45.0999984741,12.885713849742856,2025
45.42,2026-03,1.02,-704.92,4.03,734.79,⚪ 中性觀察,23.39,海華,3.72%,⚠️ 獲利稀釋,29.87,152.4,3694.TW,15.30%,56.0999984741,5.521653393120078,2025
-15.42,2026-03,4.04,-705.43,6.8,923.54,⚪ 中性觀察,16.34,微星,2.63%,⚠️ 獲利稀釋,218.11,278.55,2377.TW,11.11%,154.0,8.292945611200862,2025
20.0,2026-03,0.64,-705.89,1.62,758.27,⚪ 中性觀察,-5.8,運錩,4.08%,⚠️ 獲利稀釋,52.38,61.2,2069.TW,10.04%,19.3999996185,4.754901867279412,2025
28.04,2026-03,7.19,-708.18,24.76,734.55,⚪ 中性觀察,47.13,洋基工程,N/A,⚠️ 獲利稀釋,26.37,886.95,6691.TW,N/A,722.0,12.210383899881617,2025
41.49,2026-03,2.54,-710.79,10.64,831.66,⚪ 中性觀察,17.97,德昌,N/A,⚠️ 獲利稀釋,120.87,341.25,5511.TWO,N/A,70.0999984741,3.081318614246154,2025
-12.65,2026-03,0.38,-712.44,1.45,705.12,⚪ 中性觀察,-2.6,強新,N/A,📉 獲利侵蝕,-7.32,52.5,5013.TWO,N/A,25.3999996185,7.257142748142857,2025
-25.55,2026-03,1.18,-713.19,5.47,714.94,⚪ 中性觀察,-18.22,中華,2.43%,⚠️ 獲利稀釋,1.75,194.84999999999997,2204.TW,10.06%,50.7000007629,3.9030023681986146,2025
32.5,2026-03,0.17,-716.22,1.6,666.22,⚪ 中性觀察,42.87,展達,-0.90%,📉 獲利侵蝕,-50.0,46.349999999999994,3447.TW,6.63%,28.3500003815,9.174757405016182,2025
17.02,2026-03,-0.28,-716.53,-0.78,116.53,⚪ 數據不足,-8.12,啟發電,N/A,📉 獲利侵蝕,-600.0,-26.55,6512.TWO,N/A,20.1499996185,0.0,2025
11.79,2026-03,1.71,-716.5799999999999,8.72,701.78,⚪ 數據不足,30.49,安葆,N/A,📉 獲利侵蝕,-14.8,0.0,7792.TWO,N/A,217.0,0.0,2025
-3.84,2026-03,-2.46,-717.25,-7.92,645.92,⚪ 數據不足,42.15,濾能,N/A,📉 獲利侵蝕,-71.33,-220.04999999999998,6823.TWO,N/A,67.1999969482,0.0,2025
5.59,2026-03,1.12,-717.65,3.02,777.65,⚪ 中性觀察,1.51,東明-KY,N/A,⚠️ 獲利稀釋,60.0,117.30000000000001,5538.TW,N/A,34.2000007629,4.3734016320843985,2025
-81.05,2026-03,-0.12,-718.33,0.2,496.11,❌ 暫避觀望,-9.36,春雨,2.02%,📉 獲利侵蝕,-222.22,6.9,2012.TW,13.55%,15.1499996185,32.93478177934782,2025
-11.22,2026-03,2.36,-719.0600000000001,6.41,742.22,❌ 暫避觀望,0.03,啟��,N/A,⚠️ 獲利稀釋,23.16,241.05,6285.TW,N/A,247.0,15.37025513378967,2025
-116.56,2026-03,-0.32,-720.11,-0.25,398.68,⚪ 數據不足,-35.66,正文,-1.55%,📉 獲利侵蝕,-321.43,-27.599999999999998,4906.TW,14.16%,35.5,0.0,2025
-43.86,2026-03,0.62,-720.39,1.6,739.62,⚪ 中性觀察,-3.51,敬鵬,5.11%,⚠️ 獲利稀釋,19.23,59.25,2355.TW,13.97%,41.5999984741,10.531645183316455,2025
22.0,2026-03,-0.37,-723.98,0.61,287.62,⚪ 中性觀察,-1.66,勝德,1.75%,📉 獲利侵蝕,-436.36,24.15,3296.TW,19.21%,23.3999996185,14.53416125372671,2025
51.74,2026-03,0.21,-725.34,-1.18,890.97,⚪ 數據不足,3.23,聯穎,-3.96%,🔄 轉虧為盈,165.63,-32.55,3550.TW,15.39%,22.7999992371,0.0,2025
-91.3,2026-03,0.02,-726.94,0.01,839.44,⚪ 數據不足,-2.4,慶騰,-3.10%,⚠️ 獲利稀釋,112.5,-15.600000000000001,4534.TWO,15.20%,34.1500015259,0.0,2025
-30.16,2026-03,-0.74,-728.09,2.7,551.01,❌ 暫避觀望,9.37,定穎投控,3.42%,📉 獲利侵蝕,-177.08,93.75,3715.TW,17.76%,116.5,18.64,2025
-47.93,2026-03,-0.32,-729.7800000000001,-1.79,753.59,⚪ 數據不足,18.86,譁裕,-16.22%,⚠️ 獲利稀釋,23.81,-68.39999999999999,3419.TW,12.27%,11.8000001907,0.0,2025
63.58,2026-03,-0.95,-730.0799999999999,-3.15,771.53,⚪ 數據不足,166.89,華冠,N/A,⚠️ 獲利稀釋,41.45,-124.94999999999997,8101.TW,N/A,12.5,0.0,2025
-265.31,2026-03,0.05,-732.2700000000001,-1.79,842.07,⚪ 數據不足,-15.54,福裕,-32.66%,🔄 轉虧為盈,109.8,-58.949999999999996,4513.TWO,8.95%,17.6499996185,0.0,2025
-48.08,2026-03,0.53,-734.68,0.54,767.18,⚪ 中性觀察,-1.98,台橡,3.76%,⚠️ 獲利稀釋,32.5,24.150000000000002,2103.TW,10.06%,22.75,14.130434782608695,2025
1562.0,2026-03,-0.15,-735.33,22.26,827.48,⚪ 中性觀察,-7.15,永彰,-91.14%,⚠️ 獲利稀釋,92.15,600.6000000000001,4523.TWO,-8.90%,25.6000003815,0.6393606488886112,2025
42.99,2026-03,0.37,-738.5500000000001,3.06,684.6,⚪ 數據不足,-0.03,久舜,N/A,📉 獲利侵蝕,-53.95,0.0,5547.TWO,N/A,19.6000003815,0.0,2025
-404.84,2026-03,-1.04,-740.03,-3.88,581.06,⚪ 數據不足,2.63,匯鑽科,N/A,📉 獲利侵蝕,-158.97,-120.89999999999998,8431.TWO,N/A,50.0,0.0,2025
13.53,2026-03,6.86,-740.52,21.81,779.62,⚪ 中性觀察,18.57,崇越,N/A,⚠️ 獲利稀釋,39.1,807.15,5434.TW,N/A,509.0,9.45920832559004,2025
56.79,2026-03,-0.15,-742.45,-0.35,342.45,⚪ 數據不足,-23.83,恩德,0.98%,📉 獲利侵蝕,-400.0,-24.6,1528.TW,31.45%,18.5499992371,0.0,2025
-265.75,2026-03,0.16,-743.43,-1.25,918.43,⚪ 數據不足,-23.24,大洋,N/A,🔄 轉虧為盈,175.0,-36.45,1321.TW,N/A,31.7000007629,0.0,2025
620.0,2026-03,-0.01,-743.86,0.36,543.86,⚪ 中性觀察,16.76,歐格,-11.28%,📉 獲利侵蝕,-200.0,16.799999999999997,3002.TW,17.03%,16.6000003815,14.821428912053573,2025
-287.38,2026-03,0.37,-745.92,-1.93,751.63,⚪ 數據不足,26.96,訊達,N/A,🔄 轉虧為盈,5.71,-54.15,6140.TWO,N/A,16.6000003815,0.0,2025
-81.88,2026-03,0.01,-747.45,0.27,652.21,⚪ 數據不足,-0.31,良得電,N/A,📉 獲利侵蝕,-95.24,-3.3,2462.TW,N/A,19.4500007629,0.0,2025
46.5,2026-03,4.14,-749.04,15.28,764.68,⚪ 中性觀察,86.48,華擎,5.61%,⚠️ 獲利稀釋,15.64,563.4,3515.TW,12.78%,214.5,5.7108626198083074,2025
82.74,2026-03,0.87,-754.41,4.16,746.88,❌ 暫避觀望,12.66,聯茂,N/A,📉 獲利侵蝕,-7.53,151.5,6213.TW,N/A,375.0,37.12871287128713,2025
-17.5,2026-03,0.01,-754.65,0.33,665.76,❌ 暫避觀望,-13.95,佶優,N/A,📉 獲利侵蝕,-88.89,12.15,5452.TWO,N/A,26.4500007629,32.65432192950617,2025
254.81,2026-03,0.37,-755.81,5.5,755.81,⚪ 中性觀察,0.02,華榮,6.96%,📉 獲利侵蝕,0.0,174.45000000000002,1608.TW,9.17%,34.4000015259,2.957867715038693,2025
-9068.75,2026-03,-0.65,-756.0400000000001,-14.35,761.84,⚪ 數據不足,-26.56,易華電,N/A,⚠️ 獲利稀釋,5.8,-309.9,6552.TW,N/A,24.6000003815,0.0,2025
-1120.0,2026-03,-0.35,-757.51,-1.02,357.51,⚪ 數據不足,-7.46,興能高,N/A,📉 獲利侵蝕,-400.0,-35.699999999999996,6558.TW,N/A,26.25,0.0,2025
34.88,2026-03,-0.32,-757.51,-1.4,200.37,⚪ 數據不足,19.09,光環,-32.45%,📉 獲利侵蝕,-557.14,-46.949999999999996,3234.TWO,8.38%,110.5,0.0,2025
28.92,2026-03,0.33,-758.5,2.45,802.5,⚪ 中性觀察,20.92,華泰,8.19%,⚠️ 獲利稀釋,44.0,75.0,2329.TW,15.35%,44.5999984741,8.91999969482,2025
-147.06,2026-03,-0.17,-759.4100000000001,-0.84,746.08,⚪ 數據不足,-22.74,律勝,-79.87%,📉 獲利侵蝕,-13.33,-36.0,3354.TWO,18.97%,20.9500007629,0.0,2025
87.32,2026-03,0.47,-761.23,-0.18,1022.77,⚪ 數據不足,-22.64,千興,14.50%,🔄 轉虧為盈,261.54,-12.6,2025.TW,-19.82%,12.0500001907,0.0,2025
-111.9,2026-03,0.75,-762.06,-0.15,1130.81,⚪ 數據不足,-14.15,燦星旅,2.54%,🔄 轉虧為盈,368.75,-2.2500000000000004,2719.TWO,7.41%,21.6499996185,0.0,2025
-54.96,2026-03,0.15,-768.58,0.61,746.36,❌ 暫避觀望,2.49,裕國,N/A,📉 獲利侵蝕,-22.22,23.249999999999996,8905.TWO,N/A,34.0,21.935483870967744,2025
-49.63,2026-03,0.03,-769.0600000000001,0.71,696.33,⚪ 中性觀察,-20.78,三商,0.88%,📉 獲利侵蝕,-72.73,18.15,2905.TW,15.31%,16.2000007629,13.388430382561983,2025
41.92,2026-03,13.19,-770.3199999999999,59.99,746.92,⚪ 中性觀察,25.86,華碩,4.63%,📉 獲利侵蝕,-23.4,2223.4500000000003,2357.TW,15.94%,818.0,5.518451055791674,2025
-1.88,2026-03,2.54,-770.9100000000001,3.14,1094.24,❌ 暫避觀望,32.39,光洋科,11.95%,⚠️ 獲利稀釋,323.33,105.74999999999999,1785.TWO,16.83%,115.0,16.312056737588655,2025
-66.41,2026-03,-0.67,-783.72,-2.16,368.34,⚪ 數據不足,-45.66,隆銘綠能,-73.69%,📉 獲利侵蝕,-415.38,-89.24999999999999,3018.TW,-18.95%,14.5,0.0,2025
-691.67,2026-03,-0.51,-784.83,-1.9,601.5,⚪ 數據不足,-18.44,兆勁,-17.38%,📉 獲利侵蝕,-183.33,-75.45,2444.TW,6.18%,10.8000001907,0.0,2025
209.26,2026-03,0.02,-785.5,1.7,689.5,❌ 暫避觀望,65.48,精確,1.68%,📉 獲利侵蝕,-96.0,59.849999999999994,3162.TWO,11.59%,63.2999992371,15.864661462932332,2025
-27.51,2026-03,-0.04,-791.15,3.04,887.98,⚪ 中性觀察,17.91,廣越,-1.90%,⚠️ 獲利稀釋,96.83,72.45,4438.TW,8.43%,60.5,12.525879917184264,2025
-178.42,2026-03,0.1,-792.54,-1.09,709.49,⚪ 數據不足,-1.5,南六,N/A,🔄 轉虧為盈,-83.05,-86.7,6504.TW,N/A,38.5999984741,0.0,2025
5.17,2026-03,1.59,-792.95,6.55,794.87,⚪ 中性觀察,55.5,精成科,N/A,⚠️ 獲利稀釋,1.92,243.15,6191.TW,N/A,84.9000015259,5.237507805422578,2025
-281.76,2026-03,-0.46,-793.36,-6.62,529.36,⚪ 數據不足,-3.44,正崴,-10.82%,📉 獲利侵蝕,-264.0,-205.8,2392.TW,-1.63%,37.4000015259,0.0,2025
1.77,2026-03,0.53,-794.03,2.31,787.01,⚪ 中性觀察,-1.67,伊雲谷,N/A,📉 獲利侵蝕,-7.02,72.3,6689.TW,N/A,61.0999984741,12.67634823114108,2025
-4.98,2026-03,1.02,-795.52,2.1,903.68,⚪ 中性觀察,12.79,昶昕,N/A,⚠️ 獲利稀釋,108.16,74.55,8438.TW,N/A,66.1999969482,13.31991890305835,2025
-1.48,2026-03,0.77,-799.71,4.0,787.21,⚪ 中性觀察,4.67,中宇,5.96%,📉 獲利侵蝕,-12.5,141.45,1535.TW,12.18%,45.7000007629,4.846235499777306,2025
163.4,2026-03,-0.4,-801.14,1.23,817.81,⚪ 中性觀察,-13.43,虹揚-KY,N/A,⚠️ 獲利稀釋,16.67,21.9,6573.TW,N/A,17.2999992371,11.849314545958904,2025
-139.68,2026-03,-2.8,-802.6700000000001,-7.65,467.75,⚪ 數據不足,5.44,東碩,-26.32%,📉 獲利侵蝕,-334.92,-260.85,3272.TWO,2.51%,14.1499996185,0.0,2025
-76.19,2026-03,-0.56,-803.4100000000001,-1.92,783.84,⚪ 數據不足,-9.18,加百裕,-4.33%,📉 獲利侵蝕,-19.57,-80.85000000000001,3323.TWO,11.17%,30.1499996185,0.0,2025
10.36,2026-03,3.44,-803.54,10.01,783.73,⚪ 中性觀察,14.38,五福,N/A,📉 獲利侵蝕,-19.81,404.54999999999995,2745.TWO,N/A,88.4000015259,3.2777160372969965,2025
-106.98,2026-03,-0.37,-807.22,-2.86,859.78,⚪ 數據不足,5.53,正達,-29.19%,⚠️ 獲利稀釋,52.56,-105.75000000000001,3149.TW,-12.37%,63.0999984741,0.0,2025
150.56,2026-03,-0.65,-810.37,1.81,253.23,⚪ 中性觀察,-6.62,東台,-21.47%,📉 獲利侵蝕,-557.14,94.95,4526.TW,7.66%,30.1499996185,4.763033115086888,2025
-156.8,2026-03,-0.61,-810.6500000000001,-0.71,846.82,⚪ 數據不足,10.78,汎銓,N/A,⚠️ 獲利稀釋,36.17,-47.85,6830.TW,N/A,425.0,0.0,2025
-252.38,2026-03,-0.28,-820.27,-0.78,812.27,⚪ 數據不足,-13.36,花王,N/A,📉 獲利侵蝕,-8.0,-29.85,8906.TWO,N/A,27.1000003815,0.0,2025
-85.71,2026-03,0.4,-820.85,0.15,894.76,⚪ 中性觀察,-43.28,聯上發,N/A,⚠️ 獲利稀釋,73.91,12.0,2537.TW,N/A,10.9499998093,13.687499761624998,2025
327.5,2026-03,-0.15,-821.25,0.9,686.37,⚪ 中性觀察,0.41,友達,-2.70%,📉 獲利侵蝕,-134.88,29.4,2409.TW,10.73%,24.5499992371,12.52550981484694,2025
-0.48,2026-03,1.26,-822.1999999999999,4.18,817.65,⚪ 中性觀察,21.03,三聯,N/A,📉 獲利侵蝕,-4.55,153.14999999999998,5493.TWO,N/A,78.1999969482,7.659157389637611,2025
7.63,2026-03,-0.48,-824.03,11.15,718.73,⚪ 中性觀察,164.26,信立,-12.85%,📉 獲利侵蝕,-105.3,440.4,4303.TWO,19.64%,45.2000007629,1.5395095627690736,2025
-114.55,2026-03,0.33,-829.4200000000001,-4.72,956.47,⚪ 數據不足,-21.22,唐榮,-18.44%,🔄 轉虧為盈,127.05,-157.95000000000002,2035.TWO,-14.72%,27.0,0.0,2025
-87.21,2026-03,-0.23,-831.65,0.12,603.87,⚪ 數據不足,-7.88,佳和,-27.07%,📉 獲利侵蝕,-227.78,-5.55,1449.TW,0.84%,12.4499998093,0.0,2025
203.33,2026-03,0.17,-834.3000000000001,1.82,790.97,⚪ 中性觀察,18.84,邁達特,N/A,📉 獲利侵蝕,-43.33,54.300000000000004,6112.TW,N/A,45.25,12.5,2025
-84.96,2026-03,-0.16,-837.1800000000001,-2.24,570.51,⚪ 數據不足,1.1,州巧,-16.08%,📉 獲利侵蝕,-266.67,-59.7,3543.TW,5.62%,36.5999984741,0.0,2025
-16.92,2026-03,-0.09,-839.6899999999999,-0.76,898.78,⚪ 數據不足,-6.33,邦泰,N/A,⚠️ 獲利稀釋,59.09,-26.55,8935.TWO,N/A,17.3500003815,0.0,2025
-39.29,2026-03,-0.02,-840.0,-0.39,920.0,⚪ 數據不足,-6.47,榮成,2.54%,⚠️ 獲利稀釋,80.0,-20.700000000000003,1909.TW,12.46%,10.0500001907,0.0,2025
-186.45,2026-03,0.19,-846.22,-6.81,765.22,⚪ 數據不足,423.12,百達-KY,-4.13%,🔄 轉虧為盈,-81.0,-128.54999999999998,2236.TW,8.48%,135.5,0.0,2025
10.46,2026-03,4.8,-846.7299999999999,14.36,866.43,⚪ 中性觀察,11.2,宏�硌穈T,N/A,⚠️ 獲利稀釋,19.7,571.8,6811.TWO,N/A,231.5,6.07292759706191,2025
-56.67,2026-03,-0.79,-847.33,-4.9,860.97,⚪ 數據不足,-13.73,智晶,N/A,⚠️ 獲利稀釋,13.64,-166.64999999999998,5245.TWO,N/A,23.0,0.0,2025
20.75,2026-03,-1.04,-850.2,-0.84,-49.8,⚪ 數據不足,-24.51,巨鎧精密-創,-98.59%,🌑 雙重衰退,-900.0,-27.150000000000002,2254.TW,-21.68%,60.9000015259,0.0,2025
-720.83,2026-03,-0.55,-852.1500000000001,-1.55,768.82,⚪ 數據不足,-3.34,馬光-KY,N/A,📉 獲利侵蝕,-83.33,-38.7,4139.TWO,N/A,39.0,0.0,2025
30.86,2026-03,1.77,-855.0999999999999,6.53,871.55,⚪ 中性觀察,34.73,零壹,6.54%,⚠️ 獲利稀釋,16.45,246.3,3029.TW,14.31%,110.0,6.699147381242387,2025
30.21,2026-03,0.3,-857.3199999999999,1.25,868.43,⚪ 中性觀察,19.94,華經,4.34%,⚠️ 獲利稀釋,11.11,42.300000000000004,2468.TW,11.41%,34.75,12.322695035460992,2025
40.61,2026-03,0.57,-859.9100000000001,2.32,861.7,⚪ 中性觀察,0.73,春源,7.04%,⚠️ 獲利稀釋,1.79,86.85,2010.TW,10.75%,21.4500007629,3.704663344196891,2025
-122.06,2026-03,0.05,-861.09,-0.15,802.76,⚪ 數據不足,-21.01,有益,N/A,🔄 轉虧為盈,-58.33,-7.199999999999999,9962.TWO,N/A,9.9799995422,0.0,2025
14.97,2026-03,0.46,-861.1999999999999,2.16,849.66,⚪ 中性觀察,27.37,欣雄,N/A,📉 獲利侵蝕,-11.54,78.89999999999999,8908.TWO,N/A,39.7999992371,7.566539778916351,2025
328.87,2026-03,0.48,-864.17,6.34,871.15,⚪ 中性觀察,164.5,富威電力,N/A,⚠️ 獲利稀釋,6.98,129.75,6994.TW,N/A,35.9500007629,4.1560694523583805,2025
