est_price,om,date,pe,advice,rev_yoy,symbol,eps_yoy,eps,prev_eps,gm,price,prev_eps_yoy,expansion,name,prev_rev_yoy,status,prev_year
11.25,5.94%,2025-12,17.59999974573333,❌ 暫避觀望,-16.46,4306.TW,-79.17,0.26,0.25,15.11%,13.1999998093,-79.34,-62.71,炎洲,-23.85,🌑 雙重衰退,2025
-14.849999999999998,-413.94%,2025-12,0.0,⚪ 數據不足,-69.02,3313.TWO,-132.04,-0.35,-0.31,-74.40%,12.0500001907,-122.4,-63.019999999999996,斐成,-78.14,🌑 雙重衰退,2025
-61.349999999999994,-36.39%,2025-12,0.0,⚪ 數據不足,-22.39,1721.TW,-85.86,-1.84,-1.12,-19.76%,24.2000007629,-45.45,-63.47,三晃,-23.51,🌑 雙重衰退,2025
4.6499999999999995,N/A,2025-12,223.87097266419357,❌ 暫避觀望,5.25,8111.TWO,-58.24,0.38,0.05,N/A,69.4000015259,-88.1,-63.49,立��,7.39,📉 獲利侵蝕,2025
-79.20000000000002,-5.91%,2025-12,0.0,⚪ 數據不足,15.52,2438.TW,-48.37,-2.38,-2.11,51.08%,22.5,-125.84,-63.89,翔耀,26.64,🏰 高護城河,2025
114.3,N/A,2025-12,22.506561679790025,❌ 暫避觀望,105.62,6895.TWO,41.57,3.61,2.61,N/A,171.5,99.24,-64.05000000000001,宏碩系統,121.07,⚠️ 獲利稀釋,2025
63.75,N/A,2025-12,12.917647417858824,⚪ 中性觀察,-3.48,8433.TWO,-67.55,3.17,0.71,N/A,54.9000015259,-89.32,-64.07,弘帆,-7.78,🌑 雙重衰退,2025
-31.200000000000003,6.07%,2025-12,0.0,⚪ 數據不足,-10.15,3288.TWO,-74.29,-0.64,-0.56,71.52%,15.4499998093,43.62,-64.14,點晶,-7.45,🏰 高護城河,2025
23.849999999999998,N/A,2025-12,11.132075951509435,⚪ 中性觀察,17.01,5426.TWO,-47.47,0.52,0.39,N/A,17.7000007629,-40.91,-64.48,振發,30.86,📉 獲利侵蝕,2025
14.399999999999999,N/A,2025-12,570.8333333333334,❌ 暫避觀望,20.34,6643.TWO,-44.41,1.69,-0.69,N/A,548.0,-116.01,-64.75,M31,7.33,🔄 轉虧為盈,2025
320.7,3.53%,2025-12,6.407857811038354,⚪ 中性觀察,108.39,3231.TW,43.19,9.04,6.43,5.62%,137.0,44.39,-65.2,緯創,94.87,⚠️ 獲利稀釋,2025
396.44999999999993,N/A,2026-03,8.32387438516837,⚪ 中性觀察,1985.02,8271.TW,1919.44,14.54,6.7,N/A,220.0,209.22,-65.57999999999993,宇瞻,41.93,⚠️ 獲利稀釋,2025
5.55,1.25%,2025-12,54.86486280297297,❌ 暫避觀望,-23.91,1323.TW,-89.88,0.26,0.06,15.09%,20.2999992371,-97.63,-65.97,永裕,-28.19,🌑 雙重衰退,2025
0.7500000000000007,5.53%,2025-12,266.0000038139998,❌ 暫避觀望,-2.19,2611.TW,-68.29,0.52,0.39,37.12%,13.3000001907,-78.8,-66.10000000000001,志信,-1.45,🌑 雙重衰退,2025
-50.24999999999999,-10.27%,2025-12,0.0,⚪ 數據不足,-24.07,1310.TW,-90.28,-1.37,-0.94,-7.37%,9.5,-141.03,-66.21000000000001,台苯,-19.92,🌑 雙重衰退,2025
21.45,-1.96%,2025-12,42.7972033306993,❌ 暫避觀望,-7.24,3588.TW,-73.51,0.5,0.37,31.63%,61.2000007629,-78.11,-66.27000000000001,通嘉,-9.27,🌑 雙重衰退,2025
8.55,N/A,2025-12,105.26315789473684,❌ 暫避觀望,9.13,5309.TWO,-57.38,0.27,0.04,N/A,60.0,-90.7,-66.51,系統電,7.47,📉 獲利侵蝕,2025
57.74999999999999,20.17%,2025-12,18.415584811922077,❌ 暫避觀望,2.09,3546.TWO,-64.44,1.97,0.47,89.44%,70.9000015259,-86.34,-66.53,宇峻,-4.51,🏰 高護城河,2025
-69.9,-16.22%,2025-12,0.0,⚪ 數據不足,18.86,3419.TW,-47.93,-1.79,-1.36,12.27%,15.1000003815,-43.16,-66.78999999999999,譁裕,27.6,📉 獲利侵蝕,2025
-90.6,N/A,2025-12,0.0,⚪ 數據不足,11.46,4943.TW,-55.46,-1.88,-1.51,N/A,9.5500001907,-93.42,-66.92,康控-KY,6.89,📉 獲利侵蝕,2025
136.2,38.48%,2025-12,33.920704845814974,❌ 暫避觀望,127.87,4772.TWO,60.92,4.2,2.69,48.92%,308.0,174.49,-66.95,台特化,81.35,⚠️ 獲利稀釋,2025
-79.35,-4.33%,2025-12,0.0,⚪ 數據不足,-9.18,3323.TWO,-76.19,-1.92,-1.58,11.17%,33.6500015259,-112.5,-67.00999999999999,加百裕,-6.05,🌑 雙重衰退,2025
54.14999999999999,N/A,2025-12,13.282548687783935,⚪ 中性觀察,12.31,8070.TW,-54.79,1.02,1.49,N/A,47.9500007629,-18.99,-67.1,長華*,11.79,📉 獲利侵蝕,2025
-585.7500000000001,N/A,2025-12,0.0,⚪ 數據不足,11.11,6462.TWO,-56.06,-17.51,-12.5,N/A,122.0,-126.04,-67.17,神盾,16.32,📉 獲利侵蝕,2025
65.4,N/A,2025-12,9.529816338784403,⚪ 中性觀察,3.42,8050.TWO,-63.86,1.44,1.33,N/A,41.5499992371,-57.66,-67.28,廣積,15.23,📉 獲利侵蝕,2025
43.8,N/A,2025-12,25.102740771164385,❌ 暫避觀望,-2.5,6224.TW,-69.96,0.67,0.98,N/A,73.3000030518,-42.6,-67.46,聚鼎,0.32,🌑 雙重衰退,2025
4.199999999999999,3.21%,2025-12,187.8571374075,❌ 暫避觀望,-17.82,4741.TWO,-85.43,0.29,-0.01,33.55%,52.5999984741,-100.71,-67.61000000000001,泓瀚,-19.51,🔄 轉虧為盈,2025
-1.5,N/A,2025-12,0.0,⚪ 數據不足,22.25,6134.TWO,-45.45,0.12,0.14,N/A,30.2000007629,-58.82,-67.7,萬旭,18.87,📉 獲利侵蝕,2025
79.64999999999999,-4.97%,2025-12,8.757062146892656,⚪ 中性觀察,-9.64,2066.TWO,-77.5,1.34,1.33,19.80%,46.5,-77.02,-67.86,世德,-7.86,🌑 雙重衰退,2025
33.0,12.04%,2025-12,21.7272723805,❌ 暫避觀望,-11.81,4119.TW,-79.87,0.9,0.57,28.02%,47.7999992371,-86.03,-68.06,旭富,-11.91,🌑 雙重衰退,2025
56.699999999999996,N/A,2025-12,40.47619047619048,❌ 暫避觀望,97.77,8227.TWO,29.56,2.06,1.4,N/A,153.0,53.85,-68.21,巨有科技,93.9,⚠️ 獲利稀釋,2025
26.25,0.82%,2025-12,16.571428571428573,❌ 暫避觀望,-5.05,3434.TWO,-73.65,0.47,0.3,17.99%,29.0,-77.78,-68.60000000000001,哲固,-2.33,🌑 雙重衰退,2025
-115.05,N/A,2025-12,0.0,⚪ 數據不足,30.97,8054.TWO,-37.72,-3.19,-2.42,N/A,106.0,-129.13,-68.69,安國,26.01,📉 獲利侵蝕,2025
-11.850000000000001,N/A,2025-12,0.0,⚪ 數據不足,-26.42,6234.TWO,-95.24,0.05,-0.37,N/A,52.7999992371,-144.58,-68.82,高僑,-31.56,🔄 轉虧為盈,2025
-43.35,-4.04%,2025-12,0.0,⚪ 數據不足,-22.22,1309.TW,-91.07,-1.07,-0.93,3.28%,20.7999992371,-55.0,-68.85,台達化,-17.56,🌑 雙重衰退,2025
6.449999999999999,N/A,2025-12,162.32558849255818,❌ 暫避觀望,5.45,8150.TW,-64.1,0.7,-0.01,N/A,69.8000030518,-100.61,-69.55,南茂,0.67,🔄 轉虧為盈,2025
-113.39999999999999,N/A,2025-12,0.0,⚪ 數據不足,-59.86,6875.TWO,-130.23,-2.97,-2.11,N/A,37.0,-35.26,-70.36999999999999,國邑*,-61.06,🌑 雙重衰退,2025
-49.05,-6.17%,2025-12,0.0,⚪ 數據不足,-37.56,2014.TW,-108.06,-1.29,-1.1,-3.67%,17.6000003815,-92.98,-70.5,中鴻,-36.55,🌑 雙重衰退,2025
16.200000000000003,N/A,2025-12,23.935185538425923,❌ 暫避觀望,-4.08,6508.TWO,-74.77,0.27,0.27,N/A,25.8500003815,-73.79,-70.69,惠光,-1.96,🌑 雙重衰退,2025
12.9,-7.54%,2025-12,13.546511184302327,⚪ 中性觀察,-9.62,4109.TWO,-80.37,0.43,0.2,24.70%,11.6499996185,-91.88,-70.75,加捷生醫,-13.54,🌑 雙重衰退,2025
52.5,-4.13%,2025-12,6.071428571428571,⚪ 中性觀察,-10.32,1473.TW,-81.13,0.57,0.77,13.69%,21.25,-69.8,-70.81,台南,-5.85,🌑 雙重衰退,2025
-423.0,-2289.99%,2025-12,0.0,⚪ 數據不足,-6.55,4174.TWO,-77.68,-15.61,-6.21,-76.10%,31.8500003815,10.0,-71.13000000000001,浩鼎,-26.19,🌑 雙重衰退,2025
0.0,4.48%,2025-12,0.0,⚪ 數據不足,-24.52,3226.TWO,-95.68,0.24,-0.34,15.90%,0.0,-107.89,-71.16000000000001,龍鋒,-23.4,🔄 轉虧為盈,2025
28.5,6.05%,2025-12,28.789474085736842,❌ 暫避觀望,-3.28,3003.TW,-74.48,0.99,0.5,21.28%,54.7000007629,-82.94,-71.2,健和興,-3.86,🌑 雙重衰退,2025
4.3500000000000005,N/A,2025-12,45.17241510862068,❌ 暫避觀望,-8.96,5450.TWO,-80.53,0.22,0.04,N/A,13.1000003815,-94.81,-71.57,南良,-8.5,🌑 雙重衰退,2025
10.05,2.02%,2025-12,21.940298222835818,❌ 暫避觀望,-9.36,2012.TW,-81.05,0.2,0.25,13.55%,14.6999998093,-73.26,-71.69,春雨,-3.32,🌑 雙重衰退,2025
54.900000000000006,N/A,2025-12,12.076502940683058,⚪ 中性觀察,-5.35,8941.TWO,-77.08,1.16,0.48,N/A,44.2000007629,-88.89,-71.73,關中,-4.94,🌑 雙重衰退,2025
11.550000000000002,N/A,2025-12,35.58441508896104,❌ 暫避觀望,-5.05,6244.TWO,-77.05,0.14,0.28,N/A,27.3999996185,-46.15,-72.0,茂迪,-5.87,🌑 雙重衰退,2025
0.0,1.84%,2025-12,0.0,⚪ 數據不足,-1.8,3548.TWO,-74.46,2.23,0.73,10.77%,0.0,-87.97,-72.66,兆利,8.05,🌑 雙重衰退,2025
158.55,0.74%,2025-12,17.407757805108798,❌ 暫避觀望,25.19,4569.TW,-47.66,4.13,3.23,15.14%,184.0,-51.13,-72.85,六方科-KY,28.81,📉 獲利侵蝕,2025
-87.75,N/A,2025-12,0.0,⚪ 數據不足,-41.94,6219.TWO,-114.96,-0.76,-2.47,N/A,13.0500001907,-255.35,-73.02,富旺,-99.58,🌑 雙重衰退,2025
-5.1,-80.56%,2025-12,0.0,⚪ 數據不足,28.81,4402.TWO,-44.44,-0.13,-0.11,15.04%,14.25,63.33,-73.25,郡都開發,17.54,📉 獲利侵蝕,2025
-31.049999999999997,N/A,2025-12,0.0,⚪ 數據不足,123.75,6560.TWO,50.0,-0.16,-0.88,N/A,37.7999992371,-41.94,-73.75,欣普羅,137.08,⚠️ 獲利稀釋,2025
63.75,25.42%,2025-12,5.5999998204941175,⚪ 中性觀察,73.85,2887.TW,-0.7,1.91,1.3,60.04%,23.7999992371,-27.12,-74.55,台新新光金,35.48,🏰 高護城河,2025
8.700000000000001,-176.58%,2025-12,51.0344834163793,❌ 暫避觀望,-10.18,2434.TW,-85.71,0.02,0.32,-37.47%,29.6000003815,-58.97,-75.53,統懋,-8.66,🌑 雙重衰退,2025
0.0,7.11%,2025-12,0.0,⚪ 數據不足,1.33,4543.TWO,-74.4,0.53,-0.09,25.17%,0.0,-105.39,-75.73,萬在,-3.85,🔄 轉虧為盈,2025
19.499999999999996,N/A,2025-12,15.307692014230772,❌ 暫避觀望,6.19,7743.TWO,-69.73,0.57,0.58,N/A,19.8999996185,-48.15,-75.92,金利食安,17.91,📉 獲利侵蝕,2025
-58.05,-15.74%,2025-12,0.0,⚪ 數據不足,-8.3,3325.TWO,-84.27,-1.64,-1.08,2.22%,13.0,-74.19,-75.97,旭品,-11.73,🌑 雙重衰退,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,108.17,6620.TWO,31.64,4.85,3.76,N/A,75.0999984741,39.62,-76.53,漢達,122.44,⚠️ 獲利稀釋,2025
530.25,50.09%,2025-12,1.196605353241867,⚪ 中性觀察,-15.8,4763.TW,-92.76,6.1,4.94,57.83%,42.2999992371,-91.36,-76.96000000000001,材料*-KY,-6.43,🏰 高護城河,2025
26.999999999999996,N/A,2025-12,23.583333757166667,❌ 暫避觀望,-1.9,5244.TW,-79.59,0.51,0.64,N/A,42.4500007629,-62.57,-77.69,弘凱,-2.61,🌑 雙重衰退,2025
25.05,N/A,2025-12,25.299401197604787,❌ 暫避觀望,237.84,8038.TWO,160.13,0.92,0.81,N/A,42.25,164.8,-77.71000000000001,長園科,372.94,⚠️ 獲利稀釋,2025
-51.45,N/A,2025-12,0.0,⚪ 數據不足,-17.19,8933.TWO,-95.77,-1.39,-1.1,N/A,6.0100002289,-266.67,-78.58,愛地雅,0.33,🌑 雙重衰退,2025
765.1500000000001,24.28%,2025-12,6.21446775142129,⚪ 中性觀察,9.26,2327.TW,-69.45,11.51,8.22,37.30%,317.0,-73.12,-78.71000000000001,國巨*,5.78,📉 獲利侵蝕,2025
7.95,N/A,2025-12,42.169812040566036,❌ 暫避觀望,-11.54,8076.TWO,-90.28,0.14,0.01,N/A,22.3500003815,-99.59,-78.74000000000001,伍豐,-17.3,🌑 雙重衰退,2025
37.35,4.98%,2025-12,21.72690701771084,❌ 暫避觀望,1.31,2540.TW,-77.63,0.69,0.68,20.31%,54.0999984741,-73.93,-78.94,愛山林,25.99,📉 獲利侵蝕,2025
0.0,-116.55%,2025-12,0.0,⚪ 數據不足,-43.59,1591.TWO,-122.76,-2.75,-2.09,-25.13%,0.0,-44.76,-79.17,駿吉-KY,-47.7,🌑 雙重衰退,2025
0.5999999999999993,-27.07%,2025-12,323.7499952325004,❌ 暫避觀望,-7.88,1449.TW,-87.21,0.12,-0.28,0.84%,12.9499998093,-128.57,-79.33,佳和,-18.87,🔄 轉虧為盈,2025
-10.649999999999999,N/A,2025-12,0.0,⚪ 數據不足,-4.81,6735.TWO,-84.51,0.33,-0.54,N/A,121.5,-131.03,-79.7,美達科技,-23.64,🔄 轉虧為盈,2025
10.649999999999999,N/A,2025-12,52.11267605633803,❌ 暫避觀望,-2.15,8182.TWO,-81.97,0.44,0.04,N/A,37.0,-97.71,-79.82,加高,-3.51,🌑 雙重衰退,2025
-46.050000000000004,N/A,2025-12,0.0,⚪ 數據不足,45.18,6451.TW,-35.0,0.26,-0.64,N/A,431.0,-672.73,-80.18,訊芯-KY,56.34,🔄 轉虧為盈,2025
355.95,N/A,2025-12,1.1694058154235145,⚪ 中性觀察,-7.53,8422.TW,-87.79,1.29,10.47,N/A,27.75,40.9,-80.26,可寧衛*,-2.24,🌑 雙重衰退,2025
113.39999999999999,9.53%,2025-12,10.806877903201059,⚪ 中性觀察,10.44,4912.TW,-70.28,1.98,2.73,22.10%,81.6999969482,-45.51,-80.72,聯德控股-KY,2.6,📉 獲利侵蝕,2025
-20.55,-1.55%,2025-12,0.0,⚪ 數據不足,-35.66,4906.TW,-116.56,-0.25,-0.45,14.16%,34.2999992371,-140.91,-80.9,正文,-33.96,🌑 雙重衰退,2025
-190.34999999999997,-14.81%,2025-12,0.0,⚪ 數據不足,-20.15,2338.TW,-101.09,-4.88,-3.56,5.40%,47.0,-394.25,-80.94,光罩,-17.29,🌑 雙重衰退,2025
9.899999999999999,N/A,2025-12,58.86363405166667,❌ 暫避觀望,10.3,6432.TWO,-71.34,0.48,0.11,N/A,38.8499984741,-90.83,-81.64,今展科,10.79,📉 獲利侵蝕,2025
-5.1000000000000005,N/A,2025-12,0.0,⚪ 數據不足,-10.01,6113.TWO,-92.31,-0.25,-0.13,N/A,22.5,31.58,-82.3,亞矽,-14.19,🌑 雙重衰退,2025
65.7,0.14%,2025-12,7.066210219840183,⚪ 中性觀察,21.35,1522.TW,-61.33,1.72,1.17,15.03%,30.9500007629,-73.56,-82.68,堤維西,6.94,📉 獲利侵蝕,2025
0.0,7.12%,2025-12,0.0,⚪ 數據不足,3.55,3717.TW,-80.0,0.08,-0.29,19.34%,19.5,-182.86,-83.55,聯嘉投控,0.43,🔄 轉虧為盈,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,28.45,6921.TW,-55.26,0.35,0.21,N/A,91.5,-25.0,-83.71,嘉雨思-創,51.06,📉 獲利侵蝕,2025
32.400000000000006,N/A,2025-12,66.43518518518518,❌ 暫避觀望,19.58,6762.TWO,-64.17,0.67,0.68,N/A,143.5,-4.23,-83.75,達亞,32.38,📉 獲利侵蝕,2025
19.95,N/A,2025-12,14.473684210526317,⚪ 中性觀察,-6.07,6158.TWO,-91.2,0.11,0.62,N/A,19.25,-51.97,-85.13,禾昌,-6.12,🌑 雙重衰退,2025
3.4499999999999997,11.05%,2025-12,51.95652091,❌ 暫避觀望,-8.17,1611.TW,-94.0,0.03,0.1,37.93%,11.9499998093,-76.74,-85.83,中電,-5.31,🌑 雙重衰退,2025
-55.95,-16.08%,2025-12,0.0,⚪ 數據不足,1.1,3543.TW,-84.96,-2.24,-1.16,5.62%,41.2000007629,-43.75,-86.05999999999999,州巧,2.18,📉 獲利侵蝕,2025
54.150000000000006,N/A,2025-12,18.836565096952906,❌ 暫避觀望,31.54,6612.TWO,-54.81,1.09,0.7,N/A,68.0,-59.52,-86.35,奈米醫材,37.74,📉 獲利侵蝕,2025
0.44999999999999996,-0.08%,2025-12,2716.666666666667,❌ 暫避觀望,-5.46,1727.TW,-92.0,0.04,0.03,11.85%,81.5,-93.18,-86.54,中華化,-6.15,🌑 雙重衰退,2025
-130.50000000000003,-25.24%,2025-12,0.0,⚪ 數據不足,-9.04,3714.TW,-95.74,-3.69,-2.62,-2.65%,74.0999984741,-154.37,-86.69999999999999,富采,-10.09,🌑 雙重衰退,2025
-2.25,4.89%,2025-12,0.0,⚪ 數據不足,-5.25,3016.TW,-92.39,0.07,-0.09,11.81%,89.6999969482,-110.98,-87.14,嘉晶,-9.76,🔄 轉虧為盈,2025
-27.9,-22.36%,2025-12,0.0,⚪ 數據不足,-8.18,3713.TWO,-96.23,-1.13,-0.55,0.24%,14.8500003815,-13.64,-88.05000000000001,新晶投控,-14.16,🌑 雙重衰退,2025
138.45000000000002,26.68%,2026-03,11.159263271939327,⚪ 中性觀察,73.94,3169.TWO,-14.16,0.97,3.67,54.20%,103.0,7.31,-88.1,亞信,9.02,🏰 高護城河,2025
-36.9,6.52%,2025-12,0.0,⚪ 數據不足,-4.04,3685.TWO,-92.45,-1.02,-0.62,22.32%,31.7000007629,-63.16,-88.41,元創精密,-11.44,🌑 雙重衰退,2025
-2.850000000000001,-16.80%,2025-12,0.0,⚪ 數據不足,-8.56,3490.TWO,-96.99,0.05,0.43,19.24%,30.5,-80.0,-88.42999999999999,單井,-4.45,🌑 雙重衰退,2025
2.0816681711721685e-16,-0.43%,2025-12,9.007199254740992e+17,❌ 暫避觀望,-4.37,1220.TW,-93.16,0.08,0.13,8.16%,12.5,-87.62,-88.78999999999999,台榮,-0.15,🌑 雙重衰退,2025
-18.3,-3.10%,2025-12,0.0,⚪ 數據不足,-2.4,4534.TWO,-91.3,0.01,-0.53,15.20%,24.4500007629,-630.0,-88.89999999999999,慶騰,-3.65,🔄 轉虧為盈,2025
3.6,1.48%,2025-12,71.875,❌ 暫避觀望,-0.7,2106.TW,-90.0,0.13,0.06,20.30%,17.25,-94.5,-89.3,建大,-1.02,🌑 雙重衰退,2025
-23.249999999999996,N/A,2025-12,0.0,⚪ 數據不足,-51.86,6582.TW,-141.41,-0.41,-0.19,N/A,30.8500003815,-117.59,-89.55,申豐,-44.17,🌑 雙重衰退,2025
-97.19999999999999,N/A,2025-12,0.0,⚪ 數據不足,-31.37,8024.TWO,-121.74,-2.55,-1.97,N/A,12.6999998093,-103.09,-90.36999999999999,佑華,-30.69,🌑 雙重衰退,2025
7.95,8.41%,2025-12,46.037735129245284,❌ 暫避觀望,16.57,3597.TWO,-74.05,0.34,0.12,25.04%,24.3999996185,-84.21,-90.62,映興,27.0,📉 獲利侵蝕,2025
-12.600000000000001,-39.20%,2025-12,0.0,⚪ 數據不足,20.96,4806.TWO,-70.0,-0.34,-0.24,46.90%,10.3000001907,-4.35,-90.96000000000001,桂田文創,46.84,📉 獲利侵蝕,2025
-36.449999999999996,N/A,2025-12,0.0,⚪ 數據不足,-15.41,6680.TWO,-106.78,-0.29,-1.03,N/A,52.7000007629,-148.8,-91.37,鑫創電子,-20.75,🌑 雙重衰退,2025
-21.45,N/A,2025-12,0.0,⚪ 數據不足,0.63,8354.TWO,-91.14,0.14,-0.43,N/A,15.8500003815,-136.75,-91.77,冠好,-0.47,🔄 轉虧為盈,2025
113.7,2.86%,2025-12,22.163588390501317,❌ 暫避觀望,62.61,3035.TW,-29.75,2.81,2.01,42.16%,168.0,-34.95,-92.36,智原,87.19,📉 獲利侵蝕,2025
-10.2,N/A,2025-12,0.0,⚪ 數據不足,-4.99,5015.TWO,-97.61,0.06,-0.35,N/A,23.7000007629,-128.23,-92.62,華祺,3.65,🔄 轉虧為盈,2025
-2.6999999999999993,10.21%,2025-12,0.0,⚪ 數據不足,29.3,3594.TWO,-63.43,0.49,-0.05,41.27%,52.0999984741,-107.04,-92.73,磐儀,40.54,🔄 轉虧為盈,2025
-7.95,7.26%,2025-12,0.0,⚪ 數據不足,-3.11,1906.TW,-96.0,0.01,-0.15,12.71%,11.25,-650.0,-92.89,寶隆,-6.91,🔄 轉虧為盈,2025
6.149999999999999,N/A,2025-12,95.85365667585368,❌ 暫避觀望,-19.95,6180.TWO,-112.99,-1.53,0.44,N/A,39.2999992371,-96.54,-93.03999999999999,橘子,-21.78,🌑 雙重衰退,2025
-181.2,-18.44%,2025-12,0.0,⚪ 數據不足,-21.22,2035.TWO,-114.55,-4.72,-3.6,-14.72%,28.2999992371,-181.25,-93.33,唐榮,-14.97,🌑 雙重衰退,2025
-0.30000000000000027,-1.07%,2025-12,0.0,⚪ 數據不足,0.72,3050.TW,-92.73,0.04,0.02,27.89%,12.25,-96.92,-93.45,鈺德,-0.77,📉 獲利侵蝕,2025
328.79999999999995,5.75%,2025-12,7.846715328467154,⚪ 中性觀察,64.32,3147.TWO,-29.4,8.43,5.92,13.87%,172.0,10.24,-93.72,大綜,80.92,📉 獲利侵蝕,2025
-1.6500000000000001,4.08%,2025-12,0.0,⚪ 數據不足,2.36,3221.TWO,-91.75,0.08,-0.22,22.57%,42.8499984741,-130.14,-94.11,台嘉碩,0.54,🔄 轉虧為盈,2025
-97.5,-1.26%,2025-12,0.0,⚪ 數據不足,2.83,1338.TW,-92.04,-2.24,-2.0,22.76%,16.3500003815,-254.55,-94.87,廣華-KY,5.73,📉 獲利侵蝕,2025
46.949999999999996,N/A,2025-12,28.49840158089457,❌ 暫避觀望,22.83,8096.TWO,-72.78,0.89,0.58,N/A,89.1999969482,-80.2,-95.61,擎亞,25.43,📉 獲利侵蝕,2025
6.15,N/A,2025-12,291.4634146341463,❌ 暫避觀望,2.56,7402.TWO,-93.2,0.1,0.05,N/A,119.5,-95.69,-95.76,邑錡,5.67,📉 獲利侵蝕,2025
-11.1,2.54%,2025-12,0.0,⚪ 數據不足,-14.15,2719.TWO,-111.9,-0.15,-0.47,7.41%,27.0,-124.87,-97.75,燦星旅,-14.79,🌑 雙重衰退,2025
34.95,N/A,2025-12,22.746781115879827,❌ 暫避觀望,0.3,6982.TWO,-97.61,0.06,0.64,N/A,53.0,-75.94,-97.91,大井泵浦,-1.08,📉 獲利侵蝕,2025
5.1,-4.87%,2025-12,91.47058935735295,❌ 暫避觀望,12.02,4533.TWO,-87.1,0.2,0.04,23.68%,31.1000003815,-96.64,-99.11999999999999,協易機,13.39,📉 獲利侵蝕,2025
3.749999999999999,-2.95%,2025-12,130.00000000000003,❌ 暫避觀望,5.68,3465.TWO,-94.87,0.04,-0.1,20.16%,32.5,37.5,-100.55000000000001,進泰電子,17.21,🔄 轉虧為盈,2025
-33.300000000000004,N/A,2025-12,0.0,⚪ 數據不足,-7.95,6160.TWO,-108.77,-1.19,-0.55,N/A,15.6999998093,12.7,-100.82,欣技,0.11,🌑 雙重衰退,2025
3.15,-2.06%,2025-12,114.0476226804762,❌ 暫避觀望,4.72,3481.TW,-96.3,0.03,0.03,9.08%,23.9500007629,109.38,-101.02,群創,4.39,📉 獲利侵蝕,2025
-6.15,N/A,2025-12,0.0,⚪ 數據不足,-21.01,9962.TWO,-122.06,-0.15,-0.23,N/A,9.8100004196,-141.07,-101.05,有益,-20.17,🌑 雙重衰退,2025
-67.35000000000001,N/A,2025-12,0.0,⚪ 數據不足,29.86,6698.TW,-72.63,-1.65,-1.45,N/A,30.8500003815,-51.58,-102.49,旭暉應材,31.33,📉 獲利侵蝕,2025
-136.64999999999998,N/A,2025-12,0.0,⚪ 數據不足,166.89,8101.TW,63.58,-3.15,-2.53,N/A,12.3999996185,66.4,-103.30999999999999,華冠,300.12,⚠️ 獲利稀釋,2025
12.900000000000002,1.56%,2025-12,23.546511627906973,❌ 暫避觀望,23.93,2646.TW,-79.55,0.09,0.16,13.18%,20.25,-73.33,-103.47999999999999,星宇航空,26.11,📉 獲利侵蝕,2025
-72.00000000000001,N/A,2025-12,0.0,⚪ 數據不足,10.0,8027.TWO,-93.62,-0.93,-1.59,N/A,193.5,-355.88,-103.62,鈦昇,-10.4,📉 獲利侵蝕,2025
-7.800000000000001,N/A,2025-12,0.0,⚪ 數據不足,16.02,8289.TWO,-90.0,0.04,-0.24,N/A,45.3499984741,-196.0,-106.02,泰藝,15.96,🔄 轉虧為盈,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,-3.8,5348.TWO,-109.86,-1.49,-1.02,N/A,0.0,-15.91,-106.06,正能量智能,-2.76,🌑 雙重衰退,2025
4.950000000000001,4.95%,2025-12,1506.0606060606058,❌ 暫避觀望,20.89,4768.TWO,-86.55,0.39,-0.09,16.79%,497.0,-103.78,-107.44,晶呈科技,-22.96,🔄 轉虧為盈,2025
62.55,9.33%,2025-12,11.97841744913669,⚪ 中性觀察,1.42,4557.TW,-106.38,-0.67,-2.24,28.78%,49.9500007629,-129.31,-107.8,永新-KY,10.25,📉 獲利侵蝕,2025
-58.35,N/A,2025-12,0.0,⚪ 數據不足,-20.79,6130.TWO,-129.33,-1.72,-1.06,N/A,24.3999996185,-1077.78,-108.54000000000002,上亞科技,-23.23,🌑 雙重衰退,2025
-13.35,N/A,2025-12,0.0,⚪ 數據不足,-17.71,9950.TWO,-126.47,-0.27,-0.44,N/A,10.6000003815,-150.0,-108.75999999999999,萬國通,-20.28,🌑 雙重衰退,2025
-8.25,N/A,2025-12,0.0,⚪ 數據不足,10.22,6542.TWO,-99.01,0.02,-0.46,N/A,49.0,-120.18,-109.23,隆中,2.29,🔄 轉虧為盈,2025
-2.399999999999999,N/A,2025-12,0.0,⚪ 數據不足,19.77,6229.TWO,-90.74,0.05,-0.02,N/A,25.7000007629,-103.57,-110.50999999999999,研通,23.03,🔄 轉虧為盈,2025
-226.35,-23.08%,2025-12,0.0,⚪ 數據不足,5.02,1569.TWO,-106.61,-5.61,-4.54,-3.81%,57.7999992371,-163.13,-111.63,濱川,11.56,📉 獲利侵蝕,2025
-111.9,-29.19%,2025-12,0.0,⚪ 數據不足,5.53,3149.TW,-106.98,-2.86,-2.24,-12.37%,47.2999992371,-272.73,-112.51,正達,0.72,📉 獲利侵蝕,2025
438.9,30.40%,2026-03,26.11073137388927,❌ 暫避觀望,98.42,4583.TW,-14.42,3.56,12.0,51.18%,764.0,-15.13,-112.84,台灣精銳,1.32,🏰 高護城河,2025
