prev_eps,symbol,prev_year,eps_yoy,rev_yoy,est_price,expansion,om,name,eps,status,pe,date,gm,advice,prev_eps_yoy,prev_rev_yoy,price
5.98,4951.TWO,2025,35.71,35.11,210.45,0.6000000000000014,N/A,精拓科,1.71,🚀 利潤擴張,5.630791161796151,2026-03,N/A,✅ 穩健價值,40.71,4.88,79.0
1.29,2838.TW,2025,17.86,17.29,45.6,0.5700000000000003,35.36%,聯邦銀,0.35,🏰 高護城河,6.776315914967105,2026-03,94.34%,✅ 穩健價值,8.94,4.5,20.6000003815
38.51,3293.TWO,2025,19.96,19.67,1433.8500000000001,0.28999999999999915,59.33%,鈊象,11.18,🏰 高護城河,8.35861491787844,2026-03,97.58%,✅ 穩健價值,19.82,19.01,799.0
0.68,7760.TW,2025,-1.41,-1.33,0.0,-0.07999999999999985,N/A,享溫馨,0.7,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-68.78,-1.96,33.0999984741
0.68,7760.TWO,2025,-1.41,-1.33,0.0,-0.07999999999999985,N/A,未知,0.7,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-68.78,-1.96,0.0
1.87,6906.TW,2025,16.0,16.31,49.2,-0.3099999999999987,N/A,現觀科,0.6,⚠️ 獲利稀釋,21.7073161427439,2026-03,N/A,❌ 暫避觀望,-48.45,-11.58,71.1999969482
-2.05,6535.TWO,2025,-14.52,-13.62,-90.0,-0.9000000000000004,N/A,順藥,-0.72,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,19.44,-8.49,91.0999984741
1.87,2892.TW,2025,11.76,12.82,73.8,-1.0600000000000005,35.12%,第一金,0.57,🏰 高護城河,7.225609601036586,2026-03,78.99%,⚪ 中性觀察,3.31,7.59,35.5499992371
-1.38,6901.TW,2025,37.31,38.45,-65.25,-1.1400000000000006,N/A,鑽石投資,-0.42,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,53.38,51.85,17.9500007629
1.36,5880.TW,2025,12.5,14.28,51.0,-1.7799999999999994,N/A,合庫金,0.36,⚠️ 獲利稀釋,7.705882577323529,2026-03,N/A,⚪ 中性觀察,7.94,13.01,26.2000007629
1.51,2801.TW,2025,18.92,20.79,58.949999999999996,-1.8699999999999974,38.59%,彰銀,0.44,🏰 高護城河,5.890585144656489,2026-03,88.90%,⚪ 中性觀察,13.53,8.35,23.1499996185
3.06,5876.TW,2025,9.38,11.29,124.19999999999999,-1.9099999999999984,N/A,上海商銀,1.05,⚠️ 獲利稀釋,5.247584633200483,2026-03,N/A,⚪ 中性觀察,10.11,3.7,43.4500007629
1.76,7820.TWO,2025,61.22,63.3,0.0,-2.0799999999999983,N/A,立盈,0.79,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,4.79,58.62,110.0
1.26,2834.TW,2025,9.37,13.27,49.2,-3.9000000000000004,41.10%,臺企銀,0.35,🏰 高護城河,5.030487804878049,2026-03,97.54%,⚪ 中性觀察,2.44,2.85,16.5
3.19,2536.TW,2025,400.0,404.29,84.75,-4.2900000000000205,N/A,宏普,0.15,⚠️ 獲利稀釋,3.433628251061947,2026-03,N/A,⚪ 中性觀察,422.95,327.05,19.3999996185
-3.55,2726.TWO,2025,51.52,56.57,-105.6,-5.049999999999997,-51.18%,雅茗-KY,-0.33,🏰 高護城河,0.0,2026-03,54.90%,⚪ 數據不足,-174.64,0.59,8.6800003052
6.4,6415.TW,2025,115.22,120.31,228.75000000000003,-5.090000000000003,N/A,矽力*-KY,1.98,⚠️ 獲利稀釋,28.950819672131143,2026-03,N/A,❌ 暫避觀望,8.14,1.94,441.5
2.12,2884.TW,2025,12.73,19.37,81.0,-6.640000000000001,40.48%,玉山金,0.62,🏰 高護城河,7.064815097388889,2026-03,91.14%,⚪ 中性觀察,30.06,20.44,38.1500015259
-1.93,4171.TWO,2025,50.0,56.73,-79.95,-6.729999999999997,-9.23%,瑞基,-0.09,🏰 高護城河,0.0,2026-03,73.67%,⚪ 數據不足,8.21,12.71,17.0499992371
4.08,2891.TW,2025,15.15,22.25,151.5,-7.1,31.38%,中信金,1.18,🏰 高護城河,6.495049353871288,2026-03,70.98%,⚪ 中性觀察,11.73,29.29,65.5999984741
8.37,2881.TW,2025,-20.07,-10.41,307.35,-9.66,22.46%,富邦金,2.4,🌑 雙重衰退,6.198145436798438,2026-03,42.21%,⚪ 中性觀察,-21.56,9.74,127.0
2.18,4911.TWO,2025,-62.9,-52.83,80.39999999999999,-10.07,42.63%,德英,0.23,🏰 高護城河,5.205223809421643,2026-03,85.36%,⚪ 中性觀察,26.01,24.13,27.8999996185
3.65,2528.TW,2025,-109.26,-98.55,130.95000000000002,-10.710000000000008,10.37%,皇普,-0.11,🌑 雙重衰退,2.359679310595647,2026-03,15.63%,⚪ 中性觀察,12.42,130.3,20.6000003815
4.51,6534.TW,2025,6.68,17.4,255.0,-10.719999999999999,N/A,正瀚-創,4.15,⚠️ 獲利稀釋,5.605882532458824,2026-03,N/A,⚪ 中性觀察,-2.59,11.21,95.3000030518
-2.38,6958.TW,2025,163.33,174.36,-70.65,-11.030000000000001,N/A,日盛台駿,0.2,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-280.56,-7.09,18.3500003815
1.53,2812.TW,2025,2.56,13.77,57.300000000000004,-11.209999999999999,51.96%,台中銀,0.4,🏰 高護城河,4.882198853010471,2026-03,93.02%,⚪ 中性觀察,0.0,6.96,18.6499996185
-1.96,6598.TW,2025,157.14,168.99,-61.349999999999994,-11.850000000000023,N/A,ABC-KY,0.2,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,22.83,38.52,28.7999992371
0.54,3141.TWO,2025,137.14,149.28,16.65,-12.140000000000015,-3.65%,晶宏,0.84,⚠️ 獲利稀釋,71.17117117117118,2026-03,38.56%,❌ 暫避觀望,-54.31,7.08,79.0
0.04,1453.TW,2025,58.33,72.15,-1.05,-13.820000000000007,-2853.40%,大將,-0.05,🏰 高護城河,0.0,2026-03,912.85%,⚪ 數據不足,100.0,7.27,11.1000003815
7.06,2882.TW,2025,-1.52,12.33,254.09999999999997,-13.85,30.59%,國泰金,2.15,🏰 高護城河,5.867768685118064,2026-03,62.29%,⚪ 中性觀察,-2.94,-2.04,99.4000015259
1.97,2890.TW,2025,33.33,47.42,79.35,-14.090000000000003,37.14%,永豐金,0.76,🏰 高護城河,7.362949104517957,2026-03,91.41%,⚪ 中性觀察,4.57,15.47,38.9500007629
-2.71,1589.TW,2025,1.36,16.77,0.0,-15.41,-5.22%,永冠-KY,-5.06,⚠️ 獲利稀釋,0.0,2025-09,7.87%,⚪ 數據不足,65.91,18.73,0.0
0.93,2845.TW,2025,-3.85,11.99,34.800000000000004,-15.84,38.22%,遠東銀,0.25,🏰 高護城河,5.689655090215516,2026-03,102.49%,⚪ 中性觀察,-14.85,0.06,13.1999998093
-4.55,5907.TW,2025,-7.45,8.46,-159.0,-15.91,N/A,大洋-KY,-1.01,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-73.66,-14.95,4.9000000954
1.34,2820.TW,2025,60.0,76.08,53.849999999999994,-16.08,65.42%,華票,0.48,🏰 高護城河,4.554317655013928,2026-03,87.03%,⚪ 中性觀察,31.37,33.06,16.3500003815
3.63,5203.TW,2025,3.88,20.0,126.89999999999999,-16.12,N/A,訊連,1.34,⚠️ 獲利稀釋,7.8723402451654865,2026-03,N/A,⚪ 中性觀察,-9.05,18.91,66.5999984741
2.22,1760.TW,2025,81.82,98.16,78.60000000000001,-16.340000000000003,13.25%,寶齡富錦,0.6,🏰 高護城河,11.278625662996182,2026-03,52.35%,⚪ 中性觀察,53.1,1.66,59.0999984741
0.91,1597.TW,2025,180.0,197.09,30.150000000000002,-17.090000000000003,9.16%,直得,0.43,⚠️ 獲利稀釋,70.14925373134328,2026-03,38.83%,❌ 暫避觀望,-15.24,9.81,141.0
35.57,3708.TW,2025,-72.34,-54.13,545.4000000000001,-18.21,-95.04%,上緯投控,0.13,🌑 雙重衰退,2.64026402640264,2026-03,24.80%,⚪ 中性觀察,1276.65,-30.75,96.0
0.02,6542.TWO,2025,33.33,54.92,-8.100000000000001,-21.590000000000003,N/A,隆中,0.04,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-99.01,10.22,47.2999992371
1.23,2910.TW,2025,-3.33,18.36,42.45,-21.689999999999998,51.79%,統領,0.29,🏰 高護城河,8.568904593639576,2026-03,87.61%,⚪ 中性觀察,8.85,-14.47,24.25
1.2,4106.TW,2025,100.0,122.47,45.45,-22.47,N/A,雃博,0.46,⚠️ 獲利稀釋,8.118812007095709,2026-03,N/A,⚪ 中性觀察,5.26,0.74,24.6000003815
1.65,4971.TWO,2025,231.33,254.17,45.6,-22.839999999999975,N/A,IET-KY,1.97,⚠️ 獲利稀釋,151.48026315789474,2026-03,N/A,❌ 暫避觀望,146.97,50.49,460.5
5.9,3485.TWO,2025,-30.17,-6.85,0.0,-23.32,N/A,敘豐,1.69,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-17.37,-10.06,210.5
13.64,6446.TW,2025,52.97,76.92,530.85,-23.950000000000003,N/A,藥華藥,5.79,⚠️ 獲利稀釋,35.0381463690308,2026-03,N/A,❌ 暫避觀望,53.11,60.61,1240.0
4.88,6712.TWO,2025,24.77,49.97,177.14999999999998,-25.2,N/A,長聖,1.39,⚠️ 獲利稀釋,13.082133784928029,2026-03,N/A,⚪ 中性觀察,7.69,8.96,154.5
2.62,6856.TWO,2025,21.74,47.77,0.0,-26.030000000000005,N/A,鑫傳,0.56,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-36.41,19.24,0.0
0.14,8076.TWO,2025,300.0,326.44,9.750000000000002,-26.439999999999998,N/A,伍豐,0.16,⚠️ 獲利稀釋,35.615384028461534,2026-03,N/A,❌ 暫避觀望,-90.28,-11.54,23.1499996185
3.03,1442.TW,2025,-82.31,-55.17,116.85,-27.14,34.02%,名軒,0.23,🌑 雙重衰退,3.8639281619383823,2026-03,49.04%,⚪ 中性觀察,-57.74,-62.17,30.1000003815
-2.29,7803.TW,2025,-34.48,-6.92,0.0,-27.559999999999995,N/A,雲象科技-創,-0.78,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-67.15,91.93,0.0
-2.29,7803.TWO,2025,-34.48,-6.92,0.0,-27.559999999999995,N/A,未知,-0.78,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-67.15,91.93,0.0
-0.35,2702.TW,2025,-9.52,18.79,-24.3,-28.31,10.47%,華園,0.19,🔄 轉虧為盈,0.0,2026-03,89.24%,⚪ 數據不足,-234.62,-2.27,12.4499998093
13.33,4728.TWO,2025,-0.73,28.12,521.55,-28.85,41.97%,雙美,4.07,🏰 高護城河,11.187805579522578,2026-03,77.03%,⚪ 中性觀察,6.9,11.45,389.0
1.83,8942.TWO,2025,-7.89,20.98,78.15,-28.87,N/A,森鉅,1.05,📉 獲利侵蝕,7.408828881785029,2026-03,N/A,⚪ 中性觀察,-66.05,-20.5,38.5999984741
-2.47,2723.TW,2025,11.02,39.9,-53.400000000000006,-28.88,7.94%,美食-KY,1.31,🔄 轉虧為盈,0.0,2026-03,59.54%,⚪ 數據不足,-175.3,-4.59,62.0999984741
4.72,6592.TW,2025,24.75,55.42,158.4,-30.67,N/A,和潤企業,0.76,⚠️ 獲利稀釋,5.748106132850379,2026-03,N/A,⚪ 中性觀察,10.4,-18.16,60.7000007629
-0.09,6693.TWO,2025,510.71,542.16,-26.700000000000003,-31.44999999999999,N/A,廣閎科,1.17,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-102.7,29.21,185.5
0.29,4741.TWO,2025,210.0,244.69,7.35,-34.69,3.21%,泓瀚,0.31,⚠️ 獲利稀釋,90.10204393040817,2026-03,33.55%,❌ 暫避觀望,-85.43,-17.82,44.1500015259
-0.41,1435.TW,2025,20.0,54.92,-14.1,-34.92,-1427.47%,中福,-0.08,🏰 高護城河,0.0,2026-03,64.71%,⚪ 數據不足,-51.85,-43.98,23.2999992371
-2.66,3522.TWO,2025,90.0,125.1,-81.6,-35.099999999999994,N/A,御嵿,0.4,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-17.7,27.85,11.8000001907
1.07,3056.TW,2025,-99.32,-63.16,55.05,-36.16,-1.56%,富華新,0.01,🌑 雙重衰退,3.841961956811989,2026-03,21.31%,⚪ 中性觀察,-82.6,-68.21,14.1000003815
1.01,1529.TW,2025,433.33,470.92,45.3,-37.59000000000003,7.13%,樂事綠能,0.16,⚠️ 獲利稀釋,5.678807820695365,2026-03,16.87%,⚪ 中性觀察,876.92,32.89,17.1499996185
0.13,1463.TW,2025,-102.13,-64.4,16.650000000000002,-37.72999999999999,N/A,強盛新,-0.01,🌑 雙重衰退,16.036035348738736,2026-03,N/A,❌ 暫避觀望,-95.82,23.84,17.7999992371
7.08,6870.TWO,2025,66.67,104.62,210.89999999999998,-37.95,N/A,騰雲,1.1,⚠️ 獲利稀釋,18.207681365576104,2026-03,N/A,❌ 暫避觀望,40.48,20.33,256.0
2.32,6482.TWO,2025,-71.72,-33.46,80.1,-38.26,N/A,弘煜科,0.28,🌑 雙重衰退,5.205992366498127,2026-03,N/A,⚪ 中性觀察,-34.28,-10.07,27.7999992371
4.92,7728.TWO,2025,56.12,94.63,142.5,-38.51,N/A,光焱科技,1.53,⚠️ 獲利稀釋,62.94736842105263,2026-03,N/A,❌ 暫避觀望,-45.05,-6.16,598.0
4.01,7842.TWO,2025,47.78,86.87,0.0,-39.09,N/A,天能綠電,1.33,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,112.83,123.22,83.3000030518
5.65,7818.TW,2025,-52.69,-12.84,0.0,-39.849999999999994,N/A,溢泰實業,0.88,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-28.57,-4.14,61.5999984741
5.65,7818.TWO,2025,-52.69,-12.84,0.0,-39.849999999999994,N/A,未知,0.88,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-28.57,-4.14,0.0
2.37,3577.TWO,2025,90.91,130.77,103.20000000000002,-39.860000000000014,14.28%,泓格,1.47,🏰 高護城河,20.639534883720927,2026-03,53.43%,❌ 暫避觀望,46.3,9.44,142.0
-0.64,3288.TWO,2025,83.67,123.55,-25.049999999999997,-39.879999999999995,6.07%,點晶,-0.08,🏰 高護城河,0.0,2026-03,71.52%,⚪ 數據不足,-74.29,-10.15,22.6000003815
5.48,6024.TW,2025,57.14,97.36,207.15,-40.22,N/A,群益期,1.76,⚠️ 獲利稀釋,4.337436750608255,2026-03,N/A,⚪ 中性觀察,-6.01,9.98,59.9000015259
-7.23,6949.TW,2025,10.08,50.51,-235.35000000000002,-40.43,N/A,沛爾生醫-創,-1.18,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,44.38,60.07,943.0
0.58,6423.TWO,2025,-47.06,-6.55,27.450000000000003,-40.510000000000005,N/A,億而得,0.28,🌑 雙重衰退,41.58469861972678,2026-03,N/A,❌ 暫避觀望,-39.36,2.34,76.0999984741
4.23,6961.TWO,2025,-40.13,0.49,0.0,-40.620000000000005,N/A,旅天下,1.9,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,16.53,-8.56,51.2999992371
-0.74,4529.TWO,2025,0.0,40.9,-28.05,-40.9,-1090.16%,淳紳,-0.17,🏰 高護城河,0.0,2026-03,59.04%,⚪ 數據不足,42.64,-22.14,4.1900000572
103.23,2059.TW,2025,38.82,81.21,3584.3999999999996,-42.38999999999999,69.19%,川湖,36.58,🏰 高護城河,46.4931369266823,2026-03,76.10%,❌ 暫避觀望,59.82,72.77,11110.0
17.36,6788.TWO,2025,33.23,77.29,626.85,-44.06000000000001,N/A,華景電,4.49,⚠️ 獲利稀釋,8.135917683656377,2026-03,N/A,⚪ 中性觀察,31.09,19.97,340.0
2.36,2739.TW,2025,109.68,153.86,85.95,-44.18000000000001,12.46%,寒舍,1.3,⚠️ 獲利稀釋,5.968586520575915,2026-03,44.04%,⚪ 中性觀察,-56.22,2.72,34.2000007629
3.96,6212.TWO,2025,-82.38,-37.96,157.95000000000002,-44.419999999999995,N/A,理銘,0.4,🌑 雙重衰退,2.78727449017094,2026-03,N/A,⚪ 中性觀察,-34.98,-55.31,29.3500003815
14.04,7822.TW,2025,78.66,124.98,0.0,-46.32000000000001,N/A,倍利科,4.93,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,279.4,187.82,850.0
7.86,6028.TWO,2025,-35.1,11.65,0.0,-46.75,N/A,公勝保經,2.48,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-34.17,5.26,83.0
6.66,6231.TWO,2025,0.0,47.19,235.35,-47.19,N/A,系微,1.7,📉 獲利侵蝕,14.531548757170173,2026-03,N/A,⚪ 中性觀察,-9.63,4.64,228.0
11.24,5871.TW,2025,-0.66,47.02,431.25,-47.68,N/A,中租-KY,3.26,📉 獲利侵蝕,3.791304347826087,2026-03,N/A,⚪ 中性觀察,-13.92,-4.62,109.0
2.92,2423.TW,2025,94.03,142.03,111.3,-48.0,18.42%,固緯,1.3,🏰 高護城河,10.309973045822103,2026-03,51.76%,⚪ 中性觀察,20.66,5.54,76.5
0.55,7721.TW,2025,40.0,88.8,22.050000000000004,-48.8,N/A,微程式,0.21,⚠️ 獲利稀釋,42.176870748299315,2026-03,N/A,❌ 暫避觀望,-82.84,-36.07,62.0
-0.37,8277.TWO,2025,18.18,67.15,-14.85,-48.970000000000006,N/A,商丞,-0.09,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,48.61,-16.98,8.1000003815
-0.77,3576.TW,2025,1072.73,1122.35,-10.5,-49.61999999999989,-63.16%,聯合再生,1.07,🔄 轉虧為盈,0.0,2026-03,-18.77%,⚪ 數據不足,41.22,-47.33,16.9500007629
1.86,7772.TWO,2025,-72.0,-19.71,0.0,-52.29,N/A,耀穎,0.35,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,43.08,12.72,91.0
7.78,6523.TWO,2025,-45.35,9.64,283.05,-54.99,N/A,達爾膚,1.88,📉 獲利侵蝕,4.7906731068309485,2026-03,N/A,⚪ 中性觀察,-26.4,-5.92,90.4000015259
8.1,7811.TWO,2025,-73.26,-18.25,0.0,-55.010000000000005,N/A,民盛,1.09,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-10.5,18.06,71.0999984741
8.59,5236.TWO,2025,42.79,98.26,0.0,-55.470000000000006,N/A,凌陽創新,2.97,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,4.12,10.0,0.0
0.89,6841.TWO,2025,44.44,100.17,34.35,-55.730000000000004,N/A,長佳智能,0.26,⚠️ 獲利稀釋,24.541485049301308,2026-03,N/A,❌ 暫避觀望,183.87,12.23,56.2000007629
1.4,6649.TWO,2025,-100.0,-44.23,50.099999999999994,-55.77,N/A,台生材,0.0,🌑 雙重衰退,10.838323581706586,2026-03,N/A,⚪ 中性觀察,3600.0,128.22,36.2000007629
1.56,2903.TW,2025,18.18,74.15,55.35000000000001,-55.970000000000006,14.06%,遠百,0.39,🏰 高護城河,5.9620596205962055,2026-03,54.41%,⚪ 中性觀察,-5.49,-2.68,22.0
0.04,8289.TWO,2025,300.0,356.31,-4.65,-56.31,N/A,泰藝,0.28,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-90.0,16.02,41.9000015259
2.75,5530.TWO,2025,3.26,59.84,101.10000000000001,-56.580000000000005,N/A,龍巖,0.95,⚠️ 獲利稀釋,7.01780404111276,2026-03,N/A,⚪ 中性觀察,-28.2,-2.7,47.2999992371
6.28,2102.TW,2025,105.56,162.75,25.500000000000004,-57.19,-167.95%,泰豐,0.01,⚠️ 獲利稀釋,10.970588010882352,2026-03,20.10%,⚪ 中性觀察,721.43,-0.57,18.6499996185
-0.78,4131.TWO,2025,83.87,141.56,-19.05,-57.69,-26.13%,浩泰,-0.05,⚠️ 獲利稀釋,0.0,2026-03,34.86%,⚪ 數據不足,36.07,297.52,32.5
1.71,2524.TW,2025,-75.84,-17.97,79.80000000000001,-57.870000000000005,N/A,京城,0.36,🌑 雙重衰退,6.4191732191541355,2026-03,N/A,⚪ 中性觀察,-77.57,-60.41,34.1500015259
-0.49,6767.TWO,2025,-30.77,27.71,-6.75,-58.480000000000004,N/A,台微醫,0.09,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,60.8,-6.86,24.7000007629
1.36,1731.TW,2025,7.5,65.98,55.2,-58.480000000000004,N/A,美吾華,0.43,⚠️ 獲利稀釋,5.73369575584239,2026-03,N/A,⚪ 中性觀察,4.62,6.61,21.1000003815
6.27,4105.TWO,2025,13.38,71.91,237.29999999999998,-58.529999999999994,21.51%,東洋,1.78,🏰 高護城河,4.835651074589128,2026-03,56.36%,⚪ 中性觀察,7.55,9.49,76.5
5.16,6918.TW,2025,-4.2,55.78,200.99999999999997,-59.980000000000004,N/A,愛派司,1.39,📉 獲利侵蝕,5.2611940298507465,2026-03,N/A,⚪ 中性觀察,-1.21,8.61,70.5
3.11,7795.TW,2025,-77.53,-17.44,0.0,-60.09,N/A,長廣,0.21,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-26.3,-15.04,428.5
2.72,7794.TWO,2025,-14.52,46.86,0.0,-61.379999999999995,N/A,宏�硒撥s,0.53,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,169.31,18.71,29.2999992371
9.9,6703.TWO,2025,12.73,74.83,330.59999999999997,-62.099999999999994,N/A,軒郁,1.87,⚠️ 獲利稀釋,4.85480943738657,2026-03,N/A,⚪ 中性觀察,-2.0,-8.29,107.0
3.63,8432.TWO,2025,27.85,90.14,136.79999999999998,-62.29,N/A,東生華,1.01,⚠️ 獲利稀釋,5.570175354945176,2026-03,N/A,⚪ 中性觀察,23.05,19.79,50.7999992371
3.11,6925.TWO,2025,-30.36,32.15,103.2,-62.51,N/A,意藍,0.39,📉 獲利侵蝕,7.732558250421511,2026-03,N/A,⚪ 中性觀察,8.39,14.61,53.2000007629
-1.82,4154.TWO,2025,68.92,131.64,-76.65,-62.719999999999985,-77.27%,樂威科-KY,-0.25,⚠️ 獲利稀釋,0.0,2026-03,33.80%,⚪ 數據不足,57.28,-35.31,11.3000001907
4.46,6983.TWO,2025,-71.64,-8.7,0.0,-62.94,N/A,華洋精機,0.19,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,14.65,24.42,298.5
3.08,6277.TW,2025,18.68,82.57,118.35000000000001,-63.88999999999999,N/A,宏正,1.08,⚠️ 獲利稀釋,10.038022426894802,2026-03,N/A,⚪ 中性觀察,-25.6,-1.49,79.1999969482
-0.44,3115.TWO,2025,-11.11,53.3,-20.4,-64.41,-377.43%,富榮綱,-0.1,🏰 高護城河,0.0,2026-03,100.00%,⚪ 數據不足,57.53,12.25,9.2899999619
30.41,6510.TWO,2025,54.52,119.02,1138.3500000000001,-64.5,N/A,精測,10.43,⚠️ 獲利稀釋,35.51192515482935,2026-03,N/A,❌ 暫避觀望,95.56,33.33,2695.0
-0.37,2401.TW,2025,66.67,131.47,-11.55,-64.8,-9.00%,凌陽,-0.02,⚠️ 獲利稀釋,0.0,2026-03,45.66%,⚪ 數據不足,-181.82,-2.04,27.0499992371
-2.03,3228.TWO,2025,-12.24,53.08,-77.55,-65.32,-58.74%,金麗科,-0.55,🏰 高護城河,0.0,2026-03,58.46%,⚪ 數據不足,-491.18,-27.25,141.5
-0.53,8107.TWO,2025,111.54,177.04,-25.8,-65.49999999999999,N/A,大億金茂,0.03,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-129.28,2.06,11.6499996185
0.32,2365.TW,2025,100.0,165.56,10.65,-65.56,1.38%,昆盈,0.14,⚠️ 獲利稀釋,42.6056338028169,2026-03,39.89%,❌ 暫避觀望,-50.0,-1.99,30.25
6.7,8271.TW,2025,1919.44,1985.02,396.44999999999993,-65.57999999999993,N/A,宇瞻,14.54,⚠️ 獲利稀釋,8.910329171396143,2026-03,N/A,⚪ 中性觀察,209.22,41.93,235.5
-8.2,6533.TW,2025,-45.13,20.45,-405.15,-65.58,N/A,晶心科,-3.28,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-20600.0,7.0,256.0
7.93,5478.TWO,2025,63.12,128.72,304.65000000000003,-65.6,N/A,智冠,2.39,⚠️ 獲利稀釋,4.899064500246183,2026-03,N/A,⚪ 中性觀察,4.25,-3.78,99.5
4.13,6955.TW,2025,-13.39,52.46,153.0,-65.85,N/A,邦睿生技-創,0.97,📉 獲利侵蝕,11.96078431372549,2026-03,N/A,⚪ 中性觀察,30.28,37.43,122.0
-2.16,4168.TWO,2025,-63.41,2.71,-77.1,-66.11999999999999,-2058.21%,醣聯,-0.67,📉 獲利侵蝕,0.0,2026-03,19.48%,⚪ 數據不足,0.95,157.54,23.0
-1.83,2736.TWO,2025,33.33,99.75,-66.15,-66.42,-9.65%,富野,-0.1,🏰 高護城河,0.0,2026-03,51.65%,⚪ 數據不足,0.0,36.07,11.5
-1.26,6405.TW,2025,33.33,100.81,-52.05,-67.48,N/A,悅城,-0.26,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-68.0,-99.4,38.3499984741
11.77,7749.TW,2025,41.83,111.76,438.15000000000003,-69.93,N/A,意騰-KY,3.56,⚠️ 獲利稀釋,11.776788770968846,2026-03,N/A,⚪ 中性觀察,67.87,85.22,344.0
103.92,5274.TWO,2025,59.53,130.07,3805.05,-70.53999999999999,N/A,信驊,37.41,⚠️ 獲利稀釋,64.43410730476603,2026-03,N/A,❌ 暫避觀望,52.82,40.64,16345.0
3.46,2539.TW,2025,-56.69,14.66,126.15,-71.35,N/A,櫻花建,0.68,📉 獲利侵蝕,5.148632489548158,2026-03,N/A,⚪ 中性觀察,21.4,55.27,43.2999992371
66.26,2330.TW,2025,58.39,129.86,2466.0,-71.47000000000001,54.00%,台積電,22.08,🏰 高護城河,14.416058394160583,2026-03,62.33%,⚪ 中性觀察,46.42,31.61,2370.0
0.42,5601.TWO,2025,0.0,71.77,15.75,-71.77,N/A,台聯櫃,0.1,📉 獲利侵蝕,27.904761178190476,2026-03,N/A,❌ 暫避觀望,7.69,1.81,29.2999992371
1.29,6570.TWO,2025,159.09,232.25,46.349999999999994,-73.16,N/A,維田,0.57,⚠️ 獲利稀釋,18.705501371229776,2026-03,N/A,❌ 暫避觀望,-18.87,3.05,57.7999992371
-2.97,6492.TWO,2025,-8.82,64.38,-106.50000000000001,-73.19999999999999,N/A,生華科,-0.75,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,10.09,7.0,37.7000007629
7.27,3158.TWO,2025,2.74,76.49,0.0,-73.75,24.73%,嘉實,1.5,🏰 高護城河,0.0,2026-03,63.24%,⚪ 數據不足,-10.36,7.07,0.0
10.3,8446.TWO,2025,-46.55,28.0,404.99999999999994,-74.55,N/A,華研,1.78,📉 獲利侵蝕,3.1518517953370377,2026-03,N/A,⚪ 中性觀察,-9.97,-21.14,85.0999984741
0.06,4157.TWO,2025,33.33,108.51,-5.7,-75.18,81.17%,太景*-KY,-0.02,🏰 高護城河,0.0,2026-03,98.33%,⚪ 數據不足,220.0,72.24,8.7700004578
1.72,6026.TWO,2025,-22.22,53.01,37.95,-75.22999999999999,N/A,福邦證,0.07,📉 獲利侵蝕,5.573122680434782,2026-03,N/A,⚪ 中性觀察,54.95,-0.65,14.1000003815
