prev_rev_yoy,prev_eps_yoy,date,om,advice,prev_year,eps_yoy,name,gm,est_price,symbol,pe,status,eps,prev_eps,price,expansion,rev_yoy
-2.19,-68.29,2026-03,5.53%,❌ 暫避觀望,2025,154.9,志信,37.12%,12.6,2611.TW,16.666666666666668,⚠️ 獲利稀釋,0.28,0.52,14.0,-402.75,557.65
-8.11,1000.0,2026-03,N/A,❌ 暫避觀望,2025,350.0,松普,N/A,6.6,5488.TWO,26.363637230681817,⚠️ 獲利稀釋,0.09,0.11,11.6000003815,-402.80999999999995,752.81
-3.28,-74.48,2026-03,6.05%,❌ 暫避觀望,2025,4.44,健和興,21.28%,28.799999999999997,3003.TW,29.479165871927083,⚠️ 獲利稀釋,0.47,0.99,56.5999984741,-403.37,407.81
3.73,-41.88,2026-03,3.55%,❌ 暫避觀望,2025,-53.75,時碩工業,22.67%,34.50000000000001,4566.TW,27.3043474943913,📉 獲利侵蝕,0.37,1.36,62.7999992371,-403.44,349.69
13.2,5.99,2026-03,N/A,⚪ 數據不足,2025,0.44,崑鼎,N/A,0.0,6803.TWO,0.0,⚠️ 獲利稀釋,4.54,18.44,0.0,-403.49,403.93
17.93,10.77,2026-03,N/A,❌ 暫避觀望,2025,8.33,金橋,N/A,19.799999999999997,6133.TW,17.386364214318185,⚠️ 獲利稀釋,0.13,0.72,22.9500007629,-403.8,412.13
1.55,-10.78,2026-03,N/A,⚪ 中性觀察,2025,0.0,海柏特,N/A,71.39999999999999,6884.TWO,6.439075550105042,📉 獲利侵蝕,0.42,2.05,30.6499996185,-404.41,404.41
-72.18,-79.5,2026-03,N/A,⚪ 中性觀察,2025,820.0,富宇,N/A,88.94999999999999,4907.TWO,7.4030356704721765,⚠️ 獲利稀釋,2.76,1.23,43.9000015259,-404.69000000000005,1224.69
-12.95,-19.59,2026-03,1.24%,❌ 暫避觀望,2025,17.65,日勝化,19.87%,17.7,1735.TW,16.35593155686441,⚠️ 獲利稀釋,0.2,0.78,19.2999992371,-405.93,423.58
75.17,39.39,2026-03,N/A,⚪ 中性觀察,2025,8.68,信紘科,N/A,511.79999999999995,6667.TWO,6.916764361078547,⚠️ 獲利稀釋,3.63,13.77,236.0,-406.05,414.73
9.49,10.29,2026-03,-478.52%,⚪ 數據不足,2025,8.82,合一,41.13%,-100.49999999999999,4743.TWO,0.0,⚠️ 獲利稀釋,-0.31,-2.18,43.5,-406.06,414.88
-5.52,-40.24,2026-03,N/A,⚪ 中性觀察,2025,-3.0,瑞儀,N/A,348.3,6176.TW,3.9621016365202406,📉 獲利侵蝕,2.29,9.4,92.0,-407.8,404.8
-17.71,-126.47,2026-03,N/A,⚪ 數據不足,2025,-121.43,萬國通,N/A,-15.9,9950.TWO,0.0,📉 獲利侵蝕,-0.03,-0.27,10.25,-407.82,286.39
-15.76,-64.1,2026-03,10.88%,❌ 暫避觀望,2025,150.0,展宇,22.50%,10.65,1776.TW,24.999999999999996,⚠️ 獲利稀釋,0.35,0.28,17.75,-408.66999999999996,558.67
-6.01,-64.42,2026-03,1.41%,⚪ 中性觀察,2025,-48.08,謚源,16.15%,28.35,2235.TWO,14.841269437619047,📉 獲利侵蝕,0.27,0.95,28.0499992371,-408.66999999999996,360.59
28.28,-11.39,2026-03,9.90%,⚪ 數據不足,2025,2.12,振大環球,24.81%,0.0,4441.TW,0.0,⚠️ 獲利稀釋,4.81,14.79,0.0,-408.67,410.79
36.32,9.24,2026-03,10.13%,❌ 暫避觀望,2025,71.27,創意,19.04%,1093.5,3443.TW,82.78463648834018,⚠️ 獲利稀釋,12.28,28.13,6035.0,-409.07,480.34
50.27,18.81,2026-03,7.19%,⚪ 數據不足,2025,110.77,台船,11.98%,-84.29999999999998,2208.TW,0.0,🔄 轉虧為盈,0.07,-1.77,18.75,-410.07000000000005,520.84
12.02,-20.6,2026-03,N/A,❌ 暫避觀望,2025,11.36,長科*,N/A,57.3,6548.TWO,18.76963270895288,⚠️ 獲利稀釋,0.51,1.63,71.6999969482,-410.11,421.47
1.44,-40.13,2026-03,N/A,⚪ 中性觀察,2025,60.87,友鋮,N/A,124.05,7718.TWO,5.562273276904475,⚠️ 獲利稀釋,1.5,3.75,46.0,-410.32,471.19
10.44,-70.28,2026-03,9.53%,⚪ 中性觀察,2025,15.93,聯德控股-KY,22.10%,116.7,4912.TW,11.27249318100257,⚠️ 獲利稀釋,1.35,1.98,87.6999969482,-410.77,426.7
-11.81,-79.87,2026-03,12.04%,❌ 暫避觀望,2025,-37.04,旭富,28.02%,31.5,4119.TW,28.38095165433333,📉 獲利侵蝕,0.17,0.9,59.5999984741,-411.77000000000004,374.73
3.41,-42.42,2026-03,1.74%,❌ 暫避觀望,2025,0.0,中釉,21.38%,6.6,1809.TW,81.81818181818183,📉 獲利侵蝕,0.05,0.19,36.0,-413.58,413.58
-2.8,10.59,2026-03,N/A,⚪ 中性觀察,2025,-14.45,樺漢,N/A,833.55,6414.TW,6.649271189490732,📉 獲利侵蝕,5.15,23.26,369.5,-414.90999999999997,400.46
33.95,6.99,2026-03,3.22%,⚪ 中性觀察,2025,-47.17,三商電,16.95%,56.55,2427.TW,6.458886042838196,📉 獲利侵蝕,0.28,1.53,24.3500003815,-415.94,368.77
-19.51,-14.34,2026-03,N/A,⚪ 中性觀察,2025,-9.21,欣高,N/A,90.9,9931.TW,5.594059657739274,📉 獲利侵蝕,0.69,2.45,33.9000015259,-416.09999999999997,406.89
21.11,28.09,2026-03,10.49%,❌ 暫避觀望,2025,10.14,光寶科,21.72%,241.95,2301.TW,16.986980781153132,⚠️ 獲利稀釋,1.66,6.64,274.0,-417.82,427.96
84.7,151.41,2026-03,N/A,❌ 暫避觀望,2025,200.0,邁科,N/A,140.85000000000002,6831.TW,54.632587859424916,⚠️ 獲利稀釋,0.66,4.94,513.0,-417.94000000000005,617.94
-3.54,-40.47,2026-03,4.40%,⚪ 中性觀察,2025,-56.67,泰碩,21.43%,69.00000000000001,3338.TW,14.065216727869563,📉 獲利侵蝕,0.27,1.8,64.6999969482,-418.01,361.34
-56.46,-94.72,2026-03,N/A,⚪ 數據不足,2025,-109.23,廣錠,N/A,-198.90000000000003,6441.TWO,0.0,📉 獲利侵蝕,-1.36,-5.16,24.2999992371,-420.65000000000003,311.42
10.31,-124.23,2026-03,-11.28%,⚪ 數據不足,2025,105.59,力士,25.62%,-207.6,4923.TWO,0.0,🔄 轉虧為盈,0.1,-5.26,53.0999984741,-421.78,527.37
5.49,-32.79,2026-03,N/A,❌ 暫避觀望,2025,-34.44,頎邦,N/A,126.15,6147.TWO,23.781212841854934,📉 獲利侵蝕,0.59,3.74,200.0,-421.85,387.41
-23.41,-20.92,2026-03,N/A,❌ 暫避觀望,2025,166.0,中鼎,N/A,22.200000000000003,9933.TW,28.31081184182432,⚠️ 獲利稀釋,1.0,1.91,41.9000015259,-423.15,589.15
25.46,27.76,2026-03,0.40%,⚪ 中性觀察,2025,-96.12,神準,14.36%,210.6,3558.TWO,8.511396011396013,📉 獲利侵蝕,0.1,5.2,119.5,-424.75,328.63
7.97,-48.36,2026-03,N/A,⚪ 中性觀察,2025,-56.0,鉅明,N/A,31.5,8928.TWO,10.928571791857143,📉 獲利侵蝕,0.66,1.42,22.9500007629,-426.49,370.49
7.66,-40.72,2026-03,N/A,⚪ 中性觀察,2025,33.09,泰金-KY,N/A,237.0,6629.TWO,6.518987341772152,⚠️ 獲利稀釋,3.58,6.46,103.0,-427.64,460.73
-7.7,-1011.11,2026-03,-7.81%,⚪ 數據不足,2025,25.0,地球,11.27%,-31.050000000000004,1324.TW,0.0,⚠️ 獲利稀釋,-0.06,-0.82,10.0,-428.18,453.18
-0.85,-56.49,2026-03,0.28%,❌ 暫避觀望,2025,-88.89,同致,19.47%,18.6,3552.TWO,32.49999938475807,📉 獲利侵蝕,0.01,0.67,40.2999992371,-428.34,339.45
-5.05,-77.05,2026-03,N/A,❌ 暫避觀望,2025,-29.41,茂迪,N/A,10.799999999999999,6244.TWO,30.138889948472222,📉 獲利侵蝕,0.12,0.14,21.7000007629,-428.46000000000004,399.05
32.43,36.94,2026-03,7.94%,⚪ 中性觀察,2025,88.16,炎洲流通,25.09%,160.5,3171.TWO,5.532710351672897,⚠️ 獲利稀釋,1.44,4.3,59.2000007629,-429.73,517.89
5.46,377.27,2026-03,7.74%,❌ 暫避觀望,2025,178.38,雙鍵,23.49%,48.75,4764.TW,62.30769230769231,⚠️ 獲利稀釋,1.03,1.22,202.5,-430.08000000000004,608.46
5.42,107.41,2026-03,2.26%,❌ 暫避觀望,2025,379.17,麗臺,10.44%,32.85,2465.TW,40.8675799086758,⚠️ 獲利稀釋,1.15,0.43,89.5,-430.55,809.72
31.42,27.67,2026-03,N/A,⚪ 中性觀察,2025,-44.9,銳澤,N/A,320.1,7703.TWO,9.325210871602625,📉 獲利侵蝕,1.08,8.72,199.0,-431.0,386.1
-0.57,-44.12,2026-03,0.61%,❌ 暫避觀望,2025,57.89,台灣精材,19.12%,23.249999999999996,3467.TWO,45.677421323741946,⚠️ 獲利稀釋,0.3,0.58,70.8000030518,-431.11,489.0
455.57,126.0,2026-03,27.02%,⚪ 數據不足,2025,-185.71,宏易,52.20%,-4.199999999999999,4530.TWO,0.0,🏰 高護城河,-0.2,0.34,25.7000007629,-432.14,246.43
12.86,-21.88,2026-03,N/A,❌ 暫避觀望,2025,32.35,天二科技,N/A,14.85,6834.TW,98.08080653949496,⚠️ 獲利稀釋,0.45,0.5,97.0999984741,-432.34999999999997,464.7
-10.36,-88.43,2026-03,N/A,❌ 暫避觀望,2025,83.33,信義,N/A,7.95,9940.TW,37.45283090849056,⚠️ 獲利稀釋,0.22,0.28,19.8500003815,-432.90000000000003,516.23
-7.33,-37.65,2026-03,N/A,⚪ 中性觀察,2025,0.0,群電,N/A,186.15,6412.TW,5.946817328912168,📉 獲利侵蝕,1.01,5.2,73.8000030518,-433.32,433.32
-9.38,35.0,2026-03,1.12%,⚪ 數據不足,2025,-60.0,宏遠,16.50%,-10.350000000000001,1460.TW,0.0,🔄 轉虧為盈,0.02,-0.27,6.2800002098,-433.47,373.47
11.11,-56.06,2026-03,N/A,⚪ 數據不足,2025,-5.06,神盾,N/A,-587.7,6462.TWO,0.0,📉 獲利侵蝕,-2.7,-17.51,96.5,-434.09,429.03
-3.11,-203.45,2026-03,3.76%,⚪ 數據不足,2025,28.57,台泥,18.49%,-40.650000000000006,1101.TW,0.0,🔄 轉虧為盈,0.1,-1.6,23.7999992371,-434.2,462.77
15.03,-10.28,2026-03,N/A,⚪ 中性觀察,2025,22.61,振曜,N/A,198.15,6143.TWO,6.1544286943073425,⚠️ 獲利稀釋,1.41,6.46,81.3000030518,-435.76,458.37
19.58,-64.17,2026-03,N/A,❌ 暫避觀望,2025,-190.48,達亞,N/A,20.400000000000002,6762.TWO,118.38235294117646,📉 獲利侵蝕,-0.38,0.67,161.0,-436.9,246.42
3.72,38.72,2026-03,N/A,⚪ 中性觀察,2025,0.0,新潤,N/A,346.49999999999994,6186.TWO,1.281385297900433,📉 獲利侵蝕,2.09,7.81,29.6000003815,-438.27,438.27
23.56,-35.22,2026-03,N/A,⚪ 中性觀察,2025,-20.17,潤泰新,N/A,139.8,9945.TW,2.9989271204828327,📉 獲利侵蝕,0.99,3.93,27.9500007629,-438.79,418.62
-5.73,-27.23,2026-03,6.72%,⚪ 中性觀察,2025,-8.57,群光,16.76%,363.15000000000003,2385.TW,4.357703428335398,📉 獲利侵蝕,2.0,9.05,105.5,-439.52,430.95
11.76,-5.51,2026-03,N/A,⚪ 中性觀察,2025,14.81,欣泰,N/A,85.95,8917.TWO,9.07504363001745,⚠️ 獲利稀釋,0.62,2.23,52.0,-444.71,459.52
4.45,31.55,2026-03,N/A,⚪ 數據不足,2025,240.0,豪勉,N/A,-28.649999999999995,6218.TWO,0.0,🔄 轉虧為盈,0.35,-1.15,49.25,-445.01,685.01
1.7,58.63,2026-03,12.03%,⚪ 中性觀察,2025,-47.06,卜蜂,20.24%,368.09999999999997,1215.TW,4.299103504482478,📉 獲利侵蝕,1.26,10.39,105.5,-447.26,400.2
-4.46,102.99,2026-03,N/A,❌ 暫避觀望,2025,77.78,安集,N/A,3.9000000000000004,6477.TW,128.84615384615384,⚠️ 獲利稀釋,-0.02,0.02,33.5,-447.99,525.77
0.27,19.51,2026-03,0.36%,⚪ 中性觀察,2025,-77.78,安心,23.02%,67.05,1259.TWO,14.541387024608502,📉 獲利侵蝕,0.06,2.45,65.0,-448.36,370.58
-43.65,-354.9,2026-03,N/A,⚪ 數據不足,2025,-258.33,合世,N/A,-50.25000000000001,1781.TWO,0.0,📉 獲利侵蝕,-0.19,-1.3,10.1999998093,-448.52,190.19
10.19,-1.82,2026-03,15.72%,⚪ 中性觀察,2025,34.62,超豐,19.91%,161.54999999999998,2441.TW,10.677808727948005,⚠️ 獲利稀釋,1.4,4.31,115.0,-449.05,483.67
23.71,78.72,2026-03,-68.47%,⚪ 數據不足,2025,38.46,唐鋒,4.92%,-10.5,4609.TWO,0.0,⚠️ 獲利稀釋,-0.08,-0.1,4.2399997711,-450.16,488.62
-6.08,21.43,2026-03,-0.03%,⚪ 中性觀察,2025,244.44,永豐餘,13.94%,32.25,1907.TW,13.418604828604652,⚠️ 獲利稀釋,0.13,1.19,28.8500003815,-450.58,695.02
-9.94,-66.92,2026-03,6.58%,⚪ 數據不足,2025,-66.67,精剛,14.01%,0.0,1584.TWO,0.0,📉 獲利侵蝕,0.09,0.44,0.0,-450.81,384.14
-2.15,-81.97,2026-03,N/A,❌ 暫避觀望,2025,-73.08,加高,N/A,4.950000000000002,8182.TWO,115.00000231181812,📉 獲利侵蝕,0.14,0.44,37.9500007629,-452.18,379.1
18.36,11.23,2026-03,N/A,⚪ 中性觀察,2025,-28.8,鈺齊-KY,N/A,209.39999999999998,9802.TW,4.570200518416906,📉 獲利侵蝕,0.89,6.05,63.7999992371,-454.54,425.74
1.31,-77.63,2026-03,4.98%,❌ 暫避觀望,2025,-111.11,愛山林,20.31%,35.699999999999996,2540.TW,19.95798319327731,📉 獲利侵蝕,-0.01,0.69,47.5,-455.06,343.95
3.37,-57.14,2026-03,N/A,❌ 暫避觀望,2025,100.0,正道,N/A,1.3499999999999999,1506.TW,108.55556064222223,⚠️ 獲利稀釋,0.02,0.06,9.7700004578,-455.34000000000003,555.34
17.89,4.84,2026-03,-45.05%,⚪ 數據不足,2025,-17.65,鑫創,15.22%,-87.6,3259.TWO,0.0,📉 獲利侵蝕,-0.6,-2.36,10.8999996185,-456.28999999999996,438.64
-4.4,-143.4,2026-03,-7.19%,⚪ 數據不足,2025,-100.0,公準,9.34%,-17.25,3178.TWO,0.0,📉 獲利侵蝕,0.0,-0.46,59.5,-457.06,357.06
6.33,34.92,2026-03,30.89%,⚪ 數據不足,2025,88.76,世紀風電,35.24%,0.0,2072.TW,0.0,⚠️ 獲利稀釋,5.26,11.94,0.0,-457.86,546.62
51.16,-272.65,2026-03,5.69%,⚪ 數據不足,2025,-39.72,偉訓,19.78%,-182.85,3032.TW,0.0,🔄 轉虧為盈,0.85,-7.93,70.5,-458.17999999999995,418.46
-16.46,-79.17,2026-03,5.94%,❌ 暫避觀望,2025,91.67,炎洲,15.11%,13.05,4306.TW,16.55172369942529,⚠️ 獲利稀釋,0.24,0.26,14.3999996185,-458.61999999999995,550.29
-8.12,-33.62,2026-03,2.64%,⚪ 中性觀察,2025,-44.83,IKKA-KY,16.71%,150.29999999999998,2250.TW,5.469061800109781,📉 獲利侵蝕,0.64,3.99,54.7999992371,-458.66999999999996,413.84
29.26,346.24,2026-03,0.97%,⚪ 中性觀察,2025,26.34,冠星-KY,15.60%,330.0,4439.TW,4.25,⚠️ 獲利稀釋,2.59,7.73,93.5,-458.78000000000003,485.12
-29.49,-31900.0,2026-03,-25.62%,⚪ 數據不足,2025,-2.56,合富-KY,5.44%,-80.70000000000002,4745.TWO,0.0,📉 獲利侵蝕,-0.4,-3.18,11.6499996185,-460.25,457.69
-5.0,-27.57,2026-03,N/A,⚪ 中性觀察,2025,-47.37,華宏,N/A,76.95,8240.TWO,9.551656920077972,📉 獲利侵蝕,0.4,2.18,49.0,-460.28000000000003,412.91
114.77,783.33,2026-03,6.14%,⚪ 數據不足,2025,160.0,飛寶企業,24.00%,-3.4499999999999997,4413.TWO,0.0,⚠️ 獲利稀釋,0.15,0.53,18.7999992371,-461.44000000000005,621.44
54.84,-433.33,2026-03,N/A,⚪ 數據不足,2025,-225.0,錸寶,N/A,-10.95,8104.TW,0.0,📉 獲利侵蝕,-0.39,-0.55,28.8999996185,-462.03999999999996,237.04
-35.84,-8.41,2026-03,N/A,⚪ 中性觀察,2025,193.55,京晨科,N/A,265.79999999999995,6419.TWO,8.06997742663657,⚠️ 獲利稀釋,4.55,9.58,143.0,-462.09999999999997,655.65
-4.56,73.95,2026-03,7.61%,⚪ 中性觀察,2025,-81.54,力達-KY,19.46%,71.55000000000001,4552.TW,3.218029430083857,📉 獲利侵蝕,0.12,2.07,15.3500003815,-462.36,380.82
29.92,229.63,2026-03,10.64%,❌ 暫避觀望,2025,-200.0,金穎生技,31.84%,15.449999999999998,1796.TWO,28.349515303786415,📉 獲利侵蝕,-0.16,0.7,29.2000007629,-463.06,263.06
-22.97,-67.32,2026-03,-1.85%,⚪ 中性觀察,2025,8.11,茂林-KY,14.61%,47.70000000000001,4935.TW,9.732704642421382,⚠️ 獲利稀釋,0.4,1.34,30.9500007629,-463.82,471.93
22.91,30.07,2026-03,N/A,⚪ 中性觀察,2025,34.79,潤德,N/A,692.4000000000001,6881.TWO,4.57105719237435,⚠️ 獲利稀釋,5.23,19.42,211.0,-466.64,501.43
43.24,21.08,2026-03,N/A,⚪ 數據不足,2025,34.72,益安,N/A,-271.8,6499.TWO,0.0,⚠️ 獲利稀釋,-1.26,-7.24,70.5,-466.64,501.36
-2.85,-62.99,2026-03,N/A,⚪ 中性觀察,2025,-98.76,威宏-KY,N/A,151.95,8442.TW,4.506416735034551,📉 獲利侵蝕,0.03,4.18,45.6500015259,-468.06,369.3
21.35,-61.33,2026-03,0.14%,⚪ 中性觀察,2025,-113.39,堤維西,15.03%,42.00000000000001,1522.TW,8.946428298964285,📉 獲利侵蝕,-0.19,1.72,25.0499992371,-468.38,354.99
23.93,-79.55,2026-03,1.56%,❌ 暫避觀望,2025,0.0,星宇航空,13.18%,12.900000000000002,2646.TW,23.372093466860463,📉 獲利侵蝕,0.3,0.09,20.1000003815,-468.95,468.95
-5.76,0.5,2026-03,6.80%,⚪ 中性觀察,2025,-33.8,瑞智,17.17%,78.14999999999999,4532.TW,4.48176590815739,📉 獲利侵蝕,0.48,2.05,23.3500003815,-469.0,435.2
2.58,2.11,2026-03,9.36%,⚪ 中性觀察,2025,21.74,華航,18.07%,96.0,2610.TW,3.109374940390625,⚠️ 獲利稀釋,0.85,2.42,19.8999996185,-470.76,492.5
29.58,13.97,2026-03,N/A,⚪ 中性觀察,2025,109.52,聚賢研發-創,N/A,202.95000000000002,7631.TW,9.90391722099039,⚠️ 獲利稀釋,1.76,6.56,134.0,-471.32000000000005,580.84
-15.47,-42.86,2026-03,N/A,❌ 暫避觀望,2025,-154.26,巨大,N/A,75.9,9921.TW,18.003952267608696,📉 獲利侵蝕,-0.51,1.84,91.0999984741,-472.13,317.87
2.84,-11.11,2026-03,-3.78%,⚪ 數據不足,2025,-463.64,泰宗,44.20%,0.0,4169.TW,0.0,📉 獲利侵蝕,-0.45,0.32,0.0,-474.96999999999997,11.33
31.51,25.11,2026-03,N/A,❌ 暫避觀望,2025,79.42,台燿,N/A,444.75,6274.TWO,46.20573355817876,⚠️ 獲利稀釋,4.36,12.13,1370.0,-476.41,555.83
-4.04,-92.45,2026-03,6.52%,⚪ 數據不足,2025,166.67,元創精密,22.32%,-33.15,3685.TWO,0.0,🔄 轉虧為盈,0.1,-1.02,35.6500015259,-477.1500000000001,643.82
3.51,-31.61,2026-03,N/A,⚪ 中性觀察,2025,4.07,堡達,N/A,77.1,3537.TWO,10.077820863249029,⚠️ 獲利稀釋,1.28,2.51,51.7999992371,-478.01,482.08
6.53,-338.6,2026-03,6.20%,⚪ 數據不足,2025,169.7,及成,20.83%,-101.55,3095.TWO,0.0,🔄 轉虧為盈,0.75,-2.0,35.1500015259,-478.55,648.25
-22.14,42.76,2026-03,-24.84%,⚪ 數據不足,2025,-83.33,大宇,6.55%,-26.999999999999996,1445.TW,0.0,🔄 轉虧為盈,0.03,-0.87,10.1499996185,-478.78,395.45
46.15,-707.04,2026-03,N/A,⚪ 數據不足,2025,67.92,光聚晶電,N/A,-89.85000000000001,6111.TWO,0.0,⚠️ 獲利稀釋,-0.19,-4.63,33.2999992371,-480.03000000000003,547.95
24.6,-3.35,2026-03,N/A,⚪ 數據不足,2025,-24.0,中揚光,N/A,-63.30000000000001,6668.TW,0.0,📉 獲利侵蝕,-0.62,-1.93,42.7000007629,-480.09,456.09
-2.79,11.54,2026-03,N/A,⚪ 數據不足,2025,-29.17,輝創,N/A,0.0,6722.TW,0.0,📉 獲利侵蝕,0.34,2.9,32.0,-480.12,450.95
127.87,60.92,2026-03,38.48%,❌ 暫避觀望,2025,90.0,台特化,48.92%,145.65,4772.TWO,24.562306900102985,⚠️ 獲利稀釋,1.33,4.2,238.5,-480.19000000000005,570.19
-0.85,-142.47,2026-03,N/A,⚪ 數據不足,2025,200.0,越峰,N/A,-15.0,8121.TWO,0.0,🔄 轉虧為盈,0.1,-0.31,26.0499992371,-480.96000000000004,680.96
-69.37,-69.95,2026-03,22.63%,⚪ 中性觀察,2025,71.43,昇陽,42.09%,16.65,3266.TW,12.387387387387388,⚠️ 獲利稀釋,0.12,0.58,13.75,-481.40000000000003,552.83
-2.98,14.36,2026-03,8.37%,❌ 暫避觀望,2025,6.15,大甲,20.63%,87.89999999999999,2221.TWO,16.399317145750857,⚠️ 獲利稀釋,0.69,2.31,96.0999984741,-481.62,487.77
15.92,32.54,2026-03,N/A,⚪ 中性觀察,2025,326.09,建國,N/A,150.75,5515.TW,4.815920549840796,⚠️ 獲利稀釋,1.96,4.48,48.4000015259,-483.08,809.17
47.52,33.98,2026-03,14.07%,❌ 暫避觀望,2025,124.6,雙鴻,26.37%,996.15,3324.TWO,18.973046227977715,⚠️ 獲利稀釋,12.61,28.26,1260.0,-483.23,607.83
-5.46,-92.0,2026-03,-0.08%,❌ 暫避觀望,2025,660.0,中華化,11.85%,5.3999999999999995,1727.TW,250.2777735391667,⚠️ 獲利稀釋,0.28,0.04,90.0999984741,-483.71000000000004,1143.71
-10.01,-92.31,2026-03,N/A,⚪ 數據不足,2025,66.67,亞矽,N/A,-3.9000000000000004,6113.TWO,0.0,🔄 轉虧為盈,0.2,-0.25,22.0499992371,-484.32,550.99
-1.7,38.67,2026-03,N/A,⚪ 中性觀察,2025,26.83,雙邦,N/A,41.550000000000004,6506.TWO,6.462093725090252,⚠️ 獲利稀釋,0.52,1.04,17.8999996185,-485.28000000000003,512.11
-6.89,-22.04,2026-03,10.05%,⚪ 中性觀察,2025,39.47,亞泥,14.02%,108.9,1102.TW,4.8484849535674925,⚠️ 獲利稀釋,0.56,3.0,35.2000007629,-485.61,525.08
15.52,-48.37,2026-03,-5.91%,⚪ 數據不足,2025,-31.82,翔耀,51.08%,-80.54999999999998,2438.TW,0.0,🏰 高護城河,-0.32,-2.38,19.7999992371,-486.59999999999997,454.78
-0.35,-92.83,2026-03,N/A,❌ 暫避觀望,2025,-47.5,銘鈺,N/A,3.0000000000000004,4545.TW,162.99999237049997,📉 獲利侵蝕,0.21,0.17,32.5999984741,-489.31,441.81
6.33,-33.96,2026-03,N/A,❌ 暫避觀望,2025,101.52,臻鼎-KY,N/A,199.95000000000002,4958.TW,35.821455363840954,⚠️ 獲利稀釋,1.33,6.91,477.5,-490.53999999999996,592.06
7.56,-184.48,2026-03,-12.78%,⚪ 數據不足,2025,-164.71,茂矽,9.49%,-15.450000000000001,2342.TW,0.0,📉 獲利侵蝕,-0.11,-0.49,38.4000015259,-492.5,327.79
45.1,24.26,2026-03,N/A,⚪ 中性觀察,2025,56.44,創泓科技,N/A,222.3,7714.TWO,12.010796221322536,⚠️ 獲利稀釋,1.58,6.33,178.0,-492.84999999999997,549.29
4.91,-22.96,2026-03,6.37%,❌ 暫避觀望,2025,40.83,華新科,18.27%,152.1,2492.TW,29.58579881656805,⚠️ 獲利稀釋,1.69,4.74,300.0,-495.17,536.0
-30.73,-539.13,2026-03,N/A,⚪ 數據不足,2025,-46.67,百一,N/A,-59.10000000000001,6152.TW,0.0,📉 獲利侵蝕,-0.22,-1.47,15.0500001907,-495.44,448.77
5.35,-18.02,2026-03,7.43%,⚪ 中性觀察,2025,-36.07,凱美,19.39%,130.5,2375.TW,13.505747126436782,📉 獲利侵蝕,0.78,3.73,117.5,-497.43,461.36
-12.33,-69.2,2026-03,-4.89%,❌ 暫避觀望,2025,-165.57,燿華,8.85%,25.2,2367.TW,23.541666212559527,📉 獲利侵蝕,-0.4,0.68,39.5499992371,-498.37,332.8
15.52,15.34,2026-03,N/A,❌ 暫避觀望,2025,96.19,金居,N/A,160.35000000000002,8358.TWO,45.08886810102899,⚠️ 獲利稀釋,2.06,4.21,482.0,-501.73999999999995,597.93
33.85,16.83,2026-03,-17.20%,⚪ 數據不足,2025,50.0,全域,28.85%,-34.5,3067.TWO,0.0,🔄 轉虧為盈,0.12,-0.84,16.8999996185,-503.54999999999995,553.55
-3.41,2.97,2026-03,N/A,⚪ 數據不足,2025,-357.14,惠特,N/A,-179.70000000000002,6706.TW,0.0,📉 獲利侵蝕,-0.96,-3.92,143.5,-504.26,147.12
4.0,4.12,2026-03,N/A,⚪ 中性觀察,2025,-300.0,華建,N/A,79.64999999999999,2530.TW,3.7947268584745766,📉 獲利侵蝕,-0.04,2.03,20.1499996185,-504.72,204.72
-16.31,53.52,2026-03,N/A,⚪ 數據不足,2025,-255.56,保銳,N/A,-32.99999999999999,8093.TWO,0.0,📉 獲利侵蝕,-0.42,-1.32,24.4500007629,-505.53999999999996,249.98
5.68,-94.87,2026-03,-2.95%,⚪ 數據不足,2025,-231.43,進泰電子,20.16%,-20.55,3465.TWO,0.0,📉 獲利侵蝕,-0.92,0.04,29.0,-505.57,274.14
-9.51,-31.07,2026-03,12.02%,⚪ 中性觀察,2025,-32.2,美亞,19.71%,78.89999999999999,2020.TW,4.09695802986692,📉 獲利侵蝕,0.4,2.13,21.5499992371,-505.78999999999996,473.59
7.41,-27.08,2026-03,N/A,⚪ 中性觀察,2025,45.83,信音,N/A,32.7,6126.TWO,13.073394495412844,⚠️ 獲利稀釋,0.35,0.71,28.5,-506.05,551.88
19.41,38.78,2026-03,N/A,❌ 暫避觀望,2025,43.33,百徽,N/A,27.15,6259.TWO,15.359115600607737,⚠️ 獲利稀釋,0.43,0.7,27.7999992371,-507.14000000000004,550.47
-19.54,-76.51,2026-03,-3.62%,❌ 暫避觀望,2025,-86.36,新日興,11.53%,54.75,3376.TW,47.397260273972606,📉 獲利侵蝕,0.15,1.63,173.0,-508.72,422.36
37.11,34.76,2026-03,N/A,⚪ 中性觀察,2025,146.33,聖暉*,N/A,1104.8999999999999,5536.TWO,11.363019277762694,⚠️ 獲利稀釋,12.76,28.42,837.0,-508.87,655.2
-2.69,1.47,2026-03,6.27%,⚪ 中性觀察,2025,27.66,崇越電,17.90%,154.5,3388.TWO,7.766990291262135,⚠️ 獲利稀釋,1.2,4.15,80.0,-509.09,536.75
-11.01,-18.0,2026-03,N/A,⚪ 中性觀察,2025,-37.4,東科-KY,N/A,404.7,5225.TW,1.971831014191994,📉 獲利侵蝕,1.54,10.26,53.2000007629,-509.62,472.22
