prev_eps_yoy,symbol,advice,prev_eps,prev_year,price,est_price,rev_yoy,gm,eps_yoy,date,pe,om,expansion,prev_rev_yoy,name,status,eps
123.21,6125.TWO,⚠️ 追價風險,0.13,2025,55.7999992371,4.65,23.69,N/A,118.18,2025-12,179.99999753903228,N/A,94.49000000000001,15.42,廣運,🚀 利潤擴張,0.1
151.12,3687.TWO,💎 強力關注,4.47,2025,65.1999969482,159.3,6.13,39.69%,100.43,2025-12,6.139359411318266,12.64%,94.30000000000001,5.19,歐買尬,🚀 利潤擴張,4.67
-58.33,1453.TW,⚪ 數據不足,0.05,2025,11.8000001907,-2.1,7.27,912.85%,100.0,2025-12,0.0,-2853.40%,92.73,4.56,大將,🏰 高護城河,0.04
41.15,4154.TWO,⚪ 數據不足,-1.67,2025,13.0,-84.00000000000001,-35.31,33.80%,57.28,2025-12,0.0,-77.27%,92.59,-47.71,樂威科-KY,🧐 疑業外收益,-1.82
107.29,2390.TW,✅ 穩健價值,0.07,2025,9.779999733,9.3,-3.19,19.09%,88.8,2025-12,15.774193117741936,-7.49%,91.99,2.22,云辰,🧐 疑業外收益,-0.14
914.94,7822.TW,⚪ 數據不足,8.86,2025,0.0,0.0,187.82,N/A,279.4,2025-12,0.0,N/A,91.57999999999998,255.72,倍利科,🚀 利潤擴張,14.04
33.79,6674.TW,⚪ 數據不足,-0.98,2025,18.6499996185,-48.75,-36.53,N/A,54.88,2025-12,0.0,N/A,91.41,-30.23,鋐寶科技,🧐 疑業外收益,-1.13
-83.33,8092.TWO,⚪ 數據不足,-0.22,2025,15.8000001907,-15.0,8.81,N/A,100.0,2025-12,0.0,N/A,91.19,9.78,建暐,🚀 利潤擴張,0.0
141.3,2360.TW,⚠️ 追價風險,21.67,2025,2120.0,961.0500000000001,31.05,60.80%,122.05,2025-12,33.08880911503043,34.82%,91.0,26.76,致茂,🏰 高護城河,27.7
-309.09,2705.TW,⚪ 數據不足,-0.45,2025,16.6499996185,-1.9500000000000004,-1.47,39.55%,89.13,2025-12,0.0,16.76%,90.6,-0.65,六福,🔄 轉虧為盈,0.87
75.0,6931.TW,⚪ 中性觀察,0.78,2025,46.7999992371,36.45,14.16,N/A,104.41,2025-12,19.25925894530864,N/A,90.25,13.6,青松健康,🚀 利潤擴張,1.39
51.72,5608.TW,⚪ 數據不足,-0.14,2025,15.1999998093,-9.6,-8.84,N/A,81.16,2025-12,0.0,N/A,90.0,-9.27,四維航,🧐 疑業外收益,-0.13
46.61,3576.TW,⚪ 數據不足,-0.63,2025,16.0,-28.200000000000003,-47.33,-18.77%,41.22,2025-12,0.0,-63.16%,88.55,-42.1,聯合再生,🧐 疑業外收益,-0.77
-16.97,6532.TWO,💎 強力關注,2.25,2025,96.4000015259,181.95,-6.21,N/A,81.39,2025-12,7.9472383780626545,N/A,87.6,-3.06,瑞耘,🧐 疑業外收益,7.31
73.81,4991.TWO,⚪ 數據不足,-0.45,2025,676.0,-23.549999999999997,25.43,N/A,107.11,2025-12,0.0,N/A,81.68,18.29,環宇-KY,🔄 轉虧為盈,0.15
-18.72,2740.TWO,⚪ 數據不足,-2.52,2025,41.1500015259,-125.25,-45.74,41.62%,35.27,2025-12,0.0,-45.63%,81.01,-40.76,華軒,🧐 疑業外收益,-3.19
5.36,1528.TW,⚪ 數據不足,-0.53,2025,28.7999992371,-21.599999999999998,-23.83,31.45%,56.79,2025-12,0.0,0.98%,80.62,-21.6,恩德,🧐 疑業外收益,-0.35
63.11,6196.TW,💎 強力關注,12.0,2025,378.0,574.05,-15.01,N/A,65.55,2025-12,9.877188398223153,N/A,80.56,-19.07,帆宣,🧐 疑業外收益,15.5
116.67,2022.TW,⚪ 數據不足,0.02,2025,8.1199998856,-0.6,16.71,7.21%,95.92,2025-12,0.0,-1.47%,79.21000000000001,13.61,聚亨,🚀 利潤擴張,-0.02
-21.43,5498.TWO,⚪ 數據不足,-0.17,2025,73.9000015259,-7.05,21.05,N/A,100.0,2025-12,0.0,N/A,78.95,14.85,凱崴,🚀 利潤擴張,0.0
84.95,4552.TW,💎 強力關注,1.72,2025,20.0,79.50000000000001,-4.56,19.46%,73.95,2025-12,3.773584905660377,7.61%,78.51,-2.45,力達-KY,🧐 疑業外收益,2.07
362.45,3563.TW,⚪ 中性觀察,13.28,2025,873.0,655.8,108.34,59.86%,186.23,2025-12,19.967978042086003,29.84%,77.88999999999999,173.02,牧德,🏰 高護城河,15.8
54.03,3205.TWO,⚪ 數據不足,-0.77,2025,56.2000007629,-44.24999999999999,-26.01,15.21%,51.01,2025-12,0.0,-34.07%,77.02,-12.38,佰研,🧐 疑業外收益,-0.92
2.61,3523.TWO,⚪ 數據不足,-1.49,2025,12.6999998093,-65.85,-42.16,-184.95%,34.68,2025-12,0.0,-404.30%,76.84,-43.41,迎輝,🧐 疑業外收益,-1.45
58.96,3498.TWO,⚪ 數據不足,-0.9,2025,87.6999969482,-32.55,43.43,41.15%,120.0,2025-12,0.0,17.10%,76.57,36.24,陽程,🔄 轉虧為盈,0.48
86.73,3625.TWO,⚪ 數據不足,-0.14,2025,16.5499992371,-16.200000000000003,-18.66,-3.42%,56.82,2025-12,0.0,-68.62%,75.48,-22.91,西勝,🧐 疑業外收益,-0.6
76.26,6654.TWO,⚪ 數據不足,-0.37,2025,89.9000015259,-44.699999999999996,26.11,N/A,100.49,2025-12,0.0,N/A,74.38,28.6,天正國際,🔄 轉虧為盈,0.01
69.01,4540.TW,⚪ 數據不足,-1.08,2025,68.5,-40.5,11.55,16.55%,85.65,2025-12,0.0,-1.35%,74.10000000000001,7.47,全球傳動,🚀 利潤擴張,-0.66
44.68,2483.TW,✅ 穩健價值,0.68,2025,22.3999996185,27.900000000000006,-2.48,8.90%,71.43,2025-12,12.043010547580643,-6.13%,73.91000000000001,-1.32,百容,🧐 疑業外收益,0.6
98.92,7823.TW,⚪ 數據不足,-2.01,2025,82.5999984741,0.0,22.72,N/A,96.29,2025-12,0.0,N/A,73.57000000000001,19.21,奧義賽博-KY創,🚀 利潤擴張,-1.49
76.53,2731.TW,💎 強力關注,13.31,2025,159.0,658.1999999999999,6.0,16.93%,78.29,2025-12,3.6235186873290797,5.55%,72.29,3.94,雄獅,🚀 利潤擴張,17.49
69.23,1440.TW,⚪ 數據不足,-0.04,2025,12.6499996185,-4.2,-16.11,7.45%,55.88,2025-12,0.0,-4.90%,71.99000000000001,-15.52,南紡,🧐 疑業外收益,-0.15
2.04,6505.TW,⚠️ 追價風險,0.5,2025,56.4000015259,22.950000000000003,-5.67,N/A,65.08,2025-12,36.86274609535947,N/A,70.75,-6.34,台塑化,🧐 疑業外收益,1.04
22.99,2451.TW,💎 強力關注,5.37,2025,252.5,316.05000000000007,69.84,61.62%,140.33,2025-12,11.983863312766966,55.59%,70.49000000000001,36.15,創見,🏰 高護城河,12.98
20.83,5398.TWO,⚠️ 追價風險,0.29,2025,20.2000007629,9.149999999999999,-3.62,N/A,66.67,2025-12,33.1147553490164,N/A,70.29,1.05,慕康生醫,🧐 疑業外收益,0.35
65.67,3623.TWO,⚪ 數據不足,-0.23,2025,23.0,-16.950000000000003,12.69,-4.80%,82.8,2025-12,0.0,-14.24%,70.11,9.39,富晶通,🚀 利潤擴張,-0.16
78.92,6213.TW,⚠️ 追價風險,2.98,2025,270.0,152.4,12.66,N/A,82.74,2025-12,26.5748031496063,N/A,70.08,11.37,聯茂,🚀 利潤擴張,4.16
79.91,8093.TWO,⚪ 數據不足,-0.45,2025,19.2000007629,-22.65,-16.31,N/A,53.52,2025-12,0.0,N/A,69.83,-27.43,保銳,🧐 疑業外收益,-1.32
-642.86,6241.TWO,⚪ 數據不足,-0.38,2025,10.1499996185,-13.649999999999999,5.06,N/A,74.6,2025-12,0.0,N/A,69.53999999999999,11.68,易通展,🚀 利潤擴張,-0.16
31.73,2924.TWO,⚪ 數據不足,-0.71,2025,21.5499992371,-38.85,-59.26,15.04%,10.0,2025-12,0.0,-86.00%,69.25999999999999,-73.69,宏太-KY,🧐 疑業外收益,-1.17
83.78,6616.TWO,⚪ 數據不足,-0.25,2025,9.8900003433,-11.850000000000001,-11.73,N/A,55.88,2025-12,0.0,N/A,67.61,-12.86,特昇-KY,🧐 疑業外收益,-0.61
77.54,3152.TWO,💎 強力關注,8.22,2025,171.0,393.00000000000006,-15.61,44.03%,51.69,2025-12,6.526717557251907,18.21%,67.3,-12.47,璟德,🧐 疑業外收益,9.42
107.49,3665.TW,⚠️ 追價風險,32.49,2025,2770.0,1597.5,31.74,31.93%,98.71,2025-12,26.009389671361504,18.37%,66.97,29.74,貿聯-KY,🚀 利潤擴張,46.57
161.67,6831.TW,⚪ 數據不足,3.14,2025,0.0,0.0,84.7,N/A,151.41,2025-12,0.0,N/A,66.71,86.86,邁科,🚀 利潤擴張,4.94
33.33,8277.TWO,⚪ 數據不足,-0.34,2025,7.9800000191,-15.15,-16.98,N/A,48.61,2025-12,0.0,N/A,65.59,1.19,商丞,🧐 疑業外收益,-0.37
36.54,1802.TW,⚪ 數據不足,-0.33,2025,67.0,-16.349999999999998,-2.37,13.67%,62.96,2025-12,0.0,4.79%,65.33,-0.78,台玻,🧐 疑業外收益,-0.2
98.94,2027.TW,💎 強力關注,2.08,2025,37.7000007629,100.8,12.63,25.55%,77.93,2025-12,5.610119161145833,14.07%,65.30000000000001,11.96,大成鋼,🚀 利潤擴張,2.88
118.46,2614.TW,💎 強力關注,1.42,2025,20.2000007629,68.1,-4.79,34.49%,60.48,2025-12,4.449339375088106,10.29%,65.27,-5.03,東森,🧐 疑業外收益,1.99
-950.0,5543.TWO,⚪ 數據不足,-1.9,2025,29.75,-88.8,-10.68,N/A,54.46,2025-12,0.0,N/A,65.14,-12.8,桓鼎-KY,🧐 疑業外收益,-2.52
74.07,4807.TW,⚪ 數據不足,-0.56,2025,20.75,-32.699999999999996,19.6,18.47%,84.62,2025-12,0.0,4.68%,65.02000000000001,32.17,日成-KY,🚀 利潤擴張,-0.24
-366.67,1445.TW,⚪ 數據不足,-0.56,2025,12.6999998093,-24.750000000000004,-22.14,6.55%,42.76,2025-12,0.0,-24.84%,64.9,-25.71,大宇,🧐 疑業外收益,-0.87
46.23,4529.TWO,⚪ 數據不足,-0.57,2025,5.1999998093,-28.05,-22.14,59.04%,42.64,2025-12,0.0,-1090.16%,64.78,-22.27,淳紳,🏰 高護城河,-0.74
50.27,5228.TWO,⚪ 數據不足,-0.91,2025,34.0,-24.750000000000004,25.85,N/A,90.52,2025-12,0.0,N/A,64.66999999999999,18.69,鈺鎧,🚀 利潤擴張,-0.2
11.63,4166.TWO,✅ 穩健價值,0.52,2025,25.7999992371,29.4,14.52,60.10%,79.17,2025-12,13.163264916887755,23.50%,64.65,6.08,友霖,🏰 高護城河,0.9
52.25,8021.TW,⚠️ 追價風險,1.69,2025,402.5,85.8,24.54,N/A,88.97,2025-12,70.36713286713287,N/A,64.43,18.57,尖點,🚀 利潤擴張,2.75
66.78,6141.TW,⚪ 數據不足,-1.99,2025,32.5,-122.25,-21.61,N/A,42.24,2025-12,0.0,N/A,63.85,-25.86,柏承,🧐 疑業外收益,-4.65
133.33,3605.TW,💎 強力關注,3.51,2025,87.0999984741,169.04999999999998,11.14,26.65%,74.89,2025-12,7.728482562031944,5.06%,63.75,15.04,宏致,🚀 利潤擴張,4.35
6.93,5432.TWO,⚠️ 追價風險,1.08,2025,139.5,60.15,6.1,N/A,69.12,2025-12,34.78802992518703,N/A,63.02,-4.49,新門,🚀 利潤擴張,2.3
17.59,2436.TW,✅ 穩健價值,1.45,2025,72.6999969482,73.49999999999999,15.32,30.84%,78.06,2025-12,14.836734071061224,3.76%,62.74,17.04,偉詮電,🚀 利潤擴張,3.02
73.33,2033.TW,⚪ 中性觀察,0.25,2025,15.5,13.05,21.65,14.21%,84.21,2025-12,17.816091954022987,5.22%,62.559999999999995,24.94,佳大,🚀 利潤擴張,0.35
59.05,1340.TW,⚪ 數據不足,-0.95,2025,5.7699999809,-67.8,-11.95,-118.96%,50.57,2025-12,0.0,-391.42%,62.519999999999996,-7.48,勝悅-KY,🧐 疑業外收益,-2.61
279.9,6510.TWO,⚠️ 追價風險,21.73,2025,3440.0,1083.15,33.33,N/A,95.56,2025-12,47.638831186816226,N/A,62.230000000000004,55.92,精測,🚀 利潤擴張,30.41
-130.19,8064.TWO,⚪ 數據不足,-0.16,2025,104.0,-4.049999999999999,10.25,N/A,72.15,2025-12,0.0,N/A,61.900000000000006,-10.02,東捷,🔄 轉虧為盈,1.36
91.16,8462.TW,💎 強力關注,5.69,2025,149.0,289.05,18.4,N/A,79.87,2025-12,7.732226258432798,N/A,61.470000000000006,17.64,柏文,🚀 利潤擴張,8.49
44.7,5364.TWO,⚪ 數據不足,-0.73,2025,9.9899997711,-36.449999999999996,-26.07,N/A,35.29,2025-12,0.0,N/A,61.36,-12.89,力麗店,🧐 疑業外收益,-0.77
300.0,6270.TWO,💎 強力關注,0.88,2025,26.3500003815,37.5,4.86,N/A,66.15,2025-12,10.5400001526,N/A,61.290000000000006,6.53,倍微,🚀 利潤擴張,1.08
-42.86,6168.TW,⚪ 數據不足,0.04,2025,25.1000003815,-1.3010426069826053e-16,5.6,N/A,66.67,2025-12,0.0,N/A,61.07,5.91,宏齊,🚀 利潤擴張,0.05
53.96,6574.TWO,⚪ 數據不足,4.08,2025,0.0,0.0,6.51,N/A,66.34,2025-12,0.0,N/A,59.830000000000005,5.78,霈方,🚀 利潤擴張,6.82
-136.36,2440.TW,⚪ 數據不足,-0.26,2025,18.25,-10.35,-12.43,4.12%,46.51,2025-12,0.0,0.66%,58.94,-9.7,太空梭,🧐 疑業外收益,-0.23
53.52,8201.TW,⚪ 數據不足,-0.33,2025,12.8000001907,-16.8,1.42,N/A,60.23,2025-12,0.0,N/A,58.809999999999995,-7.02,無敵,🚀 利潤擴張,-0.35
11.92,2485.TW,⚪ 數據不足,-1.33,2025,58.7000007629,-62.699999999999996,-0.05,15.28%,57.52,2025-12,0.0,2.18%,57.57,-24.95,兆赫,🧐 疑業外收益,-0.96
-14.61,4304.TWO,⚪ 數據不足,-1.02,2025,29.7000007629,-52.8,-9.71,5.19%,47.45,2025-12,0.0,-15.57%,57.160000000000004,-6.96,勝昱,🧐 疑業外收益,-1.16
85.95,1215.TW,💎 強力關注,7.94,2025,138.5,384.9,1.7,20.24%,58.63,2025-12,5.397505845674201,12.03%,56.93,1.07,卜蜂,🚀 利潤擴張,10.39
-68.06,3308.TW,⚪ 中性觀察,0.23,2025,20.6499996185,16.5,-88.36,23.48%,-32.0,2025-12,18.77272692590909,-362.94%,56.36,-92.54,聯德,🌑 雙重衰退,0.68
42.52,6584.TWO,⚠️ 追價風險,3.11,2025,678.0,162.3,26.42,N/A,82.47,2025-12,62.66173752310536,N/A,56.05,23.53,南俊國際,🚀 利潤擴張,5.59
-30.0,6026.TWO,💎 強力關注,0.7,2025,15.3500003815,38.25,-0.65,N/A,54.95,2025-12,6.019607992745098,N/A,55.6,-23.52,福邦證,🧐 疑業外收益,1.72
55.68,2415.TW,💎 強力關注,1.37,2025,26.6000003815,61.949999999999996,3.4,25.38%,58.77,2025-12,6.440678058474576,12.75%,55.370000000000005,-1.03,錩新,🚀 利潤擴張,1.81
78.57,4609.TWO,⚪ 數據不足,-0.06,2025,4.8400001526,-11.25,23.71,4.92%,78.72,2025-12,0.0,-68.47%,55.01,22.29,唐鋒,🚀 利潤擴張,-0.1
500.0,4711.TWO,⚠️ 追價風險,0.12,2025,15.8000001907,4.3500000000000005,-4.5,14.61%,50.0,2025-12,54.48275927827586,2.47%,54.5,-6.49,永純,🧐 疑業外收益,0.15
44.21,4968.TW,⚠️ 追價風險,1.37,2025,116.0,64.05000000000001,2.24,N/A,56.47,2025-12,27.166276346604214,N/A,54.23,1.01,立積,🚀 利潤擴張,2.66
63.82,1313.TW,⚪ 數據不足,-0.56,2025,11.1000003815,-33.6,-19.85,1.59%,32.76,2025-12,0.0,-3.51%,52.61,-20.09,聯成,🧐 疑業外收益,-1.17
21.43,8921.TWO,⚪ 數據不足,-0.11,2025,18.7000007629,-10.200000000000001,-0.02,N/A,52.17,2025-12,0.0,N/A,52.190000000000005,0.3,沈氏,🧐 疑業外收益,-0.11
-144.44,2417.TW,⚪ 數據不足,-0.8,2025,47.1500015259,-31.8,2.69,56.31%,54.55,2025-12,0.0,8.42%,51.86,-1.52,圓剛,🏰 高護城河,-0.19
54.21,1760.TW,✅ 穩健價值,1.65,2025,68.1999969482,74.55000000000001,1.66,52.35%,53.1,2025-12,13.722333389979877,13.25%,51.440000000000005,0.67,寶齡富錦,🏰 高護城河,2.22
46.67,5276.TWO,💎 強力關注,0.88,2025,18.3999996185,44.1,3.13,N/A,54.05,2025-12,6.25850327159864,N/A,50.919999999999995,10.12,達輝-KY,🚀 利潤擴張,1.14
60.71,8489.TWO,⚪ 數據不足,-0.46,2025,26.3500003815,-27.450000000000003,5.03,N/A,55.83,2025-12,0.0,N/A,50.8,-3.97,三貝德,🚀 利潤擴張,-0.76
-5.56,9929.TW,⚪ 數據不足,-0.19,2025,11.1999998093,-7.95,-0.73,N/A,50.0,2025-12,0.0,N/A,50.73,-3.83,秋雨,🧐 疑業外收益,-0.07
47.37,2241.TW,⚪ 數據不足,-0.6,2025,29.7999992371,-28.349999999999994,14.02,14.37%,64.65,2025-12,0.0,-1.87%,50.63000000000001,-2.54,艾姆勒,🚀 利潤擴張,-0.7
40.91,8926.TW,💎 強力關注,1.86,2025,44.4000015259,97.05000000000001,-16.65,N/A,32.43,2025-12,6.862442276027821,N/A,49.08,-13.81,台汽電,🧐 疑業外收益,2.45
36.7,3550.TW,⚪ 數據不足,-0.69,2025,21.2999992371,-40.49999999999999,3.23,15.39%,51.74,2025-12,0.0,-3.96%,48.510000000000005,6.33,聯穎,🚀 利潤擴張,-1.18
-50.61,8112.TW,💎 強力關注,1.62,2025,81.6999969482,112.8,-4.42,N/A,43.32,2025-12,10.864361296303192,N/A,47.74,-16.18,至上,🧐 疑業外收益,5.02
48.28,8040.TWO,⚪ 數據不足,-0.45,2025,67.6999969482,-21.750000000000004,2.65,N/A,49.15,2025-12,0.0,N/A,46.5,7.0,九暘,🚀 利潤擴張,-0.6
26.09,3115.TWO,⚪ 數據不足,-0.41,2025,10.0,-21.299999999999997,12.25,100.00%,57.53,2025-12,0.0,-377.43%,45.28,84.76,富榮綱,🏰 高護城河,-0.44
84.06,2254.TW,⚪ 數據不足,-0.11,2025,71.5,-9.6,-24.51,-21.68%,20.75,2025-12,0.0,-98.59%,45.260000000000005,-11.14,巨鎧精密-創,🧐 疑業外收益,-0.84
65.0,4541.TWO,✅ 穩健價值,0.99,2025,46.3499984741,55.349999999999994,16.06,25.49%,61.11,2025-12,12.560975196233063,17.54%,45.05,14.71,晟田,🚀 利潤擴張,2.03
70.73,3057.TW,⚪ 數據不足,-0.24,2025,20.1499996185,-1.9500000000000017,1.86,29.42%,46.34,2025-12,0.0,-21.05%,44.480000000000004,-0.45,喬鼎,🚀 利潤擴張,-0.88
33.33,1460.TW,⚪ 數據不足,-0.27,2025,6.9800000191,-9.9,-9.38,16.50%,35.0,2025-12,0.0,1.12%,44.38,-5.8,宏遠,🧐 疑業外收益,-0.27
64.81,2630.TW,⚪ 中性觀察,0.89,2025,46.9500007629,38.70000000000001,4.89,8.38%,49.25,2025-12,18.19767471430232,2.16%,44.36,4.46,亞航,🚀 利潤擴張,1.0
-12.0,6144.TWO,⚪ 數據不足,-0.28,2025,15.3500003815,-15.3,-7.24,N/A,36.84,2025-12,0.0,N/A,44.080000000000005,-11.26,得利影,🧐 疑業外收益,-0.36
33.18,6139.TW,💎 強力關注,17.33,2025,670.0,874.6500000000001,19.04,N/A,63.03,2025-12,11.490310409878237,N/A,43.99,-5.05,亞翔,🚀 利潤擴張,30.51
65.89,6116.TW,⚪ 數據不足,-0.46,2025,8.1400003433,-30.6,14.78,N/A,58.56,2025-12,0.0,N/A,43.78,22.03,彩晶,🚀 利潤擴張,-0.75
34.87,6666.TW,💎 強力關注,2.63,2025,40.1500015259,113.85,-1.2,N/A,42.35,2025-12,5.289855273504612,N/A,43.550000000000004,-3.85,羅麗芬-KY,🧐 疑業外收益,2.42
43.83,3518.TW,⚪ 數據不足,-0.93,2025,32.7999992371,-64.95,-9.63,-2.30%,33.33,2025-12,0.0,-60.61%,42.96,-8.43,柏騰,🧐 疑業外收益,-1.56
9.76,5701.TWO,⚪ 數據不足,-0.37,2025,3.4100000858,-13.2,7.33,N/A,50.0,2025-12,0.0,N/A,42.67,2.46,劍湖山,🚀 利潤擴張,-0.26
35.9,8390.TWO,💎 強力關注,5.11,2025,85.4000015259,235.05,-6.1,N/A,36.36,2025-12,5.449904373063177,N/A,42.46,-8.18,金益鼎,🧐 疑業外收益,6.6
45.16,6226.TW,⚪ 數據不足,-0.17,2025,0.0,0.0,-3.71,N/A,38.64,2025-12,0.0,N/A,42.35,-0.95,光鼎,🧐 疑業外收益,-0.28
-53.62,1457.TW,💎 強力關注,0.44,2025,14.4499998093,37.199999999999996,-12.15,6.94%,29.85,2025-12,5.8266128263306465,33.56%,42.0,-8.45,宜進,🧐 疑業外收益,1.18
61.19,4560.TW,💎 強力關注,2.16,2025,36.2999992371,113.55,6.92,33.75%,48.04,2025-12,4.795244284953766,16.61%,41.12,8.82,強信-KY,🚀 利潤擴張,3.02
26.67,3049.TW,⚪ 數據不足,-0.66,2025,12.1999998093,-30.15,1.22,-12.51%,41.28,2025-12,0.0,-21.51%,40.06,-1.71,精金,🚀 利潤擴張,-0.64
130.48,5519.TW,💎 強力關注,4.31,2025,32.5499992371,159.29999999999998,-12.79,N/A,27.18,2025-12,3.0649716795762716,N/A,39.97,22.52,隆大,🧐 疑業外收益,4.96
50.0,2010.TW,💎 強力關注,1.74,2025,24.75,86.69999999999999,0.73,10.75%,40.61,2025-12,4.282006920415226,7.04%,39.88,3.17,春源,🚀 利潤擴張,2.32
91.67,8463.TW,💎 強力關注,1.84,2025,22.25,71.4,8.31,N/A,48.0,2025-12,4.674369747899159,N/A,39.69,11.83,潤泰材,🚀 利潤擴張,1.85
-75.81,4590.TW,⚪ 數據不足,0.67,2025,74.3000030518,0.0,-41.11,30.54%,-1.45,2025-12,0.0,-0.34%,39.66,-44.8,富田-創,🌑 雙重衰退,2.72
-61.36,1904.TW,⚪ 中性觀察,0.17,2025,17.6000003815,15.3,-4.85,20.98%,34.55,2025-12,17.25490233480392,7.12%,39.4,-5.08,正隆,🧐 疑業外收益,0.74
145.74,6104.TWO,💎 強力關注,4.65,2025,98.6999969482,245.55,27.6,N/A,66.87,2025-12,6.029321743934025,N/A,39.27,37.32,創惟,🚀 利潤擴張,5.62
69.49,3028.TW,💎 強力關注,2.0,2025,68.3000030518,111.75,13.76,7.68%,52.91,2025-12,9.167785644536913,3.25%,39.15,8.99,增你強,🚀 利潤擴張,3.15
52.5,2308.TW,⚠️ 追價風險,16.47,2025,2165.0,792.9,31.76,34.59%,70.65,2025-12,40.95724555429436,16.35%,38.89,28.12,台達電,🚀 利潤擴張,23.14
42.19,5243.TW,💎 強力關注,3.37,2025,105.5,163.95,-7.74,N/A,30.95,2025-12,9.652333028362305,N/A,38.69,-2.65,乙盛-KY,🧐 疑業外收益,4.4
-53.85,8042.TWO,⚠️ 追價風險,0.24,2025,58.5999984741,14.999999999999996,9.79,N/A,48.33,2025-12,58.59999847410001,N/A,38.54,8.7,金山電,🚀 利潤擴張,0.89
92.37,7717.TWO,⚪ 數據不足,4.58,2025,695.0,0.0,24.46,N/A,62.99,2025-12,0.0,N/A,38.53,29.16,萊德光電-KY,🚀 利潤擴張,6.13
55.56,9907.TW,💎 強力關注,1.12,2025,17.5499992371,54.900000000000006,1.74,N/A,40.21,2025-12,4.7950817587704915,N/A,38.47,7.48,統一實,🚀 利潤擴張,1.36
-83.78,5278.TWO,💎 強力關注,0.72,2025,23.6499996185,40.05,18.28,N/A,56.72,2025-12,8.857677759737829,N/A,38.44,23.06,尚凡*,🚀 利潤擴張,1.05
69.94,6188.TWO,💎 強力關注,2.77,2025,83.4000015259,136.95,17.84,N/A,54.94,2025-12,9.134720868116101,N/A,37.099999999999994,20.72,廣明,🚀 利潤擴張,3.61
59.18,5340.TWO,⚠️ 追價風險,0.78,2025,115.0,39.15,15.66,N/A,52.56,2025-12,44.06130268199234,N/A,36.900000000000006,16.6,建榮,🚀 利潤擴張,1.19
20.98,3577.TWO,✅ 穩健價值,1.73,2025,87.3000030518,92.69999999999999,9.44,53.43%,46.3,2025-12,14.126214086051782,14.28%,36.86,7.11,泓格,🏰 高護城河,2.37
-64.1,3631.TWO,⚪ 數據不足,-0.64,2025,38.2999992371,-31.200000000000003,-61.43,24.23%,-25.0,2025-12,0.0,-460.25%,36.43,-14.57,晟楠,🌑 雙重衰退,-0.7
16.36,3085.TWO,⚪ 數據不足,-0.46,2025,11.5500001907,-22.35,5.58,73.88%,41.67,2025-12,0.0,-74.64%,36.09,3.93,新零售,🏰 高護城河,-0.56
180.65,4977.TW,⚠️ 追價風險,3.53,2025,217.5,138.45000000000002,-1.54,N/A,34.45,2025-12,23.564463705308775,N/A,35.99,17.84,眾達-KY,🧐 疑業外收益,4.48
25.33,8077.TWO,💎 強力關注,2.87,2025,42.0,193.35000000000002,1.41,N/A,37.27,2025-12,3.2583397982932505,N/A,35.86000000000001,0.34,洛��,🚀 利潤擴張,6.04
16.15,4951.TWO,💎 強力關注,3.74,2025,119.0,203.7,4.88,N/A,40.71,2025-12,8.762886597938143,N/A,35.83,5.17,精拓科,🚀 利潤擴張,5.98
-113.16,1303.TW,⚠️ 追價風險,-0.05,2025,89.5999984741,1.7999999999999983,0.12,9.25%,35.71,2025-12,746.6666539508341,2.06%,35.59,2.08,南亞,🔄 轉虧為盈,0.57
21.38,5443.TWO,⚪ 中性觀察,1.97,2025,129.5,98.1,5.3,N/A,40.56,2025-12,19.801223241590215,N/A,35.260000000000005,16.83,均豪,🚀 利潤擴張,2.59
253.27,6186.TWO,💎 強力關注,7.56,2025,40.0,346.49999999999994,3.72,N/A,38.72,2025-12,1.7316017316017318,N/A,35.0,97.22,新潤,🚀 利潤擴張,7.81
-13.95,6109.TWO,⚪ 數據不足,-0.98,2025,11.8000001907,-47.1,8.46,N/A,43.03,2025-12,0.0,N/A,34.57,0.2,亞元,🚀 利潤擴張,-0.94
-21.01,8086.TWO,⚪ 中性觀察,2.03,2025,144.0,100.94999999999999,-7.61,N/A,26.79,2025-12,21.396731054977714,N/A,34.4,-22.52,宏捷科,🧐 疑業外收益,3.36
-3300.0,4433.TWO,⚪ 數據不足,-0.65,2025,20.0,-11.099999999999996,12.09,22.41%,46.48,2025-12,0.0,9.68%,34.39,5.85,興采,🔄 轉虧為盈,1.06
113.86,3017.TW,⚠️ 追價風險,32.25,2025,2835.0,1624.2,94.59,26.39%,128.84,2025-12,26.182120428518655,20.96%,34.25,80.63,奇鋐,🚀 利潤擴張,49.17
25.0,4108.TW,⚪ 數據不足,-0.21,2025,12.25,-11.25,-12.36,18.27%,21.62,2025-12,0.0,-127.15%,33.980000000000004,-12.96,懷特,🧐 疑業外收益,-0.29
1.28,2613.TW,💎 強力關注,0.85,2025,22.3999996185,40.64999999999999,2.49,16.43%,35.9,2025-12,8.265682516051662,9.95%,33.41,2.72,中櫃,🚀 利潤擴張,1.14
-12.5,3232.TWO,⚠️ 追價風險,0.28,2025,21.3999996185,11.55,-42.44,12.15%,-9.38,2025-12,27.792207296753247,-5.24%,33.059999999999995,-42.87,昱捷,🌑 雙重衰退,0.29
72.73,8147.TWO,⚪ 中性觀察,2.68,2025,166.0,124.95,29.59,N/A,62.03,2025-12,19.92797118847539,N/A,32.44,29.97,正淩,🚀 利潤擴張,3.08
