expansion,eps_yoy,date,om,prev_eps,est_price,pe,symbol,prev_year,prev_rev_yoy,gm,name,eps,status,advice,prev_eps_yoy,price,rev_yoy
2.030000000000001,38.89,2026-03,32.72%,0.61,26.1,5.948276081321839,2897.TW,2025,-2.09,91.47%,王道銀行,0.28,🏰 高護城河,✅ 穩健價值,-35.48,10.3500003815,36.86
0.9399999999999977,43.18,2026-03,N/A,-1.59,-73.20000000000002,0.0,4190.TW,2025,1.27,N/A,佐登-KY,-0.26,🚀 利潤擴張,⚪ 數據不足,67.52,25.9500007629,42.24
0.6000000000000014,35.71,2026-03,N/A,5.98,210.45,5.63791863678546,4951.TWO,2025,4.88,N/A,精拓科,1.71,🚀 利潤擴張,✅ 穩健價值,40.71,79.0999984741,35.11
0.5700000000000003,17.86,2026-03,35.36%,1.29,45.6,6.64473709305921,2838.TW,2025,4.5,94.34%,聯邦銀,0.35,🏰 高護城河,✅ 穩健價值,8.94,20.2000007629,17.29
0.28999999999999915,19.96,2026-03,59.33%,38.51,1433.8500000000001,7.396171147609582,3293.TWO,2025,19.01,97.58%,鈊象,11.18,🏰 高護城河,✅ 穩健價值,19.82,707.0,19.67
-0.07999999999999985,-1.41,2026-03,N/A,0.68,0.0,0.0,7760.TW,2025,-1.96,N/A,享溫馨,0.7,🌑 雙重衰退,⚪ 數據不足,-68.78,33.0,-1.33
-0.07999999999999985,-1.41,2026-03,N/A,0.68,0.0,0.0,7760.TWO,2025,-1.96,N/A,未知,0.7,🌑 雙重衰退,⚪ 數據不足,-68.78,0.0,-1.33
-0.3099999999999987,16.0,2026-03,N/A,1.87,49.2,24.75609663054878,6906.TW,2025,-11.58,N/A,現觀科,0.6,⚠️ 獲利稀釋,❌ 暫避觀望,-48.45,81.1999969482,16.31
-0.9000000000000004,-14.52,2026-03,N/A,-2.05,-90.0,0.0,6535.TWO,2025,-8.49,N/A,順藥,-0.72,🌑 雙重衰退,⚪ 數據不足,19.44,78.5999984741,-13.62
-1.0600000000000005,11.76,2026-03,35.12%,1.87,73.8,6.991870228841464,2892.TW,2025,7.59,78.99%,第一金,0.57,🏰 高護城河,⚪ 中性觀察,3.31,34.4000015259,12.82
-1.1400000000000006,37.31,2026-03,N/A,-1.38,-65.25,0.0,6901.TW,2025,51.85,N/A,鑽石投資,-0.42,⚠️ 獲利稀釋,⚪ 數據不足,53.38,16.1499996185,38.45
-1.7799999999999994,12.5,2026-03,N/A,1.36,51.0,7.426470588235294,5880.TW,2025,13.01,N/A,合庫金,0.36,⚠️ 獲利稀釋,⚪ 中性觀察,7.94,25.25,14.28
-1.8699999999999974,18.92,2026-03,38.59%,1.51,58.949999999999996,6.323155313358779,2801.TW,2025,8.35,88.90%,彰銀,0.44,🏰 高護城河,⚪ 中性觀察,13.53,24.8500003815,20.79
-1.9099999999999984,9.38,2026-03,N/A,3.06,124.19999999999999,5.211352841292271,5876.TW,2025,3.7,N/A,上海商銀,1.05,⚠️ 獲利稀釋,⚪ 中性觀察,10.11,43.1500015259,11.29
-2.0799999999999983,61.22,2026-03,N/A,1.76,0.0,0.0,7820.TWO,2025,58.62,N/A,立盈,0.79,⚠️ 獲利稀釋,⚪ 數據不足,4.79,121.0,63.3
-3.9000000000000004,9.37,2026-03,41.10%,1.26,49.2,5.015244135030487,2834.TW,2025,2.85,97.54%,臺企銀,0.35,🏰 高護城河,⚪ 中性觀察,2.44,16.4500007629,13.27
-4.2900000000000205,400.0,2026-03,N/A,3.19,84.75,3.6814157941769907,2536.TW,2025,327.05,N/A,宏普,0.15,⚠️ 獲利稀釋,⚪ 中性觀察,422.95,20.7999992371,404.29
-5.049999999999997,51.52,2026-03,-51.18%,-3.55,-105.6,0.0,2726.TWO,2025,0.59,54.90%,雅茗-KY,-0.33,🏰 高護城河,⚪ 數據不足,-174.64,8.220000267,56.57
-5.090000000000003,115.22,2026-03,N/A,6.4,228.75000000000003,30.032786885245898,6415.TW,2025,1.94,N/A,矽力*-KY,1.98,⚠️ 獲利稀釋,❌ 暫避觀望,8.14,458.0,120.31
-6.640000000000001,12.73,2026-03,40.48%,2.12,81.0,7.175925925925926,2884.TW,2025,20.44,91.14%,玉山金,0.62,🏰 高護城河,⚪ 中性觀察,30.06,38.75,19.37
-6.729999999999997,50.0,2026-03,-9.23%,-1.93,-79.95,0.0,4171.TWO,2025,12.71,73.67%,瑞基,-0.09,🏰 高護城河,⚪ 數據不足,8.21,17.1499996185,56.73
-7.1,15.15,2026-03,31.38%,4.08,151.5,6.3762377748415835,2891.TW,2025,29.29,70.98%,中信金,1.18,🏰 高護城河,⚪ 中性觀察,11.73,64.4000015259,22.25
-9.66,-20.07,2026-03,22.46%,8.37,307.35,7.027818448023425,2881.TW,2025,9.74,42.21%,富邦金,2.4,🌑 雙重衰退,⚪ 中性觀察,-21.56,144.0,-10.41
-10.07,-62.9,2026-03,42.63%,2.18,80.39999999999999,5.401119545317165,4911.TWO,2025,24.13,85.36%,德英,0.23,🏰 高護城河,⚪ 中性觀察,26.01,28.9500007629,-52.83
-10.710000000000008,-109.26,2026-03,10.37%,3.65,130.95000000000002,2.3367697157502865,2528.TW,2025,130.3,15.63%,皇普,-0.11,🌑 雙重衰退,⚪ 中性觀察,12.42,20.3999996185,-98.55
-10.719999999999999,6.68,2026-03,N/A,4.51,255.0,5.364705702835294,6534.TW,2025,11.21,N/A,正瀚-創,4.15,⚠️ 獲利稀釋,⚪ 中性觀察,-2.59,91.1999969482,17.4
-11.030000000000001,163.33,2026-03,N/A,-2.38,-70.65,0.0,6958.TW,2025,-7.09,N/A,日盛台駿,0.2,🔄 轉虧為盈,⚪ 數據不足,-280.56,17.7000007629,174.36
-11.209999999999999,2.56,2026-03,51.96%,1.53,57.300000000000004,4.934555073691099,2812.TW,2025,6.96,93.02%,台中銀,0.4,🏰 高護城河,⚪ 中性觀察,0.0,18.8500003815,13.77
-11.850000000000023,157.14,2026-03,N/A,-1.96,-61.349999999999994,0.0,6598.TW,2025,38.52,N/A,ABC-KY,0.2,🔄 轉虧為盈,⚪ 數據不足,22.83,28.75,168.99
-12.140000000000015,137.14,2026-03,-3.65%,0.54,16.65,68.19819544882883,3141.TWO,2025,7.08,38.56%,晶宏,0.84,⚠️ 獲利稀釋,❌ 暫避觀望,-54.31,75.6999969482,149.28
-13.820000000000007,58.33,2026-03,-2853.40%,0.04,-1.05,0.0,1453.TW,2025,7.27,912.85%,大將,-0.05,🏰 高護城河,⚪ 數據不足,100.0,11.25,72.15
-13.85,-1.52,2026-03,30.59%,7.06,254.09999999999997,6.227863046044865,2882.TW,2025,-2.04,62.29%,國泰金,2.15,🏰 高護城河,⚪ 中性觀察,-2.94,105.5,12.33
-14.090000000000003,33.33,2026-03,37.14%,1.97,79.35,7.5236293453875245,2890.TW,2025,15.47,91.41%,永豐金,0.76,🏰 高護城河,⚪ 中性觀察,4.57,39.7999992371,47.42
-15.41,1.36,2025-09,-5.22%,-2.71,0.0,0.0,1589.TW,2025,18.73,7.87%,永冠-KY,-5.06,⚠️ 獲利稀釋,⚪ 數據不足,65.91,0.0,16.77
-15.84,-3.85,2026-03,38.22%,0.93,34.800000000000004,5.775861904525862,2845.TW,2025,0.06,102.49%,遠東銀,0.25,🏰 高護城河,⚪ 中性觀察,-14.85,13.3999996185,11.99
-15.91,-7.45,2026-03,N/A,-4.55,-159.0,0.0,5907.TW,2025,-14.95,N/A,大洋-KY,-1.01,📉 獲利侵蝕,⚪ 數據不足,-73.66,4.9099998474,8.46
-16.08,60.0,2026-03,65.42%,1.34,53.849999999999994,4.637882902089137,2820.TW,2025,33.06,87.03%,華票,0.48,🏰 高護城河,⚪ 中性觀察,31.37,16.6499996185,76.08
-16.12,3.88,2026-03,N/A,3.63,126.89999999999999,6.962175121264776,5203.TW,2025,18.91,N/A,訊連,1.34,⚠️ 獲利稀釋,⚪ 中性觀察,-9.05,58.9000015259,20.0
-16.340000000000003,81.82,2026-03,13.25%,2.22,78.60000000000001,11.12595405288168,1760.TW,2025,1.66,52.35%,寶齡富錦,0.6,🏰 高護城河,⚪ 中性觀察,53.1,58.2999992371,98.16
-17.090000000000003,180.0,2026-03,9.16%,0.91,30.150000000000002,75.62189054726367,1597.TW,2025,9.81,38.83%,直得,0.43,⚠️ 獲利稀釋,❌ 暫避觀望,-15.24,152.0,197.09
-18.21,-72.34,2026-03,-95.04%,35.57,545.4000000000001,2.7777777777777772,3708.TW,2025,-30.75,24.80%,上緯投控,0.13,🌑 雙重衰退,⚪ 中性觀察,1276.65,101.0,-54.13
-21.590000000000003,33.33,2026-03,N/A,0.02,0.0,0.0,6542.TWO,2025,10.22,N/A,隆中,0.04,⚠️ 獲利稀釋,⚪ 數據不足,-99.01,0.0,54.92
-21.689999999999998,-3.33,2026-03,51.79%,1.23,42.45,8.568904593639576,2910.TW,2025,-14.47,87.61%,統領,0.29,🏰 高護城河,⚪ 中性觀察,8.85,24.25,18.36
-22.47,100.0,2026-03,N/A,1.2,45.45,8.052805154620462,4106.TW,2025,0.74,N/A,雃博,0.46,⚠️ 獲利稀釋,⚪ 中性觀察,5.26,24.3999996185,122.47
-22.839999999999975,231.33,2026-03,N/A,1.65,45.6,186.8421052631579,4971.TWO,2025,50.49,N/A,IET-KY,1.97,⚠️ 獲利稀釋,❌ 暫避觀望,146.97,568.0,254.17
-23.32,-30.17,2026-03,N/A,5.9,0.0,0.0,3485.TWO,2025,-10.06,N/A,敘豐,1.69,🌑 雙重衰退,⚪ 數據不足,-17.37,234.0,-6.85
-23.950000000000003,52.97,2026-03,N/A,13.64,530.85,43.65640011302628,6446.TW,2025,60.61,N/A,藥華藥,5.79,⚠️ 獲利稀釋,❌ 暫避觀望,53.11,1545.0,76.92
-25.2,24.77,2026-03,N/A,4.88,177.14999999999998,13.63251481795089,6712.TWO,2025,8.96,N/A,長聖,1.39,⚠️ 獲利稀釋,⚪ 中性觀察,7.69,161.0,49.97
-26.030000000000005,21.74,2026-03,N/A,2.62,83.55000000000001,7.639138103608618,6856.TWO,2025,19.24,N/A,鑫傳,0.56,⚠️ 獲利稀釋,⚪ 中性觀察,-36.41,42.5499992371,47.77
-26.439999999999998,300.0,2026-03,N/A,0.14,9.750000000000002,35.76923076923076,8076.TWO,2025,-11.54,N/A,伍豐,0.16,⚠️ 獲利稀釋,❌ 暫避觀望,-90.28,23.25,326.44
-27.14,-82.31,2026-03,34.02%,3.03,116.85,3.8318357357509627,1442.TW,2025,-62.17,49.04%,名軒,0.23,🌑 雙重衰退,⚪ 中性觀察,-57.74,29.8500003815,-55.17
-27.559999999999995,-34.48,2026-03,N/A,-2.29,0.0,0.0,7803.TW,2025,91.93,N/A,雲象科技-創,-0.78,🌑 雙重衰退,⚪ 數據不足,-67.15,0.0,-6.92
-27.559999999999995,-34.48,2026-03,N/A,-2.29,0.0,0.0,7803.TWO,2025,91.93,N/A,未知,-0.78,🌑 雙重衰退,⚪ 數據不足,-67.15,0.0,-6.92
-28.31,-9.52,2026-03,10.47%,-0.35,-24.3,0.0,2702.TW,2025,-2.27,89.24%,華園,0.19,🔄 轉虧為盈,⚪ 數據不足,-234.62,12.6999998093,18.79
-28.85,-0.73,2026-03,41.97%,13.33,0.0,0.0,4728.TWO,2025,11.45,77.03%,雙美,4.07,🏰 高護城河,⚪ 數據不足,6.9,0.0,28.12
-28.87,-7.89,2026-03,N/A,1.83,78.15,8.195777497677543,8942.TWO,2025,-20.5,N/A,森鉅,1.05,📉 獲利侵蝕,⚪ 中性觀察,-66.05,42.7000007629,20.98
-28.88,11.02,2026-03,7.94%,-2.47,-53.400000000000006,0.0,2723.TW,2025,-4.59,59.54%,美食-KY,1.31,🔄 轉虧為盈,⚪ 數據不足,-175.3,77.1999969482,39.9
-30.67,24.75,2026-03,N/A,4.72,158.4,5.729166666666666,6592.TW,2025,-18.16,N/A,和潤企業,0.76,⚠️ 獲利稀釋,⚪ 中性觀察,10.4,60.5,55.42
-31.44999999999999,510.71,2026-03,N/A,-0.09,-26.700000000000003,0.0,6693.TWO,2025,29.21,N/A,廣閎科,1.17,🔄 轉虧為盈,⚪ 數據不足,-102.7,178.5,542.16
-34.69,210.0,2026-03,3.21%,0.29,7.35,86.5306153589796,4741.TWO,2025,-17.82,33.55%,泓瀚,0.31,⚠️ 獲利稀釋,❌ 暫避觀望,-85.43,42.4000015259,244.69
-34.92,20.0,2026-03,-1427.47%,-0.41,-14.1,0.0,1435.TW,2025,-43.98,64.71%,中福,-0.08,🏰 高護城河,⚪ 數據不足,-51.85,22.0,54.92
-35.099999999999994,90.0,2026-03,N/A,-2.66,-81.6,0.0,3522.TWO,2025,27.85,N/A,御嵿,0.4,🔄 轉虧為盈,⚪ 數據不足,-17.7,11.8500003815,125.1
-36.16,-99.32,2026-03,-1.56%,1.07,55.05,3.8692097573024524,3056.TW,2025,-68.21,21.31%,富華新,0.01,🌑 雙重衰退,⚪ 中性觀察,-82.6,14.1999998093,-63.16
-37.59000000000003,433.33,2026-03,7.13%,1.01,45.3,5.827814695860928,1529.TW,2025,32.89,16.87%,樂事綠能,0.16,⚠️ 獲利稀釋,⚪ 中性觀察,876.92,17.6000003815,470.92
-37.72999999999999,-102.13,2026-03,N/A,0.13,16.650000000000002,15.675675331981981,1463.TW,2025,23.84,N/A,強盛新,-0.01,🌑 雙重衰退,❌ 暫避觀望,-95.82,17.3999996185,-64.4
-37.95,66.67,2026-03,N/A,7.08,210.89999999999998,18.17211948790896,6870.TWO,2025,20.33,N/A,騰雲,1.1,⚠️ 獲利稀釋,❌ 暫避觀望,40.48,255.5,104.62
-38.26,-71.72,2026-03,N/A,2.32,80.1,4.634831460674158,6482.TWO,2025,-10.07,N/A,弘煜科,0.28,🌑 雙重衰退,⚪ 中性觀察,-34.28,24.75,-33.46
-38.51,56.12,2026-03,N/A,4.92,142.5,66.94736842105263,7728.TWO,2025,-6.16,N/A,光焱科技,1.53,⚠️ 獲利稀釋,❌ 暫避觀望,-45.05,636.0,94.63
-39.09,47.78,2026-03,N/A,4.01,0.0,0.0,7842.TWO,2025,123.22,N/A,天能綠電,1.33,⚠️ 獲利稀釋,⚪ 數據不足,112.83,101.5,86.87
-39.849999999999994,-52.69,2026-03,N/A,5.65,0.0,0.0,7818.TW,2025,-4.14,N/A,溢泰實業,0.88,🌑 雙重衰退,⚪ 數據不足,-28.57,60.7999992371,-12.84
-39.849999999999994,-52.69,2026-03,N/A,5.65,0.0,0.0,7818.TWO,2025,-4.14,N/A,未知,0.88,🌑 雙重衰退,⚪ 數據不足,-28.57,0.0,-12.84
-39.860000000000014,90.91,2026-03,14.28%,2.37,103.20000000000002,16.569767441860463,3577.TWO,2025,9.44,53.43%,泓格,1.47,🏰 高護城河,❌ 暫避觀望,46.3,114.0,130.77
-39.879999999999995,83.67,2026-03,6.07%,-0.64,-25.049999999999997,0.0,3288.TWO,2025,-10.15,71.52%,點晶,-0.08,🏰 高護城河,⚪ 數據不足,-74.29,21.3999996185,123.55
-40.22,57.14,2026-03,N/A,5.48,207.15,4.4677770284503975,6024.TW,2025,9.98,N/A,群益期,1.76,⚠️ 獲利稀釋,⚪ 中性觀察,-6.01,61.7000007629,97.36
-40.43,10.08,2026-03,N/A,-7.23,0.0,0.0,6949.TW,2025,60.07,N/A,沛爾生醫-創,-1.18,⚠️ 獲利稀釋,⚪ 數據不足,44.38,0.0,50.51
-40.510000000000005,-47.06,2026-03,N/A,0.58,27.450000000000003,44.20765110704917,6423.TWO,2025,2.34,N/A,億而得,0.28,🌑 雙重衰退,❌ 暫避觀望,-39.36,80.9000015259,-6.55
-40.620000000000005,-40.13,2026-03,N/A,4.23,0.0,0.0,6961.TWO,2025,-8.56,N/A,旅天下,1.9,📉 獲利侵蝕,⚪ 數據不足,16.53,50.7999992371,0.49
-40.9,0.0,2026-03,-1090.16%,-0.74,-28.05,0.0,4529.TWO,2025,-22.14,59.04%,淳紳,-0.17,🏰 高護城河,⚪ 數據不足,42.64,3.7699999809,40.9
-42.38999999999999,38.82,2026-03,69.19%,103.23,3584.3999999999996,59.84265148978909,2059.TW,2025,72.77,76.10%,川湖,36.58,🏰 高護城河,❌ 暫避觀望,59.82,14300.0,81.21
-44.06000000000001,33.23,2026-03,N/A,17.36,626.85,8.817899018904043,6788.TWO,2025,19.97,N/A,華景電,4.49,⚠️ 獲利稀釋,⚪ 中性觀察,31.09,368.5,77.29
-44.18000000000001,109.68,2026-03,12.46%,2.36,85.95,6.588132635253054,2739.TW,2025,2.72,44.04%,寒舍,1.3,⚠️ 獲利稀釋,⚪ 中性觀察,-56.22,37.75,153.86
-44.419999999999995,-82.38,2026-03,N/A,3.96,157.95000000000002,2.9202279202279198,6212.TWO,2025,-55.31,N/A,理銘,0.4,🌑 雙重衰退,⚪ 中性觀察,-34.98,30.75,-37.96
-46.32000000000001,78.66,2026-03,N/A,14.04,0.0,0.0,7822.TW,2025,187.82,N/A,倍利科,4.93,⚠️ 獲利稀釋,⚪ 數據不足,279.4,953.0,124.98
-46.75,-35.1,2026-03,N/A,7.86,0.0,0.0,6028.TWO,2025,5.26,N/A,公勝保經,2.48,📉 獲利侵蝕,⚪ 數據不足,-34.17,95.0999984741,11.65
-47.19,0.0,2026-03,N/A,6.66,235.35,14.053537284894839,6231.TWO,2025,4.64,N/A,系微,1.7,📉 獲利侵蝕,⚪ 中性觀察,-9.63,220.5,47.19
-47.68,-0.66,2026-03,N/A,11.24,431.25,3.9304347826086956,5871.TW,2025,-4.62,N/A,中租-KY,3.26,📉 獲利侵蝕,⚪ 中性觀察,-13.92,113.0,47.02
-48.0,94.03,2026-03,18.42%,2.92,111.3,10.05390815014825,2423.TW,2025,5.54,51.76%,固緯,1.3,🏰 高護城河,⚪ 中性觀察,20.66,74.5999984741,142.03
-48.8,40.0,2026-03,N/A,0.55,22.050000000000004,42.72108791639455,7721.TW,2025,-36.07,N/A,微程式,0.21,⚠️ 獲利稀釋,❌ 暫避觀望,-82.84,62.7999992371,88.8
-48.970000000000006,18.18,2026-03,N/A,-0.37,-14.85,0.0,8277.TWO,2025,-16.98,N/A,商丞,-0.09,⚠️ 獲利稀釋,⚪ 數據不足,48.61,8.1400003433,67.15
-49.61999999999989,1072.73,2026-03,-63.16%,-0.77,-10.5,0.0,3576.TW,2025,-47.33,-18.77%,聯合再生,1.07,🔄 轉虧為盈,⚪ 數據不足,41.22,17.5,1122.35
-52.29,-72.0,2026-03,N/A,1.86,0.0,0.0,7772.TWO,2025,12.72,N/A,耀穎,0.35,🌑 雙重衰退,⚪ 數據不足,43.08,90.0,-19.71
-54.99,-45.35,2026-03,N/A,7.78,283.05,4.758876685310016,6523.TWO,2025,-5.92,N/A,達爾膚,1.88,📉 獲利侵蝕,⚪ 中性觀察,-26.4,89.8000030518,9.64
-55.010000000000005,-73.26,2026-03,N/A,8.1,0.0,0.0,7811.TWO,2025,18.06,N/A,民盛,1.09,🌑 雙重衰退,⚪ 數據不足,-10.5,72.5,-18.25
-55.470000000000006,42.79,2026-03,N/A,8.59,0.0,0.0,5236.TWO,2025,10.0,N/A,凌陽創新,2.97,⚠️ 獲利稀釋,⚪ 數據不足,4.12,0.0,98.26
-55.730000000000004,44.44,2026-03,N/A,0.89,34.35,23.711790059868996,6841.TWO,2025,12.23,N/A,長佳智能,0.26,⚠️ 獲利稀釋,❌ 暫避觀望,183.87,54.2999992371,100.17
-55.77,-100.0,2026-03,N/A,1.4,50.099999999999994,10.508981579071856,6649.TWO,2025,128.22,N/A,台生材,0.0,🌑 雙重衰退,⚪ 中性觀察,3600.0,35.0999984741,-44.23
-55.970000000000006,18.18,2026-03,14.06%,1.56,55.35000000000001,5.989159994986449,2903.TW,2025,-2.68,54.41%,遠百,0.39,🏰 高護城河,⚪ 中性觀察,-5.49,22.1000003815,74.15
-56.31,300.0,2026-03,N/A,0.04,-4.65,0.0,8289.TWO,2025,16.02,N/A,泰藝,0.28,⚠️ 獲利稀釋,⚪ 數據不足,-90.0,46.3499984741,356.31
-56.580000000000005,3.26,2026-03,N/A,2.75,101.10000000000001,7.596439282329376,5530.TWO,2025,-2.7,N/A,龍巖,0.95,⚠️ 獲利稀釋,⚪ 中性觀察,-28.2,51.2000007629,59.84
-57.19,105.56,2026-03,-167.95%,6.28,25.500000000000004,10.911764257117646,2102.TW,2025,-0.57,20.10%,泰豐,0.01,⚠️ 獲利稀釋,⚪ 中性觀察,721.43,18.5499992371,162.75
-57.69,83.87,2026-03,-26.13%,-0.78,-19.05,0.0,4131.TWO,2025,297.52,34.86%,浩泰,-0.05,⚠️ 獲利稀釋,⚪ 數據不足,36.07,30.9500007629,141.56
-57.870000000000005,-75.84,2026-03,N/A,1.71,79.80000000000001,6.616541496785714,2524.TW,2025,-60.41,N/A,京城,0.36,🌑 雙重衰退,⚪ 中性觀察,-77.57,35.2000007629,-17.97
-58.480000000000004,-30.77,2026-03,N/A,-0.49,-6.75,0.0,6767.TWO,2025,-6.86,N/A,台微醫,0.09,🔄 轉虧為盈,⚪ 數據不足,60.8,24.2999992371,27.71
-58.480000000000004,7.5,2026-03,N/A,1.36,55.2,5.706521739130435,1731.TW,2025,6.61,N/A,美吾華,0.43,⚠️ 獲利稀釋,⚪ 中性觀察,4.62,21.0,65.98
-58.529999999999994,13.38,2026-03,21.51%,6.27,237.29999999999998,4.917825730202276,4105.TWO,2025,9.49,56.36%,東洋,1.78,🏰 高護城河,⚪ 中性觀察,7.55,77.8000030518,71.91
-59.980000000000004,-4.2,2026-03,N/A,5.16,200.99999999999997,5.82089552238806,6918.TW,2025,8.61,N/A,愛派司,1.39,📉 獲利侵蝕,⚪ 中性觀察,-1.21,78.0,55.78
-60.09,-77.53,2026-03,N/A,3.11,0.0,0.0,7795.TW,2025,-15.04,N/A,長廣,0.21,🌑 雙重衰退,⚪ 數據不足,-26.3,564.0,-17.44
-61.379999999999995,-14.52,2026-03,N/A,2.72,0.0,0.0,7794.TWO,2025,18.71,N/A,宏�硒撥s,0.53,📉 獲利侵蝕,⚪ 數據不足,169.31,28.75,46.86
-62.099999999999994,12.73,2026-03,N/A,9.9,330.59999999999997,4.673321234119783,6703.TWO,2025,-8.29,N/A,軒郁,1.87,⚠️ 獲利稀釋,⚪ 中性觀察,-2.0,103.0,74.83
-62.29,27.85,2026-03,N/A,3.63,136.79999999999998,5.570175354945176,8432.TWO,2025,19.79,N/A,東生華,1.01,⚠️ 獲利稀釋,⚪ 中性觀察,23.05,50.7999992371,90.14
-62.51,-30.36,2026-03,N/A,3.11,103.2,7.398256035741279,6925.TWO,2025,14.61,N/A,意藍,0.39,📉 獲利侵蝕,⚪ 中性觀察,8.39,50.9000015259,32.15
-62.719999999999985,68.92,2026-03,-77.27%,-1.82,-76.65,0.0,4154.TWO,2025,-35.31,33.80%,樂威科-KY,-0.25,⚠️ 獲利稀釋,⚪ 數據不足,57.28,12.5,131.64
-62.94,-71.64,2026-03,N/A,4.46,0.0,0.0,6983.TWO,2025,24.42,N/A,華洋精機,0.19,🌑 雙重衰退,⚪ 數據不足,14.65,353.0,-8.7
-63.88999999999999,18.68,2026-03,N/A,3.08,118.35000000000001,10.050697471711027,6277.TW,2025,-1.49,N/A,宏正,1.08,⚠️ 獲利稀釋,⚪ 中性觀察,-25.6,79.3000030518,82.57
-64.41,-11.11,2026-03,-377.43%,-0.44,-20.4,0.0,3115.TWO,2025,12.25,100.00%,富榮綱,-0.1,🏰 高護城河,⚪ 數據不足,57.53,8.8999996185,53.3
-64.5,54.52,2026-03,N/A,30.41,1138.3500000000001,35.31427065489524,6510.TWO,2025,33.33,N/A,精測,10.43,⚠️ 獲利稀釋,❌ 暫避觀望,95.56,2680.0,119.02
-64.8,66.67,2026-03,-9.00%,-0.37,-11.55,0.0,2401.TW,2025,-2.04,45.66%,凌陽,-0.02,⚠️ 獲利稀釋,⚪ 數據不足,-181.82,25.8999996185,131.47
-65.32,-12.24,2026-03,-58.74%,-2.03,-77.55,0.0,3228.TWO,2025,-27.25,58.46%,金麗科,-0.55,🏰 高護城河,⚪ 數據不足,-491.18,166.5,53.08
-65.49999999999999,111.54,2026-03,N/A,-0.53,-25.8,0.0,8107.TWO,2025,2.06,N/A,大億金茂,0.03,🔄 轉虧為盈,⚪ 數據不足,-129.28,12.4499998093,177.04
-65.56,100.0,2026-03,1.38%,0.32,10.65,42.25352112676056,2365.TW,2025,-1.99,39.89%,昆盈,0.14,⚠️ 獲利稀釋,❌ 暫避觀望,-50.0,30.0,165.56
-65.57999999999993,1919.44,2026-03,N/A,6.7,396.44999999999993,8.796821793416573,8271.TW,2025,41.93,N/A,宇瞻,14.54,⚠️ 獲利稀釋,⚪ 中性觀察,209.22,232.5,1985.02
-65.58,-45.13,2026-03,N/A,-8.2,-405.15,0.0,6533.TW,2025,7.0,N/A,晶心科,-3.28,📉 獲利侵蝕,⚪ 數據不足,-20600.0,265.5,20.45
-65.6,63.12,2026-03,N/A,7.93,304.65000000000003,4.839980455529296,5478.TWO,2025,-3.78,N/A,智冠,2.39,⚠️ 獲利稀釋,⚪ 中性觀察,4.25,98.3000030518,128.72
-65.85,-13.39,2026-03,N/A,4.13,153.0,10.637254901960786,6955.TW,2025,37.43,N/A,邦睿生技-創,0.97,📉 獲利侵蝕,⚪ 中性觀察,30.28,108.5,52.46
-66.11999999999999,-63.41,2026-03,-2058.21%,-2.16,-77.1,0.0,4168.TWO,2025,157.54,19.48%,醣聯,-0.67,📉 獲利侵蝕,⚪ 數據不足,0.95,22.6000003815,2.71
-66.42,33.33,2026-03,-9.65%,-1.83,-66.15,0.0,2736.TWO,2025,36.07,51.65%,富野,-0.1,🏰 高護城河,⚪ 數據不足,0.0,12.0500001907,99.75
-67.48,33.33,2026-03,N/A,-1.26,-52.05,0.0,6405.TW,2025,-99.4,N/A,悅城,-0.26,⚠️ 獲利稀釋,⚪ 數據不足,-68.0,40.25,100.81
-69.93,41.83,2026-03,N/A,11.77,438.15000000000003,12.735364601163985,7749.TW,2025,85.22,N/A,意騰-KY,3.56,⚠️ 獲利稀釋,⚪ 中性觀察,67.87,372.0,111.76
-70.53999999999999,59.53,2026-03,N/A,103.92,3805.05,61.61548468482674,5274.TWO,2025,40.64,N/A,信驊,37.41,⚠️ 獲利稀釋,❌ 暫避觀望,52.82,15630.0,130.07
-71.35,-56.69,2026-03,N/A,3.46,126.15,4.084423124149821,2539.TW,2025,55.27,N/A,櫻花建,0.68,📉 獲利侵蝕,⚪ 中性觀察,21.4,34.3499984741,14.66
-71.47000000000001,58.39,2026-03,54.00%,66.26,2466.0,14.720194647201946,2330.TW,2025,31.61,62.33%,台積電,22.08,🏰 高護城河,⚪ 中性觀察,46.42,2420.0,129.86
-71.77,0.0,2026-03,N/A,0.42,15.75,29.047619047619047,5601.TWO,2025,1.81,N/A,台聯櫃,0.1,📉 獲利侵蝕,❌ 暫避觀望,7.69,30.5,71.77
-73.16,159.09,2026-03,N/A,1.29,46.349999999999994,16.73139183265372,6570.TWO,2025,3.05,N/A,維田,0.57,⚠️ 獲利稀釋,❌ 暫避觀望,-18.87,51.7000007629,232.25
-73.19999999999999,-8.82,2026-03,N/A,-2.97,-106.50000000000001,0.0,6492.TWO,2025,7.0,N/A,生華科,-0.75,📉 獲利侵蝕,⚪ 數據不足,10.09,34.9500007629,64.38
-73.75,2.74,2026-03,24.73%,7.27,248.7,5.006031363088058,3158.TWO,2025,7.07,63.24%,嘉實,1.5,🏰 高護城河,⚪ 中性觀察,-10.36,83.0,76.49
-74.55,-46.55,2026-03,N/A,10.3,404.99999999999994,3.162963019477778,8446.TWO,2025,-21.14,N/A,華研,1.78,📉 獲利侵蝕,⚪ 中性觀察,-9.97,85.4000015259,28.0
