prev_rev_yoy,eps_yoy,rev_yoy,gm,prev_eps_yoy,pe,expansion,prev_eps,prev_year,status,price,name,advice,symbol,date,est_price,eps,om
-2.1,-29.73,118.45,N/A,-25.47,4.346978408791424,-148.18,2.37,2025,📉 獲利侵蝕,22.2999992371,三能-KY,⚪ 中性觀察,6671.TW,2026-03,76.94999999999999,0.26,N/A
2.69,-62.5,86.03,N/A,3.23,8.201754720570177,-148.53,0.96,2025,📉 獲利侵蝕,18.7000007629,時報,⚪ 中性觀察,8923.TWO,2026-03,34.199999999999996,0.18,N/A
-23.02,-29.77,119.1,N/A,-58.85,19.803370786516854,-148.87,3.0,2025,📉 獲利侵蝕,141.0,駐龍,❌ 暫避觀望,4572.TW,2026-03,106.8,0.92,N/A
42.0,-0.63,148.55,41.25%,49.96,58.914386584289495,-149.18,36.75,2025,📉 獲利侵蝕,5340.0,健策,❌ 暫避觀望,3653.TW,2026-03,1359.6,9.53,31.26%
-21.77,-42.86,106.56,23.65%,-148.96,0.0,-149.42000000000002,-1.63,2025,🔄 轉虧為盈,98.0,為升,⚪ 數據不足,2231.TW,2026-03,-24.3,0.4,-15.73%
-42.69,16.0,166.01,N/A,-10.0,0.0,-150.01,-0.88,2025,⚠️ 獲利稀釋,10.25,安克,⚪ 數據不足,4188.TWO,2026-03,-33.75,-0.21,N/A
-3.71,111.11,261.16,N/A,38.64,0.0,-150.05,-0.28,2025,🔄 轉虧為盈,19.2000007629,光鼎,⚪ 數據不足,6226.TW,2026-03,-9.9,0.01,N/A
9.51,9.09,159.56,N/A,10.39,3.5327636052136753,-150.47,4.22,2025,⚠️ 獲利稀釋,37.2000007629,星亞,⚪ 中性觀察,7753.TWO,2026-03,157.95,1.08,N/A
-9.99,17.31,167.87,49.56%,1.75,0.0,-150.56,-0.57,2025,⚠️ 獲利稀釋,17.25,國光生,⚪ 數據不足,4142.TW,2026-03,-47.25000000000001,-0.44,23.11%
23.89,41.89,192.82,N/A,198.64,13.529014844804319,-150.93,6.58,2025,⚠️ 獲利稀釋,200.5,力智,⚪ 中性觀察,6719.TW,2026-03,222.3,2.1,N/A
23.03,64.88,216.06,N/A,-12.9,36.10354223433243,-151.18,15.42,2025,⚠️ 獲利稀釋,1325.0,雍智科技,❌ 暫避觀望,6683.TWO,2026-03,550.4999999999999,6.23,N/A
5.99,-104.55,47.85,44.07%,-192.54,0.0,-152.4,-0.62,2025,📉 獲利侵蝕,26.5,華義*,⚪ 數據不足,3086.TWO,2026-03,-25.5,-0.01,-19.63%
35.51,13.4,166.0,N/A,40.24,53.809833930315854,-152.6,46.93,2025,⚠️ 獲利稀釋,6610.0,穎崴,❌ 暫避觀望,6515.TW,2026-03,1842.6000000000001,19.54,N/A
786.25,-82.61,69.99,N/A,131.69,9.047619205579709,-152.6,3.14,2025,📉 獲利侵蝕,87.4000015259,辣椒,⚪ 中性觀察,4946.TWO,2026-03,144.9,0.41,N/A
-15.03,-69.68,83.05,N/A,-39.39,3.8495025824502482,-152.73000000000002,2.87,2025,📉 獲利侵蝕,30.9500007629,奕力-KY,⚪ 中性觀察,6962.TW,2026-03,120.60000000000001,0.58,N/A
69.66,-3.85,148.91,49.60%,61.83,6.949760583026316,-152.76,3.93,2025,📉 獲利侵蝕,58.0999984741,聯發國際,⚪ 中性觀察,2756.TWO,2026-03,125.39999999999999,0.51,5.94%
4.92,-27.27,125.85,38.12%,-33.77,29.79487101235897,-153.12,1.0,2025,📉 獲利侵蝕,58.0999984741,類比科,❌ 暫避觀望,3438.TWO,2026-03,29.250000000000004,0.24,-0.86%
-13.21,-28.46,124.98,N/A,-45.5,8.571428571428571,-153.44,5.64,2025,📉 獲利侵蝕,120.0,鼎基,⚪ 中性觀察,6585.TW,2026-03,210.0,1.86,N/A
-88.36,-98.28,55.25,23.48%,-32.0,38.58490709981132,-153.53,0.68,2025,📉 獲利侵蝕,20.4500007629,聯德,❌ 暫避觀望,3308.TW,2026-03,7.95,0.01,-362.94%
-27.63,-93.37,60.26,34.04%,-51.27,5.072046219445245,-153.63,6.85,2025,📉 獲利侵蝕,70.4000015259,海悅,⚪ 中性觀察,2348.TW,2026-03,208.2,0.16,22.47%
-12.78,-45.92,108.08,N/A,-45.98,5.906113370545851,-154.0,1.95,2025,📉 獲利侵蝕,27.0499992371,耿鼎,⚪ 中性觀察,1524.TW,2026-03,68.7,0.53,N/A
-2.28,22.41,177.0,46.23%,3.25,0.0,-154.59,3.18,2025,⚠️ 獲利稀釋,0.0,台航,⚪ 數據不足,2617.TW,2026-03,0.0,0.71,41.07%
-11.1,45.28,199.88,34.82%,-22.38,0.0,-154.6,-1.75,2025,⚠️ 獲利稀釋,25.4500007629,笙泉,⚪ 數據不足,3122.TWO,2026-03,-67.95,-0.29,-12.95%
10.49,4.29,159.07,N/A,-355.0,0.0,-154.78,-1.83,2025,⚠️ 獲利稀釋,50.2000007629,芯鼎,⚪ 數據不足,6695.TW,2026-03,-87.9,-0.68,N/A
5.02,70.37,225.35,58.57%,-12.03,68.62745098039215,-154.98,7.83,2025,🏰 高護城河,1330.0,昇達科,❌ 暫避觀望,3491.TWO,2026-03,290.7,3.68,27.57%
12.38,45.61,200.61,N/A,-20.23,7.67616203341829,-155.0,2.72,2025,⚠️ 獲利稀釋,51.2000007629,捷波,⚪ 中性觀察,6161.TWO,2026-03,100.05,0.83,N/A
1.22,-23.31,132.18,N/A,-5.16,12.552301255230125,-155.49,5.13,2025,📉 獲利侵蝕,150.0,鐿鈦,⚪ 中性觀察,4163.TWO,2026-03,179.25000000000003,1.29,N/A
-2.32,-14.89,140.64,N/A,2.89,10.083565459610028,-155.52999999999997,7.34,2025,📉 獲利侵蝕,181.0,穩得,⚪ 中性觀察,6761.TWO,2026-03,269.25,1.6,N/A
38.76,-81.4,74.54,40.97%,15.09,15.986621818428096,-155.94,1.22,2025,📉 獲利侵蝕,47.7999992371,港建*,❌ 暫避觀望,3093.TWO,2026-03,44.849999999999994,0.08,11.18%
22.92,-41.18,115.66,N/A,-22.13,13.004846526655898,-156.84,5.49,2025,📉 獲利侵蝕,161.0,聰泰,⚪ 中性觀察,5474.TWO,2026-03,185.7,0.6,N/A
19.77,16.67,173.58,N/A,11.33,5.081539564637964,-156.91000000000003,6.51,2025,⚠️ 獲利稀釋,77.9000015259,久禾光,⚪ 中性觀察,6498.TWO,2026-03,229.95000000000002,1.75,N/A
2.96,16.98,174.38,N/A,-28.18,9.839449891261468,-157.4,1.61,2025,⚠️ 獲利稀釋,42.9000015259,欣天然,⚪ 中性觀察,9918.TW,2026-03,65.4,0.63,N/A
-2.17,-100.0,57.79,N/A,16.9,0.0,-157.79,-0.59,2025,📉 獲利侵蝕,12.9499998093,志旭,⚪ 數據不足,8067.TWO,2026-03,-29.85,-0.62,N/A
2.86,-90.0,68.27,N/A,-1377.78,0.0,-158.26999999999998,-1.33,2025,📉 獲利侵蝕,17.7000007629,笙科,⚪ 數據不足,5272.TWO,2026-03,-50.4,-0.57,N/A
-31.39,-90.0,68.51,24.73%,-57.58,15.1086952375,-158.51,0.28,2025,📉 獲利侵蝕,13.8999996185,憶聲,❌ 暫避觀望,3024.TW,2026-03,13.800000000000002,0.02,-2.71%
22.38,-81.82,76.73,N/A,139.29,46.33333206183333,-158.55,0.12,2025,📉 獲利侵蝕,27.7999992371,泰霖,❌ 暫避觀望,8080.TWO,2026-03,9.0,0.02,N/A
2.98,-68.65,90.37,N/A,-19.59,7.590491626148029,-159.02,8.29,2025,📉 獲利侵蝕,140.5,三集瑞-KY,⚪ 中性觀察,6862.TW,2026-03,277.65,1.0,N/A
9.94,26.19,185.58,42.56%,31.02,0.0,-159.39000000000001,-1.29,2025,⚠️ 獲利稀釋,15.1000003815,中天,⚪ 數據不足,4128.TWO,2026-03,-58.650000000000006,-0.31,-18.87%
-9.4,36.13,195.54,N/A,-14.17,6.341550553769203,-159.41,12.15,2025,⚠️ 獲利稀釋,177.5,力領科技,⚪ 中性觀察,6996.TWO,2026-03,419.85,3.27,N/A
0.3,-3.77,155.84,34.44%,-13.92,8.996960602279636,-159.61,1.36,2025,📉 獲利侵蝕,29.6000003815,倉佑,⚪ 中性觀察,1568.TW,2026-03,49.35,0.51,17.09%
11.69,52.94,214.29,N/A,-462.96,0.0,-161.35,-1.52,2025,⚠️ 獲利稀釋,34.0999984741,驊訊,⚪ 數據不足,6237.TWO,2026-03,-67.2,-0.24,N/A
-23.31,-61.9,100.37,N/A,-62.55,13.547170387132079,-162.27,2.25,2025,📉 獲利侵蝕,71.8000030518,傑霖科技,⚪ 中性觀察,8102.TWO,2026-03,79.49999999999999,0.4,N/A
37.15,-25.14,137.15,N/A,57.43,5.486806118025478,-162.29000000000002,5.51,2025,📉 獲利侵蝕,60.2999992371,海韻電,⚪ 中性觀察,6203.TWO,2026-03,164.85,1.37,N/A
3.91,22.89,186.39,N/A,-22.95,8.878205128205128,-163.5,6.32,2025,⚠️ 獲利稀釋,138.5,全宇昕,⚪ 中性觀察,6651.TWO,2026-03,234.00000000000003,2.47,N/A
1.19,-8.48,155.73,25.33%,-12.32,6.875320677270395,-164.20999999999998,7.4,2025,📉 獲利侵蝕,134.0,茂訊,⚪ 中性觀察,3213.TWO,2026-03,292.35,2.59,7.00%
34.04,-114.81,50.4,27.86%,59.69,0.0,-165.21,-1.34,2025,📉 獲利侵蝕,8.25,隴華,⚪ 數據不足,2424.TW,2026-03,-58.8,-0.58,-40.94%
-11.82,-26.32,139.24,44.64%,-32.69,5.205761159886831,-165.56,3.81,2025,📉 獲利侵蝕,50.5999984741,曜亞,⚪ 中性觀察,4138.TWO,2026-03,145.8,0.84,12.42%
-4.75,333.33,499.13,35.36%,-22.2,7.359914121961209,-165.8,4.31,2025,⚠️ 獲利稀釋,68.3000030518,裕民,⚪ 中性觀察,2606.TW,2026-03,139.19999999999996,1.17,30.49%
-3.71,12.5,179.42,43.11%,141.94,94.11764705882354,-166.92,0.13,2025,⚠️ 獲利稀釋,16.0,海灣,❌ 暫避觀望,3252.TWO,2026-03,2.55,0.09,22.84%
-0.48,197.5,364.73,N/A,240.74,14.269662349850186,-167.23000000000002,1.91,2025,⚠️ 獲利稀釋,76.1999969482,有成精密,⚪ 中性觀察,4949.TW,2026-03,80.1,1.19,N/A
12.03,96.93,264.19,N/A,-0.23,13.894009216589865,-167.26,8.67,2025,⚠️ 獲利稀釋,301.5,佳必琪,⚪ 中性觀察,6197.TW,2026-03,325.49999999999994,3.21,N/A
-62.05,25.58,192.98,N/A,-40.62,0.0,-167.39999999999998,-5.1,2025,⚠️ 獲利稀釋,10.8000001907,北極星藥業-KY,⚪ 數據不足,6550.TW,2026-03,-160.04999999999998,-0.64,N/A
-16.89,-4.55,162.93,35.81%,-234.57,0.0,-167.48000000000002,-1.09,2025,📉 獲利侵蝕,15.8999996185,連宇,⚪ 數據不足,2482.TW,2026-03,-45.3,-0.23,-38.32%
-31.28,-11.11,157.19,N/A,-516.13,0.0,-168.3,-1.29,2025,📉 獲利侵蝕,9.0600004196,大地-KY,⚪ 數據不足,8437.TWO,2026-03,-46.050000000000004,-0.4,N/A
18.56,21.52,190.06,39.78%,17.26,22.288359788359788,-168.54,12.25,2025,⚠️ 獲利稀釋,674.0,研華,❌ 暫避觀望,2395.TW,2026-03,453.6,3.85,15.69%
-2.5,46.51,215.08,N/A,-69.96,21.405750798722046,-168.57000000000002,0.67,2025,⚠️ 獲利稀釋,67.0,聚鼎,❌ 暫避觀望,6224.TW,2026-03,46.949999999999996,0.64,N/A
28.3,63.39,232.49,44.02%,32.78,27.25381414701803,-169.10000000000002,11.33,2025,⚠️ 獲利稀釋,786.0,新應材,❌ 暫避觀望,4749.TWO,2026-03,432.6,3.66,23.34%
-13.26,31.51,201.37,N/A,-50.25,40.72463768115942,-169.86,3.01,2025,⚠️ 獲利稀釋,281.0,天虹,❌ 暫避觀望,6937.TW,2026-03,103.49999999999999,0.96,N/A
13.3,21.39,191.57,N/A,36.27,6.874216464688675,-170.18,10.22,2025,⚠️ 獲利稀釋,164.5,安�硌穈T,⚪ 中性觀察,6690.TWO,2026-03,358.95000000000005,2.27,N/A
16.84,-100.0,70.28,N/A,152.21,88.14285823271429,-170.28,0.71,2025,📉 獲利侵蝕,61.7000007629,點序,❌ 暫避觀望,6485.TWO,2026-03,10.5,0.0,N/A
-1.45,25.0,195.61,N/A,-54.29,0.0,-170.61,-1.63,2025,⚠️ 獲利稀釋,22.4500007629,佑全,⚪ 數據不足,6929.TWO,2026-03,-49.05,-0.21,N/A
-12.32,18.71,189.52,N/A,-22.77,9.331476323119777,-170.81,4.58,2025,⚠️ 獲利稀釋,100.5,杰力,⚪ 中性觀察,5299.TWO,2026-03,161.55,1.65,N/A
-23.91,620.0,792.05,15.09%,-89.88,31.617647058823533,-172.04999999999995,0.26,2025,⚠️ 獲利稀釋,21.5,永裕,❌ 暫避觀望,1323.TW,2026-03,10.2,0.36,1.25%
-2.97,-43.18,129.05,45.13%,-22.56,14.032258416105991,-172.23000000000002,2.3,2025,📉 獲利侵蝕,60.9000015259,精湛,⚪ 中性觀察,2070.TWO,2026-03,65.1,0.28,17.87%
38.81,-55.88,116.4,N/A,60.88,3.2562407102863435,-172.28,5.37,2025,📉 獲利侵蝕,44.3499984741,動力-KY,⚪ 中性觀察,6591.TW,2026-03,204.29999999999998,0.75,N/A
1.84,6.25,178.72,40.82%,100.0,23.4375,-172.47,0.54,2025,⚠️ 獲利稀釋,30.0,誠品生活,❌ 暫避觀望,2926.TWO,2026-03,19.2,0.17,-1.48%
20.59,28.57,201.59,30.70%,461.54,22.764227642276424,-173.02,0.47,2025,⚠️ 獲利稀釋,28.0,杭特,❌ 暫避觀望,3297.TWO,2026-03,18.45,-0.05,-18.51%
-11.73,42.86,216.12,N/A,-22.56,12.836735005285716,-173.26,2.07,2025,⚠️ 獲利稀釋,62.9000015259,明遠精密,⚪ 中性觀察,7704.TWO,2026-03,73.49999999999999,0.7,N/A
1.36,18.94,192.24,N/A,-21.14,9.50387585071318,-173.3,2.35,2025,⚠️ 獲利稀釋,61.2999992371,諾貝兒,⚪ 中性觀察,6844.TWO,2026-03,96.74999999999999,1.57,N/A
10.19,218.52,392.93,N/A,-14.04,32.95349553433938,-174.41,12.75,2025,⚠️ 獲利稀釋,1070.0,均華,❌ 暫避觀望,6640.TWO,2026-03,487.05000000000007,5.19,N/A
2.67,3.17,177.66,33.63%,3.96,10.75098814229249,-174.49,4.99,2025,⚠️ 獲利稀釋,136.0,中華電,⚪ 中性觀察,2412.TW,2026-03,189.75,1.3,17.33%
-3.52,29.27,203.95,N/A,-13.79,8.201058201058201,-174.67999999999998,1.75,2025,⚠️ 獲利稀釋,31.0,邁達康,⚪ 中性觀察,9960.TWO,2026-03,56.7,0.53,N/A
-3.87,416.67,592.65,N/A,-43.1,19.999999625980394,-175.97999999999996,0.33,2025,⚠️ 獲利稀釋,20.3999996185,鴻名,❌ 暫避觀望,3021.TW,2026-03,15.3,0.19,N/A
-9.88,11.85,188.41,36.51%,-66.46,47.49596122778676,-176.56,2.67,2025,⚠️ 獲利稀釋,294.0,德微,❌ 暫避觀望,3675.TWO,2026-03,92.85,1.51,9.03%
20.03,84.31,261.06,N/A,-27.15,10.32498307379824,-176.75,5.62,2025,⚠️ 獲利稀釋,152.5,研揚,⚪ 中性觀察,6579.TW,2026-03,221.54999999999998,3.81,N/A
-54.43,-30.0,147.2,21.75%,-93.38,18.444444515,-177.2,0.2,2025,📉 獲利侵蝕,9.9600000381,寶徠,❌ 暫避觀望,1805.TW,2026-03,8.100000000000001,0.14,10.56%
-7.24,42.31,219.88,31.63%,-73.51,35.424837099934635,-177.57,0.5,2025,⚠️ 獲利稀釋,54.2000007629,通嘉,❌ 暫避觀望,3588.TW,2026-03,22.95,0.37,-1.96%
8.51,196.0,373.81,30.02%,-40.84,16.85888738127544,-177.81,6.1,2025,⚠️ 獲利稀釋,248.5,閎康,❌ 暫避觀望,3587.TWO,2026-03,221.1,2.24,10.45%
4.29,24.71,202.94,37.27%,-18.46,59.57142857142857,-178.23,2.97,2025,⚠️ 獲利稀釋,417.0,全新,❌ 暫避觀望,2455.TW,2026-03,105.0,1.06,21.78%
-17.82,-10.71,167.71,25.16%,-12.16,4.506437768240344,-178.42000000000002,2.31,2025,📉 獲利侵蝕,21.0,太普高,⚪ 中性觀察,3284.TWO,2026-03,69.89999999999999,0.5,13.35%
8.73,-9.84,168.81,N/A,117.01,4.292307535805128,-178.65,4.21,2025,📉 獲利侵蝕,41.8499984741,綠界科技*,⚪ 中性觀察,6763.TWO,2026-03,146.25,0.55,N/A
10.32,-16.67,162.23,N/A,-50.0,0.0,-178.89999999999998,0.03,2025,📉 獲利侵蝕,25.9500007629,天鉞電,⚪ 數據不足,5251.TWO,2026-03,-4.35,0.1,N/A
7.88,-26.34,152.96,N/A,-0.37,4.657534401410452,-179.3,8.57,2025,📉 獲利侵蝕,91.8000030518,中菲,⚪ 中性觀察,5403.TWO,2026-03,295.65000000000003,1.42,N/A
-24.49,-81.89,97.83,N/A,-99.85,17.464286259214287,-179.72,0.01,2025,📉 獲利侵蝕,24.4500007629,嘉威,❌ 暫避觀望,3557.TW,2026-03,21.0,0.48,N/A
13.44,-70.51,109.26,26.67%,31.15,45.64315352697095,-179.77,5.01,2025,📉 獲利侵蝕,550.0,聯鈞,❌ 暫避觀望,3450.TW,2026-03,180.75,0.69,15.62%
0.49,-23.33,156.53,N/A,16.97,4.780621502477149,-179.86,4.57,2025,📉 獲利侵蝕,52.2999992371,岱稜,⚪ 中性觀察,3303.TWO,2026-03,164.1,0.92,N/A
-8.17,8.33,188.41,37.93%,-94.0,50.624998410416666,-180.07999999999998,0.03,2025,⚠️ 獲利稀釋,12.1499996185,中電,❌ 暫避觀望,1611.TW,2026-03,3.6,0.13,11.05%
-4.28,-48.65,131.75,N/A,-56.63,5.954631379962192,-180.4,3.27,2025,📉 獲利侵蝕,31.5,森田,⚪ 中性觀察,8410.TWO,2026-03,79.35,0.57,N/A
22.39,-24.52,156.16,N/A,-31.43,6.111111243567708,-180.68,5.04,2025,📉 獲利侵蝕,70.4000015259,虎山,⚪ 中性觀察,7736.TW,2026-03,172.79999999999998,1.18,N/A
-1.52,-67.69,113.25,N/A,-10.98,3.740573037262443,-180.94,10.03,2025,📉 獲利侵蝕,99.1999969482,波力-KY,⚪ 中性觀察,8467.TW,2026-03,397.80000000000007,0.83,N/A
55.14,152.58,334.61,N/A,66.99,1.6354467408429396,-182.03,3.44,2025,⚠️ 獲利稀釋,22.7000007629,坤悅,⚪ 中性觀察,5206.TWO,2026-03,208.2,2.45,N/A
5.6,100.0,282.06,N/A,66.67,2474.9999999999977,-182.06,0.05,2025,⚠️ 獲利稀釋,24.75,宏齊,❌ 暫避觀望,6168.TW,2026-03,0.15000000000000013,0.02,N/A
16.01,45.45,228.74,29.80%,18.37,0.0,-183.29000000000002,-0.76,2025,⚠️ 獲利稀釋,15.3000001907,東訊,⚪ 數據不足,2321.TW,2026-03,-23.549999999999997,-0.12,-5.26%
20.5,-42.76,140.62,39.87%,2.69,8.890009936841574,-183.38,4.2,2025,📉 獲利侵蝕,88.0999984741,倫飛,⚪ 中性觀察,2364.TW,2026-03,148.65,0.83,7.82%
4.22,-34.88,148.52,N/A,-85.58,0.0,-183.4,-3.97,2025,📉 獲利侵蝕,24.75,科懋,⚪ 數據不足,6496.TWO,2026-03,-152.85,-1.18,N/A
13.67,2.36,186.36,N/A,-8.99,10.881392818280741,-184.0,6.9,2025,⚠️ 獲利稀釋,200.0,宸曜,⚪ 中性觀察,6922.TWO,2026-03,275.7,2.6,N/A
-1.34,8.33,192.47,33.58%,-5.88,0.0,-184.14,-0.36,2025,⚠️ 獲利稀釋,12.8999996185,優盛,⚪ 數據不足,4121.TWO,2026-03,-13.799999999999999,-0.11,-3.01%
-15.36,-99.76,84.83,N/A,137.2,5.579881837384616,-184.59,1.57,2025,📉 獲利侵蝕,47.1500015259,安格,⚪ 中性觀察,6684.TWO,2026-03,126.74999999999999,0.01,N/A
1.82,92.31,277.35,33.38%,-37.99,11.994355597365946,-185.04000000000002,4.68,2025,⚠️ 獲利稀釋,127.5,艾訊,⚪ 中性觀察,3088.TWO,2026-03,159.45,2.25,10.77%
6.1,-45.58,139.57,N/A,13.09,3.4345425265812306,-185.14999999999998,10.02,2025,📉 獲利侵蝕,87.0999984741,生展,⚪ 中性觀察,8279.TWO,2026-03,380.4,1.23,N/A
2.32,26.37,211.77,31.73%,-5.22,7.991498081636556,-185.4,3.45,2025,⚠️ 獲利稀釋,75.1999969482,統一,⚪ 中性觀察,1216.TW,2026-03,141.15,1.15,2.59%
5.66,-2.33,183.17,N/A,22.61,8.38709677419355,-185.5,2.65,2025,📉 獲利侵蝕,52.0,碩網,⚪ 中性觀察,7547.TWO,2026-03,92.99999999999999,0.42,N/A
-13.56,19.05,204.61,N/A,-54.63,15.000000219224138,-185.56,1.03,2025,⚠️ 獲利稀釋,52.2000007629,凌通,❌ 暫避觀望,4952.TW,2026-03,52.2,0.5,N/A
6.74,6.4,192.19,N/A,4.76,14.551422319474835,-185.79,4.0,2025,⚠️ 獲利稀釋,133.0,宏觀,⚪ 中性觀察,6568.TWO,2026-03,137.10000000000002,1.34,N/A
-3.69,-12.5,173.42,N/A,-26.4,4.250764525993883,-185.92,13.97,2025,📉 獲利侵蝕,139.0,帝寶,⚪ 中性觀察,6605.TW,2026-03,490.50000000000006,4.41,N/A
19.07,-3.23,182.83,38.51%,4.56,10.496292070735883,-186.06,7.39,2025,📉 獲利侵蝕,184.0,融程電,⚪ 中性觀察,3416.TW,2026-03,262.95,1.8,18.05%
-25.1,46.38,232.47,N/A,-65.38,78.26510721247564,-186.09,1.8,2025,⚠️ 獲利稀釋,401.5,嘉基,❌ 暫避觀望,6715.TW,2026-03,76.95,1.02,N/A
3.18,-38.46,147.7,33.00%,-37.78,8.388157894736842,-186.16,11.33,2025,📉 獲利侵蝕,204.0,可成,⚪ 中性觀察,2474.TW,2026-03,364.8,2.63,13.69%
6.37,9.03,195.24,N/A,19.71,14.513734224201928,-186.21,5.73,2025,⚠️ 獲利稀釋,195.5,富鼎,⚪ 中性觀察,8261.TW,2026-03,202.05000000000004,1.57,N/A
22.89,40.71,226.99,N/A,31.94,9.300095877277085,-186.28,13.04,2025,⚠️ 獲利稀釋,291.0,茂達,⚪ 中性觀察,6138.TWO,2026-03,469.34999999999997,3.68,N/A
11.98,560.0,746.29,13.84%,25.87,5.710145148666667,-186.28999999999996,1.8,2025,⚠️ 獲利稀釋,19.7000007629,欣陸,⚪ 中性觀察,3703.TW,2026-03,51.74999999999999,0.33,7.24%
-20.79,18.42,205.02,N/A,-129.33,0.0,-186.60000000000002,-1.72,2025,⚠️ 獲利稀釋,28.5,上亞科技,⚪ 數據不足,6130.TWO,2026-03,-57.3,-0.31,N/A
2.26,108.06,295.15,30.67%,-11.97,14.27732079905993,-187.08999999999997,3.34,2025,⚠️ 獲利稀釋,121.5,聯電,⚪ 中性觀察,2303.TW,2026-03,127.64999999999999,1.29,19.78%
-23.26,-34.62,152.59,18.12%,-77.66,0.0,-187.21,0.21,2025,📉 獲利侵蝕,13.3000001907,昶和,⚪ 數據不足,1468.TW,2026-03,-0.5999999999999996,0.17,2.42%
-72.48,62.2,249.55,-8.98%,58.98,0.0,-187.35000000000002,-1.11,2025,⚠️ 獲利稀釋,25.1000003815,德晉,⚪ 數據不足,3466.TWO,2026-03,-46.50000000000001,-0.31,-223.66%
29.3,66.67,254.52,41.27%,-63.43,0.0,-187.85000000000002,0.49,2025,⚠️ 獲利稀釋,52.7999992371,磐儀,⚪ 數據不足,3594.TWO,2026-03,-0.5999999999999996,-0.07,10.21%
20.44,118.18,306.09,38.42%,294.12,46.11451942740287,-187.90999999999997,2.01,2025,⚠️ 獲利稀釋,225.5,大銀微系統,❌ 暫避觀望,4576.TW,2026-03,73.35,0.96,13.23%
11.44,18.82,207.08,25.60%,-34.26,9.782608695652176,-188.26000000000002,4.81,2025,⚠️ 獲利稀釋,139.5,宜特,⚪ 中性觀察,3289.TWO,2026-03,213.89999999999998,2.05,4.49%
5.0,30.65,219.52,30.15%,27.34,6.930803401138394,-188.87,1.63,2025,⚠️ 獲利稀釋,31.0499992371,五鼎,⚪ 中性觀察,1733.TW,2026-03,67.19999999999999,0.81,7.57%
-4.71,-41.67,147.3,N/A,-431.94,0.0,-188.97000000000003,-9.56,2025,🔄 轉虧為盈,20.25,上福,⚪ 數據不足,6128.TW,2026-03,-268.8,0.28,N/A
2.05,-43.51,145.78,N/A,-13.68,3.981042654028436,-189.29,4.1,2025,📉 獲利侵蝕,42.0,百和,⚪ 中性觀察,9938.TW,2026-03,158.25,0.87,N/A
6.92,-17.39,171.96,33.75%,48.04,4.3792173769095815,-189.35000000000002,3.02,2025,📉 獲利侵蝕,32.4500007629,強信-KY,⚪ 中性觀察,4560.TW,2026-03,111.15,0.76,16.61%
-11.96,-81.73,107.78,29.12%,-38.69,13.430544896392938,-189.51,15.5,2025,📉 獲利侵蝕,525.0,營邦,⚪ 中性觀察,3693.TWO,2026-03,586.35,1.54,0.48%
16.17,15.17,205.07,36.55%,17.2,8.337303477846593,-189.9,8.36,2025,⚠️ 獲利稀釋,175.0,世禾,⚪ 中性觀察,3551.TWO,2026-03,314.85,2.46,18.42%
20.89,9.67,200.1,42.20%,-6.3,23.084321898044244,-190.43,13.99,2025,⚠️ 獲利稀釋,720.0,華城,❌ 暫避觀望,1519.TW,2026-03,467.85,3.29,19.22%
-10.89,3.13,194.32,43.31%,-49.1,23.85093262478261,-191.19,1.13,2025,⚠️ 獲利稀釋,38.4000015259,普安,❌ 暫避觀望,2495.TW,2026-03,24.15,0.33,9.76%
2.41,-17.11,174.54,28.71%,-18.35,4.151820176150271,-191.64999999999998,5.77,2025,📉 獲利侵蝕,53.5999984741,友輝,⚪ 中性觀察,4933.TWO,2026-03,193.65,1.9,12.48%
11.78,177.08,369.13,N/A,-7.65,7.705521378785276,-192.04999999999998,3.77,2025,⚠️ 獲利稀釋,62.7999992371,迎廣,⚪ 中性觀察,6117.TW,2026-03,122.25,1.33,N/A
-52.73,94.64,286.81,N/A,53.77,0.0,-192.17000000000002,-0.92,2025,⚠️ 獲利稀釋,15.6999998093,創業家,⚪ 數據不足,8477.TWO,2026-03,-30.450000000000003,-0.03,N/A
19.44,39.39,231.62,N/A,61.93,6.243705941591138,-192.23000000000002,3.53,2025,⚠️ 獲利稀釋,62.0,幸康,⚪ 中性觀察,3332.TWO,2026-03,148.95,1.38,N/A
0.88,64.76,257.27,N/A,-2.81,22.952149229521495,-192.51,4.85,2025,⚠️ 獲利稀釋,283.0,騰輝電子-KY,❌ 暫避觀望,6672.TW,2026-03,184.95,1.73,N/A
12.63,-103.03,89.63,N/A,-102.22,0.0,-192.66,-0.06,2025,📉 獲利侵蝕,25.7000007629,凱衛,⚪ 數據不足,5201.TWO,2026-03,-22.8,-0.67,N/A
-29.93,-20.0,172.74,5.61%,-35.42,0.0,-192.74,-3.43,2025,📉 獲利侵蝕,23.0,揚智,⚪ 數據不足,3041.TW,2026-03,-106.95,-0.48,-198.78%
-9.64,-3.47,190.77,19.80%,-77.5,11.068702290076335,-194.24,1.34,2025,📉 獲利侵蝕,58.0,世德,⚪ 中性觀察,2066.TWO,2026-03,78.60000000000001,1.96,-4.97%
-3.81,201.59,396.14,N/A,-356.73,0.0,-194.54999999999998,-2.87,2025,🔄 轉虧為盈,90.0,智崴,⚪ 數據不足,5263.TWO,2026-03,-137.10000000000002,0.67,N/A
