股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
6431.TW      光麗-KY         22.45         17          0.0            0.0        0          -85 📉 建議賣出              
6432.TWO     今展科           37.85          5        57.89          32.68        2          241 📈 持有 → 繼續持有         
6435.TWO     大中            167.5          8        58.33          30.82        3         -199 📈 持有 → 繼續持有         
6438.TW      迅得            158.5          3        44.44           6.57        7            4 📈 持有 → 繼續持有         
6442.TW      光聖           1685.0          5        60.87          50.52        3          -95 📉 建議賣出              
6443.TW      元晶             52.2          3         56.0          47.51        7         2298 📈 持有 → 繼續持有         
6446.TW      藥華藥           657.0          8        63.16          40.34        2         -414 📉 建議賣出              
6451.TW      訊芯-KY         260.5          4        55.56          64.55        4         1562 📈 持有 → 繼續持有         
6456.TW      GIS-KY         60.4          6        60.71          46.34        2        -4629 📉 建議賣出              
6461.TWO     益得             19.5         10         40.0           0.21        2          212 📉 建議賣出              
6462.TWO     神盾            100.5          8        30.77          -7.21        4           40 📉 建議賣出              
6465.TWO     威潤            37.15         19        66.67           2.01        1           99 📈 持有 → 繼續持有         
6469.TWO     大樹             84.8          3         40.0            2.8        6          281 📈 持有 → 繼續持有         
6470.TWO     宇智             51.2          4        46.67          27.41        8         -163 📉 建議賣出              
6472.TW      保瑞            481.5          9         50.0            9.6        2          187 📈 持有 → 繼續持有         
6477.TW      安集             38.8         15        52.63           2.11        3         1676 📈 持有 → 繼續持有         
6482.TWO     弘煜科            31.5         15          0.0            0.0        0           -1 📉 建議賣出              
6485.TWO     點序             91.5          3         50.0          10.44        8         -653 📈 持有 → 繼續持有         
6486.TWO     互動             84.7         18        53.33           2.54        0           87 📈 持有 → 繼續持有         
6488.TWO     環球晶           450.5          7        44.44         -12.72        4         -425 📈 持有 → 繼續持有         
6491.TW      晶碩            283.0         19         40.0          -8.32        4           51 📉 建議賣出              
6499.TWO     益安            111.5          3        60.87          30.07        6          470 📈 持有 → 繼續持有         
6505.TW      台塑化            56.7          5        57.14          13.15        6       -38089 📉 建議賣出              
6508.TWO     惠光             28.9         19        57.14           19.9        1          -61 📈 持有 → 繼續持有         
6509.TWO     聚和            45.75          3        55.17          28.46        8         -177 📈 持有 → 繼續持有         
6510.TWO     精測           3775.0         12         56.0          52.83        1         -371 📈 持有 → 繼續持有         
6512.TWO     啟發電            19.7          8        45.45          -4.78        3            0 📉 建議賣出              
6515.TW      穎崴           6620.0         13        66.67          75.34        1         -130 📈 持有 → 繼續持有         
6517.TWO     保勝光學           59.5          5         60.0           8.51        2           60 📈 持有 → 繼續持有         
6525.TW      捷敏-KY          83.7          7        51.85           9.21        3          166 📈 持有 → 繼續持有         
6526.TW      達發            526.0          4         50.0          22.64        6         -116 📉 建議賣出              
6530.TWO     創威             76.1         20        65.22          20.04        1          315 📈 持有 → 繼續持有         
6531.TW      愛普*           580.0          5         50.0          26.28        4         6258 📈 持有 → 繼續持有         
6532.TWO     瑞耘             68.8          8        59.09          11.93        3          -49 📈 持有 → 繼續持有         
6533.TW      晶心科           186.0         19         50.0          -2.05        1           49 📉 建議賣出              
6534.TW      正瀚-創           83.8         18          0.0          -1.19        1            8 📈 持有 → 繼續持有         
6535.TWO     順藥            151.0          8        28.57          -7.96        3          -28 📉 建議賣出              
6541.TW      泰福-KY          42.1          8        57.14           1.36        2         -157 📉 建議賣出              
6542.TWO     隆中             45.5         12        61.54           4.77        1          -15 📉 建議賣出              
6546.TWO     正基             76.5          5         50.0          30.01        3          345 📉 建議賣出              
6548.TWO     長科*            46.2          3         50.0          12.97        7        -5461 📉 建議賣出              
6550.TW      北極星藥業-KY      23.85          4        44.44          -7.57        7          325 📉 建議賣出              
6552.TW      易華電           27.55          9        56.25          21.76        2           40 📈 持有 → 繼續持有         
6560.TWO     欣普羅            42.9          6         45.0            7.1        5           68 📈 持有 → 繼續持有         
6565.TWO     物聯            15.75         20        33.33         -17.64        3            0 📉 建議賣出              
6568.TWO     宏觀            195.0         19         60.0          36.37        1         -183 📈 持有 → 繼續持有         
6573.TW      虹揚-KY          14.0         18          0.0           -9.4        2          -21 📉 建議賣出              
6574.TWO     霈方            103.5         19        57.89          47.86        0            1 📈 持有 → 繼續持有         
6579.TW      研揚            114.0          6        52.94          11.62        3          -33 📈 持有 → 繼續持有         
6584.TWO     南俊國際          396.0          7        64.29          41.47        1         -823 📈 持有 → 繼續持有         
6585.TW      鼎基             85.1          3        61.11           5.67        5           29 📉 建議賣出              
6588.TWO     東典光電           95.1          7        65.22         118.56        2         -145 📈 持有 → 繼續持有         
6592.TW      和潤企業           63.9          3        36.36           3.28        8         -111 📈 持有 → 繼續持有         
6598.TW      ABC-KY         24.6          4         50.0          -7.91        8          128 📉 建議賣出              
6603.TWO     富強鑫           23.25          3        42.86           6.18        7          480 📈 持有 → 繼續持有         
6612.TWO     奈米醫材           70.8          6        41.18           8.69        5           45 📈 持有 → 繼續持有         
6613.TWO     朋億*           196.5          3         50.0          -0.24        7           86 📈 持有 → 繼續持有         
6614.TW      資拓宏宇          43.45         14          0.0            0.0        0            7 📉 建議賣出              
6616.TWO     特昇-KY          10.0          4         30.0          -5.09        8          -10 📉 建議賣出              
6620.TWO     漢達             74.1         20          0.0            0.0        0         -211 📉 建議賣出              
6624.TWO     萬年清            58.1         15        53.85          -5.54        2            7 📉 建議賣出              
6625.TW      必應             78.7          3        55.56          -1.25        7         -657 📈 持有 → 繼續持有         
6629.TWO     泰金-KY         104.5         20         20.0          -5.84        2          -19 📉 建議賣出              
6637.TWO     醫影             74.4          3         40.0           3.36        6            2 📈 持有 → 繼續持有         
6640.TWO     均華           1075.0          5        66.67          50.19        3          -60 📈 持有 → 繼續持有         
6642.TWO     富致             55.7          6        59.09           7.18        4           63 📈 持有 → 繼續持有         
6643.TWO     M31           467.0          3        54.55          23.37        7          658 📈 持有 → 繼續持有         
6645.TW      金萬林-創          14.5         15         25.0          -1.67        2            0 📉 建議賣出              
6651.TWO     全宇昕            94.6          3        71.43          16.26        5          186 📉 建議賣出              
6655.TW      科定            130.0          9        61.11           6.62        2          -19 📈 持有 → 繼續持有         
6657.TW      華安             46.9          6         50.0          17.18        3         -175 📉 建議賣出              
6658.TW      聯策             67.2          5         40.0          17.48        4          363 📈 持有 → 繼續持有         
6664.TWO     群翊            286.0          3        52.63           5.19        7           80 📈 持有 → 繼續持有         
6666.TW      羅麗芬-KY         40.8         20          0.0          -1.45        1           -6 📉 建議賣出              
6667.TWO     信紘科           255.5         14        44.44           2.03        1          -83 📉 建議賣出              
6668.TW      中揚光            35.0         20          0.0            0.0        0           98 📉 建議賣出              
6669.TW      緯穎           3965.0         15         50.0           8.68        1          569 📉 建議賣出              
6671.TW      三能-KY         30.35         17        33.33          -1.36        2           20 📉 建議賣出              
6672.TW      騰輝電子-KY       102.5          4        52.38           5.71        5          654 📈 持有 → 繼續持有         
6679.TWO     鈺太            241.0          8         60.0          30.61        2          -22 📉 建議賣出              
6683.TWO     雍智科技         1160.0          4        68.97         173.16        4         -173 📈 持有 → 繼續持有         
6684.TWO     安格             46.0         11        36.36          -2.13        4           97 📈 持有 → 繼續持有         
6689.TW      伊雲谷            71.6          5        54.55          15.69        4          193 📈 持有 → 繼續持有         
6691.TW      洋基工程          608.0          4        56.52           2.84        6         -339 📉 建議賣出              
6692.TWO     進能服            30.9         15         30.0          -7.47        4           -1 📈 持有 → 繼續持有         
6693.TWO     廣閎科            98.0          3        44.44           15.7        7         1095 📈 持有 → 繼續持有         
6695.TW      芯鼎             42.1         20        33.33          -2.28        2          238 📈 持有 → 繼續持有         
6698.TW      旭暉應材          31.95          4        46.67           8.46        3         -129 📈 持有 → 繼續持有         
6703.TWO     軒郁            119.5         16        54.55           8.05        2           80 📈 持有 → 繼續持有         
6706.TW      惠特            123.0          4        47.06          15.35        4         2293 📉 建議賣出              
6708.TWO     天擎            40.75          6         50.0           5.58        4           -2 📈 持有 → 繼續持有         
6715.TW      嘉基            307.0          9        64.71         199.51        0          389 📈 持有 → 繼續持有         
6716.TWO     應廣             81.0          4        62.96          64.59        6           46 📈 持有 → 繼續持有         
6719.TW      力智            174.5         12        66.67           8.65        1          -79 📉 建議賣出              
6720.TWO     久昌            165.0         10        47.83          27.77        2           44 📉 建議賣出              
6722.TW      輝創            40.05          4         40.0           1.85        4          -16 📉 建議賣出              
6725.TWO     矽科宏晟          233.5          3        46.67          -6.03        7          -90 📈 持有 → 繼續持有         
6727.TWO     亞泰金屬          293.0         20         60.0          48.16        1          861 📈 持有 → 繼續持有         
6730.TWO     常廣             35.8         12         50.0          -2.69        2           -1 📉 建議賣出              
6735.TWO     美達科技           55.3          5         50.0          23.57        2            2 📉 建議賣出              
6739.TWO     竹陞科技         1145.0          3         70.0          65.11        5          315 📉 建議賣出              
6741.TWO     91APP*-KY      61.7         14          0.0            0.0        0        -4637 📉 建議賣出              
6742.TW      澤米             43.0         20          0.0          -5.66        2          107 📈 持有 → 繼續持有         
6753.TW      龍德造船          134.0          4        54.55           2.23        5          303 📉 建議賣出              
6754.TW      匯僑設計           45.2         11         50.0          -0.36        1          -17 📈 持有 → 繼續持有         
6756.TW      威鋒電子           78.7          3        52.38           0.64        8          155 📈 持有 → 繼續持有         
6757.TW      台灣虎航           53.9          3        55.56           4.54        8        -2456 📈 持有 → 繼續持有         
6761.TWO     穩得            168.0         15        54.17           7.14        2          161 📈 持有 → 繼續持有         
6762.TWO     達亞              nan          8        28.57         -13.32        5           11 📉 建議賣出              
6768.TW      志強-KY          98.6          3        64.71           4.78        5          599 📈 持有 → 繼續持有         
6770.TW      力積電            71.7          4         60.0          35.99        6       -87616 📈 持有 → 繼續持有         
6776.TW      展�眥篕�          63.5          3        52.94           3.06        7          955 📉 建議賣出              
6782.TW      視陽            209.5         13        64.71           20.4        0          276 📈 持有 → 繼續持有         
6785.TWO     昱展新藥          192.0         13        66.67          -5.13        1           10 📈 持有 → 繼續持有         
6788.TWO     華景電           350.0         13        38.46          -3.64        2          -97 📈 持有 → 繼續持有         
6789.TW      采鈺            340.0         20         50.0          13.96        1         -695 📈 持有 → 繼續持有         
6793.TWO     天力離岸            6.0         14         40.0          10.71        1            0 📉 建議賣出              
6794.TW      向榮生技           80.0         17         37.5          -5.53        3           -2 📉 建議賣出              
6796.TW      晉弘             76.0         13          0.0          -2.03        1           85 📉 建議賣出              
6799.TW      來頡             83.9          6        57.14           8.26        3           66 📈 持有 → 繼續持有         
6805.TW      富世達          1745.0         18         50.0          22.89        0         -652 📈 持有 → 繼續持有         
6806.TW      森崴能源           42.2          6        46.67          23.76        3          350 📈 持有 → 繼續持有         
6811.TWO     宏�硌穈T         197.5          6        44.44           -3.4        4          -26 📈 持有 → 繼續持有         
6823.TWO     濾能             65.0         19         50.0            1.3        1         -369 📈 持有 → 繼續持有         
6830.TW      汎銓            371.5         14        65.22         102.45        0          -25 📈 持有 → 繼續持有         
6831.TW      邁科            318.5          3         65.0          28.56        5          581 📉 建議賣出              
6834.TW      天二科技          34.25          4        57.89          32.86        4         -189 📈 持有 → 繼續持有         
6838.TW      台新藥            25.5          7        38.46           9.69        2           80 📉 建議賣出              
6841.TWO     長佳智能           58.8          4         37.5          -3.38        6           45 📉 建議賣出              
6843.TWO     進典             49.0         15          0.0            0.0        1            4 📉 建議賣出              
6844.TWO     諾貝兒            64.6         20          0.0            0.0        0           -1 📉 建議賣出              
6854.TW      錼創科技-KY創      138.5         20         50.0          -5.79        3         -173 📈 持有 → 繼續持有         
6855.TWO     數泓科           115.0          6         50.0           7.46        4            0 📈 持有 → 繼續持有         
6859.TWO     伯特光           129.5         18        55.56           15.1        1           -4 📈 持有 → 繼續持有         
6861.TW      睿生光電          157.5         18        71.43         129.26        0           33 📈 持有 → 繼續持有         
6862.TW      三集瑞-KY        209.5          5        57.89           6.52        5          163 📈 持有 → 繼續持有         
6863.TW      永道-KY          91.4          5         60.0           3.89        2           -6 📈 持有 → 繼續持有         
6865.TWO     偉康科技          34.75         13          0.0            0.0        0           -2 📉 建議賣出              
6869.TW      雲豹能源          102.0          7        47.37           7.74        4         -222 📉 建議賣出              
6870.TWO     騰雲            194.0         19         25.0           0.52        0          -65 📈 持有 → 繼續持有         
6873.TW      泓德能源          100.0          7         50.0          13.28        3           -1 📈 持有 → 繼續持有         
6874.TWO     倍力             90.0         15        66.67          32.55        0           13 📈 持有 → 繼續持有         
6877.TWO     鏵友益           115.0          3        47.37          36.82        5          -22 📉 建議賣出              
6884.TWO     海柏特            34.6         20          0.0           -7.9        2            0 📉 建議賣出              
6885.TW      全福生技          24.95          8        22.22          -4.26        2          120 📉 建議賣出              
6887.TW      寶綠特-KY         43.0         16        66.67          -0.33        1            1 📉 建議賣出              
6890.TW      來億-KY         174.5         11          0.0            0.0        0          194 📈 持有 → 繼續持有         
6894.TWO     衛司特           338.5         20         70.0          42.53        0          -30 📈 持有 → 繼續持有         
6901.TW      鑽石投資          14.45          4        52.63           2.15        6         -666 📉 建議賣出              
6902.TW      GOGOLOOK       77.5          5        44.44           3.32        4           13 📈 持有 → 繼續持有         
6903.TWO     巨漢            303.0          3        57.89          28.01        7         -202 📉 建議賣出              
6904.TWO     伯鑫            125.0          3         60.0            4.8        7            0 📈 持有 → 繼續持有         
6906.TW      現觀科            69.9          5         50.0           3.65        5           -7 📉 建議賣出              
6907.TWO     雅特力-KY        132.0          6        83.33          171.6        0           14 📈 持有 → 繼續持有         
6909.TW      創控             44.8          6        42.86           2.41        3         -597 📈 持有 → 繼續持有         
6913.TWO     鴻呈            113.5          5        52.94         -11.47        5           35 📈 持有 → 繼續持有         
6916.TW      華凌             17.9          5         50.0          -0.12        4          -24 📉 建議賣出              
6919.TW      康霈*           121.5          9        44.44          -0.33        4        -4761 📉 建議賣出              
6921.TW      嘉雨思-創          70.2         14        44.44          25.62        2          -46 📉 建議賣出              
6922.TWO     宸曜            162.0          6        42.86           2.81        4          -19 📈 持有 → 繼續持有         
6924.TW      榮惠-KY創         78.7          4        63.64          34.94        2          -14 📈 持有 → 繼續持有         
6925.TWO     意藍             71.1         20          0.0            0.0        0           26 📉 建議賣出              
6928.TW      攸泰科技           49.0          9        41.67           2.82        2           59 📉 建議賣出              
6929.TWO     佑全             32.0         10        33.33            2.1        1            0 📉 建議賣出              
6931.TW      青松健康           50.9         17          0.0            0.0        0           46 📉 建議賣出              
6933.TW      AMAX-KY       128.5          5        38.46          -2.25        4           -9 📉 建議賣出              
6934.TW      心誠鎂            82.6         11          0.0            0.0        0           27 📉 建議賣出              
6937.TW      天虹            280.0         17         60.0          12.23        1          -57 📈 持有 → 繼續持有         
6944.TW      兆聯實業          785.0          6         50.0           0.34        6          456 📈 持有 → 繼續持有         
6949.TW      沛爾生醫-創        562.0          8        76.92          91.88        1          -89 📉 建議賣出              
6957.TW      裕慶-KY         162.0         15          0.0          -2.36        1           24 📉 建議賣出              
6958.TW      日盛台駿          17.25          7        52.94          12.19        2         -127 📈 持有 → 繼續持有         
6961.TWO     旅天下            59.6          3        41.67           6.66        5            2 📉 建議賣出              
6962.TW      奕力-KY          31.6         10        58.33           1.45        1          160 📈 持有 → 繼續持有         
6965.TW      中傑-KY          83.7          3        52.94           1.16        6           16 📈 持有 → 繼續持有         
6967.TWO     汎瑋材料           72.2         20        33.33          -2.23        2          -35 📈 持有 → 繼續持有         
6969.TW      成信實業*-創       28.55          3        57.89          23.54        7           -2 📈 持有 → 繼續持有         
6980.TWO     鐳洋科技          125.0          3        35.29          23.92        8            0 📈 持有 → 繼續持有         
6982.TWO     大井泵浦           54.5         15          0.0            0.0        0           43 📉 建議賣出              
6983.TWO     華洋精機          507.0         15        59.26         203.59        0            0 📈 持有 → 繼續持有         
6988.TW      威力暘-創          14.6          4         70.0           29.2        5          -19 📉 建議賣出              
6994.TW      富威電力           80.8         18         50.0          -5.38        2           64 📉 建議賣出              
6996.TWO     力領科技          171.0          8        52.17          -1.34        6          -23 📉 建議賣出              
7402.TWO     邑錡            117.5          6        35.71           6.03        3           61 📉 建議賣出              
7455.TWO     樺緯物聯           62.9          5         50.0           1.09        5            0 📈 持有 → 繼續持有         
7547.TWO     碩網             60.0          5        57.14          16.62        3          -73 📈 持有 → 繼續持有         
7556.TWO     意德士           179.5          4        54.55          -2.89        5           37 📈 持有 → 繼續持有         
7583.TWO     國際海洋           70.0         10        33.33          -1.17        1            0 📉 建議賣出              
7584.TWO     樂意            34.95          4        52.63           3.23        5            6 📈 持有 → 繼續持有         
7610.TW      聯友金屬-創        314.0          3        62.96          97.71        6         -559 📉 建議賣出              
7702.TWO     前端風電          26.65          9        36.36          -2.16        2            0 📈 持有 → 繼續持有         
7709.TWO     榮田             58.8          6        63.64          63.74        3           -9 📈 持有 → 繼續持有         
7711.TW      永擎            223.0          8        66.67          11.82        1           18 📈 持有 → 繼續持有         
7712.TWO     博盛半導體         130.0         11        61.54          43.99        3         -256 📈 持有 → 繼續持有         
7714.TWO     創泓科技          136.0         20          0.0            0.0        0            8 📉 建議賣出              
7717.TWO     萊德光電-KY       681.0          4         80.0         105.64        4           -7 📈 持有 → 繼續持有         
7718.TWO     友鋮            45.55          4         40.0           2.84        8          -11 📉 建議賣出              
7719.TWO     碳基            36.85         18          0.0            0.0        0            0 📉 建議賣出              
7721.TW      微程式            50.9          3        47.06           12.1        7           51 📈 持有 → 繼續持有         
7722.TW      LINEPAY       335.0         14          0.0            0.0        0          211 📉 建議賣出              
7728.TWO     光焱科技          695.0         12        52.38          14.09        3          -70 📉 建議賣出              
7730.TW      暉盛-創          142.5          3        66.67          41.87        7            2 📉 建議賣出              
7734.TWO     印能科技         1785.0         17        64.29           78.5        0          -96 📈 持有 → 繼續持有         
7737.TWO     凱鈿             38.2         17         60.0           1.19        1            0 📈 持有 → 繼續持有         
7738.TWO     東聯互動          196.5         13        54.55          12.55        2            7 📈 持有 → 繼續持有         
7740.TW      熙特爾-創         200.0          6        63.64          47.33        2         -224 📉 建議賣出              
7744.TWO     崴寶            497.0          5        59.09          54.86        4           -7 📈 持有 → 繼續持有         
7749.TW      意騰-KY         395.5         17        33.33          -5.43        1          -65 📉 建議賣出              
7750.TW      新代           1370.0         17        62.96          48.91        0           46 📈 持有 → 繼續持有         
7751.TWO     竑騰           1425.0         17        60.87          70.38        2          -20 📈 持有 → 繼續持有         
7752.TWO     世紀樺欣           49.5         13          0.0            0.0        0            0 📉 建議賣出              
7769.TW      鴻勁           4230.0          6         62.5           14.4        4         -578 📈 持有 → 繼續持有         
7777.TWO     能率亞洲           29.0         10        56.25           30.7        1         -404 📈 持有 → 繼續持有         
7780.TW      大研生醫*          19.3          3        46.15           3.05        6        -1697 📉 建議賣出              
7781.TWO     昕力資*          22.15          4        53.85         368.87        4            0 📈 持有 → 繼續持有         
7782.TWO     光速火箭          27.95          5        30.77           1.43        3            0 📈 持有 → 繼續持有         
7783.TWO     佳運             89.5         17          0.0            0.0        0            0 📉 建議賣出              
7786.TW      東方風能          146.0          3        43.75           1.68        7           13 📈 持有 → 繼續持有         
7788.TW      松川精密          151.5         12         62.5          17.25        2          122 📉 建議賣出              
7792.TWO     安葆            310.0          3        45.83          62.27        7          -51 📉 建議賣出              
7795.TW      長廣            390.0          6         48.0          43.31        4          142 📉 建議賣出              
7799.TW      禾榮科           420.0          4         55.0          27.96        5          -86 📉 建議賣出              
7805.TWO     威聯通           681.0          6        46.15           6.45        3           28 📈 持有 → 繼續持有         
7810.TWO     捷創科技          206.0          6         60.0          12.12        2         -125 📈 持有 → 繼續持有         
7812.TWO     稜研科技*          85.7         17         20.0          -6.51        2            0 📈 持有 → 繼續持有         
7823.TW      奧義賽博-KY創       83.0          5          0.0            0.0        0           -9 📈 持有 → 繼續持有         
8011.TW      台通            20.75          6        35.29          -0.75        5           90 📈 持有 → 繼續持有         
8016.TW      矽創            202.5          3        57.14           5.05        9          866 📈 持有 → 繼續持有         
8021.TW      尖點            237.0          4        43.48          23.35        7        -2541 📉 建議賣出              
8027.TWO     鈦昇            107.5         14        53.85            2.7        2         3480 📈 持有 → 繼續持有         
8028.TW      昇陽半導體         189.0          4        56.25           14.8        4         5410 📈 持有 → 繼續持有         
8032.TWO     光菱            35.95          6        46.67          -2.18        4          -14 📈 持有 → 繼續持有         
8033.TW      雷虎            142.0          4        56.25           8.91        5          471 📉 建議賣出              
8034.TWO     榮群             25.3          6        46.15           4.31        3           39 📈 持有 → 繼續持有         
8038.TWO     長園科           43.35          4        43.75           1.99        4          -54 📈 持有 → 繼續持有         
8039.TW      台虹            117.5         11        52.17          38.52        1         3908 📈 持有 → 繼續持有         
8043.TWO     蜜望實            77.6          5         62.5          25.73        2          411 📈 持有 → 繼續持有         
8044.TWO     網家            23.55         10        42.86          -1.15        2         -220 📉 建議賣出              
8045.TW      達運光電           79.5          3        35.71          -3.18        7           14 📈 持有 → 繼續持有         
8046.TW      南電            544.0          6        63.33          96.43        4        -4972 📈 持有 → 繼續持有         
8047.TWO     星雲             56.1          4        53.85          20.48        4           78 📈 持有 → 繼續持有         
8048.TWO     德勝             59.1          7         55.0          13.38        2          277 📉 建議賣出              
8050.TWO     廣積             41.7         20          0.0          -1.28        1          186 📈 持有 → 繼續持有         
8059.TWO     凱碩             17.4         15          0.0            0.0        0          127 📉 建議賣出              
8064.TWO     東捷             65.8          7        54.55           36.2        4         7465 📈 持有 → 繼續持有         
8067.TWO     志旭             15.5         14        45.45          -1.72        3            0 📉 建議賣出              
8069.TWO     元太            150.0          8        53.85           0.19        3       -13128 📉 建議賣出              
8070.TW      長華*           43.45          5         50.0          -0.46        5         1964 📉 建議賣出              
8076.TWO     伍豐             26.4         19        71.43          13.12        1          687 📈 持有 → 繼續持有         
8077.TWO     洛��           43.05         11        33.33          -5.24        2           -1 📈 持有 → 繼續持有         
8080.TWO     泰霖             30.2          5        47.37          29.36        6          -10 📉 建議賣出              
8081.TW      致新            241.0          4        58.33           8.85        5         -239 📈 持有 → 繼續持有         
8084.TWO     巨虹             45.9         12         37.5          -8.29        2         -100 📉 建議賣出              
8086.TWO     宏捷科           129.5          3        59.26          21.77        8         3624 📉 建議賣出              
8087.TWO     麗升能源           34.1          5        53.85          17.21        4           27 📈 持有 → 繼續持有         
8088.TWO     品安             59.2          3        54.17          45.36        7        -4758 📈 持有 → 繼續持有         
8089.TWO     康全電訊          25.45         20          0.0            0.0        0          162 📈 持有 → 繼續持有         
8091.TWO     翔名            132.0          6         60.0          10.94        5           41 📉 建議賣出              
8093.TWO     保銳            20.15          3        41.18          -1.25        6            1 📉 建議賣出              
8096.TWO     擎亞             81.0          3        57.14          75.27        5          -48 📈 持有 → 繼續持有         
8099.TWO     大世科            59.1         20          0.0            0.0        0           89 📉 建議賣出              
8101.TW      華冠             14.6          3        42.86           -6.4        8            0 📉 建議賣出              
8102.TWO     傑霖科技           51.0          9        100.0            0.2        0            0 📈 持有 → 繼續持有         
8103.TW      瀚荃             85.3         10         50.0          -1.47        3         -361 📉 建議賣出              
8110.TW      華東             60.9          6        52.94          15.07        4        -2942 📈 持有 → 繼續持有         
8111.TWO     立��            68.0          7         50.0          -8.89        5         1678 📈 持有 → 繼續持有         
8112.TW      至上             91.5         15        63.64          24.38        1        24810 📈 持有 → 繼續持有         
8114.TW      振樺電           180.5          5        55.56           5.91        5          -22 📈 持有 → 繼續持有         
8131.TW      福懋科            69.2          3        47.62           7.97        8         -649 📈 持有 → 繼續持有         
8150.TW      南茂             64.4          3         62.5          50.21        5        -1400 📈 持有 → 繼續持有         
8155.TWO     博智            223.0         14        57.89          28.14        2           43 📈 持有 → 繼續持有         
8162.TW      微矽電子-創         38.0          6         50.0           5.26        2           45 📈 持有 → 繼續持有         
8176.TWO     智捷            11.95          6        38.46          -1.82        6           96 📉 建議賣出              
8183.TWO     精星            36.65          4        57.14           13.4        5          160 📈 持有 → 繼續持有         
8210.TW      勤誠            881.0          5        46.67          -9.83        6        -2189 📉 建議賣出              
8213.TW      志超            33.75          3        54.55          -1.86        7        -2211 📈 持有 → 繼續持有         
8215.TW      明基材            24.4          7         50.0          15.94        2         -801 📈 持有 → 繼續持有         
8234.TWO     新漢             68.8          8        57.89           3.09        3          371 📈 持有 → 繼續持有         
8240.TWO     華宏             54.2          4         50.0           27.6        5         -519 📈 持有 → 繼續持有         
8249.TW      菱光             52.4         11        42.11           4.36        2          352 📉 建議賣出              
8255.TWO     朋程            128.0          5        47.62           5.41        4          258 📈 持有 → 繼續持有         
8261.TW      富鼎            112.5         11        68.18          17.47        2         2037 📈 持有 → 繼續持有         
8271.TW      宇瞻            186.0          3         68.0           73.1        6         8393 📈 持有 → 繼續持有         
8277.TWO     商丞             8.75          3         50.0           7.41        6           23 📈 持有 → 繼續持有         
8279.TWO     生展            111.5          5        64.29           10.9        2           22 📈 持有 → 繼續持有         
8289.TWO     泰藝             38.6          7        61.54          82.55        3           95 📈 持有 → 繼續持有         
8291.TWO     尚茂            13.95         11          0.0            0.0        0            0 📉 建議賣出              
8299.TWO     群聯           1945.0          6         62.5          44.01        2         -809 📈 持有 → 繼續持有         
8349.TWO     �矬�           43.05          9         50.0           7.28        1          115 📈 持有 → 繼續持有         
8358.TWO     金居            263.0          4        63.16          29.57        4        -1108 📈 持有 → 繼續持有         
8383.TWO     千附            44.05          5        54.55           9.02        4          653 📈 持有 → 繼續持有         
8390.TWO     金益鼎            99.0          6        44.44          11.38        4          759 📉 建議賣出              
8401.TWO     白紗科            26.9          8        33.33           -3.4        3           10 📉 建議賣出              
8416.TWO     實威            170.0         12        33.33          -1.63        1            2 📈 持有 → 繼續持有         
8422.TW      可寧衛*           30.7          4         50.0          22.47        5        -2195 📈 持有 → 繼續持有         
8423.TWO     保綠-KY          18.2          3        42.86           -8.1        9            7 📉 建議賣出              
8431.TWO     匯鑽科            71.9         19        42.86           3.93        1           75 📈 持有 → 繼續持有         
8432.TWO     東生華            52.0          8         50.0          -0.63        3            7 📈 持有 → 繼續持有         
8433.TWO     弘帆             59.6          7        36.84          11.05        4           21 📈 持有 → 繼續持有         
8436.TWO     大江            123.0          6        76.92           22.7        1         -383 📈 持有 → 繼續持有         
8437.TWO     大地-KY         13.05         11          0.0            0.0        1           12 📉 建議賣出              
8438.TW      昶昕             65.0          4         52.0          29.25        6         -103 📉 建議賣出              
8442.TW      威宏-KY          57.5         16          0.0          -1.86        1         -106 📉 建議賣出              
8444.TWO     綠河-KY          8.52         17          0.0            0.0        0            3 📉 建議賣出              
8455.TWO     大拓-KY          22.3         19        66.67          -2.29        1            0 📈 持有 → 繼續持有         
8462.TW      柏文            147.0          3        66.67           8.98        5            6 📉 建議賣出              
8463.TW      潤泰材            24.9          5         60.0          -7.45        6         -172 📉 建議賣出              
8464.TW      億豐            403.0          6        43.75          -3.04        6        -1975 📈 持有 → 繼續持有         
8472.TWO     夠麻吉            82.1         19         62.5          34.59        0           -5 📈 持有 → 繼續持有         
8476.TW      台境*            19.7          5        61.11          44.27        4         -294 📈 持有 → 繼續持有         
8477.TWO     創業家            13.8          4         50.0          21.89        5            8 📈 持有 → 繼續持有         
8478.TW      東哥遊艇          164.0         18          0.0          -3.72        1         -152 📉 建議賣出              
8482.TW      商億-KY          47.7          3         50.0           3.98        6          -24 📉 建議賣出              
8489.TWO     三貝德            25.9          5        54.55           9.37        3          103 📈 持有 → 繼續持有         
8499.TW      鼎炫-KY         266.5          5         50.0          -4.05        4           81 📉 建議賣出              
8908.TWO     欣雄            42.05          5         50.0           3.15        3         -255 📉 建議賣出              
8917.TWO     欣泰             55.5          5         50.0          10.31        5           -9 📉 建議賣出              
8921.TWO     沈氏              nan          4         50.0          -4.25        6            0 📉 建議賣出              
8923.TWO     時報             20.0          3         62.5          -1.04        4           -1 📉 建議賣出              
8926.TW      台汽電           46.25          3        68.18          15.77        3         1947 📉 建議賣出              
