eps,price,date,advice,est_price,prev_year,rev_yoy,prev_eps,om,status,symbol,prev_rev_yoy,pe,eps_yoy,prev_eps_yoy,name,expansion,gm
0.24,60.7999992371,2026-03,⚪ 數據不足,-22.2,2025,296.51,-0.43,N/A,🔄 轉虧為盈,4939.TWO,-8.05,0.0,300.0,-326.32,亞電,3.490000000000009,N/A
0.73,45.75,2026-03,⚪ 數據不足,0.0,2025,2.45,2.56,N/A,🚀 利潤擴張,7839.TWO,8.14,0.0,5.8,18.52,達人網,3.3499999999999996,N/A
-0.25,40.0999984741,2026-03,⚠️ 追價風險,12.149999999999999,2025,32.83,0.58,N/A,🚀 利潤擴張,7777.TWO,15.88,49.50617095567901,35.9,-16.92,能率亞洲,3.0700000000000003,N/A
0.89,31.7000007629,2026-03,✅ 穩健價值,100.35000000000001,2025,68.9,2.35,2.03%,🏰 高護城河,2941.TWO,12.71,4.738415659626308,71.15,-27.47,米斯特,2.25,64.17%
0.28,10.1000003815,2026-03,✅ 穩健價值,26.1,2025,36.86,0.61,32.72%,🏰 高護城河,2897.TW,-2.09,5.804597920402299,38.89,-35.48,王道銀行,2.030000000000001,91.47%
-0.26,24.9500007629,2026-03,⚪ 數據不足,-73.20000000000002,2025,42.24,-1.59,N/A,🚀 利潤擴張,4190.TW,1.27,0.0,43.18,67.52,佐登-KY,0.9399999999999977,N/A
1.71,80.1999969482,2026-03,✅ 穩健價值,210.45,2025,35.11,5.98,N/A,🚀 利潤擴張,4951.TWO,4.88,5.716321949265859,35.71,40.71,精拓科,0.6000000000000014,N/A
0.35,19.8999996185,2026-03,✅ 穩健價值,45.6,2025,17.29,1.29,35.36%,🏰 高護城河,2838.TW,4.5,6.546052506085527,17.86,8.94,聯邦銀,0.5700000000000003,94.34%
11.18,781.0,2026-03,✅ 穩健價值,1433.8500000000001,2025,19.67,38.51,59.33%,🏰 高護城河,3293.TWO,19.01,8.170310701956272,19.96,19.82,鈊象,0.28999999999999915,97.58%
0.7,32.4500007629,2026-03,⚪ 數據不足,0.0,2025,-1.33,0.68,N/A,🌑 雙重衰退,7760.TW,-1.96,0.0,-1.41,-68.78,享溫馨,-0.07999999999999985,N/A
0.7,0.0,2026-03,⚪ 數據不足,0.0,2025,-1.33,0.68,N/A,🌑 雙重衰退,7760.TWO,-1.96,0.0,-1.41,-68.78,未知,-0.07999999999999985,N/A
0.6,71.3000030518,2026-03,❌ 暫避觀望,49.2,2025,16.31,1.87,N/A,⚠️ 獲利稀釋,6906.TW,-11.58,21.73780580847561,16.0,-48.45,現觀科,-0.3099999999999987,N/A
-0.72,88.0999984741,2026-03,⚪ 數據不足,-90.0,2025,-13.62,-2.05,N/A,🌑 雙重衰退,6535.TWO,-8.49,0.0,-14.52,19.44,順藥,-0.9000000000000004,N/A
0.57,33.1500015259,2026-03,⚪ 中性觀察,73.8,2025,12.82,1.87,35.12%,🏰 高護城河,2892.TW,7.59,6.737805188191057,11.76,3.31,第一金,-1.0600000000000005,78.99%
-0.42,16.8999996185,2026-03,⚪ 數據不足,-65.25,2025,38.45,-1.38,N/A,⚠️ 獲利稀釋,6901.TW,51.85,0.0,37.31,53.38,鑽石投資,-1.1400000000000006,N/A
0.36,24.1000003815,2026-03,⚪ 中性觀察,51.0,2025,14.28,1.36,N/A,⚠️ 獲利稀釋,5880.TW,13.01,7.0882354063235296,12.5,7.94,合庫金,-1.7799999999999994,N/A
0.44,23.7000007629,2026-03,⚪ 中性觀察,58.949999999999996,2025,20.79,1.51,38.59%,🏰 高護城河,2801.TW,8.35,6.030534545267176,18.92,13.53,彰銀,-1.8699999999999974,88.90%
1.05,42.8499984741,2026-03,⚪ 中性觀察,124.19999999999999,2025,11.29,3.06,N/A,⚠️ 獲利稀釋,5876.TW,3.7,5.1751205886594205,9.38,10.11,上海商銀,-1.9099999999999984,N/A
0.79,121.5,2026-03,⚪ 數據不足,0.0,2025,63.3,1.76,N/A,⚠️ 獲利稀釋,7820.TWO,58.62,0.0,61.22,4.79,立盈,-2.0799999999999983,N/A
0.35,16.5,2026-03,⚪ 中性觀察,49.2,2025,13.27,1.26,41.10%,🏰 高護城河,2834.TW,2.85,5.030487804878049,9.37,2.44,臺企銀,-3.9000000000000004,97.54%
0.15,21.25,2026-03,⚪ 中性觀察,84.75,2025,404.29,3.19,N/A,⚠️ 獲利稀釋,2536.TW,327.05,3.7610619469026547,400.0,422.95,宏普,-4.2900000000000205,N/A
-0.33,8.8800001144,2026-03,⚪ 數據不足,-105.6,2025,56.57,-3.55,-51.18%,🏰 高護城河,2726.TWO,0.59,0.0,51.52,-174.64,雅茗-KY,-5.049999999999997,54.90%
1.98,449.0,2026-03,❌ 暫避觀望,228.75000000000003,2025,120.31,6.4,N/A,⚠️ 獲利稀釋,6415.TW,1.94,29.44262295081967,115.22,8.14,矽力*-KY,-5.090000000000003,N/A
0.62,36.75,2026-03,⚪ 中性觀察,81.0,2025,19.37,2.12,40.48%,🏰 高護城河,2884.TW,20.44,6.805555555555555,12.73,30.06,玉山金,-6.640000000000001,91.14%
-0.09,17.25,2026-03,⚪ 數據不足,-79.95,2025,56.73,-1.93,-9.23%,🏰 高護城河,4171.TWO,12.71,0.0,50.0,8.21,瑞基,-6.729999999999997,73.67%
1.18,66.5999984741,2026-03,⚪ 中性觀察,151.5,2025,22.25,4.08,31.38%,🏰 高護城河,2891.TW,29.29,6.594059254861387,15.15,11.73,中信金,-7.1,70.98%
2.4,127.0,2026-03,⚪ 中性觀察,307.35,2025,-10.41,8.37,22.46%,🌑 雙重衰退,2881.TW,9.74,6.198145436798438,-20.07,-21.56,富邦金,-9.66,42.21%
0.23,28.3500003815,2026-03,⚪ 中性觀察,80.39999999999999,2025,-52.83,2.18,42.63%,🏰 高護城河,4911.TWO,24.13,5.289179175652985,-62.9,26.01,德英,-10.07,85.36%
-0.11,20.6000003815,2026-03,⚪ 中性觀察,130.95000000000002,2025,-98.55,3.65,10.37%,🌑 雙重衰退,2528.TW,130.3,2.359679310595647,-109.26,12.42,皇普,-10.710000000000008,15.63%
4.15,94.6999969482,2026-03,⚪ 中性觀察,255.0,2025,17.4,4.51,N/A,⚠️ 獲利稀釋,6534.TW,11.21,5.57058805577647,6.68,-2.59,正瀚-創,-10.719999999999999,N/A
0.2,17.3999996185,2026-03,⚪ 數據不足,-70.65,2025,174.36,-2.38,N/A,🔄 轉虧為盈,6958.TW,-7.09,0.0,163.33,-280.56,日盛台駿,-11.030000000000001,N/A
0.4,18.6499996185,2026-03,⚪ 中性觀察,57.300000000000004,2025,13.77,1.53,51.96%,🏰 高護城河,2812.TW,6.96,4.882198853010471,2.56,0.0,台中銀,-11.209999999999999,93.02%
0.2,27.6499996185,2026-03,⚪ 數據不足,-61.349999999999994,2025,168.99,-1.96,N/A,🔄 轉虧為盈,6598.TW,38.52,0.0,157.14,22.83,ABC-KY,-11.850000000000023,N/A
0.84,75.0,2026-03,❌ 暫避觀望,16.65,2025,149.28,0.54,-3.65%,⚠️ 獲利稀釋,3141.TWO,7.08,67.56756756756758,137.14,-54.31,晶宏,-12.140000000000015,38.56%
-0.05,11.25,2026-03,⚪ 數據不足,-1.05,2025,72.15,0.04,-2853.40%,🏰 高護城河,1453.TW,7.27,0.0,58.33,100.0,大將,-13.820000000000007,912.85%
2.15,99.6999969482,2026-03,⚪ 中性觀察,254.09999999999997,2025,12.33,7.06,30.59%,🏰 高護城河,2882.TW,-2.04,5.885477978051949,-1.52,-2.94,國泰金,-13.85,62.29%
0.76,39.8499984741,2026-03,⚪ 中性觀察,79.35,2025,47.42,1.97,37.14%,🏰 高護城河,2890.TW,15.47,7.533080996994329,33.33,4.57,永豐金,-14.090000000000003,91.41%
-5.06,5.5399999619,2025-09,⚪ 數據不足,-222.15,2025,16.77,-2.71,-5.22%,⚠️ 獲利稀釋,1589.TW,18.73,0.0,1.36,65.91,永冠-KY,-15.41,7.87%
0.25,13.1000003815,2026-03,⚪ 中性觀察,34.800000000000004,2025,11.99,0.93,38.22%,🏰 高護城河,2845.TW,0.06,5.646551888577585,-3.85,-14.85,遠東銀,-15.84,102.49%
-1.01,4.9200000763,2026-03,⚪ 數據不足,-159.0,2025,8.46,-4.55,N/A,📉 獲利侵蝕,5907.TW,-14.95,0.0,-7.45,-73.66,大洋-KY,-15.91,N/A
0.48,16.2000007629,2026-03,⚪ 中性觀察,53.849999999999994,2025,76.08,1.34,65.42%,🏰 高護城河,2820.TW,33.06,4.5125350314484685,60.0,31.37,華票,-16.08,87.03%
1.34,61.7999992371,2026-03,⚪ 中性觀察,126.89999999999999,2025,20.0,3.63,N/A,⚠️ 獲利稀釋,5203.TW,18.91,7.3049644488297885,3.88,-9.05,訊連,-16.12,N/A
0.6,58.7999992371,2026-03,⚪ 中性觀察,78.60000000000001,2025,98.16,2.22,13.25%,🏰 高護城河,1760.TW,1.66,11.221373900209924,81.82,53.1,寶齡富錦,-16.340000000000003,52.35%
0.43,149.0,2026-03,❌ 暫避觀望,30.150000000000002,2025,197.09,0.91,9.16%,⚠️ 獲利稀釋,1597.TW,9.81,74.12935323383084,180.0,-15.24,直得,-17.090000000000003,38.83%
0.13,104.0,2026-03,⚪ 中性觀察,545.4000000000001,2025,-54.13,35.57,-95.04%,🌑 雙重衰退,3708.TW,-30.75,2.86028602860286,-72.34,1276.65,上緯投控,-18.21,24.80%
0.04,46.4000015259,2026-03,⚪ 數據不足,-8.100000000000001,2025,54.92,0.02,N/A,⚠️ 獲利稀釋,6542.TWO,10.22,0.0,33.33,-99.01,隆中,-21.590000000000003,N/A
0.29,24.3999996185,2026-03,⚪ 中性觀察,42.45,2025,18.36,1.23,51.79%,🏰 高護城河,2910.TW,-14.47,8.621907992402827,-3.33,8.85,統領,-21.689999999999998,87.61%
0.46,24.7999992371,2026-03,⚪ 中性觀察,45.45,2025,122.47,1.2,N/A,⚠️ 獲利稀釋,4106.TW,0.74,8.184818230066005,100.0,5.26,雃博,-22.47,N/A
1.97,500.0,2026-03,❌ 暫避觀望,45.6,2025,254.17,1.65,N/A,⚠️ 獲利稀釋,4971.TWO,50.49,164.4736842105263,231.33,146.97,IET-KY,-22.839999999999975,N/A
1.69,217.0,2026-03,⚪ 數據不足,0.0,2025,-6.85,5.9,N/A,🌑 雙重衰退,3485.TWO,-10.06,0.0,-30.17,-17.37,敘豐,-23.32,N/A
5.79,1440.0,2026-03,❌ 暫避觀望,530.85,2025,76.92,13.64,N/A,⚠️ 獲利稀釋,6446.TW,60.61,40.68946029951964,52.97,53.11,藥華藥,-23.950000000000003,N/A
1.39,150.0,2026-03,⚪ 中性觀察,177.14999999999998,2025,49.97,4.88,N/A,⚠️ 獲利稀釋,6712.TWO,8.96,12.701100762066048,24.77,7.69,長聖,-25.2,N/A
0.56,44.7999992371,2026-03,⚪ 中性觀察,83.55000000000001,2025,47.77,2.62,N/A,⚠️ 獲利稀釋,6856.TWO,19.24,8.043087834308798,21.74,-36.41,鑫傳,-26.030000000000005,N/A
0.16,23.7000007629,2026-03,❌ 暫避觀望,9.750000000000002,2025,326.44,0.14,N/A,⚠️ 獲利稀釋,8076.TWO,-11.54,36.461539635230764,300.0,-90.28,伍豐,-26.439999999999998,N/A
0.23,29.6499996185,2026-03,⚪ 中性觀察,116.85,2025,-55.17,3.03,34.02%,🌑 雙重衰退,1442.TW,-62.17,3.806161696854942,-82.31,-57.74,名軒,-27.14,49.04%
-0.78,0.0,2026-03,⚪ 數據不足,0.0,2025,-6.92,-2.29,N/A,🌑 雙重衰退,7803.TW,91.93,0.0,-34.48,-67.15,雲象科技-創,-27.559999999999995,N/A
-0.78,0.0,2026-03,⚪ 數據不足,0.0,2025,-6.92,-2.29,N/A,🌑 雙重衰退,7803.TWO,91.93,0.0,-34.48,-67.15,未知,-27.559999999999995,N/A
0.19,12.4499998093,2026-03,⚪ 數據不足,-24.3,2025,18.79,-0.35,10.47%,🔄 轉虧為盈,2702.TW,-2.27,0.0,-9.52,-234.62,華園,-28.31,89.24%
4.07,387.5,2026-03,⚪ 中性觀察,521.55,2025,28.12,13.33,41.97%,🏰 高護城河,4728.TWO,11.45,11.144664941041128,-0.73,6.9,雙美,-28.85,77.03%
1.05,40.0499992371,2026-03,⚪ 中性觀察,78.15,2025,20.98,1.83,N/A,📉 獲利侵蝕,8942.TWO,-20.5,7.687139968733206,-7.89,-66.05,森鉅,-28.87,N/A
1.31,61.5999984741,2026-03,⚪ 數據不足,-53.400000000000006,2025,39.9,-2.47,7.94%,🔄 轉虧為盈,2723.TW,-4.59,0.0,11.02,-175.3,美食-KY,-28.88,59.54%
0.76,61.5,2026-03,⚪ 中性觀察,158.4,2025,55.42,4.72,N/A,⚠️ 獲利稀釋,6592.TW,-18.16,5.823863636363636,24.75,10.4,和潤企業,-30.67,N/A
1.17,184.5,2026-03,⚪ 數據不足,-26.700000000000003,2025,542.16,-0.09,N/A,🔄 轉虧為盈,6693.TWO,29.21,0.0,510.71,-102.7,廣閎科,-31.44999999999999,N/A
0.31,44.0999984741,2026-03,❌ 暫避觀望,7.35,2025,244.69,0.29,3.21%,⚠️ 獲利稀釋,4741.TWO,-17.82,89.99999688591836,210.0,-85.43,泓瀚,-34.69,33.55%
-0.08,23.7000007629,2026-03,⚪ 數據不足,-14.1,2025,54.92,-0.41,-1427.47%,🏰 高護城河,1435.TW,-43.98,0.0,20.0,-51.85,中福,-34.92,64.71%
0.4,11.6999998093,2026-03,⚪ 數據不足,-81.6,2025,125.1,-2.66,N/A,🔄 轉虧為盈,3522.TWO,27.85,0.0,90.0,-17.7,御嵿,-35.099999999999994,N/A
0.01,14.1000003815,2026-03,⚪ 中性觀察,55.05,2025,-63.16,1.07,-1.56%,🌑 雙重衰退,3056.TW,-68.21,3.841961956811989,-99.32,-82.6,富華新,-36.16,21.31%
0.16,17.1000003815,2026-03,⚪ 中性觀察,45.3,2025,470.92,1.01,7.13%,⚠️ 獲利稀釋,1529.TW,32.89,5.662251781953643,433.33,876.92,樂事綠能,-37.59000000000003,16.87%
-0.01,17.7000007629,2026-03,❌ 暫避觀望,16.650000000000002,2025,-64.4,0.13,N/A,🌑 雙重衰退,1463.TW,23.84,15.945946633243242,-102.13,-95.82,強盛新,-37.72999999999999,N/A
1.1,257.0,2026-03,❌ 暫避觀望,210.89999999999998,2025,104.62,7.08,N/A,⚠️ 獲利稀釋,6870.TWO,20.33,18.278805120910384,66.67,40.48,騰雲,-37.95,N/A
0.28,27.2999992371,2026-03,⚪ 中性觀察,80.1,2025,-33.46,2.32,N/A,🌑 雙重衰退,6482.TWO,-10.07,5.112359407696629,-71.72,-34.28,弘煜科,-38.26,N/A
1.53,600.0,2026-03,❌ 暫避觀望,142.5,2025,94.63,4.92,N/A,⚠️ 獲利稀釋,7728.TWO,-6.16,63.1578947368421,56.12,-45.05,光焱科技,-38.51,N/A
1.33,90.5,2026-03,⚪ 數據不足,0.0,2025,86.87,4.01,N/A,⚠️ 獲利稀釋,7842.TWO,123.22,0.0,47.78,112.83,天能綠電,-39.09,N/A
0.88,63.4000015259,2026-03,⚪ 數據不足,0.0,2025,-12.84,5.65,N/A,🌑 雙重衰退,7818.TW,-4.14,0.0,-52.69,-28.57,溢泰實業,-39.849999999999994,N/A
0.88,0.0,2026-03,⚪ 數據不足,0.0,2025,-12.84,5.65,N/A,🌑 雙重衰退,7818.TWO,-4.14,0.0,-52.69,-28.57,未知,-39.849999999999994,N/A
1.47,130.5,2026-03,❌ 暫避觀望,103.20000000000002,2025,130.77,2.37,14.28%,🏰 高護城河,3577.TWO,9.44,18.96802325581395,90.91,46.3,泓格,-39.860000000000014,53.43%
-0.08,21.7999992371,2026-03,⚪ 數據不足,-25.049999999999997,2025,123.55,-0.64,6.07%,🏰 高護城河,3288.TWO,-10.15,0.0,83.67,-74.29,點晶,-39.879999999999995,71.52%
1.76,61.4000015259,2026-03,⚪ 中性觀察,207.15,2025,97.36,5.48,N/A,⚠️ 獲利稀釋,6024.TW,9.98,4.446053694851557,57.14,-6.01,群益期,-40.22,N/A
-1.18,1010.0,2026-03,⚪ 數據不足,-235.35000000000002,2025,50.51,-7.23,N/A,⚠️ 獲利稀釋,6949.TW,60.07,0.0,10.08,44.38,沛爾生醫-創,-40.43,N/A
0.28,81.0999984741,2026-03,❌ 暫避觀望,27.450000000000003,2025,-6.55,0.58,N/A,🌑 雙重衰退,6423.TWO,2.34,44.316939056885246,-47.06,-39.36,億而得,-40.510000000000005,N/A
1.9,51.7000007629,2026-03,⚪ 數據不足,0.0,2025,0.49,4.23,N/A,📉 獲利侵蝕,6961.TWO,-8.56,0.0,-40.13,16.53,旅天下,-40.620000000000005,N/A
-0.17,4.1599998474,2026-03,⚪ 數據不足,-28.05,2025,40.9,-0.74,-1090.16%,🏰 高護城河,4529.TWO,-22.14,0.0,0.0,42.64,淳紳,-40.9,59.04%
36.58,12045.0,2026-03,❌ 暫避觀望,3584.3999999999996,2025,81.21,103.23,69.19%,🏰 高護城河,2059.TW,72.77,50.40592567793774,38.82,59.82,川湖,-42.38999999999999,76.10%
4.49,363.5,2026-03,⚪ 中性觀察,626.85,2025,77.29,17.36,N/A,⚠️ 獲利稀釋,6788.TWO,19.97,8.69825317061498,33.23,31.09,華景電,-44.06000000000001,N/A
1.3,34.5,2026-03,⚪ 中性觀察,85.95,2025,153.86,2.36,12.46%,⚠️ 獲利稀釋,2739.TW,2.72,6.020942408376963,109.68,-56.22,寒舍,-44.18000000000001,44.04%
0.4,29.2000007629,2026-03,⚪ 中性觀察,157.95000000000002,2025,-37.96,3.96,N/A,🌑 雙重衰退,6212.TWO,-55.31,2.7730295121462487,-82.38,-34.98,理銘,-44.419999999999995,N/A
4.93,880.0,2026-03,⚪ 數據不足,0.0,2025,124.98,14.04,N/A,⚠️ 獲利稀釋,7822.TW,187.82,0.0,78.66,279.4,倍利科,-46.32000000000001,N/A
2.48,90.4000015259,2026-03,⚪ 數據不足,0.0,2025,11.65,7.86,N/A,📉 獲利侵蝕,6028.TWO,5.26,0.0,-35.1,-34.17,公勝保經,-46.75,N/A
1.7,220.5,2026-03,⚪ 中性觀察,235.35,2025,47.19,6.66,N/A,📉 獲利侵蝕,6231.TWO,4.64,14.053537284894839,0.0,-9.63,系微,-47.19,N/A
3.26,113.5,2026-03,⚪ 中性觀察,431.25,2025,47.02,11.24,N/A,📉 獲利侵蝕,5871.TW,-4.62,3.9478260869565216,-0.66,-13.92,中租-KY,-47.68,N/A
1.3,75.0,2026-03,⚪ 中性觀察,111.3,2025,142.03,2.92,18.42%,🏰 高護城河,2423.TW,5.54,10.107816711590296,94.03,20.66,固緯,-48.0,51.76%
0.21,64.0,2026-03,❌ 暫避觀望,22.050000000000004,2025,88.8,0.55,N/A,⚠️ 獲利稀釋,7721.TW,-36.07,43.537414965986386,40.0,-82.84,微程式,-48.8,N/A
-0.09,8.1199998856,2026-03,⚪ 數據不足,-14.85,2025,67.15,-0.37,N/A,⚠️ 獲利稀釋,8277.TWO,-16.98,0.0,18.18,48.61,商丞,-48.970000000000006,N/A
1.07,17.2999992371,2026-03,⚪ 數據不足,-10.5,2025,1122.35,-0.77,-63.16%,🔄 轉虧為盈,3576.TW,-47.33,0.0,1072.73,41.22,聯合再生,-49.61999999999989,-18.77%
0.35,92.3000030518,2026-03,⚪ 數據不足,0.0,2025,-19.71,1.86,N/A,🌑 雙重衰退,7772.TWO,12.72,0.0,-72.0,43.08,耀穎,-52.29,N/A
1.88,90.0,2026-03,⚪ 中性觀察,283.05,2025,9.64,7.78,N/A,📉 獲利侵蝕,6523.TWO,-5.92,4.769475357710651,-45.35,-26.4,達爾膚,-54.99,N/A
1.09,71.1999969482,2026-03,⚪ 數據不足,0.0,2025,-18.25,8.1,N/A,🌑 雙重衰退,7811.TWO,18.06,0.0,-73.26,-10.5,民盛,-55.010000000000005,N/A
2.97,0.0,2026-03,⚪ 數據不足,0.0,2025,98.26,8.59,N/A,⚠️ 獲利稀釋,5236.TWO,10.0,0.0,42.79,4.12,凌陽創新,-55.470000000000006,N/A
0.26,54.2000007629,2026-03,❌ 暫避觀望,34.35,2025,100.17,0.89,N/A,⚠️ 獲利稀釋,6841.TWO,12.23,23.66812260388646,44.44,183.87,長佳智能,-55.730000000000004,N/A
0.0,35.2999992371,2026-03,⚪ 中性觀察,50.099999999999994,2025,-44.23,1.4,N/A,🌑 雙重衰退,6649.TWO,128.22,10.56886204703593,-100.0,3600.0,台生材,-55.77,N/A
0.39,22.0,2026-03,⚪ 中性觀察,55.35000000000001,2025,74.15,1.56,14.06%,🏰 高護城河,2903.TW,-2.68,5.9620596205962055,18.18,-5.49,遠百,-55.970000000000006,54.41%
0.28,47.2000007629,2026-03,⚪ 數據不足,-4.65,2025,356.31,0.04,N/A,⚠️ 獲利稀釋,8289.TWO,16.02,0.0,300.0,-90.0,泰藝,-56.31,N/A
0.95,49.3499984741,2026-03,⚪ 中性觀察,101.10000000000001,2025,59.84,2.75,N/A,⚠️ 獲利稀釋,5530.TWO,-2.7,7.321958230578635,3.26,-28.2,龍巖,-56.580000000000005,N/A
0.01,19.0,2026-03,⚪ 中性觀察,25.500000000000004,2025,162.75,6.28,-167.95%,⚠️ 獲利稀釋,2102.TW,-0.57,11.176470588235293,105.56,721.43,泰豐,-57.19,20.10%
-0.05,32.0,2026-03,⚪ 數據不足,-19.05,2025,141.56,-0.78,-26.13%,⚠️ 獲利稀釋,4131.TWO,297.52,0.0,83.87,36.07,浩泰,-57.69,34.86%
0.36,34.6500015259,2026-03,⚪ 中性觀察,79.80000000000001,2025,-17.97,1.71,N/A,🌑 雙重衰退,2524.TW,-60.41,6.513158181560151,-75.84,-77.57,京城,-57.870000000000005,N/A
0.09,24.8999996185,2026-03,⚪ 數據不足,-6.75,2025,27.71,-0.49,N/A,🔄 轉虧為盈,6767.TWO,-6.86,0.0,-30.77,60.8,台微醫,-58.480000000000004,N/A
0.43,20.9500007629,2026-03,⚪ 中性觀察,55.2,2025,65.98,1.36,N/A,⚠️ 獲利稀釋,1731.TW,6.61,5.692934989918478,7.5,4.62,美吾華,-58.480000000000004,N/A
1.78,77.3000030518,2026-03,⚪ 中性觀察,237.29999999999998,2025,71.91,6.27,21.51%,🏰 高護城河,4105.TWO,9.49,4.886220167623263,13.38,7.55,東洋,-58.529999999999994,56.36%
1.39,72.8000030518,2026-03,⚪ 中性觀察,200.99999999999997,2025,55.78,5.16,N/A,📉 獲利侵蝕,6918.TW,8.61,5.432836048641792,-4.2,-1.21,愛派司,-59.980000000000004,N/A
0.21,506.0,2026-03,⚪ 數據不足,0.0,2025,-17.44,3.11,N/A,🌑 雙重衰退,7795.TW,-15.04,0.0,-77.53,-26.3,長廣,-60.09,N/A
0.53,29.3999996185,2026-03,⚪ 數據不足,0.0,2025,46.86,2.72,N/A,📉 獲利侵蝕,7794.TWO,18.71,0.0,-14.52,169.31,宏�硒撥s,-61.379999999999995,N/A
1.87,104.5,2026-03,⚪ 中性觀察,330.59999999999997,2025,74.83,9.9,N/A,⚠️ 獲利稀釋,6703.TWO,-8.29,4.741379310344827,12.73,-2.0,軒郁,-62.099999999999994,N/A
1.01,50.5999984741,2026-03,⚪ 中性觀察,136.79999999999998,2025,90.14,3.63,N/A,⚠️ 獲利稀釋,8432.TWO,19.79,5.5482454467214914,27.85,23.05,東生華,-62.29,N/A
0.39,53.7999992371,2026-03,⚪ 中性觀察,103.2,2025,32.15,3.11,N/A,📉 獲利侵蝕,6925.TWO,14.61,7.819767330973838,-30.36,8.39,意藍,-62.51,N/A
-0.25,12.1999998093,2026-03,⚪ 數據不足,-76.65,2025,131.64,-1.82,-77.27%,⚠️ 獲利稀釋,4154.TWO,-35.31,0.0,68.92,57.28,樂威科-KY,-62.719999999999985,33.80%
0.19,297.0,2026-03,⚪ 數據不足,0.0,2025,-8.7,4.46,N/A,🌑 雙重衰退,6983.TWO,24.42,0.0,-71.64,14.65,華洋精機,-62.94,N/A
1.08,78.5999984741,2026-03,⚪ 中性觀察,118.35000000000001,2025,82.57,3.08,N/A,⚠️ 獲利稀釋,6277.TW,-1.49,9.961976992915082,18.68,-25.6,宏正,-63.88999999999999,N/A
-0.1,8.8000001907,2026-03,⚪ 數據不足,-20.4,2025,53.3,-0.44,-377.43%,🏰 高護城河,3115.TWO,12.25,0.0,-11.11,57.53,富榮綱,-64.41,100.00%
10.43,2825.0,2026-03,❌ 暫避觀望,1138.3500000000001,2025,119.02,30.41,N/A,⚠️ 獲利稀釋,6510.TWO,33.33,37.22493082092502,54.52,95.56,精測,-64.5,N/A
-0.02,27.7000007629,2026-03,⚪ 數據不足,-11.55,2025,131.47,-0.37,-9.00%,⚠️ 獲利稀釋,2401.TW,-2.04,0.0,66.67,-181.82,凌陽,-64.8,45.66%
-0.55,146.0,2026-03,⚪ 數據不足,-77.55,2025,53.08,-2.03,-58.74%,🏰 高護城河,3228.TWO,-27.25,0.0,-12.24,-491.18,金麗科,-65.32,58.46%
0.03,12.3999996185,2026-03,⚪ 數據不足,-25.8,2025,177.04,-0.53,N/A,🔄 轉虧為盈,8107.TWO,2.06,0.0,111.54,-129.28,大億金茂,-65.49999999999999,N/A
0.14,31.2000007629,2026-03,❌ 暫避觀望,10.65,2025,165.56,0.32,1.38%,⚠️ 獲利稀釋,2365.TW,-1.99,43.943663046338024,100.0,-50.0,昆盈,-65.56,39.89%
14.54,232.0,2026-03,⚪ 中性觀察,396.44999999999993,2025,1985.02,6.7,N/A,⚠️ 獲利稀釋,8271.TW,41.93,8.777903897086645,1919.44,209.22,宇瞻,-65.57999999999993,N/A
-3.28,254.5,2026-03,⚪ 數據不足,-405.15,2025,20.45,-8.2,N/A,📉 獲利侵蝕,6533.TW,7.0,0.0,-45.13,-20600.0,晶心科,-65.58,N/A
2.39,101.5,2026-03,⚪ 中性觀察,304.65000000000003,2025,128.72,7.93,N/A,⚠️ 獲利稀釋,5478.TWO,-3.78,4.997538158542589,63.12,4.25,智冠,-65.6,N/A
0.97,125.0,2026-03,⚪ 中性觀察,153.0,2025,52.46,4.13,N/A,📉 獲利侵蝕,6955.TW,37.43,12.254901960784315,-13.39,30.28,邦睿生技-創,-65.85,N/A
-0.67,22.8500003815,2026-03,⚪ 數據不足,-77.1,2025,2.71,-2.16,-2058.21%,📉 獲利侵蝕,4168.TWO,157.54,0.0,-63.41,0.95,醣聯,-66.11999999999999,19.48%
-0.1,11.5,2026-03,⚪ 數據不足,-66.15,2025,99.75,-1.83,-9.65%,🏰 高護城河,2736.TWO,36.07,0.0,33.33,0.0,富野,-66.42,51.65%
-0.26,41.0,2026-03,⚪ 數據不足,-52.05,2025,100.81,-1.26,N/A,⚠️ 獲利稀釋,6405.TW,-99.4,0.0,33.33,-68.0,悅城,-67.48,N/A
3.56,359.5,2026-03,⚪ 中性觀察,438.15000000000003,2025,111.76,11.77,N/A,⚠️ 獲利稀釋,7749.TW,85.22,12.307428962684012,41.83,67.87,意騰-KY,-69.93,N/A
37.41,17370.0,2026-03,❌ 暫避觀望,3805.05,2025,130.07,103.92,N/A,⚠️ 獲利稀釋,5274.TWO,40.64,68.47479008160208,59.53,52.82,信驊,-70.53999999999999,N/A
0.68,42.1500015259,2026-03,⚪ 中性觀察,126.15,2025,14.66,3.46,N/A,📉 獲利侵蝕,2539.TW,55.27,5.011890787859691,-56.69,21.4,櫻花建,-71.35,N/A
22.08,2415.0,2026-03,⚪ 中性觀察,2466.0,2025,129.86,66.26,54.00%,🏰 高護城河,2330.TW,31.61,14.68978102189781,58.39,46.42,台積電,-71.47000000000001,62.33%
0.1,29.5,2026-03,❌ 暫避觀望,15.75,2025,71.77,0.42,N/A,📉 獲利侵蝕,5601.TWO,1.81,28.095238095238095,0.0,7.69,台聯櫃,-71.77,N/A
