pe,est_price,symbol,date,advice,om,eps,prev_eps_yoy,status,prev_rev_yoy,prev_year,prev_eps,price,eps_yoy,rev_yoy,expansion,name,gm
12.439613526570046,124.20000000000002,8103.TW,2025-12,✅ 穩健價值,N/A,3.92,2.54,🚀 利潤擴張,4.44,2025,2.47,103.0,17.71,5.25,12.46,瀚荃,N/A
22.17138103161398,180.29999999999998,2313.TW,2025-12,⚠️ 追價風險,10.97%,5.51,9.06,🚀 利潤擴張,4.46,2025,3.61,266.5,17.23,4.87,12.36,華通,18.70%
6.139472806139473,449.54999999999995,8416.TWO,2025-12,💎 強力關注,N/A,13.46,24.85,🚀 利潤擴張,13.82,2025,8.34,184.0,22.25,9.96,12.29,實威,N/A
14.648370759159521,87.44999999999999,2356.TW,2025-12,✅ 穩健價值,1.48%,2.42,35.04,🚀 利潤擴張,15.92,2025,1.85,85.4000015259,19.21,6.95,12.260000000000002,英業達,5.21%
13.508474059016947,44.25,3379.TWO,2025-12,✅ 穩健價值,7.02%,2.12,100.0,🚀 利潤擴張,71.69,2025,0.5,39.8499984741,94.5,82.32,12.180000000000007,彬台,13.52%
75.0041715334557,3595.8,5274.TWO,2025-12,⚠️ 追價風險,N/A,103.92,67.72,🚀 利潤擴張,52.48,2025,72.23,17980.0,52.82,40.64,12.18,信驊,N/A
1.7459677111693548,186.0,5206.TWO,2025-12,💎 強力關注,N/A,3.44,61.14,🚀 利潤擴張,56.94,2025,3.69,21.6499996185,66.99,55.14,11.849999999999994,坤悅,N/A
5.790884820764075,111.9,2013.TW,2025-12,💎 強力關注,2.40%,3.19,13.5,🚀 利潤擴張,10.09,2025,2.27,43.2000007629,18.15,6.36,11.79,中鋼構,4.40%
0.0,-48.6,4142.TW,2025-12,⚪ 數據不足,23.11%,-0.57,-137.78,🧐 疑業外收益,-35.17,2025,-1.09,17.2999992371,1.75,-9.99,11.74,國光生,49.56%
12.91032826261009,374.69999999999993,2449.TW,2025-12,✅ 穩健價值,28.21%,9.01,52.55,🚀 利潤擴張,27.65,2025,7.17,322.5,41.67,30.08,11.590000000000003,京元電子,37.66%
17.964824120603016,29.849999999999998,6016.TWO,2025-12,⚪ 中性觀察,N/A,1.98,-23.97,🚀 利潤擴張,-12.49,2025,1.11,35.75,13.14,1.59,11.55,康和證,N/A
0.0,-99.60000000000001,3055.TW,2025-12,⚪ 數據不足,-125.48%,-2.68,-19.72,🌑 雙重衰退,-39.2,2025,-1.73,100.5,-20.55,-31.79,11.239999999999998,蔚華科,16.83%
10.253257929677897,610.05,6788.TWO,2025-12,💎 強力關注,N/A,17.36,34.48,🚀 利潤擴張,19.97,2025,12.09,417.0,31.09,19.97,11.120000000000001,華景電,N/A
27.445254360656932,41.1,8074.TWO,2025-12,⚠️ 追價風險,N/A,1.35,-10.99,🚀 利潤擴張,4.12,2025,0.81,75.1999969482,15.38,4.4,10.98,鉅橡,N/A
31.649908592321758,656.4,2368.TW,2025-12,⚠️ 追價風險,24.30%,19.47,50.06,🚀 利潤擴張,49.83,2025,13.61,1385.0,64.8,54.05,10.75,金像電,33.66%
10.667224430035557,717.1500000000001,3044.TW,2025-12,💎 強力關注,17.08%,19.45,25.96,🚀 利潤擴張,11.61,2025,14.75,510.0,21.94,11.54,10.400000000000002,健鼎,25.47%
14.587813893512543,41.85,2468.TW,2025-12,✅ 穩健價值,4.34%,1.25,32.76,🚀 利潤擴張,25.51,2025,0.77,40.7000007629,30.21,19.94,10.27,華經,11.41%
465.6250000000002,1.1999999999999993,2527.TW,2025-12,⚠️ 追價風險,12.48%,0.93,-55.04,🏰 高護城河,-70.82,2025,0.6,37.25,-80.68,-90.93,10.25,宏璟,61.03%
0.0,0.0,1218.TW,2025-12,⚪ 數據不足,2.59%,1.59,-16.8,🧐 疑業外收益,-6.62,2025,1.07,0.0,4.73,-5.32,10.05,泰山,16.49%
10.89791356184799,402.59999999999997,3036.TW,2025-12,💎 強力關注,1.75%,11.61,41.71,🚀 利潤擴張,19.83,2025,8.11,292.5,32.83,22.78,10.049999999999997,文曄,3.74%
11.011323701679032,384.15,3357.TWO,2025-12,✅ 穩健價值,14.20%,10.26,58.06,🚀 利潤擴張,20.14,2025,7.84,282.0,30.29,20.3,9.989999999999998,臺慶科,28.44%
7.527272542315151,123.75,3257.TW,2025-12,✅ 穩健價值,18.06%,3.42,26.19,🚀 利潤擴張,22.45,2025,2.65,62.0999984741,39.18,29.32,9.86,虹冠電,45.11%
6.191369606003752,79.95,2884.TW,2025-12,✅ 穩健價值,40.48%,2.12,23.66,🏰 高護城河,15.61,2025,1.62,33.0,30.06,20.44,9.619999999999997,玉山金,91.14%
54.31818095136364,3.3,1471.TW,2025-12,⚠️ 追價風險,-72.91%,0.03,-117.24,🔄 轉虧為盈,-27.03,2025,-0.05,11.9499998093,-25.0,-34.37,9.369999999999997,首利,5.75%
4.294912874964584,232.95,2006.TW,2025-12,✅ 穩健價值,10.83%,6.47,-0.44,🧐 疑業外收益,-2.5,2025,4.55,66.6999969482,5.37,-3.84,9.21,東和鋼鐵,15.94%
10.940086064217146,453.15000000000003,6138.TWO,2025-12,✅ 穩健價值,N/A,13.04,24.31,🚀 利潤擴張,21.32,2025,9.27,330.5,31.94,22.89,9.05,茂達,N/A
7.982456474978071,68.39999999999999,2880.TW,2025-12,✅ 穩健價值,45.93%,1.9,10.0,🏰 高護城河,1.87,2025,1.43,36.4000015259,13.1,4.06,9.04,華南金,97.25%
0.0,-7.05,6928.TW,2025-12,⚪ 數據不足,N/A,-0.73,79.17,🧐 疑業外收益,5.88,2025,-0.1,47.7999992371,6.41,-2.54,8.95,攸泰科技,N/A
13.47926267281106,32.55,5381.TWO,2025-12,✅ 穩健價值,N/A,0.72,12.28,🧐 疑業外收益,-6.16,2025,0.65,29.25,2.44,-5.88,8.32,光譜,N/A
3.184663596474961,383.4,5520.TWO,2025-12,✅ 穩健價值,N/A,9.97,17.13,🚀 利潤擴張,3.98,2025,7.92,81.4000015259,10.9,2.6,8.3,力泰,N/A
0.0,-39.300000000000004,4804.TWO,2025-12,⚪ 數據不足,-65.06%,-1.54,55.65,🚀 利潤擴張,8.04,2025,-0.65,3.2699999809,15.65,7.41,8.24,大略-KY,-7.81%
6.313131313131313,118.8,6470.TWO,2025-12,✅ 穩健價值,N/A,3.87,14.07,🧐 疑業外收益,12.82,2025,2.27,50.0,7.5,-0.56,8.06,宇智,N/A
5.312016503352243,290.85,5478.TWO,2025-12,✅ 穩健價值,N/A,7.93,-5.4,🧐 疑業外收益,-8.2,2025,5.84,103.0,4.25,-3.78,8.03,智冠,N/A
11.902833853663969,74.1,2329.TW,2025-12,✅ 穩健價值,8.19%,2.45,-2.16,🚀 利潤擴張,19.58,2025,1.41,58.7999992371,28.92,20.92,8.0,華泰,15.35%
43.05402425578831,1360.5,3653.TW,2025-12,⚠️ 追價風險,31.26%,36.75,62.75,🚀 利潤擴張,52.19,2025,26.92,3905.0,49.96,42.0,7.960000000000001,健策,41.25%
4.181146828844483,690.6,3611.TWO,2025-12,✅ 穩健價值,8.38%,19.63,23.16,🚀 利潤擴張,40.71,2025,13.9,192.5,38.68,31.04,7.640000000000001,鼎翰,32.53%
5.724009900990099,121.2,5212.TWO,2025-12,✅ 穩健價值,N/A,4.74,-1.4,🚀 利潤擴張,17.89,2025,2.82,46.25,23.44,15.91,7.530000000000001,凌網,N/A
12.296954508350254,59.1,3290.TWO,2025-12,✅ 穩健價值,14.85%,2.02,-0.64,🚀 利潤擴張,15.97,2025,1.22,48.4500007629,25.64,18.23,7.41,東浦,30.40%
0.0,-45.89999999999999,3511.TWO,2025-12,⚪ 數據不足,-5.62%,-1.18,11.5,🧐 疑業外收益,1.3,2025,-1.0,26.3999996185,6.35,-0.93,7.279999999999999,矽瑪,15.28%
24.682081365838147,25.95,1605.TW,2025-12,⚠️ 追價風險,-1.88%,0.75,-41.67,🧐 疑業外收益,-0.21,2025,0.52,42.7000007629,4.35,-2.83,7.18,華新,4.90%
10.437375745526838,1659.9,2404.TW,2025-12,✅ 穩健價值,13.88%,48.08,52.4,🚀 利潤擴張,30.93,2025,34.07,1155.0,46.52,39.37,7.150000000000006,漢唐,17.19%
39.80099502487562,241.20000000000002,3026.TW,2025-12,⚠️ 追價風險,5.81%,6.58,5.79,🚀 利潤擴張,5.39,2025,4.75,640.0,12.1,5.01,7.09,禾伸堂,17.62%
3.679423966430466,395.85,8279.TWO,2025-12,✅ 穩健價值,N/A,10.02,28.46,🚀 利潤擴張,7.66,2025,8.62,97.0999984741,13.09,6.1,6.99,生展,N/A
15.644555694618273,239.70000000000002,2301.TW,2025-12,✅ 穩健價值,10.49%,6.64,28.23,🚀 利潤擴張,23.16,2025,4.94,250.0,28.09,21.11,6.98,光寶科,21.72%
8.314285823285713,52.5,6662.TWO,2025-12,✅ 穩健價值,N/A,1.66,3.13,🌑 雙重衰退,-7.37,2025,0.99,29.1000003815,-3.49,-10.2,6.709999999999999,樂斯科,N/A
11.572847934735098,45.3,3652.TW,2025-12,✅ 穩健價值,2.52%,1.34,10.59,🚀 利潤擴張,0.48,2025,0.94,34.9500007629,7.2,0.59,6.61,精聯,32.08%
4.981684888534798,122.85000000000002,5876.TW,2025-12,✅ 穩健價值,N/A,3.06,17.51,🚀 利潤擴張,3.26,2025,2.56,40.7999992371,10.11,3.7,6.409999999999999,上海商銀,N/A
0.0,-168.45000000000002,6706.TW,2025-12,⚪ 數據不足,N/A,-3.92,7.98,🧐 疑業外收益,38.55,2025,-3.69,206.0,2.97,-3.41,6.380000000000001,惠特,N/A
9.591062394603709,355.8,8069.TWO,2025-12,✅ 穩健價值,N/A,9.14,75.65,🚀 利潤擴張,29.4,2025,8.17,227.5,18.59,12.29,6.300000000000001,元太,N/A
5.013736263736263,327.6,6703.TWO,2025-12,✅ 穩健價值,N/A,9.9,-23.43,🌑 雙重衰退,-15.54,2025,5.77,109.5,-2.0,-8.29,6.289999999999999,軒郁,N/A
4.551282121153847,81.89999999999999,4532.TW,2025-12,✅ 穩健價值,6.80%,2.05,2.8,🧐 疑業外收益,-0.93,2025,1.5,24.8500003815,0.5,-5.76,6.26,瑞智,17.17%
42.183098591549296,213.00000000000003,6415.TW,2025-12,⚠️ 追價風險,N/A,6.4,19.44,🚀 利潤擴張,0.55,2025,4.31,599.0,8.14,1.94,6.200000000000001,矽力*-KY,N/A
7.308837981539227,151.04999999999998,5534.TW,2025-12,✅ 穩健價值,N/A,6.0,-17.65,🌑 雙重衰退,-38.06,2025,2.24,73.5999984741,-23.57,-29.66,6.09,長虹,N/A
5.2594002855782955,315.15000000000003,3005.TW,2025-12,✅ 穩健價值,14.37%,8.43,15.04,🚀 利潤擴張,9.96,2025,6.36,110.5,16.67,10.6,6.070000000000002,神基,31.02%
30.619049072285716,15.75,5601.TWO,2025-12,⚠️ 追價風險,N/A,0.42,0.0,🚀 利潤擴張,1.76,2025,0.32,32.1500015259,7.69,1.81,5.880000000000001,台聯櫃,N/A
0.0,-62.85000000000001,1337.TW,2025-12,⚪ 數據不足,-65.33%,-1.74,-18.1,🌑 雙重衰退,-18.71,2025,-1.24,5.2100000381,-12.99,-18.82,5.83,再生-KY,-19.71%
5.659025787965616,104.69999999999999,1712.TW,2025-12,✅ 穩健價值,5.88%,2.6,6.7,🧐 疑業外收益,-2.3,2025,2.07,39.5,4.0,-1.68,5.68,興農,29.22%
4.204840235600692,173.55,6122.TWO,2025-12,✅ 穩健價值,N/A,4.78,-0.87,🚀 利潤擴張,-2.12,2025,3.44,48.6500015259,7.03,1.36,5.67,擎邦,N/A
3.68644059713983,70.80000000000001,3284.TWO,2025-12,✅ 穩健價值,13.35%,2.31,-53.6,🌑 雙重衰退,-29.91,2025,1.21,17.3999996185,-12.16,-17.82,5.66,太普高,25.16%
0.0,0.0,2617.TW,2025-12,⚪ 數據不足,41.07%,3.18,0.43,🧐 疑業外收益,-5.48,2025,2.36,0.0,3.25,-2.28,5.529999999999999,台航,46.23%
11.458900381056068,275.55,6761.TWO,2025-12,✅ 穩健價值,N/A,7.34,1.73,🧐 疑業外收益,2.55,2025,5.51,210.5,2.89,-2.32,5.21,穩得,N/A
7.654109719674657,87.6,6005.TW,2025-12,✅ 穩健價值,N/A,2.64,5.65,🚀 利潤擴張,6.33,2025,1.87,44.7000007629,17.33,12.14,5.189999999999998,群益證,N/A
5.466321342357512,57.900000000000006,2801.TW,2025-12,✅ 穩健價值,38.59%,1.51,20.0,🏰 高護城河,7.51,2025,1.2,21.1000003815,13.53,8.35,5.18,彰銀,88.90%
5.750407830342577,91.95000000000002,9931.TW,2025-12,✅ 穩健價值,N/A,2.45,-6.06,🌑 雙重衰退,-27.73,2025,1.86,35.25,-14.34,-19.51,5.170000000000002,欣高,N/A
4.623191129486939,798.15,8114.TW,2025-12,✅ 穩健價值,N/A,18.5,86.67,🚀 利潤擴張,69.45,2025,15.84,246.0,35.66,30.67,4.989999999999995,振樺電,N/A
9.79020979020979,85.8,9937.TW,2025-12,✅ 穩健價值,N/A,2.36,-1.14,🌑 雙重衰退,-6.0,2025,1.74,56.0,-1.26,-6.2,4.94,全國,N/A
9.293233082706767,498.75,2317.TW,2025-12,✅ 穩健價值,3.28%,13.61,34.73,🚀 利潤擴張,16.23,2025,10.38,309.0,23.02,18.13,4.890000000000001,鴻海,5.88%
9.855564995751912,176.54999999999998,3045.TW,2025-12,✅ 穩健價值,10.58%,4.77,1.8,🧐 疑業外收益,-0.87,2025,3.49,116.0,4.58,-0.31,4.89,台灣大,19.71%
17.361440075793464,316.65,6290.TWO,2025-12,⚪ 中性觀察,N/A,8.73,42.86,🚀 利潤擴張,28.79,2025,6.2,366.5,31.08,26.34,4.739999999999998,良維,N/A
68.2101070450585,1807.6499999999999,6515.TW,2025-12,⚠️ 追價風險,N/A,46.93,39.53,🚀 利潤擴張,32.04,2025,33.4,8220.0,40.24,35.51,4.730000000000004,穎崴,N/A
0.0,-31.050000000000004,1538.TW,2025-12,⚪ 數據不足,-58.77%,-1.59,64.0,🚀 利潤擴張,22.91,2025,-0.36,11.8000001907,6.47,1.9,4.57,正峰,32.24%
4.688128619134809,74.55,3492.TWO,2025-12,✅ 穩健價值,-0.96%,1.77,26.36,🚀 利潤擴張,7.91,2025,1.63,23.2999992371,9.26,4.69,4.569999999999999,長盛,27.24%
7.149950347567031,151.05,3171.TWO,2025-12,✅ 穩健價值,7.94%,4.3,36.4,🚀 利潤擴張,23.81,2025,3.11,72.0,36.94,32.43,4.509999999999998,炎洲流通,25.09%
31.424025457438344,188.55,8155.TWO,2025-12,⚠️ 追價風險,N/A,6.88,1.87,🚀 利潤擴張,35.15,2025,3.35,395.0,41.38,36.9,4.480000000000004,博智,N/A
38.96576839038602,411.90000000000003,4749.TWO,2025-12,⚠️ 追價風險,23.34%,11.33,32.29,🚀 利潤擴張,32.03,2025,8.49,1070.0,32.78,28.3,4.48,新應材,44.02%
7.056856314882943,44.85,2838.TW,2025-12,✅ 穩健價值,35.36%,1.29,-1.98,🏰 高護城河,-0.7,2025,0.91,21.1000003815,8.94,4.5,4.4399999999999995,聯邦銀,94.34%
3.126410921320542,132.89999999999998,1442.TW,2025-12,✅ 穩健價值,34.02%,3.03,-57.58,🌑 雙重衰退,-63.75,2025,2.49,27.7000007629,-57.74,-62.17,4.43,名軒,49.04%
7.891541885876165,370.65,4571.TW,2025-12,✅ 穩健價值,18.52%,9.61,7.67,🚀 利潤擴張,4.55,2025,7.33,195.0,4.45,0.1,4.3500000000000005,鈞興-KY,33.35%
130.54830287206266,114.89999999999999,3037.TW,2025-12,⚠️ 追價風險,6.82%,4.38,-37.88,🚀 利潤擴張,12.28,2025,2.06,1000.0,18.07,13.75,4.32,欣興,15.77%
56.982757305344826,8.700000000000001,6220.TWO,2025-12,⚠️ 追價風險,N/A,0.81,-25.0,🌑 雙重衰退,-20.23,2025,0.45,33.0499992371,-12.9,-17.2,4.299999999999999,岳豐,N/A
0.0,0.0,1210.TW,2025-12,⚪ 數據不足,5.11%,4.33,-9.42,🧐 疑業外收益,-1.43,2025,2.67,0.0,2.79,-1.49,4.28,大成,15.43%
10.00996015936255,150.60000000000002,3388.TWO,2025-12,✅ 穩健價值,6.27%,4.15,2.0,🧐 疑業外收益,-2.28,2025,3.06,100.5,1.47,-2.69,4.16,崇越電,17.90%
6.876513317191282,309.75000000000006,3010.TW,2025-12,✅ 穩健價值,5.39%,8.84,-5.56,🧐 疑業外收益,-2.77,2025,6.28,142.0,1.84,-2.3,4.14,華立,8.77%
0.0,-35.1,3349.TWO,2025-12,⚪ 數據不足,-15.09%,-1.02,48.21,🚀 利潤擴張,28.56,2025,-0.64,17.9500007629,9.52,5.58,3.9399999999999995,寶德,15.17%
17.967290076144856,64.2,8162.TW,2025-12,⚪ 中性觀察,N/A,1.57,96.15,🚀 利潤擴張,28.35,2025,1.53,76.9000015259,23.62,19.79,3.830000000000002,微矽電子-創,N/A
6.086261980830671,469.49999999999994,3596.TW,2025-12,✅ 穩健價值,6.31%,12.6,12.4,🚀 利潤擴張,8.39,2025,9.52,190.5,11.7,8.19,3.51,智易,15.29%
15.020576131687243,72.9,6689.TW,2025-12,✅ 穩健價值,N/A,2.31,-34.29,🧐 疑業外收益,2.81,2025,1.15,73.0,1.77,-1.67,3.44,伊雲谷,N/A
5.589806822852446,1094.85,6121.TWO,2025-12,✅ 穩健價值,N/A,30.6,3.45,🚀 利潤擴張,-0.37,2025,21.26,408.0,5.99,2.65,3.3400000000000003,新普,N/A
5.374396135265701,124.19999999999999,6697.TWO,2025-12,✅ 穩健價值,N/A,3.04,27.0,🚀 利潤擴張,14.74,2025,2.54,44.5,16.48,13.17,3.3100000000000005,東捷資訊,N/A
5.696629299202248,133.49999999999997,8432.TWO,2025-12,✅ 穩健價值,N/A,3.63,11.48,🚀 利潤擴張,18.72,2025,3.01,50.7000007629,23.05,19.79,3.2600000000000016,東生華,N/A
5.97053739391681,86.55000000000001,5902.TWO,2025-12,✅ 穩健價值,N/A,2.24,1.13,🚀 利潤擴張,3.96,2025,1.79,34.4500007629,6.16,2.91,3.25,德記,N/A
12.566607460035524,168.9,6417.TWO,2025-12,✅ 穩健價值,N/A,4.83,9.43,🚀 利潤擴張,8.43,2025,3.25,141.5,11.03,7.83,3.1999999999999993,韋僑,N/A
36.75832127351665,103.64999999999999,4931.TWO,2025-12,⚠️ 追價風險,15.45%,3.13,-8.33,🚀 利潤擴張,4.97,2025,1.55,254.0,26.02,22.86,3.16,新盛力,26.27%
0.0,-105.60000000000001,6492.TWO,2025-12,⚪ 數據不足,N/A,-2.97,13.87,🚀 利潤擴張,10.67,2025,-2.06,45.0,10.09,7.0,3.09,生華科,N/A
11.613475177304965,42.3,3031.TW,2025-12,✅ 穩健價值,11.22%,1.09,-8.25,🌑 雙重衰退,-7.8,2025,0.89,32.75,0.0,-3.04,3.04,佰鴻,30.45%
9.565217391304346,17.250000000000004,1714.TW,2025-12,✅ 穩健價值,8.91%,0.5,5.71,🚀 利潤擴張,15.96,2025,0.37,11.0,19.51,16.5,3.0100000000000016,和桐,14.20%
9.451844262295081,292.80000000000007,1513.TW,2025-12,✅ 穩健價值,17.59%,8.07,6.72,🚀 利潤擴張,9.03,2025,5.99,184.5,10.14,7.18,2.960000000000001,中興電,27.00%
2.349624060150376,159.6,5455.TWO,2025-12,✅ 穩健價值,N/A,3.46,44.67,🌑 雙重衰退,62.0,2025,3.53,25.0,-40.65,-43.58,2.9299999999999997,昇益,N/A
32.83475783475783,105.30000000000001,6173.TWO,2025-12,⚠️ 追價風險,N/A,3.26,-7.86,🚀 利潤擴張,10.39,2025,2.12,230.5,11.72,8.9,2.8200000000000003,信昌電,N/A
6.895695616870861,90.6,2886.TW,2025-12,✅ 穩健價值,33.61%,2.36,-3.54,🏰 高護城河,-5.03,2025,1.91,41.6500015259,0.85,-1.77,2.62,兆豐金,83.45%
0.0,-15.600000000000001,9933.TW,2025-12,⚪ 數據不足,N/A,1.91,-112.85,🔄 轉虧為盈,-23.49,2025,-0.23,42.7000007629,-20.92,-23.41,2.4899999999999984,中鼎,N/A
3.9159662583361343,89.25,8401.TWO,2025-12,✅ 穩健價值,N/A,2.63,-0.58,🧐 疑業外收益,0.54,2025,1.71,23.2999992371,1.54,-0.87,2.41,白紗科,N/A
8.644763547043121,73.05,2945.TW,2025-12,✅ 穩健價值,1.25%,2.14,-2.04,🚀 利潤擴張,3.48,2025,1.44,42.0999984741,5.94,3.54,2.4000000000000004,三商家購,27.39%
7.943805972273308,117.44999999999999,3684.TWO,2025-12,✅ 穩健價值,7.78%,3.5,50.0,🚀 利潤擴張,31.38,2025,2.55,62.2000007629,25.0,22.61,2.3900000000000006,榮昌,34.09%
25.77791336180598,491.70000000000005,3583.TW,2025-12,⚠️ 追價風險,15.14%,13.82,15.18,🚀 利潤擴張,20.22,2025,9.71,845.0,19.76,17.37,2.3900000000000006,辛耘,37.11%
0.0,-29.1,2321.TW,2025-12,⚪ 數據不足,-5.26%,-0.76,67.57,🚀 利潤擴張,19.86,2025,-0.3,14.1000003815,18.37,16.01,2.3599999999999994,東訊,29.80%
8.47457627118644,247.80000000000004,3558.TWO,2025-12,✅ 穩健價值,0.40%,5.2,73.93,🚀 利潤擴張,38.81,2025,4.87,140.0,27.76,25.46,2.3000000000000007,神準,14.36%
0.0,-18.75,6796.TW,2025-12,⚪ 數據不足,N/A,0.2,22.73,🔄 轉虧為盈,36.23,2025,-0.68,61.0,25.0,22.72,2.280000000000001,晉弘,N/A
5.974178582840376,63.9,2063.TWO,2025-12,✅ 穩健價值,2.75%,1.72,-13.01,🌑 雙重衰退,-10.3,2025,1.27,25.4500007629,-10.88,-13.1,2.219999999999999,世鎧,17.29%
25.809935205183585,69.45,6530.TWO,2025-12,⚠️ 追價風險,N/A,1.95,20.69,🚀 利潤擴張,18.97,2025,1.4,119.5,18.9,16.68,2.219999999999999,創威,N/A
14.762741652021088,170.70000000000002,5347.TWO,2025-12,✅ 穩健價值,N/A,4.3,4.1,🚀 利潤擴張,10.75,2025,3.35,168.0,12.47,10.3,2.17,世界,N/A
5.085736554949338,384.9,6192.TW,2025-12,✅ 穩健價值,N/A,10.06,6.98,🌑 雙重衰退,-4.9,2025,7.66,130.5,-4.01,-6.01,2.0,巨路,N/A
13.45835631549917,271.95000000000005,1503.TW,2025-12,✅ 穩健價值,7.03%,6.27,9.86,🚀 利潤擴張,5.13,2025,5.46,244.0,7.92,6.01,1.9100000000000001,士電,17.20%
5.652173913043478,86.25000000000001,4911.TWO,2025-12,✅ 穩健價值,42.63%,2.18,46.67,🏰 高護城河,35.41,2025,1.76,32.5,26.01,24.13,1.8800000000000026,德英,85.36%
15.109666937449228,184.65,6933.TW,2025-12,✅ 穩健價值,N/A,5.04,86.8,🚀 利潤擴張,36.49,2025,3.69,186.0,28.97,27.21,1.759999999999998,AMAX-KY,N/A
6.0244235448982355,221.10000000000002,4129.TWO,2025-12,✅ 穩健價值,11.96%,5.83,29.11,🏰 高護城河,24.04,2025,4.47,88.8000030518,23.26,21.54,1.7200000000000024,聯合,78.77%
5.602836879432624,105.75,1612.TW,2025-12,✅ 穩健價值,13.07%,2.77,14.06,🚀 利潤擴張,22.35,2025,2.19,39.5,16.39,14.68,1.7100000000000009,宏泰,16.53%
14.793486894360607,377.69999999999993,3030.TW,2025-12,✅ 穩健價值,34.18%,10.49,37.0,🏰 高護城河,31.3,2025,7.59,372.5,34.83,33.22,1.6099999999999994,德律,60.64%
10.771704180064308,139.95,4904.TW,2025-12,✅ 穩健價值,14.21%,3.81,9.41,🚀 利潤擴張,2.92,2025,2.79,100.5,7.02,5.47,1.5499999999999998,遠傳,27.10%
46.92053623469982,1544.1000000000001,2383.TW,2025-12,⚠️ 追價風險,19.80%,41.67,51.99,🚀 利潤擴張,51.33,2025,31.23,4830.0,47.96,46.42,1.5399999999999991,台光電,28.58%
0.0,-69.00000000000001,6901.TW,2025-12,⚪ 數據不足,N/A,-1.38,33.98,🚀 利潤擴張,32.78,2025,-1.36,14.3500003815,53.38,51.85,1.5300000000000011,鑽石投資,N/A
5.516265912305516,212.10000000000002,1726.TW,2025-12,✅ 穩健價值,10.08%,5.5,12.04,🚀 利潤擴張,5.97,2025,4.28,78.0,4.17,2.72,1.4499999999999997,永記,28.35%
74.52317797145385,1187.5499999999997,6223.TWO,2025-12,⚠️ 追價風險,N/A,33.49,39.51,🚀 利潤擴張,33.01,2025,23.65,5900.0,32.76,31.45,1.3099999999999987,旺矽,N/A
11.181601903251387,189.15,2412.TW,2025-12,✅ 穩健價值,17.33%,4.99,4.12,🚀 利潤擴張,3.52,2025,3.79,141.0,3.96,2.67,1.29,中華電,33.63%
7.060439770027473,54.6,2883.TW,2025-12,✅ 穩健價值,39.14%,1.74,-34.81,🏰 高護城河,-29.02,2025,1.09,25.7000007629,-10.99,-12.26,1.2699999999999996,凱基金,78.38%
4.15220298817757,224.70000000000002,2206.TW,2025-12,✅ 穩健價值,4.93%,5.78,-1.93,🌑 雙重衰退,-6.07,2025,4.6,62.2000007629,-3.34,-4.56,1.2199999999999998,三陽工業,18.31%
16.40718562874251,125.25000000000003,2478.TW,2025-12,⚪ 中性觀察,12.13%,3.45,13.57,🚀 利潤擴張,10.63,2025,2.53,137.0,8.95,7.81,1.1399999999999997,大毅,24.27%
4.055994256999282,208.95,2612.TW,2025-12,✅ 穩健價值,23.81%,5.46,94.01,🚀 利潤擴張,7.95,2025,4.21,56.5,6.43,5.36,1.0699999999999994,中航,34.11%
15.36248561565017,130.35000000000002,3013.TW,2025-12,✅ 穩健價值,14.33%,4.03,15.64,🚀 利潤擴張,11.48,2025,2.44,133.5,13.2,12.17,1.0299999999999994,晟銘電,21.20%
10.237173281703775,309.9,3551.TWO,2025-12,✅ 穩健價值,18.42%,8.36,23.67,🚀 利潤擴張,12.87,2025,6.12,211.5,17.2,16.17,1.0299999999999976,世禾,36.55%
4.113984747404214,156.6,7753.TWO,2025-12,✅ 穩健價值,N/A,4.22,10.53,🚀 利潤擴張,16.17,2025,3.23,42.9500007629,10.39,9.51,0.8800000000000008,星亞,N/A
0.0,-41.85,2406.TW,2025-12,⚪ 數據不足,-2.28%,-0.92,-217.24,🌑 雙重衰退,-32.0,2025,-0.92,38.0,-6.98,-7.81,0.8299999999999992,國碩,11.28%
8.417795796436573,1405.9499999999998,3293.TWO,2025-12,✅ 穩健價值,59.33%,38.51,21.2,🏰 高護城河,21.48,2025,27.9,789.0,19.82,19.01,0.8099999999999987,鈊象,97.58%
0.0,-100.95,4743.TWO,2025-12,⚪ 數據不足,-478.52%,-2.18,-31.06,🚀 利潤擴張,-0.69,2025,-2.11,50.0999984741,10.29,9.49,0.7999999999999989,合一,41.13%
5.831556584530916,140.70000000000002,8936.TWO,2025-12,✅ 穩健價值,N/A,4.08,28.82,🚀 利潤擴張,17.98,2025,2.95,54.7000007629,21.07,20.29,0.7800000000000011,國統,N/A
6.557789040565326,119.4,2414.TW,2025-12,✅ 穩健價值,2.38%,3.17,21.43,🚀 利潤擴張,23.71,2025,2.38,52.2000007629,18.73,18.17,0.5599999999999987,精技,8.10%
7.403100923062015,38.7,8923.TWO,2025-12,✅ 穩健價值,N/A,0.96,0.0,🚀 利潤擴張,9.05,2025,0.6,19.1000003815,3.23,2.69,0.54,時報,N/A
9.850745889104477,30.150000000000002,4707.TWO,2025-12,✅ 穩健價值,-7.50%,0.89,-10.29,🌑 雙重衰退,-1.16,2025,0.61,19.7999992371,-6.32,-6.78,0.45999999999999996,磐亞,-0.45%
0.0,-73.8,4198.TWO,2025-12,⚪ 數據不足,-23.61%,-1.96,16.58,🌑 雙重衰退,-18.9,2025,-1.56,38.6500015259,-14.62,-15.0,0.3800000000000008,欣大健康,30.43%
