status,prev_year,prev_rev_yoy,price,eps_yoy,gm,advice,rev_yoy,pe,eps,name,om,expansion,prev_eps,prev_eps_yoy,symbol,est_price,date
📉 獲利侵蝕,2025,21.07,61.0,-28.43,11.53%,⚪ 中性觀察,861.36,7.060185185185185,0.74,欣新網,2.34%,-889.79,3.63,6.89,2949.TWO,129.60000000000002,2026-03
⚠️ 獲利稀釋,2025,25.77,35.9000015259,91.84,N/A,⚪ 中性觀察,984.81,7.1230161757738095,0.94,光菱,N/A,-892.9699999999999,2.19,1.86,8032.TWO,75.6,2026-03
📉 獲利侵蝕,2025,52.32,9.0,-260.0,N/A,⚪ 數據不足,633.91,0.0,-0.18,友勁,N/A,-893.91,-0.26,48.0,6142.TW,-12.75,2026-03
⚠️ 獲利稀釋,2025,30.97,79.0,98.48,N/A,⚪ 數據不足,992.49,0.0,-0.01,安國,N/A,-894.01,-3.19,-37.72,8054.TWO,-104.69999999999999,2026-03
⚠️ 獲利稀釋,2025,79.14,23.8500003815,918.18,N/A,⚪ 中性觀察,1815.36,2.4921630492685476,2.24,鑫龍騰,N/A,-897.18,4.05,81.45,3188.TWO,143.55,2026-03
📉 獲利侵蝕,2025,4.89,51.9000015259,-35.71,8.38%,❌ 暫避觀望,863.6,20.51383459521739,0.09,亞航,2.16%,-899.3100000000001,1.0,49.25,2630.TW,37.95,2026-03
📉 獲利侵蝕,2025,-34.5,10.4499998093,-14.75,10.61%,⚪ 數據不足,891.37,0.0,-0.73,今皓,-45.08%,-906.12,-2.55,-5.88,3011.TW,-82.64999999999999,2026-03
📉 獲利侵蝕,2025,-20.15,42.7000007629,-277.78,N/A,⚪ 數據不足,629.73,0.0,-0.35,澤米,N/A,-907.51,-1.52,-603.33,6742.TW,-68.55000000000001,2026-03
📉 獲利侵蝕,2025,-7.45,21.5,-357.14,17.06%,⚪ 數據不足,551.38,0.0,-0.18,旭軟,1.24%,-908.52,-0.55,-138.3,3390.TWO,-33.9,2026-03
🔄 轉虧為盈,2025,9.99,40.0,151.56,N/A,⚪ 數據不足,1065.26,0.0,0.33,慧友,N/A,-913.7,-0.6,33.33,5484.TW,-30.749999999999996,2026-03
📉 獲利侵蝕,2025,-4.0,23.8999996185,-526.67,N/A,⚪ 數據不足,391.62,0.0,-0.64,明基材,N/A,-918.29,-1.14,-283.87,8215.TW,-26.1,2026-03
⚠️ 獲利稀釋,2025,25.63,27.3500003815,8.33,14.91%,⚪ 中性觀察,929.95,7.597222328194445,0.26,倚天酷��-創,7.25%,-921.62,1.88,1.06,2432.TW,53.99999999999999,2026-03
📉 獲利侵蝕,2025,-8.52,19.8999996185,-368.0,N/A,⚪ 數據不足,557.02,0.0,-0.67,麗清,N/A,-925.02,0.11,-95.34,3346.TW,-26.999999999999996,2026-03
⚠️ 獲利稀釋,2025,14.75,19.8999996185,53.33,N/A,⚪ 數據不足,979.38,0.0,-0.07,淳安,N/A,-926.05,-0.22,-128.95,6283.TW,-14.7,2026-03
📉 獲利侵蝕,2025,6.01,79.0999984741,-26.62,11.63%,⚪ 中性觀察,902.2,6.824848876108715,1.03,美律,3.86%,-928.82,5.36,-37.71,2439.TW,173.85,2026-03
📉 獲利侵蝕,2025,0.57,24.7000007629,-14.29,N/A,⚪ 中性觀察,919.31,7.077364115444126,0.36,松和,N/A,-933.5999999999999,1.5,-12.28,5016.TWO,52.35,2026-03
⚠️ 獲利稀釋,2025,14.56,20.5499992371,5.0,N/A,⚪ 中性觀察,942.93,4.779069590023257,0.42,安倉,N/A,-937.93,2.03,9.24,5548.TWO,64.49999999999999,2026-03
📉 獲利侵蝕,2025,3.73,32.5,-53.13,N/A,⚪ 中性觀察,888.91,5.834829443447037,0.3,志超,N/A,-942.04,2.27,-17.45,8213.TW,83.55000000000001,2026-03
📉 獲利侵蝕,2025,-40.09,25.5,-88.24,N/A,⚪ 中性觀察,853.85,11.59090909090909,0.06,天剛,N/A,-942.09,0.52,-82.78,5310.TWO,33.0,2026-03
📉 獲利侵蝕,2025,59.7,61.9000015259,-61.8,5.79%,⚪ 中性觀察,887.43,4.554819832663724,0.68,捷迅,2.48%,-949.2299999999999,6.3,3.11,2643.TWO,203.85,2026-03
📉 獲利侵蝕,2025,-0.02,17.3999996185,-52.94,N/A,⚪ 數據不足,901.62,0.0,-0.26,沈氏,N/A,-954.56,-0.11,52.17,8921.TWO,-11.55,2026-03
📉 獲利侵蝕,2025,14.95,19.5,-89.22,9.91%,⚪ 中性觀察,866.28,5.012853470437018,0.11,精英,-0.28%,-955.5,1.41,981.25,2331.TW,58.35,2026-03
⚠️ 獲利稀釋,2025,-17.06,91.8000030518,766.67,37.77%,⚪ 中性觀察,1728.18,9.473684525469558,1.6,慧洋-KY,36.66%,-961.5100000000001,5.27,-34.78,2637.TW,145.35,2026-03
📉 獲利侵蝕,2025,-8.68,13.8500003815,-150.0,7.45%,⚪ 數據不足,813.75,0.0,-0.4,燁輝,-2.27%,-963.75,-1.85,-129.63,2023.TW,-67.64999999999999,2026-03
⚠️ 獲利稀釋,2025,27.53,22.75,74.36,1.54%,⚪ 數據不足,1042.99,0.0,-0.1,位速,-34.06%,-968.63,-1.51,6.88,3508.TWO,-55.05,2026-03
📉 獲利侵蝕,2025,5.58,23.5,-700.0,15.17%,⚪ 數據不足,279.91,0.0,-0.48,寶德,-15.09%,-979.9100000000001,-1.02,9.52,3349.TWO,-41.400000000000006,2026-03
⚠️ 獲利稀釋,2025,-11.17,19.3999996185,51.72,11.02%,⚪ 數據不足,1032.08,0.0,-1.68,英利-KY,-2.22%,-980.3599999999999,-7.87,-8644.44,2239.TW,-252.15000000000003,2026-03
⚠️ 獲利稀釋,2025,4.14,30.8999996185,35.29,11.56%,⚪ 中性觀察,1018.02,10.582191650171234,0.23,宏��,2.51%,-982.73,1.26,-31.87,2353.TW,43.8,2026-03
⚠️ 獲利稀釋,2025,-0.51,28.9500007629,130.77,N/A,⚪ 中性觀察,1114.03,7.99723777980663,0.3,精星,N/A,-983.26,2.39,-26.77,8183.TWO,54.300000000000004,2026-03
📉 獲利侵蝕,2025,-14.66,19.1499996185,-909.09,N/A,⚪ 數據不足,75.25,0.0,-0.9,築間,N/A,-984.34,-6.69,-259.36,7723.TWO,-171.60000000000002,2026-03
🔄 轉虧為盈,2025,2.6,15.0,151.52,15.72%,⚪ 數據不足,1136.23,0.0,0.17,易飛網,-0.44%,-984.71,-1.42,-286.84,2734.TWO,-44.7,2026-03
⚠️ 獲利稀釋,2025,14.78,14.25,76.0,N/A,⚪ 數據不足,1061.93,0.0,-0.06,彩晶,N/A,-985.9300000000001,-0.75,58.56,6116.TW,-27.599999999999998,2026-03
📉 獲利侵蝕,2025,-12.26,14.6499996185,-495.0,N/A,⚪ 數據不足,503.59,0.0,-0.91,來思達,N/A,-998.5899999999999,-3.49,-1354.17,8066.TWO,-118.8,2026-03
📉 獲利侵蝕,2025,-21.83,47.1500015259,-24.24,N/A,⚪ 中性觀察,974.87,7.390282370830722,1.0,豐藝,N/A,-999.11,2.73,-57.28,6189.TW,95.7,2026-03
📉 獲利侵蝕,2025,2.83,14.6999998093,-753.85,22.76%,⚪ 數據不足,246.12,0.0,-1.15,廣華-KY,-1.26%,-999.97,-2.24,-92.04,1338.TW,-112.80000000000001,2026-03
⚠️ 獲利稀釋,2025,-61.92,15.0500001907,6.82,N/A,⚪ 數據不足,1008.82,0.0,-0.41,浩宇生醫,N/A,-1002.0,-2.14,-38.16,6872.TWO,-76.95,2026-03
⚠️ 獲利稀釋,2025,-32.9,20.3500003815,388.24,N/A,❌ 暫避觀望,1394.7,17.850877527631578,0.49,大展證,N/A,-1006.46,0.39,-45.83,6020.TWO,17.099999999999998,2026-03
📉 獲利侵蝕,2025,26.05,39.5,-125.0,11.52%,⚪ 數據不足,881.55,0.0,-0.45,耀勝,-13.20%,-1006.55,-0.82,-440.0,3207.TWO,-7.800000000000001,2026-03
📉 獲利侵蝕,2025,6.13,31.2999992371,-53.13,9.15%,⚪ 中性觀察,960.71,12.519999694840003,0.15,瑞軒,0.67%,-1013.84,1.22,-31.22,2489.TW,37.49999999999999,2026-03
📉 獲利侵蝕,2025,-7.75,18.1499996185,-700.0,29.43%,❌ 暫避觀望,325.38,90.74999809250002,-0.32,雲嘉南,-10.81%,-1025.38,0.51,189.47,3191.TWO,2.999999999999999,2026-03
🔄 轉虧為盈,2025,58.82,180.0,260.0,N/A,⚪ 數據不足,1288.64,0.0,0.24,德宏,N/A,-1028.64,-0.16,88.24,5475.TWO,-6.6000000000000005,2026-03
📉 獲利侵蝕,2025,22.72,61.4000015259,-900.0,N/A,⚪ 數據不足,129.28,0.0,-0.32,晉弘,N/A,-1029.28,0.2,25.0,6796.TW,-24.150000000000002,2026-03
⚠️ 獲利稀釋,2025,11.07,61.0,182.35,N/A,❌ 暫避觀望,1219.6,23.2824427480916,0.96,福懋科,N/A,-1037.25,1.36,-33.33,8131.TW,39.300000000000004,2026-03
⚠️ 獲利稀釋,2025,5.45,87.3000030518,200.0,N/A,❌ 暫避觀望,1237.92,95.93406928769232,0.72,南茂,N/A,-1037.92,0.7,-64.1,8150.TW,13.649999999999999,2026-03
⚠️ 獲利稀釋,2025,0.36,11.0,10.0,9.65%,⚪ 中性觀察,1053.77,12.643678160919539,0.11,福壽,1.10%,-1043.77,0.45,-15.09,1219.TW,13.05,2026-03
🔄 轉虧為盈,2025,-7.42,70.6999969482,-46.67,N/A,⚪ 數據不足,1000.02,0.0,0.16,霖宏,N/A,-1046.69,-2.59,-248.85,5464.TWO,-131.54999999999998,2026-03
📉 獲利侵蝕,2025,72.06,90.6999969482,-0.9,10.03%,⚪ 中性觀察,1046.4,7.392012791214344,1.1,神達,3.96%,-1047.3000000000002,5.15,57.01,3706.TW,184.04999999999998,2026-03
⚠️ 獲利稀釋,2025,-6.25,24.0,15.79,10.74%,⚪ 中性觀察,1074.05,6.030150753768844,0.44,福懋油,5.38%,-1058.26,1.62,8.0,1225.TW,59.7,2026-03
🔄 轉虧為盈,2025,-1.96,13.8000001907,330.0,N/A,⚪ 數據不足,1393.26,0.0,0.43,凌巨,N/A,-1063.26,-0.3,-300.0,8105.TW,-15.0,2026-03
📉 獲利侵蝕,2025,-3.46,258.5,-28.74,N/A,⚪ 中性觀察,1037.73,9.393168604651164,2.43,富邦媒,N/A,-1066.47,11.29,-17.53,8454.TW,412.79999999999995,2026-03
⚠️ 獲利稀釋,2025,4.86,29.8999996185,20.0,N/A,⚪ 中性觀察,1087.95,11.771653393110237,0.24,倍微,N/A,-1067.95,1.08,66.15,6270.TWO,38.1,2026-03
📉 獲利侵蝕,2025,55.97,35.0999984741,-542.86,27.19%,❌ 暫避觀望,526.87,48.08218969054795,-0.54,興泰,-0.09%,-1069.73,-0.03,-140.0,1235.TW,10.949999999999998,2026-03
⚠️ 獲利稀釋,2025,27.07,348.5,69.03,10.28%,⚪ 中性觀察,1138.84,7.107893126657149,7.86,技嘉,4.26%,-1069.81,18.2,24.57,2376.TW,735.45,2026-03
⚠️ 獲利稀釋,2025,-2.48,36.2000007629,188.24,8.90%,❌ 暫避觀望,1259.84,16.60550493711009,0.15,百容,-6.13%,-1071.6,0.6,71.43,2483.TW,32.7,2026-03
⚠️ 獲利稀釋,2025,-9.17,7.7699999809,17.65,N/A,⚪ 數據不足,1100.69,0.0,-0.28,利勤,N/A,-1083.04,-2.94,-116.18,4426.TW,-111.9,2026-03
⚠️ 獲利稀釋,2025,-6.4,23.2999992371,157.58,N/A,❌ 暫避觀望,1248.87,122.63157493210528,0.19,大拓-KY,N/A,-1091.29,0.02,102.7,8455.TWO,2.8499999999999996,2026-03
📉 獲利侵蝕,2025,-3.95,5.6500000954,-250.0,N/A,⚪ 數據不足,848.03,0.0,-0.14,佳總,N/A,-1098.03,-1.12,-21.74,5355.TWO,-38.1,2026-03
📉 獲利侵蝕,2025,-0.68,14.0,-5.88,8.57%,⚪ 中性觀察,1092.42,8.9171974522293,0.16,東隆興,1.90%,-1098.3000000000002,0.73,-31.13,4401.TWO,23.55,2026-03
📉 獲利侵蝕,2025,-28.43,9.6999998093,-200.0,3.78%,❌ 暫避觀望,907.13,46.190475282380945,-0.03,三商壽,0.03%,-1107.13,0.2,-47.37,2867.TW,3.1500000000000004,2026-03
⚠️ 獲利稀釋,2025,-0.22,26.8500003815,162.5,N/A,❌ 暫避觀望,1271.05,21.30952411230159,0.27,亞通,N/A,-1108.55,0.05,25.0,6179.TWO,18.9,2026-03
⚠️ 獲利稀釋,2025,9.49,12.6999998093,8.54,N/A,⚪ 數據不足,1119.98,0.0,-0.76,金萬林-創,N/A,-1111.44,-2.41,8.37,6645.TW,-98.39999999999999,2026-03
📉 獲利侵蝕,2025,58.33,22.6499996185,-100.0,29.35%,❌ 暫避觀望,1011.49,26.96428526011905,0.0,天方能源,-34.05%,-1111.49,0.0,-100.0,3073.TWO,12.6,2026-03
⚠️ 獲利稀釋,2025,-15.24,23.3999996185,21.49,1.51%,⚪ 數據不足,1134.09,0.0,-0.95,鴻碩,-21.28%,-1112.6,-5.14,-147.12,3092.TW,-204.29999999999998,2026-03
⚠️ 獲利稀釋,2025,8.58,443.5,135.2,N/A,❌ 暫避觀望,1251.42,27.632398753894087,2.94,亞泰金屬,N/A,-1116.22,6.8,22.08,6727.TWO,240.74999999999994,2026-03
⚠️ 獲利稀釋,2025,9.01,31.9500007629,140.0,N/A,⚪ 中性觀察,1259.13,6.9155845807142855,0.73,好德,N/A,-1119.13,2.22,22.78,3114.TWO,69.3,2026-03
📉 獲利侵蝕,2025,11.23,68.9000015259,-260.42,N/A,⚪ 中性觀察,860.45,8.392204814360534,-2.31,博弘,N/A,-1120.8700000000001,5.11,-8.26,6997.TWO,123.15,2026-03
⚠️ 獲利稀釋,2025,41.88,117.0,64.84,N/A,⚪ 中性觀察,1189.95,6.985074626865671,3.0,茂綸,N/A,-1125.1100000000001,7.54,17.08,6227.TWO,251.25,2026-03
⚠️ 獲利稀釋,2025,-0.1,36.75,3200.0,45.87%,⚪ 中性觀察,4328.03,13.031914893617023,0.66,新興,37.60%,-1128.0299999999997,1.45,-43.36,2605.TW,42.3,2026-03
⚠️ 獲利稀釋,2025,-4.78,13.3500003815,50.0,6.52%,⚪ 數據不足,1180.96,0.0,-0.2,亞聚,2.26%,-1130.96,-1.76,-39.68,1308.TW,-60.300000000000004,2026-03
⚠️ 獲利稀釋,2025,15.12,45.75,120.75,12.43%,⚪ 中性觀察,1252.91,5.538740920096853,0.22,新光鋼,7.27%,-1132.16,3.3,-26.67,2031.TW,123.89999999999999,2026-03
⚠️ 獲利稀釋,2025,-25.98,25.0,46.58,N/A,⚪ 數據不足,1179.43,0.0,-0.4,光耀,N/A,-1132.8500000000001,-3.45,62.26,3666.TWO,-121.05000000000001,2026-03
📉 獲利侵蝕,2025,-16.11,13.3500003815,0.0,7.45%,⚪ 數據不足,1137.15,0.0,-0.05,南紡,-4.90%,-1137.15,-0.15,55.88,1440.TW,-4.2,2026-03
📉 獲利侵蝕,2025,85.08,10.4499998093,-105.88,-12.82%,⚪ 數據不足,1033.1,0.0,-0.02,永捷,-39.60%,-1138.98,-0.54,-245.95,4714.TWO,-0.3000000000000011,2026-03
⚠️ 獲利稀釋,2025,20.96,8.9499998093,60.0,46.90%,⚪ 數據不足,1201.0,0.0,-0.04,桂田文創,-39.20%,-1141.0,-0.34,-70.0,4806.TWO,-11.700000000000001,2026-03
⚠️ 獲利稀釋,2025,19.77,23.8500003815,40.0,N/A,⚪ 數據不足,1190.45,0.0,0.14,研通,N/A,-1150.45,0.05,-90.74,6229.TWO,-1.7999999999999996,2026-03
⚠️ 獲利稀釋,2025,8.17,58.7000007629,8.11,N/A,⚪ 中性觀察,1163.07,5.61722495338756,1.2,建��,N/A,-1154.96,4.01,4.7,3046.TW,156.75,2026-03
⚠️ 獲利稀釋,2025,-0.95,17.3500003815,166.67,N/A,⚪ 數據不足,1325.24,0.0,0.08,榮星,N/A,-1158.57,0.68,28.3,1617.TW,-1.3499999999999996,2026-03
⚠️ 獲利稀釋,2025,38.99,77.0,610.0,N/A,⚪ 中性觀察,1768.76,3.7763609612555173,1.42,必應,N/A,-1158.76,9.13,51.64,6625.TW,305.85,2026-03
⚠️ 獲利稀釋,2025,24.87,316.5,564.0,N/A,⚪ 中性觀察,1727.49,12.353629976580798,6.72,巨漢,N/A,-1163.49,10.62,18.74,6903.TWO,384.29999999999995,2026-03
⚠️ 獲利稀釋,2025,19.04,766.0,149.34,N/A,⚪ 中性觀察,1315.37,11.976235146966854,9.45,亞翔,N/A,-1166.03,30.51,63.03,6139.TW,959.4,2026-03
🔄 轉虧為盈,2025,-17.66,56.7000007629,1437.5,4.05%,⚪ 數據不足,2606.42,0.0,1.07,台化,-1.33%,-1168.92,-0.99,-1750.0,1326.TW,-31.499999999999993,2026-03
📉 獲利侵蝕,2025,10.06,18.25,-450.0,N/A,⚪ 數據不足,724.03,0.0,-0.07,華盈,N/A,-1174.03,-0.1,-134.48,3520.TWO,-6.0,2026-03
📉 獲利侵蝕,2025,-14.6,67.0,-202.5,20.24%,⚪ 中性觀察,977.75,10.339506172839506,-0.82,江申,6.22%,-1180.25,3.21,-22.09,1525.TW,97.2,2026-03
🔄 轉虧為盈,2025,13.3,51.7999992371,685.71,10.48%,⚪ 數據不足,1868.89,0.0,0.55,晟鈦,5.07%,-1183.18,-0.43,-407.14,3229.TW,-13.799999999999999,2026-03
📉 獲利侵蝕,2025,18.08,23.6000003815,-780.0,N/A,⚪ 數據不足,410.26,0.0,-0.44,安力-KY,N/A,-1190.26,-0.67,-24.07,5223.TWO,-14.4,2026-03
📉 獲利侵蝕,2025,45.18,414.0,-37.86,N/A,⚪ 數據不足,1167.83,0.0,-1.45,訊芯-KY,N/A,-1205.6899999999998,0.26,-35.0,6451.TW,-52.05,2026-03
📉 獲利侵蝕,2025,4.63,15.0,-1180.0,34.83%,⚪ 中性觀察,32.83,3.0303030303030303,-0.54,大魯閣,-28.70%,-1212.83,6.03,1502.33,1432.TW,74.25,2026-03
📉 獲利侵蝕,2025,-0.55,32.25,0.0,5.36%,⚪ 中性觀察,1226.55,11.517857142857144,0.35,金寶,1.66%,-1226.55,1.05,-4.59,2312.TW,42.0,2026-03
📉 獲利侵蝕,2025,-0.23,84.3000030518,-700.0,N/A,❌ 暫避觀望,530.2,65.34883957503877,-0.3,中光電,N/A,-1230.2,0.95,-54.76,5371.TWO,19.349999999999998,2026-03
🏰 高護城河,2025,-9.54,247.0,-1257.14,53.12%,❌ 暫避觀望,-20.19,130.6878306878307,-0.81,由田,6.13%,-1236.95,2.67,-49.53,3455.TWO,28.349999999999994,2026-03
📉 獲利侵蝕,2025,-68.65,10.5500001907,-975.0,16.85%,⚪ 數據不足,264.19,0.0,-0.43,藝舍-KY,-24.14%,-1239.19,-0.2,-106.76,2724.TWO,-16.200000000000003,2026-03
🔄 轉虧為盈,2025,4.48,66.5999984741,1388.46,N/A,⚪ 數據不足,2631.9,0.0,3.36,力積電,N/A,-1243.44,-1.86,-14.2,6770.TW,-19.050000000000004,2026-03
📉 獲利侵蝕,2025,-5.33,12.3000001907,-200.0,N/A,⚪ 數據不足,1050.66,0.0,-0.2,台富,N/A,-1250.66,-1.12,-1277.78,1454.TW,-39.0,2026-03
⚠️ 獲利稀釋,2025,22.83,108.0,75.93,N/A,❌ 暫避觀望,1328.22,27.341772151898734,1.9,擎亞,N/A,-1252.29,0.89,-72.78,8096.TWO,59.25,2026-03
🔄 轉虧為盈,2025,-11.09,61.7000007629,119.7,N/A,⚪ 數據不足,1381.51,0.0,0.13,榮科,N/A,-1261.81,-3.48,-56.76,4989.TW,-137.7,2026-03
🔄 轉虧為盈,2025,2.17,39.0,87.88,8.50%,⚪ 數據不足,1357.18,0.0,0.62,承啟,0.94%,-1269.3000000000002,-0.32,-130.48,2425.TW,-31.049999999999997,2026-03
📉 獲利侵蝕,2025,51.01,111.0,-6.54,9.56%,⚪ 中性觀察,1263.41,5.233380480905233,1.43,根基,7.58%,-1269.95,9.52,34.08,2546.TW,318.15000000000003,2026-03
📉 獲利侵蝕,2025,16.55,20.2999992371,-124.0,1.56%,⚪ 中性觀察,1147.67,5.935672291549707,-0.54,建漢,-12.63%,-1271.67,0.68,6600.0,3062.TW,51.3,2026-03
⚠️ 獲利稀釋,2025,19.21,25.1499996185,50.0,4.18%,⚪ 中性觀察,1327.87,3.948194602590267,-0.27,新鉅科,-22.27%,-1277.87,1.86,173.02,3630.TWO,95.55,2026-03
📉 獲利侵蝕,2025,-10.68,24.0499992371,-400.0,N/A,⚪ 數據不足,878.17,0.0,-0.75,桓鼎-KY,N/A,-1278.17,-2.52,54.46,5543.TWO,-97.8,2026-03
⚠️ 獲利稀釋,2025,16.5,16.75,175.0,14.20%,⚪ 中性觀察,1454.03,12.884615384615385,0.23,和桐,8.91%,-1279.03,0.5,19.51,1714.TW,19.5,2026-03
⚠️ 獲利稀釋,2025,-31.79,115.0,76.92,16.83%,⚪ 數據不足,1372.33,0.0,-0.15,蔚華科,-125.48%,-1295.4099999999999,-2.68,-20.55,3055.TW,-91.95000000000002,2026-03
⚠️ 獲利稀釋,2025,29.36,109.5,39.17,13.39%,⚪ 中性觀察,1339.04,12.386877828054299,1.73,昇貿,3.80%,-1299.87,3.16,-4.59,3305.TW,132.6,2026-03
⚠️ 獲利稀釋,2025,69.32,84.0,40.1,12.45%,❌ 暫避觀望,1340.02,20.537897310513447,2.83,安馳,8.05%,-1299.92,2.3,-44.71,3528.TW,61.349999999999994,2026-03
⚠️ 獲利稀釋,2025,26.06,24.2000007629,141.67,N/A,⚪ 數據不足,1447.14,0.0,0.05,佳龍,N/A,-1305.47,0.54,134.62,9955.TW,-2.8499999999999983,2026-03
📉 獲利侵蝕,2025,-8.7,50.2000007629,-40.54,-3.41%,⚪ 數據不足,1296.21,0.0,-0.52,和大,-18.43%,-1336.75,-2.74,-491.43,1536.TW,-108.30000000000001,2026-03
⚠️ 獲利稀釋,2025,10.43,12.3000001907,40.74,N/A,⚪ 數據不足,1380.15,0.0,-0.16,福華,N/A,-1339.41,-1.01,-17.44,8085.TWO,-34.05,2026-03
📉 獲利侵蝕,2025,10.78,14.1000003815,-1140.0,13.67%,⚪ 數據不足,211.07,0.0,-0.52,福永生技,-6.40%,-1351.07,-0.33,-145.21,4183.TWO,-23.400000000000002,2026-03
⚠️ 獲利稀釋,2025,-24.55,13.3500003815,11.76,7.55%,⚪ 數據不足,1362.88,0.0,-1.37,山隆,-10.37%,-1351.1200000000001,-6.25,-82.6,2616.TW,-224.55,2026-03
⚠️ 獲利稀釋,2025,43.43,190.5,81.37,41.15%,⚪ 數據不足,1433.26,0.0,-0.2,陽程,17.10%,-1351.8899999999999,0.48,120.0,3498.TWO,-19.8,2026-03
⚠️ 獲利稀釋,2025,96.9,65.5999984741,45.14,N/A,⚪ 數據不足,1397.45,0.0,-0.99,雲豹能源,N/A,-1352.31,-4.2,-150.36,6869.TW,-23.400000000000002,2026-03
📉 獲利侵蝕,2025,-21.87,20.6499996185,-9.09,N/A,⚪ 數據不足,1344.23,0.0,-0.36,中茂,N/A,-1353.32,-1.43,-22.22,5205.TWO,-50.25,2026-03
📉 獲利侵蝕,2025,59.22,33.0,-114.29,4.20%,⚪ 數據不足,1239.51,0.0,-0.45,銘旺科,-24.63%,-1353.8,-1.4,9.68,2429.TW,-51.9,2026-03
⚠️ 獲利稀釋,2025,12.25,76.4000015259,73.75,23.60%,⚪ 數據不足,1430.94,0.0,-0.21,達航科技,7.93%,-1357.19,-0.73,32.41,4577.TWO,-39.599999999999994,2026-03
⚠️ 獲利稀釋,2025,-22.72,78.5999984741,76.85,N/A,⚪ 中性觀察,1437.19,8.282402368187567,1.95,倍力,N/A,-1360.3400000000001,3.16,-29.6,6874.TWO,142.35,2026-03
📉 獲利侵蝕,2025,-3.11,11.3500003815,-200.0,12.71%,⚪ 數據不足,1186.57,0.0,-0.03,寶隆,7.26%,-1386.57,0.01,-96.0,1906.TW,-8.25,2026-03
⚠️ 獲利稀釋,2025,18.17,51.9000015259,42.68,8.10%,⚪ 中性觀察,1442.9,6.245487548243081,1.17,精技,2.38%,-1400.22,3.17,18.73,2414.TW,124.65,2026-03
📉 獲利侵蝕,2025,0.0,120.0,-1400.0,N/A,❌ 暫避觀望,3.74,292.68292682926835,-0.65,鏵友益,N/A,-1403.74,0.59,-47.75,6877.TWO,6.149999999999999,2026-03
⚠️ 獲利稀釋,2025,-59.56,26.0,13.04,N/A,⚪ 數據不足,1417.06,0.0,-0.2,元晶,N/A,-1404.02,-6.24,-433.33,6443.TW,-135.45,2026-03
📉 獲利侵蝕,2025,19.38,50.4000015259,-1283.33,N/A,⚪ 數據不足,123.71,0.0,-0.72,常珵,N/A,-1407.04,-1.14,-394.74,8097.TWO,-53.699999999999996,2026-03
⚠️ 獲利稀釋,2025,4.72,46.75,66.67,9.08%,❌ 暫避觀望,1474.18,161.20689655172413,0.2,群創,-2.06%,-1407.51,0.03,-96.3,3481.TW,4.3500000000000005,2026-03
📉 獲利侵蝕,2025,-4.37,10.8999996185,-70.0,8.16%,⚪ 數據不足,1337.58,0.0,-0.17,台榮,-0.43%,-1407.58,0.08,-93.16,1220.TW,-1.05,2026-03
⚠️ 獲利稀釋,2025,-26.42,35.2999992371,21.05,N/A,⚪ 數據不足,1436.78,0.0,0.23,高僑,N/A,-1415.73,0.05,-95.24,6234.TWO,-11.25,2026-03
⚠️ 獲利稀釋,2025,1.81,45.75,90.0,15.30%,❌ 暫避觀望,1515.35,16.397849462365592,0.19,台肥,3.04%,-1425.35,0.95,-52.74,1722.TW,41.85,2026-03
⚠️ 獲利稀釋,2025,-2.3,130.0,27.32,8.77%,⚪ 中性觀察,1469.21,6.137865911237016,2.47,華立,5.39%,-1441.89,8.84,1.84,3010.TW,317.7,2026-03
⚠️ 獲利稀釋,2025,-9.88,68.5999984741,12.0,8.73%,❌ 暫避觀望,1466.61,53.178293390775195,0.28,漢翔,4.51%,-1454.61,0.78,-66.09,2634.TW,19.35,2026-03
📉 獲利侵蝕,2025,32.68,3.5099999905,-1135.38,N/A,⚪ 數據不足,320.49,0.0,-6.73,森崴能源,N/A,-1455.8700000000001,-60.0,-1744.48,6806.TW,-1955.4,2026-03
📉 獲利侵蝕,2025,-17.32,5.6599998474,-1000.0,-8.18%,⚪ 數據不足,465.92,0.0,-0.22,淘帝-KY,-26.63%,-1465.92,-1.68,-1292.86,2929.TW,-35.849999999999994,2026-03
📉 獲利侵蝕,2025,-5.19,18.3999996185,-50.0,7.59%,⚪ 數據不足,1421.55,0.0,-0.09,海德威,-1.94%,-1471.55,-1.33,-632.0,3268.TWO,-62.699999999999996,2026-03
📉 獲利侵蝕,2025,9.25,46.0999984741,-1166.67,20.85%,❌ 暫避觀望,317.07,39.40170809752136,-0.32,其陽,1.19%,-1483.74,0.65,-26.97,3564.TWO,17.55,2026-03
📉 獲利侵蝕,2025,18.67,51.2999992371,-1.9,5.61%,❌ 暫避觀望,1501.41,17.8745641941115,1.03,弘憶股,2.63%,-1503.3100000000002,1.74,-33.61,3312.TW,43.050000000000004,2026-03
📉 獲利侵蝕,2025,-9.24,13.75,-308.0,N/A,⚪ 數據不足,1203.48,0.0,-0.52,康那香,N/A,-1511.48,-2.43,-28.57,9919.TW,-74.85000000000001,2026-03
📉 獲利侵蝕,2025,-23.43,6.9400000572,-18.42,-29.22%,⚪ 數據不足,1493.25,0.0,-0.45,燁興,-33.95%,-1511.67,-2.24,-9.8,2007.TW,-78.0,2026-03
⚠️ 獲利稀釋,2025,-33.25,5.0,7.08,N/A,⚪ 數據不足,1526.05,0.0,-3.3,綠河-KY,N/A,-1518.97,-10.06,-15.31,8444.TWO,-311.84999999999997,2026-03
