status,prev_rev_yoy,symbol,eps,name,prev_eps,prev_year,expansion,price,eps_yoy,gm,rev_yoy,advice,om,pe,est_price,date,prev_eps_yoy
🔄 轉虧為盈,7.24,3224.TWO,0.03,三顧,-1.53,2025,-668.17,31.8999996185,115.0,15.11%,783.17,⚪ 數據不足,-12.99%,0.0,-50.55,2026-03,-51.49
🌑 雙重衰退,-79.25,8089.TWO,-0.96,康全電訊,-3.09,2025,-671.02,19.25,-700.0,N/A,-28.98,⚪ 數據不足,N/A,0.0,-111.45,2026-03,-137.27
📉 獲利侵蝕,-4.91,5388.TW,1.01,中磊,4.04,2025,-672.1500000000001,73.4000015259,-2.94,N/A,669.21,⚪ 中性觀察,N/A,7.091787587043478,155.25,2026-03,-47.82
🔄 轉虧為盈,47.74,6426.TW,0.74,統新,-0.78,2025,-672.54,389.0,232.14,N/A,904.68,⚪ 數據不足,N/A,0.0,-43.50000000000001,2026-03,78.21
⚠️ 獲利稀釋,97.77,8227.TWO,0.64,巨有科技,2.06,2025,-674.13,306.5,236.84,N/A,910.97,❌ 暫避觀望,N/A,72.45862884160758,63.449999999999996,2026-03,29.56
⚠️ 獲利稀釋,50.25,2535.TW,2.88,達欣工,6.5,2025,-675.07,89.8000030518,177.0,12.33%,852.07,⚪ 中性觀察,8.34%,5.488997741552568,245.39999999999998,2026-03,24.8
⚠️ 獲利稀釋,0.46,3058.TW,-0.19,立德,-1.44,2025,-676.72,8.220000267,42.42,2.21%,719.14,⚪ 數據不足,-20.80%,0.0,-30.299999999999994,2026-03,25.52
⚠️ 獲利稀釋,178.46,6199.TWO,1.22,天品,0.31,2025,-676.8800000000001,124.0,777.78,N/A,1454.66,❌ 暫避觀望,N/A,76.07361963190185,24.45,2026-03,-48.33
📉 獲利侵蝕,-12.15,1457.TW,0.2,宜進,1.18,2025,-677.79,14.3500003815,-57.14,6.94%,620.65,⚪ 中性觀察,33.56%,6.493212842307692,33.15,2026-03,29.85
⚠️ 獲利稀釋,1056.27,6541.TW,-1.47,泰福-KY,-6.13,2025,-678.29,30.2999992371,24.62,N/A,702.91,⚪ 數據不足,N/A,0.0,-234.45,2026-03,32.78
⚠️ 獲利稀釋,8.46,6109.TWO,-0.24,亞元,-0.94,2025,-679.3100000000001,10.4499998093,41.03,N/A,720.34,⚪ 數據不足,N/A,0.0,-44.85,2026-03,43.03
⚠️ 獲利稀釋,130.83,5439.TWO,3.51,高技,13.74,2025,-679.6700000000001,253.0,80.93,N/A,760.6,⚪ 中性觀察,N/A,8.273381294964029,458.7,2026-03,291.45
⚠️ 獲利稀釋,64.37,8996.TW,6.54,高力,9.07,2025,-679.8199999999999,1530.0,344.52,N/A,1024.34,❌ 暫避觀望,N/A,63.69691923397169,360.3,2026-03,38.43
📉 獲利侵蝕,-8.18,3713.TWO,-0.22,新晶投控,-1.13,2025,-680.59,14.0,-269.23,0.24%,411.36,⚪ 數據不足,-22.36%,0.0,-33.15,2026-03,-96.23
⚠️ 獲利稀釋,21.56,3372.TWO,-0.03,典範,-1.22,2025,-681.1400000000001,15.8000001907,91.43,-2.87%,772.57,⚪ 數據不足,-10.81%,0.0,-46.650000000000006,2026-03,-15.09
📉 獲利侵蝕,10.13,6278.TW,2.17,台表科,9.39,2025,-682.48,212.0,-25.35,N/A,657.13,⚪ 中性觀察,N/A,9.225413402959095,344.7,2026-03,-5.53
📉 獲利侵蝕,6.56,6246.TWO,-0.68,臺龍,1.14,2025,-683.0400000000001,12.8000001907,-78.95,N/A,604.09,❌ 暫避觀望,N/A,28.444444868222234,6.749999999999997,2026-03,186.36
⚠️ 獲利稀釋,-15.54,2015.TW,0.91,豐興,3.88,2025,-684.76,64.5,12.35,N/A,697.11,⚪ 中性觀察,N/A,6.656346749226005,145.35000000000002,2026-03,-8.92
⚠️ 獲利稀釋,19.24,6210.TWO,-0.41,慶生,-3.1,2025,-685.3199999999999,17.7999992371,48.1,N/A,733.42,⚪ 數據不足,N/A,0.0,-123.00000000000001,2026-03,15.99
📉 獲利侵蝕,-1.8,3548.TWO,-1.35,兆利,2.23,2025,-689.1800000000001,77.0999984741,-258.82,10.77%,430.36,❌ 暫避觀望,1.84%,46.16766375694611,25.049999999999997,2026-03,-74.46
⚠️ 獲利稀釋,-14.0,3516.TWO,0.08,亞帝歐,0.27,2025,-689.51,25.1000003815,33.33,13.94%,722.84,❌ 暫避觀望,-0.53%,62.750000953749996,6.0,2026-03,-15.15
🔄 轉虧為盈,-7.94,4716.TWO,0.17,大立,-0.87,2025,-690.11,17.0499992371,147.22,13.88%,837.33,⚪ 數據不足,-9.40%,0.0,-43.199999999999996,2026-03,-188.3
⚠️ 獲利稀釋,-30.78,5546.TW,-0.28,永固-KY,-2.13,2025,-697.3399999999999,14.3999996185,69.57,N/A,766.91,⚪ 數據不足,N/A,0.0,-67.35000000000001,2026-03,-1352.94
⚠️ 獲利稀釋,-4.98,3211.TWO,2.05,順達,9.05,2025,-699.9399999999999,378.5,89.72,20.14%,789.66,❌ 暫避觀望,13.68%,16.755201416555995,338.85,2026-03,-48.92
📉 獲利侵蝕,0.9,3362.TWO,-0.5,先進光,-1.08,2025,-700.27,173.0,-285.19,18.28%,415.08,⚪ 數據不足,-0.95%,0.0,-59.85,2026-03,-140.6
📉 獲利侵蝕,-0.23,2328.TW,-0.16,廣宇,1.56,2025,-701.1,47.0,-138.1,12.48%,563.0,⚪ 中性觀察,4.05%,13.428571428571429,52.5,2026-03,-22.0
⚠️ 獲利稀釋,23.39,3694.TW,1.02,海華,4.03,2025,-704.92,50.2999992371,29.87,15.30%,734.79,⚪ 中性觀察,3.72%,4.95078732648622,152.4,2026-03,45.42
⚠️ 獲利稀釋,16.34,2377.TW,4.04,微星,6.8,2025,-705.43,151.5,218.11,11.11%,923.54,⚪ 中性觀察,2.63%,8.15831987075929,278.55,2026-03,-15.42
⚠️ 獲利稀釋,-5.8,2069.TW,0.64,運錩,1.62,2025,-705.89,25.7000007629,52.38,10.04%,758.27,⚪ 中性觀察,4.08%,6.299019794828431,61.2,2026-03,20.0
⚠️ 獲利稀釋,47.13,6691.TW,7.19,洋基工程,24.76,2025,-708.18,667.0,26.37,N/A,734.55,⚪ 中性觀察,N/A,11.280230001691189,886.95,2026-03,28.04
⚠️ 獲利稀釋,17.97,5511.TWO,2.54,德昌,10.64,2025,-710.79,70.0999984741,120.87,N/A,831.66,⚪ 中性觀察,N/A,3.081318614246154,341.25,2026-03,41.49
📉 獲利侵蝕,-2.6,5013.TWO,0.38,強新,1.45,2025,-712.44,32.0499992371,-7.32,N/A,705.12,⚪ 中性觀察,N/A,9.157142639171429,52.5,2026-03,-12.65
⚠️ 獲利稀釋,-18.22,2204.TW,1.18,中華,5.47,2025,-713.19,52.5,1.75,10.06%,714.94,⚪ 中性觀察,2.43%,4.041570438799076,194.84999999999997,2026-03,-25.55
📉 獲利侵蝕,42.87,3447.TW,0.17,展達,1.6,2025,-716.22,27.2999992371,-50.0,6.63%,666.22,⚪ 中性觀察,-0.90%,8.834951209417476,46.349999999999994,2026-03,32.5
📉 獲利侵蝕,-8.12,6512.TWO,-0.28,啟發電,-0.78,2025,-716.53,20.25,-600.0,N/A,116.53,⚪ 數據不足,N/A,0.0,-26.55,2026-03,17.02
📉 獲利侵蝕,30.49,7792.TWO,1.71,安葆,8.72,2025,-716.5799999999999,435.5,-14.8,N/A,701.78,⚪ 數據不足,N/A,0.0,0.0,2026-03,11.79
📉 獲利侵蝕,42.15,6823.TWO,-2.46,濾能,-7.92,2025,-717.25,60.0999984741,-71.33,N/A,645.92,⚪ 數據不足,N/A,0.0,-220.04999999999998,2026-03,-3.84
⚠️ 獲利稀釋,1.51,5538.TW,1.12,東明-KY,3.02,2025,-717.65,35.2999992371,60.0,N/A,777.65,⚪ 中性觀察,N/A,4.514066398606138,117.30000000000001,2026-03,5.59
📉 獲利侵蝕,-9.36,2012.TW,-0.12,春雨,0.2,2025,-718.33,14.1999998093,-222.22,13.55%,496.11,❌ 暫避觀望,2.02%,30.869564802826083,6.9,2026-03,-81.05
⚠️ 獲利稀釋,0.03,6285.TW,2.36,啟��,6.41,2025,-719.0600000000001,238.0,23.16,N/A,742.22,⚪ 中性觀察,N/A,14.810205351586808,241.05,2026-03,-11.22
📉 獲利侵蝕,-35.66,4906.TW,-0.32,正文,-0.25,2025,-720.11,37.6500015259,-321.43,14.16%,398.68,⚪ 數據不足,-1.55%,0.0,-27.599999999999998,2026-03,-116.56
⚠️ 獲利稀釋,-3.51,2355.TW,0.62,敬鵬,1.6,2025,-720.39,41.7000007629,19.23,13.97%,739.62,⚪ 中性觀察,5.11%,10.556962218455695,59.25,2026-03,-43.86
📉 獲利侵蝕,-1.66,3296.TW,-0.37,勝德,0.61,2025,-723.98,27.9500007629,-436.36,19.21%,287.62,❌ 暫避觀望,1.75%,17.360248921055902,24.15,2026-03,22.0
🔄 轉虧為盈,3.23,3550.TW,0.21,聯穎,-1.18,2025,-725.34,23.8500003815,165.63,15.39%,890.97,⚪ 數據不足,-3.96%,0.0,-32.55,2026-03,51.74
⚠️ 獲利稀釋,-2.4,4534.TWO,0.02,慶騰,0.01,2025,-726.94,31.6000003815,112.5,15.20%,839.44,⚪ 數據不足,-3.10%,0.0,-15.600000000000001,2026-03,-91.3
📉 獲利侵蝕,9.37,3715.TW,-0.74,定穎投控,2.7,2025,-728.09,123.0,-177.08,17.76%,551.01,❌ 暫避觀望,3.42%,19.68,93.75,2026-03,-30.16
⚠️ 獲利稀釋,18.86,3419.TW,-0.32,譁裕,-1.79,2025,-729.7800000000001,10.75,23.81,12.27%,753.59,⚪ 數據不足,-16.22%,0.0,-68.39999999999999,2026-03,-47.93
⚠️ 獲利稀釋,166.89,8101.TW,-0.95,華冠,-3.15,2025,-730.0799999999999,10.9499998093,41.45,N/A,771.53,⚪ 數據不足,N/A,0.0,-124.94999999999997,2026-03,63.58
🔄 轉虧為盈,-15.54,4513.TWO,0.05,福裕,-1.79,2025,-732.2700000000001,16.4500007629,109.8,8.95%,842.07,⚪ 數據不足,-32.66%,0.0,-58.949999999999996,2026-03,-265.31
⚠️ 獲利稀釋,-1.98,2103.TW,0.53,台橡,0.54,2025,-734.68,27.7999992371,32.5,10.06%,767.18,❌ 暫避觀望,3.76%,17.26708027149068,24.150000000000002,2026-03,-48.08
⚠️ 獲利稀釋,-7.15,4523.TWO,-0.15,永彰,22.26,2025,-735.33,23.6000003815,92.15,-8.90%,827.48,⚪ 中性觀察,-91.14%,0.5894105989385613,600.6000000000001,2026-03,1562.0
📉 獲利侵蝕,-0.03,5547.TWO,0.37,久舜,3.06,2025,-738.5500000000001,19.8999996185,-53.95,N/A,684.6,⚪ 數據不足,N/A,0.0,0.0,2026-03,42.99
📉 獲利侵蝕,2.63,8431.TWO,-1.04,匯鑽科,-3.88,2025,-740.03,63.2999992371,-158.97,N/A,581.06,⚪ 數據不足,N/A,0.0,-120.89999999999998,2026-03,-404.84
⚠️ 獲利稀釋,18.57,5434.TW,6.86,崇越,21.81,2025,-740.52,542.0,39.1,N/A,779.62,⚪ 中性觀察,N/A,10.072477234714738,807.15,2026-03,13.53
📉 獲利侵蝕,-23.83,1528.TW,-0.15,恩德,-0.35,2025,-742.45,25.4500007629,-400.0,31.45%,342.45,⚪ 數據不足,0.98%,0.0,-24.6,2026-03,56.79
🔄 轉虧為盈,-23.24,1321.TW,0.16,大洋,-1.25,2025,-743.43,32.4500007629,175.0,N/A,918.43,⚪ 數據不足,N/A,0.0,-36.45,2026-03,-265.75
📉 獲利侵蝕,16.76,3002.TW,-0.01,歐格,0.36,2025,-743.86,18.8999996185,-200.0,17.03%,543.86,❌ 暫避觀望,-11.28%,16.874999659375003,16.799999999999997,2026-03,620.0
🔄 轉虧為盈,26.96,6140.TWO,0.37,訊達,-1.93,2025,-745.92,21.2000007629,5.71,N/A,751.63,⚪ 數據不足,N/A,0.0,-54.15,2026-03,-287.38
📉 獲利侵蝕,-0.31,2462.TW,0.01,良得電,0.27,2025,-747.45,20.3500003815,-95.24,N/A,652.21,⚪ 數據不足,N/A,0.0,-3.3,2026-03,-81.88
⚠️ 獲利稀釋,86.48,3515.TW,4.14,華擎,15.28,2025,-749.04,211.0,15.64,12.78%,764.68,⚪ 中性觀察,5.61%,5.617678381256657,563.4,2026-03,46.5
📉 獲利侵蝕,12.66,6213.TW,0.87,聯茂,4.16,2025,-754.41,595.0,-7.53,N/A,746.88,❌ 暫避觀望,N/A,58.910891089108915,151.5,2026-03,82.74
📉 獲利侵蝕,-13.95,5452.TWO,0.01,佶優,0.33,2025,-754.65,27.5,-88.89,N/A,665.76,❌ 暫避觀望,N/A,33.95061728395061,12.15,2026-03,-17.5
📉 獲利侵蝕,0.02,1608.TW,0.37,華榮,5.5,2025,-755.81,35.5,0.0,9.17%,755.81,⚪ 中性觀察,6.96%,3.0524505588993978,174.45000000000002,2026-03,254.81
⚠️ 獲利稀釋,-26.56,6552.TW,-0.65,易華電,-14.35,2025,-756.0400000000001,24.6499996185,5.8,N/A,761.84,⚪ 數據不足,N/A,0.0,-309.9,2026-03,-9068.75
📉 獲利侵蝕,-7.46,6558.TW,-0.35,興能高,-1.02,2025,-757.51,24.5,-400.0,N/A,357.51,⚪ 數據不足,N/A,0.0,-35.699999999999996,2026-03,-1120.0
📉 獲利侵蝕,19.09,3234.TWO,-0.32,光環,-1.4,2025,-757.51,178.0,-557.14,8.38%,200.37,⚪ 數據不足,-32.45%,0.0,-46.949999999999996,2026-03,34.88
⚠️ 獲利稀釋,20.92,2329.TW,0.33,華泰,2.45,2025,-758.5,44.4000015259,44.0,15.35%,802.5,⚪ 中性觀察,8.19%,8.880000305180001,75.0,2026-03,28.92
📉 獲利侵蝕,-22.74,3354.TWO,-0.17,律勝,-0.84,2025,-759.4100000000001,30.0,-13.33,18.97%,746.08,⚪ 數據不足,-79.87%,0.0,-36.0,2026-03,-147.06
🔄 轉虧為盈,-22.64,2025.TW,0.47,千興,-0.18,2025,-761.23,13.1000003815,261.54,-19.82%,1022.77,⚪ 數據不足,14.50%,0.0,-12.6,2026-03,87.32
🔄 轉虧為盈,-14.15,2719.TWO,0.75,燦星旅,-0.15,2025,-762.06,19.5499992371,368.75,7.41%,1130.81,⚪ 數據不足,2.54%,0.0,-2.2500000000000004,2026-03,-111.9
📉 獲利侵蝕,2.49,8905.TWO,0.15,裕國,0.61,2025,-768.58,34.7999992371,-22.22,N/A,746.36,❌ 暫避觀望,N/A,22.45161241103226,23.249999999999996,2026-03,-54.96
📉 獲利侵蝕,-20.78,2905.TW,0.03,三商,0.71,2025,-769.0600000000001,18.2999992371,-72.73,15.31%,696.33,❌ 暫避觀望,0.88%,15.123966311652893,18.15,2026-03,-49.63
📉 獲利侵蝕,25.86,2357.TW,13.19,華碩,59.99,2025,-770.3199999999999,953.0,-23.4,15.94%,746.92,⚪ 中性觀察,4.63%,6.429197868177831,2223.4500000000003,2026-03,41.92
⚠️ 獲利稀釋,32.39,1785.TWO,2.54,光洋科,3.14,2025,-770.9100000000001,95.8000030518,323.33,16.83%,1094.24,⚪ 中性觀察,11.95%,13.58865291514894,105.74999999999999,2026-03,-1.88
📉 獲利侵蝕,-45.66,3018.TW,-0.67,隆銘綠能,-2.16,2025,-783.72,12.0,-415.38,-18.95%,368.34,⚪ 數據不足,-73.69%,0.0,-89.24999999999999,2026-03,-66.41
📉 獲利侵蝕,-18.44,2444.TW,-0.51,兆勁,-1.9,2025,-784.83,14.8000001907,-183.33,6.18%,601.5,⚪ 數據不足,-17.38%,0.0,-75.45,2026-03,-691.67
📉 獲利侵蝕,65.48,3162.TWO,0.02,精確,1.7,2025,-785.5,73.5999984741,-96.0,11.59%,689.5,❌ 暫避觀望,1.68%,18.446114905789475,59.849999999999994,2026-03,209.26
⚠️ 獲利稀釋,17.91,4438.TW,-0.04,廣越,3.04,2025,-791.15,57.0,96.83,8.43%,887.98,⚪ 中性觀察,-1.90%,11.801242236024844,72.45,2026-03,-27.51
🔄 轉虧為盈,-1.5,6504.TW,0.1,南六,-1.09,2025,-792.54,37.0499992371,-83.05,N/A,709.49,⚪ 數據不足,N/A,0.0,-86.7,2026-03,-178.42
⚠️ 獲利稀釋,55.5,6191.TW,1.59,精成科,6.55,2025,-792.95,82.3000030518,1.92,N/A,794.87,⚪ 中性觀察,N/A,5.077113081542258,243.15,2026-03,5.17
📉 獲利侵蝕,-3.44,2392.TW,-0.46,正崴,-6.62,2025,-793.36,41.8499984741,-264.0,-1.63%,529.36,⚪ 數據不足,-10.82%,0.0,-205.8,2026-03,-281.76
📉 獲利侵蝕,-1.67,6689.TW,0.53,伊雲谷,2.31,2025,-794.03,63.9000015259,-7.02,N/A,787.01,⚪ 中性觀察,N/A,13.257261727365147,72.3,2026-03,1.77
⚠️ 獲利稀釋,12.79,8438.TW,1.02,昶昕,2.1,2025,-795.52,76.5999984741,108.16,N/A,903.68,❌ 暫避觀望,N/A,15.412474542072436,74.55,2026-03,-4.98
📉 獲利侵蝕,4.67,1535.TW,0.77,中宇,4.0,2025,-799.71,45.5999984741,-12.5,12.18%,787.21,⚪ 中性觀察,5.96%,4.835630803191941,141.45,2026-03,-1.48
⚠️ 獲利稀釋,-13.43,6573.TW,-0.4,虹揚-KY,1.23,2025,-801.14,15.8999996185,16.67,N/A,817.81,⚪ 中性觀察,N/A,10.890410697602741,21.9,2026-03,163.4
📉 獲利侵蝕,5.44,3272.TWO,-2.8,東碩,-7.65,2025,-802.6700000000001,13.9499998093,-334.92,2.51%,467.75,⚪ 數據不足,-26.32%,0.0,-260.85,2026-03,-139.68
📉 獲利侵蝕,-9.18,3323.TWO,-0.56,加百裕,-1.92,2025,-803.4100000000001,27.8500003815,-19.57,11.17%,783.84,⚪ 數據不足,-4.33%,0.0,-80.85000000000001,2026-03,-76.19
📉 獲利侵蝕,14.38,2745.TWO,3.44,五福,10.01,2025,-803.54,84.5999984741,-19.81,N/A,783.73,⚪ 中性觀察,N/A,3.1368186308527997,404.54999999999995,2026-03,10.36
⚠️ 獲利稀釋,5.53,3149.TW,-0.37,正達,-2.86,2025,-807.22,63.2999992371,52.56,-12.37%,859.78,⚪ 數據不足,-29.19%,0.0,-105.75000000000001,2026-03,-106.98
📉 獲利侵蝕,-6.62,4526.TW,-0.65,東台,1.81,2025,-810.37,31.75,-557.14,7.66%,253.23,⚪ 中性觀察,-21.47%,5.015797788309636,94.95,2026-03,150.56
⚠️ 獲利稀釋,10.78,6830.TW,-0.61,汎銓,-0.71,2025,-810.6500000000001,540.0,36.17,N/A,846.82,⚪ 數據不足,N/A,0.0,-47.85,2026-03,-156.8
📉 獲利侵蝕,-13.36,8906.TWO,-0.28,花王,-0.78,2025,-820.27,29.0,-8.0,N/A,812.27,⚪ 數據不足,N/A,0.0,-29.85,2026-03,-252.38
⚠️ 獲利稀釋,-43.28,2537.TW,0.4,聯上發,0.15,2025,-820.85,11.3999996185,73.91,N/A,894.76,⚪ 中性觀察,N/A,14.249999523125,12.0,2026-03,-85.71
📉 獲利侵蝕,0.41,2409.TW,-0.15,友達,0.9,2025,-821.25,34.2000007629,-134.88,10.73%,686.37,❌ 暫避觀望,-2.70%,17.448979981071428,29.4,2026-03,327.5
📉 獲利侵蝕,21.03,5493.TWO,1.26,三聯,4.18,2025,-822.1999999999999,92.8000030518,-4.55,N/A,817.65,⚪ 中性觀察,N/A,9.089128604485799,153.14999999999998,2026-03,-0.48
📉 獲利侵蝕,164.26,4303.TWO,-0.48,信立,11.15,2025,-824.03,34.0499992371,-105.3,19.64%,718.73,⚪ 中性觀察,-12.85%,1.1597411184298367,440.4,2026-03,7.63
🔄 轉虧為盈,-21.22,2035.TWO,0.33,唐榮,-4.72,2025,-829.4200000000001,26.5,127.05,-14.72%,956.47,⚪ 數據不足,-18.44%,0.0,-157.95000000000002,2026-03,-114.55
📉 獲利侵蝕,-7.88,1449.TW,-0.23,佳和,0.12,2025,-831.65,12.4499998093,-227.78,0.84%,603.87,⚪ 數據不足,-27.07%,0.0,-5.55,2026-03,-87.21
📉 獲利侵蝕,18.84,6112.TW,0.17,邁達特,1.82,2025,-834.3000000000001,47.7000007629,-43.33,N/A,790.97,⚪ 中性觀察,N/A,13.176795790856353,54.300000000000004,2026-03,203.33
📉 獲利侵蝕,1.1,3543.TW,-0.16,州巧,-2.24,2025,-837.1800000000001,45.7000007629,-266.67,5.62%,570.51,⚪ 數據不足,-16.08%,0.0,-59.7,2026-03,-84.96
⚠️ 獲利稀釋,-6.33,8935.TWO,-0.09,邦泰,-0.76,2025,-839.6899999999999,17.5499992371,59.09,N/A,898.78,⚪ 數據不足,N/A,0.0,-26.55,2026-03,-16.92
⚠️ 獲利稀釋,-6.47,1909.TW,-0.02,榮成,-0.39,2025,-840.0,10.1000003815,80.0,12.46%,920.0,⚪ 數據不足,2.54%,0.0,-20.700000000000003,2026-03,-39.29
🔄 轉虧為盈,423.12,2236.TW,0.19,百達-KY,-6.81,2025,-846.22,107.5,-81.0,8.48%,765.22,⚪ 數據不足,-4.13%,0.0,-128.54999999999998,2026-03,-186.45
⚠️ 獲利稀釋,11.2,6811.TWO,4.8,宏�硌穈T,14.36,2025,-846.7299999999999,244.5,19.7,N/A,866.43,⚪ 中性觀察,N/A,6.41395592864638,571.8,2026-03,10.46
⚠️ 獲利稀釋,-13.73,5245.TWO,-0.79,智晶,-4.9,2025,-847.33,21.0,13.64,N/A,860.97,⚪ 數據不足,N/A,0.0,-166.64999999999998,2026-03,-56.67
🌑 雙重衰退,-24.51,2254.TW,-1.04,巨鎧精密-創,-0.84,2025,-850.2,88.8000030518,-900.0,-21.68%,-49.8,⚪ 數據不足,-98.59%,0.0,-27.150000000000002,2026-03,20.75
📉 獲利侵蝕,-3.34,4139.TWO,-0.55,馬光-KY,-1.55,2025,-852.1500000000001,41.5499992371,-83.33,N/A,768.82,⚪ 數據不足,N/A,0.0,-38.7,2026-03,-720.83
⚠️ 獲利稀釋,34.73,3029.TW,1.77,零壹,6.53,2025,-855.0999999999999,120.0,16.45,14.31%,871.55,⚪ 中性觀察,6.54%,7.3081607795371495,246.3,2026-03,30.86
⚠️ 獲利稀釋,19.94,2468.TW,0.3,華經,1.25,2025,-857.3199999999999,46.25,11.11,11.41%,868.43,❌ 暫避觀望,4.34%,16.400709219858154,42.300000000000004,2026-03,30.21
⚠️ 獲利稀釋,0.73,2010.TW,0.57,春源,2.32,2025,-859.9100000000001,22.3500003815,1.79,10.75%,861.7,⚪ 中性觀察,7.04%,3.8601036928324697,86.85,2026-03,40.61
🔄 轉虧為盈,-21.01,9962.TWO,0.05,有益,-0.15,2025,-861.09,10.1000003815,-58.33,N/A,802.76,⚪ 數據不足,N/A,0.0,-7.199999999999999,2026-03,-122.06
📉 獲利侵蝕,27.37,8908.TWO,0.46,欣雄,2.16,2025,-861.1999999999999,40.0499992371,-11.54,N/A,849.66,⚪ 中性觀察,N/A,7.614068296026617,78.89999999999999,2026-03,14.97
⚠️ 獲利稀釋,164.5,6994.TW,0.48,富威電力,6.34,2025,-864.17,26.7999992371,6.98,N/A,871.15,⚪ 中性觀察,N/A,3.098265807757225,129.75,2026-03,328.87
⚠️ 獲利稀釋,-15.01,6196.TW,5.08,帆宣,15.5,2025,-864.61,565.0,14.77,N/A,879.38,⚪ 中性觀察,N/A,14.509501797637391,584.0999999999999,2026-03,65.55
🔄 轉虧為盈,-31.12,3535.TW,0.99,晶彩科,-1.07,2025,-866.69,88.4000015259,306.25,35.79%,1172.94,⚪ 數據不足,12.45%,0.0,-52.5,2026-03,-255.07
⚠️ 獲利稀釋,-66.93,8171.TWO,-0.2,天宇,-5.17,2025,-868.8,20.4500007629,90.34,N/A,959.14,⚪ 數據不足,N/A,0.0,-204.45,2026-03,-275.59
⚠️ 獲利稀釋,64.32,3147.TWO,3.66,大綜,8.43,2025,-873.74,243.0,3.39,13.87%,877.13,⚪ 中性觀察,5.75%,11.02540834845735,330.59999999999997,2026-03,-29.4
📉 獲利侵蝕,-6.83,1441.TW,-0.62,大東,-0.45,2025,-874.6500000000001,10.1324701309,-210.71,-0.79%,663.94,⚪ 數據不足,-10.66%,0.0,-18.6,2026-03,-128.03
📉 獲利侵蝕,-0.19,4999.TW,-0.54,鑫禾,-1.68,2025,-876.63,17.9500007629,-253.33,N/A,623.3,⚪ 數據不足,N/A,0.0,-70.94999999999999,2026-03,-272.92
⚠️ 獲利稀釋,27.54,6588.TWO,-0.08,東典光電,-1.77,2025,-880.8199999999999,112.0,88.57,N/A,969.39,⚪ 數據不足,N/A,0.0,-84.9,2026-03,57.14
📉 獲利侵蝕,6.3,3322.TWO,-0.64,建舜電,-0.96,2025,-885.46,11.1000003815,-250.0,12.86%,635.46,⚪ 數據不足,-5.35%,0.0,-46.5,2026-03,-15.66
⚠️ 獲利稀釋,8.31,8463.TW,0.42,潤泰材,1.85,2025,-885.47,21.2000007629,180.0,N/A,1065.47,⚪ 中性觀察,N/A,4.214711881292247,75.45,2026-03,48.0
📉 獲利侵蝕,21.07,2949.TWO,0.74,欣新網,3.63,2025,-889.79,64.0,-28.43,11.53%,861.36,⚪ 中性觀察,2.34%,7.4074074074074066,129.60000000000002,2026-03,6.89
⚠️ 獲利稀釋,25.77,8032.TWO,0.94,光菱,2.19,2025,-892.9699999999999,36.0,91.84,N/A,984.81,⚪ 中性觀察,N/A,7.142857142857143,75.6,2026-03,1.86
📉 獲利侵蝕,52.32,6142.TW,-0.18,友勁,-0.26,2025,-893.91,9.0600004196,-260.0,N/A,633.91,⚪ 數據不足,N/A,0.0,-12.75,2026-03,48.0
⚠️ 獲利稀釋,30.97,8054.TWO,-0.01,安國,-3.19,2025,-894.01,84.5999984741,98.48,N/A,992.49,⚪ 數據不足,N/A,0.0,-104.69999999999999,2026-03,-37.72
⚠️ 獲利稀釋,79.14,3188.TWO,2.24,鑫龍騰,4.05,2025,-897.18,23.5,918.18,N/A,1815.36,⚪ 中性觀察,N/A,2.4555903866248694,143.55,2026-03,81.45
📉 獲利侵蝕,4.89,2630.TW,0.09,亞航,1.0,2025,-899.3100000000001,46.2999992371,-35.71,8.38%,863.6,❌ 暫避觀望,2.16%,18.300394955375495,37.95,2026-03,49.25
📉 獲利侵蝕,-34.5,3011.TW,-0.73,今皓,-2.55,2025,-906.12,10.0,-14.75,10.61%,891.37,⚪ 數據不足,-45.08%,0.0,-82.64999999999999,2026-03,-5.88
📉 獲利侵蝕,-20.15,6742.TW,-0.35,澤米,-1.52,2025,-907.51,54.7000007629,-277.78,N/A,629.73,⚪ 數據不足,N/A,0.0,-68.55000000000001,2026-03,-603.33
📉 獲利侵蝕,-7.45,3390.TWO,-0.18,旭軟,-0.55,2025,-908.52,21.8500003815,-357.14,17.06%,551.38,⚪ 數據不足,1.24%,0.0,-33.9,2026-03,-138.3
🔄 轉虧為盈,9.99,5484.TW,0.33,慧友,-0.6,2025,-913.7,39.4500007629,151.56,N/A,1065.26,⚪ 數據不足,N/A,0.0,-30.749999999999996,2026-03,33.33
📉 獲利侵蝕,-4.0,8215.TW,-0.64,明基材,-1.14,2025,-918.29,27.8999996185,-526.67,N/A,391.62,⚪ 數據不足,N/A,0.0,-26.1,2026-03,-283.87
⚠️ 獲利稀釋,25.63,2432.TW,0.26,倚天酷��-創,1.88,2025,-921.62,27.25,8.33,14.91%,929.95,⚪ 中性觀察,7.25%,7.5694444444444455,53.99999999999999,2026-03,1.06
📉 獲利侵蝕,-8.52,3346.TW,-0.67,麗清,0.11,2025,-925.02,23.6000003815,-368.0,N/A,557.02,⚪ 數據不足,N/A,0.0,-26.999999999999996,2026-03,-95.34
