eps,symbol,prev_year,name,expansion,status,eps_yoy,rev_yoy,prev_eps_yoy,prev_rev_yoy,price,est_price,date,om,advice,gm,pe,prev_eps
2.48,7709.TWO,2025,榮田,-21.830000000000002,🌑 雙重衰退,-52.99,-31.16,-75.62,-37.61,116.0,70.05,2025-12,N/A,❌ 暫避觀望,N/A,24.839400428265524,0.91
-0.96,3322.TWO,2025,建舜電,-21.96,📉 獲利侵蝕,-15.66,6.3,-2.74,10.72,15.0500001907,-39.300000000000004,2025-12,-5.35%,⚪ 數據不足,12.86%,0.0,-0.75
4.31,2049.TW,2025,上銀,-22.09,🌑 雙重衰退,-22.62,-0.53,-35.13,-1.42,326.0,156.45,2025-12,4.85%,❌ 暫避觀望,27.05%,31.255992329817833,3.01
32.84,3406.TW,2025,玉晶光,-22.14,📉 獲利侵蝕,-14.37,7.77,-27.07,0.68,677.0,1092.9,2025-12,20.51%,⚪ 中性觀察,34.25%,9.291792478726325,22.41
-7.24,6499.TWO,2025,益安,-22.160000000000004,⚠️ 獲利稀釋,21.08,43.24,10.97,41.35,75.0999984741,-281.84999999999997,2025-12,N/A,⚪ 數據不足,N/A,0.0,-5.76
1.44,6908.TW,2025,宏碁遊戲-創,-22.48,⚠️ 獲利稀釋,5.88,28.36,41.89,28.6,39.4000015259,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,1.05
15.29,6488.TWO,2025,環球晶,-22.5,🌑 雙重衰退,-25.74,-3.24,-45.48,-0.4,775.0,533.6999999999999,2025-12,N/A,❌ 暫避觀望,N/A,21.781899943788645,10.68
2.35,6844.TWO,2025,諾貝兒,-22.5,📉 獲利侵蝕,-21.14,1.36,-32.39,1.48,64.8000030518,93.0,2025-12,N/A,⚪ 中性觀察,N/A,10.451613395451613,1.44
5.42,7712.TWO,2025,博盛半導體,-22.55,🌑 雙重衰退,-28.68,-6.13,-47.73,-6.32,140.5,184.20000000000002,2025-12,N/A,⚪ 中性觀察,N/A,11.441368078175895,3.57
8.29,6862.TW,2025,三集瑞-KY,-22.57,📉 獲利侵蝕,-19.59,2.98,-29.18,7.33,194.5,310.5,2025-12,N/A,⚪ 中性觀察,N/A,9.396135265700483,6.02
2.18,8240.TWO,2025,華宏,-22.57,🌑 雙重衰退,-27.57,-5.0,-45.77,-1.21,55.5999984741,82.35000000000001,2025-12,N/A,⚪ 中性觀察,N/A,10.127504275792349,1.54
3.92,6655.TW,2025,科定,-22.58,📉 獲利侵蝕,-18.72,3.86,-33.88,1.29,120.5,133.5,2025-12,N/A,⚪ 中性觀察,N/A,13.539325842696629,2.48
-2.15,2258.TW,2025,鴻華先進-創,-22.64,🌑 雙重衰退,-73.98,-51.34,-74.32,-48.42,30.0499992371,-66.3,2025-12,-262.93%,⚪ 數據不足,19.82%,0.0,-1.29
2.0,6205.TW,2025,詮欣,-22.64,🌑 雙重衰退,-25.66,-3.02,-32.58,-0.59,75.1999969482,76.35,2025-12,N/A,⚪ 中性觀察,N/A,14.774066198074657,1.51
6.9,6922.TWO,2025,宸曜,-22.66,📉 獲利侵蝕,-8.99,13.67,-0.69,24.0,189.0,274.95000000000005,2025-12,N/A,⚪ 中性觀察,N/A,10.310965630114564,5.79
3.71,1341.TW,2025,富林-KY,-22.7,🌑 雙重衰退,-30.65,-7.95,-36.61,-5.97,61.5999984741,132.14999999999998,2025-12,12.74%,⚪ 中性觀察,23.43%,6.992054310340523,2.32
2.97,2455.TW,2025,全新,-22.75,📉 獲利侵蝕,-18.46,4.29,-34.36,-3.9,355.5,101.85,2025-12,21.78%,❌ 暫避觀望,37.27%,52.35640648011782,1.92
2.51,5222.TW,2025,全訊,-22.799999999999997,🌑 雙重衰退,-49.48,-26.68,-50.93,-28.87,113.0,99.45,2025-12,N/A,❌ 暫避觀望,N/A,17.043740573152338,1.89
4.2,6776.TW,2025,展�眥篕�,-22.869999999999997,📉 獲利侵蝕,-8.03,14.84,2.91,17.25,59.7999992371,156.0,2025-12,N/A,⚪ 中性觀察,N/A,5.7499999266442305,3.18
32.29,6944.TW,2025,兆聯實業,-22.950000000000003,⚠️ 獲利稀釋,41.25,64.2,39.26,60.19,908.0,1107.15,2025-12,N/A,⚪ 中性觀察,N/A,12.301856117057309,22.26
-1.25,4909.TWO,2025,新復興,-23.010000000000005,🌑 雙重衰退,-112.33,-89.32,-117.3,-89.05,48.4000015259,-71.25,2025-12,-63.96%,⚪ 數據不足,-26.90%,0.0,-1.46
1.38,2324.TW,2025,仁寶,-23.129999999999995,🌑 雙重衰退,-39.91,-16.78,-42.93,-16.8,37.0999984741,53.25,2025-12,1.38%,⚪ 中性觀察,5.82%,10.450703795521127,1.06
4.6,1294.TWO,2025,漢田生技,-23.349999999999998,📉 獲利侵蝕,-19.33,4.02,-27.88,-5.13,78.1999969482,172.35,2025-12,21.70%,⚪ 中性觀察,37.68%,6.805917924125326,3.37
2.37,6671.TW,2025,三能-KY,-23.369999999999997,🌑 雙重衰退,-25.47,-2.1,-24.66,-0.04,26.0,78.6,2025-12,N/A,⚪ 中性觀察,N/A,4.961832061068703,1.65
3.73,2375.TW,2025,凱美,-23.369999999999997,📉 獲利侵蝕,-18.02,5.35,-20.4,5.21,158.5,137.10000000000002,2025-12,7.43%,❌ 暫避觀望,19.39%,17.34135667396061,2.77
-3.68,2939.TW,2025,永邑-KY,-23.5,🌑 雙重衰退,-24.32,-0.82,-25.49,17.04,20.5499992371,-149.25000000000003,2025-12,-46.94%,⚪ 數據不足,8.14%,0.0,-3.2
11.11,7786.TW,2025,東方風能,-23.520000000000003,⚠️ 獲利稀釋,29.9,53.42,49.5,57.65,120.5,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,9.06
5.48,3265.TWO,2025,台星科,-23.59,📉 獲利侵蝕,-12.04,11.55,-20.3,10.78,171.5,194.25,2025-12,19.26%,⚪ 中性觀察,25.97%,13.243243243243244,3.73
-0.43,4113.TWO,2025,聯上,-23.590000000000003,🌑 雙重衰退,-112.91,-89.32,-105.26,-87.01,16.5,-7.800000000000001,2025-12,-47.25%,⚪ 數據不足,37.85%,0.0,-0.16
6.85,2348.TW,2025,海悅,-23.640000000000004,🌑 雙重衰退,-51.27,-27.63,-70.84,-24.42,78.0999984741,241.05,2025-12,22.47%,⚪ 中性觀察,34.04%,4.859987459495955,3.61
1.22,3093.TWO,2025,港建*,-23.669999999999998,⚠️ 獲利稀釋,15.09,38.76,100.0,87.79,60.5999984741,50.099999999999994,2025-12,11.18%,❌ 暫避觀望,40.97%,18.143712117994014,1.04
2.85,1307.TW,2025,三芳,-23.72,📉 獲利侵蝕,-23.39,0.33,-27.17,0.47,35.0,103.49999999999999,2025-12,13.66%,⚪ 中性觀察,31.96%,5.072463768115942,2.01
0.57,3071.TWO,2025,協禧,-23.81,🌑 雙重衰退,-29.63,-5.82,10.42,-8.68,32.6500015259,24.0,2025-12,7.94%,❌ 暫避觀望,30.11%,20.4062509536875,0.53
2.19,8032.TWO,2025,光菱,-23.91,⚠️ 獲利稀釋,1.86,25.77,-11.59,20.85,43.8499984741,68.85,2025-12,N/A,⚪ 中性觀察,N/A,9.553376573877996,1.45
-2.68,4737.TW,2025,華廣,-23.93,🌑 雙重衰退,-28.85,-4.92,16.13,-1.39,54.7999992371,-69.75,2025-12,-24.14%,⚪ 數據不足,39.56%,0.0,-1.31
3.08,6277.TW,2025,宏正,-24.110000000000003,🌑 雙重衰退,-25.6,-1.49,-15.81,-2.96,73.1999969482,115.80000000000001,2025-12,N/A,⚪ 中性觀察,N/A,9.48186488966321,2.29
2.32,6482.TWO,2025,弘煜科,-24.21,🌑 雙重衰退,-34.28,-10.07,-21.29,0.15,30.5499992371,90.75000000000001,2025-12,N/A,⚪ 中性觀察,N/A,5.04958665076033,1.59
12.75,6640.TWO,2025,均華,-24.229999999999997,📉 獲利侵蝕,-14.04,10.19,0.87,26.61,1035.0,433.79999999999995,2025-12,N/A,❌ 暫避觀望,N/A,35.78838174273859,9.4
1.01,2101.TW,2025,南港,-24.230000000000004,🔄 轉虧為盈,-68.84,-44.61,-111.11,-49.07,32.75,1.0499999999999998,2025-12,4.39%,❌ 暫避觀望,20.96%,467.8571428571429,-0.37
4.6,2393.TW,2025,億光,-24.36,🌑 雙重衰退,-30.72,-6.36,-29.98,-6.27,68.5,169.64999999999998,2025-12,9.23%,⚪ 中性觀察,30.24%,6.056587091069851,3.34
2.87,6962.TW,2025,奕力-KY,-24.36,🌑 雙重衰退,-39.39,-15.03,-35.9,-16.15,34.2000007629,141.45000000000002,2025-12,N/A,⚪ 中性觀察,N/A,3.6267233046553544,2.6
1.65,1609.TW,2025,大亞,-24.54,📉 獲利侵蝕,-21.15,3.39,-11.48,3.44,36.6500015259,65.4,2025-12,8.70%,⚪ 中性觀察,13.61%,8.405963652729358,1.62
4.38,6245.TWO,2025,立端,-24.549999999999997,🌑 雙重衰退,-28.08,-3.53,-32.55,-3.19,85.0,152.25,2025-12,N/A,⚪ 中性觀察,N/A,8.374384236453201,2.89
1.88,2432.TW,2025,倚天酷��-創,-24.57,⚠️ 獲利稀釋,1.06,25.63,-15.52,23.4,27.9500007629,53.7,2025-12,7.25%,⚪ 中性觀察,14.91%,7.807262782932961,0.96
4.34,6913.TWO,2025,鴻呈,-24.58,📉 獲利侵蝕,-2.92,21.66,32.81,29.26,125.0,160.79999999999998,2025-12,N/A,⚪ 中性觀察,N/A,11.660447761194032,3.41
7.54,6227.TWO,2025,茂綸,-24.800000000000004,⚠️ 獲利稀釋,17.08,41.88,12.47,49.53,124.5,233.55,2025-12,N/A,⚪ 中性觀察,N/A,7.996146435452793,4.69
19.45,2382.TW,2025,廣達,-24.99,⚠️ 獲利稀釋,25.55,50.54,20.44,49.49,380.5,714.6,2025-12,3.76%,⚪ 中性觀察,6.33%,7.9869857262804365,13.7
1.16,6151.TWO,2025,晉倫,-25.04,📉 獲利侵蝕,-21.62,3.42,-10.17,2.96,39.4000015259,49.05,2025-12,N/A,⚪ 中性觀察,N/A,12.048930130244651,1.06
0.91,1597.TW,2025,直得,-25.05,📉 獲利侵蝕,-15.24,9.81,-36.36,2.59,147.5,26.1,2025-12,9.16%,❌ 暫避觀望,38.83%,84.77011494252874,0.5
2.42,1504.TW,2025,東元,-25.14,📉 獲利侵蝕,-18.15,6.99,-17.76,4.91,69.5,92.55000000000001,2025-12,6.47%,⚪ 中性觀察,23.29%,11.26418152350081,1.98
6.46,6143.TWO,2025,振曜,-25.31,📉 獲利侵蝕,-10.28,15.03,-24.7,15.7,89.8000030518,194.55,2025-12,N/A,⚪ 中性觀察,N/A,6.9236702430069395,3.72
6.5,2535.TW,2025,達欣工,-25.45,⚠️ 獲利稀釋,24.8,50.25,25.0,47.68,89.6999969482,217.79999999999998,2025-12,8.34%,⚪ 中性觀察,12.33%,6.17768574023416,4.37
3.99,2250.TW,2025,IKKA-KY,-25.5,🌑 雙重衰退,-33.62,-8.12,-40.86,-5.59,60.5,158.39999999999998,2025-12,2.64%,⚪ 中性觀察,16.71%,5.729166666666667,3.19
2.65,1723.TW,2025,中碳,-25.520000000000003,🌑 雙重衰退,-48.92,-23.4,-48.53,-22.96,83.9000015259,110.1,2025-12,7.03%,⚪ 中性觀察,17.58%,11.430517919059945,2.14
9.07,8996.TW,2025,高力,-25.940000000000005,⚠️ 獲利稀釋,38.43,64.37,1.46,42.57,1220.0,284.1,2025-12,N/A,❌ 暫避觀望,N/A,64.41393875395987,5.62
18.24,3592.TW,2025,瑞鼎,-25.96,🌑 雙重衰退,-34.08,-8.12,-36.42,-8.48,256.5,719.0999999999999,2025-12,5.17%,⚪ 中性觀察,29.04%,5.350438047559449,14.09
10.2,4770.TW,2025,上品,-26.12,🌑 雙重衰退,-52.93,-26.81,-48.81,-24.07,216.0,398.25000000000006,2025-12,14.44%,⚪ 中性觀察,28.63%,8.135593220338981,8.4
3.32,4549.TWO,2025,桓達,-26.18,🏰 高護城河,-29.66,-3.48,-27.89,-0.17,107.5,124.95,2025-12,13.53%,⚪ 中性觀察,54.86%,12.90516206482593,2.43
0.28,3024.TW,2025,憶聲,-26.189999999999998,🌑 雙重衰退,-57.58,-31.39,65.0,25.83,12.25,16.5,2025-12,-2.71%,⚪ 中性觀察,24.73%,11.136363636363635,0.33
2.39,8183.TWO,2025,精星,-26.259999999999998,🌑 雙重衰退,-26.77,-0.51,-46.02,6.74,30.7999992371,51.75,2025-12,N/A,⚪ 中性觀察,N/A,8.927536010753622,0.96
1.33,1227.TW,2025,佳格,-26.36,🌑 雙重衰退,-30.16,-3.8,-32.61,-2.17,28.3500003815,47.7,2025-12,4.10%,⚪ 中性觀察,23.19%,8.915094459591193,0.94
1.86,3015.TW,2025,全漢,-26.47,📉 獲利侵蝕,-13.89,12.58,-21.39,17.03,59.7000007629,60.6,2025-12,-0.45%,⚪ 中性觀察,17.44%,14.77722791160891,1.58
9.93,5292.TW,2025,華懋,-26.58,⚠️ 獲利稀釋,0.71,27.29,2.53,37.75,202.5,361.5,2025-12,N/A,⚪ 中性觀察,N/A,8.402489626556017,6.88
15.5,3693.TWO,2025,營邦,-26.729999999999997,🌑 雙重衰退,-38.69,-11.96,-36.05,-5.96,498.5,689.6999999999999,2025-12,0.48%,⚪ 中性觀察,29.12%,10.841670291431058,13.32
1.94,3580.TWO,2025,友威科,-26.800000000000004,🏰 高護城河,-61.35,-34.55,-66.67,-37.28,103.0,70.8,2025-12,13.96%,❌ 暫避觀望,63.82%,21.822033898305087,1.46
6.32,6651.TWO,2025,全宇昕,-26.86,📉 獲利侵蝕,-22.95,3.91,-27.55,9.61,128.0,227.1,2025-12,N/A,⚪ 中性觀察,N/A,8.45442536327609,4.35
1.53,2427.TW,2025,三商電,-26.96,⚠️ 獲利稀釋,6.99,33.95,8.91,18.73,22.2999992371,60.300000000000004,2025-12,3.22%,⚪ 中性觀察,16.95%,5.54726349181592,1.11
28.13,3443.TW,2025,創意,-27.08,⚠️ 獲利稀釋,9.24,36.32,0.26,14.3,4025.0,1016.8499999999999,2025-12,10.13%,❌ 暫避觀望,19.04%,59.37453901755422,19.48
10.74,6279.TWO,2025,胡連,-27.14,📉 獲利侵蝕,-15.51,11.63,-32.23,13.16,120.0,360.5999999999999,2025-12,N/A,⚪ 中性觀察,N/A,4.991680532445924,6.27
13.99,1519.TW,2025,華城,-27.19,📉 獲利侵蝕,-6.3,20.89,-8.44,25.2,791.0,463.50000000000006,2025-12,19.22%,❌ 暫避觀望,42.20%,25.59870550161812,8.68
-7.62,3691.TWO,2025,碩禾,-27.29,🌑 雙重衰退,-35.83,-8.54,-436.18,-33.93,163.0,-356.70000000000005,2025-12,-1.93%,⚪ 數據不足,10.51%,0.0,-8.15
1.84,9921.TW,2025,巨大,-27.39,🌑 雙重衰退,-42.86,-15.47,-58.3,-16.86,72.0,97.64999999999999,2025-12,N/A,⚪ 中性觀察,N/A,11.059907834101383,2.31
70.17,3533.TW,2025,嘉澤,-27.490000000000002,🏰 高護城河,-15.21,12.28,-16.1,12.55,2175.0,2474.55,2025-12,29.92%,⚪ 中性觀察,51.54%,13.184215311874887,47.64
6.77,6768.TW,2025,志強-KY,-27.52,📉 獲利侵蝕,-17.06,10.46,-8.3,16.51,94.6999969482,288.90000000000003,2025-12,N/A,⚪ 中性觀察,N/A,4.916926113613706,5.32
2.76,4905.TWO,2025,台聯電,-27.71,📉 獲利侵蝕,-5.15,22.56,-10.55,23.69,74.0999984741,50.4,2025-12,0.20%,❌ 暫避觀望,25.49%,22.053570974434525,1.78
0.31,5291.TWO,2025,邑昇,-27.759999999999998,📉 獲利侵蝕,-17.95,9.81,-24.24,9.23,65.8000030518,8.700000000000001,2025-12,N/A,❌ 暫避觀望,N/A,113.4482811237931,0.24
-1.01,8085.TWO,2025,福華,-27.87,📉 獲利侵蝕,-17.44,10.43,40.0,7.62,12.8000001907,-35.699999999999996,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.39
4.74,2492.TW,2025,華新科,-27.87,📉 獲利侵蝕,-22.96,4.91,-30.82,4.98,407.5,144.9,2025-12,6.37%,❌ 暫避觀望,18.27%,42.184265010351965,2.95
-1.93,6668.TW,2025,中揚光,-27.950000000000003,📉 獲利侵蝕,-3.35,24.6,11.02,17.0,37.1500015259,-61.49999999999999,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.11
3.63,5203.TW,2025,訊連,-27.96,📉 獲利侵蝕,-9.05,18.91,-10.73,16.83,68.0,126.15,2025-12,N/A,⚪ 中性觀察,N/A,8.085612366230677,2.58
1.0,4164.TW,2025,承業醫,-28.09,📉 獲利侵蝕,-5.94,22.15,-18.92,23.64,30.9500007629,29.550000000000004,2025-12,15.00%,❌ 暫避觀望,31.61%,15.71066028573604,0.64
4.58,6887.TW,2025,寶綠特-KY,-28.18,🌑 雙重衰退,-40.21,-12.03,0.0,-2.88,0.0,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,2.54
0.09,9906.TW,2025,欣巴巴,-28.209999999999994,🔄 轉虧為盈,-98.58,-70.37,-155.28,-85.68,46.25,-65.1,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.99
5.39,1436.TW,2025,華友聯,-28.340000000000003,🏰 高護城河,-72.4,-44.06,-67.23,-39.72,47.2999992371,219.74999999999997,2025-12,-23.97%,⚪ 中性觀察,52.84%,3.2286688899044376,6.01
6.7,2233.TW,2025,宇隆,-28.379999999999995,🌑 雙重衰退,-38.87,-10.49,-41.63,-9.39,290.0,255.6,2025-12,10.84%,❌ 暫避觀望,30.63%,17.018779342723004,5.02
4.36,2476.TW,2025,鉅祥,-28.64,📉 獲利侵蝕,-15.98,12.66,-30.26,10.54,0.0,0.0,2025-12,19.39%,⚪ 數據不足,32.99%,0.0,2.72
6.04,4551.TW,2025,智伸科,-28.85,📉 獲利侵蝕,-27.14,1.71,-23.04,1.19,137.5,195.6,2025-12,11.86%,⚪ 中性觀察,23.25%,10.544478527607362,3.64
0.71,2905.TW,2025,三商,-28.85,🌑 雙重衰退,-49.63,-20.78,-66.44,-7.06,14.3999996185,19.499999999999996,2025-12,0.88%,⚪ 中性觀察,15.31%,11.07692278346154,0.53
2.13,7782.TWO,2025,光速火箭,-29.259999999999998,🌑 雙重衰退,-30.88,-1.62,-8.07,2.13,25.1499996185,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,1.48
1.23,4161.TWO,2025,聿新科,-29.520000000000003,🌑 雙重衰退,-32.77,-3.25,-39.02,-5.67,22.8999996185,40.05,2025-12,10.81%,⚪ 中性觀察,30.16%,8.576778883333334,0.78
3.01,4721.TWO,2025,美琪瑪,-29.700000000000003,📉 獲利侵蝕,-10.42,19.28,-20.75,25.22,93.5,111.14999999999999,2025-12,18.00%,⚪ 中性觀察,25.58%,12.61808367071525,2.1
2.17,2748.TW,2025,雲品,-29.91,🌑 雙重衰退,-30.67,-0.76,-42.78,-0.81,39.5999984741,76.20000000000002,2025-12,16.89%,⚪ 中性觀察,37.08%,7.795275290177163,1.11
6.32,8255.TWO,2025,朋程,-30.02,📉 獲利侵蝕,-23.11,6.91,-28.62,10.7,162.5,239.70000000000002,2025-12,N/A,⚪ 中性觀察,N/A,10.168961201501878,4.64
0.72,5471.TW,2025,松翰,-30.200000000000003,🌑 雙重衰退,-32.71,-2.51,-41.86,-1.99,48.4500007629,25.65,2025-12,N/A,❌ 暫避觀望,N/A,28.333333779473683,0.5
5.2,6412.TW,2025,群電,-30.32,🌑 雙重衰退,-37.65,-7.33,-34.89,-2.55,87.0,186.15,2025-12,N/A,⚪ 中性觀察,N/A,7.01047542304593,4.03
1.3,8011.TW,2025,台通,-30.38,🌑 雙重衰退,-46.94,-16.56,26.58,-22.22,17.8500003815,52.8,2025-12,N/A,⚪ 中性觀察,N/A,5.07102283565341,1.0
0.73,4401.TWO,2025,東隆興,-30.45,🌑 雙重衰退,-31.13,-0.68,-33.33,0.86,13.8500003815,23.7,2025-12,1.90%,⚪ 中性觀察,8.57%,8.765823026265823,0.48
0.89,6136.TW,2025,富爾特,-30.939999999999998,📉 獲利侵蝕,-1.11,29.83,15.85,26.89,25.2999992371,29.7,2025-12,N/A,⚪ 中性觀察,N/A,12.777777392474748,0.95
4.36,2493.TW,2025,揚博,-30.96,📉 獲利侵蝕,-27.93,3.03,-32.04,1.62,180.5,165.75,2025-12,18.00%,❌ 暫避觀望,29.23%,16.334841628959275,3.16
2.6,6642.TWO,2025,富致,-30.98,📉 獲利侵蝕,-27.37,3.61,-34.8,6.19,84.4000015259,94.64999999999999,2025-12,N/A,⚪ 中性觀察,N/A,13.37559453659271,1.78
10.15,2548.TW,2025,華固,-31.0,⚠️ 獲利稀釋,121.88,152.88,-63.6,-32.14,105.5,184.20000000000002,2025-12,24.04%,⚪ 中性觀察,28.22%,8.591205211726384,1.82
1.61,9918.TW,2025,欣天然,-31.14,📉 獲利侵蝕,-28.18,2.96,-28.09,5.03,42.9500007629,64.05,2025-12,N/A,⚪ 中性觀察,N/A,10.058548188032788,1.3
8.37,2881.TW,2025,富邦金,-31.299999999999997,📉 獲利侵蝕,-21.56,9.74,-26.79,-2.69,122.5,316.35,2025-12,22.46%,⚪ 中性觀察,42.21%,5.808440018966335,6.23
0.75,6163.TWO,2025,華電網,-31.369999999999997,🔄 轉虧為盈,-20.43,10.94,-14.29,9.55,49.9000015259,5.3999999999999995,2025-12,N/A,❌ 暫避觀望,N/A,138.61111534972224,-0.17
-1.77,2208.TW,2025,台船,-31.460000000000004,⚠️ 獲利稀釋,18.81,50.27,-95.96,59.58,17.8500003815,-95.1,2025-12,7.19%,⚪ 數據不足,11.98%,0.0,-1.94
1.36,6148.TWO,2025,驊宏資,-31.479999999999997,📉 獲利侵蝕,-11.69,19.79,-40.0,9.72,34.5,40.5,2025-12,N/A,⚪ 中性觀察,N/A,12.777777777777777,0.72
5.48,3090.TW,2025,日電貿,-31.56,📉 獲利侵蝕,-2.02,29.54,17.53,32.55,212.0,203.85000000000002,2025-12,10.80%,❌ 暫避觀望,17.93%,15.599705665930829,4.21
2.44,2374.TW,2025,佳能,-31.68,⚠️ 獲利稀釋,28.57,60.25,0.0,45.79,71.5999984741,74.55,2025-12,8.17%,⚪ 中性觀察,21.67%,14.406438324768613,1.52
4.01,6469.TWO,2025,大樹,-31.72,📉 獲利侵蝕,-22.33,9.39,-21.61,10.06,74.8000030518,159.9,2025-12,N/A,⚪ 中性觀察,N/A,7.016885839756098,3.02
6.8,2377.TW,2025,微星,-31.759999999999998,📉 獲利侵蝕,-15.42,16.34,-34.98,17.9,132.0,236.99999999999997,2025-12,2.63%,⚪ 中性觀察,11.11%,8.354430379746836,4.87
5.89,8091.TWO,2025,翔名,-31.96,📉 獲利侵蝕,-25.14,6.82,-28.13,4.35,235.0,194.84999999999997,2025-12,N/A,❌ 暫避觀望,N/A,18.09083910700539,3.96
0.73,6418.TWO,2025,詠昇,-32.11,🌑 雙重衰退,-33.64,-1.53,-1.37,-3.81,31.0499992371,30.749999999999996,2025-12,N/A,❌ 暫避觀望,N/A,15.146341091268294,0.72
5.64,6585.TW,2025,鼎基,-32.29,🌑 雙重衰退,-45.5,-13.21,-52.91,-14.46,126.0,221.24999999999997,2025-12,N/A,⚪ 中性觀察,N/A,8.542372881355933,3.81
31.68,2603.TW,2025,長榮,-32.59,🌑 雙重衰退,-50.82,-18.23,-45.0,-15.64,223.0,1346.4,2025-12,9.72%,⚪ 中性觀察,17.92%,2.484402852049911,27.74
1.63,6548.TWO,2025,長科*,-32.620000000000005,📉 獲利侵蝕,-20.6,12.02,-24.31,12.56,81.8000030518,56.400000000000006,2025-12,N/A,❌ 暫避觀望,N/A,21.755319960585105,1.12
1.06,3567.TWO,2025,逸昌,-32.68,🌑 雙重衰退,-43.32,-10.64,-52.41,-13.96,26.8999996185,35.699999999999996,2025-12,18.49%,⚪ 中性觀察,34.78%,11.302520848109245,0.69
0.58,7777.TWO,2025,能率亞洲,-32.800000000000004,📉 獲利侵蝕,-16.92,15.88,-31.37,6.8,38.2000007629,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,0.35
-0.39,1909.TW,2025,榮成,-32.82,🌑 雙重衰退,-39.29,-6.47,-440.0,-6.88,9.8000001907,-21.900000000000002,2025-12,2.54%,⚪ 數據不足,12.46%,0.0,-0.54
0.78,1470.TW,2025,大統新創,-32.96,📉 獲利侵蝕,-30.97,1.99,-58.44,3.3,22.6000003815,21.000000000000004,2025-12,18.03%,❌ 暫避觀望,30.30%,16.142857415357142,0.32
5.53,4420.TWO,2025,光明,-33.22,📉 獲利侵蝕,-10.52,22.7,-2.24,27.84,38.0,311.40000000000003,2025-12,-0.60%,⚪ 中性觀察,4.67%,1.8304431599229285,5.23
0.61,2897.TW,2025,王道銀行,-33.39,🏰 高護城河,-35.48,-2.09,-24.64,-6.53,10.3999996185,24.750000000000004,2025-12,32.72%,⚪ 中性觀察,91.47%,6.303030071818182,0.53
1.1,3038.TW,2025,全台,-33.5,🌑 雙重衰退,-50.0,-16.5,-56.0,-15.48,22.8500003815,40.800000000000004,2025-12,0.16%,⚪ 中性觀察,20.87%,8.400735434375,0.82
1.5,2105.TW,2025,正新,-33.59,🌑 雙重衰退,-39.27,-5.68,-42.25,-4.96,34.5499992371,58.650000000000006,2025-12,6.75%,⚪ 中性觀察,22.84%,8.836316940434783,1.23
4.23,5258.TW,2025,虹堡,-33.63,📉 獲利侵蝕,-33.17,0.46,-65.71,-2.59,48.8499984741,95.55000000000001,2025-12,N/A,⚪ 中性觀察,N/A,7.668759572072212,1.56
9.65,4961.TW,2025,天鈺,-33.66,🌑 雙重衰退,-39.94,-6.28,-34.04,-0.32,163.5,403.04999999999995,2025-12,N/A,⚪ 中性觀察,N/A,6.084852995906216,8.08
1.96,4994.TW,2025,傳奇,-33.82,🌑 雙重衰退,-59.0,-25.18,-53.91,-27.43,85.4000015259,85.65,2025-12,N/A,⚪ 中性觀察,N/A,14.956217430105077,1.71
3.16,3305.TW,2025,昇貿,-33.95,📉 獲利侵蝕,-4.59,29.36,-8.59,30.27,136.5,124.95,2025-12,3.80%,❌ 暫避觀望,13.39%,16.386554621848738,2.57
3.14,1785.TWO,2025,光洋科,-34.27,📉 獲利侵蝕,-1.88,32.39,-40.28,30.97,132.5,76.64999999999999,2025-12,11.95%,❌ 暫避觀望,16.83%,25.929549902152644,1.27
0.98,5906.TW,2025,台南-KY,-34.28,🌑 雙重衰退,-41.32,-7.04,-39.53,-10.26,46.0,46.349999999999994,2025-12,N/A,⚪ 中性觀察,N/A,14.88673139158576,0.78
2.19,6716.TWO,2025,應廣,-34.349999999999994,🌑 雙重衰退,-49.65,-15.3,-69.69,-16.58,88.0,60.6,2025-12,N/A,❌ 暫避觀望,N/A,21.782178217821784,1.19
0.71,6126.TWO,2025,信音,-34.489999999999995,📉 獲利侵蝕,-27.08,7.41,-7.04,5.58,38.5999984741,31.050000000000004,2025-12,N/A,❌ 暫避觀望,N/A,18.64734225801932,0.66
1.38,5353.TWO,2025,台林,-34.51,🌑 雙重衰退,-36.28,-1.77,-42.53,-5.73,33.0999984741,51.150000000000006,2025-12,N/A,⚪ 中性觀察,N/A,9.706744420557184,1.0
0.74,6155.TW,2025,鈞寶,-34.58,📉 獲利侵蝕,-23.71,10.87,-52.87,11.9,76.5,19.799999999999997,2025-12,N/A,❌ 暫避觀望,N/A,57.95454545454546,0.41
0.5,6834.TW,2025,天二科技,-34.739999999999995,📉 獲利侵蝕,-21.88,12.86,-58.62,17.47,70.0,13.200000000000001,2025-12,N/A,❌ 暫避觀望,N/A,79.54545454545453,0.24
9.43,3680.TWO,2025,家登,-34.77,📉 獲利侵蝕,-22.51,12.26,-55.93,0.17,495.5,277.04999999999995,2025-12,17.47%,❌ 暫避觀望,43.28%,26.82728749323227,4.2
