expansion,symbol,prev_eps,prev_year,eps,gm,price,name,rev_yoy,status,advice,est_price,prev_eps_yoy,pe,om,prev_rev_yoy,eps_yoy,date
-57.36999999999999,4561.TWO,0.36,2025,0.66,19.95%,48.7999992371,健椿,-22.51,🌑 雙重衰退,❌ 暫避觀望,19.950000000000003,-87.84,36.69172874969925,4.03%,-25.07,-79.88,2025-12
-57.59,8927.TWO,0.12,2025,0.35,N/A,18.2999992371,北基,-14.5,🌑 雙重衰退,❌ 暫避觀望,8.700000000000001,-91.61,31.551722822586203,N/A,-27.61,-72.09,2025-12
-58.02000000000001,8089.TWO,-1.85,2025,-3.09,N/A,19.8500003815,康全電訊,-79.25,🌑 雙重衰退,⚪ 數據不足,-98.85,-124.6,0.0,N/A,-78.07,-137.27,2025-12
-58.05,2616.TW,-4.41,2025,-6.25,7.55%,13.3000001907,山隆,-24.55,🌑 雙重衰退,⚪ 數據不足,-227.10000000000002,-155.56,0.0,-10.37%,-30.68,-82.6,2025-12
-58.150000000000006,8068.TWO,1.25,2025,1.23,N/A,19.7999992371,全達,11.63,📉 獲利侵蝕,⚪ 中性觀察,56.85,-37.5,5.224274205039578,N/A,2.91,-46.52,2025-12
-58.410000000000004,2235.TWO,0.61,2025,0.95,16.15%,30.5,謚源,-6.01,🌑 雙重衰退,⚪ 中性觀察,32.1,-70.24,14.25233644859813,1.41%,-2.97,-64.42,2025-12
-58.709999999999994,5907.TW,-3.04,2025,-4.55,N/A,5.0199999809,大洋-KY,-14.95,🌑 雙重衰退,⚪ 數據不足,-157.95,-82.04,0.0,N/A,-14.73,-73.66,2025-12
-58.730000000000004,3224.TWO,-1.05,2025,-1.53,15.11%,39.6500015259,三顧,7.24,📉 獲利侵蝕,⚪ 數據不足,-54.0,-52.17,0.0,-12.99%,6.79,-51.49,2025-12
-58.78,9945.TW,2.68,2025,3.93,N/A,23.25,潤泰新,23.56,📉 獲利侵蝕,⚪ 中性觀察,143.55,-49.41,2.4294670846394983,N/A,9.27,-35.22,2025-12
-58.910000000000004,8932.TWO,2.9,2025,1.85,N/A,100.0,智通*,51.84,📉 獲利侵蝕,⚪ 中性觀察,112.65,160.91,13.315579227696404,N/A,63.13,-7.07,2025-12
-58.94,2739.TW,1.01,2025,2.36,44.04%,34.7000007629,寒舍,2.72,📉 獲利侵蝕,⚪ 中性觀察,75.75,-78.46,6.871287279782178,12.46%,1.51,-56.22,2025-12
-59.14,6725.TWO,8.09,2025,12.98,N/A,340.5,矽科宏晟,21.02,📉 獲利侵蝕,⚪ 數據不足,0.0,-22.06,0.0,N/A,20.53,-38.12,2025-12
-59.17,6863.TW,2.95,2025,3.0,N/A,113.0,永道-KY,-14.3,🌑 雙重衰退,⚪ 中性觀察,158.39999999999998,-62.28,10.700757575757578,N/A,-10.3,-73.47,2025-12
-59.239999999999995,7788.TW,2.18,2025,3.63,N/A,0.0,松川精密,7.87,📉 獲利侵蝕,⚪ 數據不足,0.0,-56.66,0.0,N/A,8.42,-51.37,2025-12
-59.489999999999995,3006.TW,-2.81,2025,0.87,32.33%,241.0,晶豪科,8.08,🔄 轉虧為盈,⚪ 數據不足,-76.05000000000001,-300.0,0.0,20.25%,-5.44,-51.41,2025-12
-59.49,2201.TW,0.77,2025,0.93,30.14%,26.4500007629,裕隆,-15.65,🌑 雙重衰退,⚪ 中性觀察,39.75000000000001,-76.11,9.981132363358489,7.44%,-17.2,-75.14,2025-12
-59.69,3531.TWO,-0.47,2025,0.3,22.74%,23.1499996185,先益,-18.09,🔄 轉虧為盈,⚪ 數據不足,-9.6,-204.44,0.0,4.80%,-15.43,-77.78,2025-12
-60.14,8442.TW,3.46,2025,4.18,N/A,39.7999992371,威宏-KY,-2.85,🌑 雙重衰退,⚪ 中性觀察,187.95,-60.02,3.176376635043895,N/A,-6.65,-62.99,2025-12
-60.19,7770.TWO,1.53,2025,3.0,N/A,45.9500007629,君曜,12.79,📉 獲利侵蝕,⚪ 數據不足,0.0,-58.08,0.0,N/A,17.51,-47.4,2025-12
-61.39,3141.TWO,0.05,2025,0.54,38.56%,79.6999969482,晶宏,7.08,📉 獲利侵蝕,❌ 暫避觀望,9.3,-94.05,128.5483821745161,-3.65%,9.9,-54.31,2025-12
-62.71,4306.TW,0.25,2025,0.26,15.11%,13.8000001907,炎洲,-16.46,🌑 雙重衰退,❌ 暫避觀望,11.25,-79.34,18.40000025426667,5.94%,-23.85,-79.17,2025-12
-63.019999999999996,3313.TWO,-0.31,2025,-0.35,-74.40%,11.1499996185,斐成,-69.02,🌑 雙重衰退,⚪ 數據不足,-14.849999999999998,-122.4,0.0,-413.94%,-78.14,-132.04,2025-12
-63.47,1721.TW,-1.12,2025,-1.84,-19.76%,30.1499996185,三晃,-22.39,🌑 雙重衰退,⚪ 數據不足,-61.349999999999994,-45.45,0.0,-36.39%,-23.51,-85.86,2025-12
-63.49,8111.TWO,0.05,2025,0.38,N/A,67.5999984741,立��,5.25,📉 獲利侵蝕,❌ 暫避觀望,4.6499999999999995,-88.1,218.06451120677426,N/A,7.39,-58.24,2025-12
-63.89,2438.TW,-2.11,2025,-2.38,51.08%,25.2999992371,翔耀,15.52,🏰 高護城河,⚪ 數據不足,-79.20000000000002,-125.84,0.0,-5.91%,26.64,-48.37,2025-12
-64.05000000000001,6895.TWO,2.61,2025,3.61,N/A,150.5,宏碩系統,105.62,⚠️ 獲利稀釋,❌ 暫避觀望,114.3,99.24,19.750656167979002,N/A,121.07,41.57,2025-12
-64.07,8433.TWO,0.71,2025,3.17,N/A,52.2999992371,弘帆,-3.48,🌑 雙重衰退,⚪ 中性觀察,63.75,-89.32,12.305882173435295,N/A,-7.78,-67.55,2025-12
-64.14,3288.TWO,-0.56,2025,-0.64,71.52%,14.9499998093,點晶,-10.15,🏰 高護城河,⚪ 數據不足,-31.200000000000003,43.62,0.0,6.07%,-7.45,-74.29,2025-12
-64.48,5426.TWO,0.39,2025,0.52,N/A,18.3999996185,振發,17.01,📉 獲利侵蝕,⚪ 中性觀察,23.849999999999998,-40.91,11.572326804088052,N/A,30.86,-47.47,2025-12
-64.75,6643.TWO,-0.69,2025,1.69,N/A,598.0,M31,20.34,🔄 轉虧為盈,❌ 暫避觀望,14.399999999999999,-116.01,622.9166666666667,N/A,7.33,-44.41,2025-12
-65.2,3231.TW,6.43,2025,9.04,5.62%,145.0,緯創,108.39,⚠️ 獲利稀釋,⚪ 中性觀察,320.7,44.39,6.782039289055192,3.53%,94.87,43.19,2025-12
-65.57999999999993,8271.TW,6.7,2025,14.54,N/A,232.5,宇瞻,1985.02,⚠️ 獲利稀釋,⚪ 中性觀察,396.44999999999993,209.22,8.796821793416573,N/A,41.93,1919.44,2026-03
-65.97,1323.TW,0.06,2025,0.26,15.09%,20.2000007629,永裕,-23.91,🌑 雙重衰退,❌ 暫避觀望,5.55,-97.63,54.59459665648649,1.25%,-28.19,-89.88,2025-12
-66.10000000000001,2611.TW,0.39,2025,0.52,37.12%,12.9499998093,志信,-2.19,🌑 雙重衰退,❌ 暫避觀望,0.7500000000000007,-78.8,258.99999618599975,5.53%,-1.45,-68.29,2025-12
-66.21000000000001,1310.TW,-0.94,2025,-1.37,-7.37%,7.6999998093,台苯,-24.07,🌑 雙重衰退,⚪ 數據不足,-50.24999999999999,-141.03,0.0,-10.27%,-19.92,-90.28,2025-12
-66.27000000000001,3588.TW,0.37,2025,0.5,31.63%,64.5,通嘉,-7.24,🌑 雙重衰退,❌ 暫避觀望,21.45,-78.11,45.10489510489511,-1.96%,-9.27,-73.51,2025-12
-66.51,5309.TWO,0.04,2025,0.27,N/A,68.5,系統電,9.13,📉 獲利侵蝕,❌ 暫避觀望,8.55,-90.7,120.17543859649122,N/A,7.47,-57.38,2025-12
-66.53,3546.TWO,0.47,2025,1.97,89.44%,81.3000030518,宇峻,2.09,🏰 高護城河,❌ 暫避觀望,57.74999999999999,-86.34,21.116883909558446,20.17%,-4.51,-64.44,2025-12
-66.78999999999999,3419.TW,-1.36,2025,-1.79,12.27%,13.6999998093,譁裕,18.86,📉 獲利侵蝕,⚪ 數據不足,-69.9,-43.16,0.0,-16.22%,27.6,-47.93,2025-12
-66.92,4943.TW,-1.51,2025,-1.88,N/A,8.8299999237,康控-KY,11.46,📉 獲利侵蝕,⚪ 數據不足,-90.6,-93.42,0.0,N/A,6.89,-55.46,2025-12
-66.95,4772.TWO,2.69,2025,4.2,48.92%,302.5,台特化,127.87,⚠️ 獲利稀釋,❌ 暫避觀望,136.2,174.49,33.31497797356828,38.48%,81.35,60.92,2025-12
-67.00999999999999,3323.TWO,-1.58,2025,-1.92,11.17%,38.5,加百裕,-9.18,🌑 雙重衰退,⚪ 數據不足,-79.35,-112.5,0.0,-4.33%,-6.05,-76.19,2025-12
-67.1,8070.TW,1.49,2025,1.02,N/A,50.2999992371,長華*,12.31,📉 獲利侵蝕,⚪ 中性觀察,54.14999999999999,-18.99,13.933517794210529,N/A,11.79,-54.79,2025-12
-67.17,6462.TWO,-12.5,2025,-17.51,N/A,133.0,神盾,11.11,📉 獲利侵蝕,⚪ 數據不足,-585.7500000000001,-126.04,0.0,N/A,16.32,-56.06,2025-12
-67.28,8050.TWO,1.33,2025,1.44,N/A,57.9000015259,廣積,3.42,📉 獲利侵蝕,⚪ 中性觀察,65.4,-57.66,13.279816863738532,N/A,15.23,-63.86,2025-12
-67.46,6224.TW,0.98,2025,0.67,N/A,80.6999969482,聚鼎,-2.5,🌑 雙重衰退,❌ 暫避觀望,43.8,-42.6,27.636985256232876,N/A,0.32,-69.96,2025-12
-67.61000000000001,4741.TWO,-0.01,2025,0.29,33.55%,62.5999984741,泓瀚,-17.82,🔄 轉虧為盈,❌ 暫避觀望,4.199999999999999,-100.71,223.57142312178573,3.21%,-19.51,-85.43,2025-12
-67.7,6134.TWO,0.14,2025,0.12,N/A,33.2999992371,萬旭,22.25,📉 獲利侵蝕,⚪ 數據不足,-1.5,-58.82,0.0,N/A,18.87,-45.45,2025-12
-67.86,2066.TWO,1.33,2025,1.34,19.80%,55.7000007629,世德,-9.64,🌑 雙重衰退,⚪ 中性觀察,79.64999999999999,-77.02,10.489642328229756,-4.97%,-7.86,-77.5,2025-12
-68.06,4119.TW,0.57,2025,0.9,28.02%,41.0,旭富,-11.81,🌑 雙重衰退,❌ 暫避觀望,33.0,-86.03,18.636363636363633,12.04%,-11.91,-79.87,2025-12
-68.21,8227.TWO,1.4,2025,2.06,N/A,224.5,巨有科技,97.77,⚠️ 獲利稀釋,❌ 暫避觀望,56.699999999999996,53.85,59.39153439153439,N/A,93.9,29.56,2025-12
-68.60000000000001,3434.TWO,0.3,2025,0.47,17.99%,29.0,哲固,-5.05,🌑 雙重衰退,❌ 暫避觀望,26.25,-77.78,16.571428571428573,0.82%,-2.33,-73.65,2025-12
-68.69,8054.TWO,-2.42,2025,-3.19,N/A,107.5,安國,30.97,📉 獲利侵蝕,⚪ 數據不足,-115.05,-129.13,0.0,N/A,26.01,-37.72,2025-12
-68.82,6234.TWO,-0.37,2025,0.05,N/A,54.2000007629,高僑,-26.42,🔄 轉虧為盈,⚪ 數據不足,-11.850000000000001,-144.58,0.0,N/A,-31.56,-95.24,2025-12
-68.85,1309.TW,-0.93,2025,-1.07,3.28%,14.8000001907,台達化,-22.22,🌑 雙重衰退,⚪ 數據不足,-43.35,-55.0,0.0,-4.04%,-17.56,-91.07,2025-12
-69.55,8150.TW,-0.01,2025,0.7,N/A,93.9000015259,南茂,5.45,🔄 轉虧為盈,❌ 暫避觀望,6.449999999999999,-100.61,218.37209657186048,N/A,0.67,-64.1,2025-12
-70.36999999999999,6875.TWO,-2.11,2025,-2.97,N/A,36.8499984741,國邑*,-59.86,🌑 雙重衰退,⚪ 數據不足,-113.39999999999999,-35.26,0.0,N/A,-61.06,-130.23,2025-12
-70.5,2014.TW,-1.1,2025,-1.29,-3.67%,18.0,中鴻,-37.56,🌑 雙重衰退,⚪ 數據不足,-49.05,-92.98,0.0,-6.17%,-36.55,-108.06,2025-12
-70.69,6508.TWO,0.27,2025,0.27,N/A,23.3999996185,惠光,-4.08,🌑 雙重衰退,❌ 暫避觀望,16.200000000000003,-73.79,21.666666313425925,N/A,-1.96,-74.77,2025-12
-70.75,4109.TWO,0.2,2025,0.43,24.70%,11.1999998093,加捷生醫,-9.62,🌑 雙重衰退,⚪ 中性觀察,12.9,-91.88,13.023255592209303,-7.54%,-13.54,-80.37,2025-12
-70.81,1473.TW,0.77,2025,0.57,13.69%,20.0499992371,台南,-10.32,🌑 雙重衰退,⚪ 中性觀察,52.5,-69.8,5.7285712106,-4.13%,-5.85,-81.13,2025-12
-71.13000000000001,4174.TWO,-6.21,2025,-15.61,-76.10%,28.6499996185,浩鼎,-6.55,🌑 雙重衰退,⚪ 數據不足,-423.0,10.0,0.0,-2289.99%,-26.19,-77.68,2025-12
-71.16000000000001,3226.TWO,-0.34,2025,0.24,15.90%,41.5,龍鋒,-24.52,🔄 轉虧為盈,❌ 暫避觀望,11.999999999999998,-107.89,51.87500000000001,4.48%,-23.4,-95.68,2025-12
-71.2,3003.TW,0.5,2025,0.99,21.28%,62.9000015259,健和興,-3.28,🌑 雙重衰退,❌ 暫避觀望,28.5,-82.94,33.105263961000006,6.05%,-3.86,-74.48,2025-12
-71.57,5450.TWO,0.04,2025,0.22,N/A,12.5,南良,-8.96,🌑 雙重衰退,❌ 暫避觀望,4.3500000000000005,-94.81,43.103448275862064,N/A,-8.5,-80.53,2025-12
-71.69,2012.TW,0.25,2025,0.2,13.55%,14.5,春雨,-9.36,🌑 雙重衰退,❌ 暫避觀望,10.05,-73.26,21.641791044776117,2.02%,-3.32,-81.05,2025-12
-71.73,8941.TWO,0.48,2025,1.16,N/A,44.2999992371,關中,-5.35,🌑 雙重衰退,⚪ 中性觀察,54.900000000000006,-88.89,12.103824928169399,N/A,-4.94,-77.08,2025-12
-72.0,6244.TWO,0.28,2025,0.14,N/A,29.3500003815,茂迪,-5.05,🌑 雙重衰退,❌ 暫避觀望,11.550000000000002,-46.15,38.11688361233765,N/A,-5.87,-77.05,2025-12
-72.66,3548.TWO,0.73,2025,2.23,10.77%,0.0,兆利,-1.8,🌑 雙重衰退,⚪ 數據不足,0.0,-87.97,0.0,1.84%,8.05,-74.46,2025-12
-72.85,4569.TW,3.23,2025,4.13,15.14%,180.5,六方科-KY,25.19,📉 獲利侵蝕,❌ 暫避觀望,158.55,-51.13,17.076631977294227,0.74%,28.81,-47.66,2025-12
-73.02,6219.TWO,-2.47,2025,-0.76,N/A,11.9499998093,富旺,-41.94,🌑 雙重衰退,⚪ 數據不足,-87.75,-255.35,0.0,N/A,-99.58,-114.96,2025-12
-73.25,4402.TWO,-0.11,2025,-0.13,15.04%,11.75,郡都開發,28.81,📉 獲利侵蝕,⚪ 數據不足,-5.1,63.33,0.0,-80.56%,17.54,-44.44,2025-12
-73.75,6560.TWO,-0.88,2025,-0.16,N/A,39.0999984741,欣普羅,123.75,⚠️ 獲利稀釋,⚪ 數據不足,-31.049999999999997,-41.94,0.0,N/A,137.08,50.0,2025-12
-74.55,2887.TW,1.3,2025,1.91,60.04%,23.2999992371,台新新光金,73.85,🏰 高護城河,⚪ 中性觀察,63.75,-27.12,5.4823527616705885,25.42%,35.48,-0.7,2025-12
-75.53,2434.TW,0.32,2025,0.02,-37.47%,33.2000007629,統懋,-10.18,🌑 雙重衰退,❌ 暫避觀望,8.700000000000001,-58.97,57.241380625689644,-176.58%,-8.66,-85.71,2025-12
-75.73,4543.TWO,-0.09,2025,0.53,25.17%,0.0,萬在,1.33,🔄 轉虧為盈,⚪ 數據不足,0.0,-105.39,0.0,7.11%,-3.85,-74.4,2025-12
-75.92,7743.TWO,0.58,2025,0.57,N/A,19.0,金利食安,6.19,📉 獲利侵蝕,⚪ 中性觀察,19.499999999999996,-48.15,14.615384615384617,N/A,17.91,-69.73,2025-12
-75.97,3325.TWO,-1.08,2025,-1.64,2.22%,11.8500003815,旭品,-8.3,🌑 雙重衰退,⚪ 數據不足,-58.05,-74.19,0.0,-15.74%,-11.73,-84.27,2025-12
-76.53,6620.TWO,3.76,2025,4.85,N/A,72.9000015259,漢達,108.17,⚠️ 獲利稀釋,⚪ 數據不足,0.0,39.62,0.0,N/A,122.44,31.64,2025-12
-76.96000000000001,4763.TW,4.94,2025,6.1,57.83%,41.4000015259,材料*-KY,-15.8,🏰 高護城河,⚪ 中性觀察,530.25,-91.36,1.1711457291626592,50.09%,-6.43,-92.76,2025-12
-77.69,5244.TW,0.64,2025,0.51,N/A,38.9500007629,弘凱,-1.9,🌑 雙重衰退,❌ 暫避觀望,26.999999999999996,-62.57,21.638889312722224,N/A,-2.61,-79.59,2025-12
-77.71000000000001,8038.TWO,0.81,2025,0.92,N/A,40.7000007629,長園科,237.84,⚠️ 獲利稀釋,❌ 暫避觀望,25.05,164.8,24.371257941856282,N/A,372.94,160.13,2025-12
-78.58,8933.TWO,-1.1,2025,-1.39,N/A,4.3000001907,愛地雅,-17.19,🌑 雙重衰退,⚪ 數據不足,-51.45,-266.67,0.0,N/A,0.33,-95.77,2025-12
-78.71000000000001,2327.TW,8.22,2025,11.51,37.30%,701.0,國巨*,9.26,📉 獲利侵蝕,⚪ 中性觀察,765.1500000000001,-73.12,13.742403450303861,24.28%,5.78,-69.45,2025-12
-78.74000000000001,8076.TWO,0.01,2025,0.14,N/A,23.5,伍豐,-11.54,🌑 雙重衰退,❌ 暫避觀望,7.95,-99.59,44.33962264150943,N/A,-17.3,-90.28,2025-12
-78.94,2540.TW,0.68,2025,0.69,20.31%,53.5,愛山林,1.31,📉 獲利侵蝕,❌ 暫避觀望,37.35,-73.93,21.4859437751004,4.98%,25.99,-77.63,2025-12
-79.17,1591.TWO,-2.09,2025,-2.75,-25.13%,0.0,駿吉-KY,-43.59,🌑 雙重衰退,⚪ 數據不足,0.0,-44.76,0.0,-116.55%,-47.7,-122.76,2025-12
-79.33,1449.TW,-0.28,2025,0.12,0.84%,12.1000003815,佳和,-7.88,🔄 轉虧為盈,❌ 暫避觀望,0.5999999999999993,-128.57,302.5000095375003,-27.07%,-18.87,-87.21,2025-12
-79.7,6735.TWO,-0.54,2025,0.33,N/A,110.5,美達科技,-4.81,🔄 轉虧為盈,⚪ 數據不足,-10.649999999999999,-131.03,0.0,N/A,-23.64,-84.51,2025-12
-79.82,8182.TWO,0.04,2025,0.44,N/A,44.0999984741,加高,-2.15,🌑 雙重衰退,❌ 暫避觀望,10.649999999999999,-97.71,62.1126739071831,N/A,-3.51,-81.97,2025-12
-80.18,6451.TW,-0.64,2025,0.26,N/A,602.0,訊芯-KY,45.18,🔄 轉虧為盈,⚪ 數據不足,-46.050000000000004,-672.73,0.0,N/A,56.34,-35.0,2025-12
-80.26,8422.TW,10.47,2025,1.29,N/A,27.2999992371,可寧衛*,-7.53,🌑 雙重衰退,⚪ 中性觀察,355.95,40.9,1.150442445726928,N/A,-2.24,-87.79,2025-12
-80.72,4912.TW,2.73,2025,1.98,22.10%,112.5,聯德控股-KY,10.44,📉 獲利侵蝕,⚪ 中性觀察,113.39999999999999,-45.51,14.880952380952381,9.53%,2.6,-70.28,2025-12
-80.9,4906.TW,-0.45,2025,-0.25,14.16%,44.75,正文,-35.66,🌑 雙重衰退,⚪ 數據不足,-20.55,-140.91,0.0,-1.55%,-33.96,-116.56,2025-12
-80.94,2338.TW,-3.56,2025,-4.88,5.40%,56.2000007629,光罩,-20.15,🌑 雙重衰退,⚪ 數據不足,-190.34999999999997,-394.25,0.0,-14.81%,-17.29,-101.09,2025-12
-81.64,6432.TWO,0.11,2025,0.48,N/A,65.1999969482,今展科,10.3,📉 獲利侵蝕,❌ 暫避觀望,9.899999999999999,-90.83,98.78787416393939,N/A,10.79,-71.34,2025-12
-82.3,6113.TWO,-0.13,2025,-0.25,N/A,26.8999996185,亞矽,-10.01,🌑 雙重衰退,⚪ 數據不足,-5.1000000000000005,31.58,0.0,N/A,-14.19,-92.31,2025-12
-82.68,1522.TW,1.17,2025,1.72,15.03%,28.6000003815,堤維西,21.35,📉 獲利侵蝕,⚪ 中性觀察,65.7,-73.56,6.52968045239726,0.14%,6.94,-61.33,2025-12
-83.55,3717.TW,-0.29,2025,0.08,19.34%,22.0,聯嘉投控,3.55,🔄 轉虧為盈,⚪ 數據不足,0.0,-182.86,0.0,7.12%,0.43,-80.0,2025-12
-83.71,6921.TW,0.21,2025,0.35,N/A,76.0999984741,嘉雨思-創,28.45,📉 獲利侵蝕,⚪ 數據不足,0.0,-25.0,0.0,N/A,51.06,-55.26,2025-12
-83.75,6762.TWO,0.68,2025,0.67,N/A,172.0,達亞,19.58,📉 獲利侵蝕,❌ 暫避觀望,32.400000000000006,-4.23,79.62962962962962,N/A,32.38,-64.17,2025-12
-85.13,6158.TWO,0.62,2025,0.11,N/A,18.0,禾昌,-6.07,🌑 雙重衰退,⚪ 中性觀察,19.95,-51.97,13.533834586466167,N/A,-6.12,-91.2,2025-12
-85.83,1611.TW,0.1,2025,0.03,37.93%,11.5,中電,-8.17,🌑 雙重衰退,❌ 暫避觀望,3.4499999999999997,-76.74,50.00000000000001,11.05%,-5.31,-94.0,2025-12
-86.05999999999999,3543.TW,-1.16,2025,-2.24,5.62%,35.3499984741,州巧,1.1,📉 獲利侵蝕,⚪ 數據不足,-55.95,-43.75,0.0,-16.08%,2.18,-84.96,2025-12
-86.35,6612.TWO,0.7,2025,1.09,N/A,72.5,奈米醫材,31.54,📉 獲利侵蝕,❌ 暫避觀望,54.150000000000006,-59.52,20.08310249307479,N/A,37.74,-54.81,2025-12
-86.54,1727.TW,0.03,2025,0.04,11.85%,96.5,中華化,-5.46,🌑 雙重衰退,❌ 暫避觀望,0.44999999999999996,-93.18,3216.666666666667,-0.08%,-6.15,-92.0,2025-12
-86.69999999999999,3714.TW,-2.62,2025,-3.69,-2.65%,74.3000030518,富采,-9.04,🌑 雙重衰退,⚪ 數據不足,-130.50000000000003,-154.37,0.0,-25.24%,-10.09,-95.74,2025-12
-87.14,3016.TW,-0.09,2025,0.07,11.81%,126.0,嘉晶,-5.25,🔄 轉虧為盈,⚪ 數據不足,-2.25,-110.98,0.0,4.89%,-9.76,-92.39,2025-12
-88.05000000000001,3713.TWO,-0.55,2025,-1.13,0.24%,15.6000003815,新晶投控,-8.18,🌑 雙重衰退,⚪ 數據不足,-27.9,-13.64,0.0,-22.36%,-14.16,-96.23,2025-12
-88.1,3169.TWO,3.67,2025,0.97,54.20%,119.0,亞信,73.94,🏰 高護城河,⚪ 中性觀察,138.45000000000002,7.31,12.892741061755146,26.68%,9.02,-14.16,2026-03
-88.41,3685.TWO,-0.62,2025,-1.02,22.32%,28.8999996185,元創精密,-4.04,🌑 雙重衰退,⚪ 數據不足,-36.9,-63.16,0.0,6.52%,-11.44,-92.45,2025-12
-88.42999999999999,3490.TWO,0.43,2025,0.05,19.24%,39.4000015259,單井,-8.56,🌑 雙重衰退,⚪ 數據不足,-2.850000000000001,-80.0,0.0,-16.80%,-4.45,-96.99,2025-12
-88.78999999999999,1220.TW,0.13,2025,0.08,8.16%,11.75,台榮,-4.37,🌑 雙重衰退,❌ 暫避觀望,2.0816681711721685e-16,-87.62,8.466767299456532e+17,-0.43%,-0.15,-93.16,2025-12
-88.89999999999999,4534.TWO,-0.53,2025,0.01,15.20%,25.75,慶騰,-2.4,🔄 轉虧為盈,⚪ 數據不足,-18.3,-630.0,0.0,-3.10%,-3.65,-91.3,2025-12
-89.3,2106.TW,0.06,2025,0.13,20.30%,16.6499996185,建大,-0.7,🌑 雙重衰退,❌ 暫避觀望,3.6,-94.5,69.37499841041667,1.48%,-1.02,-90.0,2025-12
-89.55,6582.TW,-0.19,2025,-0.41,N/A,30.5,申豐,-51.86,🌑 雙重衰退,⚪ 數據不足,-23.249999999999996,-117.59,0.0,N/A,-44.17,-141.41,2025-12
-90.36999999999999,8024.TWO,-1.97,2025,-2.55,N/A,12.6999998093,佑華,-31.37,🌑 雙重衰退,⚪ 數據不足,-97.19999999999999,-103.09,0.0,N/A,-30.69,-121.74,2025-12
-90.62,3597.TWO,0.12,2025,0.34,25.04%,27.9500007629,映興,16.57,📉 獲利侵蝕,❌ 暫避觀望,7.95,-84.21,52.735850496037735,8.41%,27.0,-74.05,2025-12
-90.96000000000001,4806.TWO,-0.24,2025,-0.34,46.90%,9.9600000381,桂田文創,20.96,📉 獲利侵蝕,⚪ 數據不足,-12.600000000000001,-4.35,0.0,-39.20%,46.84,-70.0,2025-12
-91.37,6680.TWO,-1.03,2025,-0.29,N/A,57.9000015259,鑫創電子,-15.41,🌑 雙重衰退,⚪ 數據不足,-36.449999999999996,-148.8,0.0,N/A,-20.75,-106.78,2025-12
-91.77,8354.TWO,-0.43,2025,0.14,N/A,16.8500003815,冠好,0.63,🔄 轉虧為盈,⚪ 數據不足,-21.45,-136.75,0.0,N/A,-0.47,-91.14,2025-12
-92.36,3035.TW,2.01,2025,2.81,42.16%,202.5,智原,62.61,📉 獲利侵蝕,❌ 暫避觀望,113.7,-34.95,26.71503957783641,2.86%,87.19,-29.75,2025-12
-92.62,5015.TWO,-0.35,2025,0.06,N/A,24.0,華祺,-4.99,🔄 轉虧為盈,⚪ 數據不足,-10.2,-128.23,0.0,N/A,3.65,-97.61,2025-12
-92.73,3594.TWO,-0.05,2025,0.49,41.27%,53.5,磐儀,29.3,🔄 轉虧為盈,⚪ 數據不足,-2.6999999999999993,-107.04,0.0,10.21%,40.54,-63.43,2025-12
-92.89,1906.TW,-0.15,2025,0.01,12.71%,10.0500001907,寶隆,-3.11,🔄 轉虧為盈,⚪ 數據不足,-7.95,-650.0,0.0,7.26%,-6.91,-96.0,2025-12
-93.03999999999999,6180.TWO,0.44,2025,-1.53,N/A,39.9500007629,橘子,-19.95,🌑 雙重衰退,❌ 暫避觀望,6.149999999999999,-96.54,97.43902625097562,N/A,-21.78,-112.99,2025-12
-93.33,2035.TWO,-3.6,2025,-4.72,-14.72%,28.2999992371,唐榮,-21.22,🌑 雙重衰退,⚪ 數據不足,-181.2,-181.25,0.0,-18.44%,-14.97,-114.55,2025-12
-93.45,3050.TW,0.02,2025,0.04,27.89%,12.3999996185,鈺德,0.72,📉 獲利侵蝕,⚪ 數據不足,-0.30000000000000027,-96.92,0.0,-1.07%,-0.77,-92.73,2025-12
-93.72,3147.TWO,5.92,2025,8.43,13.87%,184.5,大綜,64.32,📉 獲利侵蝕,⚪ 中性觀察,328.79999999999995,10.24,8.416970802919709,5.75%,80.92,-29.4,2025-12
-94.11,3221.TWO,-0.22,2025,0.08,22.57%,56.4000015259,台嘉碩,2.36,🔄 轉虧為盈,⚪ 數據不足,-1.6500000000000001,-130.14,0.0,4.08%,0.54,-91.75,2025-12
-94.87,1338.TW,-2.0,2025,-2.24,22.76%,15.6999998093,廣華-KY,2.83,📉 獲利侵蝕,⚪ 數據不足,-97.5,-254.55,0.0,-1.26%,5.73,-92.04,2025-12
-95.61,8096.TWO,0.58,2025,0.89,N/A,121.0,擎亞,22.83,📉 獲利侵蝕,❌ 暫避觀望,46.949999999999996,-80.2,38.65814696485623,N/A,25.43,-72.78,2025-12
-95.76,7402.TWO,0.05,2025,0.1,N/A,97.6999969482,邑錡,2.56,📉 獲利侵蝕,❌ 暫避觀望,6.15,-95.69,238.2926754834146,N/A,5.67,-93.2,2025-12
-97.75,2719.TWO,-0.47,2025,-0.15,7.41%,25.2000007629,燦星旅,-14.15,🌑 雙重衰退,⚪ 數據不足,-11.1,-124.87,0.0,2.54%,-14.79,-111.9,2025-12
-97.91,6982.TWO,0.64,2025,0.06,N/A,55.2000007629,大井泵浦,0.3,📉 獲利侵蝕,❌ 暫避觀望,34.95,-75.94,23.69098745188841,N/A,-1.08,-97.61,2025-12
