prev_eps_yoy,om,pe,prev_rev_yoy,eps_yoy,gm,name,est_price,prev_year,price,date,rev_yoy,status,eps,prev_eps,expansion,symbol,advice
24.93,N/A,7.2546861137596474,15.86,56.0,N/A,全景軟體,136.05,2025,65.8000030518,2026-03,48.18,🚀 利潤擴張,0.39,4.66,7.82,8272.TWO,✅ 穩健價值
-7.32,20.24%,27.055555979444442,-2.15,37.5,84.77%,欣欣,13.5,2025,24.3500003815,2026-03,30.02,🏰 高護城河,0.11,0.38,7.48,2901.TW,⚠️ 追價風險
14.95,N/A,0.0,-3.6,-5.56,N/A,未知,0.0,2025,0.0,2026-03,-11.29,🌑 雙重衰退,-0.19,-0.92,5.7299999999999995,4178.TWO,⚪ 數據不足
14.95,N/A,0.0,-3.6,-5.56,N/A,永笙-KY,0.0,2025,17.3999996185,2026-03,-11.29,🌑 雙重衰退,-0.19,-0.92,5.7299999999999995,4178.TW,⚪ 數據不足
-38.13,N/A,6.273584995636792,-3.57,114.29,N/A,詩肯,63.6,2025,26.6000003815,2026-03,109.17,🚀 利潤擴張,1.5,0.99,5.1200000000000045,6195.TWO,✅ 穩健價值
0.85,33.61%,8.140293886769985,-1.77,16.67,83.45%,兆豐金,91.94999999999999,2025,49.9000015259,2026-03,12.57,🏰 高護城河,0.63,2.36,4.100000000000001,2886.TW,✅ 穩健價值
41.18,-7.29%,62.755102040816325,13.2,16.67,73.82%,聯傑,7.35,2025,30.75,2026-03,12.87,🏰 高護城河,0.07,0.25,3.8000000000000025,3094.TW,⚠️ 追價風險
-326.32,N/A,0.0,-8.05,300.0,N/A,亞電,-22.2,2025,49.9500007629,2026-03,296.51,🔄 轉虧為盈,0.24,-0.43,3.490000000000009,4939.TWO,⚪ 數據不足
18.52,N/A,0.0,8.14,5.8,N/A,達人網,0.0,2025,44.9500007629,2026-03,2.45,🚀 利潤擴張,0.73,2.56,3.3499999999999996,7839.TWO,⚪ 數據不足
-16.92,N/A,43.14814909,15.88,35.9,N/A,能率亞洲,12.149999999999999,2025,34.9500007629,2026-03,32.83,🚀 利潤擴張,-0.25,0.58,3.0700000000000003,7777.TWO,⚠️ 追價風險
-27.47,2.03%,4.663677244080717,12.71,71.15,64.17%,米斯特,100.35000000000001,2025,31.2000007629,2026-03,68.9,🏰 高護城河,0.89,2.35,2.25,2941.TWO,✅ 穩健價值
-35.48,32.72%,5.890804597701149,-2.09,38.89,91.47%,王道銀行,26.1,2025,10.25,2026-03,36.86,🏰 高護城河,0.28,0.61,2.030000000000001,2897.TW,✅ 穩健價值
67.52,N/A,0.0,1.27,43.18,N/A,佐登-KY,-73.20000000000002,2025,25.2999992371,2026-03,42.24,🚀 利潤擴張,-0.26,-1.59,0.9399999999999977,4190.TW,⚪ 數據不足
40.71,N/A,5.359942761810406,4.88,35.71,N/A,精拓科,210.45,2025,75.1999969482,2026-03,35.11,🚀 利潤擴張,1.71,5.98,0.6000000000000014,4951.TWO,✅ 穩健價值
8.94,35.36%,6.726973935164474,4.5,17.86,94.34%,聯邦銀,45.6,2025,20.4500007629,2026-03,17.29,🏰 高護城河,0.35,1.29,0.5700000000000003,2838.TW,✅ 穩健價值
19.82,59.33%,7.678627471492834,19.01,19.96,97.58%,鈊象,1433.8500000000001,2025,734.0,2026-03,19.67,🏰 高護城河,11.18,38.51,0.28999999999999915,3293.TWO,✅ 穩健價值
-68.78,N/A,0.0,-1.96,-1.41,N/A,享溫馨,0.0,2025,33.6500015259,2026-03,-1.33,🌑 雙重衰退,0.7,0.68,-0.07999999999999985,7760.TW,⚪ 數據不足
-68.78,N/A,0.0,-1.96,-1.41,N/A,未知,0.0,2025,0.0,2026-03,-1.33,🌑 雙重衰退,0.7,0.68,-0.07999999999999985,7760.TWO,⚪ 數據不足
-48.45,N/A,20.73170731707317,-11.58,16.0,N/A,現觀科,49.2,2025,68.0,2026-03,16.31,⚠️ 獲利稀釋,0.6,1.87,-0.3099999999999987,6906.TW,❌ 暫避觀望
19.44,N/A,0.0,-8.49,-14.52,N/A,順藥,-90.0,2025,88.0999984741,2026-03,-13.62,🌑 雙重衰退,-0.72,-2.05,-0.9000000000000004,6535.TWO,⚪ 數據不足
3.31,35.12%,7.073170576646342,7.59,11.76,78.99%,第一金,73.8,2025,34.7999992371,2026-03,12.82,🏰 高護城河,0.57,1.87,-1.0600000000000005,2892.TW,⚪ 中性觀察
53.38,N/A,0.0,51.85,37.31,N/A,鑽石投資,-65.25,2025,16.75,2026-03,38.45,⚠️ 獲利稀釋,-0.42,-1.38,-1.1400000000000006,6901.TW,⚪ 數據不足
7.94,N/A,7.676470700441176,13.01,12.5,N/A,合庫金,51.0,2025,26.1000003815,2026-03,14.28,⚠️ 獲利稀釋,0.36,1.36,-1.7799999999999994,5880.TW,⚪ 中性觀察
13.53,38.59%,6.221374239923665,8.35,18.92,88.90%,彰銀,58.949999999999996,2025,24.4500007629,2026-03,20.79,🏰 高護城河,0.44,1.51,-1.8699999999999974,2801.TW,⚪ 中性觀察
10.11,N/A,5.356280008949276,3.7,9.38,N/A,上海商銀,124.19999999999999,2025,44.3499984741,2026-03,11.29,⚠️ 獲利稀釋,1.05,3.06,-1.9099999999999984,5876.TW,⚪ 中性觀察
4.79,N/A,0.0,58.62,61.22,N/A,立盈,0.0,2025,97.9000015259,2026-03,63.3,⚠️ 獲利稀釋,0.79,1.76,-2.0799999999999983,7820.TWO,⚪ 數據不足
2.44,41.10%,5.47256120820122,2.85,9.37,97.54%,臺企銀,49.2,2025,17.9500007629,2026-03,13.27,🏰 高護城河,0.35,1.26,-3.9000000000000004,2834.TW,⚪ 中性觀察
422.95,N/A,3.1769912854690263,327.05,400.0,N/A,宏普,84.75,2025,17.9500007629,2026-03,404.29,⚠️ 獲利稀釋,0.15,3.19,-4.2900000000000205,2536.TW,⚪ 中性觀察
-174.64,-51.18%,0.0,0.59,51.52,54.90%,雅茗-KY,-105.6,2025,8.8800001144,2026-03,56.57,🏰 高護城河,-0.33,-3.55,-5.049999999999997,2726.TWO,⚪ 數據不足
8.14,N/A,24.622950819672127,1.94,115.22,N/A,矽力*-KY,228.75000000000003,2025,375.5,2026-03,120.31,⚠️ 獲利稀釋,1.98,6.4,-5.090000000000003,6415.TW,❌ 暫避觀望
30.06,40.48%,6.759259259259259,20.44,12.73,91.14%,玉山金,81.0,2025,36.5,2026-03,19.37,🏰 高護城河,0.62,2.12,-6.640000000000001,2884.TW,⚪ 中性觀察
8.21,-9.23%,0.0,12.71,50.0,73.67%,瑞基,-79.95,2025,17.2999992371,2026-03,56.73,🏰 高護城河,-0.09,-1.93,-6.729999999999997,4171.TWO,⚪ 數據不足
11.73,31.38%,6.138613861386139,29.29,15.15,70.98%,中信金,151.5,2025,62.0,2026-03,22.25,🏰 高護城河,1.18,4.08,-7.1,2891.TW,⚪ 中性觀察
-21.56,22.46%,6.002928257686676,9.74,-20.07,42.21%,富邦金,307.35,2025,123.0,2026-03,-10.41,🌑 雙重衰退,2.4,8.37,-9.66,2881.TW,⚪ 中性觀察
26.01,42.63%,5.6529849322947765,24.13,-62.9,85.36%,德英,80.39999999999999,2025,30.2999992371,2026-03,-52.83,🏰 高護城河,0.23,2.18,-10.07,4911.TWO,⚪ 中性觀察
12.42,10.37%,2.2050400916380295,130.3,-109.26,15.63%,皇普,130.95000000000002,2025,19.25,2026-03,-98.55,🌑 雙重衰退,-0.11,3.65,-10.710000000000008,2528.TW,⚪ 中性觀察
-2.59,N/A,5.488235473635294,11.21,6.68,N/A,正瀚-創,255.0,2025,93.3000030518,2026-03,17.4,⚠️ 獲利稀釋,4.15,4.51,-10.719999999999999,6534.TW,⚪ 中性觀察
-280.56,N/A,0.0,-7.09,163.33,N/A,日盛台駿,-70.65,2025,18.6499996185,2026-03,174.36,🔄 轉虧為盈,0.2,-2.38,-11.030000000000001,6958.TW,⚪ 數據不足
0.0,51.96%,5.405759062434555,6.96,2.56,93.02%,台中銀,57.300000000000004,2025,20.6499996185,2026-03,13.77,🏰 高護城河,0.4,1.53,-11.209999999999999,2812.TW,⚪ 中性觀察
22.83,N/A,0.0,38.52,157.14,N/A,ABC-KY,-61.349999999999994,2025,30.9500007629,2026-03,168.99,🔄 轉虧為盈,0.2,-1.96,-11.850000000000023,6598.TW,⚪ 數據不足
-54.31,-3.65%,54.05405405405406,7.08,137.14,38.56%,晶宏,16.65,2025,60.0,2026-03,149.28,⚠️ 獲利稀釋,0.84,0.54,-12.140000000000015,3141.TWO,❌ 暫避觀望
100.0,-2853.40%,0.0,7.27,58.33,912.85%,大將,-1.05,2025,11.0500001907,2026-03,72.15,🏰 高護城河,-0.05,0.04,-13.820000000000007,1453.TW,⚪ 數據不足
-2.94,30.59%,5.554899555731996,-2.04,-1.52,62.29%,國泰金,254.09999999999997,2025,94.0999984741,2026-03,12.33,🏰 高護城河,2.15,7.06,-13.85,2882.TW,⚪ 中性觀察
4.57,37.14%,7.296786100964082,15.47,33.33,91.41%,永豐金,79.35,2025,38.5999984741,2026-03,47.42,🏰 高護城河,0.76,1.97,-14.090000000000003,2890.TW,⚪ 中性觀察
65.91,-5.22%,0.0,18.73,1.36,7.87%,永冠-KY,-222.15,2025,5.5399999619,2025-09,16.77,⚠️ 獲利稀釋,-5.06,-2.71,-15.41,1589.TW,⚪ 數據不足
-14.85,38.22%,5.7327587028879305,0.06,-3.85,102.49%,遠東銀,34.800000000000004,2025,13.3000001907,2026-03,11.99,🏰 高護城河,0.25,0.93,-15.84,2845.TW,⚪ 中性觀察
-73.66,N/A,0.0,-14.95,-7.45,N/A,大洋-KY,-159.0,2025,4.6700000763,2026-03,8.46,📉 獲利侵蝕,-1.01,-4.55,-15.91,5907.TW,⚪ 數據不足
31.37,65.42%,4.623955538022284,33.06,60.0,87.03%,華票,53.849999999999994,2025,16.6000003815,2026-03,76.08,🏰 高護城河,0.48,1.34,-16.08,2820.TW,⚪ 中性觀察
-9.05,N/A,7.470449262754138,18.91,3.88,N/A,訊連,126.89999999999999,2025,63.2000007629,2026-03,20.0,⚠️ 獲利稀釋,1.34,3.63,-16.12,5203.TW,⚪ 中性觀察
53.1,13.25%,11.20229022192748,1.66,81.82,52.35%,寶齡富錦,78.60000000000001,2025,58.7000007629,2026-03,98.16,🏰 高護城河,0.6,2.22,-16.340000000000003,1760.TW,⚪ 中性觀察
-15.24,9.16%,54.4776119402985,9.81,180.0,38.83%,直得,30.150000000000002,2025,109.5,2026-03,197.09,⚠️ 獲利稀釋,0.43,0.91,-17.090000000000003,1597.TW,❌ 暫避觀望
1276.65,-95.04%,2.422992257263476,-30.75,-72.34,24.80%,上緯投控,545.4000000000001,2025,88.0999984741,2026-03,-54.13,🌑 雙重衰退,0.13,35.57,-18.21,3708.TW,⚪ 中性觀察
-99.01,N/A,0.0,10.22,33.33,N/A,隆中,-8.100000000000001,2025,47.9000015259,2026-03,54.92,⚠️ 獲利稀釋,0.04,0.02,-21.590000000000003,6542.TWO,⚪ 數據不足
8.85,51.79%,9.187279151943462,-14.47,-3.33,87.61%,統領,42.45,2025,26.0,2026-03,18.36,🏰 高護城河,0.29,1.23,-21.689999999999998,2910.TW,⚪ 中性觀察
5.26,N/A,8.085808580858085,0.74,100.0,N/A,雃博,45.45,2025,24.5,2026-03,122.47,⚠️ 獲利稀釋,0.46,1.2,-22.47,4106.TW,⚪ 中性觀察
146.97,N/A,115.46052631578947,50.49,231.33,N/A,IET-KY,45.6,2025,351.0,2026-03,254.17,⚠️ 獲利稀釋,1.97,1.65,-22.839999999999975,4971.TWO,❌ 暫避觀望
-17.37,N/A,0.0,-10.06,-30.17,N/A,敘豐,0.0,2025,192.0,2026-03,-6.85,🌑 雙重衰退,1.69,5.9,-23.32,3485.TWO,⚪ 數據不足
53.11,N/A,30.51709522463973,60.61,52.97,N/A,藥華藥,530.85,2025,1080.0,2026-03,76.92,⚠️ 獲利稀釋,5.79,13.64,-23.950000000000003,6446.TW,❌ 暫避觀望
7.69,N/A,12.404741744284506,8.96,24.77,N/A,長聖,177.14999999999998,2025,146.5,2026-03,49.97,⚠️ 獲利稀釋,1.39,4.88,-25.2,6712.TWO,⚪ 中性觀察
-36.41,N/A,7.899461400359066,19.24,21.74,N/A,鑫傳,83.55000000000001,2025,44.0,2026-03,47.77,⚠️ 獲利稀釋,0.56,2.62,-26.030000000000005,6856.TWO,⚪ 中性觀察
-90.28,N/A,34.307691133999995,-11.54,300.0,N/A,伍豐,9.750000000000002,2025,22.2999992371,2026-03,326.44,⚠️ 獲利稀釋,0.16,0.14,-26.439999999999998,8076.TWO,❌ 暫避觀望
-57.74,34.02%,3.838254123042362,-62.17,-82.31,49.04%,名軒,116.85,2025,29.8999996185,2026-03,-55.17,🌑 雙重衰退,0.23,3.03,-27.14,1442.TW,⚪ 中性觀察
-67.15,N/A,0.0,91.93,-34.48,N/A,雲象科技-創,0.0,2025,0.0,2026-03,-6.92,🌑 雙重衰退,-0.78,-2.29,-27.559999999999995,7803.TW,⚪ 數據不足
-67.15,N/A,0.0,91.93,-34.48,N/A,未知,0.0,2025,0.0,2026-03,-6.92,🌑 雙重衰退,-0.78,-2.29,-27.559999999999995,7803.TWO,⚪ 數據不足
-234.62,10.47%,0.0,-2.27,-9.52,89.24%,華園,-24.3,2025,12.4499998093,2026-03,18.79,🔄 轉虧為盈,0.19,-0.35,-28.31,2702.TW,⚪ 數據不足
6.9,41.97%,10.871440897325282,11.45,-0.73,77.03%,雙美,521.55,2025,378.0,2026-03,28.12,🏰 高護城河,4.07,13.33,-28.85,4728.TWO,⚪ 中性觀察
-66.05,N/A,6.90978886756238,-20.5,-7.89,N/A,森鉅,78.15,2025,36.0,2026-03,20.98,📉 獲利侵蝕,1.05,1.83,-28.87,8942.TWO,⚪ 中性觀察
-175.3,7.94%,0.0,-4.59,11.02,59.54%,美食-KY,-53.400000000000006,2025,61.5,2026-03,39.9,🔄 轉虧為盈,1.31,-2.47,-28.88,2723.TW,⚪ 數據不足
10.4,N/A,5.691287734289772,-18.16,24.75,N/A,和潤企業,158.4,2025,60.0999984741,2026-03,55.42,⚠️ 獲利稀釋,0.76,4.72,-30.67,6592.TW,⚪ 中性觀察
-102.7,N/A,0.0,29.21,510.71,N/A,廣閎科,-26.700000000000003,2025,142.0,2026-03,542.16,🔄 轉虧為盈,1.17,-0.09,-31.44999999999999,6693.TWO,⚪ 數據不足
-85.43,3.21%,79.59183673469389,-17.82,210.0,33.55%,泓瀚,7.35,2025,39.0,2026-03,244.69,⚠️ 獲利稀釋,0.31,0.29,-34.69,4741.TWO,❌ 暫避觀望
-51.85,-1427.47%,0.0,-43.98,20.0,64.71%,中福,-14.1,2025,22.1499996185,2026-03,54.92,🏰 高護城河,-0.08,-0.41,-34.92,1435.TW,⚪ 數據不足
-17.7,N/A,0.0,27.85,90.0,N/A,御嵿,-81.6,2025,11.6499996185,2026-03,125.1,🔄 轉虧為盈,0.4,-2.66,-35.099999999999994,3522.TWO,⚪ 數據不足
-82.6,-1.56%,3.801089866294278,-68.21,-99.32,21.31%,富華新,55.05,2025,13.9499998093,2026-03,-63.16,🌑 雙重衰退,0.01,1.07,-36.16,3056.TW,⚪ 中性觀察
876.92,7.13%,5.562913654668875,32.89,433.33,16.87%,樂事綠能,45.3,2025,16.7999992371,2026-03,470.92,⚠️ 獲利稀釋,0.16,1.01,-37.59000000000003,1529.TW,⚪ 中性觀察
-95.82,N/A,15.990990990990989,23.84,-102.13,N/A,強盛新,16.650000000000002,2025,17.75,2026-03,-64.4,🌑 雙重衰退,-0.01,0.13,-37.72999999999999,1463.TW,❌ 暫避觀望
40.48,N/A,15.86059743954481,20.33,66.67,N/A,騰雲,210.89999999999998,2025,223.0,2026-03,104.62,⚠️ 獲利稀釋,1.1,7.08,-37.95,6870.TWO,❌ 暫避觀望
-34.28,N/A,5.1310860708801505,-10.07,-71.72,N/A,弘煜科,80.1,2025,27.3999996185,2026-03,-33.46,🌑 雙重衰退,0.28,2.32,-38.26,6482.TWO,⚪ 中性觀察
-45.05,N/A,55.89473684210526,-6.16,56.12,N/A,光焱科技,142.5,2025,531.0,2026-03,94.63,⚠️ 獲利稀釋,1.53,4.92,-38.51,7728.TWO,❌ 暫避觀望
112.83,N/A,0.0,123.22,47.78,N/A,天能綠電,0.0,2025,82.9000015259,2026-03,86.87,⚠️ 獲利稀釋,1.33,4.01,-39.09,7842.TWO,⚪ 數據不足
-28.57,N/A,0.0,-4.14,-52.69,N/A,溢泰實業,0.0,2025,65.4000015259,2026-03,-12.84,🌑 雙重衰退,0.88,5.65,-39.849999999999994,7818.TW,⚪ 數據不足
-28.57,N/A,0.0,-4.14,-52.69,N/A,未知,0.0,2025,0.0,2026-03,-12.84,🌑 雙重衰退,0.88,5.65,-39.849999999999994,7818.TWO,⚪ 數據不足
46.3,14.28%,17.514534883720927,9.44,90.91,53.43%,泓格,103.20000000000002,2025,120.5,2026-03,130.77,🏰 高護城河,1.47,2.37,-39.860000000000014,3577.TWO,❌ 暫避觀望
-74.29,6.07%,0.0,-10.15,83.67,71.52%,點晶,-25.049999999999997,2025,24.5,2026-03,123.55,🏰 高護城河,-0.08,-0.64,-39.879999999999995,3288.TWO,⚪ 數據不足
-6.01,N/A,4.5691526773425055,9.98,57.14,N/A,群益期,207.15,2025,63.0999984741,2026-03,97.36,⚠️ 獲利稀釋,1.76,5.48,-40.22,6024.TW,⚪ 中性觀察
44.38,N/A,0.0,60.07,10.08,N/A,沛爾生醫-創,-235.35000000000002,2025,802.0,2026-03,50.51,⚠️ 獲利稀釋,-1.18,-7.23,-40.43,6949.TW,⚪ 數據不足
-39.36,N/A,35.79234972677595,2.34,-47.06,N/A,億而得,27.450000000000003,2025,65.5,2026-03,-6.55,🌑 雙重衰退,0.28,0.58,-40.510000000000005,6423.TWO,❌ 暫避觀望
16.53,N/A,0.0,-8.56,-40.13,N/A,旅天下,0.0,2025,51.9000015259,2026-03,0.49,📉 獲利侵蝕,1.9,4.23,-40.620000000000005,6961.TWO,⚪ 數據不足
42.64,-1090.16%,0.0,-22.14,0.0,59.04%,淳紳,-28.05,2025,4.1300001144,2026-03,40.9,🏰 高護城河,-0.17,-0.74,-40.9,4529.TWO,⚪ 數據不足
59.82,69.19%,29.900401740877136,72.77,38.82,76.10%,川湖,3584.3999999999996,2025,7145.0,2026-03,81.21,🏰 高護城河,36.58,103.23,-42.38999999999999,2059.TW,❌ 暫避觀望
31.09,N/A,7.322325915290739,19.97,33.23,N/A,華景電,626.85,2025,306.0,2026-03,77.29,⚠️ 獲利稀釋,4.49,17.36,-44.06000000000001,6788.TWO,⚪ 中性觀察
-56.22,12.46%,6.0645724258289695,2.72,109.68,44.04%,寒舍,85.95,2025,34.75,2026-03,153.86,⚠️ 獲利稀釋,1.3,2.36,-44.18000000000001,2739.TW,⚪ 中性觀察
-34.98,N/A,2.682811016144349,-55.31,-82.38,N/A,理銘,157.95000000000002,2025,28.25,2026-03,-37.96,🌑 雙重衰退,0.4,3.96,-44.419999999999995,6212.TWO,⚪ 中性觀察
279.4,N/A,0.0,187.82,78.66,N/A,倍利科,0.0,2025,768.0,2026-03,124.98,⚠️ 獲利稀釋,4.93,14.04,-46.32000000000001,7822.TW,⚪ 數據不足
-34.17,N/A,0.0,5.26,-35.1,N/A,公勝保經,0.0,2025,79.1999969482,2026-03,11.65,📉 獲利侵蝕,2.48,7.86,-46.75,6028.TWO,⚪ 數據不足
-9.63,N/A,12.84257488846399,4.64,0.0,N/A,系微,235.35,2025,201.5,2026-03,47.19,📉 獲利侵蝕,1.7,6.66,-47.19,6231.TWO,⚪ 中性觀察
-13.92,N/A,3.9130434782608696,-4.62,-0.66,N/A,中租-KY,431.25,2025,112.5,2026-03,47.02,📉 獲利侵蝕,3.26,11.24,-47.68,5871.TW,⚪ 中性觀察
20.66,18.42%,8.962264150943396,5.54,94.03,51.76%,固緯,111.3,2025,66.5,2026-03,142.03,🏰 高護城河,1.3,2.92,-48.0,2423.TW,⚪ 中性觀察
-82.84,N/A,38.9795913177551,-36.07,40.0,N/A,微程式,22.050000000000004,2025,57.2999992371,2026-03,88.8,⚠️ 獲利稀釋,0.21,0.55,-48.8,7721.TW,❌ 暫避觀望
48.61,N/A,0.0,-16.98,18.18,N/A,商丞,-14.85,2025,7.5999999046,2026-03,67.15,⚠️ 獲利稀釋,-0.09,-0.37,-48.970000000000006,8277.TWO,⚪ 數據不足
41.22,-63.16%,0.0,-47.33,1072.73,-18.77%,聯合再生,-10.5,2025,16.0,2026-03,1122.35,🔄 轉虧為盈,1.07,-0.77,-49.61999999999989,3576.TW,⚪ 數據不足
43.08,N/A,0.0,12.72,-72.0,N/A,耀穎,0.0,2025,85.1999969482,2026-03,-19.71,🌑 雙重衰退,0.35,1.86,-52.29,7772.TWO,⚪ 數據不足
-26.4,N/A,4.742978272390037,-5.92,-45.35,N/A,達爾膚,283.05,2025,89.5,2026-03,9.64,📉 獲利侵蝕,1.88,7.78,-54.99,6523.TWO,⚪ 中性觀察
-10.5,N/A,0.0,18.06,-73.26,N/A,民盛,0.0,2025,70.6999969482,2026-03,-18.25,🌑 雙重衰退,1.09,8.1,-55.010000000000005,7811.TWO,⚪ 數據不足
4.12,N/A,6.463963963963963,10.0,42.79,N/A,凌陽創新,333.00000000000006,2025,143.5,2026-03,98.26,⚠️ 獲利稀釋,2.97,8.59,-55.470000000000006,5236.TWO,⚪ 中性觀察
183.87,N/A,23.493449448515285,12.23,44.44,N/A,長佳智能,34.35,2025,53.7999992371,2026-03,100.17,⚠️ 獲利稀釋,0.26,0.89,-55.730000000000004,6841.TWO,❌ 暫避觀望
3600.0,N/A,11.347305846077845,128.22,-100.0,N/A,台生材,50.099999999999994,2025,37.9000015259,2026-03,-44.23,🌑 雙重衰退,0.0,1.4,-55.77,6649.TWO,⚪ 中性觀察
-5.49,14.06%,6.056910672493224,-2.68,18.18,54.41%,遠百,55.35000000000001,2025,22.3500003815,2026-03,74.15,🏰 高護城河,0.39,1.56,-55.970000000000006,2903.TW,⚪ 中性觀察
-90.0,N/A,0.0,16.02,300.0,N/A,泰藝,-4.65,2025,37.5999984741,2026-03,356.31,⚠️ 獲利稀釋,0.28,0.04,-56.31,8289.TWO,⚪ 數據不足
-28.2,N/A,6.9139463611424326,-2.7,3.26,N/A,龍巖,101.10000000000001,2025,46.5999984741,2026-03,59.84,⚠️ 獲利稀釋,0.95,2.75,-56.580000000000005,5530.TWO,⚪ 中性觀察
721.43,-167.95%,11.352940727705882,-0.57,105.56,20.10%,泰豐,25.500000000000004,2025,19.2999992371,2026-03,162.75,⚠️ 獲利稀釋,0.01,6.28,-57.19,2102.TW,⚪ 中性觀察
36.07,-26.13%,0.0,297.52,83.87,34.86%,浩泰,-19.05,2025,34.4000015259,2026-03,141.56,⚠️ 獲利稀釋,-0.05,-0.78,-57.69,4131.TWO,⚪ 數據不足
-77.57,N/A,6.81390977443609,-60.41,-75.84,N/A,京城,79.80000000000001,2025,36.25,2026-03,-17.97,🌑 雙重衰退,0.36,1.71,-57.870000000000005,2524.TW,⚪ 中性觀察
60.8,N/A,0.0,-6.86,-30.77,N/A,台微醫,-6.75,2025,24.5,2026-03,27.71,🔄 轉虧為盈,0.09,-0.49,-58.480000000000004,6767.TWO,⚪ 數據不足
4.62,N/A,5.570652173913043,6.61,7.5,N/A,美吾華,55.2,2025,20.5,2026-03,65.98,⚠️ 獲利稀釋,0.43,1.36,-58.480000000000004,1731.TW,⚪ 中性觀察
7.55,21.51%,4.785081981554994,9.49,13.38,56.36%,東洋,237.29999999999998,2025,75.6999969482,2026-03,71.91,🏰 高護城河,1.78,6.27,-58.529999999999994,4105.TWO,⚪ 中性觀察
-1.21,N/A,5.231343169708956,8.61,-4.2,N/A,愛派司,200.99999999999997,2025,70.0999984741,2026-03,55.78,📉 獲利侵蝕,1.39,5.16,-59.980000000000004,6918.TW,⚪ 中性觀察
-26.3,N/A,0.0,-15.04,-77.53,N/A,長廣,0.0,2025,347.5,2026-03,-17.44,🌑 雙重衰退,0.21,3.11,-60.09,7795.TW,⚪ 數據不足
169.31,N/A,0.0,18.71,-14.52,N/A,宏�硒撥s,0.0,2025,27.25,2026-03,46.86,📉 獲利侵蝕,0.53,2.72,-61.379999999999995,7794.TWO,⚪ 數據不足
-2.0,N/A,4.673321234119783,-8.29,12.73,N/A,軒郁,330.59999999999997,2025,103.0,2026-03,74.83,⚠️ 獲利稀釋,1.87,9.9,-62.099999999999994,6703.TWO,⚪ 中性觀察
23.05,N/A,5.350877109331141,19.79,27.85,N/A,東生華,136.79999999999998,2025,48.7999992371,2026-03,90.14,⚠️ 獲利稀釋,1.01,3.63,-62.29,8432.TWO,⚪ 中性觀察
8.39,N/A,7.267441860465117,14.61,-30.36,N/A,意藍,103.2,2025,50.0,2026-03,32.15,📉 獲利侵蝕,0.39,3.11,-62.51,6925.TWO,⚪ 中性觀察
57.28,-77.27%,0.0,-35.31,68.92,33.80%,樂威科-KY,-76.65,2025,11.6999998093,2026-03,131.64,⚠️ 獲利稀釋,-0.25,-1.82,-62.719999999999985,4154.TWO,⚪ 數據不足
14.65,N/A,0.0,24.42,-71.64,N/A,華洋精機,0.0,2025,287.0,2026-03,-8.7,🌑 雙重衰退,0.19,4.46,-62.94,6983.TWO,⚪ 數據不足
-25.6,N/A,9.670469334828898,-1.49,18.68,N/A,宏正,118.35000000000001,2025,76.3000030518,2026-03,82.57,⚠️ 獲利稀釋,1.08,3.08,-63.88999999999999,6277.TW,⚪ 中性觀察
57.53,-377.43%,0.0,12.25,-11.11,100.00%,富榮綱,-20.4,2025,9.5,2026-03,53.3,🏰 高護城河,-0.1,-0.44,-64.41,3115.TWO,⚪ 數據不足
95.56,N/A,31.22941098959019,33.33,54.52,N/A,精測,1138.3500000000001,2025,2370.0,2026-03,119.02,⚠️ 獲利稀釋,10.43,30.41,-64.5,6510.TWO,❌ 暫避觀望
-181.82,-9.00%,0.0,-2.04,66.67,45.66%,凌陽,-11.55,2025,24.1499996185,2026-03,131.47,⚠️ 獲利稀釋,-0.02,-0.37,-64.8,2401.TW,⚪ 數據不足
-491.18,-58.74%,0.0,-27.25,-12.24,58.46%,金麗科,-77.55,2025,135.5,2026-03,53.08,🏰 高護城河,-0.55,-2.03,-65.32,3228.TWO,⚪ 數據不足
-129.28,N/A,0.0,2.06,111.54,N/A,大億金茂,-25.8,2025,11.0500001907,2026-03,177.04,🔄 轉虧為盈,0.03,-0.53,-65.49999999999999,8107.TWO,⚪ 數據不足
-50.0,1.38%,37.74647779873239,-1.99,100.0,39.89%,昆盈,10.65,2025,26.7999992371,2026-03,165.56,⚠️ 獲利稀釋,0.14,0.32,-65.56,2365.TW,❌ 暫避觀望
209.22,N/A,8.41846386681801,41.93,1919.44,N/A,宇瞻,396.44999999999993,2025,222.5,2026-03,1985.02,⚠️ 獲利稀釋,14.54,6.7,-65.57999999999993,8271.TW,⚪ 中性觀察
-20600.0,N/A,0.0,7.0,-45.13,N/A,晶心科,-405.15,2025,198.0,2026-03,20.45,📉 獲利侵蝕,-3.28,-8.2,-65.58,6533.TW,⚪ 數據不足
4.25,N/A,4.864598870103397,-3.78,63.12,N/A,智冠,304.65000000000003,2025,98.8000030518,2026-03,128.72,⚠️ 獲利稀釋,2.39,7.93,-65.6,5478.TWO,⚪ 中性觀察
30.28,N/A,10.980392156862745,37.43,-13.39,N/A,邦睿生技-創,153.0,2025,112.0,2026-03,52.46,📉 獲利侵蝕,0.97,4.13,-65.85,6955.TW,⚪ 中性觀察
0.95,-2058.21%,0.0,157.54,-63.41,19.48%,醣聯,-77.1,2025,22.0499992371,2026-03,2.71,📉 獲利侵蝕,-0.67,-2.16,-66.11999999999999,4168.TWO,⚪ 數據不足
