price,prev_eps,prev_rev_yoy,rev_yoy,om,prev_year,symbol,gm,eps_yoy,name,est_price,expansion,eps,status,prev_eps_yoy,date,advice,pe
120.5,2.14,13.27,16.19,7.70%,2025,3430.TWO,23.03%,-34.24,奇鈦科,115.05,-50.43000000000001,3.15,📉 獲利侵蝕,-40.56,2025-12,❌ 暫避觀望,15.710560625814864
69.6999969482,2.93,112.7,84.93,5.55%,2025,3310.TWO,21.56%,34.17,佳穎,166.64999999999998,-50.760000000000005,3.39,⚠️ 獲利稀釋,35.64,2025-12,⚪ 中性觀察,6.273627088046805
107.5,1.27,62.54,50.12,N/A,2025,6215.TW,N/A,-1.42,和椿,65.55,-51.54,2.08,📉 獲利侵蝕,-16.45,2025-12,❌ 暫避觀望,24.59954233409611
264.0,6.34,19.9,42.88,N/A,2025,8499.TW,N/A,-8.89,鼎炫-KY,339.75,-51.77,10.13,📉 獲利侵蝕,-5.22,2025-12,⚪ 中性觀察,11.655629139072849
86.5999984741,1.57,-9.92,-13.29,N/A,2025,6873.TW,N/A,-65.19,泓德能源,107.25,-51.9,3.59,🌑 雙重衰退,-69.8,2025-12,⚪ 中性觀察,12.111887898475524
178.0,0.8,-2.57,-0.7,9.15%,2025,3532.TW,11.65%,-52.84,台勝科,48.45,-52.14,1.58,🌑 雙重衰退,-65.81,2025-12,❌ 暫避觀望,55.10835913312693
77.3000030518,-0.54,23.46,13.75,N/A,2025,6617.TWO,N/A,-38.46,共信-KY,-27.0,-52.21,-0.92,📉 獲利侵蝕,-8.33,2025-12,⚪ 數據不足,0.0
86.5,2.94,-17.34,-19.7,N/A,2025,6965.TW,N/A,-71.93,中傑-KY,154.64999999999998,-52.230000000000004,3.5,🌑 雙重衰退,-68.98,2025-12,⚪ 中性觀察,8.389912706110573
41.3499984741,0.57,20.74,18.67,2.63%,2025,3312.TW,5.61%,-33.61,弘憶股,43.35,-52.28,1.74,📉 獲利侵蝕,-64.81,2025-12,⚪ 中性觀察,14.30795794951557
33.4000015259,0.62,27.75,28.48,8.79%,2025,3441.TWO,25.59%,-24.29,聯一光,27.900000000000006,-52.769999999999996,1.06,📉 獲利侵蝕,-36.73,2025-12,❌ 暫避觀望,17.95699006768817
27.0,-1.01,-2.05,-1.45,N/A,2025,6929.TWO,N/A,-54.29,佑全,-50.099999999999994,-52.839999999999996,-1.63,🌑 雙重衰退,-244.83,2025-12,⚪ 數據不足,0.0
27.8999996185,0.14,-5.0,-3.61,-5.47%,2025,4130.TWO,34.00%,-56.52,健亞,7.199999999999999,-52.910000000000004,0.1,🌑 雙重衰退,-51.85,2025-12,❌ 暫避觀望,58.12499920520834
71.8000030518,1.47,-37.03,-34.5,N/A,2025,6538.TWO,N/A,-87.49,倉和,76.50000000000001,-52.989999999999995,1.15,🌑 雙重衰退,-81.86,2025-12,⚪ 中性觀察,14.078431970941176
44.25,0.31,-4.45,-4.54,-3.25%,2025,3040.TW,58.07%,-57.53,遠見,22.65,-52.99,0.32,🏰 高護城河,-36.73,2025-12,❌ 暫避觀望,29.304635761589402
20.6000003815,0.12,-9.05,-7.13,0.80%,2025,1789.TW,33.04%,-60.47,神隆,6.75,-53.339999999999996,0.17,🌑 雙重衰退,-61.29,2025-12,❌ 暫避觀望,45.777778625555555
157.5,0.37,-2.54,2.05,7.58%,2025,3138.TW,41.30%,-51.49,耀登,12.450000000000001,-53.54,1.5,📉 獲利侵蝕,-83.26,2025-12,❌ 暫避觀望,189.7590361445783
10.0500001907,-0.9,23.84,7.0,-18.01%,2025,4406.TWO,-2.18%,-46.58,新昕纖,-40.95,-53.58,-1.07,📉 獲利侵蝕,-16.88,2025-12,⚪ 數據不足,0.0
74.0999984741,-1.1,-37.6,-40.0,-8.17%,2025,2388.TW,20.64%,-93.75,威盛,-31.5,-53.75,0.12,🔄 轉虧為盈,-241.03,2025-12,⚪ 數據不足,0.0
57.7999992371,0.65,-6.15,-1.73,N/A,2025,6517.TWO,N/A,-55.59,保勝光學,49.5,-53.86000000000001,1.63,🌑 雙重衰退,-75.56,2025-12,❌ 暫避觀望,17.5151512839697
94.1999969482,3.12,3.35,0.02,2.40%,2025,3483.TWO,18.01%,-53.89,力致,126.3,-53.910000000000004,3.74,📉 獲利侵蝕,-42.65,2025-12,⚪ 中性觀察,11.18764809361045
3340.0,26.59,42.88,27.91,N/A,2025,7734.TWO,N/A,-26.31,印能科技,1277.7,-54.22,33.5,📉 獲利侵蝕,-14.35,2025-12,❌ 暫避觀望,39.211082413712134
30.0,1.72,-26.92,-20.24,15.06%,2025,2520.TW,23.17%,-74.55,冠德,96.15,-54.31,2.61,🌑 雙重衰退,-79.28,2025-12,⚪ 中性觀察,4.6801872074882995
12.25,-0.04,-23.09,-23.26,2.42%,2025,1468.TW,18.12%,-77.66,昶和,0.7499999999999998,-54.39999999999999,0.21,🔄 轉虧為盈,-105.0,2025-12,❌ 暫避觀望,245.00000000000006
69.8000030518,0.44,-5.04,-0.23,N/A,2025,5371.TWO,N/A,-54.76,中光電,24.599999999999998,-54.53,0.95,🌑 雙重衰退,-72.67,2025-12,❌ 暫避觀望,42.560977470609764
44.2999992371,1.11,2.1,1.81,3.04%,2025,1722.TW,15.30%,-52.74,台肥,40.5,-54.550000000000004,0.95,📉 獲利侵蝕,-27.92,2025-12,❌ 暫避觀望,16.40740712485185
800.0,3.03,28.02,35.16,N/A,2025,6531.TW,N/A,-20.47,愛普*,172.34999999999997,-55.629999999999995,7.74,📉 獲利侵蝕,-54.3,2025-12,❌ 暫避觀望,69.62576153176677
54.5,0.38,-1.51,-0.85,0.28%,2025,3552.TWO,19.47%,-56.49,同致,19.8,-55.64,0.67,🌑 雙重衰退,-70.99,2025-12,❌ 暫避觀望,41.28787878787879
52.0,1.53,29.13,19.24,N/A,2025,6856.TWO,N/A,-36.41,鑫傳,82.05000000000001,-55.64999999999999,2.62,📉 獲利侵蝕,-54.6,2025-12,⚪ 中性觀察,9.506398537477146
17.75,0.09,-19.32,-16.5,3.23%,2025,2028.TW,5.49%,-72.16,威致,9.899999999999999,-55.66,0.28,🌑 雙重衰退,-89.16,2025-12,❌ 暫避觀望,26.893939393939398
178.5,4.17,26.46,26.29,N/A,2025,6438.TW,N/A,-29.85,迅得,213.75,-56.14,5.24,📉 獲利侵蝕,10.24,2025-12,⚪ 中性觀察,12.526315789473685
47.5,0.22,-12.58,-9.88,4.51%,2025,2634.TW,8.73%,-66.09,漢翔,18.9,-56.21,0.78,🌑 雙重衰退,-87.21,2025-12,❌ 暫避觀望,37.698412698412696
217.0,1.53,-11.4,-9.88,9.03%,2025,3675.TWO,36.51%,-66.46,德微,90.44999999999999,-56.57999999999999,2.67,🌑 雙重衰退,-74.8,2025-12,❌ 暫避觀望,35.98673300165838
66.4000015259,4.7,70.71,59.7,2.48%,2025,2643.TWO,5.79%,3.11,捷迅,220.35,-56.59,6.3,⚠️ 獲利稀釋,10.59,2025-12,⚪ 中性觀察,4.520081792096664
59.7000007629,0.71,-10.77,-12.33,-4.89%,2025,2367.TW,8.85%,-69.2,燿華,40.35,-56.870000000000005,0.68,🌑 雙重衰退,-59.32,2025-12,❌ 暫避觀望,22.19330883379182
205.0,1.23,-16.36,-19.54,-3.62%,2025,3376.TW,11.53%,-76.51,新日興,69.45,-56.970000000000006,1.63,🌑 雙重衰退,-77.26,2025-12,❌ 暫避觀望,44.27645788336933
0.0,0.23,-12.67,-9.94,6.58%,2025,1584.TWO,14.01%,-66.92,精剛,0.0,-56.980000000000004,0.44,🌑 雙重衰退,-86.86,2025-12,⚪ 數據不足,0.0
36.0499992371,0.36,-25.07,-22.51,4.03%,2025,4561.TWO,19.95%,-79.88,健椿,19.950000000000003,-57.36999999999999,0.66,🌑 雙重衰退,-87.84,2025-12,❌ 暫避觀望,27.105262584285715
23.0499992371,0.12,-27.61,-14.5,N/A,2025,8927.TWO,N/A,-72.09,北基,8.700000000000001,-57.59,0.35,🌑 雙重衰退,-91.61,2025-12,❌ 暫避觀望,39.74137799499999
20.8500003815,-1.85,-78.07,-79.25,N/A,2025,8089.TWO,N/A,-137.27,康全電訊,-98.85,-58.02000000000001,-3.09,🌑 雙重衰退,-124.6,2025-12,⚪ 數據不足,0.0
14.1999998093,-4.41,-30.68,-24.55,-10.37%,2025,2616.TW,7.55%,-82.6,山隆,-227.10000000000002,-58.05,-6.25,🌑 雙重衰退,-155.56,2025-12,⚪ 數據不足,0.0
22.6000003815,1.25,2.91,11.63,N/A,2025,8068.TWO,N/A,-46.52,全達,56.85,-58.150000000000006,1.23,📉 獲利侵蝕,-37.5,2025-12,⚪ 中性觀察,5.963060786675461
33.3499984741,0.61,-2.97,-6.01,1.41%,2025,2235.TWO,16.15%,-64.42,謚源,32.1,-58.410000000000004,0.95,🌑 雙重衰退,-70.24,2025-12,❌ 暫避觀望,15.584111436495325
5.5300002098,-3.04,-14.73,-14.95,N/A,2025,5907.TW,N/A,-73.66,大洋-KY,-157.95,-58.709999999999994,-4.55,🌑 雙重衰退,-82.04,2025-12,⚪ 數據不足,0.0
47.75,-1.05,6.79,7.24,-12.99%,2025,3224.TWO,15.11%,-51.49,三顧,-54.0,-58.730000000000004,-1.53,📉 獲利侵蝕,-52.17,2025-12,⚪ 數據不足,0.0
23.8999996185,2.68,9.27,23.56,N/A,2025,9945.TW,N/A,-35.22,潤泰新,143.55,-58.78,3.93,📉 獲利侵蝕,-49.41,2025-12,⚪ 中性觀察,2.497387629937304
87.9000015259,2.9,63.13,51.84,N/A,2025,8932.TWO,N/A,-7.07,智通*,112.65,-58.910000000000004,1.85,📉 獲利侵蝕,160.91,2025-12,⚪ 中性觀察,11.70439434432756
34.6500015259,1.01,1.51,2.72,12.46%,2025,2739.TW,44.04%,-56.22,寒舍,75.75,-58.94,2.36,📉 獲利侵蝕,-78.46,2025-12,⚪ 中性觀察,6.861386440772278
346.0,8.09,20.53,21.02,N/A,2025,6725.TWO,N/A,-38.12,矽科宏晟,0.0,-59.14,12.98,📉 獲利侵蝕,-22.06,2025-12,⚪ 數據不足,0.0
98.6999969482,2.95,-10.3,-14.3,N/A,2025,6863.TW,N/A,-73.47,永道-KY,158.39999999999998,-59.17,3.0,🌑 雙重衰退,-62.28,2025-12,⚪ 中性觀察,9.346590620094698
0.0,2.18,8.42,7.87,N/A,2025,7788.TW,N/A,-51.37,松川精密,0.0,-59.239999999999995,3.63,📉 獲利侵蝕,-56.66,2025-12,⚪ 數據不足,0.0
184.5,-2.81,-5.44,8.08,20.25%,2025,3006.TW,32.33%,-51.41,晶豪科,-76.05000000000001,-59.489999999999995,0.87,🔄 轉虧為盈,-300.0,2025-12,⚪ 數據不足,0.0
27.1000003815,0.77,-17.2,-15.65,7.44%,2025,2201.TW,30.14%,-75.14,裕隆,39.75000000000001,-59.49,0.93,🌑 雙重衰退,-76.11,2025-12,⚪ 中性觀察,10.226415238301884
23.1000003815,-0.47,-15.43,-18.09,4.80%,2025,3531.TWO,22.74%,-77.78,先益,-9.6,-59.69,0.3,🔄 轉虧為盈,-204.44,2025-12,⚪ 數據不足,0.0
50.0,3.46,-6.65,-2.85,N/A,2025,8442.TW,N/A,-62.99,威宏-KY,187.95,-60.14,4.18,🌑 雙重衰退,-60.02,2025-12,⚪ 中性觀察,3.990422984836393
47.5999984741,1.53,17.51,12.79,N/A,2025,7770.TWO,N/A,-47.4,君曜,0.0,-60.19,3.0,📉 獲利侵蝕,-58.08,2025-12,⚪ 數據不足,0.0
46.25,0.05,9.9,7.08,-3.65%,2025,3141.TWO,38.56%,-54.31,晶宏,9.3,-61.39,0.54,📉 獲利侵蝕,-94.05,2025-12,❌ 暫避觀望,74.59677419354837
13.3000001907,0.25,-23.85,-16.46,5.94%,2025,4306.TW,15.11%,-79.17,炎洲,11.25,-62.71,0.26,🌑 雙重衰退,-79.34,2025-12,❌ 暫避觀望,17.7333335876
11.8999996185,-0.31,-78.14,-69.02,-413.94%,2025,3313.TWO,-74.40%,-132.04,斐成,-14.849999999999998,-63.019999999999996,-0.35,🌑 雙重衰退,-122.4,2025-12,⚪ 數據不足,0.0
26.1000003815,-1.12,-23.51,-22.39,-36.39%,2025,1721.TW,-19.76%,-85.86,三晃,-61.349999999999994,-63.47,-1.84,🌑 雙重衰退,-45.45,2025-12,⚪ 數據不足,0.0
71.0,0.05,7.39,5.25,N/A,2025,8111.TWO,N/A,-58.24,立��,4.6499999999999995,-63.49,0.38,📉 獲利侵蝕,-88.1,2025-12,❌ 暫避觀望,229.03225806451618
22.3999996185,-2.11,26.64,15.52,-5.91%,2025,2438.TW,51.08%,-48.37,翔耀,-79.20000000000002,-63.89,-2.38,🏰 高護城河,-125.84,2025-12,⚪ 數據不足,0.0
174.5,2.61,121.07,105.62,N/A,2025,6895.TWO,N/A,41.57,宏碩系統,114.3,-64.05000000000001,3.61,⚠️ 獲利稀釋,99.24,2025-12,❌ 暫避觀望,22.900262467191602
54.5,0.71,-7.78,-3.48,N/A,2025,8433.TWO,N/A,-67.55,弘帆,63.75,-64.07,3.17,🌑 雙重衰退,-89.32,2025-12,⚪ 中性觀察,12.823529411764707
15.75,-0.56,-7.45,-10.15,6.07%,2025,3288.TWO,71.52%,-74.29,點晶,-31.200000000000003,-64.14,-0.64,🏰 高護城河,43.62,2025-12,⚪ 數據不足,0.0
17.8999996185,0.39,30.86,17.01,N/A,2025,5426.TWO,N/A,-47.47,振發,23.849999999999998,-64.48,0.52,📉 獲利侵蝕,-40.91,2025-12,⚪ 中性觀察,11.25786139528302
524.0,-0.69,7.33,20.34,N/A,2025,6643.TWO,N/A,-44.41,M31,14.399999999999999,-64.75,1.69,🔄 轉虧為盈,-116.01,2025-12,❌ 暫避觀望,545.8333333333334
140.5,6.43,94.87,108.39,3.53%,2025,3231.TW,5.62%,43.19,緯創,320.7,-65.2,9.04,⚠️ 獲利稀釋,44.39,2025-12,⚪ 中性觀察,6.571562207670721
225.0,6.7,41.93,1985.02,N/A,2025,8271.TW,N/A,1919.44,宇瞻,396.44999999999993,-65.57999999999993,14.54,⚠️ 獲利稀釋,209.22,2026-03,⚪ 中性觀察,8.513053348467652
20.7000007629,0.06,-28.19,-23.91,1.25%,2025,1323.TW,15.09%,-89.88,永裕,5.55,-65.97,0.26,🌑 雙重衰退,-97.63,2025-12,❌ 暫避觀望,55.94594800783784
13.5500001907,0.39,-1.45,-2.19,5.53%,2025,2611.TW,37.12%,-68.29,志信,0.7500000000000007,-66.10000000000001,0.52,🌑 雙重衰退,-78.8,2025-12,❌ 暫避觀望,271.0000038139998
9.6199998856,-0.94,-19.92,-24.07,-10.27%,2025,1310.TW,-7.37%,-90.28,台苯,-50.24999999999999,-66.21000000000001,-1.37,🌑 雙重衰退,-141.03,2025-12,⚪ 數據不足,0.0
63.2999992371,0.37,-9.27,-7.24,-1.96%,2025,3588.TW,31.63%,-73.51,通嘉,21.45,-66.27000000000001,0.5,🌑 雙重衰退,-78.11,2025-12,❌ 暫避觀望,44.26573373223777
62.7999992371,0.04,7.47,9.13,N/A,2025,5309.TWO,N/A,-57.38,系統電,8.55,-66.51,0.27,📉 獲利侵蝕,-90.7,2025-12,❌ 暫避觀望,110.17543725807018
70.8000030518,0.47,-4.51,2.09,20.17%,2025,3546.TWO,89.44%,-64.44,宇峻,57.74999999999999,-66.53,1.97,🏰 高護城河,-86.34,2025-12,❌ 暫避觀望,18.389611182285716
16.1000003815,-1.36,27.6,18.86,-16.22%,2025,3419.TW,12.27%,-47.93,譁裕,-69.9,-66.78999999999999,-1.79,📉 獲利侵蝕,-43.16,2025-12,⚪ 數據不足,0.0
9.8000001907,-1.51,6.89,11.46,N/A,2025,4943.TW,N/A,-55.46,康控-KY,-90.6,-66.92,-1.88,📉 獲利侵蝕,-93.42,2025-12,⚪ 數據不足,0.0
308.5,2.69,81.35,127.87,38.48%,2025,4772.TWO,48.92%,60.92,台特化,136.2,-66.95,4.2,⚠️ 獲利稀釋,174.49,2025-12,❌ 暫避觀望,33.97577092511013
34.5,-1.58,-6.05,-9.18,-4.33%,2025,3323.TWO,11.17%,-76.19,加百裕,-79.35,-67.00999999999999,-1.92,🌑 雙重衰退,-112.5,2025-12,⚪ 數據不足,0.0
46.5999984741,1.49,11.79,12.31,N/A,2025,8070.TW,N/A,-54.79,長華*,54.14999999999999,-67.1,1.02,📉 獲利侵蝕,-18.99,2025-12,⚪ 中性觀察,12.90858683493075
118.5,-12.5,16.32,11.11,N/A,2025,6462.TWO,N/A,-56.06,神盾,-585.7500000000001,-67.17,-17.51,📉 獲利侵蝕,-126.04,2025-12,⚪ 數據不足,0.0
41.7000007629,1.33,15.23,3.42,N/A,2025,8050.TWO,N/A,-63.86,廣積,65.4,-67.28,1.44,📉 獲利侵蝕,-57.66,2025-12,⚪ 中性觀察,9.5642203584633
60.7999992371,0.98,0.32,-2.5,N/A,2025,6224.TW,N/A,-69.96,聚鼎,43.8,-67.46,0.67,🌑 雙重衰退,-42.6,2025-12,❌ 暫避觀望,20.821917546952058
54.7999992371,-0.01,-19.51,-17.82,3.21%,2025,4741.TWO,33.55%,-85.43,泓瀚,4.199999999999999,-67.61000000000001,0.29,🔄 轉虧為盈,-100.71,2025-12,❌ 暫避觀望,195.7142829896429
30.2999992371,0.14,18.87,22.25,N/A,2025,6134.TWO,N/A,-45.45,萬旭,-1.5,-67.7,0.12,📉 獲利侵蝕,-58.82,2025-12,⚪ 數據不足,0.0
46.1500015259,1.33,-7.86,-9.64,-4.97%,2025,2066.TWO,19.80%,-77.5,世德,79.64999999999999,-67.86,1.34,🌑 雙重衰退,-77.02,2025-12,⚪ 中性觀察,8.691149063258004
47.5,0.57,-11.91,-11.81,12.04%,2025,4119.TW,28.02%,-79.87,旭富,33.0,-68.06,0.9,🌑 雙重衰退,-86.03,2025-12,❌ 暫避觀望,21.59090909090909
156.0,1.4,93.9,97.77,N/A,2025,8227.TWO,N/A,29.56,巨有科技,56.699999999999996,-68.21,2.06,⚠️ 獲利稀釋,53.85,2025-12,❌ 暫避觀望,41.26984126984127
29.1499996185,0.3,-2.33,-5.05,0.82%,2025,3434.TWO,17.99%,-73.65,哲固,26.25,-68.60000000000001,0.47,🌑 雙重衰退,-77.78,2025-12,❌ 暫避觀望,16.657142639142858
109.5,-2.42,26.01,30.97,N/A,2025,8054.TWO,N/A,-37.72,安國,-115.05,-68.69,-3.19,📉 獲利侵蝕,-129.13,2025-12,⚪ 數據不足,0.0
43.7000007629,-0.37,-31.56,-26.42,N/A,2025,6234.TWO,N/A,-95.24,高僑,-11.850000000000001,-68.82,0.05,🔄 轉虧為盈,-144.58,2025-12,⚪ 數據不足,0.0
19.3999996185,-0.93,-17.56,-22.22,-4.04%,2025,1309.TW,3.28%,-91.07,台達化,-43.35,-68.85,-1.07,🌑 雙重衰退,-55.0,2025-12,⚪ 數據不足,0.0
68.3000030518,-0.01,0.67,5.45,N/A,2025,8150.TW,N/A,-64.1,南茂,6.449999999999999,-69.55,0.7,🔄 轉虧為盈,-100.61,2025-12,❌ 暫避觀望,158.83721639953492
38.4000015259,-2.11,-61.06,-59.86,N/A,2025,6875.TWO,N/A,-130.23,國邑*,-113.39999999999999,-70.36999999999999,-2.97,🌑 雙重衰退,-35.26,2025-12,⚪ 數據不足,0.0
17.8500003815,-1.1,-36.55,-37.56,-6.17%,2025,2014.TW,-3.67%,-108.06,中鴻,-49.05,-70.5,-1.29,🌑 雙重衰退,-92.98,2025-12,⚪ 數據不足,0.0
25.3999996185,0.27,-1.96,-4.08,N/A,2025,6508.TWO,N/A,-74.77,惠光,16.200000000000003,-70.69,0.27,🌑 雙重衰退,-73.79,2025-12,❌ 暫避觀望,23.518518165277776
11.4499998093,0.2,-13.54,-9.62,-7.54%,2025,4109.TWO,24.70%,-80.37,加捷生醫,12.9,-70.75,0.43,🌑 雙重衰退,-91.88,2025-12,⚪ 中性觀察,13.313953266627907
22.0499992371,0.77,-5.85,-10.32,-4.13%,2025,1473.TW,13.69%,-81.13,台南,52.5,-70.81,0.57,🌑 雙重衰退,-69.8,2025-12,⚪ 中性觀察,6.299999782028571
31.8999996185,-6.21,-26.19,-6.55,-2289.99%,2025,4174.TWO,-76.10%,-77.68,浩鼎,-423.0,-71.13000000000001,-15.61,🌑 雙重衰退,10.0,2025-12,⚪ 數據不足,0.0
39.75,-0.34,-23.4,-24.52,4.48%,2025,3226.TWO,15.90%,-95.68,龍鋒,11.999999999999998,-71.16000000000001,0.24,🔄 轉虧為盈,-107.89,2025-12,❌ 暫避觀望,49.68750000000001
53.7000007629,0.5,-3.86,-3.28,6.05%,2025,3003.TW,21.28%,-74.48,健和興,28.5,-71.2,0.99,🌑 雙重衰退,-82.94,2025-12,❌ 暫避觀望,28.263158296263157
13.1999998093,0.04,-8.5,-8.96,N/A,2025,5450.TWO,N/A,-80.53,南良,4.3500000000000005,-71.57,0.22,🌑 雙重衰退,-94.81,2025-12,❌ 暫避觀望,45.51724072172413
14.9499998093,0.25,-3.32,-9.36,2.02%,2025,2012.TW,13.55%,-81.05,春雨,10.05,-71.69,0.2,🌑 雙重衰退,-73.26,2025-12,❌ 暫避觀望,22.313432551194026
44.3499984741,0.48,-4.94,-5.35,N/A,2025,8941.TWO,N/A,-77.08,關中,54.900000000000006,-71.73,1.16,🌑 雙重衰退,-88.89,2025-12,⚪ 中性觀察,12.117485921885244
26.5,0.28,-5.87,-5.05,N/A,2025,6244.TWO,N/A,-77.05,茂迪,11.550000000000002,-72.0,0.14,🌑 雙重衰退,-46.15,2025-12,❌ 暫避觀望,34.41558441558441
0.0,0.73,8.05,-1.8,1.84%,2025,3548.TWO,10.77%,-74.46,兆利,0.0,-72.66,2.23,🌑 雙重衰退,-87.97,2025-12,⚪ 數據不足,0.0
188.0,3.23,28.81,25.19,0.74%,2025,4569.TW,15.14%,-47.66,六方科-KY,158.55,-72.85,4.13,📉 獲利侵蝕,-51.13,2025-12,❌ 暫避觀望,17.786187322611163
12.8500003815,-2.47,-99.58,-41.94,N/A,2025,6219.TWO,N/A,-114.96,富旺,-87.75,-73.02,-0.76,🌑 雙重衰退,-255.35,2025-12,⚪ 數據不足,0.0
13.75,-0.11,17.54,28.81,-80.56%,2025,4402.TWO,15.04%,-44.44,郡都開發,-5.1,-73.25,-0.13,📉 獲利侵蝕,63.33,2025-12,⚪ 數據不足,0.0
37.9500007629,-0.88,137.08,123.75,N/A,2025,6560.TWO,N/A,50.0,欣普羅,-31.049999999999997,-73.75,-0.16,⚠️ 獲利稀釋,-41.94,2025-12,⚪ 數據不足,0.0
24.3999996185,1.3,35.48,73.85,25.42%,2025,2887.TW,60.04%,-0.7,台新新光金,63.75,-74.55,1.91,🏰 高護城河,-27.12,2025-12,⚪ 中性觀察,5.741176380823529
30.2000007629,0.32,-8.66,-10.18,-176.58%,2025,2434.TW,-37.47%,-85.71,統懋,8.700000000000001,-75.53,0.02,🌑 雙重衰退,-58.97,2025-12,❌ 暫避觀望,52.0689668325862
0.0,-0.09,-3.85,1.33,7.11%,2025,4543.TWO,25.17%,-74.4,萬在,0.0,-75.73,0.53,🔄 轉虧為盈,-105.39,2025-12,⚪ 數據不足,0.0
19.8999996185,0.58,17.91,6.19,N/A,2025,7743.TWO,N/A,-69.73,金利食安,19.499999999999996,-75.92,0.57,📉 獲利侵蝕,-48.15,2025-12,❌ 暫避觀望,15.307692014230772
13.3999996185,-1.08,-11.73,-8.3,-15.74%,2025,3325.TWO,2.22%,-84.27,旭品,-58.05,-75.97,-1.64,🌑 雙重衰退,-74.19,2025-12,⚪ 數據不足,0.0
76.0,3.76,122.44,108.17,N/A,2025,6620.TWO,N/A,31.64,漢達,0.0,-76.53,4.85,⚠️ 獲利稀釋,39.62,2025-12,⚪ 數據不足,0.0
42.4000015259,4.94,-6.43,-15.8,50.09%,2025,4763.TW,57.83%,-92.76,材料*-KY,530.25,-76.96000000000001,6.1,🏰 高護城河,-91.36,2025-12,⚪ 中性觀察,1.1994342723026874
40.25,0.64,-2.61,-1.9,N/A,2025,5244.TW,N/A,-79.59,弘凱,26.999999999999996,-77.69,0.51,🌑 雙重衰退,-62.57,2025-12,❌ 暫避觀望,22.361111111111114
42.7000007629,0.81,372.94,237.84,N/A,2025,8038.TWO,N/A,160.13,長園科,25.05,-77.71000000000001,0.92,⚠️ 獲利稀釋,164.8,2025-12,❌ 暫避觀望,25.568862732275445
6.0599999428,-1.1,0.33,-17.19,N/A,2025,8933.TWO,N/A,-95.77,愛地雅,-51.45,-78.58,-1.39,🌑 雙重衰退,-266.67,2025-12,⚪ 數據不足,0.0
326.5,8.22,5.78,9.26,24.28%,2025,2327.TW,37.30%,-69.45,國巨*,765.1500000000001,-78.71000000000001,11.51,📉 獲利侵蝕,-73.12,2025-12,⚪ 中性觀察,6.40070574397177
22.6000003815,0.01,-17.3,-11.54,N/A,2025,8076.TWO,N/A,-90.28,伍豐,7.95,-78.74000000000001,0.14,🌑 雙重衰退,-99.59,2025-12,❌ 暫避觀望,42.64151015377358
58.5,0.68,25.99,1.31,4.98%,2025,2540.TW,20.31%,-77.63,愛山林,37.35,-78.94,0.69,📉 獲利侵蝕,-73.93,2025-12,❌ 暫避觀望,23.493975903614455
0.0,-2.09,-47.7,-43.59,-116.55%,2025,1591.TWO,-25.13%,-122.76,駿吉-KY,0.0,-79.17,-2.75,🌑 雙重衰退,-44.76,2025-12,⚪ 數據不足,0.0
13.4499998093,-0.28,-18.87,-7.88,-27.07%,2025,1449.TW,0.84%,-87.21,佳和,0.5999999999999993,-79.33,0.12,🔄 轉虧為盈,-128.57,2025-12,❌ 暫避觀望,336.2499952325004
145.0,-0.54,-23.64,-4.81,N/A,2025,6735.TWO,N/A,-84.51,美達科技,-10.649999999999999,-79.7,0.33,🔄 轉虧為盈,-131.03,2025-12,⚪ 數據不足,0.0
37.0,0.04,-3.51,-2.15,N/A,2025,8182.TWO,N/A,-81.97,加高,10.649999999999999,-79.82,0.44,🌑 雙重衰退,-97.71,2025-12,❌ 暫避觀望,52.11267605633803
405.0,-0.64,56.34,45.18,N/A,2025,6451.TW,N/A,-35.0,訊芯-KY,-46.050000000000004,-80.18,0.26,🔄 轉虧為盈,-672.73,2025-12,⚪ 數據不足,0.0
28.1000003815,10.47,-2.24,-7.53,N/A,2025,8422.TW,N/A,-87.79,可寧衛*,355.95,-80.26,1.29,🌑 雙重衰退,40.9,2025-12,⚪ 中性觀察,1.1841550940370837
81.6999969482,2.73,2.6,10.44,9.53%,2025,4912.TW,22.10%,-70.28,聯德控股-KY,113.39999999999999,-80.72,1.98,📉 獲利侵蝕,-45.51,2025-12,⚪ 中性觀察,10.806877903201059
35.3499984741,-0.45,-33.96,-35.66,-1.55%,2025,4906.TW,14.16%,-116.56,正文,-20.55,-80.9,-0.25,🌑 雙重衰退,-140.91,2025-12,⚪ 數據不足,0.0
47.7000007629,-3.56,-17.29,-20.15,-14.81%,2025,2338.TW,5.40%,-101.09,光罩,-190.34999999999997,-80.94,-4.88,🌑 雙重衰退,-394.25,2025-12,⚪ 數據不足,0.0
38.25,0.11,10.79,10.3,N/A,2025,6432.TWO,N/A,-71.34,今展科,9.899999999999999,-81.64,0.48,📉 獲利侵蝕,-90.83,2025-12,❌ 暫避觀望,57.95454545454546
22.7999992371,-0.13,-14.19,-10.01,N/A,2025,6113.TWO,N/A,-92.31,亞矽,-5.1000000000000005,-82.3,-0.25,🌑 雙重衰退,31.58,2025-12,⚪ 數據不足,0.0
31.4500007629,1.17,6.94,21.35,0.14%,2025,1522.TW,15.03%,-61.33,堤維西,65.7,-82.68,1.72,📉 獲利侵蝕,-73.56,2025-12,⚪ 中性觀察,7.1803654709817355
