date,eps_yoy,gm,rev_yoy,advice,expansion,eps,prev_eps,prev_eps_yoy,prev_rev_yoy,om,name,prev_year,pe,symbol,status,price,est_price
2025-12,118.18,N/A,23.69,⚠️ 追價風險,94.49000000000001,0.1,0.13,123.21,15.42,N/A,廣運,2025,190.6451563680645,6125.TWO,🚀 利潤擴張,59.0999984741,4.65
2025-12,100.43,39.69%,6.13,💎 強力關注,94.30000000000001,4.67,4.47,151.12,5.19,12.64%,歐買尬,2025,6.177024338427495,3687.TWO,🚀 利潤擴張,65.5999984741,159.3
2025-12,100.0,912.85%,7.27,⚪ 數據不足,92.73,0.04,0.05,-58.33,4.56,-2853.40%,大將,2025,0.0,1453.TW,🏰 高護城河,11.6000003815,-2.1
2025-12,57.28,33.80%,-35.31,⚪ 數據不足,92.59,-1.82,-1.67,41.15,-47.71,-77.27%,樂威科-KY,2025,0.0,4154.TWO,🧐 疑業外收益,12.3000001907,-84.00000000000001
2025-12,88.8,19.09%,-3.19,✅ 穩健價值,91.99,-0.14,0.07,107.29,2.22,-7.49%,云辰,2025,15.258064577580646,2390.TW,🧐 疑業外收益,9.4600000381,9.3
2025-12,279.4,N/A,187.82,⚪ 數據不足,91.57999999999998,14.04,8.86,914.94,255.72,N/A,倍利科,2025,0.0,7822.TW,🚀 利潤擴張,0.0,0.0
2025-12,54.88,N/A,-36.53,⚪ 數據不足,91.41,-1.13,-0.98,33.79,-30.23,N/A,鋐寶科技,2025,0.0,6674.TW,🧐 疑業外收益,18.3999996185,-48.75
2025-12,100.0,N/A,8.81,⚪ 數據不足,91.19,0.0,-0.22,-83.33,9.78,N/A,建暐,2025,0.0,8092.TWO,🚀 利潤擴張,18.0499992371,-15.0
2025-12,122.05,60.80%,31.05,⚠️ 追價風險,91.0,27.7,21.67,141.3,26.76,34.82%,致茂,2025,34.80568128609333,2360.TW,🏰 高護城河,2230.0,961.0500000000001
2025-12,89.13,39.55%,-1.47,⚪ 數據不足,90.6,0.87,-0.45,-309.09,-0.65,16.76%,六福,2025,0.0,2705.TW,🔄 轉虧為盈,15.8999996185,-1.9500000000000004
2025-12,104.41,N/A,14.16,⚪ 中性觀察,90.25,1.39,0.78,75.0,13.6,N/A,青松健康,2025,17.94238620333333,6931.TW,🚀 利潤擴張,43.5999984741,36.45
2025-12,81.16,N/A,-8.84,⚪ 數據不足,90.0,-0.13,-0.14,51.72,-9.27,N/A,四維航,2025,0.0,5608.TW,🧐 疑業外收益,15.1499996185,-9.6
2025-12,41.22,-18.77%,-47.33,⚪ 數據不足,88.55,-0.77,-0.63,46.61,-42.1,-63.16%,聯合再生,2025,0.0,3576.TW,🧐 疑業外收益,17.4500007629,-28.200000000000003
2025-12,81.39,N/A,-6.21,💎 強力關注,87.6,7.31,2.25,-16.97,-3.06,N/A,瑞耘,2025,9.398186314921682,6532.TWO,🧐 疑業外收益,114.0,181.95
2025-12,107.11,N/A,25.43,⚪ 數據不足,81.68,0.15,-0.45,73.81,18.29,N/A,環宇-KY,2025,0.0,4991.TWO,🔄 轉虧為盈,644.0,-23.549999999999997
2025-12,35.27,41.62%,-45.74,⚪ 數據不足,81.01,-3.19,-2.52,-18.72,-40.76,-45.63%,華軒,2025,0.0,2740.TWO,🧐 疑業外收益,39.8499984741,-125.25
2025-12,56.79,31.45%,-23.83,⚪ 數據不足,80.62,-0.35,-0.53,5.36,-21.6,0.98%,恩德,2025,0.0,1528.TW,🧐 疑業外收益,26.5499992371,-21.599999999999998
2025-12,65.55,N/A,-15.01,💎 強力關注,80.56,15.5,12.0,63.11,-19.07,N/A,帆宣,2025,10.713352495427229,6196.TW,🧐 疑業外收益,410.0,574.05
2025-12,95.92,7.21%,16.71,⚪ 數據不足,79.21000000000001,-0.02,0.02,116.67,13.61,-1.47%,聚亨,2025,0.0,2022.TW,🚀 利潤擴張,8.0399999619,-0.6
2025-12,100.0,N/A,21.05,⚪ 數據不足,78.95,0.0,-0.17,-21.43,14.85,N/A,凱崴,2025,0.0,5498.TWO,🚀 利潤擴張,72.0,-7.05
2025-12,73.95,19.46%,-4.56,💎 強力關注,78.51,2.07,1.72,84.95,-2.45,7.61%,力達-KY,2025,3.801886720471698,4552.TW,🧐 疑業外收益,20.1499996185,79.50000000000001
2025-12,186.23,59.86%,108.34,⚪ 中性觀察,77.88999999999999,15.8,13.28,362.45,173.02,29.84%,牧德,2025,18.344007319304666,3563.TW,🏰 高護城河,802.0,655.8
2025-12,51.01,15.21%,-26.01,⚪ 數據不足,77.02,-0.92,-0.77,54.03,-12.38,-34.07%,佰研,2025,0.0,3205.TWO,🧐 疑業外收益,56.4000015259,-44.24999999999999
2025-12,34.68,-184.95%,-42.16,⚪ 數據不足,76.84,-1.45,-1.49,2.61,-43.41,-404.30%,迎輝,2025,0.0,3523.TWO,🧐 疑業外收益,12.6499996185,-65.85
2025-12,120.0,41.15%,43.43,⚪ 數據不足,76.57,0.48,-0.9,58.96,36.24,17.10%,陽程,2025,0.0,3498.TWO,🔄 轉虧為盈,93.5,-32.55
2025-12,56.82,-3.42%,-18.66,⚪ 數據不足,75.48,-0.6,-0.14,86.73,-22.91,-68.62%,西勝,2025,0.0,3625.TWO,🧐 疑業外收益,15.3000001907,-16.200000000000003
2025-12,100.49,N/A,26.11,⚪ 數據不足,74.38,0.01,-0.37,76.26,28.6,N/A,天正國際,2025,0.0,6654.TWO,🔄 轉虧為盈,89.5999984741,-44.699999999999996
2025-12,85.65,16.55%,11.55,⚪ 數據不足,74.10000000000001,-0.66,-1.08,69.01,7.47,-1.35%,全球傳動,2025,0.0,4540.TW,🚀 利潤擴張,68.5999984741,-40.5
2025-12,71.43,8.90%,-2.48,✅ 穩健價值,73.91000000000001,0.6,0.68,44.68,-1.32,-6.13%,百容,2025,12.79569851456989,2483.TW,🧐 疑業外收益,23.7999992371,27.900000000000006
2025-12,96.29,N/A,22.72,⚪ 數據不足,73.57000000000001,-1.49,-2.01,98.92,19.21,N/A,奧義賽博-KY創,2025,0.0,7823.TW,🚀 利潤擴張,89.9000015259,0.0
2025-12,78.29,16.93%,6.0,💎 強力關注,72.29,17.49,13.31,76.53,3.94,5.55%,雄獅,2025,3.634913400182316,2731.TW,🚀 利潤擴張,159.5,658.1999999999999
2025-12,55.88,7.45%,-16.11,⚪ 數據不足,71.99000000000001,-0.15,-0.04,69.23,-15.52,-4.90%,南紡,2025,0.0,1440.TW,🧐 疑業外收益,12.25,-4.2
2025-12,65.08,N/A,-5.67,⚠️ 追價風險,70.75,1.04,0.5,2.04,-6.34,N/A,台塑化,2025,34.64052287581699,6505.TW,🧐 疑業外收益,53.0,22.950000000000003
2025-12,140.33,61.62%,69.84,✅ 穩健價值,70.49000000000001,12.98,5.37,22.99,36.15,55.59%,創見,2025,14.831514000949214,2451.TW,🏰 高護城河,312.5,316.05000000000007
2025-12,66.67,N/A,-3.62,⚠️ 追價風險,70.29,0.35,0.29,20.83,1.05,N/A,慕康生醫,2025,32.786885245901644,5398.TWO,🧐 疑業外收益,20.0,9.149999999999999
2025-12,82.8,-4.80%,12.69,⚪ 數據不足,70.11,-0.16,-0.23,65.67,9.39,-14.24%,富晶通,2025,0.0,3623.TWO,🚀 利潤擴張,23.5499992371,-16.950000000000003
2025-12,82.74,N/A,12.66,⚠️ 追價風險,70.08,4.16,2.98,78.92,11.37,N/A,聯茂,2025,28.29724409448819,6213.TW,🚀 利潤擴張,287.5,152.4
2025-12,53.52,N/A,-16.31,⚪ 數據不足,69.83,-1.32,-0.45,79.91,-27.43,N/A,保銳,2025,0.0,8093.TWO,🧐 疑業外收益,19.6000003815,-22.65
2025-12,74.6,N/A,5.06,⚪ 數據不足,69.53999999999999,-0.16,-0.38,-642.86,11.68,N/A,易通展,2025,0.0,6241.TWO,🚀 利潤擴張,8.9899997711,-13.649999999999999
2025-12,10.0,15.04%,-59.26,⚪ 數據不足,69.25999999999999,-1.17,-0.71,31.73,-73.69,-86.00%,宏太-KY,2025,0.0,2924.TWO,🧐 疑業外收益,0.0,0.0
2025-12,55.88,N/A,-11.73,⚪ 數據不足,67.61,-0.61,-0.25,83.78,-12.86,N/A,特昇-KY,2025,0.0,6616.TWO,🧐 疑業外收益,10.0,-11.850000000000001
2025-12,51.69,44.03%,-15.61,💎 強力關注,67.3,9.42,8.22,77.54,-12.47,18.21%,璟德,2025,6.6412213740458,3152.TWO,🧐 疑業外收益,174.0,393.00000000000006
2025-12,98.71,31.93%,31.74,⚠️ 追價風險,66.97,46.57,32.49,107.49,29.74,18.37%,貿聯-KY,2025,25.821596244131456,3665.TW,🚀 利潤擴張,2750.0,1597.5
2025-12,151.41,N/A,84.7,⚪ 數據不足,66.71,4.94,3.14,161.67,86.86,N/A,邁科,2025,0.0,6831.TW,🚀 利潤擴張,0.0,0.0
2025-12,48.61,N/A,-16.98,⚪ 數據不足,65.59,-0.37,-0.34,33.33,1.19,N/A,商丞,2025,0.0,8277.TWO,🧐 疑業外收益,7.0999999046,-15.15
2025-12,62.96,13.67%,-2.37,⚪ 數據不足,65.33,-0.2,-0.33,36.54,-0.78,4.79%,台玻,2025,0.0,1802.TW,🧐 疑業外收益,68.9000015259,-16.349999999999998
2025-12,77.93,25.55%,12.63,💎 強力關注,65.30000000000001,2.88,2.08,98.94,11.96,14.07%,大成鋼,2025,5.89285691578869,2027.TW,🚀 利潤擴張,39.5999984741,100.8
2025-12,60.48,34.49%,-4.79,💎 強力關注,65.27,1.99,1.42,118.46,-5.03,10.29%,東森,2025,4.427312859361233,2614.TW,🧐 疑業外收益,20.1000003815,68.1
2025-12,54.46,N/A,-10.68,⚪ 數據不足,65.14,-2.52,-1.9,-950.0,-12.8,N/A,桓鼎-KY,2025,0.0,5543.TWO,🧐 疑業外收益,29.2999992371,-88.8
2025-12,84.62,18.47%,19.6,⚪ 數據不足,65.02000000000001,-0.24,-0.56,74.07,32.17,4.68%,日成-KY,2025,0.0,4807.TW,🚀 利潤擴張,21.5499992371,-32.699999999999996
2025-12,42.76,6.55%,-22.14,⚪ 數據不足,64.9,-0.87,-0.56,-366.67,-25.71,-24.84%,大宇,2025,0.0,1445.TW,🧐 疑業外收益,12.6999998093,-24.750000000000004
2025-12,42.64,59.04%,-22.14,⚪ 數據不足,64.78,-0.74,-0.57,46.23,-22.27,-1090.16%,淳紳,2025,0.0,4529.TWO,🏰 高護城河,4.8499999046,-28.05
2025-12,90.52,N/A,25.85,⚪ 數據不足,64.66999999999999,-0.2,-0.91,50.27,18.69,N/A,鈺鎧,2025,0.0,5228.TWO,🚀 利潤擴張,39.9500007629,-24.750000000000004
2025-12,79.17,60.10%,14.52,✅ 穩健價值,64.65,0.9,0.52,11.63,6.08,23.50%,友霖,2025,13.29081593729592,4166.TWO,🏰 高護城河,26.0499992371,29.4
2025-12,88.97,N/A,24.54,⚠️ 追價風險,64.43,2.75,1.69,52.25,18.57,N/A,尖點,2025,70.1048951048951,8021.TW,🚀 利潤擴張,401.0,85.8
2025-12,42.24,N/A,-21.61,⚪ 數據不足,63.85,-4.65,-1.99,66.78,-25.86,N/A,柏承,2025,0.0,6141.TW,🧐 疑業外收益,33.0999984741,-122.25
2025-12,74.89,26.65%,11.14,💎 強力關注,63.75,4.35,3.51,133.33,15.04,5.06%,宏致,2025,7.391304618615795,3605.TW,🚀 利潤擴張,83.3000030518,169.04999999999998
2025-12,69.12,N/A,6.1,⚠️ 追價風險,63.02,2.3,1.08,6.93,-4.49,N/A,新門,2025,36.65835411471322,5432.TWO,🚀 利潤擴張,147.0,60.15
2025-12,78.06,30.84%,15.32,✅ 穩健價值,62.74,3.02,1.45,17.59,17.04,3.76%,偉詮電,2025,14.69387755102041,2436.TW,🚀 利潤擴張,72.0,73.49999999999999
2025-12,84.21,14.21%,21.65,⚪ 中性觀察,62.559999999999995,0.35,0.25,73.33,24.94,5.22%,佳大,2025,17.47126414862069,2033.TW,🚀 利潤擴張,15.1999998093,13.05
2025-12,50.57,-118.96%,-11.95,⚪ 數據不足,62.519999999999996,-2.61,-0.95,59.05,-7.48,-391.42%,勝悅-KY,2025,0.0,1340.TW,🧐 疑業外收益,5.6300001144,-67.8
2025-12,95.56,N/A,33.33,⚠️ 追價風險,62.230000000000004,30.41,21.73,279.9,55.92,N/A,精測,2025,49.57762082814014,6510.TWO,🚀 利潤擴張,3580.0,1083.15
2025-12,72.15,N/A,10.25,⚪ 數據不足,61.900000000000006,1.36,-0.16,-130.19,-10.02,N/A,東捷,2025,0.0,8064.TWO,🔄 轉虧為盈,103.5,-4.049999999999999
2025-12,79.87,N/A,18.4,💎 強力關注,61.470000000000006,8.49,5.69,91.16,17.64,N/A,柏文,2025,7.680332122470161,8462.TW,🚀 利潤擴張,148.0,289.05
2025-12,35.29,N/A,-26.07,⚪ 數據不足,61.36,-0.77,-0.73,44.7,-12.89,N/A,力麗店,2025,0.0,5364.TWO,🧐 疑業外收益,9.8500003815,-36.449999999999996
2025-12,66.15,N/A,4.86,💎 強力關注,61.290000000000006,1.08,0.88,300.0,6.53,N/A,倍微,2025,11.0599998474,6270.TWO,🚀 利潤擴張,27.6499996185,37.5
2025-12,66.67,N/A,5.6,⚪ 數據不足,61.07,0.05,0.04,-42.86,5.91,N/A,宏齊,2025,0.0,6168.TW,🚀 利潤擴張,26.1000003815,-1.3010426069826053e-16
2025-12,66.34,N/A,6.51,⚪ 數據不足,59.830000000000005,6.82,4.08,53.96,5.78,N/A,霈方,2025,0.0,6574.TWO,🚀 利潤擴張,0.0,0.0
2025-12,46.51,4.12%,-12.43,⚪ 數據不足,58.94,-0.23,-0.26,-136.36,-9.7,0.66%,太空梭,2025,0.0,2440.TW,🧐 疑業外收益,16.75,-10.35
2025-12,60.23,N/A,1.42,⚪ 數據不足,58.809999999999995,-0.35,-0.33,53.52,-7.02,N/A,無敵,2025,0.0,8201.TW,🚀 利潤擴張,12.6999998093,-16.8
2025-12,57.52,15.28%,-0.05,⚪ 數據不足,57.57,-0.96,-1.33,11.92,-24.95,2.18%,兆赫,2025,0.0,2485.TW,🧐 疑業外收益,68.5999984741,-62.699999999999996
2025-12,47.45,5.19%,-9.71,⚪ 數據不足,57.160000000000004,-1.16,-1.02,-14.61,-6.96,-15.57%,勝昱,2025,0.0,4304.TWO,🧐 疑業外收益,30.0,-52.8
2025-12,58.63,20.24%,1.7,💎 強力關注,56.93,10.39,7.94,85.95,1.07,12.03%,卜蜂,2025,5.222135619641465,1215.TW,🚀 利潤擴張,134.0,384.9
2025-12,-32.0,23.48%,-88.36,⚪ 中性觀察,56.36,0.68,0.23,-68.06,-92.54,-362.94%,聯德,2025,19.318181818181817,3308.TW,🌑 雙重衰退,21.25,16.5
2025-12,82.47,N/A,26.42,⚠️ 追價風險,56.05,5.59,3.11,42.52,23.53,N/A,南俊國際,2025,61.829944547134936,6584.TWO,🚀 利潤擴張,669.0,162.3
2025-12,54.95,N/A,-0.65,💎 強力關注,55.6,1.72,0.7,-30.0,-23.52,N/A,福邦證,2025,6.5882349949411765,6026.TWO,🧐 疑業外收益,16.7999992371,38.25
2025-12,58.77,25.38%,3.4,💎 強力關注,55.370000000000005,1.81,1.37,55.68,-1.03,12.75%,錩新,2025,6.779661016949153,2415.TW,🚀 利潤擴張,28.0,61.949999999999996
2025-12,78.72,4.92%,23.71,⚪ 數據不足,55.01,-0.1,-0.06,78.57,22.29,-68.47%,唐鋒,2025,0.0,4609.TWO,🚀 利潤擴張,5.2300000191,-11.25
2025-12,50.0,14.61%,-4.5,⚠️ 追價風險,54.5,0.15,0.12,500.0,-6.49,2.47%,永純,2025,55.34482495551723,4711.TWO,🧐 疑業外收益,16.0499992371,4.3500000000000005
2025-12,56.47,N/A,2.24,⚠️ 追價風險,54.23,2.66,1.37,44.21,1.01,N/A,立積,2025,27.985948477751755,4968.TW,🚀 利潤擴張,119.5,64.05000000000001
2025-12,32.76,1.59%,-19.85,⚪ 數據不足,52.61,-1.17,-0.56,63.82,-20.09,-3.51%,聯成,2025,0.0,1313.TW,🧐 疑業外收益,11.1000003815,-33.6
2025-12,52.17,N/A,-0.02,⚪ 數據不足,52.190000000000005,-0.11,-0.11,21.43,0.3,N/A,沈氏,2025,0.0,8921.TWO,🧐 疑業外收益,18.0499992371,-10.200000000000001
2025-12,54.55,56.31%,2.69,⚪ 數據不足,51.86,-0.19,-0.8,-144.44,-1.52,8.42%,圓剛,2025,0.0,2417.TW,🏰 高護城河,50.4000015259,-31.8
2025-12,53.1,52.35%,1.66,✅ 穩健價值,51.440000000000005,2.22,1.65,54.21,0.67,13.25%,寶齡富錦,2025,12.95774678589537,1760.TW,🏰 高護城河,64.4000015259,74.55000000000001
2025-12,54.05,N/A,3.13,💎 強力關注,50.919999999999995,1.14,0.88,46.67,10.12,N/A,達輝-KY,2025,6.63265306122449,5276.TWO,🚀 利潤擴張,19.5,44.1
2025-12,55.83,N/A,5.03,⚪ 數據不足,50.8,-0.76,-0.46,60.71,-3.97,N/A,三貝德,2025,0.0,8489.TWO,🚀 利潤擴張,24.7999992371,-27.450000000000003
2025-12,50.0,N/A,-0.73,⚪ 數據不足,50.73,-0.07,-0.19,-5.56,-3.83,N/A,秋雨,2025,0.0,9929.TW,🧐 疑業外收益,12.4499998093,-7.95
2025-12,64.65,14.37%,14.02,⚪ 數據不足,50.63000000000001,-0.7,-0.6,47.37,-2.54,-1.87%,艾姆勒,2025,0.0,2241.TW,🚀 利潤擴張,29.6499996185,-28.349999999999994
2025-12,32.43,N/A,-16.65,💎 強力關注,49.08,2.45,1.86,40.91,-13.81,N/A,台汽電,2025,7.58887147976816,8926.TW,🧐 疑業外收益,49.0999984741,97.05000000000001
2025-12,51.74,15.39%,3.23,⚪ 數據不足,48.510000000000005,-1.18,-0.69,36.7,6.33,-3.96%,聯穎,2025,0.0,3550.TW,🚀 利潤擴張,21.3500003815,-40.49999999999999
2025-12,43.32,N/A,-4.42,💎 強力關注,47.74,5.02,1.62,-50.61,-16.18,N/A,至上,2025,11.87500040582447,8112.TW,🧐 疑業外收益,89.3000030518,112.8
2025-12,49.15,N/A,2.65,⚪ 數據不足,46.5,-0.6,-0.45,48.28,7.0,N/A,九暘,2025,0.0,8040.TWO,🚀 利潤擴張,77.8000030518,-21.750000000000004
2025-12,57.53,100.00%,12.25,⚪ 數據不足,45.28,-0.44,-0.41,26.09,84.76,-377.43%,富榮綱,2025,0.0,3115.TWO,🏰 高護城河,9.6599998474,-21.299999999999997
2025-12,20.75,-21.68%,-24.51,⚪ 數據不足,45.260000000000005,-0.84,-0.11,84.06,-11.14,-98.59%,巨鎧精密-創,2025,0.0,2254.TW,🧐 疑業外收益,68.5,-9.6
2025-12,61.11,25.49%,16.06,✅ 穩健價值,45.05,2.03,0.99,65.0,14.71,17.54%,晟田,2025,12.994580152547426,4541.TWO,🚀 利潤擴張,47.9500007629,55.349999999999994
2025-12,46.34,29.42%,1.86,⚪ 數據不足,44.480000000000004,-0.88,-0.24,70.73,-0.45,-21.05%,喬鼎,2025,0.0,3057.TW,🚀 利潤擴張,21.6000003815,-1.9500000000000017
2025-12,35.0,16.50%,-9.38,⚪ 數據不足,44.38,-0.27,-0.27,33.33,-5.8,1.12%,宏遠,2025,0.0,1460.TW,🧐 疑業外收益,7.25,-9.9
2025-12,49.25,8.38%,4.89,⚪ 中性觀察,44.36,1.0,0.89,64.81,4.46,2.16%,亞航,2025,19.534884312364337,2630.TW,🚀 利潤擴張,50.4000015259,38.70000000000001
2025-12,36.84,N/A,-7.24,⚪ 數據不足,44.080000000000005,-0.36,-0.28,-12.0,-11.26,N/A,得利影,2025,0.0,6144.TWO,🧐 疑業外收益,14.3000001907,-15.3
2025-12,63.03,N/A,19.04,✅ 穩健價值,43.99,30.51,17.33,33.18,-5.05,N/A,亞翔,2025,12.244897959183673,6139.TW,🚀 利潤擴張,714.0,874.6500000000001
2025-12,58.56,N/A,14.78,⚪ 數據不足,43.78,-0.75,-0.46,65.89,22.03,N/A,彩晶,2025,0.0,6116.TW,🚀 利潤擴張,9.1999998093,-30.6
2025-12,42.35,N/A,-1.2,💎 強力關注,43.550000000000004,2.42,2.63,34.87,-3.85,N/A,羅麗芬-KY,2025,5.454545655586299,6666.TW,🧐 疑業外收益,41.4000015259,113.85
2025-12,33.33,-2.30%,-9.63,⚪ 數據不足,42.96,-1.56,-0.93,43.83,-8.43,-60.61%,柏騰,2025,0.0,3518.TW,🧐 疑業外收益,36.0,-64.95
2025-12,50.0,N/A,7.33,⚪ 數據不足,42.67,-0.26,-0.37,9.76,2.46,N/A,劍湖山,2025,0.0,5701.TWO,🚀 利潤擴張,3.4800000191,-13.2
2025-12,36.36,N/A,-6.1,💎 強力關注,42.46,6.6,5.11,35.9,-8.18,N/A,金益鼎,2025,6.005105199368219,8390.TWO,🧐 疑業外收益,94.0999984741,235.05
2025-12,38.64,N/A,-3.71,⚪ 數據不足,42.35,-0.28,-0.17,45.16,-0.95,N/A,光鼎,2025,0.0,6226.TW,🧐 疑業外收益,0.0,0.0
2025-12,29.85,6.94%,-12.15,💎 強力關注,42.0,1.18,0.44,-53.62,-8.45,33.56%,宜進,2025,5.846774193548388,1457.TW,🧐 疑業外收益,14.5,37.199999999999996
2025-12,48.04,33.75%,6.92,💎 強力關注,41.12,3.02,2.16,61.19,8.82,16.61%,強信-KY,2025,4.649934050581241,4560.TW,🚀 利潤擴張,35.2000007629,113.55
2025-12,41.28,-12.51%,1.22,⚪ 數據不足,40.06,-0.64,-0.66,26.67,-1.71,-21.51%,精金,2025,0.0,3049.TW,🚀 利潤擴張,12.75,-30.15
2025-12,27.18,N/A,-12.79,💎 強力關注,39.97,4.96,4.31,130.48,22.52,N/A,隆大,2025,3.116760684943503,5519.TW,🧐 疑業外收益,33.0999984741,159.29999999999998
2025-12,40.61,10.75%,0.73,💎 強力關注,39.88,2.32,1.74,50.0,3.17,7.04%,春源,2025,4.048442840570935,2010.TW,🚀 利潤擴張,23.3999996185,86.69999999999999
2025-12,48.0,N/A,8.31,💎 強力關注,39.69,1.85,1.84,91.67,11.83,N/A,潤泰材,2025,4.663865706491596,8463.TW,🚀 利潤擴張,22.2000007629,71.4
2025-12,-1.45,30.54%,-41.11,⚪ 數據不足,39.66,2.72,0.67,-75.81,-44.8,-0.34%,富田-創,2025,0.0,4590.TW,🌑 雙重衰退,78.5999984741,0.0
2025-12,34.55,20.98%,-4.85,⚪ 中性觀察,39.4,0.74,0.17,-61.36,-5.08,7.12%,正隆,2025,17.10784388519608,1904.TW,🧐 疑業外收益,17.4500007629,15.3
2025-12,66.87,N/A,27.6,💎 強力關注,39.27,5.62,4.65,145.74,37.32,N/A,創惟,2025,6.230910201588271,6104.TWO,🚀 利潤擴張,102.0,245.55
2025-12,52.91,7.68%,13.76,💎 強力關注,39.15,3.15,2.0,69.49,8.99,3.25%,增你強,2025,10.711409805610739,3028.TW,🚀 利潤擴張,79.8000030518,111.75
2025-12,70.65,34.59%,31.76,⚠️ 追價風險,38.89,23.14,16.47,52.5,28.12,16.35%,台達電,2025,41.61937192584185,2308.TW,🚀 利潤擴張,2200.0,792.9
2025-12,30.95,N/A,-7.74,💎 強力關注,38.69,4.4,3.37,42.19,-2.65,N/A,乙盛-KY,2025,9.78956999085087,5243.TW,🧐 疑業外收益,107.0,163.95
2025-12,48.33,N/A,9.79,⚠️ 追價風險,38.54,0.89,0.24,-53.85,8.7,N/A,金山電,2025,84.09999847410002,8042.TWO,🚀 利潤擴張,84.0999984741,14.999999999999996
2025-12,62.99,N/A,24.46,⚪ 數據不足,38.53,6.13,4.58,92.37,29.16,N/A,萊德光電-KY,2025,0.0,7717.TWO,🚀 利潤擴張,668.0,0.0
2025-12,40.21,N/A,1.74,💎 強力關注,38.47,1.36,1.12,55.56,7.48,N/A,統一實,2025,4.672131251775956,9907.TW,🚀 利潤擴張,17.1000003815,54.900000000000006
2025-12,56.72,N/A,18.28,💎 強力關注,38.44,1.05,0.72,-83.78,23.06,N/A,尚凡*,2025,8.614232209737828,5278.TWO,🚀 利潤擴張,23.0,40.05
2025-12,54.94,N/A,17.84,💎 強力關注,37.099999999999994,3.61,2.77,69.94,20.72,N/A,廣明,2025,9.167579074282585,6188.TWO,🚀 利潤擴張,83.6999969482,136.95
2025-12,52.56,N/A,15.66,⚠️ 追價風險,36.900000000000006,1.19,0.78,59.18,16.6,N/A,建榮,2025,42.720306513409966,5340.TWO,🚀 利潤擴張,111.5,39.15
2025-12,46.3,53.43%,9.44,✅ 穩健價值,36.86,2.37,1.73,20.98,7.11,14.28%,泓格,2025,14.482200647249192,3577.TWO,🏰 高護城河,89.5,92.69999999999999
2025-12,-25.0,24.23%,-61.43,⚪ 數據不足,36.43,-0.7,-0.64,-64.1,-14.57,-460.25%,晟楠,2025,0.0,3631.TWO,🌑 雙重衰退,39.0999984741,-31.200000000000003
2025-12,41.67,73.88%,5.58,⚪ 數據不足,36.09,-0.56,-0.46,16.36,3.93,-74.64%,新零售,2025,0.0,3085.TWO,🏰 高護城河,11.8000001907,-22.35
2025-12,34.45,N/A,-1.54,⚪ 數據不足,35.99,4.48,3.53,180.65,17.84,N/A,眾達-KY,2025,0.0,4977.TW,🧐 疑業外收益,0.0,0.0
2025-12,37.27,N/A,1.41,💎 強力關注,35.86000000000001,6.04,2.87,25.33,0.34,N/A,洛��,2025,3.0799069637626064,8077.TWO,🚀 利潤擴張,39.7000007629,193.35000000000002
2025-12,40.71,N/A,4.88,💎 強力關注,35.83,5.98,3.74,16.15,5.17,N/A,精拓科,2025,9.131075110456553,4951.TWO,🚀 利潤擴張,124.0,203.7
2025-12,35.71,9.25%,0.12,⚠️ 追價風險,35.59,0.57,-0.05,-113.16,2.08,2.06%,南亞,2025,738.3333206175007,1303.TW,🔄 轉虧為盈,88.5999984741,1.7999999999999983
2025-12,40.56,N/A,5.3,⚪ 中性觀察,35.260000000000005,2.59,1.97,21.38,16.83,N/A,均豪,2025,18.577981651376145,5443.TWO,🚀 利潤擴張,121.5,98.1
2025-12,38.72,N/A,3.72,💎 強力關注,35.0,7.81,7.56,253.27,97.22,N/A,新潤,2025,1.7294372624632035,6186.TWO,🚀 利潤擴張,39.9500007629,346.49999999999994
2025-12,43.03,N/A,8.46,⚪ 數據不足,34.57,-0.94,-0.98,-13.95,0.2,N/A,亞元,2025,0.0,6109.TWO,🚀 利潤擴張,12.5500001907,-47.1
2025-12,26.79,N/A,-7.61,⚠️ 追價風險,34.4,3.36,2.03,-21.01,-22.52,N/A,宏捷科,2025,23.699851411589897,8086.TWO,🧐 疑業外收益,159.5,100.94999999999999
2025-12,46.48,22.41%,12.09,⚪ 數據不足,34.39,1.06,-0.65,-3300.0,5.85,9.68%,興采,2025,0.0,4433.TWO,🔄 轉虧為盈,19.9500007629,-11.099999999999996
2025-12,128.84,26.39%,94.59,⚠️ 追價風險,34.25,49.17,32.25,113.86,80.63,20.96%,奇鋐,2025,22.580347247875878,3017.TW,🚀 利潤擴張,2445.0,1624.2
2025-12,21.62,18.27%,-12.36,⚪ 數據不足,33.980000000000004,-0.29,-0.21,25.0,-12.96,-127.15%,懷特,2025,0.0,4108.TW,🧐 疑業外收益,12.1000003815,-11.25
2025-12,35.9,16.43%,2.49,💎 強力關注,33.41,1.14,0.85,1.28,2.72,9.95%,中櫃,2025,8.228782006309965,2613.TW,🚀 利潤擴張,22.2999992371,40.64999999999999
2025-12,-9.38,12.15%,-42.44,⚠️ 追價風險,33.059999999999995,0.29,0.28,-12.5,-42.87,-5.24%,昱捷,2025,27.01298602220779,3232.TWO,🌑 雙重衰退,20.7999992371,11.55
2025-12,62.03,N/A,29.59,⚪ 中性觀察,32.44,3.08,2.68,72.73,29.97,N/A,正淩,2025,18.547418967587035,8147.TWO,🚀 利潤擴張,154.5,124.95
